Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564)
8.472318616096591e-15,0.4630434845653697,5.7864655329941655e-25,1.7556626433167783e-29,5.0318164808106805e-28,5.49943117727682e-21,0.0,0.0,1.9988856410004682e-19,1.5308375401491485e-31,2.7892836033938746e-33,3.246728594856245e-33,9.374360213282251e-44,7.482914504973501e-58,5.413021375120401e-36,1.6712326110067347e-25,8.95369697598215e-25,1.4138711270368789e-33,5.656020646597607e-63,1.648011686991767e-74,1.3506955138507577e-49,7.69644957506376e-58,2.2608670150013168e-19,8.550522501791607e-59,5.835644659964782e-38,4.263873631342273e-67,1.3748985713825427e-57,3.100856797578323e-50,9.293925072246522e-56,5.275671415691488e-58,6.275929238875104e-48,6.592945850348939e-69,1.0166863623987479e-65,1.7975887308807042e-75,3.76,0.0,0.7671343263362771,0.9999999996971957,4.684642800851676e-34,1.013656656897712e-34,1.9988914192434322e-19,2.2608686862414883e-19,1.709271889272255e-38,7.3004083673353624e-37,1.992169797956216e-31,5.499431155979877e-21,5.033733455212096e-28,2.9907397523636853e-28,8.371623036202311e-35,9.174260638456558e-34,2.0657165377907463e-29,8.953692567792416e-25,5.581200322595538e-31,1.0848306089076544e-31,3.02804413879628e-10,1.118436164672108e-50,1.0396109897057909e-46,2.543214681978384e-50,3.1378210818447813e-58
1.07149934275798e-14,0.4630434845653698,7.318240273127376e-25,2.2427899607426015e-29,7.854746632668514e-28,6.955164411310944e-21,0.0,0.0,2.5280029559075644e-19,2.389659753609564e-31,5.271928458054672e-33,6.136711299082928e-33,1.7718205933083212e-43,1.4143197903067066e-57,8.449804215728188e-36,2.6088179063883385e-25,1.1323795598310196e-24,2.671349634240118e-33,1.4946313223281215e-62,3.711816581241612e-74,2.5529033373582364e-49,2.0132990135735495e-57,2.8593319147430284e-19,1.9672868368197124e-58,9.109526494558671e-38,1.2146258604124661e-66,2.5986486883884516e-57,5.97051823222904e-50,1.789489900033505e-55,1.0174520695508883e-57,1.1861919704545936e-47,1.7422184628018034e-68,2.289882602404839e-65,4.750226192210453e-75,3.76,0.0,0.7671343263362771,0.9999999996170428,8.854281495254721e-34,1.5823328429962714e-34,2.528010261312013e-19,2.8593345235730186e-19,3.2307414034648543e-38,1.3798238482691662e-36,3.366089784805763e-31,6.955164378065574e-21,7.857731422084159e-28,4.668588417766668e-28,1.306844764375599e-34,1.4321129294851126e-33,3.2246136729090486e-29,1.1323788716760706e-24,8.712334095851928e-31,1.693436420268805e-31,3.829573336337441e-10,2.16628128723417e-50,1.964933131185204e-46,4.815178695391479e-50,7.179938678194526e-58
1.2957668239063008e-14,0.4630434845653698,8.850039257152894e-25,2.738687461600124e-29,1.1260363693505236e-27,8.410897645345916e-21,0.0,0.0,3.0571202707721883e-19,3.4257518759090996e-31,8.81182891656589e-33,1.0257564020775581e-32,2.9615391642988816e-43,2.3639820134354797e-57,1.2113410164823046e-35,3.739930278600738e-25,1.3693894220865472e-24,4.463977237139819e-33,3.3859958479419354e-62,7.134016911939688e-74,4.267082049160631e-49,4.640896844605576e-57,3.4577966209573393e-19,3.913550659443934e-58,1.3059171844403823e-37,3.172763482553837e-66,4.343543654704723e-57,1.015135795112746e-49,3.042573818982307e-55,1.7328108318459985e-57,1.9826754474816212e-47,3.946889755399916e-68,4.401096005294689e-65,1.076137159938182e-74,3.76,0.0,0.7671343263362771,0.9999999995368903,1.4799596731826338e-33,2.2683897560164254e-34,3.0571291024099788e-19,3.457800360905325e-19,5.400226684450033e-38,2.3063216564146593e-36,5.175729356754431e-31,8.41089759768552e-21,1.126463217367957e-27,6.6927626344348175e-28,1.8734877775474005e-34,2.053035045061431e-33,4.62271932292237e-29,1.3693884355250198e-24,1.2489766051128937e-30,2.4276648511657422e-31,4.631097571713243e-10,3.7063748068199844e-50,3.2843119314064086e-46,8.0630391413746505e-50,1.4198820062972027e-57
1.7443017862029422e-14,0.4630434845653697,1.191369266545188e-24,3.7505084821068955e-29,1.9400408853134405e-27,1.1322364113418089e-20,0.0,0.0,4.115354900404579e-19,5.902196894021544e-31,1.8812248983471479e-32,2.1899708901832798e-32,6.322576100483959e-43,5.0468317997509354e-57,2.0870079995184252e-35,6.44348963501982e-25,1.8434091466661932e-24,9.527394078978062e-33,1.1834577084825847e-61,1.844836880461741e-73,9.109735669534427e-49,1.6986986380865127e-56,4.654725592050454e-19,1.1073766924211807e-57,2.2499528819846943e-37,1.474581515742112e-65,9.272972404645919e-57,2.2444790737401968e-49,6.727165120456758e-55,3.843350741704193e-57,4.2327873657512745e-47,1.3794991461137897e-67,1.1381111333477606e-64,3.761282641214491e-74,3.76,0.0,0.7671343263362771,0.9999999993765866,3.159545080515475e-33,3.9081881754765025e-34,4.115366782392439e-19,4.654732035571708e-19,1.152943755584158e-37,4.923727650010985e-36,9.930944238378123e-31,1.1322364031302318e-20,1.940773277624059e-27,1.153090012719254e-27,3.227902880366967e-34,3.537145396716489e-33,7.964441247170279e-29,1.8434074468092285e-24,2.1518500490096485e-30,4.182601790570334e-31,6.234134726425081e-10,8.290300385503807e-50,7.011633050653767e-46,1.727637872769521e-49,3.9716417260273345e-57
2.192836748499584e-14,0.4630434845653697,1.4977436134149697e-24,4.79482290629027e-29,2.9694314387277863e-27,1.4233830581494255e-20,0.0,0.0,5.173589529879976e-19,9.033903656086773e-31,3.4208028278282003e-32,3.9823920960983696e-32,1.1496964896865391e-42,9.177114638012707e-57,3.1943741261698146e-35,9.862402869040428e-25,2.3174288713787853e-24,1.7321294923259112e-32,3.0822040629704948e-61,3.906915776635588e-73,1.656506764805786e-48,4.560027935328928e-56,5.85165384778804e-19,2.50280471675378e-57,3.4437782777272773e-37,4.553854930152824e-65,1.6861895775462577e-56,4.205006873028914e-49,1.2603257610375334e-54,7.221559295003629e-57,7.696866073346814e-47,3.592776190395729e-67,2.4102425064337276e-64,9.795938825545585e-74,3.76,0.0,0.7671343263362771,0.9999999992162847,5.745289181340145e-33,5.981873543774948e-34,5.17360445878711e-19,5.851663710240964e-19,2.0966006100713744e-37,8.953253061424019e-36,1.671205384525556e-30,1.4233830455804696e-20,2.9705479344499153e-27,1.764919782436057e-27,4.94075960288685e-34,5.41394034078749e-33,1.2190375206142564e-28,2.317426269399879e-24,3.293621430621517e-30,6.401891067030718e-31,7.837153539208499e-10,1.570332654227288e-49,1.2749895264790295e-45,3.1526553685009336e-49,8.893127934788476e-57
2.6413717107962255e-14,0.4630434845653698,1.804127613743287e-24,5.873896483622083e-29,4.228818190069133e-27,1.71452970495754e-20,0.0,0.0,6.231824159187732e-19,1.2865317075060534e-30,5.658674606427348e-32,6.587935646065977e-32,1.9018301560975884e-42,1.518073632434697e-56,4.549154863381236e-35,1.4045190003826612e-24,2.79144859627355e-24,2.864883951854522e-32,6.96602970442082e-61,7.391427269706971e-73,2.74018578001992e-48,1.0559819907803359e-55,7.048581339649586e-19,4.992115716537377e-57,4.904336034229105e-37,1.2020304518440661e-64,2.789286916747486e-56,7.116584757664217e-49,2.1329825130256138e-54,1.2258409555290455e-56,1.2732121201585587e-46,8.119965537067904e-67,4.559896568463937e-64,2.2139688885314648e-73,3.76,0.0,0.7671343263362771,0.9999999990559848,9.50382836466979e-33,8.51887542549224e-34,6.231842131350644e-19,7.048595384913283e-19,3.4683505136219447e-37,1.4810408708856672e-35,2.5997578217774773e-30,1.714529687057445e-20,4.2304016604974326e-27,2.5134486070408063e-27,7.036399751058399e-34,7.710051382203776e-33,1.7360495281496482e-28,2.7914448904984674e-24,4.690494506341379e-30,9.117028641493011e-31,9.44015276618142e-10,2.6892336114919697e-49,2.1090817369111222e-45,5.2341224908656836e-49,1.7571103137777532e-56
3.5384416353895084e-14,0.4630434845653697,2.4169253534035168e-24,8.138676390037997e-29,7.450546897519925e-27,2.296822998575744e-20,0.0,0.0,8.348293417290887e-19,2.266669176328112e-30,1.3052760852877009e-31,1.5197901040029196e-31,4.386963294556972e-42,3.501712614813148e-56,8.014900755311875e-35,2.4745424474545455e-24,3.739488046877944e-24,6.607040357847702e-32,3.0024879582162e-60,2.2402230149363078e-72,6.320740464558004e-48,4.599241222901766e-55,9.442433988703538e-19,1.6348756418964941e-56,8.640678745952342e-37,7.128593257993614e-64,6.434001026343106e-56,1.6924167569925612e-48,5.072498766641982e-54,2.9359470934546403e-56,2.936897659147183e-46,3.4998573749430974e-66,1.3820314162701553e-63,9.542725731772244e-73,3.76,0.0,0.7671343263362771,0.9999999987353909,2.192230804877838e-32,1.5008936225413954e-33,8.34831746476843e-19,9.442458734267293e-19,8.001328450733073e-37,3.41628006238026e-35,5.441240438268195e-30,2.2968229670367663e-20,7.453311077676447e-27,4.4283062914945046e-27,1.2397789364352522e-33,1.3583828059166677e-32,3.0586497817465476e-28,3.73948151686653e-24,8.263919561226594e-30,1.606278930865047e-30,1.2646091360394542e-09,6.586866556095711e-49,4.864983354525914e-45,1.217648827101882e-48,5.607024877541828e-56
4.4355115599827917e-14,0.4630434845653697,3.0297628455319383e-24,1.0545568814619734e-28,1.1606633567266619e-26,2.879116292197009e-20,0.0,0.0,1.046476267471304e-18,3.531057460199542e-30,2.5074561232617505e-31,2.919835132334082e-31,8.427510296767093e-42,6.726845690007603e-56,1.24857484454826e-34,3.854883016102323e-24,4.687527498811869e-24,1.2690661851798423e-31,8.829376685103211e-60,5.269014286111589e-72,1.214225060972505e-47,1.366370438900366e-54,1.1836283534572104e-18,4.0283527928975243e-56,1.3460602497065342e-36,2.557617092650536e-63,1.2359825698916398e-55,3.305233253740777e-48,9.906398447422257e-54,5.771161591538934e-56,5.641831866784859e-46,1.0291988339653145e-65,3.250543760473852e-63,2.8062411657730765e-72,3.76,0.0,0.7671343263362771,0.999999998414805,4.211310536793186e-32,2.3381187162824688e-33,1.0464792782622524e-18,1.1836322083633753e-18,1.5372389219262172e-36,6.562710790987707e-35,9.800190779803289e-30,2.879116243062278e-20,1.1610900216377047e-26,6.898494076930077e-27,1.9314642074664138e-33,2.1160996526435404e-32,4.76481886631036e-28,4.68751732468976e-24,1.2873674810829013e-29,2.5022898132149243e-30,1.5851950391722764e-09,1.3220457318066126e-48,9.345716226538229e-45,2.3573432824671467e-48,1.3523321261541137e-55
6.229651409169358e-14,0.4630434845653697,4.25555894963391e-24,1.5788988616145474e-28,2.272379461002288e-26,4.0437028794521865e-20,0.0,0.0,1.4697701187513068e-18,6.913153625163881e-30,6.896852590198359e-31,8.03300417032636e-31,2.318072391818231e-41,1.8502442990569693e-55,2.4444746912033466e-34,7.547130765331613e-24,6.583606408631976e-24,3.490081318771412e-31,5.085511067018913e-59,2.0688083222984743e-71,3.339776718991196e-47,7.828965122771723e-54,1.6623973310582315e-18,1.6902449685897807e-55,2.6353354935025496e-36,2.125700288720444e-62,3.399621386061158e-55,9.242920479354844e-48,2.770261443875311e-53,1.6372565842009426e-55,1.55181016815059e-45,5.9279458652190216e-65,1.2762826011438918e-62,1.6163672843352346e-71,3.76,0.0,0.7671343263362771,0.9999999977736571,1.1583370233458426e-31,4.5776014915992156e-33,1.46977433716087e-18,1.6624048782404057e-18,4.229330850350677e-36,1.8050870793961636e-34,2.4737060568429102e-29,4.0437027832439866e-20,2.2731982550227825e-26,1.3505967930421596e-26,3.78192802986076e-33,4.1428741843243456e-32,9.328628803404722e-28,6.583586483075928e-24,2.52042364612259e-29,4.899017931352525e-30,2.226342961717803e-09,3.9255860036740123e-48,2.5705782090309217e-44,6.594550780880157e-48,5.392062793027413e-55
9.817931107542489e-14,0.4630434845653698,6.707647111357155e-24,2.801379399145667e-28,5.617880003896592e-26,6.372876054035352e-20,0.0,0.0,2.316357820493627e-18,1.709075037482668e-29,2.7443801951368468e-30,3.198156182269296e-30,9.224502135172892e-41,7.362451128295782e-55,6.043235210323002e-34,1.86580051552322e-23,1.0375764264680623e-23,1.3885669755912628e-30,5.584731685179267e-58,1.3750083040349617e-70,1.3289609124902686e-46,8.392949885463273e-53,2.6199315598453416e-18,1.2306890778737499e-54,6.51509587509729e-36,3.784538264364284e-61,1.3527739737263558e-54,3.719751246120508e-47,1.1148614947070592e-52,6.788166032353328e-55,6.174955526374002e-45,6.509875018895768e-64,8.482655267976044e-62,1.775134880432443e-70,3.76,0.0,0.7671343263362771,0.9999999964914569,4.609230486368643e-31,1.1316780867658443e-32,2.3163644362686792e-18,2.6199502180094207e-18,1.6839031233090563e-35,7.182661922692426e-34,9.017447556921319e-29,6.372875816128388e-20,5.61981776689174e-26,3.338955470725072e-26,9.352222847851569e-33,1.0241755683839687e-31,2.3062305549210652e-27,1.0375714970491781e-23,6.23099777690094e-29,1.2111388850110912e-29,3.5085432749544304e-09,1.7769695004722104e-47,1.022882068269927e-43,2.7163337707164684e-47,3.541500418623522e-54
1.6994490504288755e-13,0.4630434845653698,1.1613899946130443e-23,5.957206521896252e-28,1.6797586619009295e-25,1.1031222403672554e-19,0.0,0.0,4.0095332207078486e-18,5.110009367155555e-29,1.4655541156052893e-29,1.7097840256471687e-29,4.926613338540571e-40,3.931697025306035e-54,1.8068747506692806e-33,5.578564714597184e-23,1.7960080224263723e-23,7.414461446433312e-30,9.824712376825264e-57,1.359430266862643e-69,7.096968801289153e-46,1.4271075543191222e-51,4.534985111287409e-18,1.4207653479069539e-53,1.9479658121329712e-35,1.1687910833706438e-59,7.224132347599973e-54,1.9971043272990528e-46,5.9854743949754984e-52,3.861894715750045e-54,3.297580956758726e-44,1.1452268855211422e-62,8.38654741128031e-61,3.12318996341769e-69,3.76,0.0,0.7671343263362771,0.9999999939274383,2.4614234722092907e-30,3.383634755271353e-32,4.0095445597242485e-18,4.5350408976072675e-18,9.00345152451154e-35,3.835572013706984e-33,4.496945607251776e-28,1.1031221691973734e-19,1.680284378801159e-25,9.983232183752125e-26,2.797805015131489e-32,3.062030689866204e-31,6.89546024139991e-27,1.7959932626750066e-23,1.8630149987114568e-28,3.621216615464343e-29,6.072561812089883e-09,1.1702186747917277e-46,5.4624332227165364e-43,1.5501592812300153e-46,3.3983753358331883e-53
3.134760929778128e-13,0.4630434845653697,2.143545049992069e-23,1.5237172995148214e-27,5.711394944938701e-25,2.0347915106263e-19,0.0,0.0,7.395884008058161e-18,1.7373560954212824e-28,9.436353711932922e-29,1.1033888290837447e-28,3.172843079202035e-39,2.53152644880026e-53,6.143149788035196e-33,1.8966313403782659e-22,3.312871394564241e-23,4.773699318273554e-29,2.2887211052830556e-55,1.695968225023595e-68,4.56963778240957e-45,3.2321075132131357e-50,8.365032590257057e-18,2.3126889235548708e-52,6.622902977371608e-35,5.05323449749145e-58,4.651509374100097e-53,1.2884179515077558e-45,3.8613237839442506e-51,2.771898624814957e-53,2.123274200902866e-43,2.667885811801314e-61,1.0462690024195027e-59,7.277326975095369e-68,3.76,0.0,0.7671343263362771,0.999999988800929,1.5848543675613127e-29,1.1504046903566874e-31,7.395904507598462e-18,8.365222257042227e-18,5.811639505720434e-34,2.469484254667995e-32,2.7721502341055163e-27,2.034791268396745e-19,5.712811823858998e-25,3.3942066171379502e-25,9.523040737771427e-32,1.0409383942305217e-30,2.3443926292683508e-26,3.3128210667379533e-23,6.3340256965586025e-28,1.2311802289576188e-28,1.1199070944944044e-08,1.034135617485722e-45,3.517179997378266e-42,1.1259810698000814e-45,4.123020976870671e-52
4.570072809127381e-13,0.4630434845653697,3.127002568695146e-23,2.863788544235894e-27,1.2137562949182989e-24,2.966460781514523e-19,0.0,0.0,1.0782234777975638e-17,3.6919368244618012e-28,2.808068494503665e-28,3.288639223096007e-28,9.443220053234419e-39,7.53331292671182e-53,1.3054283908245174e-32,4.0303490369696454e-22,4.829735113049357e-23,1.4205284636668196e-28,1.2074333963525183e-54,6.746645078589339e-68,1.3598469760569953e-44,1.8047247689035937e-49,1.2195000571675017e-17,1.0902226164583785e-51,1.4073876882052755e-34,3.584806072494986e-57,1.384208339535998e-52,3.835774758877247e-45,1.1495240318308655e-50,8.911246269963523e-53,6.318519425891966e-43,1.4074729966034724e-60,4.162103828262984e-59,3.839649414977005e-67,3.76,0.0,0.7671343263362771,0.9999999836764567,4.716211939793175e-29,2.4446466037168744e-31,1.078226405676205e-17,1.2195403616796206e-17,1.732436237022611e-33,7.348378019423983e-32,8.131692573195484e-27,2.966460266303032e-19,1.2139905974937359e-24,7.212796158368484e-25,2.025616015609836e-31,2.2118039358965985e-30,4.981908159322395e-26,4.829627901582698e-23,1.3459908910440365e-27,2.6162969579183742e-28,1.6323543370602816e-08,3.7349020689038044e-45,1.0466520458431244e-41,3.65086159260389e-45,1.6809929823019198e-51
6.005384688476635e-13,0.4630434845653698,4.1118973570982017e-23,4.638705424344928e-27,2.0958639065513277e-24,3.8981300532932322e-19,0.0,0.0,1.416858553046683e-17,6.374743770303028e-28,6.19000175391807e-28,7.260150482706972e-28,2.0819368293844985e-38,1.660615681779954e-52,2.254022091527115e-32,6.958980696705481e-22,6.346599326042787e-23,3.1313265281856975e-28,4.160142414244927e-54,1.841755585329516e-67,2.9976286582807884e-44,6.4083898157583826e-49,1.6024889057049104e-17,3.468300329673708e-51,2.4300889169044874e-34,1.5798282861393708e-56,3.0513244799857686e-52,8.457127515572145e-45,2.534390285186537e-50,2.1085856310387523e-52,1.3928484059730665e-42,4.849399812705881e-60,1.1362039416898826e-58,1.3230886846372787e-66,3.76,0.0,0.7671343263362771,0.9999999785540202,1.0396252778759818e-28,4.221089779840533e-31,1.4168623207222916e-17,1.6025584976869204e-17,3.825194994874794e-33,1.6197846891521294e-31,1.7784340180538897e-26,3.8981291629161542e-19,2.0961568731758767e-24,1.2454092772990807e-24,3.5008039042548766e-31,3.8186749840178895e-30,8.602093173078782e-26,6.346413767750466e-23,2.324061279963259e-27,4.517472255691397e-28,2.144597985731799e-08,9.666946252768195e-45,2.3072221912996856e-41,8.702690679103851e-45,4.695850358351105e-51
7.440696567825888e-13,0.4630434845653697,5.0983688073430454e-23,6.872008314293426e-27,3.2175010908163332e-24,4.829799326232562e-19,0.0,0.0,1.7554936265538512e-17,9.785777145923292e-28,1.1554794804170861e-27,1.3572436141920839e-27,3.886895905675357e-38,3.0998498056637112e-52,3.4600901102930816e-32,1.0682495982224108e-21,7.863464186712694e-23,5.845165761087273e-28,1.1291109739098232e-53,4.095134024980519e-67,5.595696647097941e-44,1.7627437583932784e-48,1.9854698047987827e-17,8.857437699720357e-51,3.7303940051602e-34,5.25943272265547e-56,5.695917470399065e-52,1.578872236020433e-44,4.731328979638163e-50,4.2073894625443096e-52,2.6000442145794263e-42,1.3161927210354525e-59,2.5263383779077166e-58,3.5914771003593505e-66,3.76,0.0,0.7671343263362771,0.9999999734336189,1.9406567841332516e-28,6.479734544066785e-31,1.7554981958989487e-17,1.9855766337261216e-17,7.152074486040773e-33,3.023511346602548e-31,3.302825210300056e-26,4.829797958236094e-19,3.2177800561009833e-24,1.91180965338154e-24,5.378991558924966e-31,5.861422371501191e-30,1.3204947633759802e-25,7.863178665813901e-23,3.567608211050082e-27,6.934706220626225e-28,2.6566381200324047e-08,2.0744343501520553e-44,4.306900864863571e-41,1.7478130718959195e-44,1.0629673914353206e-50
1e-12,0.4630434845653698,6.861661791866669e-23,1.2059864479783231e-26,5.811941445202079e-24,6.491058044598266e-19,0.0,0.0,2.3593135434303188e-17,1.7674915110115222e-27,2.7390483107347913e-27,3.225812729684413e-27,9.216258961539921e-38,7.348153158350498e-52,6.249475038077353e-32,1.929412608832791e-21,1.0568186724145354e-22,1.3855780360074385e-27,4.676080315326115e-53,1.2494810029777327e-66,1.3264803863569752e-43,7.355596007304361e-48,2.6683430068940365e-17,3.384098429138111e-50,6.7377772982487385e-34,2.9821776219498412e-55,1.350230751536015e-51,3.743236814058361e-44,1.1216497244790724e-49,1.1140070795567439e-51,6.163506951809702e-42,5.4509346819977305e-59,7.708164552147322e-58,1.4877669578920869e-65,3.76,0.0,0.7671343263362771,0.9999999643084829,4.600308691671434e-28,1.170359573759311e-30,2.3593194476275214e-17,2.6685359573179423e-17,1.7003231848975603e-32,7.1666858751139e-31,7.784686286516193e-26,6.491055569959917e-19,5.811902854826846e-24,3.453079721675364e-24,9.731196040826956e-31,1.058499603388485e-29,2.385056194639027e-25,1.0567668882827578e-22,6.443678728224715e-27,1.2525355393495474e-27,3.56915171897204e-08,6.078283483572538e-44,1.0209617437518227e-40,4.673466519692328e-44,3.321116220658771e-50
