Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051)
5.893299304010722e-11,0.6023720504792605,9.863548237115981e-16,7.209524287678822e-18,1.811428852463253e-17,5.582999410291936e-12,0.0,0.0,1.9369890832589183e-12,1.6335053677134462e-19,1.1988909454253875e-17,3.239049373597347e-17,2.442131979332989e-25,4.500506508820509e-35,2.008760439583474e-21,1.674421733892695e-13,3.2276428531993082e-15,6.064947662954565e-18,2.7867032589652938e-34,4.741442003844347e-45,1.2723963443023935e-28,1.1108708084195833e-29,4.946828901550922e-11,3.9649713592414806e-29,4.039257306366787e-23,2.124554367434161e-36,1.0970245958151203e-33,8.879457080544868e-29,1.755198622269859e-33,1.474563471427296e-34,1.7802217057824376e-28,3.0321532004369295e-40,3.5977617872255204e-38,1.1896846902275167e-44,3.76,0.0,0.5121033285234364,0.9999616188650436,1.973357631846752e-18,1.625318035937459e-20,1.9373548384455716e-12,4.963611692725668e-11,7.110724196468966e-23,2.002508521130758e-21,3.2332372937589093e-16,5.582713371759213e-12,7.568139835797685e-18,3.133469359496526e-18,3.1542199698061394e-22,3.1948573242380486e-21,2.620948054867632e-16,3.218286150319454e-15,3.747596929183632e-19,2.5606694298240987e-18,3.838113301867605e-05,1.0123178487741576e-29,7.400786461455649e-19,1.2867612133063248e-29,1.1231614701132535e-33,9.885027159739966e-27,3.680049820797732e-39,6.100082972929502e-29,1.5544371298532827e-32,2.384507958550559e-25,3.25733928087874e-20,6.181273371990296e-43,2.624915530741915e-20,6.179469543584254e-29,2.1437838774987973e-21,4.3951372425494986e-23,1.02797558624923e-30,1.543482740255588e-36
6.578665546521819e-11,0.6023720504799944,1.2371582731717049e-15,9.791346779898225e-18,2.401974770509662e-17,6.23228098337528e-12,0.0,0.0,2.16224816222808e-12,2.0355346024951608e-19,1.667040697970749e-17,4.5317159319593956e-17,3.4050228048496847e-25,6.25855446534908e-35,2.5023119976300466e-21,2.0854334778303987e-13,3.603706568930549e-15,8.43315663102529e-18,4.82411446046817e-34,7.39949737515125e-45,1.7766376810715814e-28,1.922583968023942e-29,5.5199516551384785e-11,5.515442130467854e-29,5.033422534722732e-23,4.09761292843349e-36,1.5259721974031621e-33,1.2370426619032431e-28,2.4421136536230547e-33,2.1121569490937097e-34,2.4772446464897077e-28,5.249658511553879e-40,5.586597782340127e-38,2.0650884226974059e-44,3.76,0.0,0.512103328516789,0.9999575402000049,2.744116335037915e-18,2.0255329664860676e-20,2.1626579092984035e-12,5.540859362522691e-11,1.0031664925378667e-22,2.7695896531446737e-21,4.480260497421368e-16,6.231923538115504e-12,9.431325631663604e-18,3.904475133122789e-18,3.970254641180747e-22,3.943787814517302e-21,3.265878570330565e-16,3.5916843481676166e-15,4.664122834894195e-19,3.1908798611375003e-18,4.2459797831977805e-05,1.5530394063579417e-29,9.222170979897679e-19,1.851151259527408e-29,1.7315596720283597e-33,1.3657287080534443e-26,6.331365053429801e-39,8.482640840451445e-29,2.4130734341181376e-32,3.317065868072516e-25,4.0562309850096974e-20,1.1390793201807663e-42,3.650850162574973e-20,8.593285654799385e-29,2.6713864066838334e-21,5.47685357480577e-23,1.4296811379766959e-30,2.3963567216287518e-36
7.264031789032916e-11,0.6023720504807282,1.529169843687781e-15,1.2937448205993168e-17,3.1048405562480947e-17,6.881563188496322e-12,0.0,0.0,2.3875063230513144e-12,2.4817478612492393e-19,2.2433375397071193e-17,6.16653622131916e-17,4.594621184228292e-25,8.423061922498253e-35,3.049832845766308e-21,2.541259944107395e-13,3.980001582622605e-15,1.1348429399501134e-17,7.908567051611314e-34,1.1057211356898428e-44,2.4017470310564174e-28,3.151086728210249e-29,6.092622946614199e-11,7.425162251986917e-29,6.136929929853302e-23,7.405960031684816e-36,2.0542757222224895e-33,1.6678958678551223e-28,3.2885044280051226e-33,2.9255702417460354e-34,3.336170173337275e-28,8.60738126538222e-40,8.304279458255525e-38,3.3947203830107344e-44,3.76,0.0,0.5121033285101415,0.9999535365818748,3.69301546337439e-18,2.4698248709246167e-20,2.3879604522616387e-12,6.118107081625592e-11,1.3692039533220819e-22,3.707197519131915e-21,6.008376902510325e-16,6.881126157832646e-12,1.1499462676628331e-17,4.760155484656804e-18,4.888327637266288e-22,4.763401077865811e-21,3.9816483993606417e-16,3.964902093640406e-15,5.67948150415938e-19,3.890349568117851e-18,4.646341573649758e-05,2.2855921716611126e-29,1.1243712169457308e-18,2.5744188971377744e-29,2.5555330678780596e-33,1.8261877950189277e-26,1.0318693715110744e-38,1.1415851046777387e-28,3.585977618932591e-32,4.465713152049402e-25,4.942012042935143e-20,1.9957442598251813e-42,4.914292234025033e-20,1.1565094334663118e-28,3.256969395425574e-21,6.677456547802719e-23,1.924321103171713e-30,3.5615641142114235e-36
7.949398031544013e-11,0.6023720504814619,1.866123518225248e-15,1.6704509588827744e-17,3.929374494075508e-17,7.530846091190463e-12,0.0,0.0,2.6127635827530555e-12,2.9721449512181637e-19,2.9389542268286164e-17,8.197473541494091e-17,6.035678406903794e-25,1.1036141882613776e-34,3.651268779912396e-21,3.041830583515394e-13,4.3565518374121456e-15,1.4867281528479842e-17,1.2399937499495537e-33,1.5946545708893683e-44,3.1620843104952763e-28,4.939428963105643e-29,6.664843139013025e-11,9.731612058559209e-29,7.34982095741073e-23,1.2692594481206654e-35,2.692282214413135e-33,2.189309091753691e-28,4.3111372380462124e-33,3.94189353735415e-34,4.3740109403729e-28,1.3497682324563992e-39,1.191025383665263e-37,5.337244637236407e-44,3.76,0.0,0.512103328503494,0.9999496066297814,4.838486116187232e-18,2.958222252305926e-20,2.613262508951683e-12,6.69535485002493e-11,1.8187476196817284e-22,4.830956804198975e-21,7.844518278400249e-16,7.530321231051756e-12,1.3772585970233455e-17,5.700498083735754e-18,5.910625779458546e-22,5.651635179814557e-21,4.768249310217724e-16,4.337939920194143e-15,6.793302030449246e-19,4.659077745672022e-18,5.039336760432879e-05,3.250607681483743e-29,1.3465405672438762e-18,3.481841970029845e-29,3.6391301598927974e-33,2.3773259879673435e-26,1.6088668729567067e-38,1.4956682133536657e-28,5.14172888842004e-32,5.852977368294814e-25,5.91450330376098e-20,3.352759948575736e-42,6.439949462104877e-20,1.5152659613542727e-28,3.900531753576561e-21,7.996946344757412e-23,2.5215393224452837e-30,5.107338057890158e-36
9.320130516566206e-11,0.6023720504829295,2.6899516713588996e-15,2.6327860180301828e-17,5.98077188609591e-17,8.829414251223825e-12,0.0,0.0,3.063275465473786e-12,4.0854898703102435e-19,4.73274976114611e-17,1.3681990589944366e-16,9.772238957505735e-25,1.7776297647750558e-34,5.015669378060749e-21,4.1769226259675863e-13,5.110513654211283e-15,2.3941338211664456e-17,2.7417171355784094e-33,3.0488676165269193e-44,5.148515523868084e-28,1.091613655305383e-28,7.807931677022978e-11,1.5684732123995427e-28,1.0103954697448634e-22,3.284835014876152e-35,4.338788621044815e-33,3.539321962035627e-28,6.952422291139422e-33,6.699969148446202e-34,7.054647171388478e-28,2.9854885147232975e-39,2.2503826431184884e-37,1.1866430887701098e-43,3.76,0.0,0.5121033284901992,0.999941962327096,7.792746317293536e-18,4.0674614813895743e-20,3.0638653285786742e-12,7.849850534675327e-11,3.0081857686804746e-22,7.697576212357697e-21,1.2546503034815129e-15,8.828688738552723e-12,1.8933931000942676e-17,7.835120876910481e-18,8.27632202900891e-22,7.62601807975189e-21,6.553911527322483e-16,5.083477948765189e-15,9.314852170961037e-19,6.404306292204109e-18,5.803766983876489e-05,6.059901475450925e-29,1.8509232382615503e-18,5.958444040486368e-29,6.778811628000615e-33,3.7803900487560415e-26,3.52091342945602e-38,2.408870587488105e-28,9.709791753673336e-32,9.433477159041472e-25,8.118902236321767e-20,8.544493318046211e-42,1.0376711756713749e-19,2.4405769807657373e-28,5.361590279344885e-21,1.0992587253808187e-22,4.0622504229541954e-30,9.647164594814081e-36
9.999999999999999e-11,0.6023720504843971,3.1802505481312905e-15,3.224596788025499e-17,7.215655118354343e-17,9.473492251478644e-12,0.0,0.0,3.286723542115871e-12,4.703265423560522e-19,5.843562839744003e-17,1.7230546294512025e-16,1.209812371807516e-24,2.1951264314086152e-34,5.772193993703763e-21,4.806038560723696e-13,5.484944260701169e-15,2.9560448192123496e-17,3.895208171309108e-33,4.065863179521846e-44,6.395263697770597e-28,1.5505015804368197e-28,8.374224064767956e-11,1.9374508307734367e-28,1.1632517267172643e-22,5.004264500007388e-35,5.359137504413699e-33,4.378544110366974e-28,8.590649068710572e-33,8.488518200930547e-34,8.717219129257903e-28,4.2423766073948844e-39,2.9823624945684917e-37,1.6905448872206715e-43,3.76,0.0,0.5121033284836052,0.999938274877225,9.622426855480489e-18,4.683218550174587e-20,3.2873592218882433e-12,8.422468819827378e-11,3.762177209105605e-22,9.454690559688157e-21,1.5439125928039185e-15,9.472654724822092e-12,2.179824189505149e-17,9.019461837570579e-18,9.612526077354546e-22,8.699411852011838e-21,7.544662286522246e-16,5.452992397662021e-15,1.071017642804379e-18,7.372697864044666e-18,6.172511948575115e-05,7.987511057597145e-29,2.130792699531028e-18,7.572130291578009e-29,8.92084058669503e-33,4.638787077116797e-26,4.978905042955155e-38,2.9744462741131145e-28,1.2864643724738254e-31,1.165254837387228e-24,9.340234405904104e-20,1.3034583523652424e-41,1.2816067204195461e-19,3.013684537272794e-28,6.172297257795867e-21,1.2654822882035956e-22,5.016725865184177e-30,1.278318939472641e-35
1.0690863001588398e-10,0.6023720504843971,3.739139965026993e-15,3.9113346714500287e-17,8.63068154224371e-17,1.0127985986905483e-11,0.0,0.0,3.513783941005983e-12,5.375567883013731e-19,7.137456259371247e-17,2.1489824394605538e-16,1.4816965631016956e-24,2.6815276324551405e-34,6.59508130693716e-21,5.490146971870349e-13,5.865782810920829e-15,3.610566221916971e-17,5.4354263685418626e-33,5.346346358206319e-44,7.86206002492772e-28,2.1630610213040106e-28,8.94922016668418e-11,2.367512982613331e-28,1.3296294928850573e-22,7.460984498626416e-35,6.54825315177821e-33,5.358692062520025e-28,1.050107543389535e-32,1.0636491462724844e-33,1.065590336543387e-27,5.921141943424451e-39,3.8958589524755125e-37,2.3656507859196862e-43,3.76,0.0,0.5121033284769044,0.9999345967452399,1.1753866047766155e-17,5.353534685223752e-20,3.514466695609905e-12,9.00434641639901e-11,4.654178193067151e-22,1.1487162588087841e-20,1.8793360647756134e-15,1.0127026061717523e-11,2.491563950659796e-17,1.0308245556572812e-17,1.1083575988504967e-21,9.851613709723529e-21,8.622799669571946e-16,5.8283026951188695e-15,1.2225834475644163e-18,8.426559060285408e-18,6.540325124319712e-05,1.0383204483055954e-28,2.435361701296033e-18,9.515825353969536e-29,1.1570567902834617e-32,5.630443487809038e-26,6.916634855705452e-38,3.633296120573258e-28,1.680051227859295e-31,1.4238824077186411e-24,1.0668004151101197e-19,1.9543090039784513e-41,1.5658684914123429e-19,3.681334496113051e-28,7.054553505912115e-21,1.4463778206925715e-22,6.128823780765669e-30,1.6696155691520077e-35
1.2061595486610592e-10,0.6023720504858647,5.044665516735705e-15,5.551172748342014e-17,1.1953402118234695e-16,1.142656182100639e-11,0.0,0.0,3.9642891356943445e-12,6.842377562856324e-19,1.0241821322344767e-16,3.218174082070634e-16,2.1375505249374633e-24,3.848893075845919e-34,8.389072988034596e-21,6.98094238742567e-13,6.6225494984477974e-15,5.180916369813643e-17,9.921028474298198e-33,8.782319204039231e-44,1.143952876187723e-27,3.946212177997695e-28,1.008871150015422e-10,3.4003625512277636e-28,1.692742382654473e-22,1.5350938765855413e-34,9.403425858874815e-33,7.720011764242639e-28,1.509313473581604e-32,1.6028378021034682e-33,1.531508484518465e-27,1.0812675439202064e-38,6.3118137738841194e-37,4.342230810810599e-43,3.76,0.0,0.5121033284636096,0.9999274997211341,1.6868431998797195e-17,6.816770511534599e-20,3.965066933295031e-12,1.0158842495121624e-10,6.844083593938342e-22,1.6311891438859015e-20,2.6785800893545353e-15,1.1425333201622751e-11,3.171798927371476e-17,1.311977469675052e-17,1.4347676411026587e-21,1.2313976331192011e-20,1.097484841351457e-15,6.572418415375271e-15,1.5523332712404423e-18,1.0725829609699288e-17,7.250027489736408e-05,1.6684222004456952e-28,3.0998526043405812e-18,1.4414817909989631e-28,1.848364223581753e-32,7.979974672836881e-26,1.252345517608427e-37,5.214250171940152e-28,2.720441383134219e-31,2.0449300965040504e-24,1.3560392968703922e-19,4.108519325776973e-41,2.248332597793682e-19,5.283501044236373e-28,8.979413140111732e-21,1.8410521455128766e-22,8.798156697274819e-30,2.7041916985731647e-35
1.3432327971632786e-10,0.6023720504873321,6.637968766621454e-15,7.597257834807189e-17,1.602301731779612e-16,1.2725142275657082e-11,0.0,0.0,4.414791171766918e-12,8.485917532093414e-19,1.4134311891185922e-16,4.637303880179541e-16,2.965688030501824e-24,5.313283899692514e-34,1.0397213741164965e-20,8.648749032316667e-13,7.38100330829749e-15,7.14993310305384e-17,1.697133019406153e-32,1.370877305993835e-43,1.6029863818889408e-27,6.747266143506617e-28,1.1226408564270853e-10,4.697162349204525e-28,2.099803418477923e-22,2.922684239279713e-34,1.2987045114066527e-32,1.0696888844322806e-27,2.086570133105579e-32,2.3179500533792564e-33,2.1170084054688215e-27,1.8506440301208686e-38,9.707840944173134e-37,7.470203779501134e-43,3.76,0.0,0.5121033284503148,0.99992066146205,2.3282649238591833e-17,8.457542100500605e-20,4.415666360879555e-12,1.1313338770769341e-10,9.669687611557227e-22,2.2278627129296945e-20,3.6718267065664326e-15,1.272361015932356e-11,3.934125707203857e-17,1.62696113863833e-17,1.8083019444540243e-21,1.4999489664694402e-20,1.3609992654133867e-15,7.315829360542033e-15,1.920445302307465e-18,1.330211150045651e-17,7.93385335295162e-05,2.5487822159201223e-28,3.844392650438714e-18,2.0942109878707006e-28,2.803285138648234e-32,1.0878595865930088e-25,2.12746551770527e-37,7.196918767900628e-28,4.18190281474958e-31,2.824520937040984e-24,1.679466007811447e-19,8.074166836912249e-41,3.10480013096008e-19,7.292929026549473e-28,1.11361610661984e-20,2.283281959146458e-22,1.2147035258309673e-29,4.157919882969094e-35
1.480306045665498e-10,0.6023720504887998,8.550938248413813e-15,1.0094429925080126e-16,2.0913396740143756e-16,1.4023727872364832e-11,0.0,0.0,4.865290167475566e-12,1.0306186460295356e-18,1.8903114806283653e-16,6.47320121721225e-16,3.98734806172688e-24,7.108244579243585e-34,1.2619073777355556e-20,1.0493008454630832e-12,8.141333233588151e-15,9.562223374771603e-17,2.7551899165366546e-32,2.0540276488982135e-43,2.1795515053826552e-27,1.0948417736678324e-27,1.236231424058513e-10,6.288119931563706e-28,2.5508929092626915e-22,5.226903731050471e-34,1.738183760846607e-32,1.4363979870172897e-27,2.795706625415091e-32,3.242085794941104e-33,2.8359411197305612e-27,3.0061840636316775e-38,1.4318780053335982e-36,1.2196921496546145e-42,3.76,0.0,0.51210332843702,0.9999140725335284,3.1142341830618257e-17,1.0276266982194928e-19,4.866265293766028e-12,1.2467835243268847e-10,1.3226990583058281e-21,2.9489129079708306e-20,4.877909145840408e-15,1.4021856935854618e-11,4.778571863642595e-17,1.975765921577629e-17,2.230315426163345e-21,1.789532449565039e-20,1.6528167495735121e-15,8.058539776517844e-15,2.3266323766013416e-18,1.6155398292791275e-17,8.592746159882647e-05,3.737981075609844e-28,4.668978595276189e-18,2.941015182073949e-28,4.077533715964721e-32,1.4373184396745788e-25,3.433561880118839e-37,9.626368771909771e-28,6.164868195980042e-31,3.780686478768751e-24,2.0369404261292287e-19,1.501328620609058e-40,4.154998668862478e-19,9.755360861788867e-28,1.3524789339220631e-20,2.773067554747121e-22,1.6252135085207896e-29,6.130980043335432e-35
1.6173792941677174e-10,0.6023720504902673,1.0815893668360063e-14,1.3087412226539601e-16,2.6698196978288185e-16,1.5322319132032753e-11,0.0,0.0,5.315786237251842e-12,1.2303183062774098e-18,2.463613764697016e-16,8.797823418458732e-16,5.2241051457219124e-24,9.267322272033763e-34,1.505422419043893e-20,1.251316358420333e-12,8.903727670650332e-15,1.2462252687385194e-16,4.2842554394651836e-32,2.9760491913448734e-43,2.8913928612836114e-27,1.7016208012939013e-27,1.3496431405401682e-10,8.203519444229479e-28,3.046102148928258e-22,8.877751492016679e-34,2.2670518362376268e-32,1.879702591546904e-27,3.6506848265865567e-32,4.411074860394564e-33,3.7022227155276856e-27,4.677599361682184e-38,2.0404708118712035e-36,1.907554649252909e-42,3.76,0.0,0.5121033284237252,0.9999077238459584,4.059295382126744e-17,1.2273406928155795e-19,5.3168640436923584e-12,1.362233191254737e-10,1.7615973529256685e-21,3.8040279960835423e-20,6.315066939923408e-15,1.532007353223114e-11,5.705164864816224e-17,2.3583822261511603e-17,2.7020833369744194e-21,2.0989391931532957e-20,1.972930824190322e-15,8.800553904100476e-15,2.7706095326361453e-18,1.92856835471567e-17,9.227614871615226e-05,5.300663554520564e-28,5.5736072445304515e-18,4.0157033179586784e-28,5.730701168054747e-32,1.8508038371809602e-25,5.313351278082764e-37,1.254754816835188e-27,8.780417645391642e-31,4.9314591472683e-24,2.428323160510772e-19,2.6647029952125376e-40,5.418646749609574e-19,1.2716429243245437e-27,1.6145290177712808e-20,3.310409258906208e-22,2.1190022245802262e-29,8.734237745487952e-35
1.7544525426699367e-10,0.602372050491735,1.3465567500179893e-14,1.6620812103863314e-16,3.3450862946167716e-16,1.6620916574980668e-11,0.0,0.0,5.766279491875841e-12,1.4476906098874575e-18,3.14210098306074e-16,1.1688068613006353e-15,6.697867835922235e-24,1.1824084900968437e-33,1.7702236947450266e-20,1.4708658724503216e-12,9.668374421167111e-15,1.5894345658909994e-16,6.426045594690316e-32,4.192955113265859e-43,3.757914478186439e-27,2.5510485655767114e-27,1.462876292982556e-10,1.047373180340936e-27,3.585533360667219e-22,1.4440817790521966e-33,2.8935790742363014e-32,2.4072890692512104e-27,4.665614266327148e-32,5.863494551610889e-33,4.729837860518123e-27,7.021039639748059e-38,2.8250912978066438e-36,2.8778459596909306e-42,3.76,0.0,0.5121033284104304,0.9999016066400251,5.177955056984956e-17,1.444946775998703e-19,5.767462918924486e-12,1.4776828778532623e-10,2.294034652059698e-21,4.802433183571353e-20,8.00096496257965e-15,1.6618259949450004e-11,6.713932071582649e-17,2.7748005069957103e-17,3.2248066418383647e-21,2.427029340958071e-20,2.321335038459378e-15,9.541875978998877e-15,3.252093989619368e-18,2.2692960824220026e-17,9.839335419666812e-05,7.307502368793261e-28,6.558275450990255e-18,5.354633066112713e-28,7.825873099257982e-32,2.332504341711248e-25,7.939078067263217e-37,1.6005286451795889e-27,1.2150236653424641e-30,6.294871694299227e-24,2.853475540178002e-19,4.544953741931987e-40,6.91545389687675e-19,1.6221657492898935e-27,1.8997655955756898e-20,3.895307431191924e-22,2.703715431623398e-29,1.208921597819173e-34
1.891525791172156e-10,0.6023720504932025,1.6533088742234183e-14,2.0739121869374892e-16,4.124462897053178e-16,1.791952072096332e-11,0.0,0.0,6.216770038622622e-12,1.6827354370500175e-18,3.9345083476181347e-16,1.5225610892464028e-15,8.430877470023255e-24,1.4812140972879668e-33,2.0562684880793726e-20,1.7078939546058216e-12,1.0435460693846706e-14,1.990268646867555e-16,9.348170765502718e-32,5.7692235476318686e-43,4.800328694835613e-27,3.709274906743715e-27,1.5759311679800984e-10,1.3129224249004103e-27,4.169299650824671e-22,2.264312167815644e-33,3.6260346470770335e-32,3.0269597836129595e-27,5.854766260006364e-32,7.640691062162013e-33,5.9328431175788094e-27,1.0221629514940227e-37,3.816788215376244e-36,4.2110504277830915e-42,3.76,0.0,0.5121033283971356,0.9998957124740849,6.484681977722735e-17,1.6804999194002287e-19,6.2180622244240496e-12,1.5931325841152876e-10,2.93073328316112e-21,5.952911711419824e-20,9.952710167636212e-15,1.7916416188490755e-11,7.804900735913303e-17,3.225011264313527e-17,3.799616499361986e-21,2.7727279077463164e-20,2.698022959470727e-15,1.0282510231841527e-14,3.7708051283461546e-18,2.6377223684858736e-17,0.00010428751968352675,9.835167509999706e-28,7.622980112059047e-18,6.996698012617319e-28,1.0429309117296492e-31,2.8863812195845957e-25,1.1515943045341848e-36,2.0044294926969163e-27,1.640658264598892e-30,7.888956734239493e-24,3.3122596062910526e-19,7.488991609497729e-40,8.665120637301444e-19,2.0316459833433038e-27,2.2081879196222663e-20,4.527762463767462e-22,3.3869881318141624e-29,1.6328074686308324e-34
