Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42),CF2O(48),S(2111),CHF2O(189)
1.5942804190700648e-18,0.538417866138084,1.8687794530827147e-25,6.638789723048342e-29,8.87409982968353e-34,2.3346362777824473e-21,0.0,0.0,3.775130026039647e-21,3.698837469449745e-36,1.8036532527691285e-41,9.497220496766961e-35,3.695941435570198e-50,2.0323207263467384e-61,7.5342973396337e-39,5.0908490058641e-30,8.678358066912818e-25,2.0289481703238584e-39,8.911309720897373e-75,7.617021142422895e-80,2.079258442066502e-54,3.925977862188246e-70,3.766415055617368e-20,2.926742454328091e-54,1.1626425502477723e-40,7.080649226919292e-75,1.8255681431483024e-60,9.51321871534761e-55,1.0310287990058756e-59,2.4785045807350314e-61,1.2029163880007498e-53,9.396236295307869e-81,3.424662461295377e-72,6.901732188637873e-86,3.76,0.0,0.5565537963377646,0.9999999999996039,2.9700650065447685e-42,6.96087343573232e-38,3.7753169039807605e-21,3.766415056126473e-20,9.501633616817164e-47,3.708780642851275e-45,2.780443333444698e-36,2.334636277779231e-21,8.833691435897318e-34,4.275765810816452e-34,3.6173346982619644e-39,4.196451120455216e-38,3.0428333934524184e-33,8.678358066160823e-25,1.1035133182528352e-35,2.2003883641664045e-35,3.960510541356014e-13,1.9027540682844466e-56,8.106246034377014e-36,2.0280081627552935e-55,7.661509022955215e-67,7.55896732026574e-51,1.7737582784261067e-80,3.4253520871107413e-54,5.620523913042865e-65,2.0792911718417166e-49,3.843658890807737e-37,6.39663454969821e-78,2.3998593114794847e-40,3.374440740963763e-54,6.636677357887622e-39,3.947974375585775e-40,7.947724523035344e-57,1.3167758692721379e-69,6.025695862499465e-57,9.28926299402531e-53,9.644147301274054e-75,1.5714832634644083e-58
3.1899459644816326e-18,0.538417866138084,3.7391825808745905e-25,1.3283350340450962e-28,3.551952649351613e-33,4.671300910280605e-21,0.0,0.0,7.553539921778448e-21,1.4804989326436696e-35,1.4440193003052085e-40,3.80136408669142e-34,2.9590004443281792e-49,1.6270923187583735e-60,3.015682429981975e-38,2.037666315426353e-29,1.7364255975758967e-24,8.157607005257897e-39,2.8551706555332754e-73,1.2197158081175745e-78,1.6646710317988559e-53,1.25714706289362e-68,7.53610240826574e-20,2.343173548133738e-53,4.653600134842265e-40,1.1342228586812616e-73,1.4615645380911778e-59,7.618290536684496e-54,8.256592403546738e-59,1.9848140013509777e-60,9.630645351742014e-53,3.010507722667645e-79,5.4839219460843274e-71,2.2112809676906316e-84,3.76,0.0,0.5565537963377646,0.9999999999992075,2.3778579314791877e-41,2.786163430263986e-37,7.553913840019753e-21,7.536102410303486e-20,7.607084429455859e-46,2.969279600577001e-44,1.113102209980761e-35,4.671300910267732e-21,3.535778700797805e-33,1.7114206210432253e-33,1.4478765965045376e-38,1.6796740676805316e-37,1.217926342637214e-32,1.7364255972749037e-24,4.416929110317638e-35,8.80728783422715e-35,7.92446198960789e-13,1.5234990127094124e-55,3.2446109624305413e-35,1.623642503658753e-54,1.2272680203121724e-65,6.051770010863791e-50,5.683034047576668e-79,2.7430595383850374e-53,9.002605788915392e-64,1.664697235607611e-48,1.5384652424602456e-36,1.0246530200559548e-76,9.606107980279493e-40,2.7022873824323876e-53,2.656400511186044e-38,1.580218622049241e-39,6.364617969636961e-56,2.1091271421243446e-68,4.825330554447635e-56,7.43705866479011e-52,1.544320614584208e-73,1.2581421395598942e-57
6.381277055304769e-18,0.538417866138084,7.479989019345403e-25,2.657248072697985e-28,1.421243771269506e-32,9.34463017527692e-21,0.0,0.0,1.5110359713250032e-20,5.92392416973537e-35,1.155654306702759e-39,1.5210414582122397e-33,2.368099664512606e-48,1.3021683610572905e-59,1.206665782479834e-37,8.153319441317302e-29,3.473605179344699e-24,3.293336282174605e-38,9.142232767941812e-72,1.9523396299956156e-77,1.3322427529464404e-52,4.024205460813726e-67,1.5075477110503994e-19,1.8752509767239538e-52,1.8620462133617047e-39,1.815813809490041e-72,1.1696958297533903e-58,6.097720168845008e-53,6.608620362099483e-58,1.5886559462830058e-59,7.70744323291343e-52,9.639568450234114e-78,8.777846501127193e-70,7.080464992798928e-83,3.76,0.0,0.5565537963377646,0.9999999999984147,1.903009024061343e-40,1.1148282866983674e-36,1.5111107712084812e-20,1.507547711865763e-19,6.087979709486608e-45,2.3763260873651907e-43,4.455461421735187e-35,9.344630175225412e-21,1.4147720368315218e-32,6.847911712665399e-33,5.79339243322017e-38,6.720884089688307e-37,4.873291792981429e-32,3.473605178140335e-24,1.767346974667693e-34,3.5240623360485034e-34,1.5852364816478757e-12,1.2193217338680427e-54,1.2982670151173524e-34,1.2994087788775853e-53,1.9647708347528996e-64,4.843255231393564e-49,1.8196929194938044e-77,2.195559320734005e-52,1.4411987737756907e-62,1.3322637240973363e-47,6.155864911389987e-36,1.6403996912764164e-75,3.8440277705386615e-39,2.1629243558662043e-52,1.0629062166611755e-37,6.322932818265149e-39,5.09427097362656e-55,3.376433070290637e-67,3.86217491384935e-55,5.951907205767467e-51,2.471919121441299e-72,1.0068960862288752e-56
1.2763939236951042e-17,0.538417866138084,1.4961602627836176e-24,5.315077810708571e-28,5.685900929673725e-32,1.8691288705269566e-20,0.0,0.0,3.0223999296169093e-20,2.3699554106681432e-34,9.246990288794236e-39,6.085161659911805e-33,1.8948395422015005e-47,1.0419325329134416e-58,4.827448860768884e-37,3.261858685863823e-28,6.94796434288059e-24,1.3409374910603036e-37,2.926424686630696e-70,3.124379037965604e-76,1.065996616606497e-51,1.287959341543825e-65,3.015422650274654e-19,1.5004856974727175e-51,7.449397344618647e-39,2.9061525870701503e-71,9.359343814638234e-58,4.8794115412569635e-52,5.288235192329344e-57,1.2712470817633816e-58,6.167125619302949e-51,3.085613248444262e-76,1.4047412223769249e-68,2.2664476098494936e-81,3.76,0.0,0.5565537963377646,0.9999999999968291,1.5226963517505214e-39,4.460039079376752e-36,3.0225495456163233e-20,3.015422653536638e-19,4.871309092898538e-44,1.9014218884498205e-42,1.7837570588706473e-34,1.869128870506349e-20,5.660009391621742e-32,2.7396105942184255e-32,2.3177342968404753e-37,2.6887912272975217e-36,1.9496340468217125e-31,6.947964338062347e-24,7.070538716955299e-34,1.409854407571092e-33,3.1708170191688972e-12,9.756728213079829e-54,5.1939134411467384e-34,1.0397252556823988e-52,3.144547213801442e-63,3.875339990913435e-48,5.824813179069168e-76,1.7568922404483514e-51,2.3065436933613258e-61,1.066013396937535e-46,2.462746808622383e-35,2.625406974198056e-74,1.538128119618206e-38,1.7307773708983314e-51,4.2523169895817994e-37,2.5295848519604706e-38,4.0764476686864777e-54,5.403757042368259e-66,3.090504303504269e-54,4.762430067389178e-50,3.955875702432217e-71,8.056698509033402e-56
2.5529263600243585e-17,0.538417866138084,2.9924832771021546e-24,1.0630751929671806e-27,2.2745457857462356e-31,3.738460576525487e-20,0.0,0.0,6.045127846191088e-20,9.480593183150758e-34,7.398294630804237e-38,2.43426707462035e-32,1.5160155895227625e-46,8.336251714105354e-58,1.9311367000363003e-36,1.3048496620099447e-27,1.3896682669945522e-23,5.551309967596255e-37,9.366015570595818e-69,4.999515034216858e-75,8.528782676292535e-51,4.12181164787208e-64,6.03117252382958e-19,1.200502536476982e-50,2.980001453048181e-38,4.650539322251371e-70,7.488185997915621e-57,3.9040234697512046e-51,4.231123780311543e-56,1.0171271679224007e-57,4.934168962113719e-50,9.875484804225694e-75,2.2478146099357874e-67,7.253750732551849e-80,3.76,0.0,0.5565537963377646,0.999999999993658,1.2182727454303592e-38,1.7841608286064714e-35,6.045427094411329e-20,6.031172536878577e-19,3.897417862050941e-43,1.5212818994537767e-41,7.145868717085608e-34,3.7384605764430513e-20,2.264188018671899e-31,1.095933425821478e-31,9.271692371232703e-37,1.0756039876719741e-35,7.799170891292703e-31,1.3896682650670983e-23,2.8284456614584504e-33,5.639876609232931e-33,6.341977982798334e-12,7.806346447010596e-53,2.0777344646151615e-33,8.318599538366768e-52,5.032006690941538e-62,3.1005662816741894e-47,1.8642275641044192e-74,1.4056917264124334e-50,3.6909705018202644e-60,8.528916935272828e-46,9.851788969011844e-35,4.2012758920630554e-73,6.155147017490682e-38,1.384797071523242e-50,1.701065230262917e-36,1.0119162915767015e-37,3.261570539581787e-53,8.647182734174823e-65,2.4727092276735247e-53,3.810305813631189e-49,6.330045280623597e-70,6.4459707906829374e-55
5.1059912326828676e-17,0.5384178661380838,5.985130476226529e-24,2.1262158740349102e-27,9.09855583812649e-31,7.477123988522561e-20,0.0,0.0,1.2090583679300894e-19,3.7923915868396325e-33,5.918916664623238e-37,9.737498983014205e-32,1.2128700828370708e-45,6.669317952481607e-57,7.724861109731864e-36,5.2196110168103035e-27,2.779411932404801e-23,2.370319203624048e-36,2.997358044880209e-67,7.999630958434082e-74,6.823350055620073e-50,1.3190344028020733e-62,1.2062672251365091e-18,9.604476228335099e-50,1.1920490857433604e-37,7.441469362351319e-69,5.99083319138744e-56,3.1234165048669177e-50,3.3851132879027154e-55,8.137544295225758e-57,3.947522571871704e-49,3.160398731384211e-73,3.5966863102129055e-66,2.321379240496422e-78,3.76,0.0,0.5565537963377646,0.9999999999873156,9.746644623051099e-38,7.136933718471271e-35,1.2091182191918632e-19,1.2062672303563205e-18,3.118083201567939e-42,1.2170832234734266e-40,2.8666719549207062e-33,7.477123988192803e-20,9.057120612193958e-31,4.383912085524003e-31,3.708828377066988e-36,4.3025907283074103e-35,3.119795301476965e-30,2.779411924694668e-23,1.1314242968598687e-32,2.256042442719422e-32,1.2684299464406813e-11,6.245626000525033e-52,8.311276046652936e-33,6.655205809471823e-51,8.051795437433646e-61,2.4805706434905087e-46,5.965987746970159e-73,1.1246245571552429e-49,5.905953295409338e-59,6.823457473640233e-45,3.940875931654509e-34,6.722575362399661e-72,2.4638661028166185e-37,1.1079077297242e-49,6.804537799646194e-36,4.0478298737338925e-37,2.6094214010123026e-52,1.3836429600684178e-63,1.9782897017274686e-52,3.048389362466353e-48,1.0128587774236494e-68,5.1570214236435327e-54
1.0212120977999885e-16,0.538417866138084,1.1970429556470694e-23,4.2525206660567556e-27,3.639498358962053e-30,1.495445081251675e-19,0.0,0.0,2.418149534536632e-19,1.5169874979926242e-32,4.735245694796732e-36,3.8951064108607435e-31,9.703191527148353e-45,5.335580972196249e-56,3.0900072964792604e-35,2.0878868699381237e-26,5.558899263214362e-23,1.0679132943379144e-35,9.591918590221449e-66,1.2799735129167443e-72,5.4588096136466214e-49,4.2209975292849124e-61,2.4125671628138767e-18,7.683763359222632e-49,4.768293351804032e-37,1.1907017992854405e-67,4.792780312383852e-55,2.4988123336141474e-49,2.7081763383928045e-54,6.5102604797840735e-56,3.158093029177231e-48,1.0113665620291144e-71,5.754844447106796e-65,7.42870030395921e-77,3.76,0.0,0.5565537963377646,0.999999999974631,7.797500733269496e-37,2.854831569226757e-34,2.4182692386602374e-19,2.412567183693547e-18,2.494527197892161e-41,9.736895735153603e-40,1.153258769582517e-32,1.4954450811197693e-19,3.622921953961557e-30,1.7536005109871832e-30,1.4835619462200042e-35,1.7210710697743081e-34,1.2479435097457987e-29,5.558899232373178e-23,4.525789219247909e-32,9.024353371942861e-32,2.5368940645022443e-11,4.9969815790179805e-51,3.324578057374253e-32,5.324306585968799e-50,1.288333975238016e-59,1.9845033973660393e-45,1.9091894457066033e-71,8.997281138981005e-49,9.449845646128588e-58,5.458895559281493e-44,1.5763824351913726e-33,1.0756656891884449e-70,9.86932208208069e-37,8.86354210929154e-49,2.7218704964638784e-35,1.6191648915475218e-36,2.0876031064474018e-51,2.2139037124367857e-62,1.5826806878823522e-51,2.438769376054774e-47,1.620615260854495e-67,4.1257150333921093e-53
2.042438046863392e-16,0.538417866138084,2.3941046445310318e-23,8.505223975934445e-27,1.4558157351508765e-29,2.99091044605053e-19,0.0,0.0,4.836331867688041e-19,6.068011718965243e-32,3.788241463444676e-35,1.5580804715609266e-30,7.762646230211264e-44,4.2685153814780324e-55,1.2360154808609381e-34,8.351632316566224e-26,1.111787392478986e-22,5.22983694063379e-35,3.085330204560155e-64,2.0479836887530842e-71,4.367099519040619e-48,1.5648572881537027e-59,4.825167006849672e-18,6.14708363429665e-48,1.9073367411047653e-36,1.9052684418179997e-66,3.83426975264677e-54,1.9990815763515144e-48,2.166575354455392e-53,5.208321213048974e-55,2.5265044265034875e-47,3.2364352920558374e-70,9.207868193822042e-64,2.3772301751645964e-75,3.76,0.0,0.5565537963377646,0.9999999999492617,6.23807454720434e-36,1.1419442441579093e-33,4.836571277464644e-19,4.825167090369202e-18,1.995647725741672e-40,7.78960716918903e-39,4.6656157942408756e-32,2.990910445522902e-19,1.4491835237490532e-29,7.014473395697672e-30,5.934311449331434e-35,6.884352415056627e-34,4.991824815433575e-29,1.1117873801423687e-22,1.8103340667177868e-31,3.6097780691123586e-31,5.073821587585042e-11,3.9981955556847275e-50,1.3298447507091267e-31,4.2595203863981916e-49,2.061371382929233e-58,1.5876212056624771e-44,6.109522024053096e-70,7.197938735936403e-48,1.512000923459561e-56,4.367168291049707e-43,6.305593811584919e-33,1.7211517001089057e-69,3.958694827825828e-36,7.090945754420175e-48,1.0887592739257475e-34,6.476725450741303e-36,1.6701088732327634e-50,3.542305907879034e-61,1.266164116697882e-50,1.951038655443826e-46,2.593017358410963e-66,3.300611145705043e-52
4.084889944990199e-16,0.538417866138084,4.7882355139351856e-23,1.701100554933349e-26,5.823305217402563e-29,5.981841175648308e-19,0.0,0.0,9.672696533744155e-19,2.4272170329854037e-31,3.0306110727471367e-34,6.232530050363734e-30,6.2101552461829245e-43,3.4148324811425576e-54,4.944086981214255e-34,3.340669821768469e-25,2.2235823247767344e-22,2.85846153156238e-34,9.874737369356977e-63,3.276794820724579e-70,3.4937003462568175e-47,5.028977835623363e-58,9.650366569645507e-18,4.917696078916003e-47,7.629385752912995e-36,3.0489219544341016e-65,3.067434000810913e-53,1.5992780363047032e-47,1.7332739971491543e-52,4.166738599214328e-54,2.021215565090669e-46,1.0356692242915286e-68,1.4732682760849038e-62,7.607211561844975e-74,3.76,0.0,0.5565537963377646,0.9999999998985232,4.990489135266798e-35,4.567800209638876e-33,9.673175354544093e-19,9.65036690372532e-18,1.596531307555992e-39,6.231719729442838e-38,1.9082830396911462e-31,5.981841173537785e-19,5.796763581187634e-29,2.805803626739283e-29,2.3737392911769428e-34,2.753753456024572e-33,1.9967400796593956e-28,2.2235822754298675e-22,7.241372805016464e-31,1.4439185715809346e-30,1.0147673781590923e-10,3.199469330102286e-49,5.319406057646952e-31,3.40767570284475e-48,3.298222969223815e-57,1.2701039348702736e-43,1.9550648134872994e-68,5.758396439506385e-47,2.41922194104871e-55,3.493755387683612e-42,2.522250295006425e-32,2.754031661355439e-68,1.5922266985235151e-35,5.672801361356739e-47,4.355059245846228e-34,2.590703357150883e-35,1.3360976433642014e-49,5.667737382140435e-60,1.0129391127676592e-49,1.5608401860299765e-45,4.148854020741334e-65,2.6405045013490833e-51
8.169793741243814e-16,0.538417866138084,9.576527221654102e-23,3.4024068913167416e-26,2.329338137161423e-28,1.1963702634844146e-18,0.0,0.0,1.934542586486957e-18,9.708892822358481e-31,2.4244959211437645e-33,2.493159534523137e-29,4.968141195194335e-42,2.731873950263474e-53,1.97763975054709e-33,1.3362712499062406e-24,4.44717218930361e-22,1.7566019223605193e-33,3.159946818258518e-61,5.242888653300202e-69,2.7949685688712462e-46,1.6094904246252604e-56,1.9300765194134177e-17,3.93416851979011e-46,3.051762048925627e-35,4.8806176746890416e-64,2.4539544761122e-52,1.2794276853012523e-46,1.3866246831486336e-51,3.3334819258630646e-53,1.616977297712908e-45,3.314157175148963e-67,2.357236729741722e-61,2.43432051660399e-72,3.76,0.0,0.5565537963377646,0.9999999997970462,3.992402968166531e-34,1.8271247304431383e-32,1.934638350658552e-18,1.930076653045679e-17,1.277234680720253e-38,4.985385799515064e-37,7.96937001785951e-31,1.1963702626402027e-18,2.318711331111533e-28,1.1223243028316387e-28,9.495002415624503e-34,1.1015029706162475e-32,7.986980610860236e-28,4.447171991914459e-22,2.896556253607387e-30,5.7756889729185075e-30,2.0295366760976662e-10,2.561010647691658e-48,2.1277678333698558e-30,2.7262112742550284e-47,5.277176891534695e-56,1.0160852563348197e-42,6.256230697543434e-67,4.606735204792028e-46,3.8707713717796676e-54,2.795012639721083e-41,1.0089026370039566e-31,4.4069939688795846e-67,6.438848875457625e-35,4.538258881376019e-46,1.742028127868408e-33,1.0362839781454697e-34,1.0688823157667122e-48,9.068418010335854e-59,8.103544064590736e-49,1.2486758531432436e-44,6.638187092669835e-64,2.1124097343484688e-50
1.6339601333751041e-15,0.538417866138084,1.9153230531659947e-22,6.805619972866767e-26,9.317445407667744e-28,2.3927425553236993e-18,0.0,0.0,3.869088452317315e-18,3.883562066682907e-30,1.9395994054990337e-32,9.973780249625697e-29,3.974522464893144e-41,2.1855021782573097e-52,7.910568490291144e-33,5.345091179333456e-24,8.894351918089135e-22,1.1932137283448197e-32,1.0111854099998367e-59,8.388636053851762e-68,2.2359781709656122e-45,5.150395284591572e-55,3.860156043869972e-17,3.147339459347534e-45,1.220706361160249e-34,7.821776605953569e-63,1.9631664846188404e-51,1.0235444845865165e-45,1.1093019406553433e-50,2.6669153911721656e-52,1.2935838341410571e-44,1.060532652756224e-65,3.771584744940728e-60,7.789851385918497e-71,3.76,0.0,0.5565537963377646,0.9999999995940928,3.193926815981945e-33,7.308508214768579e-32,3.8692799802198525e-18,3.8601565783996675e-17,1.02179861262955e-37,3.9883069152634944e-36,3.456726766847997e-30,2.392742551946841e-18,9.274857132812797e-28,4.489302903105006e-28,3.7980226787722286e-33,4.406007780508646e-32,3.1947962909575685e-27,8.894351128522094e-22,1.1586237869290686e-29,2.3102785254417068e-29,4.0590707085346637e-10,2.0510946382298117e-47,8.511082148809176e-30,2.1810724313247035e-46,8.4434899618247e-55,8.12867960916475e-42,2.0019942639532006e-65,3.685395181625521e-45,6.1932468724518e-53,2.2360134877862774e-40,4.035615305393861e-31,7.052881043514281e-66,2.631483603166073e-34,3.630614044581124e-45,6.968121366474612e-33,4.145141182425012e-34,8.55107506083619e-48,1.4509498912096912e-57,6.482847532185942e-48,9.989421636638626e-44,1.0621114792929605e-62,1.6899300797254932e-49
2.450940892625827e-15,0.538417866138084,2.873005375515938e-22,1.0209433785168814e-25,1.9799697881253705e-27,3.589114847163103e-18,0.0,0.0,5.803634317752947e-18,8.252572477396733e-30,5.546043820083309e-32,2.119594985024639e-28,1.1364660436654371e-40,6.249172307148394e-52,1.6809963490102465e-32,1.1358322097776468e-23,1.3341531646612704e-21,3.256107883094892e-32,4.720738019432121e-59,3.087576397522467e-67,6.393502516648646e-45,2.2769378107851058e-54,5.79023536788537e-17,8.999427153359689e-45,2.5940019719547714e-34,2.9840106658822684e-62,5.613431291606576e-51,3.0386499229782845e-45,3.2932419875816945e-50,7.917619739848801e-52,3.698842811382156e-44,4.961409856352731e-65,1.3881941339738555e-59,3.644268890878244e-70,3.76,0.0,0.5565537963377646,0.9999999993911398,9.132637481448984e-33,1.5530585764299541e-31,5.803921608934168e-18,5.79023650376135e-17,2.921721882856647e-37,1.1404056879703998e-35,7.740603324908005e-30,3.589114839987268e-18,1.9709078799572358e-27,9.539772212228205e-28,8.070826007651184e-33,9.36275578154752e-32,6.788944633982782e-27,1.3341529968768248e-21,2.462076192169305e-29,4.9093437005569757e-29,6.088600177541771e-10,5.947744585063704e-47,1.808605631951223e-29,6.238269520396091e-46,3.2190807602551053e-54,2.3242928294539495e-41,9.36577500234809e-65,1.0940898821499148e-44,2.343022120862083e-52,6.3936035992032364e-40,8.5756851814619e-31,2.689148032445758e-65,5.67406778047926e-34,1.0777231174237507e-44,1.4807263433294493e-32,8.808428305495058e-34,2.538165090906585e-47,5.48854623308296e-57,1.9180378929794695e-47,2.856351336209338e-43,3.909408315898026e-62,4.832145310000719e-49
3.26792165187655e-15,0.538417866138084,3.830699691107802e-22,1.3613848650191605e-25,3.3776148721324465e-27,4.785487139002631e-18,0.0,0.0,7.738180182793858e-18,1.4077920514071645e-29,1.1698214457675577e-31,3.6160409594318407e-28,2.397137667178264e-40,1.3181316356923687e-51,2.8675824375155635e-32,1.9375963600282713e-23,1.7788711374880577e-21,6.686280827557014e-32,1.5261686484368748e-58,7.830764429522312e-67,1.3485751317847944e-44,7.780921135000263e-54,7.720314491459631e-17,1.8982402179863713e-44,4.4250630302627896e-34,8.040653666117839e-62,1.1840354811591267e-50,6.621061504767869e-45,7.175803167956263e-50,1.7252567988932066e-51,7.801932625538331e-44,1.6005872154566443e-64,3.5207616046713935e-59,1.175668381663751e-69,3.76,0.0,0.5565537963377646,0.9999999991881873,1.926338054820303e-32,2.6493357378878465e-31,7.738563236801503e-18,7.720316429130724e-17,6.162788323462346e-37,2.4054439830780555e-35,1.3825080776788347e-29,4.7854871267614856e-18,3.3621376340732796e-27,1.6273732219093124e-27,1.3767921307505375e-32,1.597174060503907e-31,1.1581143079683965e-26,1.7788708512652993e-21,4.2000127178062093e-29,8.37476442172073e-29,8.118125083129252e-10,1.2704136536299449e-46,3.0852690340513766e-29,1.3161736487115273e-45,8.66116941865381e-54,4.902603209531154e-41,3.0214643049848998e-64,2.383942350635952e-44,6.098935243199471e-52,1.3485964718028989e-39,1.4629112019502992e-30,7.236342177177658e-65,9.808348600447405e-34,2.348091351037994e-44,2.5259454324503113e-32,1.502614534672733e-33,5.529734481642547e-47,1.4284993623690443e-56,4.167361439021074e-47,6.024873485195409e-43,9.915694941549364e-62,1.0192395406629045e-48
4.9018831703779954e-15,0.538417866138084,5.746116475566844e-22,2.042409001293329e-25,6.992988495094741e-27,7.178231722681989e-18,0.0,0.0,1.1607271911949291e-17,2.9146551831075824e-29,3.195145567921571e-31,7.487455445230742e-28,6.5473329949376564e-40,3.6002267760003485e-51,5.936965879386699e-32,4.0115474270593407e-23,2.6683070830835676e-21,1.7754211415422085e-31,8.437872259547976e-58,2.7384574081743467e-66,3.683377726278481e-44,4.784295432904434e-53,1.1580472268185146e-16,5.184683838700597e-44,9.161532603832461e-34,3.267922538507981e-61,3.233968802237016e-50,1.9218912439346328e-44,2.082914956207679e-49,5.00818171931131e-51,2.1309503393727926e-43,8.81038358870024e-64,1.2312276560277252e-58,6.471436843917882e-69,3.76,0.0,0.5565537963377646,0.9999999987822834,5.261427373579445e-32,5.4851141780634445e-31,1.160784649054836e-17,1.1580476279887532e-16,1.6832623572894375e-36,6.570004036488706e-35,3.0767488417520524e-29,7.178231697338202e-18,6.960880258468026e-27,3.3692701794548135e-27,2.8504872329363243e-32,3.3067389160562718e-31,2.3977290179161323e-26,2.668306490488063e-21,8.695593016033757e-29,1.7338889285603394e-28,1.2177164184269568e-09,3.555655143865156e-46,6.387658862696148e-29,3.5967427075074013e-45,3.5031517813099574e-53,1.3390512018350045e-40,1.663151119038542e-63,6.919733800266454e-44,2.2383163683075194e-51,3.6834360973236397e-39,3.0287721068139677e-30,2.9278076515595545e-64,2.0752935001608478e-33,6.814690260261469e-44,5.229650170244977e-32,3.110973127603367e-33,1.6046990745424208e-46,5.241299757285576e-56,1.2034587201204978e-46,1.6455801584955124e-42,3.468127826465203e-61,2.783859586694324e-48
6.535844688879441e-15,0.538417866138084,7.661577379175609e-22,2.7236544335522007e-25,1.1893347643521795e-26,9.570976306361832e-18,0.0,0.0,1.5476363639653193e-17,4.9570656009133334e-29,6.6853135781857105e-31,1.2735659299236539e-27,1.3699221989799751e-39,7.532879062413136e-51,1.009722431676308e-31,6.822591418088281e-23,3.557743028590255e-21,3.6524483550125193e-31,2.713173499346039e-57,6.842661389381504e-66,7.70685924662454e-44,1.6061032282643279e-52,1.5440629307817283e-16,1.084809414421086e-43,1.5581368934583622e-33,8.887040439086697e-61,6.766545313445011e-50,4.202961475439725e-44,4.5551008844413954e-49,1.0952869923005648e-50,4.458661669692323e-43,2.827487153212948e-63,3.076503060769071e-58,2.0768579331627673e-68,3.76,0.0,0.5565537963377646,0.9999999983763812,1.1008666589009427e-31,9.328743574590094e-31,1.547712974118058e-17,1.5440636130672636e-16,3.521973153207883e-36,1.374662753918978e-34,5.579766233695922e-29,9.570976263258612e-18,1.1838635437403804e-26,5.730246700086548e-27,4.847954494740243e-32,5.623884888791182e-31,4.077909471124069e-26,3.5577420207282264e-21,1.4788925362394648e-28,2.9488912476414695e-28,1.623618650417357e-09,7.57878722884757e-46,1.0863735846726269e-28,7.52865418622446e-45,9.489062249782236e-53,2.8017395263696575e-40,5.3374861840614e-63,1.5132502567864941e-43,5.804217944361837e-51,7.706981535498125e-39,5.151148137313248e-30,7.932414432870843e-64,3.601704255200103e-33,1.4901308759421885e-43,8.894266153619425e-32,5.290951040751975e-33,3.508674477354648e-46,1.3588998184133656e-55,2.622489033925973e-46,3.4431045628569e-42,8.666777426588747e-61,5.824765608627392e-48
8.169806207380887e-15,0.538417866138084,9.57708556595217e-22,3.4051371838607087e-25,1.8170512533023244e-26,1.196372089004222e-17,0.0,0.0,1.9345455365801884e-17,7.57327668219905e-29,1.2170357933591469e-30,1.945949015174146e-27,2.493893005606914e-39,1.3713318630636708e-50,1.5426277141620991e-31,1.042337755700333e-22,4.4471789740059655e-21,6.569914906686299e-31,7.100082555498316e-57,1.4517455777711276e-65,1.403004397260061e-43,4.340475555082858e-52,1.9300785557706669e-16,1.9748542442042867e-43,2.380481245827621e-33,2.0065159355600486e-60,1.231823820268226e-49,7.885331213611967e-44,8.545990148079635e-49,2.0550113877185607e-50,8.116824274245339e-43,7.388133318866612e-63,6.52713718782443e-58,5.426766603723794e-68,3.76,0.0,0.5565537963377646,0.9999999979704808,2.0040857132601285e-31,1.4252213281396213e-30,1.934641298847569e-17,1.9300795981488053e-16,6.411664043259515e-36,2.502517476762718e-34,9.067314127539244e-29,1.1963720824190123e-17,1.808676121671101e-26,8.754522745159744e-27,7.406613618756607e-32,8.592006373042928e-31,6.230124642241779e-26,4.447177434201364e-21,2.259413407916308e-28,4.5052398154234915e-28,2.0295190844250117e-09,1.398291847319358e-45,1.6597334779613718e-28,1.3709873832516667e-44,2.1316852844848324e-52,5.10045306349627e-40,1.3946653307995806e-62,2.839041805721907e-43,1.269090420795164e-50,1.4030266885090962e-38,7.869790209607009e-30,1.782414019257685e-63,5.6154591849816766e-33,2.7954849349433624e-43,1.3588429897540107e-31,8.083378225143654e-33,6.581985127921146e-46,2.970844713122284e-55,4.908640010344063e-46,6.268040826205994e-42,1.8388914212854173e-60,1.0603763075233158e-47
