Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309)
0.0004853842673720062,0.622192910108559,1.3560989241925372e-05,1.2174286545400249e-05,7.151401550692161e-05,0.007029600867103821,0.0,0.0,0.0006107443439921661,5.869127295792974e-05,0.11044394219610267,0.0016865706840461807,1.5586302639055832e-06,6.12209529820165e-17,1.862121873602115e-12,8.117908091060428e-09,3.120392424061933e-07,0.0031479380416633814,3.456076008192325e-09,3.6139286285312374e-12,9.191389441237696e-07,1.638158413828229e-13,6.789547534561928e-09,3.461311579606448e-07,1.5280966223071857e-10,2.1269473756501385e-05,3.466643606935479e-12,1.1511844545873722e-08,8.831917727003972e-11,1.4740001374238723e-13,4.852389234147538e-09,1.455497936380505e-13,1.506854918085337e-11,9.059413378146288e-11,3.76,0.0,0.37806273424818443,0.8550697687799477,0.1398346667475607,1.166855755583875e-05,0.0035144075245781997,0.11755538379809279,1.5464102836545954e-13,2.035961252819467e-14,3.5402355587526726e-10,1.5059873328497808e-06,0.03109163227938437,7.437620649114553e-06,3.4910345712353683e-13,1.1622413687670989e-14,3.124099143644627e-07,2.1358723242594326e-07,3.633555726626493e-08,0.002216786001153052,0.00023448036053504983,1.7366511259106163e-08,3.688279087390739e-05,1.674322056227568e-08,5.394884458894743e-07,8.088842007981427e-12,1.217884251841856e-12,4.2354925802232286e-08,1.4313153266546178e-06,1.6007169534137186e-08,2.5850884092696845e-13,1.9365182157399353e-14
0.00048701724715012097,0.6222776655764204,1.3589107237815812e-05,1.2182731632620027e-05,7.15504223050865e-05,0.00706540962930285,0.0,0.0,0.0006127102464849931,5.8984955413437346e-05,0.11114668945328139,0.0016982682312505928,1.5653209883394156e-06,6.151465634567311e-17,1.8656636736198536e-12,8.111059692171078e-09,3.135777833536057e-07,0.0031592053604204023,3.50280567046071e-09,3.6589150751540025e-12,9.293429077235155e-07,1.658455607951492e-13,6.777136566319862e-09,3.487869480445613e-07,1.538720438455326e-10,2.1528153572732383e-05,3.5113856701069185e-12,1.1659615209791095e-08,8.932202446336967e-11,1.4947523871245628e-13,4.888030443149659e-09,1.4731513048089254e-13,1.5270581518962882e-11,9.199375743074548e-11,3.76,0.0,0.37733408977202276,0.8543733897491352,0.14050408271613105,1.1743083254718069e-05,0.0035115059535965275,0.11829358325423232,1.5436527376542978e-13,2.0323302034555848e-14,3.5347776505509796e-10,1.506526205953768e-06,0.03107315172549398,7.424417247853101e-06,3.488968893954873e-13,1.1615523732029472e-14,3.1211673645791817e-07,2.1372163639169981e-07,3.627118663595074e-08,0.002228635621705273,0.00023428939779380456,1.7492348019825664e-08,3.68589712338692e-05,1.6866529147534584e-08,5.448665358615533e-07,8.075936022193695e-12,1.2326805357992743e-12,4.263916480402967e-08,1.4396610548957802e-06,1.598163478597647e-08,2.608296741430208e-13,1.9506781000469785e-14
0.0004886502269282357,0.622362374988695,1.3617223899747752e-05,1.2191167321370545e-05,7.15865935915593e-05,0.0071012005261683895,0.0,0.0,0.0006146553920944983,5.927584116387904e-05,0.11184908867688671,0.0017099947623321606,1.5719686203955543e-06,6.180931944123171e-17,1.869207754670967e-12,8.104211673755707e-09,3.1512205708686193e-07,0.003170380631439307,3.5498791103334242e-09,3.704205048503561e-12,9.395981519998083e-07,1.6788903329890994e-13,6.7647422716825804e-09,3.514470927318783e-07,1.549346891405922e-10,2.1788290821547388e-05,3.5564736399843673e-12,1.1808403211812212e-08,9.033403444797759e-11,1.515704511158007e-13,4.9235546812534795e-09,1.490912015744973e-13,1.5474151893831144e-11,9.34068850103734e-11,3.76,0.0,0.37660655885145533,0.8536780139526262,0.14117254574238494,1.1817818624448879e-05,0.0035085903397452296,0.11903134201272897,1.540899990910875e-13,2.0287054757393826e-14,3.529324409420694e-10,1.5070526037572452e-06,0.03105404614670338,7.41120700780497e-06,3.4868771286315995e-13,1.1608547237251118e-14,3.118195264358562e-07,2.1385115847767554e-07,3.6206781984955985e-08,0.0022404524626471163,0.0002340987101566855,1.7618271039581965e-08,3.68341919026796e-05,1.6989923743331528e-08,5.502413919150472e-07,8.062842024492092e-12,1.247560020970995e-12,4.292329424252729e-08,1.4479877088773773e-06,1.5955727854093053e-08,2.6316174604600146e-13,1.9648748050777896e-14
0.0004902832067063505,0.622447036720645,1.3645340187380294e-05,1.219959484756588e-05,7.162253571702707e-05,0.0071369733415233465,0.0,0.0,0.0006165799268564356,5.956392731241873e-05,0.1125511253606758,0.001721750193860226,1.5785733395449848e-06,6.210495307586652e-17,1.8727542667534464e-12,8.097364064147062e-09,3.166720928430525e-07,0.003181464240604702,3.5972964994132263e-09,3.749798833368156e-12,9.499044865954797e-07,1.6994625661278626e-13,6.752364680833997e-09,3.541115216788076e-07,1.5599760016502128e-10,2.2049880541727927e-05,3.6019084566215395e-12,1.1958208426231041e-08,9.135528211201638e-11,1.5368576241743418e-13,4.958960426669955e-09,1.5087798443904935e-13,1.5679262450124352e-11,9.483356272161127e-11,3.76,0.0,0.3758801428417723,0.8529836429827136,0.14184005408867414,1.1892763530027388e-05,0.003505661113490072,0.1197686457985916,1.538152048851583e-13,2.0250870768075982e-14,3.52387588508322e-10,1.5075668076680908e-06,0.03103432807056899,7.39799092609144e-06,3.484760027781819e-13,1.1601486697590088e-14,3.115183977952582e-07,2.139758800551376e-07,3.61423481932387e-08,0.002252236463588201,0.00023390829806039734,1.7744279582666066e-08,3.680847389043567e-05,1.7113403558417692e-08,5.556125852562122e-07,8.049565222429657e-12,1.2625224226707813e-12,4.3207312238198944e-08,1.4562952912769003e-06,1.5929459045130015e-08,2.6550508515684157e-13,1.979108320483549e-14
0.0004919161864844653,0.6225316490786061,1.3673457010416668e-05,1.2208015413855365e-05,7.165825478869914e-05,0.007172727863641875,0.0,0.0,0.0006184839981536539,5.9849211847887407e-05,0.11325278530044784,0.0017335344439209398,1.5851353248134253e-06,6.240156753591467e-17,1.8763033548082433e-12,8.090516892099826e-09,3.1822791983583843e-07,0.0031924565775472992,3.6450579947147564e-09,3.795696728927567e-12,9.602617208430002e-07,1.7201722811131345e-13,6.740003821867735e-09,3.567801650181349e-07,1.5706077821871976e-10,2.2312917759204885e-05,3.6476910073963865e-12,1.2109030717170646e-08,9.238584301196142e-11,1.5582128360061208e-13,4.994246183580493e-09,1.5267545601434899e-13,1.5885915234351974e-11,9.627383657934228e-11,3.76,0.0,0.3751548430012994,0.852290278332724,0.14250660610726015,1.1967917842243256e-05,0.003502718692219934,0.12050548064793987,1.5354089165470625e-13,2.0214750133033272e-14,3.51843212679895e-10,1.5080690915624602e-06,0.031014009820165698,7.3847699574665646e-06,3.4826183216642597e-13,1.1594344540638718e-14,3.112134610664646e-07,2.1409588146975855e-07,3.607788991934923e-08,0.0022639875679529146,0.0002337181619145057,1.7870372559269346e-08,3.678183784834377e-05,1.723696745906062e-08,5.609796958577259e-07,8.036110699558587e-12,1.2775674554944769e-12,4.34912167503303e-08,1.464583807347921e-06,1.5902838422797956e-08,2.678597150260815e-13,1.9933786362494766e-14
0.00049354916626258,0.6226162105206049,1.3701575234629186e-05,1.2216430178582185e-05,7.16937567595029e-05,0.0072084638849623265,0.0,0.0,0.0006203677545237161,6.0131693584581205e-05,0.1139540545775689,0.0017453474320170222,1.5916547542299029e-06,6.26991732922232e-17,1.8798551567211636e-12,8.08367018447328e-09,3.197895672027052e-07,0.003203358035286501,3.693163730857993e-09,3.8418990012304455e-12,9.70669663796953e-07,1.7410194492899324e-13,6.72765972203235e-09,3.594529533408421e-07,1.581242250847663e-10,2.257739748805317e-05,3.6938221489394334e-12,1.2260869938122481e-08,9.342579335162542e-11,1.579771250783593e-13,5.0294105214310156e-09,1.5448359384552108e-13,1.6094112131161892e-11,9.77277524179198e-11,3.76,0.0,0.3744306604980112,0.8515979214038418,0.1431722002342213,1.2043281437382742e-05,0.0034997634812174434,0.12124183289080671,1.532670598583666e-13,2.017869291241014e-14,3.5129931820154633e-10,1.5085597204749543e-06,0.030993103523952327,7.371545034769213e-06,3.480452721127589e-13,1.1587123126939297e-14,3.1090482456314566e-07,2.1421124145290615e-07,3.60134117270666e-08,0.002275705722715754,0.00023352830210330777,1.799654891971629e-08,3.675430406367492e-05,1.736061435235752e-08,5.663423120845836e-07,8.022483465353584e-12,1.2926948333659015e-12,4.3775005987459064e-08,1.4728532625563655e-06,1.5875875900439386e-08,2.702256591237801e-13,2.0076857399753527e-14
0.0004951821460406948,0.6227007194715847,1.372969572770149e-05,1.222484026505622e-05,7.172904747579084e-05,0.007244181201761176,0.0,0.0,0.0006222313454831301,6.0411372098105523e-05,0.11465491954152505,0.0017571890789779012,1.5981318115906544e-06,6.299778084327673e-17,1.8834098081225677e-12,8.076823967569542e-09,3.2135706404887476e-07,0.0032141690098467695,3.7416138505534035e-09,3.888405910951033e-12,9.811281242657305e-07,1.7620040398158006e-13,6.715332407055001e-09,3.62129817676045e-07,1.5918794356390666e-10,2.2843314731404053e-05,3.740302801849274e-12,1.2413725933154037e-08,9.447520995764858e-11,1.6015339906673521e-13,5.064452088552105e-09,1.563023754155196e-13,1.6303855122804462e-11,9.919535590153411e-11,3.76,0.0,0.3737075964165736,0.8509065735122348,0.14383683498308045,1.2118854196914223e-05,0.003496795874523755,0.12197768913295141,1.529937099190111e-13,2.0142699161704274e-14,3.5075590980550954e-10,1.5090389521010573e-06,0.030971621126310273,7.35831705999352e-06,3.4782639159492837e-13,1.1579824745902074e-14,3.1059259412713003e-07,2.1432203749904972e-07,3.594891802141956e-08,0.0022873908781252013,0.00023333871898778758,1.812280779989721e-08,3.6725892483084606e-05,1.7484343329757844e-08,5.717000302543714e-07,8.008688427210278e-12,1.3079042695953923e-12,4.405867838970433e-08,1.4811036639495817e-06,1.5848581193209344e-08,2.7260294459556307e-13,2.0220296289005407e-14
0.0004968151258188095,0.6227851744076988,1.3757819355721392e-05,1.2233246777657177e-05,7.176413260237475e-05,0.007279879614030604,0.0,0.0,0.0006240749214124579,6.0688247697769263e-05,0.11535536680364253,0.00176905930692055,1.6045666831881188e-06,6.329740066979725e-17,1.886967446588085e-12,8.069978270197204e-09,3.2293043949651303e-07,0.0032248899000363452,3.7904085071153455e-09,3.935217764214683e-12,9.91636910828325e-07,1.7831260187797468e-13,6.703021901528569e-09,3.648106894860856e-07,1.6025193690788865e-10,2.3110664482439223e-05,3.78713390541338e-12,1.2567598537937902e-08,9.553417027919413e-11,1.6235021893907033e-13,5.099369560847577e-09,1.5813177836619946e-13,1.6515146300689068e-11,1.0067669253297032e-10,3.76,0.0,0.3729856517614171,0.8502162358922618,0.14450050894208497,1.2194636007380532e-05,0.003493816255435958,0.12271303624919148,1.5272084225371452e-13,2.010676893567939e-14,3.5021299218868253e-10,1.509507038290538e-06,0.03094957439074538,7.345086907032678e-06,3.4760525767919226e-13,1.1572451625042601e-14,3.102768731621582e-07,2.144283461665378e-07,3.588441307348749e-08,0.0022990429875778076,0.00023314941290649568,1.82491483843603e-08,3.669662272901664e-05,1.7608153530076243e-08,5.770524545210709e-07,7.994730398136117e-12,1.3231954769355145e-12,4.4342232192298597e-08,1.48933502107877e-06,1.5820963827376457e-08,2.749915983628008e-13,2.036410295306144e-14
0.0004984481055969243,0.6228695738328218,1.3785946935803662e-05,1.22416507947027e-05,7.179901760086484e-05,0.00731555892547049,0.0,0.0,0.000625898633482046,6.096232141585682e-05,0.11605538323660185,0.001780958039230541,1.6109595509444391e-06,6.359804309542717e-17,1.8905282051240598e-12,8.063133120527471e-09,3.245097226606706e-07,0.0032355211073293332,3.839547834868107e-09,3.982334860021839e-12,1.0021958318443425e-06,1.804385349431546e-13,6.6907282288385605e-09,3.674955006724806e-07,1.6131620820733507e-10,2.33794417252616e-05,3.834316318976581e-12,1.2722487579412005e-08,9.660275240041877e-11,1.6456769714869958e-13,5.134161646934302e-09,1.5997178047111266e-13,1.6727987626835353e-11,1.021718076482439e-10,3.76,0.0,0.37226482745775225,0.8495269096976572,0.14516322077328933,1.2270626760426768e-05,0.003490824996818125,0.12344786138272852,1.5244845724623943e-13,2.0070902284544525e-14,3.4967056995087695e-10,1.5099642242090253e-06,0.030926974899288254,7.331855424424957e-06,3.4738193578235445e-13,1.1565005936614584e-14,3.099577629234852e-07,2.145302427005268e-07,3.581990103109945e-08,0.0023106620075729195,0.00023296038417587326,1.837556970913598e-08,3.6666514093405003e-05,1.7732043949668853e-08,5.823991969204952e-07,7.980614104438256e-12,1.338568167629625e-12,4.4625665499259696e-08,1.4975473444871471e-06,1.5793033157531576e-08,2.7739164493619904e-13,2.0508277264473204e-14
0.0005000810853750391,0.6229539162790824,1.3814079248718697e-05,1.2250053353237733e-05,7.18337078370528e-05,0.007351218943437472,0.0,0.0,0.0006277026335720739,6.123359499435693e-05,0.11675495597332583,0.0017928852005513868,1.6173105988629032e-06,6.389971775062702e-17,1.894092207980038e-12,8.056288543378485e-09,3.260949426031406e-07,0.0032460630357418457,3.889031954576377e-09,4.029757447857036e-12,1.0128046954659918e-06,1.8257819928575565e-13,6.678451411120893e-09,3.7018418358033036e-07,1.6238076083006986e-10,2.364964143504639e-05,3.881850893226813e-12,1.287839287501645e-08,9.768103505083346e-11,1.6680594604756986e-13,5.168827136467975e-09,1.6182235957410946e-13,1.6942380927059834e-11,1.0368074641215472e-10,3.76,0.0,0.3715451243529605,0.8488385960029042,0.1458249692113188,1.2346826352812214e-05,0.0034878224612215087,0.12418215194385575,1.5217655523148272e-13,2.003509925215677e-14,3.491286475875722e-10,1.5104107479277189e-06,0.030903834052330045,7.3186234342160245e-06,3.4715648953080994e-13,1.1557489792850599e-14,3.0963536244323045e-07,2.146278011012038e-07,3.5755385910798824e-08,0.002322247897659989,0.0002327716330906283,1.8502070795079736e-08,3.6635585535253724e-05,1.7856013572190782e-08,5.877398773882867e-07,7.966344180687668e-12,1.354022053421391e-12,4.4908976805191976e-08,1.5057406453641956e-06,1.5764798357698603e-08,2.7980310888236427e-13,2.065281918643384e-14
0.0005017140651531538,0.6230382003076985,1.3842217094414271e-05,1.2258455460138992e-05,7.186820859852438e-05,0.007386859478836451,0.0,0.0,0.0006294870741793171,6.150207086534097e-05,0.11745407240359743,0.0018048407167737418,1.6236200189532092e-06,6.420243458766028e-17,1.8976595808497756e-12,8.04944456517339e-09,3.276861283923605e-07,0.0032565160916588187,3.9388610054075924e-09,4.077485804501259e-12,1.0234633096520079e-06,1.847315907627912e-13,6.666191469388899e-09,3.7287667099787377e-07,1.634455992280121e-10,2.3921258578199563e-05,3.929738572682156e-12,1.3035314233478904e-08,9.876909761023414e-11,1.690650802169725e-13,5.203364871057858e-09,1.6368349370924726e-13,1.7158328171213514e-11,1.0520355382724476e-10,3.76,0.0,0.37082654321876335,0.8481512958053413,0.14648575306152298,1.2423234686355662e-05,0.003484809001039759,0.12491589560631648,1.51905136518635e-13,1.9999359879083863e-14,3.4858722955439196e-10,1.5108468418451e-06,0.03088016307000404,7.305391732809684e-06,3.469289807751759e-13,1.1549905247445997e-14,3.0930976850916396e-07,2.1472109439764743e-07,3.569087160521099e-08,0.002333800620354527,0.00023258315992431396,1.8628650897037556e-08,3.660385569714183e-05,1.7980061611190423e-08,5.930741237043449e-07,7.951925172626938e-12,1.3695568455635554e-12,4.5192164834445394e-08,1.5139149375955591e-06,1.573626842534651e-08,2.822260182659104e-13,2.0797728743872744e-14
0.0005033470449312686,0.6231224245093443,1.3870361268214387e-05,1.2266858110282986e-05,7.190252496429189e-05,0.007422480346041211,0.0,0.0,0.0006312521083306234,6.176775212761391e-05,0.11815272016956395,0.001816824515003871,1.629888001813373e-06,6.450620472502961e-17,1.9012304534549664e-12,8.042601215729665e-09,3.2928330916186263e-07,0.003266880683654578,3.989035131240148e-09,4.125520259682189e-12,1.034171482180807e-06,1.8689870494542397e-13,6.653948423578409e-09,3.7557289615506975e-07,1.6451072831612759e-10,2.419428811348623e-05,3.977980296810865e-12,1.3193251456042577e-08,9.986702011288651e-11,1.7134521534581159e-13,5.237773704803103e-09,1.655551611252855e-13,1.7375831457728877e-11,1.0674027473871639e-10,3.76,0.0,0.3701090847534364,0.8474650100275717,0.1471455711980234,1.24998516678738e-05,0.003481784958990911,0.1256490803024944,1.5163420141514945e-13,1.9963684205639062e-14,3.480463203041398e-10,1.511272732916124e-06,0.030855972994388345,7.292161092312929e-06,3.466994697653958e-13,1.1542254300888191e-14,3.0898107580730487e-07,2.1481019448772082e-07,3.562636188819493e-08,0.002345320141043304,0.00023239496492998997,1.875530931165273e-08,3.6571342909804934e-05,1.810418732220159e-08,5.984015714034057e-07,7.937361539706528e-12,1.3851722548821532e-12,4.547522789517949e-08,1.522070237666058e-06,1.5707452187275313e-08,2.846604014871063e-13,2.0943005866085868e-14
0.0005049800247093833,0.6232065875037274,1.3898512499577581e-05,1.2275262274035874e-05,7.193666181369022e-05,0.007458081362839513,0.0,0.0,0.0006329978894991096,6.203064252303342e-05,0.11885088716129562,0.0018288365235200777,1.6361147314523612e-06,6.481103790847879e-17,1.9048049461184806e-12,8.035758521657735e-09,3.3088651403877137e-07,0.0032771572223472506,4.0395544454095665e-09,4.173861102955742e-12,1.0449290206637881e-06,1.8907953715580976e-13,6.641722292484784e-09,3.7827279272375665e-07,1.655761524555323e-10,2.4468724993186166e-05,4.02657689252838e-12,1.3352204335798694e-08,1.009748832523693e-10,1.7364646545117679e-13,5.272052548811741e-09,1.6743734016397133e-13,1.7594892669975196e-11,1.082909538261817e-10,3.76,0.0,0.36939274958390855,0.846779739519785,0.14780442256174472,1.2576677209146324e-05,0.0034787506686104436,0.1263816942186891,1.5136375019842946e-13,1.9928072268041572e-14,3.4750592417540264e-10,1.5116886412931903e-06,0.030831274691741527,7.278932261381993e-06,3.464680151222243e-13,1.1534538899173707e-14,3.0864937693501867e-07,2.1489517200297323e-07,3.556186041872934e-08,0.00235680642789689,0.00023220704834085802,1.8882045086292167e-08,3.6538065179877685e-05,1.8228389719120266e-08,6.037218636879934e-07,7.922657654910727e-12,1.400867991842469e-12,4.575816415175685e-08,1.5302065618451682e-06,1.5678358299366935e-08,2.871062827814316e-13,2.1088650434927332e-14
0.0005066130044874981,0.6232906879389082,1.3926671493801195e-05,1.2283668879592321e-05,7.197062400515732e-05,0.007493662350330804,0.0,0.0,0.0006347245715140719,6.229074641527142e-05,0.1195485615127658,0.0018408766717531123,1.6423003975447252e-06,6.511694213940925e-17,1.9083831707501227e-12,8.028916506219924e-09,3.324957721011791e-07,0.0032873461202550976,4.090419055377426e-09,4.222508578916414e-12,1.0557357325597227e-06,1.9127408248654652e-13,6.629513093812092e-09,3.809762948169972e-07,1.6664187640801713e-10,2.4744564163089138e-05,4.075529208019425e-12,1.3512172656803134e-08,1.0209276838512642e-10,1.7596894470025443e-13,5.3062003900660496e-09,1.693300092881935e-13,1.7815513549354198e-11,1.098556356038311e-10,3.76,0.0,0.3686775382679947,0.8460954850618851,0.14846230615841094,1.2653711226864189e-05,0.0034757064543558245,0.12711372579086486,1.510937830899287e-13,1.9892524095182967e-14,3.469660453793681e-10,1.5120947810139724e-06,0.03080607885448864,7.265705965897415e-06,3.4623467383420364e-13,1.1526760934246915e-14,3.0831476239099475e-07,2.149760965093354e-07,3.5497370744827823e-08,0.002368259451787243,0.00023201941037084497,1.9008857308318367e-08,3.650404019781095e-05,1.8352667856951427e-08,6.090346513492876e-07,7.90781780568389e-12,1.4166437665487788e-12,4.604097242517724e-08,1.5383239266344022e-06,1.564899524803457e-08,2.8956368722359974e-13,2.1234662482369175e-14
