Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220)
3.467444756783645e-10,0.8894839566468884,2.8424828005659344e-10,2.082728139253815e-12,3.30945190440623e-12,3.383765937947917e-07,0.0,0.0,7.227511119205586e-09,9.728280595135241e-14,3.1975479475571667e-12,2.390434431317624e-11,1.2131900145356205e-17,4.445731592191804e-24,1.355913347072283e-14,1.0098106525943459e-08,5.252641519868969e-10,1.6191316229672038e-12,4.340748014153602e-23,2.974529489128442e-29,2.1022916653821773e-18,5.405644860358701e-19,7.334921132582013e-07,2.232119604708337e-20,4.472120809035837e-16,6.895483810084577e-26,1.443999417037634e-21,8.467137848460424e-19,3.7522545925862277e-23,3.552540018091041e-23,3.8536858909085976e-20,5.835769174098092e-29,2.593946425079926e-25,6.32241470065338e-32,3.76,0.0,0.8721585509596544,0.9985537897052146,5.33649283945353e-13,2.1979822395341045e-13,7.276486139496102e-09,7.437203696806247e-07,2.136445537705591e-17,3.341979567476431e-16,7.674874234521666e-11,3.3818838451716147e-07,9.75580971789122e-14,1.1291334068092827e-14,1.7323646955545556e-16,1.3365924044737876e-15,1.6291917281750785e-10,5.070685206862619e-10,4.5302430587807036e-14,6.231453631736609e-12,0.001446202797451734,2.6966153109767706e-20,5.410981711798669e-13,1.0439689155088923e-19,5.2896675720005564e-23,1.1122748157162704e-20,7.067785716067365e-26,8.111031645184783e-21,1.3780053524743438e-23,2.633631632215039e-19,1.8865871827732343e-14,3.778432399037177e-30,4.0769301896590235e-13
3.610567393766896e-10,0.8894839637045007,3.1307591123898617e-10,2.3192137797028683e-12,3.708678972493223e-12,3.5234366169693065e-07,0.0,0.0,7.525629273765573e-09,1.0547629432495239e-13,3.607633018481685e-12,2.7236568698121345e-11,1.3719168116143153e-17,5.0275914430927804e-24,1.469418947132537e-14,1.0939614136387215e-08,5.478394782698282e-10,1.8267066948540574e-12,5.308137550430469e-23,3.535579278176878e-29,2.3816342984765017e-18,6.607583092711054e-19,7.63333606419916e-07,2.5199265574133214e-20,4.849169091605647e-16,8.697983414051581e-26,1.6301221610972572e-21,9.588386886822744e-19,4.244759242131352e-23,4.0233123719195413e-23,4.363671850477769e-20,7.136065105453275e-29,3.048765650552237e-25,7.761028882203107e-32,3.76,0.0,0.8721585059725796,0.9985163683757818,6.023832448743208e-13,2.3851457070659605e-13,7.578764281813341e-09,7.744191303340533e-07,2.4181181980239088e-17,3.761521694520778e-16,8.604562913096513e-11,3.5213949576871834e-07,1.0609782063410492e-13,1.2236408070136792e-14,1.8814669489743397e-16,1.4311723770917626e-15,1.765995794135103e-10,5.276771230441588e-10,4.881559591446612e-14,6.756388021478232e-12,0.0014836238017037827,3.0640018226361315e-20,5.866420022375643e-13,1.1758730579866138e-19,6.143923577240089e-23,1.242639476764426e-20,8.537120768378991e-26,9.153112176346885e-21,1.61182533388999e-23,2.9710349298137233e-19,2.0380998262817345e-14,4.658901650670605e-30,4.59985904582606e-13
3.896812667733398e-10,0.889483977819879,3.7627185829040803e-10,2.8469580042437975e-12,4.600169884932056e-12,3.8027787393425873e-07,0.0,0.0,8.121829923850491e-09,1.22856273598447e-13,4.5294064975754175e-12,3.492147836650438e-11,1.7303322415212963e-17,6.342296557683463e-24,1.709931887534228e-14,1.2721292482044368e-08,5.933182126455795e-10,2.2932671657050587e-12,7.757306088165195e-23,4.9042827823880254e-29,3.015785395667848e-18,9.648193610535594e-19,8.229144578074261e-07,3.167846561553036e-20,5.649682878054423e-16,1.3487856865210536e-25,2.0489588155851895e-21,1.2128638074536219e-18,5.358987610547494e-23,5.090644037048583e-23,5.518504361148082e-20,1.0429350557670194e-28,4.1348565198182124e-25,1.1430712402825025e-31,3.76,0.0,0.8721584159978635,0.998445311458467,7.570337893050143e-13,2.7831921415385617e-13,8.183921607213995e-09,8.358168590713243e-07,3.0551059705961526e-17,4.699973730274571e-16,1.0668037454639931e-10,3.800398196495798e-07,1.2432315819571e-13,1.4239049286441218e-14,2.1986115996649974e-16,1.6263198745760565e-15,2.0560333117658379e-10,5.688239441210259e-10,5.6165780959007245e-14,7.869905899491248e-12,0.0015546800638118758,3.900847810664197e-20,6.83239306033081e-13,1.4713723108292062e-19,8.139159120019235e-23,1.5300969209276185e-20,1.2178381037174461e-25,1.1496388921107639e-20,2.1654226220515812e-23,3.7292471497457654e-19,2.356882406702818e-14,6.939964277643438e-30,5.77530254996042e-13
4.1521427539671016e-10,0.8894839904109534,4.391851895740542e-10,3.383066729652362e-12,5.5060352838592065e-12,4.0519521531199687e-07,0.0,0.0,8.653601344997771e-09,1.394762861031632e-13,5.472817638783064e-12,4.303759893164476e-11,2.0992433567971566e-17,7.696851692634942e-24,1.939624716884871e-14,1.4421096303620578e-08,6.342766327520183e-10,2.7707585147581224e-12,1.0634610368702453e-22,6.447563536304225e-29,3.6731932032186205e-18,1.3216920838660299e-18,8.759457401275326e-07,3.8323156555494835e-20,6.41620878509302e-16,1.9439944593647548e-25,2.478232157339918e-21,1.475446877129239e-18,6.509000992433984e-23,6.195123582390068e-23,6.711374122660883e-20,1.4300964626841015e-28,5.327635578694705e-25,1.5782610565585132e-31,3.76,0.0,0.8721583357399719,0.9983859594252756,9.15509313347954e-13,3.1651475819513384e-13,8.72442410230666e-09,8.905837166029124e-07,3.7119032046119845e-17,5.654677478988831e-16,1.2747261089236345e-10,4.0492470462840656e-07,1.4188193695706963e-13,1.6151718546467554e-14,2.5028577908345667e-16,1.8066584235455834e-15,2.3332091438884683e-10,6.054487907711497e-10,6.307530299415118e-14,8.934767838948385e-12,0.0016140315068947195,4.7713408816990205e-20,7.756009661447669e-13,1.7725637381421226e-19,1.0271935457152173e-22,1.8174629354411505e-20,1.6348401659904089e-25,1.3895844539709327e-20,2.767182594604157e-23,4.505015266618777e-19,2.6586465472588922e-14,9.700018594985666e-30,6.978366300734668e-13
4.4074728402008055e-10,0.889484003002229,5.086099527222174e-10,3.984905130017327e-12,6.522791883654616e-12,4.301126505240114e-07,0.0,0.0,9.185338931442142e-09,1.5714951673432586e-13,6.538017161694351e-12,5.247134837887023e-11,2.5180064818954922e-17,9.236281232877002e-24,2.183570150897303e-14,1.6224642851560418e-08,6.756286533678593e-10,3.3098712432431128e-12,1.4305610943045303e-22,8.349476728222463e-29,4.424922964511497e-18,1.776594584721708e-18,9.28869119042342e-07,4.584081455836978e-20,7.232506632517523e-16,2.74265593157705e-25,2.9635662088689848e-21,1.7747726414559286e-18,7.818360153061043e-23,7.455680809858462e-23,8.070050785564634e-20,1.9244820243106847e-28,6.761270127978419e-25,2.1385961043043498e-31,3.76,0.0,0.872158255481424,0.9983301706549998,1.094651275339827e-12,3.5727132808343964e-13,9.265620047769167e-09,9.453507939231533e-07,4.4586224775499815e-17,6.726510041059457e-16,1.506079970439041e-10,4.2980757594352636e-07,1.6068164611719567e-13,1.8183230743690377e-14,2.8272781704843024e-16,1.9924285471830666e-15,2.627770442463286e-10,6.420013550691928e-10,7.03059963897837e-14,1.0067143198034626e-11,0.0016698196814851664,5.769112875537912e-20,8.738040153110608e-13,2.1113252641661017e-19,1.2771379041743217e-22,2.1349094693484217e-20,2.1545260982944666e-25,1.6606299637167837e-20,3.4836496418608675e-23,5.380670359354872e-19,2.976485722008584e-14,1.3325333369941647e-29,8.336764654196405e-13
4.662802926434509e-10,0.889484015593726,5.848783530716722e-10,4.65641056234397e-12,7.656720996058436e-12,4.550301863183958e-07,0.0,0.0,9.717044577629684e-09,1.758758482194008e-13,7.732194159121657e-12,6.335057369250401e-11,2.989977926823317e-17,1.0973803790637614e-23,2.4417318753221452e-14,1.8131455817419198e-08,7.173976626020408e-10,3.914241750041086e-12,1.8923117304046251e-22,1.0668644429729651e-28,5.278831642769025e-18,2.3482668130574702e-18,9.81684825648063e-07,5.428669688804196e-20,8.098892602728813e-16,3.7965836765947055e-25,3.508386652365977e-21,2.1136126508163173e-18,9.299126658233119e-23,8.884642122522395e-23,9.606645299491497e-20,2.5470032559111485e-28,8.466100543316049e-25,2.8500308694102004e-31,3.76,0.0,0.872158175222191,0.9982777312196652,1.2957181552147734e-12,4.006141460695852e-13,9.80753816882999e-09,1.0001180909025644e-06,5.301457208017143e-17,7.92131900328428e-16,1.761707655100122e-10,4.546884338573584e-07,1.8073479369466207e-13,2.033334028024684e-14,3.1719010771094896e-16,2.1832074062509503e-15,2.939694618621984e-10,6.7848286428785e-10,7.784693793627448e-14,1.1267026494413328e-11,0.001722258515334571,6.904359453642797e-20,9.778466152456754e-13,2.4896522474437e-19,1.5670287489134214e-22,2.4832196122960578e-20,2.7934654284167217e-25,1.9646333734215248e-20,4.327852871589933e-23,6.362060110609825e-19,3.310078375025465e-14,1.8023333486909846e-29,9.859668667875242e-13
4.918133012668212e-10,0.889484028185466,6.683255104270015e-10,5.401518435988516e-12,8.914089840628934e-12,4.799478295530494e-07,0.0,0.0,1.0248720069626459e-08,1.9565516693545887e-13,9.062504566217078e-12,7.580713751102399e-11,3.5185479799438776e-17,1.2922981744439545e-23,2.7140738893656165e-14,2.0141060853668425e-08,7.596069400570329e-10,4.587489670993137e-12,2.465808491518476e-22,1.3470062299123627e-28,6.2431321261257294e-18,3.0576415123838782e-18,1.0343930902106314e-06,6.371645801219295e-20,9.01571187761173e-16,5.166801782861711e-25,4.116116679610835e-21,2.494815676271045e-18,1.0963776054744446e-22,1.0494796681827247e-22,1.1333519315983003e-19,3.321166149914913e-28,1.047424776567012e-24,3.742135606414352e-31,3.76,0.0,0.872158094962244,0.9982284400250339,1.5199672023023434e-12,4.465698864341904e-13,1.035020711072674e-08,1.0548856074185368e-06,6.246662926944958e-17,9.24481308675265e-16,2.042401619130655e-10,4.795672786203096e-07,2.0205352259806702e-13,2.2601809833225397e-14,3.5367465127426347e-16,2.378604969101216e-15,3.2689592247942886e-10,7.14894541328543e-10,8.568763412259721e-14,1.2534412246450676e-11,0.001771549102457642,8.187531647153546e-20,1.0877269658488398e-12,2.909509061354392e-19,1.9001676304525297e-22,2.863110008184011e-20,3.5696515672043103e-25,2.3034466001720933e-20,5.313406302575911e-23,7.454999482331406e-19,3.659109697026905e-14,2.403773181504155e-29,1.1556206809779782e-12
5.173463098901915e-10,0.8894840407774703,7.592892257724573e-10,6.224162440105312e-12,1.0301151837692285e-11,5.048655871968408e-07,0.0,0.0,1.0780367091533217e-08,2.1648736270509506e-13,1.0536071345056383e-11,8.997668154979644e-11,4.107140973118878e-17,1.5097749363977488e-23,3.00056050899096e-14,2.2252985537167294e-08,8.022796572717285e-10,5.333217972232244e-12,3.170054821770647e-22,1.682555682542541e-28,7.326410844536717e-18,3.927951342292562e-18,1.0869941421961079e-06,7.41861827425327e-20,9.98333835805387e-16,6.924542505522451e-25,4.790176996631274e-21,2.921310798301306e-18,1.2825224230083516e-22,1.229942233174602e-22,1.3263289576302814e-19,4.2732365561122135e-28,1.2819610246176312e-24,4.848398954927879e-31,3.76,0.0,0.8721580147015547,0.9981821080561935,1.7686544564324251e-12,4.951666688320505e-13,1.0893655446665044e-08,1.1096533433552753e-06,7.300555071400659e-17,1.070256476391788e-15,2.348906869417397e-10,5.044441104718285e-07,2.2464962532548521e-13,2.4988410240129204e-14,3.9218267956954154e-16,2.5782615253235812e-15,3.615541944453222e-10,7.512376047398005e-10,9.381800542699424e-14,1.3869294973185384e-11,0.0018178804575455726,9.629333304554099e-20,1.203443301876753e-12,3.372829901236729e-19,2.2798705965709166e-22,3.2752364579527193e-20,4.502531225309665e-25,2.6789155802393763e-20,6.454500649041234e-23,8.66527090913264e-19,4.023271470707014e-14,3.1652801967718466e-29,1.3435465170083757e-12
5.428793185135619e-10,0.8894840533697611,8.581097549138329e-10,7.128274761100793e-12,1.1824146890082887e-11,5.297834663307059e-07,0.0,0.0,1.1311987231658055e-08,2.383723286000914e-13,1.2159984664806781e-11,1.0599839696431523e-10,4.7592153535204387e-17,1.751244257222051e-23,3.3011563709578465e-14,2.4466759334299747e-08,8.454388781630512e-10,6.1550130412815565e-12,4.026055643243192e-22,2.0814272800952213e-28,8.537645374972706e-18,4.984835801301526e-18,1.1394882102995507e-06,8.575241952084187e-20,1.1002174383245338e-15,9.152295750141467e-25,5.533985828549846e-21,3.3961105643330396e-18,1.4896854560618688e-22,1.431231234944945e-22,1.5408832309606053e-19,5.432411655630844e-28,1.5537860861600038e-24,6.206548453970756e-31,3.76,0.0,0.8721579344400945,0.9981385576515153,2.0430347683594845e-12,5.464340515770613e-13,1.1437911685470481e-08,1.16442129860374e-06,8.469506786772561e-17,1.2300012860940566e-15,2.681923312352272e-10,5.293189296414041e-07,2.4853455840112257e-13,2.749292038921988e-14,4.327147180220629e-16,2.7818453252108228e-15,3.979420582391098e-10,7.875132687353576e-10,1.0222837092618465e-13,1.5271669194300228e-11,0.0018614302420059442,1.1240718595840137e-19,1.3249938897836758e-12,3.8815195871158487e-19,2.709461457757318e-22,3.720199203577461e-20,5.613035983001811e-25,3.092880325504041e-20,7.765895745872478e-23,9.998624490755388e-19,4.4022619179834374e-14,4.1197986979752205e-29,1.5506487670395908e-12
5.684123271369322e-10,0.8894840659623616,9.651295928599745e-10,8.11778628525436e-12,1.348930164734049e-11,5.547014741486594e-07,0.0,0.0,1.1843581988334951e-08,2.613099607563985e-13,1.3941302073042002e-11,1.2401480555008252e-10,5.478263761366612e-17,2.0181830171928434e-23,3.61582643765974e-14,2.678191356857186e-08,8.891075594602094e-10,7.056444773675638e-12,5.056909925581939e-22,2.5523188998339535e-28,9.886221779920721e-18,6.256446385967574e-18,1.1918755224717087e-06,9.847221341324035e-20,1.207265045366241e-15,1.1944904138263596e-24,6.3509589245787315e-21,3.922314181509406e-18,1.7192545581251094e-22,1.6547802770159041e-22,1.7783287582387158e-19,6.830996058839746e-28,1.8666443840922028e-24,7.858887255348162e-31,3.76,0.0,0.8721578541778348,0.9980976218181625,2.344361818902888e-12,6.004030249509285e-13,1.198300427879413e-08,1.219189473061599e-06,9.759946767113685e-17,1.4042465106752077e-15,3.042107991732192e-10,5.541917363494887e-07,2.7371945632598637e-13,3.011512711695713e-14,4.752706430399917e-16,2.9890503934495963e-15,4.360573055742977e-10,8.237227432117014e-10,1.1090943346771526e-13,1.6741529430096058e-11,0.0019023654484567303,1.3032889615718867e-19,1.4523770248072189e-12,4.437454350803791e-19,3.192265963646385e-22,4.198547776357315e-20,6.92361542326101e-25,3.5471749816845196e-20,9.262914003426019e-23,1.1460778179817551e-18,4.7957855514743226e-14,5.305283184674018e-29,1.7778276267505058e-12
5.939453357603025e-10,0.8894840785552944,1.0806932683839484e-09,9.196626787588537e-12,1.5302829753901816e-11,5.79619617958724e-07,0.0,0.0,1.2375152775407294e-08,2.8530015819982197e-13,1.588704865959308e-11,1.4417155118775126e-10,6.26781311425072e-17,2.3121146598967267e-23,3.944536002729934e-14,2.9197981390443356e-08,9.333085511326306e-10,8.04106665580678e-12,6.287902446425974e-22,3.104766424694366e-28,1.1381951718881594e-17,7.773550226395564e-18,1.2441563059437134e-06,1.1240313887726964e-19,1.3195224957039662e-15,1.5410705254428239e-24,7.244509563172946e-21,4.503110750420924e-18,1.9726699261901742e-22,1.902080036429573e-22,2.0400063607632044e-19,8.504583116465127e-28,2.22445716952224e-24,9.852648567249412e-31,3.76,0.0,0.8721577739147475,0.9980591435868948,2.67388813701075e-12,6.571060045223062e-13,1.2528961627894934e-08,1.2739578666331673e-06,1.1178357130166762e-16,1.5935100634900119e-15,3.430077222035593e-10,5.790625308083489e-07,3.002151450719855e-13,3.285482511199595e-14,5.198497350796871e-16,3.1995945072750725e-15,4.758977385697862e-10,8.598672337651111e-10,1.198522653703997e-13,1.8278870201468133e-11,0.0019408430459195468,1.5017294079959476e-19,1.5855910282772883e-12,5.042482608847803e-19,3.7316067459128725e-22,4.7107854348114925e-20,8.45827194701987e-25,4.04362788849881e-20,1.0961434738718187e-22,1.305741796593022e-18,5.203553029846852e-14,6.765226521783818e-29,2.025979115215332e-12
6.194783443836729e-10,0.8894840911485838,1.2051471501195285e-09,1.0368725105364376e-11,1.7270932079103428e-11,6.045379051837682e-07,0.0,0.0,1.2906700927340797e-08,3.1034282268355035e-13,1.8004217211314995e-11,1.6661720292347957e-10,7.131424697760856e-17,2.6346126115855977e-23,4.2872506974118466e-14,3.1714497749642785e-08,9.780645968091579e-10,9.112415843177258e-12,7.74659414825402e-22,3.749201363174084e-28,1.3035089215913375e-17,9.569631482455098e-18,1.2963307872495786e-06,1.2760333210225826e-19,1.4370383899010227e-15,1.9672717746913474e-24,8.2180485573234e-21,5.141782523636517e-18,2.2514269781332607e-22,2.1746811161086497e-22,2.3272840986759875e-19,1.0492240913514979e-27,2.6313222168891358e-24,1.2240367526515952e-30,3.76,0.0,0.8721576936508038,0.9980229754103724,3.0328651165309927e-12,7.165768245147019e-13,1.3075812089954322e-08,1.3287264792293658e-06,1.2731271340358268e-16,1.7982972421580996e-15,3.8464086027035156e-10,6.039313132228394e-07,3.2803215502996297e-13,3.571181682642629e-14,5.664507270717042e-16,3.4132173511955944e-15,5.174611689962098e-10,8.959479417080977e-10,1.2904829474855747e-13,1.9883686029884997e-11,0.0019770105815169864,1.720562313286977e-19,1.7246342451697333e-12,5.698425716425502e-19,4.330799149736168e-22,5.257373167065071e-20,1.0242597115984555e-24,4.58406164154944e-20,1.2877889518975864e-22,1.4794198054555521e-18,5.625281017982833e-14,8.549223230430147e-29,2.2959950941700746e-12
6.450113530070432e-10,0.889484103742254,1.338839262752226e-09,1.163800929837148e-11,1.939979693178545e-11,6.294563433622655e-07,0.0,0.0,1.3438227704015688e-08,3.36437858535927e-13,2.0299768359692124e-11,1.9150306820835462e-10,8.072694262729568e-17,2.9873038466546356e-23,4.643936497621314e-14,3.433099936958343e-08,1.023398334190374e-09,1.0274013235029981e-11,9.462911349487503e-22,4.497011650104447e-28,1.485634713578597e-17,1.1680990826591394e-17,1.3483991922468283e-06,1.4413152301260935e-19,1.559864063742326e-15,2.4869871521174734e-24,9.274984259995512e-21,5.841708194172849e-18,2.5570792880450193e-22,2.47419695910088e-22,2.641557689650664e-19,1.283670354695768e-27,3.0915135202642176e-24,1.5080271834817947e-30,3.76,0.0,0.8721576133859755,0.997988978599093,3.4225430319668182e-12,7.788507312067491e-13,1.3623583983984718e-08,1.383495310767671e-06,1.442527217335502e-16,2.0191009669798766e-15,4.2916429287476285e-10,6.287980837911115e-07,3.5718073347884156e-13,3.868591239321065e-14,6.150718489175526e-16,3.629678821292848e-15,5.607454175867251e-10,9.319660640853508e-10,1.3848929238201078e-13,2.1555971437369327e-11,0.0020110067445350418,1.9609809254413833e-19,1.869505041869686e-12,6.407078704861817e-19,4.993147771234171e-22,5.838733329430209e-20,1.2303809774325356e-24,5.1702931560200554e-20,1.5029258321705158e-22,1.667674104184142e-18,6.06069205128869e-14,1.071356984110227e-28,2.5887632867815737e-12
6.705443616304135e-10,0.8894841163363293,1.4821191123527837e-09,1.3008406797442026e-11,2.1695600261282748e-11,6.543749401489806e-07,0.0,0.0,1.3969734295232705e-08,3.6358517251736553e-13,2.2780630722417503e-11,2.189830153266364e-10,9.095252129221089e-17,3.37187259857255e-23,5.014559731638275e-14,3.7047024723613333e-08,1.0693322954550993e-09,1.1529363545931608e-11,1.1469233904564772e-21,5.360605756343149e-28,1.68569133888988e-17,1.4146843140877626e-17,1.4003617461354754e-06,1.6204706696925003e-19,1.6880535619849056e-15,3.1158281426672713e-24,1.0418722569713473e-20,6.6063662147718744e-18,2.891241583790966e-22,2.80230682827281e-22,2.984250922562154e-19,1.558456805547859e-27,3.609480990423494e-24,1.843669215570321e-30,3.76,0.0,0.8721575331202347,0.9979570227909226,3.844171053380805e-12,8.439643763589841e-13,1.4172305596374576e-08,1.438264361172067e-06,1.6266989719247037e-16,2.25640201446191e-15,4.7662860077185e-10,6.536628427052622e-07,3.876708566154484e-13,4.177692954907637e-14,6.657108685684098e-16,3.848757459663232e-15,6.057483134044183e-10,9.679227936892643e-10,1.481673590843385e-13,2.3295720946480724e-11,0.0020429618968927513,2.2242024260759182e-19,2.020201804119193e-12,7.170211004085531e-19,5.721943591953874e-22,6.455252973268286e-20,1.4670796126071361e-24,5.804133732204927e-20,1.743306639497895e-22,1.8710638086050513e-18,6.50951440376707e-14,1.3321903814087645e-28,2.905167295990056e-12
