Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70)
3.6801869786328955e-05,0.7756733433897536,0.00014545990760859819,0.00011196990246545336,0.00016097468922147772,0.022985499071058985,0.0,0.0,0.00033783834464595877,1.2750640576234572e-05,0.025046200213024745,0.007568740056544278,7.746352378807553e-06,7.882035472848256e-13,2.517521998919986e-09,1.5814661430334084e-06,1.623965712013496e-05,0.0020851750677773583,2.556521376675616e-08,2.0355805847062294e-09,9.359680495760271e-06,4.2010166131649715e-11,1.642169290422051e-06,6.685014879194192e-07,1.1954338260139053e-09,1.5946011646550406e-05,1.8571599512349522e-10,1.4295044307115732e-07,8.068224896124449e-09,1.3473795228569844e-11,1.4908308040881694e-08,1.3350277449144432e-12,3.46900571276586e-11,4.698586393751226e-10,3.76,0.0,0.6313019201284856,0.9463835319354553,0.04514890649268643,0.00031782119748321953,0.031675637453085354,0.03880439970297681,3.3328710519012632e-12,1.3048395140300703e-12,6.374632222551856e-08,3.7448060356122015e-05,0.01646265654463276,6.8934417868403555e-06,1.4591159060189807e-12,2.734887092883313e-13,2.9052268477980713e-06,1.6791303291295327e-06,6.471907254744636e-07,0.00370098149207205,0.0011326683894831136,3.7400444772756886e-08,6.073406327805088e-05,2.3711063917935283e-08,4.558926127951319e-08,6.495590537683439e-12,2.787274101653176e-11,6.650223605659975e-07,6.524351402734014e-06,3.426744166502287e-09,2.746089441872475e-11,1.639321299789658e-13,4.844480516021431e-07,9.340116917611613e-07
3.7139350488649474e-05,0.7758103583133509,0.00014685833408776587,0.00011299690130269776,0.00016237829920031917,0.023307232120581438,0.0,0.0,0.0003453531613743893,1.306109952714212e-05,0.025675023727323228,0.00764428727322128,7.974796382395714e-06,8.030489086926018e-13,2.5375796430901866e-09,1.5790637331208164e-06,1.6392575209949755e-05,0.0021337269374961188,2.6907737404487988e-08,2.137073290251463e-09,9.742224089298264e-06,4.3362057643328016e-11,1.6380310363777074e-06,6.850521614399392e-07,1.2252668682478523e-09,1.6747814141828993e-05,1.9331980047427163e-10,1.463325968532456e-07,8.215651983218134e-09,1.3782708136648223e-11,1.5322202466116025e-08,1.3921755902782193e-12,3.622276320636774e-11,4.903521458781141e-10,3.76,0.0,0.6298569369172018,0.94545324547302,0.04596604860258111,0.0003216350708304181,0.03194514646743592,0.0396728350750474,3.3239535139063502e-12,1.3013459180494012e-12,6.35856883513032e-08,3.778871861626057e-05,0.01665897741782707,6.944086406999491e-06,1.4706988664015304e-12,2.7565689692933385e-13,2.9328816662023686e-06,1.7070349513111994e-06,6.51947358498185e-07,0.0038096087574970164,0.00113155502833991,3.8693599702255876e-08,6.204047030331617e-05,2.462718800007517e-08,4.802705757010261e-08,6.627633496972696e-12,2.925995706995612e-11,6.917721752250515e-07,6.78447454502305e-06,3.4964325764344446e-09,2.7795085800036338e-11,1.6698413999140518e-13,4.878816916103363e-07,9.716484495747686e-07
3.747683119096999e-05,0.7759487266720704,0.00014825675196402234,0.00011401579284940147,0.00016376968683390453,0.02363067859327048,0.0,0.0,0.000352969752668784,1.3377396007187536e-05,0.026312413589124898,0.007720006990228583,8.205954868238886e-06,8.180229270951982e-13,2.5575484698181027e-09,1.5766571748000247e-06,1.6546678062767522e-05,0.002182596124781814,2.8307448355141973e-08,2.2423370526748736e-09,1.0136127338211516e-05,4.475741680219551e-11,1.6338766558896925e-06,7.018298776920243e-07,1.2557553963699667e-09,1.7580096750830672e-05,2.0116036428908312e-10,1.4979786518073302e-07,8.365505626194873e-09,1.409812335552305e-11,1.574410155017844e-08,1.451129177496545e-12,3.780976524708022e-11,5.115623810941273e-10,3.76,0.0,0.6284045260133748,0.9445163573148623,0.04678853614514113,0.0003254653789880435,0.03221109562361038,0.040552139119891355,3.3150114871618613e-12,1.2978427594396357e-12,6.34246740054993e-08,3.812919543119071e-05,0.016853708441254417,6.993763932467526e-06,1.4822319849267608e-12,2.778156850334588e-13,2.9605041480707193e-06,1.7349245962619618e-06,6.566132655143519e-07,0.003919935619981856,0.0011304337665008878,4.0016537223638875e-08,6.33489568038032e-05,2.5566947442804634e-08,5.0567396751450744e-08,6.759518499050028e-12,3.0699368436346353e-11,7.192226739216814e-07,7.051135043759128e-06,3.566038436472411e-09,2.813084880480143e-11,1.7005455167149707e-13,4.912816126984927e-07,1.0102627651159878e-06
3.781431189329051e-05,0.7760884380266353,0.00014965490595901626,0.00011502642335580265,0.00016514869955839103,0.02395581232624864,0.0,0.0,0.00036068552429013645,1.3699483785914931e-05,0.02695833666955851,0.00779589844117046,8.439733742069673e-06,8.331240690190654e-13,2.577424867808524e-09,1.5742467989517601e-06,1.6701954832899916e-05,0.0022317635515902673,2.9766005596989815e-08,2.3514512804633875e-09,1.0541568641936137e-05,4.619709977458881e-11,1.6297066884698665e-06,7.188339764952156e-07,1.286901310267081e-09,1.8443553976783984e-05,2.0924190867505513e-10,1.5334797684673947e-07,8.517823168777805e-09,1.442014321379867e-11,1.617402861090727e-08,1.5119173700467718e-12,3.945232504338776e-11,5.335063432751659e-10,3.76,0.0,0.6269448740957495,0.9435729767950697,0.047616266789116214,0.0003293120824713202,0.032473438415669444,0.041442245090483096,3.3060462695178378e-12,1.294330547564964e-12,6.326329948789527e-08,3.846934150900357e-05,0.01704679248609224,7.0424665020412e-06,1.4937093584519368e-12,2.7996396901675123e-13,2.988081184737547e-06,1.7627845006994963e-06,6.611877077473023e-07,0.004031946660427258,0.0011293047348071906,4.136938743474378e-08,6.465881094328247e-05,2.653048701890482e-08,5.3212788770118094e-08,6.891166373886494e-12,3.21921491217961e-11,7.473773922860869e-07,7.324345004421916e-06,3.635519955594817e-09,2.8468098631365575e-11,1.7314289154092215e-13,4.946456680832932e-07,1.0498581431473621e-06
3.815179259561103e-05,0.776229481543172,0.00015105254429638004,0.00011602864715581313,0.00016651519521402566,0.02428260671492457,0.0,0.0,0.00036849775257581034,1.4027309290655302e-05,0.02761275707599403,0.007871960737149016,8.67603644973978e-06,8.483494933667569e-13,2.5972051434487863e-09,1.5718329139052527e-06,1.6858394683250217e-05,0.0022812100010204386,3.1285079545273774e-08,2.4644947573006025e-09,1.09587244534436e-05,4.768196257212221e-11,1.6255216730035543e-06,7.360637374040752e-07,1.3187059936665939e-09,1.9338878356526432e-05,2.1756862251845075e-10,1.569846638885407e-07,8.672642034910092e-09,1.4748870781211415e-11,1.6611999862487378e-08,1.5745685101078678e-12,4.115170596281248e-11,5.562011138617874e-10,3.76,0.0,0.6254781683852005,0.9426232144330947,0.04844913779134394,0.00033317513948886437,0.032732131326258754,0.04234308222965868,3.2970591550228212e-12,1.2908097888277868e-12,6.310158484947102e-08,3.880900943484377e-05,0.017238173871844228,7.090187032041521e-06,1.5051251941230879e-12,2.8210066502351833e-13,3.015599821617808e-06,1.7906000134384755e-06,6.656700198154886e-07,0.004145625493924261,0.0011281680655261673,4.275226299358261e-08,6.596932119644644e-05,2.7517936957728912e-08,5.596570055372842e-08,7.0224984203925e-12,3.37394694155706e-11,7.762393993604343e-07,7.60411137017778e-06,3.704835591612108e-09,2.8806751006923564e-11,1.7624868615079552e-13,4.979717647312396e-07,1.0904373400808132e-06
3.848927329793155e-05,0.776371846002235,0.00015244941892147079,0.00011702232670304409,0.00016786904197615843,0.02461103473421584,0.0,0.0,0.0003764035897190359,1.436081159233559e-05,0.02827563618051881,0.007948192868540158,8.914764675656484e-06,8.636934067917794e-13,2.616885719917322e-09,1.5694158305081594e-06,1.7015986803755804e-05,0.0023309161449630348,3.286635071986277e-08,2.581545566062799e-09,1.1387769156892404e-05,4.921286053123553e-11,1.6213221476034591e-06,7.535183807583905e-07,1.3511703094847837e-09,2.026675985400447e-05,2.2614465795985364e-10,1.6070966044951977e-07,8.829999723229632e-09,1.5084409859930228e-11,1.7058024181701164e-08,1.6391103478041393e-12,4.2909171865941194e-11,5.796638467667117e-10,3.76,0.0,0.6240045964960979,0.9416671818423695,0.04928704606913723,0.00033705450601378685,0.032987133827799366,0.0432545758521762,3.288051417110266e-12,1.2872809810999642e-12,6.293954968279167e-08,3.9148053859459493e-05,0.0174277984055769,7.136919212710024e-06,1.516473816713629e-12,2.842247108150359e-13,3.043047275850618e-06,1.818356616036379e-06,6.700596075979402e-07,0.004260954794604155,0.0011270238922363458,4.4165258818296006e-08,6.727977744374808e-05,2.852941264510845e-08,5.8828549970664925e-08,7.153436519500689e-12,3.5342494876706704e-11,8.058112946821498e-07,7.890435915258004e-06,3.773944115037482e-09,2.914672228072057e-11,1.7937146215271128e-13,5.012578658616704e-07,1.132002359789492e-06
3.882675400025207e-05,0.7765155198085061,0.0001538452856198541,0.00011800733256488695,0.00016921011823859257,0.02494106895992799,0.0,0.0,0.00038440006805033925,1.4699922426743793e-05,0.028946932652808066,0.008024593706934402,9.155817523471052e-06,8.791543959777168e-13,2.636463504987145e-09,1.5669958810840117e-06,1.7174720422579067e-05,0.0023808625715155446,3.451150841179328e-08,2.702681017344011e-09,1.1828874948139425e-05,5.079064756685811e-11,1.6171086497068023e-06,7.711970687913594e-07,1.3842945952322662e-09,2.1227885258920956e-05,2.3497412813921033e-10,1.645247016955663e-07,8.9899338016836e-09,1.542686493772227e-11,1.7512102896877995e-08,1.7055700172762412e-12,4.472598611995892e-11,6.039117600576191e-10,3.76,0.0,0.6225243462931401,0.9407049916403094,0.050129888271456646,0.00034095013585637456,0.033238408375463664,0.04417664743081821,3.2790243194451255e-12,1.2837446209683055e-12,6.277721345732731e-08,3.9486331683983855e-05,0.01761561341864801,7.18265750112786e-06,1.5277496754494277e-12,2.8633506802994473e-13,3.0704109532615406e-06,1.8460399438380177e-06,6.743559497348261e-07,0.004377916321703048,0.0011258723497046834,4.560845198028374e-08,6.858947205040804e-05,2.956501448963121e-08,6.180369991179373e-08,7.283903283778525e-12,3.700238530147241e-11,8.360952059869929e-07,8.183315250306968e-06,3.8428046715076495e-09,2.948792949381494e-11,1.8251074724175893e-13,5.045019935566556e-07,1.1745544508344101e-06
3.916423470257259e-05,0.7766604910002036,0.0001552399044506751,0.00011898354345437869,0.0001705383125459307,0.025272681590509452,0.0,0.0,0.0003924841070050741,1.5044566193625532e-05,0.029626602492793145,0.008101162007337407,9.39909360849451e-06,8.947328301937314e-13,2.6559352957685654e-09,1.5645733628281458e-06,1.733458482784346e-05,0.0024310298120584447,3.622224931458099e-08,2.82797757366846e-09,1.228221171815603e-05,5.241617599230811e-11,1.612881714865823e-06,7.890989067633784e-07,1.4180786536352778e-09,2.2222937589220135e-05,2.440611036082215e-10,1.6843152267083254e-07,9.152481902518222e-09,1.5776341180338602e-11,1.7974229529477727e-08,1.7739739466105152e-12,4.6603410427620766e-11,6.289621229059318e-10,3.76,0.0,0.6210376057445979,0.9397367573559144,0.05097756084897451,0.00034486198073841476,0.033485920401567906,0.04510921468611818,3.2699791320717355e-12,1.2802012063672365e-12,6.26145957162959e-08,3.982370222729437e-05,0.017801567800991392,7.227397115604966e-06,1.538947350351449e-12,2.8843072298984956e-13,3.097678463090565e-06,1.8736358043946233e-06,6.785585971911633e-07,0.004496490946657959,0.001124713573797636,4.708190166813892e-08,6.989770092321046e-05,3.062482787676468e-08,6.489345221555674e-08,7.413822156839515e-12,3.8720293719416464e-11,8.670927877185708e-07,8.482740837139848e-06,3.91137684532636e-09,2.98302905085035e-11,1.8566607014284198e-13,5.077022311529901e-07,1.2180941051978916e-06
3.9467967334661056e-05,0.7767920641643287,0.0001564937997241318,0.00011985451983990313,0.0001717225892981086,0.025572459229340806,0.0,0.0,0.0003998319727053007,1.535940790476675e-05,0.030245426092285508,0.008170215536550932,9.619856602388077e-06,9.088456019987039e-13,2.6733664171649894e-09,1.5623911265540545e-06,1.747942082812931e-05,0.0024763530091271506,3.7819396976760745e-08,2.9443646822388724e-09,1.2700810765714179e-05,5.392067345003904e-11,1.609066425523989e-06,8.054005696303019e-07,1.4490478399228848e-09,2.3148053216537882e-05,2.5246287640515235e-10,1.7202756620479157e-07,9.301041333981382e-09,1.609696041478514e-11,1.839701290581745e-08,1.837221272319071e-12,4.8345954820368816e-11,6.5220785308989e-10,3.76,0.0,0.6196941453371148,0.9388602733055358,0.051744510450608225,0.00034839646346496904,0.033705438083715726,0.04595742806517586,3.2618240232345694e-12,1.2770065010782982e-12,6.246801446131599e-08,4.0126445802801645e-05,0.017967294944602755,7.266805557085934e-06,1.5489540416966008e-12,2.9030342438118135e-13,3.122126934118683e-06,1.8983857199940434e-06,6.82260555082973e-07,0.0046045708047540495,0.0011236646040383683,4.8433910489258856e-08,7.107327546146064e-05,3.159941941424351e-08,6.777406305793063e-08,7.53021816553158e-12,4.0316963435430176e-11,8.956017867344962e-07,8.757809725248079e-06,3.972812231990705e-09,3.013933486009598e-11,1.8851918460053162e-13,5.105433858081489e-07,1.2581239590125923e-06
3.9741326703540677e-05,0.7769113623739422,0.0001576211384659197,0.00012063216544636292,0.00017277939097269646,0.025843315579312957,0.0,0.0,0.0004065015040402566,1.5646486015017506e-05,0.0308081044976443,0.008232477866771101,9.819946908903811e-06,9.216209819776815e-13,2.6889770381271216e-09,1.5604257252454153e-06,1.7610542638426972e-05,0.0025172715561808004,3.930445728877668e-08,3.0520921610486976e-09,1.308623598014326e-05,5.5308884283460355e-11,1.6056240490422164e-06,8.202253476909447e-07,1.4773758208663577e-09,2.4005029593640616e-05,2.6020799419181423e-10,1.7532981148636558e-07,9.436604008715306e-09,1.6390517736006393e-11,1.8783068725284212e-08,1.8955234279924264e-12,4.995784922823823e-11,6.737071893905001e-10,3.76,0.0,0.6184807793847176,0.93806740033026,0.052437976060461494,0.0003515886614489772,0.03390035893777057,0.046727975635549715,3.2544734900548713e-12,1.2741270042645408e-12,6.233592045856814e-08,4.039810934722578e-05,0.018115097548889028,7.30157671192068e-06,1.5578991545396379e-12,2.9197740839672554e-13,3.1440483224507164e-06,1.9205820531780255e-06,6.855269753913717e-07,0.0047029334856507655,0.0011227156994946092,4.96717164047003e-08,7.212937460411173e-05,3.249340233684583e-08,7.044883575222592e-08,7.634497776330641e-12,4.17956250078177e-11,9.21755411337269e-07,9.009884854102802e-06,4.027852967878789e-09,3.0418169255163176e-11,1.9109748701724303e-13,5.130676642672973e-07,1.2948340115358567e-06
4.00146860724203e-05,0.7770314893805363,0.00015874724618929195,0.00012140385150886743,0.00017382757514193678,0.026115156962358468,0.0,0.0,0.00041322266001848283,1.5937036132475816e-05,0.03137618988327069,0.008294847484655699,1.002130920975797e-05,9.344701272255616e-13,2.7045130694979618e-09,1.558459186193107e-06,1.7742387597101598e-05,0.0025583003129600024,4.083558079553086e-08,3.1626825704056276e-09,1.3479979880739606e-05,5.672992585503469e-11,1.6021738020380016e-06,8.351947627277352e-07,1.5061346018812892e-09,2.4885464489692314e-05,2.6812914474479374e-10,1.7869535216355722e-07,9.573948845168328e-09,1.668887087082074e-11,1.917436721614187e-08,1.9551460054893995e-12,5.1611742951348475e-11,6.957638450161083e-10,3.76,0.0,0.6172634889736871,0.9372707662257546,0.05313442646280785,0.00035479140581808245,0.034092759405484306,0.04750525130306193,3.2471132764644374e-12,1.2712437376360154e-12,6.22036750230619e-08,4.066893626192697e-05,0.01826159378540405,7.335686585134111e-06,1.5667837943350135e-12,2.9364002997587086e-13,3.165885330157061e-06,1.94269642925676e-06,6.887313527449894e-07,0.004802317743334994,0.0011217622937341062,5.092941994410032e-08,7.318327710699644e-05,3.340337249152049e-08,7.320266216218583e-08,7.73828509417931e-12,4.331437508959519e-11,9.48378668508572e-07,9.266223074334325e-06,4.082634375092642e-09,3.069761775104759e-11,1.9368547904532415e-13,5.155599494563389e-07,1.3321904066888858e-06
4.028804544129992e-05,0.7771524381699003,0.0001598720045452465,0.00012216952906640005,0.00017486710146095156,0.02638796797484035,0.0,0.0,0.0004199936101415808,1.6231004257477594e-05,0.03194965391428223,0.008357323515200384,1.022388678095368e-05,9.473829721406936e-13,2.7199725174506783e-09,1.556491605844975e-06,1.7874950202844703e-05,0.002599428940098261,4.241367735664556e-08,3.276174625005344e-09,1.3882127839518866e-05,5.818424619858581e-11,1.5987159637014725e-06,8.503082350509121e-07,1.535323091555091e-09,2.578971107248905e-05,2.7622839803669467e-10,1.8212510506284684e-07,9.713095949004621e-09,1.6992077032655017e-11,1.9570889631412907e-08,2.016101933332668e-12,5.330829919526155e-11,7.183870563260635e-10,3.76,0.0,0.6160423735966107,0.936470432683372,0.05383380654355403,0.00035800466723949937,0.034282626749037426,0.048289204556662066,3.2397440454002506e-12,1.2683569563908595e-12,6.207128790201666e-08,4.093885712883758e-05,0.01840675961612444,7.3691340574362945e-06,1.5756053579971698e-12,2.952908016390157e-13,3.1876318279388354e-06,1.9647217206712842e-06,6.918735800594145e-07,0.004902711834162009,0.001120804460597276,5.220701894958618e-08,7.423462011636855e-05,3.432934678992985e-08,7.603662291389378e-08,7.841541496982718e-12,4.4873809140053715e-11,9.754715331777484e-07,9.526810114901157e-06,4.137136075744774e-09,3.0977638895478686e-11,1.9628291371557827e-13,5.180193491902958e-07,1.3701919626902343e-06
4.056140481017954e-05,0.7772742015889437,0.00016099529695428157,0.00012292915258120229,0.0001758979336675544,0.026661733093414405,0.0,0.0,0.00042681248571095664,1.652833338322009e-05,0.032528467189049406,0.008419905038023248,1.0427621782945524e-05,9.603589387385103e-13,2.735354098369098e-09,1.554523164414446e-06,1.8008225010681614e-05,0.0026406471241525805,4.4039657350117974e-08,3.392606546869366e-09,1.4292764027154809e-05,5.967229145557141e-11,1.5952508126722124e-06,8.655651628142383e-07,1.564939950809989e-09,2.6718119767965694e-05,2.8450780073478604e-10,1.8561998475160366e-07,9.854065446634239e-09,1.7300193693606336e-11,1.997261362591007e-08,2.0784034542307102e-12,5.5048178533267775e-11,7.415860647655476e-10,3.76,0.0,0.614817532531052,0.9356664616146179,0.054536061232026055,0.0003612284156313956,0.034469949466767714,0.049079783462095315,3.2323664021215275e-12,1.2654668980129776e-12,6.193876809242452e-08,4.120780386664162e-05,0.018550571726940315,7.4019183169539405e-06,1.5843613089254721e-12,2.9692924955310184e-13,3.2092818019774983e-06,1.9866509082191365e-06,6.949535813876246e-07,0.005004103689933413,0.0011198422741640983,5.350450267659754e-08,7.528304426128187e-05,3.5271334839154746e-08,7.895176143644161e-08,7.944228967602726e-12,4.6474517802383074e-11,1.0030337803740183e-06,9.791629576362807e-06,4.191337989056553e-09,3.1258191491694716e-11,1.9888954538716145e-13,5.204450007116817e-07,1.408837179904733e-06
