Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139)
7.162260908372393e-07,0.6608196373099983,2.6841792220984425e-06,4.495302187963146e-07,4.464111582334075e-07,6.03649105250987e-06,0.0,0.0,3.8614970403878324e-07,7.76339476494763e-10,1.634477590145743e-07,4.704008405243515e-06,4.50790371171399e-12,1.3626733327919865e-17,2.4978420837901266e-12,6.839493634315087e-08,3.417929403649785e-08,8.220457629101224e-08,1.689292019526026e-16,4.859897635775362e-22,4.3985133167845067e-14,9.52316957281092e-15,6.922636320632195e-08,7.63656855821579e-14,4.844344877895107e-13,3.1278381497607615e-16,5.228869253550428e-19,1.4480466982619804e-13,1.5861834345012871e-15,6.076115012936202e-17,1.0143209331565215e-14,9.530614824084104e-21,2.368249873126852e-19,5.143016088306212e-19,3.76,0.0,0.6151535130256429,0.999993329058457,1.7962578798914836e-06,4.119270203415843e-09,7.766828646524829e-06,5.128791137891239e-06,6.882106947538217e-13,1.3150383154221976e-13,3.2017362495883227e-09,6.565101457520195e-07,2.002418623746715e-07,7.755271645090475e-09
7.326215728138591e-07,0.6608196662656163,2.691525054057411e-06,4.544635465964902e-07,4.5258185161191183e-07,6.2223495448563925e-06,0.0,0.0,3.9728020505029875e-07,8.178577514167966e-10,1.673615705452599e-07,4.814734981897063e-06,4.603948341040609e-12,1.3713640367104508e-17,2.5059261352600024e-12,6.839487894387929e-08,3.491683972887195e-08,8.414000337444835e-08,1.756251187370499e-16,5.015005001573226e-22,4.506849269311837e-14,9.523165319904981e-15,6.922629848746709e-08,8.161642529721112e-14,4.953163928534695e-13,3.278169091671413e-16,5.437119064368391e-19,1.515591959081921e-13,1.6968612040426525e-15,6.3831442599021e-17,1.0473077263076445e-14,9.97126951532752e-21,2.522165887968062e-19,5.516788336689397e-19,3.76,0.0,0.6151530970670321,0.9999931528126993,1.875046030843491e-06,4.311239587870886e-09,8.0375861545558e-06,5.246296479263214e-06,6.882099707199288e-13,1.3150369243860806e-13,3.2017328579094323e-09,6.715381542574379e-07,2.1262456121243865e-07,8.040325500060952e-09
7.490170547904789e-07,0.6608196952192331,2.698313105406607e-06,4.591420943991951e-07,4.585678282460492e-07,6.40865096405263e-06,0.0,0.0,4.084295690885666e-07,8.605159768209591e-10,1.7128108243790324e-07,4.925461441043557e-06,4.699030810164678e-12,1.3794190786752595e-17,2.513396054161087e-12,6.839482152025543e-08,3.5650539000437103e-08,8.607550235734655e-08,1.8240234721820726e-16,5.169938091660688e-22,4.615185164975751e-14,9.523160663005386e-15,6.922623352903801e-08,8.70734610503982e-14,5.061476311470763e-13,3.432078021119378e-16,5.646910257617555e-19,1.5845781606428252e-13,1.812301558658967e-15,6.696438242624166e-17,1.080410392972982e-14,1.0420946162867268e-20,2.6809544196221406e-19,5.90666229268274e-19,3.76,0.0,0.6151526792543173,0.9999929760223968,1.9548909017000664e-06,4.5072964024819526e-09,8.309767275028736e-06,5.3638077150113065e-06,6.882092441775874e-13,1.315035530522113e-13,3.2017294633566972e-09,6.865661392862006e-07,2.254301773448535e-07,8.327083039815248e-09
7.654125367670986e-07,0.6608197241710895,2.704585851255972e-06,4.6357681849356776e-07,4.6437741225955584e-07,6.59536166858383e-06,0.0,0.0,4.1959613056047086e-07,9.043137451057556e-10,1.7520648562964377e-07,5.036187782491351e-06,4.7932016918640805e-12,1.3868832888304105e-17,2.5202986029239183e-12,6.839476407108579e-08,3.638039088935396e-08,8.80110727682767e-08,1.892589594046999e-16,5.324686483796765e-22,4.7235209977305406e-14,9.523155776790664e-15,6.922616834298429e-08,9.27384389178143e-14,5.16928114335275e-13,3.589569475865573e-16,5.858194677015097e-19,1.654997887913003e-13,1.9325791042096573e-15,7.015877582302306e-17,1.1136207946463658e-14,1.0879597394008644e-20,2.844574305773885e-19,6.312857691353866e-19,3.76,0.0,0.6151522596706791,0.9999927986942836,2.03576109971159e-06,4.707419263660551e-09,8.5832867724657e-06,5.481325013172349e-06,6.882085157816275e-13,1.3150341343866612e-13,3.2017260658946207e-09,7.015941007650131e-07,2.386606987923182e-07,8.615442830656399e-09
7.818080187437184e-07,0.6608197531214097,2.7103825322032706e-06,4.677784324261265e-07,4.700187005867514e-07,6.782450578712106e-06,0.0,0.0,4.307783507728527e-07,9.492504731311603e-10,1.791379719447259e-07,5.146914006054712e-06,4.8865098108766934e-12,1.3937986065376076e-17,2.5266769832546245e-12,6.839470659536097e-08,3.710639617202599e-08,8.994671413664457e-08,1.9619309585624424e-16,5.47924307300196e-22,4.8318567627121014e-14,9.523150785253109e-15,6.922610294053171e-08,9.861293303856933e-14,5.276577816714172e-13,3.7506481765688836e-16,6.070930514018239e-19,1.7268437238588818e-13,2.057766878500742e-15,7.341343648981743e-17,1.1469314674953023e-14,1.134717743848428e-20,3.0129830948373206e-19,6.735591132620771e-19,3.76,0.0,0.61515183839452,0.9999926208345482,2.1176266600192048e-06,4.911586787436193e-09,8.858064312814305e-06,5.5988485444090004e-06,6.882077859505661e-13,1.3150327363343853e-13,3.201722665494625e-09,7.166220386224196e-07,2.5231798204262054e-07,8.905309214073607e-09
7.982035007203381e-07,0.6608197820704036,2.7157394006015487e-06,4.717573840643471e-07,4.7549955115893864e-07,6.969888981429568e-06,0.0,0.0,4.419748082701797e-07,9.95325416024042e-10,1.830757340357373e-07,5.257640111553514e-06,4.9790021820912386e-12,1.400204223662056e-17,2.5325711072186115e-12,6.839464909224243e-08,3.782855722127889e-08,9.18824259928419e-08,2.0320296378716384e-16,5.63360366381629e-22,4.940192455979263e-14,9.523145775660172e-15,6.922603733222561e-08,1.046984509631736e-13,5.383365978174963e-13,3.9153190285615643e-16,6.285081768267075e-19,1.8001082527093849e-13,2.1879363710789496e-15,7.67271866332779e-17,1.1803355795426269e-14,1.1823642098171996e-20,3.1861373196666427e-19,7.175076333416252e-19,3.76,0.0,0.6151514154997186,0.9999924424488768,2.2004590050498858e-06,5.119777598716784e-09,9.134024202085027e-06,5.7163784818185195e-06,6.882070549417668e-13,1.3150313365827734e-13,3.2017192621346256e-09,7.316499527886997e-07,2.664037596386358e-07,9.196592004386602e-09
8.145989826969579e-07,0.6608198110182664,2.7206899481186537e-06,4.755238372882083e-07,4.808275741148373e-07,7.1576503502283505e-06,0.0,0.0,4.5318418990624e-07,1.0425376799339926e-09,1.870199653282306e-07,5.368366098812944e-06,5.070723973391776e-12,1.406136728929244e-17,2.53801784773188e-12,6.839459156104374e-08,3.854687787536911e-08,9.381820786838266e-08,2.1028683521954848e-16,5.787766602930356e-22,5.048528074306936e-14,9.523140809527011e-15,6.922597152797045e-08,1.1099643868411781e-13,5.489645508276967e-13,4.0835871233242536e-16,6.500617741521341e-19,1.8747840629563343e-13,2.3231575431722713e-15,8.009885785138582e-17,1.2138268894814377e-14,1.2308948716857975e-20,3.3639927469548273e-19,7.631524356741484e-19,3.76,0.0,0.6151509910558727,0.9999922635424932,2.2842309021531327e-06,5.331970339792688e-09,9.411095136955117e-06,5.8339150007549735e-06,6.882063229219399e-13,1.3150299352725954e-13,3.2017158557983e-09,7.466778431957742e-07,2.8091964735990715e-07,9.489206199636971e-09
8.309944646735776e-07,0.6608198399651818,2.7252651159917254e-06,4.790876577652404e-07,4.860101256490653e-07,7.345710178576435e-06,0.0,0.0,4.6440528259481555e-07,1.0908862338182553e-09,1.9097085996854818e-07,5.4790919676632284e-06,5.161718489184405e-12,1.4116302505993635e-17,2.5430512700070624e-12,6.839453400120906e-08,3.926136331700907e-08,9.575405929602785e-08,2.174430451849154e-16,5.941732448702783e-22,5.1568636150324994e-14,9.523135930504942e-15,6.922590553706676e-08,1.175082853590488e-13,5.595416502832779e-13,4.2554577396955715e-16,6.717512564384432e-19,1.950863750110697e-13,2.4634988477261602e-15,8.352729189947003e-17,1.2473997071808068e-14,1.2803056149715617e-20,3.546504603799982e-19,8.10514381923641e-19,3.76,0.0,0.6151505651285288,0.999992084120197,2.3689164199560523e-06,5.548143678141529e-09,9.689209966995006e-06,5.951458278663982e-06,6.882055900094683e-13,1.3150285325040856e-13,3.2017124464741018e-09,7.617057097771146e-07,2.958671510167861e-07,9.783071705419325e-09
8.473899466501974e-07,0.6608198689113199,2.729493489260529e-06,4.824584023247625e-07,4.910543041590131e-07,7.534045826082411e-06,0.0,0.0,4.7563696568896373e-07,1.1403699203277899e-09,1.9492861277468125e-07,5.589817717939375e-06,5.252027171223425e-12,1.4167165959419178e-17,2.5477028453663234e-12,6.839447641229606e-08,3.997201996166554e-08,9.76899798098978e-08,2.2466998997326507e-16,6.095503674320895e-22,5.265199075949832e-14,9.5231311695123e-15,6.922583936824637e-08,1.24235327737652e-13,5.700679255678676e-13,4.4309363448473386e-16,6.935744754851638e-19,2.0283399192328313e-13,2.609027249491003e-15,8.701134134921235e-17,1.2810488559315824e-14,1.3305924733451453e-20,3.733627782870451e-19,8.596141078812357e-19,3.76,0.0,0.6151501377794055,0.999991904186397,2.4544908838464934e-06,5.768276313585932e-09,9.968305468160998e-06,6.0690084949291125e-06,6.8820485628853e-13,1.3150271283489344e-13,3.201709034154624e-09,7.767335524676565e-07,3.1124767287508277e-07,1.0078113071319318e-08
8.637854286268172e-07,0.6608198978568416,2.7334014761915673e-06,4.856453114845261e-07,4.959669483776682e-07,7.722636376389268e-06,0.0,0.0,4.868782039413524e-07,1.1909874658624595e-09,1.98893419190001e-07,5.700543349480919e-06,5.341689613668751e-12,1.421425387084351e-17,2.552001648752904e-12,6.839441879396459e-08,4.0678855354429436e-08,9.962596894557456e-08,2.3196612542842465e-16,6.2490844014887995e-22,5.373534455234319e-14,9.523126548100075e-15,6.922577302970632e-08,1.311788543039303e-13,5.805434242727257e-13,4.610028595053593e-16,7.155296807586974e-19,2.1072051872538644e-13,2.759808245121182e-15,9.054987015196139e-17,1.3147696364706792e-14,1.3817516257385936e-20,3.925317027556158e-19,9.10472040385261e-19,3.76,0.0,0.615149709066601,0.9999917237451427,2.5409308309529586e-06,5.99234698485348e-09,1.0248322127188927e-05,6.186565830729131e-06,6.882041218132929e-13,1.3150257228538002e-13,3.201705618836188e-09,7.91761371203717e-07,3.2706251772879174e-07,1.0374259239608431e-08
8.801809106034369e-07,0.6608199268018965,2.73701347403287e-06,4.886573047200534e-07,5.007546372075727e-07,7.911462505894495e-06,0.0,0.0,4.981280410009279e-07,1.242737489859297e-09,2.0286547523970274e-07,5.81126886213167e-06,5.430743589636952e-12,1.425784192774313e-17,2.5559745411952002e-12,6.839436114596553e-08,4.1381878074796914e-08,1.0156202624019417e-07,2.393299652885725e-16,6.402480161750898e-22,5.48186975138342e-14,9.523122080969781e-15,6.922570652914058e-08,1.3834010914597897e-13,5.909682107220881e-13,4.792740336279012e-16,7.376154812731942e-19,2.187452185104313e-13,2.9159058832502225e-15,9.414175411680724e-17,1.3485577927983596e-14,1.4337793934955655e-20,4.121527098450881e-19,9.631084125434032e-19,3.76,0.0,0.6151492790447937,0.9999915428001536,2.6282139649491673e-06,6.2203344755852484e-09,1.0529203936515336e-05,6.304130468905316e-06,6.882033866155529e-13,1.3150243160467897e-13,3.2017022005183367e-09,8.067891659229181e-07,3.433128986380406e-07,1.0671443305828795e-08
8.965763925800567e-07,0.6608199557466257,2.740352022152123e-06,4.915029781103025e-07,5.054236910044894e-07,8.100506362462708e-06,0.0,0.0,5.093855934046108e-07,1.295618513372902e-09,2.0684497748981384e-07,5.921994255739496e-06,5.519225086924952e-12,1.4298186552640893e-17,2.559646338382889e-12,6.839430346812827e-08,4.208109764875225e-08,1.0349815123253039e-07,2.467600795708566e-16,6.55569768286107e-22,5.590204963166693e-14,9.523117778003013e-15,6.922563987376995e-08,1.4572029556565137e-13,6.013423646094668e-13,4.979077604609643e-16,7.598308102938513e-19,2.2690735596648254e-13,3.0773827845107696e-15,9.778588131274926e-17,1.3824094797783068e-14,1.4866722375721e-20,4.3222129224645073e-19,1.0175432773952453e-18,3.76,0.0,0.6151488477654327,0.9999913613548458,2.7163191109632092e-06,6.45221761983571e-09,1.0810898199345562e-05,6.421702593838122e-06,6.882026507152437e-13,1.3150229079463781e-13,3.2016987792033673e-09,8.21816936564112e-07,3.5999994234883463e-07,1.0969602290884483e-08
9.129718745566764e-07,0.6608199846911608,2.7434379435196136e-06,4.941906040372304e-07,5.099801740929127e-07,8.289751453369307e-06,0.0,0.0,5.206500450262963e-07,1.3496289670019138e-09,2.1083212300862382e-07,6.032719530156096e-06,5.6071683509972746e-12,1.43355261171418e-17,2.563039966414151e-12,6.839424576034971e-08,4.277652446759567e-08,1.0543434346306983e-07,2.5425509299904934e-16,6.708744697891695e-22,5.698540089585549e-14,9.523113645780578e-15,6.922557307036995e-08,1.5332057944061608e-13,6.116659797366127e-13,5.169046626546361e-16,7.821748927229435e-19,2.3520619755526603e-13,3.2443001614722537e-15,1.0148115240315649e-16,1.4163212324940158e-14,1.5404267558313406e-20,4.527329725809284e-19,1.0737965201443407e-18,3.76,0.0,0.6151484152769168,0.9999911794123556,2.805226170823721e-06,6.687975307103071e-09,1.1093355344485115e-05,6.53928239133255e-06,6.882019141276193e-13,1.3150214985674897e-13,3.2016953548959302e-09,8.368446830673123e-07,3.7712469441047445e-07,1.1268676924243573e-08
9.293673565332962e-07,0.6608200136356259,2.7462904754179376e-06,4.967281326540766e-07,5.144298983230662e-07,8.479182541776687e-06,0.0,0.0,5.319206419485549e-07,1.4047671982110429e-09,2.148271093304004e-07,6.143444685236797e-06,5.694605933644758e-12,1.437008209970957e-17,2.5661766056846917e-12,6.839418802258571e-08,4.3468169713005396e-08,1.0737060247408001e-07,2.618136834732055e-16,6.861629774984982e-22,5.806875129842795e-14,9.523109688581493e-15,6.922550612529752e-08,1.611420923512529e-13,6.219391628475273e-13,5.362653819179008e-16,8.046472150245574e-19,2.436410116756372e-13,3.416717838472718e-15,1.0522648091980976e-16,1.4502899373269095e-14,1.5950396804220853e-20,4.736833152042967e-19,1.1318878690800333e-18,3.76,0.0,0.6151479816247672,0.9999909969755633,2.8949160788368488e-06,6.927586486925928e-09,1.1376528750551727e-05,6.656870048511591e-06,6.88201176865084e-13,1.3150200879229942e-13,3.2016919276026284e-09,8.518724053736273e-07,3.946881240058583e-07,1.1568611437849723e-08
9.457628385099159e-07,0.6608200425801377,2.7489273901951324e-06,4.991231948670589e-07,5.187784275002074e-07,8.668785551096168e-06,0.0,0.0,5.431966877249875e-07,1.4610314780944772e-09,2.1883013442126603e-07,6.254169720840349e-06,5.78156874594709e-12,1.440206018759981e-17,2.5690758238169377e-12,6.839413025484378e-08,4.4156045287860964e-08,1.0930692780966986e-07,2.6943458058030766e-16,7.014362165807855e-22,5.915210083319425e-14,9.523105909010795e-15,6.922543904451609e-08,1.691859344846896e-13,6.321620325504327e-13,5.559905790257333e-16,8.272474975437815e-19,2.522110688130273e-13,3.594694271324353e-15,1.0902079348312864e-16,1.4843128047158106e-14,1.6505078752164688e-20,4.950679366289888e-19,1.1918369053013811e-18,3.76,0.0,0.615147546851789,0.9999908140471135,2.98537075825813e-06,7.171030173079417e-09,1.1660374579189328e-05,6.774465753717186e-06,6.88200438936667e-13,1.3150186760232039e-13,3.20168849733174e-09,8.669001034251975e-07,4.126911285092659e-07,1.186935337034135e-08
9.621583204865356e-07,0.6608200715248057,2.75136510682006e-06,5.013831066010422e-07,5.230310825352334e-07,8.858547476634655e-06,0.0,0.0,5.544775390034654e-07,1.5184200076232337e-09,2.2284139664711172e-07,6.364894636828746e-06,5.8680861143562576e-12,1.4431651322562476e-17,2.5717556984644497e-12,6.839407245717552e-08,4.484016375238844e-08,1.1124331901584456e-07,2.7711656414490173e-16,7.166951670923935e-22,6.023544949555356e-14,9.523102308446872e-15,6.922537183361943e-08,1.7745317732808745e-13,6.423347183210958e-13,5.760809338173165e-16,8.499756690778114e-19,2.6091564167593986e-13,3.77828656687497e-15,1.1286302997458783e-16,1.5183873435507666e-14,1.7068283333213193e-20,5.168825146701907e-19,1.2536630713486317e-18,3.76,0.0,0.6151471109982256,0.9999906306294336,3.076573078598246e-06,7.418285447401676e-09,1.1944851616910124e-05,6.892069696418179e-06,6.881997003483328e-13,1.3150172628760723e-13,3.2016850640930124e-09,8.819277771651352e-07,4.311345377856618e-07,1.2170853381177818e-08
9.785538024631552e-07,0.6608201004697335,2.7536187939428058e-06,5.035148741444936e-07,5.271929471831195e-07,9.048456303969426e-06,0.0,0.0,5.657626014826798e-07,1.576930923415893e-09,2.26861094743433e-07,6.4756194330670375e-06,5.95418583889838e-12,1.4459032689713923e-17,2.5742329307652284e-12,6.839401462966993e-08,4.5520538265220474e-08,1.131797756405538e-07,2.8485846281873914e-16,7.319408520456562e-22,6.13187972823245e-14,9.523098887406687e-15,6.922530449785361e-08,1.8594486616303956e-13,6.524573595813897e-13,5.96537145186653e-16,8.728318435587913e-19,2.69754005320494e-13,3.96755050241008e-15,1.1675214366673367e-16,1.5525113371474307e-14,1.763998174677492e-20,5.391227964163912e-19,1.3173856788408997e-18,3.76,0.0,0.615146674101905,0.9999904467247518,3.1685068138776196e-06,7.669331463279206e-09,1.2229921125196796e-05,7.009682067124752e-06,6.881989611044811e-13,1.3150158484884232e-13,3.2016816278973086e-09,8.969554265374701e-07,4.50019118244978e-07,1.2473065074274583e-08
9.94949284439775e-07,0.6608201294150181,2.7557024651080802e-06,5.05525200392698e-07,5.312688742525415e-07,9.238500933537845e-06,0.0,0.0,5.770513261765717e-07,1.636562303069059e-09,2.3088942778697845e-07,6.58634410942316e-06,6.039894252664074e-12,1.4484368650281195e-17,2.576522950157336e-12,6.839395677244772e-08,4.6197182528996e-08,1.1511629723373534e-07,2.926591527084646e-16,7.471743268572353e-22,6.24021441915966e-14,9.523095645832182e-15,6.922523704213829e-08,1.9466202237263692e-13,6.625301048474579e-13,6.173599310667198e-16,8.958162987112342e-19,2.787254372639303e-13,4.1625405448825164e-15,1.2068710131562978e-16,1.5866828207431445e-14,1.822014643732533e-20,5.617846051191525e-19,1.3830239152115776e-18,3.76,0.0,0.6151462361983783,0.9999902623351136,3.2611566019222264e-06,7.924147448817453e-09,1.2515546698503551e-05,7.1273030573089035e-06,6.881982212092614e-13,1.3150144328670408e-13,3.2016781887563766e-09,9.119830514870948e-07,4.6934557666424943e-07,1.2775944830752934e-08
9.999999999999997e-07,0.6608201583607524,2.75631213068494e-06,5.061210253807108e-07,5.325078942159935e-07,9.297070944093783e-06,0.0,0.0,5.80529536135049e-07,1.6551575095826212e-09,2.3213214787933366e-07,6.620453411621942e-06,6.0662222464667635e-12,1.4491785356273767e-17,2.5771929231255662e-12,6.839393894325726e-08,4.6404877028776497e-08,1.1571286604632974e-07,2.9507387356825347e-16,7.518647865840936e-22,6.273587480095137e-14,9.523094683344658e-15,6.922521623860168e-08,1.973929706951637e-13,6.656230389025826e-13,6.238484711256267e-16,9.029226900163708e-19,2.815158331640567e-13,4.223770220181968e-15,1.219083640454719e-16,1.5972188218411465e-14,1.8400570904157874e-20,5.688499868621033e-19,1.4036330370806292e-18,3.76,0.0,0.6151461011021689,0.9999902054354909,3.2898398557433706e-06,8.003401221731806e-09,1.2603641853136019e-05,7.16353859631054e-06,6.881979931500068e-13,1.315013996529835e-13,3.2016771287192244e-09,9.166123864746528e-07,4.7538832555477353e-07,1.2869376729659486e-08
1.0113447664163945e-06,0.6608201583607524,2.7576290667186124e-06,5.074204918296622e-07,5.352634921850735e-07,9.428671110969184e-06,0.0,0.0,5.883432059632246e-07,1.697312170081054e-09,2.349265951691074e-07,6.697068665767781e-06,6.125236281905537e-12,1.450781162009879e-17,2.57864001121401e-12,6.839389888565643e-08,4.68701107401539e-08,1.170528833473531e-07,3.005175560404086e-16,7.623966700451313e-22,6.348549022260497e-14,9.523092583283405e-15,6.922516947108626e-08,2.0360564557239293e-13,6.725531109422762e-13,6.385500284081564e-16,9.18929456550984e-19,2.8782921758792786e-13,4.363309869958506e-15,1.2466688322004014e-16,1.6209000604530186e-14,1.8808751071772563e-20,5.848638460911587e-19,1.4505968496259125e-18,3.76,0.0,0.6151457973210506,0.9999900774623954,3.3545079047730528e-06,8.182712709720815e-09,1.280169412980308e-05,7.24493285933052e-06,6.881974806668807e-13,1.315013016018892e-13,3.2016747466827766e-09,9.270106519597153e-07,4.89114563789894e-07,1.3079451650416012e-08
1.0277402483930142e-06,0.6608201873070227,2.7594105592997595e-06,5.092068661078153e-07,5.391812119151406e-07,9.61895736272193e-06,0.0,0.0,5.996377723965866e-07,1.7591784983997633e-09,2.3897279657075754e-07,6.80779310197414e-06,6.210235506176466e-12,1.4529502895819285e-17,2.5805972831048644e-12,6.83938409694659e-08,4.753933754260119e-08,1.1898953353543113e-07,3.0843263986155904e-16,7.776089750526313e-22,6.456883537562465e-14,9.52308969905531e-15,6.92251017890223e-08,2.1277671557581305e-13,6.825265422677936e-13,6.60108193153388e-16,9.421718655977921e-19,2.970646290325097e-13,4.56991038087091e-15,1.2869048325121534e-16,1.6551615336229496e-14,1.9405770517549573e-20,6.083565116959958e-19,1.5201234381585278e-18,3.76,0.0,0.6151453575013048,0.9999898921083197,3.4485469702650273e-06,8.445006631904576e-09,1.3088331283335519e-05,7.362571666368676e-06,6.881967394813185e-13,1.315011597950843e-13,3.2016713016896307e-09,9.420382279018028e-07,5.093266777318701e-07,1.3383547001570467e-08
1.0605312123462537e-06,0.6608202452014986,2.7625815606149015e-06,5.124759391979901e-07,5.468025558002158e-07,9.999843758188977e-06,0.0,0.0,6.222332679077452e-07,1.8862522110823297e-09,2.470931014681711e-07,7.029241613477051e-06,6.379293478334513e-12,1.4568144412194055e-17,2.584080183004284e-12,6.839372504965494e-08,4.88667474893441e-08,1.2286302436153085e-07,3.2442893380079103e-16,8.080078778930502e-22,6.673552305347738e-14,9.523084461802014e-15,6.922496610781836e-08,2.3180502658176275e-13,7.023253722600591e-13,7.043318433883956e-16,9.89047171052526e-19,3.1592749001860917e-13,5.000806322243537e-15,1.3686518099419528e-16,1.723812039527567e-14,2.062495919238143e-20,6.565665438367463e-19,1.6651128612267515e-18,3.76,0.0,0.6151444751506636,0.9999895199622834,3.638637090590804e-06,8.98069841821965e-09,1.366295587098022e-05,7.597877071939393e-06,6.881952551951701e-13,1.3150087581816202e-13,3.201664402999021e-09,9.720933059838319e-07,5.510824338549763e-07,1.3993360687486667e-08
1.0900430799041692e-06,0.6608202973091448,2.765041522879053e-06,5.151013586565818e-07,5.534388226546241e-07,1.0342957431970775e-05,0.0,0.0,6.425743953067057e-07,2.0044156519022005e-09,2.544342805504476e-07,7.228544861732867e-06,6.530484323172725e-12,1.4598147126929485e-17,2.5867809906360224e-12,6.839362062330645e-08,5.004891225261342e-08,1.2634938080879406e-07,3.390099567896081e-16,8.353435983989309e-22,6.868553898178776e-14,9.523080348062014e-15,6.922484365315812e-08,2.4971785944119727e-13,7.199765553199687e-13,7.453998904522461e-16,1.0316845351487747e-18,3.3334710505469027e-13,5.409050621002439e-15,1.4436245103972158e-16,1.785737200999123e-14,2.175077937058644e-20,7.013311935362342e-19,1.802472837103078e-18,3.76,0.0,0.6151436780894651,0.9999891833991407,3.811947186556143e-06,9.475367967934167e-09,1.4181508758858454e-05,7.809684686693897e-06,6.881939171726845e-13,1.3150061982826267e-13,3.201658184330772e-09,9.991427918403774e-07,5.901831395972516e-07,1.4543864912611835e-08
1.1195549474620846e-06,0.6608203494196919,2.7671796379289106e-06,5.174567101214401e-07,5.598853536448423e-07,1.0686329716199187e-05,0.0,0.0,6.629184212718054e-07,2.1261630649550638e-09,2.618078461905333e-07,7.427847718872379e-06,6.6808758351843896e-12,1.462424049293363e-17,2.5891273773757584e-12,6.839351610498501e-08,5.121932846167522e-08,1.298359380184062e-07,3.5376047865238134e-16,8.62663813347767e-22,7.06355521083107e-14,9.52307679570203e-15,6.922472089465842e-08,2.683821294199646e-13,7.374699533788874e-13,7.876730969021938e-16,1.0747534206619415e-18,3.511821797903079e-13,5.836938953460813e-15,1.5198666303975536e-16,1.8477898451754435e-14,2.290352537129659e-20,7.47377354411234e-19,1.9464527040278365e-18,3.76,0.0,0.6151428783822379,0.9999888452973396,3.987303875816402e-06,9.98180168282322e-09,1.4701231192094532e-05,8.021524513172558e-06,6.881925771195043e-13,1.315003634531959e-13,3.2016519564191145e-09,1.0261921974160198e-06,6.307267910294096e-07,1.509577531611654e-08
1.14906681502e-06,0.6608204015335073,2.769038679682367e-06,5.195683511630252e-07,5.661609570609897e-07,1.1029926729634274e-05,0.0,0.0,6.832636722180238e-07,2.2514813274327222e-09,2.692149706120536e-07,7.627150184231894e-06,6.8305644488422445e-12,1.4646937996876606e-17,2.5911664416427957e-12,6.839341149605307e-08,5.237809277432413e-08,1.3332269346702766e-07,3.686759371002477e-16,8.899746882089128e-22,7.258556246190342e-14,9.523073797989754e-15,6.922459784920632e-08,2.878030419494367e-13,7.548067215536305e-13,8.311565536216134e-16,1.1182597832959247e-18,3.6942863679915234e-13,6.2847304189833805e-15,1.5973243587043927e-16,1.909966597134941e-14,2.4083091383521256e-20,7.946851898248632e-19,2.0971593932720087e-18,3.76,0.0,0.6151420761529609,0.999988505662769,4.164650757654349e-06,1.0499882504549767e-08,1.5221996230756091e-05,8.233397700171966e-06,6.88191235055832e-13,1.315001066967232e-13,3.201645719345085e-09,1.0532415224208921e-06,6.727153535411532e-07,1.564893938341774e-08
1.1785786825779155e-06,0.6608204536509342,2.7706557308908107e-06,5.214603053769053e-07,5.722827324133286e-07,1.1373719098526467e-05,0.0,0.0,7.036086978121652e-07,2.3803570567930567e-09,2.7665682754626375e-07,7.826452257165e-06,6.979636889121966e-12,1.4666686307711916e-17,2.5929390158531235e-12,6.839330679789084e-08,5.352530390468786e-08,1.368096446544405e-07,3.83752148323029e-16,9.172821779491137e-22,7.453557007693529e-14,9.523071348203572e-15,6.922447453181767e-08,3.079857047174066e-13,7.719880527516093e-13,8.758555479379877e-16,1.162209958645231e-18,3.8808243149562386e-13,6.7526721899885826e-15,1.675945263288307e-16,1.9722651466263075e-14,2.5289382667901425e-20,8.432359376541714e-19,2.2546988753579375e-18,3.76,0.0,0.615141271512192,0.9999881645004636,4.343937048415127e-06,1.1029494352406358e-08,1.574369067645115e-05,8.445305401052886e-06,6.881898910015536e-13,1.3149984956251588e-13,3.201639473188174e-09,1.080290766570187e-06,7.161504499629341e-07,1.6203221036995528e-08
