Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181)
2.083203494887888e-09,0.7903118688848856,4.173873340620447e-09,4.6313247667939594e-11,7.417416699156366e-11,1.386829708812609e-07,0.0,0.0,6.26101340627506e-09,1.9409433810606256e-13,8.5499995228515e-11,1.4167046102395934e-09,8.051417836982659e-17,4.2663603162465916e-24,1.1792776482772822e-14,4.012128463097707e-08,2.818411902428646e-10,4.325264295211273e-11,2.3121079740689578e-21,4.050585111343375e-29,8.958953655088721e-18,4.069018970394151e-17,4.4842456194304987e-07,7.426429378811028e-20,4.952705858906286e-16,5.281127648442631e-23,3.8019210365640146e-22,2.153960990625279e-18,9.248180800042163e-23,4.8492730203229125e-23,2.008181639609049e-19,4.142162321904539e-27,4.1150271081247873e-25,2.514401349829112e-30,3.76,0.0,0.8457385139923006,0.9987638670126057,1.4821429327320727e-11,2.5949104638637793e-13,6.459402117824174e-09,4.913206843841386e-07,9.948498550881966e-16,8.51771570564144e-15,1.0810949383767607e-09,1.3827625036072644e-07,6.383297270440749e-13,1.0382419428996978e-13,8.753236931636308e-16,3.2734213076742886e-15,3.0888080035909686e-10,1.4317850359731303e-10,8.28234868533519e-14,9.341460284107177e-12,0.001236123786996777,1.5743019412178717e-19,1.0547670944116825e-19,1.6704767244480276e-19,1.1679599727033684e-22,7.6185895138709e-27,5.749922865612568e-25
2.13198113578607e-09,0.7903118709811747,4.472415469800246e-09,4.959350934069337e-11,7.938553910431871e-11,1.4193394971842993e-07,0.0,0.0,6.40761409261686e-09,2.032869538689532e-13,9.144219051063824e-11,1.531472737564637e-09,8.680278685230353e-17,4.742573893416036e-24,1.2331319825005217e-14,4.189647131272455e-08,2.943106788739532e-10,4.625864978820796e-11,2.5863521846751645e-21,4.6857518315918395e-29,9.914207783643715e-18,4.54485893927208e-17,4.579618017321861e-07,8.032573854152287e-20,5.250955592938876e-16,6.041077636123565e-23,4.0745051250162486e-22,2.356326862357905e-18,1.0228694462004431e-22,5.371611301568465e-23,2.176668241723605e-19,4.7046036473618385e-27,4.5126968796347285e-25,2.88788603958014e-30,3.76,0.0,0.8457384990800723,0.9987631508215773,1.5871448290997937e-11,2.754442988998198e-13,6.619079722440625e-09,5.028253979800301e-07,1.0741241171431476e-15,9.05625269805954e-15,1.1399283518255383e-09,1.4150588937456156e-07,6.69870840849968e-13,1.0868378205524168e-13,9.222728938946388e-16,3.3893051187017416e-15,3.234055815448733e-10,1.463699728846787e-10,8.579568456567569e-14,9.783665452963766e-12,0.001236839634021055,1.716289744092998e-19,1.1319885224793237e-19,1.7968863117067753e-19,1.2548259122859953e-22,8.244947263844191e-27,6.452808316437773e-25
2.1807587766842517e-09,0.7903118730783308,4.784701237666048e-09,5.302362165357903e-11,8.483049634909274e-11,1.451852162894881e-07,0.0,0.0,6.5542179543192405e-09,2.1269217739943504e-13,9.764400556894747e-11,1.65232838007441e-09,9.343254836226887e-17,5.265150980494322e-24,1.2881217978228783e-14,4.370447218211323e-08,3.0716697043544414e-10,4.9395991556937396e-11,2.885568869070931e-21,5.406896213535353e-29,1.0948511584035552e-17,5.0630854645827335e-17,4.6745787656738455e-07,8.67554599886533e-20,5.561906232208622e-16,6.888747867916883e-23,4.359782273759401e-22,2.573721142635367e-18,1.1297303937131696e-22,5.940709533203834e-23,2.3555903750203033e-19,5.329833973306835e-27,4.938446524770077e-25,3.308299632914248e-30,3.76,0.0,0.8457384841672704,0.9987625184142739,1.696922388985126e-11,2.920988497785491e-13,6.779335879454828e-09,5.143301374970295e-07,1.1576790352705916e-15,9.613920018834561e-15,1.2002597360663521e-09,1.4473516011429164e-07,7.022183279738942e-13,1.1365351414000217e-13,9.705739530065893e-16,3.505938586096876e-15,3.3825905688575834e-10,1.4955894560906043e-10,8.879249920344482e-14,1.0236079132983901e-11,0.0012374716889911454,1.867438239983796e-19,1.2129629408789723e-19,1.929761680749571e-19,1.3458244813097555e-22,8.90592244628703e-27,7.223284291634447e-25
2.2295364175824335e-09,0.7903118751763754,5.111009826179392e-09,5.660680265011105e-11,9.051373609989455e-11,1.484367795734067e-07,0.0,0.0,6.700825134307837e-09,2.2231000674391585e-13,1.0411017135828047e-10,1.7794218740577143e-09,1.0041450877359693e-16,5.8378998769906334e-24,1.3442453907324145e-14,4.554495201983768e-08,3.204171105268956e-10,5.266706160548552e-11,3.2113655915926505e-21,6.223939281675393e-29,1.2066522298019789e-17,5.626321731232787e-17,4.769129695007914e-07,9.356947837105616e-20,5.885931471002731e-16,7.831853269501984e-23,4.658038566745754e-22,2.8069996498024707e-18,1.2460690958919513e-22,6.559996613655624e-23,2.5453919004631908e-19,6.023445542197992e-27,5.393560073529557e-25,3.7805530614547676e-30,3.76,0.0,0.8457384692538815,0.9987619599850523,1.811575863741245e-11,3.094763174372639e-13,6.940184190463918e-09,5.258349029329686e-07,1.2456361689862634e-15,1.0190821515886801e-14,1.262077034429508e-09,1.479640626211388e-07,7.35375000491427e-13,1.1873344630104774e-13,1.0202314289403562e-15,3.623285258537381e-15,3.5344089444950037e-10,1.527457270738467e-10,9.181332320574891e-14,1.0698700159529137e-11,0.001238029757404283,2.028112013894228e-19,1.2977868850751063e-19,2.0692847049532774e-19,1.4410487034449714e-22,9.602536282334675e-27,8.0661261597659515e-25
2.2783140584806153e-09,0.7903118772753295,5.451617635222921e-09,6.034626230981692e-11,9.643993029744719e-11,1.5168864864580926e-07,0.0,0.0,6.8474357753260154e-09,2.321404401551349e-13,1.1084537042027157e-10,1.912902313809954e-09,1.0775986719024469e-16,6.4648689461121944e-24,1.4015013575975818e-14,4.74175779984531e-08,3.3406807236684167e-10,5.6074228795073046e-11,3.565411096606042e-21,7.14776060658049e-29,1.3273056465107082e-17,6.237281696354219e-17,4.863272627498613e-07,1.007842973774632e-19,6.223410971065704e-16,8.878580050596538e-23,4.969559942814383e-22,3.057053159044455e-18,1.3725952304653653e-22,7.233100203858782e-23,2.746528197801032e-19,6.791408269217769e-27,5.879349612120742e-25,4.309975565269087e-30,3.76,0.0,0.8457384543398916,0.998761466792323,1.9312051550282413e-11,3.2759870847747006e-13,7.101638316168408e-09,5.373396942873937e-07,1.3381170373472535e-15,1.078705224616412e-14,1.3253680198786071e-09,1.5119259693639817e-07,7.693436766599773e-13,1.2392364500248077e-13,1.0712496266106616e-15,3.741310418418569e-15,3.689507625255747e-10,1.559306207833943e-10,9.485759460902637e-14,1.1171527368092136e-11,0.001238522580705245,2.198681446189676e-19,1.3865575216148183e-19,2.2156386041350272e-19,1.5405917843328263e-22,1.0335816182566869e-26,8.986323795767737e-25
2.327091699378797e-09,0.7903118793752139,5.8067982946725e-09,6.42452025389806e-11,1.026137255704409e-10,1.5494083267786356e-07,0.0,0.0,6.994050019874695e-09,2.421834760941148e-13,1.1785423722923656e-10,2.0529175521959226e-09,1.1547997706908163e-16,7.15035641288068e-24,1.4598886018812693e-14,4.9322019668352226e-08,3.4812675730537164e-10,5.961983767588881e-11,3.949435905449421e-21,8.190277108847594e-29,1.4573090696690924e-17,6.898770374344693e-17,4.957009377002619e-07,1.0841691162654405e-19,6.574730252062804e-16,1.0037602072293084e-22,5.294632199634708e-22,3.3248082039142857e-18,1.510061974663338e-22,7.963855267044282e-23,2.9594662773259787e-19,7.640087705604478e-27,6.397155245789315e-25,4.902343815479256e-30,3.76,0.0,0.8457384394252875,0.9987610311960718,2.0559098181055303e-11,3.4648841373116824e-13,7.263711975488643e-09,5.488445115615537e-07,1.4352430762134914e-15,1.140269874109442e-14,1.3901203045360346e-09,1.5442076310142168e-07,8.041271830900745e-13,1.2922418742915834e-13,1.1236326079305557e-15,3.85998101036952e-15,3.847883296414169e-10,1.5911392845200028e-10,9.79247951414565e-14,1.165455959429704e-11,0.0012389577987646525,2.379522683199693e-19,1.4793726632831784e-19,2.369007949057373e-19,1.6445470735998787e-22,1.1106795917251499e-26,9.989084252906821e-25
2.375869340276979e-09,0.7903118814760497,6.176822663559331e-09,6.830681717077742e-11,1.0903974336684215e-10,1.5819334093523196e-07,0.0,0.0,7.140668010329673e-09,2.524391132300603e-13,1.251413585399947e-10,2.19961418830897e-09,1.235863473249425e-16,7.898920113414633e-24,1.5194063413023144e-14,5.125794894363458e-08,3.6259999533832033e-10,6.330620866300144e-11,4.365232923646657e-21,9.364522992046274e-29,1.5971762491185198e-17,7.613684148768616e-17,5.050341749088232e-07,1.1648481420123087e-19,6.940280581696917e-16,1.1318097068859422e-22,5.63354099762213e-22,3.611227873803184e-18,1.6592679973930153e-22,8.756312580300822e-23,3.1846848928079417e-19,8.576262850150527e-27,6.948345061746166e-25,5.563911268805586e-30,3.76,0.0,0.8457384245100547,0.9987606465413172,2.1857890651465484e-11,3.6616820429633664e-13,7.426418944922209e-09,5.6034935475839e-07,1.5371355941770226e-15,1.2037839278362113e-14,1.4563213621686211e-09,1.5764856115760195e-07,8.397283571121838e-13,1.346351614985732e-13,1.1773842032622051e-15,3.979265563427917e-15,4.0095326457840337e-10,1.6229595001293654e-10,1.0101444811463047e-13,1.2147795673899604e-11,0.0012393420664226363,2.5710176062057113e-19,1.5763307841682944e-19,2.529578665296821e-19,1.753008015604669e-22,1.1916515736963572e-26,1.1079834368639126e-24
2.4246469811751607e-09,0.7903118835778578,6.5619588163311455e-09,7.253429197130768e-11,1.1572258008940746e-10,1.6144618277707885e-07,0.0,0.0,7.2872898892253215e-09,2.6290735043832805e-13,1.3271127373061506e-10,2.353137542455975e-09,1.3209064342140142e-16,8.715387235474268e-24,1.5800541148368855e-14,5.3225040087169684e-08,3.7749454562189397e-10,6.713563820970325e-11,4.814658052647296e-21,1.0684733876131435e-28,1.7474371075664247e-17,8.385011102672371e-17,5.143271541074473e-07,1.250060041935453e-19,7.320458865536639e-16,1.2729762673194675e-22,5.986571863836301e-22,3.917312603757348e-18,1.821059472575175e-22,9.614747293140747e-23,3.4226746547466666e-19,9.607143946585515e-27,7.534315092017119e-25,6.301438572973922e-30,3.76,0.0,0.8457384095941798,0.9987603068969978,2.3209417684646565e-11,3.866612275740942e-13,7.589773058132408e-09,5.718542238825247e-07,1.6439157274806195e-15,1.26925441574168e-14,1.5239585631994806e-09,1.6087599114637194e-07,8.761500492980695e-13,1.4015666586547992e-13,1.232508023702402e-15,4.099134107034298e-15,4.1744523637194435e-10,1.6547698362752532e-10,1.0412611611638013e-13,1.2651234442787198e-11,0.0012396813146005766,2.7735537994321427e-19,1.677531034753706e-19,2.69753803663649e-19,1.8660681608519376e-22,1.2766022449173604e-26,1.2264224180717002e-24
2.4734246220733425e-09,0.7903118856806581,6.962472038449714e-09,7.693080463661435e-11,1.2266680721910009e-10,1.6469936765504366e-07,0.0,0.0,7.433915799414194e-09,2.735881867998064e-13,1.405684751363817e-10,2.513631640713121e-09,1.410046885135202e-16,9.604864286529868e-24,1.6418317896298684e-14,5.522296969524237e-08,3.9281709698188564e-10,7.111039897641241e-11,5.29963076508736e-21,1.2166438470891492e-28,1.908637812804404e-17,9.215831275410254e-17,5.235800542077141e-07,1.339989940427798e-19,7.715667538348244e-16,1.4282832534347736e-22,6.354010195954358e-22,4.2441009598960125e-18,1.9963321749464757e-22,1.0543667774783669e-22,3.6739381391981535e-19,1.0740390882785974e-26,8.156489276642067e-25,7.122226159679845e-30,3.76,0.0,0.8457383946776488,0.9987600069028192,2.4614664636166134e-11,4.07991003349823e-13,7.753788205374399e-09,5.833591189402509e-07,1.7557043976644368e-15,1.3366875961118076e-14,1.5930191998929247e-09,1.6410305310921704e-07,9.13395125722786e-13,1.457888099222214e-13,1.2890074721913143e-15,4.2195580947034e-15,4.3426391429915507e-10,1.6865732569411353e-10,1.0725939893441059e-13,1.3164874736978887e-11,0.0012399809034531412,2.987524522337184e-19,1.7830732575573604e-19,2.873074709882135e-19,1.9838212378995298e-22,1.3656369534422783e-26,1.3548130882211092e-24
2.5222022629715243e-09,0.7903118877844711,7.378624847045844e-09,8.149952477678958e-11,1.298769714254071e-10,1.679529051121209e-07,0.0,0.0,7.580545883921847e-09,2.8448162160378335e-13,1.4871740838408651e-10,2.6812392244151493e-09,1.5034046470220738e-16,1.057274747440041e-23,1.7047395680272112e-14,5.725141668331236e-08,4.0857426841361494e-10,7.523273999974129e-11,5.822134612393229e-21,1.3826558267801518e-28,2.0813408263812315e-17,1.0109316772776113e-16,5.327930533043676e-07,1.4348281651492663e-19,8.126314458756316e-16,1.598809281987321e-22,6.736141266389191e-22,4.592670426182155e-18,2.1860336922255477e-22,1.1547824899156823e-22,3.938989988834169e-19,1.1984132581359075e-26,8.816319428209336e-25,8.0341493773513e-30,3.76,0.0,0.8457383797604477,0.9987597418816457,2.6074613525513343e-11,4.30181419946583e-13,7.918478332506936e-09,5.948640399395201e-07,1.8726222747721715e-15,1.4060889792064961e-14,1.6634904866153793e-09,1.6732974708766988e-07,9.514664697062785e-13,1.5153171380649163e-13,1.3468857519751567e-15,4.340510346314822e-15,4.51408967884165e-10,1.7183727085686242e-10,1.1041393204656952e-13,1.3688715392625795e-11,0.0012402455099793088,3.2133286901670517e-19,1.8930580036785493e-19,3.0563787025663454e-19,2.1063611511994282e-22,1.4588617352037337e-26,1.4937661180712857e-24
2.570979903869706e-09,0.7903118898893171,7.810677001225191e-09,8.624361391027071e-11,1.3735759468902338e-10,1.7120680478159016e-07,0.0,0.0,7.7271802859563e-09,2.955876543490259e-13,1.5716247273282172e-10,2.8561017491453837e-09,1.6011011427666218e-16,1.1624733051095702e-23,1.768777994645837e-14,5.931006227226129e-08,4.247726095836096e-10,7.950488686485302e-11,6.3842177413870185e-21,1.5683506854433947e-28,2.2661249554821883e-17,1.1068731897924772e-16,5.419663286781188e-07,1.5347703173492967e-19,8.552812803755091e-16,1.7856898647200846e-22,7.1332502263849325e-22,4.964138190165224e-18,2.3911656248292123e-22,1.2632221278287677e-22,4.218357015180478e-19,1.334698620656173e-26,9.515285196665638e-25,9.045693471636478e-30,3.76,0.0,0.8457383648425624,0.9987595078179209,2.759024306856484e-11,4.532567303688034e-13,8.08385744020979e-09,6.063689868899342e-07,1.9947897394662266e-15,1.4774633514885643e-14,1.7353595707851733e-09,1.7055607312329232e-07,9.90366983730204e-13,1.5738550841216299e-13,1.4061458758141367e-15,4.461964985668267e-15,4.68880066915534e-10,1.7501711201460221e-10,1.1358938495867352e-13,1.4222755246011306e-11,0.0012404791495993703,3.4513708531278354e-19,2.0075865492408497e-19,3.2476414101419785e-19,2.233781916441685e-22,1.5563833300181408e-26,1.6439153002190818e-24
2.619757544767888e-09,0.7903118919952157,8.25888549411424e-09,9.116622546902717e-11,1.4511317443442824e-10,1.7446107638603148e-07,0.0,0.0,7.873819149169303e-09,3.069062847419378e-13,1.6590802141186922e-10,3.0383593656522003e-09,1.7032594094519027e-16,1.2766827690537324e-23,1.8339479632981343e-14,6.139858997416114e-08,4.4141860133182585e-10,8.392904187634891e-11,6.9879934129063e-21,1.7757295178268539e-28,2.463585406755837e-17,1.209743329721073e-16,5.511000567990102e-07,1.6400173421850582e-19,8.995580963149391e-16,1.990119029779133e-22,7.545622110098084e-22,5.3596619195958246e-18,2.612785816387782e-22,1.3802120571255338e-22,4.512578300978974e-19,1.483807634575973e-26,1.025489403421854e-24,1.0165990073373698e-29,3.76,0.0,0.8457383499239793,0.9987593011176333,2.91625287095093e-11,4.772415484511321e-13,8.249939583546072e-09,6.178739598027321e-07,2.1223268439854966e-15,1.550814800323175e-14,1.8086135618112635e-09,1.7378203125766765e-07,1.0300995915762297e-12,1.63350335394266e-13,1.4667906762886873e-15,4.583897370254509e-15,4.866768814544328e-10,1.7819714032976263e-10,1.1678545928786829e-13,1.4766993133550953e-11,0.001240685416189899,3.7020611745915377e-19,2.1267609119224108e-19,3.447055612672736e-19,2.36617763355595e-22,1.658309190612548e-26,1.805917818066779e-24
2.6685351856660697e-09,0.7903118941021866,8.723504556462811e-09,9.627050479240226e-11,1.5314818364749646e-10,1.777157297362941e-07,0.0,0.0,8.020462617753068e-09,3.1843751269659603e-13,1.74958361948188e-10,3.2281509125960335e-09,1.81000411117858e-16,1.4005359108759994e-23,1.9002507237990545e-14,6.351668557746287e-08,4.5851865616808055e-10,8.850738422389471e-11,7.635640483617027e-21,2.0069645331231728e-28,2.6743338282571793e-17,1.319887003290512e-16,5.601944133306888e-07,1.7507755969068397e-19,9.455042435494464e-16,2.2133509503059307e-22,7.973541838755583e-22,5.780440533648682e-18,2.8520106706123366e-22,1.506305709242558e-22,4.82220529798012e-19,1.646705481403537e-26,1.1036681160550756e-24,1.1404856109897857e-29,3.76,0.0,0.8457383350046837,0.9987591185111323,3.0792442651299434e-11,5.02160845052898e-13,8.41673887131067e-09,6.293789586907805e-07,2.2553532759244847e-15,1.62614673722301e-14,1.883239547898008e-09,1.770076215324076e-07,1.0706672401792266e-12,1.694263471687271e-13,1.5288228148352128e-15,4.7062840292354176e-15,5.04799081826749e-10,1.8137764523718518e-10,1.2000188709553665e-13,1.5321427891792432e-11,0.0012408675792680405,3.9658154136536963e-19,2.2506838680452946e-19,3.654815482955622e-19,2.5036425358605414e-22,1.7647474969696666e-26,1.980454575266826e-24
2.7173128265642515e-09,0.7903118962102494,9.204785678768164e-09,1.0155958910895244e-10,1.6146707097887893e-10,1.809707747303993e-07,0.0,0.0,8.167110836296174e-09,3.301813383375349e-13,1.8431775648805573e-10,3.425613927921591e-09,1.9214615528373774e-16,1.534698709868403e-23,1.9676878887264596e-14,6.566403713239481e-08,4.76079118759293e-10,9.32420701448898e-11,8.329403826993143e-21,2.2644116779960167e-28,2.898998331297536e-17,1.4376583532031562e-16,5.69249573134656e-07,1.867256915631945e-19,9.931625726978336e-16,2.4567015915181995e-22,8.417294224940584e-22,6.2277149681908665e-18,3.1100175991487184e-22,1.6420845881800775e-22,5.147801917411502e-19,1.824412140890654e-26,1.1862209529239288e-24,1.2772836307034136e-29,3.76,0.0,0.8457383200846614,0.9987589571654916,3.248095388551037e-11,5.280399443245778e-13,8.584269465059812e-09,6.408839835685628e-07,2.393988326682008e-15,1.7034619188655318e-14,1.959224594054176e-09,1.8023284398916114e-07,1.1120729010542047e-12,1.7561370691252238e-13,1.5922447887122492e-15,4.829102615557713e-15,5.23246338614584e-10,1.845589144527485e-10,1.232384296475353e-13,1.588605835741592e-11,0.0012410284716283444,4.2430549148185957e-19,2.3794589705565164e-19,3.8711165970275428e-19,2.6462710349269205e-22,1.8758071783381694e-26,2.1682304123929793e-24
2.7660904674624334e-09,0.7903118983194236,9.70297762349388e-09,1.0703660752932011e-10,1.700742608614033e-10,1.8422622135249073e-07,0.0,0.0,8.313763949795236e-09,3.4213776200073154e-13,1.9399042212760672e-10,3.6308846500957296e-09,2.037759693741479e-16,1.6798714526368183e-23,2.0362614402681364e-14,6.784033493716923e-08,4.941062664188479e-10,9.813523309163655e-11,9.071594765328664e-21,2.5506231204648115e-28,3.138223515930258e-17,1.5634207558412984e-16,5.782657102734363e-07,1.9896786748039043e-19,1.0425764250121943e-15,2.7215503535417216e-22,8.877163976853067e-22,6.70276894176075e-18,3.3880474464084524e-22,1.7881592691047933e-22,5.489944621952339e-19,2.0180044410172694e-26,1.2733069794472818e-24,1.428124525364247e-29,3.76,0.0,0.8457383051638987,0.9987588146620543,3.4229028223554836e-11,5.549045199606554e-13,8.752545578344555e-09,6.523890344521694e-07,2.5383508587161235e-15,1.7827624687920025e-14,2.0365557504957915e-09,1.834576986696041e-07,1.1543195719079726e-12,1.819125885693124e-13,1.6570589387152595e-15,4.952331853504254e-15,5.420183226664405e-10,1.8774123398206328e-10,1.2649487602816143e-13,1.6460883367234206e-11,0.001241170511797488,4.534206596086056e-19,2.513190566858737e-19,4.0961559441119184e-19,2.79415767879414e-22,1.991597930392397e-26,2.369974243469548e-24
2.814868108360615e-09,0.7903119004297281,1.0218326425901937e-08,1.127046810483161e-10,1.789741536375544e-10,1.8748207967184113e-07,0.0,0.0,8.460422103836083e-09,3.543067842326253e-13,2.0398053124605827e-10,3.844098007932342e-09,2.1590281612021713e-16,1.8367898376569454e-23,2.1059737370557553e-14,7.004527152450846e-08,5.126063095966278e-10,1.0318898389987038e-10,9.864591503349838e-21,2.868360066122009e-28,3.392670497480312e-17,1.697546819287655e-16,5.872429980133396e-07,2.1182638587312486e-19,1.0937896222575448e-15,3.00934170447795e-22,9.353435702563374e-22,7.206929717620906e-18,3.6874069255232683e-22,1.945170399275752e-22,5.849222517959457e-19,2.2286180989944584e-26,1.3650880277976676e-24,1.5942210281327073e-29,3.76,0.0,0.8457382902423808,0.9987586888271412,3.603762832829066e-11,5.827805914535516e-13,8.921581476172124e-09,6.638941113592856e-07,2.6885592720515793e-15,1.864049899482664e-14,2.1152200725404704e-09,1.866821856154216e-07,1.1974102784087931e-12,1.8832317685583117e-13,1.7232674575845388e-15,5.075951481712528e-15,5.611147051143324e-10,1.909248881292268e-10,1.2977104160467198e-13,1.7045901758192603e-11,0.0012412958733251465,4.839702936352884e-19,2.651983816676554e-19,4.330131936244989e-19,2.947397085588509e-22,2.112230227391426e-26,2.5864392333326498e-24
