Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165)
2.8825959124920113e-07,0.8186306467930534,6.172370438814516e-05,7.346095604087657e-06,7.983165753858077e-06,0.00017095635847262457,0.0,0.0,2.667556433268381e-06,1.237337374955787e-08,3.647031726218463e-06,0.0001056959581512284,2.555248529662783e-09,3.43845236332583e-13,2.883556192983628e-09,4.718814491981179e-06,3.0640759270540255e-06,1.8400979573473958e-06,3.573903588969856e-13,1.4330995105481164e-16,1.1763566438727037e-10,7.797844764881462e-11,5.163320195350598e-06,1.4628042766586e-11,7.291978859971611e-11,1.6554992585960233e-13,1.9715498812780392e-14,2.8492222787249626e-10,1.8117073236154249e-12,2.065340331779641e-13,7.1034098712695324e-12,2.8017929366264703e-17,2.7602396792379037e-15,3.639379470624904e-16,3.76,0.0,0.8947579162281345,0.9998677215612456,2.5664219279890968e-05,6.052393415992333e-07,0.00017131140819752827,0.00012493500848454763,7.276858680227578e-12,3.388903933015166e-12,1.9396002713328407e-07,3.8964040679419646e-05,8.816911069027592e-07,2.5855505380763354e-08,2.34489766758932e-10,1.4181664839508836e-11
2.9330023802563564e-07,0.8186313498827225,6.187342986514491e-05,7.415051414669305e-06,8.064267955237816e-06,0.00017503989873914738,0.0,0.0,2.7236811521877848e-06,1.2849646153044264e-08,3.71689774843623e-06,0.00010770623033840417,2.606753030417357e-09,3.4650975115105844e-13,2.8946105434685752e-09,4.718753115896223e-06,3.1135822145461836e-06,1.8751347582434904e-06,3.7024218240946634e-13,1.4819116900844738e-16,1.2025711064346044e-10,7.805587041682684e-11,5.16324554636615e-06,1.5411949651145937e-11,7.416627294109599e-11,1.7262973749222735e-13,2.0388591778189873e-14,2.95362724232833e-10,1.909427606599231e-12,2.1413717490905844e-13,7.326010391940894e-12,2.905091283334667e-17,2.9069085034387453e-15,3.8833746407864357e-16,3.76,0.0,0.8947502766281733,0.9998650578338549,2.6558499636059782e-05,6.273103997441645e-07,0.00017603959081696337,0.0001271217129538585,7.276743244578654e-12,3.388848169042345e-12,1.9395682030945174e-07,3.9645094211558996e-05,9.245899185350686e-07,2.6607266045316316e-08,2.429666740594574e-10,1.4472826800433213e-11
2.9834088480207015e-07,0.8186320529599913,6.201411780304356e-05,7.481270677261275e-06,8.14263648221697e-06,0.0001791312871194885,0.0,0.0,2.7798469060114122e-06,1.3334907937166064e-08,3.7867957088366216e-06,0.00010971646937482933,2.6575712929923057e-09,3.4902315018907874e-13,2.9049967052280573e-09,4.718691767160597e-06,3.1627570610931237e-06,1.910174180577578e-06,3.832926476439659e-13,1.5309259085381775e-16,1.2287997430991288e-10,7.81266395541322e-11,5.1631707196713195e-06,1.6218889160659806e-11,7.540524303891607e-11,1.7985861845481106e-13,2.1064974525728602e-14,3.0597056070618404e-10,2.0102881837798433e-12,2.21829509419554e-13,7.549228971120669e-12,3.0094177545294913e-17,3.0570993718588616e-15,4.1376412648020917e-16,3.76,0.0,0.8947426162586991,0.9998623918435681,2.7461545878007598e-05,6.49733780194176e-07,0.00018078737382883124,0.00012930843855670876,7.276626698987987e-12,3.3887923397630643e-12,1.9395361422107146e-07,4.032613692018081e-05,9.686438598929643e-07,2.7362555598522476e-08,2.515940654864988e-10,1.4765267455676644e-11
3.0338153157850466e-07,0.818632756025635,6.214631416211456e-05,7.544841104896961e-06,8.218357477894854e-06,0.0001832300465644766,0.0,0.0,2.836049150655141e-06,1.382912842136654e-08,3.856726270533303e-06,0.00011172667523392594,2.7077095522066116e-09,3.5139334503526913e-13,2.9147545633401588e-09,4.718630443689685e-06,3.2116019366624028e-06,1.945216187314277e-06,3.9654037427975915e-13,1.5801220837239048e-16,1.2550413442614867e-10,7.819131696830336e-11,5.163095724010402e-06,1.704889872159376e-11,7.663672504682885e-11,1.8723628983734902e-13,2.1744436457290373e-14,3.167446329969018e-10,2.1143169035265905e-12,2.2960847820674916e-13,7.772977887425962e-12,3.114735846779228e-17,3.2107546668876604e-15,4.4023363882341104e-16,3.76,0.0,0.8947349360475851,0.9998597236540308,2.8373061774569622e-05,6.725071112721523e-07,0.00018555382581241845,0.00013149518504229795,7.276509297162303e-12,3.388736461280257e-12,1.9395040879318882e-07,4.1007168782601884e-05,1.0138569197351003e-06,2.8121206544539913e-08,2.6037193340495046e-10,1.5058986731837656e-11
3.0842217835493917e-07,0.8186334590803894,6.227053191628875e-05,7.605849351522714e-06,8.291516163418685e-06,0.00018733572884427102,0.0,0.0,2.8922836171230176e-06,1.4332276191223388e-08,3.926690103064595e-06,0.00011373684789039003,2.757175174395239e-09,3.536279155556468e-13,2.923921670716553e-09,4.7185691434849226e-06,3.260118356869393e-06,1.980260741701659e-06,4.099839943013923e-13,1.629481404644268e-16,1.2812948022856982e-10,7.825041716817067e-11,5.163020567668627e-06,1.7902008792155608e-11,7.786074646413304e-11,1.9476247882781437e-13,2.2426783631898585e-14,3.276838414500484e-10,2.221540710029815e-12,2.3747156244896046e-13,7.997174747260068e-12,3.221010725935993e-17,3.3678160986816666e-15,4.677613577484196e-16,3.76,0.0,0.894727236879481,0.9998570533249878,2.9292760532153842e-05,6.956280320421713e-07,0.0001903380587280882,0.00013368195222255834,7.27639123533971e-12,3.3886805458465524e-12,1.939472039536296e-07,4.168818977682689e-05,1.0602328577813514e-06,2.8883059141680045e-08,2.693002701743272e-10,1.535398455571288e-11
3.134628251313737e-07,0.818634162124953,6.238725304632517e-05,7.664380844257777e-06,8.362196663574095e-06,0.0001914479128070093,0.0,0.0,2.9485462949121683e-06,1.4844319153913281e-08,3.9966878820958325e-06,0.00011574698732009572,2.8059765315424858e-09,3.557341123238623e-13,2.9325333765669235e-09,4.7185078646564755e-06,3.3083078792359817e-06,2.015307807275973e-06,4.236221520063937e-13,1.6789862796094013e-16,1.3075591029178313e-10,7.83044112610877e-11,5.162945258502353e-06,1.8778243343784437e-11,7.90773360366627e-11,2.024369193021057e-13,2.3111837835831898e-14,3.3878709120531076e-10,2.331985659076283e-12,2.454162830824042e-13,8.221742293262476e-12,3.328209187963644e-17,3.528224903064536e-15,4.963623035746355e-16,3.76,0.0,0.8947195195977333,0.9998543809125215,3.022036468320439e-05,7.190941926225656e-07,0.0001951392259904286,0.00013586873996840101,7.276272665216438e-12,3.388624602755367e-12,1.939439996339795e-07,4.236919988151672e-05,1.107775215422054e-06,2.964796106129738e-08,2.7837906814892775e-10,1.565026085428624e-11
3.185034719078082e-07,0.8186348651599892,6.249693041257433e-05,7.720519638453834e-06,8.430481855078305e-06,0.00019556620274267176,0.0,0.0,3.0048334164194593e-06,1.5365224590282598e-08,4.0667202891340326e-06,0.00011775709350001889,2.854122884925053e-09,3.5771886102250347e-13,2.9406229490898183e-09,4.718446605431689e-06,3.3561720996831522e-06,2.050357347865854e-06,4.374535040081351e-13,1.7286202841317934e-16,1.3338333174226029e-10,7.835373061327066e-11,5.162869803964526e-06,1.967762031986329e-11,8.028652366363202e-11,2.1025935231742869e-13,2.379943567676175e-14,3.500532923386986e-10,2.445676933688769e-12,2.5344020081057934e-13,8.446608209301034e-12,3.436299616853139e-17,3.691922024180151e-15,5.26051172034248e-16,3.76,0.0,0.8947117850062279,0.9998517064692765,3.1155605956744094e-05,7.429032544729575e-07,0.00019995652062033484,0.00013805554820618546,7.27615370400439e-12,3.388568639028044e-12,1.939407957700414e-07,4.305019907595834e-05,1.1564873259503097e-06,3.04157670604181e-08,2.876083196779894e-10,1.594781555471879e-11
3.235441186842427e-07,0.8186355681861278,6.259998951459682e-05,7.77434829348695e-06,8.496453235584732e-06,0.0001996902268458119,0.0,0.0,3.061141442289497e-06,1.589495920372916e-08,4.1367880112544645e-06,0.000119767166408178,2.9016242776723086e-09,3.5958876844425365e-13,2.9482216924285376e-09,4.718385364152084e-06,3.403712649243219e-06,2.0854093275959906e-06,4.5147671923399657e-13,1.7783681089320768e-16,1.3601165953824858e-10,7.83987702015533e-11,5.162794211126158e-06,2.060015207208642e-11,8.148834031008651e-11,2.1822952651916243e-13,2.4489427704767264e-14,3.6148135999282605e-10,2.5626388596202864e-12,2.6154091605302375e-13,8.671704923487423e-12,3.545251940192767e-17,3.858848282555803e-15,5.56842346082543e-16,3.76,0.0,0.8947040338711542,0.9998490300446685,3.209822513338115e-05,7.670528906568961e-07,0.00020478917347326403,0.00014024237691439846,7.276034442202685e-12,3.3885126599384103e-12,1.9393759230177635e-07,4.373118734003568e-05,1.2063723243369599e-06,3.118633866764416e-08,2.969880171058356e-10,1.6246648584338966e-11
3.285847654606772e-07,0.8186362712039688,6.269683014445028e-05,7.82594776737586e-06,8.56019081155566e-06,0.00020381963577118412,0.0,0.0,3.1174670476471508e-06,1.6433489166087656e-08,4.206891740838385e-06,0.00012177720602358034,2.9484914356799386e-09,3.613501297737295e-13,2.95535905796935e-09,4.718324139267726e-06,3.450931190978093e-06,2.1204637108901547e-06,4.656904789189892e-13,1.8282155083452099e-16,1.3864081581034835e-10,7.843989168248254e-11,5.162718486696163e-06,2.1545845774975695e-11,8.26828179246152e-11,2.26347198470346e-13,2.5181677562463342e-14,3.7307021449648923e-10,2.6828949206946377e-12,2.6971606883973964e-13,8.896969410520837e-12,3.6550375828977044e-17,4.0289445292433904e-15,5.887499077294286e-16,3.76,0.0,0.8946962669226983,0.9998463516850837,3.30479718869559e-05,7.915407860816316e-07,0.00020963645154096347,0.00014242922612053111,7.275914949595503e-12,3.3884566694155324e-12,1.939343891730573e-07,4.441216465420223e-05,1.2574331565671635e-06,3.195954388188019e-08,3.065181527720148e-10,1.654675987063334e-11
3.336254122371117e-07,0.8186369742140823,6.278782794005891e-05,7.875397328469264e-06,8.621773003298203e-06,0.00020795410127665419,0.0,0.0,3.1738071091611856e-06,1.6980780160699773e-08,4.27703217532146e-06,0.0001237872123261688,2.9947356763406387e-09,3.630089368754912e-13,2.962062750094198e-09,4.718262929333787e-06,3.4978294170909003e-06,2.155520462473542e-06,4.800934765949741e-13,1.8781492493748286e-16,1.4127072925763773e-10,7.847742620255973e-11,5.162642637040648e-06,2.251470381909343e-11,8.386998936200615e-11,2.3461213291210273e-13,2.5876061165936467e-14,3.848187814741739e-10,2.806467773986011e-12,2.779633386570338e-13,9.1223429945027e-12,3.765629419539317e-17,4.202151786711532e-15,6.217876498422633e-16,3.76,0.0,0.8946884848566656,0.9998436714340633,3.400460461481089e-05,8.163646377164709e-07,0.0002144976563240374,0.00014461609589814126,7.2757952799051825e-12,3.388400670357066e-12,1.9393118633158497e-07,4.50931309994544e-05,1.3096725885568363e-06,3.27352568834388e-08,3.1619871901143427e-10,1.6848149341237884e-11
3.386660590135462e-07,0.818637677217011,6.287333584471167e-05,7.922774482584733e-06,8.681276565588343e-06,0.00021209331494811523,0.0,0.0,3.230158692888767e-06,1.7536797422839474e-08,4.347210016952522e-06,0.00012579718529677033,3.0403688245818767e-09,3.645708873530253e-13,2.9683588265324417e-09,4.718201733008117e-06,3.544409046219267e-06,2.190579547374499e-06,4.946844180756292e-13,1.9281570616055126e-16,1.4390133459466267e-10,7.851167697148546e-11,5.162566668201425e-06,2.3506724183542037e-11,8.504988831055919e-11,2.43024102962565e-13,2.6572465917696386e-14,3.967259919460894e-10,2.9333792648313227e-12,2.8628044424997724e-13,9.347771153216217e-12,3.8770017256658896e-17,4.378411377161806e-15,6.559690878753527e-16,3.76,0.0,0.8946806883360323,0.9998409893324766,3.4967890258487486e-05,8.415221547910596e-07,0.0002193721222727738,0.00014680298636409047,7.2756754744195124e-12,3.3883446648739077e-12,1.9392798372886458e-07,4.577408635730634e-05,1.3630932146665527e-06,3.351335775708814e-08,3.2602970815448526e-10,1.715081692392958e-11
3.4874735256641525e-07,0.8186390832033583,6.302918821962947e-05,8.01161247090051e-06,8.794346146297746e-06,0.00022038484533728434,0.0,0.0,3.342885572032284e-06,1.8674869669946977e-08,4.487680753367174e-06,0.00012981703116947123,3.1298512403741595e-09,3.674255960511698e-13,2.9798246830723853e-09,4.718079376296601e-06,3.636619505589573e-06,2.260704578764083e-06,5.244250169866801e-13,2.0283503399090007e-16,1.4916438698340677e-10,7.857141385632176e-11,5.162414395615425e-06,2.556022377971198e-11,8.738800726704466e-11,2.602882849110565e-13,2.7970941483300632e-14,4.2101209494988e-10,3.1973015702964788e-12,3.0311523251529376e-13,9.798592725811158e-12,4.101991566332653e-17,4.739855003923137e-15,7.278157958576654e-16,3.76,0.0,0.8946650544274416,0.9998356197286778,3.691352963486451e-05,8.928290844951284e-07,0.00022915833147795715,0.00015117683002991857,7.2754355738070664e-12,3.3882326401271667e-12,1.939215790634467e-07,4.713596403931388e-05,1.4734876163894716e-06,3.507627142825212e-08,3.461429244511697e-10,1.7759986137341056e-11
3.578205167639974e-07,0.818640348571441,6.315380268128232e-05,8.08521866574594e-06,8.889733725376477e-06,0.0002278607325872456,0.0,0.0,3.4443532246853112e-06,1.972862188430891e-08,4.614239484136229e-06,0.0001334347782836844,3.2084219076690265e-09,3.6971506416514577e-13,2.988980857303002e-09,4.717969290258734e-06,3.718537013760688e-06,2.323824742365177e-06,5.518215912426645e-13,2.1186725166946747e-16,1.539029516249843e-10,7.861649548158813e-11,5.162276997227348e-06,2.7487489988505746e-11,8.94677951189862e-11,2.763268098731098e-13,2.923556145830449e-14,4.4340153791439667e-10,3.446452839006706e-12,3.184832895119004e-13,1.0204050103053971e-11,4.306920509811238e-17,5.075014599121521e-15,7.965195878714604e-16,3.76,0.0,0.8946509405050583,0.999830781117211,3.868518819125472e-05,9.40123733010693e-07,0.00023800521937083734,0.00015511336205373664,7.275219445667565e-12,3.3881318067619764e-12,1.9391581526554093e-07,4.8361616200532406e-05,1.5769050552465972e-06,3.6489969014934916e-08,3.6475918841875063e-10,1.83126088508233e-11
3.668936809615795e-07,0.818641613923605,6.326521805381105e-05,8.153230106241486e-06,8.97949849453197e-06,0.0002353479944769585,0.0,0.0,3.5458201001117915e-06,2.0810089836209684e-08,4.740930532010336e-06,0.00013705241713989804,3.285212228991e-09,3.7176692520008883e-13,2.9971558743439456e-09,4.7178592315836855e-06,3.7994499525349584e-06,2.3869519359721965e-06,5.798075351580963e-13,2.209082796082687e-16,1.5864296837914047e-10,7.865460543851797e-11,5.1621392935070324e-06,2.948960427710906e-11,9.152457533036235e-11,2.928385949421394e-13,3.05054275997198e-14,4.662886164230103e-10,3.7067254808848384e-12,3.3404390235663493e-13,1.0609006146507171e-11,4.5140369147994514e-17,5.419176043287376e-15,8.691276783650535e-16,3.76,0.0,0.8946367887107034,0.9998259370397058,4.047514780013569e-05,9.884644090227838e-07,0.0002468860775303489,0.0001590499646455882,7.275003191719117e-12,3.388030965427789e-12,1.9391005163972004e-07,4.958723249630583e-05,1.684182890372639e-06,3.790978135137135e-08,3.838627031220208e-10,1.8869371529903016e-11
3.7596684515916166e-07,0.8186428792622127,6.336483474075236e-05,8.216029944379796e-06,9.064021947366283e-06,0.0002428454071951835,0.0,0.0,3.6472745807265873e-06,2.1919059066906287e-08,4.867758138256747e-06,0.0001406699476528151,3.3603007301203107e-09,3.7360509850732245e-13,3.0044535722299903e-09,4.71774919544724e-06,3.879369001594333e-06,2.4500859666483272e-06,6.08375741738545e-13,2.2995382596343663e-16,1.633842163380664e-10,7.868677018377819e-11,5.162001309969156e-06,3.156643743169298e-11,9.35585664127192e-11,3.0982262892154266e-13,3.1780206903807966e-14,4.896673014870773e-10,3.978219460250867e-12,3.4978514806641003e-13,1.1013268442354164e-11,4.723234882797533e-17,5.772020847019411e-15,9.457103474886176e-16,3.76,0.0,0.8946226019058616,0.9998210876573079,4.228233235253674e-05,1.0378382158946371e-06,0.0002557980332274129,0.0001629866397440665,7.274786858153629e-12,3.3879301168624764e-12,1.939042880138087e-07,5.081281283460341e-05,1.7953310379621198e-06,3.9335190092160496e-08,4.0345342368303297e-10,1.9430273757516786e-11
3.850400093567438e-07,0.8186441445894658,6.345390445258083e-05,8.273980932070757e-06,9.143665749821235e-06,0.00025035187684540586,0.0,0.0,3.7487062910506092e-06,2.3055312881393994e-08,4.994726578655606e-06,0.00014428736974340296,3.43376661339857e-09,3.752512305380468e-13,3.010966838966462e-09,4.7176391776820365e-06,3.958304954187259e-06,2.5132266446226196e-06,6.375192304298339e-13,2.390002543529904e-16,1.6812650712865859e-10,7.87138652905993e-11,5.161863069839107e-06,3.371783717842864e-11,9.5569991173098e-11,3.2727798964832527e-13,3.305963560265651e-14,5.13531626046042e-10,4.261027354783236e-12,3.656954894588084e-13,1.1416673830634605e-11,4.93441931992645e-17,6.133240256403848e-15,1.026335836566985e-15,3.76,0.0,0.8946083827103711,0.9998162331137765,4.410573936731434e-05,1.0882323958167004e-06,0.0002647384562916404,0.00016692338957210206,7.274570471061726e-12,3.3878292607888405e-12,1.9389852423986605e-07,5.203835712717026e-05,1.910358170369478e-06,4.076572047500465e-08,4.23531305184543e-10,1.9995315117545007e-11
3.9411317355432594e-07,0.8186454099073901,6.353354603732998e-05,8.327425630204967e-06,9.218771865289929e-06,0.0002578664256152303,0.0,0.0,3.850105965771651e-06,2.4218632781278225e-08,5.121840160407741e-06,0.00014790468333833118,3.5056890512442023e-09,3.7672488040233473e-13,3.0167787569394337e-09,4.717529174701391e-06,4.0362686886848496e-06,2.576373783257436e-06,6.672311462596033e-13,2.4804451294871006e-16,1.728696801240603e-10,7.873663770645741e-11,5.1617245942590855e-06,3.594363228907407e-11,9.755907593048799e-11,3.4520384190515927e-13,3.434350972441237e-14,5.378756856851892e-10,4.555234607757257e-12,3.817637672782555e-13,1.1819085455987973e-11,5.147505075681453e-17,6.502536089321396e-15,1.1110705328377043e-15,3.76,0.0,0.8945941335222488,0.9998113735373598,4.594443607418582e-05,1.1396343310803012e-06,0.00027370493921428387,0.00017086021660670772,7.2743540447485905e-12,3.3877283964365637e-12,1.9389276019127992e-07,5.326386528921091e-05,2.0292718219568007e-06,4.220093776899167e-08,4.4409630267152114e-10,2.0564495194711358e-11
4.031863377519081e-07,0.8186466752178775,6.360475961396691e-05,8.376686783890164e-06,9.289662854397378e-06,0.0002653881794285394,0.0,0.0,3.951465331930993e-06,2.540879884983526e-08,5.249103219282022e-06,0.0001515218883694665,3.5761465988021792e-09,3.7804369718822507e-13,3.0219636302088073e-09,4.717419183427529e-06,4.113271143407893e-06,2.639527199008045e-06,6.975047588907093e-13,2.5708406907240956e-16,1.7761359836111797e-10,7.875572472457051e-11,5.161585902475096e-06,3.8243636209863994e-11,9.952604981748581e-11,3.6359943480964404e-13,3.5631676639525715e-14,5.626936391867057e-10,4.8609197735923374e-12,3.979791919315941e-13,1.2220390009890133e-11,5.362416093483122e-17,6.8796213495311225e-15,1.1999791434937251e-15,3.76,0.0,0.8945798565359532,0.999806509042467,4.779755554255897e-05,1.1920315450024909e-06,0.0002826952788190037,0.00017479712355191658,7.2741375870356485e-12,3.3876275228619073e-12,1.9388699576004547e-07,5.448933723909867e-05,2.1520784861474216e-06,4.36404439998864e-08,4.6514837115252705e-10,2.1137813574491675e-11
4.122595019494902e-07,0.818647940522686,6.366843921146386e-05,8.42206782849335e-06,9.356642313424555e-06,0.000272916356903121,0.0,0.0,4.0527770035475866e-06,2.6625590094984423e-08,5.376520116980307e-06,0.00015513898477341522,3.6452167090496513e-09,3.7922358913858095e-13,3.02658790783194e-09,4.717309201223809e-06,4.18932329433038e-06,2.7026867113758206e-06,7.283334615989917e-13,2.661168490507127e-16,1.823581450567651e-10,7.877167016761772e-11,5.161447012005312e-06,4.061765026897711e-11,1.0147114415766048e-10,3.824640988366642e-13,3.6924027509706226e-14,5.879797089348875e-10,5.178154756862262e-12,4.1433133492926824e-13,1.2620495168966247e-11,5.579084612812657e-17,7.264220651448634e-15,1.2931248592032877e-15,3.76,0.0,0.8945655537592255,0.999801639731163,4.966429288111139e-05,1.2454117025465316e-06,0.00029170745935911074,0.00017873411331452996,7.273921102088366e-12,3.387526639102047e-12,1.9388123085435404e-07,5.57147728981086e-05,2.2787837045281503e-06,4.508387492776627e-08,4.866874656009649e-10,2.1715269843030847e-11
4.2133266614707235e-07,0.8186492058234609,6.372538401751691e-05,8.463853503735407e-06,9.419995428423282e-06,0.00028045025952294406,0.0,0.0,4.1540343878155156e-06,2.786878475310315e-08,5.504095238710662e-06,0.0001587559724911058,3.712975341005604e-09,3.8027888217179387e-13,3.0307110094074325e-09,4.7171992258359186e-06,4.264436135456682e-06,2.765852142855889e-06,7.597107701805622e-13,2.751411832798906e-16,1.8710322066157156e-10,7.878493807142731e-11,5.161307938794022e-06,4.306546648347998e-11,1.0339459191412856e-10,4.017972425513289e-13,3.8220490595226136e-14,6.137281811864604e-10,5.507005044676767e-12,4.30810120113604e-13,1.3019327229041163e-11,5.797450425905671e-17,7.656070473652907e-15,1.3905695067042876e-15,3.76,0.0,0.8945512270285683,0.9997967656944939,5.154390152997748e-05,1.2997626106616246e-06,0.0003007396369826535,0.00018267118898248716,7.27370459163269e-12,3.387425744225497e-12,1.9387546539633312e-07,5.694017219017275e-05,2.4093921483696906e-06,4.6530897266887864e-08,5.087135409562254e-10,2.22968635870671e-11
4.304058303446545e-07,0.8186504711217442,6.377630842823198e-05,8.502310541916647e-06,9.479989610577494e-06,0.0002879892628579443,0.0,0.0,4.2552316012837985e-06,2.913816055907969e-08,5.631832990948584e-06,0.00016237285146740557,3.779496645144655e-09,3.812224664969348e-13,3.034386064706143e-09,4.717089255342554e-06,4.338620661500634e-06,2.8290233188807915e-06,7.916303217996838e-13,2.841557562069439e-16,1.9184874034783222e-10,7.879592434674106e-11,5.1611686973527885e-06,4.558687001399988e-11,1.052966271999405e-10,4.2159834916124224e-13,3.95210253284555e-14,6.399334062257154e-10,5.847529932597346e-12,4.4740581478499296e-13,1.3416828933533497e-11,6.017460174788294e-17,8.054919271534419e-15,1.4923736907157033e-15,3.76,0.0,0.8945368780234902,0.9997918870136729,5.343568967012235e-05,1.3550722183838766e-06,0.00030979012543375144,0.00018660835380550058,7.2734880557529556e-12,3.387324837359616e-12,1.9386969932011317e-07,5.816553504165553e-05,2.5439076933522363e-06,4.798120612483054e-08,5.312265521247244e-10,2.288259439386278e-11
4.3947899454223663e-07,0.8186517364189859,6.382185103900553e-05,8.537688405969636e-06,9.53687518799154e-06,0.00029553280870882244,0.0,0.0,4.356363394852209e-06,3.043349498655705e-08,5.7597377993711754e-06,0.00016598962165076915,3.844852714349015e-09,3.820659314276667e-13,3.0376605765347085e-09,4.716979288113235e-06,4.411887852594173e-06,2.8922000677612602e-06,8.240858737849747e-13,2.931595610053078e-16,1.9659463185964865e-10,7.880496675704143e-11,5.161029300889418e-06,4.818164130137807e-11,1.0717748484280074e-10,4.4186697297701943e-13,4.0825617087355126e-14,6.665897984189976e-10,6.199782744161854e-12,4.641090207929965e-13,1.3812957488500225e-11,6.239066686543817e-17,8.460527471786294e-15,1.5985969251712622e-15,3.76,0.0,0.894522508279619,0.9997870037611368,5.533901676694373e-05,1.4113286167294916e-06,0.0003188573828921841,0.0001905456111776963,7.273271493663367e-12,3.387223917720475e-12,1.9386393257040328e-07,5.939086138114773e-05,2.682333488080284e-06,4.9434522643821086e-08,5.542264539808538e-10,2.3472461851141194e-11
4.4855215873981877e-07,0.8186530017165534,6.386258269395089e-05,8.57022005972384e-06,9.590886135660817e-06,0.0003030803980743406,0.0,0.0,4.457425086607003e-06,3.1754565461677934e-08,5.887814106950412e-06,0.00016960628299291964,3.9091133908789526e-09,3.828196895053038e-13,3.0405770150872133e-09,4.716869322770319e-06,4.484248660797503e-06,2.9553822206249748e-06,8.570713023815193e-13,3.021518586499892e-16,2.0134083367033025e-10,7.881235346711248e-11,5.160889761424988e-06,5.08495579189996e-11,1.0903739999803718e-10,4.626027358449474e-13,4.2134272602815375e-14,6.93691836180701e-10,6.5638110441309135e-12,4.809106656357632e-13,1.420768275530786e-11,6.462228358856728e-17,8.87266736832987e-15,1.7092977540784286e-15,3.76,0.0,0.8945081192007688,0.9997821160014911,5.7253290257148634e-05,1.468520038405996e-06,0.00032793999986126206,0.0001944829646220415,7.273054904310352e-12,3.3871229846335493e-12,1.9385816510108084e-07,6.06161511392771e-05,2.824672016911739e-06,5.0890591828472425e-08,5.777132013678452e-10,2.4066465547029107e-11
4.576253229374009e-07,0.8186542670157411,6.389901368132847e-05,8.600122758581762e-06,9.642240831252271e-06,0.0003106315848647118,0.0,0.0,4.55841250176889e-06,3.310114955279758e-08,6.016066372194715e-06,0.00017322283544855954,3.972346122391776e-09,3.834930906441357e-13,3.04317335016584e-09,4.71675935815462e-06,4.555713998240776e-06,3.0185696113538618e-06,8.905806014647398e-13,3.1113214112435847e-16,2.0608729340956157e-10,7.881833033718386e-11,5.160750089900146e-06,5.35903961671139e-11,1.1087660780552664e-10,4.838053235980238e-13,4.344701594595998e-14,7.212340618598426e-10,6.939656845541716e-12,4.978019935966193e-13,1.4600985610822305e-11,6.686908593219879e-17,9.291122934682117e-15,1.8245338622779623e-15,3.76,0.0,0.8944937120700323,0.9997772237923553,5.917796238311167e-05,1.5266348573607946e-06,0.0003370366880330389,0.00019842041777639406,7.272838286641286e-12,3.3870220375335903e-12,1.938523968737725e-07,6.184140424853495e-05,2.970925157510383e-06,5.2349180547474834e-08,6.016867490985609e-10,2.4664605070004277e-11
4.6669848713498305e-07,0.8186555323177765,6.393160016003352e-05,8.62759884972878e-06,9.691142825288483e-06,0.0003181859702867755,0.0,0.0,4.659321919045589e-06,3.44730251385641e-08,6.144499067527913e-06,0.00017683927897510653,4.034615860328237e-09,3.8409452653559383e-13,3.0454835273022914e-09,4.716649393295297e-06,4.626294726731991e-06,3.081762076520484e-06,9.246078812219145e-13,3.2010009846515105e-16,2.1083396652417498e-10,7.882310713101373e-11,5.160610296272031e-06,5.640393243546109e-11,1.1269534308645705e-10,5.054744825589827e-13,4.4763885038727616e-14,7.492110815560318e-10,7.327356810685942e-12,5.147745569514999e-13,1.499285646567356e-11,6.913075267544741e-17,9.715689567040724e-15,1.944362176518065e-15,3.76,0.0,0.8944792880599722,0.9997723271851142,6.111252717758846e-05,1.5856615881857394e-06,0.0003461462700600462,0.0002023579743810161,7.272621639636885e-12,3.3869210759507574e-12,1.938466278568526e-07,6.306662064311704e-05,3.1210942335276657e-06,5.381007569678208e-08,6.261470519562124e-10,2.5266880008847633e-11
