Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61)
3.0234669811187065e-06,0.9032895560931992,0.00047046676657103273,0.00017100369309880567,0.00016835885743397545,0.02166160170642198,0.0,0.0,0.00011102884455743951,3.4197650117993442e-06,0.0010840614066158956,0.01079472113621863,2.4796503641138227e-06,1.0220236298718058e-10,1.1026319108810586e-07,2.9007954495385584e-05,0.00014694675406061035,0.000288247178471521,5.7401128175417934e-09,1.5163635394959552e-09,1.3633429434134827e-06,4.726236186801625e-09,3.481245486422577e-05,1.520553803425628e-07,6.147062058795949e-09,8.015128554541473e-09,4.975336701538671e-10,1.3786247152374602e-06,3.253375582563078e-08,3.788520266267827e-10,1.7993931632747445e-08,5.248199892017668e-13,3.7418545337221294e-11,4.04385724063683e-10,3.76,0.0,0.741870698440611,0.9800102119295602,0.007995066284977065,0.000848288906508321,0.031317202880768884,0.013531013318840946,1.4296985327115848e-11,1.1776464217084632e-11,1.1361144644251031e-06,0.0004813001241925765,0.002536028264849327,1.6769320857930748e-06,1.4436322913580486e-10,1.9755973819048293e-11,5.4237130328492135e-05,1.3935702855617511e-05,9.668135210983018e-07,0.0003093623865727644,0.0029003666859414028,6.855279013495939e-09
3.0837450549627774e-06,0.9033880841761,0.0004734083751289855,0.00017385750941357474,0.00017084839888821226,0.022134177887422363,0.0,0.0,0.00011280066542199137,3.479407348629627e-06,0.0011398637148964655,0.011012011392856059,2.599603394043273e-06,1.0326245661590353e-10,1.1067049459595187e-07,2.8954772176482133e-05,0.00014782228729449858,0.0002992149486857644,6.096652471365015e-09,1.6261992318758435e-09,1.4428890089126845e-06,4.725333180875302e-09,3.4733312516889355e-05,1.5848500181108835e-07,6.199592237406387e-09,8.520679093248022e-09,5.161752321840968e-10,1.4124111026641639e-06,3.3335685994754015e-08,3.837487309837214e-10,1.8580335420524792e-08,5.538083115698752e-13,3.888090845031988e-11,4.283073202672374e-10,3.76,0.0,0.7407179351791405,0.9795829380779184,0.008243982909242683,0.0008684793993561941,0.03203731792960586,0.013851140627191071,1.4263019374517731e-11,1.1748438223186225e-11,1.1334135371947067e-06,0.000481450142002098,0.0026336398546414007,1.7146476853627145e-06,1.4432886617914174e-10,1.975135569708892e-11,5.4223059973847495e-05,1.3903559404365267e-05,9.885177712095938e-07,0.000324108146497651,0.0028991022416975033,7.186031114085914e-09
3.1440231288068484e-06,0.903487124055695,0.0004763764187227487,0.00017672283956023308,0.0001733443083049701,0.022607796701625976,0.0,0.0,0.00011457380107979874,3.5386840556142822e-06,0.001197622266805612,0.011228954342523668,2.7237413272042166e-06,1.0433659568752071e-10,1.1108030146137238e-07,2.8901463715987982e-05,0.0001487075845478829,0.0003104545072085638,6.470229739184163e-09,1.742477019333838e-09,1.5260357096076516e-06,4.724548521905553e-09,3.465396037313528e-05,1.650664511301609e-07,6.252714032861794e-09,9.05085530774354e-09,5.35295805312344e-10,1.4463092533342888e-06,3.413993904992397e-08,3.8872581307111545e-10,1.917720189312261e-08,5.840465677816698e-13,4.037872307566547e-11,4.5317194424441293e-10,3.76,0.0,0.7395591627793182,0.9791525329684923,0.008496186576985016,0.0008886970078874104,0.032758988714249884,0.014173735619461359,1.4228968224567096e-11,1.1720342006860644e-11,1.1307058333574239e-06,0.000481611097939545,0.002732685817205296,1.7523985229635198e-06,1.4429714221404226e-10,1.9747107275041464e-11,5.42099739289266e-05,1.3871828480012673e-05,1.0102424479730876e-06,0.00033939285149394674,0.0028978285298531794,7.526932355545155e-09
3.2043012026509193e-06,0.9035866804506847,0.00047937108224707403,0.00017959959065073707,0.0001758464974888945,0.023082460801091238,0.0,0.0,0.0001163493957490535,3.597635365836809e-06,0.0012573683950067346,0.011445550716590376,2.8521445267437857e-06,1.0542495601945807e-10,1.1149260924662006e-07,2.8848029920881323e-05,0.00014960286584047327,0.00032196890056511337,6.861440321577012e-09,1.8654986412826304e-09,1.6129089572948232e-06,4.72388581519322e-09,3.457439989252276e-05,1.7180093665401364e-07,6.306451377651259e-09,9.606578333849004e-09,5.549068558657609e-10,1.4803201472844872e-06,3.494670618942559e-08,3.937853277587484e-10,1.978459328641405e-08,6.155737739108972e-13,4.191259412439079e-11,4.790008005807207e-10,3.76,0.0,0.738394389659953,0.9787189901465222,0.008751674076343937,0.0009089411629715987,0.03348216679504764,0.014498846701710845,1.4194832528273551e-11,1.1692176106095091e-11,1.1279913882571807e-06,0.00048178328186255966,0.0028331441337408276,1.7901814268947995e-06,1.4426814770591452e-10,1.974323944039053e-11,5.419790540887834e-05,1.3840516450283366e-05,1.0319857265426264e-06,0.00035522981052985134,0.0028965455348599397,7.87815598016185e-09
3.2645792764949902e-06,0.9036867580039885,0.00048239254090878553,0.00018248766683842527,0.00017835487616951962,0.023558172779545323,0.0,0.0,0.00011812858482318022,3.6563014240428863e-06,0.0013191331450959913,0.011661801299459538,2.984892621560204e-06,1.0652771045374446e-10,1.1190741280182511e-07,2.8794471611415243e-05,0.00015050833100732118,0.00033376107677239727,7.27089634923334e-09,1.995576142417615e-09,1.7036374760104122e-06,4.723348750496387e-09,3.449463256377861e-05,1.786896559630867e-07,6.3608276012919224e-09,1.0188794747681819e-08,5.750200370014534e-10,1.5144447987121022e-06,3.575618205976826e-08,3.989292654403097e-10,2.0402570810683097e-08,6.484296065183487e-13,4.34831336367954e-11,5.058153372459357e-10,3.76,0.0,0.737223624859503,0.978282303372271,0.009010441935765412,0.0009292113120972548,0.03420680326497987,0.014826521982703966,1.4160612948663534e-11,1.1663941069558266e-11,1.1252702709150944e-06,0.00048196694685883896,0.002934992940973609,1.8279932035755156e-06,1.4424196016166395e-10,1.9739761600060593e-11,5.418688286275153e-05,1.3809628369749433e-05,1.0537457718094754e-06,0.00037163236493900707,0.002895253234527174,8.239877144374053e-09
3.324857350339061e-06,0.9037873612821196,0.0004854409614218132,0.00018538696946615298,0.00018086935220205716,0.02403493516480597,0.0,0.0,0.00011991249453264956,3.7147222396318282e-06,0.0013829472791785614,0.011877706922173445,3.1220644309495947e-06,1.0764502934267206e-10,1.1232470460078645e-07,2.8740789622835026e-05,0.0001514241625134903,0.00034583388299333365,7.699226932504578e-09,2.1330320280435207e-09,1.7983527923961498e-06,4.722941100655962e-09,3.441465990615676e-05,1.8573379548266165e-07,6.415865541521066e-09,1.0798477039869005e-08,5.956471893581307e-10,1.5486842510524123e-06,3.656856446776849e-08,4.041595642149294e-10,2.1031194689301066e-08,6.826544252223528e-13,4.509096071909152e-11,5.336372477857326e-10,3.76,0.0,0.7360468780594233,0.9778424666197127,0.009272486421746785,0.0009495069165926204,0.03493284873786912,0.015156809264566603,1.4126310161975674e-11,1.1635637456978564e-11,1.122542539046188e-06,0.0004821623150184645,0.0030382105260671616,1.8658306371320061e-06,1.4421864618776987e-10,1.9736681839371146e-11,5.4176930727406784e-05,1.3779168190882018e-05,1.0755207349868043e-06,0.00038861388456156733,0.002893951610324529,8.612272916735039e-09
3.385135424183132e-06,0.9038884947745301,0.0004885165029689838,0.00018829739718853302,0.00018338983173619525,0.024512750412139763,0.0,0.0,0.00012170224159600204,3.772937644551691e-06,0.0014488412792642543,0.012093268457045312,3.2637378900142575e-06,1.0877708095651448e-10,1.1274447501360033e-07,2.8686984805979508e-05,0.00015235052784736615,0.00035819006325907055,8.14707871376943e-09,2.2781994146542214e-09,1.8971892249059652e-06,4.722666720456757e-09,3.433448347073616e-05,1.9293453013606419e-07,6.471587638154437e-09,1.1436624101400848e-08,6.168003418416728e-10,1.583039572743538e-06,3.738405413686463e-08,4.0947812032611344e-10,2.16705241924141e-08,7.18289279973655e-13,4.6736701480216894e-11,5.624884734232751e-10,3.76,0.0,0.7348641596043802,0.9773994740816628,0.009537803536908635,0.0009698274492616882,0.035660253339931114,0.01548975603438671,1.409192485843776e-11,1.1607265839164631e-11,1.1198082241294387e-06,0.0004823695821980612,0.0031427753215900064,1.9036904890091056e-06,1.4419826318647106e-10,1.9734007087632557e-11,5.416807004959605e-05,1.3749138938078048e-05,1.0973087520055344e-06,0.0004061877638553741,0.0028926406502174985,8.995522284206483e-09
3.445413498027203e-06,0.9039901628928529,0.0004916193179000633,0.0001912188460774234,0.00018591621936159952,0.024991620898385015,0.0,0.0,0.00012349893285997404,3.830987255352919e-06,0.001516845350481378,0.012308486813058172,3.409989975530699e-06,1.0992403179823425e-10,1.1316671253674794e-07,2.8633058028530953e-05,0.00015328758156073755,0.00037083225626135255,8.615116421691144e-09,2.4314221754263133e-09,2.0002838718564267e-06,4.722529545592974e-09,3.4254104841677014e-05,2.002930230277348e-07,6.528016012555277e-09,1.2104261721071535e-08,6.38491712244111e-10,1.6175118535673038e-06,3.8202854500657837e-08,4.148867970538096e-10,2.23206176633194e-08,7.553758764307438e-13,4.842098897202811e-11,5.923912050713881e-10,3.76,0.0,0.7336754805198554,0.976953320191933,0.009806389018344857,0.0009901723923681613,0.03638896670410945,0.015825409456543302,1.4057457742407449e-11,1.1578826799188142e-11,1.11706739961413e-06,0.0004825889219717184,0.0032486659005528415,1.9415694980458557e-06,1.4418086075196e-10,1.9731743411045547e-11,5.4160319001793497e-05,1.3719542852098128e-05,1.1191079487052244e-06,0.00042436741797277964,0.002891320333641077,9.389806174122622e-09
3.505691571871274e-06,0.9040923699706223,0.0004947495524148084,0.00019415120971242556,0.00018844841823324076,0.02547154891669853,0.0,0.0,0.00012530366492894088,3.888910438791715e-06,0.0015869894241081182,0.012523362932076397,3.5608966325659317e-06,1.1108604685907029e-10,1.1359140398883127e-07,2.857901017659423e-05,0.0001542354670095827,0.0003837629932167234,9.104023426539189e-09,2.5930550805604258e-09,2.107776598321572e-06,4.72253359172738e-09,3.4173525637074577e-05,2.0781042515228838e-07,6.585172536829043e-09,1.2802443094478531e-08,6.607337077964357e-10,1.6521022014780074e-06,3.902517152809846e-08,4.203874323747603e-10,2.298153253987123e-08,7.93956595375933e-13,5.014446313032992e-11,6.233678852552316e-10,3.76,0.0,0.7324808525275567,0.9765039996207021,0.010078238336214579,0.0010105412359142406,0.03711893796676674,0.01616381636560458,1.4022909532973007e-11,1.1550320932707861e-11,1.114320134008848e-06,0.0004828204889137867,0.0033558609715396755,1.9794643806188387e-06,1.4416648184303522e-10,1.9729896071127607e-11,5.415369331093286e-05,1.3690381509862882e-05,1.1409164377242002e-06,0.0004431662788002514,0.0028899906425586415,9.79530745240752e-09
3.565969645715345e-06,0.9041951202630136,0.0004979073471292359,0.00019709437925486453,0.00019098633017755693,0.025952536671818082,0.0,0.0,0.00012711752378395636,3.946746280492546e-06,0.0016593031604211633,0.012737897785634191,3.7165327022607453e-06,1.1226328984855336e-10,1.1401853466781507e-07,2.852484215503149e-05,0.0001551943178377381,0.0003969846958037866,9.614502295773753e-09,2.763463932315464e-09,2.2198100218716792e-06,4.722682953720698e-09,3.409274750955716e-05,2.1548787512635085e-07,6.643078892465303e-09,1.3532249344463368e-08,6.835389259325692e-10,1.6868117398498364e-06,3.9851213575906643e-08,4.259818455942484e-10,2.3653325373611348e-08,8.340745098459178e-13,5.1907770711655195e-11,6.55441209944025e-10,3.76,0.0,0.7312802880589446,0.9760515072728361,0.010353346692549505,0.0010309334761728019,0.037850115766416795,0.016505023259679633,1.3988280964858215e-11,1.1521748847721839e-11,1.1115664540478992e-06,0.0004830644213194738,0.0034643393739272584,2.0173718305295655e-06,1.4415516375622049e-10,1.972846956129308e-11,5.4148206613875156e-05,1.3661655923642466e-05,1.162732315295754e-06,0.00046259779095908184,0.0028886515689891825,1.0212210928799617e-08
3.626247719559416e-06,0.9042984179462201,0.0005010928373968886,0.00020004824351434165,0.00019352985578670087,0.026434586275776818,0.0,0.0,0.00012894158439177907,4.0045335562551895e-06,0.0017338159513614327,0.012952092372089103,3.876971850232601e-06,1.1345592335540399e-10,1.1444808848365967e-07,2.847055488780166e-05,0.00015616425923891265,0.00041049967417590015,1.0147275349105681e-08,2.9430256942918344e-09,2.3365294971551613e-06,4.722981804962921e-09,3.401177214708096e-05,2.2332649894071615e-07,6.7017566191759636e-09,1.429479005287493e-08,7.069201548128612e-10,1.721641605084838e-06,4.0681191264515495e-08,4.3167184299809405e-10,2.433605184357158e-08,8.757733403456439e-13,5.3711565230764275e-11,6.886341302909176e-10,3.76,0.0,0.7300738002670928,0.975595838313679,0.010631709020256019,0.0010513486144381236,0.03858244824424893,0.016849076294129343,1.3953572788425915e-11,1.149311116542486e-11,1.1088064359989894e-06,0.0004833208434507134,0.003574080073197318,2.0552885194401535e-06,1.4414693891435091e-10,1.9727467864631232e-11,5.4143870750969524e-05,1.3633366623012624e-05,1.1845536683230263e-06,0.00048267540776614405,0.0028873030945530706,1.0640703377186885e-08
3.6865257934034867e-06,0.9044022671173448,0.0005043061536862944,0.00020301268900828448,0.0001960788945016726,0.026917699743991278,0.0,0.0,0.00013077691030445094,4.062310705630185e-06,0.0018105569230167644,0.013165947714317845,4.042286495887995e-06,1.146641089614439e-10,1.1488004807320425e-07,2.8416149319213807e-05,0.00015714540902921932,0.0004243101250514549,1.0703085212356003e-08,3.132128615039813e-09,2.458083099323001e-06,4.72343439670719e-09,3.393060127354011e-05,2.3132740973045156e-07,6.761227157200642e-09,1.5091203803606135e-08,7.308903736727269e-10,1.7565929445291856e-06,4.1515317374130194e-08,4.37459222675313e-10,2.502976676622727e-08,9.190974672212118e-13,5.555650689976851e-11,7.229698542802312e-10,3.76,0.0,0.7288614030371188,0.9751369881633539,0.010913319982292287,0.0010717861559634148,0.03931588304620501,0.01719602127555097,1.3918785769593925e-11,1.1464408520424006e-11,1.1060401629047344e-06,0.00048358986738766054,0.003685062156365739,2.0932110974651774e-06,1.441418355301096e-10,1.9726894470306836e-11,5.414069600820751e-05,1.3605513722468254e-05,1.2063785720473612e-06,0.0005034125871540023,0.002885945201075397,1.1080973532455574e-08
3.7468038672475577e-06,0.9045066717943862,0.0005075474219348885,0.00020598760000805534,0.00019863334468168487,0.027401878991637183,0.0,0.0,0.00013262455324990758,4.120115807425591e-06,0.0018895549379219668,0.013379464857772671,4.212547743377612e-06,1.1588800736700606e-10,1.1531439488873871e-07,2.836162641440239e-05,0.00015813787855911823,0.0004384181298824619,1.1282695369364699e-08,3.3311723459272643e-09,2.5846216062962676e-06,4.7240450574824096e-09,3.384923664893016e-05,2.394917075604545e-07,6.821511883190807e-09,1.592265873673412e-08,7.554627535330679e-10,1.7916669146503843e-06,4.2353806757823584e-08,4.433457787041341e-10,2.5734524104838306e-08,9.640919609719691e-13,5.744326256022011e-11,7.584718482795645e-10,3.76,0.0,0.7276431109953986,0.9746749524868457,0.01119817397100296,0.0010922456090567071,0.04005036732639007,0.017545903655960378,1.3883920690617146e-11,1.1435641560378287e-11,1.1032676560885896e-06,0.00048387159455704864,0.0037972648275176736,2.131136193158413e-06,1.441398781600147e-10,1.9726752301503942e-11,5.4138691317277264e-05,1.3578096977319644e-05,1.2282050843722396e-06,0.0005248227875499666,0.0028845778850608854,1.1533212097343645e-08
3.8070819410916286e-06,0.9046116359156517,0.0005108167636399783,0.00020897285858330575,0.00020119310366853134,0.027887125830284985,0.0,0.0,0.0001344855527141653,4.177986556862699e-06,0.0019708385971768027,0.013592644868625898,4.387825313308874e-06,1.171277784629386e-10,1.1575110927478e-07,2.8306987159184118e-05,0.0001591417734890903,0.000452825653103887,1.1886890711160628e-08,3.540568052568395e-09,2.716298479877454e-06,4.724818192618324e-09,3.3767680069800465e-05,2.4782047922470847e-07,6.882632139537734e-09,1.679035311356413e-08,7.806506576144601e-10,1.8268646794356222e-06,4.319687626908974e-08,4.493333047321306e-10,2.6450376973767806e-08,1.010802528684136e-12,5.937250561396507e-11,7.951638384950313e-10,3.76,0.0,0.7264189395177,0.9742097272248218,0.011486265107597756,0.0011127264843113853,0.04078584775165711,0.0178987685271116,1.3848978350364401e-11,1.140681094671417e-11,1.100488991590769e-06,0.00048416611699507385,0.0039106674034466524,2.169060414140559e-06,1.44141088142271e-10,1.9727043965811985e-11,5.413786442113889e-05,1.3551115830023076e-05,1.25003125481727e-06,0.0005469194637142108,0.0028832011311172067,1.1997611759170327e-08
3.867360014935699e-06,0.9047171633397069,0.0005141142960465363,0.00021196834464652726,0.0002037580678468626,0.028373441964756836,0.0,0.0,0.00013636093551588533,4.235960244143992e-06,0.0020544362423822247,0.013805488832284631,4.568187475400297e-06,1.1838358135395736e-10,1.1619017053930866e-07,2.8252232560790195e-05,0.00016015719444884154,0.0004675345404664022,1.2516478081848036e-08,3.760738520026291e-09,2.853269845705618e-06,4.725758283751711e-09,3.368593336974877e-05,2.563147980578658e-07,6.9446092594437695e-09,1.7695515892510218e-08,8.064676413746492e-10,1.8621874089793427e-06,4.4044744701705797e-08,4.554235970131253e-10,2.7177377639710973e-08,1.0592755140726272e-12,6.134491595752553e-11,8.330698123286742e-10,3.76,0.0,0.7251889047363587,0.9737413085895041,0.011777587241762479,0.001133228293951858,0.04152227050723156,0.01825466061490917,1.381395956386695e-11,1.1377917354702926e-11,1.0977042713406767e-06,0.0004844735183895576,0.004025249309426105,2.2069803481313207e-06,1.4414548397118753e-10,1.9727771775953303e-11,5.413822201097201e-05,1.3524569448605974e-05,1.2718551238120981e-06,0.0005697160625375866,0.0028818149200632126,1.2474367181375206e-08
3.92763808877977e-06,0.9048232578455738,0.000517440132408329,0.00021497393598424478,0.0002063281326928347,0.028860828990137182,0.0,0.0,0.0001382517153739661,4.294073734230726e-06,0.00214037595739584,0.01401799785217743,4.7537009833281005e-06,1.1965557442574324e-10,1.1663155700241087e-07,2.8197363648453795e-05,0.00016118423759661608,0.0004825465174525137,1.3172286820528013e-08,3.992118251914255e-09,2.9956944720566032e-06,4.726869888319208e-09,3.3603998419278964e-05,2.64975723757347e-07,7.007464588076589e-09,1.8639407315581937e-08,8.329274531254921e-10,1.897636278232722e-06,4.4897632740053326e-08,4.616184570552278e-10,2.7915577524748492e-08,1.10955794388326e-12,6.336117990563254e-11,8.722140196342246e-10,3.76,0.0,0.7239530235466313,0.9732696930442151,0.012072133951394002,0.0011537505512778452,0.04225958130325057,0.018613624273877305,1.3778865162669779e-11,1.1348961472976552e-11,1.0949135112888868e-06,0.0004847938749373422,0.00414099007509717,2.244892562917676e-06,1.441530816186956e-10,1.9728937575121354e-11,5.4139769839029124e-05,1.349845675848169e-05,1.2936747135592733e-06,0.0005932260187999556,0.002880419253145921,1.2963675016564835e-08
3.98791616262384e-06,0.9049299231321093,0.0005207943819380735,0.0002179895082888765,0.00020890319282141834,0.029349288388940912,0.0,0.0,0.00014015889246881937,4.3523634476638546e-06,0.002228685569907856,0.014230173048444117,4.944431010478823e-06,1.2094391536894358e-10,1.170752460402264e-07,2.8142381473220924e-05,0.0001622229950930857,0.0004978631877783539,1.3855169298415989e-08,4.235153562339255e-09,3.1437337474904725e-06,4.728157639148848e-09,3.352187712599201e-05,2.738043022148933e-07,7.071219499465025e-09,1.962331950519502e-08,8.600440343628024e-10,1.933212465891582e-06,4.57557629183568e-08,4.679196938830848e-10,2.866502720374433e-08,1.1616974687867295e-12,6.542199011089631e-11,9.126209738686504e-10,3.76,0.0,0.7227113136122744,0.9727948773398581,0.012369898542452934,0.0011742927701933331,0.04299772538213991,0.018975703481656146,1.3743695995327491e-11,1.13199440042313e-11,1.0921167824293023e-06,0.0004851272560476112,0.004257869330462239,2.282793607009896e-06,1.4416389477259807e-10,1.97305429884617e-11,5.4142512811478656e-05,1.3472776468694135e-05,1.315488038620641e-06,0.0006174627508901507,0.0028790141191195754,1.346573391915746e-08
4.042166429083504e-06,0.9050264128999015,0.000523837586824944,0.00022071195269249633,0.00021122493014723707,0.02978981985959522,0.0,0.0,0.00014189018688078075,4.405004589638915e-06,0.0023102132778089046,0.014420846244310812,5.120600701056982e-06,1.2211752938687522e-10,1.1747651545620325e-07,2.809280156218894e-05,0.00016316796588110525,0.0005119099301021722,1.449363504108913e-08,4.464229325085874e-09,3.2819051010786843e-06,4.729471109415733e-09,3.344781024584437e-05,2.818942191121463e-07,7.129385763016762e-09,2.0544152339178333e-08,8.850221734326191e-10,1.9653408684350425e-06,4.6532747496668475e-08,4.736832618929216e-10,2.9349191600938412e-08,1.2102507273098944e-12,6.731538387621042e-11,9.500873549352314e-10,3.76,0.0,0.7215888063169918,0.9723648046168808,0.012640632211224797,0.0011927974327832342,0.0436627218823088,0.01930427460236038,1.3711980534376132e-11,1.1293776217566983e-11,1.089594726178495e-06,0.0004854384874115885,0.004364017310984278,2.316892128810705e-06,1.441763855076129e-10,1.9732364955353044e-11,5.4146006770271667e-05,1.3450032686590825e-05,1.3351130296807266e-06,0.0006399082767888801,0.002877741386853245,1.3928654876595988e-08
4.096416695543168e-06,0.9051233705147661,0.0005269039657674671,0.00022344228582563784,0.00021355054968541607,0.030231221976912675,0.0,0.0,0.00014363627101926036,4.457843485821013e-06,0.002393702865023969,0.014611250801207511,5.301092387903163e-06,1.2330462625661303e-10,1.1787961317105454e-07,2.8043131575079356e-05,0.00016412255936682497,0.0005262056680039349,1.5155394933486707e-08,4.7034594282033384e-09,3.4248784430811672e-06,4.730934554165489e-09,3.3373595446974924e-05,2.901215132876253e-07,7.18831368571182e-09,2.1499463049174493e-08,9.105541798402488e-10,1.9975742184259043e-06,4.7314324701697175e-08,4.795358011838842e-10,3.004254427177812e-08,1.2603829536410378e-12,6.924593995107761e-11,9.886148750189071e-10,3.76,0.0,0.720461606641737,0.9719321353820424,0.012913961458432927,0.001211317516396798,0.04432830805569122,0.019635436147226723,1.3680205855570401e-11,1.1267559657652216e-11,1.087067953633913e-06,0.00048576036201548384,0.0044710563304160384,2.3509762511037573e-06,1.441914973797305e-10,1.973454498791355e-11,5.4150474679566075e-05,1.3427636741541916e-05,1.3547298696522683e-06,0.0006629630932557911,0.002876460971487803,1.4402214338752728e-08
4.150666962002832e-06,0.9052207985066058,0.0005299935903684943,0.0002261804128434858,0.00021587997299221074,0.030673495577271902,0.0,0.0,0.0001453978441080611,4.510905692454422e-06,0.002479174090845986,0.014801387566687725,5.485950052528613e-06,1.245053194618104e-10,1.1828452087818855e-07,2.799337232462461e-05,0.000165086835880165,0.0005407513122087077,1.5841120310437457e-08,4.9531940956715214e-09,3.5727767734088724e-06,4.732551505681829e-09,3.329923419747741e-05,2.984869178950154e-07,7.248018958103443e-09,2.249026227034869e-08,9.366506183817623e-10,2.0299133791942934e-06,4.810066048671424e-08,4.854786531162734e-10,3.07451203066367e-08,1.312130206171482e-12,7.121417612616018e-11,1.0282219560083236e-09,3.76,0.0,0.7193297290779956,0.9714968678399976,0.013189880839240446,0.0012298526664837278,0.04499444304627684,0.01996921937097105,1.3648372612225339e-11,1.1241294865448497e-11,1.084536474550688e-06,0.0004860929184038944,0.0045789717324465256,2.385043420836366e-06,1.442092363786523e-10,1.973708367436808e-11,5.4155918630413165e-05,1.340558732106272e-05,1.3743370860290125e-06,0.0006866369309646986,0.002875172876199157,1.4886561287318648e-08
4.204917228462496e-06,0.9053186993522858,0.000533106529580168,0.0002289262376042034,0.00021821312116201714,0.031116641416802808,0.0,0.0,0.00014717559536645138,4.564216431080624e-06,0.00256664654936292,0.014991257396904076,5.675216488065238e-06,1.257197219772468e-10,1.1869121973819637e-07,2.794352463817849e-05,0.00016606085393116142,0.0005555476903508387,1.6551498922469626e-08,5.213791488969462e-09,3.725724748533822e-06,4.7343255446764e-09,3.322472799018833e-05,3.069911566570609e-07,7.30851731548069e-09,2.3517583102504763e-08,9.633221804646424e-10,2.062359214369333e-06,4.889192195584413e-08,4.915131678609699e-10,3.145695422278168e-08,1.3655288885838066e-12,7.3220614148237e-11,1.0689271949678754e-09,3.76,0.0,0.7181931886315388,0.9710590004103931,0.013468384730660773,0.0012484025280921922,0.045661085713715965,0.020305655267231108,1.3616481468692553e-11,1.121498239142724e-11,1.0820004254268118e-06,0.00048643619177708074,0.004687748917389234,2.419091074969265e-06,1.4422960738619836e-10,1.9739981693469997e-11,5.416234030676665e-05,1.3383883013014591e-05,1.3939332113118697e-06,0.0007109394989507569,0.0028738770775695328,1.538184599029648e-08
4.2591674949221595e-06,0.9054170754760806,0.0005362428499673807,0.00023167966268478938,0.00022054991484697623,0.031560660169975524,0.0,0.0,0.00014897020373975855,4.617800579088322e-06,0.002656139669918701,0.015180861156404567,5.868933266010881e-06,1.2694794625925834e-10,1.1909969039157824e-07,2.789358935799416e-05,0.00016704467034035626,0.0005705955463306172,1.728723523566829e-08,5.485617741609191e-09,3.883848665244084e-06,4.736260300020027e-09,3.3150078342515654e-05,3.156349437841968e-07,7.369824541779568e-09,2.4582481488521027e-08,9.90579683995116e-10,2.0949125874650385e-06,4.9688277354646336e-08,4.976407050902527e-10,3.2178079960720724e-08,1.420615838028253e-12,7.526577966929107e-11,1.1107493645208853e-09,3.76,0.0,0.7170520008241212,0.9706185316748925,0.013749467331741639,0.0012669667457395472,0.046328194639388844,0.020644774565250656,1.3584533100103392e-11,1.1188622794692131e-11,1.0794598279884373e-06,0.00048679021415774657,0.004797373340171461,2.453116640602498e-06,1.442526142647628e-10,1.9743239424574047e-11,5.416974100828669e-05,1.3362522312722233e-05,1.413516763858343e-06,0.0007358804819933144,0.002872573580274343,1.588822002873905e-08
4.307992734735857e-06,0.9055060223112641,0.0005390855822236674,0.00023416416198823077,0.0002226560801568025,0.03196102387955983,0.0,0.0,0.00015060031676381893,4.6662803539944445e-06,0.0027384270703179414,0.015351277770403095,6.04711675780798e-06,1.280652582723002e-10,1.194688124437381e-07,2.7848573421502083e-05,0.00016793852838510847,0.0005843541771692772,1.7971674695697196e-08,5.740171101054891e-09,4.030691312945449e-06,4.738142030183851e-09,3.308277229165112e-05,3.2353424862016496e-07,7.425705714004101e-09,2.5573910293513906e-08,1.0156214602262568e-09,2.124303281486159e-06,5.040949249334576e-08,5.032361546853857e-10,3.283506521658787e-08,1.4716683372919027e-12,7.713997818215647e-11,1.1493599500553014e-09,3.76,0.0,0.7160209715493832,0.9702198846798517,0.01400464153178146,0.0012836865217226226,0.04692895687167417,0.02095230142398538,1.3555731207834254e-11,1.1164859337210552e-11,1.0771694154298895e-06,0.00048711804870257657,0.0048967477300045446,2.4837186290041354e-06,1.4427557652643408e-10,1.9746479085822932e-11,5.417723948358618e-05,1.3343590152757343e-05,1.4311299799367782e-06,0.0007588811944429284,0.0028713938529895196,1.6353564414571e-08
