Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49)
3.1440102307371637e-09,0.7464656910307265,4.1215155084325594e-09,4.521940498663161e-11,7.274928268356278e-11,4.22355406267355e-08,0.0,0.0,3.1293315835043718e-09,8.784390104295987e-14,8.294321634381972e-11,1.6367122633343512e-09,3.6764609402319554e-17,1.1475251758256865e-24,3.0589670815716817e-15,2.4376102821336954e-08,1.2324739443800343e-10,4.1957514991978174e-11,9.337098951585277e-22,5.405026439848514e-30,3.682550306917032e-18,1.9486154705691107e-17,1.746172169384859e-07,2.699012015199937e-20,1.7258299649483426e-16,6.124286518725368e-23,2.3839176938135072e-23,6.271402830067235e-19,3.264170088232773e-23,1.315611916533154e-23,7.649678718597953e-20,2.474360614493691e-27,3.880140128803149e-26,1.0428168513528004e-30,3.76,0.0,0.8766183202417517,0.9991933475381009,1.4649275672551118e-11,9.968664915174842e-14,3.2578420572068787e-09,2.0162863678439175e-07,1.5087603073875323e-15,8.220158444069131e-15,7.821055546857008e-10,4.201725409903454e-08,4.786140085278832e-13,1.0886587059197125e-13,2.0111103726604534e-16,2.533242979986825e-16,1.2876713468248674e-10,3.512050675587956e-11,3.8355291823258645e-14,3.34815950757057e-12,0.0008066466538568138,7.65587420716047e-20,4.0149196867884547e-13,4.9321766435282876e-20,1.7965459040603975e-23,3.727159517926362e-20,1.3314602620070661e-25,1.5678915010800225e-20,1.7710870832027398e-22,3.2802662822370082e-18,1.0696285250498577e-14,1.622850320558049e-27,1.688194010561227e-12,1.6453394776039698e-20,4.579347344416603e-15
3.206305480429043e-09,0.7464656916846927,4.3676490738509535e-09,4.789238981119833e-11,7.698637468351717e-11,4.307565724270814e-08,0.0,0.0,3.19138136726951e-09,9.135920784264016e-14,8.771491575339553e-11,1.7428836736142039e-09,3.92637865362615e-17,1.275308238724056e-24,3.176065546852143e-15,2.5252574326715462e-08,1.2886250844720634e-10,4.43713204250049e-11,1.0250872606139399e-21,6.2180714347333434e-30,4.0255137566648336e-18,2.1351120887105383e-17,1.7758473421808478e-07,2.9073495957303066e-20,1.8285627506052073e-16,6.849564464557638e-23,2.5280454737361244e-23,6.831298411986613e-19,3.6173653945562935e-23,1.45379470521594e-23,8.23533337526233e-20,2.775485125687076e-27,4.195828967466894e-26,1.1847065370047247e-30,3.76,0.0,0.8766183153411796,0.9991933141655721,1.5514370285189637e-11,1.0572463986391595e-13,3.3274891459251195e-09,2.0562398094700864e-07,1.611577988392297e-15,8.636413780014261e-15,8.150115145283775e-10,4.284682622589948e-08,4.985484650706243e-13,1.1318912197850512e-13,2.0913438587488198e-16,2.5878601898711373e-16,1.3383665934966353e-10,3.578398904670941e-11,3.947532874190601e-14,3.4819943369332046e-12,0.0008066798125810296,8.24575551894574e-20,4.175224580813604e-13,5.275466309416984e-20,1.906961717377952e-23,3.889495041853295e-20,1.4701929541976286e-25,1.6591326283125026e-20,1.9121217453646682e-22,3.47480352252868e-18,1.1040930004039095e-14,1.862139148819622e-27,1.788388959297419e-12,1.7414369900476534e-20,4.7646212137842575e-15
3.268600730120922e-09,0.7464656923392431,4.622998671410131e-09,5.0666301927924815e-11,8.137891409906928e-11,4.391598545822576e-08,0.0,0.0,3.253434818505009e-09,9.494349974543126e-14,9.265630394702632e-11,1.8534304387856893e-09,4.1883073374275273e-17,1.4149608194073465e-24,3.2952956978783406e-15,2.614087284874561e-08,1.346497278130712e-10,4.6870964926281014e-11,1.1232894880217169e-21,7.137677842569892e-30,4.392773204969527e-18,2.3350551586289776e-17,1.8053506228319126e-07,3.1282437110368045e-20,1.9358193737527057e-16,7.643431380874775e-23,2.677857168067439e-23,7.4313784761787215e-19,4.003232107637823e-23,1.6040791016914064e-23,8.85523459364285e-20,3.1069330524031547e-27,4.53036151229521e-26,1.3430967623917631e-30,3.76,0.0,0.8766183104403003,0.9991932857615516,1.6412009080808002e-11,1.1203573622995567e-13,3.3974445054911926e-09,2.096193363011041e-07,1.7190873447565277e-15,9.06370984571572e-15,8.484854240892172e-10,4.367628378326965e-08,5.18918027885978e-13,1.175972108435198e-13,2.1730465928476444e-16,2.642470311349604e-16,1.3900079774687016e-10,3.644793101525089e-11,4.0602557013004055e-14,3.6184455359082913e-12,0.0008067079974787451,8.868133197211088e-20,4.338652821371287e-13,5.635559741382317e-20,2.0217849149812515e-23,4.055365344901343e-20,1.6201083579780558e-25,1.753702029732583e-20,2.0612903800856288e-22,3.6767102808478825e-18,1.1388514619500263e-14,2.1307050346141556e-27,1.892386584019985e-12,1.8410666434531545e-20,4.953734115556313e-15
3.330895979812801e-09,0.7464656929943873,4.8876977732348525e-09,5.3542837458289337e-11,8.59292747259045e-11,4.475653077147911e-08,0.0,0.0,3.315492046116774e-09,9.85967795165696e-14,9.776963862516946e-11,1.9684261347173506e-09,4.4626022074091025e-17,1.5673539833520004e-24,3.416665374766107e-15,2.7040824914810833e-08,1.4061134066860623e-10,4.945759062569604e-11,1.228670668558041e-21,8.175818245145526e-30,4.7855049141315155e-18,2.5490977883792742e-17,1.834683032634409e-07,3.3622552185520935e-20,2.0477303318372995e-16,8.510770571545608e-23,2.8334622056559307e-23,8.073838031602101e-19,4.424274590590034e-23,1.7673182767169393e-23,9.510808485630311e-20,3.471132314864262e-27,4.884469807263974e-26,1.519593223279642e-30,3.76,0.0,0.876618305539107,0.9991932615798902,1.734273194136152e-11,1.186282379123429e-13,3.467714919255701e-09,2.1361470286534702e-07,1.8313932983449578e-15,9.502029281068034e-15,8.82519460448338e-10,4.450562678693127e-08,5.397245308283072e-13,1.2209029455149687e-13,2.256212592901108e-16,2.6970733269474144e-16,1.4425936909894757e-10,3.7112419907936494e-11,4.17368907208606e-14,3.757512743112619e-12,0.0008067319546296442,9.524105142258766e-20,4.505203574337885e-13,6.012947021002292e-20,2.14110236690141e-23,4.2247732232976303e-20,1.7818426754992285e-25,1.851649125928321e-20,2.218888576984255e-22,3.886110670100659e-18,1.1738957140246258e-14,2.431410590078423e-27,2.000251336215327e-12,1.9442823567723103e-20,5.146701857045594e-15
3.3931912295046804e-09,0.7464656936501353,5.1618778096500546e-09,5.652368351924968e-11,9.063980956215308e-11,4.559729872113993e-08,0.0,0.0,3.3775531597250024e-09,1.0231905004283664e-13,1.0305714428869052e-10,2.0879433193164866e-09,4.7496232647628134e-17,1.7334050893882743e-24,3.540183485227859e-15,2.79522587236544e-08,1.4674960140377905e-10,5.2132322860374054e-11,1.3415950824580077e-21,9.345590288009067e-30,5.204914345469276e-18,2.7779087254308485e-17,1.8638455866622643e-07,3.609961298479167e-20,2.1644274784277263e-16,9.456699110265136e-23,2.994970026224901e-23,8.760952955992756e-19,4.883147450198118e-23,1.9444108388190403e-23,1.0203517274599954e-19,3.8706546475188724e-27,5.258899652585196e-26,1.715928375550212e-30,3.76,0.0,0.876618300637593,0.9991932409863613,1.8307075836451208e-11,1.2551055337724157e-13,3.538307200463827e-09,2.1761008065925188e-07,1.9486000863508933e-15,9.951350860071142e-15,9.171058532426334e-10,4.533485525267029e-08,5.609698345342914e-13,1.2666853961883421e-13,2.3408359000172306e-16,2.7516692225159347e-16,1.4961219294838445e-10,3.7777542210815885e-11,4.287825516163118e-14,3.8991955972129176e-12,0.0008067523181913943,1.0214783720234762e-19,4.674876005688999e-13,6.408123389882054e-20,2.265001045206327e-23,4.39772145312065e-20,1.9560524104265375e-25,1.953022867104916e-20,2.385216444536718e-22,4.1031281351311885e-18,1.2092177938978387e-14,2.767328680991586e-27,2.112047331290909e-12,2.0511375889945333e-20,5.343540807050459e-15
3.4554864791965595e-09,0.7464656943064963,5.44566818656967e-09,5.961051825737898e-11,9.551285096162665e-11,4.6438294885629754e-08,0.0,0.0,3.4396182696556692e-09,1.0611031433334665e-13,1.085210125590673e-10,2.2120535396439497e-09,5.0497353211048106e-17,1.9140793357235413e-24,3.665860021891048e-15,2.8875004131403725e-08,1.5306673099101237e-10,5.489627033663218e-11,1.4624372261960954e-21,1.0661301528953529e-29,5.652236014951745e-18,3.022172232671607e-17,1.8928392938055533e-07,3.871955624373658e-20,2.286043986803625e-16,1.0486573310863659e-22,3.162490083631995e-23,9.495081334371157e-19,5.382661830200651e-23,2.1363024297444785e-23,1.0934859541737906e-19,4.3082209329517014e-27,5.654410599810534e-26,1.9339691706866017e-30,3.76,0.0,0.8766182957357512,0.9991932234418658,1.930557485364609e-11,1.3269119828585334e-13,3.6092281916360457e-09,2.2160546970317225e-07,2.0708112283814132e-15,1.0411649655111302e-14,9.522368868615397e-10,4.616396919627219e-08,5.826558271650703e-13,1.3133212172532983e-13,2.4269105784202895e-16,2.8062579865644455e-16,1.5505908915506272e-10,3.844338365498221e-11,4.4026586267684826e-14,4.043493736925849e-12,0.0008067696271951605,1.0941295706665137e-19,4.847669281508657e-13,6.821589241642776e-20,2.3935680206234705e-23,4.574212790524936e-20,2.1434143902598105e-25,2.0578717390746193e-20,2.560578578370982e-22,4.32788545609611e-18,1.2448099649585108e-14,3.14175268688429e-27,2.2278383498274712e-12,2.1616853445647284e-20,5.5442679022950126e-15
3.5800769785803175e-09,0.7464656956210958,6.042587569278115e-09,6.610882170213876e-11,1.0575568055146987e-10,4.812099436720402e-08,0.0,0.0,3.5637609232597774e-09,1.1389983685984607e-13,1.1998644090510602e-10,2.4743342664280135e-09,5.690715887823875e-17,2.323406803893815e-24,3.923733869969278e-15,3.0753757372205074e-08,1.6624631545074095e-10,6.069616364398356e-11,1.7294238966381695e-21,1.3794375937263854e-29,6.635698414065273e-18,3.5598707713978323e-17,1.95032417230885e-07,4.441267158838267e-20,2.5445741665487573e-16,1.2820812524432754e-22,3.516004814910792e-23,1.1114229666586473e-18,6.515681432658811e-23,2.5685102234456385e-23,1.2519622013127424e-19,5.309147146279656e-27,6.511782738122885e-26,2.4433576054230236e-30,3.76,0.0,0.8766182859310568,0.9991931957409935,2.1407160373772545e-11,1.4798206554960857e-13,3.752083816658563e-09,2.2959628162662452e-07,2.3306568830245685e-15,1.136506160791579e-14,1.024102298083099e-09,4.7821853580202096e-08,6.273575736037546e-13,1.4091604565192618e-13,2.6033904212087313e-16,2.915414084627256e-16,1.662343796648065e-10,3.977756314897303e-11,4.6343942215456466e-14,4.339934428305931e-12,0.00080679684024499,1.2506398780794574e-19,5.202615031477691e-13,7.705416706090958e-20,2.665055620180703e-23,4.937835714186838e-20,2.560404019848452e-25,2.2781865324295828e-20,2.9396462789604296e-22,4.801107483104835e-18,1.3167747258116326e-14,4.02045824528011e-27,2.4716589129487016e-12,2.394068203131747e-20,5.957457152255963e-15
3.6922084280256996e-09,0.7464656968064252,6.613939752899677e-09,7.233642877536611e-11,1.1555298046844603e-10,4.96362611464236e-08,0.0,0.0,3.6755040998289217e-09,1.2114639852678876e-13,1.309298108603553e-10,2.7267924312058305e-09,6.316128830400887e-17,2.7525314663659857e-24,4.16332520478851e-15,3.248164751975453e-08,1.7874128088207122e-10,6.623197143123563e-11,2.000757395418045e-21,1.7284840531131097e-29,7.629248110469563e-18,4.103824629371339e-17,2.00149310254267e-07,5.0088125565062144e-20,2.795437299671615e-16,1.526754545791002e-22,3.855828370571163e-23,1.275763477339713e-18,7.706029658451524e-23,3.01861731538744e-23,1.4093821072606667e-19,6.37063232671432e-27,7.363416257748002e-26,2.997816755000416e-30,3.76,0.0,0.8766182771056422,0.9991931773169359,2.3420697874300352e-11,1.6285170066498468e-13,3.8818472891824535e-09,2.3678805105389325e-07,2.5826556093583875e-15,1.226035407323486e-14,1.0905676176964081e-09,4.931355801836924e-08,6.691158314312366e-13,1.498353802462018e-13,2.767126893007312e-16,3.0136301056738676e-16,1.7661206790721513e-10,4.098162894355532e-11,4.845294495827507e-14,4.6156717039711455e-12,0.0008068148057091938,1.4049139039812385e-19,5.53273113117417e-13,8.568536761048018e-20,2.926235442468717e-23,5.277241021752639e-20,2.987881445733205e-25,2.488831905921102e-20,3.314850890887847e-22,5.254695854503587e-18,1.3823935089825475e-14,4.9809134125116934e-27,2.705393435454128e-12,2.6163638302254208e-20,6.342806690247199e-15
3.801302145009232e-09,0.7464656979616859,7.201535656339139e-09,7.874947485279027e-11,1.2562399195271766e-10,5.1111272392435434e-08,0.0,0.0,3.7842341601367745e-09,1.2841123310626782e-13,1.4215632008852171e-10,2.9877144569918244e-09,6.970944592658801e-17,3.2321055836425914e-24,4.40333509771296e-15,3.419544135708328e-08,1.9148555851243323e-10,7.191101045472873e-11,2.295378497357706e-21,2.1409601904384826e-29,8.70228824361539e-18,4.6919332344905493e-17,2.050765532462759e-07,5.614978398719752e-20,3.0568361547029946e-16,1.799966676741718e-22,4.2067701414333106e-23,1.4541497854731388e-18,9.039802563887455e-23,3.518829605779383e-23,1.5769404523296684e-19,7.569178889640323e-27,8.269427891564602e-26,3.6392276584311206e-30,3.76,0.0,0.8766182685181931,0.999193163756288,2.549371535547879e-11,1.7837735338424487e-13,4.0092204941934565e-09,2.4378502489991363e-07,2.8448942795580486e-15,1.3165009609395641e-14,1.156813688904568e-09,5.076449509113357e-08,7.11142512528098e-13,1.5878145419655731e-13,2.9308533945616274e-16,3.109163099899556e-16,1.869984708759598e-10,4.215655470981122e-11,5.05259345584836e-14,4.892065962584083e-12,0.0008068279020440194,1.5678894749975434e-19,5.863596069079238e-13,9.472813516998742e-20,3.196155090325768e-23,5.61850910133216e-20,3.4556286366791964e-25,2.705278337021857e-20,3.712706589774856e-22,5.721861192155289e-18,1.4469686061300276e-14,6.094758901526815e-27,2.946152817751348e-12,2.844888475499672e-20,6.730084391693576e-15
3.910395861992764e-09,0.7464656991190085,7.821054055163964e-09,8.552060883110098e-11,1.3623870003580476e-10,5.258709849208187e-08,0.0,0.0,3.892978744830723e-09,1.3588772975958693e-13,1.539652939249359e-10,3.264084493439572e-09,7.673611254268958e-17,3.779930265072401e-24,4.650251806272506e-15,3.594063106829797e-08,2.0482053672098127e-10,7.788469758821794e-11,2.6225904916223496e-21,2.63831258339267e-29,9.887914586571623e-18,5.342334163113485e-17,2.099539943954506e-07,6.278186892944201e-20,3.3360905425423105e-16,2.1116304408283262e-22,4.5783513256214275e-23,1.6523483914018853e-18,1.0568109285249652e-22,4.087383459755964e-23,1.7596405589800112e-19,8.951660795422195e-27,9.256401810497713e-26,4.3968776822165874e-30,3.76,0.0,0.8766182599295992,0.9991931534175289,2.7681997786089773e-11,1.9499686638016262e-13,4.137741375590863e-09,2.5078203371926506e-07,3.12449909899629e-15,1.4102580116336827e-14,1.2245795747983249e-09,5.2215081261101655e-08,7.545608962193629e-13,1.6799347394999848e-13,3.0989134972672157e-16,3.204674106335351e-16,1.9766978259643195e-10,4.333535193532183e-11,5.261970343187785e-14,5.1764736010537806e-12,0.000806837758260015,1.7442275865347268e-19,6.204015359663116e-13,1.0443627845600264e-19,3.4821479174109406e-23,5.970697178494172e-20,3.9788606169415495e-25,2.933322390543015e-20,4.1447247436377006e-22,6.215180149191678e-18,1.512232462538095e-14,7.412086985405853e-27,3.200420402051789e-12,3.085768861968376e-20,7.129671377594124e-15
4.0194895789762965e-09,0.7464657002784387,8.473107166633518e-09,9.26584681077174e-11,1.4740878085073035e-10,5.406377096205375e-08,0.0,0.0,4.001738474527854e-09,1.4357590999979797e-13,1.6636716281746783e-10,3.5562452517578843e-09,8.426298250384522e-17,4.403542816129512e-24,4.904178303076203e-15,3.771637080676053e-08,2.187567816707108e-10,8.415830952362431e-11,2.9848424646976505e-21,3.235323328648412e-29,1.119395877292658e-17,6.059334741358642e-17,2.1478214994871458e-07,7.002358708105715e-20,3.6339652120984124e-16,2.4657425206434837e-22,4.9711610171536036e-23,1.872000019482766e-18,1.2314000327685003e-22,4.731679757701023e-23,1.9584461894670276e-19,1.05400929205296e-26,1.032900218587537e-25,5.288226371699111e-30,3.76,0.0,0.8766182513398229,0.9991931454997489,2.998829654471169e-11,2.1276024061796902e-13,4.267447813662026e-09,2.577790776556322e-07,3.4219901917337985e-15,1.507280217718795e-14,1.2938264152846299e-09,5.36653166129887e-08,7.993824171486452e-13,1.7747277475590858e-13,3.271276292889448e-16,3.3001631114266986e-16,2.086250490268691e-10,4.451844993421752e-11,5.4734267904817115e-14,5.468892681145542e-12,0.0008068451749445373,1.9345940879520745e-19,6.553984529965624e-13,1.1483886689414535e-19,3.784685270190103e-23,6.333819237914426e-20,4.562073980553063e-25,3.1732058343684454e-20,4.612726625647551e-22,6.73528448363385e-18,1.5781519725513848e-14,8.962079138524976e-27,3.4685247200391605e-12,3.339271336186111e-20,7.541683928431071e-15
4.128583295959829e-09,0.7464657014400212,9.158289724443035e-09,1.0017160860804345e-10,1.5914572922773021e-10,5.554132163185994e-08,0.0,0.0,4.110513975542977e-09,1.5147579655432173e-13,1.793720747901344e-10,3.86453063233149e-09,9.231222819920687e-17,5.111081234575458e-24,5.165229137071658e-15,3.95218291390725e-08,2.3330457248567883e-10,9.073698009891544e-11,3.384680330682065e-21,3.948891033714506e-29,1.2628507671100688e-17,6.847374342854179e-17,2.1956153066444066e-07,7.791582735723247e-20,3.9512343453414127e-16,2.8665700472661774e-22,5.385788742244999e-23,2.114833457081446e-18,1.430260770096074e-22,5.459711275857642e-23,2.174357047250958e-19,1.2358379961103135e-26,1.1492022322550444e-25,6.332839429546814e-30,3.76,0.0,0.8766182427488255,0.9991931394005223,3.24153384327681e-11,2.3171835142057007e-13,4.3983779120908035e-09,2.647761568599851e-07,3.737878733131282e-15,1.6075389610806526e-14,1.3645159484896244e-09,5.511520123148934e-08,8.456188202711475e-13,1.8722077863982376e-13,3.4479110842771046e-16,3.395630105000079e-16,2.1986331907651122e-10,4.570627137824596e-11,5.686970589906529e-14,5.769321265094038e-12,0.0008068507542077847,2.1396681767832635e-19,6.913499108480716e-13,1.2596545876022875e-19,4.1042392317284247e-23,6.707889089110491e-20,5.20995295506327e-25,3.4251665834376523e-20,5.118573223808844e-22,7.28279998944713e-18,1.6446956457426983e-14,1.0776986950659234e-26,3.75079126196421e-12,3.605658434707932e-20,7.966244164555048e-15
4.237677012943361e-09,0.7464657026037993,9.877179270561394e-09,1.0806850531813948e-10,1.7146086101704586e-10,5.7019782632922474e-08,0.0,0.0,4.219305879697565e-09,1.5958741337583003e-13,1.929899002644695e-10,4.189265862002633e-09,1.0090650550325202e-16,5.911316208904374e-24,5.4335306618215276e-15,4.1356188833019155e-08,2.484739061531706e-10,9.762570273673777e-11,3.824746680871949e-21,4.798267540078973e-29,1.4199899088504625e-17,7.711021280851499e-17,2.242926418721512e-07,8.650118215494766e-20,4.2886810354169936e-16,3.318658597600346e-22,5.822824518509379e-23,2.382667375199487e-18,1.6561270601617858e-22,6.280092621648166e-23,2.408409029652733e-19,1.443241085704421e-26,1.2750384666156265e-25,7.552582876284493e-30,3.76,0.0,0.876618234156569,0.9991931346644046,3.496582612721102e-11,2.519229245800988e-13,4.530569988656345e-09,2.717732714904695e-07,4.072666651326873e-15,1.7110035340770965e-14,1.436610513667332e-09,5.656473520127634e-08,8.932821683630285e-13,1.9723899443751035e-13,3.628787384005635e-16,3.4910750791361996e-16,2.3138364459775467e-10,4.689923237989431e-11,5.90261515705527e-14,6.0777574156032285e-12,0.000806854951188713,2.360142409983071e-19,7.282554625193552e-13,1.378461039008336e-19,4.4412826025464776e-23,7.092920368136585e-20,5.927367811084934e-25,3.6894387947844334e-20,5.664164827596294e-22,7.858346549211418e-18,1.7118335253248815e-14,1.2892337490194699e-26,4.0475424965747305e-12,3.8851889698738937e-20,8.403480127821124e-15
