Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78)
0.011311638467958005,0.4859685821276673,9.993258608437015e-08,1.8519444509353159e-07,9.168622710102112e-06,0.00012215364909342927,0.0,0.0,6.562237629903145e-05,1.9212931792255755e-05,0.02782957670187345,0.00029940308675564646,4.726634564676179e-09,2.7434152805961765e-25,1.0720294271270148e-18,3.47700792845281e-13,9.693052746965491e-11,0.00014593162506138887,9.29724123995257e-14,2.5371705463915245e-20,1.0755453512829396e-11,3.397165094689446e-21,2.626316017776815e-13,5.582352684240765e-10,3.8161584514005477e-13,1.4275330228547551e-08,7.229381862207052e-19,3.991985849970308e-14,2.5016917086451245e-16,2.9342776962470656e-19,1.7956981359811648e-12,3.0808449361860416e-17,3.5288242614923036e-15,1.6906359334559854e-15,3.76,0.0,0.8626337948845736,0.8781422552395646,0.12147343357929338,6.680828734825093e-09,0.00011121170548890325,0.02829904470877417,5.328105812675884e-16,9.80251399171163e-18,3.981679376883466e-14,1.1093412323972413e-08,0.09336008310450188,2.934383298270153e-05,6.788615926824329e-12,3.9446251594202505e-16,1.1029448804618506e-07,3.923813051748108e-09,3.522157177978498e-10,2.4080539850205375e-05,1.1973170223972197e-05,9.552999160843034e-12,4.574319944518391e-05,1.0385761362939321e-11,5.086954089818136e-09,5.6934755674932026e-11,8.540783191540943e-19,1.1900447837817244e-11,1.0922347975720643e-08
0.011360871587628945,0.4860292960794515,1.0310434809023258e-07,1.9080837443426421e-07,9.302195014214434e-06,0.00012596709658654364,0.0,0.0,6.755361948017002e-05,1.9949955848032257e-05,0.028539700525828184,0.0003123416724383888,4.972920966879986e-09,2.9588205472168588e-25,1.1122947438544615e-18,3.486031671926874e-13,9.920726243690647e-11,0.0001508991461019776,1.0173693481716515e-13,2.724158260241171e-20,1.1236142244197515e-11,3.564783833522692e-21,2.617611429549422e-13,5.716198856464575e-10,4.0643138468607237e-13,1.5352442414462068e-08,7.837847872258366e-19,4.38571065874301e-14,2.6166109027873074e-16,3.2255363017912335e-19,1.9105319765877004e-12,3.2691248166325284e-17,3.836302109628299e-15,1.8295412229932407e-15,3.76,0.0,0.8601330381957701,0.8756396735457382,0.12396259013341018,6.858327577470527e-09,0.00011282914729760024,0.02902798702333601,5.34211117320922e-16,9.828255406334441e-18,4.043928907879802e-14,1.1451368446810187e-08,0.09512734937874928,2.968220384504367e-05,6.988991056787174e-12,4.060689894422439e-16,1.1398225285026628e-07,4.065788535693885e-09,3.563117480159963e-10,2.4989529706946764e-05,1.1939048400390743e-05,1.0246075503066568e-11,4.7421361802014426e-05,1.1144269460960922e-11,5.465042198297859e-09,5.884793782046675e-11,9.185056120695445e-19,1.2565904584817177e-11,1.1483346362787972e-08
0.011410104707299886,0.48609120193977984,1.0636820435277209e-07,1.9654779716329167e-07,9.435993762041089e-06,0.0001298914039066056,0.0,0.0,6.952866869067534e-05,2.0716361344320056e-05,0.02926364067781011,0.0003257384751267863,5.229365643994737e-09,3.1770600212075866e-25,1.1544369910186597e-18,3.4957958055592223e-13,1.015481862628359e-10,0.00015597772470304572,1.1125765870530973e-13,2.9237355256937916e-20,1.173481216890014e-11,3.7397676834040875e-21,2.6088137874735535e-13,5.852307844020995e-10,4.3268796332359273e-13,1.650263006580029e-08,8.496282648981758e-19,4.817760084818917e-14,2.736795594942038e-16,3.5488694383821894e-19,2.0319538367185924e-12,3.4699027258515827e-17,4.169683266642688e-15,1.9790139836622503e-15,3.76,0.0,0.8576021412172676,0.873106816775248,0.12648161019082474,7.040744784341967e-09,0.00011444940878169567,0.02977134114469251,5.35780450392932e-16,9.85710098382202e-18,4.107482133016272e-14,1.1817091051695809e-08,0.09691027282207508,3.0017686908858933e-05,7.192669092670462e-12,4.178650675567181e-16,1.1774901448052476e-07,4.211527992363081e-09,3.603749383834163e-10,2.5924516754457968e-05,1.1904513787508449e-05,1.0985526559878632e-11,4.914476916834196e-05,1.1953554317081478e-11,5.868749116423801e-09,6.080246208059956e-11,9.873032449473556e-19,1.3262478245548554e-11,1.206780775401361e-08
0.011459337826970827,0.4861543120053284,1.097261896706772e-07,2.0241329682672807e-07,9.569973080147578e-06,0.0001339293216672761,0.0,0.0,7.154756065037476e-05,2.1513235924364916e-05,0.030001536397197357,0.000339604843438517,5.496228259509537e-09,3.4031646661232772e-25,1.1985746745035087e-18,3.50634252965206e-13,1.0395616116341149e-10,0.00016116739095121081,1.2159262325078098e-13,3.1366523751139916e-20,1.22519682071605e-11,3.922394818272966e-21,2.5999243500548286e-13,5.990697378608534e-10,4.604554073813684e-13,1.7730158607956956e-08,9.208707188355202e-19,5.2917651483355546e-14,2.862517914821643e-16,3.9080636831011896e-19,2.1602683913771687e-12,3.6840695346435745e-17,4.531061376546168e-15,2.1398050009957086e-15,3.76,0.0,0.8550413021240615,0.870543878361471,0.12903029192649906,7.22823982106022e-09,0.0001160719472684561,0.030529258087943458,5.375271914649736e-16,9.889209092974197e-18,4.1723394737615736e-14,1.219059243623866e-08,0.0987085041030799,3.0350094203496223e-05,7.399596606868252e-12,4.298475775865356e-16,1.2159449562574008e-07,4.361071714711069e-09,3.6440308702442745e-10,2.6885886916713514e-05,1.1869569022762836e-05,1.1774111993552462e-11,5.091390561677825e-05,1.2816617519876904e-11,6.2995880416451445e-09,6.279819883936589e-11,1.06072629166889e-18,1.3991250502736085e-11,1.267638958343128e-08
0.011508570946641768,0.48621863838992874,1.1318034672442128e-07,2.084053497692202e-07,9.704086361880303e-06,0.00013808363939551765,0.0,0.0,7.36102706147736e-05,2.2341691871169665e-05,0.030753524767430804,0.0003539521906363875,5.773766070835851e-09,3.666290077173449e-25,1.244835259985469e-18,3.5177157073288645e-13,1.0643419124667e-10,0.0001664680647691511,1.3280360776985088e-13,3.363695743047001e-20,1.278812223351312e-11,4.112950814236736e-21,2.5909444442151637e-13,6.1313855790562e-10,4.898058841762869e-13,1.9039487672553745e-08,9.979459473090953e-19,5.81168484972243e-14,2.99406778709997e-16,4.3073631527827917e-19,2.295787943663157e-12,3.912578008255046e-17,4.9226894991759516e-15,2.3127162495959598e-15,3.76,0.0,0.8524507350417003,0.8679510676418221,0.1316084176408057,7.42097924659776e-09,0.00011769621168745526,0.031301886658177305,5.394601529857971e-16,9.92474180824476e-18,4.238500316857082e-14,1.2571877881562616e-08,0.10052168019574499,3.067923816009669e-05,7.609715064155058e-12,4.420130517447484e-16,1.255183193422001e-07,4.5144578392788255e-09,3.6839399746883135e-10,2.7874017096760257e-05,1.1834216960438009e-05,1.2614726172144816e-11,5.272922635375129e-05,1.373660428886214e-11,6.759142127995677e-09,6.48349666877841e-11,1.1390414390723544e-18,1.475331867277525e-11,1.3309749215339946e-08
0.011557804066312708,0.48628419301479264,1.167327241189464e-07,2.1452432110820575e-07,9.838286319835155e-06,0.00014235718448750095,0.0,0.0,7.571671067189762e-05,2.3202865156270205e-05,0.03151974060564578,0.000368791985113714,6.062233459362929e-09,3.9384203814004504e-25,1.2933561979771162e-18,3.5299609171160405e-13,1.0898542659035054e-10,0.00017187955340872214,1.4495634452400544e-13,3.605690951324325e-20,1.3343792872170209e-11,4.311729879968779e-21,2.581875465341391e-13,6.274391019808249e-10,5.208138981002402e-13,2.0435275877194026e-08,1.0813220759951954e-18,6.381833515156708e-14,3.1317542870780193e-16,4.75152278329879e-19,2.4388324918527228e-12,4.156446304994939e-17,5.346990800797156e-15,2.4986043776052163e-15,3.76,0.0,0.8498306700705616,0.8653286098865717,0.13421575373995964,7.619137069773155e-09,0.00011932164321825027,0.03208937332741979,5.415883399107146e-16,9.963864745042711e-18,4.3059629984880905e-14,1.2960945345763594e-08,0.10234942447956193,3.100493190745004e-05,7.82296081540192e-12,4.543577264494812e-16,1.2952000662884428e-07,4.6717222322857125e-09,3.7234548216753646e-10,2.8889274505105767e-05,1.1798460672057438e-05,1.3510404061589457e-11,5.459115609535786e-05,1.471680970535545e-11,7.2490661189100474e-09,6.691253113174596e-11,1.2225272727547421e-18,1.5549796012856696e-11,1.3968542762487843e-08
0.01160703718598365,0.48635098759873296,1.2038537507957733e-07,2.2077046117270114e-07,9.972525038247264e-06,0.00014675282107865325,0.0,0.0,7.78667282493044e-05,2.409791434246344e-05,0.03230031635184714,0.0003841357404975472,6.361881253072148e-09,4.2281419457396345e-25,1.3442853822184298e-18,3.543125442455049e-13,1.1161316723322533e-10,0.00017740154914461432,1.581206801730985e-13,3.86350288548234e-20,1.3919505277808448e-11,4.519035190687287e-21,2.572718877013372e-13,6.419732803072369e-10,5.535563081993585e-13,2.192238543441515e-08,1.1715041510925613e-18,7.006910316630459e-14,3.275907102671079e-16,5.245868393383245e-19,2.5897290804384165e-12,4.4167615755871657e-17,5.806570123632091e-15,2.69838444120507e-15,3.76,0.0,0.8471813532850736,0.8626767463026926,0.13685205074153522,7.822895119323485e-09,0.00012094767586155306,0.03289186211094433,5.439209401538066e-16,1.0006746884147431e-17,4.374724793837499e-14,1.3357785345170322e-08,0.10419134686533144,3.132698955002355e-05,8.03926510484261e-12,4.668775425795406e-16,1.335989744232584e-07,4.832898385011155e-09,3.762553657922239e-10,2.993201598882817e-05,1.1762303446436364e-05,1.446432516884326e-11,5.650008755863911e-05,1.5760682446974623e-11,7.771087893805117e-09,6.903060351841327e-11,1.3114745526599539e-18,1.6381809648961396e-11,1.4653423869582379e-08
0.01165627030565459,0.48641903364832745,1.241403553154009e-07,2.2714390204845055e-07,1.0106754021698266e-05,0.00015127344883453548,0.0,0.0,8.006010484939242e-05,2.5028019343973585e-05,0.03309538195802272,0.00039999500543827385,6.672956111757649e-09,4.556592828114906e-25,1.3977819027473484e-18,3.557258289157177e-13,1.1432086693393121e-10,0.0001830336271743649,1.7237075489648113e-13,4.138037175703664e-20,1.4515790903029084e-11,4.735178038273823e-21,2.5634762107213726e-13,6.567430634199024e-10,5.881123117821441e-13,2.3505886559550116e-08,1.2690369124009473e-18,7.692030839242273e-14,3.42687810543359e-16,5.796363859525638e-19,2.7488114387059577e-12,4.694683653660956e-17,6.3042263372094836e-15,2.9130338842265365e-15,3.76,0.0,0.8445030467099248,0.8599957340148253,0.13951704330290468,8.032443426288564e-09,0.00012257373703419733,0.033709494443416275,5.4646731361728665e-16,1.005356036995499e-17,4.4447819099327386e-14,1.3762380859769106e-08,0.10604704394408436,3.16452264441919e-05,8.258554068554015e-12,4.795681458338552e-16,1.377545338252477e-07,4.998017313102977e-09,3.801214885057167e-10,3.100258736373425e-05,1.1725748789422128e-05,1.5479817480147383e-11,5.845637998734771e-05,1.6871828644791285e-11,8.327009915886977e-09,7.118884007235645e-11,1.4061864766419741e-18,1.7250499408506796e-11,1.536504246513926e-08
0.01170550342532553,0.48648834244797595,1.2799972106658036e-07,2.3364465417316065e-07,1.0240924251786022e-05,0.00015592200166413713,0.0,0.0,8.229655502607078e-05,2.5994380044990726e-05,0.033905064777429626,0.0004163813531260189,6.9956999747329614e-09,4.899953659056323e-25,1.454017116984086e-18,3.572410218299271e-13,1.17112136734828e-10,0.00018877524373708078,1.8778521499239097e-13,4.430241609835408e-20,1.5133187253120655e-11,4.960478776857534e-21,2.554149065544356e-13,6.717504900077987e-10,6.245634242521765e-13,2.5191061647577176e-08,1.374507942315866e-18,8.442760865499197e-14,3.5850430358909626e-16,6.40968477802467e-19,2.9164198223984472e-12,4.9914488139183725e-17,6.8429649864994946e-15,3.1435967799530413e-15,3.76,0.0,0.8417960282742873,0.857285846024438,0.1422104502714602,8.247980617930874e-09,0.00012419924824823167,0.034542409055161,5.492369799491127e-16,1.0104480285387881e-17,4.516129481321286e-14,1.417470711174347e-08,0.10791609915779907,3.195945948780465e-05,8.480748748238684e-12,4.924248880027911e-16,1.41985888425983e-07,5.167107452115357e-09,3.8394170938124123e-10,3.2101322752810856e-05,1.1688800423337239e-05,1.6560362614864456e-11,6.0460357636318753e-05,1.805401721831753e-11,8.918710570500882e-09,7.338684098822807e-11,1.506978930214056e-18,1.8157017563216117e-11,1.6104043472393574e-08
0.011754736544996472,0.4865589250499989,1.3196552759632198e-07,2.402726031449451e-07,1.037498624689517e-05,0.0001607014463560296,0.0,0.0,8.457572561530118e-05,2.6998214773089715e-05,0.03472948945411974,0.00043330637053467787,7.330349386588679e-09,5.267693730783971e-25,1.513175283644491e-18,3.5886337305547456e-13,1.1999074837362472e-10,0.00019462573446483203,2.0444738679891403e-13,4.741107323872049e-20,1.5772237627908176e-11,5.195266901138791e-21,2.5447391075648004e-13,6.869976750534653e-10,6.629934780880735e-13,2.6983409196968514e-08,1.4885509348018254e-18,9.265152572561424e-14,3.7508033124665317e-16,7.093300755676645e-19,3.0929003058580095e-12,5.30837361102277e-17,7.426011838784376e-15,3.391188351545773e-15,3.76,0.0,0.8390605917430203,0.854547371146049,0.14493197475773759,8.469714323230847e-09,0.0001258236257802131,0.03539074184863877,5.522396057100944e-16,1.0159684415923734e-17,4.588761565157716e-14,1.4594731479097743e-08,0.10979808299288811,3.2269507412872e-05,8.705765130135992e-12,5.054428292046433e-16,1.4629213280452894e-07,5.340194557118436e-09,3.877139098801284e-10,3.3228543932508194e-05,1.165146228610967e-05,1.7709600181273734e-11,6.251230830072082e-05,1.9311183987308704e-11,9.548145384913455e-09,7.562414961053099e-11,1.6141807211689815e-18,1.9102526761476185e-11,1.6871065490570292e-08
0.011803969664667412,0.4866307922648196,1.3603982688248328e-07,2.470275067061559e-07,1.050889011827194e-05,0.00016561478113377143,0.0,0.0,8.689719522836618e-05,2.804075862487393e-05,0.03556877781279842,0.0004507816473854634,7.677134846921815e-09,5.681875132223755e-25,1.5754544348319927e-18,3.60598307232663e-13,1.2296063742237316e-10,0.00020058431297340695,2.224454598595533e-13,5.0716699820496544e-20,1.6433490850485803e-11,5.439880604952486e-21,2.535248069243231e-13,7.024868182650408e-10,7.034885846860317e-13,2.8888647458177308e-08,1.6118491342824015e-18,1.0165783210183151e-13,3.924587973756247e-16,7.855566657654938e-19,3.2786042997276393e-12,5.64685876468981e-17,8.056827229954417e-15,3.656999786223239e-15,3.76,0.0,0.8362970466236181,0.8517806139192967,0.14768130423267337,8.697861589936228e-09,0.0001274462813444699,0.036254625775219304,5.5548499019826835e-16,1.0219352988891102e-17,4.662671138024402e-14,1.502241342661236e-08,0.11169255319757969,3.2575191072339393e-05,8.933514193995095e-12,5.186167408109248e-16,1.5067225128957947e-07,5.517301606162918e-09,3.9143599722981934e-10,3.4384559687346377e-05,1.1613738530073855e-05,1.8931331592968117e-11,6.461248189851275e-05,2.0647435331249094e-11,1.0217348120267768e-08,7.790025175088656e-11,1.728133797733258e-18,2.0088198614624368e-11,1.7666739433324968e-08
0.011853202784338353,0.48670395465119537,1.4022466557775207e-07,2.5390899198296127e-07,1.0642585629049104e-05,0.0001706650341297281,0.0,0.0,8.926047401654196e-05,2.9123261644709203e-05,0.03642304874919673,0.0004688187648498503,8.036280224412767e-09,6.117986362094942e-25,1.6410675809645845e-18,3.624514256202242e-13,1.2602590618297068e-10,0.00020665006970329447,2.418727025357708e-13,5.42301113463476e-20,1.711750098309304e-11,5.6946674468090985e-21,2.5256777487431477e-13,7.182202127853869e-10,7.461370953426122e-13,3.0912717778532585e-08,1.745139161258037e-18,1.1151796422076636e-13,4.106855762360908e-16,8.705822927060411e-19,3.4738882725025144e-12,6.00839308624455e-17,8.739120788312543e-15,3.942303363146854e-15,3.76,0.0,0.8335057180490337,0.8489858944969991,0.15045811064882308,8.932649312612051e-09,0.00012906662279246132,0.03713419071246945,5.589830499949116e-16,1.0283668389314308e-17,4.7378500984679647e-14,1.5457704342877997e-08,0.11359905502285574,3.2876333718860355e-05,9.163901972121985e-12,5.319411093012263e-16,1.5512511702114116e-07,5.698448706840564e-09,3.9510590770894056e-10,3.5569665175310975e-05,1.1575633520444265e-05,2.02295247149148e-11,6.676108907965379e-05,2.206705292701662e-11,1.0928431725803412e-08,8.021457515778523e-11,1.8491934485672595e-18,2.1115213228108524e-11,1.8491687133764238e-08
0.011902435904009294,0.4867784225064874,1.4452208340764595e-07,2.6091655296009567e-07,1.0776022255005867e-05,0.0001758552617823757,0.0,0.0,9.166500371557457e-05,3.02469868593901e-05,0.03729241812116955,0.0004874292840291624,8.408002090549077e-09,6.58457529839424e-25,1.7102434937237133e-18,3.644285033257979e-13,1.291908263498953e-10,0.00021282197102032605,2.6282764146564133e-13,5.796259387629737e-20,1.7824827030610863e-11,5.959984576928838e-21,2.516030008989444e-13,7.342002541545037e-10,7.910295817444232e-13,3.306178761638799e-08,1.8892150934521505e-18,1.2230946403758722e-13,4.2980973587765023e-16,9.6545072393561e-19,3.67911294469257e-12,6.394557450093018e-17,9.476867142104687e-15,4.248457906636225e-15,3.76,0.0,0.8306869466372199,0.8461635485099847,0.15326205058470885,9.17431467098105e-09,0.0001306840547924594,0.0380295633422152,5.627438028093023e-16,1.0352814862839107e-17,4.8142892673379665e-14,1.590054749295868e-08,0.11551712148584582,3.317276128249621e-05,9.396829622047594e-12,5.454101405794315e-16,1.5964949121568382e-07,5.883653006718107e-09,3.9872160994618506e-10,3.678414130615883e-05,1.1537151833472325e-05,2.160831856840737e-11,6.895829989498558e-05,2.3574498151823968e-11,1.16835891456333e-08,8.25664890949099e-11,1.977728482987596e-18,2.2184757014166803e-11,1.934651994180157e-08
0.011951669023680235,0.4868542058569943,1.4893411070278454e-07,2.680495480696854e-07,1.0909149243739337e-05,0.00018118854715721996,0.0,0.0,9.411015797424343e-05,3.141320817211874e-05,0.03817699864070305,0.0005066247342312008,8.792509047410492e-09,7.111161003838933e-25,1.7832276593514378e-18,3.6653548827955365e-13,1.3245984134084267e-10,0.00021909885857932426,2.854142397760795e-13,6.192591507833958e-20,1.855603263207497e-11,6.236198153407344e-21,2.506306776675423e-13,7.504294494969768e-10,8.382587725537791e-13,3.534225319767435e-08,2.044932690281023e-18,1.341164495401225e-13,4.498837774651059e-16,1.0713277801696357e-18,3.894642662605319e-12,6.807028767934114e-17,1.0274322436539425e-14,4.57691457465769e-15,3.76,0.0,0.8278410883276242,0.8433139269089608,0.15609276541201755,9.423105577857121e-09,0.00013229797953213956,0.03894086702958621,5.667773500036194e-16,1.042697819435101e-17,4.8919783895290815e-14,1.6350877994970152e-08,0.11744627365521504,3.346430264828745e-05,9.632193511186769e-12,5.590177650322292e-16,1.6424402262810495e-07,6.072928606782404e-09,4.0228110817435414e-10,3.802825413376399e-05,1.14982982542902e-05,2.307202676779102e-11,7.120424249713998e-05,2.5174415252751942e-11,1.2485093969111528e-08,8.495530402176364e-11,2.114121389806114e-18,2.3298020916955527e-11,2.0231837294285762e-08
0.012000902143351175,0.48693131444838195,1.5346276622122365e-07,2.7530719805693437e-07,1.1041915675905154e-05,0.00018666799818991265,0.0,0.0,9.659524296853397e-05,3.2623208119568246e-05,0.0390768997669718,0.0005264166010576739,9.190001135699577e-09,7.668769585779349e-25,1.8602836753426036e-18,3.6877850245692146e-13,1.3583756832303064e-10,0.00022547944895908099,3.0974211416445244e-13,6.613233732606682e-20,1.931168574049318e-11,6.523684003221959e-21,2.4965100412525404e-13,7.669104269165106e-10,8.879194911976002e-13,3.776074178810653e-08,2.213214030021842e-18,1.470301150383692e-13,4.709638915351648e-16,1.1895148632415151e-18,4.120845078009539e-12,7.247583964531853e-17,1.1136041215130974e-14,4.929223002084992e-15,3.76,0.0,0.8249685141945761,0.8404373957833512,0.15894988148570188,9.679281135974186e-09,0.00013390779744167067,0.039868221703207536,5.710938580281997e-16,1.050634536661043e-17,4.970906141752219e-14,1.680862270373223e-08,0.11938602095845423,3.375078992363289e-05,9.869885318297331e-12,5.727576437702044e-16,1.6890724730760074e-07,6.266286476623762e-09,4.057824453691294e-10,3.930225426482808e-05,1.1459077774440566e-05,2.4625141467305402e-11,7.349900187413153e-05,2.6871635335400226e-11,1.3335300916522038e-08,8.738027142315248e-11,2.2587684731860954e-18,2.445619996057544e-11,2.1148225254713922e-08
