Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69)
2.9233445561232867e-16,0.6933424269452731,2.6501042116625538e-20,5.2691497321851017e-23,1.4156196167578077e-27,4.809725017923078e-16,0.0,0.0,7.053346109418833e-17,1.2644351941772095e-28,3.4630636631640046e-32,4.0639822374309655e-32,2.4899648000122266e-39,3.5657300585935606e-48,2.4730137294674914e-30,6.384643174993405e-23,3.553082107440262e-19,4.371980741980008e-31,1.0177209159123357e-57,4.576723327975601e-62,9.899638190410635e-42,2.4485001250550047e-53,3.2568313135917625e-15,1.0666574273774349e-42,5.36449092443209e-32,1.5254444479111469e-58,2.4855632925912553e-46,4.6218409527665173e-42,1.1432878602419417e-46,1.3087011655593825e-47,2.811242358037567e-42,1.0951165116337307e-63,8.073457042711141e-56,1.0026274876772097e-67,3.76,0.0,0.8746117103081282,0.9999999996344999,5.696714138138495e-33,3.2029697936068693e-29,7.055996199984243e-17,3.2568313774494e-15,1.8070667915153824e-37,5.4736158473343635e-36,1.1046824694692483e-28,4.809725016289805e-16,1.5929784630225715e-27,4.698421472902448e-28,3.0050514277685165e-31,3.6518894404618225e-30,1.5397018184112082e-25,3.55308203044633e-19,1.3953589895682967e-28,3.361320899213039e-27,3.6550006490462986e-10,9.627748848980436e-44,2.308127756589902e-43,8.218250659132335e-43,4.2395006058913374e-52,1.9273693299717725e-56,5.298610166964691e-62,1.191522244671153e-42
5.846691590398559e-16,0.6933424269452738,5.3002414844456444e-20,1.053836904328411e-22,5.66259788259909e-27,9.61945411310454e-16,0.0,0.0,1.4106698194550047e-16,5.057743991153939e-28,2.7704528961975387e-31,3.251212433733386e-31,1.991973638991959e-38,2.8525860708075747e-47,9.89206098771071e-30,2.55385880642449e-22,7.106167226219659e-19,1.8188649119391432e-30,3.256710686465994e-56,7.322765512651191e-61,7.91971642461042e-41,7.829941279703572e-52,6.5136652603429794e-15,8.533265670099973e-42,2.1457977128961976e-31,2.4408415857290805e-57,1.988452105582207e-45,3.6974767519493605e-41,9.146311926354932e-46,1.046963050182606e-46,2.2489956997584049e-41,3.5043767498258728e-62,1.2917541497662492e-54,3.208412334209213e-66,3.76,0.0,0.8746117103081245,0.999999999269,4.557374596167417e-32,1.2811887319004828e-28,1.4111998381449048e-16,6.5136655157736895e-15,1.445655978079262e-36,4.3788954518650523e-35,4.457282426059105e-28,9.619454106571434e-16,6.3719179667733764e-27,1.8793697727657118e-27,1.2020220786800751e-30,1.4607564541320222e-29,6.1588111731516e-25,7.106166918242904e-19,5.581438847658396e-28,1.34452921412264e-26,7.310000598518097e-10,7.70228765862486e-43,1.846503812373738e-42,6.57460873415728e-42,6.783205263821003e-51,3.0837924028927327e-55,1.6955559775254987e-60,9.532187203639668e-42
8.770038624673833e-16,0.6933424269452741,7.950401868535224e-20,1.5807637194470105e-22,1.2033192854214393e-26,1.4429183208286387e-15,0.0,0.0,2.1160050277065067e-16,1.0747707989233323e-27,7.92176511216811e-31,9.296477126649365e-31,5.695801236758328e-38,8.156614699188854e-47,2.1020633206776658e-29,5.426950850204248e-22,1.0659252344513444e-18,3.968006186597322e-30,1.5235621078809221e-55,2.6952649370363155e-60,2.264544346213883e-40,3.461178774578038e-51,9.770499111324413e-15,2.439981104433346e-41,4.559820961375041e-31,9.305927598602098e-57,5.685731316947368e-45,1.0976887754616209e-40,2.715312116155112e-45,3.108174255345486e-46,6.43072354234602e-41,1.639425707355757e-61,4.754513917160711e-54,1.5009671718310041e-65,3.76,0.0,0.8746117103081207,0.9999999989035001,1.303124531222675e-31,2.722526564240309e-28,2.1168000562938912e-16,9.770499654114765e-15,4.133675768420472e-36,1.2520905788801016e-34,9.528346836136371e-28,1.4429183194403534e-15,1.3540328304234728e-26,3.993661497245361e-27,2.554298486545885e-30,3.1041076770545723e-29,1.3087476166082137e-24,1.0659251690061493e-18,1.1860558800558679e-27,2.8571251137039615e-26,1.0964997699521866e-09,2.2241719261486482e-42,5.279848234258962e-42,1.880841014826337e-41,2.5860972756731674e-50,1.1350404158691953e-54,7.932188925651159e-60,2.829706845062589e-41
1.1693385658949107e-15,0.6933424269452746,1.0600585364202427e-19,2.1076954190346658e-22,2.052748053514841e-26,1.9238912303468617e-15,0.0,0.0,2.8213402356963886e-16,1.8334327187639575e-27,1.670929838276305e-30,1.96090409038573e-30,1.2014096687562765e-37,1.7204664224815314e-46,3.5858730242035975e-29,9.25774039148729e-22,1.421233746232217e-18,6.930606344602103e-30,4.9151224650594334e-55,6.835777658049594e-60,4.77658038071762e-40,1.1826132040060186e-50,1.3027332866536064e-14,5.146627328238283e-41,7.778518823861602e-31,2.5038844113248817e-56,1.1992855288341931e-44,2.3918065661293116e-40,5.916523098781525e-45,6.772553378426771e-46,1.3564260286594693e-40,5.288905939933996e-61,1.2058477915749302e-53,4.842229986720147e-65,3.76,0.0,0.8746117103081169,0.9999999985380007,2.7486673037661732e-31,4.644310476314606e-28,2.822400274445383e-16,1.3027333792472627e-14,8.719124926743302e-36,2.641021787415122e-34,1.6343173941954803e-27,1.92389122797861e-15,2.3098209516659204e-26,6.812717313206756e-27,4.3573348541140036e-30,5.29524244814141e-29,2.2325696786175594e-24,1.4212336345902116e-18,2.0232718415287405e-27,4.8739197884084793e-26,1.4619991952059826e-09,4.7326449334685944e-42,1.1136730982417968e-41,3.968966233182605e-41,6.958084523053464e-50,2.878708137119078e-54,2.5589809792401842e-59,6.165488157976644e-41
1.7540079727499654e-15,0.6933424269452755,1.5901006597835563e-19,3.1615702831878464e-22,4.250046842859865e-26,2.8858370493833984e-15,0.0,0.0,4.232010651062148e-16,3.795889921546586e-27,4.563827974902653e-30,5.35587244614288e-30,3.281423223778355e-37,4.699127763099772e-46,7.42409514915544e-29,1.916697668799031e-21,2.1318507696802958e-18,1.4907590474364327e-29,2.7055137514132205e-54,2.390506248708864e-59,1.3046323835866342e-39,7.270296176537164e-50,1.954100015219356e-14,1.4057036815011208e-40,1.6104436558155502e-30,1.0127791034711475e-55,3.2756210749757834e-44,6.942678499740204e-40,1.7173844102074507e-44,1.965866169525908e-45,3.70482077400943e-40,2.911260451223872e-60,4.216908578273837e-53,2.665390858611053e-64,3.76,0.0,0.8746117103081092,0.9999999978070023,7.507463552238079e-31,9.615455834330839e-28,4.233600710754254e-16,1.9541002069227755e-14,2.3814657944094827e-35,7.2134496879825345e-34,3.4143808553745544e-27,2.8858370444802335e-15,4.7821913917452707e-26,1.410486709525984e-26,9.021315129841974e-30,1.0963125928941158e-28,4.622252364636382e-24,2.1318505385390196e-18,4.188927224139519e-27,1.0090832792922318e-25,2.1929973771967772e-09,1.3147335596741324e-41,3.0417872939064844e-41,1.0849740423293762e-40,2.814314708793296e-49,1.0066980492096782e-53,1.408581684301776e-58,1.7894981629178278e-40
2.33867737960502e-15,0.6933424269452764,2.1201512823234811e-19,4.21546311310005e-22,7.228366320999508e-26,3.847782868420076e-15,0.0,0.0,5.64268106546584e-16,6.455814886370586e-27,9.549055064412251e-30,1.1206341670250729e-29,6.865836287969241e-37,9.832147494290041e-46,1.262644173121867e-28,3.2598007775345404e-21,2.8424677929504646e-18,2.6257950133394223e-29,8.68271510680677e-54,5.973227396173942e-59,2.7297275112697335e-39,2.440514712373413e-49,2.605466708567143e-14,2.9412024672068707e-40,2.7389429723545643e-30,2.7434310574143767e-55,6.853695391506083e-44,1.518285761291958e-39,3.755726336469939e-44,4.299132655583915e-45,7.751725177171925e-40,9.343009628908241e-60,1.0536906990087332e-52,8.553951090104075e-64,3.76,0.0,0.8746117103081016,0.9999999970760048,1.5708125696264682e-30,1.6353372781419953e-27,5.644801147072348e-16,2.605467034604461e-14,4.982827250693659e-35,1.509294930106858e-33,5.85670351644371e-27,3.847782860081075e-15,8.133255528672043e-26,2.3988685737372946e-26,1.5342904595228098e-29,1.8645403518548904e-28,7.861241017233835e-24,2.842467399838601e-18,7.124267580187432e-27,1.7161864517427533e-25,2.9239945117069455e-09,2.786263107572648e-41,6.364437512718258e-41,2.2716122075639e-40,7.623201491037892e-49,2.5154639878912263e-53,4.52051144762182e-58,3.913200222213811e-40
2.923346786460075e-15,0.6933424269452776,2.650211011305291e-19,5.269375195116879e-22,1.10435444819347e-25,4.809728687456906e-15,0.0,0.0,7.053351478838747e-16,9.86302673857751e-27,1.7383690146615462e-29,2.0400836701103088e-29,1.2498994707761517e-36,1.7899049115890028e-45,1.929035013489645e-28,4.980239004092805e-21,3.553084816030388e-18,4.153000802221357e-29,2.268765605742239e-53,1.2672859815014625e-58,4.9693648347871116e-39,6.595209613607953e-49,3.256833364181401e-14,5.354346889452141e-40,4.184486075702667e-30,6.163250046237808e-55,1.2476891077239975e-43,2.8485111547406213e-39,7.046254133378829e-44,8.065767413330587e-45,1.4111720783959713e-39,2.441298173022868e-59,2.2355197706271913e-52,2.2351202801224627e-63,3.76,0.0,0.8746117103080939,0.9999999963450088,2.859604332498017e-30,2.4984259287793486e-27,7.05600158340033e-16,3.25683386229276e-14,9.071054221145881e-35,2.7476136294323697e-33,9.02549931723355e-27,4.809728674716795e-15,1.2425777225478996e-25,3.664929239346585e-26,2.3440507166746274e-29,2.848595940968608e-28,1.2010200340908416e-23,3.553084215442591e-18,1.0884270118336982e-26,2.6219452011635655e-25,3.6549905239179263e-09,5.117894863346216e-41,1.1586216948657137e-40,4.137294602404202e-40,1.712527776769316e-48,5.336830236565725e-53,1.1811943442195186e-57,7.34141222658476e-40
4.092685600170184e-15,0.6933424269452793,3.7103583618365196e-19,7.377258345623312e-22,2.1237387737155823e-25,6.733620325531036e-15,0.0,0.0,9.874692302427469e-16,1.8966251320955598e-26,4.589806817413998e-29,5.386508685028129e-29,3.30010454490404e-36,4.7258767879054115e-45,3.7094658571526934e-28,9.5768225500592e-21,4.974318861610071e-18,8.616859140851918e-29,1.2691502213741102e-52,4.642948867705187e-58,1.312058946010523e-38,3.697840148694096e-48,4.559566559839143e-14,1.4137055406517691e-39,8.046618427477024e-30,2.3903172422287392e-54,3.2942673862993042e-43,7.794047953586868e-39,1.927983640600064e-43,2.2069473097401483e-44,3.7259111927549786e-39,1.3656649280228567e-58,8.190250488211056e-52,1.2503296103801265e-62,3.76,0.0,0.8746117103080787,0.9999999948830199,7.55019887655173e-30,4.804384632197051e-27,9.87840245608661e-16,4.559567517689616e-14,2.3950311871850257e-34,7.254509032258038e-33,1.7702740404121017e-26,6.733620301032245e-15,2.3894330378114453e-25,7.047529109221959e-26,4.5075332543911415e-29,5.477746913691313e-28,2.309519002068483e-23,4.9743177066935185e-18,2.0930060265244338e-26,5.041907818590484e-25,5.11697911095607e-09,1.366038695280658e-40,3.059103987534702e-40,1.0929864666875348e-39,6.640952271339184e-48,1.955247697559844e-52,6.607601895822876e-57,2.0086550639737167e-39
6.431363227590402e-15,0.6933424269452829,5.83076395779742e-19,1.159325926839729e-21,5.181827131206608e-25,1.0581403601681169e-14,0.0,0.0,1.5517373937053831e-15,4.6271909636361135e-26,1.7748053592645287e-28,2.082953688360282e-28,1.2760991952038363e-35,1.8274214582503964e-44,9.049972315010898e-28,2.336454274950154e-20,7.816786950477379e-18,2.4335995049921204e-28,1.3482459899722874e-51,2.9444307826337244e-57,5.073524244952514e-38,3.858163814624818e-47,7.165032491698982e-14,5.466575293518718e-39,1.9631311202600056e-29,1.5378096956606551e-53,1.2738410408978234e-42,3.0953946215423694e-38,7.656954550698693e-43,8.764906216767005e-44,1.440751333513484e-38,1.450775466254195e-57,5.1940180695024823e-51,1.3282538583803649e-61,3.76,0.0,0.8746117103080483,0.9999999919590559,2.9195420883442454e-29,1.17212435908946e-26,1.5523204201579908e-15,7.165034828563862e-14,9.261252680519849e-34,2.805202316048467e-32,4.5012215200754185e-26,1.0581403541911504e-14,5.8294933195943e-25,1.7193836287389457e-25,1.0997051273012532e-28,1.3364031782439792e-27,5.634526895970262e-23,7.816784132791452e-18,5.1062977616339456e-26,1.2300728222967988e-24,8.04094261964827e-09,5.326598813700757e-40,1.1829078322413271e-39,4.228263359972649e-39,4.271226652928189e-47,1.2399591980688472e-51,7.019370408104528e-56,7.977082137699538e-39
1.110871848243084e-14,0.6933424269452904,1.0072019144323114e-18,2.002620134329129e-21,1.5380192839285599e-24,1.8276970153989058e-14,0.0,0.0,2.680273715606225e-15,1.3730934415574848e-25,9.34056507685211e-28,1.0963172151775387e-27,6.715954393783372e-35,9.617476657240235e-44,2.6855288146601314e-27,6.933296865038006e-20,1.3501723119155853e-17,9.28236362467009e-28,2.326965876530201e-50,2.8484607361800077e-56,2.670129385773316e-37,6.449794091181405e-46,1.2375962516118168e-13,2.8769867327745596e-38,5.825482897471608e-29,1.4590646557514695e-52,6.704058519386063e-42,1.6507737838003437e-37,4.083449136866076e-42,4.674375642466661e-43,7.582490800312134e-38,2.5039229425926753e-56,5.024699041713595e-50,2.2924661748421455e-60,3.76,0.0,0.8746117103079873,0.9999999861111823,1.5365164417466905e-28,3.478214505395339e-26,2.681280769305143e-15,1.237596945063475e-13,4.8741282723341984e-33,1.4763395711323786e-31,1.4490856301289183e-25,1.827696997662563e-14,1.7298702350927842e-24,5.102175926120574e-25,3.263336282549066e-28,3.965695480370368e-27,1.6720147879147268e-22,1.3501714757583691e-17,1.5152638093104953e-25,3.650173371185226e-24,1.3888814931996905e-08,2.8154486637598135e-39,6.225497482441736e-39,2.225787346793886e-38,4.0499449300351424e-46,1.199534007585552e-50,1.2114776205246539e-54,4.254105525255396e-38
2.0463428992111716e-14,0.6933424269453049,1.8556305431911862e-18,3.689585316301346e-21,5.211382354164811e-24,3.366810325863623e-14,0.0,0.0,4.9373463393165044e-15,4.6504541766477055e-25,5.9742005481339e-27,7.013145643831607e-27,4.2955244456516265e-34,6.151312497830191e-43,9.095464473512749e-27,2.3481981783413353e-19,2.4871595421251342e-17,4.565579379156734e-27,5.3720651386840965e-49,3.521884469751624e-55,1.7078088287725035e-36,1.4482339468575874e-44,2.2797815209944215e-13,1.8401139696452334e-37,1.9730001353810852e-28,1.76178191632094e-51,4.2879008122052153e-41,1.060963795164918e-36,2.62445562257658e-41,3.0043201866548475e-42,4.849751038665673e-37,5.7805868107144744e-55,6.212557262290709e-49,5.292442771084122e-59,3.76,0.0,0.8746117103078654,0.9999999744156542,9.827520663482823e-28,1.1780172230802698e-25,4.939201467794657e-15,2.279783869606572e-13,3.11754999588499e-32,9.442613125135631e-31,5.690005794192866e-25,3.366810265793222e-14,5.8588030566322365e-24,1.7280275002070226e-24,1.1052563889147424e-27,1.3431143676084665e-26,5.66285402744351e-22,2.4871567100219828e-17,5.131949765147139e-25,1.2362570138558924e-23,2.558434080532254e-08,1.804075034132454e-38,3.981825406699913e-38,1.42374701355444e-37,4.8833298665292046e-45,1.4830985226453855e-49,2.796786864665498e-53,2.734120735631863e-37
3.917285001147346e-14,0.6933424269453344,3.5531985573942974e-18,7.065029087205214e-21,1.9103447666861656e-23,6.445036946806341e-14,0.0,0.0,9.451491506371921e-15,1.7031787852981857e-24,4.2596436964688963e-26,5.002039624325759e-26,3.0627624460624453e-33,4.3859257200890415e-42,3.3311126995344825e-26,8.600010090425924e-19,4.761133989201254e-17,2.7200393089319084e-26,1.4537700794063966e-47,4.950614583666422e-54,1.2176804611682442e-35,3.848492202007636e-43,4.364149117675794e-13,1.3120144980380893e-36,7.225897506794606e-28,2.440220842649359e-50,3.0573051295788917e-40,7.575912165875034e-36,1.8740094051075394e-40,2.1453580242608884e-41,3.457918426522308e-36,1.5643205991357744e-53,8.732637169358254e-48,1.4322360536309536e-57,3.76,0.0,0.8746117103076216,0.999999951025473,7.00708937801269e-27,4.3143613102482705e-25,9.455042865564918e-15,4.3641577192084587e-13,2.2229345549818175e-31,6.732622158008793e-30,2.6604050660579937e-24,6.445036726803758e-14,2.145724518416734e-23,6.328713068109456e-24,4.0479937477263314e-27,4.918974324421086e-26,2.0739591034976916e-21,4.7611236156859376e-17,1.879511514132964e-24,4.5276582325855815e-23,4.897451755219886e-08,1.2877102253449524e-37,2.839087108560218e-37,1.0151994561751965e-36,6.741459983428901e-44,2.0846788585795667e-48,7.568316236433955e-52,1.9523114429657286e-36
7.659169205019695e-14,0.6933424269453934,6.95118053700655e-18,1.3822020537271613e-20,7.315170452307196e-23,1.2601490188750722e-13,0.0,0.0,1.847978151904899e-14,6.5100555071121045e-24,3.2147289400879154e-25,3.7774618814810966e-25,2.3114882794269712e-32,3.3100333511479125e-41,1.2732477776617465e-25,3.2871695102246927e-18,9.309082836078225e-17,1.8422424601563193e-25,4.273409836572124e-46,7.424302216712813e-53,9.189791176161216e-35,1.1195817180320474e-41,8.532872542910779e-13,9.901718906716324e-36,2.761950396724447e-27,3.651694815702187e-49,2.3073369949363328e-39,5.719874921868876e-35,1.4148803023242392e-39,1.619905786078858e-40,2.6096933701074786e-35,4.598363658823676e-52,1.3095556453999793e-46,4.210186948251998e-56,3.76,0.0,0.8746117103071341,0.9999999042486103,5.288215866800634e-26,1.6490771415028648e-24,1.8486725664353232e-14,8.532905420474968e-13,1.6777891027466095e-30,5.081038234623121e-29,1.4583782249856515e-23,1.2601489347826227e-13,8.201604195172028e-23,2.4190209632489083e-23,1.547348672089653e-26,1.880149480038132e-25,7.927286320490249e-21,9.309043175905046e-17,7.183976186310676e-24,1.7306055309897868e-22,9.575137134199284e-08,9.7314871414198e-37,2.142672865896436e-36,7.662209912990893e-36,1.0002056009945367e-42,3.1261224762207636e-47,2.2245848732448974e-50,1.4739952253842157e-35
1.5142937612764396e-13,0.6933424269455111,1.3758552046635587e-17,2.7360822047674673e-20,2.8697007210170946e-22,2.4914396672921756e-13,0.0,0.0,3.653636025884307e-14,2.5446255071879622e-23,2.497464272314603e-24,2.9384505652777357e-24,1.7958134368344471e-31,2.5715046614784603e-40,4.976802502978721e-25,1.284868424774765e-17,1.8404980389496733e-16,1.3477980021767099e-24,1.3102951831733395e-44,1.1501174042027748e-51,7.13942143914699e-34,3.4138062584444573e-40,1.6870272321089537e-12,7.692495741877498e-35,1.079578705195421e-26,5.764358596056816e-48,1.7925375852375127e-38,4.444234168876201e-34,1.0993165618288307e-38,1.2588584253148096e-39,2.0274572879762713e-34,1.4099228834204271e-50,2.0284977055102594e-45,1.2909573774836265e-54,3.76,0.0,0.8746117103061591,0.9999998107088816,4.1083266063959464e-25,6.4458496364520205e-24,3.655009127558433e-14,1.6870400831258904e-12,1.3036815613910048e-29,3.947313809736166e-28,9.153218850846029e-23,2.491439338587613e-13,3.205817329668826e-22,9.455366410093269e-23,6.048883088217149e-26,7.348831651431373e-25,3.098585871035336e-20,1.840482529291754e-16,2.8079860506595315e-23,6.764524399615869e-22,1.892910820380871e-07,7.579052207524611e-36,1.6646499801336098e-35,5.953426064091763e-35,1.5402602564840292e-41,4.842092935143518e-46,6.8200157013699946e-49,1.145242843686125e-34
2.2626706020509096e-13,0.6933424269456289,2.0581164606929888e-17,4.093324109930674e-20,6.426193648788889e-22,3.722730315752988e-13,0.0,0.0,5.4592937284787766e-14,5.681237417614582e-23,7.86993853172811e-24,9.267623964906726e-24,5.659044079420045e-31,8.103252961456774e-40,1.1111381467460476e-24,2.8686366520298664e-17,2.7500877819467267e-16,4.1695647318911964e-24,7.393635341532145e-44,4.837865097792261e-51,2.2497628547392273e-33,2.083680540100323e-39,2.520760933658459e-12,2.4240440006716512e-34,2.4103091632412933e-26,2.5741889405007885e-47,5.648613860122374e-38,1.4005046122261399e-33,3.46421341326472e-38,3.967570006089746e-39,6.38893813039792e-34,7.9557953807344655e-50,8.532204564335292e-45,7.284645743746731e-54,3.76,0.0,0.8746117103051841,0.9999997171878128,1.2946059478604519e-24,1.4391274107426408e-23,5.461345690588732e-14,2.520789625304401e-12,4.108627656464088e-29,1.2438552956802344e-27,2.6818361512411664e-22,3.7227295818600656e-13,7.157452612354769e-22,2.1110428565320376e-22,1.3506220726677373e-25,1.6406894199743093e-24,6.918029968747792e-20,2.750053140678235e-16,6.269118150414825e-23,1.5102760189219989e-21,2.8281213277034087e-07,2.3928891002035816e-35,5.245696266609561e-35,1.8762202221261018e-34,6.73686263559574e-41,2.036605852250911e-45,3.848012383991679e-48,3.608928380897641e-34
