Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40)
7.594444825965963e-19,0.6227701750308033,2.2266390088333412e-24,1.1643401041307975e-27,1.536977241695698e-33,3.209663206901547e-20,0.0,0.0,1.6967413559588793e-20,2.7380694982301585e-35,3.18104250453943e-41,7.1507901534596845e-34,2.972247369053147e-49,1.8765306618398975e-59,1.2652814334814774e-37,2.112706565925527e-29,1.6027593995523762e-23,2.6196934871342745e-38,1.269768724513992e-73,3.6984325245875695e-77,1.560970198914347e-52,4.17679820641457e-69,3.764912323325883e-19,6.210932562060371e-53,2.1512716105033714e-39,8.729255404405713e-73,5.332061385381872e-58,7.120764993146444e-53,1.0914581704221917e-57,4.89597985863576e-59,1.68540687485051e-52,1.2744004689693326e-79,4.462985889985833e-70,2.8652313889265256e-84,3.76,0.0,0.9218484655446667,0.9999999999996203,5.237211980296121e-42,1.713497248580021e-36,1.6969640198575818e-20,3.7649123235371746e-19,1.641625752427217e-46,5.88926565372495e-45,1.3815119644596545e-35,3.2096632068991647e-20,1.4970573193517346e-33,5.514226958409658e-34,2.4693653998259884e-38,2.9638144083906225e-37,2.2049300763799625e-32,1.602759399451598e-23,3.9600662811100424e-35,3.41379480916502e-34,3.796555654818632e-13,1.50274266266055e-54,6.100575061848236e-35,1.6679870073665467e-53,1.9181587503340264e-65,2.0121579089732235e-50,1.0385162855746995e-78,8.722742304371807e-53,5.8991023092800136e-64,4.849583176586277e-49,2.7631854870018094e-36,7.017534034316229e-76,1.680818089323872e-39,8.761176386436025e-53,1.1633634752163263e-37,5.430895064122301e-39
1.5195487779495753e-18,0.6227701750308036,4.4552125874608005e-24,2.3296919218823487e-27,6.15191455147305e-33,6.422115000429421e-20,0.0,0.0,3.394956857317375e-20,1.0959413607965316e-34,2.5467682134300636e-40,2.8621797595887546e-33,2.379605150324032e-48,1.502365540339087e-58,5.064423152200417e-37,8.456332135108041e-29,3.2069112920666575e-23,1.0492043162244557e-37,4.0683076596771594e-72,5.922310746042761e-76,1.2497252958380546e-51,1.317588402273193e-67,7.53309563869048e-19,4.972522562478498e-52,8.610692817515215e-39,1.3983065076689662e-71,4.268891229881112e-57,5.7023871904784875e-52,8.740517478644298e-57,3.920754753627845e-58,1.3493502995823593e-51,4.0831036521996035e-78,7.146592268236326e-69,9.180060103591352e-83,3.76,0.0,0.9218484655446667,0.9999999999992403,4.192954033054207e-41,6.858454497024262e-36,3.395402378567394e-20,7.533095639536196e-19,1.314298787922045e-45,4.714993447166769e-44,5.530001532648492e-35,6.422115000419885e-20,5.9921307214065306e-33,2.2071278323678388e-33,9.883896980384501e-38,1.1862981533849924e-36,8.825466519069137e-32,3.206911291663281e-23,1.5850585351765454e-34,1.366407584268133e-33,7.5964097836314e-13,1.2031730349363576e-53,2.4418198804811245e-34,1.3354062088476467e-52,3.072625625235277e-64,1.6109498026316717e-49,3.3273549685684086e-77,6.985267391380822e-52,9.448815581964649e-63,3.8826152955240673e-48,1.1059943015955871e-35,1.1241121867819898e-74,6.727939038746221e-39,7.016039380427526e-52,4.656485713575771e-37,2.1737733577491021e-38
3.0397573686555334e-18,0.6227701750308036,8.912359877242941e-24,4.6603959283723074e-27,2.461567229715422e-32,1.284701858748517e-19,0.0,0.0,6.791387860031762e-20,4.3851929729137275e-34,2.0381885852319053e-39,1.1452448388594296e-32,1.9044073331431206e-47,1.2023490316516172e-57,2.026428932300186e-36,3.3836343416681293e-28,6.415215077094177e-23,4.2033392715801455e-37,1.3026666858666927e-70,9.479554088455524e-75,1.0001600536994047e-50,4.185860081968877e-66,1.5069462268150396e-18,3.9795293010019525e-51,3.4453987215924366e-38,2.2385923753486894e-70,3.4164103870712964e-56,4.564220961465544e-51,6.995956559492653e-56,3.1381929886943105e-57,1.079890335038078e-50,1.307397301759218e-76,1.1439201825618414e-67,2.9394317137944143e-81,3.76,0.0,0.9218484655446667,0.9999999999984803,3.3556375503301727e-40,2.7442751538776306e-35,6.792279095984567e-20,1.5069462271534363e-18,1.0518384841642603e-44,3.77342773816851e-43,2.2130037017564764e-34,1.284701858744702e-19,2.397632799756944e-32,8.831386246488395e-33,3.954846252661527e-37,4.74673782005683e-36,3.5313361778239485e-31,6.415215075480145e-23,6.342298772460899e-34,5.4674101653657895e-33,1.5196118009737861e-12,9.629304344795804e-53,9.77046013958747e-34,1.0687317939794925e-51,4.919060164664031e-63,1.2892494383195084e-48,1.0654105269428774e-75,5.591044714475934e-51,1.5126311117236313e-61,3.1072722425806113e-47,4.425417829669963e-35,1.7996257461977733e-73,2.6922811192188943e-38,5.615672199486682e-51,1.8632008207788435e-36,8.697924901915241e-38
6.08017455006745e-18,0.6227701750308036,1.7826654986916268e-23,9.321805425302364e-27,9.847872476472297e-32,2.5696825761596676e-19,0.0,0.0,1.358424986545011e-19,1.754362735781817e-33,1.6308605397118467e-38,4.581726045011053e-32,1.5238152162535765e-46,9.620619038931982e-57,8.107035258523671e-36,1.3536740651882482e-27,1.2831822647145046e-22,1.685734368891166e-36,4.1698270460982457e-69,1.5170372845753364e-73,8.002800022388765e-50,1.3346040892121221e-64,3.0142195521993127e-18,3.184228070280554e-50,1.3783838394540931e-37,3.582791622304702e-69,2.7336473818022372e-55,3.652301481367942e-50,5.598182624331672e-55,2.5111903211070773e-56,8.640763415605283e-50,4.1849584476678872e-75,1.8306447206317485e-66,9.409082536385516e-80,3.76,0.0,0.9218484655446667,0.9999999999969604,2.6850198782260784e-39,1.097888758017079e-34,1.35860325308091e-19,3.01421955355312e-18,8.416306169270052e-44,3.0193155024140275e-42,8.855718377887468e-34,2.569682576144405e-19,9.592092443933408e-32,3.533129563837406e-32,1.5821960438351427e-36,1.8990042023165484e-35,1.4127644178896325e-30,1.2831822640687867e-22,2.537332492599832e-33,2.187320082510214e-32,3.0395534335874497e-12,7.705016183287511e-52,3.908820269973995e-33,8.551482193294486e-51,7.87278431722372e-62,1.0315954258120471e-47,3.410365154318845e-74,4.473968367882787e-50,2.4208664603321623e-60,2.4862898975363943e-46,1.770455296968136e-34,2.880239007036635e-72,1.0772711076120162e-37,4.493674314359677e-50,7.454016526600081e-36,3.4797363356208448e-37
1.2161008912891281e-17,0.6227701750308036,3.5655247326700383e-23,1.8644630354984697e-26,3.9394701337829035e-31,5.139644010981972e-19,0.0,0.0,2.7169973876245116e-19,7.018022077022239e-33,1.3048123129149987e-37,1.832840337185801e-31,1.2191679296807387e-45,7.697226020086383e-56,3.2430780268965565e-35,5.415136946084132e-27,2.5665037787230106e-22,6.776488595205018e-36,1.3345516761208673e-67,2.4275065965170155e-72,6.402847919943772e-49,4.262936470985591e-63,6.028766200937017e-18,2.547624333662071e-49,5.513984090960441e-37,5.733307914755932e-68,2.1871255564311348e-54,2.9222111195470982e-49,4.479113119379783e-54,2.00920682092572e-55,6.913267101897462e-49,1.339392672596456e-73,2.9293295328914244e-65,3.011370676068956e-78,3.76,0.0,0.9218484655446667,0.9999999999939205,2.1482198587047343e-38,4.391912450450671e-34,2.7173539400418925e-19,6.0287662063526864e-18,6.73368454478099e-43,2.415681746710341e-41,3.544385836443705e-33,5.139644010920919e-19,3.837149248904227e-31,1.4133668467174201e-31,6.329299409469218e-36,7.596634913600323e-35,5.651517597576637e-30,2.5665037761399286e-22,1.01501559839793e-32,8.74999241344467e-32,6.07943664838426e-12,6.16464903325531e-51,1.5636553598688272e-32,6.841837257855498e-50,1.2598285563585875e-60,8.253546907895519e-47,1.0914851039206324e-72,3.579627786856088e-49,3.8739117552487956e-59,1.989220779805315e-45,7.08239755429818e-34,4.609054502824089e-71,4.310902048975998e-37,3.5953941277381184e-49,2.9818492766006946e-35,1.3920078172856943e-36
2.4322677638538947e-17,0.6227701750308036,7.131244048802864e-23,3.7290303957811544e-26,1.5758526115079773e-30,1.0279566880626596e-18,0.0,0.0,5.434142189766835e-19,2.8073230616473316e-32,1.0438994043192926e-36,7.331665762888323e-31,9.753806559564873e-45,6.158073141798348e-55,1.2972839963976615e-34,2.1661429161633005e-26,5.1331468067333515e-22,2.7371086740355134e-35,4.2708966217164604e-66,3.884208139161074e-71,5.122521509719274e-48,1.3628919862732441e-61,1.2057859490289059e-17,2.0381962227648896e-48,2.205683385851959e-36,9.173985454350387e-67,1.7497835098958878e-53,2.337916885511547e-48,3.583517317308236e-53,1.6074675460514026e-54,5.530876251591223e-48,4.286386123772705e-72,4.687165651120729e-64,9.637129123488402e-77,3.76,0.0,0.9218484655446667,0.9999999999878407,1.7186574724135252e-37,1.756836466400057e-33,5.434855313948164e-19,1.2057859511952622e-17,5.3872038495319483e-42,1.9326371330237842e-40,1.419260234136715e-32,1.027956688038237e-18,1.5349221561412706e-30,5.653697436970117e-31,2.531822903807046e-35,3.0387775200864526e-34,2.2606990273058378e-29,5.133146796400604e-22,4.0602275922102174e-32,3.500139387102846e-31,1.2159202876255824e-11,4.931984769789643e-50,6.254875952211477e-32,5.473730896685447e-49,2.0158721268687953e-59,6.603150810922176e-46,3.4930214923235564e-71,2.863883475514201e-48,6.198679168853766e-58,1.5914521729298782e-44,2.833074295253099e-33,7.375030462058913e-70,1.7256045647625243e-36,2.8764971819569314e-48,1.1927882455467477e-34,5.568257843278361e-36
4.8646015089834274e-17,0.6227701750308036,1.4262686073780676e-22,7.458174613870055e-26,6.303542180888209e-30,2.0559412619915893e-18,0.0,0.0,1.0868431793984772e-18,1.1229520712271322e-31,8.351393437915161e-36,2.9327308411788248e-30,7.803230614529799e-44,4.9265754381166665e-54,5.189241551245314e-34,8.664747923451973e-26,1.026643286272736e-21,1.1159885236238273e-34,1.3667399184595783e-64,6.214891157662048e-70,4.0981144798203466e-47,4.3592578642649897e-60,2.4116046036499672e-17,1.6305956810876182e-47,8.82291304268627e-36,1.4678994473536562e-65,1.3998600345745463e-52,1.8703927174617764e-47,2.8669045853274595e-52,1.2860152857825913e-53,4.424806045362894e-47,1.3716962872683439e-70,7.499655765683067e-63,3.0840002425679456e-75,3.76,0.0,0.9218484655446667,0.9999999999756812,1.3749586108105592e-36,7.027488840569432e-33,1.086985806169792e-18,2.411604612315569e-17,4.3098661379241583e-41,1.5461463902114228e-39,5.688742340871507e-32,2.0559412618938976e-18,6.139813540665115e-30,2.261524985262865e-30,1.0127498615139449e-34,1.2155356629056791e-33,9.04298008741939e-29,1.0266432821395513e-21,1.6241240692121166e-31,1.400084239671847e-30,2.4318734525110773e-11,3.945711787302865e-49,2.5020012842706247e-31,4.3790899165886885e-48,3.225512468242743e-58,5.282645753615622e-45,1.1178098988611388e-69,2.2911792777505207e-47,9.91822295623766e-57,1.2731919593294502e-43,1.1332527701338076e-32,1.180050109222448e-68,6.911947503645613e-36,2.301270496761746e-47,4.771250053617993e-34,2.2273484529401214e-35
9.729268999242493e-17,0.6227701750308036,2.852558369465017e-22,1.4916501041251248e-25,2.5214453128217125e-29,4.111910409849472e-18,0.0,0.0,2.1737011002153804e-18,4.491853978401985e-31,6.681194004124344e-35,1.1731081654946111e-29,6.2426588202991765e-43,3.9413071070109234e-53,2.075717727814694e-33,3.465934405615329e-25,2.0533004974608745e-21,4.632983453077283e-34,4.3896699824578503e-63,9.943952561571052e-69,3.2785304931006082e-46,1.6156750259817448e-58,4.823241899894704e-17,1.3044920254400278e-46,3.5292011149676084e-35,2.3487116124555548e-64,1.119901318292494e-51,1.4963378760261223e-46,2.2935599613923353e-51,1.0288293876111594e-52,3.539886875696855e-46,4.389512445830684e-69,1.1999601803869628e-61,9.86899133890498e-74,3.76,0.0,0.9218484655446667,0.9999999999513621,1.0999799385000015e-35,2.811024131463629e-32,2.1739863556946312e-18,4.823241934557465e-17,3.4479350463394812e-40,1.2369317675624038e-38,2.2847888992353373e-31,4.1119104094587014e-18,2.4559504002821133e-29,9.046191959905255e-30,4.051041419368305e-34,4.8621915098179e-33,3.617228829630814e-28,2.0533004809279584e-21,6.496562278221501e-31,5.600393928684849e-30,4.86377945952684e-11,3.1566474212537436e-48,1.0008106944221592e-30,3.503315229994727e-47,5.160913198631137e-57,4.2261663058129895e-44,3.577060065291755e-68,1.8329724163224303e-46,1.5869425717411722e-55,1.018565656890068e-42,4.533057160333634e-32,1.8881227365530643e-67,2.7723182520232617e-35,1.8410454936439733e-46,1.908519435818182e-33,8.909484443784278e-35
1.9458603979760624e-16,0.6227701750308036,5.705143322056631e-22,2.983330586970127e-25,1.0085854878582592e-28,8.223848705565326e-18,0.0,0.0,4.3474169417424525e-18,1.7967507300604285e-30,5.344986859250837e-34,4.6924876939296246e-29,4.994157077403296e-42,3.1530643659756726e-52,8.302913078061353e-33,1.3863807968531904e-24,4.106614919794549e-21,1.9883906510990967e-33,1.4048681132870371e-61,1.5910426104636463e-67,2.6228399581333715e-45,5.191752020997891e-57,9.646516440394633e-17,1.0435998113620591e-45,1.4116876237719192e-34,3.7580679634142913e-63,8.959263705902578e-51,1.197079810634868e-45,1.8348624864515726e-50,8.230714283887731e-52,2.8319263503677554e-45,1.4046574497233134e-67,1.9199484941484532e-60,3.158107898962098e-72,3.76,0.0,0.9218484655446667,0.999999999902724,8.799891652160591e-35,1.124415371648077e-31,4.3479874546438585e-18,9.646516579046381e-17,2.758366350995804e-39,9.895512469349243e-38,9.213352966145082e-31,8.223848704002232e-18,9.823851573972432e-29,3.6184951854828206e-29,1.6204254208170945e-33,1.9448860140205544e-32,1.4468988897747505e-27,4.106614853662472e-21,2.598638060525022e-30,2.2401689653873025e-29,9.727590182537798e-11,2.525394577304972e-47,4.003263138775741e-30,2.802671449149439e-46,8.257534699607152e-56,3.3809523824322087e-43,1.1446699482521257e-66,1.4663895223854006e-45,2.5391296193102406e-54,8.148573627083613e-42,1.8132320603924322e-31,3.021049212882155e-66,1.1149418720523346e-34,1.472848025997299e-45,7.634116571483315e-33,3.5638119039667593e-34
3.891727394079689e-16,0.6227701750308036,1.1410334941328092e-21,5.966752349234454e-25,4.034370073822158e-28,1.6447725296997386e-17,0.0,0.0,8.694848624369654e-18,7.187021197363818e-30,4.2760020765799426e-33,1.8770247831741417e-28,3.9953381336213383e-41,2.522458929168283e-51,3.321173626189044e-32,5.5455371552884055e-24,8.213243764291891e-21,9.03508829665617e-33,4.495615527804807e-60,2.5456765413876643e-66,2.098278191751618e-44,1.661499813800885e-55,1.9293065313436315e-16,8.348823234871186e-45,5.6467648360840095e-34,6.013260909264267e-62,7.16743222330014e-50,9.57667698718421e-45,1.4678957960782984e-49,6.58461997490684e-51,2.2655478745375865e-44,4.494925224292912e-66,3.07192735232176e-59,1.010599550261545e-70,3.76,0.0,0.9218484655446666,0.9999999998054478,7.0399340905116415e-34,4.497672924663199e-31,8.695989652140513e-18,1.9293065868044709e-16,2.2067027414516703e-38,7.916432838113765e-37,3.744671396806906e-30,1.644772529074499e-17,3.92955062785158e-28,1.4474017526399032e-28,6.481723056406307e-33,7.779559983598044e-32,5.787610266633083e-27,8.213243499762298e-21,1.0394578131855711e-29,8.960698648331917e-29,1.9455206464480188e-10,2.020419027785679e-46,1.6013093273917098e-29,2.2421479795675038e-45,1.3212110999635547e-54,2.7047687714534096e-42,3.6629595521283012e-65,1.173116240201242e-44,4.062624547616637e-53,6.518878272811432e-41,7.252946476194762e-31,4.83378185503363e-65,4.507850399369819e-34,1.1782830612476597e-44,3.053654393689366e-32,1.425528386859474e-33
7.783461386286941e-16,0.6227701750308036,2.2820805039562873e-21,1.1933839116854528e-24,1.6137643715338573e-27,3.2895478479862924e-17,0.0,0.0,1.7389711987916277e-17,2.874812134119744e-29,3.4208065797543584e-32,7.50830814012159e-28,3.1962762366940877e-40,2.0179700606403177e-50,1.3284710987385541e-31,2.2182175745977504e-23,1.6426501452609775e-20,4.479245327236077e-32,1.438600498024201e-58,4.073089811155133e-65,1.6786250431273396e-43,5.316690123557793e-54,3.858616222768701e-16,6.679068453267406e-44,2.2587087909521217e-33,9.622409358106303e-61,5.7339542735768176e-49,7.661357730947455e-44,1.1743189595699925e-48,5.267742398260272e-50,1.8124411042070973e-43,1.4383793895804877e-64,4.915091564190253e-58,3.233927334825341e-69,3.76,0.0,0.9218484655446664,0.9999999996108957,5.6319554376152885e-33,1.7990714574184358e-30,1.7391994045526612e-17,3.858616444612336e-16,1.7653697935282307e-37,6.333154665186154e-36,1.5453271610367935e-29,3.28954784548533e-17,1.5718222537326368e-27,5.789614352536873e-28,2.5926964307583546e-32,3.1118248647785352e-31,2.3150470414885116e-26,1.6426500394485212e-20,4.1578361036785137e-29,3.584284015818604e-28,3.891041837206878e-10,1.616492904277155e-45,6.40524545057818e-29,1.7937276944199275e-44,2.1139411137603265e-53,2.1638163719621762e-41,1.1721486452877721e-63,9.384948195524849e-44,6.500212851264827e-52,5.215110402391407e-40,2.9011821110598603e-30,7.734328251875582e-64,1.841599756596437e-33,9.426282859803536e-44,1.2214633100459994e-31,5.70212079778425e-33
1.1675195378494194e-15,0.6227701750308036,3.423136200082844e-21,1.790116918436011e-24,3.429271560418889e-27,4.93432316627299e-17,0.0,0.0,2.608457534975514e-17,6.108978069203309e-29,9.78137228388109e-32,1.5955453725624552e-27,9.13935746930601e-40,5.7701352195463085e-50,2.823002080364649e-31,4.713713950052931e-23,2.4639759140254086e-20,1.0789170499298724e-31,6.72018245834704e-58,1.4991682350287563e-64,4.7998203106327505e-43,2.350445578053323e-53,5.787925831010508e-16,1.9097968564202892e-43,4.7997579528719215e-33,3.668731715790166e-60,1.6395531729237567e-48,2.2744670215769734e-43,3.486261370937849e-48,1.5638679784611734e-49,5.1824509470980584e-43,6.729061939433676e-64,1.8090807298527035e-57,1.5129041011952622e-68,3.76,0.0,0.9218484655446662,0.9999999994163438,1.610387840306522e-32,3.8230282766643244e-30,2.6087998437305514e-17,5.787926302428401e-16,5.0478643589634074e-37,1.81088693765742e-35,3.3535234431065173e-29,4.9343231609584385e-17,3.34012354404949e-27,1.230293507087746e-27,5.509487720645304e-32,6.612625778693748e-31,4.9194767898423385e-26,2.4639756891731426e-20,8.835404384103469e-29,7.616606380434198e-28,5.836560962338313e-10,4.6601081667515934e-45,1.3611151667273713e-28,5.130337835291541e-44,8.059402996156155e-53,6.187161748431968e-41,5.483573688704961e-63,2.7861054598791984e-43,2.4591593527702808e-51,1.491196206610079e-39,6.1650140441205866e-30,2.9487548442901643e-63,3.969885121847448e-33,2.7980030822337554e-43,2.5956105036531726e-31,1.211701122659815e-32
1.94586633629087e-15,0.6227701750308037,5.705282340219429e-21,2.983680297326623e-24,9.481080259777251e-27,8.223873802846958e-17,0.0,0.0,4.34743020666018e-17,1.6889533620391369e-28,4.495156858535011e-31,4.411424104538187e-27,4.2001131866480204e-39,2.651740736159519e-49,7.804772810519751e-31,1.3032036198837336e-22,4.106627451287426e-20,3.8888108411749585e-31,9.841129308417543e-57,1.153473669703754e-63,2.2058200285510125e-42,3.790473842798992e-52,9.646544714761098e-16,8.776720457627987e-43,1.3269923613236588e-32,3.0178670854289307e-59,7.534780433668146e-48,1.0654091209325638e-42,1.6330391683525091e-47,7.32558824419254e-49,2.3816631935957337e-42,9.82818766886477e-63,1.3919224744474885e-56,2.2096863856892753e-67,3.76,0.0,0.9218484655446657,0.9999999990272407,7.400746935843475e-32,1.0569552531892873e-29,4.3480007214434576e-17,9.646546018093325e-16,2.3198232693151527e-36,8.322164840331672e-35,9.768408291438187e-29,8.223873788153777e-17,9.234462542721519e-27,3.40140088768618e-27,1.5232159494335716e-31,1.8281939597420417e-30,1.3600911173940801e-25,4.106626829631742e-20,2.4427298615537355e-28,2.105768395805568e-27,9.72759095010903e-10,2.151095365482156e-44,3.7630844455377235e-28,2.358064596970496e-43,6.627532662901233e-52,2.8433866512831234e-40,8.009062185465717e-62,1.3050589624745202e-42,1.9408981434025955e-50,6.852986777817947e-39,1.7044454904293713e-29,2.4250329698175775e-62,1.1378239541810773e-32,1.3105455476901985e-42,7.176102179433182e-31,3.349998415433171e-32
2.638615692797936e-15,0.6227701750308037,7.736480549610455e-21,4.0460603542387644e-24,1.6778536347028414e-26,1.1151661379345618e-16,0.0,0.0,5.895162144769761e-17,2.988886639428733e-28,1.0018990084992835e-30,7.806996582917298e-27,9.361387767871592e-39,5.910308644624885e-49,1.3811855832538727e-30,2.3062375525331976e-22,5.568631017717752e-20,7.926003471042708e-31,3.466649209490516e-56,3.132474679916977e-63,4.916422415809296e-42,1.38250235931898e-51,1.308081790714738e-15,1.9561915471671616e-42,2.3483358375543214e-32,8.685830514264212e-59,1.679382854644081e-47,2.4346588238543284e-42,3.731798934024758e-47,1.674046851696582e-48,5.3083492160425014e-42,3.458571263467429e-62,3.7800260877362794e-56,7.775960855315054e-67,3.76,0.0,0.9218484655446654,0.9999999986809294,1.64950886791702e-31,1.8704598398024393e-29,5.895935769020763e-17,1.308082021361259e-15,5.170531265269181e-36,1.854878057192786e-34,1.7859528482301597e-28,1.115166135334355e-16,1.6341932476759848e-26,6.0193501238751e-27,2.69559117208306e-31,3.235292539787241e-30,2.4069096535300855e-25,5.568629917587755e-20,4.32282022882691e-28,3.7265108462421986e-27,1.3190704627027809e-09,4.82205375996676e-44,6.659409945078881e-28,5.256769236835826e-43,1.907143769855389e-51,6.337452016212998e-40,2.8184122197791465e-61,2.98226734120013e-42,5.371504124833972e-50,1.5274218960891663e-38,3.016302359577666e-29,6.978545220625629e-62,2.0599795249947306e-32,2.9945523011577566e-42,1.2699318050616701e-30,5.928384839969255e-32
3.331365049305002e-15,0.6227701750308037,9.767707988921821e-21,5.108522375486197e-24,2.611218740746354e-26,1.407944895584477e-16,0.0,0.0,7.442894082304802e-17,4.651511277441416e-28,1.8864074387775178e-30,1.2150167446201012e-26,1.762592603801935e-38,1.1128117916900726e-48,2.1494960693291736e-30,3.589125537798025e-22,7.030634583927763e-20,1.3990044455399112e-30,9.113640924908393e-56,7.026881787885841e-63,9.256797504022631e-42,3.5970422889018875e-51,1.6515090819679508e-15,3.68318004175503e-42,3.654641965855065e-32,1.9784367385694214e-58,3.161995792077953e-47,4.668160927458295e-42,7.15526767359005e-47,3.209803317015018e-48,9.994730474166695e-42,9.095194575139882e-62,8.479490817924825e-56,2.0448876455837094e-66,3.76,0.0,0.921848465544665,0.9999999983346186,3.10574799441457e-31,2.9109384493896275e-29,7.443870816057366e-17,1.6515094409159438e-15,9.73526939682444e-36,3.492423228708959e-34,2.87020248261015e-28,1.407944891537854e-16,2.5432441110206062e-26,9.367727267987878e-27,4.1950721500450865e-31,5.0349792114109424e-30,3.745798585908831e-25,7.0306328718204e-20,6.727469783743792e-28,5.799452877830386e-27,1.6653811354579693e-09,9.11801222232169e-44,1.0363832483327196e-27,9.899048916450187e-43,4.3433638799767255e-51,1.1932347242409204e-39,7.411728720050547e-61,5.718083789558359e-42,1.224666959045733e-49,2.8758788671959534e-38,4.6941771878836874e-29,1.589351415043977e-61,3.2794470583467865e-32,5.741293097797409e-42,1.976355353213054e-30,9.226160865049509e-32
4.024114405812068e-15,0.6227701750308037,1.1798962860579775e-20,6.171061346457969e-24,3.7356735949928813e-26,1.7007236532344383e-16,0.0,0.0,8.990626019300668e-17,6.654499861701002e-28,3.1441465435070174e-30,1.7382673978245418e-26,2.937780653811984e-38,1.854765473564726e-48,3.075091072092344e-30,5.134639617792746e-22,8.492638149932794e-20,2.2267516763723673e-30,2.057101950789032e-55,1.3459739272627208e-62,1.5428654761637428e-41,8.25491504778022e-51,1.9949363469585423e-15,6.138895545245197e-42,5.228368334341897e-32,3.898973483879842e-58,5.270218057135543e-47,7.913440604522329e-42,1.2129568503357777e-46,5.441280778226371e-48,1.6658596570963004e-41,2.051927305836019e-61,1.6242155029733826e-55,4.613383487059173e-66,3.76,0.0,0.9218484655446647,0.9999999979883087,5.176467570141036e-31,4.164418477150548e-29,8.991805862586558e-17,1.9949368604732177e-15,1.6226184728653812e-35,5.820953122792063e-34,4.229730004953419e-28,1.7007236474452955e-16,3.638391186121897e-26,1.3401566900639462e-26,6.001523539571568e-31,7.203084996098548e-30,5.358777949687301e-25,8.492635700561762e-20,9.6243863117488e-28,8.296756916747023e-27,2.0116911560582308e-09,1.525895819643501e-43,1.4826605306310399e-27,1.6501394965616483e-42,8.557887796439977e-51,1.9888078859489297e-39,1.6721263602150906e-60,9.693186952645968e-42,2.3798266104256353e-49,4.793336198985524e-38,6.71553771375448e-29,3.1316596514445304e-61,4.791763338490861e-32,9.731995230724192e-42,2.827394288452152e-30,1.3199040600845808e-31
5.4096131188262004e-15,0.6227701750308039,1.5861535016673357e-20,8.296314435558738e-24,6.419319774884577e-26,2.286281168534469e-16,0.0,0.0,1.2086089892065807e-16,1.1434791662570407e-27,6.685695453387622e-30,2.9871097254976317e-26,6.246883530183076e-38,3.943962914707272e-48,5.284097143684071e-30,8.823131734204798e-22,1.141664528148162e-19,4.4753209948180725e-30,7.142609990266975e-55,3.461718394000445e-62,3.280740660403379e-41,2.9962998500537255e-50,2.6817908171932976e-15,1.3053713591858646e-41,8.984191616278387e-32,1.0846489418530722e-57,1.1206562653947935e-46,1.7425320880869723e-41,2.670918728761089e-46,1.1981813947120705e-47,3.542275152303411e-41,7.114960253004434e-61,4.177326845011259e-55,1.599669678716902e-65,3.76,0.0,0.9218484655446639,0.9999999972956902,1.1007211605509988e-30,7.155948407561684e-29,1.2087675954490607e-16,2.6817916995936544e-15,3.4503416617829096e-35,1.2377639752063655e-33,7.6241372667809e-28,2.2862811585866595e-16,6.252046925430445e-26,2.3028646430307252e-26,1.0312776016152308e-30,1.2377432409509589e-29,9.208281652589217e-25,1.14166410725568e-19,1.6538106978932847e-27,1.4256771921632367e-26,2.7043097136353214e-09,3.2723571732361284e-43,2.5477368111893944e-27,3.509870136534258e-42,2.3795960196001465e-50,4.22898468519353e-39,5.798006856266809e-60,2.134396458480105e-41,6.283198305123333e-49,1.019252386398821e-37,1.1539675085321108e-28,8.708435566237843e-61,8.522409390124597e-32,2.1427046686021618e-41,4.858466493672828e-30,2.268063454479834e-31
