Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37)
2.1179392417327693e-07,0.844734214189311,0.00019057666942303475,2.7830231081165832e-05,3.143623984116343e-05,0.00040427659086225703,0.0,0.0,5.106039676778775e-06,2.338202684589945e-08,7.90682668103366e-06,0.0002553136163901735,1.6670733654892846e-08,7.65452134547501e-12,2.2188008386021656e-08,1.4403041739400702e-05,8.193154166183094e-06,3.975086418343218e-06,3.2031247108709866e-12,7.510095858239742e-15,9.664590343772498e-10,9.36042496241813e-10,1.631841789933921e-05,5.1147541029290796e-11,2.778112177097484e-10,1.1591984304022377e-12,2.801572619457914e-13,1.5858076754682397e-09,5.276749254353622e-12,1.0905737765549483e-12,5.1438595169738117e-11,3.4843001036645096e-16,2.679214109926996e-14,4.8549940412290616e-15,3.76,0.0,0.5593762807281132,0.9996658364114057,5.1847897703353487e-05,1.374749007213259e-06,0.0003619866431090179,0.00030430591019173795,9.189014264461641e-12,6.886397587105921e-12,6.072926277462174e-07,0.00011115046420788526,7.47976851196897e-07,2.3431037480857532e-08,3.344899145257077e-11,4.854287868800986e-12,1.1209115406095678e-05,3.8325363240533e-06
2.152474774880556e-07,0.8447361390881051,0.00019168416836756754,2.8274726088842497e-05,3.196057236362484e-05,0.000413709126451419,0.0,0.0,5.208125766508464e-06,2.41948967971031e-08,8.05325950657673e-06,0.0002604524412357233,1.70842989076936e-08,7.784204392995053e-12,2.2368625468151923e-08,1.44023918310009e-05,8.327730277557137e-06,4.048079041954394e-06,3.3165315124427443e-12,7.819382646738982e-15,9.8848160401462e-10,9.386946442483864e-10,1.6317651734067044e-05,5.405869292517861e-11,2.82623236661238e-10,1.2133628621867076e-12,2.912161479898915e-13,1.6425987476909682e-09,5.556716760068372e-12,1.1302110499949104e-12,5.337554702134891e-11,3.6291065179001566e-16,2.8307260296843006e-14,5.209880894342577e-15,3.76,0.0,0.5593582269148135,0.99965880160194,5.385472344154618e-05,1.4235580605491343e-06,0.000372979537719601,0.00030977979581680974,9.188540546657087e-12,6.886024425668223e-12,6.072599174032926e-07,0.00011245663557202044,7.848277119568258e-07,2.417433334038876e-08,3.40143422260161e-11,4.911852347011017e-12,1.13853133724497e-05,3.899605278111396e-06
2.1870103080283426e-07,0.8447380661928792,0.00019275698913765965,2.8711462005583e-05,3.247680785541549e-05,0.00042318065852613753,0.0,0.0,5.310411946302376e-06,2.5021417148123325e-08,8.199756196383866e-06,0.00026560560949556814,1.7496037648958404e-08,7.910610454369792e-12,2.254319099908071e-08,1.4401739949627815e-05,8.461676625847276e-06,4.121076957272052e-06,3.431765299973802e-12,8.133120541693745e-15,1.0105391652241684e-09,9.411895822009906e-10,1.631688134260866e-05,5.706992767434268e-11,2.874156348407307e-10,1.2688718197190876e-12,3.024247799818951e-13,1.700314010436475e-09,5.845793495083007e-12,1.1703800717823954e-12,5.5335157233106956e-11,3.7761466698757946e-16,2.986801224446573e-14,5.582561121029173e-15,3.76,0.0,0.5593400701686377,0.9996517449601079,5.589403982276824e-05,1.4731585020884937e-06,0.00038407436395602063,0.0003152688474818028,9.188061061429977e-12,6.885649906303623e-12,6.072271053979521e-07,0.00011374977950393862,8.227637754571899e-07,2.4924996555594267e-08,3.457503987417771e-11,4.968842313755781e-12,1.1559885709875657e-05,3.966069938589888e-06
2.256081374323916e-07,0.8447419269401737,0.00019480399931258294,2.9561791989185338e-05,3.348500939938992e-05,0.0004422357960061613,0.0,0.0,5.515546781490194e-06,2.6715171191115898e-08,8.492943146889535e-06,0.00027595443403801687,1.8313679627473935e-08,8.153843828981366e-12,2.287509436004272e-08,1.4400430747519643e-05,8.727679072081093e-06,4.267088147073518e-06,3.667681687153611e-12,8.773414379896466e-15,1.0547511380031422e-09,9.457435686773753e-10,1.6315328374852333e-05,6.339615104505162e-11,2.969414110852501e-10,1.3839270696026088e-12,3.2527896946965644e-13,1.8184998039058226e-09,6.451670282260727e-12,1.2522735527440894e-12,5.931877566941473e-11,4.076709668197766e-16,3.312597388459266e-14,6.383139740222765e-15,3.76,0.0,0.5593034564947904,0.9996375676585169,6.00681094843334e-05,1.574718355443955e-06,0.0004065611770395415,0.00032629189423988866,9.187088319786243e-12,6.884897214131047e-12,6.071611983869692e-07,0.00011629750000470116,9.01927599189115e-07,2.644779629128372e-08,3.568241015978604e-11,5.081121115385291e-12,1.1904175565772008e-05,4.097185744594522e-06
2.3182453339899318e-07,0.8447454089563502,0.0001965408164158712,3.030095475559513e-05,3.4364829681194785e-05,0.00045950683488900145,0.0,0.0,5.700760546787623e-06,2.8285627176716186e-08,8.757034950536203e-06,0.0002853160750935422,1.9042489034870682e-08,8.362197589473713e-12,2.3155367915835074e-08,1.4399246758274579e-05,8.96492636170934e-06,4.398515022109891e-06,3.886174206693753e-12,9.363576319278795e-15,1.0946421194916382e-09,9.493901334595025e-10,1.6313917422240696e-05,6.94405033769205e-11,3.0544715955794416e-10,1.4920833569062026e-12,3.463299774339163e-13,1.927984335585644e-09,7.029088059541995e-12,1.327697086703631e-12,6.297267612706892e-11,4.354315250572932e-16,3.621293923300259e-14,7.169106700308131e-15,3.76,0.0,0.559270173372675,0.999624737044683,6.393079342770817e-05,1.6687906595143964e-06,0.0004271266573449585,0.0003362631147918193,9.186200721938153e-12,6.8842160580306956e-12,6.071015823618276e-07,0.00011854717603821511,9.769751810736535e-07,2.784196419397176e-08,3.6662997312087837e-11,5.180262995193094e-12,1.2208538194680712e-05,4.2131255106584546e-06
2.3804092936559476e-07,0.8447488978092363,0.00019818484958342074,3.101570106521152e-05,3.521874253478391e-05,0.0004768863265422229,0.0,0.0,5.886485016289048e-06,2.989935213439463e-08,9.02134192374276e-06,0.0002947220959378604,1.976422412349138e-08,8.560968575844398e-12,2.3419416976850838e-08,1.4398057757736744e-05,9.200133630383099e-06,4.529957038156651e-06,4.1104615281453865e-12,9.966137219081732e-15,1.134617804711139e-09,9.526534700694968e-10,1.6312494493367e-05,7.582169801633553e-11,3.138888801041702e-10,1.6046069448539483e-12,3.678214994704283e-13,2.040395928908816e-09,7.63750157216029e-12,1.4046909296274619e-12,6.668650182409234e-11,4.638334222980988e-16,3.9445536206607575e-14,8.01981212462777e-15,3.76,0.0,0.5592365889530899,0.9996118411682238,6.789086674085395e-05,1.7653679857817738e-06,0.0004479901249106997,0.000346281323923821,9.185304391579844e-12,6.883531709193582e-12,6.070417010854086e-07,0.00012075661216274623,1.0556733743979137e-06,2.9257651663975334e-08,3.762835553371925e-11,5.277629244171697e-12,1.2507738611988668e-05,4.327116912640722e-06
2.4425732533219635e-07,0.8447523933833526,0.00019974247352389394,3.1706424627773465e-05,3.6047025102762014e-05,0.0004943683808298966,0.0,0.0,6.07267490357104e-06,3.155596477896187e-08,9.285867546285575e-06,0.00030417172439463835,2.047860006852367e-08,8.7505697882323e-12,2.3668357241293957e-08,1.4396864019664577e-05,9.43330379414837e-06,4.661413445111516e-06,4.3404972039576205e-12,1.0580384298641797e-14,1.1746693572302867e-09,9.555724622343613e-10,1.6311060117243418e-05,8.25437200813427e-11,3.222665064332938e-10,1.7214997967408888e-12,3.897389898289269e-13,2.155709344872521e-09,8.277426427309678e-12,1.48319954624937e-12,7.045551982216502e-11,4.928477541732967e-16,4.282261168809099e-14,8.937867089712971e-15,3.76,0.0,0.5592027144063683,0.9995988818944171,7.194541450239847e-05,1.864428209872692e-06,0.00046914038500843865,0.0003563457236181543,9.184401106489374e-12,6.882844401622391e-12,6.069815677934978e-07,0.00012292652317911907,1.138068632911756e-06,3.069404287937734e-08,3.8578493019393657e-11,5.373251086529576e-12,1.280182777190283e-05,4.439170970195113e-06
2.5047372129879796e-07,0.8447558955642348,0.0002012195906125521,3.237357106829172e-05,3.685002260601416e-05,0.0005119475101162735,0.0,0.0,6.259288018529553e-06,3.325507367940711e-08,9.550615496271683e-06,0.00031366419647129503,2.118540109495805e-08,8.931417657953507e-12,2.3903227069011565e-08,1.4395665747334277e-05,9.664441094781173e-06,4.792883494174108e-06,4.576234978817896e-12,1.1205632237637015e-14,1.2147888373649914e-09,9.581820510610441e-10,1.630961477978251e-05,8.961018187650558e-11,3.305800230707101e-10,1.8427629952692646e-12,4.120690075078282e-13,2.273899373982102e-09,8.949356779758046e-12,1.563168376423423e-12,7.42751908061327e-11,5.224468092157693e-16,4.634287207281927e-14,9.92585325056773e-15,3.76,0.0,0.5591685604317663,0.9995858609956189,7.609155727019553e-05,1.9659492470693785e-06,0.0004905667142781993,0.0003664555223395843,9.183492051309838e-12,6.88215430449141e-12,6.069211925754984e-07,0.00012505761122983634,1.2242053415353058e-06,3.215035620264326e-08,3.9513447258048964e-11,5.4671592309524295e-12,1.3090861413373808e-05,4.549301838025687e-06
2.5669011726539957e-07,0.8447594042382877,0.0002026216665653916,3.301762905791473e-05,3.7628138478733756e-05,0.0005296185994495562,0.0,0.0,6.446285039637328e-06,3.4996278405555736e-08,9.815589641154484e-06,0.00032319875697469974,2.1884472854802735e-08,9.103926945811e-12,2.4124992029677397e-08,1.4394463101102789e-05,9.893550983263807e-06,4.924366438336589e-06,4.817628810547014e-12,1.1841224075598564e-14,1.25496911119772e-09,9.60513635068695e-10,1.630815893283638e-05,9.70243424812873e-11,3.388294611789503e-10,1.96839691679014e-12,4.347991429200014e-13,2.394940852116021e-09,9.653765776423892e-12,1.6445438613034037e-12,7.814117488362152e-11,5.526041048500807e-16,5.0004904476532e-14,1.0986321010175257e-14,3.76,0.0,0.5591341372760261,0.9995727801575192,8.032645821682786e-05,2.0699090660370415e-06,0.0005122588421967669,0.00037660993609734284,9.182578026642954e-12,6.881461546139645e-12,6.068605835859679e-07,0.00012715056602117822,1.314125903974531e-06,3.362584286543596e-08,4.043328120267933e-11,5.559383875419075e-12,1.3374899178994488e-05,4.657526283739313e-06
2.629065132320012e-07,0.8447629192930984,0.00020395376339771512,3.363912242909516e-05,3.83818254779233e-05,0.0005473768790192844,0.0,0.0,6.6336293034943195e-06,3.6779170584607485e-08,1.0080794029302646e-05,0.00033277466001597214,2.257571547229186e-08,9.268506711544798e-12,2.4334549386453946e-08,1.439325621603719e-05,1.0120640012643114e-05,5.055861532979863e-06,5.064632890647148e-12,1.2486531744228763e-14,1.295203768911312e-09,9.6259542955202e-10,1.6306693000367584e-05,1.0478912710921659e-10,3.470148947054652e-10,2.0984013813452956e-12,4.579179450745699e-13,2.5188086751242495e-09,1.0391106004340967e-11,1.727273464131599e-12,8.204933501492611e-11,5.832944033026194e-16,5.380719589736367e-14,1.2121788020899323e-14,3.76,0.0,0.5590994547514677,0.9995596409849203,8.464732919483614e-05,2.1762857013249535e-06,0.0005342069330147252,0.00038680818931774696,9.181659589844171e-12,6.880766229779604e-12,6.067997478204782e-07,0.00012920606504144086,1.4078708268049288e-06,3.511978568299399e-08,4.133807988283712e-11,5.649954712415184e-12,1.3654003861156905e-05,4.763863240257243e-06
2.691229091986028e-07,0.8447664406174101,0.000205220569917644,3.423860316628007e-05,3.911157767065548e-05,0.0005652178986756975,0.0,0.0,6.821286610064603e-06,3.860333487592852e-08,1.0346232882062834e-05,0.0003423911694204591,2.3259077198386973e-08,9.42555721251985e-12,2.4532732475817032e-08,1.4392045211583577e-05,1.0345715739352862e-05,5.187368036541347e-06,5.317201664339494e-12,1.3140956289616593e-14,1.3354870513619326e-09,9.644527899377502e-10,1.6305217382306956e-05,1.129071461258425e-10,3.5513643682573833e-10,2.2327757822665184e-12,4.814148503492105e-13,2.6454778122271315e-09,1.1161809940320201e-11,1.8113056861305492e-12,8.599573839043015e-11,6.144937158137633e-16,5.774815051824646e-14,1.3334737986225678e-14,3.76,0.0,0.5590645222535989,0.9995464450070869,8.905143585421662e-05,2.2850572647581927e-06,0.0005564015681696304,0.0003970495155560754,9.180737141779959e-12,6.88006844260163e-12,6.067386915426737e-07,0.00013122477377545998,1.5054788001957518e-06,3.663149779919095e-08,4.222794740456901e-11,5.738900934474567e-12,1.392824075682132e-05,4.868333421890006e-06
2.753393051652044e-07,0.8447699681012569,0.000206426429856137,3.481664521897679e-05,3.981792325532744e-05,0.0005831375044215016,0.0,0.0,7.009225042920354e-06,4.046834986765339e-08,1.0611910586230737e-05,0.0003520475590501647,2.3934548651025123e-08,9.575467587110138e-12,2.472031494498523e-08,1.439083019601582e-05,1.0568786632528397e-05,5.3188852112019604e-06,5.575289849998411e-12,1.380392781895591e-14,1.3758137843460391e-09,9.661085013992048e-10,1.6303732456881568e-05,1.213807136504066e-10,3.631942366662646e-10,2.371519196688188e-12,5.052801134688994e-13,2.7749233182650677e-09,1.1966290401339368e-11,1.8965900779523653e-12,8.997665599887894e-11,6.461792982203156e-16,6.182610521235482e-14,1.4627619744329126e-14,3.76,0.0,0.5590293487782202,0.999533193682684,9.353610187384394e-05,2.396201955772206e-06,0.0005788337291997509,0.00040733315806417195,9.179810974806453e-12,6.879368260382008e-12,6.066774204824447e-07,0.00013320734591539237,1.6069867752847325e-06,3.816032146439607e-08,4.3103004308784365e-11,5.826251240012281e-12,1.419767712031223e-05,4.970958997909868e-06
2.81555701131806e-07,0.8447735016360057,0.00020757536786181562,3.537383903502204e-05,4.050141812641875e-05,0.0006011318166793283,0.0,0.0,7.197414802999422e-06,4.2373788902904886e-08,1.0877831686804913e-05,0.00036174311305174904,2.4602157587798022e-08,9.718614142620502e-12,2.4898014799426136e-08,1.4389611269397228e-05,1.0789861990375938e-05,5.450412323523889e-06,5.838852457868293e-12,1.4474905225467555e-14,1.4161793195427714e-09,9.675830390375805e-10,1.6302238582467568e-05,1.3021186565703178e-10,3.711884762727059e-10,2.514630479995227e-12,5.29504741570507e-13,2.907120344875021e-09,1.2804940994304751e-11,1.983077247336743e-12,9.398856074941818e-11,6.783296369206285e-16,6.603934341576265e-14,1.6002846603639747e-14,3.76,0.0,0.5589939429380156,0.9995198884043528,9.80987124222951e-05,2.509698070801101e-06,0.0006014947811687054,0.0004176583702411123,9.17888130464276e-12,6.878665750560366e-12,6.066159399685225e-07,0.00013515442356787724,1.712430038355792e-06,3.970562684747745e-08,4.396338523586532e-11,5.9120338393932246e-12,1.4462381696341267e-05,5.071763313236626e-06
2.877720970984076e-07,0.8447770411144181,0.00020867111353270893,3.5910786737950123e-05,4.1162640114872366e-05,0.0006191972101897697,0.0,0.0,7.385828054775265e-06,4.4319220841368605e-08,1.1144000879988294e-05,0.0003714771260412203,2.526196416886957e-08,9.855359121051835e-12,2.5066498236827687e-08,1.4388388526291026e-05,1.1008951862972976e-05,5.581948645019594e-06,6.10784480798342e-12,1.5153375732622773e-14,1.4565794813877517e-09,9.688948018596625e-10,1.6300736099317384e-05,1.3940237750832242e-10,3.7911936779967855e-10,2.6621083462127755e-12,5.540804318125736e-13,3.0420441506794197e-09,1.3678136564075643e-11,2.0707188633913114e-12,9.802812439635744e-11,7.10924425701024e-16,7.038610749358409e-14,1.7462795903917575e-14,3.76,0.0,0.5589583129786212,0.9995065305029516,0.00010273671693518597,2.6255240117997766e-06,0.0006243764566106675,0.0004280244159864497,9.177948295857758e-12,6.877960974875964e-12,6.065542550499082e-07,0.00013706663745764044,1.8218422819229856e-06,4.126681088304746e-08,4.480923685839594e-11,5.996276461186429e-12,1.4722424320562237e-05,5.170770648825491e-06
2.9398849306500924e-07,0.8447805864306857,0.00020971712364330512,3.642809788224269e-05,4.180218384289829e-05,0.0006373302954094631,0.0,0.0,7.5744387838489985e-06,4.630421076136876e-08,1.1410423006455565e-05,0.0003812489032354786,2.5914056668707128e-08,9.986049862587237e-12,2.522638326564303e-08,1.438716205783842e-05,1.1226066981003918e-05,5.713493452664951e-06,6.382222547236707e-12,1.5838854291103848e-14,1.4970105192525609e-09,9.70060323346332e-10,1.6299225331054177e-05,1.4895378087388418e-10,3.8698715090551947e-10,2.8139514361860953e-12,5.789995127158985e-13,3.1796701105639584e-09,1.458623363879602e-11,2.159467657822663e-12,1.0209221346212701e-10,7.439445369152279e-16,7.48646097335557e-14,1.900980877947568e-14,3.76,0.0,0.5589224667941645,0.9994931212514898,0.00010744763128536253,2.7436582939701724e-06,0.0006474708399979985,0.000438430569970994,9.177012081323152e-12,6.8772539913912425e-12,6.064923705895697e-07,0.00013894460712761213,1.935255672831548e-06,4.28432961543798e-08,4.5640716050559234e-11,6.079006358566732e-12,1.4977875577882539e-05,5.268006016027034e-06
3.0020488903161085e-07,0.8447841374804679,0.00021071660268983424,3.6926385735593855e-05,4.24206561451382e-05,0.0006555279013082331,0.0,0.0,7.763222665197278e-06,4.832832060642585e-08,1.1677103044903165e-05,0.00039105776053805435,2.6558547602817944e-08,1.0111018308102356e-11,2.5378243114695284e-08,1.438593195274797e-05,1.1441218690054499e-05,5.845046029369893e-06,6.661941665565333e-12,1.653088285398891e-14,1.5374690644602437e-09,9.710944607175136e-10,1.629770658580803e-05,1.5886738000174597e-10,3.94792090340726e-10,2.9701583748758783e-12,6.042548892285017e-13,3.3199737241116196e-09,1.5529570871777865e-11,2.2492774233980157e-12,1.0617788430876138e-10,7.773719886159094e-16,7.947304207714289e-14,2.0646190103933624e-14,3.76,0.0,0.5588864119422828,0.9994796618687747,0.0001122290394053713,2.864079552745968e-06,0.0006707703527316179,0.00044887611783555643,9.176072773912803e-12,6.876544855591682e-12,6.064302913100615e-07,0.0001407889411356004,2.052700917464332e-06,4.443452981223742e-08,4.6457988270983524e-11,6.160250315840499e-12,1.5228806511693434e-05,5.363494980905442e-06
3.0642128499821246e-07,0.8447876941609112,0.0002116725218741015,3.740626403841195e-05,4.301867200866874e-05,0.0006737870594648987,0.0,0.0,7.952156941313989e-06,5.0391109780267206e-08,1.1944046105867782e-05,0.00040090302458515654,2.7195570236663615e-08,1.0230580778786222e-11,2.5522609437683474e-08,1.4384698297520671e-05,1.1654418890055459e-05,5.9766056644043344e-06,6.946958511233023e-12,1.722902955396563e-14,1.57795209167627e-09,9.720105649147456e-10,1.6296180157089538e-05,1.6914426732105055e-10,4.02534473717056e-10,3.1307278190614825e-12,6.298399914964512e-13,3.4629306232519266e-09,1.6508469479278675e-11,2.3401030099643996e-12,1.1028237751768852e-10,8.111899074447759e-16,8.420958469660528e-14,2.2374208597072455e-14,3.76,0.0,0.5588501556586164,0.9994661535227906,0.00011707859442020951,2.9867665500906286e-06,0.0006942677386521619,0.00045936035632767615,9.175130472194572e-12,6.875833620808691e-12,6.063680218054433e-07,0.00014260023724757447,2.1742073241495e-06,4.603998252970085e-08,4.7261226136530616e-11,6.24003465506795e-12,1.547528837744182e-05,5.457263514657285e-06
3.1263768096481407e-07,0.8447912563706735,0.00021258763664379365,3.7868344191939995e-05,4.3596850985213646e-05,0.0006921049893627441,0.0,0.0,8.141220309493905e-06,5.2492135694210705e-08,1.2211257425787788e-05,0.00041078403275762374,2.782527544508871e-08,1.0345037970820811e-11,2.565997531411282e-08,1.4383461176529112e-05,1.1865679979458574e-05,6.108171653771339e-06,7.2372298051949295e-12,1.793288780519937e-14,1.6184568842244742e-09,9.72820633261227e-10,1.629464632457777e-05,1.7978533836014985e-10,4.102146094428112e-10,3.2956584966626797e-12,6.557487273195174e-13,3.6085165791822876e-09,1.7523233673578966e-11,2.4319003183476604e-12,1.1440311173330352e-10,8.453824879637431e-16,8.907241352079571e-14,2.419609707455408e-14,3.76,0.0,0.5588137048707814,0.9994525973338347,0.00012199401934684284,3.1116981801632757e-06,0.0007179560500687049,0.0004698825933860767,9.174185263682795e-12,6.875120338447819e-12,6.06305566546853e-07,0.00014437908262761285,2.2998028628685433e-06,4.765914749299547e-08,4.8050608165108766e-11,6.318385242753327e-12,1.571739243412753e-05,5.549337866372846e-06
