Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145)
0.002293446262950276,0.6921411465394188,0.0004056256741043902,0.0002736039375400206,0.0004327118173496795,0.0360668687681588,0.0,0.0,0.0005975622327762351,3.191623195132429e-05,0.5644161946400119,0.03984362723645238,8.936674544398966e-06,1.862646167687996e-12,8.52835294434849e-10,3.498207401088608e-08,6.016082737530466e-05,0.0017398107662325876,1.2731548187182318e-06,1.304217037877868e-09,1.0736588028046955e-05,1.5589498914977888e-11,4.839010910580428e-09,2.0686370838586643e-05,1.696633977700317e-08,0.0005750286949155491,3.4603606564703896e-09,2.9678903654665424e-06,1.3122655333659559e-06,5.001930556672083e-09,8.348218310819757e-08,6.842805827390629e-11,9.17759067109091e-09,6.038080539654672e-08,3.76,0.0,0.014330708442375273,0.38386741953814,0.5776265079219641,0.0004058426365472605,0.0014451555580589361,0.6109850483521054,2.6298124165797427e-13,3.516290336979169e-14,6.300429142311657e-10,7.31735515482477e-06,0.0059581268299514515,1.193926319559125e-06,6.712550442394807e-13,2.29255247714703e-14,4.2997232825532104e-07,4.855860142965898e-07,6.227808986851558e-09,0.003287193495605543,0.00010765748666764538,6.576527885302819e-07,2.9426156763034847e-05,6.407730505927155e-07,1.0475351391852419e-06,2.5785496542640752e-12,3.447848999164058e-11,9.580179089562116e-07,1.683932074171264e-05,4.9994180348645245e-09,1.6211308064433e-10
0.0022956195513172497,0.6921697292141181,0.00041302206281904167,0.00027926912334859123,0.0004398531887724721,0.03603913785748523,0.0,0.0,0.0005966622250979137,3.181216553801998e-05,0.5645891887616945,0.04004353498986688,9.043980780700212e-06,1.965466153387247e-12,8.828307236551786e-10,3.5600766677351126e-08,6.0578199818981255e-05,0.0017303731959399443,1.2897541386514691e-06,1.3137828781428832e-09,1.0621889243153912e-05,1.5919018578913777e-11,4.944829438507833e-09,2.0909445862746967e-05,1.7103755441523944e-08,0.0005739935697045196,3.5318251047214236e-09,2.9983806286209696e-06,1.3189775035134231e-06,5.111622054701906e-09,8.4934086500813e-08,6.89704340903389e-11,9.334953081821089e-09,6.102893550684118e-08,3.76,0.0,0.014067771240160827,0.38343479721475104,0.5779525448273074,0.0004058438714795288,0.0014372576263373084,0.6113185151670143,2.6731323287427076e-13,3.574226540772491e-14,6.402137866050755e-10,7.403871872692831e-06,0.005923684803077478,1.186018349356405e-06,6.784211707131117e-13,2.3169597956619757e-14,4.343619230301544e-07,4.918707412842896e-07,6.188850286194581e-09,0.003258479321096867,0.00010753623367307156,6.637487256976928e-07,2.969971884386586e-05,6.467205734468189e-07,1.0422675085613156e-06,2.5994731448667767e-12,3.441603979748445e-11,9.667276801368714e-07,1.698550880215881e-05,5.039947151081868e-09,1.6588898772442151e-10
0.0022977928396842235,0.6921982058794998,0.0004206792956352369,0.00028514429536091474,0.00044725371000155044,0.03601019525762608,0.0,0.0,0.0005957334709121566,3.170565479545374e-05,0.5647602039759856,0.040246766339401455,9.15424840924817e-06,2.0756222486819593e-12,9.143318414452525e-10,3.623969190100908e-08,6.0993833394748317e-05,0.0017207810780815503,1.3067286833658285e-06,1.323399851138828e-09,1.0505875268520571e-05,1.6267561042391588e-11,5.0547566000215635e-09,2.113527311592201e-05,1.7242053248190755e-08,0.0005729034853497565,3.6058034573137895e-09,3.0290979920350153e-06,1.325311550151186e-06,5.223704548600266e-09,8.643509491530563e-08,6.951407650605307e-11,9.49697391740229e-09,6.16854340843867e-08,3.76,0.0,0.013805156069432202,0.3829992934503166,0.5782799580937981,0.00040580637072348553,0.0014291774640595165,0.6116526758010131,2.717837164725961e-13,3.634015363419135e-14,6.507085099705985e-10,7.4926463517079274e-06,0.00588874950509325,1.1779670011541787e-06,6.857715460188129e-13,2.3419929821288825e-14,4.388606079048565e-07,4.983493411849329e-07,6.149196488828487e-09,0.0032294121233689215,0.0001074141751022979,6.699761276130665e-07,2.997989410522484e-05,6.527965451052979e-07,1.0369582017359326e-06,2.6208993238871306e-12,3.43502939184564e-11,9.756499445403589e-07,1.7134909636767164e-05,5.081448942881963e-09,1.698135168047444e-10
0.0022999661280511973,0.6922265738716381,0.0004286110912853895,0.00029124077792772274,0.00045492737022259226,0.03597999553460757,0.0,0.0,0.0005947747293287656,3.1596594927578407e-05,0.564929172243805,0.040453441529369485,9.267592100521905e-06,2.1937606063202246e-12,9.474375079046016e-10,3.689979256529913e-08,6.140737669693003e-05,0.0017110278296573324,1.3240900828977863e-06,1.3330642884066882e-09,1.0388529706171114e-05,1.663648985425371e-11,5.169001159092238e-09,2.1363853597566662e-05,1.7381227152139884e-08,0.0005717563615611264,3.682414404975463e-09,3.060027069667295e-06,1.3312421944076007e-06,5.338203948570195e-09,8.798758071302106e-08,7.005876126328921e-11,9.663848246721696e-09,6.235025611908274e-08,3.76,0.0,0.013542864679943136,0.3825607961458818,0.5786088027877963,0.0004057285786964283,0.0014209075345909129,0.6119875616138484,2.763990068721202e-13,3.6957412934238504e-14,6.615417935672818e-10,7.583760261367232e-06,0.005853303267992614,1.1697664161526999e-06,6.933126037965798e-13,2.3676737828092214e-14,4.434719748223023e-07,5.050308473851153e-07,6.108819023359519e-09,0.003199983563282147,0.00010729127964194666,6.763395966318745e-07,3.026690376348639e-05,6.590054702082965e-07,1.0316069667173338e-06,2.642844143135872e-12,3.428112771561682e-11,9.847930677184326e-07,1.728763065066339e-05,5.123954215645351e-09,1.7389509193685849e-10
0.002302139416418171,0.6922548303499767,0.00043683211396677017,0.0002975706909468654,0.00046288914459168885,0.03594849069027477,0.0,0.0,0.0005937846864671911,3.1484874957195e-05,0.5650960212615601,0.04066368729094418,9.384131507084743e-06,2.3205951235234003e-12,9.8225458040525e-10,3.758206813752473e-08,6.181845313516174e-05,0.0017011064783671284,1.3418503177403103e-06,1.3427720473549752e-09,1.026983590343874e-05,1.702728636520573e-11,5.287785411555035e-09,2.159518401829024e-05,1.7521271082685463e-08,0.0005705500139674753,3.761783389072861e-09,3.091150714549541e-06,1.3367427867647622e-06,5.455142696852096e-09,8.959406209880434e-08,7.060424700448126e-11,9.83578106014825e-09,6.302333435421147e-08,3.76,0.0,0.013280899157761344,0.38211918744809,0.5789391364861715,0.00040560886701575526,0.0014124398932976192,0.6123232051813056,2.811657889585954e-13,3.759493777448739e-14,6.727292047254037e-10,7.67729840651012e-06,0.005817327573565493,1.161410427594131e-06,7.010510052516261e-13,2.3940247024277955e-14,4.4819972389997463e-07,5.119248460558478e-07,6.067687798536828e-09,0.0031701849913447584,0.00010716751437280277,6.828439280892051e-07,3.0560976934179304e-05,6.653520428767873e-07,1.026213562535584e-06,2.6653240549858272e-12,3.420841031581136e-11,9.941658203379452e-07,1.7443783265714812e-05,5.167494736090871e-09,1.7814275705990664e-10
0.002304312704785145,0.692282972281991,0.00044535805282052457,0.00030414701799243876,0.00047115507873610234,0.035915629974068296,0.0,0.0,0.0005927619502126643,3.1370377272069365e-05,0.5652606741166771,0.040877637298360026,9.503991421639882e-06,2.456915773274842e-12,1.0188986701419501e-09,3.828757862386186e-08,6.222665911940453e-05,0.0016910096343078164,1.3600217148388988e-06,1.3525184606402289e-09,1.014977695766202e-05,1.7441561549360927e-11,5.411346224084356e-09,2.182925627162538e-05,1.766217904019364e-08,0.0005692821475518481,3.84404302965926e-09,3.122449868253735e-06,1.341785468930333e-06,5.574539195155077e-09,9.125721341177633e-08,7.11502741008629e-11,1.0012987793319336e-08,6.370457653104319e-08,3.76,0.0,0.013019261966012174,0.38167434336611256,0.5792710194193377,0.0004054455302062253,0.001403766162098672,0.6126596403445621,2.860911434101751e-13,3.825367559218453e-14,6.842872269304419e-10,7.773348781013631e-06,0.00578080300263001,1.1528925422096534e-06,7.089936403839831e-13,2.421069006659302e-14,4.530476611285358e-07,5.190415172083008e-07,6.02577110969513e-09,0.003140007433528716,0.00010704284466299545,6.894941167971843e-07,3.086235074096467e-05,6.718411531637877e-07,1.0207777604821805e-06,2.6883560099478758e-12,3.413200421852422e-11,1.0037773993366057e-06,1.760348300545952e-05,5.212103226849457e-09,1.825662315878864e-10
0.0023064859931521187,0.692310996426403,0.00045420570910717874,0.0003109836813386403,0.00047974238206792744,0.035881359678168905,0.0,0.0,0.0005917050445385159,3.125297713291104e-05,0.5654230489094696,0.04109543266407967,9.6273019239853e-06,2.603597960628734e-12,1.0574949878869367e-09,3.9017448901875685e-08,6.263156210082024e-05,0.0016807294593192172,1.3786169389599251e-06,1.3622982795367606e-09,1.0028335722791787e-05,1.78810692581292e-11,5.539936166309819e-09,2.2066056845164716e-05,1.780394521085227e-08,0.0005679503495925256,3.929333580121114e-09,3.1539033976898816e-06,1.346341136616237e-06,5.696407159553809e-09,9.297987650887948e-08,7.169656338685182e-11,1.0195694871727572e-08,6.43938623183338e-08,3.76,0.0,0.012757955990737412,0.38122613335788513,0.5796045146230879,0.0004052367811031376,0.00139487750223796,0.6129969022603234,2.9118257395421106e-13,3.8934630446725655e-14,6.962333224646033e-10,7.872002598386907e-06,0.005743709180874911,1.144205920507509e-06,7.171476269283579e-13,2.4488307164491588e-14,4.580196943048288e-07,5.263916790262689e-07,5.983035538707068e-09,0.003109441576490091,0.00010691723405262714,6.962953628541682e-07,3.1171270349592014e-05,6.784778928508383e-07,1.0152993454370625e-06,2.7119574467922395e-12,3.405176487314142e-11,1.0136374560989365e-06,1.776684954021994e-05,5.25781334650112e-09,1.8717597184459297e-10
0.0023086592815190926,0.6923388993146868,0.00046339309230865013,0.0003180956246058436,0.0004886695305405797,0.035845622914051876,0.0,0.0,0.000590612403345782,3.113254213980127e-05,0.5655830583372502,0.041317222477093005,9.754198500091457e-06,2.7616132436419637e-12,1.098179283247145e-09,3.977287336813725e-08,6.303269845333018e-05,0.0016702576338108257,1.397648980818401e-06,1.3721056120352725e-09,9.905494818172826e-06,1.834772100729175e-11,5.673824741419481e-09,2.2305566163584077e-05,1.794656410029877e-08,0.0005665520820699731,4.017803408370337e-09,3.18548791807554e-06,1.3503794036426388e-06,5.820754896178602e-09,9.476507305062854e-08,7.224281479301652e-11,1.0384140276152092e-08,6.509103988676449e-08,3.76,0.0,0.012496984592447838,0.3807744198827056,0.5799396881000853,0.000404980745924092,0.001385764585195644,0.6133350274514917,2.964480367540336e-13,3.9638866952765424e-14,7.085859996588081e-10,7.973354302414145e-06,0.0057060247210430895,1.135343355730678e-06,7.255203071879516e-13,2.4773345950208572e-14,4.631198273755234e-07,5.339868361269733e-07,5.939445847088528e-09,0.0030784777521744313,0.00010679064412902781,7.03253077207804e-07,3.148798894793942e-05,6.852675610136494e-07,1.0097781172923043e-06,2.736146276941668e-12,3.396754022423522e-11,1.0237561137014614e-06,1.7934006721913148e-05,5.304659658315167e-09,1.919832391724008e-10
0.0023108325698860664,0.6923666772305496,0.0004729395260309804,0.000325498903871639,0.0004979563797496949,0.03580835936862402,0.0,0.0,0.0005894823637950829,3.100893165341382e-05,0.565740609236454,0.04154316438860774,9.884822141612366e-06,2.9320415450062902e-12,1.1410988830359366e-09,4.055512092108143e-08,6.342957118834301e-05,0.0016595853208594268,1.4171311410786675e-06,1.3819338533343022e-09,9.781236639748034e-06,1.884360246647379e-11,5.813299721041063e-09,2.2547757855439387e-05,1.809003069058374e-08,0.0005650846734986618,4.109609506887171e-09,3.2171776010006614e-06,1.3538685678883572e-06,5.947584486858479e-09,9.661601759828958e-08,7.278870588299794e-11,1.0578574125728659e-08,6.579592208669009e-08,3.76,0.0,0.012236351663803682,0.3803190579170578,0.5802766089918057,0.00040467545898264194,0.0013764175618659784,0.6136740538580622,3.0189597179817964e-13,4.036751448245304e-14,7.213648846808569e-10,8.07750155618578e-06,0.005667727161210213,1.1262972516623652e-06,7.34119242717561e-13,2.506606127255151e-14,4.683521530703746e-07,5.418392321400494e-07,5.894964862788751e-09,0.0030471059217954182,0.00010666303439176127,7.103728870531486e-07,3.181276767771382e-05,6.922156694418492e-07,1.00421389248057e-06,2.7609408639300566e-12,3.3879170222413004e-11,1.0341439876809492e-06,1.8105082597970097e-05,5.352677589417542e-09,1.9700017541486085e-10
0.00231300585825304,0.6923943261871883,0.0004828657645443831,0.00033321078826550687,0.0005076242898347976,0.03576950503801587,0.0,0.0,0.0005883131591067923,3.088199616721718e-05,0.5658956020780951,0.04177342524976817,1.0019319413923056e-05,3.1160851238622376e-12,1.1864138494161708e-09,4.136554034321244e-08,6.382164749277054e-05,0.0016487031273203006,1.4370770079639454e-06,1.39177560921062e-09,9.655543374055115e-06,1.9370991913389483e-11,5.95866859607068e-09,2.279259793460804e-05,1.8234340626157263e-08,0.000563545310135809,4.204918032860673e-09,3.248943966430347e-06,1.3567755797266078e-06,6.076890873694514e-09,9.853613181373291e-08,7.333389028449342e-11,1.077925927227962e-08,6.650828218401639e-08,3.76,0.0,0.0119760616941752,0.379859894430243,0.5806153497613651,0.00040431885701629796,0.0013668260299733396,0.6140140208877852,3.075353365123547e-13,4.112177166628797e-14,7.345907983564776e-10,8.184545198035038e-06,0.005628792898931063,1.1170595993045782e-06,7.429522058369433e-13,2.536671487935811e-14,4.7372084317086473e-07,5.499619069166253e-07,5.849553360651067e-09,0.003015315659205119,0.00010653436210643007,7.176606402575745e-07,3.2145875484145356e-05,6.993279471253931e-07,9.986065056099896e-07,2.786359995008854e-12,3.3786486297859836e-11,1.0448122111967425e-06,1.8280209388320357e-05,5.401903374662911e-09,2.0223988659886862e-10
0.002315179146620014,0.6924218419020334,0.0004931941212544416,0.0003412498711657101,0.0005176962636696294,0.03572899193665359,0.0,0.0,0.0005871029107798667,3.075157662656793e-05,0.5660479304110501,0.042008181806745426,1.0157842478552478e-05,3.3150846410899613e-12,1.2342982686651064e-09,4.2205566083757776e-08,6.420835607353397e-05,0.0016376010617016451,1.4575004272044663e-06,1.4016226102861456e-09,9.528397015514103e-06,1.9932380888425886e-11,6.110260154738275e-09,2.304004388592589e-05,1.837949043151683e-08,0.0005619310265146934,4.3039048772457225e-09,3.2807556573061084e-06,1.3590660136918174e-06,6.208660831170286e-09,1.005290597792205e-07,7.387799600299906e-11,1.0986471899892642e-08,6.722784910144925e-08,3.76,0.0,0.011716119842108637,0.37939676781606274,0.5809559863876853,0.00040390877309798317,0.0013569789995573987,0.6143549694660213,3.1337564181184457e-13,4.19029112199351e-14,7.482858383878945e-10,8.294589153938004e-06,0.005589197121008271,1.1076219523034258e-06,7.520271669526499e-13,2.567557495411768e-14,4.792301357167926e-07,5.583687587011929e-07,5.8031699359065e-09,0.002983096133688562,0.00010640458214623415,7.251224082900228e-07,3.2487588850527505e-05,7.066103433003642e-07,9.929558112055704e-07,2.812422841759757e-12,3.368931079344127e-11,1.0557724555081832e-06,1.8459523417740777e-05,5.452373979047264e-09,2.0771653591600325e-10
0.002317352434986988,0.6924492197686719,0.0005039486106958305,0.00034963619322982186,0.0005281970997131767,0.03568674777884333,0.0,0.0,0.0005858496201681472,3.061750369003953e-05,0.5661974802468006,0.0422476214592751,1.0300549064336889e-05,3.530537523052463e-12,1.2849416855445887e-09,4.307672446912515e-08,6.458908429057674e-05,0.0016262684885617852,1.478415463744494e-06,1.411465617933782e-09,9.399779387538982e-06,2.0530497336193758e-11,6.2684261973234376e-09,2.3290043643040966e-05,1.852547776319958e-08,0.0005602386952465139,4.406756262068527e-09,3.3125781952965806e-06,1.3607040442397586e-06,6.342871812148561e-09,1.0259868443352768e-07,7.442062360989666e-11,1.1200502126750322e-08,6.795430210532075e-08,3.76,0.0,0.011456532016721576,0.3789295072763759,0.5812985985717114,0.00040344293009641786,0.0013468648564580745,0.6146969420840964,3.194269906333009e-13,4.2712285103238915e-14,7.624734670823421e-10,8.407740300974977e-06,0.0055489137286049055,1.097975401086092e-06,7.613522771977636e-13,2.5992915489392756e-14,4.848843187854085e-07,5.670746117958839e-07,5.755770870376969e-09,0.0029504360922160745,0.0001062736468201182,7.327644877944392e-07,3.283819140534681e-05,7.140690291928555e-07,9.872616855588474e-07,2.8391489085755242e-12,3.358745635401297e-11,1.067036950503811e-06,1.864316499306767e-05,5.504126996467874e-09,2.134454472369882e-10
0.0023195257233539616,0.6924764548256206,0.0005151551055942368,0.0003583913786945114,0.0005391535612100602,0.03564269562991481,0.0,0.0,0.0005845511593672441,3.047959692799591e-05,0.5663441293785263,0.042491943089362876,1.0447602374112847e-05,3.764119136208816e-12,1.338550704857901e-09,4.398064037443091e-08,6.496317506293353e-05,0.0016146940791561962,1.4998363537825656e-06,1.4212943188801749e-09,9.269672168057156e-06,2.116833157471081e-11,6.433543398177382e-09,2.3542534444929145e-05,1.867230170243364e-08,0.000558465016029432,4.513669366672278e-09,3.3443737162013076e-06,1.3616524266101261e-06,6.479490652668553e-09,1.0474914526440209e-07,7.496134429474956e-11,1.1421654603465272e-08,6.86872648718633e-08,3.76,0.0,0.01119730496908504,0.37845793215184526,0.5816432699553788,0.00040291893364830254,0.0013364713238442107,0.6150399828453303,3.257001190324888e-13,4.3551330023314476e-14,7.771786047783497e-10,8.52410827337765e-06,0.005507915257412972,1.088110545784911e-06,7.709358457035812e-13,2.631901547281941e-14,4.906877103988126e-07,5.760952903600586e-07,5.707309991553945e-09,0.0029173238411991935,0.00010614150568620242,7.40593400683943e-07,3.319797338666357e-05,7.217103983413426e-07,9.815240286857356e-07,2.8665579678597235e-12,3.34807252682643e-11,1.0786185070656205e-06,1.883127821788163e-05,5.557200522627269e-09,2.194432204461186e-10
0.0023216990117209354,0.6925035417215204,0.0005268415106339038,0.0003675387865795979,0.0005505945638785104,0.035596753523717314,0.0,0.0,0.0005832052613689805,3.033766395331916e-05,0.5664877466265545,0.042741357967595386,1.0599170907103438e-05,4.017707211833672e-12,1.3953507779115498e-09,4.4919044371470614e-08,6.532992353178635e-05,0.0016028657580254367,1.5217774448649211e-06,1.4310972092665217e-09,9.138056920102086e-06,2.1849165454671608e-11,6.606015328087104e-09,2.3797441555896084e-05,1.8819963095341414e-08,0.000556606503798835,4.624852982061395e-09,3.3761006834351964e-06,1.3618724839738516e-06,6.6184721194942516e-09,1.0698485732483335e-07,7.54996977717964e-11,1.1650249095674269e-08,6.942629885912303e-08,3.76,0.0,0.010938446394874879,0.37798185119471267,0.5819900883538269,0.00040233426460266727,0.001325785421807738,0.6153841375077075,3.3220643998792716e-13,4.4421573300013214e-14,7.924277292110136e-10,8.643805195815287e-06,0.00546617279260251,1.0780174680153871e-06,7.807863101574223e-13,2.6654157839412637e-14,4.966446336801639e-07,5.854476989175916e-07,5.657738524688705e-09,0.0028837472278221937,0.00010600810534905909,7.486158919681839e-07,3.3567230928704414e-05,7.295410647318998e-07,9.757427663885922e-07,2.89466997899132e-12,3.336890875914781e-11,1.0905305358545327e-06,1.9024010732898565e-05,5.611632996335559e-09,2.2572786008494182e-10
