Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81)
0.0011181961503208444,0.6336067981695785,6.618012315249321e-06,4.20621181156934e-06,4.0445173440401774e-05,0.008674315251081248,0.0,0.0,0.00046830609944993455,6.146867845129428e-05,0.23370656928427655,0.002709006388778243,7.649519035644687e-07,1.4514403840902553e-17,5.332802630196206e-13,3.7113648061635024e-09,2.626102853617565e-07,0.0027823765055350956,5.215944350950263e-09,7.912754436994768e-12,7.987453071192414e-06,9.464707428578004e-13,2.6540091517547824e-09,7.893722754208579e-07,1.1170122496222689e-10,5.4835571418820457e-05,3.588639757796681e-11,6.113812295611258e-07,1.7139422224565794e-10,4.155155857467525e-12,2.9485407483472473e-09,2.7974182973734907e-13,5.89622740340447e-11,2.699009108587603e-09,3.76,0.0,0.4636653440449487,0.7307445507815538,0.2634509834371322,1.944858136832352e-05,0.0019145287620156266,0.24074922496126425,9.551488854736875e-14,9.918534344992042e-15,1.3244424955921778e-10,5.301089068091075e-07,0.031679657480466555,5.715825158428458e-06,7.662647225997199e-14,1.601896171058487e-15,6.950213272714276e-08,5.956257884555796e-08,1.3874800886124058e-08,0.0023558240616911503,0.0001414030251343618,1.4293294473497127e-08,1.65093851993442e-05,1.4711038844002363e-08,8.315467304925525e-07,3.5480830974730615e-12,1.4336425483977542e-12,2.986497461943141e-08,8.942935534193461e-07,9.587224376828281e-09,4.560687207870251e-13,1.7270254908766712e-14,2.11178658151753e-08,1.3218692517990946e-07,9.582853549721196e-07,0.0009415239694555632,1.3044921791726866e-05
0.0011204380854951787,0.6336729981110446,6.627649037409234e-06,4.207600576176791e-06,4.044620408030182e-05,0.008695952790289297,0.0,0.0,0.00046854450315458683,6.148798484480845e-05,0.23428825914253262,0.0027194967463957456,7.658916213094086e-07,1.45675733497176e-17,5.341233622764842e-13,3.7099202390567996e-09,2.634210353252948e-07,0.0027846952420052806,5.245340481300134e-09,7.95825070447672e-12,8.026102346349319e-06,9.52014840992464e-13,2.6508432769800013e-09,7.92097892574002e-07,1.1204231384022984e-10,5.5098564881808315e-05,3.611407831893765e-11,6.146853896577843e-07,1.7263341098426838e-10,4.183365365831084e-12,2.9555248321684026e-09,2.811776537815617e-13,5.930110950113002e-11,2.719347363645049e-09,3.76,0.0,0.4630982553759451,0.7301920633578668,0.26398930577310786,1.9520487872416595e-05,0.0019134629818941154,0.24134681541063577,9.53958797071159e-14,9.906175612715388e-15,1.3228704511640707e-10,5.301635084894338e-07,0.03164078491610626,5.7077277371756735e-06,7.65683429524843e-14,1.6006823165531957e-15,6.944304598057392e-08,5.9547051164786544e-08,1.3855182976281939e-08,0.0023605775970795607,0.00014129611589248017,1.4341365290623272e-08,1.648663917136626e-05,1.476084921541232e-08,8.338930002106789e-07,3.540145925170408e-12,1.4404946250884682e-12,2.9950473282346305e-08,8.962106185128747e-07,9.565777436193378e-09,4.569357775821384e-13,1.733576678575658e-14,2.1072105873206552e-08,1.3248320742737068e-07,9.611632079602616e-07,0.0009438306212290988,1.3091449103326902e-05
0.001122680020669513,0.6337391187765221,6.637294558147748e-06,4.208993558776607e-06,4.044723284520851e-05,0.00871758567330108,0.0,0.0,0.0004687804937091504,6.15067734025461e-05,0.2348692348914783,0.0027300027379229585,7.66826905321232e-07,1.4620841142598736e-17,5.349676228719903e-13,3.7084756237053708e-09,2.6423350489373324e-07,0.0027869960912175716,5.274814243310151e-09,8.003881414164952e-12,8.064808439108004e-06,9.575748003597764e-13,2.6476811471319916e-09,7.948230914539008e-07,1.1238356244071885e-10,5.536191281322838e-05,3.634259203654305e-11,6.179973130663161e-07,1.73879691672034e-10,4.211694768718786e-12,2.9624910821756414e-09,2.8261654947504504e-13,5.964090583827177e-11,2.739774430911435e-09,3.76,0.0,0.4625318742235606,0.7296402512164388,0.2645269533279362,1.9592508012232167e-05,0.0019123977403071157,0.24194368514311768,9.52770504660335e-14,9.893835532111662e-15,1.3213004765571894e-10,5.302178739869473e-07,0.03160194250248195,5.69964441180724e-06,7.651026036339548e-14,1.5994694340015922e-15,6.938401675121164e-08,5.953142923512095e-08,1.383559915173085e-08,0.002365321764595519,0.00014118933732115113,1.4389472216478299e-08,1.6463917384859177e-05,1.4810696448817523e-08,8.362325994888493e-07,3.532226711797584e-12,1.4473557829245803e-12,3.003596384209956e-08,8.981245793417122e-07,9.54437902036536e-09,4.578064262883902e-13,1.7401369699009386e-14,2.102645105292117e-08,1.327790613744622e-07,9.64041311282294e-07,0.0009461331727099233,1.3138001961733358e-05
0.0011249219558438473,0.6338051602233618,6.646948982972567e-06,4.210390780038887e-06,4.044825967787957e-05,0.008739213889266224,0.0,0.0,0.00046901408745017597,6.152504780618074e-05,0.23544949702734308,0.002740524341378195,7.677577739647368e-07,1.4674309015442897e-17,5.358130754188468e-13,3.7070310033992053e-09,2.6504769903578696e-07,0.002789279131580023,5.304365676763111e-09,8.049646695942041e-12,8.103571111687491e-06,9.631506101955915e-13,2.644522758232544e-09,7.975478534094491e-07,1.1272497282834128e-10,5.56256133752378e-05,3.6571940565414336e-11,6.213169892355951e-07,1.7513309706843947e-10,4.240144524725178e-12,2.969439559002325e-09,2.8405851594041547e-13,5.998166481637453e-11,2.7602903728777047e-09,3.76,0.0,0.4619661995880105,0.729089113412107,0.2650639270093162,1.966464177463995e-05,0.001911333040726296,0.24253983471325902,9.51584005349439e-14,9.881514073269354e-15,1.3197325702561127e-10,5.30272006879982e-07,0.03156313065350371,5.691575164399191e-06,7.645222493078093e-14,1.5982575326045118e-15,6.932504567847353e-08,5.951571411713802e-08,1.3816049369535044e-08,0.002370056577473323,0.0001410826892374826,1.4437615645614962e-08,1.644122010824603e-05,1.4860580953870344e-08,8.385655288845946e-07,3.524325476113681e-12,1.4542259738917311e-12,3.012144533076662e-08,9.000354471954708e-07,9.523029179792763e-09,4.586806802451235e-13,1.746706322537456e-14,2.0980901308329558e-08,1.3307448888976696e-07,9.669196685901609e-07,0.0009484316310018714,1.318458043641623e-05
0.0011271638910181816,0.6338711225096226,6.656612167763003e-06,4.21179225456716e-06,4.0449284350784386e-05,0.008760837427560626,0.0,0.0,0.0004692453006116604,6.154281171276734e-05,0.23602904605481712,0.0027510615347851523,7.686842251250442e-07,1.4727991248848012e-17,5.366597070426263e-13,3.7055863682054296e-09,2.658636224572152e-07,0.0027915444411839687,5.333994582418637e-09,8.095546702550551e-12,8.142390127158664e-06,9.687422588166706e-13,2.6413681057155593e-09,8.002721599119901e-07,1.1306654373340898e-10,5.5889664736868136e-05,3.680212012031882e-11,6.246444076396029e-07,1.7639366009428054e-10,4.2687145932667285e-12,2.9763702432465234e-09,2.8550355131306695e-13,6.032338538878669e-11,2.7808952511318196e-09,3.76,0.0,0.46140123046919523,0.7285386489998399,0.2656002277253599,1.9736889147435755e-05,0.001910268887153343,0.24313526468371713,9.503992966800933e-14,9.869211210674036e-15,1.3181667306708673e-10,5.303259082724062e-07,0.03152434977471889,5.6835199777848555e-06,7.63942369676631e-14,1.5970466186396841e-15,6.926613331268236e-08,5.949990673224758e-08,1.3796533588529549e-08,0.002374782048954112,0.00014097617145860774,1.4485794536202973e-08,1.6418547591991063e-05,1.491050165419403e-08,8.408917891709398e-07,3.5164422347865043e-12,1.4611051501585104e-12,3.020691623424984e-08,9.019432277404594e-07,9.501727959816672e-09,4.595585283369309e-13,1.7532846863732035e-14,2.093545657893593e-08,1.3336948937373561e-07,9.697982835900195e-07,0.0009507260032520796,1.323118458527745e-05
0.0011294058261925159,0.6339370056933201,6.666284117251064e-06,4.21319797939508e-06,4.0450307192026185e-05,0.008782456277483877,0.0,0.0,0.00046947414930338687,6.156006876183867e-05,0.2366078824844237,0.0027616142961951577,7.696062841805244e-07,1.4781813896449328e-17,5.375075052739467e-13,3.7041416988106385e-09,2.6668127961109127e-07,0.0027937920978912322,5.363700886191146e-09,8.141581421860119e-12,8.181265248900594e-06,9.743497355734516e-13,2.6382171849513008e-09,8.029959925173257e-07,1.1340827678994228e-10,5.615406507101969e-05,3.703313283694492e-11,6.279795577222421e-07,1.776614137792e-10,4.297405155289141e-12,2.9832831900602965e-09,2.869516546830067e-13,6.066606615708517e-11,2.8015891267118484e-09,3.76,0.0,0.4608369658678179,0.7279888570347677,0.26613585638372267,1.9809250118953828e-05,0.0019092052829061843,0.2437299756228,9.492163756037371e-14,9.856926912497533e-15,1.3166029555303934e-10,5.303795796379462e-07,0.031485600265877954,5.675478834984165e-06,7.633629657903705e-14,1.595836694213986e-15,6.920728005765752e-08,5.94840082110449e-08,1.3777051767905339e-08,0.0023794981922782097,0.0001408697838016906,1.453400902147402e-08,1.6395900072660587e-05,1.4960458686320605e-08,8.432113812748221e-07,3.50857699864177e-12,1.4679932639968931e-12,3.0292377739836026e-08,9.038479238887641e-07,9.480475389880797e-09,4.604399814709401e-13,1.759872087627679e-14,2.089011673951274e-08,1.336640631365162e-07,9.726771599898822e-07,0.0009530162966283202,1.327781446489937e-05
0.0011316477613668502,0.6340028098329366,6.6759649335768064e-06,4.2146079617162416e-06,4.045132849360547e-05,0.008804070428381095,0.0,0.0,0.0004697006495091669,6.157682256911404e-05,0.23718600683489707,0.0027721826037629374,7.705239799209736e-07,1.4835773091127023e-17,5.383564801131919e-13,3.7026970026333406e-09,2.6750067519118777e-07,0.002796022179204847,5.393484622301875e-09,8.187750883963955e-12,8.220196241003827e-06,9.799730298839581e-13,2.635069991594789e-09,8.05719332891612e-07,1.1375017425318818e-10,5.6418812555522935e-05,3.726498204281556e-11,6.313224289276095e-07,1.7893639130920042e-10,4.326216589099233e-12,2.990178473185378e-09,2.884028253564867e-13,6.100970764363142e-11,2.822372060089199e-09,3.76,0.0,0.460273404784939,0.7274397365721977,0.2666708138921568,1.988172467813072e-05,0.001908142231138042,0.24432396810676002,9.4803523911246e-14,9.844661147556206e-15,1.315041243110682e-10,5.304330238527342e-07,0.03144688251852956,5.6674517181288955e-06,7.62784041063635e-14,1.5946277666717574e-15,6.91484864395827e-08,5.946801967352248e-08,1.3757603864734396e-08,0.002384205020679752,0.00014076352608392978,1.4582259507914914e-08,1.637327779435169e-05,1.501045247144655e-08,8.455243063402583e-07,3.5007297807452286e-12,1.474890267811396e-12,3.037783077160571e-08,9.057495432202978e-07,9.459271505014732e-09,4.61325054033735e-13,1.7664685383376463e-14,2.084488172049543e-08,1.3395821194612565e-07,9.755563015465698e-07,0.0009553025183145604,1.3324470143459201e-05
0.0011338896965411844,0.6340685349905445,6.685654699422707e-06,4.216022221790643e-06,4.045234825880687e-05,0.008825679869674663,0.0,0.0,0.0004699248171234789,6.159307673095536e-05,0.237763419631507,0.0027827664356937093,7.714373306612284e-07,1.488994003985117e-17,5.392066522636946e-13,3.7012523050134297e-09,2.6832181418140897e-07,0.002798234762332604,5.4233458123294515e-09,8.234055254692929e-12,8.259182868150998e-06,9.856121307064829e-13,2.6319265214739327e-09,8.084421627917281e-07,1.1409223796367433e-10,5.668390537282813e-05,3.7497669164806165e-11,6.346730107702052e-07,1.802186260006774e-10,4.355149300565738e-12,2.9970561390584027e-09,2.8985706248836465e-13,6.135431121243362e-11,2.8432441111709144e-09,3.76,0.0,0.4597105462215333,0.7268912866675613,0.26720510115880686,1.9954312814540105e-05,0.0019070797352667532,0.24491724271811524,9.468558845018176e-14,9.832413887876293e-15,1.3134815920445604e-10,5.304862440879432e-07,0.03140819691773387,5.6594386094523335e-06,7.622055987934322e-14,1.5934198428602558e-15,6.908975303231447e-08,5.945194213801456e-08,1.3738189836432955e-08,0.0023889025473900426,0.00014065739812254812,1.463054629317844e-08,1.6350681001912953e-05,1.5060483316926078e-08,8.478305656766664e-07,3.492900593898448e-12,1.4817961141293245e-12,3.0463274714534456e-08,9.07648094974593e-07,9.438116339781065e-09,4.622137574816405e-13,1.7730740093121505e-14,2.0799751420881527e-08,1.3425193725167912e-07,9.78435712087014e-07,0.000957584675515505,1.337115169146685e-05
0.0011361316317155187,0.6341341812254843,6.695353358589361e-06,4.217440775603685e-06,4.045336634528719e-05,0.008847284590917439,0.0,0.0,0.0004701466679241726,6.160883481994638e-05,0.238340121407403,0.0027933657701888644,7.723463428373038e-07,1.4944335171033563e-17,5.400580193886643e-13,3.699807606806786e-09,2.691447013610688e-07,0.0028004299241806397,5.453284335399102e-09,8.280494712896772e-12,8.298224895724601e-06,9.912670265524481e-13,2.6287867701310373e-09,8.111644640952881e-07,1.1443446828410006e-10,5.694934171182308e-05,3.7731192789465447e-11,6.380312927559209e-07,1.8150815133338716e-10,4.384203432815205e-12,3.003916192966309e-09,2.9131436517267694e-13,6.169987648891013e-11,2.864205338949884e-09,3.76,0.0,0.4591483891784287,0.7263435063764611,0.2677387190921615,2.0027014518515015e-05,0.0019060177990729604,0.24550980004693254,9.456783091694029e-14,9.820185106378055e-15,1.3119240005762978e-10,5.305392420683861e-07,0.031369543840748394,5.651439491796411e-06,7.616276412839284e-14,1.5922129273059753e-15,6.903108031642504e-08,5.9435776549370685e-08,1.3718809641888442e-08,0.0023935907856464265,0.00014055139973480146,1.4678868999662406e-08,1.6328109926200175e-05,1.511055083318662e-08,8.501301608054978e-07,3.485089448180711e-12,1.4887107556494861e-12,3.054870824887799e-08,9.09543584630531e-07,9.417009921745032e-09,4.631060927038859e-13,1.7796884588214355e-14,2.0754725736897026e-08,1.3454523888258994e-07,9.813153954753505e-07,0.000959862775474243,1.3417859168002504e-05
0.001138373566889853,0.6341997486005218,6.705060805249157e-06,4.218863619954196e-06,4.045438292680501e-05,0.00886888458176528,0.0,0.0,0.0004703662175990163,6.162410039041327e-05,0.2389161127015819,0.0028039805854958586,7.732510293955858e-07,1.4998845011821988e-17,5.409105522414884e-13,3.6983628703768227e-09,2.6996934115574783e-07,0.002802607741421725,5.483300029794996e-09,8.327069187826202e-12,8.337322089657801e-06,9.969377060924058e-13,2.62565073270627e-09,8.138862187669085e-07,1.1477686468692709e-10,5.7215119765751624e-05,3.796555209276035e-11,6.413972643619345e-07,1.828050009029664e-10,4.413378929664252e-12,3.0107586555910503e-09,2.9277473189786905e-13,6.204640137338827e-11,2.885255801896622e-09,3.76,0.0,0.45858693265683936,0.7257963947546477,0.2682716686004811,2.0099829781008406e-05,0.0019049564261179137,0.24610164068893495,9.445025101665483e-14,9.807974772294159e-15,1.310368466452479e-10,5.305920187621518e-07,0.03133092365897583,5.643454347766621e-06,7.610501716855959e-14,1.5910070267032692e-15,6.897246874340357e-08,5.941952391853575e-08,1.3699463239249423e-08,0.0023982697486870748,0.0001404455307379738,1.4727226836986792e-08,1.6305564790075362e-05,1.516065420474123e-08,8.524230934024539e-07,3.477296354673009e-12,1.4956341451872224e-12,3.063413185106856e-08,9.114360155628456e-07,9.395952280744284e-09,4.640020542762147e-13,1.786311893246407e-14,2.0709804625895335e-08,1.348381167824798e-07,9.84195355585645e-07,0.0009621368254544767,1.3464592631913693e-05
0.0011406155020641873,0.6342652371764079,6.714777177383185e-06,4.220290755911414e-06,4.0455398421335e-05,0.0088904798318055,0.0,0.0,0.0004705834816729709,6.163887697040399e-05,0.23949139406165867,0.002814610859970244,7.741514254466629e-07,1.5053492495559788e-17,5.417642688495584e-13,3.696918115493703e-09,2.707957382029287e-07,0.0028047682903298418,5.513392954417894e-09,8.373778669095965e-12,8.376474216561944e-06,1.0026241587563813e-12,2.6225184049871526e-09,8.166074088936607e-07,1.1511943040806471e-10,5.7481237733286806e-05,3.820075171358108e-11,6.447709150698078e-07,1.8410920848030775e-10,4.442676238882368e-12,3.017583630606018e-09,2.942381623813007e-13,6.239388619840445e-11,2.9063955578385575e-09,3.76,0.0,0.45802617565881587,0.725249950858126,0.2688039505918088,2.0172758593679246e-05,0.0019038956193598224,0.2466927652481816,9.433284843237358e-14,9.795782852770333e-15,1.3088149877091454e-10,5.306445770789009e-07,0.031292336735190225,5.635483159775092e-06,7.604731915682579e-14,1.589802144254507e-15,6.891391875732155e-08,5.940318537378941e-08,1.3680150586286349e-08,0.0024029394497409925,0.00014033979094939865,1.4775620648300931e-08,1.628304581662013e-05,1.5210794300449972e-08,8.5470936537604e-07,3.469521319017518e-12,1.5025662357027762e-12,3.071954724725958e-08,9.133253944372283e-07,9.37494343216787e-09,4.649016643688013e-13,1.7929443442397015e-14,2.0664987927821546e-08,1.3513057282968458e-07,9.870755963383128e-07,0.0009644068327362554,1.3511352153767779e-05
0.0011428574372385216,0.6343306470172143,6.724502581947205e-06,4.221722209358445e-06,4.045641274768257e-05,0.008912070330756241,0.0,0.0,0.00047079847554535464,6.165316806053721e-05,0.24006596604423905,0.0028252565720533374,7.750475482712503e-07,1.5108389186238846e-17,5.426191975985061e-13,3.6954733766986395e-09,2.7162389755688657e-07,0.0028069116467590196,5.543563144593608e-09,8.420623461783753e-12,8.415681044006217e-06,1.0083263733771701e-12,2.6193897828842765e-09,8.193280166948096e-07,1.1546216755952714e-10,5.7747693819804237e-05,3.843679329561366e-11,6.481522344136196e-07,1.854208080317275e-10,4.472095840190818e-12,3.024391156973586e-09,2.957046562325146e-13,6.27423329135328e-11,2.9276246638143374e-09,3.76,0.0,0.4574661171862661,0.7247041737431245,0.26933556597476366,2.02458009489892e-05,0.0019028353822000722,0.2472831743373525,9.421562290912662e-14,9.783609321471947e-15,1.3072635631569784e-10,5.306969203714206e-07,0.031253783423183315,5.62752590976325e-06,7.598967046989512e-14,1.5885982879260475e-15,6.885543089889042e-08,5.938676187216019e-08,1.3660871639702406e-08,0.002407599902032877,0.00014023418018645306,1.4824050841511628e-08,1.626055323386593e-05,1.5260971544499603e-08,8.569889788747983e-07,3.4617643506976385e-12,1.5095069803345936e-12,3.0804953259586295e-08,9.152117317969453e-07,9.353983401385761e-09,4.658049366378347e-13,1.7995857685096266e-14,2.0620275564785678e-08,1.3542260860145672e-07,9.899561217410298e-07,0.0009666728046247468,1.3558137809413784e-05
0.0011450993724128559,0.6343959781862326,6.734236972510703e-06,4.223157995023388e-06,4.0457425859037564e-05,0.008933656068467083,0.0,0.0,0.00047101121452961144,6.166697714362825e-05,0.24063982921149063,0.002835917700181547,7.759394070499158e-07,1.516350385292914e-17,5.434753289779001e-13,3.69402864087689e-09,2.724538241702624e-07,0.002809037886316234,5.573810494152091e-09,8.467603682988076e-12,8.454942340102804e-06,1.0140443384350651e-12,2.616264861787976e-09,8.220480244815432e-07,1.1580507645695985e-10,5.801448623590631e-05,3.867367596114918e-11,6.515412119618352e-07,1.8673983365506022e-10,4.501637876416228e-12,3.0311812455468383e-09,2.971742125122821e-13,6.309174122902769e-11,2.9489431761567746e-09,3.76,0.0,0.4569067562410964,0.7241590624660278,0.26986651565807857,2.0318956840118915e-05,0.0019017757182567543,0.24787286857441915,9.409857418572904e-14,9.771454151171423e-15,1.3057141910049574e-10,5.307490503654821e-07,0.031215264071220005,5.619582580310238e-06,7.593207137189764e-14,1.5873954630795185e-15,6.879700563305835e-08,5.9370254352924996e-08,1.3641626357697814e-08,0.0024122511187914483,0.00014012869826654414,1.4872517009843425e-08,1.6238087256236293e-05,1.5311185516622425e-08,8.592619361980515e-07,3.454025456400767e-12,1.5164563323602776e-12,3.0890349054055766e-08,9.170950334519931e-07,9.333072206691863e-09,4.667118711577609e-13,1.8062361402933217e-14,2.0575667435377914e-08,1.3571422411404334e-07,9.928369358492802e-07,0.0009689347484536777,1.3604949664884068e-05
