Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55)
0.00027693742960964375,0.4908071950092059,1.6434828394514527e-09,9.366959986682885e-10,4.4688937658784944e-08,3.353650769857488e-07,0.0,0.0,2.4250513251704886e-07,9.822469643173834e-09,1.4580412281311846e-06,2.438418286571463e-07,1.6837344438592125e-15,1.0403963490438694e-27,2.8841169475720136e-19,7.1359732443501256e-12,4.122659287559604e-11,4.38156560823641e-09,3.107135113945923e-20,7.758368102395113e-28,6.545816771241287e-17,2.9110831467422904e-23,6.5130346881437635e-12,9.972470791807853e-14,2.2245468443519437e-16,1.5877992469347343e-16,3.9645385647503165e-25,1.7068485373803996e-17,8.668398954159986e-18,9.017324249974013e-22,1.161754107686528e-17,3.575440945378308e-22,1.1498518210239937e-23,5.18376846503674e-23,3.76,0.0,0.5591422460359131,0.9999733092621882,2.6178213047706175e-05,3.750735803734349e-10,6.562811874901167e-07,1.7067905868897002e-06,3.109056185813607e-15,1.0776965820445238e-16,4.2017689977827966e-13,3.6717149034085715e-11,2.4616436699940457e-05,4.3205502732851725e-08,7.661577392337891e-15,1.5730706413714226e-18,1.146738932353519e-11,3.912438791639682e-13,3.684075100454323e-12,9.588101928785705e-11
0.00029063605815000715,0.49080721910001246,1.6813730699571936e-09,9.888449387164123e-10,4.77504878101987e-08,3.5586625291393683e-07,0.0,0.0,2.5608136494947255e-07,1.0800591249536426e-08,1.6967316367240336e-06,2.55908537458148e-07,1.8303625926533687e-15,1.0883905563397013e-27,2.949203837543157e-19,7.135949847586565e-12,4.13016971188799e-11,4.6366360448578104e-09,3.616706681023512e-20,9.438127474540901e-28,7.45587880140008e-17,2.912853017767538e-23,6.512997345511762e-12,1.158946602137237e-13,2.243548917337162e-16,1.9353935344849377e-16,4.489104411541413e-25,1.801574870861732e-17,9.18166464945087e-18,9.065753343072731e-22,1.3112011120226731e-17,4.1683609576574167e-22,1.3303867363345213e-23,5.948314932586282e-23,3.76,0.0,0.5591391865397375,0.9999702757355537,2.918358598129944e-05,3.9585505010861056e-10,7.013109501812268e-07,1.9578343896130048e-06,3.1090364457944405e-15,1.0776897383786866e-16,4.2017428307681845e-13,3.674944429801213e-11,2.7376881102720516e-05,4.6172672487867764e-08,7.66798329292161e-15,1.5744193397877035e-18,1.147741666885135e-11,3.9158882874612053e-13,3.9368439851591805e-12,1.0662333583430815e-10
0.00030433468669037054,0.49080724564555445,1.720489515362835e-09,1.0426935248447425e-09,5.0911905808694766e-08,3.7682541777219083e-07,0.0,0.0,2.698528573652406e-07,1.182447958223226e-08,1.96154246411948e-06,2.679756969158175e-07,1.9869373407172946e-15,1.139142849802444e-27,3.0163969147881337e-19,7.135924910669138e-12,4.137970657984654e-11,4.898938402453864e-09,4.182146740159823e-20,1.142603049861167e-27,8.467554457196772e-17,2.9148166129446633e-23,6.512957516601812e-12,1.3383605358517592e-13,2.2630035254996555e-16,2.3385073606618926e-16,5.064470841745725e-25,1.8964908796789896e-17,9.696824855401798e-18,9.116801561539533e-22,1.4747892429600047e-17,4.8280434051784e-22,1.5309576203595606e-23,6.792514026220315e-23,3.76,0.0,0.5591359232836283,0.999967039565454,3.239127586465892e-05,4.166749048652923e-10,7.478091701873102e-07,2.2350074686842135e-06,3.1090153904747056e-15,1.0776824387504729e-16,4.20171494172388e-13,3.678504830456019e-11,3.031338982022117e-05,4.923658282679972e-08,7.675055067522302e-15,1.5759072406514684e-18,1.148847310500695e-11,3.9196925978653873e-13,4.197853893999442e-12,1.1849757476844752e-10
0.00031803331523073394,0.490807274798381,1.7608708619223949e-09,1.098295084025115e-09,5.417632180385202e-08,3.9825737140526213e-07,0.0,0.0,2.8382726062994034e-07,1.2894238162886291e-08,2.2541110151347295e-06,2.800433623801416e-07,2.154321396645818e-15,1.1926922050936753e-27,3.0857625925041334e-19,7.1358983839595355e-12,4.146079635287204e-11,5.169203523624116e-09,4.806966393048584e-20,1.3769155119177196e-27,9.591530989371611e-17,2.9169943723152356e-23,6.512915120250695e-12,1.5366400583498345e-13,2.282932992291181e-16,2.8030837279985393e-16,5.6948915536837e-25,1.991603859298782e-17,1.0213956824572931e-17,9.170618144868256e-22,1.6535324073960997e-17,5.5590473112632715e-22,1.753098007307612e-23,7.722367880041388e-23,3.76,0.0,0.5591324496294111,0.999963594148783,3.580787519379992e-05,4.375346348666294e-10,7.958218517670119e-07,2.5399480312567237e-06,3.1089929767841303e-15,1.0776746682292086e-16,4.2016852767889956e-13,3.6824217148155725e-11,3.343091367192006e-05,5.240026230975207e-08,7.68284300191472e-15,1.5775450027995871e-18,1.1500638389595526e-11,3.923879354360687e-13,4.467362812161934e-12,1.3161809988186852e-10
0.00033173194377109734,0.49080730671534145,1.8025569335570253e-09,1.15570449434454e-09,5.754695688008368e-08,4.201773790865435e-07,0.0,0.0,2.9801245610092797e-07,1.4010005055512363e-08,2.576120727916919e-06,2.921115946385368e-07,2.33346355255336e-15,1.2492570091278654e-27,3.1573692344538603e-19,7.135870216263407e-12,4.154510835499714e-11,5.448218497652063e-09,5.494776549358406e-20,1.6523166142831465e-27,1.0839563261334211e-16,2.9194087833669164e-23,6.512870072759341e-12,1.7549739488694632e-13,2.303358705035776e-16,3.335431881458584e-16,6.385034902205172e-25,2.086921537011975e-17,1.0733142427159298e-17,9.227342419614417e-22,1.848513501768863e-17,6.366119255494016e-22,1.9984392230890873e-23,8.744283038645323e-23,3.76,0.0,0.5591287587313625,0.9999599326759224,3.9440182576664916e-05,4.5843581520557815e-10,8.45396333012319e-07,2.8743404883567386e-06,3.1089691603088977e-15,1.0776664114184459e-16,4.2016537805883103e-13,3.6867224694923265e-11,3.673456339220931e-05,5.5666827137921474e-08,7.691402202981274e-15,1.5793441550014092e-18,1.1513997821740764e-11,3.928478120879711e-13,4.74563619042632e-12,1.4610807828892376e-10
0.00034543057231146073,0.4908073415577264,1.8455887226154635e-09,1.2149782257832287e-09,6.102712544372752e-08,4.426011851193539e-07,0.0,0.0,3.1241656221310116e-07,1.517195334902596e-08,2.9293026608353676e-06,3.0418046037172225e-07,2.5254077224231127e-15,1.3090222749059198e-27,3.2312872075238154e-19,7.135840354785366e-12,4.163276979797267e-11,5.736830541041925e-09,6.249291231676579e-20,1.9756294831689108e-27,1.2224555626443778e-16,2.922084471422952e-23,6.512822287819512e-12,1.9945897666873395e-13,2.32430196394731e-16,3.9422376355392955e-16,7.1400272942087965e-25,2.182452000666289e-17,1.1254467401717765e-17,9.287110938595473e-22,2.0608889244311688e-17,7.254200382824291e-22,2.2687188297057564e-23,9.865103297881601e-23,3.76,0.0,0.5591248435302096,0.9999560481247697,4.329520869193756e-05,4.793800895782191e-10,8.965813206946944e-07,3.2399169467220824e-06,3.1089438952517114e-15,1.0776576524421469e-16,4.201620396198137e-13,3.691436366465582e-11,4.0229614101268566e-05,5.903948343141797e-08,7.700792677084177e-15,1.581317127883295e-18,1.152864256928893e-11,3.9335205087222995e-13,5.03294713918445e-12,1.621000882624524e-10
0.00035912920085182413,0.4908073794914085,1.8900084214023753e-09,1.2761743819205095e-09,6.46202376507882e-08,4.6554502679963425e-07,0.0,0.0,3.270479412307326e-07,1.6380291663231194e-08,3.315437020736788e-06,3.1625003264279276e-07,2.731302922642686e-15,1.372184861351484e-27,3.3075889355953013e-19,7.135808745082665e-12,4.172390480028616e-11,6.035951127820934e-09,7.074330979995134e-20,2.3543430245673782e-27,1.3760649432893353e-16,2.925048506452589e-23,6.512771676438426e-12,2.2567550629175256e-13,2.345784491684998e-16,4.630574031074435e-16,7.9655011541133125e-25,2.2782036581721946e-17,1.177802093868437e-17,9.35006188009039e-22,2.2918933621041816e-17,8.228432250207725e-22,2.565788480773756e-23,1.1092145620132808e-22,3.76,0.0,0.5591206967469743,0.9999519332546137,4.738018240152578e-05,5.00369160688853e-10,9.494269256901025e-07,3.638458742325892e-06,3.10891713439169e-15,1.0776483749307842e-16,4.20158506511376e-13,3.696594688660493e-11,4.3921509888355606e-05,6.252152954398e-08,7.711077827602852e-15,1.5834771352375155e-18,1.1544670065305996e-11,3.939040315559361e-13,5.329576625603784e-12,1.7973676619346912e-10
0.0003728278293921875,0.4908074206869895,1.935859454268924e-09,1.3393527422082314e-09,6.832980187478172e-08,4.890256487481966e-07,0.0,0.0,3.419152061684253e-07,1.7635264678807893e-08,3.7363547337517357e-06,3.2832039142200093e-07,2.952414289096657e-15,1.4388573363964992e-27,3.386348954357834e-19,7.135775331018054e-12,4.1818636308052114e-11,6.346560385552162e-09,7.973826359110885e-20,2.7969396574130098e-27,1.546331653182013e-16,2.928330477874906e-23,6.512718146861773e-12,2.5427786248756314e-13,2.3678286183245575e-16,5.407912332003268e-16,8.867647687177705e-25,2.3741852402920152e-17,1.2303895711058684e-17,9.416337113677235e-22,2.5428448885974842e-17,9.294169116944997e-22,2.891622912773295e-23,1.2433239386546049e-22,3.76,0.0,0.5591163108766614,0.9999475805998509,5.170255701974065e-05,5.214047900640308e-10,1.0039846989754167e-06,4.071798016794292e-06,3.1088888290439165e-15,1.0776385620073085e-16,4.2015477272164804e-13,3.7022308602260465e-11,4.781586850936329e-05,6.611635841406529e-08,7.722324682993155e-15,1.585838225531599e-18,1.1562184415338238e-11,3.945073668313119e-13,5.635813673886249e-12,1.991714951653726e-10
0.0003865264579325509,0.49080746531995056,1.983186510253151e-09,1.4045748049015012e-09,7.215942721337962e-08,5.130603176197546e-07,0.0,0.0,3.570272278837621e-07,1.8937153691775618e-08,4.193939059768527e-06,3.403916241496752e-07,3.190135235576104e-15,1.5094619258095856e-27,3.467643967044627e-19,7.135740054711402e-12,4.19170851847942e-11,6.669711773165994e-09,8.951821572250227e-20,3.313331870480087e-27,1.7349459180345818e-16,2.9319627329652843e-23,6.512661604494745e-12,2.854011758432834e-13,2.390457377263702e-16,6.282133371947733e-16,9.85327509292706e-25,2.4704058164084147e-17,1.2832188040086484e-17,9.486082420240945e-22,2.8151503882848206e-17,1.0456994177517625e-21,3.248331255283519e-23,1.38967695967541e-22,3.76,0.0,0.5591116781817835,0.9999429824635441,5.627001674184888e-05,5.424888006463807e-10,1.0603076681753406e-06,4.541819337855632e-06,3.1088589290174505e-15,1.0776281962725982e-16,4.2015083207401003e-13,3.708380581810871e-11,5.191848620021549e-05,6.982745995084507e-08,7.734605241774402e-15,1.5884154437061367e-18,1.1581296816052299e-11,3.9516591701693367e-13,5.951955568498567e-12,2.205691377101765e-10
0.0004002250864729143,0.49080751357080715,2.032035576338664e-09,1.4719038306981522e-09,7.61128260323051e-08,5.376668371947205e-07,0.0,0.0,3.7239314234355146e-07,2.028627719284934e-08,4.690127251592061e-06,3.5246382633970667e-07,3.446000868229612e-15,1.5840910364059746e-27,3.5515529012089974e-19,7.135702856490013e-12,4.201937185325294e-11,7.00653705717331e-09,1.0012478184081454e-19,3.914756393961321e-27,1.9437516744824212e-16,2.935980480840927e-23,6.512601951821018e-12,3.191849611598549e-13,2.4136946369444966e-16,7.261539259786337e-16,1.0929872998527165e-24,2.5668747994876907e-17,1.3362997956869503e-17,9.559448046558066e-22,3.1103113071970036e-17,1.1722733012050659e-21,3.6381692660741297e-23,1.549172456612362e-22,3.76,0.0,0.5591067906857269,0.9999381309108172,6.109048323413645e-05,5.636230769668827e-10,1.1184503746354995e-06,5.050461364860525e-06,3.1088273825723383e-15,1.077617259790557e-16,4.2014667822377355e-13,3.715081976354639e-11,5.6235342607234506e-05,7.365842345339501e-08,7.747996869360934e-15,1.591224902653352e-18,1.1602126009817941e-11,3.958838060198643e-13,6.2783080602300914e-12,2.4410681537845377e-10
0.0004139237150132777,0.4908075656252674,2.0824539712901194e-09,1.5414048869940847e-09,8.019381654511838e-08,5.628635638595825e-07,0.0,0.0,3.880223580654337e-07,2.1682991472106813e-08,5.226912259811771e-06,3.645371022262964e-07,3.721702781666853e-15,1.6629995038419185e-27,3.6381569664692933e-19,7.135663674837575e-12,4.2125619288350494e-11,7.3582516039641824e-09,1.1160078956364427e-19,4.613970803895502e-27,2.1747579633025511e-16,2.940422209294142e-23,6.512539088319606e-12,3.557732536864115e-13,2.4375652289663697e-16,8.354865453585334e-16,1.2105683706571305e-24,2.6636019455597267e-17,1.3896429211399733e-17,9.636590230407965e-22,3.4299297531236563e-17,1.3097464022880053e-21,4.063551249108223e-23,1.722774840860067e-22,3.76,0.0,0.5591016401659492,0.9999330177620871,6.617212238746747e-05,5.848095640581741e-10,1.1784689110006632e-06,5.599718560420054e-06,3.108794136375607e-15,1.0776057340728575e-16,4.201423046548634e-13,3.7223757437815266e-11,6.0772605835452274e-05,7.76129400616191e-08,7.762581966666052e-15,1.5942837855122123e-18,1.1624798767209165e-11,3.966654382823423e-13,6.6151855749524235e-12,2.6997473790028646e-10
0.0004276223435536411,0.49080762167439607,2.134490380039904e-09,1.6131448927352865e-09,8.440632542752979e-08,5.886694224819899e-07,0.0,0.0,4.039245637366795e-07,2.3127691249428493e-08,5.806344484466162e-06,3.766115654568252e-07,4.019105374247542e-15,1.7465497481365853e-27,3.7275397131744256e-19,7.135622446341894e-12,4.2235954334662036e-11,7.726160007179975e-09,1.239903179968145e-19,5.425781055603973e-27,2.430151091427584e-16,2.945329696459412e-23,6.512472910379718e-12,3.953147489815427e-13,2.4620950336207765e-16,9.571293212888307e-16,1.3389780776846271e-24,2.760597361122152e-17,1.44325893601468e-17,9.717672200702427e-22,3.775714979816705e-17,1.4587530931660957e-21,4.5270627519749865e-23,1.9115198623706748e-22,3.76,0.0,0.5590962181470113,0.999927634586129,7.152335123642201e-05,6.060502680356141e-10,1.2404209592766625e-06,6.191642949274319e-06,3.1087591354561176e-15,1.077593600063291e-16,4.201377046764963e-13,3.730305323998106e-11,6.553663761587571e-05,8.169480523740199e-08,7.77844818970726e-15,1.5976104036792568e-18,1.1649450394002932e-11,3.9751551659757835e-13,6.962911424952388e-12,2.983770849071995e-10
0.0004413209720940045,0.4908076819147815,2.1881948886334237e-09,1.6871926638625632e-09,8.875439046454502e-08,6.151039226867335e-07,0.0,0.0,4.201097360119771e-07,2.4620810331191317e-08,6.4305335746246924e-06,3.886873398338715e-07,4.340263833211592e-15,1.83472122530568e-27,3.8197870920031297e-19,7.135579105641518e-12,4.235050723190532e-11,8.111662070188574e-09,1.3733873844852588e-19,6.3667915928114876e-27,2.712307611640246e-16,2.950748444180629e-23,6.5124033112136836e-12,4.379629466257693e-13,2.4873110410355133e-16,1.0920462439795528e-15,1.4792155647107794e-24,2.857871519009884e-17,1.497158993891988e-17,9.802864229001255e-22,4.1494902819151116e-17,1.6199559351643283e-21,5.031475471926219e-23,2.116520941258775e-22,3.76,0.0,0.5590905158934436,0.9999219726929738,7.715284504609801e-05,6.273472584590287e-10,1.3043658293494862e-06,6.828345925538268e-06,3.1087223231584103e-15,1.0775808381217694e-16,4.2013287141989485e-13,3.7389170699504424e-11,7.053399859268517e-05,8.590792127414126e-08,7.795689185370326e-15,1.601224307522501e-18,1.1676225269961287e-11,3.9843906104781363e-13,7.321818022681053e-12,3.295329433647034e-10
0.0004550196006343679,0.4908077465487085,2.243619019715196e-09,1.7636189593048567e-09,9.324216322840023e-08,6.421871755385001e-07,0.0,0.0,4.3658814749178386e-07,2.6162822293691827e-08,7.10165027699903e-06,4.0076456010958756e-07,4.687443954844742e-15,1.928047511905299e-27,3.914987514464274e-19,7.135533585370988e-12,4.246941119971084e-11,8.516259164629692e-09,1.516927563769905e-19,7.455942288106705e-27,3.0238081716150703e-16,2.9567277902088445e-23,6.5123301807677394e-12,4.83876298196419e-13,2.513241413298165e-16,1.2412484919369098e-15,1.6323813205854974e-24,2.955435274566216e-17,1.5513546643096483e-17,9.892343743801346e-22,4.553200316289949e-17,1.7940474480496995e-21,5.579763991031546e-23,2.3389761524155657e-22,3.76,0.0,0.5590845244024358,0.9999160231266342,8.306954456847701e-05,6.48702670685992e-10,1.3703644979300177e-06,7.512000109464423e-06,3.1086836410954335e-15,1.0775674280079378e-16,4.20127797835025e-13,3.748260431162771e-11,7.577145373116937e-05,9.025629983247545e-08,7.814405061089803e-15,1.6051463734351503e-18,1.1705277420527222e-11,3.9944142910498853e-13,7.69224709673274e-12,3.6367730402384165e-10
0.0004687182291747313,0.49080781578433524,2.300815768530953e-09,1.8424965274806788e-09,9.78739117850512e-08,6.699399106368529e-07,0.0,0.0,4.533703748825346e-07,2.7754241193766564e-08,7.821928334682776e-06,4.128433728358345e-07,5.063143980648896e-15,2.0267945570774087e-27,4.0132319142536347e-19,7.135485816104781e-12,4.25928029118024e-11,8.941560987071633e-09,1.6710045460872317e-19,8.714688610476803e-27,3.3674522868560486e-16,2.9633213320264154e-23,6.512253405630676e-12,5.332183596283634e-13,2.5399155502883467e-16,1.4057957969969304e-15,1.7996877276284384e-24,3.0532998784692225e-17,1.60585794785232e-17,9.986295902102111e-22,4.988918869541571e-17,1.9817517456017612e-21,6.175123321980491e-23,2.580175934957404e-22,3.76,0.0,0.5590782343963588,0.9999097766576615,8.928266347002124e-05,6.701187074153277e-10,1.4384796478899219e-06,8.244841254850523e-06,3.1086430291001367e-15,1.0775533488643928e-16,4.2012247668736267e-13,3.758388147878407e-11,8.125597784698187e-05,9.47440644998265e-08,7.83470255130547e-15,1.6093988636252015e-18,1.17367711211581e-11,4.005283368866221e-13,8.074549909851069e-12,4.0106212036489697e-10
0.0004824168577150947,0.49080788983587476,2.359839639430032e-09,1.9239001532738543e-09,1.0265402342682926e-07,6.983834936285964e-07,0.0,0.0,4.7046730733977554e-07,2.9395622307081888e-08,8.593666437123693e-06,4.249239372736673e-07,5.470118647460045e-15,2.1312637191883646e-27,4.1146138094391426e-19,7.135435726299945e-12,4.272082316382956e-11,9.389292737049198e-09,1.8361133786586111e-19,1.0167410468044107e-26,3.746274095273034e-16,2.9705871164446155e-23,6.512172868940392e-12,5.861579478357256e-13,2.567364155621631e-16,1.586797851434717e-15,1.9824706952188256e-24,3.151476989316328e-17,1.6606812910245725e-17,1.0084914172340958e-21,5.458857102070076e-17,2.1838261692497694e-21,6.820987473674259e-23,2.8415115913044304e-22,3.76,0.0,0.5590716363151117,0.9999032237755258,9.580169593199659e-05,6.915976400948558e-10,1.5087757079518233e-06,9.029170208226595e-06,3.1086004251759495e-15,1.0775385791995175e-16,4.2011690055470443e-13,3.769356456605617e-11,8.699476125712735e-05,9.937545337121107e-08,7.856695357362238e-15,1.6140055054108238e-18,1.177088153713528e-11,4.017058816670831e-13,8.469087478745072e-12,4.419574336926413e-10
0.0004961154862554581,0.49080796892378165,2.420746682847412e-09,2.0079067054395047e-09,1.0758700742863075e-07,7.275399441424758e-07,0.0,0.0,4.878901549951021e-07,3.10875628945748e-08,9.419230222444857e-06,4.37006426365979e-07,5.911405667979332e-15,2.241993412369468e-27,4.219229365436323e-19,7.135383242237354e-12,4.28536170506696e-11,9.861302741021356e-09,2.012763786418867e-19,1.1841587728451047e-26,4.163559154596154e-16,2.978588010021894e-23,6.5120884502882255e-12,6.428693015871302e-13,2.595619305455211e-16,1.785415758262057e-15,2.182202480661857e-24,3.249978689018469e-17,1.7158376038032052e-17,1.0188400713197534e-21,5.965372301856312e-17,2.401063151579079e-21,7.521050017707296e-23,3.124484654996277e-22,3.76,0.0,0.559064720308291,0.9998963546808237,0.00010263642442487555,7.131418108557163e-10,1.5813188926932271e-06,9.867354920970113e-06,3.1085557654461065e-15,1.0775230968699147e-16,4.201110618240263e-13,3.781225307745669e-11,9.299521555293387e-05,1.0415482164852774e-07,7.88050472196978e-15,1.6189915961466513e-18,1.1807795401067439e-11,4.029805657228367e-13,8.876230795477391e-12,4.866525682434141e-10
