Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73)
4.828682448612117e-09,0.7463089763358566,3.2054249888921102e-09,5.809713981105509e-12,7.498043558166619e-10,4.8325667043310636e-11,0.0,0.0,5.4224960568758614e-08,2.7712574537786097e-13,8.848532983842177e-14,1.0320424611609662e-20,2.444321292160884e-19,1.1316964851974536e-32,1.0931707918934265e-24,2.686653182213753e-18,2.2005271499895725e-20,1.6883027922728025e-19,1.0948149345976994e-23,8.671693402057309e-23,4.066111232305823e-11,2.2437151060511766e-18,1.0951000514149016e-20,5.759364756883557e-32,2.9952636276032224e-26,6.287758369997808e-18,3.7359773644757114e-17,2.300733852289059e-21,2.9812712639574287e-40,3.6743252494317474e-30,6.674378808603151e-28,1.0002053250640675e-24,2.5978136491690128e-18,3.1501092849100794e-32,3.76,0.0,0.7398106510829583,0.9990428681057453,5.830570405621919e-12,7.739688780648629e-24,0.00019853768622513364,0.00019853783436155626,2.0178404220941284e-11,1.7128746985851966e-14,0.000957076913501534,1.2615702441638828e-14,1.100231329497197e-15,4.8747145488681534e-08,2.1834330989236556e-09,6.374431117277406e-10,2.6129481893369475e-09,7.9618505790751e-06,5.290766223164938e-14,7.494865722842297e-10,3.98525802762382e-11,1.0149963671051815e-14,6.600725698278439e-12,1.5450711747373683e-10,9.146764563833622e-20
4.965288326742451e-09,0.7463097536553863,3.396822723913431e-09,6.323154594645438e-12,7.928495090991845e-10,5.2651348434475166e-11,0.0,0.0,5.575894891631126e-08,2.9302433160633195e-13,9.620898988175739e-14,1.1732710636597776e-20,2.7325815527065575e-19,1.2561440158886346e-32,1.1589066958929184e-24,2.9880926447743742e-18,2.5244950391081814e-20,1.8892566572887869e-19,1.2251003733304931e-23,9.613592775800642e-23,4.29942203566176e-11,2.438043479910361e-18,1.2482823683026214e-20,7.179567135012682e-32,3.524436930453734e-26,7.234290096118622e-18,4.064302597911856e-17,2.6332046603985894e-21,3.730336538127609e-40,4.326026632212701e-30,7.717987748687658e-28,1.1439077719192692e-24,2.9035496631797217e-18,3.8545623495493456e-32,3.76,0.0,0.739804920979473,0.9990428654571513,6.339636130381905e-12,9.122180202070214e-24,0.00020415362524497585,0.00020415378110682911,2.0922313071872985e-11,1.7940733210053604e-14,0.0009570779845533148,1.3477222414810871e-14,1.173937848829511e-15,4.998099447714251e-08,2.2877614087484094e-09,6.883961974728658e-10,2.7574814069243693e-09,8.187041859617577e-06,5.6009022728672754e-14,7.924864783924676e-10,4.182515911461776e-11,1.0735407050897558e-14,6.93028508569939e-12,1.6278021553987786e-10,1.0218258092302194e-19
5.101894204872785e-09,0.7463105309697242,3.5939762082637863e-09,6.86625125180762e-12,8.370979501936596e-10,5.723160487083061e-11,0.0,0.0,5.7292944111871424e-08,3.093662154044488e-13,1.0436948302987284e-13,1.3301525947993765e-20,3.045602028072071e-19,1.3912515322130667e-32,1.2266525667255034e-24,3.31650204023886e-18,2.885766906862276e-20,2.107769252931531e-19,1.3687738631945594e-23,1.0635684769404487e-22,4.5392405693336964e-11,2.643192139227588e-18,1.418489229355529e-20,8.897832183538146e-32,4.129235282177307e-26,8.291953361320934e-18,4.4114566944312845e-17,3.002276426745423e-21,4.639322718230903e-40,5.070167558515455e-30,8.892394764787679e-28,1.3033966366116797e-24,3.2354561195998033e-18,4.6914453856790127e-32,3.76,0.0,0.7397991909199862,0.999042863125668,6.877512526438074e-12,1.0705254779008681e-23,0.00020976952066306114,0.0002097696844209307,2.1667633837122252e-11,1.876374778026507e-14,0.0009570787372565243,1.437825075123733e-14,1.2507723154207833e-15,5.1207609092234836e-08,2.3935095447189963e-09,7.417490248455795e-10,2.9056165652028078e-09,8.412230195736994e-06,5.920464518588219e-14,8.366853931798642e-10,4.3830482802780974e-11,1.1337179245941628e-14,7.265516937755991e-12,1.7123687451336947e-10,1.1382123451977117e-19
5.2385000830031185e-09,0.7463113082788723,3.796888836574962e-09,7.43984108933893e-12,8.8254987746299e-10,6.207397807724433e-11,0.0,0.0,5.882694639089787e-08,3.261513884006986e-13,1.1297882253366043e-13,1.504071605716298e-20,3.384759821853892e-19,1.537711310144923e-32,1.296417837953743e-24,3.673763510153619e-18,3.287514261434435e-20,2.3448557270988783e-19,1.527056387948433e-23,1.174322316351033e-22,4.785566796035888e-11,2.859444797195164e-18,1.6071648614329658e-20,1.0966415617570778e-31,4.8180568253005467e-26,9.470300868971172e-18,4.7779795906858864e-17,3.410764667228162e-21,5.736678330785274e-40,5.9167259066819376e-30,1.0210352699887312e-27,1.4798996086206518e-24,3.594978297884049e-18,5.681225638108501e-32,3.76,0.0,0.7397934609044892,0.9990428610171778,7.444993984828716e-12,1.2511686252562229e-23,0.00021538537248087087,0.0002153855443042315,2.2414215299493714e-11,1.9597402111065015e-14,0.0009570792657275262,1.5320056894747563e-14,1.3308214358622068e-15,5.242704516888081e-08,2.5006212771242974e-09,7.975338173509651e-10,3.057332564678488e-09,8.637415587450033e-06,6.249519955137795e-14,8.820832888198052e-10,4.586771368728406e-11,1.1955280045470955e-14,7.606286366667079e-12,1.7987478308373053e-10,1.2643739326128752e-19
5.375105961133452e-09,0.7463120855828318,4.005562888475941e-09,8.044759315013108e-12,9.292054919662537e-10,6.718601332638321e-11,0.0,0.0,6.036095598234687e-08,3.4337984228914013e-13,1.2204902138390502e-13,1.6965081680283074e-20,3.7514691427407665e-19,1.6962477711354573e-32,1.3682130478261842e-24,4.0618541227740504e-18,3.7330887710963946e-20,2.6015624381978667e-19,1.7012631467774543e-23,1.2941712717157286e-22,5.038400678484457e-11,3.0870844426809285e-18,1.8158411001391958e-20,1.3445033712961805e-31,5.599979341106221e-26,1.0779419304667545e-17,5.164412408964301e-17,3.861609226243549e-21,7.054956072841419e-40,6.876430081302788e-30,1.168555452109462e-27,1.6747023530080576e-24,3.98359958186606e-18,6.846891560077767e-32,3.76,0.0,0.739787730932973,0.9990428590652437,8.042875031169609e-12,1.4566158491800558e-23,0.00022100118069984446,0.00022100136075710206,2.3161922370907653e-11,2.0441321187416158e-14,0.0009570796364021685,1.6303943895348167e-14,1.4141749673784507e-15,5.363935810980073e-08,2.6090418865501418e-09,8.557815440082525e-10,3.2126084687016033e-09,8.862598034773374e-06,6.588137568315742e-14,9.286801374833753e-10,4.7936036384671585e-11,1.2589709255202893e-14,7.952461958767614e-12,1.8869164937525207e-10,1.4008672269692985e-19
5.511711839263786e-09,0.746312862881604,4.219999562944787e-09,8.681839037512823e-12,9.770649972759705e-10,7.257525799985917e-11,0.0,0.0,6.189497310886418e-08,3.6105156882756965e-13,1.3159209231191727e-13,1.90904262867589e-20,4.1471812920046573e-19,1.8676183183930097e-32,1.4420499900193214e-24,4.482848396736012e-18,4.2260277869827324e-20,2.8789672226006167e-19,1.892808678756507e-23,1.4236915776912638e-22,5.2977421793973394e-11,3.3263933420758808e-18,2.0461406900667557e-20,1.6401699642821185e-31,6.484795854964796e-26,1.2229943534534726e-17,5.571297451150956e-17,4.357875384365104e-21,8.631274366183658e-40,7.960791154439561e-30,1.3332685433297514e-27,1.8891495570138845e-24,4.402841404410257e-18,8.214189236277599e-32,3.76,0.0,0.739782001005429,0.9990428572227692,8.671950327373903e-12,1.6895372594357383e-23,0.00022661694532138152,0.00022661713377991277,2.3910634370693562e-11,2.1295143102573152e-14,0.0009570798963762157,1.7331248318236813e-14,1.5009257971957045e-15,5.484460288920919e-08,2.7187181266271814e-09,9.165219528288625e-10,3.3714235022062783e-09,9.087777537723703e-06,6.93638833248716e-14,9.76475911340137e-10,5.0034657190505525e-11,1.3240466692806439e-14,8.303915690634388e-12,1.9768520087824902e-10,1.548268076875425e-19
5.64831771739412e-09,0.7463136401751904,4.440199011781046e-09,9.35191110224513e-12,1.026128599300239e-09,7.824926019402491e-11,0.0,0.0,6.342899798696034e-08,3.7916655983574013e-13,1.4162004779019039e-13,2.1433604893695062e-20,4.573384650768233e-19,2.0526141746595183e-32,1.5179418731776366e-24,4.9389208057430596e-18,4.7700599062567696e-20,3.178179667201815e-19,2.1032121161121057e-23,1.563485884099164e-22,5.5635912614942514e-11,3.5776530411371e-18,2.2997806274515027e-20,1.9913629528904093e-31,7.483051142622167e-26,1.3833070729682763e-17,5.999178192190245e-17,4.902754880812758e-21,1.0507816995765903e-39,9.182135261426518e-30,1.5167477254435663e-27,2.1246459665119627e-24,4.8542631922057716e-18,9.811874493845778e-32,3.76,0.0,0.7397762711218484,0.9990428554566584,9.333014673252601e-12,1.9528157237215016e-23,0.00023223266634684448,0.000232232863373034,2.4660243489572846e-11,2.215851861048132e-14,0.0009570800787438612,1.8403340148670058e-14,1.5911700217364077e-15,5.604283405645945e-08,2.829598187679001e-09,9.797836034681497e-10,3.533757050461333e-09,9.312954096317702e-06,7.294345207802614e-14,1.0254705825586798e-09,5.216280350410635e-11,1.3907552184734533e-14,8.660522847113609e-12,2.0685318437823908e-10,1.7071719373858318e-19
5.921529473654788e-09,0.7463151947468094,4.897881796554028e-09,1.079434339330521e-11,1.127868927781297e-09,9.04817251508832e-11,0.0,0.0,6.649707183422187e-08,4.1672630283987863e-13,1.6317866099752931e-13,2.684644651034953e-20,5.52340384165151e-19,2.466820857106802e-32,1.675951420408604e-24,5.965512539258638e-18,6.027307835664047e-20,3.8466263205808235e-19,2.5872249445412717e-23,1.8764430667521073e-22,6.114812020127654e-11,4.117147429129438e-18,2.884441230919289e-20,2.896431267546993e-31,9.866043564550337e-26,1.75448182266034e-17,6.920106492182729e-17,6.151758487089022e-21,1.535902536715382e-39,1.2089348952467194e-29,1.946855274695399e-27,2.6647118050309145e-24,5.860074009425371e-18,1.3830150590494034e-31,3.76,0.0,0.7397648114865419,0.9990428520706692,1.0754290411268147e-11,2.5831084389267685e-23,0.0002434639776148216,0.00024346419227168895,2.6161778492712567e-11,2.3912594172928738e-14,0.0009570802935150903,2.0687532465091615e-14,1.7825395596460054e-15,5.841847164904799e-08,3.0547695076927123e-09,1.113979115302095e-09,3.868898026577391e-09,9.763298380503427e-06,8.039679041477003e-14,1.1270565057525347e-09,5.6504684464093755e-11,1.5290706670311554e-14,9.388714640510421e-12,2.2570353054357506e-10,2.0619710869742936e-19
6.1947412299154555e-09,0.7463167492976961,5.378592731376668e-09,1.2378651811212536e-11,1.2344281649323063e-09,1.0394375702815602e-10,0.0,0.0,6.956517913962221e-08,4.560590070341051e-13,1.8682095563569796e-13,3.336141087673037e-20,6.614174860489821e-19,2.945906035659867e-32,1.8423823473179546e-24,7.161118117744715e-18,7.538700216428743e-20,4.616424781880594e-19,3.1677543393468875e-23,2.238416959842967e-22,6.692062656176367e-11,4.707805629764942e-18,3.585573500820211e-20,4.143820523773812e-31,1.2849794871274355e-25,2.201601690702418e-17,7.931568291725058e-17,7.636716783912928e-21,2.2069016167571147e-39,1.5714226592038433e-29,2.473778692750874e-27,3.3073777797435453e-24,7.01426523365944e-18,1.9202618181061937e-31,3.76,0.0,0.7397533520269833,0.9990428487928292,1.2313063455154647e-11,3.375252594485884e-23,0.0002546951145139985,0.00025469534745602845,2.766587376856135e-11,2.5700991008451378e-14,0.0009570803951541017,2.316814526580413e-14,1.9891195305877984e-15,6.076669892093077e-08,3.2841687771750845e-09,1.2585739794574312e-09,4.217869639100978e-09,1.021363088746398e-05,8.82476233931799e-14,1.2334376844067185e-09,6.09558996389604e-11,1.673917142784549e-14,1.0136102786144646e-11,2.452250452437419e-10,2.4704365707966744e-19
6.475419016394763e-09,0.7463183463080538,5.896385631746431e-09,1.4160881651024443e-11,1.3489193739797756e-09,1.191174333054362e-10,0.0,0.0,7.271716475150576e-08,4.98312782961842e-13,2.1338016780736417e-13,4.138927861015251e-20,7.895245205934724e-19,3.5136714330520895e-32,2.0223154086564864e-24,8.587739166881576e-18,9.395263113110729e-20,5.523367005261879e-19,3.8819938436485356e-23,2.6674649998124362e-22,7.312194019237488e-11,5.370224576935528e-18,4.4455358232488785e-20,5.893286776853058e-31,1.6662020489456233e-25,2.751723717828902e-17,9.069561089042448e-17,9.439690642512346e-21,3.150911572733486e-39,2.032360631428284e-29,3.1337637508142585e-27,4.088647702838473e-24,8.369060450141843e-18,2.6519393843052535e-31,3.76,0.0,0.7397415795988681,0.9990428454759318,1.4064304737967507e-11,4.391169158907543e-23,0.0002662329819919129,0.00026623323439322027,2.9213189805699476e-11,2.7571499600118033e-14,0.0009570804438562885,2.5933864838737297e-14,2.2181224017195947e-15,6.31509946962849e-08,3.5238549023143698e-09,1.4181480129002294e-09,4.59061293492111e-09,1.0676257321370448e-05,9.673381513240427e-14,1.3477193019723275e-09,6.56368567007137e-11,1.8295228684879773e-14,1.0922973801847213e-11,2.659607347317206e-10,2.951746281683806e-19
6.756096802874071e-09,0.7463199432965394,6.4383960404658766e-09,1.6106806565483344e-11,1.4685001539826952e-09,1.3571764859308838e-10,0.0,0.0,7.586918885023006e-08,5.424376084261525e-13,2.423440933667769e-13,5.098531841685421e-20,9.353848642403832e-19,4.166931107984122e-32,2.2115571492064434e-24,1.0240218686042457e-17,1.1603823058489218e-19,6.559368202172033e-19,4.735819774245239e-23,3.161271103280493e-22,7.959796691485458e-11,6.0913934549352006e-18,5.467856487757471e-20,8.259699587890371e-31,2.1372604188954895e-25,3.406940602865502e-17,1.031251429274823e-16,1.1558562081550083e-20,4.431258792776271e-39,2.59892741866246e-29,3.934744659570782e-27,5.0082624049041606e-24,9.910729158805022e-18,3.613948853979268e-31,3.76,0.0,0.7397298073560868,0.9990428421781379,1.5974278929887867e-11,5.651267912303072e-23,0.0002777706654612462,0.0002777709379985587,3.076220701519376e-11,2.9473318275223316e-14,0.0009570804681771423,2.893346733934173e-14,2.465152639563165e-15,6.55072562495936e-08,3.7672413527517205e-09,1.5890837844072408e-09,4.977615012569257e-09,1.1138871325872286e-05,1.0565388013963774e-13,1.4670613584263426e-09,7.042180483094641e-11,1.9920211826418202e-14,1.1728258114921615e-11,2.8736800970930876e-10,3.5018840843569095e-19
7.036774589353379e-09,0.7463215402631539,7.004558325707157e-09,1.8223412695969128e-11,1.5931724067422306e-09,1.5380947885033607e-10,0.0,0.0,7.902125291071424e-08,5.884334165007309e-13,2.7381690866598365e-13,6.239314314914988e-20,1.1005650531021694e-18,4.915373682704128e-32,2.4103984439903234e-24,1.2145734221157134e-17,1.4213011945279033e-19,7.736520810914952e-19,5.75224773523696e-23,3.727259013051007e-22,8.634870349672782e-11,6.873701386287516e-18,6.675697427243891e-20,1.142172054537409e-30,2.714327144248445e-25,4.181648447251914e-17,1.1665226377601236e-16,1.403069816604334e-20,6.145964513633407e-39,3.289073704433407e-29,4.900434320409308e-27,6.083238683479702e-24,1.1655606221068869e-17,4.864984632975139e-31,3.76,0.0,0.7397180352985636,0.999042838886471,1.8049890769544483e-11,7.200793251572249e-23,0.00028930816493162495,0.00028930845827525005,3.231256818596442e-11,3.140421636135227e-14,0.0009570804810839056,3.218128479518136e-14,2.7313108466457793e-15,6.783592637186739e-08,4.013973667767857e-09,1.7715513280080154e-09,5.378708560001347e-09,1.1601472901114052e-05,1.1501561110362322e-13,1.5914636123647898e-09,7.530542499385306e-11,2.1614119569468466e-14,1.2551092999453813e-11,3.0942873440099187e-10,4.127630837787382e-19
7.3174523758326865e-09,0.7463231372078972,7.594793420125246e-09,2.0517621641926135e-11,1.7229380482126528e-09,1.7345780216070098e-10,0.0,0.0,8.217335832355815e-08,6.363001410861671e-13,3.079027855804823e-13,7.588511345850163e-20,1.2866974456788001e-18,5.769448179832104e-32,2.6191953942165408e-24,1.4333674834869754e-17,1.7275911589800273e-19,9.06753710801013e-19,6.957228780559813e-23,4.373436405047624e-22,9.33741467057771e-11,7.719524977748794e-18,8.094539398195044e-20,1.5599527699752736e-30,3.41566265953291e-25,5.091491268564932e-17,1.3132515130641698e-16,1.6895828579507256e-20,8.415846948310804e-39,4.1228041256287403e-29,6.057648442663378e-27,7.331841362590848e-24,1.3620693775407835e-17,6.475505193164939e-31,3.76,0.0,0.7397062634262225,0.9990428355969386,2.029804763375786e-11,9.091107161640523e-23,0.0003008454804122656,0.00030084579522649896,3.386399029587359e-11,3.336212145973305e-14,0.0009570804865598426,3.5692224244035554e-14,3.017768797935068e-15,7.013744089918628e-08,4.263717265574734e-09,1.965704626043735e-09,5.7937289079409215e-09,1.2064062047240279e-05,1.2482714659933202e-13,1.7209258223914556e-09,8.028268484824733e-11,2.3376950646916307e-14,1.3390661684380378e-11,3.321251023723452e-10,4.83619672497884e-19
7.598130162311993e-09,0.746324734130767,8.209009727228197e-09,2.299628657452508e-11,1.8577990038147796e-09,1.9472726375767468e-10,0.0,0.0,8.532550639928282e-08,6.860377168616678e-13,3.447058915403328e-13,9.176462487727342e-20,1.4954801611362618e-18,6.740399197936502e-32,2.8383804596568435e-24,1.6835723565183737e-17,2.0850273545085877e-19,1.0565761173482065e-18,8.379892998796116e-23,5.108416679173186e-22,1.0067429331003323e-10,8.631228385821034e-18,9.75231849794775e-20,2.106228210278539e-30,4.261786791782602e-25,6.15340882352992e-17,1.471921725428114e-16,2.0196053778251332e-20,1.1388594029792291e-38,5.122301687031893e-29,7.436620060036493e-27,8.773617609135169e-24,1.582365924918301e-17,8.529504473523484e-31,3.76,0.0,0.739694491738988,0.9990428323069515,2.2725659553663023e-11,1.1380237349715113e-22,0.00031238261191200803,0.0003123829488555084,3.541624893842182e-11,3.5345108304653663e-14,0.000957080487185129,3.948176294542138e-14,3.3257722049393216e-15,7.241222883046353e-08,4.5161564399180695e-09,2.1716825042535584e-09,6.222513988385486e-09,1.2526638764395453e-05,1.3509696892328613e-13,1.8554477471187125e-09,8.534882331126202e-11,2.5208703803671293e-14,1.4246191058372484e-11,3.554396332583111e-10,5.635238253821784e-19
7.8788079487913e-09,0.7463263310317597,8.847103980247504e-09,2.5666188661388256e-11,1.9977572040224485e-09,2.1768224341814887e-10,0.0,0.0,8.847769837234268e-08,7.376460792392198e-13,3.8433038956239e-13,1.103684772997469e-19,1.7286770141292668e-18,7.840303929364446e-32,3.0684748105683076e-24,1.9685938087272342e-17,2.499874153849169e-19,1.2245181172773889e-18,1.0052801431420542e-22,5.941440311543928e-22,1.0824914007776703e-10,9.611163381923697e-18,1.1679564487241473e-19,2.8136577600108226e-30,5.275656832975572e-25,7.385683634160142e-17,1.6430187949923093e-16,2.397584915110916e-20,1.524336513984915e-38,6.312052448508171e-29,9.071338053223939e-27,1.0429430668472936e-23,1.828283337224851e-17,1.1126468765054286e-30,3.76,0.0,0.7396827202367845,0.9990428290136645,2.5339639224690593e-11,1.4133451810422512e-22,0.0003239195594393448,0.0003239199191654795,3.696916601717393e-11,3.735138838085865e-14,0.000957080485795785,4.35659434325104e-14,3.6566434508435664e-15,7.466071244280272e-08,4.7709934056017256e-09,2.389609482049905e-09,6.6649042938106415e-09,1.2989203052724024e-05,1.4583390178284854e-13,1.995029145167614e-09,9.049933594719598e-11,2.7109377797001826e-14,1.5116949482298682e-11,3.79355169404327e-10,6.53287539338399e-19
8.159485735270607e-09,0.7463279279108701,9.5089620547097e-09,2.8534033793106082e-11,2.1428145802155427e-09,2.4238682515714565e-10,0.0,0.0,9.162993540492535e-08,7.911251643201267e-13,4.268804382836544e-13,1.3206932674805403e-19,1.9881174459431687e-18,9.082111466966332e-32,3.3101020023766755e-24,2.2920829515195962e-17,2.978907652098074e-19,1.4120441952355615e-18,1.20122062826878e-22,6.882395752484658e-22,1.1609868377748177e-10,1.0661669417219304e-17,1.3909540776076312e-19,3.721597276858942e-30,6.482852273080253e-25,8.807987180732985e-17,1.827030048359494e-16,2.828206539222635e-20,2.0195975310839225e-38,7.718970329337928e-29,1.0999911175306935e-26,1.2321493013098709e-23,2.1017208191488545e-17,1.4383533253371311e-30,3.76,0.0,0.7396709489195367,0.9990428257154539,2.8146902010611748e-11,1.7423860601492968e-22,0.0003354563230024467,0.00033545670615961124,3.852260019704842e-11,3.9379300271064495e-14,0.0009570804840071514,4.796136841689135e-14,4.011784295069865e-15,7.688330740447316e-08,5.027947391743579e-09,2.6195965790878845e-09,7.120742837072461e-09,1.3451754912370404e-05,1.5704710784913505e-13,2.1396697751679204e-09,9.5729961157738e-11,2.9078971397265514e-14,1.6002244707108735e-11,4.038548724262815e-10,7.537708805767928e-19
