Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499)
9.492137649419228e-10,0.8688250288290963,9.682882435374927e-09,8.764066878100982e-12,2.445970395675497e-10,3.933536962930578e-10,0.0,0.0,1.5153922167806118e-07,4.77375889212512e-13,2.4977701496888e-14,9.563430819905228e-15,5.898902867854636e-18,5.989503327104422e-26,6.427447144085934e-18,1.0236212814458523e-12,5.046157863891355e-10,4.4482189173471354e-15,6.62070154561936e-22,6.107218461372225e-20,6.014008174628908e-10,6.230269438810836e-17,2.4949498080512103e-11,2.1021727956911718e-19,9.93440477814134e-16,5.1808931244686645e-17,1.4217945509846165e-15,6.978544433318676e-17,5.1270313212289815e-23,5.989538059089057e-23,1.7448467735825406e-19,3.562344466159313e-24,1.4500664270417788e-18,3.711187059324554e-22,3.76,0.0,0.5831439958435626,0.997296833443795,4.1919885181308177e-13,1.626378633116135e-13,0.00048364786245177994,0.0004836498690352499,4.799798087406439e-10,1.0703038323560925e-12,0.0027030147696004048,1.0249487897602008e-13,1.5408064856100054e-14,1.385606772153841e-07,3.0280174326276157e-09,8.439132731614363e-10,8.901102208321979e-09,2.9162775702166115e-05,3.0523538172744056e-13,2.3812537740261e-10,2.736213345259008e-10,1.2495769748253777e-13,5.025297211709151e-11,2.848826752686598e-10,5.781053015281949e-17,1.5050304313966035e-17,2.806895966315752e-11,5.626456591497842e-20,5.047824316906638e-10,8.178244376166772e-13,4.176446819605357e-13,9.544351831770246e-20,1.4569087372576678e-16,1.4136341321930498e-15,1.9361240128392956e-20,1.3251375620721624e-24,1.0565197268175812e-28,9.055074608733505e-28,1.1561029600551392e-24,1.6088034600179304e-18,3.956441419289278e-29,1.7218742374731773e-14,8.841801356351583e-21,5.11638327455948e-15,1.0887932563693534e-19,2.123010794488417e-19,2.341498589140575e-10,1.638106723104018e-14,1.5873334285847247e-18,1.771820997803392e-14,7.061079538962278e-14,4.439733142906212e-19
9.718690170165079e-10,0.8688269613292321,1.0154060772135874e-08,9.307341767396141e-12,2.565671517374639e-10,4.0503542417043894e-10,0.0,0.0,1.5515075428476683e-07,5.00424509214707e-13,2.6807501194758638e-14,1.0408749711862093e-14,6.46061023411573e-18,6.526220875390458e-26,6.843502420399022e-18,1.0716019947502913e-12,5.283123375551531e-10,4.7721978897453905e-15,7.175466005250469e-22,6.561236105199888e-20,6.304477252766414e-10,6.686440774462938e-17,2.5521387732718818e-11,2.306484420057943e-19,1.064184798766914e-15,5.730238268380945e-17,1.5262436472599185e-15,7.637726488860009e-17,5.75642780339862e-23,6.722907492776853e-23,1.9140347475002168e-19,4.022828293065551e-24,1.5936196237108068e-18,4.175793097489952e-22,3.76,0.0,0.5831321059322947,0.9972803849665142,4.5014163228431006e-13,1.7439199899523622e-13,0.0004951861968029432,0.0004951882946482632,4.992659653891368e-10,1.1185910585522504e-12,0.00271945962326525,1.0770864050755017e-13,1.621607927014617e-14,1.4156701812606555e-07,3.1521174794222367e-09,9.009228442786402e-10,9.3172609204365e-09,2.9858504717550822e-05,3.201351026620836e-13,2.49620099343716e-10,2.853985673966595e-10,1.3147901880266504e-13,5.235389870522408e-11,2.976844656841768e-10,6.040251892280715e-17,1.5920962668547516e-17,2.8791960012711665e-11,6.030918828829074e-20,5.284910241294983e-10,8.508130908733363e-13,4.4785111299819385e-13,1.04776188720111e-19,1.5682296499398127e-16,1.5004434288010897e-15,2.0983000961535182e-20,1.4513059672743801e-24,1.1538552979317843e-28,9.890580746121857e-28,1.2257385434088178e-24,1.7678162888006838e-18,4.30456371424489e-29,1.8307077884326443e-14,9.508599291693882e-21,5.4604977938735775e-15,1.1629474777590726e-19,2.330948170520633e-19,2.3766419066234077e-10,1.714805133894076e-14,1.7061439446740123e-18,1.89167048922963e-14,7.392256648807293e-14,4.728543957275294e-19
9.94524269091093e-10,0.8688288937920128,1.0636431637835746e-08,9.874192473142879e-12,2.6883084048448176e-10,4.168802382645499e-10,0.0,0.0,1.5876213181437964e-07,5.240162064391416e-13,2.872448602543305e-14,1.1305529132587071e-14,7.060516029029048e-18,7.098008699945631e-26,7.276575596591837e-18,1.1206135506039332e-12,5.525211324699265e-10,5.111440325883137e-15,7.761727095664932e-22,7.037685976601466e-20,6.6017948981763e-10,7.164320315934654e-17,2.6092208715209876e-11,2.5251605235529937e-19,1.138111362432018e-15,6.322278873515878e-17,1.635696478672986e-15,8.341105056192738e-17,6.445555961791304e-23,7.525600312017396e-23,2.0950707748267396e-19,4.529495820070375e-24,1.7475820915649494e-18,4.685814572024245e-22,3.76,0.0,0.5831202162628873,0.9972648030622515,4.825811924347032e-13,1.8669105522551772e-13,0.0005067242947638158,0.0005067264856890012,5.187821298043349e-10,1.1677899731730406e-12,0.0027350379037706903,1.130693195918839e-13,1.7045790792972632e-14,1.445604066499709e-07,3.2777909137379235e-09,9.60235877898046e-10,9.742301775774956e-09,3.0554219273463853e-05,3.354017710301591e-13,2.613855801394337e-10,2.9736358193655127e-10,1.381709518666033e-13,5.4484752552091876e-11,3.107239243808239e-10,6.304786721316307e-17,1.6823219383642302e-17,2.9517484544788706e-11,6.454210955770952e-20,5.527124183757401e-10,8.841882234166757e-13,4.794599087665479e-13,1.1477174657326185e-19,1.6846311154309172e-16,1.5901997172766393e-15,2.269352514825872e-20,1.5860931970909786e-24,1.2574932129324607e-28,1.078033259859573e-27,1.2976140370652242e-24,1.9379842460996294e-18,4.6736253718692775e-29,1.9433436907123138e-14,1.0208713930070519e-20,5.8182920612653e-15,1.2401398083804929e-19,2.5536940902150454e-19,2.4110821131032e-10,1.7931487999292883e-14,1.8306300517339836e-18,2.0163606912747746e-14,7.73056710970268e-14,5.029152209183445e-19
9.999999999999999e-10,0.868831171806249,1.075469821279477e-08,1.001479759545398e-11,2.718390637060314e-10,4.1976800861013186e-10,0.0,0.0,1.5963497190502115e-07,5.297997661490317e-13,2.9201127332422335e-14,1.1530194216737144e-14,7.211421596785407e-18,7.241639150661173e-26,7.383836829122694e-18,1.1326137408903204e-12,5.584489900676281e-10,5.195763429915881e-15,7.908264326957863e-22,7.156275870032147e-20,6.674683671960667e-10,7.283136626850757e-17,2.623001491977531e-11,2.5802408809758905e-19,1.1564636736037761e-15,6.472018497974053e-17,1.6629150925298025e-15,8.51794140279e-17,6.62153271151951e-23,7.73053388616845e-23,2.1406630250376264e-19,4.659255383023009e-24,1.7864114574417216e-18,4.816262103765038e-22,3.76,0.0,0.5831173425889216,0.9972611618152505,4.906504473729436e-13,1.8974678621794774e-13,0.0005095129954073561,0.0005095152091014134,5.235329314143167e-10,1.179817030792953e-12,0.0027386782748950664,1.143872097312094e-13,1.7249589512800745e-14,1.452819666714115e-07,3.308396965574093e-09,9.749206344841503e-10,9.846361755012226e-09,3.0722369975530926e-05,3.391468841516964e-13,2.6426990309336797e-10,3.0028332415364844e-10,1.39813965802863e-13,5.500419559417409e-11,3.1391090348092944e-10,6.369526992285459e-17,1.7046102109654177e-17,2.9693221567746885e-11,6.559394301467921e-20,5.586434062822255e-10,8.923115086222489e-13,4.873134973185476e-13,1.1729048290637135e-19,1.7135345720670391e-16,1.6123381733345293e-15,2.3120527331635524e-20,1.6200053319926549e-24,1.2835150063024128e-28,1.1003757743184025e-27,1.3153233980912745e-24,1.9808392781885867e-18,4.766046578766188e-29,1.971140120255824e-14,1.0383025241661646e-20,5.906840013153545e-15,1.2592574650619108e-19,2.60982887117808e-19,2.419302330578772e-10,1.8123304222773658e-14,1.861582917948656e-18,2.0472312230426703e-14,7.813403234181708e-14,5.10360201568801e-19
1.0212311604979913e-09,0.868831171806249,1.1219430016148222e-08,1.057343119465417e-11,2.836655033390733e-10,4.3105801569753795e-10,0.0,0.0,1.6301916899534483e-07,5.525244472038959e-13,3.109902365827431e-14,1.2431121999963452e-14,7.818926463891046e-18,7.819141582145653e-26,7.809373810511065e-18,1.1797081359358444e-12,5.817144859815604e-10,5.5314211068533514e-15,8.49465754933435e-22,7.628963790167081e-20,6.961079611798659e-10,7.75622468573599e-17,2.676374504386205e-11,2.8022606319512724e-19,1.2294290105626307e-15,7.07793145973127e-17,1.7713102844409453e-15,9.229457483806379e-17,7.340184988851551e-23,8.567268584078498e-23,2.324409460439457e-19,5.190607958057469e-24,1.9431175255950886e-18,5.349806970921582e-22,3.76,0.0,0.5831062005692141,0.9972474854468404,5.22793882642239e-13,2.019052736137803e-13,0.0005203255493849611,0.0005203278523570912,5.420750998690832e-10,1.2269459065971947e-12,0.002752351247170305,1.1957954768468683e-13,1.805179026252052e-14,1.4807258458955704e-07,3.4278989614020857e-09,1.0331538833988231e-09,1.0254709820530598e-08,3.1374336054509125e-05,3.5387149419567096e-13,2.756028997327852e-10,3.117052494434478e-10,1.4627858361925972e-13,5.703426187776157e-11,3.2639697168005116e-10,6.623508744223889e-17,1.7928235463310345e-17,3.0376007138791386e-11,6.977980375309227e-20,5.819213573225251e-10,9.24011384729974e-13,5.185634006960558e-13,1.2744715543236383e-19,1.8284592930593693e-16,1.6998206047511706e-15,2.482700562313615e-20,1.7565539994061523e-24,1.3880879386452252e-28,1.1901718192797892e-27,1.3852333699980621e-24,2.1535416523166458e-18,5.136524204521301e-29,2.0810299403321652e-14,1.1077982696449832e-20,6.257846662163772e-15,1.3350934151597956e-19,2.83621276735672e-19,2.450797841618196e-10,1.8876068822512113e-14,1.9848271727485092e-18,2.169648546577616e-14,8.138501857626075e-14,5.39895123727658e-19
1.0479380519048896e-09,0.8688334497685726,1.1817951821620858e-08,1.1307068120565051e-11,2.989097496709983e-10,4.454740069647635e-10,0.0,0.0,1.672759997211365e-07,5.817873475620511e-13,3.3600846134580935e-14,1.3633459335778417e-14,8.635270268729037e-18,8.593626187956898e-26,8.366751929338936e-18,1.2402219159806232e-12,6.116135486216616e-10,5.973650051143004e-15,9.274441706384796e-22,8.253229386907812e-20,7.329881176320647e-10,8.379814657274467e-17,2.743380253867241e-11,3.1012756890788373e-19,1.3253534448457565e-15,7.899449945496787e-17,1.9142348200692346e-15,1.0184658332055462e-16,8.330456031796027e-23,9.719831383499305e-23,2.571810069834575e-19,5.9262039347239826e-24,2.154629331729218e-18,6.087037158874769e-22,3.76,0.0,0.5830921852116095,0.9972312382206339,5.651967021889222e-13,2.1791182049544686e-13,0.0005339264755491208,0.000533928893063885,5.65668362693517e-10,1.2873411171619791e-12,0.0027685942011589156,1.2629883067970583e-13,1.9088026553174566e-14,1.5156696105695128e-07,3.5800586383343758e-09,1.1093589478723178e-09,1.0779342315014758e-08,3.219443274263724e-05,3.728545972051277e-13,2.9019646398900606e-10,3.262983590574711e-10,1.5462287152253787e-13,5.962347415109838e-11,3.423923237194133e-10,6.949707838454481e-17,1.9079000919114177e-17,3.12380472621018e-11,7.52924253001973e-20,6.118368168001292e-10,9.64334099123623e-13,5.597063519074855e-13,1.411358916990617e-19,1.9795316731465046e-16,1.813598801986571e-15,2.709059978241432e-20,1.940115034046302e-24,1.5281769724018854e-28,1.310486695614336e-27,1.4759948186119762e-24,2.386013228121392e-18,5.630628583894772e-29,2.2240499661835654e-14,1.1996132004587353e-20,6.716857017480296e-15,1.434388676493568e-19,3.141379328148751e-19,2.4895788270323204e-10,1.9843304688864135e-14,2.1472636654421376e-18,2.3298418155628448e-14,8.556261259689133e-14,5.785763952126494e-19
1.074644943311788e-09,0.8688357276789823,1.2431978796263814e-08,1.2075985871937335e-11,3.145644510191087e-10,4.601344664573721e-10,0.0,0.0,1.7153262847007915e-07,6.118048904534477e-13,3.6233267588191906e-14,1.4915388724574356e-14,9.51223588535673e-18,9.424054865558393e-26,8.949209397287633e-18,1.3021477193471454e-12,6.422150213851405e-10,6.438686862305259e-15,1.0102794490112593e-21,8.91147879925273e-20,7.708199409838978e-10,9.03591128686816e-17,2.8102384571779475e-11,3.4232951339378244e-19,1.4259830648607682e-15,8.790497711320461e-17,2.0646635175776043e-15,1.1209707002546835e-16,9.423679472652454e-23,1.099170342895873e-22,2.8381626234990693e-19,6.742254561609149e-24,2.3829662029244303e-18,6.903406245388648e-22,3.76,0.0,0.5830781701900543,0.9972159951773538,6.098494094226121e-13,2.347295447488505e-13,0.0005475270732801861,0.0005475296078173116,5.895519402233457e-10,1.3489608638037673e-12,0.0027838329720092673,1.3322990312488676e-13,2.015454440334866e-14,1.550436418299445e-07,3.734199455753796e-09,1.1888954535603538e-09,1.1316135619955283e-08,3.301450933830631e-05,3.9235301745408785e-13,3.0516626329489936e-10,3.4113790911793163e-10,1.6320355052419644e-13,6.225140619324966e-11,3.587057204603837e-10,7.283426137378093e-17,2.0276530595255336e-17,3.210361015526376e-11,8.108721424902223e-20,6.424555170899306e-10,1.0051368210314692e-12,6.029374897642418e-13,1.558894686622805e-19,2.1379399338803092e-16,1.9315673841152125e-15,2.948791520947521e-20,2.1374019484637634e-24,1.6781669121341434e-28,1.4393305316461808e-27,1.5699147919453383e-24,2.636176764817253e-18,6.157091677823106e-29,2.372426812268983e-14,1.2964561269994301e-20,7.195548764693713e-15,1.5380875530929894e-19,3.4703511033053135e-19,2.527447219074156e-10,2.0833083781648645e-14,2.3181269435677912e-18,2.4970324323324186e-14,8.983797890859191e-14,6.189921206662456e-19
1.1013518347186864e-09,0.8688380055374771,1.3061491438469973e-08,1.2881065279169191e-11,3.306304785354085e-10,4.750456405881447e-10,0.0,0.0,1.7578905944406932e-07,6.42577059581838e-13,3.899960155397793e-14,1.6279768300058838e-14,1.045255616945188e-17,1.0313088110563323e-25,9.557242733960836e-18,1.3654784021401505e-12,6.735156199854535e-10,6.9270902461835725e-15,1.0981466112108774e-21,9.604718466772538e-20,8.096034130466684e-10,9.725335247112083e-17,2.8769494506935467e-11,3.7694312865483546e-19,1.5314152526342387e-15,9.754828748251818e-17,2.2227899172000443e-15,1.230764499984332e-16,1.0627508618106506e-22,1.2391687924596752e-22,3.1243752383963835e-19,7.645015724192881e-24,2.6289989286440684e-18,7.8051239016939335e-22,3.76,0.0,0.5830641555045301,0.9972016942216908,6.568118921724567e-13,2.5237720548550213e-13,0.0005611273426015908,0.0005611299966252996,6.137161858557393e-10,1.4117905632595119e-12,0.0027981296550257167,1.403755626235065e-13,2.1251388026640666e-14,1.5850273177494502e-07,3.890252628942593e-09,1.271806292156646e-09,1.1865026510774432e-08,3.383456584197434e-05,4.1236874335269887e-13,3.205122882275593e-10,3.562189977299555e-10,1.7202033866402425e-13,6.491710033411593e-11,3.7533293982087533e-10,7.624711809379795e-17,2.1521853877237528e-17,3.297270102614624e-11,8.717146305580992e-20,6.737741930991996e-10,1.0464005249145287e-12,6.48305318301419e-13,1.7176056898369662e-19,2.3037704521550156e-16,2.0537591888297606e-15,3.202252385747506e-20,2.3490531823746454e-24,1.838470204545699e-28,1.5770612420013036e-27,1.6670101944782574e-24,2.904819293247105e-18,6.717076176191325e-29,2.526180916015624e-14,1.3984671481012572e-20,7.694136884727951e-15,1.6462500628735454e-19,3.824312101765089e-19,2.564424643658193e-10,2.1845294949086956e-14,2.4976022213979683e-18,2.6713091440148463e-14,9.42106456636763e-14,6.611750910535519e-19
1.1280587261255847e-09,0.8688402833440555,1.3706469039234847e-08,1.3723185312669157e-11,3.471087028808406e-10,4.902137672917879e-10,0.0,0.0,1.8004529658530028e-07,6.741038393683844e-13,4.19031609709793e-14,1.7729465462401932e-14,1.145900749568177e-17,1.126345536824662e-25,1.0191345549194444e-17,1.4302068478191826e-12,7.05512074811488e-10,7.439417918443772e-15,1.1912244555338573e-21,1.0333965502143274e-19,8.493385156332666e-10,1.04489068270611e-16,2.943513569958105e-11,4.140819104431474e-19,1.641746379848174e-15,1.0796287448363059e-16,2.3888076664847667e-15,1.348155470926504e-16,1.1949945779309347e-22,1.3928982960071448e-22,3.431373903318023e-19,8.641032488032754e-24,2.8936204042557345e-18,8.79871645585556e-22,3.76,0.0,0.5830501411550186,0.9971882771200662,7.061441676830095e-13,2.7087347246143185e-13,0.000574727283536325,0.0005747300594957768,6.381517733728937e-10,1.4758157889428315e-12,0.002811542483782056,1.477386696794989e-13,2.2378601440727744e-14,1.6194433486981989e-07,4.0481510379577295e-09,1.358132900843483e-09,1.242595217327097e-08,3.465460225409907e-05,4.329038141590258e-13,3.362345295242678e-10,3.7153682075289854e-10,1.8107293976541042e-13,6.761962372375149e-11,3.922697974066984e-10,7.97361898250929e-17,2.2816014884123944e-17,3.3845325049912014e-11,9.355252014722033e-20,7.057895943184019e-10,1.0881066919849052e-12,6.958581191107363e-13,1.8880303712797408e-19,2.4771046102543886e-16,2.180206884958905e-15,3.4697962756567385e-20,2.575719964565206e-24,2.0095051260092515e-28,1.72404200557468e-27,1.7672985444678807e-24,3.192736671242862e-18,7.311754437614145e-29,2.6853302421240884e-14,1.505786492540893e-20,8.212825936442766e-15,1.758934322175526e-19,4.2044728548425528e-19,2.6005322154020313e-10,2.2879827697203566e-14,2.685872572320128e-18,2.8527575884491364e-14,9.868014340440664e-14,7.051578048720675e-19
1.154765617532483e-09,0.8688425610987158,1.4366889719414045e-08,1.4603223011907875e-11,3.639999941155338e-10,5.056450755112554e-10,0.0,0.0,1.843013435937244e-07,7.063852149031176e-13,4.4947258185834774e-14,1.9267355549622597e-14,1.2534408836804199e-17,1.2277955865072604e-25,1.0852008558363762e-17,1.496325967047421e-12,7.382011308821151e-10,7.976226612407391e-15,1.2896958128486987e-21,1.1100247965372227e-19,8.90025230558122e-10,1.1207445932419157e-16,3.009931149692753e-11,4.5386159314661e-19,1.7570718152892765e-15,1.191880844448049e-16,2.562910519365994e-15,1.4734558136541977e-16,1.339934853102835e-22,1.5613188094639815e-22,3.7601022472416014e-19,9.73714337666744e-24,3.177745640645445e-18,9.891035256014106e-22,3.76,0.0,0.5830361271415013,0.9971756892404102,7.579063825479714e-13,2.9023692650214795e-13,0.0005883268961069492,0.0005883297964366695,6.628496855454358e-10,1.5410222697859065e-12,0.0028241260903434234,1.553221475369697e-13,2.3536228832164668e-14,1.6536855422768103e-07,4.207829187187977e-09,1.4479152993804596e-09,1.2998850199157076e-08,3.547461857513822e-05,4.5396031980388414e-13,3.5233297804885304e-10,3.870866697299452e-10,1.9036104644309106e-13,7.035806762353843e-11,4.095121462339316e-10,8.330207666912674e-17,2.4160072666404054e-17,3.472148736898569e-11,1.0023779360893487e-19,7.384984847761823e-10,1.130237296522467e-12,7.456439522554727e-13,2.0707187155249603e-19,2.6580190994449974e-16,2.3109430487245995e-15,3.7517734625250283e-20,2.8180663118146507e-24,2.1916957634831587e-28,1.8806412583896468e-27,1.8707980976889953e-24,3.50073316300319e-18,7.942308631919105e-29,2.849890421228024e-14,1.6185544909234886e-20,8.751810298089404e-15,1.8761965882154033e-19,4.612070255426821e-19,2.635790550508196e-10,2.393657218224044e-14,2.8831189866387967e-18,3.041460374160782e-14,1.0324600504977743e-13,7.509724700735482e-19
1.20817940034628e-09,0.8688471164522754,1.5733967151216732e-08,1.6480549535924197e-11,3.9902525391709177e-10,5.373221045828593e-10,0.0,0.0,1.9281288088840453e-07,7.732116966779214e-13,5.14703124509824e-14,2.2619248772845967e-14,1.4903545505074002e-17,1.4510907260999992e-25,1.225496363333628e-17,1.632708004001834e-12,8.056440997397224e-10,9.125509132812187e-15,1.5035719662865025e-21,1.2748087679868574e-19,9.742534246878095e-10,1.2832704426495915e-16,3.142328025384803e-11,5.418176526651746e-19,2.0030821133933438e-15,1.442322694301218e-16,2.936147078124563e-15,1.7490525474812848e-16,1.6714291513327422e-22,1.9462769817740125e-22,4.486609405213654e-19,1.2258491811257217e-23,3.8082780690466415e-18,1.2400929193984815e-21,3.76,0.0,0.5830081001223797,0.9971527993203125,8.689618629243021e-13,3.3163927680672995e-13,0.0006155251362440362,0.0006155282925614071,7.129978997921358e-10,1.6749226835947766e-12,0.0028470074635559687,1.7116222137407542e-13,2.5942904986307866e-14,1.7216524998273349e-07,4.532270627932186e-09,1.6380006575089724e-09,1.4180315713517235e-08,3.711459094579009e-05,4.976462476851681e-13,3.85658460700994e-10,4.1886407893451425e-10,2.0964250602715953e-13,7.593919877716145e-11,4.448969151867985e-10,9.066698602875691e-17,2.700219050632745e-17,3.648444729895867e-11,1.1455094126021405e-19,8.059838619725498e-10,1.2157021072172273e-12,8.521058533260867e-13,2.475143595039804e-19,3.042873727699456e-16,2.585411006062481e-15,4.36041209083022e-20,3.3525178238921456e-24,2.591269593355805e-28,2.2241953203963522e-27,2.087508134259236e-24,4.180220505618276e-18,9.315823680778284e-29,3.195294900694809e-14,1.8609981304868065e-20,9.891392875497863e-15,2.1246711038765134e-19,5.5146534810123285e-19,2.703839552729577e-10,2.6116260198137223e-14,3.30525378008726e-18,3.440944688168699e-14,1.1266496354302053e-13,8.48225044548284e-19
