Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63)
6.697441397542136e-16,0.6710751400541237,3.653518982847607e-20,3.9515608992100347e-22,4.460602161472009e-24,8.471603069689072e-29,0.0,0.0,1.7178002071067355e-15,6.668072807724202e-28,5.878898648177189e-35,8.681040902892793e-49,5.1536775015076434e-48,1.734345696027077e-55,2.292821934047591e-40,6.44213453916526e-41,1.3748573993079954e-50,2.2535739796024183e-48,3.982977585048389e-47,1.5479760931592508e-45,5.033048920611809e-26,2.349671993932011e-40,5.7693788260643075e-46,8.328642398705526e-83,4.24346735863456e-63,7.79339405524388e-56,1.7066539213005197e-39,1.4245880697453945e-53,1.2959097211330195e-93,1.7512071483484743e-69,4.395580946706876e-64,6.934525037112429e-60,8.720223937606954e-47,1.250964377190294e-81,3.76,0.0,0.5266697572769511,0.999999998950213,4.8647097797320095e-33,8.295584081692994e-61,5.9292823295233904e-12,5.929282329523634e-12,7.059570191624192e-26,1.8226741851361298e-29,1.049785472613125e-09,1.6375210660494746e-29,5.973193306157187e-31,1.7178367176043189e-15,1.1215758554342669e-23,3.038468991000643e-31,6.775397714853195e-24,1.919013911707682e-13,9.724266590799313e-29,4.460580727870789e-24,6.339161373837969e-26,8.497900757527188e-30,9.507319754153374e-27
8.929922494222072e-16,0.6710751400543787,4.871609890507788e-20,5.268748330493033e-22,7.609263253643707e-24,1.4452072493557078e-28,0.0,0.0,2.2904004375288828e-15,1.1374948844175851e-27,1.2400301185951984e-34,1.8681241844297252e-48,1.2996938594814576e-47,3.658237778604359e-55,3.911284918087775e-40,1.369840411690366e-40,3.5092923775036407e-50,5.863390434256167e-48,8.401287797120736e-47,3.2651302415798994e-45,8.585790176654772e-26,4.956139257584202e-40,1.2571047800592448e-45,4.242431596880245e-82,1.2715951228429993e-62,2.4117362842638532e-55,3.717959929639624e-39,3.8331145526813583e-53,5.757606218506768e-93,5.459208577252489e-69,1.3379573743873598e-63,2.161034700081038e-59,2.345228938176274e-46,6.183312589760893e-81,3.76,0.0,0.5266697572749421,0.9999999986002841,1.0261082909330027e-32,2.4856068848704294e-60,7.905710331161456e-12,7.905710331161873e-12,1.2042796712861349e-25,3.1092679840831983e-29,1.3997136264071815e-09,2.7934185624423835e-29,1.0189568950115125e-30,2.2904491115057187e-15,1.9132766294329738e-23,6.409011726993549e-31,1.1558032504023681e-23,2.558685396340552e-13,1.6588456391869106e-28,7.609226691496583e-24,1.0813864490079795e-25,1.4496424032407613e-29,1.6218370479449536e-26
1.3394884687581946e-15,0.6710751400548887,7.308070636283455e-20,7.903123296106665e-22,1.5754014525264163e-23,2.9922955735272407e-28,0.0,0.0,3.435600897913849e-15,2.3550388969804144e-27,3.3869072018987807e-34,5.274655091770122e-48,4.560825661698241e-47,9.99178312355876e-55,8.09781958535747e-40,3.800470030643715e-40,1.2422765310683141e-49,2.1500421550221663e-47,2.2946727450206643e-46,8.918084282467616e-45,1.777578968377965e-25,1.353675484469081e-39,3.648907324656018e-45,5.417800043498195e-81,5.62309236579246e-62,1.1767297458544867e-54,1.0788201772146946e-38,1.5505220198088971e-52,5.96539846649178e-92,2.6900329406373704e-68,6.091624742660329e-63,1.0637279280711567e-58,9.474431507315942e-46,8.472895149697144e-80,3.76,0.0,0.5266697572709241,0.9999999979004272,2.802620281360236e-32,1.0989496528894985e-59,1.185856633441982e-11,1.1858566334420681e-11,2.493308094998074e-25,6.437344867159536e-29,2.099569449339669e-09,5.783418861646151e-29,2.109622122257139e-30,3.4356738914118087e-15,3.961196553480741e-23,1.7505000407576138e-30,2.3929440388066298e-23,3.8380283655820924e-13,3.4344295135333595e-28,1.575393883163352e-23,2.2388734667750234e-25,3.0013021555301107e-29,3.357807885860879e-26
1.785984688094182e-15,0.6710751400553984,9.744968430864276e-20,1.0537498423191587e-21,2.6793453854250025e-23,5.089398141653782e-28,0.0,0.0,4.580801357579106e-15,4.005304548795771e-27,7.086543215187129e-34,1.1360704432534377e-47,1.1474069365538802e-46,2.0906154008907268e-54,1.3772271212234468e-39,8.046357122691764e-40,3.1342856378378567e-49,5.571899172565797e-47,4.801261708927318e-46,1.8659616516427012e-44,3.0231964060140616e-25,2.8323420847663658e-39,7.979655740834519e-45,2.4395646771339364e-80,1.651406136831176e-61,3.673766449325335e-54,2.3586719777075216e-38,4.200228088421604e-52,2.59555187182401e-91,8.441101194329601e-68,1.8288046476156947e-62,3.335990504776719e-58,2.565087256857037e-45,3.957930342609527e-79,3.76,0.0,0.5266697572669061,0.999999997200571,5.864019458624815e-32,3.226961293258414e-59,1.5811422337650333e-11,1.5811422337651796e-11,4.240463874332309e-25,1.0948237874831615e-28,2.7994245128784205e-09,9.8360812222349e-29,3.587916725753519e-30,4.580898658944754e-15,6.736958089897657e-23,3.6626318124882215e-30,4.0697712574485006e-23,5.117371334785712e-13,5.841065370230776e-28,2.6793325125122606e-23,3.807737517907338e-25,5.104431529780737e-29,5.710751989821122e-26
2.6789771267661567e-15,0.6710751400564183,1.462019913564253e-19,1.580624920768082e-21,5.837747624157472e-23,1.1090261749661319e-27,0.0,0.0,6.8712022745463495e-15,8.726742459593482e-27,2.2377120121393173e-33,3.8828251451286833e-47,5.391739331390011e-46,6.601519502380984e-54,3.000697436682297e-39,2.5776826136606207e-39,1.4772818797246856e-48,2.7510453986344524e-46,1.5161220970320503e-45,5.892131969798949e-44,6.58692894182498e-25,8.94366362413241e-39,2.6544728104384727e-44,4.738104013201099e-79,1.1677303391659146e-60,2.8242532617063385e-53,7.843871418318665e-38,2.1067505363759028e-51,5.78175431562973e-90,6.541912246049868e-67,1.3634344770768134e-61,2.5838089801938956e-57,1.2861366357783394e-44,8.174061976314137e-78,3.76,0.0,0.5266697572588702,0.9999999958008611,1.8516766747319534e-31,2.2810027134902875e-58,2.3717134344019906e-11,2.3717134344023095e-11,9.23910473730918e-25,2.3853978031423954e-28,4.199132146377375e-09,2.143081670210506e-28,7.817349027244732e-30,6.871348153381567e-15,1.467845840217561e-22,1.1565462483282124e-29,8.867202213679784e-23,7.676057273068439e-13,1.2726491206480184e-27,5.837719579799844e-23,8.29628389838699e-25,1.1121528512838738e-28,1.2442564624693742e-25
3.571969565438131e-15,0.6710751400574381,1.949732161417541e-19,2.107500069134402e-21,1.0249120713953976e-22,1.947327940109459e-27,0.0,0.0,9.16160318839833e-15,1.5321223656277342e-26,5.089758431313455e-33,9.411600016035956e-47,1.5731304352829243e-45,1.5015399730886978e-53,5.268215408951897e-39,5.900735888409535e-39,4.317120918831934e-48,8.197962886976464e-46,3.448537445766029e-45,1.3401871238480762e-43,1.156443106248094e-24,2.0342692409110122e-38,6.175559448217049e-44,2.74578677217391e-78,4.2837421525435094e-60,1.0653878438610021e-52,1.8245789085193982e-37,6.32159268166233e-51,3.326448433972961e-89,2.47485273952085e-66,5.106570264186055e-61,9.772425590150139e-57,3.8583536055137155e-44,4.787949394336107e-77,3.76,0.0,0.5266697572508343,0.9999999944011545,4.211706829326838e-31,8.366480510234948e-58,3.1622846350268924e-11,3.162284635027454e-11,1.6220756127013122e-24,4.18795574370935e-28,5.598836492838832e-09,3.7625303747651076e-28,1.372465062730975e-29,9.161797594261015e-15,2.5770433565793313e-22,2.6306069957381566e-29,1.556782361340593e-22,1.023474321118703e-12,2.2343436721564037e-27,1.0249071482679721e-22,1.4565482817093817e-24,1.952568263664173e-28,2.184495670262217e-25
5.357954442782081e-15,0.6710751400594774,2.925726803894576e-19,3.1612505766680104e-21,2.2848096320957013e-22,4.3423484853156424e-27,0.0,0.0,1.374240500671348e-14,3.415520261558217e-26,1.6993652382978348e-32,3.609332494318762e-46,8.03430830169118e-45,5.013332195793911e-53,1.1744296047755821e-38,1.9813305277042832e-38,2.2117783645810553e-47,4.284940622354428e-45,1.1514424983790424e-44,4.474608020267705e-43,2.578028330810139e-24,6.792004861933455e-38,2.1030020132909383e-43,5.538610711769684e-77,3.416472953563848e-59,8.64343622661938e-52,6.21205490511749e-37,3.2717768455610967e-50,7.142616689641136e-88,2.0151590804985147e-65,4.1763604199351366e-60,7.954747464552395e-56,1.996393274542202e-43,9.679346509679447e-76,3.76,0.0,0.5266697572347624,0.999999991601751,1.4062019385518716e-30,6.6714230400146e-57,4.743427036240366e-11,4.743427036241617e-11,3.6160490717216465e-24,9.336098912868019e-28,8.398235279260133e-09,8.387710415987372e-28,3.059608037481187e-29,1.3742696314607661e-14,5.744934851629919e-22,8.783053022555933e-29,3.47049408891716e-22,1.5352115086929533e-12,4.980963817004273e-27,2.2847986596171733e-22,3.247044725057468e-24,4.3528190637747555e-28,4.869838744163081e-25
8.929924197469979e-15,0.6710751400635566,4.879997257493497e-19,5.268752435686982e-21,6.315481326041803e-22,1.2009882685151117e-26,0.0,0.0,2.2904008605779226e-14,9.440897931167547e-26,7.990837134890455e-32,2.1820796466658895e-45,6.656364717407735e-44,2.3573935316913697e-52,3.2462617699960375e-38,9.347766503053317e-38,1.8397636435250423e-46,3.6073286646896075e-44,5.414830124944552e-44,2.1040717079916395e-42,7.125972187151996e-24,3.193769198365945e-37,1.000489474196669e-42,2.4480033908392543e-75,5.178793738009088e-58,1.2906758644131624e-50,2.954395079972489e-36,2.675907367160238e-49,3.433859296105597e-86,3.0181177297951476e-64,6.42806315106217e-59,1.1908454627273407e-54,1.6320854011782073e-42,4.161177052655959e-74,3.76,0.0,0.5266697572026187,0.9999999860029839,6.612310522119921e-30,1.0111606335571142e-55,7.905711838521954e-11,7.90571183852541e-11,9.995173667005684e-24,2.5806063929822974e-27,1.3996993216259336e-08,2.318461370028335e-27,8.457158881325284e-29,2.2904493109487786e-14,1.5879670237116002e-21,4.130008981264453e-28,9.59285170497686e-22,2.5586858836435337e-12,1.3767967153857352e-26,6.315451011526642e-22,8.975210592985617e-24,1.2031757956622064e-27,1.3460803111619654e-24
1.6073863706845776e-14,0.6710751400717148,8.797665296884184e-19,9.483759534750072e-21,2.042195565050953e-21,3.8883028543902203e-26,0.0,0.0,4.1227215653614144e-14,3.0528409585251526e-25,4.778535818493265e-31,1.9091940576779624e-44,7.560564610674228e-43,1.4097261969481147e-51,1.0497228300196334e-37,5.597764394183554e-37,2.0968567780187862e-45,4.131183333947994e-43,3.2386343491597305e-43,1.2582388326905697e-41,2.30427868405692e-23,1.9098799778510595e-36,6.014771814434196e-42,1.7837569977501226e-73,1.1464017868870672e-56,2.7761190872290353e-49,1.775086696013539e-35,2.969698605065949e-48,2.63920861954887e-84,6.508685745238401e-63,1.4312684147662124e-57,2.5652105615508037e-53,1.8091856259159717e-41,2.925884179149287e-72,3.76,0.0,0.5266697571383312,0.9999999748056082,3.954174262456856e-29,2.23825496860623e-54,1.423028144250352e-10,1.4230281442514708e-10,3.2320672039509717e-23,8.34473243230848e-27,2.5194350506348758e-08,7.497055757985359e-27,2.7347649199493033e-28,4.122808411530326e-14,5.134902751571138e-21,2.4697525504716934e-27,3.1019770346141604e-21,4.605634632752799e-12,4.4520567794176255e-26,2.042185772241043e-21,2.9022538939587477e-23,3.890667649702738e-27,4.352730281164522e-24
3.036174272559737e-14,0.671075140088031,1.666951100151221e-18,1.7913787291759683e-20,7.281612998192314e-21,1.389825069399047e-25,0.0,0.0,7.787362914809641e-14,1.0885150865760484e-24,3.2848639233406305e-30,2.1523211036837814e-43,1.0168844482831754e-41,9.690753426008303e-51,3.742875453608494e-37,3.8498009535261804e-36,2.826930290368415e-44,5.577310055525318e-42,2.2270659501789152e-42,8.649392085665909e-41,8.21609172698169e-23,1.3128907108664962e-35,4.1459564850681097e-41,1.7077666955675506e-71,3.0586108552774402e-55,7.234904187490282e-48,1.222145399880497e-34,3.9269699971975844e-47,2.5980953553646545e-82,1.7022018854646307e-61,3.82499211462787e-56,6.690623782763533e-52,2.3857566781460604e-40,2.726781779153048e-70,3.76,0.0,0.5266697570097562,0.9999999524114914,2.718180789963815e-28,5.971613141659724e-53,2.6879420648140187e-10,2.687942064818006e-10,1.1524151505109337e-22,2.9753785194781445e-26,4.758843074911196e-08,2.673135738591784e-26,9.751234836666821e-28,7.787525579087392e-14,1.8308898851474806e-20,1.6977578120092578e-26,1.1060347965825322e-20,8.699532127803656e-12,1.5874167512890952e-25,7.281578151704561e-21,1.0348214635563393e-22,1.387275806339469e-26,1.5520004483593114e-23
5.893750076310057e-14,0.6710751401206636,3.255924361445116e-18,3.4773897317352965e-20,2.743309723532913e-20,5.261937101728026e-25,0.0,0.0,1.5116645373240093e-13,4.100923977292808e-24,2.4325192723543124e-29,2.8409934519141657e-42,1.4910338515877498e-40,7.176239456559883e-50,1.4101118606975904e-36,2.851253940924821e-35,4.1517332760750164e-43,8.191881402665851e-41,1.650321795099449e-41,6.405077885772949e-40,3.0953698850184624e-22,9.722263905079954e-35,3.07867682510147e-40,1.886518693091458e-69,8.944181487670142e-54,2.0845932381075386e-46,9.054431998282649e-34,5.721393381077284e-46,2.919709397885444e-80,4.9350150903969067e-60,1.1187288582792362e-54,1.928573606378624e-50,3.455492125775435e-39,2.962751464102495e-68,3.76,0.0,0.5266697567526062,0.9999999076257948,2.0128770000360527e-27,1.7462553713694713e-51,5.217769905010744e-10,5.217769905025768e-10,4.341630129241163e-22,1.1209559728421894e-25,9.2374053976321e-08,1.0070899804294369e-25,3.673885436919258e-27,1.5116955779724527e-13,6.897773802821459e-20,1.2572283240793661e-25,4.166927405449677e-20,1.6887327105234474e-11,5.980509819436939e-25,2.743296648634621e-20,3.898631588845129e-22,5.226692222334041e-26,5.847075916322328e-23
1.1608901683810694e-13,0.671075140185929,6.492287740595272e-18,6.849433761648665e-20,1.0642675363318729e-19,2.0614382080446773e-24,0.0,0.0,2.9775209328338427e-13,1.5909543679075302e-23,1.8716344279118889e-28,4.106230393493179e-41,2.283494411423814e-39,5.521570251120993e-49,5.4705553873297706e-36,2.1938972536396823e-34,6.367013611421025e-42,1.2555778436917767e-39,1.2715274053404202e-40,4.928207656049787e-39,1.2008494787458343e-21,7.480523442947113e-34,2.380010825283746e-39,2.2429724694835144e-67,2.7377005024971366e-52,6.325607130204564e-45,6.967560718946438e-33,8.807290909232424e-45,3.5292333525805606e-78,1.5154424047991304e-58,3.422470185455307e-53,5.853387976778555e-49,5.256181773184061e-38,3.4890429876599954e-66,3.76,0.0,0.5266697562383063,0.9999998180645499,1.5487522754363457e-26,5.345094779183586e-50,1.0277425581681761e-09,1.0277425581740048e-09,1.6843099590732688e-21,4.348732471603208e-25,1.8193515243825944e-07,3.907007764441326e-25,1.4254076602626017e-26,2.977579964317298e-13,2.6759861861921756e-19,9.673372620047265e-25,1.6165595054239396e-19,3.326291700941238e-11,2.3201399321098376e-24,1.0642625053386515e-19,1.5124715304517607e-21,2.027853817585291e-25,2.2683704738731264e-22
1.7324053291311332e-13,0.6710751402511941,9.806540611920615e-18,1.0221507445342096e-19,2.3700801953975973e-19,4.627786484240911e-24,0.0,0.0,4.4433772001221405e-13,3.5429904099844817e-23,5.8810801736377735e-28,1.6962090212019098e-40,9.577421173983889e-39,1.7349993186758824e-48,1.2182746451731648e-35,6.893741822748375e-34,2.6720103454936493e-41,5.267041241946627e-39,3.999645418213393e-40,1.548549065427961e-38,2.674242833697042e-21,2.3505416999659918e-33,7.501749030288229e-39,2.0523004992533016e-66,1.4642673706313192e-51,3.4793429023727494e-44,2.1894098009313134e-32,3.8754114292802227e-44,2.9522625375440718e-77,8.402288708335718e-58,1.8299217882271785e-52,3.2195797859298785e-48,2.2899226757401765e-37,3.2443236446242967e-65,3.76,0.0,0.5266697557240063,0.999999728516834,4.8665145001986373e-26,2.858848868361327e-49,1.5337081253389529e-09,1.5337081253519332e-09,3.750840738522259e-21,9.684415083031096e-25,2.714827216264816e-07,8.700746651934471e-25,3.1745516639679215e-26,4.4434621456333813e-13,5.959299606313981e-19,3.0395783039432818e-24,3.6000103310830345e-19,4.963850684601194e-11,5.166856551190947e-24,2.370069068038133e-19,3.3682059477242865e-21,4.516238181993194e-25,5.051561166567316e-22
2.875435650631261e-13,0.6710751403817247,1.666871720508838e-17,1.6965745942632444e-19,6.529333957666151e-19,1.2979618005070889e-23,0.0,0.0,7.375089350136236e-13,9.760585699362603e-23,2.6860914606822502e-27,1.2664139813624962e-39,7.283830235500906e-38,7.924368904103553e-48,3.3562520611104935e-35,3.1486147773432184e-33,2.035187319090154e-40,4.0065668025900307e-38,1.831574328666174e-39,7.072751419915426e-38,7.367273162229925e-21,1.0735725138380386e-32,3.454290790534222e-38,8.979824615662448e-65,1.8739738588419065e-50,4.543801044493519e-43,9.999928387628272e-32,3.063647506981983e-43,1.322296553853431e-75,1.123457409838137e-56,2.339034061203092e-51,4.204768459210996e-47,1.7679368747333545e-36,1.4664489561664755e-63,3.76,0.0,0.5266697546954064,0.9999995494619799,2.222704303439819e-25,3.6588063247124245e-48,2.5456392581915316e-09,2.5456392582272902e-09,1.033288925632305e-20,2.667938401643607e-24,4.5053728266188324e-07,2.3969689847488036e-24,8.746985921456402e-26,7.375219893297617e-13,1.6417199993386454e-18,1.3882743274925527e-23,9.91765948312749e-19,8.238968631647599e-11,1.4234173106385597e-23,6.529303778641917e-19,9.27903216498885e-21,1.2443593810882723e-24,1.391650277593248e-21
4.0184659721313886e-13,0.6710751405122549,2.3842457252921425e-17,2.3710108196509467e-19,1.2752091532898418e-18,2.5754182811366007e-23,0.0,0.0,1.0306800987506482e-12,1.906287821092435e-22,7.115847004172588e-27,4.372561554516061e-39,2.5317842453680314e-37,2.0992869210999828e-47,6.554963431544703e-35,8.3411339283145e-33,7.081029932066405e-40,1.3927346312499118e-37,4.8626526124204376e-39,1.8736738109945723e-37,1.438862831314838e-20,2.84404835898446e-32,9.208777706268943e-38,6.509986304009923e-64,8.291647039328144e-50,2.0425573717661398e-42,2.6491373266724415e-31,1.107953368222408e-42,9.1371570873571e-75,5.128306116127458e-56,1.03416524786928e-50,1.8901207327761206e-46,6.274780177621147e-36,1.0743064347305906e-62,3.76,0.0,0.5266697536668066,0.999999370461218,5.8882667267292215e-25,1.6188988834568095e-47,3.55757038905881e-09,3.557570389128648e-09,2.0180081510019856e-20,5.210570177056797e-24,6.295377514718793e-07,4.6813918997354395e-24,1.7085747520342393e-25,1.0306968821131418e-12,3.2063420925114224e-18,3.6777291256176237e-23,1.9369632344318478e-18,1.1514086551662663e-10,2.779999901492936e-23,1.2752033426386121e-18,1.81223120161712e-20,2.430608776266152e-24,2.717949859160607e-21
5.161496293631516e-13,0.6710751406427853,3.132776411335999e-17,3.0454597448004727e-19,2.103835190001442e-18,4.313953381659105e-23,0.0,0.0,1.323851211238572e-12,3.144986754168183e-22,1.4746877998597343e-26,1.1066419872099873e-38,6.4331901355797825e-37,4.350573682329447e-47,1.0814430438382419e-34,1.728614321044639e-32,1.8009110106766828e-39,3.539023520995418e-37,1.0098763074820459e-38,3.882998907855075e-37,2.37383083970133e-20,5.894001740053881e-32,1.9198214662462567e-37,3.072836658681733e-63,2.5288202209524602e-49,6.320055773009935e-42,5.490081584603376e-31,2.920139963906157e-42,4.111809617587496e-74,1.610531420119057e-55,3.151810959003514e-50,5.848264104795217e-46,1.6238246700530144e-35,5.147920380408206e-62,3.76,0.0,0.5266697526382067,0.9999991915145324,1.2202840630227075e-24,4.937416099509021e-47,4.569501517940789e-09,4.569501518056006e-09,3.3292169617942806e-20,8.596319188672889e-24,8.084841437457461e-07,7.72334326425071e-24,2.8191987214722643e-25,1.3238708929316972e-12,5.289789901221314e-18,7.621701443863781e-23,3.19559200055133e-18,1.4789204444646392e-10,4.58643319972066e-23,2.1038257378264985e-18,2.9898012693656744e-20,4.0105192581337966e-24,4.484051124541604e-21
6.304526615131644e-13,0.6710751407733156,3.912464122630591e-17,3.7199217027541515e-19,3.1388113939887004e-18,6.532891149982392e-23,0.0,0.0,1.6170222724930985e-12,4.692155317274111e-22,2.647266487460246e-26,2.3430537088732003e-38,1.3657993880821837e-36,7.809897485126698e-47,1.613467532384621e-34,3.1030953388152264e-32,3.826870765059824e-39,7.513700232606995e-37,1.8167189885816425e-38,6.970511388262877e-37,3.5416313448223255e-20,1.0580535135092724e-31,3.466602566824808e-37,1.118819243756565e-62,6.252475612668547e-49,1.5819154295420219e-41,9.855459576058972e-31,6.404208408523129e-42,1.4487409173829852e-73,4.0910473293446405e-55,7.787318387464036e-50,1.463797779036494e-45,3.497606280892314e-35,1.9014063704396917e-61,3.76,0.0,0.5266697516096068,0.9999990126219074,2.190576849143149e-24,1.2207778068103087e-46,5.581432644837467e-09,5.581432645009363e-09,4.9668898770073043e-20,1.282516727563516e-23,9.8737647560282e-07,1.1522822903148342e-23,4.206688695355135e-25,1.617044021804176e-12,7.89205689417457e-18,1.3681957194312954e-22,4.767651320544454e-18,1.806432231059879e-10,6.842716955854023e-23,3.138797491392344e-18,4.4606100385732285e-20,5.984242064451861e-24,6.689950218937526e-21
