Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674)
4.548615875700045e-10,0.45450778343702686,3.173374189299201e-19,6.861007404770309e-24,3.973857036072019e-17,6.45895956602558e-23,0.0,0.0,1.5221519035943515e-13,8.55528474198129e-22,8.51108664859594e-25,1.3168051333759472e-26,6.639771473878492e-37,4.000220643082553e-46,5.832190144004236e-34,1.755841440183812e-23,8.603539000060639e-21,6.580112990647689e-27,4.039650331101163e-43,4.699255289068651e-44,8.318057138481326e-24,7.512196060420411e-36,5.191117674979853e-22,1.6750105634767883e-39,1.7230027440350977e-29,6.677061086428447e-36,9.235453461428144e-36,2.1673578303730877e-43,1.98031768707262e-43,1.1398596085143078e-45,5.279919612352766e-35,2.110615669548275e-43,1.2109328077505257e-33,1.456362497230283e-56,3.76,0.0,0.6586801828481018,0.9999906280552319,1.1532640035429455e-20,2.0867519174962615e-26,1.91818736337028e-10,1.918187363371815e-10,2.066056823259091e-23,3.6549479788367524e-29,9.371944615971696e-06,1.4938866637437233e-26,1.3569402973990668e-28,1.5217284652204154e-13,9.215524998412863e-18,8.409316765046096e-21,4.795285066138781e-18,5.468580359013297e-13,1.9279279796133378e-25,3.9750096257886735e-17,1.0778332308352065e-22,4.489295788084449e-27,7.857753248964495e-24,1.090479830438967e-19,2.795272456469921e-36,1.370271357497539e-32,5.3715374923757615e-22,2.953839890049397e-39,8.603560519313864e-21,2.3734103234887563e-17,1.3194392567567239e-30,1.0849681876905246e-36,4.0340000576897955e-35,3.787930004966753e-28,1.4148695883611518e-32,1.096505198017286e-43,3.243394317825738e-48,2.6039471743249006e-52,6.401138044399535e-45,6.8090777398137e-36,3.5262885813285054e-48
4.737109011247802e-10,0.45450778343769466,3.3950378150547113e-19,7.548412209917782e-24,4.3099705299623206e-17,7.168577431516355e-23,0.0,0.0,1.5852311192459341e-13,9.279039183882307e-22,9.613518008078658e-25,1.486279035864039e-26,7.62269414980713e-37,4.512582569323859e-46,6.318901451242821e-34,1.9024910770482085e-23,9.331304448401526e-21,7.42770897758837e-27,4.731255299500377e-43,5.308132866602308e-44,9.021736356285071e-24,8.484263996146851e-36,5.398820502581346e-22,2.0520144482232454e-39,1.9461547481016712e-29,8.006316148089161e-36,1.0431484734948646e-35,2.607905355007266e-43,2.4260535041977843e-43,1.3964214697524404e-45,6.210324424290854e-35,2.5849800875268047e-43,1.4244628775583276e-33,1.9350518592381535e-56,3.76,0.0,0.6586801828401353,0.9999904391783849,1.3026461033146727e-20,2.3570614759983453e-26,1.9976764124601572e-10,1.9976764124618224e-10,2.2385828105617932e-23,3.963714091348358e-29,9.560821456485934e-06,1.6200425899769825e-26,1.4998891686950895e-28,1.5847718380151492e-13,9.99468207663421e-18,9.498356615209704e-21,5.2009157363319635e-18,5.695179364082591e-13,2.0908525997089226e-25,4.311272426022417e-17,1.1689700125834098e-22,4.893900401630097e-27,8.52220231692566e-24,1.1826764943662526e-19,3.287995417853209e-36,1.5477698375552564e-32,5.59432832545986e-22,3.6181133198980944e-39,9.331328755356917e-21,2.573967448089526e-17,1.490315220934612e-30,1.2762961781952191e-36,4.642074864097997e-35,4.278328505309904e-28,1.6642619000275592e-32,1.3987668526277703e-43,4.1355506872083066e-48,3.323235225531502e-52,7.82483194151019e-45,8.069653153399617e-36,4.498371681865864e-48
4.925602146795559e-10,0.45450778343836223,3.6238785262545002e-19,8.280198313967681e-24,4.659722295912069e-17,7.926875470521006e-23,0.0,0.0,1.6483104816173461e-13,1.003217778236078e-21,1.0807249745396012e-24,1.6696091721164032e-26,8.707234512364365e-37,5.06642945014573e-46,6.824570529082762e-34,2.0548674217228904e-23,1.0088608240708389e-20,8.344725380200156e-27,5.506863965722154e-43,5.967508056400102e-44,9.753983877324263e-24,9.536674105798889e-36,5.605947457219401e-22,2.4940345632698032e-39,2.187783184730892e-29,9.530024567712052e-36,1.1726530431931623e-35,3.116608731034656e-43,2.948662530368899e-43,1.6972306213008803e-45,7.258528912159381e-35,3.140974828109323e-43,1.665058772473423e-33,2.5427249727168904e-56,3.76,0.0,0.6586801828321688,0.9999902599054289,1.4643997943292738e-20,2.6497597808198376e-26,2.0771654615490683e-10,2.0771654615508687e-10,2.4178422403957635e-23,4.2849633342878516e-29,9.74009440626664e-06,1.7512936886391728e-26,1.6518733404626492e-28,1.6478139036243026e-13,1.0805417656708499e-17,1.0677553083037562e-20,5.6230103002478775e-18,5.921777004085209e-13,2.2603708817287195e-25,4.6611858645524216e-17,1.2638014276346573e-22,5.316996684638928e-27,9.213591716447342e-24,1.2786096118278876e-19,3.843134869968521e-36,1.739969723914024e-32,5.817134808917155e-22,4.396811865773877e-39,1.0088635566291224e-20,2.782639519460404e-17,1.6753377819427045e-30,1.4918778824929847e-36,5.308819779899868e-35,4.809300205918134e-28,1.945245085456458e-32,1.7674709339784907e-43,5.223232051845507e-48,4.201092220437152e-52,9.489723610014854e-45,9.499767307881609e-36,5.684144810207264e-48
5.114095282343317e-10,0.45450778343903003,3.8598965541584243e-19,9.05777762385643e-24,5.02311175820465e-17,8.735404821757531e-23,0.0,0.0,1.7113899913311082e-13,1.0814700605844472e-21,1.209591263026866e-24,1.8673254609601024e-26,9.89982062170426e-37,5.663299883959057e-46,7.349136367768516e-34,2.2129531951857276e-23,1.0875449771108344e-20,9.333831530544724e-27,6.372830676368406e-43,6.67940570233778e-44,1.05147997015986e-23,1.0672602086097313e-35,5.812500144331828e-22,3.009138696375017e-39,2.4486222825968585e-29,1.1266866472673442e-35,1.3124523568999483e-35,3.7009928340564266e-43,3.5576846572251576e-43,2.0477780486131035e-45,8.434067594114713e-35,3.78869299279183e-43,1.934916105485569e-33,3.307132250023735e-56,3.76,0.0,0.6586801828242023,0.9999900897480308,1.6390170785902542e-20,2.965737456644454e-26,2.1566545106370132e-10,2.156654510638954e-10,2.6038145453569717e-23,4.618691632511145e-29,9.910251797876076e-06,1.8876379533156592e-26,1.813122498775637e-28,1.7108546629102033e-13,1.1647727526932395e-17,1.1950487299677245e-20,6.061568444942019e-18,6.148373279029537e-13,2.4364812070063063e-25,5.024749857486118e-17,1.3623270564892246e-22,5.758636713010076e-27,9.931918696247385e-24,1.378278669637692e-19,4.46574796963901e-36,1.9474558273462565e-32,6.039956947864496e-22,5.3041104627968365e-39,1.0875480355433666e-20,2.9994244098217855e-17,1.875068927514788e-30,1.7336811317561698e-36,6.036705321656968e-35,5.3824539096517e-28,2.260378542176325e-32,2.2138167008342393e-43,6.539247716514455e-48,5.2643612722548365e-52,1.1424871402879733e-44,1.1114197252077087e-35,7.119628958778165e-48
5.302588417891074e-10,0.45450778343969767,4.103092130028208e-19,9.8825619727437e-24,5.400138341348533e-17,9.595716673117768e-23,0.0,0.0,1.7744696489797285e-13,1.162660772304408e-21,1.3483137272969933e-24,2.0799562221615577e-26,1.1207059263426137e-36,6.304724177461919e-46,7.8925381313392e-34,2.3767311669275626e-23,1.1691828434123272e-20,1.0397689825276843e-26,7.335722852140119e-43,7.445853072759448e-44,1.1304183829107773e-23,1.1895222019843119e-35,6.018480164874689e-22,3.606035888971734e-39,2.7294061970988895e-29,1.323639465439267e-35,1.462939664006226e-35,4.3691092007212035e-43,4.263418162117518e-43,2.4539912402857575e-45,9.74684415620557e-35,4.539024170400905e-43,2.2363160805051483e-33,4.260608156397019e-56,3.76,0.0,0.6586801828162357,0.999989928242689,1.826989937335527e-20,3.305885109893729e-26,2.2361435597239918e-10,2.2361435597260786e-10,2.7964792208648424e-23,4.964894911623686e-29,1.0071757133455075e-05,2.0290733850217358e-26,1.9838649409222332e-28,1.77389411670508e-13,1.2521607476502175e-17,1.3320739918593976e-20,6.516589857918388e-18,6.374968188923941e-13,2.619181957556319e-25,5.4019643211352416e-17,1.4645464796963224e-22,6.218866024679231e-27,1.0677180505327459e-23,1.481683154719668e-19,5.161088305356835e-36,2.1708129464092234e-32,6.2627947474186035e-22,6.355307576580245e-39,1.1691862526495963e-20,3.2243199921389707e-17,2.0900705757485285e-30,2.0037505084031063e-36,6.828136619987723e-35,5.999398003843322e-28,2.6123210634647226e-32,2.750362299140747e-43,8.120358317652086e-48,6.5431658950880134e-52,1.366150996142958e-44,1.292833884881356e-35,8.845216271198584e-48
5.491081553438831e-10,0.45450778344036546,4.353465485124127e-19,1.0755963120575716e-23,5.790801470060738e-17,1.0509362261669677e-22,0.0,0.0,1.8375494551272305e-13,1.2467899202939623e-21,1.497255412476374e-24,2.3080281809230405e-26,1.2635735532869486e-36,6.9922243770868956e-46,8.454715157117193e-34,2.5461841548132335e-23,1.2537743624656089e-20,1.1538955745202033e-26,8.402320270629779e-43,8.268879996674936e-44,1.2122136259851479e-23,1.3207706376737546e-35,6.223889115335144e-22,4.2941009409408146e-39,3.030869010386207e-29,1.545902805828563e-35,1.6245081616435657e-35,5.129553502141824e-43,5.076948703201556e-43,2.92225087562207e-45,1.120713124183632e-34,5.403684219639126e-43,2.5716254871320494e-33,5.440617083269247e-56,3.76,0.0,0.6586801828082692,0.999989774949469,2.0288103310452285e-20,3.6710933287386925e-26,2.3156326088100042e-10,2.315632608812242e-10,2.99581582497036e-23,5.323569097982179e-29,1.0225050347311523e-05,2.1755979921928033e-26,2.1643276813625216e-28,1.8369322658125933e-13,1.342705329549883e-17,1.4791891115715932e-20,6.988074227102745e-18,6.601561733776764e-13,2.8084715160662215e-25,5.792829171999306e-17,1.5704592778540872e-22,6.697724149869429e-27,1.1449374392972984e-23,1.5888225541062354e-19,5.934605833214074e-36,2.410625867503493e-32,6.48564821269607e-22,7.566867874203439e-39,1.2537781483570945e-20,3.4573241401083006e-17,2.3209045751447615e-30,2.3042073444167596e-36,7.685451901931317e-35,6.6617404613482785e-28,3.003830804971927e-32,3.3911303528131933e-43,1.0007578285055552e-47,8.071168533471314e-52,1.6233119022481534e-44,1.4958203725277003e-35,1.0906009769705863e-47
5.679574688986588e-10,0.45450778344103304,4.611016850701857e-19,1.1679392754609024e-23,6.195100569251446e-17,1.1477892873658906e-22,0.0,0.0,1.900629410310596e-13,1.33385751147675e-21,1.6567793478337085e-24,2.552066472365223e-26,1.419281242053545e-36,7.727314300338262e-46,9.035606955199994e-34,2.7212950249432436e-23,1.3413194737977679e-20,1.2760277874772733e-26,9.57961444125226e-43,9.150518999861304e-44,1.296865699382941e-23,1.4613226014201667e-35,6.428728587744259e-22,5.0833989126854187e-39,3.3537447313809805e-29,1.7956044965081333e-35,1.7975509946959068e-35,5.991483013215151e-43,6.010178312387234e-43,3.4594075108805054e-45,1.2825570241354654e-34,6.395245000777775e-43,2.9432966954286593e-33,6.8903409249807655e-56,3.76,0.0,0.6586801828003027,0.9999896294508057,2.2449701994489612e-20,4.062252683111167e-26,2.39512165789505e-10,2.3951216578974445e-10,3.2018039781647485e-23,5.694710118696319e-29,1.0370549004261008e-05,2.3272097906749927e-26,2.354736550304716e-28,1.8999691110092833e-13,1.4364060774873967e-17,1.6367520589571758e-20,7.476021240817615e-18,6.828153913596336e-13,3.004348265888645e-25,6.19734432675022e-17,1.6800650316095714e-22,7.195245104294029e-27,1.2248497608753074e-23,1.699696354936562e-19,6.791946812978464e-36,2.66747936492942e-32,6.708517348813355e-22,8.956464880047002e-39,1.3413236631119502e-20,3.698434728144177e-17,2.5681327046455205e-30,2.6372497196681783e-36,8.610921444427461e-35,7.371088841529499e-28,3.4377652514139293e-32,4.151717489185147e-43,1.224648906854572e-47,9.885839133338293e-52,1.9175491289664292e-44,1.7220416159821873e-35,1.3352175750035058e-47
5.868067824534345e-10,0.4545077834417008,4.875746458009493e-19,1.2654262489897315e-23,6.613035064009694e-17,1.2502859844509722e-22,0.0,0.0,1.9637095150411467e-13,1.423863552800822e-21,1.8272485468227592e-24,2.8125946459959306e-26,1.5885430398631543e-36,8.511499567019957e-46,9.635153207955202e-34,2.902046691516064e-23,1.4318181169714546e-20,1.4064297921523807e-26,1.0874808063447646e-42,1.009280544086989e-43,1.3843746031041258e-23,1.6114950178195526e-35,6.633000169689742e-22,5.984709624683754e-39,3.69876729579989e-29,2.074957597173416e-35,1.9824612558113626e-35,6.9646340779801755e-43,7.075854386356094e-43,4.072798264329906e-45,1.461317108176804e-34,7.527164056810116e-43,3.3538676506983245e-33,8.659309891726594e-56,3.76,0.0,0.6586801827923362,0.9999894913503665,2.4759614615325003e-20,4.480253724714673e-26,2.4746107069791296e-10,2.4746107069816856e-10,3.414423363188762e-23,6.078313901630501e-29,1.0508649437034019e-05,2.4839068037162004e-26,2.555316285383216e-28,1.963004653045946e-13,1.5332625706436407e-17,1.8051207561420715e-20,7.980430587758863e-18,7.054744728390974e-13,3.20681059103425e-25,6.615509702217999e-17,1.7933633216587324e-22,7.711457847737136e-27,1.3074547402520479e-23,1.8143040444549757e-19,7.738953744316298e-36,2.941958200941836e-32,6.931402160886794e-22,1.0543023617144596e-38,1.4318227373958202e-20,3.9476496313669086e-17,2.8323166736709076e-30,3.0051524602460066e-36,9.606746945594487e-35,8.12905029118201e-28,3.9170811833322776e-32,5.049407797519223e-43,1.4887563089783225e-47,1.202873377981426e-51,2.2526799382479706e-44,1.9732209940141229e-35,1.6239308839194803e-47
6.056560960082103e-10,0.45450778344236853,5.147654538284709e-19,1.368198386974377e-23,7.044604379590087e-17,1.3585814558825288e-22,0.0,0.0,2.026789769805842e-13,1.5168080512374758e-21,2.0090260071246196e-24,3.090134670165345e-26,1.7720907008726532e-36,9.346277630355597e-46,1.025329376951854e-33,3.08842211669105e-23,1.5252702315837036e-20,1.5453650735448417e-26,1.2295314560015507e-42,1.1097777646939637e-43,1.4747403371486726e-23,1.7716046504036814e-35,6.836705444328611e-22,7.009552154579964e-39,4.066670566174294e-29,2.3862596867016814e-35,2.1796319854140154e-35,8.059339571060718e-43,8.28759867571667e-43,4.770263500151866e-45,1.6581312016570618e-34,8.813814244233193e-43,3.8059618682653e-33,1.0804078091127552e-55,3.76,0.0,0.6586801827843697,0.9999893602719714,2.722276015544012e-20,4.9259869870349745e-26,2.554099756062242e-10,2.5540997560649657e-10,3.633653724842532e-23,6.474376375405528e-29,1.06397278258732e-05,2.645687061957513e-26,2.7662906168886676e-28,2.026038892648944e-13,1.633274388283942e-17,1.9846530775376375e-20,8.501301956973836e-18,7.281334178168972e-13,3.41585687616509e-25,7.047325215377466e-17,1.910353728746426e-22,8.24638671027087e-27,1.392752102441154e-23,1.9326451100094575e-19,8.781665303152518e-36,3.234647125803079e-32,7.15430265403259e-22,1.2346763234461169e-38,1.525275311724753e-20,4.2049667255913486e-17,3.1140181221548885e-30,3.4102671367884406e-36,1.0675061265345065e-34,8.937231545400765e-28,4.4448346439122945e-32,6.1032902190733834e-43,1.7986498379844292e-47,1.454578342742225e-51,2.632766187600483e-44,2.2511425222663224e-35,1.962880971187415e-47
6.24505409562986e-10,0.45450778344303616,5.426741322752079e-19,1.4763968366121257e-23,7.489807941400453e-17,1.4728308450387316e-22,0.0,0.0,2.0898701750685212e-13,1.6126910137801512e-21,2.202474710689528e-24,3.38520693650783e-26,1.9706736450507955e-36,1.0233137808001392e-45,1.0889968665294658e-33,3.280404310451949e-23,1.62167575726482e-20,1.6930964328315154e-26,1.384875767817693e-42,1.2167477049816695e-43,1.5679629015165498e-23,1.9419681017219184e-35,7.039845990399829e-22,8.170209331749665e-39,4.458188331869169e-29,2.731892148451399e-35,2.3894561717157144e-35,9.286546355152009e-43,9.659936272223325e-43,5.5601635111473786e-45,1.8741739415669816e-34,1.0270513313461022e-42,4.302288428253644e-33,1.3388945410883146e-55,3.76,0.0,0.6586801827764032,0.9999892358585677,2.9844057389997945e-20,5.400342985350283e-26,2.633588805144389e-10,2.633588805147286e-10,3.8594748697960133e-23,6.882893469400316e-29,1.0764141223246634e-05,2.8125486034249953e-26,2.9878823469676782e-28,2.0890718305214396e-13,1.7364411097568695e-17,2.1757068498524225e-20,9.038635037840892e-18,7.507922262938619e-13,3.631485506588428e-25,7.492790783335924e-17,2.0310358336663965e-22,8.800051788205757e-27,1.480741572484613e-23,2.0547190390502129e-19,9.926316278161991e-36,3.5461308778345097e-32,7.3772188333668165e-22,1.4389239620240439e-38,1.6216813266480763e-20,4.470383887316255e-17,3.413798620580105e-30,3.855022062815348e-36,1.1817928491624744e-34,9.797238928395629e-28,5.024180905853446e-32,7.334379867441248e-43,2.1604563863963e-47,1.748759274880964e-51,3.0621208443379113e-44,2.557650541837512e-35,2.3588275461937084e-47
6.433547231177617e-10,0.4545077834437039,5.713007042620507e-19,1.5901627380062432e-23,7.948645174990358e-17,1.5931893002155196e-22,0.0,0.0,2.15295073127108e-13,1.7115124474433765e-21,2.407957623778263e-24,3.698330264370485e-26,2.1850589171642295e-36,1.1173561312952537e-45,1.1545118091460829e-33,3.4779763304709825e-23,1.7210346336773178e-20,1.849885989292683e-26,1.5542971151598834e-42,1.330394832148034e-43,1.6640422962077275e-23,2.1229018134230155e-35,7.242423382236871e-22,9.479752229284337e-39,4.874054309100904e-29,3.1143194605676757e-35,2.6123267507278666e-35,1.0657832734518553e-42,1.1208324593992867e-42,6.451395200209977e-45,2.110656755541665e-34,1.1913553438875664e-42,4.845641970365936e-33,1.6486727234909633e-55,3.76,0.0,0.6586801827684367,0.9999891177712581,3.262842488689601e-20,5.904212216741122e-26,2.7130778542255697e-10,2.713077854228644e-10,4.091866666399998e-23,7.303861113753593e-29,1.0882228526449182e-05,2.9844894735218196e-26,3.2203134231837667e-28,2.1521034673445765e-13,1.842762314493088e-17,2.3786398521033784e-20,9.592429520050264e-18,7.734508982708188e-13,3.853694868250997e-25,7.95190632332168e-17,2.155409217261269e-22,9.37246931173957e-27,1.5714228754527628e-23,2.1805253191283107e-19,1.1179337507393579e-35,3.876994183466626e-32,7.600150704005422e-22,1.6693388001536031e-38,1.7210407227473332e-20,4.7438989937143486e-17,3.732219670011767e-30,4.341922293061294e-36,1.3037344292586387e-34,1.0710678354257056e-27,5.658374438289737e-32,8.765743277954112e-43,2.5808955255177746e-47,2.0909749128264378e-51,3.545314411305247e-44,2.89464941264245e-35,2.8191902625684423e-47
6.622040366725374e-10,0.45450778344437154,6.00645192908082e-19,1.7096372242021916e-23,8.421115506040475e-17,1.7198119746264526e-22,0.0,0.0,2.216031438834581e-13,1.813272359261778e-21,2.6258376970031263e-24,4.0300219052285076e-26,2.4160311458738126e-36,1.2169021284343544e-45,1.2218682414473217e-33,3.681121281973499e-23,1.8233468005149186e-20,2.015995182232151e-26,1.738599841715417e-42,1.4509239509775469e-43,1.7629785212221754e-23,2.3147220663368576e-35,7.444439189780224e-22,1.095206465340365e-38,5.31500214095406e-29,3.536088497714513e-35,2.8486366062732287e-35,1.2185425904517656e-42,1.2949182368730062e-42,7.453408760571802e-45,2.3688278408745946e-34,1.3760230698606788e-42,5.438902688663305e-33,2.0179573525002477e-55,3.76,0.0,0.6586801827604701,0.9999890056883778,3.558078100681556e-20,6.43848516009988e-26,2.792566903305784e-10,2.7925669033090416e-10,4.3308090444977086e-23,7.737275239365575e-29,1.0994311400740858e-05,3.1615077250206987e-26,3.463805006809113e-28,2.2151338037785956e-13,1.9522375820042656e-17,2.5938098156265774e-20,1.0162685093586196e-17,7.961094337485942e-13,4.082483347733653e-25,8.424671752673406e-17,2.2834734604225406e-22,9.963651986159526e-27,1.6647957364442857e-23,2.3100634378943977e-19,1.2547355815030314e-35,4.227821757287904e-32,7.823098271064226e-22,1.928356553012719e-38,1.823353440635282e-20,5.025509922622997e-17,4.069842702130717e-30,4.873549621810809e-36,1.4335236518440845e-34,1.1679155327675725e-27,6.350768873758986e-32,1.0422627584868286e-42,3.067316151855441e-47,2.4873141826128272e-51,4.087181265289758e-44,3.2641032133614797e-35,3.3520902853356148e-47
6.810533502273131e-10,0.45450778344503934,6.3070762133034635e-19,1.8349614212212285e-23,8.907218360352723e-17,1.8528540264025152e-22,0.0,0.0,2.279112298160319e-13,1.91797075628913e-21,2.856477865368549e-24,4.3807975470874974e-26,2.6643925029408868e-36,1.3220982818143205e-45,1.2910602170575794e-33,3.889822317603174e-23,1.9286121975015954e-20,2.191684772891623e-26,1.938609238068939e-42,1.5785402173952196e-43,1.8647715765598624e-23,2.517744980556175e-35,7.6458949785898755e-22,1.2601867630328367e-38,5.781765397397194e-29,3.999827849854319e-35,3.0987785699976956e-35,1.3882219397178804e-42,1.4899918615000852e-42,8.57622435484501e-45,2.6499721435426805e-34,1.5828874504164164e-42,6.085036326346928e-33,2.4559838799630294e-55,3.76,0.0,0.6586801827525036,0.9999888993046164,3.870604390326705e-20,7.004052276140087e-26,2.872055952385032e-10,2.872055952388478e-10,4.5762819952369736e-23,8.183131777899667e-29,1.1100695155546452e-05,3.343601418056628e-26,3.7185775361947363e-28,2.2781628404638933e-13,2.0648664918820408e-17,2.821574424087475e-20,1.0749401448710238e-17,8.187678327280131e-13,4.317849332246411e-25,8.911086988830289e-17,2.4152281440905796e-22,1.0573609308342574e-26,1.7608598805862065e-23,2.4433328830974745e-19,1.403719394828546e-35,4.599198302092474e-32,8.046061539658913e-22,2.218559385503952e-38,1.9286194209549368e-20,5.315214552535523e-17,4.427229079265722e-30,5.45256258123599e-36,1.5713466019930345e-34,1.2704274944619254e-27,7.104816975218321e-32,1.2332593625019193e-42,3.6277341867663066e-47,2.944429134009865e-51,4.692825909324863e-44,3.668035449494659e-35,3.9663931225211683e-47
