Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37)
1.2357150987542612e-05,1.0269880502871251,0.0015332338863556375,0.0007010611605790733,0.0008964233189634841,0.048615703869063456,0.0,0.0,0.0012026777883782718,1.6964695413156458e-05,0.16127890859609037,0.01066617201771511,0.00019537789073391883,5.057022249607718e-09,1.4562391301774341e-06,1.902131122015739e-05,0.003977362449062541,0.003974303715241437,0.0006886689577209673,0.00016149154613509235,0.03673851828209708,1.5951666757194299e-06,5.12095962579782e-06,1.7564969798139936e-05,3.6595433200025306e-07,0.04520949868321142,2.608405402862486e-06,0.0002865589139269268,1.6247868315396797e-05,3.4681659983864317e-07,1.7128948237625333e-06,4.3853858323012646e-09,2.415211798392213e-07,1.4390656967891096e-06,3.76,0.0,1.7987216038966087e-05,0.8412581612655333,0.06872207095419776,0.00589579384948353,0.3211179647474919,0.6698783326456841,1.1826755779990183e-06,6.468621663981489e-09,0.003033143500815954,0.0006754257362723697,0.001939534541549867,2.544940822528393e-07,9.861766642815724e-07,0.006165594286762025,0.00041246805475457754,0.04326073533614589,0.0005762626726068734,0.003324934822812726,4.344271186766068e-06,1.0720077470825012e-05,2.8356624008208353e-06,2.3791247621211947e-07,5.2734400161840086e-05,8.582993746479435e-06,0.021720038411519517,5.500453115513703e-06,0.00217511611940543,2.532349863771336e-12,0.026182415578936025,0.0005926780612363116,9.654724941156254e-07,7.474100249742578e-05,2.9082530467222227e-09,7.070112142166201e-10,3.2952718428852554e-14,1.025525316259812e-10,2.843467454783953e-10,6.38900765041159e-08,7.465113714367375e-15,5.862364116976203e-07,7.124295630120013e-12,1.6687138221943485e-11,6.897044477869573e-12,2.241030763206756e-06,2.325651461995588e-08,5.266019308024486e-06,5.535714542057426e-10,2.3360735911013725e-06,0.00825186418020565,9.679259789374756e-08,9.43007105729397e-10,0.023754734988766204,6.30679483067655e-11,1.1296812952423593e-07,1.0751462095323613e-12,0.0001899569570678285,2.9605281497461858e-05
1.2450081919308359e-05,1.0272555970946815,0.0015411513050165781,0.0007016477445814005,0.0009010749230448349,0.04893304985730832,0.0,0.0,0.0012048411296878851,1.703013756117712e-05,0.16288293806057058,0.010787452297483761,0.00019627357464173929,5.132644305918529e-09,1.468183463875466e-06,1.912458034036797e-05,0.004007285677641372,0.003995853276727945,0.0006937469279664942,0.0001621577216492467,0.03691322971093601,1.6070883259362828e-06,5.168727453067747e-06,1.782774543915235e-05,3.6890664557393803e-07,0.04532007986423327,2.615116841935062e-06,0.0002898625820439953,1.650338608278403e-05,3.515135364324396e-07,1.7298537211815332e-06,4.401225438280935e-09,2.419754497750194e-07,1.4650895545147872e-06,3.76,0.0,1.7983676796159677e-05,0.8399399130402841,0.06936957398890228,0.005982454552100419,0.3195217547193289,0.670717364542859,1.1767968789216053e-06,6.436472311575969e-09,0.0030283905423030815,0.0006755126670959993,0.0019348853291445344,2.559766757350263e-07,9.959129176306978e-07,0.006204289848327258,0.00040709103993553057,0.04326874039145607,0.0005760230127133957,0.0033240144964676757,4.343838360656576e-06,1.078201325296226e-05,2.835374676901071e-06,2.405429696470604e-07,5.323459856254661e-05,8.659035107356578e-06,0.021812918933764303,5.5419705586795235e-06,0.0021880600219473106,2.5422156463384143e-12,0.026353382988432268,0.0006020947238227628,9.678444584128182e-07,7.456457294058666e-05,2.8960888821374554e-09,7.110461155516017e-10,3.3140781157105584e-14,1.0306042098069258e-10,2.86578193059723e-10,6.418873425334731e-08,7.507717955263465e-15,5.883274762710684e-07,7.1499482086726406e-12,1.683674766973066e-11,6.921829726116693e-12,2.2556821233029404e-06,2.2988506478308153e-08,5.277532252332427e-06,5.503626337691574e-10,2.342330655938829e-06,0.008319530119889043,9.740817979665329e-08,9.415147793339664e-10,0.023899043924256347,6.347336999860717e-11,1.1377920546977001e-07,1.08091217520095e-12,0.00019195060609880938,2.9603262188350652e-05
1.2543012851074105e-05,1.0275232568167694,0.0015490461754560298,0.0007022048676518749,0.000905699689439875,0.04925068726743155,0.0,0.0,0.0012069139107741442,1.7093768438964147e-05,0.16449033231579668,0.010909245881177329,0.00019715840323873012,5.208600133175097e-09,1.4800553142506696e-06,1.922725298227389e-05,0.004037191935064629,0.00401728064031779,0.0006987752463276339,0.00016281117433499437,0.03708658020949234,1.6190149506429873e-06,5.216375398504874e-06,1.8092676588209065e-05,3.7184147106336893e-07,0.04542687906685275,2.6218437535680307e-06,0.00029318834694598675,1.6761114042223996e-05,3.5623032576233947e-07,1.7467674986857064e-06,4.416926494038826e-09,2.4241869340570077e-07,1.4914318780183222e-06,3.76,0.0,1.798027938993777e-05,0.8386207047778815,0.07001897807221244,0.006069637248941423,0.31792925918266296,0.671555341380093,1.1709318574943781e-06,6.404397718719531e-09,0.0030236341222276667,0.0006755603318130943,0.001930132266629965,2.574589421658171e-07,1.0055708258354285e-06,0.0062433912224543735,0.000401941010754568,0.04327660569780913,0.0005757511002937918,0.0033229715391224573,4.3431700482449255e-06,1.0843620359884111e-05,2.834932972650111e-06,2.431974194934385e-07,5.37404840540371e-05,8.736087376035497e-06,0.021904710718923876,5.583871718669403e-06,0.0022010884363255585,2.552030555618624e-12,0.026524662481769348,0.0006115800530850972,9.701363018715517e-07,7.43841224879339e-05,2.883793010314613e-09,7.15110481498551e-10,3.333021659192985e-14,1.0356729693958474e-10,2.8882335720563946e-10,6.44910477436741e-08,7.550633072378384e-15,5.903880481307929e-07,7.175234623863571e-12,1.6987201324412327e-11,6.946260566794831e-12,2.270360216053806e-06,2.2732352946914832e-08,5.288912415592628e-06,5.472894560086119e-10,2.348526305403439e-06,0.008386902541807005,9.801740286113732e-08,9.399703974322795e-10,0.024041937620546704,6.387482268117037e-11,1.1459863753453793e-07,1.0867289429234605e-12,0.00019396634104098726,2.959971960938153e-05
1.2728874714605599e-05,1.0280588689102983,0.0015647682502073707,0.0007032323271392394,0.0009148687465630103,0.04988677430190016,0.0,0.0,0.0012107907723145361,1.7215595432176557e-05,0.16771480134309158,0.011154349117257156,0.0001988955811635272,5.361479182146295e-09,1.5035770784299801e-06,1.943078434475458e-05,0.004096942525457858,0.004059758233394361,0.0007086803018744228,0.000164080229217273,0.03742922177872373,1.6428829064148823e-06,5.311285049772378e-06,1.8628912725775468e-05,3.77656689132752e-07,0.045629159025689696,2.63534137530513e-06,0.0002999057305870134,1.728309114326564e-05,3.657208561861436e-07,1.7804502065892676e-06,4.447911060844283e-09,2.432722897925214e-07,1.5450732208531025e-06,3.76,0.0,1.797379074417833e-05,0.8359796962687428,0.07132333987653808,0.006245531026416083,0.3147557111251654,0.6732280613447658,1.1592439509545856e-06,6.3404788475042675e-09,0.003014111936250529,0.0006755399191720643,0.001920324712059544,2.6041902890189476e-07,1.0246427364561214e-06,0.006322768847034052,0.00039228902868430063,0.043291883909827994,0.000575112495896082,0.0033205192858032744,4.341138885946912e-06,1.0965845711844096e-05,2.8335954287978506e-06,2.4857708525227334e-07,5.4768931022776657e-05,8.893151101454451e-06,0.022085025271492965,5.668775519045899e-06,0.0022274005364130325,2.571473884891064e-12,0.026868160068442587,0.0006307554999527725,9.744802393117784e-07,7.401153764620969e-05,2.8588253546837323e-09,7.233204519090043e-10,3.3712872095434735e-14,1.0457702689539054e-10,2.9335213243851165e-10,6.510619001625484e-08,7.63732038940308e-15,5.944176294334087e-07,7.2247073764244296e-12,1.7290526849634885e-11,6.994057556256802e-12,2.299796822946688e-06,2.2253896204184024e-08,5.311294505571547e-06,5.415324961358288e-10,2.3607427381250787e-06,0.008520752719201233,9.921671963596944e-08,9.367290042858666e-10,0.024323446796944787,6.466578415944978e-11,1.162625501651081e-07,1.0985133500515225e-12,0.00019806439553704807,2.9588173242184384e-05
1.2896150391783943e-05,1.0285411909007212,0.0015788410901184061,0.0007040603390863606,0.0009230293331408385,0.05046009464870268,0.0,0.0,0.001213977948515106,1.731905168881663e-05,0.17062729656197873,0.011376637611278573,0.0002004221588903265,5.500127877532258e-09,1.5244879747872711e-06,1.9611863783104762e-05,0.0041506330078846815,0.004097544297395068,0.0007174186964934153,0.00016517969310217117,0.037733003714419545,1.6643805001347505e-06,5.3962282174058265e-06,1.9118661022204224e-05,3.828257876091546e-07,0.04579835354632468,2.6475357717976826e-06,0.000306025812006598,1.7760151463003736e-05,3.7432372444746346e-07,1.810587078443253e-06,4.475319132920458e-09,2.4400332100220826e-07,1.5944424629772643e-06,3.76,0.0,1.796815907906208e-05,0.8336002207589516,0.07250339333893713,0.0064055252050775,0.31191295897896043,0.6747297307526086,1.148774329396256e-06,6.283222403052277e-09,0.0030055327100234125,0.0006753924670162649,0.0019111681129069483,2.6307347676751137e-07,1.0415177375279577e-06,0.0063954887072952575,0.00038429820864661505,0.04330507506695373,0.0005744324410384633,0.0033178971875431167,4.338535677682449e-06,1.1074717855118216e-05,2.8318848000856446e-06,2.534978659349298e-07,5.571300348025118e-05,9.037779753715508e-06,0.022243580305400273,5.746375944644876e-06,0.0022513745745435967,2.5887162486246763e-12,0.027178379238889605,0.0006482451916794797,9.781174739408704e-07,7.36634092386972e-05,2.8359519203526223e-09,7.307922565836382e-10,3.4061120692013256e-14,1.0547987430596087e-10,2.9746813427345663e-10,6.567117388887996e-08,7.71621278648646e-15,5.979398486697053e-07,7.267977729857441e-12,1.7566116170744952e-11,7.035860184787407e-12,2.3263815928652315e-06,2.185964076951253e-08,5.331033392215741e-06,5.367719036278111e-10,2.3715508711601604e-06,0.008640179793205013,1.0027424202434465e-07,9.336426081050609e-10,0.02457188641924752,6.536399382763844e-11,1.17788597132271e-07,1.109289201655325e-12,0.0002018289663273394,2.9572845623406873e-05
1.3063426068962287e-05,1.0290237013846515,0.0015928412478041513,0.0007047992651722119,0.0009311035201428207,0.051034121233785146,0.0,0.0,0.0012168840696289763,1.741666457266699e-05,0.17354909654675293,0.011600496152229633,0.0002019139846432816,5.639729871557222e-09,1.5451480673320615e-06,1.9790923874958726e-05,0.004204227675752104,0.0041348953979601045,0.000725986796064812,0.00016623926469438877,0.038032468062353386,1.6858932528269353e-06,5.480683472162114e-06,1.961502118044841e-05,3.879310590897103e-07,0.04595542749343737,2.6597707411938253e-06,0.00031221565849623965,1.824393610015305e-05,3.829808893748196e-07,1.8405426587653692e-06,4.50227274320633e-09,2.4469946404198523e-07,1.6448473429481764e-06,3.76,0.0,1.7962592404079623e-05,0.8312187311379954,0.07368902914167368,0.006567060770898953,0.30908336105994955,0.6762277208135331,1.1383531463169225e-06,6.2262307340227895e-09,0.002996946221516283,0.000675125949693825,0.0019017142991256575,2.6571398253989775e-07,1.0581059758103914e-06,0.006469354287738415,0.00037692193284613406,0.04331769065227058,0.0005736556749236561,0.0033148852075024935,4.335216784096809e-06,1.118251573714406e-05,2.8297062361715097e-06,2.5849170619907485e-07,5.667396074327163e-05,9.185392744699019e-06,0.02239860496121115,5.825024183961955e-06,0.0022756283974804444,2.605669660226161e-12,0.02748961262217603,0.0006659526162367746,9.814980468420839e-07,7.330372273810253e-05,2.8127254502369966e-09,7.383317492689069e-10,3.4412522256492105e-14,1.0637568530868362e-10,3.0161798421214335e-10,6.624620259622885e-08,7.795819152771618e-15,6.013632450463848e-07,7.310059243800401e-12,1.784398334813531e-11,7.0765123923988785e-12,2.353053319597232e-06,2.149749098925792e-08,5.350415960564668e-06,5.323850862062031e-10,2.382195947148705e-06,0.00875860479125945,1.0131101255083728e-07,9.304013468346232e-10,0.02481562416037256,6.60492361478398e-11,1.1934163185845428e-07,1.1202236507282765e-12,0.00020566626114128025,2.9553008761661918e-05
1.3230701746140632e-05,1.0295063352934681,0.0016067691727619717,0.0007054515910800205,0.0009390917931501269,0.051608767302226646,0.0,0.0,0.0012195142675278097,1.7508463122117976e-05,0.17647961195465836,0.011825889668895783,0.0002033712714225407,5.780239922225232e-09,1.5655524120922055e-06,1.9967938002224647e-05,0.004257712590883116,0.004171798319188055,0.0007343816231153561,0.0001672595043029881,0.038327649896208835,1.7074207237565555e-06,5.5646163486873025e-06,2.0117845987773057e-05,3.9297016077883033e-07,0.04610044912524437,2.672043145520731e-06,0.0003184744921202357,1.873427394809961e-05,3.916886760748293e-07,1.8703050719147558e-06,4.528771052971664e-09,2.4536110389604587e-07,1.696288402022731e-06,3.76,0.0,1.7956984000283818e-05,0.8288356209658816,0.07488003436036778,0.006730079051809334,0.3062673043500071,0.6777219379247081,1.1279818272009836e-06,6.169511639011019e-09,0.002988353889742892,0.0006747435216104342,0.0018919778493467797,2.683361385404331e-07,1.0743962593372704e-06,0.006544299816192188,0.00037011963713333955,0.04332968897729265,0.0005727851685948081,0.0033114871019673886,4.331200495645397e-06,1.128923703731708e-05,2.8270717101826267e-06,2.6355670885169087e-07,5.765119530072082e-05,9.335877538092476e-06,0.02255010379291115,5.9046455303936534e-06,0.002300163673093696,2.622292942685096e-12,0.02780185725391403,0.0006838759718195419,9.846234401845435e-07,7.293302433566285e-05,2.7891727538019014e-09,7.459285793003697e-10,3.4766594387958815e-14,1.0726310459241915e-10,3.0579766397972975e-10,6.683057372305477e-08,7.876030209627377e-15,6.04688016053016e-07,7.350953544912185e-12,1.8123948592373058e-11,7.1160158388698505e-12,2.3798117755871015e-06,2.116532940128598e-08,5.369466938937706e-06,5.283491667649935e-10,2.392690895763509e-06,0.008876011337104263,1.023270154952788e-07,9.270104003315576e-10,0.02505462336536625,6.672149604633662e-11,1.209216146249366e-07,1.1313144129680627e-12,0.00020957664162685936,2.952882431916425e-05
1.3397977423318976e-05,1.029989028516083,0.0016206254671528194,0.0007060198407700317,0.0009469947753295535,0.05218394755095783,0.0,0.0,0.0012218738953258344,1.759448608517139e-05,0.1794182595331909,0.012052783064538958,0.0002047942598279009,5.921614403546349e-09,1.58569660775965e-06,2.014288264201128e-05,0.004311074517866095,0.0042082406444966065,0.0007426004958322734,0.00016824100131444694,0.03861858457381944,1.7289624285856093e-06,5.647993965703024e-06,2.0626984579171003e-05,3.979409312063273e-07,0.0462334963043311,2.684350087446935e-06,0.00032480148658019237,1.923099059526623e-05,4.004434622279507e-07,1.89986314787968e-06,4.554813860432098e-09,2.45988660036914e-07,1.7487657019871522e-06,3.76,0.0,1.7951243465490794e-05,0.8264512738457496,0.07607619832275418,0.006894520190071922,0.30346515790432044,0.6792122910445556,1.1176617315097723e-06,6.113072555634449e-09,0.0029797570978189725,0.0006742483717937952,0.0018819732002938858,2.709357672940606e-07,1.0903780497263084e-06,0.006620258463439784,0.0003638531669746287,0.043341030682248094,0.0005718239058301439,0.0033077071161779848,4.32650530906956e-06,1.1394880066190636e-05,2.823993329514046e-06,2.686908807705071e-07,5.8644085156271706e-05,9.489119980176625e-06,0.022698084284455,5.985164724421489e-06,0.0023249817532898084,2.63854778585622e-12,0.028115108137028152,0.0007020134486458007,9.874953365504817e-07,7.255185529622869e-05,2.7653200999277265e-09,7.535724637361856e-10,3.5122857845256845e-14,1.0814081044888113e-10,3.1000314458379416e-10,6.742357269261738e-08,7.956737394774176e-15,6.079144645703155e-07,7.39066355962576e-12,1.8405828296067057e-11,7.154373437556297e-12,2.4066565571923455e-06,2.086116300391355e-08,5.388209515011649e-06,5.246422249163189e-10,2.4030482288652947e-06,0.00899238460422979,1.0332225679628614e-07,9.234749331115602e-10,0.025288851167009418,6.738077199384592e-11,1.225285007815282e-07,1.1425591788834896e-12,0.0002135604285329402,2.9500454185339043e-05
1.356525310049732e-05,1.030471717866581,0.0016344108752247267,0.000706506567362743,0.0009548132179372311,0.05275957817337297,0.0,0.0,0.001223968495740742,1.767478121393701e-05,0.18236446258884864,0.012281141260383625,0.00020618321613461476,6.063811343930846e-09,1.6055767752839602e-06,2.031573725915561e-05,0.004364300890067967,0.004244210760164579,0.0007506410204029058,0.0001691843711667969,0.03890530769422946,1.7505178402070292e-06,5.730785029177686e-06,2.11422828201823e-05,4.0284138429660835e-07,0.04635465613024547,2.6966889061658543e-06,0.0003311957688855337,1.9733908768808468e-05,4.0924168127226565e-07,1.929206416359385e-06,4.580401569353474e-09,2.465825835371501e-07,1.8022788322636722e-06,3.76,0.0,1.794529356199513e-05,0.8240660633081808,0.07727731280432203,0.007060323255048032,0.30067727300428393,0.6806986918043171,1.1073941532439574e-06,6.056920563595081e-09,0.002971157192544861,0.0006736437133445567,0.0018717146119687424,2.735089189909578e-07,1.1060414689362145e-06,0.006697162498299002,0.0003580866418448575,0.043351678679404274,0.0005707748742756793,0.0033035499550397407,4.321149868424692e-06,1.1499443748498e-05,2.8204832972875717e-06,2.7389213824106335e-07,5.9651995072549894e-05,9.645004482762424e-06,0.022842556729779015,6.06650610719169e-06,0.0023500836739356957,2.6543986794468314e-12,0.028429358384589255,0.0007203632314119507,9.9011561120709e-07,7.216075071450992e-05,2.741193171233003e-09,7.612532074257773e-10,3.5480837482311866e-14,1.0900751780787069e-10,3.1423039588465205e-10,6.802447472727965e-08,8.037833074166588e-15,6.110429931649132e-07,7.429193445526582e-12,1.868943553655987e-11,7.1915892890216965e-12,2.4335870970385146e-06,2.058311627807876e-08,5.4066654028971924e-06,5.212432828313303e-10,2.4132799781994833e-06,0.009107711316958412,1.0429676359067961e-07,9.198000833483979e-10,0.025518278415955113,6.802707566530899e-11,1.2416224030148983e-07,1.1539556104986851e-12,0.0002176179023105187,2.9468060017867256e-05
1.3732528777675665e-05,1.03095434119708,0.0016481262735486934,0.0007069143448480671,0.0009625479913225798,0.05333557689804401,0.0,0.0,0.001225803771676571,1.7749404578548525e-05,0.18531765141831263,0.01251092923702099,0.00020753843048107183,6.20679045748487e-09,1.6251895375307125e-06,2.0486484200524456e-05,0.004417379777073618,0.004279697855461327,0.0007585010831626299,0.00017009025248194328,0.039187855056236384,1.7720863895759312e-06,5.8129598308702445e-06,2.1663583678112586e-05,4.07669703137103e-07,0.04646402456083565,2.709057172887623e-06,0.0003376564210232288,2.0242848745805053e-05,4.1807982517913635e-07,1.958325098861026e-06,4.605535159168828e-09,2.4714335434114667e-07,1.8568269173752952e-06,3.76,0.0,1.7939067729918623e-05,0.8216803527272999,0.07848317220674617,0.007227426353404665,0.2979039833490988,0.682181054600257,1.09718032164859e-06,6.001062388522667e-09,0.0029625554841027847,0.000672932773818701,0.0018612161371099158,2.760518683843913e-07,1.1213773030702825e-06,0.006774943439570596,0.0003527863269236012,0.04336159809189695,0.0005696410574397431,0.003299020753581664,4.315152912070958e-06,1.1602927605348226e-05,2.81655387772014e-06,2.79158312526846e-07,6.067427785555235e-05,9.803414211007063e-06,0.02298353411063598,6.148593774521823e-06,0.0023754701555149644,2.6698128411562392e-12,0.028744599353878797,0.0007389235016489762,9.924863241470197e-07,7.176023841978534e-05,2.7168170258680285e-09,7.689607225846299e-10,3.5840063160253265e-14,1.0986198099757205e-10,3.184753960105773e-10,6.863254678998393e-08,8.119210748587541e-15,6.140740985873964e-07,7.466548525032564e-12,1.8974580578749502e-11,7.227668616930931e-12,2.4606026756159758e-06,2.0329424586607912e-08,5.424854909004006e-06,5.181322880707601e-10,2.4233976434038958e-06,0.009221979744690712,1.0525058367498948e-07,9.15990953195958e-10,0.02574287960552662,6.86604315560692e-11,1.2582277739833674e-07,1.1655013386925297e-12,0.00022174930378872812,2.943180282959779e-05
