Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990)
1.6708637821466748e-08,0.7613239904574712,8.821268675653934e-08,6.263435181660079e-10,1.3948598242928527e-08,5.077225129139596e-09,0.0,0.0,3.0326607371431086e-07,6.336211656761507e-12,7.66646900770873e-12,2.851984926440313e-12,1.811878974299025e-16,6.8557356835654795e-25,1.1711484980205581e-17,4.781586877143944e-12,3.248291401631998e-09,4.339880513067093e-13,5.710812381058887e-20,1.6961406679548956e-19,1.5619772270026082e-09,4.488883894881032e-16,8.456927463215736e-12,6.315022928635172e-17,3.023786774064773e-14,2.9785543212344694e-14,8.866262554216646e-15,6.080533738718237e-15,1.0065884861083773e-19,3.187624390657981e-20,6.395973677891537e-17,2.6519316520860123e-21,1.0497367297890678e-15,2.3527968846230705e-18,3.76,0.0,0.658994805389341,0.998789446554142,3.5911050894490875e-10,9.226388716106297e-12,0.0010902049885983054,0.0010902090456620386,2.4662006795853456e-10,4.016622822538198e-13,0.0012102359057759187,1.4922856539568995e-12,1.3010902176912954e-13,1.9370398310603703e-07,1.8265651061566442e-08,3.360518913561702e-08,5.929090856684303e-08,4.812031010879969e-05,2.2948371428567464e-12,1.3560310233866802e-08,5.851665157471895e-10,3.872792940953462e-13,9.933142555785043e-11,2.360058123398598e-09,1.4649963748471526e-16,2.5879567320343375e-16,2.944636725036384e-11,2.434815467868282e-18,3.257611891827831e-09,1.1318018823862856e-11,2.2634909124307828e-12,2.4135073496609855e-17,2.3030925743980525e-16,4.8884861831848603e-14,6.827708910621078e-18,8.06615486015552e-22,2.852336886621594e-26,6.743727732582444e-26,5.832149291973982e-24,1.3516929854451057e-16,5.98381390712643e-27,1.9875677910480034e-13,2.704353220312554e-18,8.400770581484033e-13,3.700932930631237e-18,1.3457364125664257e-18,7.948125586597507e-12,4.4707656520370656e-13,4.3504678215114745e-18,1.3880493115210882e-12
1.7079371589013092e-08,0.7613274600937869,9.182797581981398e-08,6.663872791252821e-10,1.4582628096942718e-08,5.408632391190937e-09,0.0,0.0,3.099932707211297e-07,6.620327676732743e-12,8.186411305573867e-12,3.0067614003944848e-12,1.9773114321899302e-16,7.550848846633516e-25,1.2381753524605895e-17,4.897633526616584e-12,3.3751228147570327e-09,4.649660846932673e-13,6.478499741655393e-20,1.8758606210269137e-19,1.632045339084495e-09,4.786519764133011e-16,8.536147862366922e-12,6.828181387292498e-17,3.1900610398038285e-14,3.3067467209977424e-14,9.478527136837472e-15,6.547661112770719e-15,1.11269670830611e-19,3.517091091045703e-20,6.895938611584539e-17,2.9511936268175433e-21,1.1451626026754352e-15,2.623903531690774e-18,3.76,0.0,0.658970095881805,0.9987894391815041,3.837244637963456e-10,9.811458556357229e-12,0.0011143736948154624,0.0011143779179646717,2.5247709645985495e-10,4.127371671283907e-13,0.001210235896861632,1.6089618287373116e-12,1.4127987296966397e-13,1.9635986731894556e-07,1.863969918471375e-08,3.5243505465285705e-08,6.158677606153938e-08,4.918678030752166e-05,2.4269157755056056e-12,1.4168334496228294e-08,6.019793222719133e-10,4.046583049277382e-13,1.0225827175693961e-10,2.433359640720479e-09,1.5983221853056098e-16,2.8019453212303325e-16,3.044403595753763e-11,2.6902312435935137e-18,3.385030983622512e-09,1.1503641104036272e-11,2.4075244798677216e-12,2.6231568342123673e-17,2.410335119695323e-16,5.259901795729178e-14,7.393609527006799e-18,8.999678054450905e-22,3.1690037863405357e-26,7.544392410947469e-26,6.3850257359879624e-24,1.453312215516212e-16,6.628416801733192e-27,2.038304349174636e-13,2.846489354952371e-18,8.735297122673691e-13,3.812930339037855e-18,1.4625640461359714e-18,7.958086680486995e-12,4.644063319730733e-13,4.5688387694386096e-18,1.4553460263433671e-12
1.7450105356559437e-08,0.7613309296097894,9.549426437426977e-08,7.079363241635146e-10,1.523102717138142e-08,5.753354630959237e-09,0.0,0.0,3.167204103357844e-07,6.910667213191876e-12,8.729299596970472e-12,3.1654073607976724e-12,2.1537682774071863e-16,8.301454627322045e-25,1.3074342582732795e-17,5.012190994772878e-12,3.5037016593365724e-09,4.974704604593616e-13,7.32959649011897e-20,2.0702926270071913e-19,1.7036500456051528e-09,5.096687872129765e-16,8.612806086570315e-12,7.369421657164011e-17,3.360892016985871e-14,3.6627416601048726e-14,1.0118521806922065e-14,7.038565585676959e-15,1.2271453619429645e-19,3.8716314900934e-20,7.42127734944864e-17,3.276490431872465e-21,1.246906724088929e-15,2.9193574134729138e-18,3.76,0.0,0.6589453872841162,0.9987894317937681,4.09445077999077e-10,1.0419066528463397e-11,0.0011385414932805218,0.0011385458856622449,2.5833390549344963e-10,4.2381933953990714e-13,0.0012102358879328419,1.732366571004808e-12,1.5324643210600646e-13,1.989714745947133e-07,1.900803444242384e-08,3.6915375279259934e-08,6.391361576582048e-08,5.0253197108840556e-05,2.564365620616994e-12,1.478967502725168e-08,6.188266297011295e-10,4.2241835074951574e-13,1.0519697982693555e-10,2.506679539231104e-09,1.7412771345186417e-16,3.029311373174274e-16,3.1458253175144515e-11,2.9680061638833163e-18,3.5142198171277513e-09,1.1685997567451488e-11,2.557138824752279e-12,2.845706873055912e-17,2.5200226366495827e-16,5.65231983161529e-14,7.994239035030208e-18,1.0024389607340936e-21,3.51520847239788e-26,8.425203721600934e-26,6.980058659814679e-24,1.5598128643527307e-16,7.331178490487898e-27,2.0884223059316995e-13,2.9914230004511973e-18,9.071972163403463e-13,3.924128411276462e-18,1.5865525355588234e-18,7.968200542380278e-12,4.819705467218411e-13,4.792453605249764e-18,1.5239960996516612e-12
1.782083912410578e-08,0.76133439900534,9.921034550714219e-08,7.510041500565055e-10,1.589380676685466e-08,6.111575369087797e-09,0.0,0.0,3.2344749211738813e-07,7.207229793010915e-12,9.29562691479938e-12,3.327874634497156e-12,2.341721590445411e-16,9.11075839431075e-25,1.3789424521109252e-17,5.1252290885025246e-12,3.633999148511006e-09,5.315463889419623e-13,8.271021393181566e-20,2.280283292909113e-19,1.7767913024324057e-09,5.41961871925445e-16,8.686987125040531e-12,7.939522941348639e-17,3.53625577907616e-14,4.048190570434053e-14,1.0786861094619084e-14,7.553855192557516e-15,1.3503695474873088e-19,4.252471478169648e-20,7.972544241488956e-17,3.6294222131935544e-21,1.3552368824276767e-15,3.240750867719892e-18,3.76,0.0,0.6589206795960205,0.9987894243909166,4.3629717545558504e-10,1.1049516955540214e-11,0.0011627083840291131,0.0011627129487895838,2.641904949384683e-10,4.349079935786977e-13,0.0012102358789834236,1.8627444606621892e-12,1.6605261100036442e-13,2.0154001302945016e-07,1.937072715273062e-08,3.8620312175787326e-08,6.627091389233644e-08,5.1319560514130906e-05,2.707332785552064e-12,1.5424330697669853e-08,6.357068135575922e-10,4.405594196260001e-13,1.0814740445455823e-10,2.57998762536534e-09,1.894361458163874e-16,3.2706274335781793e-16,3.2489089261973425e-11,3.269699029236195e-18,3.645149882046926e-09,1.186517495868994e-11,2.71241058481721e-12,3.081631970505372e-17,2.6321552890726675e-16,6.066585097722887e-14,8.63109412101078e-18,1.1147563927805986e-21,3.893177378240019e-26,9.392673925955609e-26,7.619627657149827e-24,1.6712927980234636e-16,8.096309953053783e-27,2.1379060968260432e-13,3.1390528299099358e-18,9.41057329460199e-13,4.034472138182991e-18,1.7179605297302933e-18,7.978465564658502e-12,4.997653387319376e-13,5.021297378386598e-18,1.5939788112802874e-12
1.856230665919847e-08,0.761341337434541,1.0678717984064984e-07,8.417466595904594e-10,1.7262550139867175e-08,6.869224554826689e-09,0.0,0.0,3.369014803412233e-07,7.819022187811614e-12,1.0500570591518267e-11,3.6640749668263806e-12,2.7540515578706423e-16,1.0918808617136802e-24,1.528771360472934e-17,5.3466458957446595e-12,3.899638647403196e-09,6.045970311287276e-13,1.0454516270838853e-19,2.750463520230908e-19,1.9276832904931854e-09,6.104682759051832e-16,8.828243208145996e-12,9.169412298234562e-17,3.900478623300307e-14,4.914331767250052e-14,1.221102518354714e-14,8.660023988104634e-15,1.624939745521505e-19,5.0980771455503086e-20,9.155030480032637e-17,4.424873956806654e-21,1.5927518495274888e-15,3.968060071762842e-18,3.76,0.0,0.658871266947612,0.998789409539777,4.934952134759392e-10,1.238013731178328e-11,0.0012110394425183947,0.0012110443614727414,2.759030147538351e-10,4.571019380525636e-13,0.0012102358610188585,2.1454133140489193e-12,1.9436721986385279e-13,2.0655255787272204e-07,2.0079493598478437e-08,4.212746974576161e-08,7.107490004516132e-08,5.345212714212764e-05,3.0104123735360943e-12,1.6733582944366336e-08,6.695600493233816e-10,4.779845797946509e-13,1.1408292630538224e-10,2.7264551454712463e-09,2.2329955994212845e-16,3.7974602333653954e-16,3.460089088672799e-11,3.9514695493059286e-18,3.912123369101545e-09,1.2214329796841738e-11,3.040226715508642e-12,3.5955334728745615e-17,2.8637567026074276e-16,6.964150036581541e-14,1.0019684817219987e-17,1.372062060399779e-21,4.753942511922935e-26,1.161564557331053e-25,9.042320407833162e-24,1.909574790666116e-16,9.831653805818384e-27,2.2349180727757794e-13,3.4419936263882867e-18,1.0092705591642212e-12,4.252398814157455e-18,2.004082410146337e-18,7.999441807324305e-12,5.360316983019752e-13,5.4946138803579656e-18,1.73786061609855e-12
1.922962744078189e-08,0.7613475816075361,1.1376501362675611e-07,9.287305212395687e-10,1.8543703429427978e-08,7.599026186747644e-09,0.0,0.0,3.4900986724440905e-07,8.390913395046896e-12,1.1670126843348512e-11,3.979220025229986e-12,3.1693885076683743e-16,1.278111370519051e-24,1.6714654340303692e-17,5.540499186902515e-12,4.144318269031097e-09,6.761843814885163e-13,1.280625163706196e-19,3.235889411953964e-19,2.0687406391246303e-09,6.767169218412147e-16,8.947696489276618e-12,1.038277845713139e-16,4.243512560494877e-14,5.8122898648558e-14,1.3595849150903148e-14,9.745081363925455e-15,1.9066540165813445e-19,5.96186504252358e-20,1.0313300215407188e-16,5.252505607019404e-21,1.831829622286002e-15,4.728708057248648e-18,3.76,0.0,0.6588267986723874,0.9987893961218157,5.490925444328831e-10,1.365876822090939e-11,0.0012545342911219088,0.0012545395396062757,2.864435309639373e-10,4.770921713476358e-13,0.0012102358447907422,2.4261790415199693e-12,2.2319427299968677e-13,2.1092803508655532e-07,2.0698894544539093e-08,4.53922420678161e-08,7.549778281813468e-08,5.537125450670935e-05,3.303554808353469e-12,1.7957436433747493e-08,7.001269614199901e-10,5.129702071279487e-13,1.1946390969251793e-10,2.8579629633491454e-09,2.5777412929972023e-16,4.3253087996168847e-16,3.6559020351587003e-11,4.6641455132719e-18,4.158083479930364e-09,1.2518527060284844e-11,3.3553534458263098e-12,4.1086617973664293e-17,3.080562174697752e-16,7.855618486558653e-14,1.1409218230455349e-17,1.6455374557352736e-21,5.66222206385909e-26,1.3986402651035805e-25,1.0500696154435562e-23,2.1420102556003987e-16,1.1653706996243889e-26,2.319940130571052e-13,3.72283862124779e-18,1.071114908433257e-12,4.445147822456052e-18,2.2896130446295326e-18,8.018818422511683e-12,5.694232914149035e-13,5.938339919707526e-18,1.871709731231496e-12
1.9896948222365312e-08,0.7613538253882306,1.208865206661386e-07,1.0208142886250767e-09,1.987160213563852e-08,8.375221737425486e-09,0.0,0.0,3.61118059332914e-07,8.98295988226881e-12,1.2923291917863701e-11,4.305953822776205e-12,3.6297297301615047e-16,1.4888253517877796e-24,1.821676725661331e-17,5.729126761594037e-12,4.394151842190584e-09,7.535969715799916e-13,1.5577004017019042e-19,3.786143799804607e-19,2.214775724544547e-09,7.474520269200069e-16,9.060318961380435e-12,1.170164245175493e-16,4.600799500702628e-14,6.833891635028315e-14,1.508200406029332e-14,1.0918622084780615e-14,2.2240656755810346e-19,6.931032384676515e-20,1.1563742497831018e-16,6.1971583644920554e-21,2.096641200146203e-15,5.60128244416618e-18,3.76,0.0,0.6587823333404795,0.9987893826545139,6.08742791121639e-10,1.5015918199808585e-11,0.001298026199269772,0.0012980317874728069,2.969833349399607e-10,4.970942354834339e-13,0.0012102358285138019,2.733478065095868e-12,2.5549618373144595e-13,2.1518135679520366e-07,2.13013184539906e-08,4.875686756407481e-08,8.001197983146255e-08,5.729020888956197e-05,3.616924414770067e-12,1.9224413455793627e-08,7.307811726522486e-10,5.491901726354975e-13,1.2488143463838155e-10,2.98902925136114e-09,2.963789845304177e-16,4.907805785846912e-16,3.857201437677219e-11,5.482292389560479e-18,4.409274756841879e-09,1.281368423068197e-11,3.689947165482424e-12,4.672756845631589e-17,3.305292865148567e-16,8.832060029249024e-14,1.294141428079719e-17,1.964346852566225e-21,6.714012151209138e-26,1.6758335260198834e-25,1.2144353406791264e-23,2.3920357676372374e-16,1.3753999595192468e-26,2.402743629234767e-13,4.0108351885933234e-18,1.1332746714202842e-12,4.634465255506884e-18,2.603318197475114e-18,8.038654541864091e-12,6.035064318190225e-13,6.3987939744998756e-18,2.0095675791278006e-12
2.0564269003948733e-08,0.7613600687759142,1.2814554044517644e-07,1.1180531036756567e-09,2.1246294178934818e-08,9.198731286191228e-09,0.0,0.0,3.732260536763154e-07,9.595158872209256e-12,1.4262940425766791e-11,4.643967126723297e-12,4.1381529205716696e-16,1.726269751594353e-24,1.9794759405527712e-17,5.912474087789357e-12,4.648996951617947e-09,8.371226698185188e-13,1.8822527870099818e-19,4.40715792408142e-19,2.3657882894836614e-09,8.228024195124427e-16,9.16651076566093e-12,1.313043710136077e-16,4.972156674157112e-14,7.990776217084184e-14,1.667302087709959e-14,1.2184208232728928e-14,2.5801030775084965e-19,8.013579238061602e-20,1.290922719366018e-16,7.270231139886254e-21,2.3889290187831297e-15,6.597595479344296e-18,3.76,0.0,0.6587378709505534,0.9987893691377628,6.725913566101249e-10,1.645319142663165e-11,0.001341515167163812,0.0013415211052746302,3.075224266094643e-10,5.171057506908299e-13,0.001210235812176657,3.0688417844877122e-12,2.915863675438179e-13,2.193184988697357e-07,2.1887311182973674e-08,5.221874839065626e-08,8.461496789175058e-08,5.920899029871943e-05,3.951433580257417e-12,2.0534507458958572e-08,7.61517433279343e-10,5.866444139242506e-13,1.3033522821899725e-10,3.1195278692415148e-09,3.394620348063916e-16,5.548715948237665e-16,4.0640227481890574e-11,6.418066342804719e-18,4.665556191707221e-09,1.3100237363770265e-11,4.044412885489407e-12,5.2907809133145865e-17,3.537950071842357e-16,9.899242931382215e-14,1.4626624136726256e-17,2.3344934973558118e-21,7.927230161442111e-26,1.998531248217648e-25,1.39903751423208e-23,2.6601717312486486e-16,1.6165880459450665e-26,2.483294914924915e-13,4.3053951333073676e-18,1.1956489347317246e-12,4.820171805412188e-18,2.94679191138427e-18,8.058938181806977e-12,6.38262116841375e-13,6.875904376001564e-18,2.1513244403463405e-12
2.1231589785532154e-08,0.7613663117699079,1.355361608038772e-07,1.220495967689788e-09,2.2667822593190048e-08,1.007043498721683e-08,0.0,0.0,3.8533384731203217e-07,1.0227507582275199e-11,1.5691946955841004e-11,4.99294700044616e-12,4.69782742279806e-16,1.992798268859078e-24,2.144925729871726e-17,6.090513833910294e-12,4.9087178907466164e-09,9.270565576236983e-13,2.26035369389675e-19,5.105153783089606e-19,2.521778076704421e-09,9.028953458870299e-16,9.266647988977492e-12,1.46735565793759e-16,5.3573927898487516e-14,9.295169677601476e-14,1.8372412559641834e-14,1.3545407166403723e-14,2.9778053349196926e-19,9.217733480226131e-20,1.4352518030378244e-16,8.483730572976468e-21,2.7104866018615893e-15,7.730242875900001e-18,3.76,0.0,0.6586934115013123,0.9987893555714561,7.407837922631e-10,1.7972147528087634e-11,0.001385001195004621,0.0013850074932138263,3.1806080595506553e-10,5.371247678084861e-13,0.00121023579577183,3.433829589411619e-12,3.3179545075687173e-13,2.2334515815688023e-07,2.2457435471251585e-08,5.577536702427532e-08,8.930434738333439e-08,6.112759874221828e-05,4.308010533545453e-12,2.1887711901673806e-08,7.923313152027116e-10,6.253328707077438e-13,1.3582511968732142e-10,3.2493451254512e-09,3.873878783487958e-16,6.251922013679737e-16,4.276400071313853e-11,7.484609560634339e-18,4.926793430416428e-09,1.3378603140738018e-11,4.41914467993634e-12,5.965749352299289e-17,3.778535193175774e-16,1.1063188666362986e-13,1.6475693009747894e-17,2.7625660604261683e-21,9.321409472831886e-26,2.3726486473571165e-25,1.6056824555029918e-23,2.9469248187261696e-16,1.8925552750006728e-26,2.5615731740147705e-13,4.605938026019881e-18,1.2581444883768695e-12,5.002120969981086e-18,3.321650084710228e-18,8.079657459132566e-12,6.73672276471351e-13,7.369604360332811e-18,2.2968742363075296e-12
2.1898910567115575e-08,0.7613725543695602,1.4305271303642284e-07,1.3281860470317634e-09,2.4136225678471138e-08,1.0991174699138505e-08,0.0,0.0,3.9744143726944183e-07,1.0880003224576735e-11,1.7213186153409665e-11,5.352578476059335e-12,5.312013037469436e-16,2.290869469108223e-24,2.3180809823336832e-17,6.263242745760083e-12,5.173185369766777e-09,1.0237010038022895e-12,2.698592290097442e-19,5.8866446710983045e-19,2.6827448290009784e-09,9.878564896067642e-16,9.361084154779638e-12,1.633535440641731e-16,5.756309584399886e-14,1.0759885474469365e-13,2.018367302980684e-14,1.5005791793887746e-14,3.420321084902361e-19,1.0551942372762412e-19,1.5896273226599265e-16,9.850272965381201e-21,3.0631579302608095e-15,9.012626154211519e-18,3.76,0.0,0.6586489549914978,0.9987893419554785,8.13465782809209e-10,1.9574303680110552e-11,0.0014284842829917223,0.0014284909514922677,3.285984729836655e-10,5.571496899558102e-13,0.00121023577930493,3.830027825953073e-12,3.764715037395064e-13,2.2726676562917646e-07,2.3012263643803703e-08,5.942428885291404e-08,9.407783649337048e-08,6.304603422809663e-05,4.687598666401924e-12,2.328402025234862e-08,8.232190769389698e-10,6.652554848079609e-13,1.4135101940365862e-10,3.3783789317142467e-09,4.405379548248539e-16,7.021422107063375e-16,4.494366275668355e-11,8.696094277893127e-18,5.192858483076637e-09,1.3649179473557867e-11,4.814526209475342e-12,6.700729142123934e-17,4.0270497284074394e-16,1.233017559058874e-13,1.8499969628818305e-17,3.2557734166816557e-21,1.091778474784567e-25,2.8046607746646433e-25,1.836276692597216e-23,3.252788407504799e-16,2.2072213349113246e-26,2.637568986699437e-13,4.911893645052162e-18,1.3206754891562141e-12,5.180195806550473e-18,3.729529222764125e-18,8.100800776849903e-12,7.097197297816781e-13,7.879832141093318e-18,2.4461146174109986e-12
2.2566231348698996e-08,0.7613787965742489,1.5068976622638663e-07,1.4411609696282355e-09,2.565153715266551e-08,1.1961755578368102e-08,0.0,0.0,4.0954882058999505e-07,1.1552643005988318e-11,1.8829532792926416e-11,5.722546034640371e-12,5.984058819531863e-16,2.623044599742644e-24,2.498989122961122e-17,6.430678810280673e-12,5.44227623516014e-09,1.1273657332944601e-12,3.2040971894121525e-19,6.758435479912243e-19,2.848688289199202e-09,1.0778099906847102e-15,9.450151618011185e-12,1.8120141871543008e-16,6.16870322346596e-14,1.2398324220209844e-13,2.2110276233756403e-14,1.6568940822720286e-14,3.9109072712354053e-19,1.2024864345536165e-19,1.7543046585133683e-16,1.1383085391476406e-20,3.4488368083468584e-15,1.0458974688772636e-17,3.76,0.0,0.6586045014198876,0.9987893282897208,8.907831318863707e-10,2.1261136615487535e-11,0.001471964431323711,0.0014719714803116295,3.391354277122103e-10,5.771792083713296e-13,0.0012102357627816213,4.2590488188182485e-12,4.2598026039144803e-13,2.310884988876023e-07,2.3552371652713455e-08,6.316316370701827e-08,9.893326571227661e-08,6.496429676439336e-05,5.091155897997054e-12,2.4723425989368247e-08,8.541775507919423e-10,7.064122001544323e-13,1.469129015105908e-10,3.5065380059689526e-09,4.99310687347092e-16,7.861327194618094e-16,4.717953098063544e-11,1.0067766920683991e-17,5.463629445593775e-09,1.391234616925045e-11,5.2309312222605916e-12,7.498837561968365e-17,4.283495277554846e-16,1.3706742410997743e-13,2.0711315180944646e-17,3.821979935482033e-21,1.2739378017441306e-25,3.3016346080842224e-25,2.0928291113786307e-23,3.57824302807549e-16,2.5648193167201922e-26,2.711283012572131e-13,5.2227040529878975e-18,1.3831631133459052e-12,5.354305958280305e-18,4.172085251895711e-18,8.12235693413994e-12,7.463881434259262e-13,8.406530937327697e-18,2.598947007578107e-12
2.3233552130282416e-08,0.761385038383379,1.5844212099517893e-07,1.559453112123769e-09,2.7213786301398016e-08,1.2982947633389178e-08,0.0,0.0,4.216559943439451e-07,1.2245424128237227e-11,2.0543861845335925e-11,6.102534914614291e-12,6.717401867498527e-16,2.991985139772852e-24,2.6876904172318878e-17,6.592858677599226e-12,5.7158732002093e-09,1.2383678907340398e-12,3.7845578714232413e-19,7.727622793372509e-19,3.019608200156687e-09,1.1728784645065635e-15,9.534162872024704e-12,2.0032186833998923e-16,6.594365569784919e-14,1.4224472817314585e-13,2.4155675285013152e-14,1.8238438990205494e-14,4.452927951252122e-19,1.3645361017039205e-19,1.929528898507846e-16,1.3096006062310374e-20,3.8694662279676025e-15,1.2084367466642644e-17,3.76,0.0,0.6585600507852943,0.9987893145740854,9.728817480489305e-10,2.303408454407527e-11,0.0015154416401983724,0.0015154490798733958,3.49671670164767e-10,5.972122499401622e-13,0.0012102357461996082,4.72252994491186e-12,4.807053250245262e-13,2.3481529406369472e-07,2.4078334241283327e-08,6.698972652180773e-08,1.0386857259071777e-07,6.688238635914725e-05,5.519654078296653e-12,2.6205922601090424e-08,8.852040485929817e-10,7.488029627809026e-13,1.5251078972281695e-10,3.6337411205436867e-09,5.641216152854618e-16,8.775858559450163e-16,4.947191241153101e-11,1.1615992344104439e-17,5.738990232142484e-09,1.416846563377474e-11,5.668724033577206e-12,8.363240954521413e-17,4.5478735412063e-16,1.5199691461044427e-13,2.3122111758252603e-17,4.469741224316356e-21,1.481108545632793e-25,3.871261699844725e-25,2.3774530712173164e-23,3.923756817882756e-16,2.9699098212007904e-26,2.7827247950644827e-13,5.537825350150526e-18,1.4455352038986005e-12,5.524384927683003e-18,4.650992392286416e-18,8.144315175511869e-12,7.836619920710012e-13,8.949648965471117e-18,2.755276613216041e-12
