Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55)
5.1740384549172393e-20,0.954071303290974,4.981046295905525e-22,2.305069553979554e-22,1.8912404878129287e-30,6.431340308855343e-20,0.0,0.0,1.8621785562810727e-17,7.866406243969953e-33,2.2341301934589356e-44,1.0202490475878079e-45,6.628726751039374e-51,3.90443879606517e-56,2.9694091819273664e-38,1.1486376291337765e-32,5.989015049489359e-30,4.920104884016258e-45,1.459401929774277e-52,1.7832015324340218e-49,8.726113972506452e-30,1.1379145703906115e-46,3.985882103171061e-21,5.368492047235629e-59,1.2537026360125068e-45,4.6383081095510764e-48,3.123075507835459e-45,2.3672799090959646e-56,6.721465193303815e-73,1.0274174445112045e-72,2.6837894052239534e-59,1.0434099832927999e-64,2.6042976859852755e-58,1.6516384827959838e-71,3.76,0.0,0.953787304376337,0.9999999999995719,4.893401813234321e-43,3.16899137447885e-43,6.132871255579499e-14,6.132871255579501e-14,9.855508871751552e-30,2.064299886655689e-32,4.2805847663159147e-13,1.2457268462986195e-33,1.3745603358655652e-34,1.862228366720487e-17,4.289916512036281e-29,1.395946805383774e-31,1.0524061952347844e-28,3.8551125761178695e-15,3.5971289597400845e-33,1.8899998598689907e-30,6.98240118610467e-30,1.0274411540356487e-33,1.3949253906063932e-30,3.3586254148402e-30,1.2219854431477261e-36,1.7402147575740767e-37,3.985882103223904e-21,8.788242486265267e-50,5.989016135129524e-30,8.41132929145738e-33,7.644398928421087e-43,8.217831029194021e-58,4.363284431563447e-56,2.7816273061977504e-45,4.1603707485452007e-60,2.2563192542223438e-64,2.1239618425555056e-68,4.3545751086626636e-67,3.328753151481935e-54,2.0398325088500635e-50,9.285280528408602e-69,2.445798880986136e-44,7.511136413210209e-51,5.067744815640564e-45,1.2035788588002575e-49,7.03010663335748e-59,6.431340308647555e-20,1.451529466800681e-34,1.831289187309342e-48,2.233262270584139e-44,1.1932332286269069e-33,1.3876261697977556e-39,1.7787949213890905e-51,1.5069479864905047e-29,2.686528142852304e-50,1.8185234934727316e-43,6.304917638934506e-59,1.7299955387545097e-53
1.0352572164790967e-19,0.9540713032909843,9.966422244930003e-22,4.612141774840664e-22,7.569890666228733e-30,1.286826822875178e-19,0.0,0.0,3.725974991410791e-17,3.1486125422188224e-32,1.7886626029848204e-43,8.168195941869758e-45,5.307013323387546e-50,3.125925103713949e-55,1.1885375235151575e-37,4.597543952563276e-32,2.3971668021489066e-29,3.9390755416044245e-44,1.1684089240095789e-51,1.4276454888200247e-48,3.4927196799342885e-29,9.110235570858967e-46,7.9752271794777e-21,8.596581907715642e-58,1.0037244136738744e-44,3.7144083210614015e-47,2.500988299613002e-44,3.79205391341877e-55,2.154241357242219e-71,3.2928449112742392e-71,4.297559769491799e-58,1.671269317684127e-63,4.1715002509139515e-57,5.2913035716012685e-70,3.76,0.0,0.9537873043762737,0.9999999999991435,3.917696848392257e-42,2.5371199819926714e-42,1.2271070809382236e-13,1.227107080938225e-13,3.944771968281484e-29,8.26257926727921e-32,8.564888545633112e-13,4.986153843348999e-33,5.5018235515195915e-34,3.7260746555390004e-17,1.717084589262147e-28,5.587425212997526e-31,4.212367430608608e-28,7.713574511554317e-15,1.439789022788829e-32,7.564924921257674e-30,2.7947801406342033e-29,4.1124422054349166e-33,5.583336842712655e-30,1.34432544895998e-29,4.8911263584273596e-36,6.965394161031915e-37,7.97522717968921e-21,7.03593761650455e-49,2.3971672366880263e-29,3.3667237721364636e-32,6.120167264518445e-42,1.3159318880313752e-56,6.989379562851615e-55,2.2275021488461405e-44,6.663645000594848e-59,3.613050575034632e-63,3.4011062672363186e-67,6.972993768697923e-66,2.665026545375756e-53,1.6331063262264556e-49,1.486854667746544e-67,1.9581262551024283e-43,6.013476223145432e-50,4.057277258181869e-44,9.635949144865685e-49,1.1257330170590031e-57,1.2868268227920084e-19,5.8099006621268734e-34,1.4661448521742872e-47,1.7879677354758346e-43,4.776042570018778e-33,5.554120938935404e-39,1.42447858801289e-50,6.031719165754323e-29,2.1508559738193984e-49,1.4559245349015262e-42,1.0096082927239866e-57,1.4136776739879958e-52
2.070963958453842e-19,0.9540713032910058,1.9937180360562403e-21,9.226286216632478e-22,3.02894229043027e-29,2.574212406854321e-19,0.0,0.0,7.453567861666337e-17,1.2598551426628592e-31,1.4314736940328299e-42,6.537039251289764e-44,4.247225765891058e-49,2.501690116900167e-54,4.755698238902369e-37,1.8396164388380499e-31,9.591789662847489e-29,3.152457598736908e-43,9.350822446750892e-51,1.1425502816662926e-47,1.3975428197800313e-28,7.290957243252982e-45,1.5953917332028085e-20,1.3760129549889202e-56,8.032845832617829e-44,2.9730321256273617e-46,2.0018022908302667e-43,6.070813417212763e-54,6.898972808407423e-70,1.0545285003155758e-69,6.878894403758885e-57,2.6754824115657223e-62,6.678101778974972e-56,1.6941874332463986e-68,3.76,0.0,0.953787304376147,0.9999999999982866,3.135348146782496e-41,2.0304670681301266e-41,2.454746991698607e-13,2.4547469916986125e-13,1.5784226175314414e-28,3.306107957614981e-31,1.7133496102176659e-12,1.995111014194135e-32,2.201446066663788e-33,7.453767233092863e-17,6.870574962815789e-28,2.235697920326014e-30,1.6854956584874283e-27,1.543049838242609e-14,5.761031503455837e-32,3.026955345603143e-29,1.11827609316703e-28,1.64551255287303e-32,2.2340620002310362e-29,5.379052860666887e-29,1.9570876419735903e-35,2.7870649491718547e-36,1.5953917332874402e-20,5.630888458008035e-48,9.591791401571011e-29,1.3471280448356567e-31,4.897993855340134e-41,2.1063545034713313e-55,1.1189511136946945e-53,1.7828822665061874e-43,1.0667476628272814e-57,5.783233907812178e-62,5.443984987026361e-66,1.1161331169340026e-64,2.1328311919013167e-52,1.3069814171880161e-48,2.379935777529756e-66,1.567096118444966e-42,4.8126085968322654e-49,3.24705489571989e-43,7.711687877136986e-48,1.8019059574786467e-56,2.574212406521534e-19,2.324717039426652e-33,1.1733614732541118e-46,1.430917588180663e-42,1.9110391363391533e-32,2.2223718345934727e-38,1.1401602129545494e-49,2.4134733341059267e-28,1.7213383647186106e-48,1.165182113088591e-41,1.6160307725733202e-56,1.1771961182762755e-51
4.142377442403333e-19,0.954071303291048,3.9878721462160965e-21,1.8454575100494487e-21,1.2117741490636115e-28,5.148983574812027e-19,0.0,0.0,1.490875360216188e-16,5.040240939047457e-31,1.1453964463539903e-41,5.23062463193058e-43,3.3984294314580157e-48,2.0017321900775404e-53,1.902588970453151e-36,7.359663641482546e-31,3.8373404448887555e-28,2.522445047489804e-42,7.482078708557948e-50,9.142138186704447e-47,5.591081304352303e-28,5.833873545914246e-44,3.1911297636877276e-20,2.2020687193970145e-55,6.4274971359550524e-43,2.379028035130978e-45,1.6018465918854706e-42,9.716124115275306e-53,2.208535731057206e-68,3.375800746691999e-68,1.1008470621988268e-55,4.281933393658982e-61,1.0687924834432073e-54,5.422952748662748e-67,3.76,0.0,0.9537873043758937,0.9999999999965727,2.508754886460478e-40,1.6246821534103234e-40,4.910026813218715e-13,4.910026813218736e-13,6.314718276210269e-28,1.3226584637986109e-30,3.4270711206900373e-12,7.981743196969431e-32,8.807217765056813e-33,1.4909152387867933e-16,2.7486773697123152e-27,8.944247794730465e-30,6.743080162627759e-27,3.0864346124165117e-14,2.304787737425365e-31,1.2109792417343078e-28,4.473832549864664e-28,6.583121707283009e-32,8.937702733482882e-29,2.151971407026029e-28,7.829624945963551e-35,1.1150074625628195e-35,3.19112976402631e-20,4.505566294800786e-47,3.837341140492206e-28,5.389389375658752e-31,3.919139260713609e-40,3.370857876664174e-54,1.790842258642489e-52,1.4266581171039728e-42,1.7072479576965585e-56,9.255057111014855e-61,8.7121483870425e-65,1.786176368459398e-63,1.7065890045548794e-51,1.0457837448989161e-47,3.808672083444186e-65,1.2539149911587947e-41,3.8508180811829645e-48,2.5981372574030894e-42,6.17052197606077e-47,2.883636182310384e-55,5.148983573480664e-19,9.300381922288462e-33,9.388674534971119e-46,1.1449514768030615e-41,7.645400939132753e-32,8.890934470124032e-38,9.123591640521198e-49,9.655464895875363e-28,1.3773320578228922e-47,9.323227223390549e-41,2.5861753703707946e-55,1.0152686105881106e-50
8.285204410302315e-19,0.9540713032911325,7.976190314669322e-21,3.6911152869332014e-21,4.847491090216484e-28,1.0298525910725125e-18,0.0,0.0,2.981912508309077e-16,2.0162604609796784e-30,9.164041628258186e-41,4.184897071647917e-42,2.7190073210263e-47,1.6015378097614163e-52,7.610975290229062e-36,2.9441050507877843e-30,1.5350611027512614e-27,2.0181476458242457e-41,5.9862313691779745e-49,7.314404996921257e-46,2.2366145397489686e-27,4.66754198458176e-43,6.382605824556935e-20,3.5236683886167247e-54,5.1424859485306563e-42,1.9034633914278845e-44,1.281639196951554e-41,1.554805706990582e-51,7.068697717232183e-67,1.0804658093716617e-66,1.7615344878028368e-54,6.85202279554196e-60,1.71030496799275e-53,1.7355933933507414e-65,3.76,0.0,0.9537873043753871,0.9999999999931451,2.007194477172999e-39,1.2998691354337138e-39,9.820586456256294e-13,9.820586456256385e-13,2.526092885740994e-27,5.291064446949712e-30,6.854514138289429e-12,3.192957126482883e-31,3.523173827808251e-32,2.981992269608747e-16,1.0995604309416759e-26,3.577990549965017e-29,2.6974515863097093e-26,6.173204160762516e-14,9.2199012764219e-31,4.8443112019856645e-28,1.7896786654781305e-27,2.633462998752387e-31,3.57537205987416e-28,8.60858620274426e-28,3.132104871628482e-34,4.460392842630199e-35,6.382605825911373e-20,3.604795283232795e-46,1.5350613810159454e-27,2.1559312015490147e-30,3.13560911085769e-39,5.393924285364361e-53,2.865764061299842e-51,1.1414674318272512e-41,2.7319581395066635e-55,1.4809597848757706e-59,1.3940855517107667e-63,2.8581729296555404e-62,1.3654008371907338e-50,8.367064908419473e-47,6.094495278857803e-64,1.003227241316421e-40,3.0809469779272515e-47,2.0787071629278024e-41,4.936886299861259e-46,4.614287270310578e-54,1.0298525905399239e-18,3.720455543245944e-32,7.51165280687106e-45,9.160481530528537e-41,3.058409272026375e-31,3.5566632410836618e-37,7.299797404221649e-48,3.862500292622819e-27,1.1019700052958411e-46,7.459289981434071e-40,4.138301551565488e-54,9.29635724441099e-50
1.6570858346100277e-18,0.9540713032913016,1.595286644410981e-20,7.382430841146114e-21,1.939075337757133e-27,2.059761058254206e-18,0.0,0.0,5.963986804469973e-16,8.065370026297241e-30,7.331581344122088e-40,3.3480766623290866e-41,2.175318125937141e-46,1.2812910786710812e-51,3.0445140138046766e-35,1.1776899407855043e-29,6.1404942690893144e-27,1.6145947638285395e-40,4.7892125342670686e-48,5.851801791436458e-45,8.946822207970842e-27,3.734210856252575e-42,1.2765557945892826e-19,5.638156189009359e-53,4.1141840646291934e-41,1.5228671044415622e-43,1.0253761308914075e-40,2.487869824060885e-50,2.2622046326328715e-65,3.457825936734427e-65,2.8185985396438347e-53,1.0963980034989631e-58,2.736677558526688e-52,5.554296512568425e-64,3.76,0.0,0.9537873043743738,0.99999999998629,1.605831813065607e-38,1.0399446760011844e-38,1.964170574232092e-12,1.964170574232128e-12,1.0104782703320191e-26,2.1165118998663976e-29,1.3709400160106801e-11,1.2772348229043505e-30,1.4093268788718984e-31,5.964146330720412e-16,4.398420694390099e-26,1.4312546593955727e-28,1.0790245402510944e-25,1.2346743257447313e-13,3.68811058221745e-30,1.9378033306016233e-27,7.159005961117781e-27,1.0534280653302766e-30,1.4302070187168576e-27,3.443574600400064e-27,1.2528929286971942e-33,1.7842297387057451e-34,1.27655579513108e-19,2.8839731320140386e-45,6.140495382198613e-27,8.624075717484503e-30,2.508606375814987e-38,8.630717274858865e-52,4.585555676565365e-50,9.132303233942249e-41,4.3714221644501074e-54,2.3696561799043975e-58,2.230650335989555e-62,4.573309290178287e-61,1.092372524797406e-49,6.693970595038323e-46,9.751688422365872e-63,8.026198938893754e-40,2.46487459417852e-46,1.6630446767081513e-40,3.949696536231167e-45,7.383235158274751e-53,2.0597610561237643e-18,1.4882427742028547e-31,6.009607537307479e-44,7.328733126507537e-40,1.2234134897724162e-30,1.422723193958971e-36,5.840207589440494e-47,1.5450629861403102e-26,8.816174323944955e-46,5.967715280720419e-39,6.621619267805073e-53,9.315027433732125e-49
3.3142166217696202e-18,0.95407130329164,3.190637787312703e-20,1.476506195135356e-20,7.756459157729561e-27,4.119577992613888e-18,0.0,0.0,1.192813539669224e-15,3.2262136481408326e-29,5.8654042955520854e-39,2.6785250136943975e-40,1.7403102147102328e-45,1.025057203185149e-50,1.2178303948007005e-34,4.710855605190776e-29,2.4562476798194107e-26,1.2917064706572967e-39,3.8314611107712735e-47,4.681552553739882e-44,3.578801694277026e-26,2.987439594297394e-41,2.5531462186954507e-19,9.021279321064218e-52,3.291425375258557e-40,1.218332241388012e-42,8.203268148388403e-40,3.9807362763222484e-49,7.239409022105755e-64,1.1065579576745779e-63,4.509872353046456e-52,1.754296298005701e-57,4.37883578701611e-51,1.7774385111472966e-62,3.76,0.0,0.9537873043723472,0.9999999999725796,1.2846959438839655e-37,8.319754882865478e-38,3.928394431440802e-12,3.928394431440948e-12,4.041995311025525e-26,8.466219842057725e-29,2.7419172150215916e-11,5.1090432454641436e-30,5.637422223824073e-31,1.192845445081477e-15,1.7594040710279863e-25,5.725136725846386e-28,4.316185973319815e-25,2.469382145078806e-13,1.4752742485201098e-29,7.75137102475038e-27,2.8636606435404553e-26,4.2137980035883075e-30,5.7209444616653366e-27,1.3774578640276675e-26,5.011673673351704e-33,7.137064165458629e-34,2.5531462208626847e-19,2.3072332678990495e-44,2.4562481250764033e-26,3.449700467479331e-29,2.006932736541684e-37,1.3809488927380195e-50,7.33715561452379e-49,7.306068093959029e-40,6.994506768558482e-53,3.7915463066212865e-57,3.569131297751057e-61,7.317480939911322e-60,8.739187605801602e-49,5.355305021369572e-45,1.560309823393473e-61,6.42111154965832e-39,1.971946481959294e-45,1.3304673197118674e-39,3.1598322274815174e-44,1.1813476681580958e-51,4.1195779840919465e-18,5.953092211834308e-31,4.807800157643584e-43,5.863125661055153e-39,4.8937535221038636e-30,5.6910086118079514e-36,4.672313953335393e-46,6.180377684967561e-26,7.053100093187163e-45,4.774285544798118e-38,1.059486025596074e-51,1.0456411852343945e-47
6.628478196088805e-18,0.9540713032923165,6.381403741170693e-20,2.9530324178894974e-20,3.1026152251534835e-26,8.239211861318433e-18,0.0,0.0,2.3856432580738684e-15,1.2904985868797572e-28,4.6923791251757846e-38,2.142845613034062e-39,1.3922877459106043e-44,8.20055510383441e-50,4.871371232562636e-34,1.884361410178092e-28,9.825090661952284e-26,1.0333774403803005e-38,3.06520549102059e-46,3.745286491923442e-43,1.4315352400561651e-25,2.3899800394818464e-40,5.10632706626375e-19,1.4434230444196898e-50,2.633171548681566e-39,9.746812167010132e-42,6.562718160849919e-39,6.369293683091786e-48,2.3166675591161575e-62,3.541071317362349e-62,7.215887513887027e-51,2.806921688604915e-56,7.006258615908361e-50,5.6879050408621564e-61,3.76,0.0,0.9537873043682941,0.9999999999451589,1.0277689527807263e-36,6.655882895634756e-37,7.856842145841363e-12,7.856842145841946e-12,1.6168145674258886e-25,3.386522383530348e-28,5.483871591633162e-11,2.043638095039177e-29,2.254991840039085e-30,2.38570706824876e-15,7.037687859373333e-25,2.290079274095838e-27,1.726491951385534e-24,4.938797783735414e-13,5.90115703203354e-29,3.1005799505870476e-26,1.1454759079106545e-25,1.6855363573072765e-29,2.2884010583860875e-26,5.509887500411019e-26,2.0046898585597076e-32,2.8548547123637616e-33,5.106327074932773e-19,1.8458085173737217e-43,9.825092443032094e-26,1.3798942207965026e-28,1.6055652434693992e-36,2.209542505242586e-49,1.1739662143832187e-47,5.8449446604658736e-39,1.1191395827030627e-51,6.066551215575718e-56,5.710682668828976e-60,1.1708118327141802e-58,6.9914330194443e-48,4.2842971553076434e-44,2.496527447322366e-60,5.136950185763484e-38,1.5775759094750528e-44,1.0643864856053935e-38,2.527895778515473e-43,1.8901803031696502e-50,8.239211827230321e-18,2.3812611072001504e-30,3.8462857906849884e-42,4.690556186005428e-38,1.9575213210760382e-29,2.2764266432115834e-35,3.737910333636173e-45,2.472176222280529e-25,5.642536196170246e-44,3.819473762878701e-37,1.6951991925555102e-50,1.3172026636669775e-46
1.3257001344727175e-17,0.9540713032936697,1.2763190321105256e-19,5.906084866248387e-20,1.241052402854236e-25,1.647847959866825e-17,0.0,0.0,4.771302694723921e-15,5.162020602740228e-28,3.7539255756050844e-37,1.7142869364570494e-38,1.1138736877695647e-43,6.5604832603657395e-49,1.94855848323e-33,7.537483973257828e-28,3.930056251338923e-25,8.267068576434655e-38,2.452179303594899e-45,2.996246973392914e-42,5.726170085028961e-25,1.9119953771941343e-39,1.0212688758824194e-18,2.3094915512944386e-49,2.1065497362352235e-38,7.797511431982975e-41,5.250215985941355e-38,1.0190962382195607e-46,7.413426858870098e-61,1.1331565568503773e-60,1.1545493408850346e-49,4.491112846016121e-55,1.1210110870795324e-48,1.8201459019101876e-59,3.76,0.0,0.9537873043601879,0.9999999998903174,8.222200415475416e-36,5.324737909808181e-36,1.5713737574575042e-11,1.5713737574577382e-11,6.46729113131965e-25,1.3546158410900099e-27,1.096778025921529e-10,8.174594021241812e-29,9.02001333048326e-30,4.7714303111769705e-15,2.8150894493295385e-24,9.160373991282075e-27,6.906002925319228e-24,9.877629061002473e-13,2.3604748253794805e-28,1.24023828835017e-25,4.581926921311961e-25,6.742179799252783e-29,9.153650750416795e-26,2.2039662059272997e-25,8.018800191457788e-32,1.1419476972431645e-32,1.0212688793500468e-18,1.4766555717342653e-42,3.930056963801447e-25,5.519604931582257e-28,1.2844598159220427e-35,3.535277745026264e-48,1.878362973831468e-46,4.675991772705788e-38,1.7906381161537823e-50,9.706543609421203e-55,9.137150290638872e-59,1.8733108256465627e-57,5.593179542860198e-47,3.4274617307028427e-43,3.9944692638162185e-59,4.109584504477157e-37,1.262068218810767e-43,8.515142377789706e-38,2.0223286162743004e-42,3.024307710834553e-49,1.647847946231511e-17,9.52509286791895e-30,3.0770469190445117e-41,3.7524671997829588e-37,7.830125104585631e-29,9.105753218732206e-35,2.9903519632399995e-44,9.888755185840133e-25,4.514038393231523e-43,3.055597138594122e-36,2.7123359401228344e-49,1.8228606067427167e-45
2.6514047642003915e-17,0.9540713032963758,2.552778216985185e-19,1.181218977436863e-19,4.964222239850075e-25,3.29570150731308e-17,0.0,0.0,9.54262156738708e-15,2.064813492038016e-27,3.003149370414958e-36,1.3714340557998879e-37,8.911606047843557e-43,5.2484025763791175e-48,7.794254389284961e-33,3.015001252766302e-27,1.5720264962033632e-24,6.613674478805183e-37,1.9617498387589464e-44,2.397004690940302e-41,2.290473858972584e-24,1.5296008398784689e-38,2.042541213364047e-18,3.695198218838475e-48,1.6852447844274733e-37,6.2380338306975936e-40,4.200189371864355e-37,1.6305613724918554e-45,2.7483786177031193e-59,4.17899715821818e-59,1.8472848121725296e-48,7.185811243473053e-54,1.7936255058974458e-47,5.8244929473525706e-58,3.76,0.0,0.9537873043439754,0.9999999997806345,6.577779853272811e-35,4.259802960972871e-35,3.142752843177265e-11,3.1427528431782014e-11,2.5869230052163928e-24,5.418477126192488e-27,2.193559725181551e-10,3.269845974486671e-28,3.608014581562169e-29,9.542876783407973e-15,1.1260386332255936e-23,3.6641671572546577e-26,2.76240819050318e-23,1.9755291615351953e-12,9.441923366079572e-28,4.960965769258645e-25,1.8327754173303705e-24,2.6968788402228326e-28,3.661469578942194e-25,8.815887210108334e-25,3.20752821092457e-31,4.567802437879811e-32,2.042541227234591e-18,1.1813279550212272e-41,1.5720267812106788e-24,2.2078475668540554e-27,1.0275709002483714e-34,5.656421189732684e-47,3.005394295302057e-45,3.740807787857908e-37,2.865032761477808e-49,1.5530518991775345e-53,1.4619486709191575e-57,2.997306795229645e-56,4.474556810313553e-46,2.7419833888302286e-42,6.391170985428282e-58,3.287677309622977e-36,1.0096575741391935e-42,6.8121340567028815e-37,1.6178676820517603e-41,4.838907712629673e-48,3.295701452771684e-17,3.8100468301887175e-29,2.4616448827331243e-40,3.001982640992262e-36,3.132058002416471e-28,3.6423108156530245e-34,2.3922910935820008e-43,3.955512133627771e-24,3.611213669363589e-42,2.44448495798243e-35,4.3397512598559693e-48,2.6888440154804537e-44
5.3028140236557394e-17,0.9540713033017886,5.106104062288022e-19,2.3624399636219214e-19,1.9856914238849425e-24,6.591408602110757e-17,0.0,0.0,1.9085259310165605e-14,8.259264469135588e-27,2.4025230598548526e-35,1.0971495724302936e-36,7.130239586845162e-42,4.1987289237327143e-47,3.117706227720154e-32,1.206002031350474e-26,6.288113962936301e-24,5.290947424096318e-36,1.5694031198492804e-43,1.9176065980642888e-40,9.161907085722724e-24,1.2236824869383505e-37,4.0850858842054564e-18,5.912326515706865e-47,1.348197820131619e-36,4.990436947689729e-39,3.3601581309782166e-36,2.6089040840048596e-44,8.832441493966911e-58,1.342811340221171e-57,2.9556603794342207e-47,1.1497323099292895e-52,2.869807021771512e-46,1.863841912307849e-56,3.76,0.0,0.9537873043115505,0.9999999995612686,5.2622316966450494e-34,3.4078474152596473e-34,6.285511014508883e-11,6.28551101451263e-11,1.0347704969062675e-23,2.1673935920033872e-26,4.3871229866759876e-10,1.3079400931980431e-27,1.4432077267271284e-28,1.908576967336829e-14,4.5041601788672165e-23,1.4656753204452353e-25,1.1049646774014835e-22,3.951061672331238e-12,3.776774190850374e-27,1.9843888305572044e-24,7.331110893833782e-24,1.0787529573963779e-27,1.4645896676382585e-24,3.526359341186918e-24,1.2830128975435442e-30,1.8271233243647283e-31,4.085085939687704e-18,9.45063754253648e-41,6.288115103139662e-24,8.831401332106293e-27,8.220579376721501e-34,9.050156170924512e-46,4.808641460030823e-44,2.9926519012233484e-36,4.584061674143385e-48,2.484886939198773e-52,2.339121517836528e-56,4.795698322186202e-55,3.579650598764555e-45,2.1935993554305897e-41,1.0225889338615945e-56,2.630145671980825e-35,8.077272630908508e-42,5.44971523872429e-36,1.2942960478679858e-40,7.742264623263736e-47,6.59140838394489e-17,1.5240206648225933e-28,1.9693188977896175e-39,2.401589634457659e-35,1.2528247902913628e-27,1.4569263910651807e-33,1.9138367551432388e-42,1.5822068652522733e-23,2.888930806649134e-41,1.955590858459971e-34,6.943612924249766e-47,4.119963236486008e-43
1.0605632542566435e-16,0.9540713033126137,1.0214385655127965e-18,4.724881954236272e-19,7.942770769476223e-24,1.3182822791326804e-16,0.0,0.0,3.817053478553149e-14,3.3037078871225026e-26,1.9220198725655575e-34,8.777214292751967e-36,5.705706577297011e-41,3.3589866446550786e-46,1.2470836900727476e-31,4.8240111662884163e-26,2.5152471702226713e-23,4.2327610660622917e-35,1.2555249001977674e-42,1.5340864172442532e-39,3.664765164174797e-23,9.789467152187641e-37,8.170175209400894e-18,9.45972984121896e-46,1.0785590441987554e-35,3.992353525920574e-38,2.688129158547131e-35,4.174251164600855e-43,2.8267610285788117e-56,4.297554730552942e-56,4.7290603080171914e-46,1.8395738831665038e-51,4.591696201714641e-45,5.964300785855098e-55,3.76,0.0,0.9537873042467006,0.9999999991225369,4.209788491980217e-33,2.726279939957758e-33,1.2571027356740513e-10,1.2571027356755495e-10,4.139084451510282e-23,8.669579764324082e-26,8.774248961562506e-10,5.231764021229063e-27,5.7728350489266085e-28,3.817155523528223e-14,1.8016651519172281e-22,5.8627577600109305e-25,4.419861488996328e-22,7.902126693627903e-12,1.5107106704250922e-26,7.937560365373892e-24,2.932446143949622e-23,4.315014969812487e-27,5.858362185111586e-24,1.410544611790999e-23,5.132054706952315e-30,7.308498151317438e-31,8.170175431330025e-18,7.560515453873364e-40,2.5152476264424252e-23,3.5325626467700085e-26,6.576468346749055e-33,1.4479838357230655e-44,7.693834013676237e-43,2.394123666233774e-35,7.334505556069295e-47,3.97582210527983e-51,3.742597167474342e-55,7.673122860791941e-54,2.863722347370436e-44,1.7548958103408216e-40,1.6361434371314733e-55,2.1041179742740407e-34,6.461822986109025e-41,4.359775278823008e-35,1.0354375777623752e-39,1.2387633168626298e-45,1.3182821918662775e-16,6.096086493912539e-28,1.575456399032683e-38,1.9212730669393351e-34,5.011302317469242e-27,5.827710967229741e-33,1.5310710699463416e-41,6.328831484138325e-23,2.3110752993854194e-40,1.56447383276069e-33,1.1109789098172202e-45,6.446191061176539e-42
2.1211269580387827e-16,0.9540713033342644,2.043746844990658e-18,9.449766008443467e-19,3.177109337013121e-23,2.6365651168241836e-16,0.0,0.0,7.634108569549862e-14,1.3214835741590874e-25,1.5376164667594868e-33,7.021791962952056e-35,4.566984038212292e-40,2.6871919349761035e-45,4.988339594924835e-31,1.9296050590103678e-25,1.0060991766369404e-22,3.3862100881432463e-34,1.0044226495498051e-41,1.2272695903800112e-38,1.46590653158154e-22,7.83157661887564e-36,1.6340353793842247e-17,1.513557343443481e-44,8.628475362876201e-35,3.1938844310741624e-37,2.150504388931768e-34,6.678805310790521e-42,9.045678640972188e-55,1.3752239049584074e-54,7.566499315815287e-45,2.9433205340948998e-50,7.346717886668729e-44,1.9085773154301226e-53,3.76,0.0,0.9537873041170009,0.9999999982450738,3.3678320619317285e-32,2.1810247377158588e-32,2.514206003947734e-10,2.5142060039537267e-10,1.6556341727767775e-22,3.467832915595796e-25,1.7548498718926658e-09,2.092706531481826e-26,2.3091351310236182e-27,7.634312548708324e-14,7.206662377824154e-22,2.3451460501598287e-24,1.7679451330674907e-21,1.5804256735039566e-11,6.042844871476382e-26,3.175025152726673e-23,1.1729787680732668e-22,1.7260068540592452e-26,2.3433454509035424e-23,5.642180068893083e-23,2.0528224184798677e-29,2.9234003556432384e-30,1.6340354681559056e-17,6.048414305265923e-39,1.0060993592353958e-22,1.4130254022842145e-25,5.26117657630715e-32,2.316639680778217e-43,1.2310138026505e-41,1.9152995940945093e-34,1.173521270465348e-45,6.361317393368724e-50,5.988157094117945e-54,1.2276999686890907e-52,2.2909783182827604e-43,1.4039412078777449e-39,2.6178300361643766e-54,1.6832948052554332e-33,5.169460447457266e-40,3.4878212829901185e-34,8.28350323719969e-39,1.98202207107685e-44,2.636564767758455e-16,2.4384353397902974e-27,1.260365766200715e-37,1.537018918431362e-33,2.0045215403706078e-26,2.3310864861730545e-32,1.2248577042414525e-40,2.5315333979011313e-22,1.848747239113094e-39,1.2515795072652443e-32,1.7775668308832486e-44,1.0197305339220446e-40
