Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616)
3.595662890409865e-05,0.46460624372922976,2.6598721824746015e-11,6.058821258780583e-13,6.91851355694723e-10,1.0440326048792925e-09,0.0,0.0,7.277327845013098e-08,3.3502827225596585e-11,1.1784325513514733e-10,4.927858891179622e-16,3.6367807779998433e-19,1.5381740074178721e-37,1.4716982854412004e-27,5.104299987776218e-20,2.915673331923134e-11,3.4128813037595856e-13,1.3837424787237857e-24,4.9501645724176274e-27,6.885118732562564e-14,1.6241487487557464e-23,1.429666331892274e-20,6.29918318554822e-17,1.0177392297162673e-16,2.21549586357479e-15,1.0061126980617781e-22,1.0537638169603357e-19,2.8238855243728797e-19,4.868161832390519e-22,1.1743885284069258e-19,1.4502718496818158e-24,6.004311987357003e-17,2.0068839892664036e-17,3.76,0.0,0.7682740715581277,0.9999865017289655,4.9019466266384086e-08,9.134835603971488e-12,1.878947891102267e-05,1.8789597728567575e-05,5.932746048541691e-17,9.401401844480286e-22,1.3375588246566038e-05,6.111084671383444e-16,1.8460378822104697e-13,4.762112976877916e-09,2.243190762677944e-10,3.9674701335744104e-08,1.9800567692898442e-08,4.863763895163442e-09,3.1211879227031137e-16,4.939325617341825e-08,1.3202902939316439e-14,4.7321160320543686e-17,4.1524793773527004e-15,2.5530379549372955e-12,4.338396172855074e-18,8.332991370078076e-17,7.125883722925311e-14,1.9933734753322698e-16,3.7913065254198386e-11,2.423843503725807e-10,4.517282008080752e-16,6.280503748825302e-16,3.596881856535309e-24,6.292619248951772e-14,4.728741330026855e-15,1.5205643684330352e-16,5.005703198650174e-23,5.671883982835323e-23,1.1003818602482327e-23,5.38132394005489e-18,2.8910689445406676e-24,2.0100259397371633e-20,7.022917535005934e-23,2.8875506481784886e-12,1.2775890230577916e-24,2.3772109778248994e-25,4.339405231228553e-18,3.2560809743044825e-11,2.743834755148884e-22,5.2697197848269e-12,5.463667489036979e-18,5.491967695215706e-19,1.327951789668885e-25,1.1407773864994183e-10,7.953677689816595e-25,8.365953188882878e-14,3.997793138440217e-15
3.682120562509445e-05,0.46460628175641255,2.661037789247874e-11,6.062414530522184e-13,6.918553065360543e-10,1.0744546051374624e-09,0.0,0.0,7.478382397405873e-08,3.53449162833414e-11,1.2408393598710565e-10,5.257070402827369e-16,3.7464451111839256e-19,1.5714878182819878e-37,1.5031381784234807e-27,5.1992836282799474e-20,2.977975975590841e-11,3.586356259908232e-13,1.4555742335500786e-24,5.1915934884542606e-27,7.220203469173702e-14,1.7032770467609463e-23,1.43741673070101e-20,6.638648168934999e-17,1.0432222332688475e-16,2.329770616164941e-15,1.0452741075133494e-22,1.108414371092824e-19,3.039039824011605e-19,5.117943770419954e-22,1.203756253304101e-19,1.49219907801854e-24,6.164989924740365e-17,2.116749478665517e-17,3.76,0.0,0.7682736174165123,0.9999864984059793,5.0332445273236586e-08,9.60746102637448e-12,1.9241266000523373e-05,1.9241391105894352e-05,6.075421291935909e-17,9.62779595973176e-22,1.3375588202118543e-05,6.258668884734867e-16,1.9257575778903279e-13,4.762398029629012e-09,2.2433292686453757e-10,4.080884225258197e-08,2.0363349779472217e-08,4.8637773789388235e-09,3.19730892740919e-16,5.069418278237811e-08,1.3553919707226454e-14,4.963747452025337e-17,4.309707079317464e-15,2.553199325758588e-12,4.470491827612704e-18,8.617476407345379e-17,7.335015724622073e-14,2.0759754018969788e-16,3.899066429521383e-11,2.42398927284785e-10,4.764571101054705e-16,6.77659521751508e-16,3.771946373442325e-24,6.602522218850071e-14,4.96325469556072e-15,1.5881872949266542e-16,5.2264065790553877e-23,5.913146639815907e-23,1.145840404658745e-23,5.6872536641979186e-18,3.017490530692444e-24,2.0894173806701707e-20,7.158711013776928e-23,2.887738909217377e-12,1.3022650951647346e-24,2.5382631523281307e-25,4.462210370680193e-18,3.348637978377185e-11,2.834019806368044e-22,5.420350867248486e-12,5.632862901957251e-18,5.663290665134961e-19,1.3606885878868397e-25,1.1708950244780006e-10,8.303192142303384e-25,8.83863233293173e-14,4.2241704926776314e-15
3.768578234609025e-05,0.4646063197835879,2.6621922738154936e-11,6.0659807771115e-13,6.918586393259417e-10,1.1048898491272993e-09,0.0,0.0,7.679440565128157e-08,3.723728573805364e-11,1.3048690764018724e-10,5.599035328367659e-16,3.8563071568348443e-19,1.6041855465048582e-37,1.534041469788849e-27,5.294227492689641e-20,3.039340678700974e-11,3.763403485753927e-13,1.5292181552883372e-24,5.438841331494866e-27,7.563249515047084e-14,1.784287322528014e-23,1.4450604299062473e-20,6.986139637554025e-17,1.0685210235444401e-16,2.446849544089896e-15,1.0851366057634957e-22,1.1645327593706697e-19,3.2633170660390746e-19,5.3703706830766405e-22,1.2329081434219764e-19,1.5343090436556046e-24,6.325640152511973e-17,2.2295158622163903e-17,3.76,0.0,0.7682731632750822,0.9999864950829023,5.1645430684017805e-08,1.0090003148457765e-11,1.9693052821815745e-05,1.969318437835898e-05,6.218096450629413e-17,9.854189940587256e-22,1.3375588157669835e-05,6.406268908705567e-16,2.006629842622444e-13,4.762666108194107e-09,2.2434593475152802e-10,4.19430508763226e-08,2.0926164321882447e-08,4.863787170698749e-09,3.273469725096747e-16,5.199495119870022e-08,1.3906623703819891e-14,5.200897810085972e-17,4.469615620260888e-15,2.5533505754210977e-12,4.602630952361285e-18,8.902158146307553e-17,7.544160809444753e-14,2.1590612504796398e-16,4.006832555086552e-11,2.424126201067187e-10,5.018549088468498e-16,7.296209352208624e-16,3.9511668266168654e-24,6.919615650988203e-14,5.203245985279865e-15,1.6562870177998733e-16,5.448634956822088e-23,6.155914677850102e-23,1.1915633011212555e-23,6.0017921326127205e-18,3.144768462075419e-24,2.1692971242383012e-20,7.294426846937441e-23,2.8879143777635002e-12,1.3269271636476003e-24,2.705200868854553e-25,4.585022597007546e-18,3.44120081177499e-11,2.924883753034182e-22,5.5709910284557765e-12,5.8021046643746874e-18,5.83466361031049e-19,1.3934570319621536e-25,1.20101272064044e-10,8.658962629979548e-25,9.324518086417247e-14,4.456886982736455e-15
3.855035906708605e-05,0.46460635781075543,2.6633381672513228e-11,6.069526142329066e-13,6.918615018560845e-10,1.1353382247191935e-09,0.0,0.0,7.880501801967719e-08,3.917994055709099e-11,1.3705215288286898e-10,5.953829112761868e-16,3.9663615915517104e-19,1.6364119093066676e-37,1.5644642945422107e-27,5.3891363242607515e-20,3.099782552110586e-11,3.9439699701240074e-13,1.6046780359978027e-24,5.691859314571437e-27,7.914256866305902e-14,1.8671795796802212e-23,1.4525992260526224e-20,7.34158442711675e-17,1.0936376092991047e-16,2.5667351501452183e-15,1.125700580996088e-22,1.2221264594338756e-19,3.4967651658429775e-19,5.625212523781355e-22,1.261846605462154e-19,1.5766044262461527e-24,6.486267748945252e-17,2.3451826830354573e-17,3.76,0.0,0.7682727091338393,0.9999864917597406,5.2958421471667314e-08,1.0582312756839029e-11,2.01448393748998e-05,2.014497754594178e-05,6.360771524622209e-17,1.0080583787046994e-21,1.3375588113219994e-05,6.553885760848681e-16,2.0886307648578954e-13,4.762921054955619e-09,2.243582908439455e-10,4.307732344586162e-08,2.148900955008757e-08,4.863794145024966e-09,3.3496708284779357e-16,5.32955605721457e-08,1.426101617414899e-14,5.443567720729077e-17,4.632205960459881e-15,2.5534940172510134e-12,4.734810340644698e-18,9.187016256614044e-17,7.753318195461055e-14,2.2425946237606455e-16,4.1146045624094375e-11,2.424256290376086e-10,5.279216993757205e-16,7.8397231610360445e-16,4.134543376268615e-24,7.243891120129771e-14,5.448708766460258e-15,1.7248277140179864e-16,5.672273741959112e-23,6.400078752490432e-23,1.2375306939215501e-23,6.324939084038261e-18,3.2728383848346086e-24,2.249628583470841e-20,7.430074866889811e-23,2.888079979727511e-12,1.3515769996517389e-24,2.878044579979184e-25,4.70784152291392e-18,3.533769196080793e-11,3.0164263973794303e-22,5.721639770255197e-12,5.971389591571722e-18,6.006083191719087e-19,1.426258136080585e-25,1.231130454899722e-10,9.020986721009794e-25,9.823609037317505e-14,4.695941930857432e-15
3.941493578808185e-05,0.46460639583791563,2.6644774206857008e-11,6.073055363780451e-13,6.918640071805293e-10,1.1657996451766606e-09,0.0,0.0,8.0815656841465e-08,4.117288558670155e-11,1.4377965436105494e-10,6.321521594011101e-16,4.076603411626169e-19,1.668225256099605e-37,1.5944655000651827e-27,5.484014275355262e-20,3.159316533932406e-11,4.1280035558483236e-13,1.6819576772626012e-24,5.950610428213284e-27,8.273225519073346e-14,1.951953820377763e-23,1.4600348806565786e-20,7.704910341673059e-17,1.1185740132617656e-16,2.6894300142746578e-15,1.1669663581632528e-22,1.2812029114562179e-19,3.7394259462470475e-19,5.882249053606987e-22,1.2905740595384274e-19,1.6190876573796996e-24,6.646876917754156e-17,2.463749567771003e-17,3.76,0.0,0.7682722549927841,0.999986488436499,5.427141685407188e-08,1.1084243048186874e-11,2.0596625659775583e-05,2.0596770608623002e-05,6.503446513914309e-17,1.0306977499111155e-21,1.337558806876908e-05,6.701520244375896e-16,2.171736953251295e-13,4.763165831077991e-09,2.243701422832068e-10,4.421165704750988e-08,2.205188409243573e-08,4.863798970738345e-09,3.425912642105203e-16,5.459601025780835e-08,1.4617098100675836e-14,5.691757815842861e-17,4.79747886371884e-15,2.553631434385097e-12,4.867027294555889e-18,9.472033660755709e-17,7.962487280796438e-14,2.3265418887097693e-16,4.222382188074037e-11,2.424381083675365e-10,5.546575834817357e-16,8.407507987505765e-16,4.322076184624135e-24,7.575340261780863e-14,5.69963665522436e-15,1.793776243965755e-16,5.897216940115725e-23,6.645537454048642e-23,1.2837242353172948e-23,6.656694232560699e-18,3.4016407791738705e-24,2.3303779072632925e-20,7.565663495746065e-23,2.888237970846861e-12,1.3762161209346162e-24,3.0568130592737393e-25,4.830666848277394e-18,3.62634291842468e-11,3.1086475979530806e-22,5.872296706906038e-12,6.140714923958478e-18,6.177546521765039e-19,1.4590927055984717e-25,1.2612482118989847e-10,9.389262402109933e-25,1.0335903737136577e-13,4.941334641405991e-15
4.027951250907765e-05,0.4646064338650681,2.6656115341613568e-11,6.076572085277966e-13,6.918662414570962e-10,1.1962740435046603e-09,0.0,0.0,8.282631883064907e-08,4.321612557809185e-11,1.5066939460061673e-10,6.702177423768657e-16,4.1870279033791733e-19,1.699578458124168e-37,1.6240278632782595e-27,5.57886502383695e-20,3.217957375483861e-11,4.3154529291960666e-13,1.761060891002929e-24,6.215145372003154e-27,8.6401554694726e-14,2.0386100409131257e-23,1.4673691218871504e-20,8.076046147294594e-17,1.1433322651416581e-16,2.8149367779794662e-15,1.2089342124743345e-22,1.341769517916096e-19,3.9913354134118777e-19,6.141269507238955e-22,1.3190929312911e-19,1.6617609543903023e-24,6.807471131606601e-17,2.585216212152218e-17,3.76,0.0,0.7682718008519178,0.9999864851131811,5.5584416238778016e-08,1.1595649599873606e-11,2.1048411676443134e-05,2.1048563566382833e-05,6.646121418505727e-17,1.053337107677989e-21,1.3375588024317149e-05,6.849172995289148e-16,2.2559255221175508e-13,4.7634027124568135e-09,2.2438160216842717e-10,4.5346049426349237e-08,2.261478688697198e-08,4.863802157364514e-09,3.502195486604362e-16,5.589629976973501e-08,1.4974870262082727e-14,5.945468741170459e-17,4.965434941382544e-15,2.553764197599258e-12,4.9992795460686495e-18,9.757196014976017e-17,8.171667603424457e-14,2.4108719768715444e-16,4.330165227969832e-11,2.4245017668491095e-10,5.820626625303079e-16,8.999929942052285e-16,4.513765415516998e-24,7.913954762556983e-14,5.956023308534906e-15,1.8631019639987648e-16,6.123366550045098e-23,6.892196790511693e-23,1.3301269765924882e-23,6.99705727299598e-18,3.5311206193222916e-24,2.411513792253143e-20,7.701200007908212e-23,2.8883900855483195e-12,1.4008458390904333e-24,3.241523545215143e-25,4.953498340743326e-18,3.718921816891462e-11,3.2015472571942133e-22,6.022961540086347e-12,6.3100782535661885e-18,6.349051085375762e-19,1.4919613804383042e-25,1.2913659799432357e-10,9.76378800209604e-25,1.0861400708886704e-13,5.193064404785618e-15
4.200866595106924e-05,0.4646065099193502,2.6678686364014457e-11,6.083578468008177e-13,6.918701411805005e-10,1.2572615802536988e-09,0.0,0.0,8.684770275609794e-08,4.745350908818817e-11,1.649355209669454e-10,7.502614053373089e-16,4.408407345332868e-19,5.453175537929985e-38,1.6818554527365892e-27,5.768497662997825e-20,3.33261765521127e-11,4.700397933603653e-13,1.9247533357304875e-24,6.761501445883475e-27,9.397899247659228e-14,2.2175684240039454e-23,1.4817401155184658e-20,8.84146725958154e-17,1.1923224373023667e-16,3.074396809128551e-15,1.294977049791627e-22,1.4674026171832044e-19,4.5230168992319315e-19,6.664464529184056e-22,1.3755146251442095e-19,1.7476857006254874e-24,7.128625584401776e-17,2.8368478429237966e-17,3.76,0.0,0.7682708925707535,0.9999864784663273,5.821042535268132e-08,1.264632550867496e-11,2.195198290515364e-05,2.195214916705875e-05,6.93147097358655e-17,1.0986157828931545e-21,1.3375587935410373e-05,7.144535166673493e-16,2.427460708241871e-13,4.7638593061588745e-09,2.244036710642941e-10,4.761500398001183e-08,2.3740674152465592e-08,4.863805057516733e-09,3.654885209103038e-16,5.8496396921173156e-08,1.569548758667558e-14,6.469455719122447e-17,5.3093984439687325e-15,2.5540196870739724e-12,5.2638826206601545e-18,1.0327909472277796e-16,8.590060638633156e-14,2.5805680945946223e-16,4.545746957616852e-11,2.4247341977212536e-10,6.388808093462896e-16,1.026012581041638e-15,4.9096138061035965e-24,8.612646801438299e-14,6.485147706816267e-15,2.0027738587090799e-16,6.578929687496826e-23,7.388775654276611e-23,1.423498671333306e-23,7.703605735701327e-18,3.791913155888161e-24,2.5748317351765388e-20,7.972141159153623e-23,2.8886816525509336e-12,1.4500814820254168e-24,3.6288325662161197e-25,5.199179153073996e-18,3.904094686653121e-11,3.3893817296342e-22,6.324314032380487e-12,6.6489107067585216e-18,6.6921753697070925e-19,1.5578029318677764e-25,1.351601516039685e-10,1.0531583670558472e-24,1.1951995452177403e-13,5.715532198709674e-15
4.373781939306083e-05,0.46460658597360205,2.6701158722338858e-11,6.090560851013624e-13,6.918735623394316e-10,1.3183005435515897e-09,0.0,0.0,9.086915529394571e-08,5.189212789126389e-11,1.7985039040221775e-10,8.355566664087757e-16,4.630467072679652e-19,-4.694217903968664e-34,1.7379873357977637e-27,5.958057113494218e-20,3.4438773354420425e-11,5.098410913685061e-13,2.0957860715534202e-24,7.330955967090219e-27,1.0187488169851107e-13,2.4040547236573973e-23,1.495725408355438e-20,9.637296835006454e-17,1.240624321449039e-16,3.3451371801944446e-15,1.3838306237871057e-22,1.5990842342869855e-19,5.091991124425527e-19,7.193288517164372e-22,1.4311309983728658e-19,1.8343931085195595e-24,7.449748413059315e-17,3.1000761117163043e-17,3.76,0.0,0.768269984290351,0.9999864718191949,6.083644638641605e-08,1.3733231516937531e-11,2.2855553061031536e-05,2.285573434781012e-05,7.216820189864744e-17,1.143894404350269e-21,1.3375587846499864e-05,7.439975139811198e-16,2.603062856138928e-13,4.764300540673343e-09,2.244249798335384e-10,4.9884177225277404e-08,2.4866666685528788e-08,4.863804980280491e-09,3.807741438632404e-16,6.109585007570557e-08,1.6422871675154247e-14,7.015534001063539e-17,5.664099302085126e-15,2.554266332219816e-12,5.528607603431131e-18,1.0899081520172128e-16,9.008495331150257e-14,2.7514789317932434e-16,4.761348852769991e-11,2.424958639860296e-10,6.983769456471055e-16,1.1623149468361594e-15,5.3220898787907135e-24,9.339901490622229e-14,7.036031821760255e-15,2.143641732793357e-16,7.038318341162239e-23,7.889193944403485e-23,1.5175344656542045e-23,8.444581788695333e-18,4.0548540186976835e-24,2.73937643248124e-20,8.242940739528854e-23,2.8889620800494273e-12,1.4992915870996751e-24,4.0400835760595114e-25,5.444882940153342e-18,4.089287140961749e-11,3.579929585998077e-22,6.625695943071078e-12,6.987872706476851e-18,7.035441222356261e-19,1.6237856971158626e-25,1.4118370142547424e-10,1.132436516870757e-24,1.3095381094284526e-13,6.263339460958332e-15
4.5466972835052425e-05,0.4646066620278232,2.6723571022011915e-11,6.09752863538456e-13,6.918767208019718e-10,1.3793907525568516e-09,0.0,0.0,9.489066726997908e-08,5.653201821919535e-11,1.9541386025064623e-10,9.261402344394116e-16,4.8531774870100015e-19,-1.452132813988987e-32,1.7925217602865042e-27,6.147563025651738e-20,3.5518469658828225e-11,5.509110554329009e-13,2.274189976703999e-24,7.923476317810716e-27,1.1008922205033424e-13,2.5980689329951026e-23,1.5093377415556256e-20,1.046299879323689e-16,1.2882539754805655e-16,3.627180220408506e-15,1.4754961541867063e-22,1.736872276463583e-19,5.698362423931542e-19,7.726363364200069e-22,1.485961171496982e-19,1.9218956580543766e-24,7.770851315291486e-17,3.3749000654404335e-17,3.76,0.0,0.7682690760107117,0.9999864651717942,6.34624779388622e-08,1.485529467127521e-11,2.3759122144077036e-05,2.3759319108477216e-05,7.502169067340377e-17,1.1891729720493808e-21,1.337558775758577e-05,7.735494775186033e-16,2.782565801146649e-13,4.7647322729494195e-09,2.244458195342704e-10,5.2153562968382955e-08,2.5992761558464052e-08,4.863803199929247e-09,3.960765108885521e-16,6.369465814077139e-08,1.7157024791562377e-14,7.583709021541199e-17,6.0295393801225226e-15,2.554507661138743e-12,5.793445977652691e-18,1.1470658905032991e-16,9.426970488315107e-14,2.923430702519422e-16,4.976970346769873e-11,2.4251781450911467e-10,7.605518750160504e-16,1.3091778723231312e-15,5.751194974482936e-24,1.0095653541088072e-13,7.608625874151445e-15,2.2855335963868304e-16,7.500982657394591e-23,8.392920418628533e-23,1.6121395551313076e-23,9.219982635867355e-18,4.319634580493173e-24,2.904972286626431e-20,8.513633158135429e-23,2.8892358327455144e-12,1.5484823748120901e-24,4.475371321039309e-25,5.690609061518704e-18,4.274498800611061e-11,3.7731908468290617e-22,6.927106457432259e-12,7.326952818873625e-18,7.378836773646841e-19,1.6899115622738428e-25,1.4720724454313673e-10,1.2142126517789594e-24,1.4291545296898544e-13,6.8364802588688115e-15
4.719612627704402e-05,0.4646067380820135,2.6745946198119868e-11,6.104487417364837e-13,6.918797431893507e-10,1.4405320948535284e-09,0.0,0.0,9.891223280827562e-08,6.137321592603134e-11,2.1162578696396372e-10,1.0220436540631607e-15,5.076511750281782e-19,-2.170338503251226e-33,1.845487702084861e-27,6.337032299703627e-20,3.656633688283962e-11,5.932127905859235e-13,2.4599960298473765e-24,8.539108015215456e-27,1.186220132219123e-13,2.79961106285667e-23,1.522589409737565e-20,1.1318051579430104e-16,1.3352272698600434e-16,3.920548504845525e-15,1.569974612216984e-22,1.880824113451721e-19,6.342165014942639e-19,8.26243231810645e-22,1.540024018310163e-19,2.0102043036844247e-24,8.091942122331257e-17,3.6613190980521414e-17,3.76,0.0,0.7682681677318386,0.999986458524132,6.608851923858306e-08,1.6011476931616434e-11,2.466269015429033e-05,2.4662903448900088e-05,7.787517606013512e-17,1.2344514859905243e-21,1.3375587668668179e-05,8.031095125595327e-16,2.9658103462086154e-13,4.765157984528685e-09,2.2446636314907783e-10,5.4423157298439185e-08,2.71189569167257e-08,4.863800462818598e-09,4.1139567525716686e-16,6.629282055003127e-08,1.789794826801683e-14,8.173986270358417e-17,6.4057197981609715e-15,2.5547457703488682e-12,6.058391601056989e-18,1.2042603935460012e-16,9.845485397608079e-14,3.09627551713524e-16,5.1926110784536833e-11,2.4253945273613206e-10,8.254063995159726e-16,1.4668739531997833e-15,6.1969304381317196e-24,1.0879838035726742e-13,8.202880376634233e-15,2.428302926225875e-16,7.966454251381682e-23,8.899501118840804e-23,1.707233261712149e-23,1.0029805408271242e-17,4.585991970814524e-24,3.071469754991046e-20,8.784247287449721e-23,2.8895055629830607e-12,1.5976590677570451e-24,4.934776167578034e-25,5.936357111532673e-18,4.459729462972396e-11,3.969165698965245e-22,7.2285450636437e-12,7.666141732845752e-18,7.722352378075314e-19,1.7561815621365943e-25,1.5323077925431501e-10,1.2984863734620681e-24,1.554047561569654e-13,7.43494860790456e-15
4.892527971903561e-05,0.4646068141361737,2.6768297287844514e-11,6.111440390271569e-13,6.918826996646164e-10,1.5017245014732298e-09,0.0,0.0,1.0293384812905083e-07,6.64157566033269e-11,2.2848602621969074e-10,1.1232940690364135e-15,5.30044542874723e-19,-5.0051862270189885e-33,1.8969351385745894e-27,6.526480614005242e-20,3.758341274274143e-11,6.367105997503023e-13,2.653235386637412e-24,9.177832072664793e-27,1.2747325490309452e-13,3.008681097141723e-23,1.5354923003067456e-20,1.2201947832743648e-16,1.3815598540373915e-16,4.225264765706622e-15,1.6672668650189027e-22,2.0309966138000768e-19,7.023369497024075e-19,8.800350995689441e-22,1.5933381309682234e-19,2.099328787358036e-24,8.41302601025997e-17,3.959332840090946e-17,3.76,0.0,0.7682672594537326,0.9999864518762119,6.871456991270292e-08,1.7200774077203446e-11,2.5566257091671613e-05,2.556648736891871e-05,8.072865805884206e-17,1.279729946173725e-21,1.337558757974714e-05,8.326776928755642e-16,3.15264395360748e-13,4.765579656353154e-09,2.2448670907294898e-10,5.6692957755218017e-08,2.8245251587931236e-08,4.863797181350925e-09,4.2673167332604177e-16,6.889033706978474e-08,1.8645642971767138e-14,8.786371272955867e-17,6.792641323392223e-15,2.5549818520990968e-12,6.323440146429018e-18,1.261489007957766e-16,1.0264039651139873e-13,3.2698876308445264e-16,5.408270817281984e-11,2.4256088186371e-10,8.9294132008807e-16,1.6356713708023693e-15,6.659297619770145e-24,1.169239037700066e-13,8.818746089980806e-15,2.571825022745122e-16,8.434334538424606e-23,9.40854899353413e-23,1.8027469886427945e-23,1.0874047187773257e-17,4.853702513907083e-24,3.238741682041267e-20,9.054808177867319e-23,2.889772778424659e-12,1.6468262045704503e-24,5.418366440161279e-25,6.1821268338250355e-18,4.644979037665819e-11,4.167854418941565e-22,7.530011442358451e-12,8.005431797274539e-18,8.065980120942933e-19,1.8225964527136128e-25,1.5925430462351938e-10,1.3852574186420963e-24,1.6842159535629525e-13,8.058738488954405e-15
