Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271)
1.5536283557646769e-06,0.5108401515852281,2.0572619273422618e-09,7.705688223230555e-11,1.414037475101578e-08,1.961100098341372e-09,0.0,0.0,2.3552811347603477e-08,1.2508617664361977e-12,2.1972664534629977e-11,2.2322713140445522e-15,1.964916183129023e-17,1.151861175601643e-32,2.3904874446859444e-24,2.0321801694633704e-17,5.952723121549041e-11,2.0557528684933094e-13,1.6293916209801688e-22,2.9240091628779255e-24,3.7698371914079826e-13,1.7345381216827076e-21,9.53361035219013e-18,1.5505463076381435e-17,3.0512019729051466e-16,9.719462656893896e-15,3.4276963361684507e-19,3.497440250606463e-17,1.8420716169127265e-20,2.610396093904922e-22,1.8410005533896595e-18,2.9849690833154575e-20,5.229267300079276e-16,1.0518018357521351e-17,3.76,0.0,0.5375480852750124,0.9999434026216741,1.8193951713826705e-08,1.0307491802150203e-12,2.949161545488494e-05,2.9491639986657635e-05,3.401664413206931e-15,2.469287629348254e-19,5.654157944448291e-05,3.66171742385568e-14,3.204232151048804e-13,1.6311701285190598e-08,4.0555983580305434e-09,1.1579589432369645e-08,2.330677345020801e-09,2.1209964399977552e-07,2.0131887963106748e-14,3.1836473761162577e-08,6.379462891690789e-13,1.802383186220252e-16,2.165548314363172e-13,1.0757055892257224e-10,3.778409548800868e-17,2.3860289536971582e-17,2.041636997786459e-13,9.535451851324536e-17,5.997519748852401e-11,9.649990066744984e-11,4.781502140112302e-16,2.6685587956138696e-14,2.533408769083286e-22,8.669356237565551e-14,9.075482398632143e-16,4.8345342009297045e-18,8.365822173302918e-24,6.472602327240825e-19,6.5490940098562385e-21,1.728384562181593e-18,7.101742543991491e-25,1.1637018089266754e-18,3.2338865306369e-21,9.585313110609481e-12,1.5338729979763568e-22,1.47453501773772e-24,2.010001253579444e-17,2.6238551439673735e-12,1.0652908460331685e-21,4.354391164613508e-12,7.793146993710863e-17,9.764615437084338e-19,8.615534738490002e-23,2.684717202121745e-10,3.730422995716323e-24,4.580763531177301e-15,2.531344985585682e-17,6.517361205373409e-16,6.653349010314861e-14,5.138382591108568e-27,8.183361105093022e-17,2.4974985674200037e-14,1.6041096553137557e-18,2.085809538045145e-25,4.4183062201978446e-17,1.1645368296230617e-15,7.44531590588352e-16,8.094124345975532e-19
1.5884664917142517e-06,0.5108402156399292,2.1460203214060137e-09,8.07998302092738e-11,1.4544899899451983e-08,2.0929162971881355e-09,0.0,0.0,2.4423841265509773e-08,1.3201314988464514e-12,2.3448039183841075e-11,2.3167585710088025e-15,2.0904004961060188e-17,1.2714514462620666e-32,2.5390362327364287e-24,2.107317198442464e-17,6.266470311371588e-11,2.2103333663883203e-13,1.8233376011103288e-22,3.167309371638064e-24,3.9407998950168163e-13,1.8152708108958795e-21,9.55310042172543e-18,1.6985883890272856e-17,3.219862575030923e-16,1.0672113804060387e-14,3.538246914800353e-19,3.705760755346781e-17,2.0822546059970933e-20,2.9414458903861344e-22,1.9430525199271397e-18,3.201125303580996e-20,5.614567314689968e-16,1.1532267317468005e-17,3.76,0.0,0.5375474197675288,0.9999434003520874,1.9199116906465774e-08,1.1071582127403063e-12,3.0152908764795348e-05,3.0152934920522238e-05,3.478111572338316e-15,2.5253890275703873e-19,5.654157931596029e-05,3.85868813790825e-14,3.4605791874015456e-13,1.6833028870931494e-08,4.201482117409122e-09,1.2254465517302042e-08,2.453345860544213e-09,2.1618802001945491e-07,2.124350811356966e-14,3.321135144500921e-08,6.619791214182138e-13,1.89179263408847e-16,2.2957328937587047e-13,1.1163020882745712e-10,4.138226616046817e-17,2.6285987556975783e-17,2.1934640534058892e-13,1.0685661629377655e-16,6.314352522325907e-11,9.962387675191081e-11,5.159698069487512e-16,2.866798724421681e-14,2.658680865211372e-22,9.379036157652766e-14,9.843445308408872e-16,5.483279170377954e-18,9.450572553271815e-24,7.022825336446324e-19,7.106502065749066e-21,1.869309509977772e-18,8.00418817563649e-25,1.2071659521075109e-18,3.3387318110780035e-21,9.962706110667405e-12,1.5845139944211947e-22,1.621960141097074e-24,2.0748796911504048e-17,2.7619708748533712e-12,1.1219858967277103e-21,4.607975111056448e-12,8.414821970473183e-17,1.0569076101135115e-18,9.236705692407411e-23,2.800701327660926e-10,4.0410777615465484e-24,4.899692990516235e-15,2.7096279572542955e-17,7.122480370304367e-16,6.856660896490797e-14,5.8904153263006006e-27,8.835799992161667e-17,2.69862103298611e-14,1.7626779224421523e-18,2.372472000744078e-25,4.7788735188096e-17,1.2849898697534678e-15,7.985237843550721e-16,8.591235963882319e-19
1.6233046276638264e-06,0.5108402796953376,2.236398659766472e-09,8.462458066581747e-11,1.494878557245303e-08,2.230350619822308e-09,0.0,0.0,2.5314749754248394e-08,1.3919451896641723e-12,2.498643060740581e-11,2.404415196985375e-15,2.221057953610862e-17,1.4014097855348517e-32,2.694905615251536e-24,2.1859101074393884e-17,6.59011249360541e-11,2.3724586924956177e-13,2.035357993441255e-22,3.424377855165098e-24,4.115553689884629e-13,1.8978411773025724e-21,9.573570056255e-18,1.857420497603845e-17,3.3941846211087403e-16,1.169258313621275e-14,3.650649070418989e-19,3.9231080197973255e-17,2.3481491284597163e-20,3.3066085404242957e-22,2.0482643114550204e-18,3.4271883420414496e-20,6.017322532515704e-16,1.2616958026176704e-17,3.76,0.0,0.5375467542259834,0.999943398035599,2.0232609662676383e-08,1.187553320767567e-12,3.081420125907442e-05,3.081422910764593e-05,3.554558637181353e-15,2.581490358063979e-19,5.654157918203677e-05,4.0606442133961494e-14,3.730247885268387e-13,1.7359285239718627e-08,4.349202719263602e-09,1.2953366074213082e-08,2.5798918184659825e-09,2.2024997628711748e-07,2.2384732735566142e-14,3.4612359382091366e-08,6.866222538882119e-13,1.9838844452635627e-16,2.4312993726168914e-13,1.157469788151013e-10,4.5222967894055017e-17,2.889390603976317e-17,2.3531296865914047e-13,1.1942049192068033e-16,6.641246850463348e-11,1.0277828541029723e-10,5.558219221273535e-16,3.075422818040151e-14,2.787605644573159e-22,1.0127129872338805e-13,1.0654506929212368e-15,6.199586211899659e-18,1.064429738653288e-23,7.605986488460926e-19,7.697334176190117e-21,2.018400715706491e-18,8.995298432067673e-25,1.2526618840948248e-18,3.449165204303162e-21,1.0345836107808867e-11,1.6378002233392008e-22,1.780252254242728e-24,2.141815095317078e-17,2.9044528989654873e-12,1.1805316233964938e-21,4.870576511406181e-12,9.071704926517858e-17,1.1420565228262747e-18,9.886210646311394e-23,2.9188926678872927e-10,4.370346544743257e-24,5.233575835513715e-15,2.896368328608815e-17,7.769456938247911e-16,7.061950857265042e-14,6.730586056827052e-27,9.524548738634083e-17,2.911133189418147e-14,1.9332373084657663e-18,2.6915300573552156e-25,5.160129179825995e-17,1.4149368925084148e-15,8.552269939227965e-16,9.108857895159815e-19
1.6929808995629762e-06,0.5108404078083101,2.4218946671997353e-09,9.251531127165654e-11,1.575427775800892e-08,2.52247440549701e-09,0.0,0.0,2.715718349032977e-08,1.5434364663853181e-12,2.8257000701377054e-11,2.5898237371674072e-15,2.498314231899348e-17,1.6953750197072863e-32,3.029777514891121e-24,2.3537081771878785e-17,7.267425313522998e-11,2.7200020539775433e-13,2.518585005180009e-22,3.9814929383963604e-24,4.4764345498401923e-13,2.0684949644541063e-21,9.617545687463312e-18,2.209652642462594e-17,3.760062118674722e-16,1.3949231015492305e-14,3.8811223548358805e-19,4.3860062229921797e-17,2.965889569027613e-20,4.1503048611391827e-22,2.2682576961161262e-18,3.909724451749914e-20,6.87621577101248e-16,1.5009627897520022e-17,3.76,0.0,0.5375454230404498,0.9999433932615427,2.2384379183658176e-08,1.3608000507501983e-12,3.2136783800523934e-05,3.213681524661314e-05,3.707452483977664e-15,2.6936928160915677e-19,5.6541578916449744e-05,4.479366827178101e-14,4.3107839192976387e-13,1.842577267548422e-08,4.6499133046815825e-09,1.4424416646757722e-08,2.84475749345143e-09,2.2829531104703234e-07,2.475526438144913e-14,3.7492085621790555e-08,7.377703898697005e-13,2.1762987986421623e-16,2.7189628877031936e-13,1.2414546451091754e-10,5.367012633874878e-17,3.4691744962422724e-17,2.696845786498082e-13,1.4801025533821378e-16,7.325591933887046e-11,1.0917346619974525e-10,6.418534597694578e-16,3.525136696724905e-14,3.056622582980048e-22,1.1742502704278893e-13,1.2410555874207582e-15,7.855263988399097e-18,1.3390255768067912e-23,8.87587623296257e-19,8.984108218572216e-21,2.342252641578099e-18,1.1268551740646418e-24,1.3499056092760753e-18,3.687438122678773e-21,1.1128716117586109e-11,1.7525971725167474e-22,2.1315078373720568e-24,2.281932368033483e-17,3.2026751421926763e-12,1.3032611439529243e-21,5.423271872145556e-12,1.0496035112512456e-16,1.3271448557620742e-18,1.1272176520854909e-22,3.161840051164264e-10,5.0875958101587e-24,5.947659874397243e-15,3.2960586224960713e-17,9.196844684671265e-16,7.478145730002729e-14,8.706876922007513e-27,1.101571416204401e-16,3.371870714404455e-14,2.3129078877013077e-18,3.438626340874347e-25,5.987550805021073e-17,1.7054326494469477e-15,9.77077030177873e-16,1.020738782737343e-18
1.755689544272211e-06,0.5108405231124864,2.5940702783761956e-09,9.988572003170073e-11,1.6476180932301262e-08,2.8055894637867324e-09,0.0,0.0,2.8885755378917495e-08,1.689066384439256e-12,3.142785153959689e-11,2.769024852416379e-15,2.7665907253506724e-17,2.0030879480572843e-32,3.359188352725354e-24,2.517141023294887e-17,7.911677283415582e-11,3.060231677975127e-13,3.0281593894558823e-22,4.5341838808443424e-24,4.814192846899406e-13,2.228368286661193e-21,9.660716446701642e-18,2.5691912501484805e-17,4.109322227488895e-16,1.6243287539561734e-14,4.0951578901094235e-19,4.836340375514215e-17,3.6329857917056763e-20,5.055188786939621e-22,2.4772807366402797e-18,4.379565090912814e-20,7.711393623137174e-16,1.7434245170232837e-17,3.76,0.0,0.5375442248563967,0.999943388803645,2.4417306619008145e-08,1.5316123858940645e-12,3.332710529781783e-05,3.332714023013869e-05,3.845056623564657e-15,2.794674797251578e-19,5.654157866565729e-05,4.8728989450048374e-14,4.881891701728449e-13,1.94004583844566e-08,4.92623013382939e-09,1.583339708513293e-08,3.0967403992966214e-09,2.3544745722121792e-07,2.698812751852768e-14,4.017150697482804e-08,7.859652647726493e-13,2.359111975091177e-16,2.9972029438358473e-13,1.3188323972374737e-10,6.219818837796897e-17,4.062287495131679e-17,3.035170432259503e-13,1.780859039233723e-16,7.976814724760462e-11,1.1502098553660446e-10,7.268093930058697e-16,3.968710318998335e-14,3.311759591238874e-22,1.3337546694269802e-13,1.4149942500361781e-15,9.629327276796076e-18,1.631615818131773e-23,1.0143449769854026e-18,1.0268754973823255e-20,2.6646142805752834e-18,1.36825246363985e-24,1.4447572220851913e-18,3.922570181734537e-21,1.1851426293472045e-11,1.865669401747366e-22,2.490074334443137e-24,2.4152559914316477e-17,3.4863941958044204e-12,1.4202589671315642e-21,5.952611997820711e-12,1.1910862986769876e-16,1.5115373834960715e-18,1.2621197484982998e-22,3.3878992902245354e-10,5.804077104874666e-24,6.645120864926407e-15,3.686797744768839e-17,1.0644742262184763e-15,7.858695084845305e-14,1.0869669932904679e-26,1.249389575887753e-16,3.8293885575326256e-14,2.7022457478572868e-18,4.25294257216433e-25,6.810175023976946e-17,2.0048011543445484e-15,1.0967949289555952e-15,1.1270599355593971e-18
1.8183981889814457e-06,0.5108406384190775,2.770998576326302e-09,1.0750319930556106e-10,1.7194774324979748e-08,3.1084132347692882e-09,0.0,0.0,3.068233748328175e-08,1.8438587602712057e-12,3.4821096601856654e-11,2.9608477204641997e-15,3.0532529929050436e-17,2.3568504122471593e-32,3.717039709542072e-24,2.6926614520497564e-17,8.589219947705791e-11,3.427420811555837e-13,3.6169489377379128e-22,5.1379962874542854e-24,5.1642342655175e-13,2.394195773700358e-21,9.707432565776427e-18,2.972616077988664e-17,4.477839857123355e-16,1.8806015625020193e-14,4.315605552586474e-19,5.320408488134088e-17,4.421331246529167e-20,6.117602244149952e-22,2.6968791060088935e-18,4.884008173309127e-20,8.606838583393518e-16,2.013457662385619e-17,3.76,0.0,0.5375430265611892,0.9999433841925536,2.654109377700002e-08,1.7173033095575575e-12,3.451742415158882e-05,3.451746281315362e-05,3.982660457556306e-15,2.895656559848476e-19,5.6541578433005324e-05,5.282008564774086e-14,5.500862718291869e-13,2.0388046908963114e-08,5.20756351009012e-09,1.7324530274667027e-08,3.3617975388469953e-09,2.425166242674851e-07,2.9313976801061826e-14,4.2932973666252505e-08,8.362467950613344e-13,2.5513494086437123e-16,3.2942812348901736e-13,1.397808056302853e-10,7.166179405663255e-17,4.728583416487626e-17,3.402244205640109e-13,2.1274258775655153e-16,8.661981748591811e-11,1.2094844349927657e-10,8.192441710659923e-16,4.451111235623605e-14,3.5795596100121616e-22,1.5072190831825685e-13,1.6046747778359696e-15,1.1707455346087878e-17,1.9726686421886398e-23,1.1536556993740634e-18,1.168084948605463e-20,3.018084406781024e-18,1.6487811912616645e-24,1.5467701788801112e-18,4.1781882476975515e-21,1.2590367989585686e-11,1.988381723403215e-22,2.8921574761704477e-24,2.5555174480376344e-17,3.784836022670749e-12,1.5435749675693063e-21,6.512782885484858e-12,1.3459393668096412e-16,1.7138803857178858e-18,1.406910910805187e-22,3.620890919731461e-10,6.5923533788396515e-24,7.396655961450409e-15,4.108170882665928e-17,1.2260073236949526e-15,8.244445283820113e-14,1.3452725802683544e-26,1.4108363380175034e-16,4.329904464710196e-14,3.1409842345287826e-18,5.223356258450749e-25,7.711067590592961e-17,2.343625769607568e-15,1.226510968285689e-15,1.2407044568626498e-18
1.8811068336906804e-06,0.5108407537281229,2.9524772081014876e-09,1.1535987497027768e-10,1.790969916696181e-08,3.4314708208350846e-09,0.0,0.0,3.2548129615041925e-08,2.0081708547742333e-12,3.844342703033485e-11,3.166222672345212e-15,3.3588976336257004e-17,2.76208942449055e-32,4.10521368230359e-24,2.88055821717656e-17,9.300441536695391e-11,3.822479691302608e-13,4.29369205567674e-22,5.795368532708923e-24,5.526558800175077e-13,2.5659774611100905e-21,9.757826949409217e-18,3.423547473118484e-17,4.865920065380285e-16,2.165663689599615e-14,4.542597343077981e-19,5.83997488519904e-17,5.34796981744847e-20,7.3582811025067935e-22,2.9271695992730427e-18,5.423861020385919e-20,9.563772106265702e-16,2.3129083884456005e-17,3.76,0.0,0.5375418281546687,0.9999433794280927,2.8755300029896936e-08,1.9186267213719107e-12,3.570774036147833e-05,3.570778300255202e-05,4.120263985911235e-15,2.9966381042077916e-19,5.6541578081699933e-05,5.706475309350969e-14,6.169390396996265e-13,2.13874567898199e-08,5.493569192198125e-09,1.8899247721510528e-08,3.6400935911848685e-09,2.4950377443780516e-07,3.173165946749471e-14,4.5775524987314474e-08,8.886478859670089e-13,2.753299146353814e-16,3.6106518874040685e-13,1.4782857888232842e-10,8.211781901723709e-17,5.4736370396246266e-17,3.79930046121698e-13,2.524552606423319e-16,9.381526609816272e-11,1.2694924557860613e-10,9.194926225611062e-16,4.974334759693923e-14,3.86034283069877e-22,1.695196821875107e-13,1.8107474421923306e-15,1.412593412115129e-17,2.367756070494949e-23,1.3062476013287247e-18,1.3227804687943388e-20,3.4044742058743975e-18,1.9728306798403174e-24,1.6561387785770677e-18,4.4551004375282105e-21,1.3344630860060331e-11,2.121095878330469e-22,3.341052938617522e-24,2.7028047972712937e-17,4.098186134159362e-12,1.6733212249558287e-21,7.104320009989067e-12,1.5149279311844731e-16,1.935234188540188e-18,1.5618193053777635e-22,3.8607345405957446e-10,7.456963888435656e-24,8.204335794449999e-15,4.5613690385390795e-17,1.4055663579807148e-15,8.634969101913743e-14,1.6515576700739114e-26,1.5866246366495816e-16,4.875764644928781e-14,3.6334618026270285e-18,6.373131197758919e-25,8.694558758426448e-17,2.725499876917699e-15,1.3666843683494257e-15,1.3619230242651178e-18
1.943815478399915e-06,0.5108408690396596,3.138297700144003e-09,1.2344736220878746e-10,1.862064455894087e-08,3.775264215616967e-09,0.0,0.0,3.4484249792057375e-08,2.182366041964538e-12,4.23014573116339e-11,3.386103982633434e-15,3.6841133289217523e-17,3.2246691621112285e-32,4.525644596647136e-24,3.081094350452257e-17,1.0045691976539633e-10,4.2463005890939214e-13,5.067680379097519e-22,6.508730643437277e-24,5.901166445218719e-13,2.7437133851666826e-21,9.812028512291537e-18,3.9257531026505595e-17,5.273848206767106e-16,2.481479020365185e-14,4.776252589378327e-19,6.396844396692434e-17,6.431643047620938e-20,8.799790540995933e-22,3.1682638978812384e-18,5.999856139676178e-20,1.0583326158297707e-15,2.6436550716790237e-17,3.76,0.0,0.5375406296367448,0.999943374509642,3.105944196859717e-08,2.1363448474686817e-12,3.6898053927112536e-05,3.689810080511769e-05,4.257867208586399e-15,3.0976194306511336e-19,5.654157799371238e-05,6.14607779427072e-14,6.889129720680049e-13,2.2397646129615e-08,5.783909275832584e-09,2.0558880817072724e-08,3.931779103214486e-09,2.564098588269738e-07,3.4240003290472886e-14,4.869821137216512e-08,9.431970623410753e-13,2.965255486542835e-16,3.946728759440813e-13,1.5601702137815552e-10,9.362331950655891e-17,6.303153842682297e-17,4.227556180613787e-13,2.977246989184789e-16,1.0135845945096332e-10,1.330170332736649e-10,1.0278891351656312e-15,5.5404015574460905e-14,4.154432732967645e-22,1.8982330453817654e-13,2.033853163338373e-15,1.6923480711029502e-17,2.8228057294061804e-23,1.4728590908050676e-18,1.4917143345575397e-20,3.825629102964107e-18,2.3450608717171862e-24,1.773044464271184e-18,4.7540666732879115e-21,1.4113301518034015e-11,2.264151206581974e-22,3.840150225489262e-24,2.8571985705451266e-17,4.4266141256128534e-12,1.80960542987165e-21,7.727721275071788e-12,1.6988320734996023e-16,2.1766810826966706e-18,1.7270513347403576e-22,4.107350686551995e-10,8.402570875198995e-24,9.070204201210157e-15,5.047568453855699e-17,1.6044825290839275e-15,9.029854450103444e-14,2.0122934044460695e-26,1.7774733134596805e-16,5.4693433620761246e-14,4.184229862929356e-18,7.728023878118819e-25,9.765032929708582e-17,3.154203264931253e-15,1.5177754151660466e-15,1.4909640049003343e-18
2.00652412310915e-06,0.5108409843537213,3.3282471968237293e-09,1.3175683713073853e-10,1.9327341023370457e-08,4.1402716524956535e-09,0.0,0.0,3.6491735581742624e-08,2.3668133874229276e-12,4.640172616872002e-11,3.621468207034724e-15,4.029480275823869e-17,3.7508997948462594e-32,4.9803121169700416e-24,3.2945069368338777e-17,1.0825284315129855e-10,4.699757861259081e-13,5.94876060063765e-22,7.280499772229987e-24,6.288057194854844e-13,2.9274035828215557e-21,9.87016200297341e-18,4.483145612325883e-17,5.701890704544031e-16,2.8300490621166533e-14,5.01667797220032e-19,6.992859355697516e-17,7.692886276890762e-20,1.0466597266654054e-21,3.4202686154986264e-18,6.612650634561286e-20,1.1666546355861364e-15,3.0076057293243564e-17,3.76,0.0,0.5375394310073903,0.9999433694380314,3.345299946770239e-08,2.3712273755118688e-12,3.808836484810322e-05,3.808841622752612e-05,4.3954701255369015e-15,3.198600539495064e-19,5.6541577172256345e-05,6.600594377387491e-14,7.66169724595964e-13,2.3417613705637745e-08,6.07825390025119e-09,2.2304662652855073e-08,4.236991014018793e-09,2.6323581750463956e-07,3.683782281298929e-14,5.170009426613894e-08,9.99918535514585e-13,3.18751836356342e-16,4.3028850667239134e-13,1.6433670083341386e-10,1.0623539831261184e-16,7.222957521717408e-17,4.688209910692162e-13,3.490773226797867e-16,1.0925300759477338e-10,1.3914569223527012e-10,1.1447674554626383e-15,6.151355541172366e-14,4.462158888586252e-22,2.1168646554733147e-13,2.274623340745859e-15,2.0141256896883878e-17,3.344101868518054e-23,1.6542380666193907e-18,1.6756486833872153e-20,4.2834267925709646e-18,2.7704025700246107e-24,1.8976555267745944e-18,5.0757981574799645e-21,1.4895470415758218e-11,2.417864367923283e-22,4.3929288748734796e-24,3.0187720491462755e-17,4.770274266843819e-12,1.952531070186734e-21,8.383447706009602e-12,1.8984459354369005e-16,2.439324199029864e-18,1.902793231634139e-22,4.3606608130443977e-10,9.433955446290726e-24,9.996274874845477e-15,5.5679286380017e-17,1.8241350409764428e-15,9.428704926382702e-14,2.4344800804193937e-26,1.9841059992822124e-16,6.113039509395641e-14,4.7980538431899835e-18,9.316442716880972e-25,1.0926922259296779e-16,3.633703829029944e-15,1.680244799317682e-15,1.628073243763572e-18
2.069232767818385e-06,0.5108410996703386,3.5221101093447044e-09,1.4027910675073301e-10,2.0029554443087267e-08,4.526947054776612e-09,0.0,0.0,3.857154558507663e-08,2.5618872323384e-12,5.0750697449864025e-11,3.873312526704155e-15,4.3955696146970946e-17,4.347543488952321e-32,5.471233801729845e-24,3.5210070083578324e-17,1.16394961501611e-10,5.183707971717255e-13,6.9473346993162245e-22,8.113075059031621e-24,6.687231043143842e-13,3.117048091627372e-21,9.93234771017875e-18,5.099780113707877e-17,6.150295824124186e-16,3.2134088654632985e-14,5.263967674906096e-19,7.629896593597877e-17,9.154124607524272e-20,1.2385139050656466e-21,3.683285170335274e-18,7.262825972081235e-20,1.2814394913592883e-15,3.406695491575627e-17,3.76,0.0,0.5375382322666366,0.9999433642104314,3.593542139445408e-08,2.6240506080479615e-12,3.927867312404837e-05,3.927872927634637e-05,4.533072736716615e-15,3.2995814310499233e-19,5.654157835219761e-05,7.069803147390265e-14,8.488671125768859e-13,2.4446399848222113e-08,6.3762827906694915e-09,2.4137730001376045e-08,4.555853180100858e-09,2.699825796468834e-07,3.952392223631035e-14,5.4780245994458794e-08,1.0588322983044275e-12,3.420392733974503e-16,4.679453340297094e-13,1.7277834653397002e-10,1.2001106153367828e-16,8.238977354088113e-17,5.182439850025112e-13,4.0706498008756567e-16,1.1750217767879867e-10,1.4532935887046295e-10,1.2704604959132984e-15,6.809261805574211e-14,4.783846338268568e-22,2.351620201450188e-13,2.533679713184235e-15,2.3822878040190424e-17,3.938285744461476e-23,1.851140826640299e-18,1.8753544059371868e-20,4.779775273418179e-18,3.254057215392108e-24,2.0301274954330394e-18,5.420956949144101e-21,1.5690238212299654e-11,2.5825292614596912e-22,5.002954672737506e-24,3.1875915427189173e-17,5.12930609363887e-12,2.102197806640206e-21,9.071924203815422e-12,2.1145769059030438e-16,2.7242863774110938e-18,2.0892059334007113e-22,4.6205872861538866e-10,1.0556015055124403e-23,1.0984528176767745e-14,6.123590491820465e-17,2.0659504584763636e-15,9.831140264693381e-14,2.925656545572536e-26,2.207250020530174e-16,6.809273241573019e-14,5.4799141101670775e-18,1.1169607949687335e-24,1.218470036210233e-16,4.168159130420675e-15,1.854552973158743e-15,1.7734938611702656e-18
