Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651)
1.0656699228390897e-10,0.5965807501470564,1.943790037707414e-15,3.3170207896737418e-19,6.991692387805657e-15,2.7233039778322117e-19,0.0,0.0,2.3692729153232413e-11,4.2925372972427335e-19,2.196360825050306e-21,5.2112451896397155e-23,9.21098160230919e-31,3.579574617380095e-38,2.6000340702936936e-27,3.46225766035314e-19,8.577772569387437e-17,3.386026343025177e-23,2.682144223051631e-35,1.0685508038565079e-34,3.1382647934738383e-18,1.8208535976260737e-28,5.602044302804481e-17,2.1595805869074903e-34,9.724904819375477e-25,1.8340769383098583e-29,1.1777486332475563e-27,1.4206769548434023e-35,1.5219753418534087e-36,7.599268045548158e-38,5.018076399301289e-30,1.3629313056641648e-37,8.496089855719619e-29,1.0599597988405454e-49,3.76,0.0,0.61041193952936,0.9999482487584302,7.12519788020106e-19,3.15606976189725e-22,7.154856483983823e-08,7.154856486030525e-08,5.076791485375381e-18,3.48764104199515e-22,5.175121786978779e-05,1.6399791438087093e-21,3.5713404192545853e-23,2.3683456461062147e-11,7.217104605131506e-15,3.970801418961208e-18,1.7591822144563016e-15,1.329071319422284e-09,1.2879657178778463e-20,6.992363909758133e-15,8.137435042416001e-18,7.176368582098795e-22,1.0055508741303446e-18,2.4216520998439907e-16,3.613154865959793e-31,6.166677117735365e-28,5.641386738802346e-17,6.712711602010194e-35,8.577804873223587e-17,1.563643131451626e-16,8.387407802679725e-25,3.4290546578429815e-31,2.225925087469197e-28,3.4786762370590216e-24,1.6044889139944895e-29,3.271514164957737e-40
1.1603201330493282e-10,0.5965807508595427,2.2774450772546343e-15,3.681719899668701e-19,8.288719229985697e-15,3.457438542751051e-19,0.0,0.0,2.579701338111121e-11,5.0888978318462925e-19,2.835079821793189e-21,6.724718639617143e-23,1.2329173963623008e-30,4.6181061194439395e-38,3.0810608397804988e-27,4.102933532849314e-19,1.0168936506827564e-16,4.369835366768597e-23,3.6650695638286283e-35,1.3792814480974715e-34,3.720487263821892e-18,2.3502702747010464e-28,6.096270046357697e-17,3.3041480756756725e-34,1.2551889759660434e-24,2.57908436860271e-29,1.5202635546831865e-27,2.1057064608159793e-35,2.3285969085906662e-36,1.1626687362910197e-37,7.051779328739741e-30,2.0843375754354663e-37,1.1940783170367155e-28,1.9184634679874103e-49,3.76,0.0,0.610411933113464,0.9999443375694325,9.19725867333649e-19,4.0738497794291772e-22,7.790333390962352e-08,7.790333393387835e-08,6.009864789281865e-18,4.13330909749946e-22,5.566240476198473e-05,1.9441660923428235e-21,4.27489036053592e-23,2.5785993591118e-11,8.55537193293504e-15,5.1252817613814325e-18,2.0854995703905234e-15,1.4471155171413984e-09,1.5268710804764537e-20,8.289586903808659e-15,9.646409987191424e-18,8.568731213446965e-22,1.1920738508689524e-18,2.8708294005326654e-16,5.0778637697701095e-31,7.9598138922663915e-28,6.14289693397403e-17,1.0246003915272872e-34,1.0168978204737186e-16,1.8528453442916592e-16,1.0826497536596785e-24,4.819322033747684e-31,3.0871818522931545e-28,4.488642846790796e-24,2.2539915646664408e-29,5.434934201376794e-40
1.3496205534698052e-10,0.596580752284515,3.0237266339392954e-15,4.463773339748758e-19,1.1213597513096941e-14,5.297149552123276e-19,0.0,0.0,3.000556239994694e-11,6.884783679038225e-19,4.4612791001287354e-21,1.0575729862544789e-22,2.078441466139076e-30,7.259386780605507e-38,4.164761605781409e-27,5.546410685449488e-19,1.37570340436833e-16,6.873620865715071e-23,6.389873486164656e-35,2.1704154763469404e-34,5.0334705396488116e-18,3.6980622677019424e-28,7.08309829800301e-17,7.032363885583089e-34,1.974820293668098e-24,4.791102901585181e-29,2.3923366461796405e-27,4.2533347588036106e-35,4.9559775452355894e-36,2.4744920329875505e-37,1.290377865574853e-29,4.432406661669328e-37,2.185523827821193e-28,5.511914969029565e-49,3.76,0.0,0.6104119202816719,0.9999368111732455,1.4472789235626605e-18,6.410511887300437e-22,9.061287184800358e-08,9.061287188079297e-08,8.10707313937575e-18,5.58826975177124e-22,6.318879673748e-05,2.630094179663203e-21,5.892109204368496e-23,2.999059667355715e-11,1.1572786592771568e-14,8.064320501686119e-18,2.821343251024817e-15,1.6832035779226372e-09,2.065598102523445e-20,1.1214965037086889e-14,1.3048762220436855e-17,1.1753049811662438e-21,1.6126815585663158e-18,3.8837021164093057e-16,9.293204224378667e-31,1.2524987916091224e-27,7.146140904491692e-17,2.1705288699527967e-34,1.375709965904451e-16,2.5043191999637534e-16,1.7036457600078965e-24,8.820725993712541e-31,5.503112936651596e-28,7.058200840181404e-24,4.12176113392216e-29,1.3388642678087641e-39
1.5389209738902822e-10,0.5965807537094876,3.875381268999668e-15,5.3246233506423275e-19,1.457955092095049e-14,7.693246911918525e-19,0.0,0.0,3.421408686749558e-11,8.951554448912536e-19,6.6140259894759085e-21,1.5669643815988598e-22,3.286410696589653e-30,1.0750992655952918e-37,5.41030564614817e-27,7.205618706042658e-19,1.788610106085475e-16,1.018635066813474e-22,1.0365292673763039e-34,3.2177338753192015e-34,6.544504926249104e-18,5.482049751743351e-28,8.067766255288611e-17,1.3553203945990033e-33,2.9272412419196913e-24,8.313520910176092e-29,3.5468110215648335e-27,7.865475783456037e-35,9.551313513747378e-36,4.768863326728351e-37,2.1808153681838445e-29,8.5354882539892e-37,3.6945546124472604e-28,1.379162589441584e-48,3.76,0.0,0.6104119074498803,0.9999296628633011,2.1456479617041138e-18,9.503701080736771e-22,1.0332240951813218e-07,1.0332240956073232e-07,1.0510101557060555e-17,7.261033594307969e-22,7.033710246983802e-05,3.4194135026067865e-21,7.798220906324891e-23,3.419457300565826e-11,1.504452874530155e-14,1.1954466204419135e-17,3.668118405456634e-15,1.91929119249979e-09,2.685535879206734e-20,1.4581580730638725e-14,1.6963461731922906e-17,1.5482023553174536e-21,2.0966968029553434e-18,5.049240182711114e-16,1.5708473424241808e-30,1.856796216738424e-27,8.149683179798677e-17,4.164117054997023e-34,1.788619833762141e-16,3.252984880283714e-16,2.525707051733159e-24,1.4910991688440632e-30,9.061499903813069e-28,1.0456664135021815e-23,6.961494356109775e-29,2.929121024237301e-39
1.7282213943107593e-10,0.5965807551344601,4.832502294869571e-15,6.274582684340416e-19,1.8386550629216786e-14,1.0719144070090841e-18,0.0,0.0,3.842258834989959e-11,1.1289208493920794e-18,9.367155516104291e-21,2.2179072073956715e-22,4.944737962785666e-30,1.5210122841401723e-37,6.817270373695069e-27,9.080035100045752e-19,2.255606966663822e-16,1.442072680615667e-22,1.5901342906155037e-34,4.557194441994788e-34,8.253590420339123e-18,7.7633112554259725e-28,9.050278731440142e-17,2.420484859623555e-33,4.145002956756188e-24,1.3652700391477075e-28,5.023299645372458e-27,1.3584407855639596e-34,1.7057547494715104e-35,8.516544264096248e-37,3.467647691292711e-29,1.5231696185500297e-36,5.876012517879553e-28,3.102225766894947e-48,3.76,0.0,0.6104118946180888,0.9999228736464316,3.0387853451378183e-18,1.345947487718457e-21,1.160319469200122e-07,1.1603194697369645e-07,1.3216256263095753e-17,9.15116581670175e-22,7.712631512695493e-05,4.312107854723139e-21,1.000321050662727e-22,3.839792429960306e-11,1.8970383601218892e-14,1.6928867359252102e-17,4.625808497990814e-15,2.155378360878755e-09,3.386671341152396e-20,1.8389428006173417e-14,2.1390281601030327e-17,1.976889296595362e-21,2.6441098191761745e-18,6.367413092058875e-16,2.49814021373486e-30,2.6295814136818548e-27,9.153523997383872e-17,7.40366675799817e-34,2.255620743453309e-16,4.098562276912192e-16,3.57702481013665e-24,2.3714982231318622e-30,1.4040008063518775e-27,1.4799096211138702e-23,1.106219722309649e-28,5.8497034033014993e-39
1.9175218147312363e-10,0.5965807565594327,5.895183002286739e-15,7.323970140365503e-19,2.2634568225361517e-14,1.44483194137309e-18,0.0,0.0,4.263106833540151e-11,1.3897744264777263e-18,1.2794498148546316e-20,3.0276205931838564e-22,7.150469790999953e-30,2.0753472015483966e-37,8.38523438459036e-27,1.116913863922717e-18,2.776687217847004e-16,1.9689265372184358e-22,2.333289355555214e-34,6.224773393103261e-34,1.0160727018632783e-17,1.0602899902282192e-27,1.0030640528022037e-16,4.069748390232703e-33,5.660632084789357e-24,2.1422976000631016e-28,6.861416200112446e-27,2.221655200031159e-34,2.867971512235046e-35,1.4319132067216232e-36,5.253911455396809e-29,2.5590588379968437e-36,8.905022907391676e-28,6.413708710658219e-48,3.76,0.0,0.6104118817862977,0.9999164254834468,4.150641882219011e-18,1.838387749617505e-21,1.2874148405364655e-07,1.2874148411968542e-07,1.6222867205141885e-17,1.1258232336225344e-21,8.357447389886065e-05,5.308162183061956e-21,1.251653125135802e-22,4.26006521893416e-11,2.3350136621893437e-14,2.3120609717050577e-17,5.694397042949783e-15,2.3914650830650233e-09,4.1689915282900315e-20,2.263850129456623e-14,2.6328995016100645e-17,2.4625830478720763e-21,3.254910839928726e-18,7.838190397663798e-16,3.785572763400323e-30,3.591557393461287e-27,1.0157663594759777e-16,1.2394279931246373e-33,2.7767060352884183e-16,5.040772174441118e-16,4.885787639284839e-24,3.593939719865861e-30,2.073140532780653e-27,2.020032024742571e-23,1.67500889720908e-28,1.0868285410808822e-38
2.1068222351517133e-10,0.596580757984405,7.0635166584694464e-15,8.483110651540756e-19,2.732357568048869e-14,1.8954316254469595e-18,0.0,0.0,4.683952823823456e-11,1.6777160305599528e-18,1.6969879873200642e-20,4.013281767902521e-22,1.0009782058855952e-29,2.749723234741719e-37,1.0113777444734511e-26,1.3472409352157151e-18,3.351844111317897e-16,2.6104297141662422e-22,3.3017515321145113e-34,8.256469393968262e-34,1.2265914717841836e-17,1.406184342162409e-27,1.100885643503001e-16,6.515886987898228e-33,7.506630859582961e-24,3.235232687344746e-28,9.100775094876533e-27,3.475106322996235e-34,4.5917034719071276e-35,2.292507352161666e-36,7.654507090567973e-29,4.094093928470374e-36,1.297699244617543e-27,1.2384089219276178e-47,3.76,0.0,0.6104118689545069,0.9999103012414837,5.505166847837049e-18,2.4382939899592333e-21,1.414510209190382e-07,1.414510209986994e-07,1.9527287849671226e-17,1.3581799795939375e-21,8.969871164871754e-05,6.407562581179789e-21,1.5347141165912385e-22,4.6802758234495524e-11,2.818357351106409e-14,3.0662716385220163e-17,6.873867602257352e-15,2.627551359063703e-09,5.0324835846400895e-20,2.732879540772119e-14,3.177937527436174e-17,3.0064013869822286e-21,3.929090095475908e-18,9.461541710562095e-16,5.516115119190336e-30,4.763422497240147e-27,1.1162102209462636e-16,1.975972402834126e-33,3.351869069507161e-16,6.079336239856554e-16,6.480181579058932e-24,5.237275967352612e-30,2.94401853705119e-27,2.677493456668918e-23,2.438846828551822e-28,1.9043004599550194e-38
2.2961226555721903e-10,0.5965807594093775,8.3375965053762e-15,9.76233536406909e-19,3.245354532283945e-14,2.4310742813460182e-18,0.0,0.0,5.1047969402336906e-11,1.992745524926946e-18,2.1967122265521744e-20,5.192026183875214e-22,1.3637975824692632e-29,3.555709537483399e-37,1.2002480476841803e-26,1.598932851509368e-18,3.981070917768047e-16,3.3777968176204037e-22,4.533350621549101e-34,1.0688307594088112e-33,1.456915351467617e-17,1.8201144158987527e-27,1.1984931230979244e-16,1.001800312860472e-32,9.715477173057037e-24,4.728703959526607e-28,1.178099147392964e-26,5.237848941708461e-34,7.059508007684694e-35,3.524571934590472e-36,1.0796183423977889e-28,6.289846196163419e-36,1.8307607174877107e-27,2.2597888848077382e-47,3.76,0.0,0.6104118561227163,0.9999044846485157,7.126308003587622e-18,3.156267983001263e-21,1.5416055751618993e-07,1.5416055761073837e-07,2.312689497536349e-17,1.6121435564795994e-21,9.551530040324848e-05,7.610296282551766e-21,1.8503537479916111e-22,5.10042439240842e-11,3.347048020690901e-14,3.9688147918073e-17,8.164203783137688e-15,2.863637188879548e-09,5.977134753408479e-20,3.246030551208841e-14,3.7741195781857027e-17,3.6093695397295816e-21,4.666637813647121e-18,1.1237436696975272e-15,7.781329740089252e-30,6.165870461504098e-27,1.2166840079052538e-16,3.025416335382102e-33,3.9811032253479144e-16,7.213977012486621e-16,8.388390117524692e-24,7.388540445459442e-30,4.0479536387388705e-27,3.463732717027664e-23,3.437758453295376e-28,3.1786677905418545e-38
2.4854230759926673e-10,0.59658076083435,9.71751575804774e-15,1.1171981711907928e-18,3.8024449812873773e-14,3.0591272203484596e-18,0.0,0.0,5.525639310489421e-11,2.3348627813008597e-18,2.78600425567286e-20,6.580947638864151e-22,1.81594729850003e-29,4.5048253866571045e-37,1.4050925548164583e-26,1.871937864325167e-18,4.664360926010077e-16,4.282224041314179e-22,6.067808492996118e-34,1.3556343663523874e-33,1.7070443405844013e-17,2.3081779086715757e-27,1.2958869682988826e-16,1.488609974006012e-32,1.2319624642803503e-23,6.719544894292486e-28,1.4941681225061694e-26,7.650946734919639e-34,1.0489798441138702e-34,5.237139304629122e-36,1.4817522037552282e-28,9.339343425141005e-36,2.513283019477151e-27,3.9319923986043847e-47,3.76,0.0,0.6104118432909261,0.9998989602499648,9.038011616539328e-18,4.002910184706296e-21,1.6687009384510465e-07,1.6687009395580246e-07,2.7019088467478715e-17,1.887670773771673e-21,0.00010103969473992201,8.91635165433624e-21,2.1993788998224022e-22,5.5205110680078816e-11,3.9210642874480954e-14,5.032980240377247e-17,9.565389235925903e-15,3.0997225725169834e-09,7.00293237237385e-20,3.803302710376303e-14,4.4214230053375615e-17,4.2724266800391106e-21,5.4675442198421395e-18,1.3165845075792718e-15,1.0681367243603636e-29,7.8195904804104e-27,1.3171877441113523e-16,4.477375492501872e-33,4.664401900160187e-16,8.444417894393823e-16,1.0638594202584976e-23,1.0142946470781306e-29,5.4168631845981314e-27,4.3901689402768434e-23,4.715451273334512e-28,5.093689183493346e-38
2.6747234964131446e-10,0.5965807622593223,1.1203367603036236e-14,1.2722393485381987e-18,4.40362621199853e-14,3.7869642408814606e-18,0.0,0.0,5.946480055970015e-11,2.7040676794180815e-18,3.4722453696139605e-20,8.197098395793834e-22,2.3707811815176454e-29,5.608540366411294e-37,1.6258695858888818e-26,2.1662043482477843e-18,5.401707442135655e-16,5.334889223983042e-22,7.946575271254108e-34,1.6896667820549744e-33,1.9769784388052194e-17,2.8764699814762658e-27,1.393067654686217e-16,2.1485648110413944e-32,1.53515026752274e-23,9.317078303644008e-28,1.862246098783189e-26,1.0879341188908259e-33,1.5140059812657943e-34,7.558743560763094e-36,1.986892149305479e-28,1.3469815594864495e-35,3.3708899069765315e-27,6.569409771728303e-47,3.76,0.0,0.6104118304591363,0.9998937133675453,1.1264222476634966e-17,4.988819736203099e-21,1.795796299057852e-07,1.7957963003389175e-07,3.1201291113885264e-17,2.1847185135645806e-21,0.00010628657294475118,1.0325718191510169e-20,2.582556635250448e-22,5.940535986077365e-11,4.5403847898529455e-14,6.272051554785836e-17,1.1077407651996282e-14,3.3358075099801267e-09,8.10986386957698e-20,4.40469559852161e-14,5.119825171238318e-17,4.9964320041031706e-21,6.331799537035286e-18,1.5246736616183853e-15,1.4324962184401113e-29,9.745267265257168e-27,1.4177214533253662e-16,6.436808791863184e-33,5.401758508562617e-16,9.770383141236504e-16,1.3258972252978097e-23,1.3603885749597755e-29,7.083024162476064e-27,5.468202871958665e-23,6.319303271372348e-28,7.883200155769793e-38
2.864023916833622e-10,0.5965807636842948,1.2795245196919346e-14,1.4423920894419662e-18,5.048895550079722e-14,4.621965626439909e-18,0.0,0.0,6.367319292033825e-11,3.100360106631816e-18,4.262816440951717e-20,1.0057489299522534e-21,3.042564256772874e-29,6.8782745493183966e-37,1.8625375731196393e-26,2.481680800133812e-18,6.193103788718155e-16,6.546951905035286e-22,1.0212681494238885e-33,2.074540884999328e-33,2.2667176458006326e-17,3.5310832601475504e-27,1.490035656716333e-16,3.0242148991173024e-32,1.8843516524404547e-23,1.2643319851926398e-27,2.286294816187459e-26,1.5113719564351183e-33,2.131005951376661e-34,1.0639022338834337e-35,2.6112581655070617e-28,1.8945422942063172e-35,4.4312323330557595e-27,1.0597786751831414e-46,3.76,0.0,0.6104118176273465,0.9998887300602929,1.382888391284868e-17,6.124594467094059e-21,1.922891656982343e-07,1.9228916584500637e-07,3.5670948403263404e-17,2.5032437305590903e-21,0.00011126987598215058,1.1838386511382928e-20,3.0006170201070556e-22,6.360499276397819e-11,5.2049881876703337e-14,7.69930607528446e-17,1.2700242761805604e-14,3.571892001272812e-09,9.297916759303176e-20,5.0502088243605355e-14,5.869303449095483e-17,5.7821703921214025e-21,7.259393985779845e-18,1.748008113533734e-15,1.8829428948809414e-29,1.1963581101204627e-26,1.518285159310516e-16,9.025147790045927e-33,6.193166481645664e-16,1.1191597853599512e-15,1.6277700168705683e-23,1.7882926974241423e-29,9.078864262426912e-27,6.709218058658143e-23,8.30035130007575e-28,1.1839302930571233e-37
3.053324337254099e-10,0.5965807651092672,1.4493241664890966e-14,1.6286920626988879e-18,5.738250347888562e-14,5.5715181434778986e-18,0.0,0.0,6.788157128320164e-11,3.5237399575349215e-18,5.165097925382371e-20,1.2179089890821997e-21,3.846472317115042e-29,8.325398674706158e-37,2.11505505989325e-26,2.8183158383581875e-18,7.038543304055958e-16,7.929553378584256e-22,1.2910604424615982e-33,2.5138738117254027e-33,2.5762619612410994e-17,4.278107836422068e-27,1.5867914477289706e-16,4.1645692254337097e-32,2.2828047347006968e-23,1.68331137718724e-27,2.770276091527223e-26,2.0572384077537696e-33,2.9345056552625237e-34,1.4650317808668593e-35,3.3722488157157943e-28,2.6069969781820424e-35,5.72398821871779e-27,1.6581527127906593e-46,3.76,0.0,0.6104118047955572,0.9998839970875815,1.6755937808220887e-17,7.420830898615917e-21,2.0499870122245483e-07,2.0499870138914633e-07,4.0425528325335827e-17,2.8432034520655946e-21,0.00011600284447826693,1.3454348348457559e-20,3.45425575760984e-22,6.78040106300466e-11,5.914853161309888e-14,9.328014919395038e-17,1.4433878333040935e-14,3.8079760463986085e-09,1.0567078638329419e-19,5.739842023051271e-14,6.669835222971013e-17,6.630357697653698e-21,8.25031778421265e-18,1.9865848496315735e-15,2.4320657804561934e-29,1.4495207901556405e-26,1.6188788858324384e-16,1.2381414876761043e-32,7.038619266214928e-16,1.2707787968751677e-15,1.9722951340930795e-23,2.3099814505288663e-29,1.1436779083109367e-26,8.124581959603075e-23,1.0713279910816887e-27,1.7321136342462042e-37
3.2426247576745764e-10,0.5965807665342395,1.629745009942208e-14,1.8321755903138013e-18,6.471687982579371e-14,6.643015039216278e-18,0.0,0.0,7.208993669036487e-11,3.974207133601205e-18,6.18646986686371e-20,1.4578828518148936e-21,4.798591495801193e-29,9.961234324832675e-37,2.3833806997812408e-26,3.1760582020938176e-18,7.938019341452691e-16,9.493816746137242e-22,1.6086146908610717e-33,3.0112873580740606e-33,2.905611384796989e-17,5.123631268992047e-27,1.6833354999541397e-16,5.62555178232282e-32,2.7337452253827684e-23,2.203421181505647e-27,3.318151819291279e-26,2.7503123367890163e-33,3.963901137047505e-34,1.9789277836296146e-35,4.2884396911823e-28,3.5189605941332345e-35,7.28086222979116e-27,2.5255130903939924e-46,3.76,0.0,0.610411791963768,0.9998795018739499,2.0069324613845916e-17,8.888124246654416e-21,2.1770823647844946e-07,2.1770823666631176e-07,4.5462521172777314e-17,3.2045547780061923e-21,0.00012049805389381774,1.517359654959903e-20,3.9441366555961936e-22,7.200241464475878e-11,6.669958411212293e-14,1.1171442989150131e-16,1.6278298168862393e-14,4.0440596453608416e-09,1.191733718241064e-19,6.473594854297126e-14,7.521397887774986e-17,7.541645700305562e-21,9.304561148058842e-18,2.240400860601523e-15,3.0933111037368054e-29,1.7360819259875108e-26,1.7195026566592005e-16,1.66633326484836e-32,7.938110324071428e-16,1.4318680252784329e-15,2.3622896661356827e-23,2.938246707799941e-29,1.4188972186462142e-26,9.725646987436796e-23,1.361641055107373e-27,2.476421552664232e-37
3.4319251780950537e-10,0.5965807679592118,1.820796355898902e-14,2.0538796524854998e-18,7.249205854326427e-14,7.843856039327402e-18,0.0,0.0,7.629829013231418e-11,4.4517615428443985e-18,7.334311902437962e-20,1.7273592447559493e-21,5.915917836877757e-29,1.1797054099269701e-36,2.667473255613172e-26,3.554856750621992e-18,8.891525268532958e-16,1.1250846968119665e-21,1.978632782982406e-33,3.570408380166553e-33,3.254765916138599e-17,6.073738584560234e-27,1.779668284518757e-16,7.470457637679525e-32,3.240406435825528e-23,2.8407302210498232e-27,3.933883972479523e-26,3.6185085629123274e-33,5.263779515108102e-34,2.627845678360449e-35,5.3795818597827185e-28,4.6695514881913565e-35,9.135585547493143e-27,3.755905693249004e-46,3.76,0.0,0.6104117791319793,0.9998752324756638,2.3792983361860673e-17,1.0537068424617882e-20,2.3041777146622097e-07,2.3041777167650272e-07,5.077943934471177e-17,3.587254880915197e-21,0.00012476744796369573,1.6996125069486328e-20,4.470893935636737e-22,7.620020594205937e-11,7.470282657265716e-14,1.32428489780435e-16,1.8233486106236683e-14,4.280142798162602e-09,1.3348680142991531e-19,7.251467000571022e-14,8.423968849259402e-17,8.516626740577603e-21,1.0422114290636882e-17,2.5094531413226216e-15,3.880981912384823e-29,2.058108250008783e-26,1.8201564955612997e-16,2.2048425233153566e-32,8.891633131327357e-16,1.602400229310719e-15,2.800570453110331e-23,3.6866976484843614e-29,1.736731601250716e-26,1.1523751482146376e-22,1.707169109024467e-27,3.4690336381778544e-37
