Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783)
3.2632257132437555e-10,0.5268101393453776,1.6439275138489068e-17,4.911539400659238e-22,6.662869879682906e-16,4.90133316490856e-21,0.0,0.0,1.6606520648034942e-12,2.396697599399262e-20,4.879956902987807e-23,8.328127600026944e-25,3.3213332269565304e-34,1.0078297556900855e-42,4.2002799513750665e-31,1.718844202375614e-21,5.708224484288101e-19,4.3370033283673575e-25,8.17097953371855e-40,3.4712404644116927e-40,2.2488144185738613e-21,1.1746316130718184e-32,8.146186824300985e-20,8.969908456702291e-37,2.534406749926329e-27,5.892969416492231e-33,3.866442427450426e-32,1.2673094452979836e-39,4.321719024065936e-40,5.056737991359861e-42,1.2218666534204008e-32,2.056197408573807e-40,4.098905125386307e-31,7.855150524577361e-53,3.76,0.0,0.9528263007327924,0.9999785032448036,2.2240950788388224e-19,2.686671802603325e-24,3.2603855570808794e-09,3.2603855571146615e-09,4.7481553681229964e-21,3.3422051477764325e-26,2.1496753534833996e-05,2.4429492226677604e-24,2.731495090426706e-26,1.6602449301367343e-12,2.4011677066113346e-16,1.117767751801476e-19,4.0487672509306284e-17,1.9806957542850905e-11,2.6951087844259625e-23,6.665089848882045e-16,2.255821219310931e-20,8.324854171544661e-25,2.0087672895959987e-21,4.183887165287284e-18,3.49598656973606e-34,8.309537678026723e-31,8.329289267263011e-20,2.157301457381456e-37,5.708251721637364e-19,9.780849781147383e-17,2.1402824702571756e-28,5.0820154919327914e-34,4.219293668921746e-32,3.005171934852264e-26,6.242688663932246e-31,4.639176071193519e-42,1.6764741890307771e-46,1.4162686991790032e-49,6.928759089138984e-43,7.2197958665526146e-34
3.4272127392424114e-10,0.5268101393605324,1.7909843741394466e-17,5.4828208688100395e-22,7.349219582392919e-16,5.5850172780230605e-21,0.0,0.0,1.7441055974628176e-12,2.6436334164355298e-20,5.653190593066283e-23,9.642310758939422e-25,3.916780599135574e-34,1.1663597556619364e-42,4.629224060371143e-31,1.8944979296479796e-21,6.296303175065909e-19,5.021924091528245e-25,9.856486461190307e-40,4.0217271369221946e-40,2.4805130441931615e-21,1.360633111937565e-32,8.546608905955842e-20,1.1461676391454514e-36,2.9358847177499963e-27,7.351789282558845e-33,4.479042462261907e-32,1.5906507571999803e-39,5.522307515034467e-40,6.461508483163966e-42,1.4864424932333797e-32,2.62646379707443e-40,4.986969841401047e-31,1.1070893282871684e-52,3.76,0.0,0.9528263005683669,0.9999778528855495,2.576494170374421e-19,3.1123897029752843e-24,3.424229856289243e-09,3.4242298563265013e-09,5.230537505650934e-21,3.685852264747655e-26,2.2147112705387252e-05,2.69440003866721e-24,3.0580964606025113e-26,1.7436563219209682e-12,2.6484790807786855e-16,1.294860034222359e-19,4.465883040781543e-17,2.0802282277845474e-11,2.9726192201260515e-23,7.351791366035068e-16,2.4881748612759812e-20,9.240274788843995e-25,2.215704511685005e-21,4.6148277702462086e-18,4.25329091982381e-34,9.626202393880327e-31,8.748444756468811e-20,2.755372588981219e-37,6.296334728564028e-19,1.0786543376459887e-16,2.479394472017055e-28,6.183143491005874e-34,5.027724145308313e-32,3.481118217209781e-26,7.594545723964718e-31,6.223256971371447e-42,2.247838200916241e-46,1.9007411164142137e-49,8.832003868637505e-43,8.871308689509746e-34
3.5911997652410674e-10,0.5268101393756872,1.94421457772584e-17,6.09841676079469e-22,8.069195282142982e-16,6.328489137844996e-21,0.0,0.0,1.8275592213286924e-12,2.9026744556804354e-20,6.50406587943761e-23,1.1087371849305744e-24,4.585861043923952e-34,1.3405765242947715e-42,5.078639321095803e-31,2.078552333540787e-21,6.913203256344102e-19,5.775163460569747e-25,1.1784081440828564e-39,4.627629378278478e-40,2.7235698397628823e-21,1.565287234240755e-32,8.946187859071373e-20,1.4478750277642334e-36,3.3776554526658824e-27,9.076789075267116e-33,5.153146235653415e-32,1.9764117149294837e-39,6.976015655641029e-40,8.162443463236472e-42,1.7918045248014098e-32,3.316659334661246e-40,6.012067257532796e-31,1.5354847938887677e-52,3.76,0.0,0.9528263004039415,0.9999772313580308,2.964276007807041e-19,3.5808570095711786e-24,3.588074155469176e-09,3.5880741555100793e-09,5.7355781033409364e-21,4.046241951346131e-26,2.276864014055887e-05,2.95814228493134e-24,3.4067777342158645e-26,1.8270657331496146e-12,2.9079016017358486e-16,1.489730611332851e-19,4.9034414078381864e-17,2.1797603646534168e-11,3.263708637565085e-23,8.072154210848918e-16,2.731908954544576e-20,1.0207037688307485e-24,2.4327818063177592e-21,5.066874386241252e-18,5.127417665724609e-34,1.1075078022800304e-30,9.167656226562197e-20,3.479179923580152e-37,6.913239559454921e-19,1.1841238284584969e-16,2.85255369203395e-28,7.454197228942669e-34,5.937043681449949e-32,4.004812372682169e-26,9.154831603082949e-31,8.23428875746148e-42,2.972793631263253e-46,2.5161218096199385e-49,1.1129811127945881e-42,1.0796261031217137e-33
3.7551867912397233e-10,0.5268101393908421,2.1036189739714917e-17,6.760144067527776e-22,8.822795153364653e-16,7.134207200414568e-21,0.0,0.0,1.911012938822808e-12,3.1738207303464157e-20,7.436296266785985e-23,1.2669416780752866e-24,5.334073672415285e-34,1.5311975052695636e-42,5.548474592979368e-31,2.270988088980271e-21,7.558924083157157e-19,6.599924268902442e-25,1.3974693274294445e-39,5.291628980380165e-40,2.9779848052816078e-21,1.7894826577573407e-32,9.344925473357743e-20,1.810011978232583e-36,3.861643208456122e-27,1.1100299076125399e-32,5.891694176612431e-32,2.4331563928442213e-39,8.720908679830717e-40,1.0204080739646055e-41,2.1419388937466725e-32,4.144744655227664e-40,7.187615652887098e-31,2.0987703686221647e-52,3.76,0.0,0.952826300239516,0.9999766373840784,3.3891325857878917e-19,4.094118710156773e-24,3.751918454620676e-09,3.751918454665395e-09,6.2631874659017205e-21,4.423364566221592e-26,2.3362614009495948e-05,3.2341730013804894e-24,3.778021355514683e-26,1.9104731666613444e-12,3.179434116627826e-16,1.7032292509629353e-19,5.361441901441318e-17,2.2792921648930537e-11,3.568374725172973e-23,8.826178247552911e-16,2.987022580986112e-20,1.1225447361386712e-24,2.659998775240636e-21,5.540025220239814e-18,6.12979976769842e-34,1.2662488508925582e-30,9.586923698950811e-20,4.347554348609812e-37,7.5589655900868325e-19,1.2944906705723176e-16,3.261388062081397e-28,8.911819081777115e-34,6.953312999292316e-32,4.5785325738564745e-26,1.0943923840190565e-30,1.075967672813953e-41,3.882659556077182e-46,3.289311675016334e-49,1.3879880406756533e-42,1.3024122350934007e-33
3.919173817238379e-10,0.526810139405997,2.26919841227769e-17,7.469819772431071e-22,9.610017372444879e-16,8.004630259260894e-21,0.0,0.0,1.9944667522625755e-12,3.457072253989565e-20,8.453595124378625e-23,1.4394537413712495e-24,6.167096544639308e-34,1.7389371821127325e-42,6.038678848199023e-31,2.4717859124148623e-21,8.233465011496392e-19,7.4994034150025185e-25,1.6449956456972247e-39,6.016412540497451e-40,3.2437579407479177e-21,2.0341077120844477e-32,9.742823534701467e-20,2.2412321685335377e-36,4.3897719041484675e-27,1.3456667601108745e-32,6.697626492379745e-32,2.970192389481424e-39,1.079868953003828e-39,1.263521424837211e-41,2.54101678781638e-32,5.1303825782254105e-40,8.52765979997681e-31,2.830629557338146e-52,3.76,0.0,0.9528263000750905,0.9999760697421868,3.8527558071540913e-19,4.654219746767786e-24,3.915762753743747e-09,3.91576275379245e-09,6.8132762531079e-21,4.817210472090937e-26,2.3930255817514215e-05,3.522489269459277e-24,4.1723022953414634e-26,1.9938786251902847e-12,3.4630754730872726e-16,1.9362056399841028e-19,5.839884072381396e-17,2.3788236285047934e-11,3.8866151736680266e-23,9.613863342239475e-16,3.25351482255248e-20,1.2295781992250831e-24,2.897355020207699e-21,6.034278480024214e-18,7.272403146513341e-34,1.4394757621000722e-30,1.0006247195042359e-19,5.381114182686958e-37,8.233512197193544e-19,1.4097520859559766e-16,3.707525408624114e-28,1.0573428900206123e-33,8.082505765555554e-32,5.204556486460177e-26,1.2983147183626524e-30,1.3899591101816403e-41,5.013298910736133e-46,4.251164981129962e-49,1.7145123929666956e-42,1.5585942668557953e-33
4.083160843237035e-10,0.5268101394211517,2.440953742076111e-17,8.229260853292322e-22,1.0430860117603095e-15,8.942217445416722e-21,0.0,0.0,2.077920663865748e-12,3.7524290404948425e-20,9.559675686524183e-23,1.6268811590021262e-24,7.090786466288735e-34,1.96450708690137e-42,6.549201171357316e-31,2.680926561711415e-21,8.936825398274664e-19,8.476791875754965e-25,1.9232200741344896e-39,6.804671728067098e-40,3.520889246160396e-21,2.300050378776685e-32,1.0139883825175066e-19,2.7509783999968372e-36,4.963965124257429e-27,1.6182258569300555e-32,7.573883168522403e-32,3.5976015089212514e-39,1.3254864824583167e-39,1.550908821738492e-41,2.9933943273791846e-32,6.295013837621301e-40,1.0046870916063042e-30,3.771163699669578e-52,3.76,0.0,0.952826299910665,0.9999755272650025,4.356837483023743e-19,5.263205015776262e-24,4.079607052838386e-09,4.079607052891243e-09,7.38575547839441e-21,5.22777003574268e-26,2.447273291803015e-05,3.823088212074994e-24,4.590088538802263e-26,2.0772821113706467e-12,3.7588245192195533e-16,2.189509384390584e-19,6.338767472821349e-17,2.4783547554899544e-11,4.218427676006641e-23,1.043520936274134e-15,3.531384761278006e-20,1.3418295191784636e-24,3.1448501429806628e-21,6.549632374165672e-18,8.567726574980336e-34,1.6278208954590467e-30,1.0425626736244625e-19,6.602345570503817e-37,8.936878758430532e-19,1.529905298501256e-16,4.192593453028124e-28,1.2457223989582169e-33,9.330497458109019e-32,5.885161277061954e-26,1.5294773178345783e-30,1.776815005059875e-41,6.4055340650873315e-46,5.436860350516302e-49,2.0993865620206568e-42,1.851435025733797e-33
4.247147869235691e-10,0.5268101394363066,2.6188858128216598e-17,9.04028428400945e-22,1.1285321568775566e-15,9.949428227430463e-21,0.0,0.0,2.161374675754843e-12,4.0598911040619374e-20,1.0758251053017514e-22,1.829830316340533e-24,8.111178785818245e-34,2.2086158089385516e-42,7.079990759166241e-31,2.898390836052589e-21,9.669004601292602e-19,9.535274719742438e-25,2.2344441687818078e-39,7.659103551336427e-40,3.809378721517622e-21,2.588198291482463e-32,1.0536108123046614e-19,3.349517005607421e-36,5.5861461190108884e-27,1.9315446488041605e-32,8.523403969006841e-32,4.3262704441184316e-39,1.613891081570636e-39,1.8883591318190788e-41,3.503612455986252e-32,7.661932640507621e-40,1.1760546614529551e-30,4.967768408066909e-52,3.76,0.0,0.9528262997462396,0.999975008836924,4.903069332885139e-19,5.923119367954666e-24,4.243451351904593e-09,4.243451351961773e-09,7.980536507456452e-21,5.655033628041339e-26,2.49911609132897e-05,4.135966993538709e-24,5.03184154435044e-26,2.1606836277411486e-12,4.06668010358846e-16,2.463990009375026e-19,6.85809165622353e-17,2.5778855458498377e-11,4.563809927335921e-23,1.1290216178515993e-15,3.8206314792794144e-20,1.459321762967667e-24,3.4024837453288625e-21,7.086085111999421e-18,1.002880157048482e-33,1.831916593423108e-30,1.084506234396546e-19,8.035682836147016e-37,9.669064652341197e-19,1.6549475339993233e-16,4.718219811761566e-28,1.4582179089971072e-33,1.0703055789003564e-31,6.622623620328637e-26,1.7902019756344624e-30,2.2494654734826963e-41,8.105579937437078e-46,6.886288659185439e-49,2.550003711678218e-42,2.1843548332556364e-33
4.411134895234347e-10,0.5268101394514615,2.802995473985626e-17,9.904707036226645e-22,1.217339990750659e-15,1.1028722411375712e-20,0.0,0.0,2.24482878996136e-12,4.3794584591917704e-20,1.205303418957162e-22,2.048906202985051e-24,9.234487191947438e-34,2.4719690033987195e-42,7.630996920136621e-31,3.1241595758353484e-21,1.0430001979206368e-18,1.067803112048061e-24,2.5810372129047016e-39,8.58241062385229e-40,4.109226366818178e-21,2.899438736080267e-32,1.093149820278918e-19,4.0479722540156736e-36,6.2582378045632045e-27,2.2896609221610108e-32,9.549128436272225e-32,5.1679214617367385e-39,1.9504439335659808e-39,2.2821450801812858e-41,4.076396831028302e-32,9.256362054461027e-40,1.368461085639145e-30,6.476086380956181e-52,3.76,0.0,0.9528262995818141,0.999974513391805,5.493142984680475e-19,6.636007608537815e-24,4.407295650942369e-09,4.407295651004043e-09,8.59753105685502e-21,6.098991623931809e-26,2.5486605948675378e-05,4.46112281950891e-24,5.498016675831793e-26,2.2440831767492407e-12,4.3866410752025683e-16,2.760496959399006e-19,7.397856177280634e-17,2.6774159995857304e-11,4.922759624949094e-23,1.2178883660536928e-15,4.121254058755775e-20,1.5820758570111272e-24,3.670255429029224e-21,7.643634903600932e-18,1.1669192288597613e-33,2.0523951815522676e-30,1.1264554039612794e-19,9.707588797630305e-37,1.0430069258324627e-18,1.7848760201181383e-16,5.286031996586797e-28,1.69680463563992e-33,1.2205832549730666e-31,7.419219705862721e-26,2.082905083030911e-30,2.822487631230143e-41,1.0165494579033137e-45,8.644457896912371e-49,3.074337083216061e-42,2.560931088701374e-33
4.575121921233003e-10,0.5268101394666164,2.9932835750491476e-17,1.0824346080868269e-21,1.3095093316846097e-15,1.2182560140858077e-20,0.0,0.0,2.328283008429815e-12,4.711131120673576e-20,1.3447737928237156e-22,2.2847124157862e-24,1.0467103511552115e-33,2.755269399943858e-42,8.202169074272546e-31,3.3582136625705132e-21,1.1219816891496815e-18,1.1908234369601987e-24,2.9654354478657266e-39,9.577301430793618e-40,4.420432182060644e-21,3.234658650814842e-32,1.132605583509018e-19,4.85836074893375e-36,6.982162763195595e-27,2.696811887828762e-32,1.0653995891303758e-31,6.13514308820053e-39,2.340936372932794e-39,2.7390426617428574e-41,4.7166577144723886e-32,1.1105529223313316e-39,1.5835613901882233e-30,8.361039778701217e-52,3.76,0.0,0.9528262994173886,0.999974039910765,6.128749974884229e-19,7.40391449728256e-24,4.571139949951714e-09,4.571139950018051e-09,9.236651192628016e-21,6.55963440244371e-26,2.596008690522598e-05,4.798552936937571e-24,5.98906360896727e-26,2.3274807607551483e-12,4.718706283502194e-16,3.079879598258654e-19,7.958060591850356e-17,2.776946116698904e-11,5.295274468243548e-23,1.3101211681191354e-15,4.4332515819884796e-20,1.7101107316327486e-24,3.948164795866234e-21,8.222279959763199e-18,1.350299541771381e-33,2.2898889687165994e-30,1.1684101844594629e-19,1.1646635045615454e-36,1.1219891956604738e-18,1.9196879863810638e-16,5.897657414744174e-28,1.9635355339219934e-33,1.3844356754127032e-31,8.277225244643423e-26,2.410097589023349e-30,3.5122394903320977e-41,1.264364716339863e-45,1.07619150337861e-48,3.6809590099131493e-42,2.9848977808604826e-33
4.739108947231658e-10,0.5268101394817711,3.1897509654969616e-17,1.1801018389576395e-21,1.4050399981253405e-15,1.3413401897019358e-20,0.0,0.0,2.4117373330215978e-12,5.054909103572578e-20,1.494607496781002e-22,2.5378511618618995e-24,1.1815597507919539e-33,3.059216811311406e-42,8.79345675277057e-31,3.600534018783314e-21,1.2038448698440028e-18,1.3229051889990673e-24,3.390141381883652e-39,1.0646490595149822e-39,4.742996167243601e-21,3.594744626433287e-32,1.1719782786860575e-19,5.793625824059099e-36,7.759843243504682e-27,3.157433112681626e-32,1.18409454337058e-31,7.241420797080681e-39,2.7916064774061088e-39,3.266350551445949e-41,5.429489863654501e-32,1.3238740412052272e-39,1.8230732262041633e-30,1.069794534899177e-51,3.76,0.0,0.9528262992529631,0.9999735874200915,6.81158174857647e-19,8.228884748525245e-24,4.734984248932628e-09,4.734984249003797e-09,9.897809328906817e-21,7.036952346695683e-26,2.641257749492191e-05,5.148254634018497e-24,6.505426713700798e-26,2.410876382035729e-12,5.062874578346936e-16,3.4229872091457284e-19,8.538704456893614e-17,2.876475897190619e-11,5.681352158681367e-23,1.4057200114184002e-15,4.7566231313411865e-20,1.843443456913391e-24,4.236211447631925e-21,8.822018491975024e-18,1.554484007464872e-33,2.5450302472947196e-30,1.210370578031904e-19,1.3883582190046654e-36,1.2038532128200843e-18,2.0593806641466283e-16,6.554723369127998e-28,2.2605412964503377e-33,1.5624028961535354e-31,9.198915475093679e-26,2.7743849602724707e-30,4.336999048996942e-41,1.5605203314118832e-45,1.3295184937519774e-48,4.379059644835539e-42,3.4601449403581845e-33
5.06708299922897e-10,0.5268101395120809,3.60122701246754e-17,1.3932730697108923e-21,1.6061845819632975e-15,1.6115941101628437e-20,0.0,0.0,2.578646307626602e-12,5.778781095194108e-20,1.8268499080929839e-22,3.0985281516416568e-24,1.4887386059158229e-33,3.731837396103982e-42,1.0036177361839751e-30,4.109897434227248e-21,1.3762160441200736e-18,1.615517017072343e-24,4.3708142434328544e-39,1.3018654772735612e-39,5.422198647425308e-21,4.3930593866379604e-32,1.250475169762587e-19,8.095399028342091e-36,9.484158096144834e-27,4.2578128496821895e-32,1.4472846072573064e-31,9.929755231203546e-39,3.9007652494938216e-39,4.5641218017321255e-41,7.094168810700165e-32,1.848536415053246e-39,2.3825151934090112e-30,1.708837677864873e-51,3.76,0.0,0.9528262989241122,0.9999727417291473,8.325684970170391e-19,1.0058193969072448e-23,5.062672846809166e-09,5.0626728468905035e-09,1.1285890991726698e-20,8.041575285365159e-26,2.7258268272076658e-05,5.8844621258319686e-24,7.615854465266772e-26,2.5776617451330477e-12,5.787515829137011e-16,4.183774077074141e-19,9.761308771422048e-17,3.075534448314647e-11,6.494186896944461e-23,1.6070157718068303e-15,5.437484638272473e-20,2.1260621760654663e-24,4.842715013155067e-21,1.008476883386045e-17,2.031383196405834e-33,3.11078436689505e-30,1.2943082129628297e-19,1.938564791509771e-36,1.3762262419230663e-18,2.353397088684464e-16,8.011685577409216e-28,2.9542888607877657e-33,1.9627753304416122e-31,1.1242448634947825e-25,3.625138515441219e-30,6.475137659844618e-41,2.3276248905078753e-45,1.986795003823366e-48,6.089656421304515e-42,4.580817260580531e-33
5.36225964602655e-10,0.5268101395393596,3.992697146334677e-17,1.6064553456915404e-21,1.7987086218779866e-15,1.8836270614692412e-20,0.0,0.0,2.7288647648110773e-12,6.471666243279894e-20,2.1650349751646262e-22,3.668427700154875e-24,1.811784130376858e-33,4.414769814290749e-42,1.1222916966502638e-30,4.596404600796652e-21,1.5412048387001137e-18,1.9130233320140614e-24,5.4177136372602834e-39,1.5435071084073386e-39,6.072325820771087e-21,5.205471767423138e-32,1.3208400438552214e-19,1.074411054025129e-35,1.1239162519643211e-26,5.479537391519757e-32,1.7151757903536163e-31,1.2979563946121738e-38,5.177129580263402e-39,6.057527305058585e-41,8.895457771148899e-32,2.4517969004831312e-39,2.9880139171954156e-30,2.5398358887460346e-51,3.76,0.0,0.9528262986281464,0.9999720434820387,9.866853337262354e-19,1.1920240613487747e-23,5.357592584800818e-09,5.357592584891886e-09,1.2609662866964424e-20,9.002668604316146e-26,2.795651523021389e-05,6.5889913087311e-24,8.706182267126248e-26,2.727761880661384e-12,6.481073980798981e-16,4.958140023122323e-19,1.0931551151143307e-16,3.2546859930932755e-11,7.272100080689324e-23,1.7996936928665967e-15,6.089149959796813e-20,2.3986751767976823e-24,5.423233741913394e-21,1.1293365900835611e-17,2.5475083505795735e-33,3.6866603214096735e-30,1.3698713025913656e-19,2.571257337669834e-36,1.5412169245600552e-18,2.6346761660155863e-16,9.494681170784603e-28,3.7051683736253365e-33,2.3765238032568497e-31,1.3322245835482956e-25,4.5457529855688e-30,9.089083796017819e-41,3.264448672863624e-45,2.7911483791942214e-48,8.047541795247935e-42,5.806999314202211e-33
5.657436292824131e-10,0.5268101395666384,4.404201388554509e-17,1.840942170159317e-21,2.002120538447052e-15,2.1844374004144543e-20,0.0,0.0,2.879083591356693e-12,7.203772878473793e-20,2.5425706159350806e-22,4.3037869797366e-24,2.1834024616471632e-33,5.175349630629061e-42,1.2474051030506056e-30,5.109399651855659e-21,1.7155293155989111e-18,2.2447879613478543e-24,6.637099007920147e-39,1.8134740535016686e-39,6.7592534647019864e-21,6.112222576560763e-32,1.3909385081912785e-19,1.4044709528185247e-35,1.3198214410039878e-26,6.952417734006231e-32,2.014231446401064e-31,1.673388105742349e-38,6.767656922252669e-39,7.918512638854567e-41,1.1019532235427504e-31,3.2029573666561985e-39,3.702180718159686e-30,3.6955954380987275e-51,3.76,0.0,0.9528262983321806,0.9999713999625675,1.1587331186305347e-18,1.399896987943701e-23,5.652512322700356e-09,5.652512322801701e-09,1.4003491493121414e-20,1.0017640085867252e-25,2.860003455110515e-05,7.333240115651309e-24,9.885238578744135e-26,2.8778556889319845e-12,7.213828263843061e-16,5.822579252280586e-19,1.2168010504836666e-16,3.433836447237448e-11,8.093921232990145e-23,2.003277396231677e-15,6.777652858627051e-20,2.6886463700016787e-24,6.0365910812531584e-21,1.2570278044990247e-17,3.156222574864779e-33,4.3295468254431e-30,1.445452611874691e-19,3.359161653214555e-36,1.7155435092632263e-18,2.931725772661357e-16,1.1150207164082331e-27,4.5908278138417964e-33,2.8437771620271106e-31,1.564374491605288e-25,5.631390837953331e-30,1.2528285349540012e-40,4.495804241961659e-45,3.850462344730076e-48,1.0474901955488155e-41,7.266893299928316e-33
