Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82)
2.623591863458139e-10,0.5408312113055398,2.74003197870058e-16,1.679592825335946e-20,3.786037574100036e-15,3.772340207191726e-18,0.0,0.0,7.17262451327388e-12,1.3182475204597804e-19,8.208758555113324e-22,6.452175928637893e-23,2.4871689065914436e-30,4.819999512425538e-40,5.796651823807699e-29,4.2611087925148607e-20,1.1607279105843003e-17,9.458699922287554e-24,4.066167073537808e-37,4.2479623217755056e-37,1.3542642654109586e-19,3.332892523742851e-30,2.580886511244023e-18,5.027458117196905e-31,1.1990813950151383e-25,1.1544977493187004e-30,1.2837588995961893e-29,5.2290374717716565e-31,1.0747487519004889e-37,2.4845707312637395e-39,8.634424417576916e-31,2.2449420919549086e-38,1.756687878745318e-29,6.523532260721056e-35,3.76,0.0,0.6072800088331015,0.9999556973886475,7.999872667187693e-19,5.485346719069194e-23,1.747690747837163e-08,1.7476907479516093e-08,2.481379861822647e-19,5.555178334710844e-24,4.430260417628235e-05,1.0568524376213147e-22,1.6688579391205715e-24,7.16979591243293e-12,2.186630765173088e-15,1.0880309452049157e-18,3.209129333072415e-16,1.911314328920302e-10,9.977255532480036e-22,3.786607015098283e-15,5.669511717761605e-19,4.165218940759581e-23,5.96269939678813e-20,5.299454686749121e-17,3.812042314096867e-28,6.678087839045481e-29,2.62699851647154e-18,2.786511700853738e-31,1.1607335370250624e-17,2.0920079728977489e-16,2.087666872452671e-26,3.644218147489329e-32,9.55389488680737e-30,7.969549760559513e-25,1.1525923611448716e-29,6.458668059219238e-36,2.808527033352025e-40,8.612608887653738e-43,1.2978498021629975e-36,5.011198964809039e-32,2.323318323387908e-40,3.5536688771969614e-22,1.6491657932197677e-28,5.081814464497612e-21,2.5896924980422223e-27,5.456084863197751e-38,3.5902436084805116e-18,2.211329914462182e-19,4.437599366649639e-29,4.1980043688543667e-22,1.057266235261005e-24
2.955314804472841e-10,0.5408312115294219,3.4180453825258067e-16,2.111743837736482e-20,4.8038157812521266e-15,4.266160686201991e-18,0.0,0.0,8.079513604090983e-12,1.6726749656605932e-19,1.1732288049445843e-21,9.972670800291232e-23,3.9989833909088004e-30,6.875154515381716e-40,7.342824531721619e-29,5.392118213138664e-20,1.4727606767724532e-17,1.349881447287503e-23,6.356720028431923e-37,6.072112439120634e-37,1.7183766655038594e-19,4.76276010717435e-30,2.9011548548403455e-18,8.09329101713692e-31,1.7135484498334977e-25,1.970979029236863e-30,1.8348354606747164e-29,8.41820052747981e-31,1.949023629121516e-37,4.5056600114651036e-39,1.3896997199892585e-30,4.06702650155288e-38,2.828207560361304e-29,1.1830521500906647e-34,3.76,0.0,0.6072800066103579,0.9999520467576251,1.1433922174598628e-18,7.840008976933694e-23,1.9686660883395857e-08,1.968666088484693e-08,3.1369994002281738e-19,7.043956467832468e-24,4.795323429081777e-05,1.3407777864451797e-22,2.1763984568718015e-24,8.075918956694039e-12,2.774252509783058e-15,1.5549146149820166e-18,4.071803191653132e-16,2.152972591478157e-10,1.2658433123209425e-21,4.8046654198146146e-15,7.193184530901771e-19,5.366369671847772e-23,7.565729888831304e-20,6.723774572241536e-17,4.823363623342097e-28,9.111908268516936e-29,2.9595893382407377e-18,3.979466742822542e-31,1.4727687184394364e-17,2.652305983303531e-16,2.983824338662138e-26,5.867100062177736e-32,1.4720628032956684e-29,1.1387180129207631e-24,1.8547685596752196e-29,1.0391079127824069e-35,4.5031092854396074e-40,1.3871218292198299e-42,1.8345463093161635e-36,8.271501003181124e-32,3.6524420869102932e-40,4.991976275711804e-22,2.5188613324357034e-28,7.261531174265046e-21,3.674270168361225e-27,8.784152647155345e-38,4.0275902235252485e-18,2.805793299106476e-19,6.246483113199219e-29,5.999714042897031e-22,1.3414851425819276e-24
3.2387061535481203e-10,0.5408312117206848,4.056372486919013e-16,2.540114781670148e-20,5.769131672165279e-15,4.692576616340318e-18,0.0,0.0,8.854269931962107e-12,2.0088470643313417e-19,1.544086052527067e-21,1.3947077526441407e-22,5.762446020896803e-30,9.032926199318603e-40,8.805952026182527e-29,6.460838036221993e-20,1.7687095807942467e-17,1.7743419451999977e-23,8.956372100243961e-37,7.992564824259114e-37,2.0637351460029746e-19,6.2674296918698924e-30,3.173698669385855e-18,1.167215302684973e-30,2.2549455670043067e-25,2.975667055106982e-30,2.4148659985686674e-29,1.2141233075243918e-30,3.0805959061088947e-37,7.121531455073071e-39,2.0038751295173112e-30,6.422740819300001e-38,4.0791645527546644e-29,1.8699537697744822e-34,3.76,0.0,0.6072800047114649,0.999949181509986,1.504838514036534e-18,1.0318378916040273e-22,2.1574456145684705e-08,2.1574456147426308e-08,3.7556994617947874e-19,8.454718814630348e-24,5.0818481153933706e-05,1.610021022553345e-22,2.6723366091575145e-24,8.849948308567562e-12,3.3315295237430417e-15,2.046279545957149e-18,4.89000464786027e-16,2.3594206065453777e-10,1.5201143801428538e-21,5.7702824643955455e-15,8.638197620115387e-19,6.523367449364177e-23,9.0861607854026e-20,8.07459200187582e-17,5.7788733396204985e-28,1.159812287864784e-28,3.2438001242553486e-18,5.233891843267209e-31,1.7687201645754558e-17,3.183145035912739e-16,3.927062647663992e-26,8.462243993318611e-32,2.045757014123704e-29,1.498316910202225e-24,2.6741096668020745e-29,1.4978454047498026e-35,6.472230754632921e-40,2.001314199150718e-42,2.39184512279111e-36,1.216428555869355e-31,5.163484479539259e-40,6.474301063174653e-22,3.494895865078717e-28,9.555097987678454e-21,4.805589868054837e-27,1.2669561508993587e-37,4.398343877284488e-18,3.369615982135623e-19,8.115620020343154e-29,7.895949181268395e-22,1.6110537459325435e-24
3.5220975026233996e-10,0.5408312119119477,4.749191696328948e-16,3.0281638994226886e-20,6.822737717692543e-15,5.123576408423919e-18,0.0,0.0,9.629026238488552e-12,2.3757803016675043e-19,1.985850003660881e-21,1.8968916481953353e-22,8.053258124631821e-30,1.159740579617538e-39,1.039953394247073e-28,7.6232945137675e-20,2.091726809824004e-17,2.2791120820558904e-23,1.2252824951903631e-36,1.0280856427969184e-36,2.440695587459552e-19,8.05946724095634e-30,3.4452678002440687e-18,1.6323939538284773e-30,2.899759064854559e-25,4.3396436776986105e-30,3.105811177686768e-29,1.6980655589192092e-30,4.6855816348768245e-37,1.08317722919517e-38,2.8020025930557228e-30,9.760568023678696e-38,5.705311213773704e-29,2.844258103099966e-34,3.76,0.0,0.607280002812572,0.999946531327985,1.935399812967757e-18,1.3270659095183883e-22,2.3462251402047596e-08,2.3462251404106e-08,4.427855707238514e-19,9.993227289198416e-24,5.3468662379001485e-05,1.903843914702317e-22,3.2277911689567535e-24,9.623910817255524e-12,3.939720674851259e-15,2.631552935344151e-18,5.783035632014319e-16,2.5658677374315184e-10,1.7976152005173167e-21,6.824252917557956e-15,1.0215253133495261e-18,7.802692253853948e-23,1.0745683961648536e-19,9.548873009392654e-17,6.818083954969177e-28,1.4491147175005013e-28,3.528082856600108e-18,6.726871759955494e-31,2.0917404218168143e-17,3.761953856054715e-16,5.0506647177169374e-26,1.1835749493284816e-31,2.7578893595780144e-29,1.9265510734891836e-24,3.7386882549128327e-29,2.0937420110129326e-35,9.020859258517087e-40,2.8000469040564686e-42,3.047468775088931e-36,1.7320933577092623e-31,7.080633557455783e-40,8.206206021692836e-22,4.723592272160699e-28,1.2286502272493668e-20,6.142052797355176e-27,1.7720315472046237e-37,4.766470878338013e-18,3.9850087994894103e-19,1.0304820390193139e-28,1.0154634865526936e-21,1.90527777066129e-24
3.777149716791151e-10,0.5408312120840844,5.419348189669423e-16,3.5224578580916106e-20,7.846465766725874e-15,5.515705697673551e-18,0.0,0.0,1.0326307031925009e-11,2.7323209871066663e-19,2.4491866561181372e-21,2.4513390509591858e-22,1.0644948665874494e-29,1.4281314959555346e-39,1.1944828683744326e-28,8.749100428454386e-20,2.4055840392001525e-17,2.807693154568785e-23,1.590144513987698e-36,1.2681632471900501e-36,2.8069796613233703e-19,9.93869716619147e-30,3.6888495767939795e-18,2.1589150533736103e-30,3.575964429717223e-25,5.941602456556584e-30,3.83051180864196e-29,2.24585062497508e-30,6.645993202137108e-37,1.5363618738068503e-38,3.705190982707864e-30,1.3833593102033374e-37,7.546065968695019e-29,4.034352221380446e-34,3.76,0.0,0.6072800011035684,0.9999443166765567,2.386994305725312e-18,1.6367161370745223e-22,2.516126712770753e-08,2.5161267130073505e-08,5.078081160553517e-19,1.1486922417404785e-23,5.568331310919369e-05,2.189293353318347e-22,3.780132924745868e-24,1.0320420075371072e-11,4.5306133510346856e-15,3.2453702732999725e-18,6.650737367266245e-16,2.75166939925943e-10,2.067222298268598e-21,7.848367963753793e-15,1.1747473991228428e-18,9.059854915175367e-23,1.2358173931263238e-19,1.0981267632501238e-16,7.82443909114855e-28,1.7467552028610466e-28,3.783998884730725e-18,8.291492998972473e-31,2.4056008273338228e-17,4.3238129895573487e-16,6.229155185417103e-26,1.565449000314859e-31,3.529848365381786e-29,2.375583485751287e-24,4.943234397048742e-29,2.7678280022860405e-35,1.1894056338629345e-39,3.704548654395317e-42,3.727058438902929e-36,2.32538727728945e-31,9.202251012398066e-40,9.989906395269134e-22,6.077091511088361e-28,1.515060882303564e-20,7.532792737916589e-27,2.343766122973639e-37,5.095554774811668e-18,4.582951860049545e-19,1.2564771883895014e-28,1.2523516389121152e-21,2.191158250860348e-24
4.0322019309589027e-10,0.540831212256221,6.133696272327111e-16,4.0725871554942056e-20,8.941698674083678e-15,5.912125837409153e-18,0.0,0.0,1.1023588052266749e-11,3.1137781961894253e-19,2.97949817602824e-21,3.1152426667766647e-22,1.381677880956139e-29,1.7346885853940965e-39,1.3594922533490299e-28,9.94981188551832e-20,2.7413634607117422e-17,3.41177051507227e-23,2.0278212879899558e-36,1.5430336673621906e-36,3.198861323440309e-19,1.2089221453548837e-29,3.931647274998212e-18,2.8035426920815923e-30,4.349809862310625e-25,7.966084897206585e-30,4.659982807071459e-29,2.9165422878302144e-30,9.213674235930966e-37,2.1299239512957623e-38,4.8107602027385575e-30,1.916335480725283e-37,9.799927936357854e-29,5.593133644048552e-34,3.76,0.0,0.6072799993945648,0.9999422522107003,2.9038745158107884e-18,1.99113173227324e-22,2.6860282848567517e-08,2.6860282851262273e-08,5.770827145756439e-19,1.3083746839488194e-23,5.774777826707143e-05,2.49463994368982e-22,4.383506553443361e-24,1.1016875463363299e-11,5.162726104157108e-15,3.947875933302043e-18,7.5790409899345e-16,2.937470344910104e-10,2.3556360526793813e-21,8.944048317427118e-15,1.338660196483051e-18,1.0418153906816185e-22,1.4083319729534518e-19,1.2513631201412735e-16,8.897667132135245e-28,2.0819764533816214e-28,4.039973291634356e-18,1.0080917126160092e-30,2.741383884150502e-17,4.924373331984963e-16,7.578016336591695e-26,2.033026844637485e-31,4.4372592841505984e-29,2.8894037884282756e-24,6.41750142351563e-29,3.5926705853091e-35,1.5398433094202143e-39,4.812461716233327e-42,4.496261213170972e-36,3.062201385926941e-31,1.1745510030086495e-39,1.1996661491055477e-21,7.695826779957901e-28,1.8427979307093545e-20,9.11272714755363e-27,3.0438140202339048e-37,5.422539633165699e-18,5.222661277202933e-19,1.5113028137906005e-28,1.5234705745312316e-21,2.4970067881124603e-24
4.2872541451266543e-10,0.5408312124283576,6.892261040009608e-16,4.6821044838637503e-20,1.010843165878977e-14,6.313110823256229e-18,0.0,0.0,1.17208694033509e-11,3.52015193571637e-19,3.5813029326625644e-21,3.9010053132081253e-22,1.7649421393452752e-29,2.081860954736825e-39,1.5349406108052116e-28,1.122494879276429e-19,3.0990635877450985e-17,4.096255952769602e-23,2.546553048150811e-36,1.8550725638601566e-36,3.616340573752353e-19,1.452927220482461e-29,4.173663446701128e-18,3.5827323608368565e-30,5.227861359676448e-25,1.048447240601234e-29,5.601295373582501e-29,3.727273123182265e-30,1.2519887780171822e-36,2.894205045510393e-38,6.1468469155156305e-30,2.601972870183406e-37,1.2524509439601923e-28,7.600308191343491e-34,3.76,0.0,0.6072799976855612,0.9999403277454699,3.490446458579153e-18,2.393333833952352e-22,2.8559298564627593e-08,2.8559298567672313e-08,6.505729609491586e-19,1.4783537428972707e-23,5.967224279892753e-05,2.8198781644314575e-22,5.039176025155349e-24,1.171327709860768e-11,5.8360492971736044e-15,4.745046797018298e-18,8.567941774847525e-16,3.123270574387669e-10,2.662852010916234e-21,1.0111293561357083e-14,1.5132614682330651e-18,1.1878365755020194e-22,1.592111712926526e-19,1.4145946434766198e-16,1.0037335365792215e-27,2.4569711640117155e-28,4.2960061257474345e-18,1.2110050690720768e-30,3.0990881366406054e-17,5.563562028671797e-16,9.108746132594137e-26,2.598261540164128e-31,5.490695996996631e-29,3.472363247584803e-24,8.198946113206279e-29,4.5891535834678306e-35,1.9618330715191775e-39,6.152275712197648e-42,5.359522641710746e-36,3.9645871828665255e-31,1.475633128893787e-39,1.423540970652134e-21,9.610812467214385e-28,2.2146344648894906e-20,1.0892347252866798e-26,3.890070774461724e-37,5.74743884253024e-18,5.904134497839828e-19,1.796228736263786e-28,1.83112737114359e-21,2.822822053548752e-24
4.548195679597852e-10,0.5408312126044689,7.714127687778158e-16,5.370863099854255e-20,1.1376095908625762e-14,6.728364886372848e-18,0.0,0.0,1.2434251874426346e-11,3.961695299202166e-19,4.2757038250832486e-21,4.844412918383707e-22,2.234406653286273e-29,2.4816201498893356e-39,1.7252009587522995e-28,1.2606054253713691e-19,3.487707489233135e-17,4.884859465820336e-23,3.1700451955457615e-36,2.215266101015261e-36,4.069950698933197e-19,1.7344299136623905e-29,4.420461776632475e-18,4.537456693392628e-30,6.240874659916014e-25,1.3652589274763915e-29,6.687462460503089e-29,4.720689235993162e-30,1.6822190592688305e-36,3.8887405635289565e-38,7.783598771120773e-30,3.49333961292857e-37,1.5863177828309844e-28,1.0212261615672051e-33,3.76,0.0,0.6072799959370956,0.9999384938326502,4.1672814629383085e-18,2.85742785421344e-22,3.029754564559924e-08,3.029754564902391e-08,7.300852902643259e-19,1.6628967331047714e-23,6.150615490382824e-05,3.1732067121809545e-22,5.7653821054944186e-24,1.2425703583588329e-11,6.567558705595703e-15,5.6648257509101616e-18,9.642384163567228e-16,3.3133603099633156e-10,2.9966156017336517e-21,1.1379553524342248e-14,1.7029535930322837e-18,1.3478461802295242e-22,1.791792947763003e-19,1.5919375112263485e-16,1.1271630705985775e-27,2.8840730449043295e-28,4.558011440295854e-18,1.4449627708434488e-30,3.48773679841747e-17,6.257410765370836e-16,1.0875027842741452e-25,3.290897011329487e-31,6.73022954293125e-29,4.1448715529842226e-24,1.0381021255121835e-28,5.809458452926119e-35,2.476917323519232e-39,7.794709379592907e-42,6.344517214472142e-36,5.083865674725427e-31,1.836959650665432e-39,1.6774665841575289e-21,1.191044846310957e-27,2.6435852865668842e-20,1.2930383877807887e-26,4.927067885568961e-37,6.077695614464016e-18,6.644562196906882e-19,2.120142495610925e-28,2.1861066983677026e-21,3.1768228449201715e-24
4.809137214069049e-10,0.5408312127805802,8.58232971527195e-16,6.129311261348018e-20,1.2718590259513203e-14,7.148977750162799e-18,0.0,0.0,1.3147634890103984e-11,4.429319181266239e-19,5.054504224717085e-21,5.942994893690142e-22,2.7918019306819665e-29,2.929027647610702e-39,1.9263016925514558e-28,1.406405259953933e-19,3.89929297340984e-17,5.767955239690103e-23,3.8967491667820374e-36,2.6194145876550675e-36,4.550354189932816e-19,2.0500950676337076e-29,4.666447448096166e-18,5.67130654765828e-30,7.37685521208364e-25,1.75070504992209e-29,7.905668326889178e-29,5.9005441789017905e-30,2.2233372251390325e-36,5.139600011114678e-38,9.727046476473688e-30,4.613383450463868e-37,1.9828604421189505e-28,1.3497499991319302e-33,3.76,0.0,0.60727999418863,0.9999367870557179,4.926393041368981e-18,3.377937605154718e-22,3.203579272154684e-08,3.2035792725373535e-08,8.139341033407843e-19,1.858182864583941e-23,6.321293112146215e-05,3.547345113287256e-22,6.548878135629364e-24,1.3138074031793621e-11,7.342183296401767e-15,6.696344317445049e-18,1.0780244519760783e-15,3.5034492959183573e-10,3.3500503401119616e-21,1.2722720668641035e-14,1.903828762888212e-18,1.5186543029097237e-22,2.003264692970057e-19,1.7797388109806815e-16,1.2574564527786912e-27,3.3574494878853734e-28,4.820078014027606e-18,1.707158105141017e-30,3.899327621543481e-17,6.991538555781456e-16,1.2856019693763835e-25,4.113563539344674e-31,8.143819784060126e-29,4.898956587510569e-24,1.2971682375230129e-28,7.257926848154755e-35,3.086292164843156e-39,9.74625018841313e-42,7.436840664769867e-36,6.4283582899833405e-31,2.25729024387623e-39,1.957388383833086e-21,1.4590385952719335e-27,3.124560953924194e-20,1.519882396324216e-26,6.158742825204161e-37,6.405797387113211e-18,7.428699318110291e-19,2.478052064227331e-28,2.5842144658677205e-21,3.5517203124490556e-24
5.070078748540247e-10,0.5408312129566916,9.496893989146694e-16,6.961257629484402e-20,1.41359096480438e-14,7.575243336567072e-18,0.0,0.0,1.3861018540795321e-11,4.923023600082373e-19,5.922541176046962e-21,7.211350311903487e-22,3.4474693740971684e-29,3.4266550871516556e-39,2.138199429959627e-28,1.5598437117891755e-19,4.333818459087978e-17,6.750729225108317e-23,4.736400637285417e-36,3.0700828376732784e-36,5.057551046689067e-19,2.4018715610358165e-29,4.9116231663733014e-18,7.005382135204569e-30,8.642823405338383e-25,2.214254997138993e-29,9.263484019641374e-29,7.288812174597525e-30,2.8955145657015436e-36,6.693407974337082e-38,1.2013225333006097e-29,6.003381602152126e-37,2.4494702450768396e-28,1.7578522184554885e-33,3.76,0.0,0.6072799924401644,0.9999351986011086,5.772498572131989e-18,3.9580977117956413e-22,3.377403979247042e-08,3.377403979672122e-08,9.020814184155842e-19,2.0641947365395293e-23,6.480138501576915e-05,3.942288151304055e-22,7.390899199038235e-24,1.3850388548059036e-11,8.159912775009535e-15,7.845998524026304e-18,1.1981517828737578e-15,3.693537532256659e-10,3.723151495101695e-21,1.4140794602880795e-14,2.1158845837898524e-18,1.7003126727340414e-22,2.2265264952535457e-19,1.97799669815106e-16,1.3945684440175579e-27,3.879448475724358e-28,5.08220589882152e-18,1.999177698776236e-30,4.33385905800794e-17,7.765867857272802e-16,1.5064032175552147e-25,5.081596729609691e-31,9.741534562601039e-29,5.739271723754452e-24,1.6018882894982977e-28,8.961257837015918e-35,3.800530287069144e-39,1.204354249280166e-41,8.64071998343792e-36,8.02694526833227e-31,2.741862013190913e-39,2.2640875851008466e-21,1.7688354714183627e-27,3.66052401438632e-20,1.770807479170586e-26,7.608055098473996e-37,6.7317582229459065e-18,8.25654317604552e-19,2.8711216659220033e-28,3.0279195325935197e-21,3.9475130599126716e-24
5.331020283011444e-10,0.5408312131328029,1.0457847372496052e-15,7.870512283912041e-20,1.5628049026037484e-14,8.007455737566817e-18,0.0,0.0,1.4574402910844312e-11,5.442808577017703e-19,6.884651189973351e-21,8.664463941591057e-22,4.2123237743051874e-29,3.9770570510063877e-39,2.36085094150706e-28,1.7208703571235448e-19,4.791282368299661e-17,7.83834267697474e-23,5.6990230774883597e-36,3.5698436854201765e-36,5.59154126913981e-19,2.7917070712091493e-29,5.155991627573992e-18,8.561955246681931e-30,1.0045795918818725e-24,2.765970288091775e-29,1.07684801201836e-28,8.908689610795471e-30,3.7212316063538496e-36,8.602126098810686e-38,1.4680156121139684e-29,7.709263847892082e-37,2.9939503111219602e-28,2.2591856267272473e-33,3.76,0.0,0.6072799906916988,0.9999337202663054,6.710315114662174e-18,4.601142576408185e-22,3.5512286858370026e-08,3.551228686306696e-08,9.944895863954656e-19,2.280914971188658e-23,6.627971910395468e-05,4.3580308432043095e-22,8.292648534645823e-24,1.4562647231129003e-11,9.020736854657301e-15,9.120182878606824e-18,1.324619908904078e-15,3.8836250189819376e-10,4.115914347389898e-21,1.563377495056918e-14,2.339118662321351e-18,1.892864580946966e-22,2.4615779011135986e-19,2.18670932999235e-16,1.5384541718380335e-27,4.45241794860805e-28,5.344395146559485e-18,2.3226050657754607e-30,4.7913295630169926e-17,8.580321284310381e-16,1.7511374945979596e-25,6.211186778668309e-31,1.1532976256093388e-28,6.670468407703675e-24,1.9573213013415439e-28,1.0947605581902655e-34,4.630707249871524e-39,1.4725306543442732e-41,9.96021345910941e-36,9.910260437006229e-31,3.295997053900579e-39,2.5982920528725167e-21,2.124352557357139e-27,4.254434623060454e-20,2.046827517946289e-26,9.299243570562753e-37,7.055592092668918e-18,9.128091098696425e-19,3.300456108388446e-28,3.519690168527947e-21,4.364199699749622e-24
