Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330)
1.1463813669572956e-07,0.9328231733932778,5.174841809642657e-05,2.506971441322559e-06,1.1088169549366684e-05,4.547284626695259e-05,0.0,0.0,2.9819001571819715e-05,1.7875334816803433e-08,1.0981323435959407e-07,1.1355751067602412e-08,6.621268941856958e-10,2.4700588876641535e-16,3.958251187980418e-12,3.918405898245941e-09,3.3461815983867775e-06,6.092416489450357e-08,3.125452295573264e-11,3.8833737746694913e-11,2.4082458652858176e-05,2.7733367907442974e-10,8.739007393760103e-10,6.738554850861725e-12,1.2148460704506028e-10,8.434645943614692e-08,7.0189775891904395e-09,2.289548118194976e-09,2.332701851454689e-13,1.1825946370667899e-13,5.744859237758912e-12,5.536421153542665e-14,5.12384462519815e-10,1.1918541617022887e-15,3.76,0.0,0.6214268676489801,0.9964282484989245,3.024013199777339e-06,1.7807512264962255e-07,0.09665348897817959,0.096705108632446,3.396225313612212e-07,1.959690539328771e-09,0.0035306854268276804,8.551898390932511e-07,2.961797207245503e-07,5.7452535118237305e-06,4.785287079226253e-07,2.9531661475362483e-05,5.646408225702515e-05,0.006080025281291267,6.38767301932434e-07,5.223135165206285e-06,2.992219749514551e-07,5.3783999396612874e-09,7.002200620863447e-08,9.415914537057979e-08,1.5617898472102562e-09,6.956629186766237e-10,1.471769449809369e-07,6.863617862886336e-11,3.4813481476090327e-06,7.502809147278735e-11,6.409402405297459e-07,1.7641065210650232e-11,3.238850407867647e-11,3.480842792326766e-08,1.7422404565221946e-12,1.0942619555930497e-14,5.182564843895787e-19,1.2218326694595104e-17,1.3975529581165697e-16,1.4458784550835215e-11,1.1879542530059734e-19,1.5040791658964866e-10,1.5297188819008516e-15,7.181003097889735e-12,1.8023568154556643e-15
1.1839722162465718e-07,0.9333301612431323,5.419425216854137e-05,2.6691147942414057e-06,1.1857180673664072e-05,4.899188763674434e-05,0.0,0.0,3.07020181711366e-05,1.9042058012766674e-08,1.2332262914541002e-07,1.251769029410052e-08,7.403270913171301e-10,2.8365935551467236e-16,4.302293689709781e-12,4.261837096908246e-09,3.553925044253081e-06,6.91571189059708e-08,3.656832057290663e-11,4.442699865438121e-11,2.565645520619972e-05,3.018147396172857e-10,8.888902916047224e-10,7.469671435388542e-12,1.2939976800977273e-10,9.556907659419642e-08,7.589988474764197e-09,2.5185960350860423e-09,2.7004735062840123e-13,1.3437200702282258e-13,6.513126314632185e-12,6.247845077836852e-14,5.674544637822683e-10,1.4392027024613475e-15,3.76,0.0,0.6183959643899447,0.9964265296502156,3.3504041359315647e-06,1.9373987855562867e-07,0.09958442152591426,0.09963953425863854,3.4999410706858907e-07,2.020256004901056e-09,0.0035306793468069552,9.531801055786512e-07,3.3904043060885016e-07,5.946531963027479e-06,4.939721345081499e-07,3.137842572251338e-05,5.996738640416279e-05,0.006264232509476903,7.115969379524355e-07,5.563575884672359e-06,3.0951014500244853e-07,5.726664768439516e-09,7.350886725340834e-08,9.75221660675596e-08,1.7851244478034681e-09,7.896313931222594e-10,1.5847190136497191e-07,8.003410138879421e-11,3.6985909990569715e-06,7.763202398946744e-11,7.005176933419948e-07,1.9945018491469415e-11,3.461887116488693e-11,3.9617298632998394e-08,1.983983979804924e-12,1.278015787405005e-14,6.048379610110897e-19,1.457033236489854e-17,1.6213047101747233e-16,1.5804422521029923e-11,1.3856804068559472e-19,1.635370457881885e-10,1.668215697468779e-15,7.436097261256823e-12,1.9603649838304917e-15
1.221563065535848e-07,0.9338347278264083,5.667802054765002e-05,2.8366616661806225e-06,1.2651066662067447e-05,5.2659847528035124e-05,0.0,0.0,3.15795294190085e-05,2.0243500468482407e-08,1.381215786340554e-07,1.3780112475426713e-08,8.247171173276439e-10,3.246785196600082e-16,4.6698451507517945e-12,4.628586553037948e-09,3.7689201315414886e-06,7.818972212759036e-08,4.257717084892697e-11,5.060765198517951e-11,2.727826164562756e-05,3.274976801204227e-10,9.051603253106474e-10,8.261635482066272e-12,1.3760848004860142e-10,1.0786708641977046e-07,8.184551093254652e-09,2.7623410559475557e-09,3.114356759265634e-13,1.521671566542704e-13,7.36079602414651e-12,7.022958779207052e-14,6.261409526816737e-10,1.727620446843435e-15,3.76,0.0,0.6153796224141046,0.9964247802782559,3.6999288796371917e-06,2.102801357643829e-07,0.10250098412310818,0.10255971200103885,3.6031483419205576e-07,2.08052455476522e-09,0.0035306731588962393,1.0586805946539546e-06,3.864360958733592e-07,6.149628287804601e-06,5.094624808488125e-07,3.3284187001554475e-05,6.359033476832284e-05,0.006447525387395573,7.900359576483459e-07,5.914408979152792e-06,3.198612681402395e-07,6.085243313716337e-09,7.70894029469934e-08,1.0091659777555891e-07,2.0328981803095087e-09,8.930981372887692e-10,1.7034137199013027e-07,9.290572950228779e-11,3.923332960787786e-06,8.025755831938945e-11,7.637835043250909e-07,2.2472523748898744e-11,3.6930915009564e-11,4.489963002687454e-08,2.2495673468103897e-12,1.485742549369683e-14,7.026589038353537e-19,1.7295682110860795e-17,1.873534913902319e-16,1.7230265113383097e-11,1.6089818498495112e-19,1.775529007007089e-10,1.8169150361920557e-15,7.693406797458756e-12,2.1291401170879556e-15
1.2591539148251244e-07,0.9343368851470796,5.919907098124288e-05,3.0096922319433063e-06,1.346964182988407e-05,5.6477975719108226e-05,0.0,0.0,3.245157907907131e-05,2.1479426045963763e-08,1.543043598028898e-07,1.5149697428570894e-08,9.155708287344401e-10,3.704909758617104e-16,5.062380381674636e-12,5.019490616903597e-09,3.991247056084445e-06,8.806996078486872e-08,4.934723405801262e-11,5.741533818088638e-11,2.8947700216221288e-05,3.5439295789899387e-10,9.227636144463066e-10,9.118423916715892e-12,1.461145661423109e-10,1.2130797268004161e-07,8.802631949093508e-09,3.021246990437543e-09,3.5787794959358594e-13,1.717716860888786e-13,8.293580339104033e-12,7.865193595364878e-14,6.885277536626921e-10,2.0623263581307475e-15,3.76,0.0,0.6123777695825265,0.996422999713887,4.073405224549774e-06,2.2771946287956553e-07,0.1054032446502859,0.10546571068134566,3.705849529542773e-07,2.140497591968895e-09,0.003530666860715715,1.1719853992160813e-06,4.3867751120568097e-07,6.354457101580936e-06,5.249954496445081e-07,3.524913199377723e-05,6.733388780895416e-05,0.00662990822725902,8.743126955218918e-07,6.275615470664716e-06,3.3027793722743427e-07,6.454086489917077e-09,8.076471784152918e-08,1.0434101131189886e-07,2.30702558921124e-09,1.0067221460925622e-09,1.8280672100347445e-07,1.0739140417842671e-10,4.155638782124313e-06,8.290354722019405e-11,8.308650217299633e-07,2.5238489799900285e-11,3.932572568905718e-11,5.068362458587626e-08,2.540402986806975e-12,1.7197382679973308e-14,8.127904921973524e-19,2.044245791812405e-17,2.1570342934467738e-16,1.87386173805329e-11,1.8602873733978146e-19,1.9248654487610847e-10,1.976211981945387e-15,7.952818521233982e-12,2.309062495300868e-15
1.2967447641144007e-07,0.9348366451405827,6.175675847357118e-05,3.188289046163151e-06,1.431271559153588e-05,6.044746052875312e-05,0.0,0.0,3.3318210534302274e-05,2.274959534265879e-08,1.7197025704925216e-07,1.6633356297755697e-08,1.0131683417671713e-09,4.2156027570819025e-16,5.4814533895595095e-12,5.435396466059027e-09,4.220983858612699e-06,9.88468667627282e-08,5.694889702738464e-11,6.489086611747472e-11,3.066459404836883e-05,3.8251027819216685e-10,9.41753016180416e-10,1.0044217144182319e-11,1.549217625079109e-10,1.3596165978967827e-07,9.4441869337631e-09,3.2957802488997307e-09,4.098474322054838e-13,1.9331839953751015e-13,9.317406890630464e-12,8.778060340275769e-14,7.546957825561275e-10,2.449010988908321e-15,3.76,0.0,0.6093903341767996,0.9964211872798876,4.471650003046025e-06,2.4608136714501704e-07,0.10829127062810624,0.10835759878415643,3.808047023133358e-07,2.2001765121063026e-09,0.0035306604498238363,1.2933874927142664e-06,4.960850979709435e-07,6.560935177343255e-06,5.405668627420345e-07,3.727343048087243e-05,7.119895350594718e-05,0.006811385324040496,9.64655398835511e-07,6.647177780775351e-06,3.4076263823459486e-07,6.833145989487726e-09,8.453585258732861e-08,1.0779401399673946e-07,2.6095135602319706e-09,1.1311876875238792e-09,1.9589026311455074e-07,1.236402923493183e-10,4.395570128078931e-06,8.55688746433268e-11,9.018907506796478e-07,2.825841722811739e-11,4.180444744101892e-11,5.699798501675149e-08,2.8579268956936234e-12,1.9824433371300806e-14,9.36370898340657e-19,2.4063686303550228e-17,2.474795285218611e-16,2.0331779986300218e-11,2.1421770809364916e-19,2.0836940397955472e-10,2.146503389538491e-15,8.214222350066587e-12,2.500516639729129e-15
1.334335613403677e-07,0.9353340196744251,6.435044551194299e-05,3.3725368107490742e-06,1.518009301538511e-05,6.456943022849855e-05,0.0,0.0,3.417946679277425e-05,2.405376584895859e-08,1.912236926281998e-07,1.8238234339546828e-08,1.117796554153744e-09,4.78388432539344e-16,5.9286997020503325e-12,5.877162836391431e-09,4.458206486971431e-06,1.1057048405773752e-07,6.545693670134101e-11,7.30761894473814e-11,3.242876717594894e-05,4.1185863995224614e-10,9.6218166669372e-10,1.1043405086668502e-11,1.6403372078437293e-10,1.519005671867418e-07,1.0109162214968752e-08,3.586409962831627e-09,4.678491461962545e-13,2.1694624111457402e-13,1.0438418278637393e-11,9.765149724323886e-14,8.247231045061348e-10,2.8938626713958097e-15,3.76,0.0,0.6064172448951881,0.9964193422908425,4.8954788457606155e-06,2.653892829723369e-07,0.1111651292198464,0.11123544445892224,3.909743199554568e-07,2.259562703371261e-09,0.003530653923836643,1.4231784797212258e-06,5.589887318647017e-07,6.768981403351599e-06,5.561726586734278e-07,3.935723581055293e-05,7.518638870738404e-05,0.006991960955708009,1.0612920134325169e-06,7.029079703947704e-06,3.513177531166178e-07,7.222374284718514e-09,8.840378571623756e-08,1.1127424893372085e-07,2.942462640330072e-09,1.2672043518203572e-09,2.0961529719691823e-07,1.4181064367530993e-10,4.643185658695298e-06,8.825245504761963e-11,9.769903029699979e-07,3.1548408370376965e-11,4.436827986280897e-11,6.38718800883218e-08,3.2035968433128833e-12,2.2764466334708624e-14,1.0746071800209296e-18,2.8217739665796464e-17,2.830022192482674e-16,2.201204852596683e-11,2.457386634717338e-19,2.2523329486626015e-10,2.328188759840022e-15,8.47751123734162e-12,2.7038917070422413e-15
1.3719264626929532e-07,0.9358290205488491,6.697950226570367e-05,3.562522164602415e-06,1.6071575331405383e-05,6.884495444639977e-05,0.0,0.0,3.50353904933413e-05,2.5391692101747184e-08,2.1217435313589872e-07,1.997171391589405e-08,1.2297496828272138e-09,5.415185447931217e-16,6.405838747285053e-12,6.34566057828037e-09,4.702988856493216e-06,1.2329183560812564e-07,7.495068738030218e-11,8.201438226289536e-11,3.424004455406822e-05,4.4244637880497104e-10,9.841031297433873e-10,1.2120593190327864e-11,1.7345401016188745e-10,1.691996641035283e-07,1.0797495032367564e-08,3.89360809325198e-09,5.324211835866408e-13,2.4280040115110494e-13,1.1662971232241403e-11,1.0830132746806635e-13,8.98684991518774e-10,3.403594296581873e-15,3.76,0.0,0.6034584308488384,0.9964174640532554,5.345705956625533e-06,2.85666561038957e-07,0.11402488723385616,0.11409931552188596,4.0109404230581674e-07,2.31865754662178e-09,0.0035306472803180943,1.5616483610657903e-06,6.277275620826904e-07,6.978516741896837e-06,5.718088902762434e-07,4.1500685352585324e-05,7.929700045012862e-05,0.007171639383452048,1.1644499791024054e-06,7.421306381216102e-06,3.61945562647408e-07,7.621724629598647e-09,9.236943540736724e-08,1.1478039429924538e-07,3.308068262265691e-09,1.4155070761957327e-09,2.2400614019765086e-07,1.6207004113584522e-10,4.89854110683356e-06,9.095323273548367e-11,1.056294348066352e-06,3.5125177382803924e-11,4.701847900296431e-11,7.133491054325442e-08,3.5788905893827267e-12,2.604489518562693e-14,1.228777120019385e-18,3.2968763968421814e-17,3.2261416808153285e-16,2.3781712873940952e-11,2.8088113818880134e-19,2.4311044761808766e-10,2.5216709551269826e-15,8.742581106034839e-12,2.919581790514545e-15
1.4095173119822295e-07,0.9363216594974583,6.96433067611833e-05,3.7583334919908428e-06,1.698696039732229e-05,7.327504556054631e-05,0.0,0.0,3.5886023911254055e-05,2.6763125834150658e-08,2.3493731200840376e-07,2.184141763194409e-08,1.3493298147817683e-09,6.115375390654868e-16,6.914676277115697e-12,6.841773079774828e-09,4.955402908646074e-06,1.3706289052779334e-07,8.551421158418286e-11,9.174961418878445e-11,3.609825207633224e-05,4.742812074201867e-10,1.0075715123806274e-09,1.3280608394926705e-11,1.8318611945802785e-10,1.879365246000869e-07,1.150911441425416e-08,4.2178495278156365e-09,6.041360305896352e-13,2.710324197316446e-13,1.2997635632666476e-11,1.197676104773014e-13,9.7665397935547e-10,3.985470664121873e-15,3.76,0.0,0.60051382155804,0.9964155518656019,5.823143901937441e-06,3.0693645792382954e-07,0.1168706111259827,0.11694927945800343,4.1116410454895416e-07,2.3774624154308034e-09,0.0035306405167363727,1.7090853126830577e-06,7.026498228917762e-07,7.189464188827484e-06,5.874717224440135e-07,4.370390094556749e-05,8.353154725436067e-05,0.00735042485190783,1.2743560342474772e-06,7.823844274203357e-06,3.7264824921317844e-07,8.031151061679071e-09,9.643366123486904e-08,1.1831116265102239e-07,3.708621874925337e-09,1.5768561463318625e-09,2.3908816128208723e-07,1.8459564479123657e-10,5.161689354461876e-06,9.367018122304395e-11,1.1399345652571268e-06,3.9006060393956725e-11,4.9756358358980956e-11,7.94170751847311e-08,3.985304114009028e-12,2.969469719960169e-14,1.4002310089703807e-18,3.8387136967448105e-17,3.666813678083977e-16,2.5643056557590684e-11,3.199510351384906e-19,2.6203352224735903e-10,2.7273567800730402e-15,9.00933078370601e-12,3.14798615051392e-15
1.4471081612715058e-07,0.9368119481878462,7.234124503516633e-05,3.960060747036444e-06,1.7926043127192356e-05,7.786066008068563e-05,0.0,0.0,3.6731408963702534e-05,2.8167816121573906e-08,2.5963314796896073e-07,2.3855211575927385e-08,1.476847468925333e-09,6.890790343863033e-16,7.457106826554971e-12,7.366396583766488e-09,5.2155186680342776e-06,1.5193653177041835e-07,9.723647451675812e-11,1.023271249902471e-10,3.8003216591630165e-05,5.07370253463859e-10,1.0326415565152816e-09,1.4528505062257158e-11,1.9323345914300697e-10,2.0819138274689038e-07,1.2243941825529065e-08,4.559612167256627e-09,6.836019084275428e-13,3.018002875281591e-13,1.4449193410799055e-11,1.3208867214513938e-13,1.0586999236472738e-09,4.647336394994296e-15,3.76,0.0,0.5975833469485363,0.9964136050182195,6.328603412416955e-06,3.2922212625928506e-07,0.1197023670019664,0.11978540342284828,4.2118474063069746e-07,2.435978676128898e-09,0.00353063363059431,1.8657754776247805e-06,7.841126382738078e-07,7.4017487335580984e-06,6.031574298701567e-07,4.5966989334790964e-05,8.789074039263994e-05,0.007528321589372007,1.3912360297237726e-06,8.236681139492111e-06,3.834278995705269e-07,8.450608403940801e-09,1.0059726589101182e-07,1.218653002547984e-07,4.146511979618912e-09,1.7520371755417222e-09,2.54887816154687e-07,2.0957442827706418e-10,5.432680507488247e-06,9.640230261186524e-11,1.2280435969445333e-06,4.320902575066087e-11,5.258328999759058e-11,8.814873722364125e-08,4.4243498666170824e-12,3.374445084061533e-14,1.5903933686117114e-18,4.4549954803257523e-17,4.1559426442608657e-16,2.7598356156688172e-11,3.6327101167167244e-19,2.8203562113128325e-10,2.9456574498960466e-15,9.277661939771498e-12,3.389509388645142e-15
1.484699010560782e-07,0.9372998982222097,7.507271126873121e-05,4.167795292380368e-06,1.888861588567233e-05,8.260270001673573e-05,0.0,0.0,3.757158721528565e-05,2.960550952411784e-08,2.8638805938355045e-07,2.6021208632411854e-08,1.6126221670478167e-09,7.748263298802678e-16,8.03511620205615e-12,7.920440416725846e-09,5.483404297814387e-06,1.6796652424412546e-07,1.1021152210979814e-10,1.1379319877578026e-10,3.9954765920416416e-05,5.417200952877929e-10,1.059368710961446e-09,1.586957085915924e-11,2.0359936331660423e-10,2.300471878548853e-07,1.3001891755195906e-08,4.919377001749315e-09,7.71464129665991e-13,3.3526854397701903e-13,1.602463732901413e-11,1.453036504085548e-13,1.1448900552207231e-09,5.39764439742592e-15,3.76,0.0,0.5946669373478906,0.9964116227933746,6.862893197359463e-06,3.5254660537787615e-07,0.12252022061980858,0.12260775424450047,4.3115618325987455e-07,2.494207687852135e-09,0.003530626619389533,2.032002770684123e-06,8.724818202761879e-07,7.615297319469033e-06,6.188623947633197e-07,4.829004260136214e-05,9.237524513391444e-05,0.007705333808013932,1.5153147516794942e-06,8.659806003359481e-06,3.9428650756371186e-07,8.880052266651991e-09,1.0486099688395259e-07,1.2544158641840002e-07,4.624225072967349e-09,1.941861062389444e-09,2.7143268149796736e-07,2.372034076636161e-10,5.711561969156014e-06,9.914862695729441e-11,1.3207550030515164e-06,4.775268436184002e-11,5.550070569567061e-11,9.756059096055076e-08,4.897555036592594e-12,3.82263719490724e-14,1.8007646129239784e-18,5.154154838958924e-17,4.697689202364526e-16,2.964988072770406e-11,4.1118085184811815e-19,3.0315029791767463e-10,3.176988965296431e-15,9.54747902433803e-12,3.644561574934899e-15
1.5222898598500583e-07,0.9377855211379588,7.783710790254698e-05,4.381629750689843e-06,1.9874468850332883e-05,8.750201423317512e-05,0.0,0.0,3.840659988340598e-05,3.1075950225439325e-08,3.153339744768144e-07,2.8347771850307543e-08,1.7569830123794634e-09,8.695155179277577e-16,8.650783993564096e-12,8.50482713932061e-09,5.759126153561939e-06,1.8520748339449872e-07,1.2453866263709519e-10,1.2619513786136963e-10,4.195272887047487e-05,5.773367954772686e-10,1.0878091863246462e-09,1.7309332591616717e-11,2.1428709163835e-10,2.535896596655758e-07,1.3782872249312365e-08,5.297628177640772e-09,8.684064695366991e-13,3.716083728445784e-13,1.7731169656359912e-11,1.5945249732270484e-13,1.2352890346609194e-09,6.245484880960918e-15,3.76,0.0,0.5917645234818983,0.9964096044653978,7.426819770204751e-06,3.769328124384799e-07,0.12532423739211043,0.12541639842541852,4.4107866392456277e-07,2.5521508025939056e-09,0.003530619480517559,2.2080486952176015e-06,9.681316615908746e-07,7.83003880474661e-06,6.345831046262308e-07,5.067313858252653e-05,9.69856819625678e-05,0.007881465704081356,1.6468157532544795e-06,9.093209136882977e-06,4.052259767954728e-07,9.319439049191534e-09,1.0922554821319698e-07,1.2903883282819247e-07,5.144346496685144e-09,2.1471639274232056e-09,2.887514894795142e-07,2.676898623310344e-10,5.998378512007177e-06,1.0190821165519903e-10,1.4182032165321858e-06,5.265630014446771e-11,5.851009796356663e-11,1.0768362886584147e-07,5.4064598492915205e-12,4.317434853575208e-14,2.0329226442135664e-18,5.945403470590193e-17,5.29648219493667e-16,3.179989125232356e-11,4.640378238752951e-19,3.254115633345047e-10,3.421772408074065e-15,9.818689207291343e-12,3.913558333778014e-15
1.5598807091393346e-07,0.9382688284083104,8.063384573485601e-05,4.601657867702653e-06,2.0883390344377816e-05,9.255939978837579e-05,0.0,0.0,3.923648784358913e-05,3.257888016812618e-08,3.466086573769842e-07,3.084351784678485e-08,1.910269274217466e-09,9.73938724588501e-16,9.306286104731251e-12,9.120492629758492e-09,6.042748835628152e-06,2.0371484426989435e-07,1.403226518808087e-10,1.395812363616889e-10,4.399693525215367e-05,6.142259323797292e-10,1.1180199956179967e-09,1.8853561986576277e-11,2.2529983121197496e-10,2.7890734341843417e-07,1.4586785395179297e-08,5.694853055035818e-09,9.751525516790272e-13,4.109976952419849e-13,1.9576200746264715e-11,1.7457598053322854e-13,1.3299590060977225e-09,7.200614911939635e-15,3.76,0.0,0.5888760364710554,0.996407549300628,8.02118728483033e-06,4.024035340147298e-07,0.12811448238838444,0.12821140214429594,4.50952412902312e-07,2.6098093652544776e-09,0.003530612211369801,2.394192171703155e-06,1.0714447228968606e-06,8.045903923670181e-06,6.503161500867527e-07,5.311634128326578e-05,0.00010172262777270167,0.008056721458100694,1.7859611949669584e-06,9.536882031423087e-06,4.162481232535275e-07,9.76872594184201e-09,1.1369156201902985e-07,1.3265588289212357e-07,5.709561194903291e-09,2.3688070297484333e-09,3.0687416227717385e-07,3.012515475466764e-10,6.293172348423488e-06,1.0468014084405109e-10,1.5205234999696057e-06,5.79398005752391e-11,6.161302109103307e-11,1.1854910911766228e-07,5.9526158905388566e-12,4.8623974130733806e-14,2.2885243819913957e-18,6.838790307776293e-17,5.957031181870565e-16,3.405064010976978e-11,5.222170224031597e-19,3.488538883153804e-10,3.6804341686136296e-15,1.0091202317697402e-11,4.196920894626122e-15
