Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134)
1.5694884244879428e-09,0.4788389314108278,2.2576903309462952e-17,1.7245557135525195e-21,2.2216531363022594e-15,1.8484714928349602e-20,0.0,0.0,1.6983953258466008e-12,5.454367924251494e-20,3.3905203036361027e-22,5.3307275646046655e-24,1.4563588136291414e-33,8.553206430350159e-43,1.7399827069811406e-31,2.0970367925159875e-21,8.943315417281469e-19,2.7204195586436508e-24,4.814805256698424e-40,1.7626090996457367e-40,1.6304526700029688e-21,1.3228698086125686e-32,1.8449836019775974e-20,2.866174895101741e-35,1.054834767555839e-26,5.841296911677542e-32,2.3876651556640608e-32,6.84263960857296e-39,6.392748880122192e-39,5.050803256804116e-41,1.6050067609468032e-31,4.565856185873276e-39,4.06387244146778e-30,1.090162577986483e-50,3.76,0.0,0.7106968495081101,0.9999793568162992,2.549334413715657e-18,1.08921541963109e-23,2.6066859958544146e-09,2.6066859958801333e-09,3.489539871548697e-21,1.2495930227345847e-26,2.064318199924969e-05,2.3429450405537494e-24,4.580915870517409e-26,1.6967349438834907e-12,6.218930889351935e-16,1.6396661774187883e-18,1.8096323208920102e-16,1.0624085550794862e-11,2.846142709829122e-23,2.2242004397408056e-15,1.7297781520272068e-20,8.658799155809952e-25,1.3844222958099193e-21,8.794276958202649e-18,6.253037403782763e-33,5.272233630535441e-30,2.06383263019409e-20,2.091885219039772e-35,8.94342720677443e-19,6.888870120249279e-16,8.036785037178736e-28,4.205009183452312e-33,7.497381469529597e-32
1.6147611159316029e-09,0.47883893141742256,2.3834315080334547e-17,1.868680129371039e-21,2.351583689896147e-15,2.0053101958925888e-20,0.0,0.0,1.7473910392745632e-12,5.773584078825815e-20,3.692373855309348e-22,5.795745493463093e-24,1.6166374753511682e-33,9.287431543758417e-43,1.8374025125043102e-31,2.2148213661097696e-21,9.466548655464723e-19,2.9584607262344153e-24,5.270546878672286e-40,1.9223072806491214e-40,1.72587178205834e-21,1.440261266208375e-32,1.8924014952481292e-20,3.303954128375909e-35,1.1486816341586477e-26,6.568942593483697e-32,2.6001254971151163e-32,7.854289225817675e-39,7.369303032552087e-39,5.822347873726634e-41,1.7978328972315267e-31,5.259210830527986e-39,4.553304524342566e-30,1.3301944570894706e-50,3.76,0.0,0.7106968494327166,0.9999793248248315,2.776292167888063e-18,1.1862025192813602e-23,2.681877178353883e-09,2.681877178381105e-09,3.683434927338607e-21,1.322243145990664e-26,2.067517341778221e-05,2.47944414012881e-24,4.9331761257616586e-26,1.7456337010684126e-12,6.582270575501368e-16,1.7855648371592183e-18,1.9155081266356265e-16,1.0930476699445212e-11,3.0127059212521734e-23,2.3543577772627784e-15,1.830865994084884e-20,9.180226467627135e-25,1.4653547158311382e-21,9.308083890857683e-18,7.005406515379802e-33,5.741686387790854e-30,2.1236022230404244e-20,2.4109274773566236e-35,9.4666704013269e-19,7.289713159590016e-16,8.752471829996255e-28,4.711539589034398e-33,8.101233106522805e-32
1.660033807375263e-09,0.4788389314240173,2.5125796045957774e-17,2.020649064051604e-21,2.4852014339384795e-15,2.1707635014728555e-20,0.0,0.0,1.7963870261844078e-12,6.101878139772536e-20,4.0116262488996265e-22,6.286489513548703e-24,1.7896255931857582e-33,1.0060935081774691e-42,1.9372313641011165e-31,2.3355502763824603e-21,1.0004646942912563e-18,3.2097548218572152e-24,5.754032987020741e-40,2.0916320332920674e-40,1.8240041739344642e-21,1.5643752321517957e-32,1.9395189914924817e-20,3.7936543368711334e-35,1.2479304388470385e-26,7.362217311562791e-32,2.824819195891416e-32,8.982063018804197e-39,8.461699798083068e-39,6.685413529589527e-41,2.007500839475096e-31,6.034086683510495e-39,5.0856593304369635e-30,1.6141675686073902e-50,3.76,0.0,0.7106968493573231,0.9999792966010952,3.016330894223678e-18,1.2887816935025236e-23,2.7570683608453364e-09,2.7570683608741053e-09,3.8820096635881175e-21,1.3969183667413006e-26,2.07033971049357e-05,2.6197775877568e-24,5.302367793616674e-26,1.7945299966585181e-12,6.955889982722898e-16,1.939863939740319e-18,2.0243920725076698e-16,1.123686414779941e-11,3.184005436985666e-23,2.48821537656557e-15,1.9348160378256877e-20,9.716731886050835e-25,1.5485809640592205e-21,9.83642788492438e-18,7.823656508649091e-33,6.238206938562686e-30,2.183385268708682e-20,2.76774061344565e-35,1.0004779219465101e-18,7.701758145772521e-16,9.509431509238546e-28,5.26250696024706e-33,8.731061085077647e-32
1.705306498818923e-09,0.4788389314306121,2.6451352656825718e-17,2.1806712612967593e-21,2.6225059582176146e-15,2.345061718984998e-20,0.0,0.0,1.8453832869617157e-12,6.439250157666932e-20,4.34876442509502e-22,6.803592540472724e-24,1.975962576010907e-33,1.0874574132838112e-42,2.0394508798673653e-31,2.45920288111653e-21,1.0557609553336933e-18,3.474634952165376e-24,6.266083368569028e-40,2.2709023724899064e-40,1.924849845631107e-21,1.6953961688723854e-32,1.9863380082214917e-20,4.3397612203418195e-35,1.352731735806426e-26,8.224975882145746e-32,3.062087527872015e-32,1.0235669512904188e-38,9.679950613486407e-39,7.647909356824581e-41,2.2349593365899205e-31,6.897425576227756e-39,5.6633746744322475e-30,1.9485884943903327e-50,3.76,0.0,0.7106968492819297,0.9999792717007295,3.2698165927214048e-18,1.397109584062188e-23,2.8322595433287757e-09,2.8322595433591332e-09,4.0852228702490604e-21,1.4736164536837218e-26,2.0728297421428745e-05,2.76394339325078e-24,5.688863220059222e-26,1.843423832337146e-12,7.339786250470919e-16,2.1027978054318734e-18,2.1362840233400663e-16,1.1543247895901876e-11,3.360041274934431e-23,2.6257731931767704e-15,2.041627606750257e-20,1.0268298935409616e-24,1.6341006257161505e-21,1.0379304910269616e-17,8.711518174772513e-33,6.762553562186043e-30,2.243181779226197e-20,3.1655803173852006e-35,1.055775295100933e-18,8.124994359324657e-16,1.0308820868332367e-27,5.860436795271408e-33,9.386975196913347e-32
1.7505791902625832e-09,0.4788389314372068,2.7810991360708465e-17,2.3489554562318495e-21,2.763496852543702e-15,2.5284352012030047e-20,0.0,0.0,1.894379821971331e-12,6.785700183154094e-20,4.704275280645138e-22,7.347683051265598e-24,2.1763023984028703e-33,1.172919391140513e-42,2.1440427983684203e-31,2.5857586708477055e-21,1.1125435760947921e-18,3.753432291577409e-24,6.807521211478448e-40,2.460441521286518e-40,2.0284087971480346e-21,1.8335083229813173e-32,2.0328604506995385e-20,4.947011488754747e-35,1.4632360304489643e-26,9.161199012996621e-32,3.312271676501899e-32,1.162534287641024e-38,1.1034627498945754e-38,8.718187313143436e-41,2.4811826503546434e-31,7.856546649470964e-39,6.288955573031634e-30,2.340713192398419e-50,3.76,0.0,0.7106968492065362,0.9999792497322717,3.537115222659486e-18,1.5113428250769808e-23,2.9074507258042e-09,2.907450725836189e-09,4.293033700181366e-21,1.552335177304325e-26,2.075026583002393e-05,2.9119396152521842e-24,6.093034842067543e-26,1.8923152097658658e-12,7.733956519205478e-16,2.274600689306297e-18,2.251183844038283e-16,1.1849627943797063e-11,3.5408134543082897e-23,2.7670311826049577e-15,2.1513000245279767e-20,1.083491235957185e-24,1.721913286098071e-21,1.0936710938174679e-17,9.672824318412079e-33,7.315484511284331e-30,2.3029917666199412e-20,3.60788384779127e-35,1.1125590886278264e-18,8.559411090810717e-16,1.115179668326723e-27,6.507924351684544e-33,1.0069077999591744e-31
1.7958518817062433e-09,0.4788389314438016,2.9204718602640955e-17,2.525710375391723e-21,2.908173706750394e-15,2.7211143442485565e-20,0.0,0.0,1.9433766315596834e-12,7.141228266945505e-20,5.0786456686037055e-22,7.919385112875149e-24,2.3913135348386006e-33,1.2625627864392622e-42,2.250988977869423e-31,2.7151972680187717e-21,1.1708124840447769e-18,4.046476094669185e-24,7.379173161318927e-40,2.6605770307901694e-40,2.1346810284850117e-21,1.9788957255238206e-32,2.079088212022561e-20,5.620399673020144e-35,1.5795937794317284e-26,1.0174996021871725e-31,3.575712732850499e-32,1.3161856720044125e-38,1.253687829886621e-38,9.905054217423531e-41,2.747170517327156e-31,8.919155697336872e-39,6.964974234132159e-30,2.7986105013144253e-50,3.76,0.0,0.7106968491311427,0.9999792303512104,3.818592702597768e-18,1.6316380430177454e-23,2.98264190827161e-09,2.982641908305273e-09,4.505401665964456e-21,1.633072309883349e-26,2.076964684220505e-05,3.0637643611777665e-24,6.515255167566339e-26,1.941204130586804e-12,8.138397930387895e-16,2.4555067812610947e-18,2.3690913995813687e-16,1.2156004291529424e-11,3.7263219956240364e-23,2.9119893003414146e-15,2.2638326149969376e-20,1.1416558015475681e-24,1.812018530575274e-21,1.1508641941329065e-17,1.0711509704723006e-32,7.89775801228946e-30,2.3628152429165195e-20,4.098274922990251e-35,1.1708292316083003e-18,9.00499764082304e-16,1.203951571276769e-27,7.207634642846737e-33,1.077746537137971e-31
1.8411245731499034e-09,0.47883893145039635,3.063254082490932e-17,2.7111447367137102e-21,3.056536110695408e-15,2.9233295875740645e-20,0.0,0.0,1.9923737160574126e-12,7.505834459815126e-20,5.472362398571128e-22,8.519318410612435e-24,2.6216788940031706e-33,1.3564697777397532e-42,2.3602713955659645e-31,2.8474984261343546e-21,1.2305676067024199e-18,4.354093708543214e-24,7.981869499857473e-40,2.8716409000518564e-40,2.2436665396418043e-21,2.1317421922315377e-32,2.125023173195986e-20,6.365184935147634e-35,1.7019553906743681e-26,1.1270607448238347e-31,3.852751695670199e-32,1.4856537895563004e-38,1.419844192190408e-38,1.1217783784924228e-40,3.0339481107723885e-31,1.0093354497977651e-38,7.694070045997089e-30,3.331227272498587e-50,3.76,0.0,0.7106968490557493,0.9999792132532805,4.114614910380278e-18,1.758151856714788e-23,3.057833090731005e-09,3.057833090766385e-09,4.722286636715835e-21,1.715825625499532e-26,2.0786744722644044e-05,3.2194157871653755e-24,6.955896771968942e-26,1.9900905964252635e-12,8.553107626475872e-16,2.645750206040536e-18,2.490006555021017e-16,1.2462376939143439e-11,3.916566920705964e-23,3.06064750186069e-15,2.3792247021638947e-20,1.2013222837800173e-24,1.9044159445921974e-21,1.20950938938236e-17,1.18316110065601e-32,8.510132265960018e-30,2.4226522201421758e-20,4.6405686118857033e-35,1.2305856531720367e-18,9.461743319969489e-16,1.2973134698464933e-27,7.962302434290081e-33,1.1512227501964068e-31
1.8863972645935633e-09,0.478838931456991,3.2094464467039494e-17,2.9054672495345515e-21,3.208583654260265e-15,3.135311413945558e-20,0.0,0.0,2.0413710757815516e-12,7.879518812596187e-20,5.88591223693541e-22,9.148098276420928e-24,2.868095753463949e-33,1.4547213880127124e-42,2.471872146818825e-31,2.982642028920503e-21,1.2918088716344789e-18,4.67661058512078e-24,8.61644446542106e-40,3.0939696957676235e-40,2.3553653306181788e-21,2.2922313237746076e-32,2.170667203212215e-20,7.186897876697395e-35,1.8304712233759935e-26,1.2452407768696224e-31,4.1437294714548323e-32,1.6721280291398025e-38,1.6031663578706053e-38,1.2666128660527207e-40,3.34256600263469e-31,1.1387650100120139e-38,8.478949566428596e-30,3.948456808432026e-50,3.76,0.0,0.7106968489803558,0.9999791981688835,4.425547683137708e-18,1.8910408773630404e-23,3.1330242731823853e-09,3.1330242732195253e-09,4.94364883493648e-21,1.800592900034703e-26,2.080182907051434e-05,3.378892098018908e-24,7.415332306784499e-26,2.038974608891915e-12,8.978082750919382e-16,2.8455650232562114e-18,2.6139291754802685e-16,1.2768745886683599e-11,4.111548252685322e-23,3.2130057426203396e-15,2.4974756102042348e-20,1.2624894855372279e-24,1.99910511366742e-21,1.2696062771144587e-17,1.3037266752281427e-32,9.153365447895304e-30,2.4825027103227863e-20,5.238776222929114e-35,1.2918282824967275e-18,9.929637448859179e-16,1.3953810365065388e-27,8.774732240112028e-33,1.227345015735533e-31
1.9316699560372234e-09,0.4788389314635857,3.3590495965791366e-17,3.1088866145805555e-21,3.3643159273512245e-15,3.3572903494252794e-20,0.0,0.0,2.0903687110367096e-12,8.262281376179401e-20,6.319781907109807e-22,9.806335716816261e-24,3.131275695052539e-33,1.5573974950324612e-42,2.585773444398672e-31,3.1206080894946974e-21,1.3545362064553805e-18,5.014350293291071e-24,9.283736410159017e-40,3.3279046716508042e-40,2.4697774014138997e-21,2.4605465060132114e-32,2.216022159127149e-20,8.091347344005344e-35,1.9652915880326274e-26,1.3724908381386988e-31,4.4489868744980837e-32,1.8768558622552427e-38,1.8049510015298184e-38,1.4260332448226199e-40,3.6741001255943077e-31,1.28109640249753e-38,9.32238651194173e-30,4.661212909783963e-50,3.76,0.0,0.7106968489049623,0.9999791848600467,4.751756817289567e-18,2.0304617085270093e-23,3.208215455625752e-09,3.2082154556646934e-09,5.169448833408109e-21,1.8873719111782619e-26,2.0815137858276108e-05,3.5421915471546256e-24,7.893934490631416e-26,2.087856169583979e-12,9.413320448158196e-16,3.055185227408392e-18,2.740859126153541e-16,1.3075111134194412e-11,4.311266016001315e-23,3.369063978061869e-15,2.618584663461936e-20,1.3251563132208231e-24,2.0960856233936576e-21,1.331154455017035e-17,1.4332717274694721e-32,9.828215709051382e-30,2.5423667254838667e-20,5.89711018807505e-35,1.3545570488077559e-18,1.0408669358093915e-15,1.498269942052001e-27,9.6477983193766e-33,1.3061215238131959e-31
1.9769426474808835e-09,0.4788389314701805,3.5120641755154624e-17,3.3216115239487654e-21,3.523732519902018e-15,3.5894969633541735e-20,0.0,0.0,2.1393666221159593e-12,8.654122201511651e-20,6.774458089768553e-22,1.049463744057339e-23,3.411944540802409e-33,1.664576841653125e-42,2.7019576177390725e-31,3.2613767495442955e-21,1.4187495388269695e-18,5.3676345309510695e-24,9.984587629341386e-40,3.5737918875415106e-40,2.586902752028734e-21,2.636870910248676e-32,2.2610898861359235e-20,9.084627230796011e-35,2.1065667464561425e-26,1.5092760651464952e-31,4.768864626951847e-32,2.1011442215911813e-38,2.026558474293558e-38,1.6011141737568747e-40,4.02965173519147e-31,1.4372641401499798e-38,1.0227221746941022e-29,5.481508794361402e-50,3.76,0.0,0.7106968488295689,0.9999791731181645,5.093608068546524e-18,2.1765709461456566e-23,3.2834066380611034e-09,3.28340663810189e-09,5.39964755213055e-21,1.9761604384315555e-26,2.0826879691274144e-05,3.709312436549413e-24,8.392076074273907e-26,2.1367352800861156e-12,9.858817863619946e-16,3.274844747909585e-18,2.870796272308131e-16,1.3381472681720414e-11,4.515720236404403e-23,3.52882216361346e-15,2.7425511864495156e-20,1.3893217597242588e-24,2.1953570594377486e-21,1.3941535209168474e-17,1.5722304660927818e-32,1.0535441176264748e-29,2.6022442776505708e-20,6.619988942150385e-35,1.418771881377947e-18,1.0898828388265757e-15,1.6060958556198809e-27,1.0584444672520674e-32,1.38756003999244e-31
2.0222153389245436e-09,0.4788389314767752,3.668490826634066e-17,3.543850661092721e-21,3.686833021875816e-15,3.832161868334601e-20,0.0,0.0,2.1883648093024264e-12,9.055041339593627e-20,7.250427423083224e-22,1.1213605886378328e-23,3.710842288962257e-33,1.7763370460699e-42,2.8204071121898415e-31,3.404928278505677e-21,1.4844487964580938e-18,5.736783137030024e-24,1.0719844225925601e-39,3.8319823284672026e-40,2.706741382462446e-21,2.8213874934744976e-32,2.305872217648587e-20,1.017312328027322e-34,2.254446911793162e-26,1.656075869821986e-31,5.103703358884555e-32,2.3463608794820215e-38,2.269414326723482e-38,1.7929818129483923e-40,4.410347371963635e-31,1.6082460091635734e-38,1.119636327289906e-29,6.422537970701528e-50,3.76,0.0,0.7106968487541754,0.9999791627599326,5.451467151913454e-18,2.3295251785374284e-23,3.358597820488441e-09,3.358597820531115e-09,5.6342062552636014e-21,2.0669562631122588e-26,2.083723787382549e-05,3.880253116688243e-24,8.910129816638393e-26,2.185611941972008e-12,1.0314572143716967e-15,3.5047774491080495e-18,3.0037404792847936e-16,1.3687830529306125e-11,4.724910940958612e-23,3.692280254691947e-15,2.8693745038479946e-20,1.4549848921117152e-24,2.296919007540648e-21,1.458603072779136e-17,1.72104727024707e-32,1.1275799952777067e-29,2.662135378847689e-20,7.412041801878068e-35,1.4844727095271514e-18,1.1400103889950923e-15,1.7189744447067524e-27,1.1587685037761016e-32,1.4716679028861864e-31
2.0674880303682037e-09,0.47883893148337,3.828330192777248e-17,3.775812700822848e-21,3.853617023264361e-15,4.0855157202131406e-20,0.0,0.0,2.2373632728712426e-12,9.465038841476934e-20,7.74817650295927e-22,1.1963839250457034e-23,4.028723050033353e-33,1.892754612073827e-42,2.9411044882685993e-31,3.551243072742562e-21,1.5516339071040994e-18,6.122114103503203e-24,1.1490356420655928e-39,4.102832023676333e-40,2.8292932927148023e-21,3.0142789986273675e-32,2.350370975365864e-20,1.1363519886956484e-34,2.4090822485419187e-26,1.8133842037851898e-31,5.453843608339547e-32,2.61393582634197e-38,2.535010831697491e-38,2.002815026182479e-40,4.8173388235893725e-31,1.795063981148184e-38,1.2232786217534481e-29,7.498756704459993e-50,3.76,0.0,0.7106968486787819,0.9999791536223505,5.82569974169279e-18,2.4894809864053543e-23,3.433789002907763e-09,3.4337890029523673e-09,5.873086548070006e-21,2.1597571683587367e-26,2.0846375406823232e-05,4.055011986508677e-24,9.448468502216317e-26,2.2344861568063275e-12,1.0780580435842536e-15,3.7452171303083015e-18,3.139691612496118e-16,1.3994184676996101e-11,4.938838158040234e-23,3.859438206701953e-15,2.999053940506855e-20,1.5221448570361216e-24,2.400771053517418e-21,1.5245027087070888e-17,1.8801766845287463e-32,1.2050050118750268e-29,2.722040041099649e-20,8.278113846270839e-35,1.5516594626217388e-18,1.1912485223694027e-15,1.8370213751858558e-27,1.2660602887503285e-32,1.5584521553531517e-31
2.112760721811864e-09,0.47883893148996476,3.991582916507997e-17,4.017706309308389e-21,4.024084114086638e-15,4.3497892180631226e-20,0.0,0.0,2.286362013090543e-12,9.88411475826261e-20,8.26819188326942e-22,1.274593151393425e-23,4.366354983370947e-33,2.0139049391852483e-42,3.064032420919251e-31,3.7003016547321075e-21,1.620304798566553e-18,6.523943587287918e-24,1.2296978993791181e-39,4.386702165403622e-40,2.9545584827855677e-21,3.215727954837767e-32,2.394587969354202e-20,1.2662806895920383e-34,2.5706228725682887e-26,1.9817098540917363e-31,5.819625821393384e-32,2.905362648646261e-38,2.824908506941791e-38,2.231846583190761e-40,5.251803087099878e-31,1.9987851184595867e-38,1.33395328239889e-29,8.725971508276201e-50,3.76,0.0,0.7106968486033884,0.9999791455601736,6.216671471487226e-18,2.6565949428419483e-23,3.508980185319072e-09,3.5089801853656477e-09,6.116250373899805e-21,2.254560939134326e-26,2.085443753435938e-05,4.233587493344982e-24,1.0007464965100889e-25,2.283357926145721e-12,1.1256839888368799e-15,3.996397525790398e-18,3.2786495374250194e-16,1.43005351248349e-11,5.1575019173359136e-23,4.030295975034563e-15,3.1315888214440105e-20,1.5908008890046128e-24,2.5069127832572345e-21,1.5918520269415526e-17,2.0500834140840948e-32,1.2858949731776175e-29,2.781958276430521e-20,9.223270793907024e-35,1.6203320700743212e-18,1.2435961759992827e-15,1.9603523113237088e-27,1.3806351424758437e-32,1.6479196791555767e-31
2.158033413255524e-09,0.4788389314965594,4.158249640110106e-17,4.269740144061e-21,4.198233884391087e-15,4.6252131041667975e-20,0.0,0.0,2.335361030221363e-12,1.0312269141101248e-19,8.810960076082892e-22,1.356047246979398e-23,4.724520234663745e-33,2.1398623326028917e-42,3.1891736987842407e-31,3.8520846722646905e-21,1.6904613986932393e-18,6.942585921967342e-24,1.3140571139836851e-39,4.683959227227326e-40,3.0825369526745077e-21,3.4259166776798736e-32,2.438524998119545e-20,1.4078286398008304e-34,2.7392188511243795e-26,2.161576775852609e-31,6.201390352214039e-32,3.222199906199661e-38,3.140737637020007e-38,2.4813643614370445e-40,5.714942331194845e-31,2.2205224690499278e-38,1.4519712440006427e-29,1.0121433867814831e-49,3.76,0.0,0.710696848527995,0.9999791384461694,6.62474793420185e-18,2.8310236133338736e-23,3.5841713677223658e-09,3.5841713677709585e-09,6.3636600112385635e-21,2.3513653622314623e-26,2.0861551489566686e-05,4.415978132876052e-24,1.0587492061517231e-25,2.332227251538723e-12,1.1743347650646462e-15,4.258552304832969e-18,3.4206141196263433e-16,1.4606881872867095e-11,5.38090224984529e-23,4.204853515069536e-15,3.266978471845757e-20,1.6609522965725567e-24,2.6153437827233696e-21,1.660650625860986e-17,2.231242319855453e-32,1.3703256827397605e-29,2.841890096864009e-20,1.0252803872602677e-34,1.690490461343748e-18,1.2970522879296076e-15,2.089082915797357e-27,1.5028153579567191e-32,1.740077135540077e-31
