Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65)
8.426710387998314e-10,0.711829793414625,1.3539772394665713e-11,3.909714230209e-15,8.579862013634708e-12,3.157701941634088e-14,0.0,0.0,3.311837612504871e-09,1.9531490472500096e-15,9.337363819287278e-17,1.5106656703777595e-25,7.541895621954535e-24,2.9366186508121578e-37,5.091100045986051e-28,1.8642829805211156e-22,2.136517899346211e-25,4.927382941592143e-24,5.806462873647353e-28,2.674699505897759e-27,1.0470248416875439e-13,4.030583106932784e-22,1.1305318123891006e-25,1.6018575456154616e-39,3.15593683311856e-32,4.822644759208435e-23,5.721595642999902e-21,9.281324083585875e-27,5.940819839855352e-49,8.666374665211933e-37,8.841127391851064e-34,1.084250266404764e-29,2.392425369334955e-22,3.8317979078968575e-39,3.76,0.0,0.8431955856439095,0.9994678164179165,1.1584668226723111e-14,9.991676134276143e-30,1.2125182053477608e-05,1.212518260722035e-05,1.218783161381931e-13,3.6178157106292916e-17,0.0005321802616528844,3.2269882399900455e-17,1.8574439120806193e-18,3.276386329682903e-09,2.1095901859692467e-11,4.814229628512205e-13,1.3090963244151863e-11,3.9353246158695147e-07,1.8975528857901143e-16,8.587942988949582e-12,1.9292137457057995e-13,2.4603178391199405e-17,2.916003601266376e-14,1.054293801484022e-12
8.68736072565133e-10,0.711829841833641,1.4399073141981626e-11,4.250613781420487e-15,9.118522179348698e-12,3.461047825624987e-14,0.0,0.0,3.414261200978488e-09,2.0758334400263075e-15,1.0230828269833569e-16,1.7082678372681554e-25,8.518754762283497e-24,3.2199452505037306e-37,5.417404061426062e-28,2.0462863805408766e-22,2.474037667484082e-25,5.5662327693770316e-24,6.430469118965881e-28,2.9329036249568057e-27,1.1127984529107856e-13,4.415733241042702e-22,1.2829954147589752e-25,2.0309961704612782e-39,3.7630029534371617e-32,5.548782175158518e-23,6.269459076087326e-21,1.0804730544368773e-26,7.582256883541149e-49,1.0400229527014853e-36,1.030338794729975e-33,1.2605239224341295e-29,2.7022661695036093e-22,4.74426748176163e-39,3.76,0.0,0.8431952044085167,0.9994635338588951,1.269289323227732e-14,1.1917079089078555e-29,1.2500228628605093e-05,1.2500229216230244e-05,1.288299604039403e-13,3.838784360178459e-17,0.0005364627177109041,3.4307126201155276e-17,1.9859430161065977e-18,3.3765915648478485e-09,2.239938393500092e-11,5.271110557242494e-13,1.391018259325271e-11,4.0570462416558624e-07,2.0167500197102958e-16,9.12737485637401e-12,2.0485972320257964e-13,2.625617580376532e-17,3.0970844298391994e-14,1.120134070396014e-12
8.948011063304346e-10,0.7118298902526385,1.5285472391877652e-11,4.61171304717427e-15,9.67356310220738e-12,3.7833504544898313e-14,0.0,0.0,3.5166844849395967e-09,2.2022540667042554e-15,1.1179541868535115e-16,1.9248507047468007e-25,9.587543452640549e-24,3.521084473576256e-37,5.754184847971498e-28,2.24013848814608e-22,2.8528754180646316e-25,6.265306142607695e-24,7.098149698695769e-28,3.2074421044165167e-27,1.180575540776196e-13,4.824634227704821e-22,1.4509190979922104e-25,2.557475048099718e-39,4.464220766878297e-32,6.361431306265232e-23,6.851247425266281e-21,1.2521807447863652e-26,9.607912955897595e-49,1.2413879919594353e-36,1.1953847400838238e-33,1.4588807752574386e-29,3.0412591558425685e-22,5.837115816484517e-39,3.76,0.0,0.8431948231732957,0.9994595363642941,1.3869613419954169e-14,1.4141816029072465e-29,1.2875275033407352e-05,1.2875275655871045e-05,1.3593530190944266e-13,4.0659227315090105e-17,0.0005404601093320455,3.6407657161027097e-17,2.119091967483869e-18,3.476729854637105e-09,2.374061455909011e-11,5.75577997956881e-13,1.475407132190401e-11,4.178767648114999e-07,2.1395791108716776e-16,9.683234925359652e-12,2.1714545369166283e-13,2.7964361771417324e-17,3.283491103890068e-14,1.1879445085055818e-12
9.208661400957362e-10,0.7118299386716178,1.6199026335778434e-11,4.993632747420931e-15,1.0244983363636164e-11,4.125198960134283e-14,0.0,0.0,3.619107493710188e-09,2.3324109058603895e-15,1.2185161971631135e-16,2.1616303140190567e-25,1.0753852032398235e-23,3.840597872918596e-37,6.101468237668203e-28,2.4462704200990645e-22,3.2767105754403093e-25,7.028278559943102e-24,7.810962141007391e-28,3.498851192677264e-27,1.2503561046407186e-13,5.257992547104623e-22,1.63539744742706e-25,3.1996261666763326e-39,5.270900350290558e-32,7.268273777403699e-23,7.467982560973519e-21,1.4450439752770886e-26,1.2092528093748068e-48,1.4742310756034934e-36,1.3810293383607925e-33,1.681310165798183e-29,3.4111763218501417e-22,7.139161911691809e-39,3.76,0.0,0.843194441938247,0.9994558049584941,1.511688045410026e-14,1.67019694880732e-29,1.3250321267888271e-05,1.325032192614286e-05,1.4319158669381422e-13,4.299199358562227e-17,0.0005441914121363034,3.8571584716025224e-17,2.256911595748544e-18,3.576801286621716e-09,2.5119481637165533e-11,6.26903031798469e-13,1.562261295443416e-11,4.3004888352469396e-07,2.266040410820366e-16,1.0255523171234687e-11,2.297776348965366e-13,2.972769076262605e-17,3.475212633036197e-14,1.2577230540748342e-12
9.469311738610378e-10,0.7118299870905788,1.71397909395965e-11,5.3969945940547554e-15,1.0832781549642168e-11,4.487183691616479e-14,0.0,0.0,3.7215302547301063e-09,2.4663039371063023e-15,1.3249345933067376e-16,2.4198662109692003e-25,1.2023435425890188e-23,4.179048726765901e-37,6.459279621034759e-28,2.6651203166178776e-22,3.749434893729993e-25,7.858935005340922e-24,8.570359091462924e-28,3.807671381001272e-27,1.3221401438613196e-13,5.716514324564783e-22,1.8375728422357395e-25,3.9785714295706925e-39,6.195338635543477e-32,8.277445670074023e-23,8.12068660300108e-21,1.6609577799373896e-26,1.5122607534245538e-48,1.7423685192328726e-36,1.589163303435649e-33,1.929914136976245e-29,3.813841757194057e-22,8.682803737313348e-39,3.76,0.0,0.8431940607033703,0.9994523219292508,1.6436745821633658e-14,1.9636787945092642e-29,1.3625367332051679e-05,1.3625368027045792e-05,1.5059611014012085e-13,4.538582919495701e-17,0.0005476743383673511,4.079902142390974e-17,2.3994223690944372e-18,3.6768059464280205e-09,2.6535873362111902e-11,6.81165166174684e-13,1.6515791036526624e-11,4.422209803051671e-07,2.396134184586365e-16,1.084423957211558e-11,2.4275533823786283e-13,3.1546111383100556e-17,3.672238047385437e-14,1.3294676472115463e-12
9.729962076263394e-10,0.7118300355095213,1.810782194392015e-11,5.822421286099709e-15,1.1436956250339582e-11,4.869896210249377e-14,0.0,0.0,3.823952793682844e-09,2.6039331410219274e-15,1.437375110475838e-16,2.700862136713159e-25,1.340221310661426e-23,4.537002055755079e-37,6.827643953986489e-28,2.8971335670555887e-22,4.275158456157998e-25,8.761170009281952e-24,9.377788766203428e-28,4.134447537294168e-27,1.3959276577949852e-13,6.200905330722134e-22,2.0586365037239086e-25,4.9185521085925506e-39,7.25087487669646e-32,9.397551193987124e-23,8.810381921775254e-21,1.9019267716570205e-26,1.8797863841316097e-48,2.0499530537890634e-36,1.8217931912201784e-33,2.2069101807773892e-29,4.251131631986581e-22,1.0504342608315674e-38,3.76,0.0,0.8431936794686657,0.9994490707431339,1.7831260832594813e-14,2.2988865698428743e-29,1.4000413225901359e-05,1.400041395857995e-05,1.5814621609046964e-13,4.784042236325493e-17,0.0005509254214562171,4.3090082962742946e-17,2.5466444643615972e-18,3.776743917864729e-09,2.7989678213081923e-11,7.384431772837576e-13,1.7433589134749162e-11,4.543930551529156e-07,2.5298607105965867e-16,1.1449384108437753e-11,2.560776376912354e-13,3.3419567362632754e-17,3.874556397517694e-14,1.4031762298330725e-12
9.99061241391641e-10,0.7118300839284454,1.910317486423287e-11,6.270536504746713e-15,1.2057506059528571e-11,5.2739292847070036e-14,0.0,0.0,3.926375134611699e-09,2.7452984990939117e-15,1.5560034836794645e-16,3.005966741826722e-25,1.4896269061508958e-23,4.9150246404902355e-37,7.20658576463384e-28,3.1427630359808165e-22,4.858215679490584e-25,9.738987711108958e-24,1.0234695541531411e-27,4.479729040109516e-27,1.4717186457987228e-13,6.711870981704599e-22,2.2998295567981173e-25,6.047287161257698e-39,8.451947744004958e-32,1.0637676387678504e-22,9.53809113962766e-21,2.1700681787460183e-26,2.3232787921773487e-48,2.4014929816591255e-36,2.0810453483197385e-33,2.5146339567118107e-29,4.724974181065639e-22,1.2644327492167353e-38,3.76,0.0,0.8431932982341329,0.9994460359674422,1.9302476620628043e-14,2.6804328178595144e-29,1.4375458949441047e-05,1.4375459720745442e-05,1.6583929597844938e-13,5.0355462745623075e-17,0.0005539600941033628,4.544488813011842e-17,2.6985978291836355e-18,3.876615283040258e-09,2.9480784954145804e-11,7.988156091894133e-13,1.837599083611851e-11,4.665651080679341e-07,2.667220280599552e-16,1.2070956762539791e-11,2.6974360978017783e-13,3.5347998429285653e-17,4.082156754466281e-14,1.4788467456330862e-12
9.999999999999999e-10,0.7118301323473512,1.9139533942825535e-11,6.287107025170498e-15,1.2080161275647439e-11,5.288886231129218e-14,0.0,0.0,3.930063975621895e-09,2.750459619386141e-15,1.560393547509513e-16,3.0174226924952467e-25,1.4952308314072155e-23,4.929021124214141e-37,7.220431384110198e-28,3.1518694699995147e-22,4.880341810156653e-25,9.775666674655297e-24,1.026649923658711e-27,4.4925169503781074e-27,1.4744857130198583e-13,6.730778647935247e-22,2.3089081173899636e-25,6.09184860967014e-39,8.498114654290685e-32,1.0684699692059377e-22,9.565022484698967e-21,2.180260421222257e-26,2.34082939422469e-48,2.415034758156054e-36,2.0909073635442135e-33,2.526320944828186e-29,4.742746963700009e-22,1.272789939145347e-38,3.76,0.0,0.843193284503588,0.9994459305190021,1.935692089192422e-14,2.69510105378227e-29,1.4388966598111422e-05,1.438896737082448e-05,1.6611900487471427e-13,5.044716829678149e-17,0.0005540655388318997,4.553088959732632e-17,2.7041591037508713e-18,3.8802110098570615e-09,2.9535183194798585e-11,8.010487071075782e-13,1.8410391200081963e-11,4.6700349648103627e-07,2.6722352087388787e-16,1.2093649823991243e-11,2.7024220370445565e-13,3.541847768041418e-17,4.089732097745503e-14,1.4816086729032309e-12
1.0251262751569426e-09,0.7118301323473512,2.0125904991154066e-11,6.741964908331234e-15,1.2694429574317554e-11,5.699876886136119e-14,0.0,0.0,4.028797300029283e-09,2.8903999936575246e-15,1.6809854477619328e-16,3.3365743208586326e-25,1.651185175531743e-23,5.313685039570954e-37,7.59612915997713e-28,3.4024692895635784e-22,5.503171322315442e-25,1.0796501922330732e-23,1.1142520475164435e-27,4.844069912844212e-27,1.54951310722956e-13,7.250116339308249e-22,2.562444102525919e-25,7.396361129585044e-39,9.81415380218618e-32,1.2007402841666496e-22,1.0304837132059708e-20,2.46761487743566e-26,2.855835784160342e-48,2.8018718127503606e-36,2.3691699154974794e-33,2.8555419862442766e-29,5.237349688286269e-22,1.5147918551908862e-38,3.76,0.0,0.8431929169997721,0.9994432031965986,2.085244414342451e-14,3.113302190887096e-29,1.4750504502674421e-05,1.4750505313542372e-05,1.7367278797579394e-13,5.29306414284295e-17,0.0005567927618862165,4.78635588425307e-17,2.8553022378082373e-18,3.976420122473346e-09,3.1009082632982656e-11,8.623607744113771e-13,1.9342979747689543e-11,4.787371390502154e-07,2.8082131995995195e-16,1.2708957518290947e-11,2.8375233356915893e-13,3.7331341092641866e-17,4.295028209699186e-14,1.5564771400502685e-12
1.0511913089222443e-09,0.7118301807662386,2.117606739070645e-11,7.237332127196314e-15,1.3347725394787408e-11,6.148334183273082e-14,0.0,0.0,4.131219311018772e-09,3.0392376078429325e-15,1.8124867374161318e-16,3.6941255702582965e-25,1.8255374095023166e-23,5.733553608110928e-37,7.996297832481961e-28,3.676720822347996e-22,6.214826498322836e-25,1.1937936191026572e-23,1.2102701937909303e-27,5.2280289581508346e-27,1.629311041444545e-13,7.816346111174328e-22,2.847824303626671e-25,9.001644040063384e-39,1.1354307589288351e-31,1.3516821449711667e-22,1.1111643028999325e-20,2.796918420138635e-26,3.4923891786197663e-48,3.25636845570629e-36,2.6885448913371396e-33,3.232214319640547e-29,5.7902904708164205e-22,1.806527165274562e-38,3.76,0.0,0.8431925357655832,0.9994405589840831,2.2483214183110057e-14,3.6028709835458716e-29,1.5125549885605117e-05,1.5125550736970848e-05,1.816441761555315e-13,5.556565092556248e-17,0.0005594368713245368,5.0346220134881056e-17,3.0167773407752585e-18,4.076158515195342e-09,3.257446057962414e-11,9.291567545128747e-13,2.033453949617466e-11,4.909091480997511e-07,2.9528397857997623e-16,1.3363386360760571e-11,2.9810289065662877e-13,3.936952933880211e-17,4.5131598751002784e-14,1.6360653602394088e-12
1.0772563426875459e-09,0.7118302291851076,2.2253716904602214e-11,7.757264758509435e-15,1.4017392123693145e-11,6.619897537567e-14,0.0,0.0,4.233641187329269e-09,3.191811325524595e-15,1.950673087194454e-16,4.0801083669398563e-25,2.0133413394384942e-23,6.175202516711152e-37,8.40711506655326e-28,3.9659942843315957e-22,6.998224693558284e-25,1.3167623867239185e-23,1.3116676176846319e-27,5.6321698925414064e-27,1.711112447800746e-13,8.411264650966368e-22,3.157367481184691e-25,1.0903744268693129e-38,1.3090503097120426e-31,1.5176546182762807e-22,1.195953221605097e-20,3.1604520595299665e-26,4.2499054980934244e-48,3.7706778943831025e-36,3.041680254266451e-33,3.6473571789937884e-29,6.385880863441554e-22,2.1451943368173502e-38,3.76,0.0,0.8431921545315662,0.9994380907783352,2.4196837346602913e-14,4.154927137839885e-29,1.5500595098236718e-05,1.5500595991030976e-05,1.897509896690544e-13,5.82601851746446e-17,0.0005619049739792734,5.289300016010259e-17,3.1830427091295936e-18,4.175830538846532e-09,3.417680840523533e-11,9.992814006858383e-13,2.1350653727584902e-11,5.030811352165326e-07,3.1011003705539702e-16,1.403424327592495e-11,3.1279436516807194e-13,4.1462495246823534e-17,4.7365408829504323e-14,1.7176093550442328e-12
1.1033213764528475e-09,0.7118302776039583,2.3358908150551848e-11,8.302390360992335e-15,1.4703428366198272e-11,7.115164498309176e-14,0.0,0.0,4.3360629474640985e-09,3.3481211312744074e-15,2.095710231516278e-16,4.496058570054708e-25,2.2152711338544948e-23,6.639205770904931e-37,8.828603744895708e-28,4.270774708418157e-22,7.85865778859513e-25,1.4490008169458585e-23,1.4185877967580187e-27,6.057061481202391e-27,1.7949173256552503e-13,9.03557595854729e-22,3.492525224087955e-25,1.314849673360663e-38,1.5042176830077534e-31,1.699772789015242e-22,1.2849528335738065e-20,3.560813768287687e-26,5.147602702436329e-48,4.35093241092687e-36,3.431222147659886e-33,4.103805574597803e-29,7.02625720287296e-22,2.5369318008422914e-38,3.76,0.0,0.843191773297721,0.9994357868634038,2.5995364065927638e-14,4.7756907795861913e-29,1.587564014057276e-05,1.587564107572286e-05,1.97990801938888e-13,6.101393953319564e-17,0.0005642087858008252,5.550403018888807e-17,3.354117873848496e-18,4.275436269765332e-09,3.581601600094055e-11,1.0728123343333602e-12,2.2391306106896946e-11,5.152531004005495e-07,3.25299529832475e-16,1.472152825040682e-11,3.278258437490817e-13,4.361016953640201e-17,4.965160385908577e-14,1.8011070749723013e-12
1.1293864102181491e-09,0.7118303260227908,2.4491695522589495e-11,8.873337449615739e-15,1.5405832729641468e-11,7.634733797769576e-14,0.0,0.0,4.438484608763847e-09,3.5081670103176188e-15,2.247763904673618e-16,4.9435608437109945e-25,2.4320173948747075e-23,7.126139231047889e-37,9.260786354775224e-28,4.5915557381772455e-22,8.801672084786456e-25,1.5909642252115108e-23,1.5311741200201315e-27,6.503277673000707e-27,1.8807256743651652e-13,9.689983680156552e-22,3.8548045097939217e-25,1.5787487599903333e-38,1.723017228001488e-31,1.8992068123540619e-22,1.3782655288738618e-20,4.0007292545341156e-26,6.207184020647078e-48,5.003723298377133e-36,3.859957126803291e-33,4.6045258977455026e-29,7.713607812063623e-22,2.988505640371407e-38,3.76,0.0,0.8431913920640477,0.999433636303125,2.7880844598505676e-14,5.471835233312399e-29,1.6250685012616748e-05,1.625068599104661e-05,2.0636122986506292e-13,6.382661077475209e-17,0.0005663592429535354,5.817944460951881e-17,3.53002236055211e-18,4.37497578307218e-09,3.749197353668252e-11,1.1498269476499627e-12,2.3456480317739395e-11,5.274250436517917e-07,3.4085249266491354e-16,1.5425241271247145e-11,3.431964155584516e-13,4.5812482047748775e-17,5.199007556992685e-14,1.8865564721714365e-12
1.1554514439834508e-09,0.7118303744416049,2.565213319141756e-11,9.470735490228683e-15,1.6124603823328694e-11,8.179205346340493e-14,0.0,0.0,4.540906187483333e-09,3.6719489484919695e-15,2.4069998408340314e-16,5.4242495027544685e-25,2.664287154713213e-23,7.636580632662513e-37,9.70368499417197e-28,4.928839855965431e-22,9.833074335376148e-25,1.7431189274158228e-23,1.6495699537503545e-27,6.971397735695753e-27,1.9685374932876177e-13,1.0375191108587288e-21,4.245768837651291e-25,1.8878617828749872e-38,1.9676805961654996e-31,2.1171832987355356e-22,1.4759937235113414e-20,4.483054972837061e-26,7.453089551720812e-48,5.736123112812296e-36,4.330816471888564e-33,5.152618487706895e-29,8.45017298452791e-22,3.507356779801427e-38,3.76,0.0,0.8431910108305463,0.9994316288893861,2.9855329027411105e-14,6.250508564275986e-29,1.6625729714372116e-05,1.6625730737002335e-05,2.1485993304647826e-13,6.669789708493938e-17,0.0005683665535500233,6.091938092777016e-17,3.710775720491686e-18,4.474449152747297e-09,3.920457146012033e-11,1.2304024041993274e-12,2.454616006210125e-11,5.395969649702489e-07,3.5676896261095917e-16,1.6145382325702295e-11,3.5890517226128605e-13,4.806936216798638e-17,5.438071589560671e-14,1.973955500407931e-12
1.1815164777487524e-09,0.7118304228604008,2.684027510476581e-11,1.0095214894162162e-14,1.6859740258353013e-11,8.749180227687957e-14,0.0,0.0,4.64332769886393e-09,3.839466932209292e-15,2.573583774042162e-16,5.939809379763291e-25,2.9128038721652484e-23,8.17110960721694e-37,1.015732137783705e-27,5.283138611353285e-22,1.0958937780783209e-24,1.9059422468662222e-23,1.773918701038421e-27,7.462006391341386e-27,2.0583527817797524e-13,1.1091901183363452e-21,4.667039373627837e-25,2.2486706949969253e-38,2.2405934875510196e-31,2.3549867011975425e-22,1.578239859552732e-20,5.01078113079682e-26,8.912766754439374e-48,6.555708418190473e-36,4.8468805663239275e-33,5.751320175425887e-29,9.238244968667734e-22,4.101650474416136e-38,3.76,0.0,0.8431906295972165,0.9994297550935123,3.192086726160865e-14,7.119355604360062e-29,1.700077424584227e-05,1.700077531359014e-05,2.2348461301552776e-13,6.962749805750298e-17,0.0005702402462647783,6.372397976690171e-17,3.896397557493565e-18,4.573856451703743e-09,4.095370049555705e-11,1.314615639489951e-12,2.566032906005756e-11,5.517688643559105e-07,3.73048978031101e-16,1.6881951401068956e-11,3.7495120802213033e-13,5.0380739199403754e-17,5.68234169729123e-14,2.063302115046116e-12
1.207581511514054e-09,0.7118304712791782,2.8056174987766933e-11,1.074740701278505e-14,1.7611240647433997e-11,9.345260693911034e-14,0.0,0.0,4.745749157200654e-09,4.010720948419887e-15,2.7476814382191257e-16,6.49197671499e-25,3.1783074291068596e-23,8.730307703341745e-37,1.0621716843245548e-27,5.654972849903107e-22,1.2185608188698958e-24,2.079922521351464e-23,1.9043638671633e-27,7.975693951888964e-27,2.1501715391987344e-13,1.1840816490916976e-21,5.120296107444607e-25,2.6684139380216196e-38,2.544302551592338e-31,2.6139607052718156e-22,1.6851064052463256e-20,5.587034691095376e-26,1.0616960533002202e-47,7.470583064489955e-36,5.411383344068716e-33,6.404006802172967e-29,1.0080167952103084e-21,4.780328221802848e-38,3.76,0.0,0.8431902483640585,0.9994280060211738,3.4079509036164285e-14,8.086540501670562e-29,1.7375818607030576e-05,1.7375819720810126e-05,2.3223301248705787e-13,7.261511469029524e-17,0.0005719892154280578,6.659338486770313e-17,4.086907552037437e-18,4.6731977518551925e-09,4.2739251642901044e-11,1.402543361548435e-12,2.6798971049514102e-11,5.639407418087662e-07,3.896925785861916e-16,1.763494848452853e-11,3.913336194981186e-13,5.27465426865369e-17,5.9318071141646e-14,2.154594273029453e-12
1.2336465452793556e-09,0.7118305196979373,2.9299886343344575e-11,1.1427944132042482e-14,1.8379103604780682e-11,9.968050160709528e-14,0.0,0.0,4.848170575905153e-09,4.185710984579058e-15,2.9294585671609143e-16,7.082540067742516e-25,3.4615541270072674e-23,9.31475840846932e-37,1.1096892356455945e-27,6.044872942250548e-22,1.3519709898436227e-24,2.2655591103146476e-23,2.0410491190901523e-27,8.513056454978673e-27,2.243993764901745e-13,1.2622639264764895e-21,5.607279021170192e-25,3.1551554841027505e-38,2.8815224315206706e-31,2.8955096211494913e-22,1.7966958551429282e-20,6.215082369020792e-26,1.2600024092024732e-47,8.489401960666631e-36,6.0277168056910955e-33,7.114195715254173e-29,1.0978338046008154e-21,5.553162097277623e-38,3.76,0.0,0.8431898671310724,0.9994263733700437,3.6333303912442895e-14,9.160769758476046e-29,1.7750862797940336e-05,1.7750863958662408e-05,2.4110291462022847e-13,7.56604493812237e-17,0.0005736217633664687,6.952774308860994e-17,4.2823254818950566e-18,4.772473124179581e-09,4.456111617665354e-11,1.4942620514908017e-12,2.7962069785967154e-11,5.761125973288055e-07,4.0669980523607576e-16,1.8404373563015088e-11,4.0805150583214083e-13,5.51667026937987e-17,6.186457094443252e-14,2.2478299328628316e-12
