Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46)
8.994034785615151e-07,1.0281663148795552,0.00039320031545882515,8.615744626328496e-05,0.00019385161676160418,0.0017732407327183052,0.0,0.0,0.000136761185271641,4.3485329109295126e-07,9.507587603733577e-05,2.5745379186545995e-08,9.67934868250578e-08,1.4933444872403316e-13,2.3053431657153612e-10,4.5340930900550705e-08,2.6701739700932366e-07,1.8924929712160378e-07,1.4825439775102272e-07,2.0767604310579308e-08,0.0007640600060181546,1.500937337628403e-08,1.964495567934975e-09,1.1059442060729868e-11,1.0111573198063232e-11,8.246185845187731e-07,2.4383565490618793e-07,1.2487778652976215e-10,6.551264010829879e-15,1.3320601904478211e-15,1.589662682941163e-11,1.1061115740810812e-12,5.280840783032373e-08,1.960381856594501e-12,3.76,0.0,0.44698960745415334,0.9963273123834088,0.0004840789827561154,3.99160571648256e-08,0.5390725688504648,0.5410231361274933,1.2776736499332676e-06,6.313156088916961e-09,0.003009326290258483,0.00013100686474947865,0.00019180339865470405,3.441829920909502e-05,2.247531914138229e-06,0.0006785225300942092,0.0017143588892492808,0.03251054825559561
9.086653020262964e-07,1.0287799448789927,0.0004027018428872104,8.950135729118718e-05,0.000199411837679319,0.0018150737551873286,0.0,0.0,0.00013755441282531147,4.400371479811643e-07,9.977352704692444e-05,2.7046006702381837e-08,9.940743111218538e-08,1.6360294676853833e-13,2.4651258610836494e-10,4.743792156258117e-08,2.77819060355102e-07,1.9504810304828547e-07,1.5764912729056544e-07,2.1708614896881616e-08,0.0007782954309442214,1.5325732839932665e-08,2.0595831950882597e-09,1.1906109577101386e-11,1.0529147371252787e-11,8.74619975679803e-07,2.4883150785243675e-07,1.3132218538978754e-10,7.13995026086619e-15,1.438827292760815e-15,1.702517124385852e-11,1.1634457044384625e-12,5.453553616548163e-08,2.085555592060691e-12,3.76,0.0,0.44323276528241523,0.9963073060362768,0.000501258014698315,4.157445312846252e-08,0.5426328779293811,0.544629166766762,1.2861231442391572e-06,6.355001577231453e-09,0.0030092659421351183,0.00013570866983784855,0.00019948701161718606,3.5068310778537945e-05,2.29000880970325e-06,0.0006950151555081646,0.001755938048705379,0.0327279704248265
9.179271254910776e-07,1.0293887452037989,0.0004124165743706184,9.296322465383834e-05,0.0002051113902688889,0.001857621616737495,0.0,0.0,0.00013834126176570402,4.452000577107941e-07,0.00010465861094465717,2.8409336014592896e-08,1.0207672319534358e-07,1.791858473496768e-13,2.6354000197707975e-10,4.963111568094863e-08,2.88984051697314e-07,2.0097538116000732e-07,1.6757083104828785e-07,2.2685678879978362e-08,0.0007926309855209785,1.564518488724749e-08,2.1593563537479297e-09,1.281154735680698e-11,1.0961087248555117e-11,9.274975424919585e-07,2.539012072716716e-07,1.38047185932532e-10,7.776509321565195e-15,1.5534375918037063e-15,1.823089196125602e-11,1.2235858586246728e-12,5.6310228050942447e-08,2.2177802928531155e-12,3.76,0.0,0.4395059097111633,0.9962867105645803,0.0005189364317628878,4.328462688946964e-08,0.5461623486216495,0.5482051417970631,1.2944994599812522e-06,6.396484777907952e-09,0.003009203816826691,0.00014055100574181497,0.0002074173610856801,3.57299695818927e-05,2.3332479845824948e-06,0.0007118193716658661,0.0017982996483531884,0.03294371331402151
9.271889489558588e-07,1.0299927601634262,0.0004223491083065359,9.654690625265705e-05,0.0002109535242755731,0.001900895443701811,0.0,0.0,0.000139121909052798,4.5034182948218056e-07,0.00010973713759642195,2.9838417969377793e-08,1.0480276651215937e-07,1.962010844796484e-13,2.8168331804445586e-10,5.1924915957831044e-08,3.005232272113057e-07,2.070337404395265e-07,1.780457520928218e-07,2.3699983141822454e-08,0.0008070658585037613,1.5967732885837292e-08,2.2640531426533615e-09,1.3779502067350196e-11,1.1407833740423658e-11,9.834110180957839e-07,2.590464044868494e-07,1.4506348632957065e-10,8.464491679019708e-15,1.6764263655289845e-15,1.9518989899695768e-11,1.2866651596576966e-12,5.813367048113154e-08,2.357412020224861e-12,3.76,0.0,0.4358087730051253,0.9962655095563647,0.0005371268711569477,4.5047758880291335e-08,0.5496612059453825,0.551751301336816,1.3028031313126806e-06,6.4376083396805235e-09,0.003009139864816729,0.00014553756360979298,0.00021560106445661406,3.640347683012284e-05,2.3772627084746717e-06,0.0007289407803817133,0.001841457598286103,0.03315779749533597
9.3645077242064e-07,1.0305920337872643,0.0004325041203443023,0.00010025637602868437,0.00021694155388525627,0.0019449065346295027,0.0,0.0,0.00013989653184739187,4.554622953028335e-07,0.00011501527838841084,3.1336453400942965e-08,1.075870090873864e-07,2.1477698165992123e-13,3.010134816461445e-10,5.4323917084526166e-08,3.124477581985457e-07,2.1322587717033942e-07,1.8910129854905252e-07,2.4752748115937544e-08,0.0008215992410917467,1.6293381037827156e-08,2.3739237400328136e-09,1.4813943422873525e-11,1.1869841131555354e-11,1.0425287077272513e-06,2.6426879253970947e-07,1.523821764012202e-10,9.207691277358458e-15,1.8083634281205237e-15,2.0895016355054575e-11,1.3528228246664918e-12,6.000707585723146e-08,2.5048233386757792e-12,3.76,0.0,0.43214108931291606,0.9962436861977524,0.0005558422641442877,4.686505150763649e-08,0.5531296723456175,0.5552678833630983,1.3110346862834618e-06,6.478374881203735e-09,0.003009074035375316,0.0001506721198405538,0.0002240448987006457,3.7089035505560254e-05,2.422066373050995e-06,0.0007463850816125428,0.0018854260434324611,0.03337024357300688
9.457125958854213e-07,1.0311866098282199,0.0004428863640689647,0.0001040957270372723,0.00022307885857938544,0.001989666360788892,0.0,0.0,0.00014066530753450003,4.605613096029514e-07,0.00012049937013978689,3.2906800329153596e-08,1.1043094448645482e-07,2.3505315493803354e-13,3.216058959419082e-10,5.683291351033668e-08,3.247691402289155e-07,2.1955457825169977e-07,2.0076608956461497e-07,2.5845228521558076e-08,0.0008362303268246805,1.6622134410688273e-08,2.489231010181568e-09,1.5919076766165016e-11,1.2347577501227606e-11,1.1050279285352163e-06,2.695701064069371e-07,1.6001475252072134e-10,1.001016123159218e-14,1.949855273234646e-15,2.2364896717202365e-11,1.4222044264428456e-12,6.193168230947021e-08,2.6604040281088817e-12,3.76,0.0,0.42850259464883295,0.9962212232643607,0.000575095841769529,4.8737729593751116e-08,0.5565679677005829,0.5587551237271512,1.3191946468554195e-06,6.518786991132365e-09,0.003009006276534618,0.00015595853752005615,0.00023275580345721777,3.778685034329747e-05,2.4676724909842574e-06,0.0007641580744307091,0.0019302193653669918,0.033581072187928995
9.549744193502024e-07,1.031776531766277,0.00045350067165978326,0.00010806917458782758,0.00022936888398484873,0.0020351865666309982,0.0,0.0,0.00014142841374618011,4.6563874886096446e-07,0.00012619591909204667,3.455298149231564e-08,1.1333611278583302e-07,2.5718149351645146e-13,3.4354069856078545e-10,5.9456907503783474e-08,3.374992025875094e-07,2.2602272463042935e-07,2.130700028445414e-07,2.697871410441048e-08,0.0008509583114757955,1.6953998969067218e-08,2.6102511404693864e-09,1.709935632858799e-11,1.2841525158910707e-11,1.1710954706377226e-06,2.749521232094549e-07,1.6797313308346581e-10,1.0876230512426675e-14,2.101547347153277e-15,2.3934955796312706e-11,1.494962165031851e-12,6.39087540159093e-08,2.824561824170026e-12,3.76,0.0,0.4248930268748507,0.9961981031125992,0.0005949011406501979,5.0667040825811674e-08,0.5599763093276874,0.5622132561697541,1.3272835289164572e-06,6.558847228198156e-09,0.0030089365350618436,0.00016140076786410695,0.0002417408841494209,3.8497127809889856e-05,2.514094694811113e-06,0.0007822656579950321,0.0019758521840871554,0.03379030402229788
9.642362428149835e-07,1.032361842812037,0.0004643519545216722,0.0001121810594493037,0.00023581514271787504,0.0020814789702106816,0.0,0.0,0.00014218602838375938,4.7069451123890474e-07,0.0001321116049756488,3.627869223049831e-08,1.1630410156033259e-07,2.813272244789581e-13,3.6690305752660654e-10,6.220111751620044e-08,3.506501180411669e-07,2.326332948546837e-07,2.2604422379622238e-07,2.815453038371799e-08,0.0008657823929408405,1.7288981607645585e-08,2.737274310279966e-09,1.835949920300672e-11,1.3352181095923609e-11,1.2409280803552313e-06,2.8041666241390734e-07,1.762696745609544e-10,1.1810521661715313e-14,2.2641264596912523e-15,2.561194486807845e-11,1.5712551496675184e-12,6.593958151725007e-08,2.9977231877410227e-12,3.76,0.0,0.4213121256828142,0.9961743076708452,0.000615272008835745,5.2654256213794595e-08,0.5633549119892366,0.5656425123364662,1.335301842294182e-06,6.59855812128355e-09,0.0030088647564316907,0.00016700285166591037,0.0002510074151177711,3.922007607927822e-05,2.5613467356216554e-06,0.0008007138325186772,0.0020223393597507437,0.033997959804320015
9.734980662797647e-07,1.0329425859102357,0.0004754452038877956,0.00011643585112210731,0.0002424212152209952,0.0021285555635620445,0.0,0.0,0.00014293832963943078,4.757285162274074e-07,0.00013825328515444858,3.808780873551057e-08,1.193365468874848e-07,3.0767006874482803e-13,3.917834855120282e-10,6.507098685806933e-08,3.6423441294094867e-07,2.3938936875506816e-07,2.397212963274196e-07,2.9374039404978775e-08,0.0008807017711231313,1.762709018506105e-08,2.8706053934555146e-09,1.97045000665504e-11,1.388005745394841e-11,1.314732966594412e-06,2.85965586025366e-07,1.849171881597649e-10,1.2817969600774263e-14,2.4383233411870995e-15,2.7403070553852404e-11,1.651249691363509e-12,6.802548202715703e-08,3.180334104581316e-12,3.76,0.0,0.4177596325768382,0.9961498184304939,0.0006362226117324174,5.470067055720755e-08,0.566703987897881,0.5690431217927413,1.3432500907688814e-06,6.637922169492517e-09,0.003008790884800922,0.00017276892074751175,0.000260562842771399,3.995590500584037e-05,2.6094424815697688e-06,0.0008195087002330023,0.002069695994370968,0.034204060312990836
9.827598897445458e-07,1.0335188037432437,0.0004867854913914729,0.00012083815117705599,0.0002491907505920611,0.002176428513024742,0.0,0.0,0.0001436854960171841,4.807407043001512e-07,0.00014462799884844548,3.9984396684381e-08,1.2243513436911428e-07,3.364054959497026e-13,4.182781735301398e-10,6.807219269876479e-08,3.7826497767784103e-07,2.4629413125874635e-07,2.541351753406138e-07,3.0638640498032594e-08,0.0008957156478145388,1.7968333558921254e-08,3.0105646958929054e-09,2.1139646691918662e-11,1.4425682011270209e-11,1.3927283313926256e-06,2.916007987702591e-07,1.9392895710641716e-10,1.3903841597560901e-14,2.624915354426635e-15,2.9316025659410246e-11,1.7351196064717831e-12,7.016779973757328e-08,3.372860916138528e-12,3.76,0.0,0.41423529085591315,0.9961246164368875,0.0006577674380927856,5.680760292110081e-08,0.5700237467217938,0.5724153120389159,1.3511287720858693e-06,6.6769418422184966e-09,0.0030087148629806735,0.00017870319941408548,0.0002704147887550411,4.070482609447572e-05,2.658395916198955e-06,0.0008386564663463731,0.002117937433465167,0.03440862638294074
9.92021713209327e-07,1.0340905387345407,0.0004983779696054798,0.00012539269666199564,0.000256127467404276,0.0022251101595177555,0.0,0.0,0.00014442770635304003,4.8573103657754e-07,0.00015124297143531609,4.1972720273959616e-08,1.256016001702364e-07,3.677460865879746e-13,4.464893452368424e-10,7.12106554006993e-08,3.9275507751011073e-07,2.533508763424408e-07,2.693212809674904e-07,3.194977103989551e-08,0.0009108232265723197,1.831272162194214e-08,3.15748873001413e-09,2.267053628788873e-11,1.4989598687663718e-11,1.4751439256706655e-06,2.97324248268485e-07,2.033187545796442e-10,1.5073758462734764e-14,2.8247293709038107e-15,3.135902210419788e-11,1.823046531525762e-12,7.236790611848271e-08,3.5757911825733704e-12,3.76,0.0,0.41073884559672347,0.9960986822801289,0.000679921306068608,5.8976397121811724e-08,0.5733143955895871,0.5757593085250747,1.358938377967214e-06,6.71561957920948e-09,0.003008636632407242,0.0001848100059099602,0.00028057105313010873,4.146705246762581e-05,2.7082211365778024e-06,0.0008581634399969255,0.0021670792676531073,0.03461167890934943
9.999999999999997e-07,1.0346578330521696,0.0005085701090887302,0.00012944184112545861,0.0002622397985129005,0.0022677032495922365,0.0,0.0,0.00014506322214107072,4.900122536183008e-07,0.00015713950529891034,4.3762455957675674e-08,1.2838503141664053e-07,3.970082675497068e-13,4.722499564661855e-10,7.402893500124246e-08,4.056159378600551e-07,2.595541233204639e-07,2.8305016418319125e-07,3.3117632132749486e-08,0.0009239116586324413,1.8611912692509534e-08,3.2899051964981404e-09,2.4070550395453762e-11,1.5490459285886596e-11,1.5498665222402563e-06,3.023267845571567e-07,2.1172126335562067e-10,1.615350044752966e-14,3.008123925287503e-15,3.322983851215553e-11,1.90218574722259e-12,7.431051373169274e-08,3.759328520100148e-12,3.76,0.0,0.4077491219648985,0.996075739991175,0.0006995048758397943,6.089527461114386e-08,0.5761258328200686,0.5786174491880535,1.3656106926022276e-06,6.748664921445899e-09,0.0030085674266719757,0.00019021220207927604,0.00028956990502017435,4.213447813086203e-05,2.751851196130012e-06,0.0008752599558063275,0.0022101448258386625,0.034785394266684505
1.001283536674108e-06,1.0346578330521696,0.0005102278725467586,0.00013010436357665085,0.00026323515451614663,0.0022746130187570775,0.0,0.0,0.00014516513983455019,4.906994944994346e-07,0.00015810561883116637,4.405725167506467e-08,1.288377320754053e-07,4.0192301043828907e-13,4.765256330848057e-10,7.449254819918303e-08,4.0771836378195153e-07,2.605630111304993e-07,2.853165545878572e-07,3.330890722180489e-08,0.0009260237125917004,1.8660265339242318e-08,3.3117310279131043e-09,2.4303092711743313e-11,1.5572368068905594e-11,1.5622216312797274e-06,3.0313792519364215e-07,2.1310086231220858e-10,1.6333717048899324e-14,3.0386448214162455e-15,3.354082608160636e-11,1.915220249687421e-12,7.462720021154882e-08,3.789634579069625e-12,3.76,0.0,0.4072700436366811,0.9960719960857696,0.0007026993693255954,6.120842222293183e-08,0.5765761390949637,0.5790753346657952,1.3666793941228289e-06,6.753957790630288e-09,0.003008556133115537,0.00019109375387521484,0.00029103961756799375,4.224279882913004e-05,2.758932351237916e-06,0.0008780360351982208,0.002217137334200767,0.034813238852929355
1.0105453601388892e-06,1.0352207286121675,0.0005223405161444846,0.00013497817041624764,0.0002705176718702167,0.002324949781413699,0.0,0.0,0.0001458979760195278,4.95646079506738e-07,0.0001652235519508973,4.624268092543772e-08,1.3214537056264096e-07,4.3918763103531343e-13,5.085024776409856e-10,7.792430723964615e-08,4.231688855543696e-07,2.6793406014448397e-07,3.021595166777403e-07,3.4717564819878196e-08,0.0009413163125741151,1.9010976786825455e-08,3.4736629950632925e-09,2.604358459850489e-11,1.6174567951953496e-11,1.6542160704678407e-06,3.090438634202682e-07,2.2329008988504979e-10,1.7690114131879668e-14,3.2675969316265415e-15,3.587079560004391e-11,2.011839029118978e-12,7.694710891703772e-08,4.014923826525068e-12,3.76,0.0,0.40382863355717946,0.996044537505383,0.0007261171232185253,6.350507304202525e-08,0.5798091793011108,0.5823636118547733,1.3743523002609521e-06,6.791958857122073e-09,0.0030084733037109546,0.00019755895380161838,0.00030182864855364733,4.3032281424812806e-05,2.810543877908061e-06,0.0008982807717767087,0.002268127718505321,0.035013327244977924
1.0198071836036703e-06,1.0357792670819739,0.0005347212986693585,0.00014001928178440813,0.0002779789512794001,0.0023761333132081715,0.0,0.0,0.0001466263948539693,5.005708127316428e-07,0.00017260458124853525,4.853392628164886e-08,1.3552640989507072e-07,4.798132467513764e-13,5.425425514546319e-10,8.151264198421159e-08,4.3912110167064204e-07,2.7546766971104454e-07,3.198903265318277e-07,3.6177299968748676e-08,0.0009567002345910005,1.936486919128248e-08,3.6436748065562314e-09,2.7898644454142992e-11,1.679679391189949e-11,1.7513952439312512e-06,3.1504414015694544e-07,2.3390179473720505e-10,1.9149771757747224e-14,3.5125801538980993e-15,3.835892056437969e-11,2.1131099736015983e-12,7.932908727340768e-08,4.252215657744301e-12,3.76,0.0,0.4004143656670702,0.9960162857070225,0.0007501904110250047,6.586777066866846e-08,0.5830137157448378,0.5856243594793328,1.3819575700980342e-06,6.82962512985911e-09,0.0030083880813385915,0.00020421021448662215,0.0003129465005973438,4.383571799969598e-05,2.863070141038361e-06,0.0009189042762998835,0.002320066755516927,0.03521196519249918
1.0290690070684514e-06,1.0363334898838124,0.0005473757011219196,0.00014523301207577924,0.00028562299719967713,0.002428176654937917,0.0,0.0,0.00014735057668912848,5.054737346963436e-07,0.00018025672133783138,5.09361450510119e-08,1.3898279923042383e-07,5.240969799153968e-13,5.78776208941582e-10,8.526454599995099e-08,4.5558989328017256e-07,2.8316761253515434e-07,3.385508439058082e-07,3.7689709937499254e-08,0.000972174687943045,1.9721956970745423e-08,3.822176347929893e-09,2.987528876232294e-11,1.7439659891875168e-11,1.854041198657312e-06,3.2114087606409147e-07,2.449519029156152e-10,2.0719964144479208e-14,3.77465180743901e-15,4.101586556774903e-11,2.219249385724994e-12,8.1774618728923e-08,4.5020918202793866e-12,3.76,0.0,0.3970269919863698,0.995987219365562,0.0007749354302360661,6.829796299442554e-08,0.5861899454404634,0.5888577949348245,1.3894956713680117e-06,6.866958930602935e-09,0.003008300401655365,0.00021105224448404936,0.00032440171945240904,4.465332775172747e-05,2.9165256691071456e-06,0.0009399132829939817,0.0023729710310927917,0.03540917388339493
1.0383308305332325e-06,1.0368834381980503,0.000560309287577605,0.0001506248292288094,0.00029345388748787214,0.002481093022433379,0.0,0.0,0.00014807070229770096,5.10354905020023e-07,0.00018818819569338697,5.345474492552934e-08,1.4251654374852713e-07,5.723618263284614e-13,6.173419638336192e-10,8.918730814151024e-08,4.725905768461488e-07,2.9103779244611735e-07,3.5818469262449026e-07,3.925643390717231e-08,0.0009877388830147914,2.0082255777124733e-08,4.0095982027379895e-09,3.198093915679481e-11,1.8103798817160837e-11,1.9624507268074444e-06,3.2733623535521583e-07,2.564569305896113e-10,2.240844623266198e-14,4.054935939563549e-15,4.3853015574770595e-11,2.330483142971378e-12,8.42852154046241e-08,4.7651601170888514e-12,3.76,0.0,0.39366626623019746,0.9959573166529244,0.0008003687389016284,7.079712525541926e-08,0.5893380628834536,0.5920641336389106,1.3969670658309933e-06,6.9039625517538386e-09,0.0030082101988016135,0.0002180898535500584,0.0003362030453365637,4.548533128191352e-05,2.970925091703147e-06,0.0009613146346500439,0.002426857383278808,0.03560497459172551
1.0475926539980137e-06,1.0374291529665312,0.0005735277054861895,0.00015620035854904603,0.0003014757741431744,0.0025348958064390025,0.0,0.0,0.00014878695288907682,5.152144021339122e-07,0.00019640744143250888,5.6095395840888e-08,1.4612970579696064e-07,6.24958878540535e-13,6.583869958289231e-10,9.328852414114933e-08,4.901389176641024e-07,2.990822493241136e-07,3.788373262018814e-07,4.087915374908796e-08,0.0010033920311244822,2.0445782539661496e-08,4.2063926891068875e-09,3.422344471418758e-11,1.8789863234831883e-11,2.0769360969315296e-06,3.336324258803836e-07,2.6843400635556816e-10,2.422348398554014e-14,4.354627421711814e-15,4.688252468896918e-11,2.447047087016502e-12,8.686241834796003e-08,5.042055486210074e-12,3.76,0.0,0.39033194379295144,0.9959265552281991,0.000826507262028715,7.336676058820882e-08,0.5924582600538146,0.5952435890457453,1.404372209281381e-06,6.9406382563998315e-09,0.003008117405368962,0.00022532795408288764,0.0003483594161543832,4.633195054073995e-05,3.0262831363763905e-06,0.0009831152835171224,0.002481742903513982,0.035799388683040306
1.0568544774627948e-06,1.0379706748958806,0.0005870366859231764,0.0001619653866032728,0.00030969288403101595,0.0025895985724149013,0.0,0.0,0.00014949951012361705,5.200523230042344e-07,0.00020492311417794472,5.8864042384575355e-08,1.4982440605504332e-07,6.822697373365411e-13,7.020676881713652e-10,9.757610861960612e-08,5.08251143920268e-07,3.073051642154146e-07,4.005560955196436e-07,4.255959480315632e-08,0.0010191333443690428,2.0812555509826053e-08,4.413034947625756e-09,3.661110542478462e-11,1.9498525980359888e-11,2.1978258188487416e-06,3.4003169919058525e-07,2.80900894357923e-10,2.6173886545004538e-14,4.674996294758497e-15,5.011736820966041e-11,2.5691874265696968e-12,8.950779777636192e-08,5.333441120664121e-12,3.76,0.0,0.3870237817327286,0.9958949122276535,0.0008533682980301679,7.600840059973593e-08,0.5955507264192489,0.5983963726600473,1.4117115515554095e-06,6.976988278363101e-09,0.0030080219523708628,0.00023277156255481742,0.0003608799707182454,4.7193408770764674e-05,3.0826146252501694e-06,0.001005322292181386,0.0025376449377526276,0.035992437619777884
1.066116300927576e-06,1.038508044460785,0.000600842043790615,0.00016792586518475617,0.00031810951958786065,0.002645215060255017,0.0,0.0,0.00015020855612590746,5.248687828628329e-07,0.00021374409300158964,6.176691677827919e-08,1.536028247163351e-07,7.447091270482697e-13,7.485501979828008e-10,1.0205830753156533e-07,5.269439613205669e-07,3.157108646447913e-07,4.2339031861053767e-07,4.429952665532106e-08,0.001034962035464089,2.1182594307593852e-08,4.630024083018072e-09,3.91526969018212e-11,2.023048087267652e-11,2.325465443574231e-06,3.4653635058167364e-07,2.9387601825347356e-10,2.8269040356833653e-14,5.017392379096624e-15,5.357139819677634e-11,2.697161154072434e-12,9.222295331000888e-08,5.640009629835662e-12,3.76,0.0,0.38374153875598954,0.9958623642546316,0.0008809695252214386,7.872360595215865e-08,0.5986156489380724,0.6015226940510745,1.4189855365381219e-06,7.01301482224402e-09,0.0030079237692140397,0.0002404258009347121,0.0003737740519649767,4.806993044526053e-05,3.1399344713860276e-06,0.0010279428344298356,0.0025945810874992547,0.036184142966735985
1.075378124392357e-06,1.0390413019072449,0.0006149496779647467,0.00017408791534981368,0.00032673005950540767,0.0027017591839174136,0.0,0.0,0.0001509142734969435,5.296639149452851e-07,0.0002228794854491946,6.481055246087666e-08,1.5746720268985832e-07,8.127277315673749e-13,7.980110612737337e-10,1.0674371105988936e-07,5.462345683230778e-07,3.2430383013405184e-07,4.4739135259359483e-07,4.6100763913220814e-08,0.0010508773175788447,2.155591996912913e-08,4.857884362148553e-09,4.185749639297223e-11,2.098644343930573e-11,2.4602183997162203e-06,3.531487191164823e-07,3.0737848604660247e-10,3.0518945385687614e-14,5.3832501660062426e-15,5.725940277613539e-11,2.8312364765712412e-12,9.500951419300959e-08,5.9624842435937114e-12,3.76,0.0,0.38048497520247815,0.9958288873693556,0.0009093290083628801,8.15139669634491e-08,0.6016532120619033,0.6046227608664951,1.426194602169816e-06,7.048720063462798e-09,0.003007822783665336,0.0002482958980994278,0.00038705121016526444,4.896174120278527e-05,3.198257674894343e-06,0.0010509841960973116,0.002652569210750837,0.036374526396611005
1.0846399478571382e-06,1.0395704872557945,0.0006293655713877939,0.00018045783152585723,0.00033555895939265187,0.0027592450309622905,0.0,0.0,0.0001516168453251959,5.344378702363076e-07,0.0002323386326460418,6.800179829951283e-08,1.614198428202644e-07,8.868152692907546e-13,8.506378346640251e-10,1.1164126697314994e-07,5.661406720090459e-07,3.330886979360731e-07,4.726126678078279e-07,4.7965166979102834e-08,0.0010668784041658573,2.1932554995906345e-08,5.097166471029171e-09,4.473531016100054e-11,2.1767151673272146e-11,2.602466867813908e-06,3.5987118762370125e-07,3.2142811582382094e-10,3.293425354803759e-14,5.7740940079175776e-15,6.119716943252846e-11,2.9716932610769825e-12,9.786913950219412e-08,6.301620060441365e-12,3.76,0.0,0.3772538530303992,0.9957944570786251,0.0009384652052447892,8.438110422469534e-08,0.604663597738125,0.6076967788461668,1.4333391804519466e-06,7.084106148298819e-09,0.003007718921820445,0.000256387191232295,0.0004007212061227392,4.986906777755213e-05,3.2575993187826472e-06,0.0010744537758954299,0.0027116274228410468,0.03656360969560696
1.0939017713219193e-06,1.0400956403046966,0.0006440957911011205,0.00018704208569100315,0.0003446007524141866,0.0028176868619931503,0.0,0.0,0.0001523164551965073,5.391908172222485e-07,0.0002421311144834853,7.134783345751468e-08,1.6546311112719297e-07,9.675038266899349e-13,9.066297759568846e-10,1.1676029446138578e-07,5.866805046297886e-07,3.4207026899415093e-07,4.991099241913002e-07,4.989464281896976e-08,0.0010829645087853845,2.2312523405298727e-08,5.3484488336010585e-09,4.779650230402188e-11,2.257336682360201e-11,2.7526126941330386e-06,3.6670618267203705e-07,3.3604546241678356e-10,3.5526309499436166e-14,6.191543626358802e-15,6.54015525537529e-11,3.1188234947173595e-12,1.0080351834268087e-07,6.658205341004426e-12,3.76,0.0,0.3740479358018584,0.9957590483254145,0.0009683969733122759,8.732666923511292e-08,0.6076469854121287,0.6107449518358207,1.4404196974524937e-06,7.11917519392777e-09,0.0030076121080752274,0.00026470512720680255,0.0004147940143594731,5.079213792547237e-05,3.3179745645330733e-06,0.0010983590862220565,0.002771774097180855,0.03675141476911354
1.1031635947867004e-06,1.0406168006331014,0.0006591464882169093,0.0001938473316252726,0.0003538600499030737,0.002877099109996467,0.0,0.0,0.00015301328720276723,5.439229416504693e-07,0.00025226675488618114,7.485618294918817e-08,1.695994380640997e-07,1.0553714717681319e-12,9.661985658263774e-10,1.221104984654032e-07,6.078728408693332e-07,3.5125351413696874e-07,5.269410499523074e-07,5.189114572688422e-08,0.0010991348449243407,2.2695850782662455e-08,5.612338995185794e-09,5.105202508952618e-11,2.3405874221350895e-11,2.9110783454830613e-06,3.736561745181455e-07,3.5125184502369423e-10,3.830719392133904e-14,6.637319957647532e-15,6.989054550542153e-11,3.272931759982438e-12,1.0381437002935366e-07,7.033062848189735e-12,3.76,0.0,0.37086698866857315,0.9957226354783814,0.0009991435763268591,9.035234505584126e-08,0.6106035520293419,0.6137674818006568,1.4474365733108417e-06,7.153929288456571e-09,0.0030075022650919666,0.0002732552639535312,0.00042927982628447,5.173118034573795e-05,3.3793986474007085e-06,0.001122707753949884,0.0028330278658897324,0.0369379636474532
1.1124254182514816e-06,1.041134007604179,0.0006745238978254056,0.00020088040923333931,0.0003633415419465453,0.002937496379575087,0.0,0.0,0.0001537075259493111,5.486344462954114e-07,0.00026275562715975895,7.853473391290565e-08,1.7383131979686174e-07,1.1510461703604207e-12,1.0295690730013795e-09,1.2770198451532988e-07,6.297370158652311e-07,3.6064358051999516e-07,5.56166322579284e-07,5.39566780832982e-08,0.0011153886258096746,2.3082564334943925e-08,5.889475073620037e-09,5.45134508801878e-11,2.4265484143215626e-11,3.07830790666731e-06,3.8072367702677337e-07,3.670693758198114e-10,4.128976946212053e-14,7.113251357749305e-15,7.468335753405696e-11,3.4343357253554082e-12,1.0690344425335393e-07,7.427051235363966e-12,3.76,0.0,0.3677107783578588,0.995685192321284,0.001030724691061498,9.345984698367457e-08,0.6135334720370479,0.6167645688388528,1.4543902222421548e-06,7.1883704909562774e-09,0.003007389313766155,0.00028204327180829397,0.0004441890533415565,5.2686424597809986e-05,3.4418868714246163e-06,0.001147507521192633,0.0028954076203115404,0.03712327849169646
