Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70)
5.472656873004886e-10,0.5018043280758236,1.1958649203700983e-28,1.9599802904287026e-23,2.9990408790080788e-33,1.792738929429639e-42,0.0,0.0,5.604081745913496e-25,4.974102372809035e-42,7.18479721369672e-39,1.8448320430833184e-51,8.597224602576472e-36,6.081095311032202e-69,2.568105177217333e-52,3.096005825380383e-48,4.980273337867732e-54,4.752252411291289e-50,3.42754796514126e-41,1.985265619753084e-41,4.1651297061834893e-22,1.4029214067382948e-33,2.871225318588795e-52,3.547157910167856e-89,9.298035987422323e-63,1.6798115010379684e-54,5.726819757148983e-47,5.464200601659566e-75,2.524715222405248e-110,2.0660116813820054e-106,2.64316867767631e-68,3.315413245292312e-58,8.914260271398495e-49,1.3558055054722025e-86,3.76,0.0,0.9295904667933063,0.9999822954914048,6.041555576603391e-46,9.893868618914279e-71,1.4885898459462443e-09,1.4885898459480153e-09,9.373586822986856e-22,3.5491680095862186e-27,1.770450859573204e-05,5.605277640824203e-25
5.649488724042495e-10,0.5018043280800658,1.2744166552472131e-28,2.023310513299391e-23,3.29929177987338e-33,2.0359485046432882e-42,0.0,0.0,5.972088143493079e-25,5.648827619822861e-42,8.42223371672634e-39,2.1739760515606e-51,9.762299077218305e-36,7.272989386053143e-69,2.9714921471887693e-52,3.5158313773041704e-48,6.027289957524626e-54,5.571192605326072e-50,3.833647641064224e-41,2.1837201223011163e-41,4.438644713567207e-22,1.5431871121974613e-33,3.3646267330422354e-52,4.8751285455868516e-89,1.1616157693000967e-62,2.0327902534494877e-54,6.503507612578857e-47,6.82647918994494e-75,3.816943243540719e-110,2.839418530961261e-106,3.408638893029934e-68,4.0113056773216854e-58,1.0450672457262252e-48,1.804640910040038e-86,3.76,0.0,0.9295904667452071,0.9999820571163631,7.08285005755233e-46,1.2760071480263724e-70,1.5366889875122165e-09,1.5366889875141029e-09,9.977478558055327e-22,3.781667010716731e-27,1.794288363764314e-05,5.973362593141159e-25
5.826320575080104e-10,0.5018043280843081,1.3554682289627731e-28,2.086640721438834e-23,3.618944893955783e-33,2.3031049753005454e-42,0.0,0.0,6.351796377263102e-25,6.389974756197301e-42,9.824525909612967e-39,2.5492492184682887e-51,1.1041883624731454e-35,8.648155533904931e-69,3.4217514679424246e-52,3.976962764496414e-48,7.251650557203941e-54,6.499326660426027e-50,4.2716169103880066e-41,2.3949599187383374e-41,4.720856993359838e-22,1.692492479771768e-33,3.923539951555955e-52,6.634933368660031e-89,1.4412994938407261e-62,2.4455199894341878e-54,7.35663141890319e-47,8.470074321852525e-75,5.697598277768673e-110,3.8643025200751433e-106,4.361467970350524e-68,4.824804828810379e-58,1.2191992303853678e-48,2.3809707499215018e-86,3.76,0.0,0.9295904666971079,0.9999818301254962,8.263020651242378e-46,1.6328079276446712e-70,1.5847881290756972e-09,1.5847881290777023e-09,1.059948366008673e-21,4.021505056823936e-27,1.8169874504366367e-05,6.353151881681413e-25
6.003152426117713e-10,0.5018043280885501,1.439019761307812e-28,2.1499709155507115e-23,3.958608019622637e-33,2.5957312258050463e-42,0.0,0.0,6.743206446144696e-25,7.201766228356518e-42,1.1407612297549106e-38,2.9754788859650255e-51,1.244323442314867e-35,1.0227412630762152e-68,3.9224862794306476e-52,4.482022883456516e-48,8.67661400852778e-54,7.547226354730563e-50,4.742695942313349e-41,2.619381897020716e-41,5.011766545561077e-22,1.8511184158636197e-33,4.5542633218759916e-52,8.947181799757374e-89,1.7768247212427575e-62,2.925830898645118e-54,8.29104720537525e-47,1.0441819215572572e-74,8.403700588660733e-110,5.210892664455469e-106,5.5396641568410454e-68,5.7712832873467365e-58,1.4158066212060097e-48,3.1154165271860364e-86,3.76,0.0,0.9295904666490087,0.9999816139751259,9.595518432744097e-46,2.0740331288430554e-70,1.6328872706366865e-09,1.6328872706388138e-09,1.1239537625777116e-21,4.268678830856928e-27,1.838602487466742e-05,6.74464550549197e-25
6.179984277155323e-10,0.5018043280927924,1.5250713715624662e-28,2.213301096305101e-23,4.318888984372771e-33,2.9153971243722504e-42,0.0,0.0,7.146318349235171e-25,8.088554610109895e-42,1.3188425439016433e-38,3.457839415843447e-51,1.3973829129634247e-35,1.2033137574019297e-68,4.477436242437605e-52,5.0337151937290395e-48,1.0327655830437429e-53,8.726124644557301e-50,5.248119390970405e-41,2.8573827461785126e-41,5.311373370170616e-22,2.0193457036643077e-33,5.263483611400963e-52,1.1960994902404424e-88,2.177189379746236e-62,3.482298612621495e-54,9.311760371033334e-47,1.2794587306534598e-74,1.225612363170518e-109,6.966017639926145e-106,6.987454883321249e-68,6.86757053503809e-58,1.6369982804810678e-48,4.044697026768612e-86,3.76,0.0,0.9295904666009095,0.999981408147538,1.1094636426956576e-45,2.6162589270425483e-70,1.6809864121951847e-09,1.6809864121974377e-09,1.1897576181524514e-21,4.523185016784845e-27,1.859185246260177e-05,7.147843463795491e-25
6.356816128192932e-10,0.5018043280970346,1.6136231784977941e-28,2.2766312643400796e-23,4.700395644717614e-33,3.2637195259091945e-42,0.0,0.0,7.561132085793675e-25,9.054822602655919e-42,1.5184921822291647e-38,4.001866800847987e-51,1.5641366753080266e-35,1.4089321695095703e-68,5.090476848180403e-52,5.634823701856183e-48,1.2232604787158778e-53,1.0047935702691176e-49,5.789116007864505e-41,3.1093589564193365e-41,5.61967746718815e-22,2.1974550032080195e-33,6.0582872865102794e-52,1.5859599612806847e-88,2.652515769573143e-62,4.124290070747702e-54,1.0423925667217427e-46,1.5587858565056282e-74,1.7685417027149492e-109,9.236362198476518e-106,8.756075420432214e-68,8.13204172919045e-58,1.8850110665274293e-48,5.212607585355468e-86,3.76,0.0,0.9295904665528103,0.999981212149743,1.2775535188770105e-45,3.278689792322247e-70,1.7290855537511912e-09,1.7290855537535735e-09,1.257353528261094e-21,4.7850202995983445e-27,1.8787850257533967e-05,7.562745755975976e-25
6.533647979230541e-10,0.5018043281012767,1.7046753003775856e-28,2.339961420263256e-23,5.103735886061822e-33,3.642362274879165e-42,0.0,0.0,7.987647655227844e-25,1.0105183034588596e-41,1.7416111724839572e-38,4.613473514771923e-51,1.745376752676362e-35,1.642162676740942e-68,5.7656186890294885e-52,6.288212945337772e-48,1.4421783574171144e-53,1.1525274954959045e-49,6.366908326012343e-41,3.375706819230536e-41,5.93667883661337e-22,2.3857268514258346e-33,6.946171762737834e-52,2.0866809584632295e-88,3.214152801266938e-62,4.862010755506994e-54,1.1632847180047304e-46,1.8888320150051924e-74,2.52644733687235e-109,1.2152239556969944e-105,1.0904630244474734e-67,9.58470905144773e-58,2.1622136077152273e-48,6.671121192074234e-86,3.76,0.0,0.9295904665047111,0.9999810255122957,1.4654268384770814e-45,4.083481875918684e-70,1.7771846953047062e-09,1.7771846953072213e-09,1.3267351112387328e-21,5.054181365311065e-27,1.897448770493759e-05,7.989352381565406e-25
6.71047983026815e-10,0.501804328105519,1.798227854960169e-28,2.403291564653224e-23,5.529517622583499e-33,4.053036208151468e-42,0.0,0.0,8.425865057081348e-25,1.1244378861906571e-41,1.990208905552639e-38,5.298963601177304e-51,1.941917278106435e-35,1.9057440594948404e-68,6.507006697935074e-52,6.996827976598918e-48,1.6928153592359004e-53,1.3171479115034829e-49,6.982712408769747e-41,3.656822427480967e-41,6.262377478445972e-22,2.584441662199688e-33,7.935056625831463e-52,2.7254501717071855e-88,3.8747842517824784e-62,5.706553297097703e-54,1.2943978312862646e-46,2.2770502408278716e-74,3.5749576970716235e-109,1.5871943207730364e-105,1.350103144498345e-67,1.1247315620480178e-57,2.4711100766960462e-48,8.481622423362578e-86,3.76,0.0,0.9295904664566119,0.9999808477881699,1.6747808376415594e-45,5.056095370077568e-70,1.8252838368557298e-09,1.8252838368583811e-09,1.3978960081461324e-21,5.330664900961077e-27,1.9152211830792198e-05,8.427663340231284e-25
7.06414353234337e-10,0.5018043281140033,1.992834730750484e-28,2.5299518210109144e-23,6.450837381017315e-33,4.977555954062781e-42,0.0,0.0,9.337405356834568e-25,1.380889916378115e-41,2.572437868335917e-38,6.918860716621942e-51,2.3842666775422905e-35,2.5358105282959786e-68,8.205767883495523e-52,8.59191809065587e-48,2.303841402045377e-53,1.702755564427879e-49,8.33318680346253e-41,4.2649402592879267e-41,6.939866579332092e-22,3.014321212021135e-33,1.0249683756711278e-51,4.5554877891935615e-88,5.551149012840419e-62,7.765214875499882e-54,1.5895429532173034e-46,3.2621530297373513e-74,6.972761575028743e-109,2.6528355690251723e-105,2.0359484534699842e-67,1.5298561473760555e-57,3.1947018572655666e-48,1.34599878883079e-85,3.76,0.0,0.9295904663604136,0.999980517397631,2.1651945179541827e-45,7.625557639119797e-70,1.9214821199503028e-09,1.9214821199532376e-09,1.5455304211370939e-21,5.905586135356147e-27,1.9482602369625345e-05,9.339398256073434e-25
7.382440864211067e-10,0.5018043281216392,2.1765335698712937e-28,2.6439460175471926e-23,7.362874257016396e-33,5.937295732363482e-42,0.0,0.0,1.0197811891301503e-24,1.6471030103169838e-41,3.206063537560876e-38,8.701255929435846e-51,2.843328285365102e-35,3.2378737716607732e-68,1.0005519261129392e-51,1.0247564081701474e-47,3.0012493268624747e-53,2.122481268089598e-49,9.690675384010038e-41,4.866721537950133e-41,7.579351441759766e-22,3.439738333415294e-33,1.2766757559840258e-51,7.079091809150539e-88,7.55720533590422e-62,1.011458415986035e-53,1.8959057629481456e-46,4.440983907562951e-74,1.2369900476690806e-108,4.122291112192716e-105,2.896342487558799e-67,1.9919710696341998e-57,3.982358208923036e-48,2.0005201786096852e-85,3.76,0.0,0.9295904662738352,0.99998024646743,2.6990288705981867e-45,1.0849377803797715e-69,2.0080605747268976e-09,2.0080605747301e-09,1.684423316029754e-21,6.448024878889053e-27,1.9753532570601327e-05,1.01999884984998e-24
7.700738196078763e-10,0.5018043281292752,2.3683356194137323e-28,2.757940184527642e-23,8.357077161074023e-33,7.029571596939473e-42,0.0,0.0,1.1096132360783955e-24,1.9500697727523477e-41,3.958758356096032e-38,1.0840617083013862e-50,3.3656339349038464e-35,4.089334718067574e-68,1.2090425821889618e-51,1.213162136961693e-47,3.8663673641333263e-53,2.6211689507433302e-49,1.1189923441671159e-40,5.522501280805184e-41,8.247015466782586e-22,3.9033460318494856e-33,1.5754713831754566e-51,1.0797824079959926e-87,1.0155076361671402e-61,1.3028548605045287e-53,2.244547899222408e-46,5.9675702648452985e-74,2.141862292450887e-108,6.287574482973305e-105,4.059467663183575e-67,2.564880177076086e-57,4.918242027059319e-48,2.923934930314292e-85,3.76,0.0,0.9295904661872568,0.9999799983810511,3.333325529506364e-45,1.520804477693641e-69,2.0946390294954212e-09,2.0946390294989007e-09,1.828983323996449e-21,7.014136948809901e-27,2.0001618949507052e-05,1.1098500779973745e-24
8.01903552794646e-10,0.5018043281369112,2.568241548103273e-28,2.871934324445461e-23,9.436992473206868e-33,8.266060688610847e-42,0.0,0.0,1.2032366766184119e-24,2.2930268156402355e-41,4.84655203113202e-38,1.338994381223493e-50,3.956729426291398e-35,5.1131235899355935e-68,1.448941199846053e-51,1.4264174680245304e-47,4.930017486447332e-53,3.2094686449622215e-49,1.283777452830237e-40,6.234582332971419e-41,8.942858654398761e-22,4.406775238927854e-33,1.9276472976310157e-51,1.6190402657065951e-87,1.3483620630005378e-61,1.661078554839485e-53,2.6391894611531037e-46,7.923501496811256e-74,3.626611724412955e-108,9.427366047962442e-105,5.612365974067358e-67,3.2688540051440634e-57,6.022356237598484e-48,4.208275483290574e-85,3.76,0.0,0.9295904661006784,0.9999797712123013,4.081641876775495e-45,2.10280639116413e-69,2.1812174842558724e-09,2.181217484259642e-09,1.9791741708281473e-21,7.603903061156014e-27,2.0228787699447847e-05,1.203493510210166e-24
8.337332859814157e-10,0.5018043281445472,2.7762520195010596e-28,2.9859284395835776e-23,1.0606166865866027e-32,9.658933677709395e-42,0.0,0.0,1.3006515109096896e-24,2.679347353572048e-41,5.886849311995879e-38,1.6407632998252655e-50,4.6223916450912847e-35,6.3344106303380915e-68,1.7232747425860123e-51,1.6666152676028756e-47,6.2270890236064595e-53,3.89894734136996e-49,1.4641000384897684e-40,7.005265462511192e-41,9.666881004606508e-22,4.951655598831612e-33,2.340027235218037e-51,2.3895878244021864e-87,1.77066350434892e-61,2.097863972653242e-53,3.0837071536323598e-46,1.0405018834040737e-73,6.015452323527578e-108,1.3913660587302451e-104,7.662020794123449e-67,4.1268180872477865e-57,7.316427838471359e-48,5.971368626136548e-85,3.76,0.0,0.9295904660141,0.9999795631974591,4.9587038608942007e-45,2.871081261298024e-69,2.2677959390082515e-09,2.2677959390123216e-09,2.1349598145010557e-21,8.217303942832452e-27,2.043680254175162e-05,1.3009291467177477e-24
8.655630191681854e-10,0.5018043281521832,2.992367692036952e-28,3.099922532032425e-23,1.1868147301661896e-32,1.1220854815356518e-41,0.0,0.0,1.4018577391687036e-24,3.1125412037983673e-41,7.09848608871852e-38,1.9957804183988945e-50,5.368628322767017e-35,7.780703609439687e-68,2.0352031758696678e-51,1.9359327654126658e-47,7.796881493765413e-53,4.7021268153460314e-49,1.6606302644501715e-40,7.836849362289432e-41,1.0419082517404028e-21,5.5396154693349735e-33,2.819987343046514e-51,3.4757522208460086e-87,2.3016067460043817e-61,2.626427373498091e-53,3.582134253490897e-46,1.3524902560298245e-73,9.789902701859819e-108,2.0237310871446443e-104,1.0338846599387757e-66,5.164573418177172e-57,8.823979248994418e-48,8.362579170543905e-85,3.76,0.0,0.9295904659275216,0.9999793727215441,5.980454362169183e-45,3.8745663706244073e-69,2.3543743937525585e-09,2.3543743937569405e-09,2.2963044436902517e-21,8.854320331638262e-27,2.062727845663165e-05,1.4021569878059835e-24
8.973927523549551e-10,0.5018043281598192,3.216589219042351e-28,3.21391660370619e-23,1.3226481031094677e-32,1.296498198422968e-41,0.0,0.0,1.5068553616582269e-24,3.5962547862526947e-41,8.501785431579158e-38,2.4110633177626403e-50,6.20167779734929e-35,9.481943838130653e-68,2.3880179934415564e-51,2.2366315244742e-47,9.683461554584573e-53,5.632521447432363e-49,1.8740315216582328e-40,8.73163065182462e-41,1.1199463192789546e-21,6.172281922820303e-33,3.3754767972176834e-51,4.987640614330704e-87,2.963549878196835e-61,3.2615865791171986e-53,4.1386605755266e-46,1.7414517098279058e-73,1.565446464577242e-107,2.9039199402905625e-104,1.3800625853365102e-66,6.41102559326581e-57,1.0570399665732981e-47,1.1569544011646346e-84,3.76,0.0,0.9295904658409432,0.9999791983057579,7.164101562967481e-45,5.172478498663884e-69,2.4409528484887936e-09,2.4409528484934986e-09,2.463172476292977e-21,9.514932976292491e-27,2.0801694242633416e-05,1.5071770338065274e-24
9.292224855417247e-10,0.5018043281674551,3.4489172487828178e-28,3.3279106563577076e-23,1.4684715590293268e-32,1.490496674883296e-41,0.0,0.0,1.615644378678021e-24,4.1342711235748173e-41,1.0118613572998469e-37,2.8942693652614505e-50,7.128008774297066e-35,1.14706007705223e-67,2.7851407951989364e-51,2.5710574109647814e-47,1.1936033759603869e-52,6.704676037553792e-49,2.104960711323024e-40,9.691903879134322e-41,1.2008023030761267e-21,6.851280747292532e-33,4.015038325166431e-51,7.067621141587896e-87,3.782389888106162e-61,4.0198853748523894e-53,4.757632438406262e-46,2.2226017235641876e-73,2.46256638576782e-107,4.114794702818356e-104,1.8236918535826428e-66,7.898422400316395e-57,1.2583016424636106e-47,1.5826006422331527e-84,3.76,0.0,0.9295904657543648,0.9999790385959776,8.52816732262101e-45,6.835972670799997e-69,2.5275313032169574e-09,2.5275313032219966e-09,2.6355285579613005e-21,1.019912263645994e-26,2.0961404022983907e-05,1.6159892850875135e-24
9.610522187284944e-10,0.501804328175091,3.689352424490478e-28,3.441904691592061e-23,1.6246398798763384e-32,1.7054954405263901e-41,0.0,0.0,1.7282247905568046e-24,4.730509841133593e-41,1.1972435830535801e-37,3.4537306915069227e-50,8.154320087556821e-35,1.3781765208763235e-67,3.230121925104659e-51,2.9416405640917153e-47,1.4609325428737819e-52,7.934203612885864e-49,2.354068567042555e-40,1.0719961522575643e-40,1.2844762031317404e-21,7.57823644739276e-33,4.747828630838314e-51,9.898112529804042e-87,4.7879671796308614e-61,4.919722639753721e-53,5.443552630438636e-46,2.8134724183068196e-73,3.815141590442383e-107,5.762522943378113e-104,2.387398788018015e-66,9.662600026900267e-57,1.489116636952936e-47,2.142088729585853e-84,3.76,0.0,0.9295904656677864,0.9999788923522477,1.0092535557061066e-44,8.949995416381119e-69,2.6141097579370487e-09,2.6141097579424333e-09,2.8133375606443263e-21,1.0906870082776666e-26,2.1107647752732545e-05,1.7285937420455327e-24
9.928819519152641e-10,0.501804328182727,3.937895384396226e-28,3.5558987108790225e-23,1.7915078757146752e-32,1.9429584030488327e-41,0.0,0.0,1.8445965976453237e-24,5.389027167049008e-41,1.4088372471881386e-37,4.098489971321824e-50,9.287540460817513e-35,1.645324118285972e-67,3.7266391763224666e-51,3.350895365985169e-47,1.7763985433670336e-52,9.33782322942628e-49,2.622000000059057e-40,1.1818093992682065e-40,1.370968019445617e-21,8.354772245411121e-33,5.583638724543338e-51,1.3710881489567425e-86,6.0144997776754496e-61,5.98148613884956e-53,6.201080375221915e-46,3.5341675980399735e-73,5.826938132110813e-107,7.981986489372451e-104,3.0980276652470927e-66,1.1743237728237812e-56,1.752626722680392e-47,2.87087277644767e-84,3.76,0.0,0.929590465581208,0.9999787584391633,1.1878500623067173e-44,1.1615345855010069e-68,2.700688212649069e-09,2.700688212654809e-09,2.9965645811397246e-21,1.163815609687525e-26,2.1241560837259963e-05,1.8449904050987015e-24
9.999999999999999e-10,0.501804328190363,3.994586138468541e-28,3.581391065491718e-23,1.8303242885868403e-32,1.9992880143630195e-41,0.0,0.0,1.8711394327760257e-24,5.545234104585949e-41,1.4600105978695213e-37,4.255324822828113e-50,9.556309940612743e-35,1.7104019789805117e-67,3.8451092252615334e-51,3.4479694679014416e-47,1.854198205466689e-52,9.677320814933525e-49,2.6845575915668523e-40,1.2073487845254525e-40,1.3906956344015173e-21,8.535376116398475e-33,5.78569127973651e-51,1.4726220026566642e-86,6.322878869099388e-61,6.243321454460841e-53,6.380768053263446e-46,3.7153661699730405e-73,6.393949058522208e-107,8.573015548228275e-104,3.2801555303018615e-66,1.2256182512617828e-56,1.8163646271144397e-47,3.0612272874892e-84,3.76,0.0,0.9295904655618465,0.9999787300721921,1.2310490875870422e-44,1.2298503063948875e-68,2.7200496568713937e-09,2.720049656877216e-09,3.0382772059732653e-21,1.1804911365090453e-26,2.1269927808314622e-05,1.8715389096929687e-24
1.0247116851020338e-09,0.501804328190363,4.194546761761717e-28,3.669892715564467e-23,1.9694303844992407e-32,2.2043988531127175e-41,0.0,0.0,1.9647598003103803e-24,6.114015932213309e-41,1.6493254521911714e-37,4.838337007714569e-50,1.0534828268961354e-34,1.9525636563531574e-67,4.278496569189538e-51,3.8014204116107407e-47,2.146699689416712e-52,1.0933397767237956e-48,2.9093944593985072e-40,1.298858963399739e-40,1.4602777520175774e-21,9.182510082298867e-33,6.532914157951795e-51,1.8798073965672308e-86,7.501048303022196e-61,7.227690976379745e-53,7.035031297166784e-46,4.407635846500544e-73,8.781505829774116e-107,1.0943198329923374e-103,3.987247459548976e-66,1.4184120922196733e-56,2.052188898623101e-47,3.8121653264859297e-84,3.76,0.0,0.9295904654946295,0.9999786358170569,1.3908815707082036e-44,1.4950959664133747e-68,2.787266667353017e-09,2.787266667359125e-09,3.1851749396545347e-21,1.2392961471409825e-26,2.1364182943590812e-05,1.965179274680695e-24
