Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450)
5.656388963694041e-06,0.7892824659006292,0.007634988995333476,0.001758986740137626,0.004006540187145227,0.056369309827026544,0.0,0.0,0.0017784162436389503,3.0940127542065924e-05,0.014084938065954681,0.0008058902375412706,0.00038328275868330453,9.556040564106669e-09,6.234599120861335e-07,8.852725974254258e-06,0.00350370111467445,0.0026265174098260933,5.97221369153103e-05,7.400500118118826e-08,0.0005142612768761805,2.105198932875719e-08,3.455443976302487e-06,4.544658589367016e-05,8.953230054990385e-07,0.006484486907694388,7.160112845738416e-07,6.597762549469438e-05,1.728115554339831e-05,5.153051825200299e-07,4.146576072343506e-06,2.695568692976655e-09,8.99448413601077e-07,6.635466100466104e-07,3.76,0.0,0.2265410490182221,0.9629324008958128,0.028419869085392107,0.0010540640522820278,0.1960517077824891,0.23165358770608233,4.833670815861449e-08,1.0809331695656747e-10,0.0011747937968122873,0.0006570166971391681,0.0038214646717414564,0.0008261151876870354,0.00010525583175673102,0.03588141868018663,0.03608703018337133,0.012612274340462215,0.0005734951133101246,0.003446533351873851,7.949073383099785e-05,1.63817817702675e-06,6.150846419084789e-05,7.726464452542973e-05,0.0008597215022206522,0.00021436724753123173,0.002804810411879877,0.0006697859834921191,0.0047735546634056734,4.831061748541802e-08,0.0015111698297403436,9.707721885801002e-05,1.1627700825042765e-08,0.0005366331910648747,1.030942288912457e-07,5.483100347308768e-07,1.2810775762805484e-11,2.4493268107747905e-07,8.756631488908507e-08,3.244202224771742e-07,2.0427838146116577e-12,4.034392760552075e-07,2.0756476507363704e-11,3.448937309643737e-08,8.373155879742686e-12,1.3156997579272165e-08,1.7327151367264093e-07,9.039905323261402e-06,5.266974183138239e-09,9.21647233026912e-05,0.0007761163799818025,3.909215727716743e-07,2.5497892459268557e-10
5.6775832714689814e-06,0.7895185931719914,0.007675732758942062,0.001775333387925422,0.004025783837030513,0.05704706112256117,0.0,0.0,0.0018036456270680717,3.203654841732299e-05,0.014385109600892938,0.0008257657700470242,0.0003913194546030122,9.82718203363829e-09,6.37145715892422e-07,8.995025506117408e-06,0.0035471417914282703,0.0026721291079665737,6.129202882272545e-05,7.561814870524208e-08,0.0005233662572349846,2.160732639308434e-08,3.524521551926957e-06,4.661244350390797e-05,9.179071216376073e-07,0.006607596737694702,7.308270648519619e-07,6.746582269119775e-05,1.780740957098243e-05,5.300246560083103e-07,4.230350491453642e-06,2.773939028586739e-09,9.085950742994917e-07,6.82359679263062e-07,3.76,0.0,0.22510233388752626,0.9623591104355658,0.028858939077995166,0.0010729520767317662,0.196110239448281,0.2323217915287705,4.835138552154757e-08,1.0829917702721595e-10,0.0011740944740246731,0.0006610892234221004,0.003852569653866119,0.0008277988582455679,0.00010566468140403119,0.036290863604113405,0.036432902093676944,0.012675475769679515,0.0005772491615163069,0.0034930158545409327,7.991386665810032e-05,1.6683853903850401e-06,6.18380697849999e-05,7.822827136325872e-05,0.0008748504953167093,0.00021785597639639476,0.0028641061341043977,0.0006829784142073187,0.004871477634442051,4.8366837346103224e-08,0.0015524244030328707,0.00010016088752599123,1.1847541107715873e-08,0.0005408975133865861,1.0382306459510705e-07,5.586595458463688e-07,1.3052132748231378e-11,2.519206096959513e-07,9.007198310077199e-08,3.3345434874733474e-07,2.0812222790460255e-12,4.097612250431097e-07,2.1077363192097022e-11,3.4891151555723245e-08,8.500752695434265e-12,1.3524416145409037e-08,1.7493438304369029e-07,9.314971251921011e-06,5.385285765511766e-09,9.475844414394917e-05,0.0008006035868933599,4.0298736590930973e-07,2.57386858460757e-10
5.698777579243922e-06,0.789754748627012,0.007715170448839008,0.0017914590591832501,0.004044326457166754,0.057725526628092806,0.0,0.0,0.0018289702715773223,3.316339456570112e-05,0.014689492724992355,0.0008459724365156987,0.0003993953006253755,1.009953623563838e-08,6.508397355841327e-07,9.137240212542266e-06,0.0035905920167252784,0.0027180754589429695,6.28815640095336e-05,7.724167678701234e-08,0.0005325622898938645,2.216950631742393e-08,3.593730731259605e-06,4.779499483899924e-05,9.408095899445638e-07,0.006731706441737563,7.457930456124835e-07,6.897386819649781e-05,1.8345016263387086e-05,5.450003880105948e-07,4.314358073601854e-06,2.8535389763803656e-09,9.176707070139476e-07,7.016341295291122e-07,3.76,0.0,0.2236670168551019,0.9617816691224487,0.029300959762625832,0.001092051097106451,0.19616304765079393,0.23298886684435202,4.8364646557958075e-08,1.0849779144302691e-10,0.0011733900851703131,0.0006650426099473351,0.003883109608932391,0.0008293107891723814,0.00010605352500391318,0.03669992112414297,0.036776723223625817,0.012738410008257949,0.0005809007850661779,0.0035397445151675528,8.032109537903116e-05,1.6988680364692768e-06,6.215535566574823e-05,7.918365123234922e-05,0.000889949707489337,0.00022132699187163484,0.002924136837425567,0.0006962008807672209,0.004970770998592387,4.841266953732945e-08,0.0015944487410749274,0.00010331886078205546,1.2069108802543922e-08,0.0005450735854186391,1.0453313537380964e-07,5.690138022322174e-07,1.3293585306545068e-11,2.589663516456403e-07,9.259955612044684e-08,3.4264967539537756e-07,2.1196743593839606e-12,4.1606955899232936e-07,2.1397563594932376e-11,3.528843314707552e-08,8.628014561072592e-12,1.389905042333841e-08,1.765874394400739e-07,9.5963071318246e-06,5.504606908640777e-09,9.739472086588391e-05,0.0008256223469177239,4.153023505237157e-07,2.597562374051194e-10
5.719971887018863e-06,0.789990903218585,0.007753287368516968,0.0018073559326287315,0.004062161673083274,0.05840456953682913,0.0,0.0,0.0018543838692214516,3.432104867658699e-05,0.014998078189190784,0.0008665100872304564,0.0004075062659314442,1.0372800746180497e-08,6.64530359869432e-07,9.27929205706956e-06,0.003634040501220651,0.0027643469833660947,6.449023843925062e-05,7.887472332839247e-08,0.0005418476951741994,2.2738249650822035e-08,3.663026725550145e-06,4.89940497316174e-05,9.640256678291983e-07,0.006856787530055232,7.609038394721422e-07,7.050162158636992e-05,1.8894057373457787e-05,5.602306445737485e-07,4.398551069380002e-06,2.934342505265528e-09,9.266716686655339e-07,7.213758058780492e-07,3.76,0.0,0.2222352988108349,0.9612001669815974,0.029745859361079124,0.0011113602919765816,0.19621021845452483,0.23365479254411836,4.837651230644301e-08,1.0868904422545796e-10,0.0011726807400377756,0.0006688753798853598,0.0039130718228074035,0.0008306510164243921,0.00010642222478679666,0.03710849382405663,0.03711840543784097,0.012801064094668423,0.0005844485278005525,0.0035867109760087112,8.071227362068906e-05,1.729621392421622e-06,6.246020669994742e-05,8.013019740794507e-05,0.0009050097331640486,0.00022477801257687137,0.002984896235223006,0.0007094458435566711,0.005071430334536874,4.844814774077493e-08,0.0016372426989448808,0.0001065520617713152,1.2292350849202347e-08,0.0005491593810917696,1.0522410135402948e-07,5.793665148624358e-07,1.3534986690483013e-11,2.6606413717744023e-07,9.514703825704742e-08,3.5200564925738375e-07,2.158116675976906e-12,4.223606043726205e-07,2.17168923451743e-11,3.568096547033201e-08,8.754867446491939e-12,1.4280913407978702e-08,1.7823025857542832e-07,9.883974304508644e-06,5.624893643829085e-09,0.00010007309428684786,0.0008511746614130797,4.278668668842253e-07,2.6208584127045476e-10
5.741166194793804e-06,0.7902270279609505,0.007790070092284404,0.0018230163947223824,0.004079283791442236,0.05908405368167547,0.0,0.0,0.0018798800466219548,3.5509877260953254e-05,0.015310854621953484,0.0008873783802573991,0.0004156482583055617,1.0646666610611909e-08,6.78205869414807e-07,9.421102581605379e-06,0.003677475960782057,0.002810934014220337,6.611752702195667e-05,8.05164075031269e-08,0.0005512207310910458,2.3313262186118287e-08,3.732364248902277e-06,5.020940566284368e-05,9.875502973386454e-07,0.006982810874008119,7.761538123315244e-07,7.204893289980362e-05,1.9454610394758742e-05,5.757134599437749e-07,4.482881271034079e-06,3.016321742349118e-09,9.355943588532885e-07,7.415903561364664e-07,3.76,0.0,0.22080737840758285,0.9606146958891659,0.03019356470301453,0.0011308787664551063,0.19625183937728058,0.234319546802368,4.8387004172155975e-08,1.0887282731646387e-10,0.0011719665506758606,0.0006725861805118631,0.0039424441372196825,0.0008318197434048299,0.00010677066262395424,0.037516485171766166,0.03745786276570344,0.01286342535338989,0.0005878910403334345,0.003633906756143998,8.108727191462899e-05,1.7606405967524454e-06,6.275252087225686e-05,8.106733167620058e-05,0.0009200211837480481,0.0002282067773267731,0.0030463776381695904,0.0007227056904035319,0.005173450407306899,4.847331574164007e-08,0.0016808056076041578,0.00010986139875395615,1.25172130800337e-08,0.0005531529630724842,1.0589564199432069e-07,5.897113610431923e-07,1.3776189393357146e-11,2.732080229595892e-07,9.771237123954023e-08,3.615215920327017e-07,2.196525730967579e-12,4.286306819590017e-07,2.2035163625097954e-11,3.606850111480375e-08,8.881237245168227e-12,1.4670013314972365e-08,1.798624265300621e-07,1.0178032051260966e-05,5.7461009668687965e-09,0.00010279306324415758,0.0008772621953690492,4.40681081623486e-07,2.6437449086413846e-10
5.762360502568745e-06,0.7904630939557623,0.007825506475598537,0.001838433050183154,0.004095687803429106,0.05976384365821724,0.0,0.0,0.0019054523710007325,3.673022981803043e-05,0.015627808525442564,0.0009085767803291906,0.0004238171303783415,1.092081917384303e-08,6.918544627878494e-07,9.56259303234142e-06,0.0037208871266754145,0.002857826708137539,6.776288436252174e-05,8.216583131611863e-08,0.0005606795955922979,2.389423535652577e-08,3.801697601035325e-06,5.144084800290392e-05,1.0113781090254517e-06,0.007109746742408703,7.91537090256129e-07,7.3615642888955e-05,2.002674847984401e-05,5.914466367290741e-07,4.567300095182118e-06,3.099446999162908e-09,9.444352241160518e-07,7.622832206905645e-07,3.76,0.0,0.2193834518721889,0.9600253494831649,0.030644001297496264,0.0011506055529470675,0.1962879993022523,0.23498310710491715,4.8396143905442276e-08,1.0904904083241868e-10,0.0011712476312848727,0.0006761737840532848,0.0039712149614926215,0.0008328173392250602,0.00010709874008555451,0.03792379961351725,0.03779501147592408,0.012925481407448002,0.0005912270811249609,0.003681323258964874,8.144597774144455e-05,1.791920654415014e-06,6.303220932311763e-05,8.199448533369018e-05,0.0009349747041007371,0.0002316110491654993,0.003108573961558237,0.0007359727490416697,0.005276825166731196,4.848822726562713e-08,0.0017251362715438579,0.00011324776447433656,1.274364028974772e-08,0.0005570524851369723,1.0654745644934574e-07,6.000419951234306e-07,1.401704539899341e-11,2.8039190463372507e-07,1.0029343846558913e-07,3.711966999672911e-07,2.2348779481115587e-12,4.348761129431841e-07,2.2352191476873194e-11,3.645079809114154e-08,9.007049897228578e-12,1.5066353530577234e-08,1.8148354011115225e-07,1.0478537531555234e-05,5.868182904324498e-09,0.00010555408500829545,0.0009038862726171654,4.537449861751862e-07,2.6662104959245435e-10
5.7835548103436855e-06,0.7906990724177122,0.007859585662603714,0.0018535987320141675,0.0041113693866639284,0.060443804945129256,0.0,0.0,0.0019310943562495506,3.798243802087403e-05,0.01594892427496681,0.000930104558054712,0.0004320086859938863,1.1194938941060158e-08,7.054642827755594e-07,9.703684486963156e-06,0.003764262755693238,0.002905015056900215,6.942574555213608e-05,8.382208121393666e-08,0.0005702224289048767,2.44808466864773e-08,3.870980751501473e-06,5.268815027372787e-05,1.0355034264121724e-06,0.007237564838765727,8.070475671081731e-07,7.520158328308649e-05,2.0610540363886907e-05,6.074277465087617e-07,4.6517586664442415e-06,3.183686802833293e-09,9.531907621484167e-07,7.834596225322971e-07,3.76,0.0,0.21796371282235366,0.9594322230722421,0.03109709340630174,0.0011705396119883534,0.19631878838899075,0.2356454502790692,4.8403953580174916e-08,1.092175932920211e-10,0.0011705240981053754,0.0006796370882521573,0.003999373283028806,0.0008336443366144235,0.00010740637845511929,0.03833034266555604,0.03812977014621764,0.012987220190120025,0.0005944555173106315,0.0037289517797880686,8.178829553649871e-05,1.823456442061634e-06,6.329919635665646e-05,8.291110015980769e-05,0.0009498609888760205,0.00023498861932116441,0.003171477733262418,0.0007492392997269983,0.005381547747236093,4.8492945795136815e-08,0.0017702329674722484,0.00011671203555095732,1.2971576306691919e-08,0.0005608561943387947,1.0717926388924807e-07,6.103520592611953e-07,1.4257406432885434e-11,2.876095300182029e-07,1.0288806948011874e-07,3.810300437666354e-07,2.273149712783487e-12,4.410932250626868e-07,2.2667790111261846e-11,3.682762024767173e-08,9.13223151283286e-12,1.546993257087558e-08,1.8309320718945895e-07,1.0785545724350323e-05,5.991092581561027e-09,0.00010835557578928881,0.0009310478716679768,4.6705839554926847e-07,2.688244249938649e-10
5.804749118118626e-06,0.7909349346996678,0.00789229809088461,0.0018685065110125142,0.004126324905643387,0.06112380402178734,0.0,0.0,0.001956799469022537,3.9266814923205414e-05,0.016274184121728482,0.0009519607894581225,0.00044021868668188337,1.1468702464582715e-08,7.190234429684397e-07,9.844297982736651e-06,0.0038075916402071203,0.002952488899142724,7.110552700046907e-05,8.548422974052681e-08,0.000579847315980681,2.5072760295637456e-08,3.940167425053671e-06,5.3951074432515055e-05,1.0599202710414465e-06,0.0073662343393431215,8.226789129081483e-07,7.68065770655244e-05,2.120605029376637e-05,6.236541308863321e-07,4.736207901703602e-06,3.2690079321228273e-09,9.618575259603857e-07,8.051245576144993e-07,3.76,0.0,0.21654835208971152,0.9588354135426108,0.031552764118829124,0.001190679833171364,0.19634429798348557,0.23630655252495805,4.841045557184103e-08,1.0937840181746705e-10,0.0011697960693046838,0.0006829751166545711,0.004026908676535436,0.0008343014294887338,0.0001076935187007636,0.03873602100307455,0.03846205972798031,0.013048629955789101,0.0005975753252877074,0.003776783513580423,8.211414665751886e-05,1.8552427134684625e-06,6.35534194189037e-05,8.381662935892141e-05,0.0009646707986826365,0.0002383373110671239,0.0032350811023057952,0.000762497587966378,0.005487610469006863,4.848754436551967e-08,0.001816093444047573,0.00012025507188815598,1.3200964065485845e-08,0.0005645624329660672,1.0779080377369312e-07,6.206351942107982e-07,1.4497124213750311e-11,2.9485451290429495e-07,1.0549404466562989e-07,3.910205687390333e-07,2.311317412038385e-12,4.472783587276088e-07,2.2981774217078227e-11,3.719873766987026e-08,9.256708495522514e-12,1.5880744050449328e-08,1.846910470120791e-07,1.1099109372361467e-05,6.114782292291688e-09,0.00011119691133386644,0.0009587476221878805,4.806209474489288e-07,2.7098357016554077e-10
5.825943425893567e-06,0.7911706523172735,0.007923635493454224,0.0018831497047390735,0.004140551410729115,0.06180370848286983,0.0,0.0,0.001982561134839231,4.05836541898504e-05,0.01660356819887337,0.0009741443558496087,0.00044844285821493116,1.1741783252402938e-08,7.325200544993138e-07,9.984354645060695e-06,0.0038508626181261163,0.0030002379322187937,7.280162730564619e-05,8.71513372319348e-08,0.000589552289034733,2.5669627454661638e-08,4.0092111878540384e-06,5.522937117542704e-05,1.0846223680981065e-06,0.007495723931926389,8.384245829013887e-07,7.843043876263264e-05,2.1813337962695775e-05,6.401229029874442e-07,4.8205985947157105e-06,3.3553754582501285e-09,9.7043212797035e-07,8.272827855431195e-07,3.76,0.0,0.2151375575494334,0.9582350192633318,0.03201093542843047,0.001211025036155192,0.19636462052755133,0.23696638944817638,4.8415672535427786e-08,1.0953139230831941e-10,0.001169063664861341,0.0006861870186231461,0.00405381131198585,0.0008347894701892817,0.00010796012140375156,0.0391407425462611,0.03879180360589117,0.013109699289934556,0.0006005855910605685,0.003824809562780409,8.242346931471673e-05,1.8872741051158029e-06,6.379482904682664e-05,8.47105384693111e-05,0.0009793949760099516,0.00024165498347772032,0.0032993758480145533,0.0007757398373189082,0.005595004840512725,4.847210534228891e-08,0.0018627149226566279,0.00012387771611030083,1.3431745680809485e-08,0.0005681696402847006,1.0838183608028085e-07,6.308850500960692e-07,1.47360507046765e-11,3.021203473875242e-07,1.0810910012493242e-07,4.0116709516929275e-07,2.3493574745991488e-12,4.5342787312506385e-07,2.3293959270398507e-11,3.756392706173208e-08,9.380407665131895e-12,1.6298776660634527e-08,1.862766904908463e-07,1.1419278929400822e-05,6.2392035694207665e-09,0.00011407742761163496,0.0009869858021264654,4.944321017324389e-07,2.7309748507980316e-10
5.868332041443449e-06,0.7916415405771912,0.007982158616422378,0.0019116168887356323,0.004166808990298498,0.06316271016945557,0.0,0.0,0.0020342276586151568,4.331579316595476e-05,0.0172746190544617,0.0010194880476856927,0.00046491647799997685,1.2284581003261015e-08,7.592782240106605e-07,1.026248317820287e-05,0.003937186492096345,0.0030965197262714907,7.624029536242828e-05,9.049661984541533e-08,0.0006091943742655316,2.6876767043238535e-08,4.146683971752612e-06,5.783103089622591e-05,1.1348557764585163e-06,0.007757035939864138,8.702317028794506e-07,8.173398355760625e-05,2.306346218402709e-05,6.737749332121801e-07,4.9890074190247155e-06,3.531101726553779e-09,9.872916169903693e-07,8.730969243320338e-07,3.76,0.0,0.21233040280858365,0.9570238767650684,0.03293446280130628,0.0012523253233346324,0.1963900791630938,0.23828216698314067,4.8422343261887673e-08,1.0981366747699032e-10,0.001167586217308061,0.0006922296673058206,0.00410568200055854,0.0008352625770868884,0.00010843165374995504,0.03994695364170684,0.03944336026326692,0.013230772712578451,0.0006062743878488456,0.0039214086021626465,8.299236558806791e-05,1.9520502433699564e-06,6.423907503714029e-05,8.646142534508372e-05,0.001008550305229442,0.0002481889069855584,0.003430004798368206,0.0008021450808407294,0.005813750536216865,4.841148912487789e-08,0.0019582271497896302,0.0001313651091364771,1.3897255291077188e-08,0.0005750812113210829,1.09501521402177e-07,6.512596362385362e-07,1.521094038779208e-11,3.1668803807239346e-07,1.1335720528554139e-07,4.219228128557405e-07,2.4249608511732183e-12,4.6560561088274625e-07,2.391219989830851e-11,3.8275663770563e-08,9.625182653100424e-12,1.7156435384407806e-08,1.8940997188004966e-07,1.2079625855731719e-05,6.4900435794629785e-09,0.00011995315230282309,0.0010450767925586065,5.22797167736812e-07,2.771858652755264e-10
5.906481795438342e-06,0.7920645636722538,0.008030070340859166,0.0019362707706227068,0.004187931918344752,0.06438418650616676,0.0,0.0,0.0020808543594390363,4.5888262951809475e-05,0.01789242742666525,0.0010614016613671375,0.0004797478238724332,1.2767459237981037e-08,7.830282845500643e-07,1.0510109550152931e-05,0.004014569237347148,0.0031840086711491977,7.938454183471833e-05,9.351471874485603e-08,0.0006271254188171556,2.7976394701875245e-08,4.269454716786759e-06,6.022237912170731e-05,1.1809726194340882e-06,0.007994698738123853,8.991794028141238e-07,8.476967913937785e-05,2.4229357475291506e-05,7.048571647509729e-07,5.139881972116498e-06,3.6924503742837622e-09,1.0021173355775473e-06,9.160593128429702e-07,3.76,0.0,0.2098213985319244,0.9559226024469294,0.03377338724053979,0.001290183386910011,0.19639619880955123,0.2394617836830268,4.8424184328127736e-08,1.1004041836971356e-10,0.00116624278634355,0.0006972307261449313,0.004150115368855316,0.0008351218937582125,0.0001087857956658601,0.04066837599695695,0.04002033797045639,0.013338467088024535,0.0006110127440833843,0.004008921422256652,8.344756551220007e-05,2.011131075705422e-06,6.459484288067541e-05,8.799240362371004e-05,0.0010344075916963204,0.00025394273295329403,0.0035498456774895426,0.0008257769375323587,0.006015074265993172,4.8323614388916884e-08,0.0020467521981849326,0.000138384102594332,1.432038609325048e-08,0.0005809493154753957,1.1043711989777556e-07,6.694198164842268e-07,1.563416357755912e-11,3.2980308506911505e-07,1.1808811787997802e-07,4.411221155226415e-07,2.492333157603758e-12,4.764078294127357e-07,2.4460639499165226e-11,3.889386069977289e-08,9.842098682511303e-12,1.7952810045777973e-08,1.92184758528826e-07,1.2696987910207162e-05,6.7178023004122586e-09,0.00012536785588745602,0.0010991956365244177,5.491668883714159e-07,2.8070168742633025e-10
5.944631549433236e-06,0.792486685001173,0.008073457255925362,0.00195997557414077,0.004206677908395473,0.06560335949189255,0.0,0.0,0.0021275608086053274,4.856951623340834e-05,0.018523193869516653,0.0011043496003753706,0.0004945576796858256,1.3243007457909797e-08,8.063934951534319e-07,1.0754722672162932e-05,0.004091593879315887,0.0032722238278417135,8.257159316718099e-05,9.65338979662505e-08,0.0006452832134572505,2.9086130083439914e-08,4.3910422125904804e-06,6.265917867505234e-05,1.2279032572733634e-06,0.008234513547191591,9.283870078609245e-07,8.786326845402734e-05,2.5434127158949878e-05,7.36669643462163e-07,5.289804872351568e-06,3.8565733604237255e-09,1.0165948956342898e-06,9.60682287385622e-07,3.76,0.0,0.20732995891829917,0.9548113008700222,0.03461915866308254,0.0013286841622845574,0.19638699050479716,0.24063689786770168,4.8422224647304346e-08,1.1024110008903418e-10,0.0011648871144474358,0.0007018156015086921,0.004192373503955324,0.0008344536209181391,0.00010907366298832494,0.04138533163388313,0.04058799248634957,0.013444896948295136,0.0006153869651151968,0.004096922061878973,8.384900748926588e-05,2.0709179408066903e-06,6.490891293835551e-05,8.94780725994714e-05,0.0010598503676057772,0.0002595647670882559,0.0036717829522930974,0.0008492362386303793,0.0062205439369790744,4.820489800239214e-08,0.0021376758841251333,0.00014567328553876806,1.474710324649608e-08,0.0005864768558464964,1.1130349319710403e-07,6.873749702349375e-07,1.60525580423154e-11,3.428806443977712e-07,1.2281176720440803e-07,4.6080288988822384e-07,2.558931407663396e-12,4.870395105470136e-07,2.5000448663837177e-11,3.9489716671103106e-08,1.0055388266792271e-11,1.8772180046437654e-08,1.9491484729342232e-07,1.3336428271724239e-05,6.947150435456002e-09,0.00013089745065175614,0.0011550470769590253,5.763255690760582e-07,2.8405766829598194e-10
5.98278130342813e-06,0.7929077472843635,0.008112317275412192,0.001982702218086133,0.004223053915703046,0.06681951110919437,0.0,0.0,0.002174307974299304,5.136047367078975e-05,0.01916672792521328,0.0011483184041210816,0.0005093207034211375,1.3709335158245289e-08,8.293079165217296e-07,1.0995882497118114e-05,0.00416819823015832,0.0033611016003207666,8.579742380850642e-05,9.954846806380588e-08,0.0006636547364494081,3.020356520834404e-08,4.5111813237817015e-06,6.51396149538252e-05,1.275601316697324e-06,0.008476285365117017,9.578100086011751e-07,9.101340559981558e-05,2.667794817221162e-05,7.691876284412964e-07,5.438495736843262e-06,4.023212263119872e-09,1.0307071951967692e-06,1.0069839786542577e-06,3.76,0.0,0.20485705291484443,0.9536905864402768,0.03547129292980876,0.0013678183986049642,0.19636302096928163,0.2418073504569908,4.841660350396364e-08,1.104156104919142e-10,0.0011635199510906392,0.0007059837877968422,0.004232421192000166,0.0008332679855867374,0.00010929571070129178,0.0420973387144464,0.041145970937006636,0.013550008691625832,0.0006193956442497187,0.004185356337966524,8.419691838897418e-05,2.1313760977319047e-06,6.518145329757165e-05,9.091586665980059e-05,0.0010848301578935983,0.00026504426487953457,0.0037957567056607494,0.0008724785170656532,0.0064300815016440005,4.8056122249290183e-08,0.0022309634156551096,0.00015323688151752698,1.5177049479589396e-08,0.000591658386864209,1.1209999686175899e-07,7.050897889350273e-07,1.6465301527758386e-11,3.558804768896368e-07,1.2751404514569508e-07,4.809538672832937e-07,2.624624773714864e-12,4.974808796318396e-07,2.5530619513301194e-11,4.0062211471528627e-08,1.0264655371823365e-11,1.961430208462639e-08,1.9759853635513715e-07,1.3998152672253716e-05,7.177787432730045e-09,0.00013653674653910095,0.0012126198815750782,6.042636846108711e-07,2.872498017570581e-10
6.020931057423023e-06,0.7933275967999366,0.00814666115995516,0.0020044247192816146,0.004237073541418143,0.06803194294462983,0.0,0.0,0.0022210568703479963,5.426180158543374e-05,0.019822818509199855,0.001193292672311802,0.0005240117082254516,1.4164594549849298e-08,8.51707646525147e-07,1.1233159855031114e-05,0.004244321322408164,0.003450577878725322,8.905790034305193e-05,1.0255275294421828e-07,0.0006822266378952739,3.132621708582673e-08,4.62961206680115e-06,6.766178522027867e-05,1.3240179396259022e-06,0.008719817278595497,9.87402571902309e-07,9.421868194822487e-05,2.7960946418403743e-05,8.023842485868965e-07,5.58567944953378e-06,4.192095477514386e-09,1.0444380479850883e-06,1.0549794387963742e-06,3.76,0.0,0.20240360739267094,0.9525610812408357,0.03632930078019683,0.0014075762175699525,0.19632486117834622,0.24297297906838367,4.840746133724128e-08,1.1056394381045616e-10,0.001162142055133946,0.0007097360123020381,0.004270229670999471,0.0008315765593333708,0.00010945258021840447,0.0428039341694096,0.04169394894514342,0.013653752684106455,0.0006230384736359875,0.004274169736914944,8.44916845308059e-05,2.19247005787118e-06,6.541275613345787e-05,9.230340786196966e-05,0.0011093004822434669,0.0002703711086332417,0.0039217040382809685,0.0008954600768964214,0.006643601056948668,4.787814413766016e-08,0.0023265748806015553,0.0001610788960032503,1.560986496607084e-08,0.0005964895442361662,1.1282620436816817e-07,7.225298796439408e-07,1.6871593369359005e-11,3.6876234319362115e-07,1.3218081047514502e-07,5.015625742782992e-07,2.689285891612432e-12,5.07712816627271e-07,2.605017590167109e-11,4.0610417392661924e-08,1.0469517545989545e-11,2.047888279261633e-08,2.0023426070232894e-07,1.4682339763007401e-05,7.409410598984215e-09,0.00014228021867680537,0.0012718991280517295,6.329699194348749e-07,2.90274638219154e-10
6.059080811417917e-06,0.7937460835175112,0.008176512133670358,0.0020251202573025474,0.0042487567962583,0.06923997770502904,0.0,0.0,0.0022677686637793725,5.7273903141344024e-05,0.020491234556372338,0.0012392551171090656,0.0005386057838734287,1.4606997303352898e-08,8.735312581386497e-07,1.1466138609682e-05,0.004319903566867185,0.0035405882651694805,9.234880164728041e-05,1.055411228786301e-07,0.0007009852962630886,3.2451544821663416e-08,4.746081113806567e-06,7.022370683257445e-05,1.3731019695406991e-06,0.008964911222607048,1.0171177995600068e-06,9.747763273223023e-05,2.9283196501014476e-05,8.362305999816565e-07,5.7310875837252165e-06,4.362939653830499e-09,1.0577722408836436e-06,1.104680542418134e-06,3.76,0.0,0.19997050522333676,0.9514234131457714,0.03719268936217483,0.0014479471441598843,0.19627308469834856,0.24413361876438314,4.83949393298263e-08,1.1068618925614974e-10,0.0011607541925265804,0.0007130741947506603,0.00430577657666716,0.0008293921636396642,0.0001095450917179501,0.0435046747250973,0.04223163088516449,0.013756083301892718,0.000626316214122842,0.0043633075659377735,8.473384497039086e-05,2.2541637046947195e-06,6.560323253504996e-05,9.363851554324869e-05,0.0011332170772943217,0.00027553585216037594,0.004049559313263102,0.0009181382138164351,0.0068610091113314635,4.767188891447256e-08,0.0024244654266315133,0.0001692031099270281,1.6045188734561397e-08,0.0006009670413079518,1.1348190399620564e-07,7.396619383805523e-07,1.7270658521296703e-11,3.81486308371901e-07,1.3679799447799444e-07,5.22615376342407e-07,2.7527915009942506e-12,5.177169514963322e-07,2.6558178370717827e-11,4.1133502632296843e-08,1.066960783810136e-11,2.136557993046055e-08,2.0282059339404266e-07,1.538914069129643e-05,7.641716460625995e-09,0.00014812203289882252,0.001332866261533856,6.624312144621369e-07,2.931292894745952e-10
