Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408)
1.9481491538683825e-05,0.8513439043122616,0.002179003933552665,0.0003917382938941429,0.0006497273662738447,0.32190077615844587,0.0,0.0,0.00282948201116263,0.0004380348658939321,0.14271062183893818,0.007547648899137574,0.0003749752636818521,2.983840836721072e-10,5.450674192403727e-08,2.8579928064900606e-06,0.0035378978219585675,0.00873976974184938,7.868884231081116e-05,6.310540725970054e-07,0.0027119668742863414,3.409352796708257e-08,6.581864669607555e-07,0.0003083392017788525,1.6217350907310393e-06,0.020807742777580265,1.8773342965456534e-06,0.0012119617467376532,0.00039597471260606834,1.9948206479143708e-06,2.2025720709051144e-06,4.18835670933377e-09,7.89025503211045e-07,1.5581390275774164e-05,3.76,0.0,0.12212689212639638,0.7943327434738735,0.1776850179237704,0.014020886915233805,0.21457087340123154,0.35920882556487344,1.9139129062268815e-08,2.5146625036608586e-11,0.0006448583026459544,0.00013064503103735339,0.0009703106072491771,0.0002515727021896143,8.08347554945114e-05,0.2172200620201606,0.07711904099125028,0.007764271423034915,0.00012085849729055951,0.014188749062992069,4.154978145867355e-05,8.852350896263115e-06,3.3988787062648136e-05,0.00019232168971274733,0.0005710695581782945,0.00010836840802363838,0.01924492955354114,0.0008499511950379959,0.05215392283037246,1.9198039285643756e-08,0.02408587902214282,0.018328776416408597,1.462135501248216e-08,0.0001935072444880237,4.523493924040606e-08,9.339869847968801e-07,1.5904099208727388e-11,2.0160534066138463e-07,5.193340300875214e-08,4.685066298850592e-06,2.261017878767378e-12,1.2303110517067883e-07,9.002675203490375e-12,1.2485181096053122e-07,2.5959650963466695e-12,9.851374104655839e-08,1.5073214413319336e-07,0.0005778601777924248,6.009054343166342e-09,0.001519880157831407,0.004566112333906901,6.561708761700039e-07,3.5638479495271006e-11,0.014435591007239412,1.48074972261227e-10,1.5606999923329147e-05,1.1410033247570311e-09,0.0029076082468880056,6.02179211893612e-07,2.782847578148229e-06,3.1855776684534747e-06,0.00014165083173716767,0.005101954604436686,0.00030816073582778047,5.669078729181495e-09,0.0010855970138618368,4.2984698693945495e-11
1.952799315455039e-05,0.8514380147996422,0.002173737402619972,0.0003908920209216789,0.0006477793402453263,0.32208149169563033,0.0,0.0,0.0028232773136125724,0.0004366181348175306,0.14305003431442706,0.007562330290355971,0.0003742712301258203,2.965703547479149e-10,5.4284476506048874e-08,2.852353579518972e-06,0.003534205753744438,0.008744232544304254,7.861648685418253e-05,6.307774693048119e-07,0.0027163892006646763,3.4088855942395965e-08,6.558559044949533e-07,0.0003083898344671785,1.6164514706903152e-06,0.020823944435562607,1.8761640418220493e-06,0.0012140633711299768,0.00039654813032133606,1.9927056766952847e-06,2.1975024558774713e-06,4.180414823612462e-09,7.87834591276149e-07,1.560585307634899e-05,3.76,0.0,0.12169864986262033,0.7939986872249924,0.17791821405826183,0.014049717795017829,0.21463545134870457,0.35956784166754807,1.91448839964488e-08,2.5146616999774148e-11,0.000644587103100112,0.0001303983691034135,0.0009683137190940183,0.00025044100600160347,8.058334910532292e-05,0.21729959526876844,0.07704926244076686,0.0077600723806826545,0.00012063222116004777,0.014193203418491323,4.145677458447249e-05,8.869973754253764e-06,3.391320535755952e-05,0.0001918999627167674,0.000569780761460709,0.00010805084914254837,0.01927740031287703,0.0008476781777822568,0.05222461957138767,1.9101546791404894e-08,0.024130986140586598,0.018394184292408404,1.4631806439775073e-08,0.0001930413995179976,4.5102043494286394e-08,9.309926750162396e-07,1.5853124066252756e-11,2.0057516940047753e-07,5.1687761611171944e-08,4.680539795459159e-06,2.2537720767811472e-12,1.2270344064884584e-07,8.98007992411032e-12,1.245128797930564e-07,2.5894612746997905e-12,9.8700059764529e-08,1.505961349616455e-07,0.0005793448921210787,5.992126831877705e-09,0.0015180375366250231,0.004567060284627938,6.55957540293206e-07,3.5570897692483395e-11,0.014457132108572203,1.479678299242462e-10,1.5597324509046967e-05,1.1396901377844096e-09,0.0029106723764536283,6.009143794983374e-07,2.7810232266072814e-06,3.1844448856785107e-06,0.0001416603620000162,0.005104032628616665,0.0003102047237179464,5.666449184987445e-09,0.0010859538228819513,4.319720877053121e-11
1.9574494770416958e-05,0.8515318052704094,0.0021685080257388667,0.00039005103428358236,0.0006458450930711916,0.3222612686772953,0.0,0.0,0.0028170986389866683,0.00043520500280772777,0.1433888334550699,0.007576976014205366,0.0003735708028036525,2.9477655944771644e-10,5.4064184757530006e-08,2.8467525187295558e-06,0.0035305329616372263,0.008748650751500175,7.854439307794268e-05,6.305019662005057e-07,0.002720800464400325,3.4084460074338944e-08,6.535439599996764e-07,0.00030843928585873873,1.6111996138326034e-06,0.02084005094028701,1.8750005649105549e-06,0.0012161593010522837,0.0003971186505644253,1.990597993627758e-06,2.1924636667423082e-06,4.1725218114022126e-09,7.8665008673456e-07,1.5630213758028308e-05,3.76,0.0,0.12127241769122755,0.7936654511637875,0.17815067731293766,0.014078478257870107,0.21469958204563594,0.35992593971760317,1.9150599088264266e-08,2.514662300821952e-11,0.0006443165694349076,0.0001301532591399745,0.0009663291366945329,0.00024931802907368085,8.033373074298505e-05,0.21737849470076262,0.07697949287248794,0.007755874653480651,0.00012040735901978484,0.014197551839742611,4.13643646651617e-05,8.887562106626739e-06,3.3838111752746065e-05,0.00019148085630243486,0.0005684997457769249,0.00010773533603905707,0.019309767069116034,0.0008454191133218426,0.052295048941370076,1.9005839484004883e-08,0.024175962986000967,0.018459513968764607,1.4642196808411103e-08,0.00019257855475572275,4.4970033161478784e-08,9.280177765269443e-07,1.5802479295925162e-11,1.9955424054601685e-07,5.144423232652636e-08,4.675990701336428e-06,2.246573227938961e-12,1.2237794017697214e-07,8.957638106287609e-12,1.2417611283284676e-07,2.5830015464396162e-12,9.888583646436582e-08,1.5046014241783714e-07,0.0005808248479442334,5.9752779500336e-09,0.0015161891555973393,0.004567988783587311,6.557422694111195e-07,3.5503692738929617e-11,0.014478593139338598,1.478604120142194e-10,1.558769952815379e-05,1.1383831242685812e-09,0.0029137287685385474,5.996589070302671e-07,2.7792051716016833e-06,3.1833189573205454e-06,0.00014166982408629053,0.005106046372317605,0.00031225222566748346,5.663825157973228e-09,0.0010863043654905848,4.3409888053377585e-11
1.9620996386283524e-05,0.8516252778015613,0.0021633153989670958,0.0003892152798392224,0.0006439244784000486,0.32244011492358793,0.0,0.0,0.0028109458540832846,0.0004337955211097333,0.14372702253936753,0.00759158630172227,0.0003728739501968848,2.9300239353485757e-10,5.384584092200624e-08,2.8411892028692722e-06,0.003526879271231744,0.008753024760584451,7.84725595562161e-05,6.302275571520606e-07,0.0027252007389086653,3.40803367569284e-08,6.512504141808285e-07,0.00030848756914056495,1.605979251103263e-06,0.020856062970625946,1.8738438075229725e-06,0.001218249570626069,0.0003976862959389493,1.988497566491975e-06,2.187455406110314e-06,4.164677190618008e-09,7.854719305311414e-07,1.5654473049868506e-05,3.76,0.0,0.12084818153911739,0.7933330301623571,0.17838241273096458,0.01410716871980795,0.21476326731149714,0.3602831238749888,1.91562744993163e-08,2.5146642441144434e-11,0.0006440466974870323,0.00012990968480330824,0.000964356727198201,0.00024820367345272664,8.008588107673115e-05,0.21745676587819232,0.0769097332763359,0.007751678295193889,0.00012018389581714785,0.014201795146019804,4.1272545254524705e-05,8.905116144238274e-06,3.376350094538911e-05,0.00019106434448116222,0.0005672264368923166,0.00010742184829581521,0.019342030414569354,0.000843173866069225,0.05236521273489654,1.891090826689271e-08,0.024220810385456242,0.018524765575119687,1.4652526540624463e-08,0.00019211867718899967,4.4838898470223924e-08,9.250620952285719e-07,1.575216159260354e-11,1.9854243637677767e-07,5.1202788459285766e-08,4.6714195244686396e-06,2.2394208614548414e-12,1.2205458033568263e-07,8.935348050690844e-12,1.2384148828148853e-07,2.576585422442103e-12,9.907107461403927e-08,1.503241684410831e-07,0.0005823000666567205,5.958507278972028e-09,0.0015143351344283362,0.004568898037221104,6.555250916926946e-07,3.5436860749376953e-11,0.01449997462372457,1.4775272584333521e-10,1.5578124566240768e-05,1.1370822334876486e-09,0.0029167774990671827,5.984126856178009e-07,2.77739337969973e-06,3.1821998213409175e-06,0.00014167921889189815,0.005107996421098651,0.0003143032159924789,5.66120663342196e-09,0.0010866486942125708,4.362273547480387e-11
1.9713999618016657e-05,0.8518112772090822,0.002153038808675165,0.0003875592546979232,0.0006401235709785636,0.3227950460652351,0.0,0.0,0.0027987174224698807,0.00043098770590628327,0.14440158350279134,0.007620701480771931,0.000371490845088482,2.8951176587260867e-10,5.341489568998265e-08,2.8301741528104812e-06,0.0035196285074371083,0.008761641751460995,7.832966763187192e-05,6.296819976113657e-07,0.002733968610163918,3.407289362820364e-08,6.46717656506651e-07,0.0003085806832879782,1.5956319446215772e-06,0.020887806287472496,1.8715502229153047e-06,0.001222413263613023,0.00039881305129295066,1.984318352721668e-06,2.1775293011092476e-06,4.149131226815126e-09,7.831344309626792e-07,1.5702690344397237e-05,3.76,0.0,0.12000564168073521,0.7926706130691772,0.17884371998915818,0.014164341286851656,0.21488930879247603,0.36099476699653926,1.916750692247057e-08,2.5146719150601386e-11,0.0006435089222865517,0.00012942707880818854,0.0009604479052024114,0.00024600044081794293,7.95954118416086e-05,0.21761144540939856,0.07677024788127944,0.00774328989516213,0.00011974110709689464,0.014209969657234171,4.109065264590923e-05,8.940122029577712e-06,3.361570690087499e-05,0.00019023900250488238,0.0005647026473865954,0.00010680086855090005,0.01940624921639966,0.0008387242896135566,0.05250475067689316,1.8723338326501913e-08,0.024310120116666948,0.01865503510026931,1.4673005758022535e-08,0.00019120769402173685,4.457921762577423e-08,9.192076201321117e-07,1.5652494388532263e-11,1.9654573977186356e-07,5.0726054599203823e-08,4.66221292139547e-06,2.2252537298927036e-12,1.2141419242066257e-07,8.891216545991436e-12,1.231785806566623e-07,2.5638820725963102e-12,9.943994897354667e-08,1.5005228379179011e-07,0.000585236377831326,5.925198899421231e-09,0.001510610642956217,0.004570659622490252,6.550851266574984e-07,3.530430032103924e-11,0.014542501024222443,1.4753657813220511e-10,1.5559123067061402e-05,1.1344986202521141e-09,0.0029228522740049603,5.959475680018517e-07,2.773788456059729e-06,3.1799816835136118e-06,0.00014169781017595148,0.005111707754611742,0.00031841555962481123,5.655986032281077e-09,0.0010873189173888633,4.404893050066746e-11
1.9795499440408534e-05,0.8519732446329588,0.0021441504060685673,0.00038612476220090656,0.0006368362583702206,0.3231030889682842,0.0,0.0,0.0027880853715547597,0.0004285396483115137,0.14499073386851408,0.007646101092991756,0.00037029027489317155,2.865146482557531e-10,5.304342007898088e-08,2.8206417427386735e-06,0.003513335759203349,0.008769051299146641,7.82052921392814e-05,6.292074581941049e-07,0.002741616549768561,3.40672339554693e-08,6.428040131457491e-07,0.000308658562098838,1.5866655180551493e-06,0.020915319016584204,1.8695618820601712e-06,0.0012260436634905039,0.0003997911982140982,1.9806796122082334e-06,2.1689285580165008e-06,4.135662755009277e-09,7.811063782784778e-07,1.5744617154554417e-05,3.76,0.0,0.11927374575320834,0.7920927613015591,0.17924562287349136,0.014214215998406617,0.21499831294434155,0.3616154221728409,1.9177221075390122e-08,2.514682481908848e-11,0.0006430398004761319,0.0001290090633321691,0.0009570613541173468,0.00024409716145313968,7.917124423473162e-05,0.217744978995348,0.07664805716040665,0.007735944037541036,0.00011935754651365798,0.014216795131967741,4.093313995379357e-05,8.970687048221741e-06,3.348773161154445e-05,0.00018952403576720194,0.0005625156719146532,0.00010626316665262387,0.019462190418099632,0.000834869246304408,0.052626172901901275,1.856143610796221e-08,0.02438796538032022,0.018768936341449306,1.4690756485130268e-08,0.00019041883959656296,4.43544449841587e-08,9.141386598366639e-07,1.556619960434937e-11,1.9482492620619786e-07,5.0314903316199844e-08,4.6540771860889385e-06,2.2129873894705457e-12,1.2085983907409543e-07,8.853026848862521e-12,1.2260450905242774e-07,2.5528888403762748e-12,9.976145950211275e-08,1.4981410711466027e-07,0.0005877941271111301,5.896263572783397e-09,0.0015073293976011987,0.00457214196468749,6.546935723465481e-07,3.518932621393173e-11,0.014579510744441559,1.4734635259673906e-10,1.5542632432929334e-05,1.1322542292668797e-09,0.0029281511830176626,5.938167659597585e-07,2.7706497037087423e-06,3.1780596609088883e-06,0.00014171388898414502,0.005114756109950888,0.0003220304820066467,5.65142910873617e-09,0.0010878863004332212,4.442295303035202e-11
1.9876999262800412e-05,0.8521342647740555,0.002135369250915606,0.00038470558466026264,0.0006335887744275837,0.3234083832435246,0.0,0.0,0.00277753091830601,0.00042610348157897835,0.14557805682706867,0.007671395127427033,0.0003691002428464588,2.83573643065821e-10,5.2677569894696664e-08,2.8112193984664913e-06,0.0035070992256653194,0.00877633068626826,7.808169573783532e-05,6.287361945139007e-07,0.002749231771673274,3.406236136442347e-08,6.389438261811813e-07,0.00030873303778659216,1.5777920203729673e-06,0.020942551132438893,1.867593368239484e-06,0.0012296571601150249,0.00040076083348292434,1.977062694995268e-06,2.1604174251053536e-06,4.12233617576144e-09,7.790969987689804e-07,1.5786242843859375e-05,3.76,0.0,0.1185477817096515,0.7915173404838418,0.17964536150529348,0.014263881596941422,0.21510597510723745,0.36223332947345194,1.918681567214486e-08,2.514696320610256e-11,0.0006425726522634401,0.00012859553674405004,0.000953710342580304,0.00024221899540935232,7.875223941450414e-05,0.21787666118014204,0.07652591080882135,0.007728603122004777,0.00011897807302757154,0.014223309381097051,4.0777351243960186e-05,9.001149366776533e-06,3.336116540299431e-05,0.0001888166754137567,0.0005603513286632641,0.00010573140002842276,0.019517822384935556,0.0008310547452129942,0.05274680470332016,1.8401790747482003e-08,0.02446542475383839,0.01888259970303869,1.4708326908705227e-08,0.000189638639524036,4.413222581596885e-08,9.091260088200521e-07,1.5480863188976912e-11,1.9313050324402072e-07,4.990979354691772e-08,4.645880734516103e-06,2.2008572528878963e-12,1.2031173958223407e-07,8.815279604387845e-12,1.2203671321899612e-07,2.5420227458318927e-12,1.0008136493329153e-07,1.495760143849831e-07,0.0005903376332247348,5.867562424722173e-09,0.0015040325071705375,0.004573568097930365,6.542965557443099e-07,3.507544330243444e-11,0.014616283540351162,1.4715540656253633e-10,1.5526289599675167e-05,1.1300279306041317e-09,0.0029334276199723987,5.917128617733187e-07,2.7675297270442877e-06,3.1761576340408143e-06,0.00014172977355303158,0.005117617165830695,0.0003256557500624468,5.646888865926317e-09,0.0010884353385691146,4.479747678897746e-11
1.995849908519229e-05,0.8522943481410575,0.0021266933646731318,0.0003833014562228572,0.0006303803993514924,0.323710968049845,0.0,0.0,0.0027670533597251687,0.00042367942881215505,0.14616356898768162,0.007696584750723969,0.00036792059299988795,2.8068730722234084e-10,5.23172205164133e-08,2.8019050592249013e-06,0.0035009180342574888,0.008783481901746205,7.79588711426935e-05,6.282681774619301e-07,0.002756814645234627,3.405825833671549e-08,6.351360259963096e-07,0.0003088041755901678,1.569010093299197e-06,0.020969506040211187,1.8656443979502411e-06,0.0012332539260853988,0.0004017220704401149,1.973467433814223e-06,2.151994435092785e-06,4.109149110255276e-09,7.771060016972495e-07,1.5827571088433497e-05,3.76,0.0,0.11782767850242198,0.7909443246871466,0.18004296136558248,0.014313340195619816,0.21521230482352668,0.36284851021502024,1.9196291560644327e-08,2.514713141060586e-11,0.0006421074565971408,0.0001281864190540497,0.0009503942217263114,0.00024036546210915772,7.833830235538972e-05,0.21800651977678037,0.07640381361360465,0.007721267402413917,0.00011860261301751068,0.014229516581625178,4.062325497887493e-05,9.03150995023136e-06,3.3235982337987636e-05,0.00018811679358598588,0.0005582092507764916,0.00010520546790745439,0.019573148125352845,0.0008272801166558118,0.052866655092573066,1.82443577588866e-08,0.024542502425413015,0.018996025908755643,1.4725719144341606e-08,0.0001888669327045637,4.391251246939989e-08,9.041687093310387e-07,1.5396468859707784e-11,1.914619037190254e-07,4.951059988931275e-08,4.637626071886396e-06,2.188861010071049e-12,1.1976978211993126e-07,8.777966492407778e-12,1.214750859202431e-07,2.5312814094574642e-12,1.0039968281850528e-07,1.4933801498221264e-07,0.0005928670078054416,5.8390932429898786e-09,0.0015007205645546251,0.004574939052283979,6.538942159030079e-07,3.4962632443166435e-11,0.014652822054694566,1.4696377626513616e-10,1.5510092500288484e-05,1.127819471184989e-09,0.002938681958256701,5.896353232869221e-07,2.764428360814877e-06,3.174275294820427e-06,0.00014174546822637733,0.0051202939233349655,0.0003292912297014357,5.642365220243926e-09,0.0010889662958434593,4.517249629368321e-11
2.0039998907584167e-05,0.8524535050213367,0.0021181208181139223,0.0003819121175369294,0.000627210431030515,0.3240108817849395,0.0,0.0,0.0027566519973611916,0.00042126769983193157,0.1467472866893598,0.007721671109488266,0.00036675117279979185,2.7785423623514374e-10,5.196225079448801e-08,2.792696717869368e-06,0.0034947913299246797,0.008790506895790046,7.783681116827336e-05,6.27803377727812e-07,0.0027643655331121984,3.4054907859241593e-08,6.31379566817375e-07,0.0003088720392673658,1.560318402546103e-06,0.02099618708073061,1.8637146934514166e-06,0.0012368341311187502,0.0004026750202528061,1.9698936598480197e-06,2.1436581522973036e-06,4.0960992395216285e-09,7.751331029240784e-07,1.5868605499657657e-05,3.76,0.0,0.11711336631054997,0.7903736884185435,0.18043844750051105,0.014362593874378288,0.21531731156560527,0.36346098543153427,1.920564958252949e-08,2.5147326587491287e-11,0.0006416441927797585,0.00012778163223382783,0.0009471123595224432,0.00023853609327040428,7.792934064758545e-05,0.21813458204650074,0.07628177022293509,0.007713937123917984,0.00011823109471627565,0.014235420849133944,4.047082045302695e-05,9.061769747381132e-06,3.311215717263053e-05,0.00018742426534348376,0.0005560890796349098,0.00010468527186436005,0.019628170600753923,0.0008235447063801925,0.05298573291322962,1.8089093575589054e-08,0.024619202514380854,0.019109215688455337,1.4742935277130356e-08,0.0001881035622563366,4.3695258349224e-08,8.992658247697866e-07,1.5313000654374563e-11,1.8981856343364616e-07,4.911719515724616e-08,4.629315643563035e-06,2.1769963856830166e-12,1.192338543340592e-07,8.741079413679756e-12,1.2091952222378228e-07,2.5206624966061067e-12,1.0071643041790017e-07,1.4910011801383894e-07,0.0005953823615121352,5.810853838523934e-09,0.0014973941493161434,0.004576255836838717,6.534866890154936e-07,3.485087514418255e-11,0.014689128883655539,1.4677149609224145e-10,1.5494039102029555e-05,1.125628602125962e-09,0.0029439145622094593,5.875836323038798e-07,2.7613454472172978e-06,3.172412343508514e-06,0.00014176097722261234,0.005122789343136262,0.0003329367879627187,5.637858087872959e-09,0.0010894794314559495,4.554800613142607e-11
2.0121498729976045e-05,0.8526117455145598,0.0021096497325249573,0.00038053731569338665,0.0006240781849907819,0.32430816208057356,0.0,0.0,0.0027463261375032166,0.00041886849120929164,0.14732922599876472,0.0077466553301306735,0.000365591833089909,2.75073071754776e-10,5.161254316019626e-08,2.7835924187530446e-06,0.0034887182752646913,0.008797407579644307,7.77155087267524e-05,6.273417666465019e-07,0.002771884791224939,3.4052293438130575e-08,6.276734349840812e-07,0.00030893669108851145,1.5517156384431247e-06,0.02102259753014144,1.8618039834770848e-06,0.0012403979420244605,0.0004036197918993551,1.9663412051907344e-06,2.1354071762856895e-06,4.083184296334077e-09,7.731780249436806e-07,1.5909349623732248e-05,3.76,0.0,0.1164047765489731,0.7898054066244629,0.18083184451802747,0.01441164467960497,0.21542100473434958,0.3640707758715077,1.9214890573326666e-08,2.5147546054003088e-11,0.0006411828404706844,0.0001273811002591198,0.000943864140733755,0.0002367304324045535,7.752526395675921e-05,0.21826087469601407,0.07615978514603022,0.007706612523002864,0.00011786344821071086,0.01424102623714633,4.0320017736660245e-05,9.091929690707387e-06,3.2989665293465154e-05,0.00018673896888026585,0.0005539904649431044,0.00010417071581458104,0.019682892725086977,0.0008198478755903199,0.05310404683996661,1.7935956052715603e-08,0.02469552907067548,0.019222169778019053,1.475997734151607e-08,0.00018734837551421474,4.3480418318989277e-08,8.94416441732357e-07,1.5230443064251793e-11,1.8819995198568024e-07,4.872946273346849e-08,4.6209518345585385e-06,2.1652611854646646e-12,1.1870385153267549e-07,8.704610471874538e-12,1.203699199540997e-07,2.510163755109704e-12,1.0103162469810666e-07,1.4886233231560163e-07,0.0005978838040077651,5.782842027011292e-09,0.0014940538276032556,0.004577519439582906,6.530741076724996e-07,3.4740153145875297e-11,0.014725206576524203,1.4657860057274417e-10,1.5478127412036444e-05,1.1234550801495608e-09,0.002949125787097158,5.855572844123555e-07,2.758280828268534e-06,3.170568485809141e-06,0.00014177630462963958,0.00512510634487963,0.00033659229303701857,5.633367383138332e-09,0.0010899749997279793,4.592400095976115e-11
2.0194848570128735e-05,0.8527533866602005,0.0021021109913852277,0.0003793122191962282,0.0006212908641433611,0.32457349324640034,0.0,0.0,0.002737096848867977,0.0004167200603058105,0.14785146391330956,0.007769054715459181,0.00036455692573063336,2.7261331859560206e-10,5.1302210966003945e-08,2.7754859322871435e-06,0.0034832977186809453,0.00880351345834827,7.760697845006774e-05,6.269290204137619e-07,0.0027786253688561143,3.405055651523224e-08,6.243801283937143e-07,0.0003089921818693233,1.544048119801454e-06,0.021046138235238036,1.8601003672105994e-06,0.00124359149040288,0.0004044631823671796,1.963162087687536e-06,2.128053105685956e-06,4.071674382572539e-09,7.714334677728346e-07,1.5945774018630454e-05,3.76,0.0,0.1157718827447848,0.7892959457299987,0.18118413562650842,0.014455618611881351,0.2155132131927796,0.3646173087036044,1.92231080888027e-08,2.514776216987329e-11,0.0006407692412057033,0.0001270241981744563,0.0009409690138186948,0.00023512524005618848,7.716569893825203e-05,0.21837304668473143,0.07605005205087445,0.007700025425180479,0.0001175358204604145,0.014245818844908819,4.018566641806025e-05,9.118989022347621e-06,3.288054277481305e-05,0.0001861282870407383,0.0005521198596994141,0.00010371236001786778,0.01973188820719368,0.0008165531976773336,0.05320988327952831,1.7799916441888205e-08,0.024763906892641473,0.01932362755651051,1.4775168030037097e-08,0.0001866755816826131,4.328908987449983e-08,8.900970030915137e-07,1.515690724127699e-11,1.8676390738175404e-07,4.8385254889307615e-08,4.6133806889430585e-06,2.1548083722679497e-12,1.1823182704075363e-07,8.672139577977636e-12,1.1988029241733624e-07,2.500815806704026e-12,1.0131398525062278e-07,1.4864842740841648e-07,0.0006001232979998059,5.757824203118723e-09,0.0014910361052265242,0.004578612011364182,6.526985701563104e-07,3.4641374007268825e-11,0.014757482658204861,1.4640449527160116e-10,1.5463926440881158e-05,1.1215135445834837e-09,0.002953797896770236,5.837548336214203e-07,2.7555381875490445e-06,3.1689251020845534e-06,0.0001417899473184495,0.005127041479129134,0.0003398906441160647,5.629339723310319e-09,0.001090406197390605,4.626280661328972e-11
2.0268198410281426e-05,0.8528943007056191,0.002094651649550815,0.00037809852244331734,0.00061853308232364,0.3248367475747843,0.0,0.0,0.0027279276606509604,0.00041458204490731336,0.14837228546395193,0.007791373058502503,0.0003635299617335829,2.701936205068007e-10,5.0995967676498244e-08,2.767460825754443e-06,0.003477919368489954,0.008809521502221895,7.749905110931494e-05,6.265188155437442e-07,0.002785340859465981,3.4049391395290164e-08,6.21126082909371e-07,0.0003090451636491956,1.5364506689569774e-06,0.021069464662786246,1.8584117367120198e-06,0.0012467720099233548,0.0004053001114623783,1.959999986225713e-06,2.1207660529314637e-06,4.0602703953045785e-09,7.697029335742068e-07,1.5981968596325984e-05,3.76,0.0,0.11514352125111235,0.788788354359338,0.18153477146678187,0.014499431292611078,0.21560437196537624,0.36516169817526717,1.9231232080779845e-08,2.514799399617855e-11,0.0006403571597350141,0.0001266706299352918,0.0009381002275243826,0.0002335385744014246,7.680995703223236e-05,0.2184838251747176,0.07594037282740335,0.007693443271833542,0.00011721122535021524,0.01425037546301078,4.005259258355453e-05,9.14596887199921e-06,3.277246381715843e-05,0.0001855232821317662,0.0005502661943597926,0.00010325842981822098,0.019780644785896404,0.0008132888194846751,0.053315113948348376,1.766553668844278e-08,0.02483198823466568,0.019424895571277787,1.4790220782287601e-08,0.00018600919078229,4.309964981673923e-08,8.858195422075574e-07,1.508408588978968e-11,1.853470910703868e-07,4.804546214432365e-08,4.6057698440641326e-06,2.144457103120747e-12,1.1776444152550103e-07,8.639995688231853e-12,1.1939534174142746e-07,2.491561839590658e-12,1.0159511308676647e-07,1.4843462563679355e-07,0.0006023516904738199,5.732987414226345e-09,0.0014880079607119483,0.00457966298064918,6.523191360102892e-07,3.4543406678390575e-11,0.014789576960765865,1.4622994109387805e-10,1.5449837283623277e-05,1.119585696211404e-09,0.0029584532164317694,5.819721641428082e-07,2.7528101346869376e-06,3.167296747640123e-06,0.00014180344895006657,0.005128836497963398,0.0003431968517984934,5.62532523689645e-09,0.0010908235462799673,4.6601997041642684e-11
