Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39)
1.3347569115016289e-09,0.5766662818773033,1.3412507049691896e-14,1.9820068727308877e-18,1.8164727862276998e-13,6.635769781938709e-17,0.0,0.0,6.479983905677189e-11,9.407031863864385e-18,2.308493628393716e-19,4.830981426247219e-20,7.024707953857526e-27,1.7439999646626287e-37,3.767485165396189e-27,2.2219221105852913e-18,6.456671018774809e-16,2.4861231502274047e-21,6.140144127844948e-34,2.0813476763980917e-34,9.032140763503771e-18,1.3660472418259028e-27,2.8720352027288944e-17,1.14189498510031e-27,3.572583420958887e-23,4.383291414544741e-27,7.913808326016213e-27,2.2990913842319228e-27,1.5338479079138224e-33,3.841976945660192e-35,1.3908370946639475e-27,2.9874900729644685e-34,4.19474491328855e-26,1.2059785373598298e-30,3.76,0.0,0.9041918177410985,0.9999076040024476,2.804660184212083e-16,2.3484519397915136e-20,1.7120207932921198e-07,1.712020794175596e-07,1.4449794013780942e-17,4.0432785423796706e-22,9.239593256215967e-05,6.403636423701557e-21,1.6852565808866974e-22,6.466193974024547e-11,1.1100769839603232e-13,2.9670129862218055e-16,1.6634320932550883e-14,1.9909878322401015e-09,5.906407812518532e-20,1.81915846762051e-13,5.0402961877509853e-17,3.1433492772198717e-21,5.412425572496556e-18,2.792669177113328e-15,2.565649374632367e-26,1.4329181609016084e-26,3.1333634807258214e-17,9.392022186476887e-29,6.45690864346928e-16,8.314102455444669e-15,7.474599195394423e-24,8.78240432525187e-29,5.568576629920207e-27,2.2181779270023387e-22,1.4975676331589507e-26,1.031133556115728e-32,4.107846488345426e-37,2.625491278688067e-39,3.3437450600357868e-34,1.1135120569323021e-28,2.081490166340835e-37,5.86982234820781e-20,1.220784215866248e-25,1.2029015162859413e-18,5.5959263328846275e-25,1.3496753150879132e-34,3.772531322928047e-17,9.638607705785816e-18,8.217560847439196e-27,1.0845272863576965e-19,7.066144646532304e-23,1.719586323030404e-26,1.1356468977458616e-32,4.907531731104776e-15
1.363330213339933e-09,0.5766662822525978,1.3986415268582145e-14,2.106934463970519e-18,1.895010653140766e-13,6.871681815480467e-17,0.0,0.0,6.618707331182096e-11,9.814100409894571e-18,2.459876914964265e-19,5.201752263467859e-20,7.6448498071273e-27,1.855381088078042e-37,3.9252664782800926e-27,2.3130363094550963e-18,6.73589036877424e-16,2.6462438949769036e-21,6.6334036482442535e-34,2.2225650048650385e-34,9.422984115237339e-18,1.45543654435087e-27,2.928682985181025e-17,1.2427220060767147e-27,3.80637744296396e-23,4.784493842182708e-27,8.432885103441551e-27,2.502197950567751e-27,1.7051303092707757e-33,4.2709753294947114e-35,1.5133893976388317e-27,3.318122178111963e-34,4.565483432082927e-26,1.3406703042428924e-30,3.76,0.0,0.9041918140534555,0.9999074217708861,2.9885845120239463e-16,2.5024746558940672e-20,1.748670224867776e-07,1.7486702257890242e-07,1.5028763808151164e-17,4.2156231503843255e-22,9.257816272816069e-05,6.681316602480871e-21,1.7716859536823995e-22,6.604321262647351e-11,1.1580060435927418e-13,3.1614404191478083e-16,1.735359992487473e-14,2.033605059590738e-09,6.16156217887122e-20,1.8978746245864672e-13,5.257957293468213e-17,3.2846572776366965e-21,5.646556547098819e-18,2.9133338413298223e-15,2.670413168567088e-26,1.5223999514965862e-26,3.2010575574430666e-17,1.0000984121452878e-28,6.736143576954843e-16,8.667384284812375e-15,7.964845151836088e-24,9.558731334830364e-29,5.903278710311257e-27,2.3634011775778462e-22,1.629437928010335e-26,1.1215677611815018e-32,4.455841677209718e-37,2.8581581531228644e-39,3.5330329236103857e-34,1.213922857512719e-28,2.2363481706350743e-37,6.182550487947449e-20,1.3189321283082653e-25,1.2815149603483435e-18,5.929099802432301e-25,1.4689814373168196e-34,3.839781874108117e-17,1.0055455410852671e-17,8.674051846359943e-27,1.155598242503273e-19,7.371732463340584e-23,1.8064148043697298e-26,1.2417581157704358e-32,5.11988605199635e-15
1.3919035151782371e-09,0.5766662826278922,1.4572472986826346e-14,2.237070551712078e-18,1.9752078655778855e-13,7.113532498897609e-17,0.0,0.0,6.757431112242108e-11,1.0229791157738874e-17,2.617734983031948e-19,5.591698483673337e-20,8.305138905686217e-27,1.97127651626669e-37,4.086066020740871e-27,2.405773485775943e-18,7.021012588777778e-16,2.8129704936142474e-21,7.154501672752321e-34,2.3703036916907095e-34,9.822105690590495e-18,1.5486326528696699e-27,2.985139238907971e-17,1.3500771727106382e-27,4.050129554088667e-23,5.212338538639844e-27,8.974172642349626e-27,2.7184657172516912e-27,1.8913801255833683e-33,4.7374576681459006e-35,1.6438488983543822e-27,3.677260906516299e-34,4.960263629969403e-26,1.4871349027541394e-30,3.76,0.0,0.9041918103658124,0.9999072533149089,3.180375618640918e-16,2.6630865326316314e-20,1.7853196562932788e-07,1.785319657253072e-07,1.5617283404112763e-17,4.391453900730232e-22,9.274661730965472e-05,6.964937550791361e-21,1.8607124937594578e-22,6.74243635733531e-11,1.2069435122327005e-13,3.364171936471124e-16,1.808808036673685e-14,2.0762221155631087e-09,6.422094288851171e-20,1.9782578434588123e-13,5.48020033878219e-17,3.429052154804479e-21,5.885641515412547e-18,3.0365428029229467e-15,2.777027093988397e-26,1.615523313176445e-26,3.268777905736751e-17,1.0635459321138858e-28,7.021282047009013e-16,9.027744108298119e-15,8.4760664064013e-24,1.0385415140816798e-28,6.248762284894901e-27,2.514820551003451e-22,1.7698105987998586e-26,1.2177957182366751e-32,4.824876037266535e-37,3.105988929436935e-39,3.7282399122186338e-34,1.3209377620642946e-28,2.398839276950291e-37,6.503814751901628e-20,1.4226220492585358e-25,1.363467797430761e-18,6.273899496828255e-25,1.5960264560021903e-34,3.906532551017613e-17,1.0481117255465597e-17,9.144471682344236e-27,1.2297047491005848e-19,7.683782036613746e-23,1.895870055054653e-26,1.3552773036083763e-32,5.33673768879266e-15
1.4490501188548454e-09,0.576666283378481,1.5781068385692468e-14,2.5134014156664795e-18,2.1405796490500722e-13,7.615547661919521e-17,0.0,0.0,7.034879750947844e-11,1.1087039341756272e-17,2.953416912753767e-19,6.43113777723286e-20,9.752965252355075e-27,2.216926880007144e-37,4.416669261917951e-27,2.5960700632505277e-18,7.608963825295947e-16,3.166734763414006e-21,8.283977113327185e-34,2.68604572398571e-34,1.064518351206005e-17,1.7467594348969838e-27,3.097479777336501e-17,1.5854785770282967e-27,4.5683302248759e-23,6.1525352727060106e-27,1.0125239598045336e-26,3.192719620137775e-27,2.3126611910157366e-33,5.792587447887523e-35,1.9298204096277712e-27,4.488279444372338e-34,5.826037584677337e-26,1.81843507882306e-30,3.76,0.0,0.9041918029905262,0.9999069536438125,3.588216003776171e-16,3.004629103609177e-20,1.8586185186938248e-07,1.8586185197330241e-07,1.6822593251088615e-17,4.753547310080231e-22,9.304628561438939e-05,7.55001916376151e-21,2.0466741393435164e-22,7.018629990548264e-11,1.3078425656729822e-13,3.795238663179194e-16,1.960264020027642e-14,2.161455713375609e-09,6.959287590832074e-20,2.1440254415636848e-13,5.938427589453461e-17,3.727089261510584e-21,6.37867259505882e-18,3.2905917413161598e-15,2.995753381810792e-26,1.8129848081407562e-26,3.404297509727665e-17,1.1982973285443625e-28,7.609267839064091e-16,9.76963307615661e-15,9.563190523246462e-24,1.2198421529697408e-28,6.972156456246045e-27,2.836763342134414e-22,2.0774933629367485e-26,1.428596225787092e-32,5.62916230507189e-37,3.6497518323391627e-39,4.1364951704753e-34,1.5559033765679946e-28,2.747467634890514e-37,7.171877387978424e-20,1.6473535331884393e-25,1.5376650861767267e-18,6.998788080822138e-25,1.874649998173935e-34,4.038549117703427e-17,1.1358880940056317e-17,1.0127325734934547e-26,1.3872771698739388e-19,8.327264940648616e-23,2.0827911676648295e-26,1.605938776890036e-32,5.78393283765138e-15
1.5004820621637929e-09,0.5766662840540109,1.691043441865052e-14,2.780999027039036e-18,2.2950875155131315e-13,8.088920728608588e-17,0.0,0.0,7.28458476560505e-11,1.1888050846623859e-17,3.279032256651555e-19,7.257270529162605e-20,1.1210658093241377e-26,2.4542405610462026e-37,4.724408148366993e-27,2.772770895911205e-18,8.158303207287909e-16,3.508947936933379e-21,9.405248302709769e-34,2.9942913537504613e-34,1.1414265075922068e-17,1.9388802978077096e-27,3.197937779588022e-17,1.82248621541406e-27,5.0708285159726584e-23,7.101520956656162e-27,1.1241824338613238e-26,3.670254913473328e-27,2.7530537825445843e-33,6.895566338217826e-35,2.2176278983732376e-27,5.334372073884845e-34,6.697877361751177e-26,2.1647775909708666e-30,3.76,0.0,0.9041917963527687,0.9999067214029435,3.983826451989358e-16,3.335935012559586e-20,1.9245874943407993e-07,1.924587495454099e-07,1.7939089975028096e-17,5.091287563902921e-22,9.32785239700852e-05,8.096954595794183e-21,2.223216059485076e-22,7.267162620402838e-11,1.402097687310944e-13,4.21333243891844e-16,2.1017719474583973e-14,2.2381653652996084e-09,7.461143068439757e-20,2.2989175678416016e-13,6.366490667041925e-17,4.005847383047797e-21,6.839341122200221e-18,3.527932577211701e-15,3.198805195513884e-26,2.0038818352968082e-26,3.526355234552652e-17,1.328806153728054e-28,8.158640740479348e-16,1.0461377998742704e-14,1.0617740867501014e-23,1.4024186910312265e-28,7.660275148074807e-27,3.14899571385509e-22,2.3871297219496624e-26,1.6405844307675174e-32,6.432825808123411e-37,4.1976551077775464e-39,4.524363136668731e-34,1.7928206175733863e-28,3.0892099530822648e-37,7.802123585027284e-20,1.8703955534056596e-25,1.7065486288400765e-18,7.69194824226304e-25,2.1552345560497196e-34,4.1556914473591964e-17,1.217900653527169e-17,1.1060078380457632e-26,1.5401077057420398e-19,8.928494999433544e-23,2.260330473744466e-26,1.860446646568406e-32,6.2017891103191e-15
1.5519140054727404e-09,0.5766662847295406,1.8079287075500873e-14,3.0671574794686262e-18,2.454969025520121e-13,8.583472760539061e-17,0.0,0.0,7.534290967481155e-11,1.2716998611382344e-17,3.627730716885069e-19,8.153351996799473e-20,1.2825801643388189e-26,2.7073963715077184e-37,5.041730816676591e-27,2.9545501367947385e-18,8.726760843647477e-16,3.874468279787204e-21,1.0631667580950005e-33,3.3264492090057343e-34,1.2210168083940172e-17,2.1445552983140427e-27,3.297785345092169e-17,2.085095492349641e-27,5.60878432117896e-23,8.155318801114798e-27,1.2437601437253532e-26,4.199421385108275e-27,3.258101679096849e-33,8.160458077902885e-35,2.536403205220192e-27,6.302816453422865e-34,7.664060011622547e-26,2.5619815859194448e-30,3.76,0.0,0.9041917897150111,0.9999065198047898,4.407482486565415e-16,3.690733116855704e-20,1.9905564695012908e-07,1.9905564706911812e-07,1.9085079980365995e-17,5.440220102372331e-22,9.348011960994354e-05,8.66320874725113e-21,2.4086297320446403e-22,7.515655838146552e-11,1.4996157376632582e-13,4.661018519217879e-16,2.248203047741352e-14,2.3148744619680007e-09,7.980406397152239e-20,2.4592108756429986e-13,6.809381124654838e-17,4.294558415256884e-21,7.316057326934662e-18,3.7735096445108346e-15,3.4076527706443995e-26,2.2077054407118825e-26,3.648498439651623e-17,1.4683664059854636e-28,8.727134272617494e-16,1.117580515262789e-14,1.174707669828153e-23,1.604758033295019e-28,8.383597906431006e-27,3.483307826496853e-22,2.73006188242761e-26,1.8752124429381742e-32,7.316961564791479e-37,4.805204080141069e-39,4.931684799509524e-34,2.0556504916613704e-28,3.458582316501299e-37,8.45968230737781e-20,2.114247647477654e-25,1.887313209498809e-18,8.424272635396015e-25,2.4661909078742582e-34,4.271271146144908e-17,1.3027680518812345e-17,1.2038768954215923e-26,1.703755684573712e-19,9.55065536976095e-23,2.4468869764879837e-26,2.1446222075526794e-32,6.634216404841686e-15
1.5982027544507931e-09,0.5766662853375177,1.9165053366939603e-14,3.341092557021363e-18,2.603456032774557e-13,9.047279428504248e-17,0.0,0.0,7.759027573423387e-11,1.348693720493685e-17,3.9619475664523607e-19,9.022031142702833e-20,1.4423072129641213e-26,2.9491495802902855e-37,5.335455523717524e-27,3.1224386057377615e-18,9.254716644186367e-16,4.223945884659641e-21,1.1830168032753524e-33,3.646734719312157e-34,1.2949413125794821e-17,2.3416289601724064e-27,3.3871293313432983e-17,2.344799787235217e-27,6.124248479032236e-23,9.199496004259894e-27,1.3583750625524045e-26,4.722778884382341e-27,3.773591810344688e-33,9.45148432727552e-35,2.8515385549658673e-27,7.289484570668057e-34,8.619710857889973e-26,2.9674115332128066e-30,3.76,0.0,0.9041917837410294,0.9999063612112362,4.813544212862733e-16,4.030801367519952e-20,2.0499285467297942e-07,2.0499285479907417e-07,2.0141253150006254e-17,5.763797092952386e-22,9.363871090059719e-05,9.189378614489006e-21,2.583230092530481e-22,7.739266064792195e-11,1.5901704506835207e-13,5.090069502629277e-16,2.3841997021977314e-14,2.3839121742291266e-09,8.462622189388183e-20,2.6080928318898453e-13,7.220654340509055e-17,4.562894876367378e-21,7.7588216624865e-18,4.001568725950237e-15,3.6005113455877734e-26,2.4025485702069387e-26,3.7585005215948624e-17,1.601952003601473e-28,9.255124478276856e-16,1.1838105818052856e-14,1.2829535614227083e-23,1.8048973991637658e-28,9.064748392244263e-27,3.8036877372945457e-22,3.069060494168161e-26,2.1070057201751566e-32,8.1854461062002e-37,5.4064723458299864e-39,5.314964847812396e-34,2.3158391607439926e-28,3.815536702908735e-37,9.07470105524291e-20,2.352409522765747e-25,2.060487579229578e-18,9.117256040489493e-25,2.7737665213145345e-34,4.37397406095001e-17,1.381589305376043e-17,1.2959076240899162e-26,1.860591948889518e-19,1.0128493386359654e-22,2.622654413352426e-26,2.4276359471108327e-32,7.035859106296864e-15
1.6444915034288459e-09,0.5766662859454944,2.028287425320395e-14,3.631035982854807e-18,2.756294170026645e-13,9.529362301192785e-17,0.0,0.0,7.983765157423268e-11,1.427950436177602e-17,4.3160760347188985e-19,9.95182337161093e-20,1.6164936026236282e-26,3.204415826862654e-37,5.636832026339578e-27,3.294338821306578e-18,9.79815417376454e-16,4.5933813195004564e-21,1.3122907797674876e-33,3.988080433406361e-34,1.3710383537201597e-17,2.5503837923496323e-27,3.4759846208520276e-17,2.628014556534826e-27,6.670271543040213e-23,1.0340223036962718e-26,1.4798217107029885e-26,5.2935609951581555e-27,4.3523410723511565e-33,1.09009215209049e-34,3.1950848519588807e-27,8.395320312313839e-34,9.662036238057573e-26,3.4226087530497415e-30,3.76,0.0,0.9041917777670476,0.9999062215797294,5.243798089753196e-16,4.3911348722670095e-20,2.109300623564255e-07,2.1093006248982701e-07,2.1220513374050835e-17,6.09638089362647e-22,9.377834014379549e-05,9.731241480274902e-21,2.7652828320098323e-22,7.962844419107569e-11,1.6833656482992123e-13,5.544639306716647e-16,2.524182919552196e-14,2.452949436739029e-09,8.958929213050857e-20,2.761349687359052e-13,7.643927298139525e-17,4.839269474160215e-21,8.21458272953603e-18,4.236294953649181e-15,3.797954408655842e-26,2.6085133627717715e-26,3.868572050604234e-17,1.7433202199696006e-28,9.798598462823716e-16,1.2518635826397175e-14,1.3976508996868005e-23,2.0231945924063944e-28,9.774518877010268e-27,4.143108085956087e-22,3.438604703574438e-26,2.359538963141682e-32,9.12655153357443e-37,6.062635065035627e-39,5.714097627676477e-34,2.599827395014233e-28,4.196537720070837e-37,9.711577091922806e-20,2.609115392767817e-25,2.2438957833788452e-18,9.842692192729906e-25,3.1092474175939054e-34,4.475443138162794e-17,1.4627224341002135e-17,1.3916964575978467e-26,2.0267565959054097e-19,1.072328175640459e-22,2.8060178593673344e-26,2.7382649837583585e-32,7.449304172894408e-15
1.6907802524068986e-09,0.5766662865534715,2.143278305930881e-14,3.9374495793522534e-18,2.913482716682215e-13,1.0030253358362116e-16,0.0,0.0,8.20850372635634e-11,1.509470017437467e-17,4.690691181980919e-19,1.0944818076100368e-19,1.805984611398961e-26,3.473511604508765e-37,5.9458081920008654e-27,3.470203204083342e-18,1.0357071513022405e-15,4.983279903916388e-21,1.4514313746170528e-33,4.351314053272766e-34,1.449307931805899e-17,2.7711519335211415e-27,3.5643539168133173e-17,2.936113884980789e-27,7.247722932039231e-23,1.1583324929753021e-26,1.6082976602592232e-26,5.914544850397347e-27,4.99999788037641e-33,1.2522911327346589e-34,3.568688852732073e-27,9.630685503213212e-34,1.0796120802876458e-25,3.9320190848483014e-30,3.76,0.0,0.9041917717930659,0.9999060986428174,5.698942727237718e-16,4.772319263834993e-20,2.1686727000046778e-07,2.1686727014137655e-07,2.232249003969238e-17,6.437943702858762e-22,9.390127479223452e-05,1.0288819786722665e-20,2.954914828340917e-22,8.186390924537421e-11,1.7792001531475294e-13,6.025461184638684e-16,2.668152128860729e-14,2.521986249500482e-09,9.469323182275053e-20,2.9189814144832434e-13,8.079195057819902e-17,5.123672193648852e-21,8.683339632673062e-18,4.4776863396632915e-15,3.999931145688462e-26,2.8259083134704235e-26,3.9787131252470503e-17,1.8926841239089545e-28,1.0357554366092884e-15,1.3217327693974367e-14,1.518986203891696e-23,2.260715511011006e-28,1.0512949377511739e-26,4.502116119465777e-22,3.840464657020292e-26,2.633999753985806e-32,1.0143895538136474e-36,6.77696284132514e-39,6.129111770146998e-34,2.9090070626873194e-28,4.602372833542606e-37,1.037016855014287e-19,2.885174900997112e-25,2.4378261614422923e-18,1.0600889999115917e-24,3.4742717102035315e-34,4.5756932018075605e-17,1.5461671801434478e-17,1.4912586267268376e-26,2.2025176640367844e-19,1.133501900485016e-22,2.9971156056873187e-26,3.0783009358820223e-32,7.874551527632915e-15
1.7370690013849514e-09,0.5766662871614483,2.2614813086968418e-14,4.260795438051128e-18,3.0750209521594873e-13,1.0550485131838548e-16,0.0,0.0,8.433243286617193e-11,1.5932524735876235e-17,5.086367985196519e-19,1.2003090224829245e-19,2.0116492968494614e-26,3.756749586163001e-37,6.26233219159832e-27,3.649984569798971e-18,1.0931466744066198e-15,5.3941432998063694e-21,1.6008896610818144e-33,4.7372808492583884e-34,1.5297500468265498e-17,3.0042651786074513e-27,3.652239907320408e-17,3.2705104657912305e-27,7.857471194197041e-23,1.2934829225219237e-26,1.7440004677761124e-26,6.58858606894664e-27,5.72253686901552e-33,1.4332411823837507e-34,3.974042416565433e-27,1.1006509216648768e-33,1.2027193680983297e-25,4.500345374965354e-30,3.76,0.0,0.9041917658190843,0.9999059904048978,6.179676619591936e-16,5.1749401023678766e-20,2.228044776051066e-07,2.2280447775372295e-07,2.3446818483673986e-17,6.788457794256915e-22,9.40095104474317e-05,1.0862136744339591e-20,3.152253433256603e-22,8.409905604018596e-11,1.8776727884978557e-13,6.533268064339578e-16,2.8161067597049134e-14,2.5910226125162713e-09,9.993799835424749e-20,3.0809879855849156e-13,8.5264526821631e-17,5.416093755223677e-21,9.165091475594706e-18,4.7257408973579376e-15,4.2063915800729736e-26,3.0550419588448857e-26,4.088923844103435e-17,2.0502564761391023e-28,1.0931990329374455e-15,1.3934114177704399e-14,1.647145975422243e-23,2.518556400314266e-28,1.1280075780595245e-26,4.881258919593375e-22,4.276459093003049e-26,2.931607493897161e-32,1.1241153812685644e-36,7.552824640391121e-39,6.560026348495687e-34,3.2448088644178015e-28,5.033828424194641e-37,1.105032484739271e-19,3.1814033778673045e-25,2.6425666066638993e-18,1.1392136007104182e-24,3.8705241537566405e-34,4.674738897810775e-17,1.6319232855160376e-17,1.5946080301683997e-26,2.388143072196475e-19,1.1963703682283216e-22,3.196085903843059e-26,3.449595536625701e-32,8.311601093511452e-15
1.7833577503630041e-09,0.5766662877694253,2.3828997614537143e-14,4.601535919173202e-18,3.240908155893294e-13,1.1090590705134281e-16,0.0,0.0,8.657983844179273e-11,1.6792978140045298e-17,5.503681338635597e-19,1.3128699587242087e-19,2.234380476955476e-26,4.05443865490832e-37,6.586352497779248e-27,3.833636126451037e-18,1.152133795043363e-15,5.826469544848085e-21,1.7611251087417417e-33,5.146844091259182e-34,1.612364698771962e-17,3.250054979130248e-27,3.739645265449857e-17,3.632655566627716e-27,8.50038400783836e-23,1.4400971281569924e-26,1.8871276743709576e-26,7.318618711418088e-27,6.526268011149782e-33,1.634522029007466e-34,4.4128824015213186e-27,1.2534301166586583e-33,1.3360628440880293e-25,5.132554680692406e-30,3.76,0.0,0.9041917598451027,0.9999058951083218,6.686698145368938e-16,5.599582875470697e-20,2.2874168517034242e-07,2.2874168532686622e-07,2.4593139896441146e-17,7.147895516545981e-22,9.410480475856024e-05,1.1451216331235565e-20,3.357426467873514e-22,8.633388480040009e-11,1.9787823782456399e-13,7.068792548715801e-16,2.968046242181958e-14,2.6600585257891948e-09,1.0532354935093167e-19,3.247369372880682e-13,8.98569523612026e-17,5.7165255864244496e-21,9.659837361107173e-18,4.980456641392618e-15,4.41728656463557e-26,3.296222877879516e-26,4.199204305766318e-17,2.2162497581766405e-28,1.1521904495379452e-15,1.466892827423475e-14,1.7823166978354688e-23,2.797843848465004e-28,1.2075930770589813e-26,5.2810834035504515e-22,4.7484552429020284e-26,3.253613346029899e-32,1.2422058497366292e-36,8.393688189660876e-39,7.006851543890298e-34,3.6087023657507465e-28,5.49168985233704e-37,1.17518876537908e-19,3.4986212865980476e-25,2.8584045666400957e-18,1.2216695193201537e-24,4.299736137208746e-34,4.7725946961466567e-17,1.719990492146904e-17,1.7017573503813618e-26,2.5839006198525285e-19,1.2609334364874507e-22,3.4030669659545687e-26,3.854060782846527e-32,8.760452793529563e-15
