Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58)
6.072197800462435e-19,0.6220061350212338,2.6219596086028505e-24,2.4320028875546523e-27,4.624056827434834e-31,5.072828695394267e-36,0.0,0.0,2.0241316334595477e-19,3.7714219548304403e-35,1.57894583223332e-45,3.6834569727732327e-47,4.445577152474504e-55,3.333306401759223e-62,2.2671829235391605e-43,2.6046701873831317e-35,6.423856305203569e-33,2.4344005989394013e-47,7.390638289561499e-60,1.1635284143296677e-58,2.676219336289277e-34,1.7636040600518148e-52,5.785589483201904e-25,1.2520603220628909e-74,7.502134621736194e-49,2.96310929507651e-54,1.118304069155944e-51,5.259519134832611e-68,9.988632343760704e-77,5.352171366196096e-78,4.931778748588952e-62,1.1307447439142004e-72,6.173008032942051e-61,9.113540959530076e-100,3.76,0.0,0.7902402048249714,0.9999999999996345,5.858220185355701e-43,3.06373216938651e-46,6.411218562922931e-16,6.411218562922931e-16,4.350997065617731e-34,3.2466143251503294e-38,3.65430045668122e-13,1.3082389717254016e-37,2.620159178489193e-39,2.0241578530476561e-19,5.050379361819001e-31,5.235117920955436e-41,1.3024582445803338e-31,1.2424366721365516e-17,1.0093908885118874e-36,4.624050856904072e-31,8.348773575505178e-34,5.292976964327112e-38,1.0451374837272225e-34,1.7401658329461481e-32,5.832891461342006e-62,5.078902292122873e-52,5.785589483510786e-25,1.451459426174363e-73,6.423856305211476e-33,9.377809302869232e-33,7.82035394989245e-49
1.214967118546046e-18,0.6220061350212338,5.246197449519474e-24,4.86611872412957e-27,1.850827794958579e-30,2.030453577845926e-35,0.0,0.0,4.0500218521775323e-19,1.5095516428588128e-34,1.2641167324471596e-44,2.949005277631029e-46,3.5591648570954533e-54,2.6686719142140242e-61,9.074640142960087e-43,1.042546871549656e-34,2.5712166273428535e-32,1.949000698881516e-46,5.917004568875119e-59,9.315302065446626e-58,1.0711851774030443e-33,1.4119555948015413e-51,1.1576205542323076e-24,4.01287520580243e-73,6.006269316328403e-48,2.3728906240109286e-53,8.95548931976867e-51,8.42502401453582e-67,3.201374146640542e-75,1.7153802893557937e-76,7.897271634087882e-61,1.811182411140003e-71,9.888306076982424e-60,5.842935127653107e-98,3.76,0.0,0.7902402048249707,0.9999999999992688,4.6901381969454866e-42,2.452848615823119e-45,1.282800725491877e-15,1.282800725491877e-15,1.7415327285163627e-33,1.2994918221219523e-37,7.311775797103551e-13,5.236365256035738e-37,1.048746505772589e-38,4.050074314120098e-19,2.0214679115545708e-30,2.2162524407679193e-40,5.213227282450917e-31,2.4859527853435013e-17,4.040194102618509e-36,1.8508254051925575e-30,3.341685183358343e-33,2.1185701770749975e-37,4.1832736417840265e-34,6.965198334798148e-32,4.982077841396594e-61,4.0662100237049153e-51,1.1576205543559408e-24,2.4714750127403917e-72,2.571216627346143e-32,3.7535676485727934e-32,6.261038269900196e-48
2.430461795545651e-18,0.622006135021234,1.0494673876553398e-23,9.734350401020656e-27,7.405721994656012e-30,8.124459758873229e-35,0.0,0.0,8.101802289610902e-19,6.040172853503897e-34,1.0116775768369783e-43,2.3601004848216478e-45,2.8484136427777495e-53,2.1357485949465128e-60,3.6310380834696195e-42,4.171545466028392e-34,1.0288215674071371e-31,1.5597929001213303e-45,4.735402134045656e-58,7.45507276271885e-57,4.2861359929196324e-33,1.129993597955559e-50,2.315743765900057e-24,1.2851260470427423e-71,4.806840880791277e-47,1.8992742448620458e-52,7.168015931941124e-50,1.3487878586909674e-65,1.0252422790610475e-73,5.493517210903806e-75,1.2640777688110887e-59,2.899547151776095e-70,1.5830490328815906e-58,3.742772077436361e-96,3.76,0.0,0.7902402048249694,0.9999999999985373,3.7535359862911485e-41,1.963024363417532e-44,2.5661584638910424e-15,2.5661584638910424e-15,6.968399363167947e-33,5.1996599545741646e-37,1.4626726453774393e-12,2.09522817055781e-36,4.196352088184318e-38,8.10190723622191e-19,8.08850472995219e-30,9.834939093235703e-40,2.0859699672673903e-30,4.9729850117571193e-17,1.6166039006977254e-35,7.405712432497111e-30,1.3371093479714764e-32,8.477040287655325e-37,1.6738543533277484e-33,2.786986592994111e-31,4.4869150562064484e-60,3.2542038231703406e-50,2.3157437663947494e-24,4.427037963999122e-71,1.028821567408553e-31,1.501915984087759e-31,5.010733473250052e-47
4.86145114954486e-18,0.6220061350212343,2.099162971142395e-23,1.947081376976784e-26,2.9627710294998164e-29,3.250313464065591e-34,0.0,0.0,1.6205363164467235e-18,2.416462453835598e-33,8.09495770661644e-43,1.888438969334199e-44,2.2791637746488925e-52,1.7089233703627013e-59,1.452651672123483e-41,1.6688898208535955e-33,4.115956197958443e-31,1.248071307039186e-44,3.789041469183064e-57,5.965190896215042e-56,1.714733493582621e-32,9.041665638756115e-50,4.631990188609612e-24,4.114013587245285e-70,3.846203031614351e-46,1.519804189204305e-51,5.7358628899169975e-49,2.1586880913452235e-64,3.282059908374597e-72,1.7586138381161625e-73,2.0229359784414108e-58,4.640797607142035e-69,2.533614742179945e-57,2.3964340831147387e-94,3.76,0.0,0.7902402048249668,0.9999999999970743,3.003399082368438e-40,1.5707177427539333e-43,5.1328739406893644e-15,5.1328739406893644e-15,2.7878134983227066e-32,2.0802025630345546e-36,2.9256627670420793e-12,8.382277012746524e-36,1.6788140929208066e-37,1.6205573080253233e-18,3.2359285836538065e-29,4.7083760186425754e-39,8.345238171038e-30,9.947049464583228e-17,6.467468272017191e-35,2.962767204028007e-29,5.349308065012827e-32,3.3913681179037374e-36,6.696507361719504e-33,1.1149761148480996e-30,4.389947428286477e-59,2.6038574858270768e-49,4.6319901905887046e-24,8.59217200870962e-70,4.115956197964905e-31,6.00864192395385e-31,4.009348084179517e-46
9.723429857543279e-18,0.6220061350212348,4.1985553304375864e-23,3.894374056712227e-26,1.1852048649849808e-28,1.3002316217970039e-33,0.0,0.0,3.241248491413829e-18,9.666636496220966e-33,6.47658106770356e-42,1.5108946230166809e-43,1.8235042865682943e-51,1.367268507343993e-58,5.811079598051946e-41,6.676102589275863e-33,1.6465164743661018e-30,9.985518503732817e-44,3.031521457492152e-56,4.77260583959034e-55,6.859492206913281e-32,7.234019326118689e-49,9.26448303152495e-24,1.316742039125091e-68,3.077254587038776e-45,1.2159972892278692e-50,4.589270440455675e-48,3.454403358631453e-63,1.0504647516833867e-70,5.628665838889264e-72,3.2370268447786446e-57,7.427126272017114e-68,4.0543727155606997e-56,1.5340640973171004e-92,3.76,0.0,0.7902402048249616,0.9999999999941483,2.402947407578758e-39,1.2566935077384666e-42,1.0266304894285974e-14,1.0266304894285974e-14,1.1152161552865982e-31,8.321487460866383e-36,5.851642971693247e-12,3.3531836905537397e-35,6.715802971559849e-37,3.24129047676267e-18,1.2944767792232479e-28,2.502562044624557e-38,3.338366948094956e-29,1.989517837023093e-16,2.5871978576363134e-34,1.1852033346832406e-28,2.139897372916584e-31,1.3566576622699384e-35,2.6788209498404233e-32,4.4602674404349614e-30,4.791986769453041e-58,2.0832837806488394e-48,9.264483039441965e-24,1.857306382293394e-68,1.6465164743693244e-30,2.403652380220183e-30,3.207783022075499e-45
1.944738727354012e-17,0.622006135021236,8.397344818312298e-23,7.788959440127164e-26,4.741012373089723e-28,5.2011414993224035e-33,0.0,0.0,6.482672841331393e-18,3.866811940257299e-32,5.181510828194129e-41,1.2087730799137393e-42,1.4588729063881597e-50,1.0938667321496318e-57,2.3245264232276377e-40,2.670549699380915e-32,6.586333897168636e-30,7.988794039611924e-43,2.42533303959506e-55,3.818265930077548e-54,2.7439085332571894e-31,5.787490201135968e-48,1.852946870734053e-23,4.2139868736445555e-67,2.4619205401639184e-44,9.72859413079803e-50,3.671648417916363e-47,5.527448348884549e-62,3.3618161688740396e-69,1.8013493356796108e-70,5.179506390068998e-56,1.1886905295322192e-66,6.487467685776531e-55,9.819208263180498e-91,3.76,0.0,0.7902402048249513,0.9999999999882964,1.9224491875770744e-38,1.0054025341250033e-41,2.053316680147906e-14,2.053316680147906e-14,4.461046130591092e-31,3.32873042938864e-35,1.170360322628314e-11,1.3413280551911302e-34,2.6864305490208525e-36,6.482756813961687e-18,5.1781178153197736e-28,1.4963323887786966e-37,1.3354011170598421e-28,3.9791436181508295e-16,1.0349212543121216e-33,4.741006251725858e-28,8.559937796967353e-31,5.426851540581311e-35,1.0715719824761035e-31,1.784179574881596e-29,5.881381191743639e-57,1.6667061454469693e-47,1.852946873900989e-23,4.515644330141374e-67,6.586333897186628e-30,9.61500074959231e-30,2.5663482460063084e-44
3.88953021055338e-17,0.6220061350212384,1.6794942871199056e-22,1.5578130302733433e-25,1.896443532481513e-27,2.080501628715404e-32,0.0,0.0,1.2965521541099935e-17,1.5467562450097412e-31,4.145307054683172e-40,9.67041416209615e-42,1.1671263834157602e-49,8.751141553113927e-57,9.298294854112177e-40,1.0682416117767662e-31,2.634587159599807e-29,6.391186926235893e-42,1.940313669696597e-54,3.054685248843747e-53,1.0975857437987736e-30,4.630102059174988e-47,3.7059440018911336e-23,1.3485417786174538e-65,1.9695831809399537e-43,7.78312168363584e-49,2.9374115633625198e-46,8.844242990478507e-61,1.075833810807947e-67,5.764599915568556e-69,8.287420976903259e-55,1.9028325094689728e-65,1.0380325384838082e-53,6.284791623467265e-89,3.76,0.0,0.7902402048249305,0.9999999999765924,1.5379958555882004e-37,8.043411189371321e-41,4.1066890615864693e-14,4.10668906158647e-14,1.7844547476249487e-30,1.3315192600252112e-34,2.3407523116613178e-11,5.365421380129599e-34,1.0745941213005551e-35,1.2965689487257023e-17,2.071289266084551e-27,9.94766663831298e-37,5.341713145427414e-28,7.958395180399087e-16,4.13976924120172e-33,1.896441083959895e-27,3.42404478034859e-30,2.1707848380569375e-34,4.286375136192235e-31,7.136863498840179e-29,7.981470048841352e-56,1.3333965654255212e-46,3.7059440145591336e-23,1.216549667542037e-65,2.634587159611085e-29,3.846078541775638e-29,2.0531273293590756e-43
7.779113176952116e-17,0.6220061350212429,3.3590215285522054e-22,3.115647241105311e-25,7.585851296534522e-27,8.322112780036326e-32,0.0,0.0,2.5931218940370668e-17,6.187087918355394e-31,3.3162850009438545e-39,7.736423125065675e-41,9.337127569419506e-49,7.0009962984030395e-56,3.719355766078112e-39,4.273009902769823e-31,1.0538455839516476e-28,5.113010212969679e-41,1.5522712509716096e-53,2.443777200548419e-52,4.390387636584346e-30,3.704125606009576e-46,7.411938248181149e-23,4.315439260050318e-64,1.575685243480807e-42,6.226595971515572e-48,2.3499663828316688e-45,1.4151059660791934e-59,3.442752414860442e-66,1.844717100271515e-67,1.3260042153468393e-53,3.047345822988785e-64,1.660882229024791e-52,4.022573233778831e-87,3.76,0.0,0.790240204824889,0.9999999999531846,1.230411286789876e-36,6.434805318323125e-40,8.213433824463378e-14,8.213433824463382e-14,7.13789152474924e-30,5.326131207355232e-34,4.681536042187454e-11,2.1461903837051965e-33,4.2984205227648423e-35,2.593155482943689e-17,8.285241341170396e-27,7.148911622135611e-36,2.136706993489742e-27,1.5916898304866738e-15,1.6559245413722025e-32,7.58584150293839e-27,1.3696318439848164e-29,8.683228138565723e-34,1.7145674956140872e-30,2.854774439108265e-28,1.1627319487434558e-54,1.0667299118992444e-45,7.411938298853666e-23,3.5274134940028284e-64,1.0538455839594235e-28,1.5384470610800144e-28,1.6425213566320643e-42
1.5558279109749588e-16,0.6220061350212522,6.718106534836713e-22,6.231315816013343e-25,3.0343559515484733e-26,3.3288793302835074e-31,0.0,0.0,5.1862613737846745e-17,2.4748477550155228e-30,2.6530437434522004e-38,6.189175194530621e-40,7.469755484497613e-48,5.6008302236063344e-55,1.487749864836484e-38,1.709212645260814e-30,4.21540377508412e-28,4.090432428693734e-40,1.2418273985277734e-52,1.95503335978316e-51,1.7561639869512796e-29,2.963318066434738e-45,1.4823926676664604e-22,1.5998670627904337e-62,1.2605556726551403e-41,4.981316341763976e-47,1.8799879591769962e-44,2.264195935344521e-58,1.2763399604455466e-64,6.838964487424697e-66,2.12162022728113e-52,4.884633730157912e-63,2.657435700088912e-51,3.4013976974887694e-85,3.76,0.0,0.7902402048248061,0.9999999999063689,9.843348702605915e-36,5.147874800405522e-39,1.642692335021633e-13,1.6426923350216343e-13,2.855171071075106e-29,2.1304633086272882e-33,9.363102513080452e-11,8.584805195009933e-33,1.7193772036885402e-34,5.186328549615342e-17,3.314113388844585e-26,5.395435678479881e-35,8.54687144229156e-27,3.1833904553686577e-15,6.62373185502922e-32,3.034352034562072e-26,5.47855523502633e-29,3.473309286294776e-33,6.858304862681038e-30,1.14191558314435e-27,1.768926881090754e-53,8.533889929969223e-45,1.4823926879355695e-22,1.0702838238972342e-62,4.215403775141341e-28,6.153819499940599e-28,1.314024882396304e-41
3.1116610975344527e-16,0.6220061350212708,1.3436398641086296e-21,1.246265357881571e-24,1.2137454668486173e-25,1.3315689479017528e-30,0.0,0.0,1.0372540332853729e-16,9.899416195097295e-30,2.122441291402577e-37,4.95135479518861e-39,5.975836683768015e-47,4.480677392558642e-54,5.951014524069397e-38,6.836867893240857e-30,1.6861657970656244e-27,3.272355629296309e-39,9.934697125155634e-52,1.5640313254639643e-50,7.024673812479448e-29,2.3706614826890644e-44,2.96479032772452e-22,5.1414925827825905e-61,1.0084475266087342e-40,3.985069082347715e-46,1.5039963084356992e-43,3.6227464843280097e-57,4.101774000460804e-63,2.1978381610814497e-64,3.3946031350953066e-51,7.84373227182551e-62,4.251916425373966e-50,2.185636186509659e-83,3.76,0.0,0.7902402048246402,0.9999999998127375,7.874702323269031e-35,4.1183120567642815e-38,3.2853902401718773e-13,3.2853902401718824e-13,1.1420712840803025e-28,8.521874823416512e-33,1.8726231494231018e-10,3.433930807411719e-32,6.877528300207041e-34,1.0372674675901366e-16,1.325648723568596e-25,4.186870100207945e-34,3.418757268603744e-26,6.36679170508644e-15,2.649499479620719e-31,1.2137439004276555e-25,2.1914276620581793e-28,1.3893275395171846e-32,2.743328919368921e-29,4.567673944091391e-27,2.7571269637487813e-52,6.827132191876136e-44,2.9647904088011625e-22,3.331325584643635e-61,1.6861657971094066e-27,2.4615340245076582e-27,1.0512230244128006e-40
6.22332747065344e-16,0.6220061350213081,2.687347122831519e-21,2.492533155644505e-24,4.854988036943207e-25,5.326393200208578e-30,0.0,0.0,2.0745098249287214e-16,3.959771512757525e-29,1.697955551048112e-36,3.9610896307444955e-38,4.7806997447355974e-46,3.5845471030062447e-53,2.3804087808792662e-37,2.7347505748222476e-29,6.744671755671411e-27,2.6178883507508025e-38,7.947847028195689e-51,1.2512269120439332e-49,2.8098730979302186e-28,1.896531992959601e-43,5.9295855452861205e-22,1.645500856891196e-59,8.06759212405131e-40,3.188061962363304e-45,1.2031994230415869e-42,5.7964602410419775e-56,1.3127457722368162e-61,7.03403637521694e-63,5.431373586045429e-50,1.2640510985208732e-60,6.803081719106396e-49,1.399487552804448e-81,3.76,0.0,0.7902402048243083,0.999999999625475,6.299771199571023e-34,3.2946545289559564e-37,6.57078605047098e-13,6.570786050470999e-13,4.568290554897955e-28,3.408754197143895e-32,3.7452473614003833e-10,1.3735740667285683e-31,2.751016414175463e-33,2.074536690024429e-16,5.30260161072721e-25,3.297704494374804e-33,1.3675046441818604e-25,1.273359420433727e-14,1.0598011391203572e-30,4.8549817742720585e-25,8.765721754083059e-28,5.55731955861525e-32,1.0973329611972557e-28,1.827071897130782e-26,4.352878027839037e-51,5.461713842951599e-43,5.929585869593095e-22,1.05105081579913e-59,6.74467175601369e-27,9.846148334254453e-27,8.409796663691616e-40
9.334993843772428e-16,0.6220061350213452,4.0311032190281255e-21,3.738801198617844e-24,1.0316853431022364e-24,1.1318752279966422e-29,0.0,0.0,3.111765616401608e-16,8.414517610980578e-29,4.8550935019387814e-36,1.1326244843919712e-37,1.3669858892577458e-45,1.024956806615011e-52,5.0583704694094185e-37,5.811347056876268e-29,1.433243282793705e-26,7.485527295183385e-38,2.272603108443812e-50,3.577728307311084e-49,5.970982566188811e-28,5.422898222549826e-43,8.894380660293202e-22,7.274629274399515e-59,2.3068279924827314e-39,9.464564930449934e-45,3.57124248783954e-42,2.2099080466253282e-55,5.8035371009388914e-61,3.1096874905694447e-62,1.999106854642222e-49,4.798640043664064e-60,2.5936510395724417e-48,6.946393736487901e-81,3.76,0.0,0.7902402048239765,0.9999999994382126,1.8013415129070183e-33,9.420656376407642e-37,9.856181860768694e-13,9.856181860768739e-13,9.707620486448756e-28,7.243605280032655e-32,5.617869989126174e-10,2.9188459792601328e-31,5.845914670618486e-33,3.111805909635809e-16,1.1268032598511986e-24,9.391339273661306e-33,2.905948452548436e-25,1.9100396703403364e-14,2.2520782623627655e-30,1.0316840127277801e-24,1.86271656345464e-27,1.1809312417331623e-31,2.331833411863667e-28,3.882529227924897e-26,1.597341558991276e-50,1.561709394836869e-42,8.894381349445777e-22,4.8037309994209945e-59,1.4332432828909896e-26,2.0923072618128705e-26,2.4046771484901903e-39
1.5558326590010404e-15,0.6220061350214197,6.718810761322174e-21,6.231338265469647e-24,2.8523075494702832e-24,3.1294190588435267e-29,0.0,0.0,5.186277198665531e-16,2.3263674625269455e-28,2.2312215433890238e-35,5.2051233639777005e-37,6.28221726839811e-45,4.710322399934621e-52,1.3984910994825199e-36,1.6066670492785384e-28,3.9624975380455703e-26,3.4400716220749847e-37,1.044425708623251e-49,1.6441916989540167e-48,1.650801650900846e-27,2.4921635958878315e-42,1.4823970480089334e-21,1.1731640454409134e-57,1.0601328797199443e-38,4.433405093543886e-44,1.6726706431262915e-41,1.817325291187576e-54,9.35926405085476e-60,5.014939303933406e-61,1.5381302029501072e-48,3.8385367947007804e-59,2.1327482475298966e-47,2.1990925785556808e-79,3.76,0.0,0.7902402048233128,0.9999999990636886,8.278299867560618e-33,4.3293855058001254e-36,1.6426973481358582e-12,1.64269734813587e-12,2.683872094337224e-27,2.0026444568093245e-31,9.363108907582511e-10,8.06975349566269e-31,1.6162258251620228e-32,5.186344337566919e-16,3.1152806839272798e-24,4.295759880150812e-32,8.034095622268978e-25,3.1834001700796596e-14,6.2263362354254285e-30,2.852303874537706e-24,5.149865233742548e-27,3.2649313746970037e-31,6.446835828942515e-28,1.073405518212492e-25,1.2238227632064166e-49,7.177039193765603e-42,1.4823972385394132e-21,6.342570979233359e-58,3.962497538489551e-26,5.784615959241665e-26,1.105100747013018e-38
2.1159326061624583e-15,0.6220061350214865,9.137905344491052e-21,8.474622418014139e-24,5.0791153053399536e-24,5.57270561157666e-29,0.0,0.0,7.053337622152295e-16,4.142571721334373e-28,5.022457964830537e-35,1.1716681773955394e-36,1.414128102119249e-44,1.0602889487947828e-51,2.490298551364306e-36,2.8609982814920564e-28,7.056034993499924e-26,7.743567619640445e-37,2.351024038441812e-49,3.7010594910481414e-48,2.939589014850778e-27,5.609835967965537e-42,2.0160600986549696e-21,4.35068168663169e-57,2.386348772819806e-38,1.02305356053999e-43,3.8593425721219304e-41,5.300368590150228e-54,3.470888127133608e-59,1.8597929481851407e-60,4.2360713797006594e-48,1.0845791732593962e-58,6.2199754886153995e-47,1.0088886974352124e-78,3.76,0.0,0.7902402048227155,0.9999999987266175,1.86343723784297e-32,9.745404604804207e-36,2.2340685939885004e-12,2.2340685939885214e-12,4.7791811482107804e-27,3.5661168055107934e-31,1.2733818815453511e-09,1.4369841863006133e-30,2.878021950901863e-32,7.053428913584021e-16,5.5473925763819416e-24,9.655402581211757e-32,1.4306345755747856e-24,4.3294246197853614e-14,1.1087261502962725e-29,5.0791087651064686e-24,9.17038529644045e-27,5.813879604767092e-31,1.14799059805815e-27,1.9114174379755447e-25,3.3665870853470143e-49,1.615544530093414e-41,2.0160604379333405e-21,2.1052847029246038e-57,7.056034994497115e-26,1.0300688117185839e-25,2.487571018516441e-38
2.6760325533238762e-15,0.6220061350215534,1.1557166950553224e-20,1.0717907409329632e-23,7.928571283903757e-24,8.699288152963811e-29,0.0,0.0,8.920398045056083e-16,6.466613424883543e-28,9.492773203206056e-35,2.2145292463732496e-36,2.6728085910242343e-44,2.0040152115579176e-51,3.887391379185501e-36,4.466058926459704e-28,1.1014571048737406e-25,1.4635847770547732e-36,4.443644896388093e-49,6.995243862332177e-48,4.5887402966157144e-27,1.0602955916580761e-41,2.5497231142276373e-21,1.1380863532940616e-56,4.5103548289757364e-38,1.9698282156897064e-43,7.430206496599226e-41,1.2128372729994197e-53,9.079426596314467e-59,4.864995047365203e-60,9.54090035157349e-48,2.49991760326974e-58,1.423253032843356e-46,2.9215175651644237e-78,3.76,0.0,0.7902402048221182,0.9999999983895469,3.5220179438180817e-32,1.8419450451600463e-35,2.8254398398406687e-12,2.825439839840701e-12,7.460369043219476e-27,5.566758966530572e-31,1.6104523305252626e-09,2.2431527644715635e-30,4.4926368065433455e-32,8.92051347994684e-16,8.659558726791093e-24,1.8231510186980872e-31,2.233240933101698e-24,5.475449069427884e-14,1.7307373023900152e-29,7.928561080386304e-24,1.431510190772645e-26,9.07555428146717e-31,1.7920296613131894e-27,2.9837498220108065e-25,7.576290051638143e-49,3.0534845494160464e-41,2.5497236438459938e-21,5.568097245457376e-57,1.1014571050619416e-25,1.6079520225987275e-25,4.7016715050955733e-38
3.236132500485294e-15,0.6220061350216204,1.397658632744514e-20,1.2961193192998544e-23,1.1366184501774706e-23,1.247135757391202e-28,0.0,0.0,1.0787458467409192e-15,9.27036142059378e-28,1.5866810942786574e-34,3.701501706843035e-36,4.4675207693846195e-44,3.3496354276402496e-51,5.5728585809487424e-36,6.402420653182687e-28,1.5790189959444906e-25,2.4463265019853433e-36,7.427482381456234e-49,1.1692285190800732e-47,6.578293493769261e-27,1.772243925984994e-41,3.083386096669794e-21,2.623425208816961e-56,7.538887254934802e-38,3.3491930260604334e-43,1.2632064035489256e-40,2.3984977499347923e-53,2.092917279869375e-58,1.1214400038749983e-59,1.8337363569372562e-47,4.906235515119443e-58,2.8145415485435525e-46,7.75616593555428e-78,3.76,0.0,0.7902402048215209,0.9999999980524769,5.886919622586871e-32,3.07874139156884e-35,3.4168110856923887e-12,3.4168110856924356e-12,1.0694981455007782e-26,7.980354326014443e-31,1.947522267711623e-09,3.215722888558108e-30,6.4405271405728e-32,1.078759803719017e-15,1.2414108193080043e-23,3.0453156271069315e-31,3.2015135580947773e-24,6.621473519010728e-14,2.4811380019994408e-29,1.1366169882323914e-23,2.0521741297778663e-26,1.301047588617153e-30,2.569005059492509e-27,4.277422718801319e-25,1.4553235838839222e-48,5.103783788075506e-41,3.083386855916275e-21,1.2239421629036575e-56,1.5790189962587517e-25,2.3051162841995537e-25,7.858665878728139e-38
4.35633239480813e-15,0.6220061350217543,1.8815784874722796e-20,1.744776656741473e-23,1.9582692722032596e-23,2.148763696849648e-28,0.0,0.0,1.4521579310859596e-15,1.5971818806496677e-27,3.3873832419498006e-34,7.902283900170115e-36,9.537727050274414e-44,7.151089365604337e-51,9.601425391105288e-36,1.1030670078081337e-27,2.72047702266855e-25,5.222628074104141e-36,1.5857245299012984e-48,2.496169575097795e-47,1.1333680208494803e-26,3.7835387152230397e-41,4.1507119860005885e-21,9.60246659688661e-56,1.6094664634033404e-37,7.405103386440183e-43,2.7924699649298682e-40,6.709167803253067e-53,7.660667621963214e-58,4.104786752020705e-59,4.741989830731475e-47,1.317458497395566e-57,7.872320793333696e-46,3.679755794400266e-77,3.76,0.0,0.7902402048203263,0.9999999973783377,1.2567902235062162e-31,6.572761863737431e-35,4.599553577394808e-12,4.5995535773948896e-12,1.842628030990156e-26,1.3749277162808776e-30,2.62166097495075e-09,5.5403388050326215e-30,1.109633917726314e-31,1.4521767130879992e-15,2.1388150459162476e-23,6.496405668594363e-31,5.515857688139801e-24,8.913522418040314e-14,4.274729407424115e-29,1.9582667557576678e-23,3.535671544107614e-26,2.2415650907186694e-30,4.4261147257451324e-27,7.369531485258794e-25,3.760957973413292e-48,1.0895996484022343e-40,4.150713294099195e-21,3.863609940242637e-56,2.720477023338692e-25,3.9714630235149423e-25,1.6777355693297977e-37
5.476532289130966e-15,0.622006135021888,2.365556660724655e-20,2.1934342871073736e-23,2.997326950529006e-23,3.2890247628077427e-28,0.0,0.0,1.825570015227447e-15,2.4446465920337203e-27,6.159588651833429e-34,1.4369444891363393e-35,1.7343460542210042e-43,1.300347894138793e-50,1.4695941099367176e-35,1.6883542974083666e-27,4.163962130843253e-25,9.496781940177734e-36,2.88354203253683e-48,4.53901333903234e-47,1.7347330969404013e-26,6.879954340041355e-41,5.218037752867543e-21,2.5777086138446252e-55,2.9266399935540614e-37,1.3873366948245371e-42,5.230894156618034e-40,1.5023215210380657e-52,2.0564488605920617e-57,1.101899266651336e-58,1.0042379172511346e-46,2.88791198649289e-57,1.7626845025531733e-45,1.146405879083582e-76,3.76,0.0,0.7902402048191317,0.9999999967042005,2.285336569152425e-31,1.19518538235112e-34,5.782296069095573e-12,5.782296069095696e-12,2.8203260229300785e-26,2.104464291104223e-30,3.2957977903990183e-09,8.480042563072444e-30,1.6984080398179207e-31,1.8255936190860466e-15,3.2736702872265914e-23,1.1806995710768306e-30,8.442571773518106e-24,1.1205571316849296e-13,6.542900842481009e-29,2.997323102325925e-23,5.41169883227792e-26,3.4309432540588174e-30,6.774611194147057e-27,1.1279804875794087e-24,7.961297074199614e-48,1.9813186556450725e-40,5.2180397550432165e-21,9.51521557070142e-56,4.163962132060907e-25,6.078720992022815e-25,3.0507799772032114e-37
6.596732183453802e-15,0.6220061350220218,2.849597108117404e-20,2.6420922302973086e-23,4.268537696430906e-23,4.684133562916864e-28,0.0,0.0,2.1989820991515755e-15,3.48145741854812e-27,1.018916177971142e-33,2.3769865592467413e-35,2.868970589492243e-43,2.1510290903641574e-50,2.0928706449537777e-35,2.4044102609260846e-27,5.929960127842513e-25,1.5709530480751288e-35,4.770068191137217e-48,7.508413895374613e-47,2.470459096358558e-26,1.1380787171571542e-40,6.285363388964228e-21,5.969291512356994e-55,4.84123368671237e-37,2.3479368024803998e-42,8.8518335716274e-40,2.96836655162258e-52,4.762194134729204e-57,2.5517085896987135e-58,1.8999002894997685e-46,5.640864393897137e-57,3.482660802516084e-45,3.044800994005355e-76,3.76,0.0,0.7902402048179371,0.9999999960300653,3.7803927071495047e-31,1.977069881648049e-34,6.9650385607945704e-12,6.965038560794746e-12,4.0164674093612277e-26,2.996998654723399e-30,3.969932585745851e-09,1.2076554163997161e-29,2.418731500115129e-31,2.1990105214845172e-15,4.662082298473021e-23,1.952371770160264e-30,1.2023191469326436e-23,1.3497620215422716e-13,9.317841989680506e-29,4.268532221190302e-23,7.706880391982083e-26,4.886062553543596e-30,9.647824108471644e-27,1.606373712542438e-24,1.5056792983450607e-47,3.277487735761491e-40,6.285366240292172e-21,2.057559333315177e-55,5.929960129855618e-25,8.656796121431044e-25,5.046585492498821e-37
