Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698)
1.9227634612684743e-05,0.7710512198584936,0.003231090601491678,0.0003935444189740082,0.001200552824114944,0.2733861796451055,0.0,0.0,0.005379055663752327,0.0010272750906076364,0.04879985890779206,0.0032934862527994597,0.00037606477172871013,3.366357684095719e-10,4.5438528746218705e-08,1.6889983587583226e-06,0.0023866109135060134,0.005378811789262344,2.5355701430763143e-05,4.9240887575980165e-08,0.00038763187756006383,1.193980793103816e-08,5.382189927276591e-07,0.00023524780216798954,3.0654962693789956e-06,0.007049303768897075,8.913027942906001e-07,0.0004594295098778601,0.00016025695358720484,1.4338412769863349e-06,2.006818738837429e-06,2.948183804253069e-09,8.357492707071915e-07,6.150178608054209e-06,3.76,0.0,0.39886080998969203,0.8860735939358807,0.11951145028883446,0.0060875248867161705,0.13162982553276115,0.17155796531688153,3.473575220881623e-09,6.066622976553726e-12,0.0004413800449425637,8.05901079744496e-05,0.0010296642388968513,0.0011705172020648814,0.00039762791890648205,0.23658253216363814,0.07000034510439809,0.0032723064167537353,7.608897513394926e-05,0.009088572076479638,8.350517063870702e-05,3.180730780667963e-06,7.355521512144474e-05,0.000777675538070576,0.0006479502376909496,0.00014584290510198718,0.007966275432447977,0.0022813182107057606,0.027430200125140993,2.1021885675634194e-07,0.00521990433652349,0.00898675506485843,1.7841447260804946e-09,0.00031514711786005217,1.5950453991703158e-07,6.057533252949407e-06,6.875941208519937e-11,2.153700320356536e-06,2.739156023162216e-07,5.548586985527413e-06,8.605122857241888e-12,1.5962834339410347e-07,1.2434011456560633e-11,1.3279909783178014e-06,2.490454144473962e-12,7.760420065995349e-09,4.635613776547893e-08,0.0003668281522734621,3.938459215813868e-09,0.002483954623255721,0.0036523978350717886,1.355281971881408e-06,1.3122358907283788e-11,0.00607300831709912,1.3752563157367305e-10,1.8937478077688194e-05,3.2576715180881616e-09,0.0014603377337365346,4.18754020477787e-07,4.056876517689231e-07,3.3623885919797905e-06,0.0001796952452910742
1.930876103352861e-05,0.7712868601672788,0.0032107928439136495,0.0003917853398836645,0.0011923525245043742,0.27429263104491497,0.0,0.0,0.00537012703626822,0.0010332797069335835,0.04928682231725607,0.0033233107599190638,0.0003757038774182775,3.3130206937847396e-10,4.4964632671755534e-08,1.6827544660952275e-06,0.0023827889867234302,0.005411343442689446,2.5394515391027613e-05,4.9365499816750106e-08,0.00039032595810027437,1.1898161768578455e-08,5.339036791475623e-07,0.00023625136713291333,3.0549526605686088e-06,0.007087560599976306,8.92200101139977e-07,0.0004625239419494208,0.00016143846771752906,1.4355715572398583e-06,2.0014249816764764e-06,2.9441929620913375e-09,8.348095988946021e-07,6.2062401692033585e-06,3.76,0.0,0.3971789909762258,0.8853259801772957,0.12020278660596234,0.00613049602109747,0.13185529587446096,0.1720918301599245,3.479497073780569e-09,6.034568195776829e-12,0.0004410076292793365,8.027798977321387e-05,0.0010257154307384076,0.001160182420040329,0.00039507454702895174,0.23736803233506623,0.07003152234775337,0.003275109715497411,7.580269004749583e-05,0.009151714008672969,8.310299100867854e-05,3.205844706200885e-06,7.319782594340424e-05,0.0007749907604788492,0.0006459573863996743,0.00014509527261372037,0.008037569100238732,0.002275048211928027,0.027611341671377573,2.081231222096628e-07,0.005266515049269435,0.009116848598382517,1.7921765207581813e-09,0.0003137455702350959,1.5861238328142964e-07,6.033956268455519e-06,6.849173538756302e-11,2.135421381565863e-06,2.718115849932784e-07,5.591192382897433e-06,8.571619622199098e-12,1.5896182199699373e-07,1.2373590934600747e-11,1.3219165424710546e-06,2.478377316740462e-12,7.831636888227834e-09,4.6376960591670665e-08,0.0003709294178295162,3.932599723561987e-09,0.0025005920851891884,0.0036724360184617454,1.3611640636576402e-06,1.3082472768707324e-11,0.006114530146222463,1.3814466522401361e-10,1.8954324983875973e-05,3.2568303263823577e-09,0.001468442007019549,4.1565931583058945e-07,4.066162164573611e-07,3.3682339193896992e-06,0.00018028077388919755
1.9389887454372478e-05,0.7715207031387942,0.0031908261482303554,0.0003900484259511914,0.0011842775606826313,0.2751894835735036,0.0,0.0,0.005361024302159586,0.0010391503770810619,0.04977278336034874,0.0033530248441190117,0.00037533464256722784,3.2610723474724986e-10,4.450039374138258e-08,1.6765903429065926e-06,0.002378975781191466,0.005443582079267774,2.5431975637882703e-05,4.948779022006608e-08,0.00039300510124514945,1.1857080497788155e-08,5.296550433336158e-07,0.0002372402496085324,3.044346624812897e-06,0.007125449943179909,8.930739512328852e-07,0.0004656001724333933,0.00016261131791116599,1.4372358200150576e-06,1.9960610955492376e-06,2.9401699544632364e-09,8.338647190838136e-07,6.261983581100914e-06,3.76,0.0,0.39551227695500024,0.8845818377861632,0.1208897758365285,0.006173279745484139,0.13207943513407538,0.17262350589282507,3.485384327922224e-09,6.0032369057907865e-12,0.00044063694290332866,7.997042394931254e-05,0.001021812649161446,0.001150019299249005,0.0003925592988120576,0.23814444149459232,0.0700606331797576,0.003277823144075063,7.552061323934512e-05,0.00921445151281961,8.270705038222754e-05,3.2308819751813673e-06,7.284602919512977e-05,0.0007723309376560447,0.000643977496370336,0.00014435527210325292,0.008108718642153914,0.0022687611862194585,0.027790930322743233,2.0606385465271365e-07,0.005312889190656589,0.009247267486986451,1.800127289699907e-09,0.0003123592769724018,1.5773065563379623e-07,6.010412312044731e-06,6.822444170442096e-11,2.1173767735459404e-06,2.6973229826468604e-07,5.633378600000438e-06,8.538164927394887e-12,1.5829949379154315e-07,1.2313948343581213e-11,1.315903578796052e-06,2.466456210978816e-12,7.902489824425088e-09,4.639641402378938e-08,0.00037502407859999197,3.926528554441555e-09,0.0025170490247677516,0.0036922200887646783,1.3669442090695778e-06,1.3043042630380668e-11,0.006155777329920769,1.3875053818125985e-10,1.8970519351831987e-05,3.2558928648711235e-09,0.001476454420670624,4.1262234341195064e-07,4.0752130511844465e-07,3.373947612363258e-06,0.00018085826621606712
1.9471013875216345e-05,0.7717527775527918,0.0031711838913490646,0.00038833341702581675,0.0011763255051618106,0.2760769146496392,0.0,0.0,0.005351756149673425,0.0010448880440844725,0.05025774341598269,0.003382629152154154,0.0003749576582942576,3.2104695508008357e-10,4.404558613878933e-08,1.6705056473202453e-06,0.002375173012358048,0.005475530902908731,2.5468131211405403e-05,4.960783888160676e-08,0.0003956695315167691,1.181656776925946e-08,5.254721386330487e-07,0.00023821472275220256,3.033685558057003e-06,0.007162977456085147,8.939255303393265e-07,0.0004686584725917956,0.00016377558705779271,1.4388365995867262e-06,1.9907282844908145e-06,2.9361192145288506e-09,8.329154261972881e-07,6.3174106823762294e-06,3.76,0.0,0.39386041224679885,0.8838411234642408,0.12157247807141838,0.006215877538390681,0.13230225645599827,0.17315301584008255,3.4912373170946155e-09,5.972610570155771e-12,0.00044026796424517236,7.96673418415521e-05,0.0010179557320656675,0.0011400241560776117,0.00039008149350622446,0.23891192323765426,0.0700877307045107,0.0032804490520517864,7.524268272386289e-05,0.009276786739356965,8.231723666564169e-05,3.2558434727528615e-06,7.249972389531213e-05,0.0007696961656417747,0.0006420108535561414,0.00014362287266861629,0.008179723366627784,0.0022624609436422585,0.027968984158875655,2.0404022864660955e-07,0.005359028900763555,0.009378001569333501,1.8079985587601873e-09,0.0003109882695389306,1.568593166068951e-07,5.9869108000480585e-06,6.79576374912848e-11,2.0995656423852398e-06,2.676777536571966e-07,5.675148022518066e-06,8.504772070372048e-12,1.576414806366293e-07,1.2255077447432937e-11,1.3099518980958299e-06,2.4546895424742474e-12,7.972982021251619e-09,4.641453324400077e-08,0.0003791119004464163,3.9202547720594675e-09,0.00253332749043267,0.0037117541547228234,1.3726242707465e-06,1.3004065970374958e-11,0.0061967531846337555,1.3934348955344845e-10,1.8986087166575635e-05,3.254863724626315e-09,0.0014843768090753678,4.0964168744793843e-07,4.0840372257107436e-07,3.3795342112373294e-06,0.00018142788804594034
1.9552140296060212e-05,0.7719831115752349,0.0031518595142591456,0.0003866400424482504,0.0011684939541923463,0.2769550974053717,0.0,0.0,0.005342330982951418,0.0010504936973018315,0.050741704351386765,0.00341212435350261,0.00037457348192911874,3.1611703010764183e-10,4.359998633538261e-08,1.6644999583239975e-06,0.0023713822775136796,0.005507193104295407,2.550302916830637e-05,4.972572237732086e-08,0.0003983194702033737,1.1776625949540939e-08,5.213539980034161e-07,0.0002391750543184934,3.0229764953443046e-06,0.0072001487028364244,8.947559561012656e-07,0.00047169910936511534,0.00016493135914443457,1.440376322512756e-06,1.9854276131975575e-06,2.932044840797536e-09,8.319624566893535e-07,6.372523392741122e-06,3.76,0.0,0.3922231471083613,0.8831037944693795,0.12225095240463837,0.00625829089302878,0.13252377273756188,0.17368038299658195,3.4970563689924825e-09,5.942670991203614e-12,0.00043990067201247525,7.936867366838433e-05,0.0010141444671651534,0.0011301933663084055,0.00038764045206123146,0.23967063733041993,0.07011286636976864,0.0032829897476446554,7.496883528672003e-05,0.009338721876365872,8.19334376846663e-05,3.2807300777046094e-06,7.215880901014518e-05,0.0007670864962086804,0.0006400577032735116,0.0001428980357570455,0.008250582655116948,0.0022561510510704257,0.028145521223878152,2.0205143596886527e-07,0.005404936338116489,0.009509040922750088,1.8157918093958794e-09,0.0003096325576582978,1.5599831560555203e-07,5.963460469777333e-06,6.769142139120045e-11,2.0819868540108777e-06,2.6564792378083805e-07,5.7165031002755416e-06,8.471453350148611e-12,1.5698788842340492e-07,1.2196971335231031e-11,1.3040612391794624e-06,2.4430758669256164e-12,8.043116668795755e-09,4.643135233699293e-08,0.0003831926590942654,3.913787169422368e-09,0.002549429523125568,0.0037310422740810577,1.3782060817070247e-06,1.2965539524224563e-11,0.006237461002632235,1.3992375902360833e-10,1.900105315747913e-05,3.2537472530146686e-09,0.0014922109655127055,4.0671596485931927e-07,4.092642393859481e-07,3.38499804284313e-06,0.00018198979987127525
1.963326671690408e-05,0.7722117327714375,0.003132846529470021,0.00038496802246613027,0.0011607805303340795,0.27782420078397163,0.0,0.0,0.005332756927285276,0.0010559683693013567,0.05122466848220281,0.003441511137879499,0.0003741826386403377,3.113134589209786e-10,4.316337293638063e-08,1.6585727852851383e-06,0.00236760506117863,0.005538571858603991,2.5536714649784155e-05,4.984151391624156e-08,0.00040095513529131736,1.173725623698534e-08,5.172996381918969e-07,0.0002401215067042171,3.0122261231281677e-06,0.007236969153541688,8.955662814818579e-07,0.0004747223453308427,0.0001660787191003175,1.4418573117283225e-06,1.980160017393671e-06,2.9279505529236287e-09,8.310064919994312e-07,6.427323705048988e-06,3.76,0.0,0.390600237600947,0.8823698086319175,0.12292525693237799,0.006300521315072977,0.1327439966363272,0.17420563002580502,3.5028418056383414e-09,5.913400548483578e-12,0.000439535045198042,7.90743487573088e-05,0.0010103785962091649,0.0011205233668452068,0.0003852354981344995,0.24042073979235004,0.0701360900257464,0.003285447496794571,7.469900671063854e-05,0.009400259144859596,8.155554133883566e-05,3.3055426616107955e-06,7.182318357593801e-05,0.0007645019406247786,0.0006381182532279624,0.0001421807159057301,0.00832129595806587,0.0022498348441645933,0.028320559506343376,2.0009668883321496e-07,0.0054506136753344255,0.00964037585817117,1.8235084781213881e-09,0.0003082921308815066,1.5514759296288803e-07,5.940069414784061e-06,6.742588460399159e-11,2.0646390279962093e-06,2.636427420176334e-07,5.757446340772897e-06,8.43822012117306e-12,1.5633881144066882e-07,1.2139622480328708e-11,1.2982312810369457e-06,2.4316136578901253e-12,8.112896992805575e-09,4.644690432905579e-08,0.0003872661398252859,3.907134268193105e-09,0.002565357154288064,0.0037500884517869338,1.3836914428825237e-06,1.292745928643395e-11,0.006277904049746953,1.4049158631300082e-10,1.9015440860471695e-05,3.2525475552896616e-09,0.001499958642561487,4.0384382500322015e-07,4.101035932944357e-07,3.390343230357313e-06,0.00018254415711261226
1.9714393137747947e-05,0.772438668113826,0.003114138527175145,0.0003833170695542703,0.0011531828848084734,0.2786843896381157,0.0,0.0,0.005323041834479306,0.0010613131328600196,0.051706638534721294,0.0034707902129372773,0.0003737856229960281,3.066323401910976e-10,4.273552959519025e-08,1.652723530375937e-06,0.0023638427403141703,0.005569670323436688,2.5569230947771868e-05,4.995528345638389e-08,0.0004035767414085629,1.1698458763585821e-08,5.133080631273146e-07,0.00024105433700026484,3.001440790923787e-06,0.007273444183909128,8.963574982426479e-07,0.0004777284386719323,0.00016721775265045232,1.4432817904640407e-06,1.9749263132983106e-06,2.9238399479707987e-09,8.300481617899013e-07,6.481813677797874e-06,3.76,0.0,0.3889914454583358,0.8816391243687773,0.12359544875398377,0.006342570320550127,0.13296294057682975,0.17472877925870042,3.5085939425251222e-09,5.884781848022578e-12,0.0004391710630867745,7.87842957569939e-05,0.0010066578189692431,0.00111101065736823,0.00038286595920017944,0.24116238297923406,0.07015744998220336,0.003287824522364586,7.443313198436014e-05,0.009461400794341065,8.118343589554516e-05,3.330282088050067e-06,7.149274701305605e-05,0.0007619424731510328,0.000636192676350295,0.0001414708614355502,0.008391862791076692,0.002243515438906912,0.02849411692092138,1.9817521050678307e-07,0.005496063095088334,0.00977199691508793,1.831149968891876e-09,0.0003069669600828209,1.5430708029764675e-07,5.916745119309888e-06,6.716111179357501e-11,2.047520561525971e-06,2.6166212015687976e-07,5.7979803030972085e-06,8.405082975862025e-12,1.5569433459028062e-07,1.2083022914211475e-11,1.2924616442288746e-06,2.420301331944275e-12,8.182326247470411e-09,4.646122122600856e-08,0.0003913321371760179,3.9003042600181204e-09,0.0025811124040309628,0.0037688966384074466,1.389082125280105e-06,1.2889821532008103e-11,0.00631808556332408,1.4104720159284683e-10,1.9029272676536177e-05,3.2512685517754593e-09,0.0015076215525682724,4.0102394946071525e-07,4.1092249030723104e-07,3.3955737023849767e-06,0.0001830911103202227
1.9795519558591814e-05,0.7726639439955499,0.0030957291805133744,0.00038168688965032114,0.0011456986994900298,0.2795358248269907,0.0,0.0,0.005313193288411092,0.0010665290980758858,0.05218761761057665,0.00349996230208718,0.0003733829004686432,3.0206975022908255e-10,4.231624468358669e-08,1.6469515138996556e-06,0.002360096589377289,0.005600491636919921,2.5600619570929075e-05,5.0067097829448605e-08,0.0004061844997806182,1.1660232688436974e-08,5.093782660813885e-07,0.00024197379704856897,2.990626523608516e-06,0.007309579075094447,8.971305403986802e-07,0.0004807176431565026,0.00016834854617735982,1.4446518859732281e-06,1.969727205537019e-06,2.9197164286254524e-09,8.290880470521739e-07,6.535995428136686e-06,3.76,0.0,0.38739653795607965,0.8809117006950622,0.12426158397485323,0.006384439433854372,0.13318061675723225,0.17524985269329796,3.5143130892486706e-09,5.8567976362897125e-12,0.00043880870526147097,7.849844283211435e-05,0.001002981796992932,0.0011016518017171132,0.00038053116761706333,0.24189571566559687,0.07017699306318806,0.0032901230034845666,7.417114549425955e-05,0.009522149098732282,8.081701020835064e-05,3.354949211914697e-06,7.116739930671616e-05,0.0007594080342279514,0.0006342811134651559,0.00014076841509325208,0.008462282731246173,0.002237195742747616,0.028666211291567177,1.9628623758632404e-07,0.005541286786413426,0.0099038948565335,1.8387176475814026e-09,0.00030565699888065177,1.5347670109954566e-07,5.893494492384985e-06,6.689718111254545e-11,2.0306296430547214e-06,2.597059454030308e-07,5.8381075922627815e-06,8.372051675134983e-12,1.5505452670150994e-07,1.2027164258597472e-11,1.286751892146187e-06,2.409137139888015e-12,8.251407708802394e-09,4.647433404920044e-08,0.0003953904546422343,3.893305077272434e-09,0.002596697279487472,0.003787470728788,1.394379871287689e-06,1.2852622133661378e-11,0.006358008750389876,1.4159083379109373e-10,1.9042569927442752e-05,3.2499139720971027e-09,0.001515201368167995,3.982550516866414e-07,4.117216061147777e-07,3.4006932034855243e-06,0.00018363080537123935
1.987664597943568e-05,0.7728875862398609,0.003077612250747342,0.00038007718328021597,0.0011383256886659792,0.2803786633129315,0.0,0.0,0.00530321861070395,0.0010716174095894448,0.0526676091534396,0.0035290281423991632,0.00037297490888859675,2.9762198276737165e-10,4.19053071758502e-08,1.6412560495618914e-06,0.002356367785207758,0.005631038915976813,2.5630920309165752e-05,5.0177020890655435e-08,0.0004087786181963177,1.1622576288024484e-08,5.055092328800735e-07,0.00024288013350445993,2.97978903370424e-06,0.007345379013744647,8.978862870286646e-07,0.000483690208129405,0.00016947118659083025,1.4459696332386302e-06,1.9645632950046703e-06,2.915582889740062e-09,8.281266830581006e-07,6.589871125277568e-06,3.76,0.0,0.3858152877811251,0.8801874972336823,0.12492371771093198,0.006426130185875934,0.13339703715614007,0.17576887199486596,3.5199995510740325e-09,5.829431399502323e-12,0.0004384479516078354,7.821671784116226e-05,0.0009993501571431496,0.001092443428851904,0.000378230461415561,0.2426208831273957,0.07019476466013681,0.003292345075009097,7.39129812000391e-05,0.009582506352549466,8.045615376597606e-05,3.3795448787912918e-06,7.084704099047127e-05,0.0007568985335012877,0.0006323836757914343,0.00014007331464866582,0.008532555413686513,0.002230878465318167,0.02883686033619885,1.944290334052946e-07,0.005586286941302707,0.010036060664095806,1.8462128287786204e-09,0.00030436218498494937,1.5265637221407682e-07,5.870323899290164e-06,6.66341639715163e-11,2.013964281159488e-06,2.577740622577118e-07,5.877830853902501e-06,8.339135056653901e-12,1.544194442637242e-07,1.197203759702985e-11,1.2811015459988834e-06,2.398119229298296e-12,8.320144668509238e-09,4.648627287073245e-08,0.0003994409043897692,3.886144458621951e-09,0.002612113773319132,0.0038058145609119955,1.3995863902956296e-06,1.2815855501492136e-11,0.0063976767860169925,1.421227199880165e-10,1.9055352909484127e-05,3.248487306029448e-09,0.0015226997228523496,3.955358769461712e-07,4.1250158724530234e-07,3.4057053041408735e-06,0.00018416338365927006
1.995777240027955e-05,0.7731096201129205,0.0030597815914800886,0.0003784876465833146,0.0011310616005189194,0.28121305825662163,0.0,0.0,0.005293124866532859,0.001076579243914445,0.05314661691784964,0.003557988482749342,0.00037256205985113956,2.9328565455333287e-10,4.1502509436291355e-08,1.6356363933587981e-06,0.002352657411764641,0.0056613152547371716,2.566017129765359e-05,5.028511364479837e-08,0.00041135930098385733,1.1585487048087457e-08,5.016999454697584e-07,0.00024377358790284064,2.9689337326281076e-06,0.007380849092208773,8.986255650394368e-07,0.0004866463785130852,0.0001705857612051273,1.4472369787556065e-06,1.959435087274181e-06,2.91144212110851e-09,8.271645621980338e-07,6.64344298435034e-06,3.76,0.0,0.38424747290317823,0.8794664742227892,0.12558190409474368,0.0064676441122432865,0.1336122135387918,0.17628585849668008,3.525653627243756e-09,5.802667091928148e-12,0.00043808878231798085,7.793904849864903e-05,0.0009957624949257532,0.0010833822334894423,0.0003759631850013348,0.2433380272237306,0.07021080878281954,0.00329449282710786,7.365857279581297e-05,0.009642474867400238,8.010075687067782e-05,3.4040699244178874e-06,7.053157335872938e-05,0.0007544138527285212,0.0006305004472920698,0.0001393854934467863,0.008602680528200266,0.002224566128752052,0.029006081652758656,1.926028747373097e-07,0.005631065751605939,0.010168485532976565,1.853636799983961e-09,0.0003030824414747244,1.5184600422346668e-07,5.847239191263289e-06,6.637212645479308e-11,1.997522329940176e-06,2.5586630188235354e-07,5.917152769333106e-06,8.30634139504687e-12,1.537891436937681e-07,1.1917633648706081e-11,1.2755100898295508e-06,2.3872458298216753e-12,8.388540428389638e-09,4.649706684763133e-08,0.00040348330697185527,3.8788298002933686e-09,0.0026273638623802898,0.003823931914961661,1.404703359343978e-06,1.277951679348956e-11,0.006437092811871727,1.4264308234905804e-10,1.906764094581946e-05,3.2469918841214173e-09,0.0015301182115768743,3.928652017238947e-07,4.132630523163961e-07,3.410613408690197e-06,0.00018468898228154223
2.0038898821123416e-05,0.7733300703327959,0.0030422311520215974,0.0003769179722780665,0.0011239042184291652,0.28203915911173266,0.0,0.0,0.005282918870471681,0.0010814158068756872,0.053624644939913466,0.0035868440821427796,0.0003721447400556226,2.8905721130426314e-10,4.110765332279369e-08,1.6300916599225563e-06,0.002348966464689589,0.005691323723118234,2.5688409078971952e-05,5.039143434746684e-08,0.00041392674899520403,1.1548961736375353e-08,4.979493830508831e-07,0.00024465439672859243,2.9580657418565106e-06,0.007415994308920594,8.993491525440254e-07,0.0004895863948146112,0.0001716923576237421,1.4484557840218656e-06,1.9543429998481124e-06,2.907297056065001e-09,8.262021366194633e-07,6.696713260636971e-06,3.76,0.0,0.3826928764467034,0.8787485925214771,0.12623619628272312,0.00650898275167165,0.13382615746290027,0.17680083320127227,3.5312756102873745e-09,5.776488444116899e-12,0.00043773117789307875,7.76653625239797e-05,0.0009922183776157932,0.0010744649767786098,0.00037372868991898325,0.24404728647823598,0.07022516810861577,0.0032965683049592746,7.340785385796401e-05,0.009702056968704794,7.97507108949129e-05,3.4285251742036313e-06,7.022089873892572e-05,0.0007519538484045474,0.0006286314868671572,0.00013870488092235616,0.008672657816132325,0.0022182610775866524,0.029173892706559682,1.9080704050821152e-07,0.0056756254061788676,0.010301160867083535,1.8609908283123394e-09,0.00030181767800917974,1.5104550111794945e-07,5.8242457353206e-06,6.61111297880068e-11,1.9813014937461194e-06,2.53982498400963e-07,5.956076050939795e-06,8.273678418379808e-12,1.531636684057509e-07,1.1863943086505852e-11,1.2699769616710778e-06,2.3765150687161803e-12,8.456598295165447e-09,4.650674425410906e-08,0.0004075174910528106,3.871368187119193e-09,0.0026424495065151907,0.003841826512546225,1.4097324286587931e-06,1.2743602066652559e-11,0.006476259934935325,1.4315213036614666e-10,1.907945243511715e-05,3.245430929133417e-09,0.0015374583914031738,3.902418332617244e-07,4.1400659311039885e-07,3.4154207631456265e-06,0.00018520773421746377
2.0120025241967283e-05,0.7735489610832629,0.003024954980452091,0.0003753678505426034,0.0011168513620214776,0.28285711171787215,0.0,0.0,0.005272607192452059,0.0010861283311523837,0.05410169751000409,0.0036155957079708786,0.00037172331259834317,2.849329526456289e-10,4.0720543313947284e-08,1.624620961040793e-06,0.0023452958557157897,0.005721067365523209,2.571566866431547e-05,5.0496038631776587e-08,0.0004164811595989241,1.1512996464725421e-08,4.942565232868899e-07,0.0002455227914897547,2.947189904813098e-06,0.0074508195689173785,9.000577817620774e-07,0.0004925104931418613,0.00017279106363102926,1.4496278289435574e-06,1.9492873680996806e-06,2.9031499697253412e-09,8.25239820766101e-07,6.749684244203678e-06,3.76,0.0,0.381151286565028,0.8780338136138478,0.1268866464637571,0.006550147644414475,0.13403888028481492,0.17731381678215435,3.536865789965081e-09,5.7508798471994025e-12,0.00043737511914590174,7.739558777609776e-05,0.0009887173471910858,0.0010656884865872383,0.00037152633546122716,0.24474879615939357,0.07023788402981784,0.0032985735085538596,7.316075797941102e-05,0.009761254992695487,7.940590830641247e-05,3.4529114428135457e-06,6.991492041702456e-05,0.0007495183541870226,0.0006267768304119596,0.00013803140307333447,0.008742487067362933,0.002211965488278342,0.029340310818952553,1.8904084082659294e-07,0.005719968088295354,0.010434078274190722,1.868276116651392e-09,0.000300567791971038,1.5025476198881406e-07,5.801348442701437e-06,6.585122873094304e-11,1.965299347309963e-06,2.521224328460818e-07,5.994603437893508e-06,8.24115281418736e-12,1.5254303862477777e-07,1.181095624695961e-11,1.2645015666090367e-06,2.3659248010879986e-12,8.524321575766454e-09,4.6515332512518053e-08,0.00041154329313796816,3.8637666420659656e-09,0.0026573726474920715,0.0038595020161093967,1.4146752173029275e-06,1.2708104424875982e-11,0.0065151812263810616,1.43650099283857e-10,1.9090804898549255e-05,3.243807423131013e-09,0.0015447217821674677,3.876646092525372e-07,4.147327758358956e-07,3.42013046458316e-06,0.00018571976850072962
2.0193039020726762e-05,0.7737446489785491,0.003009636087684967,0.0003739892009717066,0.001110591388590531,0.28358642001036055,0.0,0.0,0.0052632415620014915,0.0010902645884249406,0.05453021454116081,0.003641383913447767,0.00037134079794589984,2.8130784785004273e-10,4.03786016167495e-08,1.6197599837772674e-06,0.002342010386171246,0.005747612712138784,2.573939368562197e-05,5.058875892512565e-08,0.00041876914247577,1.148110288092305e-08,4.909814425527509e-07,0.0002462939201427151,2.9373987309862774e-06,0.00748189271919399,9.006833281671335e-07,0.0004951287633855295,0.0001737732253509656,1.4506440974390637e-06,1.944768685317503e-06,2.8994174678420855e-09,8.24374144488772e-07,6.797104150724781e-06,3.76,0.0,0.379774805151424,0.8773931341581742,0.12746880907293728,0.006587048767517942,0.13422929601078504,0.1777738164173743,3.541869995577125e-09,5.728307496336407e-12,0.000437055972221819,7.715607519061033e-05,0.0009856028624446755,0.0010579074328401067,0.0003695711737643287,0.2453736382292598,0.07024795646099406,0.0033003197237790566,7.294141463411829e-05,0.009814206765463095,7.909998109116784e-05,3.4748007700165703e-06,6.964347611294602e-05,0.0007473472115550368,0.000625119882225965,0.00013743130958717003,0.008805206685173858,0.002206309218736484,0.029488910346655586,1.8747604918787775e-07,0.005759692788751106,0.010553904137167268,1.8747750737908676e-09,0.00029945552092814346,1.4955135867480112e-07,5.780826811906465e-06,6.561829611331944e-11,1.9510823117336404e-06,2.504684714446865e-07,6.028941878410138e-06,8.212002419227174e-12,1.519886432805416e-07,1.176386124077174e-11,1.259622569652326e-06,2.356512097818971e-12,8.584989186863078e-09,4.652215272757716e-08,0.0004151592193812545,3.856811142338176e-09,0.0026706661236795084,0.003875225622875142,1.4190512659341052e-06,1.2676508064663775e-11,0.006550002711299369,1.4408897818188694e-10,1.9100643459758664e-05,3.2422951044763606e-09,0.0015511944059220933,3.853836248686903e-07,4.1537194733073933e-07,3.4242881487635885e-06,0.00018617495936590215
