Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289)
2.645053859904006e-16,0.8112036226179345,4.342763671729726e-19,9.669887690511769e-20,1.185172164178567e-23,8.614681979491115e-28,0.0,0.0,1.6158159576004786e-14,1.1361353494641522e-26,3.7085370011386005e-34,4.136458169305026e-45,4.839164755565305e-45,6.708162866146626e-51,2.3526759629171983e-36,5.077621319483879e-38,1.3572955965697566e-47,1.2528801175752252e-45,1.8016116794908867e-43,6.993461187281793e-41,8.841765693647747e-24,2.2395504434527038e-37,1.3498248635385445e-42,6.2384509863759125e-80,8.746068337895562e-60,2.104522521856358e-53,2.8805886013776064e-36,4.491588203869587e-51,3.42264000022657e-89,6.639095776933175e-66,5.012372899180944e-60,4.909164593353186e-58,2.888582933955415e-45,1.177046517436591e-79,3.76,0.0,0.5298971179388936,0.9999999986151179,8.039921616581958e-33,1.2212733267200171e-57,5.403962833265875e-11,5.403962833269251e-11,1.051046552865021e-23,1.2512251073067765e-26,1.3848660308120232e-09,1.6465367918010467e-27,1.3394769183570945e-28,1.6158593290025035e-14,1.2520172627085385e-22,9.557511821810386e-30,2.21358124003136e-22,2.928876422767372e-12,6.14058285221588e-27,1.1850466995867983e-23,5.553285203283343e-24,1.2020360379220158e-27
3.9675810701360607e-16,0.8112036226221903,6.515530949195088e-19,1.4504832652284789e-19,2.5184910871020519e-23,1.8308968112266285e-27,0.0,0.0,2.4237241065935343e-14,2.4142878426040106e-26,1.0604098993781392e-33,1.1850056483477676e-44,1.5703728216815749e-44,1.9181155474602705e-50,4.999437060903628e-36,1.492920250397178e-37,5.09859187034385e-47,4.738645937912626e-45,5.151493662591924e-43,1.9996929974602565e-40,1.8788753855376373e-23,6.403715154536298e-37,4.0071512820885577e-42,3.4680230042288116e-79,4.05867504342981e-59,8.395665436623413e-53,8.549357164421461e-36,1.712563132231576e-50,2.270488462550111e-88,3.116194739355038e-65,2.3377749510383504e-59,2.2995903899033993e-57,1.0985651388000312e-44,6.605227328308453e-79,3.76,0.0,0.5298971179111335,0.999999997922677,2.2989153082415027e-32,5.665543034795142e-57,8.105944822285963e-11,8.10594482229314e-11,2.23347400423714e-23,2.658853552001602e-26,2.0772988175696743e-09,3.4988910154557385e-27,2.84638918540342e-28,2.4237891424042935e-14,2.6605368409203272e-22,2.732851224276429e-29,4.703860544066204e-22,4.3933149443707666e-12,1.3048739772713458e-26,2.5182244707998837e-23,1.1800731853154325e-23,2.554327261485378e-27
5.290108280368115e-16,0.811203622626446,8.689129215682582e-19,1.93397776691762e-19,4.296249716275783e-23,3.1237293603227465e-27,0.0,0.0,3.2316322549714466e-14,4.1184912263062604e-26,2.2367117081556266e-33,2.5039835381192495e-44,3.6819320316751315e-44,4.0458615088869827e-50,8.5284521453638e-36,3.2265918541554544e-37,1.3184514667258254e-46,1.2331661997947692e-44,1.0866015201488148e-42,4.217931897627211e-40,3.205140520583324e-23,1.3507290591874513e-36,8.731116375439969e-42,1.7849625080066975e-78,1.22956180868348e-58,2.299885966433821e-52,1.862424578063606e-35,4.608543078218891e-50,1.00881889280364e-87,9.71534520520598e-65,7.1171068427206905e-59,7.116591027952152e-57,2.9257839041085355e-44,3.376387652293922e-78,3.76,0.0,0.5298971178833733,0.9999999972302364,4.8490784505649614e-32,1.7158037558533854e-56,1.0807926811163567e-10,1.0807926811175809e-10,3.8100438730044526e-23,4.5356914977476457e-26,2.769731379090952e-09,5.9686967396536704e-27,4.855606095370116e-28,3.231718942412813e-14,4.538562925616009e-22,5.764374878490556e-29,8.024233037673526e-22,5.857753465892998e-12,2.2259615983896654e-26,4.2957948938943555e-23,2.0130660724095518e-23,4.357382748378788e-27
7.935162700832225e-16,0.8112036226349576,1.3038276029069881e-18,2.9009667832324954e-19,8.894839757646025e-23,6.468787233902728e-27,0.0,0.0,4.8474485502835656e-14,8.526813348204004e-26,6.109153695822383e-33,6.860822931738458e-44,1.1829946931225472e-43,1.1050503552549292e-49,1.765707864375688e-35,9.22878144747635e-37,4.781370007511516e-46,4.523572469873166e-44,2.967859459076094e-42,1.1520480774741052e-39,6.635836641049488e-23,3.6892601715447426e-36,2.534238906482535e-41,2.3418101044374836e-77,5.549620628182651e-58,9.293684019243113e-52,5.403784421792398e-35,1.8647614175395967e-49,1.0454704960988226e-86,4.7884689453594475e-64,3.241384756954875e-58,3.425527104424998e-56,1.1500612506924634e-43,4.721197798319264e-77,3.76,0.0,0.5298971178278531,0.9999999958453556,1.3244337875964302e-31,7.739660404262993e-56,1.621189078858437e-10,1.6211890788609717e-10,7.888211553611461e-23,9.390573292318418e-26,4.154595973517756e-09,1.2357429064672567e-26,1.0052919094450713e-27,4.847578510996668e-14,9.396517994175876e-22,1.5744295777583937e-28,1.6613155876092815e-21,8.786630508746977e-12,4.6085709584795874e-26,8.893898083808959e-23,4.1677976313889414e-23,9.021410748612533e-27
1.0580217121296334e-15,0.811203622643469,1.739047868561485e-18,3.8679558198180914e-19,1.5127793119911286e-22,1.100414381809488e-26,0.0,0.0,6.463264843333582e-14,1.4501876546227076e-25,1.2782393408304216e-32,1.4397073092088487e-43,2.8159932493424375e-43,2.3121351221530274e-49,3.0030068351838865e-35,1.997583093280215e-36,1.2289316728750016e-45,1.1726194043467683e-43,6.20978067150859e-42,2.410470006286014e-39,1.12858203713308e-22,7.719166553678248e-36,5.541898409819876e-41,1.0678174947203727e-76,1.6553806859596234e-57,2.5951875229712338e-51,1.181406197511741e-34,5.05256073712612e-49,4.549396304890331e-86,1.5028480952392646e-63,9.733408117692383e-58,1.061512386518472e-55,3.0773944917724443e-43,2.2106944218651233e-76,3.76,0.0,0.5298971177723328,0.9999999944604756,2.77115859049366e-31,2.3076145818029652e-55,2.1615854765481202e-10,2.1615854765524306e-10,1.3415780996227417e-22,1.5970905584904456e-25,5.5394597396706914e-09,2.101675079696392e-26,1.709738779282364e-27,6.463438030328698e-14,1.5981015601737633e-21,3.294233302065567e-28,2.825462731675326e-21,1.1715507551302493e-11,7.837972326226576e-26,1.5126191543995672e-22,7.08833206215642e-23,1.5343061990944486e-26
1.5870325962224553e-15,0.8112036226604923,2.6104918320213137e-18,5.801933959559811e-19,3.2960377758981343e-22,2.398849993185572e-26,0.0,0.0,9.694897422005674e-14,3.1596632981472938e-25,4.036285839669837e-32,4.5847443491812185e-43,1.2019420974663977e-42,7.301010702772878e-49,6.542940569383765e-35,6.567791200762468e-36,5.983714004377133e-45,5.7922969945168995e-43,1.9608784836954688e-41,7.611521282027691e-39,2.4589502149797285e-22,2.437474862958576e-35,1.8434460626455657e-40,2.1653871903645582e-75,1.2156510900461272e-56,1.62579889963071e-50,3.9286448885889e-34,2.5357869157207846e-48,1.0141151508568761e-84,1.165432225703572e-62,7.260455723213798e-57,8.139540298281108e-55,1.53697327600662e-42,4.639274194857749e-75,3.76,0.0,0.5298971176612923,0.9999999916907185,8.75046470146338e-31,1.6928427762254153e-54,3.242378271755433e-10,3.242378271764825e-10,2.9230246247435746e-22,3.479734557049154e-25,8.30918455221773e-09,4.5791216315215523e-26,3.7251748864591136e-27,9.695156907266989e-14,3.481937133119628e-21,1.0402172324443694e-27,6.156107224444521e-21,1.7573261635433473e-11,1.7077344009102369e-25,3.2956888066791226e-22,1.544402930618003e-22,3.342942932742437e-26
2.1160434803152775e-15,0.8112036226775152,3.4832585227803516e-18,7.735912187063672e-19,5.786733312880367e-22,4.2137013848010365e-26,0.0,0.0,1.2926529990886236e-13,5.547305592114449e-25,9.180680674349358e-32,1.050375900583727e-42,3.3467539450811496e-42,1.6606418829475057e-48,1.148720341554976e-34,1.5204438227338658e-35,1.772938462154076e-44,1.7263943892808614e-42,4.460131719095297e-41,1.7312685242774184e-38,4.317089197065751e-22,5.544126267701832e-35,4.288561010311955e-40,1.2696786636010757e-74,4.526881668289392e-56,5.647617315678812e-50,9.13833067981048e-34,7.612665344078292e-48,5.836343452891866e-84,4.410713026948711e-62,2.71986037508243e-56,3.0708072350416575e-54,4.6030512089784373e-42,2.7352901408330812e-74,3.76,0.0,0.5298971175502518,0.9999999889209652,1.9903254055804804e-30,6.301297507965948e-54,4.323171066735945e-10,4.323171066752433e-10,5.131846715214642e-22,6.109242649939345e-25,1.107890577957371e-08,8.039396860084617e-26,6.540157951264098e-27,1.2926875571017915e-13,6.113109313516483e-21,2.366012169147673e-27,1.0808052660768704e-20,2.3431015718272547e-11,2.9982069877034e-25,5.786120609433545e-22,2.711451653819872e-22,5.869087051113185e-26
3.1740652485009213e-15,0.8112036227115612,5.2327783677536354e-18,1.1603868906638618e-18,1.2900212901371048e-21,9.403843716047366e-26,0.0,0.0,1.9389795099137505e-13,1.2366462841819843e-24,3.065239619151683e-31,3.5674370001435895e-42,1.608402202722199e-41,5.544541249369526e-48,2.5608127744339345e-34,5.155372091601557e-35,9.213373918973111e-44,9.025272658433651e-42,1.489177374880462e-40,5.780347941478343e-38,9.623973722218146e-22,1.851069223832265e-34,1.4602825147333462e-39,2.607920250729864e-73,3.676918727226745e-55,4.104813208885194e-49,3.111233474789057e-33,3.9445739801407384e-47,1.2547123133181425e-82,3.595558819679318e-61,2.2249438336956614e-55,2.5029278545964945e-53,2.3881998712215007e-41,5.611587426521666e-73,3.76,0.0,0.5298971173281709,0.9999999833814688,6.645285426633589e-30,5.11567334335776e-53,6.48475665601343e-10,6.484756656050186e-10,1.14402864493899e-21,1.3619172557439448e-24,1.6618337429186756e-08,1.7922016787372447e-25,1.4579823147504065e-26,1.939031225601142e-13,1.3627790858177e-20,7.89962419413076e-27,2.409410718357755e-20,3.5146523880057124e-11,6.68382417066169e-25,1.2898846867271676e-21,6.044566909894122e-22,1.308382141069478e-25
5.290108784872209e-15,0.8112036227796535,8.747767977669828e-18,1.9339783404765693e-18,3.565769910290401e-21,2.6053687283201756e-25,0.0,0.0,3.2316325197570935e-13,3.41823507480099e-24,1.4413517140303894e-30,1.7398492514424567e-41,1.2636165731025305e-40,2.607181959150807e-47,7.078390032881576e-34,2.4460771720404317e-34,7.729722165338537e-43,7.598878428470671e-41,7.002790925814773e-40,2.7180629963968573e-37,2.6601789935390954e-21,8.70418667430487e-34,6.945887619068645e-39,1.1637455819048186e-71,5.636077306852895e-54,5.627071116335109e-48,1.479660020215121e-32,3.233896900601487e-46,6.046617343259973e-81,5.397959925885316e-60,3.425020094386094e-54,3.774897648261824e-52,1.967792059684905e-40,2.455900974233261e-71,3.76,0.0,0.529897116884009,0.9999999723025194,3.12477813870067e-29,7.839129361029861e-52,1.0807927831833547e-09,1.0807927831935143e-09,3.1622262703958386e-21,3.764497637313966e-24,2.7697157497161482e-08,4.95385535909941e-25,4.0300456517740365e-26,3.231718305531118e-13,3.766878931960182e-20,3.714597547859387e-26,6.659892597223913e-20,5.857754018804802e-11,1.8474872215958833e-24,3.565392234773308e-21,1.6707883808726739e-21,3.6165326893214877e-25
9.522195857614784e-15,0.8112036229158379,1.584156405989388e-17,3.481161664161469e-18,1.1530395528881156e-20,8.465029958339834e-25,0.0,0.0,5.816938492203751e-13,1.1053321380220633e-23,8.619310506702002e-30,1.1178419524626002e-40,1.3860856225929696e-39,1.5591011290419846e-46,2.2888948388274597e-33,1.4682450301553134e-33,8.84001844637966e-42,8.702772045139403e-40,4.188054679729957e-39,1.6254067998415894e-36,8.602045488163998e-21,5.205120034105305e-33,4.1741153149134714e-38,8.510683905944371e-70,1.2529499046757349e-52,1.1520081969201329e-46,8.890195449711462e-32,3.605973328715196e-45,4.6690060965885257e-79,1.1695334169248512e-58,7.626543336557199e-53,8.205248073884865e-51,2.2008091591477825e-39,1.754373596636087e-69,3.76,0.0,0.5298971159956852,0.9999999501447938,1.868623322359631e-28,1.7425113872819723e-50,1.9454270172531436e-09,1.9454270172859968e-09,1.0225463872899817e-20,1.2173000698793525e-23,4.9854624662870526e-08,1.6018956427807003e-24,1.3031771640159112e-25,5.81709143684045e-13,1.2180694907072511e-19,2.2213341986482235e-25,2.1535651295811444e-19,1.0543957274170006e-10,5.9740975409466305e-24,1.1529173680083332e-20,5.402713808556923e-21,1.16946182283625e-24
1.7986370003099934e-14,0.8112036231882069,3.0284431335813725e-17,6.5755300106485654e-18,4.1112558835196753e-20,3.0472508675968676e-24,0.0,0.0,1.098755024813396e-12,3.9411509020463257e-23,5.925091396379818e-29,8.758425979919514e-40,1.828007599221057e-38,1.0717601268274286e-45,8.161257378703162e-33,1.0105591873869132e-32,1.192933328367316e-40,1.1749357088523005e-38,2.879465804399122e-38,1.1173380623904564e-35,3.067128763452519e-20,3.5781065338971707e-32,2.8749261830313222e-37,8.156406007525866e-68,3.346847192240755e-51,2.925374181528461e-45,6.120883050528874e-31,4.813014713656063e-44,4.638360892566265e-77,3.0867827473645963e-57,2.0381891986457135e-51,2.154632082838848e-49,2.921237166935891e-38,1.6525638364643165e-67,3.76,0.0,0.5298971142190376,0.9999999058300343,1.2845302412564955e-27,4.6543936701381044e-49,3.6746954810156556e-09,3.674695481132796e-09,3.645958146045252e-20,4.3403764809590725e-23,9.41688671032278e-08,5.711688844502474e-24,4.646639901476649e-25,1.0987833585142823e-12,4.3431155708565675e-19,1.5269878310026688e-24,7.678707110818564e-19,1.9916363759967783e-10,2.1301126166790176e-23,4.1108198024732974e-20,1.9263780096984856e-20,4.1698643219480974e-24
3.491471829407024e-14,0.8112036237329446,6.019128514325401e-17,1.276427352284685e-17,1.5488944990392835e-19,1.1699363744928803e-23,0.0,0.0,2.13287730041494e-12,1.4848080722572294e-22,4.387669879768971e-28,8.079950655338693e-39,2.6527090169020907e-37,7.936665107547389e-45,3.074724954005187e-32,7.486159880953973e-32,1.7519843408051258e-39,1.7257374600903881e-37,2.133067806050921e-37,8.274151546440574e-35,1.1555248256247892e-19,2.649672133319815e-31,2.1314680382385527e-36,9.010286886989802e-66,9.787680264911686e-50,8.317443909222123e-44,4.5347387115979245e-30,7.1411882976307934e-43,5.306101035926406e-75,9.110552441588693e-56,5.961298194903338e-50,6.23627098135636e-48,4.247799490088211e-37,1.8067956300406363e-65,3.76,0.0,0.5298971106657425,0.9999998172032828,9.512251082894331e-27,1.3611430515564404e-47,7.133232391032128e-09,7.1332323914734484e-09,1.3735855481603759e-19,1.6352103641039135e-22,1.8279458445406553e-07,2.1518495556568238e-23,1.750640124309632e-24,2.132930142425663e-12,1.6362390201587313e-18,1.1307660298136918e-23,2.8929105761076463e-18,3.8661176631831163e-10,8.025087923238077e-23,1.5487298895797001e-19,7.257504762339292e-20,1.571015334479819e-23
6.877141487601084e-14,0.8112036248224204,1.2408949544051766e-16,2.514178800534457e-17,6.00894143699261e-19,4.708837257536069e-23,0.0,0.0,4.201121549295237e-12,5.760315983960704e-22,3.375970566005959e-27,8.671087838672418e-38,4.0410107088969963e-36,6.106690398539906e-44,1.192850858318947e-31,5.7605959825511635e-31,2.6853175051165415e-38,2.645057836205849e-36,1.6423916700115946e-36,6.366315415547575e-34,4.482861267983066e-19,2.038716351141975e-30,1.64257148103596e-35,1.0706908912923511e-63,2.9943098574908654e-48,2.50689511399876e-42,3.4895690710092837e-29,1.13824490939498e-41,6.635954748745212e-73,2.8949922017857015e-54,1.8237119516624625e-48,1.8970269637987388e-46,6.475333192106152e-36,2.1349324921884183e-63,3.76,0.0,0.5298971035591524,0.9999996399608493,7.318939800210406e-26,4.164104940191889e-46,1.4050306141030693e-08,1.4050306142742791e-08,5.3287488364555095e-19,6.343771969837703e-22,3.6003494964941675e-07,8.348108964306753e-23,6.791943834769051e-24,4.2012171272726235e-12,6.3477371590891544e-18,8.700296034561924e-23,1.122303447692356e-17,7.615080197662824e-10,3.1133342080136825e-22,6.008300363317183e-19,2.815531803275965e-19,6.095072987821331e-23
1.3648480803989206e-13,0.8112036270013716,2.6822406653662897e-16,4.989692825195579e-17,2.3667089053995993e-18,1.9886385622021058e-22,0.0,0.0,8.337608837891105e-12,2.2687826259704773e-21,2.64843477656767e-26,1.0653413406326668e-36,6.308407572300957e-35,4.790742351746424e-43,4.698297397865018e-31,4.519286140532772e-30,4.205331651134582e-37,4.1419337479591377e-35,1.2902720566939094e-35,4.9943471908172436e-33,1.765639113954714e-18,1.5993641552582588e-29,1.2923452838330377e-34,1.3203213339601126e-61,9.369249190051672e-47,7.783838160065486e-41,2.7376454276470377e-28,1.9377623112692016e-40,8.93804457928566e-71,9.830777795851053e-53,5.706009205312299e-47,5.917836243163161e-45,1.0111205462104041e-34,2.62486573382684e-61,3.76,0.0,0.5298970893459722,0.9999992855202554,5.741681941211717e-25,1.3029674462534002e-44,2.788445336089007e-08,2.7884453367633328e-08,2.0987414001702695e-18,2.4985614401258927e-21,7.14471407097251e-07,3.288025092493779e-22,2.6753653963953886e-23,8.337764765333446e-12,2.500103108374356e-17,6.8252379954999085e-22,4.420337989630334e-17,1.5113005107050196e-09,1.226230848118309e-21,2.366454462529809e-18,1.1089226578767397e-18,2.4008801841084595e-22
2.0419820120377327e-13,0.8112036291803227,4.341430004630533e-16,7.465221876595069e-17,5.2975986684037274e-18,4.699398960412318e-22,0.0,0.0,1.247409451443389e-11,5.078399408962281e-21,8.369635162581375e-26,4.182742845691764e-36,2.658665955304154e-34,1.513994369476135e-42,1.0516734294723934e-30,1.4282016129885893e-29,1.773756880811322e-36,1.7469196419960068e-34,4.082011051239875e-35,1.5783231955551332e-32,3.952173111581437e-18,5.0543411432554e-29,4.091986059744511e-34,1.2167254056925813e-60,5.034075212631338e-46,4.268974095888098e-40,8.651617488601944e-28,9.076521990828864e-40,7.759455808302841e-70,5.7374237358732456e-52,3.0657014046248514e-46,3.248214473099997e-44,4.387411215288398e-34,2.4460130170731295e-60,3.76,0.0,0.5298970751327925,0.9999989311386853,1.814498424714021e-24,7.000844900981431e-44,4.171860020723247e-08,4.171860022232631e-08,4.697666977027944e-18,5.592688106801592e-21,1.0688488406442708e-06,7.359858231058808e-22,5.988970376977991e-23,1.2474277294935505e-11,5.596101777745427e-17,2.1569021565212327e-21,9.894373196100065e-17,2.2610929803674834e-09,2.744771102600113e-21,5.297025524125564e-18,2.4821639265853054e-18,5.374544466670858e-22
3.396249875315357e-13,0.8112036335382248,8.313351737862243e-16,1.2416326487259993e-16,1.4654611669445556e-17,1.4552954586832163e-21,0.0,0.0,2.074706103261728e-11,1.4048228608875905e-20,3.8438152636227405e-25,2.9180784440052e-35,2.033634022388501e-33,6.953307472960214e-42,2.909311121485632e-30,6.559147574543073e-29,1.3582396503354214e-35,1.3374578630337725e-33,1.8797969242349977e-34,7.248561442704124e-32,1.093278447039865e-17,2.321241848377239e-28,1.8888923613442176e-33,5.390497321884114e-59,6.481816918969974e-45,5.579203290209957e-39,3.973336605723832e-27,8.176165523932227e-39,4.029511547851239e-68,8.756485738969936e-51,3.946760016216509e-45,4.251244158004455e-43,3.397907894115681e-33,1.1117620180500343e-58,3.76,0.0,0.5298970467064343,0.9999982225525664,8.33322594255339e-24,9.014362266703528e-43,6.938689277936672e-08,6.938689282111949e-08,1.2994296970582513e-17,1.547061637020914e-20,1.777426686523572e-06,2.0359399898347318e-21,1.657014363920407e-22,2.074719703168159e-11,1.5479826809911194e-16,9.905449415441076e-21,2.7370351742684345e-16,3.760677855863587e-09,7.59277765974835e-21,1.4653003631043476e-17,6.8661674128670645e-18,1.4870328056159603e-21
4.75051773859298e-13,0.8112036378961269,1.315667672476758e-15,1.7367494589739487e-16,2.8671944165205555e-17,3.120099263383647e-21,0.0,0.0,2.902002110556919e-11,2.74855163882844e-20,1.020521128420049e-24,9.813659737870835e-35,7.083232580635979e-33,1.8461188506127563e-41,5.6922709781971706e-30,1.7414375027150316e-28,4.7328755653645713e-35,4.659898384292638e-33,5.002032360135504e-34,1.924470437036513e-31,2.139012021293458e-17,6.162824157937314e-28,5.0348748291927416e-33,3.918207642555232e-58,2.8725292157609594e-44,2.5022439179006287e-38,1.0549107443170869e-26,3.2300954991210216e-38,2.9405498824007754e-67,4.305923402596639e-50,1.748916731718478e-44,1.907237057261591e-42,1.202332952092786e-32,8.14195112389679e-58,3.76,0.0,0.5298970182800776,0.9999975142024234,2.2124481702540507e-23,3.994910891695706e-42,9.705518385743408e-08,9.705518393912234e-08,2.542221829214635e-17,3.026795251383263e-20,2.485768556517286e-06,3.983346053921521e-21,3.242499032342881e-22,2.90199763415292e-11,3.028556415342552e-16,2.6298085000755654e-20,5.355010929931713e-16,5.260262646254601e-09,1.485534944944674e-20,2.86687583845486e-17,1.3433433915810821e-17,2.909902384579564e-21
