Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125)
0.06905449661826289,0.4730107098985251,3.8295644402684926e-09,8.776926589269865e-10,5.767205552482931e-08,0.0001338109333735744,0.0,0.0,0.00018770487222719958,0.0002716532729988948,0.00032669709168452725,3.4822789605044564e-06,2.111197376146802e-11,1.130687274011047e-28,1.2996237004555288e-20,1.227959812483105e-13,3.028108480926947e-07,2.1382414915212315e-05,3.883011315580058e-13,2.445065859582947e-18,3.68726296371583e-07,1.0097766548124682e-16,3.681185722539163e-15,1.287096048703112e-07,3.143842341968368e-10,5.58010405636032e-06,1.835584691163733e-15,6.860028355954415e-10,2.505036768960723e-08,1.8272417279990232e-13,9.943619489421175e-13,8.284514894924305e-15,1.3224330688932729e-11,4.4692458947847065e-09,3.76,0.0,0.7462827710393412,0.9978848756580935,0.0028498829903764347,0.00010457773747236465,0.04270623548080758,0.043169812615896266,1.573596001764376e-13,2.66687252128845e-18,1.4197635817126513e-05,1.2884881921607599e-10,1.1159965605619263e-07,3.367452502345768e-07,1.8821597608073212e-08,0.002299360924435085,0.001010871936773243,1.8927997390890695e-08,7.984201066314877e-11,6.629886783159036e-05,8.137064569073434e-09,1.3722796351476485e-08,1.2583120664691415e-08,8.178716403400366e-09,2.405169090649264e-11,4.3424530233309593e-10,1.156349231734988e-08,1.6350544123451777e-09,8.986857393090906e-08,1.5384142183851135e-08,5.246912862199098e-08,5.477330731682347e-06,3.8855298008365133e-16,4.0005322778074583e-07,2.764427649737165e-08,1.2186659819532658e-09,4.2400744152232965e-16,3.537370917293368e-14,1.9520309743955719e-16,4.867630814954151e-10,2.452028340729411e-17,1.5018017831919574e-13,1.5858517645973093e-16,8.415274601035841e-09,2.998928247694594e-18,5.448728054115301e-17,2.528735990801565e-13
0.0695180066267742,0.473037525265922,3.880001444938175e-09,8.962431285521115e-10,5.859174533879224e-08,0.00013614074999740506,0.0,0.0,0.00018920142572069284,0.0002759545463908483,0.000333519610001603,3.6215944032760056e-06,2.1993193502925743e-11,1.194587992065238e-28,1.3553615029167715e-20,1.2625477216424888e-13,3.091192680396927e-07,2.2073399211856383e-05,4.058717797939774e-13,2.516642861139879e-18,3.7363747315611955e-07,1.0233701271603812e-16,3.810592692980631e-15,1.3316253968348609e-07,3.234631616444207e-10,5.762534595672019e-06,1.875350427391431e-15,7.179895808552002e-10,2.6244756772637143e-08,1.926319684513885e-13,1.0307828062018708e-12,8.622389728775678e-15,1.352638993305592e-11,4.590709809897885e-09,3.76,0.0,0.7459364068080173,0.9978447720658837,0.002909047908063244,0.00010736514910414582,0.04297975079947108,0.04345398821340839,1.5836742174944953e-13,2.683972561926027e-18,1.4197065234081911e-05,1.3167115236395742e-10,1.1405985704597147e-07,3.419730063787208e-07,1.912897467497095e-08,0.0023459932067569074,0.0010309270220315557,1.920367065754257e-08,8.14775011973171e-11,6.75726650879312e-05,8.257032687144102e-09,1.4169277254951747e-08,1.2767598715961451e-08,8.408909456998222e-09,2.4917630445929923e-11,4.4949240816962725e-10,1.1936296033794057e-08,1.6939403807907978e-09,9.093251965880537e-08,1.5621472096451903e-08,5.3759450428923935e-08,5.657256924132474e-06,4.008693261348083e-16,4.0824496200863286e-07,2.8207605904145818e-08,1.2624341842847639e-09,4.3923557717163647e-16,3.724363109782135e-14,2.0385239634117636e-16,5.050094203973604e-10,2.5400922607188538e-17,1.5551414411317029e-13,1.630367372280763e-16,8.651360248827512e-09,3.083109535064208e-18,5.582738247106074e-17,2.578904586896354e-13
0.0699815166352855,0.4730643817549038,3.93099614076808e-09,9.151202589815051e-10,5.952279256103722e-08,0.0001384998986423076,0.0,0.0,0.00019070415413495004,0.00028030654779581877,0.00034047926139780794,3.7658238631508696e-06,2.2906671116905225e-11,1.2619050279526746e-28,1.413317547155493e-20,1.2979615445767005e-13,3.155259119486732e-07,2.2782648716395112e-05,4.241564539407135e-13,2.5899483127710504e-18,3.7858014477393155e-07,1.0370552777157756e-16,3.944004085166842e-15,1.3774432473377604e-07,3.3275926476447927e-10,5.9499526175697e-06,1.915832523695669e-15,7.514564162381559e-10,2.748896931519245e-08,2.0303841423187185e-13,1.0683828899096831e-12,8.97239256633259e-15,1.3834004805140044e-11,4.714754122241757e-09,3.76,0.0,0.7455891517046619,0.9978040484319456,0.0029691397245443295,0.00011021034484169097,0.043253012951537356,0.04373813374673307,1.5937431048009098e-13,2.7010575546691267e-18,1.419648582925157e-05,1.3454249810185816e-10,1.1656313909620882e-07,3.4726425826514565e-07,1.944048425584724e-08,0.0023933454043227292,0.0010512772692014391,1.9484110424517454e-08,8.313957752939482e-11,6.8869701238002e-05,8.378149635882275e-09,1.4627999612238485e-08,1.2953811858497478e-08,8.644560205621064e-09,2.581099089782367e-11,4.6520721470099943e-10,1.2320779193189067e-08,1.754691647246327e-09,9.201324178077127e-08,1.58616454263679e-08,5.5073865091480214e-08,5.842745386827151e-06,4.135167564570847e-16,4.1656897672257884e-07,2.8779944605521102e-08,1.3075830124079504e-09,4.549440690571943e-16,3.920465156163266e-14,2.1286111902616634e-16,5.238995774806063e-10,2.6309340650411827e-17,1.6101469835383066e-13,1.6759399289533155e-16,8.893010926555379e-09,3.1692895660290416e-18,5.719250933502509e-17,2.629811542686195e-13
0.07039867564294568,0.4730885882908869,3.97737475799396e-09,9.323933759659895e-10,6.037055974829847e-08,0.00014064845905436724,0.0,0.0,0.00019206194146462657,0.00028426719899786316,0.0003468622742758902,3.899958447980209e-06,2.3757239186663725e-11,1.3258813697848153e-28,1.467443982570868e-20,1.330554531720948e-13,3.2137683520903597e-07,2.3436907458761286e-05,4.412448697367145e-13,2.6574299154865573e-18,3.8305545451164476e-07,1.0494503387678419e-16,4.067590104903596e-15,1.419806545529458e-07,3.4131507584186844e-10,6.122986845800251e-06,1.9528900382195004e-15,7.828978467446527e-10,2.8652849236264713e-08,2.1284987552149063e-13,1.1032593422674889e-12,9.298082662072234e-15,1.411568178163652e-11,4.8286344117342906e-09,3.76,0.0,0.745275850769456,0.9977668603100505,0.0030240240650246508,0.00011282116651501625,0.04349873034987769,0.0439938402639503,1.6027970508929837e-13,2.716421070187485e-18,1.4195956726728679e-05,1.3716921090922646e-10,1.1885345499423328e-07,3.5208130373732013e-07,1.9724423150709076e-08,0.0024365850670125568,0.0010698474848517842,1.9740638721520765e-08,8.465848672265501e-11,7.005718529498858e-05,8.48814409578639e-09,1.5051549143838268e-08,1.3122897181878701e-08,8.861404512109787e-09,2.6639102691255606e-11,4.797609460942721e-10,1.2677097626496674e-08,1.811006338524449e-09,9.300055750734745e-08,1.6080260080898498e-08,5.627770108086862e-08,6.014575615297692e-06,4.2518870640334573e-16,4.241752029379636e-07,2.9302853484136538e-08,1.3494295472780487e-09,4.69503603717536e-16,4.1050868791381253e-14,2.2128807902450347e-16,5.414689236044483e-10,2.715131476170818e-17,1.6611147952981878e-13,1.717877165958911e-16,9.115347784124102e-09,3.2485950210393582e-18,5.844279344516681e-17,2.676265678904664e-13
0.07081583465060586,0.47311282914071745,4.024217821793377e-09,9.499393674655658e-10,6.122774047885612e-08,0.00014282124231006498,0.0,0.0,0.000193424828039674,0.00028826983519820553,0.0003533602619757738,4.038312185317058e-06,2.463555461158389e-11,1.3926686607114248e-28,1.5234980971320434e-20,1.3638435474940252e-13,3.273091211750865e-07,2.410655664876554e-05,4.589527267788652e-13,2.7263657743667603e-18,3.875562323768028e-07,1.0619197360807559e-16,4.194593078160996e-15,1.4632615828472073e-07,3.500536234878117e-10,6.300237015851159e-06,1.9905486978571767e-15,8.156442116581809e-10,2.9859900379824786e-08,2.2310194492670298e-13,1.1391440072816835e-12,9.634196681496557e-15,1.4401996803731542e-11,4.944668817085599e-09,3.76,0.0,0.7449618101697792,0.9977291573717975,0.0030796764326981876,0.00011548017904435093,0.043744238781586293,0.04424952475875254,1.6118432971965046e-13,2.731772186821862e-18,1.4195420299538122e-05,1.39836741236155e-10,1.2117965613134596e-07,3.569509634151354e-07,2.0011797584306136e-08,0.0024804212615998013,0.0010886617007304018,2.000113503334006e-08,8.619951092865551e-11,7.126402201276923e-05,8.599082068107227e-09,1.5485452102383683e-08,1.3293406567735752e-08,9.08284294246265e-09,2.7490636532970494e-11,4.947133346000879e-10,1.3043438476323901e-08,1.868914336311291e-09,9.400206830290416e-08,1.6301229596125107e-08,5.750154481114121e-08,6.1911656758254e-06,4.3714045722522013e-16,4.3189141341834886e-07,2.9833249409558016e-08,1.3924549929255172e-09,4.844733125781468e-16,4.2977351385249614e-14,2.3002854717565035e-16,5.595932865598226e-10,2.801700910968758e-17,1.7135045173980504e-13,1.760704807201735e-16,9.342367264358495e-09,3.3295842749243264e-18,5.971385937570616e-17,2.7233301917716935e-13
0.07123299365826603,0.47313710478900767,4.071530154362608e-09,9.677622259986238e-10,6.209443828315597e-08,0.0001450184722301511,0.0,0.0,0.0001947928606619037,0.0002923148894368124,0.0003599751107984783,4.181002671991699e-06,2.5542415790945104e-11,1.4620570512534067e-28,1.5815477389354768e-20,1.3978418250983763e-13,3.333236366980258e-07,2.4791884973330776e-05,4.773004272325915e-13,2.79678226922117e-18,3.9208245781645153e-07,1.0744635077676044e-16,4.325098209979947e-15,1.5078317739884954e-07,3.5897822388160765e-10,6.481788822366425e-06,2.0288192933186142e-15,8.497489108364034e-10,3.111151470442134e-08,2.3381309168825713e-13,1.1760629441079055e-12,9.981030452254857e-15,1.4693016850112288e-11,5.06288818341164e-09,3.76,0.0,0.7446470212136133,0.9976909335450361,0.0031361051302785012,0.00011818804978829716,0.04398953636016936,0.044505188358707704,1.6208817741999075e-13,2.747110804526896e-18,1.419487646128698e-05,1.4254563009642226e-10,1.2354222112763266e-07,3.6187380509669425e-07,2.0302650137089567e-08,0.0025248604413891647,0.0011077222791880115,2.0265651159277636e-08,8.776293128467398e-11,7.249046717413365e-05,8.710970001575658e-09,1.59299217385292e-08,1.3465349193510496e-08,9.308959886811743e-09,2.836618786582581e-11,5.100741094284451e-10,1.3420079320068925e-08,1.928456149742715e-09,9.501807064091768e-08,1.6524578760414913e-08,5.874563253849532e-08,6.372640796811707e-06,4.493776653704331e-16,4.3971897956827633e-07,3.037122393561482e-08,1.4366891264614208e-09,4.998635559182031e-16,4.4987354226510336e-14,2.3909370960800346e-16,5.782892586806724e-10,2.890702282780103e-17,1.7673517907609385e-13,1.8044396174575153e-16,9.574154476951671e-09,3.4122890310047684e-18,6.100595254280095e-17,2.7710109908121325e-13
0.07165015266592621,0.473161415725862,4.119318052940565e-09,9.85866039505872e-10,6.297075824172429e-08,0.00014724037528073014,0.0,0.0,0.00019616608651020452,0.00029640280058690214,0.00036670873333846194,4.328150462510775e-06,2.6478641227283143e-11,1.5358752264825886e-28,1.641660254735557e-20,1.4325627909132529e-13,3.394212576593394e-07,2.549318537247243e-05,4.963089901494486e-13,2.868706178207029e-18,3.9663411006061707e-07,1.0870816930519167e-16,4.459192630966121e-15,1.5535409606981289e-07,3.680922496731117e-10,6.667729455278143e-06,2.0677124025542363e-15,8.852674712075501e-10,3.240912309216109e-08,2.450025067042075e-13,1.2140428305627714e-12,1.033888741621696e-14,1.498880987265705e-11,5.183323701250411e-09,3.76,0.0,0.7443314751190427,0.9976521826846054,0.003193318549574762,0.00012094545320967677,0.044234621174191316,0.044760832207072554,1.6299124114725967e-13,2.762436820806463e-18,1.4194325124543556e-05,1.4529642552189327e-10,1.2594163519744373e-07,3.668504087576837e-07,2.0597024208548406e-08,0.002569909128434625,0.0011270316035077942,2.0534239600188598e-08,8.934903245853863e-11,7.373677990930077e-05,8.823814218662596e-09,1.6385175129357327e-08,1.3638734145013111e-08,9.53984119494922e-09,2.9266366078226466e-11,5.258532139034732e-10,1.3807305243125972e-08,1.9896732470250483e-09,9.604886712526481e-08,1.6750332898376754e-08,6.001020242712801e-08,6.559129326827102e-06,4.619060859641412e-16,4.4765929074101994e-07,3.091686977933399e-08,1.4821624240948577e-09,5.15684937196243e-16,4.708425483215098e-14,2.4849513773533154e-16,5.975739051678603e-10,2.9821969109419283e-17,1.8226930850650173e-13,1.8490986059595284e-16,9.810795978238642e-09,3.496741454458044e-18,6.231932034463159e-17,2.819314037914367e-13
0.07202559577282036,0.4731833261500303,4.162739103163914e-09,1.002403121809964e-09,6.376776120209806e-08,0.00014926137281109434,0.0,0.0,0.00019740646926897596,0.00030011893078362584,0.0003728721474046097,4.4644965467814075e-06,2.7347044015854135e-11,1.6052038693180165e-28,1.697583030584486e-20,1.4644408537769125e-13,3.449809033310709e-07,2.6138257438367542e-05,5.139996242062784e-13,2.9347490261618973e-18,4.0075231965410736e-07,1.098501716766003e-16,4.583020166830511e-15,1.5956731250136829e-07,3.7645966661862673e-10,6.838901759164727e-06,2.1032574162031054e-15,9.18490700116361e-10,3.3617510321613056e-08,2.5549837093744075e-13,1.2491543966296828e-12,1.0670640574508307e-14,1.52591615046874e-11,5.293636537391009e-09,3.76,0.0,0.7440468289490388,0.997616851157773,0.003245488572620449,0.00012347002995550976,0.04445501399294265,0.04499089574071201,1.6380332230869053e-13,2.7762193756592415e-18,1.4193822437152167e-05,1.4780843055268395e-10,1.2813302054955455e-07,3.71375804206171e-07,2.0865008154699607e-08,0.002610979522028119,0.0011446246599155039,2.0779495020674585e-08,9.079615399037572e-11,7.487566505704774e-05,8.926196889995634e-09,1.680430584338342e-08,1.3796021340878043e-08,9.751780017557752e-09,3.009809783144264e-11,5.404204801189501e-10,1.4165100650629461e-08,2.0462360784971746e-09,9.698948818963751e-08,1.6955589074031448e-08,6.116602596750857e-08,6.7313641229644475e-06,4.734354886259939e-16,4.5490313117305387e-07,3.141458762028654e-08,1.524173650429415e-09,5.303017704056195e-16,4.9048660363342635e-14,2.572538243892632e-16,6.154479001235406e-10,3.066725666805547e-17,1.8738084755812094e-13,1.8900961763145692e-16,1.0027996432476958e-08,3.574269948625789e-18,6.351974726366197e-17,2.8633237724868576e-13
0.07240103887971451,0.47320526592423373,4.2065544661169635e-09,1.0191742008866373e-09,6.45727230936767e-08,0.0001513027098809757,0.0,0.0,0.00019865113196808055,0.00030387046370966743,0.00037913477111113165,4.604645348018904e-06,2.824053895689037e-11,1.6754820508941434e-28,1.7552877258041803e-20,1.4969255452473747e-13,3.5060923318982984e-07,2.679672730393944e-05,5.322593471737705e-13,3.0020551068066255e-18,4.0489109250256737e-07,1.1099820783953209e-16,4.709893834915188e-15,1.6387655365680854e-07,3.849858374313319e-10,7.013766588552012e-06,2.139323900394655e-15,9.529495739254396e-10,3.4865444024786206e-08,2.664128655291395e-13,1.2851677942782806e-12,1.1011806895325426e-14,1.5533486210098295e-11,5.405793236532278e-09,3.76,0.0,0.7437615557788841,0.9975810831111721,0.003298307336523092,0.00012603578214564313,0.04467523147438684,0.04522094507048645,1.6461475740516826e-13,2.7899915640121934e-18,1.4193313539075795e-05,1.5035524042932747e-10,1.3035501567059623e-07,3.7594565441461213e-07,2.113591265382782e-08,0.002652553808972426,0.001162422915389718,2.1028131431531814e-08,9.22620938857276e-11,7.603104932060186e-05,9.029364114882979e-09,1.7232514166578542e-08,1.3954491076989562e-08,9.967713345381605e-09,3.095074784652558e-11,5.55342403751992e-10,1.453192596242674e-08,2.104221929822569e-09,9.794257244181109e-08,1.7162832876954842e-08,6.233881087164406e-08,6.9078644502409825e-06,4.852098543224079e-16,4.622404748835027e-07,3.1918664607325033e-08,1.5672371178774637e-09,5.452847060848138e-16,5.1088945660419804e-14,2.6630361243841925e-16,6.338260738165581e-10,3.153371580949128e-17,1.926192075072173e-13,1.931869242208931e-16,1.0249265285922223e-08,3.653264943674762e-18,6.473779182688222e-17,2.907846821021924e-13
0.07277648198660866,0.4732272354172229,4.250768518672007e-09,1.0361823889426096e-09,6.538572360775841e-08,0.0001533645571567296,0.0,0.0,0.00019990010979202308,0.0003076577317866361,0.0003854980549097348,4.748691180640413e-06,2.915976777487313e-11,1.7504838010126328e-28,1.8148288264725526e-20,1.5300272026204154e-13,3.5630690436502455e-07,2.746881756419943e-05,5.511048523060325e-13,3.070644884370752e-18,4.0905041300018194e-07,1.121522808948626e-16,4.839881446767592e-15,1.6828364922470947e-07,3.9367333688634937e-10,7.192390711775402e-06,2.1759203384318435e-15,9.886893281551587e-10,3.615405206425659e-08,2.7776159689640863e-13,1.3221038088152662e-12,1.1362624128750892e-14,1.5811835725945794e-11,5.519817270316763e-09,3.76,0.0,0.7434756490150574,0.997544873908938,0.003351781149042577,0.0001286432165229168,0.04489527217191766,0.04545098106331723,1.6542554110638782e-13,2.8037533090149175e-18,1.4192798364356545e-05,1.529372706645727e-10,1.326079877917329e-07,3.8056039815424764e-07,2.1409770700299207e-08,0.0026946368903073537,0.0011804281517646452,2.1280188545639553e-08,9.374706796356746e-11,7.720312877100296e-05,9.13332073589375e-09,1.7669966567397498e-08,1.4114150272843594e-08,1.0187706949687767e-08,3.182479124778609e-11,5.706267111024866e-10,1.4908005415986842e-08,2.163663119808007e-09,9.890835390329548e-08,1.7372083440207663e-08,6.352873478726032e-08,7.088730661274599e-06,4.972335901794219e-16,4.6967237362505523e-07,3.24291708503242e-08,1.6113765618986428e-09,5.606420024777269e-16,5.320784957900673e-14,2.756537994659362e-16,6.527219036495623e-10,3.2421824108003084e-17,1.979872279731499e-13,1.9744308820838432e-16,1.0474668794668296e-08,3.733751171980352e-18,6.597363856971749e-17,2.952887640856969e-13
0.07315192509350281,0.4732492350015424,4.295386906286625e-09,1.0534308698744765e-09,6.620684353920753e-08,0.0001554470868724478,0.0,0.0,0.00020115343815065178,0.0003114810714827317,0.00039196346748250567,4.896730481718328e-06,3.010538660332076e-11,1.8339986477635369e-28,1.8762604555806983e-20,1.5637562853565346e-13,3.620745810422002e-07,2.8154753734385902e-05,5.705532842969704e-13,3.1405390962998297e-18,4.1323026538954665e-07,1.1331239402314225e-16,4.973052231870075e-15,1.72790458754408e-07,4.0252478251844507e-10,7.374841943310346e-06,2.2130549941478743e-15,1.025756811039545e-09,3.7484490313414245e-08,2.895607208855802e-13,1.3599836702006041e-12,1.172333550394987e-14,1.609426249307193e-11,5.6357323473331125e-09,3.76,0.0,0.7431891020023226,0.9975082188645896,0.003405916379552799,0.0001312928446800512,0.04511513462170611,0.04568100459698603,1.6623566801858415e-13,2.817504531999788e-18,1.4192276846316427e-05,1.5555494155596525e-10,1.3489230947661996e-07,3.8522048200720116e-07,2.1686615810479013e-08,0.002737233714306562,0.0011986421650954275,2.1535706635425897e-08,9.525129441273669e-11,7.83921018102889e-05,9.23807145045079e-09,1.811683219962463e-08,1.4275005724540324e-08,1.0411827616523772e-08,3.272071322706713e-11,5.862812851946251e-10,1.52935686956845e-08,2.2245926789464507e-09,9.988707113292197e-08,1.7583360239829503e-08,6.473597665367348e-08,7.274065349939351e-06,5.095111723639992e-16,4.771998918963113e-07,3.294617728374423e-08,1.6566162383411433e-09,5.763820987487914e-16,5.540820542684892e-14,2.853139781239096e-16,6.721492131908643e-10,3.33320695928918e-17,2.0348781004781795e-13,2.017794342690708e-16,1.0704274216693028e-08,3.815753683067682e-18,6.722747336924018e-17,2.9984507249037205e-13
0.07352736820039696,0.4732712650533755,4.3404130002121566e-09,1.0709228255417592e-09,6.703616460441847e-08,0.00015755047323682853,0.0,0.0,0.0002024111527532746,0.00031534082337158966,0.00039853249596978586,5.048861853442877e-06,3.1078067397346405e-11,1.9125834579220263e-28,1.9396448793841002e-20,1.5981235148021055e-13,3.679129344346504e-07,2.8854764280979255e-05,5.906222747130529e-13,3.2117588771165924e-18,4.1743063376066726e-07,1.1447855048575523e-16,5.109477382442172e-15,1.7739887209120724e-07,4.1154284253518124e-10,7.561189156011814e-06,2.2507372340636778e-15,1.0642005353378312e-09,3.88579432472656e-08,3.0182698513854957e-13,1.398829050441059e-12,1.2094189785140167e-14,1.6380819855429454e-11,5.753562415296695e-09,3.76,0.0,0.7429019080225493,0.9974711132402878,0.0034607194598349753,0.0001339851831025415,0.04533481734250508,0.04591101656026573,1.6704513268381391e-13,2.8312451563348795e-18,1.419174891754691e-05,1.582086796335088e-10,1.3720835890347586e-07,3.899263502190123e-07,2.1966481602226788e-08,0.002780349277322292,0.0012170667659787934,2.179472654492414e-08,9.677499458782893e-11,7.959816919811172e-05,9.343621221557497e-09,1.85732829358486e-08,1.4437064450846221e-08,1.0640142944423181e-08,3.3639009942873424e-11,6.023141828495756e-10,1.568885105191387e-08,2.2870443813720557e-09,1.0087896706821852e-07,1.7796682624290663e-08,6.596071670994824e-08,7.4639733967996335e-06,5.220471469721613e-16,4.848241068795404e-07,3.34697556408573e-08,1.7029809415519545e-09,5.925136214500567e-16,5.769295857494574e-14,2.9529408340100874e-16,6.921221782808651e-10,3.4264951131663626e-17,2.0912391945575057e-13,2.0619731977575861e-16,1.0938149612151607e-08,3.899298145244961e-18,6.849948345248895e-17,3.0445406024505976e-13
