Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537)
1.7560405090121443e-07,0.8750545672768156,3.864741533419433e-05,2.7157333919038814e-06,1.330010221555194e-05,3.668038428484644e-05,0.0,0.0,2.3999128903182228e-05,1.3974444122384858e-08,2.0225442117812343e-07,1.945141344900965e-09,6.477964142959065e-10,1.8704480438382366e-16,3.592571898027841e-12,1.214886450415174e-08,2.626868319165303e-06,9.559324494212059e-08,4.1882372150859237e-11,2.7249564218536836e-11,1.9240207555607506e-05,2.1110495714965133e-10,7.561008349801089e-10,6.8012869280105035e-12,9.426652619103899e-11,1.180077779298379e-07,3.942201698439174e-09,1.5472911609321295e-09,2.7445286703777874e-13,9.049997930968255e-14,6.181364307627645e-12,4.522030456990259e-14,5.300412077847662e-10,1.4143033797698864e-15,3.76,0.0,0.44998235035488476,0.99690517495896,4.13873342464509e-06,1.4186359092730083e-07,0.07738368757131248,0.07742537221967688,1.897602560988439e-07,9.462525319492141e-10,0.003056720431797785,7.989930151802336e-07,4.3308372872152795e-07,3.7022378585837215e-06,3.0839367021549185e-07,2.472996227354076e-05,4.574356469389431e-05,0.004677555040092618,5.848327346918025e-07,7.119605924308432e-06,1.618708448995969e-07,4.503136712279903e-09,4.4575330426446155e-08,6.489913233546493e-08,1.466769933492957e-09,5.98127246136828e-10,1.079252844626948e-07,9.855415934730728e-11,2.7722612776641345e-06,6.191889825581765e-11,4.851450757067172e-07,1.8815859181538957e-11,2.0817798351623167e-11,4.987915678281513e-08,3.1446706205292133e-12,2.0667011559838296e-14,8.999679251626503e-19,1.3853343934966423e-17,1.545401177566161e-16,1.3237160593723701e-11,1.9504299841678628e-19,7.678000653764975e-14,1.6582533030860914e-16,6.5779051122836755e-12
1.8187464206790619e-07,0.8754816860072676,4.060494307023875e-05,2.9067281630790636e-06,1.4268957954609036e-05,3.9709424692117176e-05,0.0,0.0,2.4768901981571394e-05,1.4962835070607436e-08,2.2971018917351087e-07,2.207223291518341e-09,7.288489824648661e-10,2.240609693952391e-16,4.078157422712576e-12,1.3524236967622278e-08,2.8011104718726567e-06,1.095411170039939e-07,4.961003445192247e-11,3.1419026599953814e-11,2.0606882490902168e-05,2.3029236992439427e-10,8.104425373285233e-10,7.681216629993032e-12,1.0077269819595371e-10,1.35050000379775e-07,4.276712304307647e-09,1.719966746150328e-09,3.210968814800304e-13,1.0356877060102996e-13,7.064378104313615e-12,5.1471475642039773e-14,5.901052586737034e-10,1.7351355205251495e-15,3.76,0.0,0.4473633788331073,0.9969032755774295,4.615136071319183e-06,1.552649054373171e-07,0.0799190894271258,0.07996388568735456,1.9600799631238718e-07,9.77671483475719e-10,0.0030567146163389698,8.968808471582321e-07,5.004924878066883e-07,3.8445740077710455e-06,3.1943508023518876e-07,2.6407397161032228e-05,4.8828166433865354e-05,0.004830543292755409,6.568436300039616e-07,7.617961518389007e-06,1.6848911786692517e-07,4.8214048571384105e-09,4.726380041465023e-08,6.743096083356934e-08,1.7008101214014745e-09,6.866558016991546e-10,1.1745137269401522e-07,1.166601899346657e-10,2.9601930600819105e-06,6.427870267285357e-11,5.34164626021967e-07,2.1515560557483624e-11,2.241931531926312e-11,5.725687685192179e-08,3.6111090651527713e-12,2.4496015221316162e-14,1.06602645072267e-18,1.6896801780840916e-17,1.823824255751185e-16,1.4564832413002394e-11,2.3092321830306464e-19,8.666297457370664e-14,1.8815966643187215e-16,6.832997429405875e-12
1.8814523323459794e-07,0.8759063671127236,4.25972952165779e-05,3.105163841368307e-06,1.5269558514551423e-05,4.2874558203063325e-05,0.0,0.0,2.5533276093151333e-05,1.598250227478576e-08,2.6005023441269357e-07,2.498509409714416e-09,8.167466798131147e-10,2.6765363911979354e-16,4.624051885386582e-12,1.5020168368775416e-08,2.9816706912814642e-06,1.2493519608050855e-07,5.843753386405636e-11,3.604754837806557e-11,2.2018231922791537e-05,2.503884982630266e-10,8.698427046908161e-10,8.652064950135438e-12,1.0752832875750682e-10,1.5387750425207637e-07,4.625082682657812e-09,1.9052953758600546e-09,3.739965038942256e-13,1.180678143054281e-13,8.043020903331154e-12,5.83274323604148e-14,6.542584452978182e-10,2.1140233412151733e-15,3.76,0.0,0.44475943217361896,0.9969013293153869,5.127037214800878e-06,1.694579749588503e-07,0.082439657206746,0.08248768751370071,2.0221918338943718e-07,1.0089066237862288e-09,0.003056708657339949,1.002633310636647e-06,5.754733387924313e-07,3.988571962460935e-06,3.3054361106827733e-07,2.8144235564031565e-05,5.202845923101856e-05,0.004982617175712126,7.34761136631329e-07,8.131878959116437e-06,1.751964975710254e-07,5.149980333694519e-09,5.004538968882953e-08,6.999293675688157e-08,1.9634056826816337e-09,7.850287353526178e-10,1.2757919781047663e-07,1.3735110774298704e-10,3.155244407263397e-06,6.666448219720841e-11,5.864879943508398e-07,2.4504890035615607e-11,2.409045171291747e-11,6.539973128076282e-08,4.125941914366749e-12,2.887533835313751e-14,1.2558572250548218e-18,2.0500115838742803e-17,2.1422714437823056e-16,1.5977806621121343e-11,2.7192491079845864e-19,9.742901102627389e-14,2.129821566538406e-16,7.090970848229623e-12
1.944158244012897e-07,0.8763286250659369,4.46241277683199e-05,3.311213664910956e-06,1.6301644470896773e-05,4.617710033669691e-05,0.0,0.0,2.6292308938062932e-05,1.7033162119343776e-08,2.935036760161669e-07,2.8215059998571716e-09,9.118485594045346e-10,3.188660090599992e-16,5.236800190462521e-12,1.6643422179634543e-08,3.1686087567753338e-06,1.4186660544323607e-07,6.848014500062179e-11,4.116689623396633e-11,2.3474047482570595e-05,2.713953449771813e-10,9.345978782767283e-10,9.72126899047132e-12,1.1453629568610369e-10,1.7461636695871383e-07,4.987267634696788e-09,2.103779315614684e-09,4.337866827028734e-13,1.341078221744674e-13,9.124331082279638e-12,6.582445185037152e-14,7.225955284422628e-10,2.5590150636359317e-15,3.76,0.0,0.44217042134150525,0.9968993350617026,5.6757202763866655e-06,1.8446403369865317e-07,0.08494547440725199,0.0849968625927332,2.0839402309839453e-07,1.039958987821356e-09,0.0030567025513982653,1.116555158583218e-06,6.585620766536983e-07,4.13417892339399e-06,3.4171645996118814e-07,2.9940845011937916e-05,5.5345681435233266e-05,0.005133781891669589,8.188301226286615e-07,8.66124125786718e-06,1.8199565459134417e-07,5.488818443620116e-09,5.292142282922353e-08,7.258412908184807e-08,2.2570471449691786e-09,8.940064788208093e-10,1.383409951502185e-07,1.6089767037415118e-10,3.357495850258683e-06,6.90753249979568e-11,6.422412900814892e-07,2.780569652170842e-11,2.5832809895820912e-11,7.435373245685693e-08,4.6920613901948455e-12,3.386286065056493e-14,1.4719506801836713e-18,2.4749156262050183e-17,2.505211988544275e-16,1.747877341041353e-11,3.185830583617989e-19,1.0913053278602318e-13,2.4050624798708677e-16,7.351727220616817e-12
2.0068641556798146e-07,0.8767484742489122,4.668510247356179e-05,3.525053820794911e-06,1.7364960650325396e-05,4.9618317593919e-05,0.0,0.0,2.7046057777635813e-05,1.8114528066711225e-08,3.3031232327976715e-07,3.178856323218889e-09,1.0145305795671454e-09,3.7888144743140222e-16,5.9234747954777365e-12,1.8400933567600274e-08,3.3619821151168357e-06,1.60428494247353e-07,7.986153447134018e-11,4.680974187456147e-11,2.4974122339213167e-05,2.933144486301531e-10,1.00501218606543e-09,1.0896709401787692e-11,1.2179938552962318e-10,1.9739826528892748e-07,5.363218930108917e-09,2.315928668110833e-09,5.011475716698215e-13,1.5180467449770598e-13,1.0315616910986103e-11,7.399990446389876e-14,7.952081707034618e-10,3.0789622452917056e-15,3.76,0.0,0.4395962578785859,0.9968972916840476,6.2624671316077886e-06,2.0030415229818753e-07,0.08743662399019915,0.08749149532359897,2.145327198878373e-07,1.070829603884751e-09,0.003056696295046415,1.238948423686052e-06,7.50309712334255e-07,4.281343669101975e-06,3.529509177953025e-07,3.1797577573558507e-05,5.878102673483247e-05,0.005284042623457645,9.09294180840536e-07,9.205932781850159e-06,1.8888917646277197e-07,5.8378759150493246e-09,5.5893174808641806e-08,7.520363559103802e-08,2.584359227598533e-09,1.0143836163837016e-09,1.4977090330014294e-07,1.8758919537276204e-10,3.5670253872320038e-06,7.15103479208387e-11,7.015521586170733e-07,3.144089492296178e-11,2.7648077983073172e-11,8.416544322836898e-08,5.312391143450108e-12,3.952042542443876e-14,1.7169670737204124e-18,2.9740800144620903e-17,2.9174925770457386e-16,1.907042440260027e-11,3.7146901080243525e-19,1.2182268256469444e-13,2.7095702394975503e-16,7.615171585780188e-12
2.0695700673467322e-07,0.8771659289536016,4.8779887242488384e-05,3.746863054279616e-06,1.8459256370353885e-05,5.319942873690231e-05,0.0,0.0,2.779457944180683e-05,1.9226310895597438e-08,3.707309703247694e-07,3.573343982447465e-09,1.1251869575612693e-09,4.490380135962576e-16,6.691701559717417e-12,2.0299812633411926e-08,3.561845969244662e-06,1.8071597859489672e-07,9.271416019958667e-11,5.300964244700142e-11,2.651825122281887e-05,3.1614693306991325e-10,1.0813975101174167e-09,1.218672434649586e-11,1.2932029671792563e-10,2.2236063253732663e-07,5.752885703558124e-09,2.5422615536442595e-09,5.768064057133861e-13,1.7127949192284983e-13,1.1624457346219625e-11,8.2892264668033e-14,8.721850533566881e-10,3.683571809220237e-15,3.76,0.0,0.4370368538982519,0.9968951980290554,6.888558061540253e-06,2.1699922649115306e-07,0.08991318838534008,0.08997166961384673,2.2063547689569832e-07,1.1015194936893539e-09,0.003056689884752357,1.3701122342897784e-06,8.512820006260572e-07,4.430016504883957e-06,3.642443659047201e-07,3.371477036427387e-05,6.233564548072775e-05,0.005433404534462232,1.0063954172528482e-06,9.765839261351058e-06,1.9587957043778695e-07,6.197110917117669e-09,5.896187272514652e-08,7.785058194925764e-08,2.948103344445429e-09,1.1469892573662253e-09,1.6190504059922362e-07,2.177341401397397e-10,3.7839085621475686e-06,7.396869552969234e-11,7.645497388455266e-07,3.5434497800353005e-11,2.953803207051429e-11,9.48819051526889e-08,5.989881603085339e-12,4.5913960870300346e-14,1.993741650918548e-18,3.558412500728429e-17,3.384361473863951e-16,2.07554519395979e-11,4.311915853933269e-19,1.3556350425982807e-13,3.0457148689185506e-16,7.881212064356018e-12
2.1322759790136498e-07,0.877581003382896,5.0908156487323657e-05,3.976822325672145e-06,1.95842856143422e-05,5.692160607311932e-05,0.0,0.0,2.8537930336550858e-05,2.036821893186749e-08,4.1502767704464284e-07,4.007896365590723e-09,1.2442315304416331e-09,5.308440131144637e-16,7.549686226942735e-12,2.2347347321167586e-08,3.7682533637820743e-06,2.028260845251931e-07,1.0717968206722454e-10,5.980102112285308e-11,2.8106230447091502e-05,3.398935519649591e-10,1.164073639264684e-09,1.3600123409233856e-11,1.3710164260818786e-10,2.496468147505485e-07,6.156214796029244e-09,2.783304276365649e-09,6.615393928369855e-13,1.9265870442673085e-13,1.3058702825364887e-11,9.254112036434667e-14,9.536119873357513e-10,4.383459928924959e-15,3.76,0.0,0.43449212208039284,0.9968930529224879,7.5552717165309675e-06,2.345699665489965e-07,0.09237524949429532,0.09243746888267187,2.2670249595831877e-07,1.1320296724030172e-09,0.0030566833169200264,1.5103426514236732e-06,9.620589621138741e-07,4.580149213289185e-06,3.755942729901935e-07,3.569274603576475e-05,6.601064596710187e-05,0.005581872769041292,1.1103742586000195e-06,1.0340847796797049e-05,2.029692662150129e-07,6.5664830742382796e-09,6.212869752099504e-08,8.052412080789693e-08,3.351180001815675e-09,1.2926873867594868e-09,1.7478158169836686e-07,2.5166066860935256e-10,4.008218540991319e-06,7.644953917820518e-11,8.313646218151675e-07,3.981164775922087e-11,3.150453844418844e-11,1.065505691927624e-07,6.727505497062645e-12,5.311359822531876e-14,2.3052896729829913e-18,4.2401722499065773e-17,3.9114941101255056e-16,2.253654841212418e-11,4.983981382637469e-19,1.5041411802472892e-13,3.4159884529418007e-16,8.149759755973282e-12
2.1949818906805674e-07,0.8779937116513964,5.30695914015895e-05,4.215114507928075e-06,2.0739807151392967e-05,6.078597673931657e-05,0.0,0.0,2.9276166451306872e-05,2.153995827238724e-08,4.6348403679394637e-07,4.4855881457920915e-09,1.372099120335115e-09,6.259946440003077e-16,8.506241527671646e-12,2.4551006014851976e-08,3.981255267428833e-06,2.2685769281505748e-07,1.2340938371087633e-10,6.721914790384953e-11,2.97378579308624e-05,3.645547289213952e-10,1.2533684075050294e-09,1.5146201449475655e-11,1.4514595443625153e-10,2.79406225897993e-07,6.573151050027257e-09,3.039591477582472e-09,7.56173620414092e-13,2.1607411749124508e-13,1.4626476061622836e-11,1.0298718089888976e-13,1.0395720186317643e-09,5.190207756765302e-15,3.76,0.0,0.43196197566641104,0.9968908551694171,8.263885090163143e-06,2.5303688745836503e-07,0.09482288869417704,0.09488897606413388,2.3273397761938603e-07,1.1623611486935365e-09,0.0030566765878898704,1.6599325248053064e-06,1.0832344008259578e-06,4.731695005908092e-06,3.8699819212168837e-07,3.773181324914773e-05,6.980709567071936e-05,0.0057294524529242965,1.221469277703592e-06,1.0930846865632906e-05,2.1016061860233724e-07,6.9459534800996655e-09,6.539478566824196e-08,8.322343093541998e-08,3.796631094700333e-09,1.4523771946508267e-09,1.884408340413438e-07,2.8971720443707275e-10,4.2400261856469245e-06,7.895207610850578e-11,9.021288105637011e-07,4.459865057262169e-11,3.354955577014615e-11,1.192192289192683e-07,7.528253543568789e-12,6.119378680300049e-14,2.6548113122495258e-18,5.033111542121343e-17,4.505019863857269e-16,2.4416405624007904e-11,5.737756073958443e-19,1.6643889488936303e-13,3.823008053701581e-16,8.4207286399709e-12
2.257687802347485e-07,0.8784040677862764,5.526388018306843e-05,4.461924121023169e-06,2.192558460659632e-05,6.47936239815443e-05,0.0,0.0,3.000934336638503e-05,2.274123300184269e-08,5.16395430668192e-07,5.0096448323254325e-09,1.5092469019814894e-09,7.363897758959284e-16,9.570814896777569e-12,2.6918439821248398e-08,4.200900652244666e-06,2.5291148557631184e-07,1.4156460565388244e-10,7.530012069559668e-11,3.1412933218634676e-05,3.9013059347095745e-10,1.3496178179780833e-09,1.6834752392167687e-11,1.534556841720741e-10,3.1179450178440046e-07,7.003637564089713e-09,3.3116662764188874e-09,8.615889752197469e-13,2.4166297565314275e-13,1.6336172852612073e-11,1.1427228361671424e-13,1.1301455282617308e-09,6.1164190624169344e-15,3.76,0.0,0.4294463284543225,0.9968886035544096,9.015673502149187e-06,2.724202998169573e-07,0.09725618684116553,0.09732627361034663,2.3873012113875473e-07,1.1925149247730921e-09,0.0030566696939394204,1.8191713669405985e-06,1.2154154187448046e-06,4.8846084762990226e-06,3.9845375781458544e-07,3.9832267131525715e-05,7.3726022448832e-05,0.005876148693595295,1.3399170360271036e-06,1.1535726328993866e-05,2.1745591011038325e-07,7.335484711362285e-09,6.876123081027545e-08,8.594771637083851e-08,4.2876421004824425e-09,1.6269933848489674e-09,2.0292531417434267e-07,3.3227296995774956e-10,4.479400125423756e-06,8.147552857310123e-11,9.769756811025671e-07,4.9823009054511804e-11,3.567513726106816e-11,1.329359563561066e-07,8.395130322753643e-12,7.023340575327962e-14,3.0456964067905852e-18,5.952630199577723e-17,5.171550302245142e-16,2.6397714191884408e-11,6.58051525463686e-19,1.8370563053232538e-13,4.2695186658516834e-16,8.694035479012645e-12
2.3203937140144025e-07,0.8788120857280813,5.749071820840814e-05,4.717437096419444e-06,2.314138649075878e-05,6.894558842652609e-05,0.0,0.0,3.073751626033745e-05,2.3971745402843793e-08,5.740712687456268e-07,5.58344636541891e-09,1.6561557696997642e-09,8.641528943881935e-16,1.0753516781116582e-11,2.9457484554174852e-08,4.427236569969633e-06,2.8108989454728474e-07,1.618171896333811e-10,8.40808466958847e-11,3.313125750015904e-05,4.166210134734452e-10,1.4531661530631167e-09,1.867608295169948e-11,1.6203320728323598e-10,3.4697365253441744e-07,7.447615915435216e-09,3.600080398879205e-09,9.787200756911378e-13,2.695680236191459e-13,1.8196462909683073e-11,1.2643939877734572e-13,1.225410327106434e-09,7.175779785997468e-15,3.76,0.0,0.4269450947939426,0.9968862968417247,9.81191058804273e-06,2.9274030139866134e-07,0.09967522427404096,0.09974944349464177,2.446911245011563e-07,1.2224919964421287e-09,0.0030566626312839096,1.988345243356198e-06,1.359221928789809e-06,5.0388455538897974e-06,4.0995868316450887e-07,4.199438971667162e-05,7.776841569742366e-05,0.006021966580660185,1.4659519420410686e-06,1.2155377438167686e-05,2.248573534843948e-07,7.735040841041563e-09,7.22290853669404e-08,8.869620559518469e-08,4.82754417290686e-09,1.8175064636128178e-09,2.1827982376195554e-07,3.797185105757955e-10,4.726406826335362e-06,8.401914297689704e-11,1.056039944510623e-06,5.551345767819931e-11,3.788343281661528e-11,1.477490405323734e-07,9.331150335101046e-12,8.031587245998396e-14,3.4815290703165774e-18,7.015944859740404e-17,5.918209150323998e-16,2.8483162978394526e-11,7.519950015651934e-19,2.0228571780559392e-13,4.75839620448139e-16,8.969599725098774e-12
2.38309962568132e-07,0.8792177793315312,5.97498081650177e-05,4.981840566933845e-06,2.4386986196201173e-05,7.324286934057232e-05,0.0,0.0,3.1460739917278814e-05,2.5231196159503364e-08,6.368352185024778e-07,6.210530748668918e-09,1.8133317015071176e-09,1.0116512503114647e-15,1.206514952077643e-11,3.2176162428358863e-08,4.660308225463998e-06,3.114970510118747e-07,1.843499340876977e-10,9.359902413837739e-11,3.489263362904259e-05,4.440256243328749e-10,1.5643660709507762e-09,2.0681026285546025e-11,1.7088082540921303e-10,3.8511221347516957e-07,7.90502635676357e-09,3.905394296047349e-09,1.1085582153029278e-12,2.999375651112739e-13,2.021629071737286e-11,1.3953263299413275e-13,1.3254417459415042e-09,8.383119535294692e-15,3.76,0.0,0.42445818958215215,0.9968839337755137,1.0653868294226515e-05,3.1401676935355413e-07,0.10208008081767217,0.10215856721470552,2.506171844248032e-07,1.252293353132695e-09,0.003056655396076866,2.1677366775515743e-06,1.5152861675655125e-06,5.194363458788748e-06,4.2151075704055304e-07,4.421845037020785e-05,8.193522747070017e-05,0.006166911186198554,1.5998061243463906e-06,1.2789692840835479e-05,2.3236709417087476e-07,8.144587451560467e-09,7.579936210409281e-08,9.146815071895933e-08,5.419816137970028e-09,2.0249230092080507e-09,2.3455152520483297e-07,4.324662041717167e-10,4.981110658178782e-06,8.658218903833777e-11,1.139457610108806e-06,6.169999794116658e-11,4.0176691137250014e-11,1.6370692880107217e-07,1.0339334247032811e-11,9.152924749344421e-14,3.966092155428237e-18,8.242271704917208e-17,6.752663782425079e-16,3.067543855761386e-11,8.56417671776995e-19,2.2225431792626978e-13,5.29265052040176e-16,9.247343427592344e-12
2.4458055373482377e-07,0.8796211623663026,6.204086014482992e-05,5.255322678547136e-06,2.566216196368946e-05,7.768642587318345e-05,0.0,0.0,3.2179068734146594e-05,2.6519284554689265e-08,7.050254206753339e-07,6.894597713134649e-09,1.9813071185706336e-09,1.181517261899675e-15,1.3517236787941017e-11,3.508268347378877e-08,4.900159047348009e-06,3.442387372717083e-07,2.093570607832368e-10,1.0389312442255012e-10,3.6696866140399314e-05,4.723438553649892e-10,1.6835786890917078e-09,2.2860955573811806e-11,1.8000076894874432e-10,4.26385394274069e-07,8.37580799132707e-09,4.228177252148951e-09,1.2521533159318518e-12,3.3292551955251147e-13,2.2404876428526547e-11,1.5359723126421137e-13,1.4303127209372479e-09,9.754475051425511e-15,3.76,0.0,0.4219855282582457,0.996881513080029,1.1542816876940515e-05,3.362693530088074e-07,0.1044708357864638,0.10455372579568946,2.5650849636989046e-07,1.2819199779512624e-09,0.003056647984410752,2.3576245693642163e-06,1.684252208978578e-06,5.351120657466732e-06,4.331078413360908e-07,4.650470619962835e-05,8.622737356269923e-05,0.00631098756510061,1.7417093185080505e-06,1.3438566587084484e-05,2.3998721270576015e-07,8.564091647460933e-09,7.94730356525429e-08,9.426282668569734e-08,6.068086393589994e-09,2.250285922829179e-09,2.51790016760509e-07,4.909507552467251e-10,5.243573959462966e-06,8.916395896901275e-11,1.227365949685716e-06,6.841393447586803e-11,4.255726180982701e-11,1.8085817094306237e-07,1.1422705323486068e-11,1.0396633608187792e-13,4.503371568350533e-18,9.653023917951882e-17,7.6831583164181675e-16,3.297722471144309e-11,9.721746179639666e-19,2.4369053006917443e-13,5.875428437712124e-16,9.527191143218522e-12
2.5085114490151556e-07,0.8800222485177955,6.43635917032476e-05,5.5380724218055455e-06,2.696669682409208e-05,8.227717828314168e-05,0.0,0.0,3.2892556727893024e-05,2.783570866109304e-08,7.789946927841248e-07,7.639512407967918e-09,2.1606422385279686e-09,1.3766712180305201e-15,1.5122053570006604e-11,3.818544667926119e-08,5.1468307558962975e-06,3.7942233961247307e-07,2.370446926095971e-10,1.1500237465433046e-10,3.854376126754864e-05,5.015749535694949e-10,1.8111736548462603e-09,2.5227797521475552e-11,1.8939519956107104e-10,4.709752262011844e-07,8.859898928867178e-09,4.569007483041654e-09,1.41061589029135e-12,3.6869147670552466e-13,2.477171680068269e-11,1.686795774320633e-13,1.540093874846219e-09,1.1307155676991222e-14,3.76,0.0,0.4195270267993584,0.9968790334598381,1.248002490444044e-05,3.595174672438804e-07,0.10684756798776307,0.10693499979329531,2.623652545469959e-07,1.3113728477210348e-09,0.003056640392317641,2.5582841257265946e-06,1.866775479617652e-06,5.509076819277888e-06,4.4474786827090883e-07,4.885340244938303e-05,9.064573455156486e-05,0.006454200755389546,1.8918887667388649e-06,1.4101894135186413e-05,2.4771972702818053e-07,8.993522067763608e-09,8.325104397974903e-08,9.707953049150148e-08,6.776134714407614e-09,2.494674661327262e-09,2.700474070810696e-07,5.556296735384965e-10,5.513857100215729e-06,9.176376667073883e-11,1.3199034627515881e-06,7.56879119078514e-11,4.5027597361850134e-11,1.9925136606155806e-07,1.2584286049921844e-11,1.1772478604997608e-13,5.097560431659927e-18,1.1272026743821818e-16,8.718548664667031e-16,3.539120195597651e-11,1.1001652538421965e-18,2.6667755905639595e-13,6.510016809188177e-16,9.809069848147171e-12
