Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75)
3.1260611205308674e-09,0.7575059995339366,7.267274878011506e-10,7.483848576017975e-13,2.558364031818231e-10,8.129576360293949e-12,0.0,0.0,2.7566306147717234e-08,9.297553701912508e-14,1.545658822334765e-14,4.045366745044796e-16,1.5661755138777513e-20,4.615899894714668e-29,1.4530568475726518e-20,1.0692412189259283e-13,3.3690638908867195e-11,4.789182401625302e-16,5.633806222222453e-25,3.360448981765537e-24,7.758951411846604e-12,1.9033219966578305e-19,7.140072107464846e-13,3.4625155564349145e-23,4.528225013638165e-17,1.0979031331029687e-18,3.845924441751386e-18,1.0781150395103309e-22,2.5630952026777705e-24,5.1893417537960085e-25,1.4540880003985676e-20,6.59305670713542e-26,2.6094216655434273e-19,6.643912440252077e-34,3.76,0.0,0.978894060662593,0.999212297119041,1.5556662407384053e-12,1.627679405697765e-14,0.00010493266751379255,0.00010493270275022266,5.408927171378953e-12,3.0632146155837554e-15,0.0007876750559268714,2.252729906417966e-15,1.7645319863956973e-16,2.6054859995046272e-08,7.230009269495217e-10,9.74984064285361e-11,6.375315151563188e-10,3.8682929136490965e-06,1.1088427114156485e-14,2.566091123403885e-10,1.2390352193133546e-11,1.8882478100150395e-15,1.97756886120158e-12,4.320064261522063e-11,8.500473607530936e-21,1.0874508084041345e-19,9.149310270679867e-13,2.9781776612802306e-23,3.3707095624888614e-11,1.2479645486378786e-12,9.347863884970145e-16,3.951889776396041e-21,3.553925682334215e-19,5.793515605578784e-17,3.9849372596679966e-21,2.7303831205540063e-27,1.9510255641415489e-31,1.316105227904794e-31
3.1747956424480115e-09,0.7575062194246908,7.504107962636937e-10,7.84148856064091e-13,2.63863251532622e-10,8.52363930048135e-12,0.0,0.0,2.7996036751521452e-08,9.589664685057704e-14,1.619031715360313e-14,4.232331911990054e-16,1.6659058325331654e-20,4.840077787426936e-29,1.5010721391253375e-20,1.1010428923403033e-13,3.4732107858570754e-11,5.013678346999672e-16,5.9379849261169685e-25,3.5414846406047186e-24,8.002754367347228e-12,1.9932904976259168e-19,7.235909172068998e-13,3.739266921925581e-23,4.737145879627958e-17,1.1724088012124769e-18,4.029129517367521e-18,1.1635595723669986e-22,2.7669265337258883e-24,5.601223420935324e-25,1.5448322883803336e-20,7.10474846261238e-26,2.7756088336067586e-19,7.414416854136682e-34,3.76,0.0,0.9788923942945992,0.9992122698764904,1.6295042310392944e-12,1.704360924685497e-14,0.00010656845086284378,0.000106568487127629,5.532562892138991e-12,3.1490324355856856e-15,0.0007877018606124022,2.3297432092587493e-15,1.8261556340505554e-16,2.6438264597473486e-08,7.437739701575811e-10,1.0193142724373896e-10,6.571836317690001e-10,3.92859123759896e-06,1.1438425936110489e-14,2.646716570865413e-10,1.2751003602117045e-11,1.948294833392795e-15,2.0356863956486173e-12,4.4513816053859516e-11,9.039472421572692e-21,1.1390542767598545e-19,9.307451142699222e-13,3.2038273691738694e-23,3.4749340017006636e-11,1.2797047959275996e-12,9.788917930671189e-16,4.202499884410014e-21,3.685467655028133e-19,6.060972549684899e-17,4.2217705803478765e-21,2.9798612199373698e-27,2.1280230377082783e-31,1.4402367212978004e-31
3.2235301643651556e-09,0.7575064393151278,7.744946106616342e-10,8.210504766244003e-13,2.720137410498606e-10,8.930445119879255e-12,0.0,0.0,2.8425768266939397e-08,9.88629306578315e-14,1.6946892563891893e-14,4.424812074334023e-16,1.7703220355605728e-20,5.071610156652105e-29,1.5499413370287995e-20,1.133257365164546e-13,3.5788904746752685e-11,5.244990695560121e-16,6.254652847973637e-25,3.72987395506513e-24,8.25032861101323e-12,2.0860364676802111e-19,7.331318295088225e-13,4.033384109853045e-23,4.9522061231543644e-17,1.2508435491510176e-18,4.218080139199188e-18,1.2542958415665317e-22,2.9834509774884562e-24,6.038678365721655e-25,1.6396939837814543e-20,7.647255635247655e-26,2.949598642990517e-19,8.260643610560606e-34,3.76,0.0,0.978890727929419,0.9992122458343637,1.7056407620400218e-12,1.783393914324638e-14,0.00010820423141809165,0.00010820426872427754,5.656641435986611e-12,3.235746351846743e-15,0.0007877254647465631,2.408332552271701e-15,1.8890250371134415e-16,2.6821006587601682e-08,7.64784857691776e-10,1.0649085035716457e-10,6.771225737958174e-10,3.988889334100606e-06,1.1793959999476176e-14,2.7285889567517647e-10,1.3116007576421667e-11,2.009271455312817e-15,2.094528750148833e-12,4.584529525168929e-11,9.603699335514186e-21,1.1922739195541165e-19,9.466092860740843e-13,3.4428761907031177e-23,3.580693613599736e-11,1.311654302673973e-12,1.024353683956599e-15,4.464792603921426e-21,3.8194676415835965e-19,6.33652966953913e-17,4.4686624023892364e-21,3.247887455804813e-27,2.31805164058305e-31,1.5740090698921033e-31
3.2722646862822996e-09,0.757506659205248,7.989796632361053e-10,8.591081552654992e-13,2.802878573098711e-10,9.350207668521778e-12,0.0,0.0,2.8855500707433474e-08,1.0187438820201614e-13,1.772666390909682e-14,4.622878168044843e-16,1.8795684466239913e-20,5.310631502087425e-29,1.5996679591594464e-20,1.165882470544664e-13,3.686100653224887e-11,5.483215978924123e-16,6.584219953524054e-25,3.9258377105264604e-24,8.501674138524255e-12,2.1816012894066065e-19,7.426301451560597e-13,4.3456668817606176e-23,5.1734835718803083e-17,1.3333614732799909e-18,4.41286616759302e-18,1.3505619230531347e-22,3.2132456319432874e-24,6.502863451288667e-25,1.7387909498810396e-20,8.221915152178002e-26,3.1316306909658323e-19,9.188740118361778e-34,3.76,0.0,0.9788890615670519,0.9992122246279349,1.7841109666531732e-12,1.8648126969617938e-14,0.00010984000917959383,0.00010984004754017392,5.781146517090935e-12,3.3233461718596786e-15,0.0007877462330562673,2.4885155168508153e-15,1.9531513525770535e-16,2.720308752112109e-08,7.860314298811249e-10,1.1117811340270204e-10,6.973478456806007e-10,4.0491872031542044e-06,1.2155035953489123e-14,2.8117082730881725e-10,1.3485332663575627e-11,2.0711775959373114e-15,2.154091335734493e-12,4.7195021841482214e-11,1.0193933729526892e-20,1.2471356851587962e-19,9.6252365367291e-13,3.6959095344065926e-23,3.687986128831487e-11,1.3438077486084116e-12,1.0711920306531407e-15,4.739121548909127e-21,3.9559271663354366e-19,6.620309683999646e-17,4.725872287738019e-21,3.535536803750559e-27,2.521855907487182e-31,1.718017724693431e-31
3.3209992081994437e-09,0.7575068790950512,8.238666738908274e-10,8.983403419661977e-13,2.8868558594926207e-10,9.783141183134884e-12,0.0,0.0,2.9285234086316915e-08,1.0493101924557668e-13,1.8529980610088535e-14,4.826600756446445e-16,1.9937915672950166e-20,5.557277288603473e-29,1.6502555309723195e-20,1.1989160517848402e-13,3.7948390208909475e-11,5.728450501288118e-16,6.927109056476502e-25,4.129601745242914e-24,8.756790945560101e-12,2.280026308263736e-19,7.520860607379753e-13,4.676938794244878e-23,5.4010556038872404e-17,1.4201208752061755e-18,4.613577518446461e-18,1.4526026112969946e-22,3.456904316889645e-24,6.994968709311256e-25,1.8422424357690425e-20,8.830100189138781e-26,3.3219481455655035e-19,1.020525005866445e-33,3.76,0.0,0.978887395207498,0.9992122059103221,1.8649499737065945e-12,1.9486515431328428e-14,0.00011147578414740722,0.00011147582357532382,5.906062448968689e-12,3.411821816026509e-15,0.0007877645124226307,2.5703099493519217e-15,2.0185458818864459e-16,2.758450895018473e-08,8.075115424141625e-10,1.1599464111092076e-10,7.178589530300442e-10,4.109484844759928e-06,1.2521660583658654e-14,2.8960745118849327e-10,1.3858947644857387e-11,2.1340131811003966e-15,2.2143695928828885e-12,4.8562937579802745e-11,1.0810967487290911e-20,1.3036656036685446e-19,9.784883281581496e-13,3.9635296342340323e-23,3.796809281491395e-11,1.3761599167032577e-12,1.1194267769982079e-15,5.025845373029655e-21,4.094847677998194e-19,6.912435460285137e-17,4.993662127044453e-21,3.843929497116091e-27,2.7402110136467935e-31,1.8728858518840855e-31
3.3829567518877497e-09,0.7575071586465738,8.560876781468147e-10,9.499421295088895e-13,2.9954029942950664e-10,1.035289569354977e-11,0.0,0.0,2.983156737491885e-08,1.0888221987216338e-13,1.9585804186137022e-14,5.093876231921052e-16,2.1464262622830603e-20,5.88206799467319e-29,1.715817511306695e-20,1.241498935210614e-13,3.935283895367465e-11,6.050495105947943e-16,7.382956091434417e-25,4.40027887688204e-24,9.086572957757179e-12,2.4093513390940464e-19,7.640467181089471e-13,5.1268478076610096e-23,5.699583408637447e-17,1.5368008014500032e-18,4.8774440429058604e-18,1.5910640025044202e-22,3.787654722584074e-24,7.662837124367305e-25,1.9802402743866585e-20,9.653930589354576e-26,3.576255295423966e-19,1.1636232580206201e-33,3.76,0.0,0.9788852767226356,0.9992121852290755,1.9711982141575557e-12,2.05878614134313e-14,0.00011355538600821921,0.00011355542681167709,6.065440971317447e-12,3.5255521797041423e-15,0.000787784636330819,2.676652651391477e-15,2.1035328598030113e-16,2.8068470791833036e-08,8.351536380790013e-10,1.223068798159049e-10,7.443472033384553e-10,4.186142573475363e-06,1.299578269658344e-14,3.0051319362738186e-10,1.4340079680518282e-11,2.2152396453620755e-15,2.2920291638410534e-12,5.0328176655036174e-11,1.1635380363787437e-20,1.3779832540843144e-19,9.988574676017546e-13,4.325799860789317e-23,3.937365534907883e-11,1.4175689922614507e-12,1.1827964212088598e-15,5.408834133055485e-21,4.275016888907167e-19,7.296066358346243e-17,5.349802265016266e-21,4.267789504615815e-27,3.0400941767861323e-31,2.086482689648634e-31
3.4449142955760557e-09,0.7575074381975847,8.889609254708936e-10,1.0035100541808655e-12,3.1059475199421445e-10,1.0944726862266817e-11,0.0,0.0,3.0377902227715065e-08,1.1290643238361376e-13,2.0680966055353284e-14,5.370550945130734e-16,2.3076557574103834e-20,6.219685224528056e-29,1.7827840113740076e-20,1.284734171439709e-13,4.078190317660672e-11,6.384220724443229e-16,7.861969879511405e-25,4.6844240604476885e-24,9.42245037481202e-12,2.543450789056215e-19,7.759395615351023e-13,5.610620010317111e-23,6.00856632834755e-17,1.6609435615457627e-18,5.1512179402193576e-18,1.7397990534061721e-22,4.143097095129486e-24,8.380406883442196e-25,2.1257223091865206e-20,1.0537213367243415e-25,3.8448683372671906e-19,1.3236753705559847e-33,3.76,0.0,0.978883158242319,0.9992121675452588,2.081404024487579e-12,2.1729577206471906e-14,0.00011563498335386867,0.00011563502555360314,6.225429387232129e-12,3.6406617878928215e-15,0.0007878017626037075,2.785667055271957e-15,2.190612040442077e-16,2.8551372369799346e-08,8.6316541943024e-10,1.2883319830564402e-10,7.712956341463295e-10,4.2627999345733855e-06,1.3478898730511195e-14,3.11620469937362e-10,1.4828032158969942e-11,2.2979681514185877e-15,2.3708288952619778e-12,5.212260131342134e-11,1.2506092121824553e-20,1.4550931733206008e-19,1.0193083239558992e-12,4.713962169498968e-23,4.0803874203966174e-11,1.4592807141157362e-12,1.2484960893117926e-15,5.813203640374765e-21,4.459169335594907e-19,7.693638314682982e-17,5.724017853245738e-21,4.7295771040416925e-27,3.3665359534218724e-31,2.3200972053440108e-31
3.5237271511475987e-09,0.7575077937986359,9.317219473887866e-10,1.0745520346792358e-12,3.249451177923254e-10,1.1730163861636451e-11,0.0,0.0,3.107286768069803e-08,1.1813092326609719e-13,2.2132040504853806e-14,5.73630090213476e-16,2.5256663314994397e-20,6.668135261191087e-29,1.8700096309689982e-20,1.3406672145643023e-13,4.263523590640924e-11,6.825924382331885e-16,8.506300886207185e-25,5.066122947672283e-24,9.858510249479535e-12,2.7210643507782196e-19,7.909704376474144e-13,6.277880578635639e-23,6.416960841429314e-17,1.8302053355680885e-18,5.514079696154791e-18,1.944713884601971e-22,4.633035883544695e-24,9.369250888885196e-25,2.3219989790799555e-20,1.1751571417263397e-25,4.2080574637009775e-19,1.554390571669567e-33,3.76,0.0,0.9788804634441335,0.9992121486862262,2.227423606223548e-12,2.3241333806975686e-14,0.00011828032064851612,0.00011828036465418634,6.42977879375894e-12,3.789048236293977e-15,0.0007878199121171853,2.9282600103479626e-15,2.3044424871552873e-16,2.916411829503326e-08,8.993251478972691e-10,1.374488083818064e-10,8.062386888099923e-10,4.3603111052093945e-06,1.4106465026306821e-14,3.260406668243851e-10,1.5458487771734738e-11,2.4053730541920156e-15,2.4726989692701982e-12,5.4447180403954936e-11,1.368329058594601e-20,1.5573008651108559e-19,1.0454412028424425e-12,5.2472861128622233e-23,4.2658735817771257e-11,1.5127615170449047e-12,1.3355004570899138e-15,6.3596953735429656e-21,4.699180438290363e-19,8.219913764040921e-17,6.2270315561699655e-21,5.3759740081278405e-27,3.823042987481804e-31,2.6485493149411766e-31
3.6025400067191416e-09,0.7575081493988598,9.755434162216977e-10,1.148915194858654e-12,3.3961857504494953e-10,1.2552953361277554e-11,0.0,0.0,3.176783575861899e-08,1.2347355303270076e-13,2.364940686121536e-14,6.117781043697429e-16,2.7587606781651114e-20,7.13839562534034e-29,1.9595347889826648e-20,1.39763985981236e-13,4.452822630787546e-11,7.287249390486404e-16,9.191760525536222e-25,5.471489937761372e-24,1.030443307486112e-11,2.906714556312891e-19,8.058930400775317e-13,7.00694900754146e-23,6.84284308819057e-17,2.0128796001986037e-18,5.893653633168547e-18,2.1683238128169747e-22,5.167969658150019e-24,1.0448605919433238e-24,2.5313301401108197e-20,1.3073702653734545e-25,4.596346229366315e-19,1.818936688584677e-33,3.76,0.0,0.9788777686533017,0.9992121331999692,2.3801121822705978e-12,2.4820985220952753e-14,0.00012092565063757657,0.00012092569648237329,6.6350139168106775e-12,3.939593816660985e-15,0.0007878346885227073,3.0753193607469793e-15,2.421748577718114e-16,2.97751602169428e-08,9.360673498967534e-10,1.4642117854487857e-10,8.419226644593015e-10,4.457821681004505e-06,1.4748640037235638e-14,3.40786959856352e-10,1.6099751057122805e-11,2.515208100898049e-15,2.576380423934924e-12,5.681854870732392e-11,1.494179356990744e-20,1.664226172954631e-19,1.0717071438658045e-12,5.827617898918862e-23,4.455332379637396e-11,1.5666957614639427e-12,1.4264248806523727e-15,6.943653403128993e-21,4.945646996725857e-19,8.769680523173695e-17,6.761343992658987e-21,6.0937681443881756e-27,4.329435900641083e-31,3.0150721292887205e-31
3.6813528622906846e-09,0.7575085049982573,1.0204280492746558e-09,1.2266778861794025e-12,3.54615064585387e-10,1.341401136121857e-11,0.0,0.0,3.246280651255892e-08,1.2893432071480067e-13,2.5234542056719216e-14,6.515279797756318e-16,3.00761795414699e-20,7.631067318655657e-29,2.051374612249039e-20,1.455643258631313e-13,4.6460778040760944e-11,7.768596913698994e-16,9.920530699198188e-25,5.9016270036196166e-24,1.0760218832688401e-11,3.100575260840924e-19,8.207081757074256e-13,7.80199364713404e-23,7.286528236087301e-17,2.209758055947685e-18,6.290321577333108e-18,2.411855613465942e-22,5.750889239812398e-24,1.1624454090857161e-24,2.75425692506799e-20,1.4510450192426308e-25,5.010860543803413e-19,2.1213838437196173e-33,3.76,0.0,0.978875073869822,0.9992121204646327,2.5396182171907145e-12,2.6469966802798105e-14,0.00012357097332126932,0.00012357102103818796,6.841082672873951e-12,4.092258869496038e-15,0.0007878467136746289,3.226927832553663e-15,2.54258229675716e-16,3.038450460314242e-08,9.733833658936183e-10,1.5575599101785612e-10,8.783455016458929e-10,4.555331661959495e-06,1.5405456201527123e-14,3.5585934560917585e-10,1.6751696193877988e-11,2.6274731484747437e-15,2.6818547636416735e-12,5.923646327257456e-11,1.6285298464400505e-20,1.7759816364490977e-19,1.098106614001069e-12,6.457991610860717e-23,4.648754325360709e-11,1.6210640107811638e-12,1.5213530104251834e-15,7.566731459160523e-21,5.198574074012545e-19,9.343462647495505e-17,7.3281239053844e-21,6.889067822229113e-27,4.889916958424567e-31,3.4231581497397336e-31
3.760165717862228e-09,0.7575088605968286,1.0663784845684429e-09,1.3079185233511171e-12,3.699345276324786e-10,1.4314256163307171e-11,0.0,0.0,3.31577799926463e-08,1.3451322535227024e-13,2.688892279862176e-14,6.929083135759901e-16,3.2729321908055465e-20,8.146758802000314e-29,2.1455442839271024e-20,1.5146686294719209e-13,4.843279500638811e-11,8.270366600094037e-16,1.0694902897815028e-24,6.357675074876568e-24,1.1225867504693896e-11,3.3028200673871834e-19,8.354166453873974e-13,8.667363067246763e-23,7.74832848113489e-17,2.4216647795939288e-18,6.704465741503525e-18,2.6765858649918676e-22,6.384910928535733e-24,1.2903025480991228e-24,2.9913293678722453e-20,1.6068927433864108e-25,5.452750617819332e-19,2.4661906789705322e-33,3.76,0.0,0.9788723790936934,0.9992121099695738,2.706090148475583e-12,2.8189710405782366e-14,0.00012621628869980876,0.00012621633832165426,7.047936036616675e-12,4.247004447870517e-15,0.0007878564982160221,3.383169962554255e-15,2.666996716260253e-16,3.0992157897546516e-08,1.0112646360492269e-09,1.6545884456422855e-10,9.155051487366175e-10,4.652841048075146e-06,1.6076946895281545e-14,3.712578206537001e-10,1.7414198868725863e-11,2.7421680731737575e-15,2.7891036854994762e-12,6.170068199425322e-11,1.7717591413162198e-20,1.892680462252806e-19,1.1246400794721427e-12,7.141570179869401e-23,4.846129954139687e-11,1.6758474366625553e-12,1.6203683220184859e-15,8.230617209174018e-21,5.457966333425835e-19,9.941785362318029e-17,7.928554649741407e-21,7.768359869596872e-27,5.508942489806411e-31,3.876541409403433e-31
3.838978573433771e-09,0.7575092161945742,1.113397281854852e-09,1.392715577933681e-12,3.8557690578386576e-10,1.5254608303246878e-11,0.0,0.0,3.385275624812601e-08,1.4021026599333096e-13,2.8614025570731145e-14,7.359474591246764e-16,3.5554122897876285e-20,8.686086176085817e-29,2.2420590443643413e-20,1.574707257287006e-13,5.044418134801563e-11,8.792956588987635e-16,1.1517282964438298e-24,6.840814941445386e-24,1.1701379072610974e-11,3.513622327186217e-19,8.500192439812323e-13,9.607589601092253e-23,8.228553068838911e-17,2.6494569610932436e-18,7.136468726490883e-18,2.9638416983293603e-22,7.073278727080333e-24,1.4290802328714765e-24,3.243106287727226e-20,1.775652260742018e-25,5.923190938650052e-19,2.858232226214897e-33,3.76,0.0,0.9788696843249148,0.9992121012967831,2.8796763867213428e-12,2.998164439085074e-14,0.00012886159677340486,0.00012886164833279627,7.255527860911463e-12,4.403792305546039e-15,0.0007878644601557951,3.544132097657768e-15,2.795046020129879e-16,3.159812652052472e-08,1.04970269915223e-09,1.755352554439004e-10,9.533995618850505e-10,4.750349839352242e-06,1.6763146433396765e-14,3.8698238155530645e-10,1.808713625833912e-11,2.8592927720456692e-15,2.8981090775928097e-12,6.421096361204023e-11,1.92425480403009e-20,2.0144365459840314e-19,1.1513080057397212e-12,7.881648287736897e-23,5.047449825014049e-11,1.731027800587735e-12,1.7235541163646225e-15,8.937032149791773e-21,5.72382811452816e-19,1.0565175098740354e-16,8.563833946801202e-21,8.738524602682775e-27,6.191232485444909e-31,4.379209097709104e-31
3.917791429005314e-09,0.7575095717914948,1.1614869236212514e-09,1.4811475720291215e-12,4.015421410109951e-10,1.6235990483482307e-11,0.0,0.0,3.454773532741603e-08,1.4602544169441463e-13,3.041132663498981e-14,7.806735278333408e-16,3.855782018751184e-20,9.249673363848473e-29,2.3409341919506482e-20,1.6357504930365202e-13,5.2494841451197356e-11,9.33676351874727e-16,1.2390195930911641e-24,7.352268157994471e-24,1.2186753518173864e-11,3.7331551400474545e-19,8.645167604107459e-13,1.0627392877734617e-22,8.727508315056083e-17,2.8940256412589365e-18,7.586713522160333e-18,3.275001533026909e-22,7.81936654737935e-24,1.5794523191159254e-24,3.5101551741703986e-20,1.9580903304675653e-25,6.423380245165415e-19,3.302829193188002e-33,3.76,0.0,0.9788669895634852,0.9992120941059538,3.060525315801845e-12,3.184719363544722e-14,0.00013150689754226331,0.00013150695107163796,7.463814708254894e-12,4.562584885230581e-15,0.0007878709398008301,3.7099023942473e-15,2.926785523962598e-16,3.220241686904389e-08,1.0886891915601805e-09,1.8599065835936024e-10,9.920267050031725e-10,4.847858035791579e-06,1.7464090070500393e-14,4.030330248751957e-10,1.8770387011511137e-11,2.9788471580861264e-15,3.008853017244292e-12,6.676706771035301e-11,2.086413420027904e-20,2.1413644940407263e-19,1.1781108574895027e-12,8.681655292446613e-23,5.252704520907335e-11,1.7865874359950631e-12,1.8309935198618783e-15,9.68773149852097e-21,5.996163419225352e-19,1.1214159525161137e-16,9.235173644539925e-21,9.80685111852323e-27,6.9417803813434895e-31,4.9354135540594325e-31
