Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41)
3.8120637734279683e-16,0.6275818394185839,4.597820290126313e-21,1.6436709873396107e-23,4.3050500554271855e-25,4.939112880888891e-30,0.0,0.0,2.775776283155799e-16,3.725696585964086e-29,1.797500171904171e-36,4.753853052348075e-38,1.5838013128437825e-45,2.413443757561351e-52,1.167334989742627e-36,5.294936200334843e-29,5.6117394200118895e-39,2.0668925273804166e-38,8.752195592582875e-50,1.8929343008377825e-48,9.76748695270465e-28,1.032768610883998e-42,1.8809338292466103e-21,1.595686687738395e-64,6.848804138140874e-52,1.8849161304128374e-44,5.955347144460486e-42,3.9484846219843525e-56,1.5164042406108485e-83,9.025364493520004e-73,6.266827461965025e-55,9.475848850392722e-60,6.906004721574795e-49,1.998430057385911e-84,3.76,0.0,0.5282460875604735,0.9999999996375606,2.652852010387529e-34,1.5868674304343833e-49,9.064144656427325e-13,9.064144656427376e-13,1.4782894926102446e-27,2.0013565526996115e-31,3.6243910630840057e-10,4.030381188959218e-31,1.069825548213267e-32,2.7758222490537536e-16,6.817691466702823e-25,5.269673330748724e-33,2.6140741955229555e-25,2.267217726282724e-14,2.768747114432898e-30,4.30504027918984e-25,1.650088394471642e-27,1.8302162749449675e-31,2.246806906128963e-28,2.785791400863094e-26,1.3815400417347881e-50,1.8458341258090525e-42,1.880933892010403e-21
7.624130778385177e-16,0.6275818394186927,9.19615735422163e-21,3.287343580159863e-23,1.7220211155354573e-24,1.975740866708751e-29,0.0,0.0,5.551554918118422e-16,1.4902795815727181e-28,1.4380012028896862e-35,3.803085166070574e-37,1.2670530023386883e-44,1.9307563481096986e-51,4.6693427816946147e-36,2.117975769754963e-28,4.489394753192694e-38,1.653515206336529e-37,7.001835352967788e-49,1.5143485573491366e-47,3.906997265080694e-27,8.262154979833321e-42,3.761869147078767e-21,5.106203589468084e-63,1.0958094958376844e-50,1.5079344866463367e-43,4.764282421280832e-41,6.317928463298863e-55,9.732198032350876e-82,2.888276445554017e-71,1.0026932176181966e-53,1.5193743511197857e-58,1.1049620078640878e-47,1.7825703626143782e-82,3.76,0.0,0.5282460875595555,0.9999999992751214,2.1222831808172332e-33,2.5389898447558758e-48,1.8128296996610703e-12,1.8128296996610913e-12,5.913160993448746e-27,8.005431049355434e-31,7.248780244923498e-10,1.612153497575959e-30,4.279307806781577e-32,5.551646830472142e-16,2.7270782887928233e-24,4.2157417460954677e-32,1.0456303396496292e-24,4.5344373744200006e-14,1.1074995492534578e-29,1.7220172059333325e-24,6.600357702570224e-27,7.320873666601733e-31,8.987233283930173e-28,1.1143172639543616e-25,2.2104658020108286e-49,1.4766683888724993e-41,3.761869398134092e-21
1.1436197783342384e-15,0.6275818394188016,1.379487907575223e-20,4.93101633208534e-23,3.6592955525110196e-24,4.198588862445648e-29,0.0,0.0,8.327333552143629e-16,3.1668447025762923e-28,4.111785470654165e-35,1.087444855901724e-36,3.6229994107919954e-44,5.52075733636337e-51,9.92235505183037e-36,4.5006992686246e-28,1.2836865382824662e-37,4.7280208745479564e-37,2.0021016799457292e-48,4.330091220175373e-47,8.30237074079341e-27,2.3624603837443774e-41,5.642804385483516e-21,2.3887962955568623e-62,4.0333075068759256e-50,4.476681919077418e-43,1.4140910169017563e-40,2.408752948120439e-54,5.425151963045748e-81,1.3555927904000176e-70,3.69057759368804e-53,5.753994777770449e-58,4.212540199741827e-47,1.0047284172980492e-81,3.76,0.0,0.5282460875586374,0.9999999989126825,6.0684046232998596e-33,9.345170224691371e-48,2.7192449336778262e-12,2.719244933677871e-12,1.2565468379054132e-26,1.7011543792063114e-30,1.0873165711505195e-09,3.4258268185352804e-30,9.093535545337205e-32,8.327471396342246e-16,5.795042400742597e-24,1.2054388776863414e-31,2.22196488232488e-24,6.80165702248876e-14,2.3534369812267554e-29,3.6592872459199175e-24,1.4025762635381613e-26,1.5556866052651994e-30,1.9097874219493245e-27,2.3679246215626025e-25,8.135983443434568e-49,4.222349467035362e-41,5.642804918976177e-21
1.5248264788299593e-15,0.6275818394189107,1.8393985454728516e-20,6.574689243126488e-23,6.242328315389635e-24,7.162517263582697e-29,0.0,0.0,1.1103112185231424e-15,5.402265021406944e-28,8.672947312705646e-35,2.2937363553673213e-36,7.641993214330163e-44,1.1644877073694394e-50,1.692637170404458e-35,7.677664079202854e-28,2.7076669373479123e-37,9.972766260314832e-37,4.223045031401888e-48,9.1334173953253e-47,1.4162869122406548e-26,4.983113673300156e-41,7.523739544460862e-21,7.706431288686094e-62,1.022934298443927e-49,9.754456140957843e-43,3.0806736342362913e-40,6.481150890614027e-54,2.0503410562621342e-80,4.2259029055701375e-70,9.360104880721914e-53,1.4993235939409587e-57,1.1332721417695679e-46,4.656894760776446e-81,3.76,0.0,0.5282460875577194,0.999999998550244,1.2800024210425195e-32,2.370137716054013e-47,3.6256601676930013e-12,3.6256601676930773e-12,2.1435211166111673e-26,2.901969461599911e-30,1.4497547462832903e-09,5.844058079775084e-30,1.5512511168617788e-31,1.1103295946664068e-15,9.885661461704554e-24,2.5426199629664175e-31,3.79041104537587e-24,9.068876670489003e-14,4.014687006872744e-29,6.242314147386503e-24,2.392630314584368e-26,2.6538196856384146e-30,3.257872967704668e-27,4.0394012097250873e-25,2.063461753360179e-48,8.906158808280196e-41,7.523740454536657e-21
2.2872398798214008e-15,0.6275818394191283,2.759310098018794e-20,9.862035438675973e-23,1.2923949092085701e-23,1.4829836695250153e-28,0.0,0.0,1.6654669449206974e-15,1.1184704592127746e-27,2.3688511479978967e-34,6.264905903097572e-36,2.087283275256013e-43,3.1805772970850956e-50,3.5043904789706414e-35,1.589562931556958e-27,7.395478800122429e-37,2.723871994629809e-36,1.153464139862168e-47,2.4946198143944234e-46,2.9322424338250313e-26,1.36104303251519e-40,1.1285609676004315e-20,4.2419812679918845e-61,3.577252035904665e-49,2.831418366986606e-42,8.939357403507047e-40,2.6216327830952675e-53,1.4995789754593374e-79,2.082295699375338e-69,3.2732744181097647e-52,5.514200651081717e-57,4.582123197148925e-46,5.7273474814222276e-80,3.76,0.0,0.5282460875558833,0.9999999978253681,3.4960839671218156e-32,8.288487106342255e-47,5.438490635719637e-12,5.438490635719796e-12,4.437888036682222e-26,6.008159533097469e-30,2.1746302246026485e-09,1.2099381068016054e-29,3.211671656279546e-31,1.6654945010816846e-15,2.046700807286345e-23,6.944684372690811e-31,7.847565330829808e-24,1.3603315966328682e-13,8.311900286480826e-29,1.2923919766169814e-23,4.9536375682606895e-26,5.494401306188009e-30,6.745012762464918e-27,8.363067876447489e-25,7.216026393341549e-48,2.432548438416034e-40,1.1285611560200787e-20
3.0496532808128426e-15,0.6275818394193463,3.679363102835236e-20,1.3149382219437398e-22,2.1980253537589124e-23,2.5222888031581484e-28,0.0,0.0,2.220622670973533e-15,1.9022254043194602e-27,4.956429279636248e-34,1.3108279296309767e-35,4.36732878893968e-43,6.65483177175754e-50,5.960050469573511e-35,2.7034302815335045e-27,1.547381607823469e-36,5.699251580996292e-36,2.4134699034712304e-47,5.219579400942974e-46,4.9869766380051754e-26,2.8477574564526725e-40,1.5047479515464904e-20,1.3613649718229352e-60,8.938580668236316e-49,6.191993560342196e-42,1.9545014378438987e-39,7.101699813659696e-53,5.533569405143168e-79,6.534018784208914e-69,8.179022143807676e-52,1.4324122921779298e-56,1.2409909263255164e-45,2.602224066951145e-79,3.76,0.0,0.5282460875540472,0.9999999971004934,7.314977538609483e-32,2.0710673418029286e-46,7.251321103740456e-12,7.251321103740727e-12,7.547684638747657e-26,1.0218305939916342e-29,2.899504336693773e-09,2.0577879205604673e-29,5.462217554697264e-31,2.2206594017793055e-15,3.4809021495621055e-23,1.4530603466403526e-30,1.334665387543614e-23,1.81377552619164e-13,1.4136366092651236e-28,2.198020367343531e-23,8.42484041217334e-26,9.344545178644908e-30,1.1471500608290712e-26,1.4223388713416533e-24,1.8030886140781206e-47,5.089705309850353e-40,1.504748271998971e-20
3.8120666818042845e-15,0.6275818394195642,4.5995676636627407e-20,1.6436729627281457e-22,3.358086190665926e-23,3.8536780748225187e-28,0.0,0.0,2.7757783966570278e-15,2.9061706936152295e-27,9.022990482527527e-34,2.3863122091039497e-35,7.950618676444687e-43,1.2114867011109725e-49,9.105610412384079e-35,4.130230634701673e-27,2.8169491520112994e-36,1.0375269951962494e-35,4.393699105828277e-47,9.502045216480471e-46,7.618973716393703e-26,5.18423383240587e-40,1.8809349041979595e-20,3.557203181590667e-60,1.8964176059743912e-48,1.1617024021658842e-41,3.66637451776545e-39,1.5954733813593309e-52,1.6535875328597175e-78,1.6797982002962559e-68,1.7352688059412057e-51,3.137556249625925e-56,2.7876050044536897e-45,9.523953790107506e-79,3.76,0.0,0.5282460875522111,0.9999999963756201,1.3316637642065798e-31,4.393995244271642e-46,9.064151571755045e-12,9.064151571755457e-12,1.1531155577037747e-25,1.5611262595837378e-29,3.6243769849714763e-09,3.1438350704107616e-29,8.345042265844818e-31,2.775824296350866e-15,5.318032064881765e-23,2.6452409260531542e-30,2.0390671968699336e-23,2.2672194557234152e-13,2.1597173888244196e-28,3.358078574356059e-23,1.2871252785596288e-25,1.427636523981429e-29,1.752586134206249e-26,2.1730124711497333e-24,3.825449179958053e-47,9.2656143830918e-40,1.880935393776948e-20
5.336893483787168e-15,0.6275818394199998,6.440440973265909e-20,2.3011426364080526e-22,6.457480875252352e-23,7.411336859208751e-28,0.0,0.0,3.8860898468928e-15,5.588463381630057e-27,2.3823357224176832e-33,6.300568011020372e-35,2.099243452044615e-42,3.198682041034072e-49,1.7509765224841253e-34,7.942286813631325e-27,7.437576554380645e-36,2.739377258170011e-35,1.1601115529641387e-46,2.5088202885663042e-45,1.4651016794720898e-25,1.3687906895867675e-39,2.6333087136513996e-20,1.9899040773647317e-59,6.947885903718906e-48,3.1786301696450625e-41,1.00301876150203e-38,6.188048530496085e-52,1.3824958135820864e-77,9.478350695983629e-68,6.357486611263911e-51,1.2135954964556798e-55,1.0809688602019186e-44,1.2251744184728323e-77,3.76,0.0,0.5282460875485391,0.9999999949258783,3.515985262828621e-31,1.6098233873183464e-45,1.268981250776513e-11,1.2689812507765927e-11,2.217399741729432e-25,3.001990317418029e-29,5.074117798155624e-09,6.045483541674228e-29,1.6047255123520916e-30,3.886154066731008e-15,1.0226387151660497e-22,6.98421641094581e-30,3.921054019716716e-23,3.174107314704283e-13,4.1530600919454795e-28,6.457466237417477e-23,2.475096290289954e-25,2.7452994087122e-29,3.37016105691528e-26,4.1786260278782454e-24,1.4015258076776327e-46,2.4463955699434667e-39,2.6333096550944227e-20
8.386547087752934e-15,0.627581839420871,1.0124032988413369e-19,3.6160827477823207e-22,1.5754297744535075e-22,1.8085884216701405e-27,0.0,0.0,6.106712742867173e-15,1.3634158288000155e-26,9.212115080963126e-33,2.436329608158763e-34,8.117842205049115e-42,1.2368794270408973e-48,4.271851775676525e-34,1.937677197230017e-26,2.875992765476961e-35,1.0592736893473935e-34,4.486333604887188e-46,9.701210709002188e-45,3.5744044226245326e-25,5.2928968113920747e-39,4.138055951505284e-20,2.113919233508582e-58,4.40614615671005e-47,1.2623880568125008e-40,3.982987555232437e-38,3.981255299942445e-51,2.5404662691501696e-76,1.0616040495077477e-66,4.0317332331712803e-50,8.108325825297807e-55,6.95300061393332e-44,3.472796421594956e-76,3.76,0.0,0.5282460875411948,0.9999999920264123,1.3595758386724128e-30,1.0209029513089105e-44,1.994113437970942e-11,1.9941134379711363e-11,5.40978039429698e-25,7.323946097124752e-29,7.973581600820652e-09,1.474914894967338e-28,3.9150619738959664e-30,6.106813532898433e-15,2.494928630362875e-22,2.7006857862026036e-29,9.566184240560557e-23,4.987883032337305e-13,1.0132208921533583e-27,1.5754262074986378e-22,6.038485078266032e-25,6.697724465796204e-29,8.222172138626142e-26,1.0194581869325146e-23,8.88806775122756e-46,9.459824184374745e-39,4.138058248340936e-20
1.1436200691718701e-14,0.6275818394217425,1.3810087647374325e-19,4.931023879085156e-22,2.918536942903537e-22,3.3512327394981796e-27,0.0,0.0,8.327335632840198e-15,2.525773946729024e-26,2.286217326788236e-32,6.046362181367645e-34,2.0147252480590213e-41,3.069625858962223e-48,7.913748756548317e-34,3.5896121023242536e-26,7.13749644914385e-35,2.6288529899878885e-34,1.1134711095201711e-45,2.4075986367412394e-44,6.621705120173172e-25,1.3135650319905484e-38,5.642802680851799e-20,8.921920056768892e-58,1.4354175622370575e-46,3.1605645472236374e-40,9.971569997837175e-38,1.3142073915171222e-50,1.349843822460737e-75,4.488022583711754e-66,1.3134429640094109e-49,2.695600958637726e-54,2.2945677099540784e-43,2.2748917371333197e-75,3.76,0.0,0.5282460875338506,0.9999999891269701,3.374128322553434e-30,3.325858867024248e-44,2.719245625155245e-11,2.7192456251556046e-11,1.002179526384134e-24,1.3567855899854153e-28,1.087302161824892e-08,2.732329716856597e-28,7.252814652691021e-30,8.327472899523236e-15,4.621939439097453e-22,6.702428645792081e-29,1.7721679672988933e-22,6.801658749531668e-13,1.8770259753768334e-27,2.9185303422166003e-22,1.118649732005677e-24,1.2407803816617688e-28,1.5231851615379459e-25,1.8885807419036788e-23,2.8955210979410537e-45,2.347692514407014e-38,5.64280693581716e-20
1.7535507899650236e-14,0.627581839423485,2.1189582673012323e-19,7.560909203304567e-22,6.844653920132177e-22,7.863292007353644e-27,0.0,0.0,1.2768581394787913e-14,5.923532584365223e-26,8.303567410843096e-32,2.1960451266066004e-33,7.318197493933109e-41,1.1148911269517326e-47,1.8559591862002377e-33,8.41848037491751e-26,2.592346256821596e-34,9.54802180897084e-34,4.0447709638194817e-45,8.744425424675106e-44,1.552945233935356e-24,4.77088302963577e-38,8.652294614483356e-20,8.190602762003973e-57,8.218353341432416e-46,1.1553329770219521e-39,3.644964811176096e-37,7.518159751378683e-50,2.1243260368245118e-74,4.146821096798425e-65,7.520003027084274e-49,1.5939264081936807e-53,1.3118537231757301e-42,5.5305016006708324e-74,3.76,0.0,0.5282460875191621,0.999999983328157,1.2254872567963506e-29,1.904190571724397e-43,4.1695099994934796e-11,4.169509999494322e-11,2.3503431449454116e-24,3.1819795607718345e-28,1.6671830319901604e-08,6.407954222969036e-28,1.700970306840615e-29,1.2768791334235282e-14,1.0839531259598475e-21,2.4343295028660454e-28,4.1561495984922603e-22,1.0429210182604813e-12,4.402066339768986e-27,6.844638476604024e-22,2.6234958276642806e-24,2.9099426406749463e-28,3.572226407579908e-25,4.4291648107360326e-23,1.6578047719006592e-44,8.526845669482967e-38,8.652304593373615e-20
2.9734122315513306e-14,0.6275818394269702,3.59781150780424e-19,1.282069211572475e-21,1.965641519138962e-21,2.2604916545494945e-26,0.0,0.0,2.1651072846692943e-14,1.7011147549486773e-25,4.149431699461102e-31,1.0973999667672762e-32,3.657778996681051e-40,5.571292371488284e-47,5.329923311507059e-33,2.417610225656812e-25,1.2954381901285193e-33,4.771303963224289e-33,2.021896992819386e-44,4.369735518508218e-43,4.4597341620574956e-24,2.3840899855480216e-37,1.4671272381608598e-19,1.2917564663146937e-55,7.385027521773911e-45,5.791913118135789e-39,1.827264650065686e-36,6.614290559666571e-49,6.566784535518111e-73,6.776539973821056e-64,6.757497480685814e-48,1.5073471941136598e-52,1.152726885495316e-41,2.666910395086651e-72,3.76,0.0,0.5282460874897852,0.999999971730816,6.123965072136088e-29,1.7111096105428288e-42,7.070038748048471e-11,7.070038748050892e-11,6.749676237434699e-24,9.13797413241767e-28,2.826916240163245e-08,1.840230458352791e-27,4.884921374722087e-29,2.1651427009531055e-14,3.112886064064103e-21,1.2164749738393567e-27,1.1935592230284017e-21,1.7684313043488856e-12,1.2641814357129205e-26,1.965637106055786e-21,7.534129972914462e-24,8.356875486165214e-28,1.0258686345709656e-24,1.271963449450175e-22,1.4897072622666476e-43,4.26100723297711e-37,1.46713010388841e-19
5.413135114723944e-14,0.6275818394339409,6.567334735685391e-19,2.3340307138969216e-21,6.511769481669335e-21,7.504282406669905e-26,0.0,0.0,3.941605546256072e-14,5.635446445728556e-25,2.5722840853806258e-30,6.802911065047094e-32,2.2684678233261706e-39,3.4537063118710665e-46,1.7656925300308712e-32,8.009040466323006e-25,8.030573391166917e-33,2.9577872708190897e-32,1.254218483730628e-43,2.7088527486472782e-42,1.4774190386067448e-23,1.4779266882083825e-36,2.6709203515786174e-19,2.843057090874295e-54,8.785325333442876e-44,3.5947433141008777e-38,1.134080282475831e-35,7.672060717771677e-48,3.132117670510303e-71,1.5349318751758158e-62,8.038828770063057e-47,1.95807154654812e-51,1.3337315378651758e-40,2.0043274704249463e-70,3.76,0.0,0.5282460874310313,0.9999999485372753,3.796321784297085e-28,2.0355593548729506e-41,1.2871096244672544e-10,1.2871096244680563e-10,2.236017911712236e-23,3.0272204148375472e-27,5.146268535121239e-08,6.096307962857809e-27,1.61833597472095e-28,3.94166935837094e-14,1.0312351841743725e-20,7.541075796900041e-27,3.954017899961909e-21,3.219451874420837e-12,4.187975332236694e-26,6.5117550111557056e-21,2.495902520157859e-23,2.768549494205138e-27,3.3984928066829365e-24,4.213754873638136e-22,1.7721771936364764e-42,2.641450690141595e-36,2.670929845141924e-19
1.029258088106917e-13,0.6275818394478816,1.2553648202410505e-18,4.437973512198726e-21,2.353911188191232e-20,2.72415344290103e-25,0.0,0.0,7.494601954264279e-14,2.037133126508762e-24,1.8023734158177768e-29,4.766720731592669e-31,1.5908564860279178e-38,2.4199674223644406e-45,6.382707792651477e-32,2.895146477479558e-24,5.626929680336745e-32,2.0724871704815487e-31,8.799644530463585e-43,1.8980651280636753e-41,5.340658186948771e-23,1.0355679680107714e-35,5.078496818441313e-19,7.4978443813904625e-53,1.2103428943353225e-42,2.519726706183173e-37,7.94925067872519e-35,1.04081273511808e-46,1.9744139455065518e-69,4.125377899275127e-61,1.1075048643579967e-45,3.142232294071486e-50,1.8001807095624282e-39,1.9366455372411346e-68,3.76,0.0,0.5282460873135236,0.9999999021547583,2.6600442587619014e-27,2.804366241742832e-40,2.4473211235977065e-10,2.447321123600604e-10,8.082795074547893e-23,1.094293767774841e-26,9.78451668201934e-08,2.203727630675681e-26,5.850497432140325e-28,7.49472076265745e-14,3.7277636193969634e-20,5.283950966570177e-26,1.4293204231241522e-20,6.1214930061453216e-12,1.51389300002887e-25,2.3539060659542255e-20,9.022321374820182e-23,1.0008542906259431e-26,1.2285058054242047e-23,1.5232114365122897e-21,2.441510767205766e-41,1.850837120237784e-35,5.078531136254201e-19
1.5172026647414395e-13,0.6275818394618228,1.860298445266531e-18,6.541942851293585e-21,5.1146560246718876e-20,5.940022783976434e-25,0.0,0.0,1.1047598208733606e-13,4.426350430433749e-24,5.506491423259289e-29,1.4562946908169988e-30,4.863131091254528e-38,7.393303415448404e-45,1.3868527032633624e-31,6.2906577782540796e-24,1.7190996782526943e-31,6.331715729159282e-31,2.6911425415844564e-42,5.798841180517179e-41,1.160435943818129e-22,3.1637977771462506e-35,7.48606027206568e-19,4.080211628128144e-52,4.9414004931556304e-42,7.698674794246862e-37,2.4287714771116503e-34,4.39971974288274e-46,1.4874676641280545e-68,2.207800449995565e-60,4.5215622612491103e-45,1.3973642527542802e-49,7.577773713665815e-39,1.7274393592990345e-67,3.76,0.0,0.528246087196016,0.9999998557783265,8.126790400034172e-27,1.1449236716507892e-39,3.607532622469008e-10,3.6075326224753044e-10,1.7562402635479773e-22,2.3777122784389302e-26,1.4422156293066547e-07,4.788331894693294e-26,1.2712965417354723e-27,1.104776961956323e-13,8.099801553083629e-20,1.6143166270692932e-25,3.105674132089328e-20,9.023534126643922e-12,3.289436812234644e-25,5.1146450929193765e-20,1.9603983597711357e-22,2.1748047881572907e-26,2.66933699952705e-23,3.3096833119650286e-21,9.967832903149513e-41,5.654553160250033e-35,7.486134838842333e-19
2.493091818010485e-13,0.6275818394897047,3.0890726323494335e-18,1.0749962278207303e-20,1.3810174609714336e-19,1.6165014088322562e-24,0.0,0.0,1.815359025716759e-13,1.1951669805531356e-23,2.4477974105598533e-28,6.473633526429715e-30,2.1651157087604913e-37,3.286517460492909e-44,3.7446469202592395e-31,1.6985444524247736e-23,7.641875121311319e-31,2.8146231313377528e-30,1.1992874899453061e-41,2.5777540921222984e-40,3.1333144359122143e-22,1.4064004483199412e-34,1.2301148139991644e-18,5.242287061436518e-51,3.6403856668582953e-41,3.4224665754155886e-36,1.079704694754821e-33,3.308308184477291e-45,4.633473717204543e-67,2.7947530936189344e-59,3.331116307129704e-44,1.2813474496109013e-48,5.639819540607964e-38,7.227885581576795e-66,3.76,0.0,0.5282460869610005,0.9999997630437152,3.6125974304981625e-26,8.434794435360909e-39,5.92795561943416e-10,5.927955619451163e-10,4.741958211961653e-22,6.420071089150696e-26,2.369561031894235e-07,1.2929058954239725e-25,3.4331407620039374e-27,1.815385969135951e-13,2.1870380764442175e-19,7.176101343063512e-25,8.385683363195902e-20,1.4827616333963505e-11,8.881867842303148e-25,1.3810146289287805e-19,5.293298084893435e-22,5.872927319680643e-26,7.20751864538056e-23,8.936530298624687e-21,7.3434417120052495e-40,2.513613651723332e-34,1.2301349478472201e-18
