Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79)
2.68628010560065e-05,0.5870283317335692,3.050578326257652e-14,1.5202737791761785e-11,5.463308025650113e-13,4.771202996308437e-16,0.0,0.0,1.519426250420123e-11,2.6302974471880235e-16,2.6663042367164203e-13,3.1651659959870684e-18,3.968222013439779e-15,1.3690405189993679e-36,8.86277263549774e-25,1.388451085520036e-19,7.143502747361288e-17,6.518403858056825e-18,2.5168762445438764e-18,2.213477656013829e-22,2.4587551434520597e-08,7.896448389036259e-16,1.7911466913207967e-21,2.8026228694272644e-27,5.636683311737511e-22,3.561543150398044e-17,2.0470091633765767e-21,3.4931710099100874e-30,1.6886221761997248e-31,1.17011166156639e-33,2.8954493934587773e-24,3.2904376103519075e-24,1.7012893226138465e-17,2.836936000925694e-29,3.76,0.0,0.7648252560587229,0.9998637484983449,6.817249379915486e-14,2.2319654180523864e-21,0.007692777462479628,0.007692826661489406,7.990589176346207e-12,1.496075709440072e-15,0.00013625147062726494,6.503669443643513e-14,1.5577418129211775e-11
3.1855123421308864e-05,0.5871789205975437,4.195838004105449e-14,2.1445384766291397e-11,8.259115383529362e-13,9.179519531964901e-16,0.0,0.0,2.139669236521623e-11,5.128544997040732e-16,4.459184400115399e-13,7.451344074681115e-18,5.590402332513342e-15,2.7841100517540188e-36,1.7770180690500818e-24,2.7596388223569726e-19,1.525062292579678e-16,1.462821317376124e-17,5.04055458552709e-18,3.2141026103064094e-22,3.456018410157141e-08,1.1107527373309623e-15,3.5607344193111025e-21,1.076123362695841e-26,1.20428612588402e-21,7.62437071834373e-17,3.4217638043792444e-21,1.116061009862897e-29,9.436413162511163e-31,5.532170263115476e-33,6.193066643648248e-24,5.985606951728337e-24,3.0945445275169965e-17,1.0169929591826457e-28,3.76,0.0,0.7634040500215938,0.9998637484855287,1.4303094104530614e-13,6.6935133333542596e-21,0.009113973518942955,0.009114042671341908,9.466942036286374e-12,1.7725873595733528e-15,0.00013625147062551783,7.80286988476879e-14,2.2029877039098198e-11
3.634821355008099e-05,0.5873142114638868,5.381413442130234e-14,2.801018055422515e-11,1.144389114398289e-12,1.5267932336596148e-15,0.0,0.0,2.7893291623547163e-11,8.58529268963607e-16,6.637388118842355e-13,1.445614583089105e-17,7.287029004069317e-15,4.8409576749617725e-36,3.0439675801681916e-24,4.698527383107329e-19,2.753965407305315e-16,2.7511341608404282e-17,8.627028325454063e-18,4.334399093668133e-22,4.497879707859951e-08,1.44639753799903e-15,6.063265160787004e-21,3.0450209170002e-26,2.175680930724286e-21,1.3801588886090975e-16,5.107739492439215e-21,2.7414382725203206e-29,3.468826511645939e-30,1.8337046056846557e-32,1.119746775667183e-23,9.556489980034735e-24,4.9404054501513207e-17,2.7201245283245776e-28,3.76,0.0,0.7621272226971444,0.9998637484720141,2.5539139953101645e-13,1.5670046714072786e-20,0.010390790416506677,0.010390880414514712,1.0793312363425926e-11,2.0210082200651816e-15,0.00013625147062367563,9.015818717038399e-14,2.8853756474666682e-11
4.084130367885312e-05,0.5874492761967509,6.714156159960974e-14,3.549008670905316e-11,1.5324166454369205e-12,2.3968197152892838e-15,0.0,0.0,3.5259396483173266e-11,1.3515118502615883e-15,9.429526180286163e-13,2.5963000047604067e-17,9.207701510320654e-15,7.92047196971859e-36,4.897248120289745e-24,7.522240314830174e-19,4.654930206408372e-16,4.827612408298188e-17,1.3869587509491828e-17,5.701813670283365e-22,5.6762963258684817e-08,1.8262060509589315e-15,9.708154583134472e-21,7.667167465832186e-26,3.6785957926621586e-21,2.3384445530952827e-16,7.292188687927548e-21,6.073272721442251e-29,1.0986092253652367e-29,5.294433656941436e-32,1.8945305744845318e-23,1.44897774381736e-23,7.49042560303308e-17,6.490195000816819e-28,3.76,0.0,0.7608525309233701,0.9998637484565768,4.280172783641196e-13,3.3268228219835054e-20,0.01166547039681234,0.01166558397259614,1.21174628392729e-11,2.269013316309867e-15,0.00013625147062157138,1.0278696295774074e-13,3.6677761538785303e-11
4.5334393807625246e-05,0.5875841151744543,8.194546706335778e-14,4.390679828278639e-11,1.99517251967968e-12,3.593769582102727e-15,0.0,0.0,4.3498093540715096e-11,2.0266679204703345e-15,1.2911850325060774e-12,4.387516012333944e-17,1.135226255120206e-14,1.2357243151337998e-35,7.499682958866434e-24,1.147322818684101e-18,7.463429537982832e-16,8.015441394934149e-17,2.122672895051431e-17,7.362071118218583e-22,6.9911014515808e-08,2.2501503399035673e-15,1.4808490096796955e-20,1.7598086325037202e-25,5.899233577220676e-21,3.758270344646299e-16,1.004899344942682e-20,1.240386993861682e-28,3.093905842006135e-29,1.3778287025244322e-31,3.0399995900949303e-23,2.1070110238881394e-23,1.0891697946497982e-16,1.4156016046923989e-27,3.76,0.0,0.7595799711284678,0.9998637484391644,6.817560340370868e-13,6.53823602669782e-20,0.01293801703328569,0.012938156915725956,1.3439397175938152e-11,2.5166033435468737e-15,0.00013625147061919807,1.1600152227195163e-13,4.554439595064341e-11
4.982748393639737e-05,0.5877187287746143,9.82308186148451e-14,5.328597363662027e-11,2.5369408199648365e-12,5.190845407834397e-15,0.0,0.0,5.261245172322586e-11,2.92176033472557e-15,1.7160663074409045e-12,7.058763970177779e-17,1.3720554272557915e-14,1.8557673105158313e-35,1.1037180627617152e-23,1.6827843976094564e-18,1.1459474415708856e-15,1.271965987907926e-16,3.1221570873190555e-17,9.369236724643262e-22,8.442128299936722e-08,2.7182023447396864e-15,2.1721146146346982e-20,3.7466445748313498e-25,9.058963385237477e-21,5.784245210915176e-16,1.3455040081297017e-20,2.373097779905979e-28,7.926857365633098e-29,3.2842046776451155e-31,4.6707656330180415e-23,2.959486051989554e-23,1.5297894404046476e-16,2.8721576897780877e-27,3.76,0.0,0.7583095397465973,0.9998637484197185,1.0414033294410924e-12,1.2071394477980663e-19,0.014208433893380331,0.014208602808079366,1.4759119079328632e-11,2.7637789958814285e-15,0.00013625147061654765,1.2989209121006555e-13,5.550316919214484e-11
5.43205740651695e-05,0.5878531173742642,1.1600280288260338e-13,6.365733814456723e-11,3.1611412867057765e-12,7.268752443258892e-15,0.0,0.0,6.260552260792894e-11,4.07726473905116e-15,2.225233231073473e-12,1.0905248714364635e-16,1.6312418271172497e-14,2.701190073686114e-35,1.572031609772004e-23,2.389867636776799e-18,1.6968478067517985e-15,1.9436590895311858e-16,4.4446222714436124e-17,1.1785539320318502e-21,1.0029210114972193e-07,3.230333882536552e-15,3.084979687036715e-20,7.4912693901038875e-25,1.3414970106156029e-20,8.585339696294522e-16,1.7590267646488162e-20,4.302619794968551e-28,1.8777826159964534e-28,7.268577706671007e-31,6.920072541794875e-23,4.0368658085097504e-23,2.0866434464442396e-16,5.488761356041888e-27,3.76,0.0,0.7570412332178882,0.9998637483981722,1.535806290720629e-12,2.1161705527479097e-19,0.015476724538574205,0.015476925207863762,1.60766322491437e-11,3.0105409662499904e-15,0.00013625147061361093,1.4455182655713122e-13,6.661083258184112e-11
5.881366419394163e-05,0.5879872813497894,1.3526685511688428e-13,7.505474743287368e-11,3.8704212515671586e-12,9.915742450579735e-15,0.0,0.0,7.348034077713045e-11,5.536193329240198e-15,2.826330667193615e-12,1.6284966486475215e-16,1.9127695598536854e-14,3.830885776528274e-35,2.178616043243215e-23,3.3037272706940103e-18,2.436155119069225e-15,2.8763401225384544e-16,6.156683114774132e-17,1.4681395887372589e-21,1.1752180170821562e-07,3.7865166483952e-15,4.2648430042116754e-20,1.419886176539348e-24,1.9260448290491114e-20,1.2355346210960019e-15,2.2537717081880964e-20,7.457814120449869e-28,4.162321121910998e-28,1.5102151334118862e-30,9.939922815960822e-23,5.369965873544717e-23,2.775655581480603e-16,9.972072014525135e-27,3.76,0.0,0.7557750479884282,0.9998637483744521,2.1979267166778993e-12,3.550740429542777e-19,0.016742892524378505,0.01674312766732786,1.73919403788844e-11,3.2568899464098632e-15,0.00013625147061037803,1.60076409650215e-13,7.893159667664373e-11
6.330675432271376e-05,0.588121221076953,1.5602864557227454e-13,8.751620490959257e-11,4.666789750942803e-12,1.3227654262692463e-14,0.0,0.0,8.523992415184027e-11,7.343952674510713e-15,3.5270129216684497e-12,2.3625238295477635e-16,2.2166226764728075e-14,5.315323519646733e-35,2.950031553654046e-23,4.4637124774082436e-18,3.4055275661387755e-15,4.1406208801214845e-16,8.332919175479794e-17,1.8135465918958737e-21,1.361087177243152e-07,4.386722216127384e-15,5.7625203037338e-20,2.5672365460855184e-24,2.6924388010171538e-20,1.7313037987474871e-15,2.8383506727242884e-20,1.2436275374181592e-27,8.687075074356537e-28,2.9718855247906073e-30,1.3900988332742484e-22,6.989746728699322e-23,3.612824578733216e-16,1.7337197506746334e-26,3.76,0.0,0.7545109805102533,0.9998637483484767,3.064859136526935e-12,5.736421052643735e-19,0.018006941400348173,0.0180072137327724,1.8705047155864366e-11,3.5028266269771047e-15,0.00013625147060683784,1.765642403317576e-13,9.253730001442526e-11
6.779984445148589e-05,0.5882549369308805,1.7829407899825387e-13,1.010838541114231e-10,5.5518686242144295e-12,1.7307978166773887e-14,0.0,0.0,9.788727448963894e-11,9.548145911890267e-15,4.334945831066961e-12,3.3432902402257514e-16,2.54278517422643e-14,7.237905416087595e-35,3.915897219156806e-23,5.913633919236822e-18,4.6510954747720565e-15,5.819194572830237e-16,1.1056442438379314e-16,2.223410287807166e-21,1.5605118256589405e-07,5.030922038925884e-15,7.634590220769393e-20,4.4588350572075274e-24,3.677095150143731e-20,2.3702194700369958e-15,3.521686020130649e-20,2.0069206077984136e-27,1.72695647877865e-27,5.5764874666243955e-30,1.8992306640110012e-22,8.927029956121736e-23,4.61407728045581e-16,2.9031048962074576e-26,3.76,0.0,0.7532490272413321,0.9998637483201567,4.1778233198363484e-12,8.969608281875313e-19,0.01926887471009768,0.019269186944566162,2.001595626122621e-11,3.748351697413974e-15,0.00013625147060297805,1.9411605978712167e-13,1.0750764360239424e-10
7.229293458025802e-05,0.5883884292860776,2.0206933575544505e-13,1.1580401846122915e-10,6.527045413155538e-12,2.2267907822349582e-14,0.0,0.0,1.1142537775171765e-10,1.2198445647934022e-14,5.257808401253892e-12,4.630218684200154e-16,2.891240997013362e-14,9.697445742930101e-35,5.109144230070624e-23,7.702165217085724e-18,6.22344167163256e-15,8.007708091813519e-16,1.4419596948339098e-16,2.7072488415542647e-21,1.7734752992712147e-07,5.719087450193705e-15,9.943911414474399e-20,7.475429277015679e-24,4.9199266985347893e-20,3.179177961732681e-15,4.313018690203504e-20,3.1481452525539634e-27,3.28865001559149e-27,1.0037078524953346e-29,2.5421196533067973e-22,1.1213054229306142e-22,5.795556264745653e-16,4.704185000333937e-26,3.76,0.0,0.7519891846455559,0.9998637482893951,5.582205913495555e-12,1.3629385217621428e-18,0.02052869599131004,0.020529050837155272,2.1324671369950867e-11,3.9934658460038465e-15,0.00013625147059878563,2.128364034000646e-13,1.2393042425173183e-10
7.678602470903016e-05,0.5885216985164166,2.273609024690956e-13,1.3172719740291215e-10,7.59372237751248e-12,2.8226406924342815e-14,0.0,0.0,1.2585720455420484e-10,1.534645760753125e-14,6.303294799737407e-12,6.292447967290665e-16,3.261974035798773e-14,1.2811136267024036e-34,6.566306293397082e-23,9.883302009170663e-18,8.177544117040087e-15,1.0815770235850384e-15,1.8524758645336326e-16,3.2754213634498115e-21,1.9999609383779323e-07,6.4511896644224614e-15,1.2760214212276152e-19,1.2145860937010912e-23,6.464292450671783e-20,4.18759697643971e-15,5.221908321717362e-20,4.8174660306100774e-27,6.026951615252835e-27,1.7413746676050128e-29,3.341302680752971e-22,1.387929057667433e-22,7.17352421871458e-16,7.404598158121602e-26,3.76,0.0,0.7507314491927297,0.9998637482560858,7.327557015730656e-12,2.0192415914346367e-18,0.021786408775746717,0.021786808939073324,2.2631196150867933e-11,4.238169759900756e-15,0.0001362514705942461,2.3283351649245037e-13,1.4190177505148004e-10
8.127911483780229e-05,0.5886547449951505,2.5417560246283714e-13,1.4890820747451943e-10,8.753407139223691e-12,3.531027305324571e-14,0.0,0.0,1.4118571062078103e-10,1.9045614268238474e-14,7.479116394789197e-12,8.409755801640486e-16,3.6549681289921365e-14,1.6716041472983465e-34,8.327772316871136e-23,1.2516627214211003e-17,1.057287847315841e-14,1.4367937482210932e-15,2.348502553886812e-16,3.939213999692255e-21,2.2399520867150318e-07,7.227199777623879e-15,1.6160447584210038e-19,1.918570778360131e-23,8.357077499426125e-20,5.427493030620332e-15,6.258230288802543e-20,7.212027530415292e-27,1.0667682972391053e-26,2.923408997445112e-29,4.321163030386413e-22,1.695807333433729e-22,8.764689849974038e-16,1.1356156781236618e-25,3.76,0.0,0.7494758173585627,0.9998637482201147,9.467732752871148e-12,2.924690414018237e-18,0.023042016589254612,0.02304246477294879,2.3935534266662935e-11,4.482464125130419e-15,0.00013625147058934377,2.54220411170163e-13,1.6152653870991669e-10
8.577220496657443e-05,0.5887875690949027,2.8252061667363585e-13,1.674062305016434e-10,1.0007959258486527e-11,4.365422006522866e-14,0.0,0.0,1.5741383733116487e-10,2.3351047189113745e-14,8.793004186942946e-12,1.107371973083963e-15,4.0702070628075426e-14,2.1571982780892986e-34,1.0438125932902238e-22,1.5667829470874112e-17,1.3473419966620183e-14,1.8804861433460054e-15,2.942516178690432e-16,4.710848037856821e-21,2.4934320915497127e-07,8.047088768120676e-15,2.0229446718459774e-19,2.954680658257221e-23,1.06486892220084e-19,6.9335151879928586e-15,7.432190268477687e-20,1.058823548491013e-26,1.8298360805012735e-26,4.765626258848213e-29,5.507931646420382e-22,2.048248960482635e-22,1.0586151090754973e-15,1.7014599809260435e-25,3.76,0.0,0.7482222856246598,0.9998637481813583,1.2060944533266912e-11,4.151024238686459e-18,0.024295522951776245,0.02429602185551554,2.5237689373887726e-11,4.726349626510257e-15,0.0001362514705840617,2.77115341221731e-13,1.8291861020397453e-10
9.026529509534656e-05,0.5889201711876774,3.124035473192092e-13,1.8728511669413376e-10,1.1359577177470505e-11,5.340096259490332e-14,0.0,0.0,1.7454451230925597e-10,2.8319476531033178e-14,1.0252711544254581e-11,1.4388889577397273e-15,4.5076745718174394e-14,2.7567231198410217e-34,1.294649869230311e-22,1.940935868495724e-17,1.6947911269404743e-14,2.42845790988413e-15,3.648256237909012e-16,5.60382691176466e-21,2.7603843037644045e-07,8.910827497723978e-15,2.5060772683053016e-19,4.44741975870318e-23,1.3393262911694448e-19,8.74310936207085e-15,8.754330012512489e-20,1.5276064921232837e-26,3.0507966526275135e-26,7.566257295396489e-29,6.929796088518826e-22,2.4487781356040246e-22,1.265612048946592e-15,2.496086374114766e-25,3.76,0.0,0.7469708504785111,0.9998637481396834,1.517006596309257e-11,5.7846383801239724e-18,0.02554693137735879,0.025547483697622546,2.6537665122970146e-11,4.9698269477225265e-15,0.00013625147057838233,3.016450850231691e-13,2.0620153275257228e-10
9.47583852241187e-05,0.5890525516448523,3.4383244759436593e-13,2.0861346039387518e-10,1.2811075418260302e-11,6.470131847432365e-14,0.0,0.0,1.9258065006362404e-10,3.4009098341630474e-14,1.1866017097945094e-11,1.8474145815526583e-15,4.96735433927463e-14,3.49206850499278e-34,1.590700141145455e-22,2.3820900416806023e-17,2.1069922426339066e-14,3.0983809942046857e-15,4.480843441189514e-16,6.6325766976967825e-21,3.0407920779442213e-07,9.81838671203637e-15,3.0757335362133965e-19,6.557389291560272e-23,1.6648706741210474e-19,1.0896582443964613e-14,1.0235516291945841e-19,2.1696793493035828e-26,4.9573024194144635e-26,1.173076555598688e-28,8.61692613567144e-22,2.901028418875209e-22,1.4993374191355231e-15,3.592673317853949e-25,3.76,0.0,0.7457215084134814,0.9998637480949469,1.8862706113728805e-11,7.928641239826774e-18,0.026796245374164602,0.026796853804244784,2.7835465158224898e-11,5.212896771394894e-15,0.00013625147057228567,3.2794180470962733e-13,2.315089224975592e-10
9.925147535289083e-05,0.5891847108371868,3.7681588863603377e-13,2.3146513902783638e-10,1.4365677894529963e-11,7.771431028230103e-14,0.0,0.0,2.1152515270991997e-10,4.047949185690379e-14,1.3640728145177866e-11,2.3464064602972633e-15,5.4492299975649845e-14,4.388381564004891e-34,1.9379024789236255e-22,2.898965666895559e-17,2.5918372497854915e-14,3.9099534861148345e-15,5.456861871899683e-16,7.813100315313744e-21,3.334638772456344e-07,1.0769737040761807e-14,3.743176097083173e-19,9.489228742760843e-23,2.0477114886165812e-19,1.343739503005198e-14,1.188695297615425e-19,3.0383675449549235e-26,7.86901796425101e-26,1.7799823810636539e-28,1.0601685586470829e-21,3.408976935187795e-22,1.7618464614984778e-15,5.082203259835834e-25,3.76,0.0,0.7444742559287993,0.9998637480469944,2.32117544133722e-11,1.0704831325834314e-17,0.028043468444479823,0.028044135674492807,2.913109311786214e-11,5.4555597789147876e-15,0.00013625147056575023,3.561484354003218e-13,2.589853447976407e-10
9.999999999999998e-05,0.5893166491348178,3.8246244426917394e-13,2.3542561218841397e-10,1.4634954236307703e-11,8.00602503872883e-14,0.0,0.0,2.1476967758751985e-10,4.163754930972883e-14,1.3952619560093588e-11,2.439365722876165e-15,5.5316636065604845e-14,4.555333837139025e-34,2.0011643377087839e-22,2.993092642882862e-17,2.6802524636056453e-14,4.0604230936939596e-15,5.634652734473577e-16,8.025710392517872e-21,3.384896799736621e-07,1.0932480186939137e-14,3.8647232312877717e-19,1.0074750125357407e-22,2.1175173736038552e-19,1.3901546890250666e-14,1.2179423792105324e-19,3.2095887161158363e-26,8.480723838884747e-26,1.9043241054198352e-28,1.096365094539709e-21,3.4992981575532296e-22,1.808524559041981e-15,5.376060578603415e-25,3.76,0.0,0.7442666731817577,0.9998637480386817,2.4005476411662037e-11,1.1238458671959282e-17,0.028251046160541776,0.02825172344749499,2.934672695204044e-11,5.495946646402297e-15,0.00013625147056461727,3.610436229285445e-13,2.637843152466143e-10
0.00010374456548166296,0.5893166491348178,4.113629646547191e-13,2.5591930047785884e-10,1.6027446983619612e-11,9.260728992563617e-14,0.0,0.0,2.3138091069550303e-10,4.779152828860291e-14,1.5584683903908295e-11,2.951048831940493e-15,5.953285128510989e-14,5.4750099308698795e-34,2.3427892681297834e-22,3.5011722140705343e-17,3.1577522665925504e-14,4.88503719366957e-15,6.594541987505833e-16,9.162589130874014e-21,3.64190774953086e-07,1.1764848999474178e-14,4.52081434736729e-19,1.3500690201664842e-22,2.4944746549853287e-19,1.6412194099164794e-14,1.372021119968916e-19,4.200716822908227e-26,1.2227937335276055e-25,2.6488538022143935e-28,1.2918633544950716e-21,3.9767089939164546e-22,2.0552504304753865e-15,7.076735538511836e-25,3.76,0.0,0.7432290895295498,0.9998637479956606,2.8295366418671605e-11,1.4256087411954764e-17,0.029288604084723897,0.02928933280162264,3.0424552633997796e-11,5.697816650458664e-15,0.0001362514705587545,3.864163297782936e-13,2.8878671457617637e-10
0.0001082376556104351,0.589448366907265,4.474834062982887e-13,2.8206112224623716e-10,1.7800910878197815e-11,1.0955606242006249e-13,0.0,0.0,2.521508036459874e-10,5.6007288916577816e-14,1.7705759618041453e-11,3.678412761962861e-15,6.479503264230495e-14,6.786156425530581e-34,2.8125227492745587e-22,4.1992394295576824e-17,3.81376974975232e-14,6.047845958983184e-15,7.913852553248393e-16,1.0700357028738124e-20,3.9625823753376267e-07,1.2803692989990283e-14,5.422246550439959e-19,1.8913482792373622e-22,3.0122599081771906e-19,1.9871208990838108e-14,1.5747196574368375e-19,5.740412746684806e-26,1.8634728042795668e-25,3.8726364319876554e-28,1.5604815365595052e-21,4.608839869349592e-22,2.3819344781772596e-15,9.712820521648933e-25,3.76,0.0,0.7419860057266621,0.9998637479407674,3.419772981255435e-11,1.8748646408027202e-17,0.030531655785457783,0.030532448673045165,3.1715847332662214e-11,5.939668065312304e-15,0.00013625147055127386,4.189114677150668e-13,3.2108144808385755e-10
