Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924)
3.486249907274425e-07,0.6786455360335137,9.822339883824823e-07,4.982512496213299e-08,9.049646280967091e-07,7.934626207958327e-07,0.0,0.0,1.0539888947771444e-06,1.8003417091886336e-10,5.078502996771976e-09,2.9775031259783975e-11,1.7371129203216118e-12,8.527630499972195e-23,4.9095729956282534e-17,2.1127120932277316e-12,4.305861897165656e-08,6.20439058033325e-10,8.448500142161139e-16,4.313722942280954e-16,1.3439674594829716e-08,7.29591228295549e-15,6.204120244857596e-13,4.070680497948643e-14,6.550524964819409e-13,1.8895200630281737e-10,4.8250198772136536e-12,9.486371976869633e-12,6.20567163638083e-16,5.202361044581735e-17,9.71402124188714e-14,1.826856530157109e-15,2.8983069381803325e-12,8.2309921195399e-14,3.76,0.0,0.5595919306912336,0.9993884580812511,3.766403292237846e-07,1.1789791760494808e-09,0.0035229501506245948,0.0035229879029328197,1.531641053693085e-10,1.382593412990458e-13,0.0006092823488491004,8.727739767516725e-10,1.1224072348506393e-09,4.684591436453709e-07,7.983309281940717e-08,1.1409823400503003e-06,7.800626925513581e-07,0.00011416718528770404,5.693869028602911e-10,1.07174197739848e-06,1.7466547166050515e-09,3.788768442505689e-12,6.450173955219006e-10,1.51751265173724e-08,8.086422960849424e-13,3.7683628001276223e-13,5.387397407081929e-10,2.3834643053195356e-13,4.355890569392828e-08,8.134713095093052e-11,6.158278162929963e-11,6.473760491104058e-14,5.514754218748408e-16,2.3226303812532545e-10,1.1337188760873596e-13,5.094034551874477e-16,7.382949637065677e-21,3.4716347123387816e-20,1.1010880608220422e-19,1.8432508966009365e-14,1.0162549067727748e-21,9.707543373567238e-14,1.244042248750189e-17,2.34643942234825e-11,3.2821325194282747e-18,6.199402932614422e-17,1.1043222403679971e-12,1.938844412265984e-11,2.2385268465211245e-17,8.857535461606361e-11,5.741137675975929e-13,1.9201032056144365e-16,6.279913317927126e-17,2.434245746349951e-07,4.184545010576599e-20,6.061795380171049e-11,9.983802907614525e-15,2.0741130502975544e-11,7.38864944317349e-10,2.912077862785261e-18
3.5799084662696134e-07,0.6786577658704128,1.0259531994807998e-06,5.244119483395034e-08,9.490092808293211e-07,8.48828131669269e-07,0.0,0.0,1.083824983883103e-06,1.8992791634294996e-10,5.503606542976781e-09,3.174668216252679e-11,1.835108565421844e-12,9.619556814583036e-23,5.295932623869745e-17,2.2438369821598518e-12,4.54927469250766e-08,6.852679658844821e-10,9.626704071538658e-16,4.829489297339186e-16,1.4171101781536306e-08,7.748432245179457e-15,6.273682335145529e-13,4.534190339799024e-14,6.934872513056734e-13,2.0976075516156684e-10,5.005621920327215e-12,1.0096191400201496e-11,7.072353192875612e-16,5.865418519340074e-17,1.0526512584259539e-13,1.9753255594347505e-15,3.139109344639329e-12,9.153200640485573e-14,3.76,0.0,0.5594959164524839,0.9993883608976231,4.06128319572362e-07,1.2735302360864504e-09,0.003617284409593087,0.0036173245695958448,1.5728234183227147e-10,1.4201362624233995e-13,0.0006092822896506117,9.489021911739725e-10,1.2524464478909823e-09,4.854553572325854e-07,8.276948171277565e-08,1.2067396737805202e-06,8.238801844717393e-07,0.00011718797418766514,6.204906860170128e-10,1.1297005183472487e-06,1.8156454502352543e-09,4.0002450704820655e-12,6.841156362059499e-10,1.5762926350971328e-08,9.138502857405523e-13,4.223229015891656e-13,5.809339262927512e-10,2.757229352090379e-13,4.6013856074537e-08,8.431062404286864e-11,6.665125661871243e-11,7.277927092134082e-14,5.854518661753385e-16,2.593277549154767e-10,1.2674612357542007e-13,5.918931302544884e-16,8.5629227466161e-21,4.1597222415323686e-20,1.2743220957331146e-19,1.9950140314462862e-14,1.1774388802469423e-21,1.031016611390676e-13,1.3221261901903024e-17,2.4381758919827256e-11,3.486739102128892e-18,6.803378440488009e-17,1.1493441818816465e-12,2.0478329804493887e-11,2.407557245135937e-17,9.365697366603834e-11,6.189909252040208e-13,2.0719202131084765e-16,6.787030294282235e-17,2.5658454503212887e-07,4.5375829012725516e-20,6.496698399641832e-11,1.0705443773832699e-14,2.279773631237166e-11,7.568377692500518e-10,3.3786878493585854e-18
3.673567025264802e-07,0.6786699941267328,1.0707451909603153e-06,5.512904755577183e-08,9.93877153345625e-07,9.066246479520969e-07,0.0,0.0,1.1137712177549375e-06,2.000936462934127e-10,5.952241863219455e-09,3.384027898027953e-11,1.9356659014599253e-12,1.0834996254096595e-22,5.709134767521462e-17,2.382069645152603e-12,4.8015910173992144e-08,7.549018268518903e-10,1.093311398099594e-15,5.390879846874024e-16,1.492189417822027e-08,8.21496190665585e-15,6.346385587101938e-13,5.0402529334110334e-14,7.33380749879912e-13,2.3222968622878205e-10,5.187421784073201e-12,1.0734354320655995e-11,8.038769401174758e-16,6.596987825170414e-17,1.138202892846689e-13,2.13180256020379e-15,3.3927909918714358e-12,1.0150672499922937e-13,3.76,0.0,0.5593999141200252,0.9993882616753365,4.370309004675811e-07,1.373356853545304e-09,0.0037116024537255207,0.0037116451189089547,1.6139987043485673e-10,1.457672660220445e-13,0.0006092822292095358,1.0292364987993177e-09,1.3932804971225715e-09,5.028231399785279e-07,8.577060208850842e-08,1.2749042418212633e-06,8.692759619328206e-07,0.00012020635608415565,6.746410181781906e-10,1.1891646573054488e-06,1.8866913246644644e-09,4.217878446888335e-12,7.249159958723124e-10,1.6364365485797844e-08,1.0296741721957751e-12,4.720503930760378e-13,6.255539663049581e-10,3.1779497171136106e-13,4.8557468053676855e-08,8.733912730319702e-11,7.20151414245844e-11,8.161294970833538e-14,6.207390561656804e-16,2.8870269495486986e-10,1.4127627655895462e-13,6.850781390276461e-16,9.893947596587691e-21,4.963684551772302e-20,1.4699400128934992e-19,2.1554142447882383e-14,1.3591024988731306e-21,1.0945483831380522e-13,1.4047730022138728e-17,2.5320562967440143e-11,3.702748639481094e-18,7.44938540086061e-17,1.195994004751573e-12,2.1607541918214943e-11,2.5861137615117333e-17,9.892375429461253e-11,6.665416761606827e-13,2.232847604821925e-16,7.321337117709924e-17,2.700858872347887e-07,4.91266957171661e-20,6.951762842499559e-11,1.1460731933257776e-14,2.5000111638232915e-11,7.752224737814783e-10,3.906569871846893e-18
3.7672255842599904e-07,0.6786822208138443,1.116625822480945e-06,5.788990860872163e-08,1.039559094034639e-06,9.669109607943705e-07,0.0,0.0,1.1438303967805016e-06,2.10532168847289e-10,6.425102722670424e-09,3.60623697425536e-11,2.038824225696139e-12,1.218670359224676e-22,6.150970613120715e-17,2.52764434061898e-12,5.063010803411456e-08,8.29556078782314e-10,1.237820046429276e-15,6.000663369529319e-16,1.569205132201774e-08,8.695508385798394e-15,6.422318203716201e-13,5.591938809872627e-14,7.747677434930296e-13,2.564472295081612e-10,5.370406407778335e-12,1.1401886868146316e-11,9.114271467216927e-16,7.402736550843887e-17,1.228163657399653e-13,2.2965510220339205e-15,3.6596661201240454e-12,1.1227348204555026e-13,3.76,0.0,0.5593039235987495,0.9993881604024285,4.6937414047869655e-07,1.4786493433060848e-09,0.0038059042841366315,0.003805949554222771,1.6551669122599406e-10,1.4952026069263674e-13,0.000609282167518585,1.113878160478866e-09,1.5454612985572015e-09,5.20565382523675e-07,8.883696373366508e-08,1.3455288763137878e-06,9.162842798928075e-07,0.00012322233226333976,7.319290893719821e-10,1.250132892317205e-06,1.9598529988228448e-09,4.4417129476131806e-12,7.67469565474987e-10,1.697957845231053e-08,1.156902651457766e-12,5.263096562021333e-13,6.726973020363077e-10,3.6501662336543246e-13,5.1191671232099254e-08,9.043314544773767e-11,7.768586491573956e-11,9.129865701612758e-14,6.573694994925525e-16,3.205144397200707e-10,1.570265054110397e-13,7.900248425902767e-16,1.1390901433745836e-20,5.899848900863888e-20,1.690262818994147e-19,2.3247653655763844e-14,1.5632482983500059e-21,1.161457513998117e-13,1.4921387383454128e-17,2.628102392674597e-11,3.930542180203022e-18,8.139338942960749e-17,1.2443071241705872e-12,2.2776938523281882e-11,2.774591818833027e-17,1.043797472097493e-10,7.168942655548569e-13,2.4033229927789017e-16,7.883723315689275e-17,2.8392822158828395e-07,5.3108044084357014e-20,7.427516416367756e-11,1.2250550346731914e-14,2.735494814913645e-11,7.940226332363682e-10,4.502204942395179e-18
3.860884143255179e-07,0.6786944459432018,1.1636106286613178e-06,6.07250073322023e-08,1.0860465144001498e-06,1.029746697809738e-06,0.0,0.0,1.174005355350049e-06,2.2124431979054258e-10,6.92288905128652e-09,3.8419717168737794e-11,2.144630370412345e-12,1.3688641258503822e-22,6.623336590426601e-17,2.6808000533878298e-12,5.333735508496892e-08,9.094497216728119e-10,1.3973052664377084e-15,6.661713307733962e-16,1.6481572817223433e-08,9.190078688095986e-15,6.501570824042414e-13,6.192483951791722e-14,8.176833143246871e-13,2.825047187404485e-10,5.554566305218801e-12,1.2099848285386116e-11,1.0308915734606703e-15,8.288700889633015e-17,1.3226410296050082e-13,2.4698394945577957e-15,3.940046944753412e-12,1.2387260978163134e-13,3.76,0.0,0.5592079447928704,0.9993880570667437,5.031838268157968e-07,1.5896022011000117e-09,0.0039001899019021733,0.0039002378788814246,1.6963280425291285e-10,1.5327261030756393e-13,0.0006092821045703526,1.2029278748042432e-09,1.7095515099230623e-09,5.386849701949752e-07,9.196907515624872e-08,1.4186668280388816e-06,9.64939658080093e-07,0.00012623590401106928,7.924460755497195e-10,1.3126037274343617e-06,2.035191874228441e-09,4.671794425698407e-12,8.118281013581948e-10,1.760869553185549e-08,1.2963644363870013e-12,5.854053295253576e-13,7.224638149103281e-10,4.178738548194265e-13,5.391841029306529e-08,9.359318215401401e-11,8.367512588495641e-11,1.0189979758234871e-13,6.953767641304898e-16,3.5489257317458345e-10,1.7406251306487212e-13,9.07876641492278e-16,1.3069724134493222e-20,6.986430688066965e-20,1.9377994563907035e-19,2.5033881997436887e-14,1.792020882580267e-21,1.2318540559457402e-13,1.5843829736048894e-17,2.7263351629716707e-11,4.170508814934949e-18,8.87520625474717e-17,1.2943192296231494e-12,2.398738456691514e-11,2.9733987326436415e-17,1.1002903571329453e-10,7.701826557158572e-13,2.5838034737717737e-16,8.475095251003963e-17,2.9811116899375696e-07,5.73302083392728e-20,7.924494032543573e-11,1.307579409010598e-14,2.986911160080074e-11,8.1324181588008e-10,5.172617681187805e-18
3.9545427022503674e-07,0.6787066695263431,1.2117148384083974e-06,6.363557378479928e-08,1.1333313688835048e-06,1.0951923051377966e-06,0.0,0.0,1.2042989612972855e-06,2.322309629604611e-10,7.44630708164439e-09,4.0919302938469276e-11,2.253138850051863e-12,1.5356081147893574e-22,7.128239196963916e-17,2.841780391390877e-12,5.61396810702605e-08,9.948052919564994e-10,1.5729404160928232e-15,7.377009807443955e-16,1.7290458335822986e-08,9.698679762704914e-15,6.584236525139792e-13,6.845295864628616e-14,8.621628750370749e-13,3.104964466078963e-10,5.7398952510049036e-12,1.2829331582938834e-11,1.163350540136134e-15,9.261303617256178e-17,1.4217434470797958e-13,2.6519414729871287e-15,4.234243736697389e-12,1.3634536088223078e-13,3.76,0.0,0.5591119776059226,0.9993879516559365,5.384854829154044e-07,1.7064141329568068e-09,0.003994459308058759,0.003994510096222431,1.7374820956113533e-10,1.57024314919254e-13,0.0006092820403573174,1.2964858422048235e-09,1.886124381067541e-09,5.571847839111206e-07,9.516744381630106e-08,1.494371764801551e-06,1.0152768805616422e-06,0.00012924707261301757,8.562831496360323e-10,1.3765756726888992e-06,2.1127700823601377e-09,4.90817023864754e-12,8.580440129822411e-10,1.8251843510490627e-08,1.4489295083715893e-12,6.496561988552192e-13,7.749558488927678e-10,4.768859964083408e-13,5.673964496444242e-08,9.681974023245343e-11,8.999489507871265e-11,1.1348330402166121e-13,7.347954977264265e-16,3.919696443608267e-10,1.9245152698893877e-13,1.0398576519626886e-15,1.4947468412405538e-20,8.24370817814132e-20,2.215258340940423e-19,2.6916105984524106e-14,2.047713596533899e-21,1.3058502044903305e-13,1.6816687685914855e-17,2.8267749547915713e-11,4.42304553437109e-18,9.659007289263534e-17,1.3460662844199074e-12,2.5239751882961078e-11,3.182953984807226e-17,1.1587573571165414e-10,8.265467755422565e-13,2.77476648137463e-16,9.096375725337743e-17,3.126343509106166e-07,6.180387291738377e-20,8.443237719758249e-11,1.3937370206329345e-14,3.25496441825521e-11,8.328835845890568e-10,5.925411771190813e-18
4.048201261245556e-07,0.6787188915748892,1.260953393339812e-06,6.662283614863452e-08,1.1814061351200417e-06,1.1633090305651862e-06,0.0,0.0,1.2347141153819205e-06,2.434929905835421e-10,7.99606948498629e-09,4.356833186993751e-11,2.3644120091320832e-12,1.7205713633310679e-22,7.667799945062246e-17,3.010833487008227e-12,5.903913080962515e-08,1.085848840163875e-09,1.7659659562280416e-15,8.149641713242278e-16,1.8118707618029564e-08,1.0221318549916772e-14,6.67041082533577e-13,7.553959790006718e-14,9.082421686695066e-13,3.405197187693441e-10,5.926389996847147e-12,1.3591464193278053e-11,1.3099634071936954e-15,1.0327372661627054e-16,1.5255804170175186e-13,2.8431352853589163e-15,4.542564910437012e-12,1.4973390199244743e-13,3.76,0.0,0.5590160219407636,0.999387844157475,5.753043853908172e-07,1.8292880844268294e-09,0.004088712503603689,0.0040887662095765815,1.778629071944691e-10,1.607753745791276e-13,0.0006092819748718433,1.3946518277505558e-09,2.075763614092364e-09,5.760677009486804e-07,9.843257630940687e-08,1.572697770106887e-06,1.0673309953851802e-06,0.00013225583935480746,9.235314946178571e-10,1.4420472440695967e-06,2.192650473249562e-09,5.1508892750981615e-12,9.061703517333712e-10,1.8909146297891576e-08,1.6155103921048538e-12,7.193956152570844e-13,8.302782329421124e-10,5.426072683303424e-13,5.965734998770593e-08,1.0011332176888439e-10,9.665741723636439e-11,1.2611977981913377e-13,7.756614465485705e-16,4.3188113104130787e-10,2.122622801587516e-13,1.1872764821928172e-15,1.7042351383584412e-20,9.694209718185658e-20,2.5255594245079484e-19,2.8897675268519004e-14,2.332775378867444e-21,1.3835602538174159e-13,1.7841626237873603e-17,2.929441591571336e-11,4.688557084640592e-18,1.0492815453731649e-16,1.3995845253116823e-12,2.6534919192804237e-11,3.4036895036807293e-17,1.219239957417096e-10,8.861327788254282e-13,2.976710668988267e-16,9.748503598937686e-17,3.274973893589981e-07,6.654008261268638e-20,8.984296540838638e-11,1.4836197562467074e-14,3.540376683596015e-11,8.529514981982193e-10,6.76880710856231e-18
4.1418598202407444e-07,0.678731112100545,1.3113409652192556e-06,6.968801859241808e-08,1.230263794682633e-06,1.2341589076582658e-06,0.0,0.0,1.265253750809071e-06,2.550313236093413e-10,8.572895505596706e-09,4.6374236010850587e-11,2.478520172809334e-12,1.9255764184329006e-22,8.244260429685177e-17,3.1882119024163288e-12,6.203776411912415e-08,1.1828099117494148e-09,1.9776921809135147e-15,8.982808520188498e-16,1.8966320472826816e-08,1.075800202158415e-14,6.76019168943672e-13,8.32224506282464e-14,9.559572687549465e-13,3.726749067787481e-10,6.114050014330107e-12,1.4387408624405437e-11,1.4719731192835484e-15,1.149416027317198e-16,1.634262622763202e-13,3.0437039856798958e-15,4.865317118360735e-12,1.6408130755026044e-13,3.76,0.0,0.5589200776995734,0.9993877345586438,6.136655803638288e-07,1.9584312696120712e-09,0.004182949489494774,0.004183006222267823,1.8197689719499944e-10,1.6452578933760864e-13,0.0006092819081061832,1.4975252224713517e-09,2.2790632329226164e-09,5.953365956920612e-07,1.0176497853825849e-07,1.653699342018057e-06,1.1211373142650374e-06,0.0001352622055221351,9.942823183792506e-10,1.5090169635026786e-06,2.2748966051349733e-09,5.400001980885789e-12,9.562608007132431e-10,1.9580725441171635e-08,1.7970634537698684e-12,7.949719207317415e-13,8.885383034907795e-10,6.156283450414324e-13,6.2673515091505e-08,1.0347442826271828e-10,1.0367521314076348e-10,1.398836465098781e-13,8.180114740621555e-16,4.747654044809122e-10,2.335649925974527e-13,1.3515301096923285e-15,1.9373807503486427e-20,1.1362914216176777e-19,2.871846801397634e-19,3.098201133418018e-14,2.649817796112882e-21,1.4651005537712625e-13,1.8920344289760378e-17,3.034354466167786e-11,4.967455822251329e-18,1.1378758282978962e-16,1.4549104621491213e-12,2.787377210758274e-11,3.6360499508896656e-17,1.2817799700570927e-10,9.490933117175108e-13,3.1901568244158346e-16,1.043243342953691e-16,3.4269990692224873e-07,7.155025302934861e-20,9.548226512247847e-11,1.577320671162324e-14,3.8438881546743126e-11,8.734491127582755e-10,7.711678692748324e-18
4.235518379235933e-07,0.6787433311150985,1.3628919725037593e-06,7.283233953411792e-08,1.2798978143361716e-06,1.307804740845657e-06,0.0,0.0,1.2959208327831691e-06,2.668469120405971e-10,9.17751109360759e-09,4.934467864697313e-11,2.5955418013039277e-12,2.152611805083869e-22,8.859987518744373e-17,3.3741725387014744e-12,6.513765574071463e-08,1.2859215309207189e-09,2.209502020386912e-15,9.879822285165811e-16,1.983329677851946e-08,1.130873721547037e-14,6.853679535528206e-13,9.154111614716381e-14,1.0053445796667485e-12,4.0706549994651495e-10,6.30287726188176e-12,1.521836311339502e-11,1.6507109428800712e-15,1.2769362808333476e-16,1.747902027628365e-13,3.2539352542164886e-15,5.20280535064829e-12,1.794315539145502e-13,3.76,0.0,0.5588241447838542,0.9993876228465466,6.535938991935831e-07,2.0940552000172742e-09,0.004277170266650144,0.004277230137613155,1.8609017960308126e-10,1.682755592441354e-13,0.0006092818400524789,1.6052051030911652e-09,2.496627462041731e-09,6.1499434033528e-07,1.0516515586489327e-07,1.7374313922075568e-06,1.1767314123254456e-06,0.00013826617240088852,1.0686268700597255e-09,1.5774833588362453e-06,2.359572735199267e-09,5.655560384530345e-12,1.0083696655381124e-09,2.0266700551210385e-08,1.9945902230689436e-12,8.767488817129702e-13,9.498459269570309e-10,6.965779604916296e-13,6.579014497023949e-08,1.0690356075481341e-10,1.1106108168117572e-10,1.5485329514184866e-13,8.618835791522666e-16,5.207636954338496e-10,2.56431353520569e-13,1.5341078612628633e-15,2.1962542896267095e-20,1.3277465523032463e-19,3.2575018763110584e-19,3.317260819894573e-14,3.0016222612280187e-21,1.5505894685653224e-13,2.0054574091395614e-17,3.141532618068691e-11,5.260161569439543e-18,1.231901809845895e-16,1.5120808776029375e-12,2.9257203132055345e-11,3.880493014706258e-17,1.3464195341740678e-10,1.0155877895451122e-12,3.415648816644306e-16,1.1149135130447717e-16,3.58241526749436e-07,7.684618134190791e-20,1.013559052639076e-10,1.6749339759567717e-14,4.166257361084952e-11,8.943799826560132e-10,8.763597308739656e-18
4.3291769382311214e-07,0.6787555486304209,1.4156205960976119e-06,7.605701025612533e-08,1.330302127817375e-06,1.3843100913961672e-06,0.0,0.0,1.3267183580945691e-06,2.789407352599022e-10,9.81064903632329e-09,5.2487558232060594e-11,2.715563649150557e-12,2.4038453446673354e-22,9.517478668942568e-17,3.5689765497296356e-12,6.834089528102767e-08,1.3954201873265055e-09,2.462853918135124e-15,1.0844109500562502e-15,2.071963648329259e-08,1.1873531264201509e-14,6.950977243125391e-13,1.0053716626635429e-13,1.056440837207225e-12,4.437981562048869e-10,6.492875974004946e-12,1.608556228020795e-11,1.8476014039487143e-15,1.4161141139410604e-16,1.866611976095911e-13,3.4741213028587324e-15,5.5553330398980354e-12,1.9582951381192848e-13,3.76,0.0,0.5587282230944304,0.9993875090081095,6.951139736180476e-07,2.23637571323117e-09,0.0043713748359480355,0.004371437958922531,1.902027544573298e-10,1.7202468434717145e-13,0.0006092817707027641,1.7177902901109028e-09,2.7290706141314503e-09,6.35043805501114e-07,1.086336132352317e-07,1.8239492452181337e-06,1.2341491279145444e-06,0.00014126774127726192,1.146656457743487e-09,1.64744496382831e-06,2.446743811341384e-09,5.917618122177115e-12,1.0625518660848118e-09,2.0967189653732907e-08,2.2091387395624094e-12,9.651061305283605e-13,1.014313522293847e-09,7.861245548931611e-13,6.900925926816994e-08,1.104012199384206e-10,1.1882810192925499e-10,1.7111124212511542e-13,9.073169140156202e-16,5.700200613849655e-10,2.8093450411274263e-13,1.7365954973063071e-15,2.4830591100009325e-20,1.5468401370259177e-19,3.6861571119525816e-19,3.547303311856207e-14,3.391147439607004e-21,1.640147337705149e-13,2.124608067257001e-17,3.250994796955476e-11,5.567101472050233e-18,1.3315832653979156e-16,1.5711328269591535e-12,3.06861116704547e-11,4.1374897099968253e-17,1.4132011166173118e-10,1.0857826831843691e-12,3.6537545755757996e-16,1.1899593647437586e-16,3.741218725578812e-07,8.244005736936348e-20,1.0746958276587736e-10,1.7765550235893615e-14,4.508261387552062e-11,9.157476615440309e-10,9.934872056471626e-18
4.42283549722631e-07,0.678767764658466,1.46954079432271e-06,7.936323382564395e-08,1.3814711181574023e-06,1.4637392642502332e-06,0.0,0.0,1.3576493547364871e-06,2.9131380235323115e-10,1.0473049088161811e-08,5.5811012243117256e-11,2.838680930293159e-12,2.681638364764725e-22,1.021936736873567e-16,3.772889261565748e-12,7.164958715855264e-08,1.5115458254531832e-09,2.739284783594341e-15,1.1879212932599556e-15,2.162533960578076e-08,1.2452391419735083e-14,7.052190163038951e-13,1.1025421333115732e-13,1.1092831094115446e-12,4.829827520382337e-10,6.684052470704152e-12,1.6990277782155804e-11,2.0641674314283165e-15,1.567814170212933e-16,1.9905072925721228e-13,3.704558785367034e-15,5.9232021697347515e-12,2.133209511145643e-13,3.76,0.0,0.5586323125314487,0.9993873930300825,7.382502503246563e-07,2.3856130014572785e-09,0.004465563198226592,0.004465629689498753,1.9431462179461172e-10,1.7577316469421603e-13,0.0006092817000489658,1.8353794041749077e-09,2.9770169863335126e-09,6.554878608119481e-07,1.1217085528632097e-07,1.9133086378994743e-06,1.2934265624815384e-06,0.00014426691343786548,1.2284624672836856e-09,1.7189003181382538e-06,2.536475464819325e-09,6.1862304620240035e-12,1.118862929029378e-09,2.1682309477964778e-08,2.44180492372413e-12,1.060439614942243e-12,1.0820560835828623e-09,8.849779636433041e-13,7.233289256836748e-08,1.13967906260055e-10,1.269896352292239e-10,1.8874428956486974e-13,9.543518017441581e-16,6.226813550913639e-10,3.0714902096246666e-13,1.9606794020175546e-15,2.800137024890851e-20,1.7969397634895865e-19,4.1617103762617197e-19,3.788692729933621e-14,3.8215368453439585e-21,1.733896439504297e-13,2.2496661255011466e-17,3.3627595149180756e-11,5.88870986215435e-18,1.437149576928374e-16,1.6321036379808092e-12,3.216140403414461e-11,4.4075246849378364e-17,1.4821675126635544e-10,1.1598518151955823e-12,3.9050671054033216e-16,1.2684808655158335e-16,3.903405686357133e-07,8.834447497011745e-20,1.1382906184675296e-10,1.882280296963865e-14,4.870696095617133e-11,9.375557031485698e-10,1.1236594779869164e-17
