Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137)
1.072627697041347e-06,1.0270219043408364,1.1474510567809957e-07,6.975528084905719e-08,6.473785452547553e-08,6.803019184099269e-11,0.0,0.0,1.4833491120405916e-07,1.6349469618823226e-14,3.275046446502976e-07,2.7794046761424233e-11,1.0728426990021519e-07,1.1296491758142262e-19,4.624213411478679e-13,5.947660243661873e-11,3.2682390941433255e-12,1.1774272399562466e-11,3.8509246898915676e-10,1.4248999506312378e-10,0.0018860653452710439,5.3502854128821515e-08,2.609283343952128e-12,2.730322191589818e-20,1.1279583599851416e-16,1.810527185557369e-11,1.1259603110360654e-12,6.308851177787332e-20,5.506245676765703e-25,2.7068360561819124e-25,2.663181744500957e-18,1.6549713659174839e-21,9.80485926432167e-14,4.108412381263432e-20,3.76,0.0,0.181749014738235,0.9999995667826089,1.221788829982664e-11,5.962325923495884e-18,0.5833244258564949,0.5870993112545383,2.2117136701040916e-06
1.0990759331600234e-06,1.0280997705035357,1.2301230990549593e-07,7.644807821946128e-08,7.139801629974182e-08,7.851875168254303e-11,0.0,0.0,1.5985751552565204e-07,1.935790698277683e-14,3.5391679976100915e-07,3.275901988618815e-11,1.1266211266809717e-07,1.3856551855155437e-19,5.402722357640693e-13,6.866174221554695e-11,3.852902899901333e-12,1.3886037089824273e-11,4.479349781292309e-10,1.509115682904273e-10,0.0019635169181549715,5.5907793541801286e-08,3.0178098453140775e-12,3.6461003941494605e-20,1.3295474509999047e-16,2.1356313541393028e-11,1.2653511147162205e-12,7.849184960896706e-20,7.854327463153439e-25,3.788515124262277e-25,3.1713915121064868e-18,2.0346772220743963e-21,1.1082416739251202e-13,5.211948129827753e-20,3.76,0.0,0.17540975234586179,0.9999995326483482,1.4419755963048992e-11,7.533685373056376e-18,0.5895861945147339,0.5935160436030675,2.235491648228373e-06
1.1255241692786999e-06,1.0291406432565668,1.3159264566219047e-07,8.359173709772633e-08,7.852401527371783e-08,9.028449465397099e-11,0.0,0.0,1.7189707845828203e-07,2.2805341265114392e-14,3.8162031711912156e-07,3.846918298727375e-11,1.1812850450938407e-07,1.6939098300404226e-19,6.288356476870022e-13,7.897398691758142e-11,4.521640055092203e-12,1.6314226518248225e-11,5.191246121996006e-10,1.596841679316101e-10,0.002041846525173078,5.834540760828588e-08,3.4772605327174824e-12,4.830604318904445e-20,1.5600754532055863e-16,2.5077217639029236e-11,1.4169427102078332e-12,9.71052843897592e-20,1.1095917936331631e-24,5.253009922629206e-25,3.759420584079498e-18,2.4865186736782052e-21,1.247831330502586e-13,6.567781044547246e-20,3.76,0.0,0.1692915984644105,0.9999994968433491,1.6945129960354762e-11,9.459674256326476e-18,0.5956259767378771,0.5997125462077878,2.258426687373344e-06
1.1519724053973763e-06,1.0301458130329995,1.4048574564627648e-07,9.120165593265068e-08,8.613289901188623e-08,1.0344276057593888e-10,0.0,0.0,1.844583487084658e-07,2.6739225259953437e-14,4.1063614964193385e-07,4.501358517407237e-11,1.2368061138706703e-07,2.06360605360464e-19,7.292338104169526e-13,9.051328813116982e-11,5.2836635695544965e-12,1.909635498775282e-11,5.99500498180647e-10,1.6882120568202392e-10,0.0021210242464191585,6.081460336439181e-08,3.992236395156972e-12,6.351894627330501e-20,1.8227062228737441e-16,2.9319841031110263e-11,1.5813473335206554e-12,1.1949203892998034e-19,1.5531938161851308e-24,7.219103219317443e-25,4.437332756574965e-18,3.0214460678542634e-21,1.399892180895138e-13,8.223850711045711e-20,3.76,0.0,0.16338684100257958,0.9999994593370087,1.9830806152947166e-11,1.1807417225548016e-17,0.6014515144987413,0.6056965012490871,2.2805481857722723e-06
1.1784206415160527e-06,1.0311165252412844,1.496910816199504e-07,9.929309689851098e-08,9.424170765329393e-08,1.181157363140843e-10,0.0,0.0,1.9754572396831868e-07,3.1210289461011694e-14,4.4098469723186575e-07,5.248897817527539e-11,1.2931567676972595e-07,2.5052459748450317e-19,8.426665642815901e-13,1.033847052200722e-10,6.148883564536267e-12,2.227313083854336e-11,6.89956831299056e-10,1.7833650601369774e-10,0.0022010211212201785,6.331431892377312e-08,4.567579745493687e-12,8.292641561478648e-20,2.120842486879949e-16,3.4140007703482236e-11,1.7591815610163155e-12,1.4629785966647332e-19,2.1552068809006315e-24,9.837470078249128e-25,5.2161905100985336e-18,3.651663745980102e-21,1.5650674665727075e-13,1.0235400550050324e-19,3.76,0.0,0.15768803686026175,0.9999994200993444,2.3116531139781605e-11,1.465438021619657e-17,0.6070702798208802,0.6114753228752531,2.301884516593057e-06
1.2048688776347292e-06,1.0320539818387655,1.5920798178419635e-07,1.078811750773492e-07,1.028674687011785e-07,1.344326465032932e-10,0.0,0.0,2.1116326365573357e-07,3.6272621755181115e-14,4.7268583081649724e-07,6.100020087678137e-11,1.350310207327782e-07,3.0307775936666845e-19,9.704134943939525e-13,1.1769842101786788e-10,7.127935746089833e-12,2.588861054282315e-11,7.914442407745685e-10,1.8824429456297258e-10,0.0022818091207841462,6.584352297778899e-08,5.208375239353342e-12,1.0752715641177886e-19,2.4581356292734064e-16,3.9597674353910303e-11,1.951065652429547e-12,1.7826126857946627e-19,2.965736672059777e-24,1.3297957242646598e-24,6.1081344362767575e-18,4.390726640337134e-21,1.7440056241533848e-13,1.2665818169879538e-19,3.76,0.0,0.1521880025466877,0.9999993791009766,2.6845135049983596e-11,1.8089607983823827e-17,0.6124894841877435,0.6170561665569907,2.3224630636671144e-06
1.2313171137534056e-06,1.0329593428472637,1.6903564722553676e-07,1.1698084853676253e-07,1.1202719270927788e-07,1.5252994238645994e-10,0.0,0.0,2.2531470130418828e-07,4.1983741714013495e-14,5.057589160665305e-07,7.066056511897683e-11,1.4082403893809187e-07,3.653739944712104e-19,1.113835963125389e-12,1.3356974827044116e-10,8.232209910021354e-12,2.999035287974154e-11,9.049710817852616e-10,1.9855918703070524e-10,0.0023633611213469507,6.84012142698773e-08,5.919950446891948e-12,1.38521435805027e-19,2.838495499036405e-16,4.5757096369713043e-11,2.157622938708049e-12,2.1622497187054666e-19,4.048776809749955e-24,1.783824026303972e-24,7.12646831302622e-18,5.253641434654656e-21,1.9373595707587242e-13,1.5587540412833122e-19,3.76,0.0,0.1468798051257642,0.99999933631311,3.106266474819761e-11,2.221506752392573e-17,0.6177160876241455,0.6224459381152433,2.3423102559740308e-06
1.257765349872082e-06,1.0338337278168268,1.7917316746822497e-07,1.266069092556315e-07,1.2173786981004498e-07,1.7255148870550717e-10,0.0,0.0,2.400034566044307e-07,4.840466939969545e-14,5.402228367743288e-07,8.159224209844456e-11,1.4669220151341652e-07,4.389416732425024e-19,1.2743790342507535e-12,1.5111912721844533e-10,9.473878463721003e-12,3.4629572921255695e-11,1.0316046521881085e-09,2.0929617863300244e-10,0.002445650877836145,7.098642104803463e-08,6.7078759947059476e-12,1.7734467859333873e-19,3.2661002336552585e-16,5.268699408442384e-11,2.3794792542619227e-12,2.6114855597169875e-19,5.485535045721944e-24,2.3754067001403596e-24,8.285750213294298e-18,6.256971633200165e-21,2.1457860362596793e-13,1.9083025370499239e-19,3.76,0.0,0.14175675347694894,0.9999992917075162,3.581851732096245e-11,2.714710274176907e-17,0.6227568074616798,0.6276513024339945,2.3614516009260268e-06
1.2842135859907585e-06,1.0346782172378848,1.896195351653191e-07,1.3677397485363318e-07,1.3201646703381515e-07,1.946487485888614e-10,0.0,0.0,2.552326471025588e-07,5.559998862954488e-14,5.760960178815238e-07,9.39266487552525e-11,1.5263305184746916e-07,5.254998460359415e-19,1.4535732864131056e-12,1.7047211471874995e-10,1.0865924952893074e-11,3.9861295575563544e-11,1.1724723328822197e-09,2.2047063413120098e-10,0.0025286529980658077,7.359820049881772e-08,7.577965296550503e-12,2.257055106928691e-19,3.745406096148338e-16,6.046071923914966e-11,2.617262412957334e-12,3.141226155775215e-19,7.37843490207842e-24,3.1411319561862137e-24,9.601890043749691e-18,7.418945671568312e-21,2.3699449419909945e-13,2.3245793595365177e-19,3.76,0.0,0.13681238986076583,0.9999992452565157,4.116557372473997e-11,3.301800581932358e-17,0.6276181267989663,0.6326786918689588,2.3799117164935432e-06
1.310661822109435e-06,1.0354938539045195,2.0037365996108066e-07,1.4749648108293343e-07,1.4287992637087895e-07,2.1898096638468324e-10,0.0,0.0,2.710050995595669e-07,6.363790466805348e-14,6.133964481463736e-07,1.0780483355661499e-10,1.5864420531424113e-07,6.269753078733535e-19,1.6530365140703115e-12,1.9175936531435547e-10,1.242217258350021e-11,4.574450844800488e-11,1.3287626510196935e-09,2.320982784642796e-10,0.002612342917473325,7.623563816611657e-08,8.536273892324646e-12,2.8562868917236764e-19,4.2811573224502553e-16,6.915642158758616e-11,2.8716017270191432e-12,3.7638447352978844e-19,9.855905961715861e-24,4.126015204114885e-24,1.1092253922795924e-17,8.759569315022052e-21,2.610498825277573e-13,2.818154067737356e-19,3.76,0.0,0.13204048177855748,0.9999991969329582,4.716033248676006e-11,3.997771079406218e-17,0.6323063026671183,0.6375343143625777,2.397714362211647e-06
1.3371100582281114e-06,1.036281644230014,2.114343815562934e-07,1.5878867504193863e-07,1.5434516353017609e-07,2.457153483937307e-10,0.0,0.0,2.8732336097744004e-07,7.259029633816312e-14,6.521417024422095e-07,1.2337786111160361e-10,1.6472334793957323e-07,7.455205163874367e-19,1.8744753146252803e-12,2.1511660467494914e-10,1.4157312731161158e-11,5.2342313790231625e-11,1.5017262655640126e-09,2.4419518800265254e-10,0.002696696874406344,7.889784735780354e-08,9.589098414876384e-12,3.59503386187264e-19,4.878395975528902e-16,7.885721559475319e-11,3.1431275678659634e-12,4.493356685487931e-19,1.3078091052027959e-23,5.3851488941226644e-24,1.2775775823387008e-17,1.0300742319088719e-20,2.868112308955481e-13,3.400932328583914e-19,3.76,0.0,0.12743501411627664,0.9999991467102055,5.38630433585305e-11,4.8195614918674425e-17,0.6368273739106245,0.6422241612755265,2.414882469105707e-06
1.3635582943467879e-06,1.037042559516477,2.2280048200764795e-07,1.7066460907235145e-07,1.6642906734998056e-07,2.750272414605677e-10,0.0,0.0,3.0418970929721494e-07,8.253276256464006e-14,6.923489636796138e-07,1.4080719507688796e-10,1.70868235022096e-07,8.835323609766937e-19,2.119686560931298e-12,2.406845958372904e-10,1.6086933432071385e-11,5.972207931988075e-11,1.6926768749709439e-09,2.5677778243750264e-10,0.002781691885965819,8.15839685430779e-08,1.0742975204459447e-11,4.501373236142384e-19,5.542471804807815e-16,8.965134719009336e-11,3.4324709677682208e-12,5.345614041215577e-19,1.7243615079160883e-23,6.985619850302112e-24,1.46730769220483e-17,1.2066378130600612e-20,3.14345161492356e-13,4.086282071045412e-19,3.76,0.0,0.122990181562342,0.9999990945621112,6.133784083049428e-11,5.786253342542171e-17,0.6411871687936075,0.6467540149447133,2.4314381685741737e-06
1.3900065304654643e-06,1.0377775371800562,2.3447069729205545e-07,1.8313813530245053e-07,1.7914849981792502e-07,3.0710030938689424e-10,0.0,0.0,3.216061637751521e-07,9.354466338226165e-14,7.340350443471474e-07,1.6026507884241355e-10,1.7707668971877988e-07,1.0436717789330245e-18,2.3905587587882556e-12,2.6860909867531847e-10,1.8227547851377294e-11,6.795558770583416e-11,1.9029920470286036e-09,2.6986281731447417e-10,0.0028673057244089613,8.429316874298088e-08,1.2004678591187156e-11,5.608172856484658e-19,6.279052110260809e-16,1.0163236054638581e-10,3.740263261092519e-12,6.3385217036034515e-19,2.259757835973451e-23,9.008728652026304e-24,1.6806593110643057e-17,1.408252751677343e-20,3.4371841206048206e-13,4.88916738726451e-19,3.76,0.0,0.11870038128992205,0.9999990404630036,6.965287742557078e-11,6.919279337641457e-17,0.6453913123411017,0.651129455977407,2.4474028202653154e-06
1.4164547665841407e-06,1.0384874819333902,2.4644372816622074e-07,1.962229008013951e-07,1.9252029665992066e-07,3.4212670713567104e-10,0.0,0.0,3.3957449504378685e-07,1.057091554598981e-13,7.772164076675154e-07,1.8193491351664675e-10,1.8334660160343243e-07,1.228884213923562e-18,2.689073289439368e-12,2.9904082302725705e-10,2.059662272676873e-11,7.711918452764424e-11,2.1341139711386814e-09,2.8346737721575345e-10,0.002953516894113897,8.702464091627354e-08,1.338121886589417e-11,6.953765680403717e-19,7.094131609745237e-16,1.1489926486662842e-10,4.067135763793059e-12,7.492277703418628e-19,2.944095705465906e-23,1.1552548949822235e-23,1.92007111420508e-17,1.6377506720978027e-20,3.7499779570547916e-13,5.826290371853643e-19,3.76,0.0,0.11456020589441307,0.999998984387666,7.88804566987732e-11,8.242647233961327e-17,0.6494452334245711,0.655355870290737,2.462797038982752e-06
1.4429030027028172e-06,1.0391732669267897,2.5871825035099217e-07,2.0993234331111828e-07,2.0656126845960575e-07,3.803072527992169e-10,0.0,0.0,3.5809623486488486e-07,1.1911322220827341e-13,8.219091883673742e-07,2.0601163276087012e-10,1.8967592520521234e-07,1.4424209117517642e-18,3.0173055374657306e-12,3.321353759036386e-10,2.321260678676343e-11,8.729392453077032e-11,2.3875501335480536e-09,2.9760886959083196e-10,0.003040304609106046,8.977760334267777e-08,1.4879839959466815e-11,8.582699550007347e-19,7.994042309094862e-16,1.2955670117104324e-10,4.413719489737923e-12,8.8296400331818e-19,3.814161483501849e-23,1.4734868151747259e-23,2.1881913894969802e-17,1.8982028864631444e-20,4.0825016473482113e-13,6.916241084435584e-19,3.76,0.0,0.11056443657724242,0.9999989263113177,8.909716587909564e-11,9.783178768623765e-17,0.6533541716005438,0.6594384559054238,2.4776407206533433e-06
1.4693512388214936e-06,1.0398357348496,2.712929240691049e-07,2.2427968752389165e-07,2.2128820227176973e-07,4.21851597308673e-10,0.0,0.0,3.7717268558133627e-07,1.33847698554314e-13,8.681292130597006e-07,2.3270207405035046e-10,1.9606267853354721e-07,1.6878610469135614e-18,3.3774259048441657e-12,3.680532031958543e-10,2.6094959144712428e-11,9.85657160116601e-11,2.6648739162487378e-09,3.123050192332824e-10,0.003127648771144711,9.255129900531822e-08,1.650801685047099e-11,1.0546568481210757e-18,8.985463375917947e-16,1.4571510908548284e-10,4.78064490240759e-12,1.037622279267633e-18,4.9147153307114704e-23,1.8696554693951322e-23,2.4878935257764194e-17,2.1929338932126402e-20,4.435423783805384e-13,8.17965581442517e-19,3.76,0.0,0.10670803656743086,0.9999988662095957,1.0038400809823242e-10,1.1570764235842887e-16,0.6571231837109293,0.6633822295023147,2.4919530673902985e-06
1.49579947494017e-06,1.0404756989931092,2.841664029641253e-07,2.3927794187499515e-07,2.3671786369483714e-07,4.669783918663258e-10,0.0,0.0,3.9680492927502947e-07,1.5000729047870703e-13,9.158920202382948e-07,2.622253459678312e-10,2.0250494159528578e-07,1.9691346721415508e-18,3.771700712264003e-12,4.069595262987399e-10,2.9264177670991974e-11,1.1102546317875212e-10,2.9677251204561287e-09,3.2757386339816013e-10,0.0032155299483670333,9.534499497402369e-08,1.827345272083846e-11,1.2904932059814136e-18,1.0075431017787273e-15,1.6349089364095903e-10,5.168541700464106e-12,1.2160824625526279e-18,6.299985409924629e-23,2.3605401116682068e-23,2.822292514718168e-17,2.5255353410387003e-20,4.809412742568925e-13,9.639383821077476e-19,3.76,0.0,0.10298614477262022,0.999998804058536,1.128265341586369e-10,1.3638633300815504e-16,0.6607571502533118,0.6671920327500092,2.5057526116828775e-06
1.5222477110588465e-06,1.0410939442763385,2.973373424276874e-07,2.549398958212438e-07,2.52866999369093e-07,5.159154530862985e-10,0.0,0.0,4.169938366378197e-07,1.6769058942569242e-13,9.652128798847781e-07,2.9481319116243664e-10,2.0900085490923225e-07,2.2905464826422266e-18,4.202492989092682e-12,4.4902427405273896e-10,3.274182734720156e-11,1.2476920634746202e-10,3.2978104157520053e-09,3.4343374755203506e-10,0.003303929354485277,9.815798179095965e-08,2.0184075879104725e-11,1.5726329884832137e-18,1.127134836549838e-15,1.8300659210199452e-10,5.5780386356587226e-12,1.4215792669945673e-18,8.035399297513225e-23,2.966049640852091e-23,3.194762519337042e-17,2.8998803546299624e-20,5.205136433998809e-13,1.1320662716113368e-18,3.76,0.0,0.09939406965154919,0.9999987398345555,1.2651497380114948e-10,1.6023642646110282e-16,0.6642607815292456,0.6708725384115896,2.5190572397428633e-06
1.548695947177523e-06,1.0416912282360224,3.1080440736138666e-07,2.712781175774389e-07,2.6975233986892727e-07,5.688999258330025e-10,0.0,0.0,4.377400755627977e-07,1.8700008170521564e-13,1.016106812689242e-06,3.3071034463465193e-10,2.1554861802247288e-07,2.656800386570991e-18,4.672263153651456e-12,4.944220104016758e-10,3.6550568607464204e-11,1.3989825983911524e-10,3.656903716140312e-09,3.5990332174529306e-10,0.0033928288285323947,1.0098957285989447e-07,2.2248036470173688e-11,1.9089398363742777e-18,1.2580995363240807e-15,2.0439104084904438e-10,6.0097633615258486e-12,1.6577425504770181e-18,1.0199583599918984e-22,3.709718556666337e-23,3.6089555637549826e-17,3.320138195159423e-20,5.623262087318637e-13,1.3251302650807239e-18,3.76,0.0,0.09592728330024522,0.9999986735144321,1.4154436643993377e-10,1.8766581051294856e-16,0.6676386235782849,0.6744282562381838,2.531884214037591e-06
1.5751441832961994e-06,1.0422682819820337,3.245662793989194e-07,2.8830495228410287e-07,2.8739060295893584e-07,6.261784437504266e-10,0.0,0.0,4.590441194630722e-07,2.0804215301740174e-13,1.0685886088863446e-06,3.7017488703507955e-10,2.2214648803228456e-07,3.073024872886209e-18,5.183569585715447e-12,5.43331858151532e-10,4.071418567311114e-11,1.5651934746540644e-10,4.046846484410202e-09,3.7700153759439797e-10,0.0034822108151498724,1.0383910384026104e-07,2.447370299006962e-11,2.3084097539479983e-18,1.4012538667952724e-15,2.2777954234727257e-10,6.464342311304116e-12,1.928641884253848e-18,1.2886665975176768e-22,4.619267906046978e-23,4.0688214004350255e-17,3.7907893844792e-20,6.064456067923978e-13,1.5461879464258382e-18,3.76,0.0,0.0925814157444809,0.999998605075287,1.5801469133965042e-10,2.191249251196862e-16,0.6708950639052104,0.6778635386568059,2.54425019503781e-06
1.6015924194148759e-06,1.0428258111194608,3.3862166361323803e-07,3.060325205810595e-07,3.057984971851848e-07,6.880072874788459e-10,0.0,0.0,4.809062553252181e-07,2.309270882379505e-13,1.122672846709125e-06,4.1347859269084756e-10,2.2879277811696e-07,3.544799167273864e-18,5.7390690933815486e-12,5.959374192041254e-10,4.525761488812127e-11,1.747447354911713e-10,4.469547966332686e-09,3.947476458602252e-10,0.0035720583454110677,1.0670593204705246e-07,2.6869658623693784e-11,2.7813056015339058e-18,1.5574541559866085e-15,2.533140322404449e-10,6.942400603529897e-12,2.238835800476538e-18,1.6208917199632197e-22,5.727237988791381e-23,4.5786286127434623e-17,4.31664123759721e-20,6.529383725756341e-13,1.798593694465833e-18,3.76,0.0,0.08935224943130565,0.9999985344945673,1.7603099721659894e-10,2.5511018009855095e-16,0.6740343370076435,0.6811825862596559,2.556171262207269e-06
1.6280406555335523e-06,1.0433644966385027,3.5296929473270044e-07,3.2447271756256334e-07,3.249927257743364e-07,7.546525405588621e-10,0.0,0.0,5.033265915044523e-07,2.557690666105866e-13,1.1783739104631668e-06,4.609072720988347e-10,2.3548585607851845e-07,4.078180166721958e-18,6.341517276649997e-12,6.524266916275269e-10,5.020697306368022e-11,1.9469236297904744e-10,4.926985356335227e-09,4.1316119460726715e-10,0.0036623550181725606,1.095894358574722e-07,2.944469742308834e-11,3.3393042441896533e-18,1.7275973866802078e-15,2.8114324661464084e-10,7.444561973761299e-12,2.593426151074061e-18,2.0299774615739222e-22,7.071700118709046e-23,5.1429870123654727e-17,4.902843724511289e-20,7.018709273150699e-13,2.0860198350738896e-18,3.76,0.0,0.08623571391271107,0.9999984617500259,1.9570353125197998e-10,2.961675655119089e-16,0.6770605297110023,0.6843894531018144,2.567662934260864e-06
