Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49)
2.4084462250583273e-09,0.8502634386975205,3.5275002692775897e-08,5.877609266753622e-11,1.2512428526258166e-09,4.0458107078551886e-10,0.0,0.0,2.6903407084497176e-07,1.8488776343906745e-12,2.612726851014664e-13,9.828801791739562e-15,1.8606748159893002e-17,4.494385498905926e-25,2.4387532207144773e-17,3.62297811302061e-12,1.6822866183802834e-09,3.4398672635467726e-14,4.386037004485663e-21,2.225250797757444e-19,1.7546846467199646e-09,3.380403709458829e-16,3.520380283353747e-11,2.4331004667063236e-21,6.769031763837274e-15,3.080176597480932e-16,7.676725183990997e-15,1.694863489692896e-19,1.748175268485091e-21,1.5965748760470867e-21,2.8660051376539317e-18,4.185195127312906e-23,2.5348699674152808e-17,2.4683309412476632e-30,3.76,0.0,0.6106802806842436,0.9974319791700338,5.376509825935898e-12,1.2464889700408794e-12,0.000889476133022025,0.0008894814481096892,9.564294938329618e-10,2.24342498130512e-12,0.002567750534020511,3.7545600392197147e-13,4.9289150483226775e-14,2.2403990901870283e-07,8.966420363800716e-09,5.576287573902072e-09,2.961041242574576e-08,5.120377112288126e-05,1.0560111683759727e-12,1.1981403097887524e-09,7.241509556952023e-10,4.030852554844149e-13,1.259687427100665e-10,9.577164704590218e-10,2.8541237141769644e-17,5.0724763046253316e-17,4.6172283840666856e-11,6.857831348536073e-20,1.6835625456645774e-09,2.8702660987712214e-12,2.0878426889393472e-12,1.4631379334104651e-18
2.4788601642300914e-09,0.8502676698718309,3.735487574959457e-08,6.390994382206532e-11,1.327108782838414e-09,4.4116683648512783e-10,0.0,0.0,2.768883181298437e-07,1.9585175085026826e-12,2.848420017200456e-13,1.0698246372020017e-14,2.0878523085597804e-17,5.021859699960162e-25,2.636192711015535e-17,3.829366543808911e-12,1.7764299201707585e-09,3.743852214675704e-14,4.879726281486201e-21,2.44335704322682e-19,1.8587640075415222e-09,3.6845163394483366e-16,3.612996242518663e-11,2.8055545607705382e-21,7.34239065403784e-15,3.5438504927802772e-16,8.372943326470504e-15,1.937071358732215e-19,2.008393547885768e-21,1.8328668211720734e-21,3.20092238159504e-18,4.8781571238298815e-23,2.8449735960853306e-17,3.0341430156654174e-30,3.76,0.0,0.6106535397520082,0.9974307896198895,5.867531130491298e-12,1.355741207646642e-12,0.0009154609627649932,0.000915466565319911,9.958099320366097e-10,2.3570668104032986e-12,0.002568932153396594,4.0218423690784246e-13,5.242573642396844e-14,2.2941196537356567e-07,9.345958561297114e-09,6.0067812451246705e-09,3.1258746496823245e-08,5.269958752421665e-05,1.1217813200442931e-12,1.2691854675128568e-09,7.583540323277498e-10,4.2759421113451965e-13,1.316963368652909e-10,1.0065161551660243e-09,3.196160034333306e-17,5.551435660645696e-17,4.7751654927302316e-11,7.793881660278808e-20,1.7778176744084284e-09,2.985268888547013e-12,2.2712691576032445e-12,1.6376601475837295e-18
2.5452634355551234e-09,0.8502716598846205,3.9367893413125114e-08,6.901682966371332e-11,1.4007851825933147e-09,4.776124245190066e-10,0.0,0.0,2.842947855749318e-07,2.064804431256164e-12,3.08328245201471e-13,1.1562829722045565e-14,2.3205689687469378e-17,5.561840793715933e-25,2.831454501582092e-17,4.028797798868824e-12,1.8672744425252904e-09,4.0461031130129324e-14,5.386436572928078e-21,2.663034439460093e-19,1.9596611725982073e-09,3.987465386469301e-16,3.699839308961611e-11,3.1970368568661846e-21,7.909971973896084e-15,4.030877596845295e-16,9.067082138964788e-15,2.1890591185484576e-19,2.2807390138639186e-21,2.0799531053491194e-21,3.542055412663424e-18,5.614980185778284e-23,3.162713348145855e-17,3.6669139915007316e-30,3.76,0.0,0.6106283230101908,0.9974298381111373,6.357464118697201e-12,1.46427813454913e-12,0.000939964691453066,0.0009399705711840507,1.0331136688053047e-09,2.465927128955466e-12,0.002569876181366315,4.285582897900302e-13,5.548199863377875e-14,2.344257339878358e-07,9.705025676887179e-09,6.429240031720896e-09,3.2848787084336774e-08,5.411014265786106e-05,1.1858758415708567e-12,1.338057368551731e-09,7.909782356227645e-10,4.5135795800053893e-13,1.3714875397226567e-10,1.0532593268910895e-09,3.545765797974667e-17,6.031724536801021e-17,4.92534918947271e-11,8.765515859956363e-20,1.868773291035105e-09,3.093718317780052e-12,2.45353392313667e-12,1.8158937536999214e-18
2.6116667068801555e-09,0.8502756497416235,4.143067141828685e-08,7.438771143962228e-11,1.4765372489781845e-09,5.15992982214907e-10,0.0,0.0,2.917008522940373e-07,2.173898473951499e-12,3.330702346689656e-13,1.2471806679738355e-14,2.5722155252364655e-17,6.145603859082644e-25,3.035689506873899e-17,4.2328553020731754e-12,1.9601024856232505e-09,4.3638382903165505e-14,5.936114488357161e-21,2.8969133669418316e-19,2.0632237551228997e-09,4.306518309996787e-16,3.7862021713655756e-11,3.630774225884982e-21,8.504084783966028e-15,4.570173340215892e-16,9.798714920566575e-15,2.465490641259273e-19,2.5812311039552787e-21,2.3523418960830294e-21,3.908901454233121e-18,6.44038264939734e-23,3.5063771514481786e-17,4.410459114217962e-30,3.76,0.0,0.6106031073056909,0.9974290268555552,6.874249344464269e-12,1.5782818109250799e-12,0.0009644674050771355,0.0009644735678584263,1.0705662400801866e-09,2.576381966972531e-12,0.002570679954470142,4.561016716666137e-13,5.863488321444704e-14,2.3938933733671275e-07,1.0064992998863484e-08,6.867754422955189e-09,3.447302412082398e-08,5.552063770359445e-05,1.2520064666869261e-12,1.4087476129419318e-09,8.239458920063905e-10,4.757529474382082e-13,1.4264836599813276e-10,1.1006813867241838e-09,3.9230148316616646e-17,6.540866488033216e-17,5.076742127760022e-11,9.829576535855679e-20,1.9617180234423584e-09,3.20210508708668e-12,2.6450183262670563e-12,2.008056573610724e-18
2.6780699782051876e-09,0.8502796394427989,4.3542873368129086e-08,8.002873387623478e-11,1.5543712973556296e-09,5.563554869701452e-10,0.0,0.0,2.9910651941090924e-07,2.2857995690974423e-12,3.5910057185853013e-13,1.3426191623206431e-14,2.8437911286533436e-17,6.775674550506269e-25,3.24906312558114e-17,4.441508382096696e-12,2.0548951598201167e-09,4.6974086399582576e-14,6.531936364708724e-21,3.1456179695607355e-19,2.169451668940187e-09,4.642085690003043e-16,3.872087598254077e-11,4.110055861322862e-21,9.125148380317257e-15,5.165825453791509e-16,1.0568841666339567e-14,2.767945414393147e-19,2.9119034420373055e-21,2.651831158177952e-21,4.302616465491883e-18,7.362390040610753e-23,3.8773408776639656e-17,5.2806721988085466e-30,3.76,0.0,0.6105778926384163,0.9974283350218459,7.418634850948934e-12,1.6978693627687193e-12,0.000988969103707015,0.0009889755553851827,1.108156215126353e-09,2.688386291578602e-12,0.0025713643039980477,4.848498305090723e-13,6.188558911899736e-14,2.443033613882323e-07,1.04256630549776e-08,7.322367706736976e-09,3.613111546224812e-08,5.6931072663726e-05,1.3201995596837426e-12,1.4812560968234562e-09,8.572429152516071e-10,5.007787746052987e-13,1.4819297233498157e-10,1.1487602720116762e-09,4.3292971887837514e-17,7.07994544751352e-17,5.2293474193806146e-11,1.0992345187963496e-19,2.056633101823916e-09,3.3103745217388044e-12,2.845922262626381e-12,2.214826426204683e-18
2.7444732495302197e-09,0.8502836289881052,4.57041580089292e-08,8.594598498334826e-11,1.6342936058104385e-09,5.987465891353562e-10,0.0,0.0,3.065117878978084e-07,2.4005076495092792e-12,3.8645185111535076e-13,1.4426992184204253e-14,3.1363205300651724e-17,7.454675720407755e-25,3.4717386899724327e-17,4.654726549593224e-12,2.1516337639116752e-09,5.0471625682427334e-14,7.177288863277062e-21,3.4097912165355217e-19,2.278344827880244e-09,4.994577628119623e-16,3.957498342192696e-11,4.638332042635885e-21,9.773570986742645e-15,5.822124947320628e-16,1.1378463126921183e-14,3.0980528666749692e-19,3.27487428979854e-21,2.9802906711751204e-21,4.7243722188926855e-18,8.38952316609713e-23,4.2770161729034144e-17,6.295253626730222e-30,3.76,0.0,0.6105526790082754,0.9974277448732645,7.991370993593707e-12,1.8231567809675013e-12,0.001013469787410946,0.0010134765338064577,1.1458730317291122e-09,2.801896303597549e-12,0.0025719469666874075,5.148389845127927e-13,6.523536351994787e-14,2.491683849504141e-07,1.0786848996908749e-08,7.79311463582811e-09,3.782272295962489e-08,5.834144754056587e-05,1.3904820873851388e-12,1.5555827156185118e-09,8.908558040533317e-10,5.264350780215014e-13,1.5378048327913625e-10,1.1974743486911752e-09,4.766034767293137e-17,7.650069135865651e-17,5.38316812901855e-11,1.22603748607447e-19,2.153499943650704e-09,3.418475580039982e-12,3.0564437655827357e-12,2.4368944352134154e-18
2.8108765208552517e-09,0.8502876183774998,4.7914179668129705e-08,9.214549553423685e-11,1.7163104145106907e-09,6.432126076330923e-10,0.0,0.0,3.13916658597507e-07,2.5180226482551737e-12,4.1515665942479215e-13,1.5475209288345592e-14,3.4508540686696746e-17,8.185329788326119e-25,3.7038774900191567e-17,4.872479496337233e-12,2.2502997840431052e-09,5.4134460110921344e-14,7.875779051531797e-21,3.6900952765527245e-19,2.3899031457786607e-09,5.364403748189761e-16,4.0424371398708724e-11,5.219217475563826e-21,1.0449749938376352e-14,6.543570369756665e-16,1.2228580777094392e-14,3.457491977077288e-19,3.672347327238155e-21,3.3396624682208404e-21,5.175355757264916e-18,9.530814178695656e-23,4.7068504606569957e-17,7.4738645235404e-30,3.76,0.0,0.6105274664151772,0.9974272413001058,8.593210426843722e-12,1.954258932695445e-12,0.0010379694562556922,0.0010379765031643816,1.1837069298517585e-09,2.9168694062571737e-12,0.0025724430522359944,5.461061143398471e-13,6.868550223790244e-14,2.5398497978923524e-07,1.1148374103811964e-08,8.280021879821297e-09,3.954751241026667e-08,5.9751762336425144e-05,1.46288161280617e-12,1.6317273641096756e-09,9.24771617681744e-10,5.527215348970238e-13,1.5940891429624163e-10,1.2468024049438414e-09,5.2346812109308456e-17,8.252369366655881e-17,5.5382072747249815e-11,1.36404957374846e-19,2.2523001525916183e-09,3.526360648199759e-12,3.276779022715622e-12,2.6749648547023093e-18
2.877279792180284e-09,0.8502916076109397,5.0172588668450135e-08,9.863323860987619e-11,1.8004279251227217e-09,6.897995260202951e-10,0.0,0.0,3.2132113224145923e-07,2.638344498611645e-12,4.4524757644475456e-13,1.6571837195143728e-14,3.788467658909555e-17,8.970461125732171e-25,3.9456387972795767e-17,5.094737094356689e-12,2.3508748925891616e-09,5.796602450773299e-14,8.63124468533963e-21,3.9872118846874503e-19,2.504126536476296e-09,5.751973196819818e-16,4.126906712184408e-11,5.856494596265883e-21,1.115407186284141e-14,7.334872006007356e-16,1.3120196784303117e-14,3.84799085892443e-19,4.106612384451033e-21,3.7319612274357375e-21,5.656768861724056e-18,1.079582261572986e-22,5.168326943358409e-17,8.838290527725226e-30,3.76,0.0,0.610502254859031,0.9974268114345987,9.224908090617075e-12,2.0912895727343994e-12,0.0010624681103066286,0.0010624754635010759,1.2216488908924338e-09,3.0332641745183873e-12,0.0025728654284081433,5.786889553186439e-13,7.223735020990274e-14,2.5875371074062964e-07,1.1510071310343253e-08,8.783108454344304e-09,4.13051535098937e-08,6.116201705361576e-05,1.537426288771548e-12,1.7096899365099638e-09,9.589779527324438e-10,5.796378569447204e-13,1.6507638061980187e-10,1.2967236449013693e-09,5.736721813526919e-17,8.888002333037899e-17,5.69446782840172e-11,1.51398207256578e-19,2.3530155174053434e-09,3.6339853474730275e-12,3.5071223923251815e-12,2.929754897040256e-18
2.943683063505316e-09,0.8502955966883811,5.2479031720983694e-08,1.0541512919912504e-10,1.8866523002738896e-09,7.385529889391725e-10,0.0,0.0,3.2872520946526555e-07,2.761473134025513e-12,4.767571745391391e-13,1.771786353788008e-14,4.1502627770443943e-17,9.812998452624988e-25,4.197179888555162e-17,5.321469395059631e-12,2.453340947008507e-09,6.19697293265423e-14,9.447764676298526e-21,4.3018427025452905e-19,2.621014913819129e-09,6.157694643929881e-16,4.21090976431843e-11,6.5541168416010954e-21,1.1886912859079003e-14,8.200956013419822e-16,1.4054313977158659e-14,4.271326323691074e-19,4.580046129223943e-21,4.159274620388437e-21,6.169827529586042e-18,1.2194651397276754e-22,5.662964602639079e-17,1.0412615036708458e-29,3.76,0.0,0.6104770443397458,0.9974264443239887,9.887221196569284e-12,2.234361354724852e-12,0.0010869657496278282,0.001086973414858655,1.2596905816150963e-09,3.1510403250086487e-12,0.0025732250479511562,6.126259896159408e-13,7.58923019879152e-14,2.634751358178909e-07,1.1871782756265096e-08,9.30238613017839e-09,4.309531980550564e-08,6.257221169445035e-05,1.6141448515075498e-12,1.7894703265264271e-09,9.934629208501516e-10,6.071837865795857e-13,1.707810921390384e-10,1.3472176824059975e-09,6.273673425851902e-17,9.558148877152707e-17,5.8519527162946e-11,1.676575103367914e-19,2.4556280108062142e-09,3.741308351947877e-12,3.747666419959248e-12,3.201994563185489e-18
3.010086334830348e-09,0.8502995856097804,5.483315229937026e-08,1.1249702384876146e-10,1.97498966305818e-09,7.895182989151077e-10,0.0,0.0,3.361288908221714e-07,2.887408488080568e-12,5.097180188122297e-13,1.891426936329425e-14,4.537366447197209e-17,1.0715977242751906e-24,4.458656069327355e-17,5.552646628355764e-12,2.5576799886747148e-09,6.614896081976667e-14,1.0329669733844337e-20,4.634709671937308e-19,2.7405681916581247e-09,6.581976283303574e-16,4.294448985830713e-11,7.316211887187807e-21,1.2648638673959661e-14,9.14696850025158e-16,1.503193581397658e-14,4.729323428088101e-19,5.095112713832277e-21,4.623763621133101e-21,6.71576146171919e-18,1.373796277370844e-22,6.192318198320152e-17,1.2223401951079344e-29,3.76,0.0,0.6104518348572325,0.9974261306457703,1.0580909214182564e-11,2.38358584234705e-12,0.0011114623742821369,0.0011114703572792256,1.2978243020761738e-09,3.2701586865443502e-12,0.002573531233363328,6.479564383936132e-13,7.965180226272337e-14,2.6814980631540586e-07,1.2233359355484893e-08,9.837859824286286e-09,4.4917688648939296e-08,6.398234626124237e-05,1.6930666142180471e-12,1.871068427418071e-09,1.0282151273345079e-09,6.353590934574456e-13,1.7652134854337394e-10,1.3982645348227647e-09,6.847084364627676e-17,1.026401474347636e-16,6.010664819494782e-11,1.8525981740563112e-19,2.560119788306713e-09,3.848291215781896e-12,3.998601854945378e-12,3.492426475172671e-18
3.07648960615538e-09,0.8503035743750917,5.723459099549033e-08,1.1988472036192506e-10,2.065446096583325e-09,8.42740413491981e-10,0.0,0.0,3.4353217679474207e-07,3.016150494468613e-12,5.441626671439241e-13,2.0162029171085922e-14,4.950931226868765e-17,1.1682542135871844e-24,4.7302206969715857e-17,5.7882392017733184e-12,2.663874241684935e-09,7.050708120638177e-14,1.1281553182112024e-20,4.9865553620466e-19,2.8627862838491086e-09,7.025225833137085e-16,4.377527050735321e-11,8.147084853025585e-21,1.3439604876654588e-14,1.0178279545369875e-15,1.6054066351367282e-14,5.223855005815823e-19,5.6543643815722025e-21,5.127662776425519e-21,7.295813559349688e-18,1.5436994215161367e-22,6.757978266124733e-17,1.4299888322103488e-29,3.76,0.0,0.610426626411401,0.9974258624621063,1.1306733856689608e-11,2.539073520430348e-12,0.0011359579843312495,0.001135966290804887,1.3360429373678949e-09,3.3905811712495233e-12,0.0025737919224759326,6.847202539564727e-13,8.351734641304548e-14,2.727782669088797e-07,1.2594660384081193e-08,1.0389527973165519e-08,4.6771941151105934e-08,6.539242075630591e-05,1.7742214606498578e-12,1.9544841320481137e-09,1.0632236506102321e-09,6.641635713525379e-13,1.822955347158954e-10,1.4498446169055872e-09,7.45853432357652e-17,1.1006830816257728e-16,6.170606974447253e-11,2.0428507358906745e-19,2.6664731870375256e-09,3.954898209604261e-12,4.260117666921318e-12,3.801805710813361e-18
3.142892877480412e-09,0.850307562984271,5.968298585676762e-08,1.2758395754452976e-10,2.1580276435591622e-09,8.982639427021649e-10,0.0,0.0,3.509350678047371e-07,3.147699086964843e-12,5.801236702257712e-13,2.1462110953222097e-14,5.3921351919081325e-17,1.2715949355848376e-24,5.012025203742915e-17,6.028217699571391e-12,2.7719061116467855e-09,7.504742883979749e-14,1.2308281953420051e-20,5.358143309967164e-19,2.9876691042526427e-09,7.487850536587414e-16,4.460146617586599e-11,9.051221476047351e-21,1.4260157030720772e-14,1.1300487157773707e-15,1.7121710212899083e-14,5.756841184824915e-19,6.260442032917034e-21,5.673280437091443e-21,7.911239430465373e-18,1.730357423620876e-22,7.361571114079972e-17,1.6674187401554205e-29,3.76,0.0,0.6104014190021623,0.9974256330128395,1.2065459066837135e-11,2.7009338059881e-12,0.001160452579835776,0.00116046121547773,1.3743399131064746e-09,3.5122707462833838e-12,0.002574013875438796,7.229581118958633e-13,8.749048107910728e-14,2.773610557520706e-07,1.2955553087241277e-08,1.0957382888600733e-08,4.865776213691479e-08,6.680243518195559e-05,1.8576398386513906e-12,2.039717332930654e-09,1.0984780225598992e-09,6.935970353691704e-13,1.8810211637357214e-10,1.5019387347192488e-09,8.109634286448638e-17,1.1787853340956752e-16,6.331781973466013e-11,2.2481627390869156e-19,2.7746707245457646e-09,4.06109616600045e-12,4.532401062358634e-12,4.130899640650188e-18
3.209296148805444e-09,0.8503115514372724,6.21779727058156e-08,1.3560041499738196e-10,2.252740305925622e-09,9.56133146856013e-10,0.0,0.0,3.583375642214334e-07,3.2820541994069532e-12,6.176335715977286e-13,2.2815476233044002e-14,5.862181920937309e-17,1.3819569132792464e-24,5.30421911953246e-17,6.272552881848623e-12,2.881758184444693e-09,7.977331837572385e-14,1.3415007756111832e-20,5.750258354646423e-19,3.1152165667339168e-09,7.970257162319828e-16,4.542310329563357e-11,1.0033291249728467e-20,1.511063086390447e-14,1.2519421175821674e-15,1.8235872557856578e-14,6.33024889167117e-19,6.916075752322254e-21,6.262998951651541e-21,8.563306905722658e-18,1.9350138147942846e-22,8.004758817605183e-17,1.938150244144486e-29,3.76,0.0,0.6103762126294278,0.9974254365417685,1.2857851002502396e-11,2.8692750591766178e-12,0.0011849461608553066,0.001184955131339839,1.412709154407087e-09,3.635191406178566e-12,0.002574202848447088,7.627114032356317e-13,9.157280475767358e-14,2.8189870457033546e-07,1.3315912304363889e-08,1.154141109651006e-08,5.0574840100863495e-08,6.82123895405067e-05,1.943352753730297e-12,2.126767922272221e-09,1.1339682096883988e-09,7.236593194595137e-13,1.9393963594232028e-10,1.5545280796183539e-09,8.802026441871239e-17,1.2608364130024334e-16,6.494192565255157e-11,2.469395187765719e-19,2.884695097572562e-09,4.1668543336416345e-12,4.8156375010720265e-12,4.480487767152758e-18
3.2756994201304762e-09,0.8503155397340497,6.471918544357607e-08,1.4393971295059277e-10,2.3495900445177347e-09,1.0163919346278108e-09,0.0,0.0,3.6573966636874674e-07,3.4192157656771567e-12,6.567249076855224e-13,2.4223080104168755e-14,6.362300479234912e-17,1.4996888127126922e-24,5.606950094397196e-17,6.521215683649198e-12,2.993413224987394e-09,8.468804093994562e-14,1.460717841160003e-20,6.163706964369253e-19,3.245428585162637e-09,8.472852005054607e-16,4.6240208145532364e-11,1.1098150531409301e-20,1.5991352435702572e-14,1.3841147106962617e-15,1.9397559050119582e-14,6.946091345007543e-19,7.62408529747535e-21,6.899274824070697e-21,9.253295563597208e-18,2.1589743729352427e-22,8.68923921330155e-17,2.2460351482855155e-29,3.76,0.0,0.6103510072931091,0.9974252681486481,1.3684678022180768e-11,3.044204594177647e-12,0.0012094387274484732,0.0012094480384332884,1.4511450479794972e-09,3.759308145783346e-12,0.00257436374173993,8.040222265881111e-13,9.576596841478647e-14,2.863917387514244e-07,1.3675620111156311e-08,1.2141593659975346e-08,5.252286716326097e-08,6.962228383427492e-05,2.0313917626167937e-12,2.2156357920088173e-09,1.1696845950693954e-09,7.543502742109354e-13,1.9980670864903653e-10,1.607594222283583e-09,9.537384099804367e-17,1.3469670753660798e-16,6.657841455434702e-11,2.7074406943467447e-19,2.9965291808117345e-09,4.272144239401228e-12,5.110010712705611e-12,4.85136156610682e-18
3.3421026914555083e-09,0.8503195278745571,6.730625633690169e-08,1.5260741213746965e-10,2.4485827787655783e-09,1.0790838614190792e-09,0.0,0.0,3.7314137453138615e-07,3.559183719686553e-12,6.974302078385271e-13,2.5685871269184743e-14,6.893745402084268e-17,1.625151185365796e-24,5.920363920864808e-17,6.774177214066975e-12,3.1068541759381464e-09,8.979486429594556e-14,1.5890549355922877e-20,6.599317557893626e-19,3.3783050734129342e-09,8.996040886113081e-16,4.705280685237124e-11,1.2250845617830089e-20,1.690263830271392e-14,1.527196990854573e-15,2.06077758271844e-14,7.606427539957131e-19,8.38738055250987e-21,7.58463883721715e-21,9.982496264572194e-18,2.4036086810765353e-22,9.416745891455688e-17,2.595280340611572e-29,3.76,0.0,0.6103258029931179,0.9974251236618299,1.4546710670359875e-11,3.225828690003666e-12,0.0012339302796730036,0.0012339399368001477,1.4896424070515896e-09,3.884586933801524e-12,0.0025745007269586387,8.469333803267195e-13,1.0007167611300589e-13,2.908406774338305e-07,1.403456547776e-08,1.2757906487356482e-08,5.450153902705723e-08,7.103211806557656e-05,2.1217889668383977e-12,2.3063208338389764e-09,1.2056179610326825e-09,7.856697648717591e-13,2.057020188159552e-10,1.661119106815739e-09,1.0317411609426651e-16,1.4373106716094916e-16,6.822731307070335e-11,2.963224033392217e-19,3.1101560256510882e-09,4.376939557918852e-12,5.415702713188667e-12,5.244324330158813e-18
