Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136)
1.953176680847904e-06,0.8535510474173585,1.2152955465636785e-09,9.521159438650214e-10,8.379253370759324e-10,2.916285059542218e-14,0.0,0.0,3.1305843420098426e-09,1.2330477463952279e-17,5.183724929255138e-09,3.8697730692568246e-14,1.0346544182958737e-09,6.438662489838943e-25,4.575085756240403e-17,3.5653528348690285e-14,2.4796216758620593e-14,8.576790792193347e-14,3.080539246422014e-13,4.498086897357664e-14,7.960087766134536e-05,3.6534948360116295e-10,1.140515512408751e-15,1.4297263144729255e-23,5.618557476378817e-19,3.298127504191109e-14,5.883279617317818e-14,6.581849876334324e-23,2.009770831410342e-28,2.4099136834780314e-29,9.775864940324455e-21,1.1353808514742796e-16,4.9766358916591665e-15,2.4921821542669898e-23,3.76,0.0,0.6536633048536984,0.9999999928649466,8.503632058010017e-15,1.5976138428943791e-21,0.2413510286571147,0.24151033397982424,9.639075039850804e-08,2.2647217143722688e-10
2.043988693737918e-06,0.8549249024855874,1.379269696732724e-09,1.1196533565852678e-09,1.000337150397715e-09,3.877377750101639e-14,0.0,0.0,3.614265684513615e-09,1.7106475909814574e-17,5.993760830923608e-09,5.163597048472014e-14,1.13940089067876e-09,8.526024901071762e-25,6.065807698581343e-17,4.630944666743261e-14,3.1501252405936387e-14,1.0869947663983194e-13,4.0635307316777257e-13,4.980004890594962e-14,8.686601314151386e-05,4.0024648347142383e-10,1.483504794324633e-15,2.277881826274451e-23,7.1345166558026175e-19,4.2973687720118604e-14,6.985786603748956e-14,9.451592034737521e-23,3.4054500841995845e-28,3.9313990284186896e-29,1.2488754059975516e-20,1.3526560761941725e-16,5.927075062618112e-15,3.6560121030372306e-23,3.76,0.0,0.6441795394053718,0.9999999917588189,1.1545002661767554e-14,2.334223312273086e-21,0.2508275246815577,0.2510013650560711,1.0017780507542281e-07,2.353807219179878e-10
2.134800706627932e-06,0.8562788818506182,1.5551963255625188e-09,1.3081375740789963e-09,1.1837567118892883e-09,5.094967705709658e-14,0.0,0.0,4.143904444235766e-09,2.335551952083495e-17,6.882703460615652e-09,6.818789546734824e-14,1.2488927233950637e-09,1.1199885896598453e-24,7.950058523887051e-17,5.94874260478381e-14,3.9563299027292975e-14,1.3632556813447668e-13,5.299859718154523e-13,5.4946660252936344e-14,9.441988800834423e-05,4.366395714100019e-10,1.9082151308515045e-15,3.547889870650417e-23,8.95551218164438e-19,5.5353950866307893e-14,8.220952742193841e-14,1.3330599742927205e-22,5.625391914454675e-28,6.261576895069338e-29,1.5765020603069352e-20,1.5964539571934237e-16,6.9932957266607394e-15,5.2647889406129783e-23,3.76,0.0,0.634833370499669,0.99999999054391,1.547064069374854e-14,3.350299410182917e-21,0.26016613543586464,0.2603550883724384,1.0390975723613587e-07,2.4415965107799843e-10
2.225612719517946e-06,0.8576132739916106,1.7432160956124737e-09,1.5189977208518194e-09,1.3896269658330783e-09,6.622311670644464e-14,0.0,0.0,4.721284947687701e-09,3.1425475115943597e-17,7.853918063739e-09,8.915975016492166e-14,1.3630830169072588e-09,1.4603540324565522e-24,1.0307118072635051e-16,7.562715868541077e-14,4.9175545877329225e-14,1.6935480163558522e-13,6.839111320210166e-13,6.043979126076818e-14,0.00010225906003482859,4.745153215249684e-10,2.428995341252337e-15,5.413474036870125e-23,1.1124442606616062e-18,7.055826087327224e-14,9.596212687382543e-14,1.8496584827034643e-22,9.080809551900205e-28,9.758963235075711e-29,1.9687042918658266e-20,1.8682449036676293e-16,8.181701897714385e-15,7.454892065941559e-23,3.76,0.0,0.6256228017980221,0.9999999892153367,2.0480607507463365e-14,4.731467967312572e-21,0.26936886069837723,0.2695734968269199,1.0758740604366918e-07,2.528108388415466e-10
2.3164247324079598e-06,0.858928363197196,1.9434568746780874e-09,1.7536727443860685e-09,1.6194029803437796e-09,8.520700760305681e-14,0.0,0.0,5.348152591309694e-09,4.172295226861748e-17,8.910729877167854e-09,1.1549100703210956e-13,1.4819248011698167e-09,1.8910310744105085e-24,1.322724090914898e-16,9.521768282640005e-14,6.054889214421892e-14,2.0857190414777233e-13,8.737475915789152e-13,6.630014529142381e-14,0.00011038011152623815,5.138602239899312e-10,3.061817229238772e-15,8.106569600425107e-23,1.3688044567769187e-18,8.908080569524227e-14,1.1118902204411264e-13,2.5284206835330035e-22,1.435466583038709e-27,1.491320083066089e-28,2.4345006779571616e-20,2.1694731926256377e-16,9.498583776050506e-15,1.0395236334893738e-22,3.76,0.0,0.6165458659259787,0.9999999877682627,2.680778522206184e-14,6.584005716255417e-21,0.2784376712588195,0.27865855437790554,1.1121153907644708e-07,2.613361378822767e-10
2.4072367452979737e-06,0.8602244296284065,2.1560351615230052e-09,2.013609852236033e-09,1.8745506310318594e-09,1.0860227101632523e-13,0.0,0.0,6.026214359613027e-09,5.471943209927047e-17,1.0056424729442194e-08,1.4826848528719378e-13,1.6053710615055928e-09,2.4328654343496484e-24,1.6812466287735875e-16,1.1879980403182284e-13,7.391293179591882e-14,2.5484344876410086e-13,1.1058204175976676e-12,7.255008395947591e-14,0.00011877964986528322,5.546606950590711e-10,3.824356044300207e-15,1.1932827332965537e-22,1.6697098287789084e-18,1.1147884224026886e-13,1.279625479517891e-13,3.4093061619914457e-22,2.2261079614468894e-27,2.2384113793945406e-28,2.983737221507671e-20,2.5015566248281215e-16,1.095011627443842e-14,1.4293066228490009e-22,3.76,0.0,0.6076006240529928,0.9999999861979002,3.47212801966261e-14,9.038629211551739e-21,0.2873745093379635,0.28761219646493896,1.147829324960061e-07,2.697373740156011e-10
2.4980487581879876e-06,0.8615017493778546,2.381057338670312e-09,2.3002631191941515e-09,2.1565454663747567e-09,1.3720580085072795e-13,0.0,0.0,6.757139349784469e-09,7.095762280958612e-17,1.1294249657064798e-08,1.88741093423892e-13,1.7333747632824213e-09,3.110795509189297e-24,2.1177427792586339e-16,1.469684501896918e-13,8.951698170112671e-14,3.0912385749804985e-13,1.387205898137628e-12,7.921366894582332e-14,0.00012745430801475898,5.969030866260448e-10,4.736068766601368e-15,1.7290293831629212e-22,2.020664208060308e-18,1.383779822520189e-13,1.4635399322568175e-13,4.539630735518767e-22,3.3921531909136424e-27,3.3050089491985063e-28,3.6271366375809523e-20,2.865886331312893e-16,1.2542358203384528e-14,1.940047522442544e-22,3.76,0.0,0.5987851654783104,0.9999999844995092,4.452997322535895e-14,1.225478931516507e-20,0.2961812890012373,0.29643633042333234,1.1830235121228363e-07,2.7801634658974187e-10
2.5888607710780016e-06,0.8627605945292591,2.6186207783083424e-09,2.6150922397383367e-09,2.466871729678773e-09,1.719187113857734e-13,0.0,0.0,7.542559300446236e-09,9.105802377496776e-17,1.2627413535640177e-08,2.383351728680325e-13,1.865888876096901e-09,3.9544988686377166e-24,2.6450160091245827e-16,1.8037495799497804e-13,1.0763115245660002e-13,3.724616614683102e-13,1.7257762909488135e-12,8.6316702516508e-14,0.00013640074497983735,6.405736952939944e-10,5.818270157568577e-15,2.4691751320747905e-22,2.4276196060129226e-18,1.70477680965572e-13,1.6643358712566357e-13,5.9749943724176215e-22,5.086172532444381e-27,4.80676115942058e-28,4.3763502874703053e-20,3.263826740440262e-16,1.428125217282661e-14,2.602170950333632e-22,3.76,0.0,0.5900976072228596,0.9999999826683992,5.658621166902283e-14,1.642551820430476e-20,0.3048598965663746,0.3051328358927401,1.217705490465237e-07,2.8617482886939487e-10
2.6796727839680155e-06,0.8640012332155242,2.8688148215698437e-09,2.9595614066963564e-09,2.8070215182108404e-09,2.137548588312592e-13,0.0,0.0,8.384069123315162e-09,1.1572568024777039e-16,1.4059087725517321e-08,2.986704194648691e-13,2.002866397002017e-09,4.999107131502906e-24,3.277290031855119e-16,2.1972929044780875e-13,1.285474611096439e-13,4.4600601055488893e-13,2.1302440284156698e-12,9.38867667713769e-14,0.00014561564623216753,6.856587710746395e-10,7.094206511084418e-15,3.4791249474215475e-22,2.896999461410888e-18,2.0855692271890228e-13,1.8827049544985467e-13,7.780275974750487e-22,7.513365281793572e-27,6.894400722885678e-28,5.244012802079605e-20,3.696715780943434e-16,1.6172625512289298e-14,3.452131748647516e-22,3.76,0.0,0.5815360936270363,0.9999999806999275,7.128963865838814e-14,2.178287828985437e-20,0.31341219100520334,0.31370356521979825,1.2518826889184333e-07,2.942145684105603e-10
2.7704847968580294e-06,0.8652239296762639,3.131721645302905e-09,3.335138302899886e-09,3.178494065986969e-09,2.6384962774862254e-13,0.0,0.0,9.283227436967892e-09,1.4575711261695226e-16,1.5592406731814783e-08,3.715763641712555e-13,2.1442603722985153e-09,6.28600023108164e-24,4.0302882484829187e-16,2.658021845602777e-13,1.5258098545133462e-13,5.310134262460369e-13,2.6102052945725846e-12,1.0195326172357254e-13,0.00015509572409742127,7.321445257775245e-10,8.589127085495486e-15,4.841541837102602e-22,3.4357227335597576e-18,2.534800994512229e-13,2.1193282271853146e-13,1.0030696844851044e-21,1.094682412086835e-26,9.762574470193957e-28,6.24379948149777e-20,4.165865279367352e-16,1.8222192006387157e-14,4.533321098988477e-22,3.76,0.0,0.5730987959543246,0.9999999785895001,8.909115561016575e-14,2.8604066282967095e-20,0.3218400043396376,0.3221503438548911,1.2855624287148076e-07,3.0213728743478815e-10
2.8612968097480434e-06,0.8664289443143586,3.407417029818254e-09,3.743293193007132e-09,3.582795137078017e-09,3.2346897265892523e-13,0.0,0.0,1.0241557101675277e-08,1.8204740336901296e-16,1.7230468878194154e-08,4.591093928531472e-13,2.2900239180481e-09,7.863684101308515e-24,4.92131236336199e-16,3.19427228858717e-13,1.8007105947329506e-13,6.288547902284504e-13,3.1761828985674152e-12,1.1054744230310536e-13,0.000164837718107988,7.800171410477019e-10,1.0330353248330025e-14,6.660020898363244e-22,4.0512288651332e-18,3.0620307768223427e-13,2.374876191943173e-13,1.2812954698388154e-21,1.5746485551607267e-26,1.3660497133803982e-27,7.390486551450828e-20,4.6725614272341e-16,2.043555393575935e-14,5.897070607184629e-22,3.76,0.0,0.5647839120006759,0.9999999763325718,1.1049701399767673e-13,3.721822827750175e-20,0.33014514203194395,0.33047497074312515,1.318751924947549e-07,3.099446831975706e-10
2.9521088226380573e-06,0.8676165337517467,3.695971040808314e-09,4.185498102856583e-09,4.021436516458244e-09,3.940187048236693e-13,0.0,0.0,1.126054575415304e-08,2.2559742438690576e-16,1.897633699350379e-08,5.635702842633349e-13,2.4401102396665974e-09,9.788749273587294e-24,5.969320006928372e-16,3.815028704112123e-13,2.113825092192953e-13,7.41022560616576e-13,3.839668372691072e-12,1.1970245433778576e-13,0.00017483839532252487,8.292627760239598e-10,1.2347345288212768e-14,9.063377019023286e-22,4.751503594168131e-18,3.6777944913047476e-13,2.6500089255339706e-13,1.6226430188108574e-21,2.2382500331290268e-26,1.890473752845743e-27,8.700014362647283e-20,5.218065287666564e-16,2.2818204312244897e-14,7.603761431879837e-22,3.76,0.0,0.5565896657095649,0.9999999739246455,1.3607303215575573e-13,4.8014044711873693e-20,0.3383293833693673,0.3386792187095937,1.3514582881077265e-07,3.176384283463661e-10
3.0429208355280713e-06,0.8687869508843739,3.997448637538439e-09,4.6632260747895915e-09,4.495935586480662e-09,4.770540138859146e-13,0.0,0.0,1.2341646341283126e-08,2.7752118708882573e-16,2.0833039110576215e-08,6.875222446700882e-13,2.5944726506735836e-09,1.2126917472960782e-23,7.195001205947716e-16,4.5299435153419417e-13,2.469069280547771e-13,8.691382073598734e-13,4.613163231948185e-12,1.2945336954753125e-13,0.0001850945506140675,8.798675746555366e-10,1.467176686718447e-14,1.2210623817099799e-21,5.5451055588787625e-18,4.39366959935383e-13,2.9453762367062404e-13,2.038446801315023e-21,3.146387746106915e-26,2.5894486863955712e-27,1.0189553618839145e-19,5.803613393507397e-16,2.5375529498732697e-14,9.724045806500639e-22,3.76,0.0,0.5485143067926275,0.999999971361272,1.6644893280491083e-13,6.144814716566603e-20,0.3463944818432026,0.34676483483902737,1.3836885255991565e-07,3.2522017127831414e-10
3.133732848418085e-06,0.869940444936345,4.311910217147122e-09,5.177950489568268e-09,5.007814979258863e-09,5.742892144798761e-13,0.0,0.0,1.3486277652140921e-08,3.390532985053428e-16,2.280356917666573e-08,8.338094184131346e-13,2.7530645904865236e-09,1.4954185135244947e-23,8.620853597530611e-16,5.349355764289325e-13,2.8706399054791137e-13,1.0149598586343674e-12,5.510219342503019e-12,1.3983721960953956e-13,0.00019560300692828643,9.318176727183038e-10,1.733754717588818e-14,1.629672856517689e-21,6.441193698205674e-18,5.222341139267716e-13,3.261617854685696e-13,2.541573486709324e-21,4.3773390648173937e-26,3.512970393351417e-27,1.1877574698130182e-19,6.430418436348732e-16,2.8112812207004417e-14,1.2340188621058237e-21,3.76,0.0,0.5405561103558014,0.9999999686380493,2.0232279720282163e-13,7.805443237234531e-20,0.35434216552239717,0.35473354084991204,1.4154495432314048e-07,3.3269153649425735e-10
3.224544861308099e-06,0.8710772615132915,4.639412102897514e-09,5.73114444738128e-09,5.55860229710891e-09,6.876077083508634e-13,0.0,0.0,1.4695824847789136e-08,4.115565070094443e-16,2.489088777500922e-08,1.0055758545168047e-12,2.9158396412368097e-09,1.83580621384676e-23,1.0271256297487221e-15,6.284309081032614e-13,3.323028042860391e-13,1.1803901501499718e-12,6.5454783556133e-12,1.5089302936629258e-13,0.00020636061551335732,9.85099204530867e-10,2.0380940805528383e-14,2.1559235417728957e-21,7.449555448147603e-18,6.177669458245283e-13,3.5993636405342015e-13,3.1465656721088903e-21,6.030988873682732e-26,4.723258285771524e-27,1.3783920162207216e-19,7.099669985400591e-16,3.103523463891421e-14,1.5547537041581709e-21,3.76,0.0,0.5327133765308865,0.9999999657506221,2.444656320593136e-13,9.845434228460531e-20,0.3621741374217574,0.3625870334631585,1.4467481466912384e-07,3.400541249409164e-10
3.315356874198113e-06,0.8721976426549567,4.9800069830559665e-09,6.324280201492891e-09,6.149829894271061e-09,8.190721527981707e-13,0.0,0.0,1.597163998831947e-08,4.96529321846924e-16,2.7097922856908128e-08,1.2062849099879664e-12,3.0827515436993624e-09,2.2438906835931814e-23,1.2172542315922783e-15,7.34656895986234e-13,3.831032988658937e-13,1.3674842693015332e-12,7.73471016982857e-12,1.6266184923963537e-13,0.0002173642561228279,1.0396983093612474e-09,2.384058528835332e-14,2.8285857258000913e-21,8.580635684551113e-18,7.274759604030167e-13,3.959233819028507e-13,3.869793821065368e-21,8.233932312265301e-26,6.29728456621498e-27,1.5929880592498745e-19,7.812535213316548e-16,3.414788165750879e-14,1.9456126438277436e-21,3.76,0.0,0.5249844301124538,0.9999999626946817,2.9372604549268935e-13,1.2336818245558395e-19,0.369892075864839,0.37032698476539755,1.4775910429928377e-07,3.473095143522948e-10
3.406168887088127e-06,0.8733018268870208,5.333744306485494e-09,6.9588286386337795e-09,6.783034713672688e-09,9.709348263243094e-13,0.0,0.0,1.7315042556657655e-08,5.956136909073621e-16,2.9427570483712543e-08,1.4397390705403288e-12,3.25375421241153e-09,2.731136767420746e-23,1.4353069429283864e-15,8.548639346647249e-13,4.399776511969268e-13,1.5784581860599418e-12,9.094850389130165e-12,1.7518678690133782e-13,0.00022861083719282144,1.095601137537669e-09,2.7757556351841128e-14,3.682314494110513e-21,9.845566399150422e-18,8.530032337041764e-13,4.3418392291949285e-13,4.72961671646818e-21,1.1145599759362464e-25,8.329742361321062e-27,1.8338273860184574e-19,8.57015964932174e-16,3.7455744065427835e-14,2.4192431173407563e-21,3.76,0.0,0.5173676202000214,0.9999999594659651,3.5103502836287253e-13,1.5362755442469683e-19,0.37749763484159116,0.3779550425669807,1.5079848419070161e-07,3.54459259590116e-10
3.496980899978141e-06,0.8743900492721673,5.700670640458315e-09,7.636258800793386e-09,7.459758173054187e-09,1.1456481824518729e-12,0.0,0.0,1.8727319978722243e-08,7.1060272154339e-16,3.188269557813592e-08,1.7101001696287347e-12,3.4288017500001767e-09,3.310593432551722e-23,1.6843289449131002e-15,9.903778543340032e-13,5.034717463164146e-13,1.8156970625527234e-12,1.0644036749639305e-11,1.8851303825086326e-13,0.00024009729599486714,1.1527938562864567e-09,3.217542095557937e-14,4.7586351671372816e-21,1.1256197117071379e-17,9.961296725814878e-13,4.747781589346634e-13,5.746550759711531e-21,1.496557614383148e-25,1.0936515845269888e-26,2.1033527921149426e-19,9.373667963017127e-16,4.096372202765942e-14,2.9901269082133844e-21,3.76,0.0,0.5098613198454242,0.9999999560602546,4.174108373838407e-13,1.9018898131819441e-19,0.3849924443608346,0.38547283075476435,1.537936057369822e-07,3.6150489297122093e-10
3.587792912868155e-06,0.8754625414604049,6.080829995431735e-09,8.358037443797074e-09,8.181546095505914e-09,1.3458755828416966e-12,0.0,0.0,2.0209728139602716e-08,8.434484297447702e-16,3.446613268436506e-08,2.0219099870220397e-12,3.6078484607302556e-09,3.9970594927246655e-23,1.967581582783927e-15,1.1426014437927773e-12,5.74166673016297e-13,2.081763833372729e-12,1.2401644492724751e-11,2.026879177575246e-13,0.00025182059876559417,1.2112626553070604e-09,3.7140288073812956e-14,6.107061972385105e-21,1.2825126016018039e-17,1.1587824291390084e-12,5.177653772490804e-13,6.943448481586758e-21,1.99423107110343e-25,1.425872283460763e-26,2.404176728689684e-19,1.0224164761314167e-15,4.467662854787905e-14,3.674786876598286e-21,3.76,0.0,0.5024639257052996,0.9999999524733758,4.939639765295024e-13,2.3414880949545855e-19,0.39237811079764534,0.3928819496397546,1.5674511088707817e-07,3.6844792459279694e-10
3.678604925758169e-06,0.8765195317386565,6.474264120760853e-09,9.125628628775682e-09,8.949948680192997e-09,1.5745022010885275e-12,0.0,0.0,2.1763491895476044e-08,9.96269503543607e-16,3.7180686736437966e-08,2.3801112086241462e-12,3.790848863307925e-09,4.807260628218326e-23,2.2885489534947677e-15,1.3130159067802105e-12,6.526802535975391e-13,2.379407948764708e-12,1.4388320667030292e-11,2.1776088822514013e-13,0.00026377774081446043,1.27099375208568e-09,4.2700857229275746e-14,7.786362669870189e-21,1.4565731723348495e-17,1.3430424668598536e-12,5.632040090171609e-13,8.345686669503232e-21,2.6383440139444044e-25,1.846740838345997e-26,2.739090333608503e-19,1.1122735383532349e-15,4.8599192922020824e-14,4.492010910148446e-21,3.76,0.0,0.49517385769861283,0.9999999487011992,5.819022733850608e-13,2.867594727451012e-19,0.39965621723572087,0.40018397629968944,1.5965363228210657e-07,3.7528984265982393e-10
3.7694169386481827e-06,0.8775612450796278,6.8810127747272166e-09,9.940493343191881e-09,9.766520509606426e-09,1.8346460887979036e-12,0.0,0.0,2.3389805581018045e-08,1.171359067088044e-15,4.002913383436328e-08,2.7900687296979906e-12,3.97775770297305e-09,5.760038544944789e-23,2.650944315674749e-15,1.5031822523345407e-12,7.396686070482843e-13,2.7115742729718193e-12,1.6626017345781804e-11,2.3378359003321936e-13,0.0002759657466106296,1.331973396955209e-09,4.8908464885652746e-14,9.865983899483502e-21,1.6492205806117553e-17,1.5511522754040161e-12,6.111516583921079e-13,9.981364558131653e-21,3.4667977628308933e-25,2.3768976665494347e-26,3.111072859683695e-19,1.2070446691725949e-15,5.27360641882948e-14,5.463094064169065e-21,3.76,0.0,0.4879895586691522,0.9999999447396377,6.82536047224101e-13,3.494472092388314e-19,0.40682832380479733,0.4073804649166307,1.625197933901899e-07,3.820321137989276e-10
3.951040964428211e-06,0.8795997245552335,7.734604160226062e-09,1.171786991120334e-08,1.1550412498360502e-08,2.463190104604931e-12,0.0,0.0,2.686471047067334e-08,1.598434785809072e-15,4.613867212072561e-08,3.788954163409282e-12,4.363120873458076e-09,8.18049409714617e-23,3.5160546166949106e-15,1.949421439288483e-12,9.418952818886504e-13,3.4922848446993674e-12,2.1948994791848514e-11,2.688958086125726e-13,0.00030102259345450225,1.4576235248145425e-09,6.348358594096533e-14,1.5567634879981023e-20,2.0963791443803157e-17,2.0487464685994995e-12,7.148004679090274e-13,1.408033927418071e-20,5.873443233659682e-25,3.8692690296525884e-26,3.9791623414866395e-19,1.411747118151982e-15,6.167094299554126e-14,7.96619082185439e-21,3.76,0.0,0.4739321515624864,0.9999999362322208,9.276756048494213e-13,5.117490990922567e-19,0.42086066506344677,0.4214629322504316,1.6812748354364524e-07,3.9522347575841164e-10
