Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43)
5.487690128556471e-06,0.4630437023097806,1.201252048580586e-11,2.584967633367762e-13,4.856980337904231e-10,3.766206092647566e-11,0.0,0.0,4.678740686332692e-09,2.827351288994484e-13,1.0779603029019073e-12,3.180759889181197e-18,1.9631809511267055e-22,7.84840128459782e-39,1.140385641510799e-28,1.3949747475867284e-19,1.651553748626055e-12,1.905717757361924e-15,2.9509330660402176e-27,6.054713453630537e-29,1.3025034927053718e-15,2.8154837647337244e-25,9.723991856923965e-21,6.351840009469359e-20,4.672639361529882e-18,6.182324868406975e-18,3.272616481188536e-24,1.5913277908256752e-24,8.44619847103319e-23,3.9935342422265584e-25,5.141993562502957e-21,5.548745855285511e-26,2.539826217885343e-18,8.314270562098491e-30,3.76,0.0,0.7671317218500674,0.9999870820790643,3.3568834414367897e-09,5.31788721440191e-14,2.595397308777985e-06,2.5953983921477093e-06,7.49275670657333e-18,1.1346931198679902e-22,1.2909402011465107e-05,5.791380667171795e-17,2.575655590720242e-15,2.610794892171377e-09,1.130722515770206e-10,1.743381889083771e-09,9.577860442139407e-10,3.484770173815779e-09,6.855675955816682e-16,3.835879759685987e-09,1.3601983496931793e-15,8.371217650420138e-19,1.8981424451460518e-16,1.2877480232754705e-12,9.845734980689516e-20,8.011032642215527e-19,2.0955593213491172e-15,1.5511071860256423e-18,1.7066413625775113e-12
5.537223847978435e-06,0.4630437042752531,1.2122287785107124e-11,2.610438812907322e-13,4.876747577481333e-10,3.844003439414708e-11,0.0,0.0,4.747126053539267e-09,2.8923973701344356e-13,1.104067958336553e-12,3.2141605110702802e-18,2.029691734195387e-22,8.001603945440927e-39,1.1584404820859892e-28,1.3997840087909522e-19,1.6814915571814549e-12,1.959292229493138e-15,3.0500527109703493e-27,6.19066644677831e-29,1.3261232706783083e-15,2.866892685532923e-25,9.729438142159873e-21,6.564807436552746e-20,4.7624701660821835e-18,6.370978276303856e-18,3.333307829631012e-24,1.6419458232147093e-24,8.844260407031506e-23,4.174607942939435e-25,5.2421031751041476e-21,5.66502243162157e-26,2.5928275831608148e-18,8.635349536371803e-30,3.76,0.0,0.767131698318392,0.9999870819562944,3.4094620903447308e-09,5.467326553568881e-14,2.6188241894347373e-06,2.6188252990067722e-06,7.560465145685807e-18,1.1450397360058313e-22,1.2909401892537988e-05,5.868694168120617e-17,2.6374495634594856e-15,2.630584456242638e-09,1.1397897620850549e-10,1.7767270120465948e-09,9.754534088379432e-10,3.496422002145998e-09,7.00900330615143e-16,3.890290039304478e-09,1.3738391628610001e-15,8.526549076891522e-19,1.926181065407005e-16,1.298055089623154e-12,1.0089815748035526e-19,8.264421268021928e-19,2.143111678422563e-15,1.607010421567216e-18,1.7381272072129463e-12
5.586757567400399e-06,0.4630437062407264,1.2231230752667566e-11,2.635730926753448e-13,4.896210040041469e-10,3.922505787446371e-11,0.0,0.0,4.815902592151242e-09,2.9583901122545247e-13,1.130543974858032e-12,3.247676829635771e-18,2.0977470538737368e-22,8.156152031723358e-39,1.1765910871595852e-28,1.4046233804571712e-19,1.7116382504308585e-12,2.013833377566478e-15,3.1512883479996253e-27,6.32814112554727e-29,1.3499552906757026e-15,2.918766738734329e-25,9.734927779825425e-21,6.782487871822326e-20,4.853007718312525e-18,6.5632299615958875e-18,3.394387899431303e-24,1.693651676759014e-24,9.256802714677289e-23,4.3618678710271475e-25,5.343015573010354e-21,5.782279404893494e-26,2.6462713744841923e-18,8.965082887348023e-30,3.76,0.0,0.7671316747864976,0.9999870818328219,3.4622526323353745e-09,5.619459894877663e-14,2.642251069372514e-06,2.642252205516115e-06,7.628173582720303e-18,1.1553863518768434e-22,1.2909401903725125e-05,5.946078081881932e-17,2.700031627499872e-15,2.6502030506621506e-09,1.1487811530053189e-10,1.8103373402349056e-09,9.93253607633611e-10,3.507893532702211e-09,7.163978805648634e-16,3.9448802459123826e-09,1.3874829835033142e-15,8.68336280351625e-19,1.9543672757200064e-16,1.3082758260563468e-12,1.033689455580394e-19,8.522791139693379e-19,2.191175915572024e-15,1.6642903937371844e-18,1.7698498437645218e-12
5.636291286822363e-06,0.46304370820620017,1.233934560887352e-11,2.6608426909423765e-13,4.915372423093781e-10,4.001707812305191e-11,0.0,0.0,4.885066981631983e-09,3.025334899951047e-13,1.1573895615180655e-12,3.2813095650770908e-18,2.1673644720533214e-22,8.312032203360053e-39,1.1948361156131672e-28,1.409492251794007e-19,1.7419915811574255e-12,2.069347909868289e-15,3.254654440534386e-27,6.467134677092948e-29,1.3739995526966016e-15,2.9711059243413593e-25,9.74046015062175e-21,7.004925356871751e-20,4.944245536858086e-18,6.759101314746632e-18,3.455851212183051e-24,1.7464575998518118e-24,9.684186547814403e-23,4.555449747498397e-25,5.444723418713499e-21,5.900506392317925e-26,2.7001528140515697e-18,9.303596969843473e-30,3.76,0.0,0.7671316512543874,0.99998708170881,3.515251795545271e-09,5.774305887160504e-14,2.665677948591303e-06,2.6656791116769334e-06,7.695882017676788e-18,1.1657329674810536e-22,1.2909401888478666e-05,6.023528165852391e-17,2.7634016334334567e-15,2.669650736119488e-09,1.1576966304869266e-10,1.844210644904533e-09,1.0111854881704703e-09,3.519187559429878e-09,7.320595588436942e-16,3.999647584360594e-09,1.4011295753767868e-15,8.841659754974051e-19,1.9826994162035442e-16,1.3184101701165106e-12,1.0586957390663433e-19,8.786168330620507e-19,2.2397488300365313e-15,1.7229638530234367e-18,1.8018072182042343e-12
5.685825006244327e-06,0.46304371017167445,1.2446629087560196e-11,2.6857729542308967e-13,4.934239325087672e-10,4.08160415685694e-11,0.0,0.0,4.954615899872977e-09,3.0932370548265756e-13,1.1846059014771341e-12,3.3150594176182237e-18,2.238561421920467e-22,8.469231071511472e-39,1.2131742378174064e-28,1.41439002160192e-19,1.7725493062080767e-12,2.1258424352798983e-15,3.360164957534266e-27,6.607644151752235e-29,1.3982560567400312e-15,3.023910242357551e-25,9.746034638034018e-21,7.23216327148398e-20,5.036177134672173e-18,6.958613134768499e-18,3.517692386694003e-24,1.8003758960677714e-24,1.0126778966327045e-22,4.755490555347117e-25,5.5472193626752064e-21,6.019693008896847e-26,2.754467123575676e-18,9.651018126613159e-30,3.76,0.0,0.7671316277220652,0.9999870815841909,3.568456377678671e-09,5.931882902033307e-14,2.6891048270910925e-06,2.6891060174904028e-06,7.763590450555222e-18,1.176079582818479e-22,1.2909401920388716e-05,6.101040229813432e-17,2.827559366907726e-15,2.688927640489401e-09,1.1665361703401764e-10,1.8783446952170583e-09,1.0292478986950946e-09,3.53030681654834e-09,7.478846657604867e-16,4.05458931925208e-09,1.414778711398054e-15,9.001440827260457e-19,2.0111758500039657e-16,1.328458097703281e-12,1.0839989731406377e-19,9.054577682893806e-19,2.2888271573326375e-15,1.7830474400745026e-18,1.8339972776962906e-12
5.735358725666291e-06,0.4630437121371493,1.2553078250588703e-11,2.7105206503700956e-13,4.952815279420047e-10,4.1621894455996194e-11,0.0,0.0,5.024546025271908e-09,3.1621018560855725e-13,1.2121941609218413e-12,3.3489270742569976e-18,2.311355247745275e-22,8.627734855353701e-39,1.2316041284409929e-28,1.4193160923741644e-19,1.8033091860439637e-12,2.1833234959558698e-15,3.467833545304745e-27,6.749666631268111e-29,1.4227248028050043e-15,3.0771796927871128e-25,9.751650630359806e-21,7.46424454778515e-20,5.128796024050093e-18,7.161785825688674e-18,3.5799060841076005e-24,1.8554189082732034e-24,1.0584950947055077e-22,4.962128078988622e-25,5.650496052560822e-21,6.139828872105311e-26,2.80920952716356e-18,1.0007472677681335e-29,3.76,0.0,0.7671316041895337,0.9999870814590985,3.6218632220631e-09,6.092209125038213e-14,2.7125317048718706e-06,2.712532922957677e-06,7.831298881355571e-18,1.186426197889124e-22,1.2909401871725475e-05,6.178610204924403e-17,2.8925045711664124e-15,2.708033934248413e-09,1.1752997698844978e-10,1.9127372600144926e-09,1.0474396884056033e-09,3.5412539991216843e-09,7.638724934696938e-16,4.109702754362066e-09,1.4284301700812678e-15,9.16270689839432e-19,2.0397949523214555e-16,1.338419609085276e-12,1.1095976790702996e-19,9.32804321820923e-19,2.3384075946930066e-15,1.8445577186803624e-18,1.866417971091682e-12
5.784892445088255e-06,0.46304371410262457,1.2658690377255053e-11,2.7350847697011914e-13,4.97110477421688e-10,4.243458293923118e-11,0.0,0.0,5.094854038399404e-09,3.2319345522009e-13,1.2401554942578199e-12,3.382913212590694e-18,2.385763226536151e-22,8.787529575126311e-39,1.250124458267313e-28,1.4242698657350173e-19,1.8342689847608886e-12,2.241797585891686e-15,3.577673624474816e-27,6.89319927937182e-29,1.4474057908905214e-15,3.1309142756328004e-25,9.757307513117735e-21,7.701211791962043e-20,5.222095720317977e-18,7.368639506253015e-18,3.6424869661299086e-24,1.9115990096217712e-24,1.105907622818341e-22,5.17550062145869e-25,5.754546139197474e-21,6.260903611290672e-26,2.864375254867729e-18,1.0373086909965491e-29,3.76,0.0,0.7671315806567965,0.9999870813332581,3.6754692037093182e-09,6.255302607433944e-14,2.735958581933624e-06,2.7359598280799016e-06,7.899007310077802e-18,1.196772812692984e-22,1.2909402023310644e-05,6.256234199913967e-17,2.95823696114522e-15,2.726969815729149e-09,1.183987440554797e-10,1.9473861091657508e-09,1.0657597077623369e-09,3.5520317750379295e-09,7.800223292156821e-16,4.164985220653652e-09,1.4420837331194365e-15,9.32545883189885e-19,2.0685551007927682e-16,1.348294720521409e-12,1.1354903669778362e-19,9.60658837519004e-19,2.3884868157861193e-15,1.9075111938193273e-18,1.899067249485071e-12
5.834426164510219e-06,0.46304371606810063,1.2763463034775289e-11,2.759464377435246e-13,4.989112238206776e-10,4.32540530436813e-11,0.0,0.0,5.165536622230805e-09,3.302740351613075e-13,1.2684910404211536e-12,3.4170184978220666e-18,2.4618025478262438e-22,8.948601082612935e-39,1.2687338975751859e-28,1.4292507458467147e-19,1.8654264709498645e-12,2.3012711363016298e-15,3.689698309182344e-27,7.038239207726602e-29,1.4722990209955701e-15,3.185113990899855e-25,9.763004672834487e-21,7.943107185594872e-20,5.316069741753432e-18,7.579193923939827e-18,3.7054297265509344e-24,1.968928612520522e-24,1.1549532148909646e-22,5.395747166382913e-25,5.859362274249634e-21,6.382906871074682e-26,2.919959544105868e-18,1.074798706866464e-29,3.76,0.0,0.7671315571238565,0.999987081207312,3.729271239225026e-09,6.421181225421911e-14,2.75938545827634e-06,2.7593867328582053e-06,7.966715736721872e-18,1.207119427230039e-22,1.2909401738475782e-05,6.333908446888717e-17,3.0247562156896022e-15,2.7457355202620094e-09,1.1925992125202424e-10,1.982289013580694e-09,1.0842068087348051e-09,3.5626427765002935e-09,7.963334537497362e-16,4.220434084790231e-09,1.455739186842828e-15,9.489697476089386e-19,2.0974546805095994e-16,1.3580834694937062e-12,1.1616755241536657e-19,9.890235829977422e-19,2.4390614633235652e-15,1.9719242949780423e-18,1.931943066652997e-12
5.883959883932183e-06,0.46304371803357686,1.2867394210392081e-11,2.783658647837067e-13,5.006842014793648e-10,4.408025058834804e-11,0.0,0.0,5.2365904621139006e-09,3.3745244059744786e-13,1.2972019161029135e-12,3.4512435774826185e-18,2.5394902783119244e-22,9.110935336948639e-39,1.2874311296791605e-28,1.4342581475079083e-19,1.8967794189946966e-12,2.3617504892235456e-15,3.80392026602371e-27,7.184783373719888e-29,1.4974044931191174e-15,3.2397788385905417e-25,9.768741496710164e-21,8.189972305713739e-20,5.410711608886896e-18,7.793468305965033e-18,3.7687291631046916e-24,2.0274201860990485e-24,1.2056701200951716e-22,5.623007697044293e-25,5.964937106645312e-21,6.505828309674484e-26,2.97595763884503e-18,1.1132299344665714e-29,3.76,0.0,0.7671315335907165,0.9999870810804361,3.783266305021689e-09,6.589862606539115e-14,2.7828123339000077e-06,2.7828136372936944e-06,8.03442416128775e-18,1.2174660415002587e-22,1.2909401847100513e-05,6.41162920269656e-17,3.092061960945162e-15,2.764331337398813e-09,1.201135143372593e-10,2.017443744921959e-09,1.102779845104035e-09,3.573089584397486e-09,8.128051377279571e-16,4.276046764771999e-09,1.4693963255763243e-15,9.655423651907143e-19,2.126492099962807e-16,1.3677859245510777e-12,1.1881515932062806e-19,1.0179007166029623e-18,2.4901281339067047e-15,2.0378133461620486e-18,1.965043379588994e-12
5.933493603354147e-06,0.46304371999905386,1.2970482246505178e-11,2.807666847562356e-13,5.024298373514271e-10,4.491312124219781e-11,0.0,0.0,5.308012246869691e-09,3.447291816815174e-13,1.3262892187589652e-12,3.4855890837796475e-18,2.6188433743851714e-22,9.274518077044025e-39,1.306214846053367e-28,1.4392914923523554e-19,1.9283256091671084e-12,2.4232419081444835e-15,3.9203517794715736e-27,7.332828736816433e-29,1.5227222072601112e-15,3.294908818707117e-25,9.77451737777097e-21,8.441848193270731e-20,5.506014847143383e-18,8.011481425345385e-18,3.832380143755861e-24,2.0870862522656272e-24,1.2580970375132136e-22,5.857423036877791e-25,6.0712632882054715e-21,6.629657599666681e-26,3.0323647904601967e-18,1.1526149867844693e-29,3.76,0.0,0.7671315100573799,0.9999870809529706,3.837451429236072e-09,6.761364159297043e-14,2.806239208804616e-06,2.8062405413874552e-06,8.102132583775409e-18,1.2278126555036014e-22,1.2909402015540508e-05,6.489392821456412e-17,3.160153777125455e-15,2.782757602239437e-09,1.2095953137809297e-10,2.052848076477719e-09,1.1214776726871348e-09,3.5833747352469026e-09,8.294366433219819e-16,4.331820722989727e-09,1.4830549503142013e-15,9.822638158679906e-19,2.155665786496111e-16,1.377402180385048e-12,1.2149169855686367e-19,1.047292300949678e-18,2.5416833860702994e-15,2.1051945753496022e-18,1.998366148905734e-12
5.983027322776111e-06,0.46304372196453136,1.3072725787457446e-11,2.831488322102059e-13,5.04148551846571e-10,4.575261058421275e-11,0.0,0.0,5.379798670522425e-09,3.5210476398159196e-13,1.3557540288355592e-12,3.520055635145781e-18,2.699878688367821e-22,9.439334795925355e-39,1.325083739464257e-28,1.4443502048291834e-19,1.960062828263291e-12,2.4857515849309825e-15,4.039004797576694e-27,7.482372313965859e-29,1.5482521634174828e-15,3.3505039312544364e-25,9.780331710823906e-21,8.698775397143611e-20,5.601972990446575e-18,8.23325164250386e-18,3.896377570990828e-24,2.147939383941606e-24,1.3122730689702132e-22,6.099134705467369e-25,6.178333479201144e-21,6.754384435967613e-26,3.089176261265596e-18,1.1929664694037593e-29,3.76,0.0,0.7671314865238498,0.9999870808252355,3.891823685763972e-09,6.935703092520093e-14,2.8296660829901512e-06,2.8296674451405598e-06,8.169841004184805e-18,1.2381592692400146e-22,1.290940192883132e-05,6.567195813909924e-17,3.229031205072266e-15,2.8010146881558393e-09,1.2179798238685365e-10,2.088499784435032e-09,1.1402991498059397e-09,3.593500726328866e-09,8.462272259518991e-16,4.3877534610883e-09,1.4967148672907045e-15,9.991341777164615e-19,2.1849741789734985e-16,1.3869323537230117e-12,1.2419700935933055e-19,1.0772003124572067e-18,2.5937237480450342e-15,2.174084119075451e-18,2.031909339671892e-12
6.047950646652436e-06,0.4630437245406627,1.3205454754658556e-11,2.8624271620354706e-13,5.063611768659229e-10,4.686285202211939e-11,0.0,0.0,5.474435037818201e-09,3.6192237367578824e-13,1.394946679231098e-12,3.565414887967458e-18,2.808666171266215e-22,9.657202717083247e-39,1.349941809663796e-28,1.4510180685964104e-19,2.001946055749683e-12,2.5692345246471257e-15,4.197905435785416e-27,7.680641146745111e-29,1.5820354055160476e-15,3.424076208391357e-25,9.788009713695359e-21,9.04324324896771e-20,5.728725252295963e-18,8.52964284956303e-18,3.980774533690657e-24,2.2295176208792857e-24,1.385995758711098e-22,6.427230125711388e-25,6.3197836530833595e-21,6.919204564252715e-26,3.164242821748538e-18,1.2473392457527792e-29,3.76,0.0,0.7671314556784113,0.9999870806569637,3.963367393940417e-09,7.168532335478514e-14,2.8603714389369384e-06,2.860372840416061e-06,8.258585713905793e-18,1.2517204663890245e-22,1.2909401881600612e-05,6.669225297089614e-17,3.3204969399829898e-15,2.824688560149342e-09,1.2288549411580079e-10,2.135598994124837e-09,1.1651536009320336e-09,3.6065358450147373e-09,8.684740999375822e-16,4.46130024533973e-09,1.514620419340737e-15,1.0214716061077717e-18,2.2235897841069856e-16,1.3992933296369046e-12,1.27786127562551e-19,1.117185601773923e-18,2.662661251668382e-15,2.2666877550250615e-18,2.076204438452161e-12
6.112873970528761e-06,0.4630437271167949,1.3336729502115388e-11,2.893043131483178e-13,5.085291792098208e-10,4.7984247341830444e-11,0.0,0.0,5.569684742272377e-09,3.719117593313501e-13,1.4347920291775438e-12,3.6109844478857056e-18,2.920409722183239e-22,9.877132733038454e-39,1.3749410622325888e-28,1.4577272647503757e-19,2.0441487171269026e-12,2.654490833606679e-15,4.36066758778372e-27,7.881471604548932e-29,1.6161832596253291e-15,3.498447539733409e-25,9.795751381551036e-21,9.396546406830112e-20,5.856576990039537e-18,8.832558554010585e-18,4.065746808341164e-24,2.31318540498707e-24,1.4628811568356672e-22,6.768426070011154e-25,6.462482900725424e-21,7.085525864368762e-26,3.239985241993076e-18,1.3034222370647523e-29,3.76,0.0,0.7671314248326517,0.999987080487613,4.035221263840916e-09,7.40630290169419e-14,2.89107679364838e-06,2.8910782351104837e-06,8.347330420056388e-18,1.2652816630791975e-22,1.2909402035429256e-05,6.771309056228174e-17,3.4133102086078528e-15,2.8480735225568397e-09,1.2396006018049545e-10,2.1831143721642334e-09,1.1902159584420995e-09,3.6193071969518327e-09,8.909912550043013e-16,4.5351101395757575e-09,1.5325274587577771e-15,1.0440651470138964e-18,2.2624307090760325e-16,1.4115070268427132e-12,1.3142401893360559e-19,1.1580653334616955e-18,2.732418164676842e-15,2.3619459566070754e-18,2.1208701584906117e-12
6.177797294405086e-06,0.46304372969292795,1.3466548990865085e-11,2.923335283997468e-13,5.106534602497805e-10,4.911667363363832e-11,0.0,0.0,5.665540388303339e-09,3.820740267540669e-13,1.4752923939662833e-12,3.656765610720439e-18,3.0351465243743656e-22,1.0099091335215289e-38,1.4000785907527988e-28,1.4644765360330966e-19,2.086665881750335e-12,2.7415339465172247e-15,4.527315741430152e-27,8.084856818113284e-29,1.6506957257427912e-15,3.573617925287633e-25,9.803555369201102e-21,9.758772653527023e-20,5.9855137265959515e-18,9.142037226328315e-18,4.1512833184823425e-24,2.3989714382736176e-24,1.5430201048920526e-22,7.123045629703169e-25,6.606414773401041e-21,7.253325335481078e-26,3.3163929509210275e-18,1.3612437600134546e-29,3.76,0.0,0.7671313939865773,0.9999870803175385,4.107379023067513e-09,7.649052125338694e-14,2.9217821471244506e-06,2.9217836292261217e-06,8.436075122636519e-18,1.2788428593103334e-22,1.2909402047267638e-05,6.873439969781611e-17,3.5074697168189947e-15,2.871170668780241e-09,1.250217160080303e-10,2.231040939813668e-09,1.2154836730656242e-09,3.631820134109397e-09,9.137769714999395e-16,4.609177789524729e-09,1.5504355873951803e-15,1.0669149626132683e-18,2.301493545958629e-16,1.4235738540798959e-12,1.351103058348682e-19,1.1998433519557706e-18,2.8029864852003873e-15,2.459894389113298e-18,2.165901955902088e-12
6.242720618281411e-06,0.4630437322690619,1.3594913057932312e-11,2.9533029032780707e-13,5.127349008434498e-10,5.026000794317743e-11,0.0,0.0,5.761994608384693e-09,3.9241026656111753e-13,1.516450035665335e-12,3.702759627971149e-18,3.152913395653655e-22,1.0323044839196849e-38,1.425351512350896e-28,1.4712646443642073e-19,2.1294926466656935e-12,2.830377062104918e-15,4.6978733119455866e-27,8.290789854285681e-29,1.6855728038658338e-15,3.6495873650611215e-25,9.811420340762113e-21,1.0130008116617833e-19,6.115521035347171e-18,9.458116022909e-18,4.237373179735865e-24,2.4869046204084783e-24,1.6265047326535985e-22,7.491413787342561e-25,6.751562872750216e-21,7.422580080341018e-26,3.3934554261933504e-18,1.4208320951693685e-29,3.76,0.0,0.7671313631401945,0.9999870801468215,4.179834542477724e-09,7.896816682715671e-14,2.9524874993651243e-06,2.952489022765215e-06,8.524819821646112e-18,1.2924040550822018e-22,1.2909401848874195e-05,6.975611170186088e-17,3.6029740532146795e-15,2.8939812008734824e-09,1.260705025844172e-10,2.279373735475697e-09,1.2409542072578732e-09,3.644079885684816e-09,9.368295108088666e-16,4.683497963740138e-09,1.5683444244071063e-15,1.0900212088357063e-18,2.3407749404985555e-16,1.4354942830405716e-12,1.3884460392063124e-19,1.2425232222810093e-18,2.8743581348286866e-15,2.5605683951931855e-18,2.211295307677211e-12
