Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141)
2.1232172455338234e-08,0.8393966635669622,5.322214708593273e-17,3.4854756116706962e-12,4.600544740473013e-19,1.9459442648766715e-23,0.0,0.0,7.244985374439892e-17,6.713400511808101e-35,1.215956019079795e-16,4.054419699933662e-23,3.227208229858032e-15,1.8321754275953993e-32,6.09723146328537e-24,2.756628437769862e-21,6.032178464967179e-27,1.6990994079819852e-23,1.4868184816126392e-19,4.3905862128559825e-18,2.911275132610309e-08,2.3177599802799628e-14,2.725519010340363e-23,5.482444890630613e-45,4.1764689971369505e-32,5.6035674461179864e-27,4.23343335973418e-24,2.0052387321722282e-40,9.041997506100226e-56,5.182406833633147e-56,5.571211159416233e-35,1.6013491348752387e-31,1.4850921342273612e-25,1.243438530354594e-43,3.76,0.0,0.8464674748558402,0.9981850967490766,5.510650207340525e-24,1.4986408499231835e-39,0.004751623484392282,0.004751684746373819,3.0283786984259206e-09,8.050471778190294e-12,0.001814903249179139
2.3205297910753837e-08,0.8394624632995978,8.122399707485527e-17,3.8093731210146795e-12,7.143843420014927e-19,3.024951922162402e-23,0.0,0.0,1.1194000468797936e-16,1.7505062572063434e-34,1.8799360271820047e-16,6.319574968727649e-23,4.55884852293185e-15,2.786347821278737e-32,8.633628359159846e-24,3.918608786842788e-21,1.178119967014455e-26,2.642620182633201e-23,1.9524253038866225e-19,5.693549692733723e-18,3.47708991132513e-08,3.001477813149386e-14,4.141748935252705e-23,1.45080356344662e-44,8.592883826665868e-32,1.094490116061396e-26,7.654252738172785e-24,4.4252491063813095e-40,3.63886574645092e-55,2.0813053701482748e-55,1.2250892228595722e-34,2.9888298064144184e-31,2.70969599507789e-25,3.6877849464625595e-43,3.76,0.0,0.8460272483877154,0.9981850967496108,8.565967385101546e-24,3.757453200171967e-39,0.0051918439996603795,0.005191916872654099,3.322222897394196e-09,8.907808045714453e-12,0.0018149032484823338
2.517842336616944e-08,0.8395282288868194,1.1986698667737406e-16,4.133270733907809e-12,1.0819655867928584e-18,4.5347306575786596e-23,0.0,0.0,1.6682294957598571e-16,4.2073036837644034e-34,2.8030219682484796e-16,9.498931264762255e-23,6.2559400838730905e-15,4.087663682804506e-32,1.1876538515442672e-23,5.411255242549884e-21,2.2036329667985535e-26,3.9639861372143436e-23,2.508518436361547e-19,7.22439989253693e-18,4.093039358080218e-08,3.8033419078087933e-14,6.072114281915098e-23,3.576782145298127e-44,1.6844550159893104e-31,2.0473484609107354e-26,1.3197793973300166e-23,9.142718211335028e-40,1.3383014713793414e-54,7.641727700765178e-55,2.5496619589132827e-34,5.356132735076939e-31,4.758199250636907e-25,1.0094376363939755e-42,3.76,0.0,0.8455872508703172,0.9981850967493383,1.2840816914127874e-23,8.826972133536119e-39,0.005631835063007287,0.005631920549555877,3.6159139541984886e-09,9.764856785507462e-12,0.0018149032485919384
2.7151548821585042e-08,0.8395939603463975,1.7187421110915327e-16,4.457168488060418e-12,1.6015016567774226e-18,6.592000805620038e-23,0.0,0.0,2.411090786808632e-16,9.452276741734552e-34,4.0527664088965876e-16,1.3844518738785818e-22,8.376114829347652e-15,5.816612328044475e-32,1.594139860025736e-23,7.290872296387202e-21,3.968849102809884e-26,5.766352853945879e-23,3.1638454373627043e-19,8.999254371248356e-18,4.759105145375845e-08,4.731372578380079e-14,8.635657803005428e-23,8.314994175406984e-44,3.1668509384149097e-31,3.6876162982883835e-26,2.185270318249705e-23,1.787850463636254e-39,4.562841633815527e-54,2.6013417179091588e-54,5.063475876731363e-34,9.259926707286419e-31,8.075755521605141e-25,2.5854037738367505e-42,3.76,0.0,0.8451474821845736,0.9981850967489848,1.8665480284563342e-23,1.9632692357353076e-38,0.006071596793687703,0.006071695895967494,3.909451927464953e-09,1.0621529550137028e-11,0.001814903248782376
2.9124674277000645e-08,0.8396596576960922,2.4037188554188256e-16,4.781066430451254e-12,2.3209908865039557e-18,9.332521300899848e-23,0.0,0.0,3.394111903229319e-16,2.005055054298543e-33,5.706874510599212e-16,1.9650836149580633e-22,1.0980130073808019e-14,8.063054227151981e-32,2.0951032977602057e-23,9.617851515828987e-21,6.912403297352399e-26,8.170106351317175e-23,3.9273163181384395e-19,1.1033782662115406e-17,5.475268945330803e-08,5.793319754585385e-14,1.1965339192230597e-22,1.837952548629544e-43,5.739347980732598e-31,6.42299087921346e-26,3.4938726983947474e-23,3.336496901562768e-39,1.4546454018592e-53,8.280439565186502e-54,9.655434700630534e-34,1.5504057885803633e-30,1.3294605775398562e-24,6.252702806905046e-42,3.76,0.0,0.8447079422114757,0.9981850967488681,2.6424029012252137e-23,4.164850442049759e-38,0.006511129310894347,0.006511243030715366,4.20283689437383e-09,1.1477778914231474e-11,0.0018149032487355565
3.307092518783185e-08,0.8397909501368271,4.4151229144099395e-16,5.428863125049274e-12,4.609141380364947e-18,1.751217476217562e-22,0.0,0.0,6.297645203730585e-16,8.016523232052965e-33,1.05937845103201e-15,3.7062092372482994e-22,1.7896816706423297e-14,1.4514862855470205e-31,3.4331166634164e-23,1.5875377144782712e-20,1.9399917736846146e-25,1.5360573594441337e-22,5.815137087782091e-19,1.5942397135879096e-17,7.05781726988391e-08,8.348683135151219e-14,2.1525075798818383e-22,8.2862873968619e-43,1.739284420258982e-30,1.802836405512533e-25,8.194260921042416e-23,1.0466745293615369e-38,1.4431753141876414e-52,8.149326376714511e-53,3.237325774722527e-33,4.017768543818736e-30,3.339884378482042e-24,3.360306451459061e-41,3.76,0.0,0.8438295479274875,0.9981850967486764,4.9577770171476786e-23,1.7229762031341164e-37,0.007389507181347697,0.00738965314021614,4.789148145611653e-09,1.3188938320975854e-11,0.0018149032485993185
3.7017176098663056e-08,0.8399221063509241,7.570650823093419e-16,6.0766614307941224e-12,8.568196572813812e-18,3.0590455509640887e-22,0.0,0.0,1.087930076745446e-15,2.695328832617575e-32,1.830697301822715e-15,6.506088568406494e-22,2.7547496520811504e-14,2.434974420817864e-31,5.313947524606916e-23,2.4746268333611295e-20,4.913148368963401e-25,2.68959279894931e-22,8.246486617944995e-19,2.206709873868567e-17,8.840537701519991e-08,1.1526357959010812e-13,3.609534142160797e-22,3.136141544387421e-42,4.71083462759022e-30,4.56622115009857e-25,1.7440805537555095e-22,2.881931958713364e-38,1.0083273312336361e-51,5.665873961941894e-52,9.583362448203987e-33,9.440783987986469e-30,7.643808617773873e-24,1.458914397042555e-40,3.76,0.0,0.8429520670675126,0.998185096748311,8.658989983471676e-23,6.075125839648198e-37,0.008266969626671465,0.008267151827432142,5.374848370792294e-09,1.4898324763193413e-11,0.001814903248635299
4.096342700949426e-08,0.8400531264801342,1.2283504656321754e-15,6.724462196436968e-12,1.5056020028814393e-17,5.046965141333772e-22,0.0,0.0,1.7753031265196176e-15,7.922456228539779e-32,2.988099907916955e-15,1.0785504313057732e-21,4.0512457711137856e-14,3.862371620506141e-31,7.860449170418291e-23,3.6854429016321076e-20,1.1393847663501194e-24,4.450055586802244e-22,1.1298432055824641e-18,2.9518311127048243e-17,1.0823283604669277e-07,1.537947722175198e-13,5.724437166984719e-22,1.0312438046082409e-41,1.158631956430523e-29,1.059019422578253e-24,3.4323508691596463e-22,7.158518429402239e-38,5.67747720983454e-51,3.1784460783668716e-51,2.549861154052629e-32,2.0416270717745385e-29,1.616543313004264e-23,5.391227371454419e-40,3.76,0.0,0.842075498681701,0.9981850967479053,1.4283437827389854e-22,1.8794878893153563e-36,0.009143517598181045,0.009143740040748442,5.959938195398643e-09,1.660595760607452e-11,0.0018149032487092412
4.490967792032547e-08,0.8401840106660611,1.9047186357275185e-15,7.372266557432117e-12,2.521760392714361e-17,7.947975653535627e-22,0.0,0.0,2.7654027935997283e-15,2.0983357803883506e-31,4.655489036860322e-15,1.7063817955652746e-21,5.740535082639344e-14,5.8540103812211795e-31,1.120551436842114e-22,5.2883226329939676e-20,2.4548880648453288e-24,7.031343715828207e-22,1.5050581622155006e-18,3.8400395794942076e-17,1.300590833881939e-07,1.9957644672384788e-13,8.676276098069386e-22,3.052607727201069e-41,2.6300060791940176e-29,2.281919253620325e-24,6.336716645063166e-22,1.6409522546831576e-37,2.794640334899782e-50,1.560007503273844e-50,6.213072159207273e-32,4.1198860859732337e-29,3.200441789243935e-23,1.7728906682201546e-39,3.76,0.0,0.8411998418211896,0.9981850967475743,2.2488774453992323e-22,5.2609219991399554e-36,0.010019152046204193,0.010019418727562325,6.544418243597584e-09,1.831182031945004e-11,0.0018149032487062443
4.885592883115667e-08,0.8403147590501606,2.8439437629407645e-15,8.020075989064579e-12,4.05381967824252e-17,1.2041872253490539e-21,0.0,0.0,4.144514457222334e-15,5.108360449881155e-31,6.9783035002327715e-15,2.5969229672419448e-21,7.886836655247535e-14,8.544651470546495e-31,1.5491601658130985e-22,7.357361180747489e-20,4.9722383795107955e-24,1.0694151441855201e-21,1.9585065015965446e-18,4.8811991912588936e-17,1.5388265258916796e-07,2.530717394525513e-13,1.2665991863176358e-21,8.297364150908694e-41,5.582256391562324e-29,4.622264673855744e-24,1.1094687391018009e-21,3.5280946747435625e-37,1.2216027355071694e-49,6.799448977587789e-50,1.4070295255834007e-31,7.843869292810998e-29,5.993201968478692e-23,5.300884641727443e-39,3.76,0.0,0.8403250955381022,0.9981850967472502,3.406391926368559e-22,1.3570660401703013e-35,0.01089387392008203,0.010894188834284344,7.128289152675639e-09,2.0015894635237255e-11,0.0018149032486929886
5.6748430652819077e-08,0.8405758489779676,5.7864569312244316e-15,9.315718112059406e-12,9.474620831049463e-17,2.519217628838366e-21,0.0,0.0,8.482628741998187e-15,2.578618749329673e-30,1.4286246677297383e-14,5.479765557503125e-21,1.3818325356370853e-13,1.6631316869426903e-30,2.750146305559912e-22,1.3217687374965598e-19,1.7895132383852193e-23,2.2588800655387443e-21,3.1342006906138572e-18,7.459211260824784e-17,2.0751589057230865e-07,3.8490811365265114e-13,2.4668382131380185e-21,5.4903737680419165e-40,2.19702698559193e-28,1.663798040308062e-23,3.0027951271212103e-21,1.446758119602301e-36,2.2388652436543556e-48,1.2210328845838391e-48,6.321535633787075e-31,2.49019332618664e-28,1.8485025529719937e-22,4.205148146381986e-38,3.76,0.0,0.83857833091762,0.9981850967465845,7.121825285597882e-22,7.979130770656949e-35,0.012640583737841297,0.012641007088169672,8.29420609221667e-09,2.3418701569094582e-11,0.0018149032486732626
6.464093247448149e-08,0.8408363973922597,1.0696497800708948e-14,1.0611409287320535e-11,1.9849016444698052e-16,4.781581847271859e-21,0.0,0.0,1.575240778281004e-14,1.01863625474523e-29,2.6535361393397406e-14,1.0484378535026787e-20,2.2401527993279883e-13,2.9476318384885468e-30,4.520729915039532e-22,2.1967852200872624e-19,5.419963217985312e-23,4.338790497750655e-21,4.72760111466682e-18,1.0754461929162572e-16,2.6912081763394695e-07,5.524284569250464e-13,4.375835657416058e-21,2.686047230804208e-39,7.144398780180458e-28,5.039861327886269e-23,7.09380083096216e-21,5.013543984918825e-36,2.2055223001262537e-47,1.1921579320547943e-47,2.2874034813484462e-30,6.754249257658967e-28,4.903613590444878e-22,2.3334334584679117e-37,3.76,0.0,0.83683519725694,0.9981850967458571,1.3506704102212955e-21,3.5646538755186962e-34,0.014383654626493969,0.014384202353993354,9.457694079910004e-09,2.681440811354134e-11,0.0018149032486963015
7.25334342961439e-08,0.8410964054193913,1.8363336415938293e-14,1.1907179198152105e-11,3.8154836028036186e-16,8.421205776199516e-21,0.0,0.0,2.7145513170537793e-14,3.3743541542627143e-29,4.5735681459880435e-14,1.8602036607728932e-20,3.421489649414062e-13,4.864510176062926e-30,7.005878120605277e-22,3.439106272441838e-19,1.4339380016960674e-22,7.750153919327574e-21,6.813301967010395e-18,1.4828159786314975e-16,3.386857009313058e-07,7.583515232685163e-13,7.228174546724225e-21,1.0694456089149684e-38,2.002721160791228e-27,1.3335469414080102e-22,1.50878638726707e-20,1.5357064836009463e-35,1.6005755215837573e-46,8.595068555033605e-47,7.00975131507083e-30,1.6204187475535534e-27,1.1560768360653905e-21,1.02814190450688e-36,3.76,0.0,0.8350956870084708,0.9981850967451283,2.376444736279204e-21,1.3095079821977926e-33,0.016123094145352578,0.016123782167620542,1.0618758153053965e-08,3.020305004943032e-11,0.0018149032486971936
8.042593611780631e-08,0.8413558741833784,2.9728574097484863e-14,1.3203068462308741e-11,6.846402805953372e-16,1.3978316675039985e-20,0.0,0.0,4.4090288554562795e-14,9.804829129531966e-29,7.429725889471136e-14,3.1088887498577174e-20,4.984959262217491e-13,7.590665005338292e-30,1.0362964818833258e-21,5.13471693393451e-19,3.415024085388394e-22,1.307668183370888e-20,9.469756186952642e-18,1.9734958049383483e-16,4.161988072739618e-07,1.0050452611326413e-12,1.1288560854407099e-20,3.707838190560257e-38,5.00689861422368e-27,3.176358712886073e-22,2.9546145256518936e-20,4.2976870114655687e-35,9.737501706080867e-46,5.202346137200498e-46,1.8928848138463756e-29,3.5323644189473205e-27,2.4848051913106114e-21,3.88165462573592e-36,3.76,0.0,0.8333597926403099,0.998185096744376,3.940049085492491e-21,4.1936371102338e-33,0.017858909838041042,0.01785975404922687,1.1777403346276952e-08,3.358463706843762e-11,0.0018149032486919098
8.831843793946872e-08,0.8416148048058889,4.588690394317726e-14,1.4499130601154522e-11,1.1613956953718496e-15,2.2115164240046762e-20,0.0,0.0,6.82552707501383e-14,2.5681559338416695e-28,1.1503639782551077e-13,4.949504886463882e-20,6.990166105913102e-13,1.1322827749903018e-29,1.4761147424329326e-21,7.376799882347084e-19,7.478121571828181e-22,2.1076541727052708e-20,1.2779218543512699e-17,2.5523671606335357e-16,5.016484032546468e-07,1.2945729736173122e-12,1.6850061288203208e-20,1.1546330237949155e-37,1.1431142224358796e-26,6.956447227912449e-22,5.412697417207556e-20,1.1190165670398684e-34,5.042215114871615e-45,2.6789737562566724e-45,4.626808171727293e-29,7.13016406725471e-27,4.9568439451395955e-21,1.2950532911398807e-35,3.76,0.0,0.8316275066362109,0.9981850967435837,6.2250431824176896e-21,1.205439589177564e-32,0.019591109232527954,0.019592125503332062,1.2933634687244406e-08,3.695917532695229e-11,0.0018149032486911528
9.621093976113113e-08,0.8418731984062588,6.808456259205104e-14,1.579543395045982e-11,1.8802653679522162e-15,3.362732255815254e-20,0.0,0.0,1.0154924312372283e-13,6.175787643524175e-28,1.7117606466891738e-13,7.569159401564017e-20,9.49660481581397e-13,1.627736283513876e-29,2.038090646187234e-21,1.0265317157706266e-18,1.5283162370910111e-21,3.271900993980891e-20,1.6827692792869776e-17,3.2237886340922287e-16,5.95022755376392e-07,1.6287313877546172e-12,2.4232458645815788e-20,3.2937444760974946e-37,2.4229976804817482e-26,1.4218957245613477e-21,9.38411104046249e-20,2.7398925347421846e-34,2.272492789535849e-44,1.2002395656381652e-44,1.042774297353221e-28,1.3507082519507377e-26,9.296228436897865e-21,3.8964755988396e-35,3.76,0.0,0.8298988214955504,0.9981850967427497,9.45056164190162e-21,3.1689918755456804e-32,0.021319699841158724,0.021320904018832326,1.4087457190356532e-08,4.032668052775256e-11,0.001814903248690163
9.999999999999998e-08,0.8423883790062737,8.129090560934163e-14,1.6417877817781226e-11,2.3357017874856906e-15,4.062358484894331e-20,0.0,0.0,1.2139782593569508e-13,9.192736589204929e-28,2.04648765498386e-13,9.16730394897483e-20,1.089533416485614e-12,1.9158852875416544e-29,2.356869106358824e-21,1.1912722819716545e-18,2.1099892107323943e-21,3.995129904410241e-20,1.9060063563003804e-17,3.5801662564959546e-16,6.426623211739783e-07,1.8054782269267578e-12,2.852398092192001e-20,5.377973942110017e-37,3.3999087149955356e-26,1.9631972095055027e-21,1.20162005956258e-19,4.152313759440331e-34,4.879637917367642e-44,2.5526420089394044e-44,1.5050643213478268e-28,1.8002750870520658e-26,1.2336900049745864e-20,6.497520660516609e-35,3.76,0.0,0.8290701853307268,0.9981850967423338,1.1407205735623375e-20,4.936602584762071e-32,0.02214828781146201,0.02214958782348516,1.4640534039308551e-08,4.194087078981751e-11,0.0018149032486879527
1.1199594340445594e-07,0.8423883790062737,1.3631936343040293e-13,1.8389122393494445e-11,4.402952670034116e-15,7.069308311027607e-20,0.0,0.0,2.0434246516423664e-13,2.942978529112592e-27,3.445536030195332e-13,1.6069076614395087e-19,1.624810976807487e-12,3.0818413573938815e-29,3.606171332665079e-21,1.84132375029476e-18,5.4248668451038814e-21,7.213034797754057e-20,2.750415543567795e-17,4.859397968358879e-16,8.054987943415415e-07,2.4369727408305533e-12,4.586408655563923e-20,2.2791963201660815e-36,9.154284401329209e-26,5.0485298539976566e-21,2.470704740288291e-19,1.4334799178550022e-33,3.8143418896324415e-43,1.9551794829207503e-43,4.401093498834567e-28,4.1631391795014763e-26,2.819058005502459e-20,2.875803397727651e-34,3.76,0.0,0.8264522238799815,0.9981850967409266,1.9791263491545674e-20,1.8134071514711327e-31,0.02476608467230352,0.024767712111672884,1.6387895688301706e-08,4.704065251318953e-11,0.0018149032486880256
1.2778094704778075e-07,0.8429014248915715,2.4729595042322193e-13,2.0985046454175994e-11,9.166411471950376e-15,1.3464544391609028e-19,0.0,0.0,3.724276531411591e-13,1.1206448054763977e-26,6.281610703480878e-13,3.0842622292921616e-19,2.5696922984002047e-12,5.334590294285475e-29,5.906267187884035e-21,3.0499683426200595e-18,1.6159574168130308e-20,1.4505251591146236e-19,4.226032822023888e-17,6.906667118641679e-16,1.0475330592123388e-06,3.4399762617683587e-12,7.9220210927757e-20,1.212592763680168e-35,2.865490052088818e-25,1.5042624946856185e-20,5.667533075426047e-19,6.149016747586941e-33,3.760104781802244e-42,1.8966638823845755e-42,1.5097181996559574e-27,1.0936803096900138e-25,7.314038676340129e-20,1.5496598999383687e-33,3.76,0.0,0.8230199400998612,0.9981850967388503,3.751627803183551e-20,8.046904742236594e-31,0.028198124118992425,0.028200237927675564,1.8678758743435375e-08,5.372669438738247e-11,0.00181490324868173
1.4356595069110557e-07,0.8434123449332954,4.16017959112024e-13,2.3584470410717123e-11,1.7436061364777044e-14,2.3784783585046076e-19,0.0,0.0,6.293288312750715e-13,3.600831905045597e-26,1.0617889162252536e-12,5.479237527787009e-19,3.827566290877864e-12,8.633235328258003e-29,9.120310062183081e-21,4.753206053834042e-18,4.204612125868098e-20,2.719455004081001e-19,6.191448764754874e-17,9.386557492625173e-16,1.3210316917341637e-06,4.645449528906887e-12,1.2767610090971007e-19,5.352197778306425e-35,7.761595654189075e-25,3.915038963024563e-20,1.169882479501387e-18,2.2454000650806807e-32,2.739565632018119e-41,1.3642200315725863e-41,4.417247767501834e-27,2.5420607036747693e-25,1.6834341752281737e-19,6.687148881714541e-33,3.76,0.0,0.8196019107093543,0.9981850967364472,6.58953449289251e-20,2.955302910701553e-30,0.0316158777208296,0.031618540818866336,2.096008610230793e-08,6.03849034188342e-11,0.0018149032486783478
1.593509543344304e-07,0.8439211479656148,6.594240633467109e-13,2.618906079503584e-11,3.087966215358077e-14,3.959736113083388e-19,0.0,0.0,1.0018958154259818e-12,1.014211173674549e-25,1.69089123080093e-12,9.155699724431861e-19,5.4386977502951635e-12,1.326204224761735e-28,1.3445875241289145e-20,7.059543470698746e-18,9.833220683819576e-20,4.822399389325431e-19,8.734093889830232e-17,1.2315712381681894e-15,1.625900844385848e-06,6.059184116227404e-12,1.9491019805483048e-19,2.0609635563474205e-34,1.8765965251244215e-24,9.158456887693807e-20,2.221842520516172e-18,7.191623612931732e-32,1.6233016035723314e-40,7.990918092645318e-41,1.1412873798039228e-26,5.365337848705082e-25,3.5250960014679622e-19,2.452442125811583e-32,3.76,0.0,0.816198076509507,0.9981850967336503,1.0897990765778495e-19,9.41588078893595e-30,0.03501940477052837,0.03502267989040047,2.3231917341820863e-08,6.701538751515671e-11,0.0018149032486736414
