Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72)
3.2681825342944116e-09,0.8275852818417868,3.151736197436404e-08,6.208470237103471e-11,1.6393840629858671e-09,4.534635041145421e-10,0.0,0.0,2.3242444987229912e-07,1.7829448614857369e-12,3.5491469487204514e-13,1.0607861174803284e-18,1.5343217441381974e-17,2.842251797436662e-29,4.347158081107474e-22,3.7895901207950724e-16,1.0220356304124684e-18,1.1198756639813653e-17,2.610027855171626e-21,8.143534483299077e-20,1.1855469251533363e-09,2.1091534381469952e-16,1.169060800250061e-18,2.1617460483766416e-30,2.583087017091318e-24,1.8865017453097263e-16,4.40753907651874e-15,1.6519434770291722e-19,3.138475945864281e-37,1.1727238146529994e-27,2.4534011004249776e-25,3.1596968531933225e-23,2.988843622670643e-17,1.4278218050947001e-30,3.76,0.0,0.640419334241646,0.9978846024784568,9.408524473364097e-12,4.963862102984951e-22,0.0007959469261451606,0.0007959505093969805,5.699642745024307e-10,1.1570064760518124e-12,0.0021151634470273923,2.8972380690777744e-13,3.3331414621411653e-14,1.9262276237454497e-07,8.831449170283314e-09,5.806202458604962e-09,2.5787450697244464e-08,4.3051807662793055e-05,8.465153754143494e-13,1.5850218315653246e-09,5.451476307816348e-10,2.7751145370454183e-13,9.407697796350623e-11,9.216709883567063e-10,4.952202690896657e-18,3.956030005299465e-17
3.326677566573324e-09,0.8275875220856131,3.265377561816435e-08,6.542244277637574e-11,1.6996125062881425e-09,4.783689130139429e-10,0.0,0.0,2.3658000640373514e-07,1.8473125508144813e-12,3.743101873570919e-13,1.1377587173077723e-18,1.6471694917691667e-17,3.07698101612019e-29,4.51742048626516e-22,3.9965664055798285e-16,1.102687972609862e-18,1.202482379975287e-17,2.8033017442671755e-21,8.651207041806359e-20,1.2283581173965311e-09,2.223873253583294e-16,1.256466711917172e-18,2.4592035383033164e-30,2.8303009860249663e-24,2.0591719945205395e-16,4.649945217939164e-15,1.793290902797352e-19,3.6056138781776548e-37,1.2965358891009355e-27,2.680873498906943e-25,3.4612929285351167e-23,3.208768854728158e-17,1.6344115678955465e-30,3.76,0.0,0.6404047080604358,0.9978845070261438,9.927341239131756e-12,5.445661968406262e-22,0.0008101837710475257,0.0008101874716887724,5.83552152678788e-10,1.1915998673472746e-12,0.0021152546830504027,3.0272622570920035e-13,3.464953119070657e-14,1.9544454871756218e-07,9.056777821474095e-09,6.076637921609707e-09,2.6661103777608088e-08,4.38218341857559e-05,8.788142019314344e-13,1.642244439241783e-09,5.606219058341718e-10,2.87667682113069e-13,9.667053308935921e-11,9.503341788119124e-10,5.309738825147548e-18,4.18091468041725e-17
3.3851725988522367e-09,0.8275897622814744,3.380926611532047e-08,6.887668887793087e-11,1.7609636317193066e-09,5.041633546929682e-10,0.0,0.0,2.40735446678434e-07,1.9128210584414296e-12,3.943996304599066e-13,1.2189014336699552e-18,1.7661309055102683e-17,3.327112459480823e-29,4.691257339915815e-22,4.211404081012131e-16,1.188267483041072e-18,1.2895901322603646e-17,3.008859124570561e-21,9.182679384009603e-20,1.271928377627414e-09,2.3426586520371605e-16,1.348823353341412e-18,2.7916162005890432e-30,3.0964730231382197e-24,2.2442643673226704e-16,4.9011301125425e-15,1.9437437211141265e-19,4.13202439154888e-37,1.4307729955073353e-27,2.924930327474144e-25,3.785736288185777e-23,3.4406186567579806e-17,1.8665884495882225e-30,3.76,0.0,0.6403900822116864,0.9978844238047343,1.0465055891256284e-11,5.96514972620902e-22,0.0008244202899038923,0.0008244241095971637,5.971625067967197e-10,1.2264933717031688e-12,0.0021153336871483183,3.161369613706595e-13,3.599808596224742e-14,1.9824763786758075e-07,9.282464605445921e-09,6.3539382766594905e-09,2.7547419927423395e-08,4.4591842104287934e-05,9.118101907610085e-13,1.7004810855058117e-09,5.762007067058601e-10,2.980041138565571e-13,9.927921595191469e-11,9.7928572272348e-10,5.6864323964231174e-18,4.4147389558523247e-17
3.502162663410062e-09,0.8275942425292651,3.6177136552439875e-08,7.614203320727812e-11,1.887041224443054e-09,5.5847822419944e-10,0.0,0.0,2.490459789013386e-07,2.047260426570505e-12,4.367091294649186e-13,1.39433076029778e-18,2.0232661156871956e-17,3.876605663931908e-29,5.04972375869113e-22,4.665465644756945e-16,1.3750974074995765e-18,1.4779593076601996e-17,3.459612260974599e-21,1.0320293482995986e-19,1.3613460484734397e-09,2.592703602319308e-16,1.549190166567934e-18,3.575351478282287e-30,3.690198819343759e-24,2.6543589996378283e-16,5.430473396862932e-15,2.273551535836068e-19,5.388228098981529e-37,1.733183684232412e-27,3.4664034997174635e-25,4.508389894392767e-23,3.941794678508584e-17,2.4185479609807873e-30,3.76,0.0,0.6403608315114783,0.9978842877283768,1.1598577829033914e-11,7.126423542687675e-22,0.0008528923495281254,0.0008528964122936991,6.244450194714194e-10,1.2971535372650963e-12,0.0021154613258101587,3.442197545105988e-13,3.8788075712014636e-14,2.0379832067578547e-07,9.734688947566896e-09,6.929180770018877e-09,2.9357706710085513e-08,4.613180212960284e-05,9.799197662833815e-13,1.8199963478130484e-09,6.076598723176704e-10,3.1921749531119495e-13,1.0454008152150444e-10,1.0380299765399377e-09,6.5001024746362616e-18,4.9101107127362714e-17
3.6074537215121048e-09,0.8275982745881416,3.837259933095739e-08,8.309759399421193e-11,2.0043688725019255e-09,6.105492519003856e-10,0.0,0.0,2.565250613525768e-07,2.1721572007329534e-12,4.772832791258121e-13,1.5680998686141078e-18,2.2778119114965315e-17,4.431595795614901e-29,5.384746581805154e-22,5.103053438451042e-16,1.5623799115743353e-18,1.6645402479624042e-17,3.914555106610141e-21,1.1433901336950544e-19,1.4444178303811151e-09,2.832343512545854e-16,1.748503823998205e-18,4.4377573264058796e-30,4.3010742530946624e-24,3.072734719162394e-16,5.938504856427651e-15,2.605563448795178e-19,6.789998938095368e-37,2.0479039476902068e-27,4.01974839586371e-25,5.2504132105231e-23,4.4379643485482984e-17,3.03185648517916e-30,3.76,0.0,0.6403345070180776,0.9978841928149991,1.2686891544385916e-11,8.324441547542779e-22,0.0008785160882352311,0.0008785203754044697,6.490627291386005e-10,1.3617070961325378e-12,0.00211554864174754,3.709830069954384e-13,4.140717144220968e-14,2.0873147608873708e-07,1.0142371096663789e-08,7.470482069919865e-09,3.102943830904225e-08,4.751770252910363e-05,1.0436689781299999e-12,1.93102772931874e-09,6.363011695051054e-10,3.3892561880097344e-13,1.0932200214999745e-10,1.0918266438689668e-09,7.305095773382601e-18,5.3888150944453426e-17
3.7093916701018817e-09,0.8276021780934667,4.055575047170179e-08,9.021805079431972e-11,2.121452409871612e-09,6.639219286722364e-10,0.0,0.0,2.6376560677830113e-07,2.29659768260834e-12,5.188873304636385e-13,1.7516462439017845e-18,2.5464318903489665e-17,5.028200632780391e-29,5.720404562357447e-22,5.554042158561684e-16,1.7623596384625906e-18,1.8615471860724477e-17,4.40405052893307e-21,1.2598075490291647e-19,1.527187047286591e-09,3.0779234648936425e-16,1.9598421331348536e-18,5.4397749221151574e-30,4.9688543870494545e-24,3.5264421282963916e-16,6.4598104751785084e-15,2.9611684219195384e-19,8.438521261531514e-37,2.3953028886554282e-27,4.62077754224896e-25,6.059849572075413e-23,4.961608268329145e-17,3.750583858043792e-30,3.76,0.0,0.6403090218830402,0.9978841199572503,1.3804057800776711e-11,9.637314596095536e-22,0.0009033228045260996,0.0009033273140173647,6.729471545131129e-10,1.425034685740366e-12,0.002115614140821383,3.9829191219324873e-13,4.404284493065066e-14,2.1345198308181723e-07,1.0537400488675023e-08,8.015870072143934e-09,3.268580249432546e-08,4.8859409982809625e-05,1.1076389381294545e-12,2.041652860809628e-09,6.643108345258894e-10,3.5856208611190857e-13,1.1399177828260928e-10,1.1447139024100805e-09,8.154345275856212e-18,5.883295051175919e-17
3.811329618691659e-09,0.8276060814529328,4.27950947579595e-08,9.77281528567907e-11,2.2419813270110553e-09,7.202835790037965e-10,0.0,0.0,2.710058009790628e-07,2.424502235998606e-12,5.628410526079968e-13,1.9512132269459377e-18,2.838138023000199e-17,5.687811729191546e-29,6.067293451722879e-22,6.033117061550377e-16,1.9820730768840017e-18,2.075605465235552e-17,4.946441821388128e-21,1.385179837637587e-19,1.6122612292511435e-09,3.337224634081505e-16,2.1904710355546546e-18,6.63331511704428e-30,5.719106597096242e-24,4.0321527707699295e-16,7.010947992350083e-15,3.352727082474564e-19,1.0423953339404191e-36,2.789031671511174e-27,5.291753148473494e-25,6.967186079745436e-23,5.5302994537573155e-17,4.6135265611207346e-30,3.76,0.0,0.6402835377572088,0.9978840616214132,1.498559379324113e-11,1.1115919584148384e-21,0.0009281285308769335,0.0009281332676515365,6.968759729317769e-10,1.4891461189975434e-12,0.0021156651148405686,4.2702832600014415e-13,4.6779249820403376e-14,2.1811860794550413e-07,1.0932506803290337e-08,8.582260532179039e-09,3.437899415266425e-08,5.0201060943955214e-05,1.1738609718647057e-12,2.1553568221224737e-09,6.925825775991877e-10,3.787454481869418e-13,1.1869892703545091e-10,1.1983619440655221e-09,9.076530183591717e-18,6.409597828872959e-17
3.913267567281436e-09,0.8276099846664855,4.509015055487858e-08,1.056371767935758e-10,2.3659650211885787e-09,7.797096666552624e-10,0.0,0.0,2.7824564431835195e-07,2.5558707263514896e-12,6.092089475917221e-13,2.167789362944343e-18,3.1542162017522e-17,6.415287236634706e-29,6.42552885912298e-22,6.541502147883828e-16,2.2229489591133303e-18,2.3076809642470774e-17,5.5466868589273306e-21,1.5200125005773715e-19,1.6996403054019152e-09,3.6106115295760045e-16,2.4416470917081443e-18,8.048825568888103e-30,6.559610065627937e-24,4.594178580423604e-16,7.59276463700188e-15,3.782630150642727e-19,1.2802864085176818e-36,3.233648475523964e-27,6.038638476235941e-25,7.981164793104525e-23,6.146552166025963e-17,5.644662146167394e-30,3.76,0.0,0.6402580546404651,0.9978840145898968,1.623337062046999e-11,1.2776400953648904e-21,0.0009529332673471613,0.0009529382363465863,7.20844346969688e-10,1.5540104685962333e-12,0.0021157047813855924,4.572450722892884e-13,4.961882313721682e-14,2.2273209729106598e-07,1.1327460901928594e-08,9.169663004056043e-09,3.610859343273286e-08,5.154265541458284e-05,1.2423731739189231e-12,2.272139418714987e-09,7.211033908983376e-10,3.994756362655738e-13,1.234414785047686e-10,1.2527417460027732e-09,1.0075932262279907e-17,6.969048091337929e-17
4.015205515871213e-09,0.827613887734069,4.744043027712665e-08,1.1395428480995624e-10,2.493412819271958e-09,8.422749918477288e-10,0.0,0.0,2.854851371219384e-07,2.69070301917287e-12,6.580555140174212e-13,2.4024061255506633e-18,3.4959870443561065e-17,7.215719914295132e-29,6.795234402398055e-22,7.080467166005519e-16,2.4864870392950152e-18,2.5587672850465364e-17,6.210118700694396e-21,1.6648310681263235e-19,1.7893242048701544e-09,3.8984480040117434e-16,2.7146818824415892e-18,9.720690427607904e-30,7.498673189821889e-24,5.217056098361851e-16,8.206108602927997e-15,4.2533427777953624e-19,1.5639351522543947e-36,3.734003201463497e-27,6.8677321580435195e-25,9.111040902131744e-23,6.812948984574631e-17,6.87117282067062e-30,3.76,0.0,0.6402325725326911,0.9978839763592985,1.7549264555768706e-11,1.4636058308406317e-21,0.0009777370139949012,0.0009777422201421072,7.448479552230387e-10,1.6195980087875546e-12,0.0021157356438490033,4.889961693234931e-13,5.256410226069722e-14,2.2729318716348076e-07,1.1722048843385022e-08,9.778075286461633e-09,3.787418629994433e-08,5.2884193396734944e-05,1.313214538694172e-12,2.3920004558357863e-09,7.498609314188228e-10,4.2075258977258627e-13,1.2821758017056195e-10,1.3078249364130194e-09,1.1156987997587367e-17,7.563005197931492e-17
4.11714346446099e-09,0.8276177906556275,4.984544112170298e-08,1.2268852398180217e-10,2.6243339764617313e-09,9.080536837626655e-10,0.0,0.0,2.9272427968353277e-07,2.828998980010601e-12,7.094452470788901e-13,2.6561395107534287e-18,3.8648058720593183e-17,8.094441243734866e-29,7.176542491851477e-22,7.651328863981336e-16,2.7742602861171477e-18,2.8298858507225185e-17,6.942464309430272e-21,1.8201814914235871e-19,1.881312856791103e-09,4.201097254366547e-16,3.0109435823133636e-18,1.168763160268495e-29,8.545157459517408e-24,5.905551169174464e-16,8.851829003230488e-15,4.767403647576093e-19,1.900579146269254e-36,4.2952457849644805e-27,7.785678267327085e-25,1.0366597028737747e-22,7.532140782786569e-17,8.323773619699188e-30,3.76,0.0,0.6402070914337689,0.9978839449763212,1.8935157008975508e-11,1.671340316588516e-21,0.0010025397708770586,0.001002545219077684,7.688829368723391e-10,1.6858801701035605e-12,0.0021157596555168184,5.223368150932378e-13,5.561772692350614e-14,2.3180260321273322e-07,1.2116071036406795e-08,1.040748418906684e-08,3.9675364454162926e-08,5.42256748924539e-05,1.3864249487408884e-12,2.5149397385678287e-09,7.788434869013188e-10,4.425762547283908e-13,1.330254898277184e-10,1.3635837835210095e-09,1.2324291703360774e-17,8.19286364407322e-17
4.219081413050767e-09,0.8276216934311031,5.2304685753699915e-08,1.31848825675065e-10,2.7587376751536335e-09,9.771191940686648e-10,0.0,0.0,2.999630722690932e-07,2.9707584744412642e-12,7.634426385839941e-13,2.9301116754861987e-18,4.262062686265781e-17,9.057025439865264e-29,7.5695951404728e-22,8.255452203635659e-16,3.0879171042626836e-18,3.122086004016298e-17,7.749863632632952e-21,1.986630524569465e-19,1.975606190303887e-09,4.518921823134424e-16,3.3318585518019163e-18,1.3993142138441065e-29,9.708501979637673e-24,6.664663545196008e-16,9.530775825007579e-15,5.327424047898556e-19,2.298363814116498e-36,4.922834362145363e-27,8.799476501784273e-25,1.1758157384612248e-22,8.306846700413284e-17,1.0037065269525955e-29,3.76,0.0,0.6401816113435822,0.997883918918714,2.039293448767023e-11,1.902821751099111e-21,0.0010273415380494132,0.0010273472331928926,7.929458427249646e-10,1.7528294956996354e-12,0.0021157783386303946,5.573233726490069e-13,5.878244121313748e-14,2.3626106086003197e-07,1.2509341440599276e-08,1.105786625383505e-08,4.151172524881734e-08,5.5567099903782063e-05,1.4620451630745679e-12,2.640957071862146e-09,8.080399436049788e-10,4.649465825151124e-13,1.3786356898108332e-10,1.4199911846841392e-09,1.3582598617986296e-17,8.860053467595208e-17
4.321019361640544e-09,0.8276255960604387,5.4817662949894365e-08,1.4144400509128683e-10,2.896633023918487e-09,1.0495442913607724e-09,0.0,0.0,3.072015151202875e-07,3.1159813680588575e-12,8.201121769786867e-13,3.225492617842837e-18,4.689182143863203e-17,1.0109293367163197e-28,7.974544801972704e-22,8.894251539622724e-16,3.429183582521602e-18,3.436445106242239e-17,8.638889021050894e-21,2.1647660976230482e-19,2.0722041345514206e-09,4.852283599496385e-16,3.678912946034371e-18,1.6685952669539478e-29,1.0998748619278237e-23,7.499631402200781e-16,1.0243799884214675e-14,5.936086920325658e-19,2.7664277148974433e-36,5.6225432889274055e-27,9.916492481247993e-25,1.3296601780858618e-22,9.139854112838834e-17,1.2049912163595962e-29,3.76,0.0,0.640156132262015,0.9978838970038042,2.1924488557784666e-11,2.1601614117664013e-21,0.0010521423155666991,0.0010521482625273017,8.170335915820646e-10,1.8204195992211063e-12,0.0021157928758518975,5.940133554506884e-13,6.206109556460331e-14,2.4066926545976094e-07,1.2901686810719721e-08,1.1729188435926731e-08,4.338287161131577e-08,5.6908468432761626e-05,1.5401168054998698e-12,2.7700522605653698e-09,8.374397557473443e-10,4.878635288707193e-13,1.4273027665076823e-10,1.477020655584003e-09,1.4936827983531164e-17,9.56604062336135e-17
4.422957310230321e-09,0.8276294985435754,5.738386820425739e-08,1.5148276092549844e-10,3.0380290565886886e-09,1.125401056416225e-09,0.0,0.0,3.144396084574466e-07,3.2646675264647174e-12,8.795183473719559e-13,3.5435018962723054e-18,5.1476235312589745e-17,1.125731636964475e-28,8.391555238032016e-22,9.569191765458159e-16,3.799865766779428e-18,3.7740686365534384e-17,9.61656496437456e-21,2.355197680868949e-19,2.171106618680313e-09,5.201543820489182e-16,4.053654337999065e-18,1.9820532147353243e-29,1.2426567773631056e-23,8.415935769269842e-16,1.0991752780750589e-14,6.59614589232949e-19,3.3149931293987e-36,6.400471015407252e-27,1.1144468162019638e-24,1.499337948523255e-22,1.0034018597273604e-16,1.4405846017581645e-29,3.76,0.0,0.6401306541889515,0.9978838783132021,2.3531715803709585e-11,2.4456098615048335e-21,0.001076942103482681,0.0010769483071204706,8.411434310091465e-10,1.888625124110058e-12,0.0021158041855614588,6.324654127541264e-13,6.545664873802488e-14,2.4502791245774514e-07,1.3292945980223721e-08,1.2421408748064713e-08,4.5288411964683776e-08,5.8249780481434714e-05,1.620682352959567e-12,2.902225109442912e-09,8.670329164570827e-10,5.113270530420827e-13,1.476241635431014e-10,1.5346463195134059e-09,1.6392066103218923e-17,1.03123273282305e-16
4.5248952588200975e-09,0.8276334008804537,6.000279429701788e-08,1.6197367513076334e-10,3.182934731446312e-09,1.2047608782264324e-09,0.0,0.0,3.2167735248206057e-07,3.4168168152585905e-12,9.417256315616364e-13,3.885410386971299e-18,5.638880737124691e-17,1.2507420019137285e-28,8.820802416469448e-22,1.0281789427020173e-15,4.201851957305378e-18,4.1360902915172465e-17,1.0690388137924389e-20,2.5585566404050854e-19,2.2723135718407816e-09,5.567063072172009e-16,4.45769335526309e-18,2.3457624815842366e-29,1.4003284744361394e-23,9.419304872632147e-16,1.1775486853808372e-14,7.310424295439418e-19,3.9554621362943536e-36,7.263047813570625e-27,1.249153237243562e-24,1.6860522921010156e-22,1.0992263895867236e-16,1.7153496380777836e-29,3.76,0.0,0.6401051771242776,0.9978838621319503,2.5216517787946228e-11,2.7615633327074612e-21,0.0011017409018502196,0.001101747367011951,8.652729021358151e-10,1.957421704325868e-12,0.0021158129827062062,6.727393150484643e-13,6.897216978007272e-14,2.493376875459559e-07,1.368296918243298e-08,1.31344768698901e-08,4.7227960150408664e-08,5.959103605184326e-05,1.7037851239197162e-12,3.0374754231980866e-09,8.968099301795167e-10,5.353371170873043e-13,1.525438665690348e-10,1.5928428967628309e-09,1.795356937430851e-17,1.1100452377094133e-16
4.6268332074098744e-09,0.8276373030710148,6.267393182817517e-08,1.7292521278603227e-10,3.3313589305099977e-09,1.287694450782003e-09,0.0,0.0,3.2891474737880596e-07,3.5724291000308588e-12,1.0067985080610767e-12,4.25254207923646e-18,6.164482223838528e-17,1.3866187785389461e-28,9.262475442117357e-22,1.1033613803588045e-15,4.6371150301181964e-18,4.5236720849772185e-17,1.1868347758029049e-20,2.7754965850105166e-19,2.375824923186575e-09,5.949201290791059e-16,4.892705329533646e-18,2.766482569937993e-29,1.5740906749723544e-23,1.0515718392467638e-15,1.2595855137523295e-14,8.08181417139023e-19,4.700518415917942e-36,8.217043355852592e-27,1.396621147531402e-24,1.8910661201072838e-22,1.2017581875703935e-16,2.0347049375654195e-29,3.76,0.0,0.6400797010678788,0.9978838479025013,2.6980801010335325e-11,3.110570292984308e-21,0.001126538710721336,0.0011265454422412858,8.894198082766572e-10,2.0267859264699094e-12,0.0021158198248244307,7.148959395551176e-13,7.261083996825297e-14,2.535992668136654e-07,1.4071617408447986e-08,1.3868334723134708e-08,4.9201135352491866e-08,6.093223514602908e-05,1.7894692668000696e-12,3.175803006487329e-09,9.267617865031693e-10,5.598936853210099e-13,1.574881036998478e-10,1.651585694110523e-09,1.9626767293996386e-17,1.1931991430313613e-16
