Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975)
2.143504325596178e-06,0.7127631846498883,5.2769528682878396e-05,2.8457329530078136e-06,2.5875882039183366e-05,0.0002597525934860957,0.0,0.0,1.7846025062051794e-05,1.8524938546902117e-08,2.7970534259362118e-06,3.758203187394571e-08,1.714010039641447e-09,4.9290900101531354e-17,4.863549664490633e-13,8.696835375669617e-10,7.642343646538321e-06,8.389521947285769e-07,2.5843743590699757e-11,3.1821314052756405e-13,7.77853235263381e-07,6.038007960402482e-13,5.743627969252193e-11,5.697373927560611e-10,1.4668464210370248e-10,5.08151335558265e-07,1.1106605772602939e-10,5.358980640398162e-09,7.681731731804657e-11,2.486350163281596e-12,4.293706261808777e-11,1.9659069284686672e-14,9.629045945082504e-10,2.1392800320174583e-10,3.76,0.0,0.7586271472075727,0.9992744927701025,8.782949396086652e-05,1.221119222815094e-06,0.03109646974635109,0.03110679934432546,1.4112642210981566e-09,1.3187650933493902e-12,0.0006189238695093321,3.687681848577077e-07,2.074407213465984e-06,2.0987388934578643e-05,3.620299474280616e-06,0.00021155556645256721,0.00013941459264388422,0.0009714688311472892,3.082968938257983e-07,5.406954480176689e-05,2.662276854517342e-07,4.4893163976161227e-10,2.173607171838172e-07,7.722984839766252e-07,1.2304036531146178e-08,4.1943057012475026e-09,7.263596142726048e-07,1.3993375336168746e-08,7.854905034353822e-06,3.4256835017676663e-09,5.750248710948109e-08,7.770713723964702e-10,2.2302882282802893e-13,4.909754520104759e-07,2.3360632774724595e-10,3.232459236106055e-11,4.474576464075617e-16,8.848682974261621e-14,1.6531496816903433e-14,1.6574808240687823e-11,5.972590974814009e-17,3.8890883818045346e-11,5.523238532409187e-15,1.128776561370059e-09,1.3477717706901406e-15,1.0854207831155603e-13,1.4956683007731246e-10,3.3664335594446136e-09,4.655593978651448e-14
2.168411275003448e-06,0.7128108425289545,5.43739166944299e-05,2.9374215096547277e-06,2.6523159913087797e-05,0.0002700568720259645,0.0,0.0,1.831290683571429e-05,1.9133979855487624e-08,2.9221556685231943e-06,3.966524151715092e-08,1.8480144596250735e-09,5.473301163816733e-17,5.238953339639758e-13,9.089306421063848e-10,7.932103500459411e-06,8.775576570320066e-07,2.7927415918753753e-11,3.3542301816020374e-13,7.961886545500665e-07,6.199241737199008e-13,6.065635246258717e-11,6.109180678371874e-10,1.5306069892150414e-10,5.361478490727849e-07,1.1565525424247956e-10,5.691493918219049e-09,8.353216550547707e-11,2.6836328703060024e-12,4.569220631700681e-11,2.0788696363309e-14,9.995906523087416e-10,2.241962653783922e-10,3.76,0.0,0.7582528893674334,0.9992713819162249,9.082681078033973e-05,1.2792563587019214e-06,0.031450053966747264,0.031460821042253694,1.42732199856599e-09,1.3338063826817306e-12,0.0006189219433674673,3.8324348024913315e-07,2.170090117807777e-06,2.159735818888527e-05,3.725719085652402e-06,0.0002196829598668709,0.0001447534921209362,0.0009818806458236856,3.2090011986749946e-07,5.530738144903894e-05,2.7703920297154797e-07,4.670245254220424e-10,2.2646301162823004e-07,7.953530770866654e-07,1.3161231815765759e-08,4.483192261317694e-09,7.632748983570367e-07,1.5067949055896793e-08,8.156437465794993e-06,3.5250936746030656e-09,6.033372208895318e-08,8.406276748407362e-10,2.342811538673495e-13,5.14046078291816e-07,2.44585379164991e-10,3.481606763441786e-11,4.818840570224758e-16,9.812454113665326e-14,1.8213222367618263e-14,1.7435392822010284e-11,6.431608171663188e-17,4.0667178143060984e-11,5.775008645771598e-15,1.1624523261979841e-09,1.4087721473538028e-15,1.1410896995442184e-13,1.5528070155037345e-10,3.500175546365315e-09,4.959000353768265e-14
2.193318224410718e-06,0.7128585278735253,5.6013797064923416e-05,3.0313028797850548e-06,2.7182659975036693e-05,0.0002806680963547452,0.0,0.0,1.8790838467561178e-05,1.975999489006557e-08,3.0517421763583954e-06,4.1843191986474764e-08,1.991139414420018e-09,6.072442484694128e-17,5.639938836308998e-13,9.4959725298302e-10,8.230119278146822e-06,9.175545628974517e-07,3.016134864532923e-11,3.53392503319782e-13,8.147484452159324e-07,6.363605475533904e-13,6.403778156740314e-11,6.546926527748683e-10,1.5967544401513099e-10,5.653949886202676e-07,1.203928758248655e-10,6.04129575380632e-09,9.076277250161358e-11,2.8945512298140336e-12,4.860138643842343e-11,2.197300349820547e-14,1.0373514822214096e-09,2.3484808745149344e-10,3.76,0.0,0.7578783926099486,0.9992682026670083,9.389897160040242e-05,1.3395585840380855e-06,0.031803453386333426,0.031814672887556204,1.443371385405865e-09,1.3488406794828685e-12,0.0006189199748750852,3.981592210847912e-07,2.269173673392305e-06,2.2220258416025328e-05,3.8333789352208434e-06,0.0002280459978396922,0.00015024666623718826,0.0009922732419423855,3.3390128103742677e-07,5.655904887531248e-05,2.881969665686016e-07,4.857563252146709e-10,2.3586113960940675e-07,8.189208157372635e-07,1.407007270028387e-08,4.78930580030756e-09,8.016970092367024e-07,1.621388039003153e-08,8.466731678416451e-06,3.62660312628968e-09,6.327646982255868e-08,9.087810928471465e-10,2.460118684409532e-13,5.379500765312985e-07,2.55960610030623e-10,3.747348706107759e-11,5.185996576130125e-16,1.0871367052586684e-13,2.005190759820945e-14,1.833375758670782e-11,6.921117402383353e-17,4.2509314549822244e-11,6.035943992433692e-15,1.1968751879689705e-09,1.471981090222541e-15,1.1990349472897481e-13,1.6115977166917779e-10,3.6381519944168838e-09,5.2801237693657774e-14
2.218225173817988e-06,0.712906241728698,5.768977348655715e-05,3.1274183483348317e-06,2.785459712950452e-05,0.00029159284399814207,0.0,0.0,1.9280061511518367e-05,2.0403450178913418e-08,3.1859424153225943e-06,4.411938404475373e-08,2.143920463306365e-09,6.731589987112964e-17,6.068049329524353e-13,9.917252440369794e-10,8.53656318240049e-06,9.589817486819423e-07,3.2555252582818736e-11,3.7214875653126294e-13,8.335333831902742e-07,6.531177199523532e-13,6.758782093089031e-11,7.012032878616944e-10,1.6653736566211455e-10,5.959370445585923e-07,1.2528269538301235e-10,6.409122489996124e-09,9.854364479926687e-11,3.119921220303939e-12,5.167216035521877e-11,2.321424537136573e-14,1.0762122420603586e-09,2.4589439915282785e-10,3.76,0.0,0.7575036483131089,0.9992649537676477,9.704739408972695e-05,1.4020860787557958e-06,0.03215666758486323,0.032168354874190196,1.4594123625978565e-09,1.3638680127909234e-12,0.0006189179632553006,4.135259876887068e-07,2.371748810849242e-06,2.2856302823924952e-05,3.943316195874347e-06,0.00023664966150795493,0.0001558973591789949,0.0010026466642210523,3.473101317324975e-07,5.7824561906510105e-05,2.997095447411071e-07,5.051470858679089e-10,2.4556244777141606e-07,8.430112857535526e-07,1.503324799691216e-08,5.1135351335236005e-09,8.416739786933966e-07,1.7435240484028783e-08,8.785975027366644e-06,3.730246219487344e-09,6.633418043661345e-08,9.818234806984997e-10,2.582376748971453e-13,5.627099618638608e-07,2.6774268817859274e-10,4.030633705083624e-11,5.57735126392532e-16,1.2033926017776815e-13,2.2060987476708126e-14,1.927135391589212e-11,7.442857802683713e-17,4.441933418787126e-11,6.306315064679085e-15,1.232059013510787e-09,1.537463618040082e-15,1.2593289376336056e-13,1.672075154394688e-10,3.780476859428635e-09,5.6198954640644596e-14
2.243132123225258e-06,0.7129539851564874,5.940245979301373e-05,3.2258099639140455e-06,2.853918998804927e-05,0.00030283779916309516,0.0,0.0,1.978082148373042e-05,2.1064825474548843e-08,3.324889018190711e-06,4.6497426848216404e-08,2.306920240225887e-09,7.456251119729405e-17,6.524911511058245e-13,1.035357600464126e-09,8.851610333181114e-06,1.0018789337580469e-06,3.5119403495398315e-11,3.9171974934921523e-13,8.525442729476003e-07,6.702038405147865e-13,7.131402415206521e-11,7.505989372896756e-10,1.736552743244546e-10,6.278195501081932e-07,1.3032856832512647e-10,6.7957357344159225e-09,1.0691128761049709e-10,3.360601151435791e-12,5.4912417249849064e-11,2.4514760086339803e-14,1.1161986199574372e-09,2.573463767422361e-10,3.76,0.0,0.7571286477155934,0.9992616339398402,0.00010027352108166663,1.466900236364941e-06,0.03250969613050182,0.032521866994255605,1.47544491059804e-09,1.3788884134147282e-12,0.0006189159077163603,4.2935458014974214e-07,2.4779083722727377e-06,2.3505708128036477e-05,4.055568663308584e-06,0.00024549901374419165,0.000161708867628825,0.001013000958252798,3.611366280530613e-07,5.9103936652087895e-05,3.1158567864985854e-07,5.252173900940036e-10,2.555744310808009e-07,8.676342789382281e-07,1.605356868867037e-08,5.456809141164187e-09,8.832550278379858e-07,1.8736300242073453e-08,9.114358073288398e-06,3.836057877835794e-09,6.951039122858172e-08,1.0600628698531493e-09,2.709757544964007e-13,5.883487244919465e-07,2.799425050211233e-10,4.332456976670278e-11,5.994275502857057e-16,1.3309324552073865e-13,2.4254952720464647e-14,2.024968643337967e-11,7.99865373968994e-17,4.6399337101896923e-11,6.5863994956058775e-15,1.268017966321903e-09,1.605286466919439e-15,1.3220459195348668e-13,1.73427464101774e-10,3.927267361335638e-09,5.97929086780115e-14
2.268039072632528e-06,0.7130017592361034,6.11524801161731e-05,3.3265205525385205e-06,2.9236660929814004e-05,0.0003144097544480158,0.0,0.0,2.0293367922591563e-05,2.1744614122380028e-08,3.4687178558026954e-06,4.898104107553351e-08,2.4807296465218435e-09,8.252398776748817e-17,7.012239750648666e-13,1.0805384490983448e-09,9.175438819642112e-06,1.0462867392801037e-06,3.786467188838397e-11,4.1213428675155854e-13,8.717819483023116e-07,6.876274200552628e-13,7.522425612083306e-11,8.030356818751765e-10,1.8103831543176278e-10,6.610893108145435e-07,1.3553443438569854e-10,7.20192306927178e-09,1.1590430518081924e-10,3.617493597990153e-12,5.83303915427623e-11,2.5876972213051557e-14,1.1573368449094504e-09,2.692154480149532e-10,3.76,0.0,0.7567533819145188,0.9992582418813606,0.00010357882101782564,1.5340636839814985e-06,0.032862538579601724,0.032875209237979326,1.491469009328385e-09,1.3939019140232632e-12,0.0006189138074520376,4.4565602258918516e-07,2.5877471482306155e-06,2.416869460421709e-05,4.170174765865336e-06,0.00025459920048683557,0.0001676845415869296,0.0010233361705253826,3.753909317129594e-07,6.039719053086805e-05,3.238342853730129e-07,5.459883685075772e-10,2.659047356278448e-07,8.92799798099688e-07,1.7133972893068762e-08,5.820098383624382e-09,9.264905917733259e-07,2.0121538887616802e-08,9.45207464028775e-06,3.944073594277009e-09,7.28087288511165e-08,1.1438242523883368e-09,2.842437727821191e-13,6.148898390300471e-07,2.925711799083728e-10,4.653862306318713e-11,6.438206990605682e-16,1.4707496437546638e-13,2.6649426225973628e-14,2.1270315040442672e-11,8.590418457863732e-17,4.84514839507379e-11,6.87648225261423e-15,1.3047665137777827e-09,1.6755181369473923e-15,1.387262024542414e-13,1.7982320601178604e-10,4.078644100641701e-09,6.359331496931424e-14
2.2929460220397982e-06,0.713049565064226,6.29404690448014e-05,3.4295937315957335e-06,2.994723616293171e-05,0.0003263156125771273,0.0,0.0,2.08179544494425e-05,2.2443323441382458e-08,3.6175681097736068e-06,5.157406215079713e-08,2.665969090881938e-09,9.126507825247514e-17,7.531840454218367e-13,1.1273130895481876e-09,9.508229752948692e-06,1.0922467073499513e-06,4.080255423469253e-11,4.334220301786233e-13,8.912472732235704e-07,7.053973451825085e-13,7.93267050620956e-11,8.586770233412128e-10,1.8869598264818997e-10,6.957944346758247e-07,1.4090431949660984e-10,7.62849877907315e-09,1.2556350552672662e-10,3.891547414323182e-12,6.193467683521975e-11,2.7303395949678748e-14,1.1996536975202246e-09,2.815132974058314e-10,3.76,0.0,0.7563778418631537,0.9992547762656309,0.00010696478839923377,1.6036403027211728e-06,0.03321519447647435,0.03322838159369913,1.507484638166478e-09,1.408908549238934e-12,0.0006189116616410865,4.6244156750180325e-07,2.701361915430733e-06,2.484548614225622e-05,4.287173574509911e-06,0.00026395545209001133,0.0001738277852037402,0.0010336523484407744,3.900834140165176e-07,6.170434229738003e-05,3.364644612132999e-07,5.674817117952003e-10,2.7656116147308835e-07,9.18518062218139e-07,1.827753101194614e-08,6.204416776833589e-09,9.714323447528667e-07,2.1595652854840303e-08,9.799321874995318e-06,4.054329439475162e-09,7.623291156330163e-08,1.2334503979935736e-09,2.9805989120814727e-13,6.423572740214144e-07,3.0564006456771626e-10,4.995944119327897e-11,6.910653100347814e-16,1.6239170078642397e-13,2.9261244613625896e-14,2.2334857030133894e-11,9.220157864108174e-17,5.0577997848220373e-11,7.176855836327539e-15,1.3423194345338982e-09,1.7482289400695138e-15,1.4550553130646517e-13,1.863983875322469e-10,4.2347311793096584e-09,6.761086924667037e-14
2.3178529714470683e-06,0.7130974037552918,6.476707178522554e-05,3.5350739240481747e-06,3.067114578684085e-05,0.0003385623881591413,0.0,0.0,2.1354838829930998e-05,2.3161475117212145e-08,3.7715823467767315e-06,5.428044356338772e-08,2.8632897782211487e-09,1.0085594325596727e-16,8.085616628169356e-13,1.1757280262128122e-09,9.85016731989316e-06,1.1398013205907286e-06,4.394520570263263e-11,4.556135212375806e-13,9.109411426708833e-07,7.235228934456618e-13,8.362989502329523e-11,9.176942005878226e-10,1.9663813164038247e-10,7.319843629504382e-07,1.4644233770263499e-10,8.076304596755341e-09,1.359320097729395e-10,4.183759832492713e-12,6.573424038539563e-11,2.879663840654554e-14,1.2431765209405565e-09,2.942518711922784e-10,3.76,0.0,0.7560020183686021,0.9992512357412835,0.00011043294424525294,1.6756952484640724e-06,0.03356766335315757,0.03358138404784799,1.523491775935054e-09,1.4239083557348351e-12,0.0006189094694464554,4.79722700171298e-07,2.818851475052727e-06,2.5536310300053828e-05,4.406604812948507e-06,0.0002735730846930421,0.00018014205762306373,0.001043949540335083,4.0522465990331134e-07,6.302541206871955e-05,3.4948548505820463e-07,5.897196831409157e-10,2.875516655395728e-07,9.44799511753734e-07,1.9487451074037313e-08,6.610823329719356e-09,1.01813322584447e-06,2.3163565022975397e-08,1.0156300306742573e-05,4.166862070334395e-09,7.978675155143321e-08,1.329302705817174e-09,3.124427790809978e-13,6.707755016293239e-07,3.191607476231979e-10,5.3598496311715083e-11,7.413193837273199e-16,1.791592656421876e-13,3.210854525049716e-14,2.3444989284187124e-11,9.889974455352816e-17,5.278116627297181e-11,7.48782048511199e-15,1.38069182613124e-09,1.823491049274396e-15,1.525505822043552e-13,1.931567139364091e-10,4.395656326242319e-09,7.18567682204263e-14
2.3427599208543383e-06,0.7131452764417794,6.663294432400196e-05,3.643006372877905e-06,3.1408623855518936e-05,0.00035115720947050154,0.0,0.0,2.1904283036034005e-05,2.3899605608179194e-08,3.930906594434324e-06,5.710426028782863e-08,3.073375049301019e-09,1.11372576339755e-16,8.6755726592401e-13,1.225831001202859e-09,1.0201438837315717e-05,1.1889940221375347e-06,4.7305474451943467e-11,4.787402060929925e-13,9.308644834509192e-07,7.420137490713654e-13,8.814269882102282e-11,9.802665183964984e-10,2.0487499436427717e-10,7.697099016593272e-07,1.5215269312257448e-10,8.546210468671838e-09,1.47055366272344e-10,4.495178647350878e-12,6.97384381372911e-11,3.035940301618121e-14,1.28793323200918e-09,3.07443382797765e-10,3.76,0.0,0.7556259020894528,0.9992476189317127,0.00011398483656034426,1.7502949729963432e-06,0.033919944729178746,0.03393421658493812,1.5394904008913274e-09,1.4389013723361616e-12,0.0006189072300158178,4.975111431611007e-07,2.940316691753327e-06,2.624139835845184e-05,4.528508867886832e-06,0.00028345750160989114,0.00018663087383613756,0.0010542277954988652,4.2082547206154163e-07,6.436042135193384e-05,3.6290682179367063e-07,6.127251309127271e-10,2.988843645512849e-07,9.716548141009167e-07,2.0767084277062042e-08,7.040423945958878e-09,1.0666474651091554e-06,2.4830434305812366e-08,1.052321390887602e-05,4.2817087386143276e-09,8.347415732176369e-08,1.4317620925162284e-09,3.274116257455819e-13,7.001695075052794e-07,3.3314505919617835e-10,5.746781080306006e-11,7.947484908321757e-16,1.9750261640394109e-13,3.521085906369864e-14,2.4602450555612852e-11,1.0602071400977672e-16,5.506334294576095e-11,7.809684385314417e-15,1.4198991128102105e-09,1.9013785492190754e-15,1.5986956140815206e-13,2.0010195032314014e-10,4.561551027522999e-09,7.634273079994753e-14
2.3676668702616083e-06,0.7131931842744991,6.853875359258718e-05,3.753437155775969e-06,3.215990844164151e-05,0.00036410732026342116,0.0,0.0,2.2466553308738235e-05,2.4658266564520133e-08,4.095690418851281e-06,6.004971230656066e-08,3.2969417729438496e-09,1.2289725588738257e-16,9.30381931984204e-13,1.2776710281926466e-09,1.056223480733984e-05,1.2398692360539028e-06,5.089693756779537e-11,5.028344605649352e-13,9.510182550961117e-07,7.60880019314713e-13,9.287435146283795e-11,1.0465816890304473e-09,2.1341719388913747e-10,8.090232537984108e-07,1.5803968195729152e-10,9.039115338940771e-09,1.5898166969837309e-10,4.826904492024059e-12,7.39570303226838e-11,3.199449307484954e-14,1.333952332597881e-09,3.21100318197797e-10,3.76,0.0,0.7552494835333958,0.9992439244346226,0.00011762204080882594,1.8275072455347611e-06,0.03427203811131347,0.034286879187545284,1.555480490716136e-09,1.453887640125929e-12,0.0006189049424811481,5.15818860881443e-07,3.065860533353411e-06,2.6960985376720336e-05,4.652926799431243e-06,0.00029361419473875223,0.0001932978055466063,0.0010644871641978155,4.368968751108599e-07,6.570939307194358e-05,3.767381257718572e-07,6.365215016151554e-10,3.105675380182713e-07,9.990948691932754e-07,2.2119930736352247e-08,7.494373292249778e-09,1.1170306103046573e-06,2.6601665609148053e-08,1.0900270161232578e-05,4.39890729964339e-09,8.729913616772157e-08,1.5412299179091148e-09,3.429861530302779e-13,7.305648008365672e-07,3.4760507558823097e-10,6.157998046408368e-11,8.515260909401563e-16,2.17556518399275e-13,3.8589209485353115e-14,2.5809043840218823e-11,1.135875678079693e-16,5.742694983366612e-11,8.142763887406694e-15,1.4599570535390036e-09,1.981967488280722e-15,1.6747088280713693e-13,2.0723792254373627e-10,4.732550661590287e-09,8.108102017004431e-14
2.3925738196688784e-06,0.7132411284228908,7.048517763401699e-05,3.86641320008037e-06,3.292524170167429e-05,0.00037742008159893784,0.0,0.0,2.3041920221375908e-05,2.543802526142172e-08,4.266087003827819e-06,6.312112823884695e-08,3.534741792763974e-09,1.3551902996009173e-16,9.972579009240308e-13,1.3312984272308423e-09,1.093274897343138e-05,1.292472388183262e-06,5.473393870537296e-11,5.279296159568839e-13,9.71403450765603e-07,7.801322514479617e-13,9.783446406098813e-11,1.1168361872087622e-09,2.2227575977783822e-10,8.499780522767475e-07,1.641076945459685e-10,9.555947953642565e-09,1.7176168530660232e-10,5.180093207331087e-12,7.840019765704159e-11,3.3704815421381307e-14,1.3812629211639714e-09,3.352354414302818e-10,3.76,0.0,0.7548727530548065,0.9992401508215665,0.00012134616039775421,1.9074011746403564e-06,0.03462394299334005,0.03463937183629314,1.5714620225028915e-09,1.4688672025551692e-12,0.0006189026059576202,5.346580642336417e-07,3.195588111214988e-06,2.769531024870017e-05,4.779900351633743e-06,0.0003040487459920083,0.00020014648204647723,0.0010747276976938416,4.5345011985547425e-07,6.70723516000096e-05,3.909892443334691e-07,6.611328531130242e-10,3.226096312688716e-07,1.0271308152633342e-06,2.3549645447266237e-08,7.973876735403907e-09,1.1693395541238708e-06,2.848292016935143e-08,1.1287680113800244e-05,4.518496221130228e-09,9.126579671421223e-08,1.6581289496800978e-09,3.5918662803735165e-13,7.619874245755802e-07,3.6255312404734624e-10,6.594819857090528e-11,9.118338634266822e-16,2.394662502843578e-13,4.2266217964644566e-14,2.7066638840395024e-11,1.216244798005241e-16,5.987447925941882e-11,8.487383728233925e-15,1.5008817502627628e-09,2.0653359320113666e-15,1.7536317313815231e-13,2.1456851814051e-10,4.908794639527932e-09,8.608446665618914e-14
2.4174807690761484e-06,0.7132891100753208,7.247290577160016e-05,3.98198229796633e-06,3.370486994190593e-05,0.0003911029737052116,0.0,0.0,2.3630658743611575e-05,2.6239465046264652e-08,4.44225323178801e-06,6.632296907925686e-08,3.787563430404084e-09,1.493342364438008e-16,1.0684191241412768e-12,1.3867648605375861e-09,1.1313178377290435e-05,1.3468499274447498e-06,5.883162752068284e-11,5.540599856363151e-13,9.920210981691005e-07,7.997814504118711e-13,1.0303303825526994e-10,1.1912356189494259e-09,2.314621440430272e-10,8.926293935963873e-07,1.7036121747194494e-10,1.0097667685378423e-08,1.8544897856959924e-10,5.555958308825167e-12,8.307855815106029e-11,3.549338425822252e-14,1.4298947045133488e-09,3.4986180021226145e-10,3.76,0.0,0.7544957008522931,0.9992362966374764,0.00012515882716806088,1.990047230527258e-06,0.034975658855789224,0.03499169450983753,1.5874349727463225e-09,1.483840105557773e-12,0.0006189002195442423,5.540412153325303e-07,3.329606721316243e-06,2.844461575960292e-05,4.9094719631820666e-06,0.0003147668287467697,0.00020718059110310885,0.001084949448266532,4.7049668760837383e-07,6.844932278275466e-05,4.056702213851777e-07,6.865838681317616e-10,3.3501925852952577e-07,1.0557740347618373e-06,2.5060044468877138e-08,8.480192350642208e-09,1.2236325619784347e-06,3.0480126286668924e-08,1.16856584515885e-05,4.6405145920728204e-09,9.537835154170073e-08,1.7829043686377383e-09,3.760338762042312e-13,7.944639658533481e-07,3.780017876184836e-10,7.058628086239066e-11,9.758620509157427e-16,2.633883564315354e-13,4.626621642972063e-14,2.8377174524636402e-11,1.3015676256566012e-16,6.240849595608314e-11,8.843877259501136e-15,1.5426896563799422e-09,2.1515640181399234e-15,1.8355527736505013e-13,2.2209768729720651e-10,5.090426550656646e-09,9.136649146357874e-14
