Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68)
3.193271045902846e-11,0.7431777811151495,3.0984405470110863e-13,6.854718696996863e-16,4.092347891618572e-14,1.323563703536383e-13,0.0,0.0,4.780702375024383e-10,1.5777071494398117e-17,4.476482498881906e-20,2.071500923856573e-21,5.298061087268704e-22,7.699790163520233e-34,1.0167359732302263e-23,3.8507873879868516e-17,1.2860849461430396e-14,2.8876729293270837e-21,1.8939257588922686e-30,1.6803468470636994e-28,4.5642826954727434e-15,2.822193030852272e-24,2.526578098132477e-14,9.410438452362856e-28,3.24498755156925e-22,1.803670967841469e-25,1.3911295898159693e-17,2.8352988635371934e-17,2.8852075282647274e-33,7.989841143051151e-28,2.6298611656502e-27,7.071588452930578e-29,3.2803937646132375e-22,1.4486651405109888e-27,3.76,0.0,0.5335562949097329,0.9999053757637332,1.676519614894578e-18,5.400348515710039e-20,1.6774476630623226e-06,1.677447640108035e-06,5.754341677455275e-15,3.5487708304855884e-18,9.462375815482605e-05,1.0848419092506982e-18,6.379971329112083e-20,4.776439263155982e-10,2.14775702570218e-13,5.788382491793038e-16,2.426419989145462e-13,7.400345944142062e-08,5.065053022727832e-18,4.0917988565075695e-14,1.3831894694009607e-11,7.025972881943283e-19,3.593411206536499e-15,1.3326725274694896e-14,2.0676581255681243e-22,2.5191146728911706e-23,2.5328380900696065e-14,8.787871826106994e-27,1.2860905064298835e-14,2.5695971293460565e-16,1.566826358441081e-20,4.894440562470475e-27,7.3468547530298415e-25,4.965200946781081e-22,3.7419338223421776e-28,1.12960982017303e-32,8.634526350868527e-37,7.255018250981835e-37,1.7013972972304776e-31,1.8613596569361978e-27,5.201640930046719e-37,3.539575896712547e-20,8.503178345547424e-27,2.087495511650554e-20,1.971676573403863e-25,1.7958997426568865e-29,1.3092344739355925e-13,1.868965301527229e-18,5.339769450924835e-26,2.304932035561721e-20,2.3804383428923356e-19,1.8973639269565935e-24,2.197685957173979e-29,2.647245473690469e-14,2.569851951650594e-28,9.78038821908207e-21,2.5742021119804363e-27,9.485358693032528e-25,1.3873396054494149e-11,1.3499319173163483e-34,2.172981914096227e-25
3.6763512550982165e-11,0.7431778175281074,4.085533272978419e-13,7.910034311434327e-16,5.4241938644448603e-14,1.5238927559761717e-13,0.0,0.0,5.503890539075842e-10,2.0911567463346476e-17,6.830845660302634e-20,3.2881946133712455e-21,8.085065825327386e-22,1.175642727542243e-33,1.3488524738662196e-23,5.102392784573012e-17,1.7044995800259023e-14,4.406417790692179e-21,3.102778124742139e-30,2.627817204345222e-28,6.049715214425647e-15,4.306404042308725e-24,2.9081337601717975e-14,1.6522071227437065e-27,4.950762232809941e-22,2.853005813092195e-25,1.844025016295069e-17,3.756606299088709e-17,5.812586388214594e-33,1.218830074425596e-27,4.617470564299663e-27,1.0838074734332414e-28,5.005936078137427e-22,2.5439048456525244e-27,3.76,0.0,0.5335560354726869,0.9998917213274514,2.5583057844534257e-18,8.240222519938921e-20,1.9312126211118615e-06,1.9312125907014767e-06,7.616088798648361e-15,4.701579079919566e-18,0.00010827812210452877,1.4387781747399932e-18,8.501841562564332e-20,5.498219025338412e-10,2.8453323299547074e-13,8.744189500014683e-16,3.215760379003597e-13,8.51987205133266e-08,6.719254428227565e-18,5.423410599599867e-14,1.5914867022299912e-11,9.361845372512745e-19,4.758701948668956e-15,1.766064406449279e-14,2.7376212387609195e-22,3.3571707627547e-23,2.9164305725261544e-14,1.3400438842754524e-26,1.7045080633123884e-14,3.4026630529986095e-16,2.390788164521959e-20,7.631786228578577e-27,1.2811819646717757e-24,7.560423119121726e-22,6.556704305394444e-28,1.9821073229970477e-32,1.5140345521862743e-36,1.2729588515354008e-36,2.588208256798338e-31,3.2601842983934764e-27,9.102040167792237e-37,5.387121603409404e-20,1.3013509945084115e-26,3.1838360926929443e-20,3.005961631902289e-25,3.153390618443789e-29,1.5048682348246192e-13,2.476955268185347e-18,8.17687852320686e-26,3.5159006937557244e-20,3.1548711964651854e-19,2.5302130016287985e-24,3.378409849646689e-29,3.508782146767264e-14,3.4539645229671224e-28,1.492304582966438e-20,4.5175895812538244e-27,1.6654991659557783e-24,1.5969845401337308e-11,2.4772263544287693e-34,3.7847589579221537e-25
4.6425116734889564e-11,0.7431778903539765,6.468821363300985e-13,1.0043902805382959e-15,8.649834109801328e-14,1.9246809827089003e-13,0.0,0.0,6.950236732734295e-10,3.3346799584555087e-17,1.3755310871523135e-19,7.131123256571225e-21,1.6283114202566295e-21,2.3702243946750847e-33,2.1548792984465065e-23,8.131483789071385e-17,2.7176815754647575e-14,8.873232409051313e-21,7.159558993664077e-30,5.548507581713576e-28,9.64732411366462e-15,8.671447009676818e-24,3.670720198023324e-14,4.198754499828435e-27,9.9657683031506e-22,6.194966255823335e-25,2.9411154998036465e-17,5.98599878660384e-17,1.8634160314801893e-32,2.4528652147017975e-27,1.1735298022869942e-26,2.2026718337400073e-28,1.0081488154738924e-21,6.467200062866652e-27,3.76,0.0,0.5335555165989697,0.9998649128320892,5.15182223834652e-18,1.6591815400973823e-19,2.438742173024919e-06,2.43874212457594e-06,1.2110253114004832e-14,7.490702286550536e-18,0.0001350864727994675,2.2971850377257975e-18,1.3701030049463643e-19,6.941147205397868e-10,4.5328982705343107e-13,1.7359332543792168e-15,5.12703516206908e-13,1.0758921707015923e-07,1.0733500695586086e-17,8.648407822824415e-14,2.0073332207885014e-11,1.5084138658588023e-18,7.57528618917697e-15,2.8152690415300358e-14,4.356231644639778e-22,5.411725910890643e-23,3.683949394268877e-14,2.694706240936214e-26,2.717698653960854e-14,5.415947739817937e-16,4.813957225121486e-20,1.5968678413019714e-26,3.211360845250242e-24,1.5159971501074797e-21,1.659542204441122e-27,5.031094897597222e-32,3.837576694490397e-36,3.2307425513413555e-36,5.179742282747096e-31,8.305295014465503e-27,2.297392556879506e-36,1.0791711279846751e-19,2.6358908544831764e-26,6.405032752487889e-20,6.04225529386865e-25,8.015256414532315e-29,1.8942411829904098e-13,3.9491107903107166e-18,1.6579469199999321e-25,7.074797915773422e-20,5.030118556789286e-19,4.083782287177432e-24,6.911014327795401e-29,5.595358683066372e-14,5.645406415759741e-28,3.0045598864434736e-20,1.1470291200254613e-26,4.233249178175632e-24,2.016091088369434e-11,6.849391160533365e-34,9.511160735650566e-25
5.608672091879697e-11,0.743177963179783,9.397870626289724e-13,1.2214851194248787e-15,1.262474412235173e-13,2.325678619635799e-13,0.0,0.0,8.396543544611981e-10,4.8670281896128335e-17,2.425378618204144e-19,1.3465581764118932e-20,2.871470964680562e-21,4.184240392056002e-33,3.1508081458305964e-23,1.1860633561304007e-16,3.965905586772898e-14,1.5645567704128005e-20,1.43480326333927e-29,1.0236306697311494e-27,1.4080591147333845e-14,1.5289084394313137e-23,4.4326073521606486e-14,8.940516813552572e-27,1.7565588972686917e-21,1.1811978280210458e-24,4.293376881095653e-17,8.730111773284673e-17,4.785696294396062e-32,4.3223241955103256e-27,2.4990221580341877e-26,3.922018385089426e-28,1.777776017488388e-21,1.3775807860432078e-26,3.76,0.0,0.5335549977257523,0.9998387579374396,9.084112185137511e-18,2.925243222812342e-19,2.9462712393456424e-06,2.946271168699481e-06,1.7624562258648786e-14,1.0923039223041422e-17,0.00016124122277833998,3.356916062004427e-18,2.020283524335434e-19,8.383234891213863e-10,6.609387199094483e-13,3.0313814993891117e-15,7.481541178758042e-13,1.2997967951136653e-07,1.569287111602831e-17,1.2622403586168877e-13,2.4221846196382818e-11,2.223796963491056e-18,1.1037023256861415e-14,4.1074794301782864e-14,6.344424720312609e-22,7.983500412151644e-23,4.451913596772561e-14,4.744811344864283e-26,3.965935694067086e-14,7.889923734633903e-16,8.48743512370073e-20,2.9137789859606716e-26,6.745229316477168e-24,2.6618399737120023e-21,3.51962597766646e-27,1.0700095125304665e-31,8.150256902774146e-36,6.870364160862459e-36,9.076826395644576e-31,1.781675537893032e-26,4.858921425811837e-36,1.8929587063898386e-19,4.674684541671827e-26,1.1282494523581374e-19,1.0634765060744345e-24,1.7070363826278005e-28,2.281101629596653e-13,5.762656844839189e-18,2.9429236665660587e-25,1.2465355332175654e-19,7.340353157775822e-19,6.03168985673338e-24,1.2392562327739527e-28,8.166604790584475e-14,8.423596433931955e-28,5.296846171704443e-20,2.4402263339127421e-26,9.01548312570789e-24,2.4349533299277736e-11,1.5757801575569226e-33,2.0101457635026173e-24
6.574832510270437e-11,0.7431780360055267,1.2873028828986092e-12,1.4430197050490547e-15,1.7348931619250394e-13,2.7269287880152526e-13,0.0,0.0,9.842811911297587e-10,6.688193198650064e-17,3.9069833493813784e-19,2.3116371700348707e-20,4.6261967582305056e-21,6.74832986890027e-33,4.337650981696174e-23,1.6288506533549142e-16,5.449057833563884e-14,2.520308831378313e-20,2.606873924897968e-29,1.7219007034476958e-27,1.9349515898593095e-14,2.4627718402444407e-23,5.193795898984515e-14,1.687734558247099e-26,2.828574425375946e-21,2.060648842706343e-24,5.900933600383992e-17,1.1987768222506128e-16,1.0568776811872556e-31,6.958472642915971e-27,4.7178624564540296e-26,6.383500461024896e-28,2.86406032976172e-21,2.601454303224709e-26,3.76,0.0,0.5335544788530345,0.9998132407085684,1.463379576271725e-17,4.711756814799123e-19,3.453799820060844e-06,3.4537997230708634e-06,2.4150185321625563e-14,1.4996839083559593e-17,0.0001867583069750301,4.618707532669569e-18,2.8040656187460586e-19,9.824483619243062e-10,9.073644950299997e-13,4.848693500964853e-15,1.0279006008383328e-12,1.5237010783735255e-07,2.1602164185401963e-17,1.734535939007192e-13,2.8360434646607878e-11,3.0859103716799957e-18,1.514050492492286e-14,5.642429370128393e-14,8.699821256590747e-22,1.1087667342054768e-22,5.220323465981057e-14,7.632757764056324e-26,5.4491063244125125e-14,1.0821988748266815e-15,1.367110188958426e-19,4.844684363422203e-26,1.2561774027985745e-23,4.270088892956942e-21,6.617983319135495e-27,2.017513627556783e-31,1.534593201574934e-35,1.295271526993635e-35,1.4531736337129715e-30,3.3970013118602367e-26,9.111081610707073e-36,3.033540194460842e-19,7.573699203706752e-26,1.8156908162630911e-19,1.7100544209232553e-24,3.223049310855556e-28,2.665465798421051e-13,7.917382009187258e-18,4.77149703916541e-25,2.0065421662944181e-19,1.0085349442157702e-18,8.386509901575039e-24,2.0321556587547107e-28,1.1222518850554445e-13,1.181542380610254e-27,8.531132314636011e-20,4.6024337183993305e-26,1.702170490302568e-23,2.853571410558834e-11,3.194823619387376e-33,3.7742930840513576e-24
7.540992928661178e-11,0.7431781088312076,1.689464211492546e-12,1.6697259502919978e-15,2.282240573419006e-13,3.128474636410462e-13,0.0,0.0,1.1289042746594911e-09,8.798166929209477e-17,5.894693818786611e-19,3.7009443525396695e-20,6.980736867994671e-21,1.0193732482348352e-32,5.716419368376068e-23,2.1413769685653063e-16,7.167024720491586e-14,3.802541430433991e-20,4.405121286204869e-29,2.707975242974538e-27,2.5454097950579895e-14,3.715561685234287e-23,5.954286513651203e-14,2.9196741985669857e-26,4.266092600656571e-21,3.3687762211083894e-24,7.763908704618028e-17,1.5757794007673705e-16,2.0931780839397665e-31,1.0492241255028376e-26,8.162234967163394e-26,9.736327433074122e-28,4.321602208492923e-21,4.501979699812923e-26,3.76,0.0,0.5335539599808162,0.9997883455992015,2.207949644482927e-17,7.108228226421073e-19,3.9613279151573095e-06,3.9613277876888536e-06,3.1678367856373263e-14,1.9710355007120013e-17,0.00021165327166355722,6.083298266911788e-18,3.7246756586376153e-19,1.1264894902080112e-09,1.1924520525155344e-12,7.275540996350893e-15,1.3519157799493715e-12,1.7476050204850778e-07,2.846617725566396e-17,2.2817238100620754e-13,3.2489123150902094e-11,4.0981972866409725e-18,1.9882337539489006e-14,7.419852994845948e-14,1.1420060570529417e-21,1.473942108726054e-22,5.989179287790057e-14,1.1500159488937664e-25,7.167097870360059e-14,1.4209554893538807e-15,2.0624725795087324e-19,7.530471694962866e-26,2.143985266194086e-23,6.416058341047589e-21,1.1404063829883756e-26,3.4860748782447333e-31,2.647943683151967e-35,2.2378613210744092e-35,2.1790328025114885e-30,5.943490186015582e-26,1.565689284712122e-35,4.553247474694886e-19,1.1492101831853569e-25,2.7367585995597193e-19,2.5754317672816326e-24,5.576729233973482e-28,3.0473498085224735e-13,1.0413075842203788e-17,7.2444371341774735e-25,3.0251697585075664e-19,1.3264882302251688e-18,1.1160773389120211e-23,3.123871365433763e-28,1.4763099244212536e-13,1.584771439582727e-27,1.2869261312661799e-19,7.954902395750192e-26,2.945137510445963e-23,3.271945475955025e-11,5.9068465057077656e-33,6.502800588032344e-24
8.507153347051919e-11,0.7431781816568263,2.146305500308947e-12,1.9023359283443667e-15,2.9045176971230893e-13,3.5303593405471253e-13,0.0,0.0,1.2735236942096159e-09,1.119694150509358e-16,8.462851049286562e-19,5.616967111410313e-20,1.0023375654140847e-20,1.4652288868973168e-32,7.288124454669355e-23,2.7235092518512264e-16,9.119692833469974e-14,5.45921228609327e-20,7.038044978574473e-29,4.045696320830207e-27,3.239433688641446e-14,5.33409132827332e-23,6.714079870094024e-14,4.72735335852408e-26,6.122500117307455e-21,5.239461068211657e-24,9.882423859985605e-17,2.0039017904628458e-16,3.817952641816374e-31,1.505422701501738e-26,1.3216800306318654e-25,1.413805680931054e-27,6.205017320549051e-21,7.291957182615508e-26,3.76,0.0,0.5335534411090976,0.9997640574419434,3.169984153154313e-17,1.0204119829458273e-18,4.468855524621805e-06,4.4688553625522165e-06,4.0200431191264583e-14,2.5061844075949544e-17,0.00023594128423961176,7.751429603518747e-18,4.785230358260337e-19,1.2704470229046396e-09,1.5160866076400705e-12,1.0399338395471081e-14,1.720172526170196e-12,1.9715086214520955e-07,3.62897064825662e-17,2.903800390337209e-13,3.660793723532125e-11,5.263972068378035e-18,2.5259141959626788e-14,9.439484769457155e-14,1.4502800411950118e-21,1.8953977388100783e-22,6.758481348046842e-14,1.6487856286271478e-25,9.119797838074709e-14,1.8050048571590814e-15,2.9607963532494436e-19,1.112212823556865e-25,3.425005098846114e-23,9.17390636861004e-21,1.8393293051693004e-26,5.6378291722859465e-31,4.276416463336645e-35,3.6187644945779316e-35,3.1092176391414995e-30,9.740003216812447e-26,2.5182878370801533e-35,6.503301735322947e-19,1.659223130330945e-25,3.925247184179643e-19,3.690849762131399e-24,9.03120043648622e-28,3.42676967494802e-13,1.3249528856442082e-17,1.0464278635979124e-24,4.339974044859394e-19,1.687872707263243e-18,1.4366968232363223e-23,4.573084561521573e-28,1.8788344352798387e-13,2.0547228499516586e-27,1.847295051484574e-19,1.2868736302479212e-25,4.769374437982681e-23,3.690075671750266e-11,1.0179328759918038e-32,1.0495313381045382e-23
9.473313765442659e-11,0.7431782544823822,2.657861038719336e-12,2.1415818770399604e-15,3.6017257161383185e-13,3.9326261031773894e-13,0.0,0.0,1.4181395367724863e-09,1.3884509225871994e-16,1.1685788683721892e-18,8.1718731390697e-20,1.384243354219364e-20,2.0256441061256306e-32,9.053776966449813e-23,3.3751147028871034e-16,1.1306948936082605e-13,7.538274989648842e-20,1.0752000995416036e-28,5.804425999854e-27,4.0170232289204136e-14,7.365160711031951e-23,7.473176641043638e-14,7.266954934221675e-26,8.451101492328129e-21,7.831557604670926e-24,1.2256599364041718e-16,2.483027158398854e-16,6.528707838266355e-31,2.0774694400538045e-26,2.031862471042589e-25,1.9755358650021567e-27,8.568936416282325e-21,1.121334935030303e-25,3.76,0.0,0.5335529222378783,0.9997403614390129,4.377346263294763e-17,1.408885053066786e-18,4.976382648441065e-06,4.9763824476597225e-06,4.9707771760689194e-14,3.1049567313376246e-17,0.0002596371424840861,9.623845392945666e-18,5.988740421279557e-19,1.4143211066747665e-09,1.8781536894222718e-12,1.4307243532313398e-14,2.132643765788817e-12,2.1954118812782242e-07,4.5077546777238855e-17,3.6007622259936895e-13,4.0716902359822246e-11,6.5864244798997165e-18,3.126755349804566e-14,1.1701059486858774e-13,1.7945716871912897e-21,2.374657337750866e-22,7.528229932550046e-14,2.2735923543516893e-25,1.130709391093383e-13,2.2340910362125216e-15,4.0880360413005686e-19,1.578072474986726e-25,5.194722735450869e-23,1.2616679091744551e-20,2.816575068623679e-26,8.656433530021736e-31,6.556974631798365e-35,5.555704975580051e-35,4.267070768112333e-30,1.5159449182010185e-25,3.84560434757917e-35,8.933835128592516e-19,2.3039571210585963e-25,5.414814680809151e-19,5.087319861374776e-24,1.3885517844201198e-27,3.803741309423135e-13,1.642653249204144e-17,1.453520371656293e-24,5.988396888501151e-19,2.092665952316018e-18,1.8017539456292983e-23,6.4434294179667855e-28,2.329825255755487e-13,2.5940660252412672e-27,2.5503791865612423e-19,1.9764584944329972e-25,7.332767945484526e-23,4.1079621435192254e-11,1.65945743912171e-32,1.609176812569601e-23
9.999999999999999e-11,0.7431784001333059,2.9597822127856065e-12,2.275059244820263e-15,4.0133547838477566e-13,4.1520914675142053e-13,0.0,0.0,1.4969729748135746e-09,1.5471214998258226e-16,1.3745038134751124e-18,9.87679052802819e-20,1.6282887443120533e-20,2.3841432490733086e-32,1.0098335282752791e-22,3.7595379252539445e-16,1.2598051869165192e-13,8.866664792197581e-20,1.333244313601492e-28,6.967005740678922e-27,4.476107004836165e-14,8.662823349700935e-23,7.886692454178637e-14,9.021344346891498e-26,9.93838453094625e-21,9.613580954385961e-24,1.365855590835356e-16,2.765652704914292e-16,8.551543993907396e-31,2.4427446397455316e-26,2.5225013830854324e-25,2.339212470470249e-27,1.0079476688348578e-20,1.392321754376242e-25,3.76,0.0,0.5335526393840991,0.9997276881726025,5.148795285441361e-17,1.6570702953320428e-18,5.25305238886738e-06,5.2530521652560764e-06,5.530244076405082e-14,3.45810058492467e-17,0.00027231033001955373,1.073086296281124e-17,6.706062863619586e-19,1.4927165703574123e-09,2.0916736467993403e-12,1.6798861306477474e-14,2.376106939831091e-12,2.3174688645380788e-07,5.0275925476976754e-17,4.012236211241084e-13,4.2952697319914736e-11,7.374423763555364e-18,3.480774367965107e-14,1.3035719273922592e-13,1.9973429846939116e-21,2.660807055166863e-22,7.948033689014998e-14,2.672256937760397e-25,1.2598222379485402e-13,2.486876543071087e-15,4.808210232327879e-19,1.8830363935864844e-25,6.401866936695215e-23,1.4807665101207484e-20,3.4892596301585785e-26,1.07394431739597e-30,8.128631886094121e-35,6.892163656080577e-35,5.002287032605163e-30,1.8948157090310267e-25,4.75685637797168e-35,1.0478727423471329e-18,2.7181726320384997e-25,6.365610386005857e-19,5.9779557530261e-24,1.7239539364694895e-27,4.0082156826017074e-13,1.8301772310487398e-17,1.7150551475571996e-24,7.040853048005223e-19,2.3316059209496964e-18,2.0199170401555992e-23,7.664765805130289e-28,2.596086995054829e-13,2.9182561284511527e-27,2.999528195416967e-19,2.4524375670092324e-25,9.103869533919524e-23,4.3356633895800486e-11,2.1241945635369002e-32,1.9952274185062943e-23
1.140563460222414e-10,0.7431784001333059,3.845251208675159e-12,2.642911484473186e-15,5.220939812301603e-13,4.738478749334978e-13,0.0,0.0,1.7073608283702883e-09,2.0125994155053071e-16,2.0393303606398334e-18,1.5694233081515305e-19,2.4163267367004593e-20,3.5434311211033206e-32,1.3170965004073989e-22,4.886215141229748e-16,1.6384773033140437e-13,1.3155370555246414e-19,2.2609231179176366e-28,1.0889923606268204e-26,5.822899082803685e-14,1.2852051497727668e-22,8.989283111483029e-14,1.5259997759701942e-25,1.473769464939049e-20,1.5950590821465034e-23,1.7772405832535e-16,3.593820940572412e-16,1.6482154720845276e-30,3.6210475987764986e-26,4.267401296454564e-25,3.5353319717116086e-27,1.4956884250617373e-20,2.356408925045623e-25,3.76,0.0,0.5335518844969372,0.999694688502113,7.639508367874063e-17,2.458228792807756e-18,5.991435439090741e-06,5.991435148602233e-06,7.164424216059958e-14,4.4926780084604985e-17,0.0003053097899994324,1.3984518239985686e-17,8.836159286118933e-19,1.7018195030268384e-09,2.7171291100538525e-12,2.4822729466874392e-14,3.0901217027218018e-12,2.643217377521779e-07,6.55653337272822e-17,5.219328462442386e-13,4.8905387239399545e-11,9.713521381056167e-18,4.5165811127039733e-14,1.694897853917667e-13,2.590287521968798e-21,3.512694016187836e-22,9.069067817245753e-14,3.9569702796065854e-25,1.6385025971909085e-13,3.226357089164608e-15,7.133025703486187e-19,2.8993360750969095e-25,1.0620388859210136e-22,2.184386609377716e-20,5.869680872971523e-26,1.8135539513762525e-30,1.3699030448741062e-34,1.16368052435038e-34,7.356151308518065e-30,3.264011038111948e-25,7.969788907963693e-35,1.5431542546543928e-18,4.06533892864725e-25,9.43114060236524e-19,8.846321706709763e-24,2.916944969742216e-27,4.550403016623808e-13,2.3801361883243634e-17,2.5654643335333992e-24,1.0435298794856445e-18,3.032389268223617e-18,2.670137759573425e-23,1.1728567838080177e-27,3.3772051780565367e-13,3.891572760087146e-27,4.449267305671799e-19,4.143096528209296e-25,1.5403306480244798e-22,4.9430044969765474e-11,3.882678501884879e-32,3.3657127102223596e-23
1.3337955439005621e-10,0.7431785457839795,5.2519057827668176e-12,3.1795761211292644e-15,7.139894825513297e-13,5.54637873259867e-13,0.0,0.0,1.996568804011482e-09,2.752256347029497e-16,3.2611765105332455e-18,2.73512747337287e-19,3.865051448053235e-20,5.679892729740437e-32,1.807606049404143e-22,6.673620783470084e-16,2.239959454438699e-13,2.1037380064049966e-19,4.277971193931977e-28,1.8629521399914814e-26,7.963037023183059e-14,2.0550365939030275e-22,1.0502611283484949e-13,2.8521193783961138e-25,2.3550675528012316e-20,2.956343682702604e-23,2.431226356019662e-16,4.90723184645611e-16,3.599398416751717e-30,5.783509504131372e-26,7.977079752512191e-25,5.807460733399489e-27,2.3922788539745848e-20,4.407342678402296e-25,3.76,0.0,0.5335508467579928,0.9996512154646329,1.221735167415319e-16,3.930302495522182e-18,7.006486286999821e-06,7.006485890506542e-06,9.74204282551954e-14,6.132816027118213e-17,0.0003487825380782057,1.9171317510731068e-17,1.2289027918091398e-18,1.98898580912765e-09,3.708468770674992e-12,3.9514156389338706e-14,4.224134079512442e-12,3.0910215092425064e-07,8.996787077254668e-17,7.137397285714706e-13,5.705478015391077e-11,1.3502665589846657e-17,6.155047987550601e-14,2.316149491087441e-13,3.527330787968319e-21,4.900284791264601e-22,1.0611695227284668e-13,6.310716530940271e-25,2.2399998935243594e-13,4.395734074077484e-15,1.1404855757953799e-18,4.865809308969796e-25,1.932764278408881e-22,3.4661338662886393e-20,1.0888424694811536e-25,3.3817235045464574e-30,2.5473838571360116e-34,2.1694214868082467e-34,1.1621198198842171e-29,6.252213644169794e-25,1.4702042343877213e-34,2.4426431647498197e-18,6.571932540313786e-25,1.5052296328712388e-18,1.409598848995782e-23,5.453877380841943e-27,5.28746018257193e-13,3.2535913154893025e-17,4.146505787936749e-24,1.6663149142249252e-18,4.1454796393207576e-18,3.731099612364736e-23,1.9598835928284897e-27,4.618448396324076e-13,5.498516914896763e-27,7.112614081296006e-19,7.729902824425543e-25,2.8798572683421134e-22,5.7770736997119166e-11,8.001746096043539e-32,6.272033739413428e-23
