Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529)
1.1682563025731934e-09,0.5041805902984956,1.4238097758237784e-16,1.149117067157033e-20,6.926457205386751e-15,4.2177772064336077e-19,0.0,0.0,4.76523749046822e-12,1.920887257566746e-19,1.8699178298084745e-21,3.2369472996581777e-22,1.4791877567711053e-28,4.1141698219625754e-41,4.4814131141749376e-30,1.6973348332691285e-20,6.097127165096432e-18,1.6583071011878803e-23,1.247184439962655e-37,1.806759337264774e-38,2.35418399108027e-20,4.552921321815229e-31,2.211218872200275e-19,1.3311150175488998e-30,1.0351682116290134e-25,1.3439227556616586e-30,5.12431806658892e-26,8.97493904857415e-25,1.8354854230597107e-37,1.5010751378090476e-37,2.53216850162108e-30,4.5886594933323015e-35,8.835096890356663e-29,1.911162358934324e-31,3.76,0.0,0.6972472579713985,0.9999645955970198,6.361522415214352e-18,7.974366049431094e-23,8.996928710293847e-09,8.996928714899579e-09,4.6365945432033247e-20,3.543048485602914e-25,3.540439820745249e-05,2.643141128716009e-23,4.9659797561767225e-25,4.760964807295279e-12,2.5166787696663378e-15,4.353963936847013e-18,4.3312004684155217e-16,5.5394162534500835e-11,2.910395797385331e-22,6.932172559962209e-15,6.994358594773125e-17,1.0568905982453003e-23,2.511460454091541e-20,4.4148446186323027e-17,2.5738049266873384e-29,3.629104154009486e-29,2.398085160432152e-19,1.0420860404275867e-31,6.09720721554025e-18,1.0295144274141294e-15,8.737326441879332e-27,1.562836542637864e-24,2.434592692075903e-30,1.211306587323694e-24,9.374648914290979e-29,1.2501017282448565e-35,4.187297582419961e-40,1.943376503599602e-34,4.658500372206784e-37,1.3668505950350885e-31,2.332960677681963e-40,4.650067753552976e-22,1.1616667712584336e-27,3.164219157323109e-20,4.2078277764690664e-27,6.642103122372815e-39,2.837260572673652e-19,6.319609434430462e-19,4.305796757585648e-29,1.3289751895713766e-21,1.1197288415329252e-25,5.813726800539889e-29,1.5766834290310235e-36,4.5446117014872693e-17,1.3143302881508596e-34,4.188068207046696e-25,4.6864432718732344e-29,4.8076636320143657e-29,6.54577104359806e-17,4.790608802856103e-44,7.957927627911298e-30,3.311899587795553e-27,3.685912386496449e-32,2.365177731064986e-43,8.121315774608016e-32,2.1935898806471623e-27,2.305290050613092e-26,1.66803964353185e-26,1.1961461742456383e-35
1.202558939383938e-09,0.5041805903229767,1.5052060603562389e-16,1.2461444536314121e-20,7.338964175624533e-15,4.404055454438663e-19,0.0,0.0,4.905163642374677e-12,2.0353484496669654e-19,2.039448081314799e-21,3.5846480394721654e-22,1.6146109302652584e-28,4.477554738648756e-41,4.740020636427397e-30,1.7932464829345223e-20,6.4603343407053285e-18,1.80550701159407e-23,1.3935063430180995e-37,1.9820918379241808e-38,2.4944619221266916e-20,4.964810535762096e-31,2.271048206765572e-19,1.494376089770877e-30,1.1289520241708487e-25,1.516958556896028e-30,5.42940320681562e-26,9.509691172029592e-25,2.1211962405769727e-37,1.6386243440366061e-37,2.842235761363292e-30,5.257875605532324e-35,9.782036538051462e-29,2.1458017534746818e-31,3.76,0.0,0.6972472577062752,0.9999644636806406,6.938347979388754e-18,8.697527163931402e-23,9.261098803137163e-09,9.261098808010584e-09,4.8998491896430275e-20,3.7526468424057384e-25,3.553631444631572e-05,2.800221806795275e-23,5.3352340575288535e-25,4.9006365813028905e-12,2.6664572536697226e-15,4.7486145429831504e-18,4.589211309344236e-16,5.70204490495208e-11,3.083447335791125e-22,7.345217457916053e-15,7.199616353555015e-17,1.1225663840558574e-23,2.660946680300753e-20,4.6775273432360743e-17,2.721973533465883e-29,3.953267258781999e-29,2.4687678313606486e-19,1.1370699398950785e-31,6.4604216512083686e-18,1.0904240828920157e-15,9.529462713086968e-27,1.704585727633561e-24,2.646613373759594e-30,1.3210183419076217e-24,1.0523156685890225e-28,1.4039264468301613e-35,4.688270817479361e-40,2.2457801489792497e-34,5.244819427844131e-37,1.5386291751566221e-31,2.5783007223918723e-40,4.998992105798648e-22,1.2915517470518888e-27,3.450716815571269e-20,4.5501452378213086e-27,7.45702384003302e-39,2.912169273287441e-19,6.696103273978616e-19,4.6268133476462435e-29,1.4494366075160796e-21,1.186429675093123e-25,6.201505636125788e-29,1.7788316200497708e-36,4.8153980033895235e-17,1.403457838054159e-34,4.567830043478894e-25,5.260184619330216e-29,5.397596957551731e-29,6.724966620523694e-17,5.37999815508029e-44,8.934203949985296e-30,3.718186933493312e-27,4.1381938065317287e-32,2.7342541034687725e-43,9.383575548069692e-32,2.3925669893421093e-27,2.544734533567901e-26,1.7867077975849032e-26,1.4227089628861174e-35
1.2368615761946828e-09,0.5041805903474579,1.5888693897610584e-16,1.3485482250484554e-20,7.763389282621073e-15,4.595644044728659e-19,0.0,0.0,5.0450903184647385e-12,2.153122045109102e-19,2.21892330904506e-21,3.957488867207088e-22,1.7581322758416066e-28,4.861154022601747e-41,5.005401393603106e-30,1.891498176209996e-20,6.834043189878994e-18,1.9609817911883278e-23,1.5520013684093932e-37,2.169084511025913e-38,2.6387991343970737e-20,5.400757682796078e-31,2.330602732912688e-19,1.672207638316729e-30,1.2282294998817498e-25,1.7060084384417575e-30,5.743293147405918e-26,1.0059914663485885e-24,2.441424007068773e-37,1.7844580728494534e-37,3.179900780022688e-30,6.003112300057919e-35,1.080165019496609e-28,2.4014169249157256e-31,3.76,0.0,0.6972472574411518,0.9999643437010636,7.549019801618258e-18,9.463131837344119e-23,9.52526889588058e-09,9.525268901028864e-09,5.1696471497011655e-20,3.968179255139206e-25,3.5656293882808766e-05,2.961817588542043e-23,5.721083665556643e-25,5.040301558000963e-12,2.8205542006213905e-15,5.166405577661706e-18,4.85468227692617e-16,5.86467235347395e-11,3.261474756496503e-22,7.770213178923305e-15,7.404867718696321e-17,1.1902204317246142e-23,2.814744498332777e-20,4.94777830510155e-17,2.8740062306935274e-29,4.296174939232391e-29,2.539466030402247e-19,1.2376915590263022e-31,6.834138186613236e-18,1.1530587931606876e-15,1.0368065915253467e-26,1.8546562570369613e-24,2.868861990660212e-30,1.4371544546968467e-24,1.1773981201799037e-28,1.5715594095075852e-35,5.232174753430641e-40,2.5846991913921513e-34,5.895908289108851e-37,1.7260401856371822e-31,2.8408397999561215e-40,5.361531104368814e-22,1.4315178354198427e-27,3.7539766209840594e-20,4.9084341829759334e-27,8.34471322317382e-39,2.9866324630420917e-19,7.083485921334714e-19,4.9605201433736735e-29,1.5769613716435738e-21,1.2550590208177306e-25,6.604085027918208e-29,2.000171805409963e-36,5.094019131538768e-17,1.4960999508985851e-34,4.969876561538476e-25,5.884974638249365e-29,6.040220570874297e-29,6.903458084328807e-17,6.022253962734452e-44,9.997644960899003e-30,4.160746522315987e-27,4.6308712503128605e-32,3.148084471397953e-43,1.0797986999954454e-31,2.6032284412025964e-27,2.800707886789472e-26,1.9096850632069555e-26,1.6839409205760265e-35
1.2711642130054275e-09,0.504180590371939,1.674800466243672e-16,1.4564754424596666e-20,8.199731477686598e-15,4.792688869263869e-19,0.0,0.0,5.185017520870277e-12,2.274208056213852e-19,2.408626549165185e-21,4.356409579977319e-22,1.909995356979905e-28,5.265452245482637e-41,5.277517729642339e-30,1.99206740394252e-20,7.218253235884471e-18,2.124937380971469e-23,1.7232880689597317e-37,2.36819005134235e-38,2.7871956278903454e-20,5.861438514600564e-31,2.3898837227293167e-19,1.8654509581645044e-30,1.333156304133342e-25,1.9120061371489987e-30,6.065986415049939e-26,1.0625609356284279e-24,2.799205254679277e-37,1.938836877413884e-37,3.546748439454019e-30,6.830666119058119e-35,1.1897470891081712e-28,2.6792230580554876e-31,3.76,0.0,0.6972472571760284,0.9999642345781555,8.194501798727976e-18,1.0272389754924088e-22,9.7894389885241e-09,9.789438993954395e-09,5.445933960450496e-20,4.189638429055009e-25,3.576541665033824e-05,3.1279273913789e-23,6.12383927318968e-25,5.17995974227934e-12,2.978968729869739e-15,5.607994673973669e-18,5.127613038502362e-16,6.027298599024398e-11,3.444476297798837e-22,8.207159636269085e-15,7.610112691586264e-17,1.2598498810034358e-23,2.972853113973466e-20,5.2255956527174265e-17,3.0298822109535526e-29,4.6583537576652905e-29,2.610179770367696e-19,1.3441178664561578e-31,7.218356357172985e-18,1.2174164796402193e-15,1.1254458303987688e-26,2.0132853834472587e-24,3.1014075165834072e-30,1.5598968735988127e-24,1.3133010106106019e-28,1.7538080942489411e-35,5.821298121658412e-40,2.963343315625071e-34,6.618028549062156e-37,1.929992032627373e-31,3.121202382780001e-40,5.737674576338902e-22,1.582009350319843e-27,4.074471803291118e-20,5.28285965784311e-27,9.309377529422137e-39,3.0606527916723817e-19,7.481757050888022e-19,5.306960314862374e-29,1.7117502201179705e-21,1.3256167975757365e-25,7.021665167626244e-29,2.2419147348484436e-36,5.380475027980078e-17,1.5923089780074067e-34,5.394842544429777e-25,6.563742944373707e-29,6.738581516772274e-29,7.081248448189957e-17,6.720458485831904e-44,1.1153287631382137e-29,4.641674161157322e-27,5.166280898540036e-32,3.610630227446448e-43,1.2377885188490484e-31,2.825907795437925e-27,3.0737913867795074e-26,2.0369760299216177e-26,1.9839588752759742e-35
1.3054668498161722e-09,0.50418059039642,1.7629999918089902e-16,1.57007318189681e-20,8.647989712163317e-15,4.995335864996363e-19,0.0,0.0,5.324945251578887e-12,2.398606495350643e-19,2.6088408051193095e-21,4.782348685737867e-22,2.0704444261559377e-28,5.69092927183094e-41,5.556332168202923e-30,2.094931810556389e-20,7.61296400234164e-18,2.2975781910580338e-23,1.9079975735091916e-37,2.5798681846410573e-38,2.9396514026054344e-20,6.347528206836406e-31,2.4488924423739217e-19,2.0749708632438004e-30,1.4438880449748664e-25,2.1359109574314733e-30,6.397481525362097e-26,1.1206775083836685e-24,3.1977495158946196e-37,2.1020233576860463e-37,3.9444072061623875e-30,7.74716915691394e-35,1.3073112508634139e-28,2.980469650391136e-31,3.76,0.0,0.6972472569109051,0.999964135329522,8.875757802718969e-18,1.112651054702916e-22,1.0053609081067726e-08,1.0053609086787144e-08,5.728655612283062e-20,4.417017076425499e-25,3.586466514337875e-05,3.298550183680261e-23,6.543811720326369e-25,5.3196111388811005e-12,3.1416999610492723e-15,6.0740393306041894e-18,5.408003261624435e-16,6.189923641612125e-11,3.632450199940769e-22,8.656056743184988e-15,7.81535127361401e-17,1.3314519503950384e-23,3.135271733168224e-20,5.510977535350546e-17,3.189580905645896e-29,5.040330265077737e-29,2.680909064067864e-19,1.4565162699326582e-31,7.613075698658193e-18,1.2834950662040884e-15,1.2189961960881291e-26,2.180710349436143e-24,3.3443129093185006e-30,1.68942748074982e-24,1.460629404670857e-28,1.9515035440218098e-35,6.457979665617724e-40,3.3851047703617828e-34,7.417922501857363e-37,2.1514177723146e-31,3.4200149760649183e-40,6.127404683392944e-22,1.7434744041305334e-27,4.412675321974541e-20,5.673576398465109e-27,1.0355340995698899e-38,3.134232893153978e-19,7.890916337110124e-19,5.666173112674029e-29,1.8540038502024274e-21,1.3981029250920291e-25,7.454446153835899e-29,2.505310356876961e-36,5.674765634758951e-17,1.6921372501468692e-34,5.843362727246624e-25,7.299499553318166e-29,7.495812420653433e-29,7.258340712379027e-17,7.477782533802047e-44,1.2406310090499373e-29,5.163124369942454e-27,5.746824560066838e-32,4.12608122652882e-43,1.4137359232534212e-31,3.06093862924725e-27,3.364566830621308e-26,2.1685846984830585e-26,2.327235322779791e-35
1.339769486626917e-09,0.5041805904209011,1.8534686682588142e-16,1.6894885343727525e-20,9.108162937419112e-15,5.203731013858251e-19,0.0,0.0,5.464873512446927e-12,2.52631737493438e-19,2.8198490478378506e-21,5.236242915670705e-22,2.2397244242095214e-28,6.138060289596569e-41,5.841807411815827e-30,2.2000691931311263e-20,8.018175013212692e-18,2.47910711126648e-23,2.1067735297247548e-37,2.8045856998856324e-38,3.09616645854127e-20,6.859701359632941e-31,2.5076301521036204e-19,2.301655678755814e-30,1.5605802731538588e-25,2.3787080727939047e-30,6.737776982980818e-26,1.1803411679625682e-24,3.640444108004008e-37,2.274282217179976e-37,4.374549077941263e-30,8.759597325155991e-35,1.4332269770682675e-28,3.3064405196252487e-31,3.76,0.0,0.6972472566457817,0.9999640450616624,9.593751560770592e-18,1.2026703789160188e-22,1.0317779173511456e-08,1.0317779179527086e-08,6.017758545137022e-20,4.650307916553753e-25,3.5954932862699314e-05,3.473684984728247e-23,6.981312023313879e-25,5.459255752415631e-12,3.3087470140762124e-15,6.56519691186538e-18,5.695852614044302e-16,6.35254748124585e-11,3.825394705107397e-22,9.116904412842785e-15,8.020583466168683e-17,1.4050239463253794e-23,3.3019995620219793e-20,5.803922103038048e-17,3.353081984100546e-29,5.442631001503805e-29,2.7516539243137376e-19,1.5750546239349738e-31,8.018295747181354e-18,1.351292479173594e-15,1.3175898793718226e-26,2.3571683875000992e-24,3.597635716031853e-30,1.825928092622559e-24,1.6200046540930783e-28,2.1655004275373712e-35,7.1446075620210436e-40,3.853563392092936e-34,8.3028361135646e-37,2.391275115735993e-31,3.737906085121363e-40,6.530696470535042e-22,1.9163646279129043e-27,4.7690598663961016e-20,6.08072917349123e-27,1.148704582125436e-38,3.207375385797167e-19,8.310963454538535e-19,6.038194220580424e-29,2.003922918268463e-21,1.4725173239452942e-25,7.902627992125375e-29,2.7916479055080814e-36,5.976890893921303e-17,1.7956370775514258e-34,6.316071797001435e-25,8.095334773385796e-29,8.315131482430644e-29,7.434737864318442e-17,8.297485553924229e-44,1.3762031598525797e-29,5.727310369211525e-27,6.374969668056351e-32,4.69886233476174e-43,1.6091272696934799e-31,3.308654538069847e-27,3.6736164658116265e-26,2.3045145561492667e-26,2.7186182675737136e-35
1.3740721234376616e-09,0.5041805904453822,1.9462071971894798e-16,1.8148686058799847e-20,9.580250104842826e-15,5.418020342749722e-19,0.0,0.0,5.604802305211387e-12,2.6573407074224705e-19,3.0419342159442053e-21,5.719026771791136e-22,2.4180809797155143e-28,6.607315840500848e-41,6.133906341045746e-30,2.3074575004847318e-20,8.433885792792558e-18,2.6697255216460593e-23,2.3202720538248486e-37,3.0428164816657995e-38,3.256740795696784e-20,7.398631998078609e-31,2.5660981063019124e-19,2.5464172334962897e-30,1.6833884821368737e-25,2.6414088573127178e-30,7.086871281667452e-26,1.241551897720452e-24,4.130858916844484e-37,2.4558803197266603e-37,4.8388895305636424e-30,9.875278580574713e-35,1.5678718229687073e-28,3.6584538111703956e-31,3.76,0.0,0.6972472563806583,0.9999639629619258,1.0349446735242406e-17,1.2974179001999932e-22,1.058194926585529e-08,1.0581949272174186e-08,6.313189644754859e-20,4.889503675783448e-25,3.6037032458820836e-05,3.6533308646692144e-23,7.436651397906148e-25,5.598893587370481e-12,3.4801090091444944e-15,7.082124647729234e-18,5.991160763705243e-16,6.51517011793429e-11,4.023308057424134e-22,9.589702558349693e-15,8.225809270639356e-17,1.480563270006225e-23,3.473035806799177e-20,6.104427506580186e-17,3.520365352696579e-29,5.865782496359442e-29,2.8224143639164226e-19,1.699901237262647e-31,8.434016039187285e-18,1.4208066473126817e-15,1.4213590536683484e-26,2.542896720019344e-24,3.8614286277859375e-30,1.9695804601240752e-24,1.792064384129415e-28,2.396677101067927e-35,7.883618855816332e-40,4.372491626918597e-34,9.280542300225927e-37,2.6505464382641326e-31,4.075506191064888e-40,6.947518379215583e-22,2.101134901154926e-27,5.144097855924558e-20,6.504453116234565e-27,1.2709052150722321e-38,3.280082872340019e-19,8.741898077762764e-19,6.423056076510458e-29,2.1617080398053376e-21,1.548859915566079e-25,8.366410595182133e-29,3.1022559817704555e-36,6.286850747513467e-17,1.9028607499494812e-34,6.8136043926535125e-25,8.954419098520953e-29,9.199842470411925e-29,7.610442878636136e-17,9.182915718766898e-44,1.5225912519830174e-29,6.336504067706572e-27,7.053249276140069e-32,5.3336399898440676e-43,1.8255283949860888e-31,3.569389135835027e-27,4.001522929099217e-26,2.4447686422946786e-26,3.163351593872036e-35
1.4083747602484063e-09,0.5041805904698634,2.0412162799897213e-16,1.94636051738717e-20,1.0064250165840887e-14,5.638349923526976e-19,0.0,0.0,5.744731631500684e-12,2.7916765053121365e-19,3.275379215960105e-21,6.231632107469567e-22,2.6057604083578155e-28,7.099161850227563e-41,6.432592013656478e-30,2.417074832262229e-20,8.860095865700133e-18,2.869633302940761e-23,2.5491616864913043e-37,3.295041542854747e-38,3.421374414070902e-20,7.964993572711163e-31,2.6242975535062566e-19,2.810190852181389e-30,1.812468108130271e-25,2.9250512445238396e-30,7.44476290440435e-26,1.3043096810197102e-24,4.672751179829992e-37,2.647086746224129e-37,5.339187464526369e-30,1.1101901116695656e-34,1.7116314256092658e-28,4.037862005652049e-31,3.76,0.0,0.697247256115535,0.999963888291197,1.1143806903675767e-17,1.3970145651450853e-22,1.0846119358099229e-08,1.0846119364728416e-08,6.614896238972774e-20,5.134597087508587e-25,3.611170304722241e-05,3.837486944470813e-23,7.910141276676715e-25,5.738524648122183e-12,3.655785066722117e-15,7.625479633860662e-18,6.293927378734182e-16,6.677791551686167e-11,4.2261885029551275e-22,1.0074451092745028e-14,8.431028688415087e-17,1.5580674223339804e-23,3.648379673923768e-20,6.412491897533772e-17,3.691411153986841e-29,6.310311268787545e-29,2.8931903956871425e-19,1.8312248805961405e-31,8.860236111444373e-18,1.492035501823124e-15,1.530435875057125e-26,2.7381325592225345e-24,4.135739985746918e-30,2.1205662686856456e-24,1.977462480143303e-28,2.6459356713298877e-35,8.677498908708562e-40,4.9458595502444385e-34,1.035936450286469e-36,2.9302387929633075e-31,4.433447733716367e-40,7.377832727178871e-22,2.298243090707782e-27,5.538261440063118e-20,6.94487404662473e-27,1.402603805719318e-38,3.352357940041008e-19,9.183719881412463e-19,6.820788164600105e-29,2.3275597894295184e-21,1.6271306222350215e-25,8.845993782921421e-29,3.438502630201004e-36,6.604645137582203e-17,2.0138605365895197e-34,7.336595105136591e-25,9.880003101399383e-29,1.015333471519303e-28,7.785458717220318e-17,1.0137510012641994e-43,1.6803554295765916e-29,6.99303604996167e-27,7.784262054579544e-32,6.035328772934713e-43,2.0645866492126343e-31,3.84347605521172e-27,4.348869193148995e-26,2.589349605629086e-26,3.667095966103896e-35
1.442677397059151e-09,0.5041805904943444,2.1384966178387237e-16,2.0841114048340376e-20,1.056016207183508e-14,5.864865872989992e-19,0.0,0.0,5.8846614928444694e-12,2.929324781137961e-19,3.52046692250967e-21,6.774987738711952e-22,2.8030097123063295e-28,7.614059658445017e-41,6.737827663780905e-30,2.5288994380294408e-20,9.296804756870367e-18,3.079028846990675e-23,2.794123354293974e-37,3.561749057491702e-38,3.590067313662556e-20,8.559458960007458e-31,2.6822297364355086e-19,3.0939353477764774e-30,1.9479745301010705e-25,3.2307001112983795e-30,7.811450323492114e-26,1.3686145012298015e-24,5.270070268265402e-37,2.8481728513785948e-37,5.877245151847562e-30,1.2447521518792336e-34,1.864899502692356e-28,4.446051926409863e-31,3.76,0.0,0.6972472558504116,0.9999638203772415,1.1977795558795177e-17,1.5015813148671966e-22,1.1110289450243277e-08,1.1110289457189748e-08,6.922826094040931e-20,5.385580892183051e-25,3.6179616862085196e-05,4.0261523958795197e-23,8.40209332173997e-25,5.878148938946058e-12,3.835774307547812e-15,8.195918831650732e-18,6.604152127434996e-16,6.840411782510216e-11,4.4340342897021495e-22,1.0571149928997952e-14,8.636241720884896e-17,1.6375340071271643e-23,3.8280303699791865e-20,6.728113428206182e-17,3.8661997658282196e-29,6.776743828003443e-29,2.963982032437237e-19,1.9691947940288892e-31,9.296955501036616e-18,1.5649769763400067e-15,1.6449524822992597e-26,2.943113107156533e-24,4.4206142417196515e-30,2.279067138345855e-24,2.176869074214842e-28,2.9142020594280105e-35,9.528780860980778e-40,5.577839884372558e-34,1.1548200549490545e-36,3.231383927070249e-31,4.812365100694704e-40,7.821596157191113e-22,2.508149798630355e-27,5.95202249857709e-20,7.402108783361739e-27,1.5442799525305678e-38,3.42420316077107e-19,9.636428540147435e-19,7.231417280980396e-29,2.5016787008942418e-21,1.7073293670812126e-25,9.341577282606185e-29,3.801795410503188e-36,6.930274006174682e-17,2.128688686266276e-34,7.885678477385774e-25,1.0875417326655117e-28,1.1179083103552756e-28,7.959788329273993e-17,1.1164794317084468e-43,1.8500699417569816e-29,7.699295563896392e-27,8.570672286430708e-32,6.80909799202728e-43,2.3280329258552466e-31,4.131248947857731e-27,4.7162385200078087e-26,2.7382597541212335e-26,4.235950258113829e-35
1.4769800338698958e-09,0.5041805905188256,2.238048911704356e-16,2.2282684191248882e-20,1.1067984774261283e-14,6.097714352870173e-19,0.0,0.0,6.024591890682563e-12,3.0702855474696583e-19,3.777480178522195e-21,7.350019084200231e-22,3.010076579596863e-28,8.152466048659985e-41,7.049576701095511e-30,2.642909716371949e-20,9.744011991546969e-18,3.298109067071151e-23,3.0558503360111576e-37,3.8434343938877897e-38,3.762819494470676e-20,9.182700462872827e-31,2.739895892017222e-19,3.3986330138278475e-30,2.0900630697978876e-25,3.55944768441997e-30,8.186932000646039e-26,1.43446634172725e-24,5.9269624689460886e-37,3.0594123204366425e-37,6.454908182917125e-30,1.3920572882603797e-34,2.0280778514384035e-28,4.884444746997336e-31,3.76,0.0,0.6972472555852882,0.9999637586086546,1.2852376108509507e-17,1.6112390850114852e-22,1.137445954228743e-08,1.1374459549558151e-08,7.236927410974351e-20,5.642447837329962e-25,3.624138530845339e-05,4.2193264413785515e-23,8.912819433516911e-25,6.0177664640251644e-12,4.0200758526280124e-15,8.794099068250134e-18,6.921834678282765e-16,7.003030810415181e-11,4.646843667603897e-22,1.1079798980006238e-14,8.841448369437796e-17,1.718960732963355e-23,4.0119871017083444e-20,7.051290251649864e-17,4.044711800517492e-29,7.265606673640746e-29,3.0347892869781707e-19,2.113980694571021e-31,9.744173745356353e-18,1.6396290069274924e-15,1.7650409968582952e-26,3.158075555660618e-24,4.7160923757694814e-30,2.4452646238279792e-24,2.3909705317594475e-28,3.2024260658568e-35,1.0440045106377363e-39,6.272813013987731e-34,1.2856546794534264e-36,3.5550383009242694e-31,5.212894621855682e-40,8.278760056649383e-22,2.7313181186693262e-27,6.385852641621735e-20,7.876265446564531e-27,1.6964250434357477e-38,3.4956210911051208e-19,1.0100023728649245e-18,7.654967775667509e-29,2.6842652670991865e-21,1.789456074080695e-25,9.853360728968132e-29,4.193581464559164e-36,7.263737295338504e-17,2.2473974273473126e-34,8.46148900436391e-25,1.194407218424411e-28,1.2280648072350997e-28,8.133434651369246e-17,1.2268383495366718e-43,2.0323231399268304e-29,8.457730508412548e-27,9.415209863710871e-32,7.660378276821683e-43,2.617683689140088e-31,4.433041484668734e-27,5.104214420504327e-26,2.891501098557654e-26,4.876473510399144e-35
