Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043)
1.221945211598636e-07,0.4646054073977106,3.1376290121645356e-14,1.2482800740432694e-16,4.335636905117731e-12,1.6432876590106704e-15,0.0,0.0,6.130973996528633e-11,1.120766729268856e-16,3.3297164356215045e-17,2.591151993102344e-19,6.983663310442312e-25,2.4938417831876962e-40,4.719888784905551e-30,1.9775015065595025e-20,1.1989195140356797e-15,4.384422273072976e-20,4.140981529835638e-33,3.2850258421672604e-34,1.4533373071493608e-18,2.4686044660935057e-28,1.7767556183734134e-20,5.7883926543623425e-25,6.587945891901479e-22,2.780054530921348e-24,2.8863085099556435e-25,1.2421111883263465e-23,9.925402311122313e-31,6.253008407459286e-33,4.539937121224516e-25,1.1710868548416392e-28,1.6777170511851132e-23,1.328193251237348e-25,3.76,0.0,0.7106425951566039,0.9999849635376807,3.7769195511767466e-13,9.204749962992483e-19,8.165190154461076e-08,8.165190165875377e-08,3.2893455681427247e-19,3.893339705097008e-24,1.5036394948588653e-05,8.83205706706872e-21,5.8274538846815756e-21,5.804130803574872e-11,9.09936177319326e-13,2.2247850679200386e-13,4.891100972249217e-13,2.5446997915598654e-10,2.21915859734905e-20,4.712300456314558e-12,8.892370707476496e-17,8.728995724620188e-22,1.4196663784518172e-18,1.0239300939083477e-14,4.563379049755476e-26,5.919515226150001e-25,4.490096533756887e-19,1.3803529510833658e-26,1.1998409193514065e-15,1.346013197100273e-12,5.2180293164404285e-23,3.218270396810932e-26,8.87881282161389e-29,1.1885320105996887e-20,1.0695030861713765e-22,1.3202262730728234e-28,4.4547667226327025e-34,1.0135450472114199e-26,2.4763199419954337e-29,8.380032713359655e-26,5.176372598252705e-35,1.2514393696557236e-21,1.711230096822056e-24,1.2536967510727745e-15,4.736755791904554e-26,2.2619180862874127e-34,3.098682592755623e-20,8.029418819064887e-16,7.880095597142209e-27,3.289914291580737e-17,4.842496562344553e-24,8.049165917441653e-26,1.3016567344501953e-31,1.1407262349162597e-14,7.739748007182229e-32,6.73493197577123e-21,9.613424381356714e-23,1.1625997663305786e-22,1.2665638020026392e-17,1.7252973609727845e-39,3.8469296628634086e-24,2.827064346587089e-21,6.129180132215629e-27,1.1899621134175923e-36,8.424871424440786e-24
1.3571907329191294e-07,0.46460540816641854,3.884506275869225e-14,1.692570404281939e-16,5.293206993053968e-12,2.2586823718508194e-15,0.0,0.0,6.820166587304225e-11,1.383895969873338e-16,4.556665633066641e-17,2.9182738674010993e-19,1.0109098840238294e-24,2.572379345711859e-40,4.84057514948137e-30,1.9828941138658926e-20,1.475439405354498e-15,5.951166960947503e-20,6.196977989877783e-33,5.245252387811881e-34,1.7928531728629173e-18,3.199388103097241e-28,1.7768314323272922e-20,8.699291653310859e-25,8.875139287367922e-22,4.660648645247897e-24,3.430213876294418e-25,1.5188111781914164e-23,1.6715800521131836e-30,1.0518132132651404e-32,6.504042477964276e-25,1.8163913148926545e-28,2.530025166493585e-23,2.0198472604346076e-25,3.76,0.0,0.7106425860981367,0.9999849635294552,5.133852838721582e-13,1.2583734725342957e-18,9.068917522073988e-08,9.068917535590418e-08,3.6717236941268056e-19,4.528863506334108e-24,1.5036394956618278e-05,1.2423565954224759e-20,9.019376970929412e-21,6.428196976702626e-11,1.0947236740937264e-12,2.9893646468885194e-13,6.02021665545959e-13,2.820620208178241e-10,2.6959515847962432e-20,5.805292394943769e-12,9.740931456603215e-17,1.0768226684375936e-21,1.7075603597777904e-18,1.2217052393326121e-14,7.418839038604666e-26,8.324617211176504e-25,5.233321286383174e-19,2.390166814258549e-26,1.4766942141333799e-15,1.5780602636686198e-12,7.098898649338508e-23,4.9023034640940616e-26,1.0967597327727193e-28,1.5992475127053053e-20,1.5792298906897502e-22,2.5003776323138084e-28,7.834781718141155e-34,1.6828338402693438e-26,4.1332071617509244e-29,1.255069069413208e-25,9.005358897791838e-35,1.2551041682074643e-21,1.9191886638175976e-24,1.6540356901355491e-15,5.1360861489149114e-26,3.416439180907385e-34,3.1033303909479826e-20,9.88870379504858e-16,9.709420780059104e-27,4.4208960983947523e-17,6.143131771841605e-24,1.1006289537540426e-25,1.9629473139177525e-31,1.405312475143332e-14,1.0585002830036708e-31,9.180927918730472e-21,1.4078764254476593e-22,1.761721881023547e-22,1.3395411170025776e-17,2.6157331646622393e-39,5.7774035132836574e-24,4.23315330811986e-21,9.310096463625665e-27,2.1932806324556938e-36,1.3640846017890725e-23
1.4924362542396228e-07,0.464605408935126,4.712007417105301e-14,2.227018276956038e-16,6.334788776468538e-12,3.0122645070573277e-15,0.0,0.0,7.511872915676359e-11,1.675081135795143e-16,6.05209471479437e-17,3.245802073499141e-19,1.4101590007383205e-24,2.6347848532050996e-40,4.9378366105582166e-30,1.985200875063485e-20,1.7801429873349975e-15,7.873753383004903e-20,8.929735518939526e-33,7.983606462151962e-34,2.1679763110125824e-18,4.0342076126173174e-28,1.775947515006861e-20,1.2564793661039528e-24,1.1607084937271534e-21,7.430498425028705e-24,3.999471587933345e-25,1.8209270090097466e-23,2.677662928909929e-30,1.6831108828337347e-32,8.969003462380805e-25,2.693729717970227e-28,3.666010376212676e-23,2.9512147247380546e-25,3.76,0.0,0.710642577039641,0.9999849635210976,6.772903303394979e-13,1.6698173587739046e-18,9.972644878313748e-08,9.972644894191055e-08,4.0541412490614507e-19,5.1766233665648345e-24,1.5036394952644975e-05,1.6928395718747718e-20,1.343162930329252e-20,7.050632422939039e-11,1.2915908075430711e-12,3.8995891011886853e-13,7.264647296920757e-13,3.0954160326567374e-10,3.2214465692051527e-20,7.0104689194913215e-12,1.0569936495245263e-16,1.3021341256082945e-21,2.0140510582632057e-18,1.4302727238297522e-14,1.157721480585277e-25,1.1382110149167644e-24,6.042288796259269e-19,3.9592818602215314e-26,1.7818017329371764e-15,1.816644274950036e-12,9.382831390157668e-23,7.181820108133908e-26,1.327696567533162e-28,2.093285216882577e-20,2.2445900235593787e-22,4.489252826176115e-28,1.3162817361244008e-33,2.658384684678929e-26,6.55746304971876e-29,1.806562940454051e-25,1.498391738962047e-34,1.2567242891865384e-21,2.1255162466628574e-24,2.1193158029602154e-15,5.529818085877365e-26,4.962100802077598e-34,3.1062988312547696e-20,1.1939114861433094e-15,1.1727253469447864e-26,5.767440803326957e-17,7.652417351020922e-24,1.4644533327948677e-25,2.8399704946723394e-31,1.6970561722310298e-14,1.4081697758549926e-31,1.2148740992248918e-20,1.9831312267033298e-22,2.5654719434325493e-22,1.411936221361746e-17,3.8179991218465765e-39,8.338754186613067e-24,6.092025110202378e-21,1.3588968088560305e-26,3.8060061659835434e-36,2.1026005278411297e-23
1.6276817755601162e-07,0.464605409703833,5.619903011999951e-14,2.858303752250936e-16,7.457575392404137e-12,3.918243015030616e-15,0.0,0.0,8.206178493978584e-11,1.994426284207474e-16,7.842302258846027e-17,3.5737647907023914e-19,1.9077582426160545e-24,2.6867569607143303e-40,5.0177977512017676e-30,1.9825270005289314e-20,2.1129629928206295e-15,1.0193973745659154e-19,1.2474885873709614e-32,1.1682723196424287e-33,2.5787067212929073e-18,4.973949967920905e-28,1.7758494766202943e-20,1.7562453307838978e-24,1.4813348040128427e-21,1.1364260862532887e-23,4.590739442524088e-25,2.1479728512285867e-23,4.115566641706163e-30,2.5845433241370646e-32,1.1987417287134149e-24,3.8502754412949804e-28,5.1395388713482754e-23,4.171605822373093e-25,3.76,0.0,0.7106425679811142,0.9999849635126037,8.717562600906942e-13,2.161967821978933e-18,1.087637222317857e-07,1.0876372241702778e-07,4.436424364078262e-19,5.833649330898101e-24,1.503639494180497e-05,2.2453215677956002e-20,1.9354163112731193e-20,7.671813962746094e-11,1.499583125451611e-12,4.964394694705704e-13,8.62413954624325e-13,3.369091871971846e-10,3.7983510022488074e-20,8.327370182221529e-12,1.138099185455782e-16,1.5488345783775299e-21,2.3376022926569935e-18,1.648601730382553e-14,1.7450138847831413e-25,1.5205796628972109e-24,6.921504918331053e-19,6.316241059416682e-26,2.1151025261253013e-15,2.060454911619997e-12,1.2110427948813732e-22,1.0187372001248906e-25,1.5806963493761342e-28,2.6788486127656816e-20,3.092078430046335e-22,7.704713495292386e-28,2.1273009410117756e-33,4.0296827569696077e-26,9.975825267964692e-29,2.5166144471036523e-25,2.4006009883742323e-34,1.2549101515219105e-21,2.3302573702089924e-24,2.6509154960170126e-15,5.916212798974716e-26,6.978083027067333e-34,3.109141916788535e-20,1.4180325740470807e-15,1.3933278795492952e-26,7.342798449823341e-17,9.390130817150213e-24,1.9052629399416656e-25,3.97569565104311e-31,2.0158460743578985e-14,1.8311964117731645e-31,1.5686424637239378e-20,2.7055227997093397e-22,3.615114104159645e-22,1.484329601325345e-17,5.402410779858105e-39,1.1647459314963996e-23,8.484827354600217e-21,1.919105390342019e-26,6.285137161777597e-36,3.112021236550958e-23
1.7629272968806096e-07,0.4646054104725399,6.607822435593533e-14,3.5925596241337955e-16,8.658873717832078e-12,4.990658021667345e-15,0.0,0.0,8.903161016594742e-11,2.342038487223401e-16,9.95325534615477e-17,3.901622798068695e-19,2.515181149940405e-24,2.730401018419288e-40,5.085480629472446e-30,1.9803840556369106e-20,2.4738508523996896e-15,1.2954377916255441e-19,1.69836830804869e-32,1.6542507569276712e-33,3.025044403406583e-18,6.019196181610904e-28,1.776303803165382e-20,2.388187357530698e-24,1.8521022335807023e-21,1.6787808967827816e-23,5.201216940151223e-25,2.499514711926401e-23,6.111352988172615e-30,3.834637484435913e-32,1.5608449475239693e-24,5.3365405054736874e-28,7.008707913333906e-23,5.7353791493131205e-25,3.76,0.0,0.7106425589225546,0.9999849635039482,1.0990243103168934e-12,2.741911485420653e-18,1.1780099556666865e-07,1.1780099578151339e-07,4.818679634205854e-19,6.4978025556091774e-24,1.5036394950199005e-05,2.9101527467538266e-20,2.711218104973839e-20,8.292073686116376e-11,1.7178509809082694e-12,6.191846468623627e-13,1.0098513516962364e-12,3.6416522750695063e-10,4.429769952606209e-20,9.755542127841451e-12,1.2175551360895675e-16,1.8169247794589663e-21,2.676846247336079e-18,1.8758292769431e-14,2.5530172281648064e-25,1.992272040210348e-24,7.875423793531882e-19,9.758994244122629e-26,2.4765541735904523e-15,2.308494927044553e-12,1.5323096165120557e-22,1.4065885402976916e-25,1.855763961598111e-28,3.3646320360193405e-20,4.1500502160507614e-22,1.2734184932439883e-27,3.3269957336942206e-33,5.90171773967324e-26,1.4654792135911147e-28,3.410745941525977e-25,3.7244500439016207e-34,1.253425527647763e-21,2.533037958188498e-24,3.2496839402229093e-15,6.299268636090036e-26,9.551592682260066e-34,3.11302524768927e-20,1.6612109597171293e-15,1.632727940188161e-26,9.158929244851033e-17,1.1377219188319561e-23,2.4325953717565587e-25,5.4174658312373375e-31,2.3615723310510964e-14,2.3363278769043772e-31,1.984106484456041e-20,3.5935456507711373e-22,4.9557172832937335e-22,1.556807286180582e-17,7.44968942140486e-39,1.5827655922519264e-23,1.1497367843772363e-20,2.636451780019117e-26,9.960392972974529e-36,4.452595025966061e-23
1.898172818201103e-07,0.4646054112412463,7.675301216707964e-14,4.435590083045523e-16,9.936040708060131e-12,6.243572178291382e-15,0.0,0.0,9.602893877353118e-11,2.7180281636368505e-16,1.2410995160906598e-16,4.2291915200477385e-19,3.2438268088244426e-24,2.767443013730204e-40,5.1451839871270106e-30,1.9814262744867298e-20,2.862769916469363e-15,1.619854050287277e-19,2.2622891061308623e-32,2.2778936531889285e-33,3.5069893570585585e-18,7.170375381859537e-28,1.7764040340747354e-20,3.1723504037291228e-24,2.2755844234033215e-21,2.407570994804514e-23,5.828410964278889e-25,2.8751492789550436e-23,8.812379522648471e-30,5.525085626070461e-32,1.9879140949316646e-24,7.205744784627094e-28,9.334776241868429e-23,7.70094875210124e-25,3.76,0.0,0.7106425498639595,0.999984963495146,1.3612843822434889e-12,3.416771831248565e-18,1.2683826878777164e-07,1.2683826903562897e-07,5.201016605470322e-19,7.16737686102541e-24,1.5036394963592928e-05,3.6973520041277386e-20,3.70584003234742e-20,8.911719838749323e-11,1.9456047396961484e-12,7.589522852509076e-13,1.1687636733819255e-12,3.9131018038647113e-10,5.1189793486676806e-20,1.1294529406603832e-11,1.2954982326667122e-16,2.106405594109892e-21,3.0305118377187117e-18,2.1111870714983127e-14,3.639183994351083e-25,2.567328131201934e-24,8.908524002275065e-19,1.466199521129242e-25,2.866126144716962e-15,2.559937496375023e-12,1.9063397846910202e-22,1.8979280271253637e-25,2.1529043118267285e-28,4.159823435638005e-20,5.448751777831748e-22,2.0368312073614767e-27,5.05621753875975e-33,8.393251113785594e-26,2.089617868629575e-28,4.515730574755129e-25,5.618241764071469e-34,1.2541285574780648e-21,2.733738449493418e-24,3.916162132531061e-15,6.681123850813102e-26,1.2777290511673595e-33,3.1176189870563436e-20,1.923430605830349e-15,1.8909105157070805e-26,1.122707265410007e-16,1.3635653032041783e-23,3.056637921965103e-25,7.205721093088128e-31,2.7341247786558375e-14,2.9329112788173315e-31,2.465964863593026e-20,4.66590457355883e-22,6.635776218031781e-22,1.6291607187718172e-17,1.0051664640469317e-38,2.1010323891679287e-23,1.5219644162779512e-20,3.537667651748877e-26,1.524084661649603e-35,6.189730329998413e-23
2.0334183395215963e-07,0.4646054120099527,8.821770710645577e-14,5.392694454155093e-16,1.128653594973318e-11,7.69085235595581e-15,0.0,0.0,1.0305444199624826e-10,3.1225082119101046e-16,1.5241266548370817e-16,4.556748112590469e-19,4.104772607557691e-24,2.8001527559904164e-40,5.19964255736538e-30,1.9828993899035008e-20,3.279698356868709e-15,1.9970882559668408e-19,2.957711534261966e-32,3.0623165186899657e-33,4.024541581961833e-18,8.427789452020758e-28,1.7761877877237805e-20,4.129822575897881e-24,2.7541517734756414e-21,3.365870640136974e-23,6.470221171902836e-25,3.2745160783701786e-23,1.2390648988483222e-29,7.762785503438727e-32,2.4843268642548923e-24,9.513997029878781e-28,1.2182760653413444e-22,1.0131653819378984e-24,3.76,0.0,0.7106425408053268,0.9999849634862319,1.6606289406911038e-12,4.193614988182702e-18,1.358755418950817e-07,1.3587554217963213e-07,5.583374246971219e-19,7.841111347525812e-24,1.5036394947227776e-05,4.6165643443970984e-20,4.957812389209146e-20,9.531029346733113e-11,2.1821387146441094e-12,9.164303641443056e-13,1.3391435756215831e-12,4.183444968343947e-10,5.869459402193666e-20,1.2943881852116422e-11,1.3720526235453356e-16,2.417278016857873e-21,3.3974643660615235e-18,2.3540269683992275e-14,5.069917254838717e-25,3.2612550461154782e-24,1.002524169353618e-18,2.1493320316947137e-25,3.2838025889705323e-15,2.814150556790943e-12,2.3374917338348664e-22,2.510709773959913e-25,2.4721226150338528e-28,5.0742009157980155e-20,7.020481029707844e-22,3.166652217637631e-27,7.493746465498037e-33,1.1639268242346725e-25,2.9043462813058274e-28,5.8594754957879595e-25,8.268575145507965e-34,1.255142922211559e-21,2.932576953761434e-24,4.650536190808086e-15,7.059849438941276e-26,1.6758110373967212e-33,3.122346536147847e-20,2.204683876667514e-15,2.1678689663806265e-26,1.355743273300683e-16,1.618831736309559e-23,3.7882760097297438e-25,9.382811482244342e-31,3.1333945075136446e-14,3.6308936605450947e-31,3.018835606472018e-20,5.9412321020746615e-22,8.707427838646997e-22,1.7013629662098618e-17,1.3313109654178783e-38,2.7332970986206313e-23,1.9745447080008496e-20,4.651745778865466e-26,2.2629504157061267e-35,8.394342660285732e-23
2.1686638608420897e-07,0.464605412778659,1.004659099267335e-13,6.468862106893556e-16,1.2707864989892834e-11,9.346361184761025e-15,0.0,0.0,1.1010875661741507e-10,3.5555945472394503e-16,1.8469894993473957e-16,4.884471083416428e-19,5.10892770728987e-24,2.8305971996794575e-40,5.250778467103177e-30,1.9826205121793452e-20,3.7246242650445274e-15,2.4316703691514994e-19,3.8048692435251085e-32,4.032093112009774e-33,4.577701077831661e-18,9.791665004153978e-28,1.7761209981410333e-20,5.282688691484932e-24,3.2900625415533162e-21,4.6020389976902426e-23,7.124770945701107e-25,3.6972804429335795e-23,1.70430256480159e-29,1.0669953547996207e-31,3.054263730541283e-24,1.2319474877045377e-27,1.562049998647178e-22,1.3094838341533162e-24,3.76,0.0,0.710642531746655,0.9999849634771765,1.9991031098331423e-12,5.0795516410517974e-18,1.4491281488858675e-07,1.4491281521377993e-07,5.965683724819424e-19,8.517987701381673e-24,1.5036394931320297e-05,5.677082737003949e-20,6.508208418150692e-20,1.0150262244992295e-10,2.4267958804525094e-12,1.0922676970191014e-12,1.5209877122487159e-12,4.452686292633083e-10,6.684750655198336e-20,1.4703147886709075e-11,1.4473352304240347e-16,2.74954316436747e-21,3.776648152452745e-18,2.6037691701006515e-14,6.920510769935371e-25,4.091041474385334e-24,1.123004107195878e-18,3.08223422965279e-25,3.729577559552497e-15,3.0706096605035303e-12,2.8302485526361515e-22,3.2645326030230636e-25,2.813424547026328e-28,6.118079836520127e-20,8.899627783927246e-22,4.800197605624964e-27,1.0860203024468394e-32,1.5789343829393867e-25,3.9477576072904386e-28,7.470986005850878e-25,1.1903866768878625e-33,1.2549565019469523e-21,3.1297016249558026e-24,5.452782677913801e-15,7.43381560356544e-26,2.1604867810254034e-33,3.127184818308479e-20,2.5049690016018435e-15,2.4636022009280164e-26,1.6159632772380827e-16,1.9058966816608885e-23,4.63906852500429e-25,1.2006077370314797e-30,3.5592722665243055e-14,4.4406952415835715e-31,3.647333667655798e-20,7.438287409439259e-22,1.1226210643192778e-21,1.7735517073432007e-17,1.7352821092452347e-38,3.4939301419523777e-23,2.5172246388690025e-20,6.009605895275578e-26,3.2730037781721037e-35,1.1142035117783156e-22
2.303909382162583e-07,0.4646054135473652,1.1349044561257887e-13,7.668613239470364e-16,1.4197628677969219e-11,1.1223744588651191e-14,0.0,0.0,1.1719246743204602e-10,4.0174051788769905e-16,2.212242796990825e-16,5.212239543921013e-19,6.266801657917414e-24,2.859811458894393e-40,5.3001289668241324e-30,1.981756923431064e-20,4.197548233233739e-15,2.928195718855105e-19,4.8260248951969363e-32,5.213139645956605e-33,5.1664678443911564e-18,1.1262153812117887e-27,1.7762268791507808e-20,6.653962734504778e-24,3.8854021565565794e-21,6.17048612494739e-23,7.79048115689785e-25,4.1431442299132736e-23,2.2994531005602122e-29,1.43861206699563e-31,3.7016107367747034e-24,1.5682758321772989e-27,1.9719201933189682e-22,1.6662693240377595e-24,3.76,0.0,0.7106425226879413,0.9999849634679362,2.378661575559787e-12,6.0816460151276096e-18,1.5395008776827622e-07,1.5395008813832808e-07,6.347979187172652e-19,9.197263447831813e-24,1.5036394959332688e-05,6.88780676392711e-20,8.401114936351942e-20,1.0769654615585057e-10,2.678989155135537e-12,1.287055071609277e-12,1.7142977626254669e-12,4.720830252181241e-10,7.568482781420379e-20,1.657188079148382e-11,1.5214522417568708e-16,3.1032022932733114e-21,4.167121641792152e-18,2.8599246237812573e-14,9.275819434671583e-25,5.075272161606905e-24,1.2527349912619635e-18,4.333820945984839e-25,4.203457487870006e-15,3.328921660013522e-12,3.389204782412541e-22,4.180901301840506e-25,3.176815978483439e-28,7.302403608141981e-20,1.112287553080602e-21,7.114608140747646e-27,1.5426633964742184e-32,2.100978583475851e-25,5.262246021399785e-28,9.380218442345863e-25,1.6802435575235657e-33,1.254362241160115e-21,3.32504179513374e-24,6.322630558199794e-15,7.803876116952443e-26,2.7437041612266188e-33,3.1323667564302965e-20,2.8242916114095253e-15,2.7781164048087204e-26,1.90424354130277e-16,2.2272090304919278e-23,5.6212754407477105e-25,1.5131458707817688e-30,4.011649980061302e-14,5.373324761085223e-31,4.3560031203597303e-20,9.175692354657548e-22,1.4251212593791573e-21,1.8458006760170325e-17,2.2305643428585913e-38,4.3978728249707285e-23,3.160069363659129e-20,7.644428459966775e-26,4.6262833673111436e-35,1.4513237969290624e-22
2.4391549034830765e-07,0.4646054143160713,1.2728359463384132e-13,8.996171381084379e-16,1.5753472737271316e-11,1.3336616090208542e-14,0.0,0.0,1.2430613043751489e-10,4.508060847743853e-16,2.6224481859242545e-16,5.539926531770319e-19,7.588677832491132e-24,2.8883364011578028e-40,5.3490234225136144e-30,1.9817752352514077e-20,4.698479586968457e-15,3.491340977370101e-19,6.04544173772137e-32,6.632680096541466e-33,5.790841881365764e-18,1.2839362918775268e-27,1.776270444455256e-20,8.267586745082657e-24,4.542159165381333e-21,8.13124087384032e-23,8.465943928889129e-25,4.611831841444597e-23,3.0498738258320904e-29,1.9068353057234976e-31,4.430072950260714e-24,1.9665918137132282e-27,2.455260155425951e-22,2.0911384135798733e-24,3.76,0.0,0.7106425136291844,0.9999849634585676,2.801212969454023e-12,7.20700866485129e-18,1.629873605341404e-07,1.62987360953534e-07,6.730303262305316e-19,9.878348190263955e-24,1.5036394975125317e-05,8.25728085760516e-20,1.0682966797649834e-19,1.1389429405840353e-10,2.9381727740862948e-12,1.5013503469356913e-12,1.919078957176256e-12,4.987881334516081e-10,8.524279077161339e-20,1.8549632641964105e-11,1.594503557166571e-16,3.47825678953123e-21,4.56801046559814e-18,3.122056399471347e-14,1.2230015794418605e-24,6.234144692139787e-24,1.3921624194121599e-18,5.985768829723782e-25,4.705457530124593e-15,3.588766370801517e-12,4.019081043550935e-22,5.283121196593528e-25,3.562302629862816e-28,8.638661842878025e-20,1.3729198669317478e-21,1.0332548449637981e-26,2.1518878697821608e-32,2.748214885502357e-25,6.894122855011676e-28,1.161810741159794e-24,2.3296285736189217e-33,1.2543715882335081e-21,3.518521423863151e-24,7.259661397909433e-15,8.171161251004946e-26,3.4382469829549114e-33,3.1379666394206386e-20,3.162662709884519e-15,3.1114234609016054e-26,2.221411458129609e-16,2.5852926027695917e-23,6.747832899045094e-25,1.8796307100673708e-30,4.490419280824298e-14,6.440503251078279e-31,5.1493868259831465e-20,1.1172145513742656e-21,1.7844922387407506e-21,1.9180936373376843e-17,2.832379373421663e-38,5.46063401196928e-23,3.9134718968858186e-20,9.591345141609213e-26,6.407159086361808e-35,1.8592638758473734e-22
