Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66)
1.4144618409465888e-14,0.5340418476985147,1.0545996946780147e-21,5.828500815822725e-26,1.859133262105974e-30,3.3983068764997494e-43,0.0,0.0,1.802395064833632e-16,1.502151269046052e-28,3.6987907059053035e-58,5.889917462666181e-70,5.664625907228641e-51,4.626968333337097e-74,6.214228986003563e-67,3.772201982925297e-62,6.7424473123952696e-62,2.380396781013217e-52,1.7376520465082247e-52,1.9923352219596325e-51,4.966102400329028e-29,3.125648534552736e-44,1.5449891290950894e-70,3.1031819626865444e-94,1.6881750110491944e-71,1.0253268952000794e-61,8.950457918588191e-45,1.0800109456984713e-68,2.3044233980670657e-120,2.805466136536955e-96,7.732691145125019e-70,4.332595266942143e-66,8.567603529307046e-53,2.7908288946975997e-90,3.76,0.0,0.769952736601504,0.9999999977598315,2.6243172477334036e-38,1.0795141471967437e-71,4.000590396011294e-13,4.0005903960112965e-13,9.997820574225239e-29,1.2759990537792765e-33,2.240168389697793e-09,4.534139176788569e-32,4.230469764497075e-34,1.8024056108336015e-16
1.818593844443749e-14,0.5340418476985259,1.3559140109989472e-21,7.493852594208978e-26,3.048974056600028e-30,7.1640451960362144e-43,0.0,0.0,2.317365144989816e-16,2.4635243326534176e-28,1.0574690313762269e-57,1.9588618267122154e-69,1.4722487456091013e-50,1.2311925345246064e-73,1.6138582342326627e-66,1.0037544365351396e-61,2.2268063877031867e-61,6.314839590474391e-52,3.603210073891245e-52,4.130609938342799e-51,8.144395545521692e-29,6.48025231441545e-44,5.138308931377208e-70,1.5401412411967894e-93,5.572010432333745e-71,2.9045480104122035e-61,1.885120820549641e-44,3.6386265480066606e-68,1.6434083339390362e-119,1.4270169193553926e-95,2.5517196645096764e-69,1.4309121205071258e-65,2.273599390927788e-52,1.3866214243481742e-89,3.76,0.0,0.7699527366013896,0.999999997119799,5.440867330315883e-38,4.3805135710121134e-71,5.143616361864876e-13,5.143616361864879e-13,1.6396394413625666e-28,2.0926351304220975e-33,2.8802007680334128e-09,7.435976741158735e-32,6.938008500718413e-34,2.317378704134882e-16
2.6268578514380693e-14,0.5340418476985479,1.95854275386399e-21,1.082464507178905e-25,6.321070055807052e-30,2.1852564260890456e-42,0.0,0.0,3.3473053043112927e-16,5.107327250700793e-28,5.815550257156259e-57,1.340933545245607e-68,6.532122085075045e-50,5.51849365776239e-73,7.156099693263939e-66,4.499138264860462e-61,1.532057742694365e-60,2.86200790119398e-51,1.0830773435677824e-51,1.2411288702939399e-50,1.688479093882885e-28,1.9471284874972992e-43,3.5174114158711725e-69,2.5691197139941762e-92,3.838323328166285e-70,1.5193749180513764e-60,5.745473541849999e-44,2.486246259535816e-67,7.3033073442654215e-118,2.3840278674540536e-94,1.7566652291641479e-68,9.844768178079332e-65,1.0292159035537547e-51,2.3123511276851676e-88,3.76,0.0,0.7699527366011609,0.9999999958397555,1.634823586841692e-37,4.6885736577285336e-70,7.429668293571528e-13,7.429668293571536e-13,3.399263439087092e-28,4.338406899056061e-33,4.160244103724685e-09,1.5416110980773386e-31,1.438394964319768e-33,3.347324889749108e-16
4.24338586542671e-14,0.5340418476985921,3.163800680483338e-21,1.7486585707493502e-25,1.6434893234133556e-29,9.482017038519019e-42,0.0,0.0,5.407185618990843e-16,1.3279137725120632e-27,6.216260195695569e-56,1.7442515439276694e-67,4.82076224137683e-49,4.005462004533597e-72,5.282106723517589e-65,3.2657014925289417e-60,2.044192701712947e-59,2.1408291945785222e-50,4.660246936164075e-51,5.336012402568896e-50,4.390074368677676e-28,8.371332052934292e-43,4.575334556681375e-68,1.054549328925584e-90,5.144427210523359e-69,1.4824954324083105e-59,2.4917707452925482e-43,3.130973140298781e-66,8.947880134005262e-116,9.226318107195345e-93,2.3509292496447855e-67,1.3135658605426316e-63,7.674346198447045e-51,9.46218542843082e-87,3.76,0.0,0.7699527366007035,0.9999999932797543,7.0286350441694895e-37,1.155777698307925e-68,1.2001772156982793e-12,1.200177215698281e-12,8.83812717604198e-28,1.1279928468750275e-32,6.7202450944966875e-09,4.008214603273583e-31,3.739968636050237e-33,5.407217257024367e-16
7.476441893403991e-14,0.5340418476986803,5.574318297264522e-21,3.0811889690090977e-25,5.0940958033614e-29,5.360718873686222e-41,0.0,0.0,9.526946232497443e-16,4.11594821016266e-27,1.0863431466532086e-54,3.446895426759257e-66,5.096699067068059e-48,4.108854648967341e-71,5.591753651681796e-64,3.3502303180638757e-59,4.1735528031070376e-58,2.2761569628661834e-49,2.628501082120223e-50,3.0047721282970714e-49,1.3607298268205779e-27,4.7139968978940654e-42,9.041427401645301e-67,7.514143126509389e-89,1.0574995295285846e-67,2.366590701117745e-58,1.4084370208252267e-42,5.997784572477411e-65,2.0884545558665128e-113,6.14085285087781e-91,4.817744733338821e-66,2.6818543579386643e-62,8.129666080595396e-50,6.71573481902207e-85,3.76,0.0,0.7699527365997887,0.9999999881600946,3.957910888520067e-36,4.621414778898832e-67,2.114597988379717e-12,2.1145979883797215e-12,2.7394204297441035e-27,3.496279246380833e-32,1.1839904377765732e-08,1.2423698009503725e-30,1.1593005380481918e-32,9.527001975763233e-16
1.3942553949358554e-13,0.534041847698857,1.0395360584990284e-20,5.746818850084421e-25,1.7706680142243304e-28,3.564495352162831e-40,0.0,0.0,1.7766467396108565e-15,1.4306702308317866e-26,2.5301687688896368e-53,8.572393158061632e-65,6.595426567865894e-47,5.18262245619029e-70,7.257943462985307e-63,4.226328202284736e-58,1.0646826875013341e-56,2.950819584533596e-48,1.7510650732947775e-49,1.9952783106212264e-48,4.7297865863723714e-27,3.130266084321166e-41,2.248544325952825e-65,7.138853670504881e-87,2.72208742393938e-66,5.177463364770357e-57,9.364418013344536e-42,1.4643123710363337e-63,7.045370753280848e-111,5.5633992863687725e-89,1.2324939100292725e-64,6.841446526428281e-61,1.0510669768033567e-48,6.360705981160075e-83,3.76,0.0,0.769952736597959,0.9999999779221458,2.628200983286552e-35,2.3416109118380768e-65,3.943439533739326e-12,3.9434395337393455e-12,9.521933070954886e-27,1.2152768513952302e-31,2.207785232261875e-08,4.318374575975177e-30,4.030161063348656e-32,1.776657135000227e-15
2.0408666005313117e-13,0.5340418476990337,1.5216412278263673e-20,8.413207511074455e-25,3.7934435578898394e-28,1.0713661093172169e-39,0.0,0.0,2.6005988475193834e-15,3.06503678802648e-26,1.27245082522623e-52,4.4905585301857e-64,2.6491472875607827e-46,2.1382406926148488e-69,2.920919490123833e-62,1.74388407036021e-57,5.484309629150614e-56,1.1856174670997424e-47,5.274964335610106e-49,5.995486236396726e-48,1.013299195357017e-26,9.405939939444262e-41,1.17786673606254e-64,5.59995676080933e-86,1.40370206891663e-65,2.5807643911288344e-56,2.8145822228148526e-41,7.816339822851636e-63,7.642063258266046e-110,4.466718005354031e-88,6.33707420049335e-64,3.524105982070177e-60,4.234229139633346e-48,4.9951495575172207e-82,3.76,0.0,0.7699527365961294,0.9999999676860243,7.897323575057322e-35,1.4873954848442893e-64,5.772281079094586e-12,5.7722810790946256e-12,2.0399455162020094e-26,2.603580033866177e-31,3.2313972994705854e-08,9.251587908685519e-30,8.635081681810075e-32,2.6006140639933326e-15
3.3340890117222243e-13,0.5340418476993869,2.4858543881443672e-20,1.3748261178017115e-24,1.012355435943545e-27,4.687815855834738e-39,0.0,0.0,4.248503037986432e-15,8.179642846972349e-26,1.4877521293835852e-51,5.492817869707637e-63,1.914870479763987e-45,1.5575751354491958e-68,2.123538699373875e-61,1.270659719196628e-56,6.631992543317325e-55,8.571957582963205e-47,2.3219681677436155e-48,2.6229185630193715e-47,2.704184697490042e-26,4.114931792500196e-40,1.4407095333946296e-63,2.1684212913193157e-84,1.713363984318619e-64,2.954030549332348e-55,1.2315211499193237e-40,9.777371449296273e-62,1.1036545964979501e-107,1.8119938220508404e-86,7.65366779793872e-63,4.261557546355349e-59,3.063643258842292e-47,1.937073633199324e-80,3.76,0.0,0.7699527365924701,0.9999999472192614,3.454947427707555e-34,3.044104599576209e-63,9.429964169792046e-12,9.429964169792154e-12,5.443913148296349e-26,6.948140516775033e-31,5.2780734198115265e-08,2.468962680017261e-29,2.3050042616083563e-31,4.2485278966948945e-15
4.627311422913137e-13,0.5340418476997401,3.4500713106798635e-20,1.908634997758566e-24,1.9499754076520568e-27,1.2205872534109858e-38,0.0,0.0,5.896407194661499e-15,1.575541279778996e-25,6.39309548729638e-51,2.4183661579213265e-62,6.535230020677805e-45,5.410855602598534e-68,7.276944147523921e-61,4.415118526289741e-56,2.8840695873087955e-54,2.92568738397421e-46,6.076529715679566e-48,6.829080603912663e-47,5.208729437879146e-26,1.0713715442235746e-39,6.343008659222438e-63,1.4373970923180047e-83,7.48644200672967e-64,1.262520495537991e-54,3.2065524578212664e-40,4.363636117098717e-61,1.022246385399032e-106,1.224356302656451e-85,3.323791805483869e-62,1.8532264924103174e-58,1.0475335190058642e-46,1.285073003999439e-79,3.76,0.0,0.7699527365888108,0.9999999267598036,8.995384942387653e-34,1.6385426619789238e-62,1.3087647260472096e-11,1.3087647260472306e-11,1.0485790944272568e-25,1.3383297925598752e-30,7.324019028577509e-08,4.7556469495941144e-29,4.4408213420258325e-31,5.896441695691616e-15
5.920533834104049e-13,0.5340418477000933,4.414291995432395e-20,2.442747391837207e-24,3.1922056036196143e-27,2.5045965416059457e-38,0.0,0.0,7.544311317556139e-15,2.5792346539599277e-25,1.914753403692613e-50,7.389403787015685e-62,1.6427418744642652e-44,1.3828020811216674e-67,1.8362983734271647e-60,1.1285786516264412e-55,8.705985019682178e-54,7.354421027325451e-46,1.2530790519425362e-47,1.401269492407794e-46,8.526933399455129e-26,2.198363821147705e-39,1.9380971088547942e-62,6.230093151363316e-83,2.2695074347244996e-63,3.7704601217183786e-54,6.579700218213994e-40,1.357623576107522e-60,6.069303908005382e-106,5.428660037690656e-85,1.001960272998481e-61,5.594216166238132e-58,2.637734676217683e-46,5.574733257060596e-79,3.76,0.0,0.7699527365851515,0.9999999063076487,1.845780333060493e-33,5.81919011554181e-62,1.6745330351134744e-11,1.6745330351135087e-11,1.7165520119306412e-25,2.190903987974606e-30,9.369234376162e-08,7.785209783916663e-29,7.271398675767115e-31,7.544355460995055e-15
7.213756245294962e-13,0.5340418477004465,5.378516442401541e-20,2.9771633009249488e-24,4.7390473977296166e-27,4.46677005982726e-38,0.0,0.0,9.19221540668223e-15,3.829044400459339e-25,4.672999070392508e-50,1.833567099145315e-61,3.4619953656812676e-44,2.9535713300752824e-67,3.8848898737848694e-60,2.411099896010071e-55,2.13711374801967e-53,1.549931314330634e-45,2.2458786909145547e-47,2.4990332225052358e-46,1.2658796576526378e-25,3.920576780180702e-39,4.8090142282054505e-62,2.1198495903228088e-82,5.594844001974044e-63,9.184075874204408e-54,1.173440179959314e-39,3.43431037259657e-60,2.8173671963784876e-105,1.8953839269134313e-84,2.456555722220574e-61,1.3732435306929857e-57,5.5668058572525674e-46,1.898483767704002e-78,3.76,0.0,0.7699527365814922,0.9999998858627936,3.291783023445603e-33,1.638358174693414e-61,2.0403013441779978e-11,2.0403013441780492e-11,2.548304029346411e-25,3.252535368772325e-30,1.1413719719769029e-07,1.1557649328071328e-28,1.0797187518355245e-30,9.192269192617084e-15
9.800201067676787e-13,0.5340418477011529,7.306976622988209e-20,4.04690566741648e-24,8.74657086884989e-27,1.0965508885751072e-37,0.0,0.0,1.2488023483672646e-14,7.0670129907163105e-25,1.910540354003493e-49,7.695853776992039e-61,1.1090002651103146e-43,9.658070149808697e-67,1.2543370839074112e-59,7.887822777323551e-55,8.810474242995723e-53,4.96506282048453e-45,5.56825999440282e-47,6.1348078379481735e-46,2.3363500573870472e-25,9.624517399410867e-39,2.0183750478173654e-61,1.5939993609575977e-81,2.3279242371253353e-62,3.745385652302388e-53,2.8806762334516775e-39,1.4961410345834013e-59,4.1726267901352074e-104,1.5141683665489554e-83,1.0106488120023671e-60,5.661301689079129e-57,1.7871860684294538e-45,1.4297829265213507e-77,3.76,0.0,0.7699527365741735,0.9999998449949741,8.080937901141932e-33,8.550546498880673e-61,2.771837962301823e-11,2.7718379623019167e-11,4.703123034703009e-25,6.002964996650601e-30,1.5500501345931124e-07,2.1331151701065716e-28,1.9936068098478075e-30,1.2488096554860807e-14
1e-12,0.5340418477018595,7.455947867718219e-20,4.1295921545458544e-24,9.106843494757168e-27,1.1636280036680494e-37,0.0,0.0,1.2742619643893077e-14,7.358102687713112e-25,2.0994772557101776e-49,8.47151608342753e-61,1.1982698022220556e-43,1.044913302299996e-66,1.3561505876491188e-59,8.534201951543356e-55,9.686767412759121e-53,5.3647325898634456e-45,5.913437279333867e-47,6.5100748159459175e-46,2.4325841309511283e-25,1.0213250474725835e-38,2.2218005843582314e-61,1.8239296170700352e-81,2.5613868829251976e-62,4.1151534907887855e-53,3.056889193943581e-39,1.6504327286391563e-59,4.997483210959974e-104,1.7391709480811812e-83,1.1110125930900869e-60,6.224373631654204e-57,1.9313191821988195e-45,1.636179169872522e-77,3.76,0.0,0.7699527365736081,0.9999998418392111,8.575252418450007e-33,9.557819597332253e-61,2.8283480544526102e-11,2.8283480544527088e-11,4.896835237577379e-25,6.250224745843339e-30,1.5816077619196646e-07,2.22097773712265e-28,2.0757910585184574e-30,1.274269420485226e-14
1.2386645890058612e-12,0.5340418477018595,9.235451852436682e-20,5.117862104347045e-24,1.3972556827928274e-26,2.188469363730381e-37,0.0,0.0,1.5783831425727665e-14,1.1289447007791363e-24,5.6086777069244604e-49,2.2990303959659705e-60,2.716556522412117e-43,2.3988850959947154e-66,3.094952542843506e-59,1.9600226855409283e-54,2.5998189756294514e-52,1.2162292006566155e-44,1.1220340262978786e-46,1.2243590258974128e-45,3.7322841422279543e-25,1.9208207924146663e-38,6.0294512075569935e-61,6.823678786478478e-81,6.925271683273258e-62,1.0978831419219092e-52,5.7491625206493914e-39,4.559208942754201e-59,2.5345960370269906e-103,6.689860609531042e-83,2.9779762645260865e-60,1.6705429440273644e-56,4.3844251262816555e-45,6.1254870443580666e-77,3.76,0.0,0.7699527365668548,0.9999998041563246,1.612765346615117e-32,2.9749875034245596e-60,3.503374580418684e-11,3.5033745804188343e-11,7.512987810038641e-25,9.589608531184263e-30,1.95843659634824e-07,3.4076139261821815e-28,3.186107124306987e-30,1.578392378251771e-14
1.4973090712440437e-12,0.5340418477025659,1.1163942130743638e-19,6.190032619205903e-24,2.0417016861532198e-26,3.845355978387143e-37,0.0,0.0,1.9079639232947137e-14,1.6496346408101998e-24,1.3604083811878843e-48,5.648729745201296e-60,5.6613649691717915e-43,5.043740158750791e-66,6.496274436111792e-59,4.122760796527707e-54,6.329373743946445e-52,2.534661838973261e-44,1.990392223093696e-46,2.1513046388416335e-45,5.453681911833183e-25,3.375048652963908e-38,1.481399079249937e-60,2.2608512907257207e-80,1.699893916964149e-61,2.659926855557653e-52,1.0101809339817417e-38,1.1339728773469292e-58,1.1315062776253614e-102,2.2654524921554417e-82,7.242240451265204e-60,4.0669875939075174e-56,9.146118890750165e-45,2.030626496074533e-76,3.76,0.0,0.7699527365595361,0.9999997633468236,2.833778539615189e-32,8.32250095661666e-60,4.234911198528582e-11,4.2349111985288017e-11,1.0977847522695513e-24,1.4012455295862042e-29,2.3665315735441972e-07,4.979259643051301e-28,4.657599247093534e-30,1.9079750875687632e-14
2.014598035720409e-12,0.5340418477039789,1.5020967833920154e-19,8.338015911857755e-24,3.696140424214657e-26,9.33232770500844e-37,0.0,0.0,2.5671254443267324e-14,2.9863541196251608e-24,6.082448435006603e-48,2.5732126946595723e-59,1.852931138463796e-42,1.6648841261757561e-65,2.1652269086184753e-58,1.3622722299294692e-53,2.846205033042394e-51,8.295854131638243e-44,4.930820480548193e-46,5.2209572484522856e-45,9.872868506366276e-25,8.190839215809992e-38,6.747747664532435e-60,2.1165664041428222e-79,7.854855565119663e-61,1.1863356264831575e-51,2.451598674690341e-38,5.159883769061109e-58,2.7762137813611537e-101,2.1795322538994216e-81,3.2519465330296474e-59,1.828818716137968e-55,2.996295800737507e-44,1.90200557231323e-75,3.76,0.0,0.7699527365448988,0.999999681815183,6.87729541081943e-32,5.272801732314705e-59,5.6979844347274875e-11,5.6979844347278856e-11,1.9872354012875574e-24,2.536671698143254e-29,3.1818479145451764e-07,9.01398589968047e-28,8.439033692296148e-30,2.5671404658954424e-14
2.531887000196774e-12,0.5340418477053918,1.887805373249211e-19,1.049085560338874e-23,5.837982275769631e-26,1.8509557388189806e-36,0.0,0.0,3.226286911540504e-14,4.7168597026220945e-24,1.887083994072094e-47,8.054152817123402e-59,4.6089464167230766e-42,4.154843711377952e-65,5.474655981252738e-58,3.4028210176926275e-53,8.856353287037525e-51,2.0635041092738766e-43,9.973617043086303e-46,1.0355036695061944e-44,1.559390984097702e-24,1.6245386317123567e-37,2.1118881210931683e-59,1.0132203913914087e-78,2.500470547381958e-60,3.6748045263511e-51,4.862418279442357e-38,1.6116799446508903e-57,1.9574766155006763e-100,1.0492182228026374e-80,1.0112549275018414e-58,5.6905338486593535e-55,7.455679129528173e-44,9.101589850367927e-75,3.76,0.0,0.7699527365302615,0.999999600399885,1.3640260792580045e-31,2.040071504043059e-58,7.161057670898542e-11,7.161057670899167e-11,3.1386248882953334e-24,4.006566737100105e-29,3.996000829671117e-07,1.4237281876311047e-27,1.3340844876823434e-29,3.2263057905433025e-14
3.566464929149504e-12,0.5340418477082176,2.659240611572068e-19,1.4811104413341337e-23,1.1583910935102932e-25,5.171339499414997e-36,0.0,0.0,4.544609684818874e-14,9.359229051079957e-24,1.0862576892201622e-46,4.679740109801798e-58,1.8331447953800629e-41,1.6560617188428487e-64,2.2564618300502804e-57,1.3590691069160964e-52,5.115192114290101e-50,8.207359616145683e-43,2.898933348424149e-45,2.8930088937349236e-44,3.094155673090653e-24,4.538668427067943e-37,1.2268517753510939e-58,1.2834125759161366e-77,1.526673896713652e-59,2.110402121275027e-50,1.358478846594704e-37,9.250700038126699e-57,5.8794593529972065e-99,1.3222611009381694e-79,5.837860452619898e-58,3.2865790759645367e-54,2.966120103788224e-43,1.150324063197434e-73,3.76,0.0,0.7699527365009868,0.9999994379176546,3.8109047493006966e-31,1.7533933313980803e-57,1.0087204143157088e-10,1.0087204143158329e-10,6.227064203291173e-24,7.949730614170879e-29,5.620823002145344e-07,2.8249535117886296e-27,2.651721937114044e-29,4.5446362791081356e-14
4.601042858102234e-12,0.5340418477110436,3.430699928022549e-19,1.9150779510552635e-23,1.9279559045610631e-25,1.1103031483301542e-35,0.0,0.0,5.862932243741582e-14,1.5576742425351e-23,3.8111568633253985e-46,1.6489750947755703e-57,5.056096549535907e-41,4.5702487981171203e-64,6.414450572966113e-57,3.7574411039446386e-52,1.7974099851239658e-49,2.2637285527452863e-42,6.453975193033595e-45,6.211264499208335e-44,5.149662258123355e-24,9.744487103451766e-37,4.32236028865154e-58,7.048931421724613e-77,5.593772204765962e-59,7.395407524163026e-50,2.9166562979219336e-37,3.2529935067760876e-56,4.665769192573172e-98,7.244266074480213e-79,2.0510421363133527e-57,1.1548264776443722e-53,8.181583120822779e-43,6.305752541463033e-73,3.76,0.0,0.7699527364717121,0.999999275898807,8.182110224453905e-31,7.752359360505943e-57,1.301335061530422e-10,1.3013350615306286e-10,1.0362789722950796e-23,1.323067139757036e-28,7.241011343814405e-07,4.7015923422653845e-27,4.420999257726303e-29,5.862966553875017e-14
6.670198716007694e-12,0.5340418477166952,4.973690795224947e-19,2.788841041240007e-23,4.0520299060328455e-25,3.382925842124239e-35,0.0,0.0,8.499576720954885e-14,3.273720021356464e-23,2.5448103158766303e-45,1.108366467528433e-56,2.2596698798799886e-40,2.0430969143739956e-63,3.0625128669019484e-56,1.686571110946755e-51,1.2022991611884635e-48,1.0117165592044639e-41,2.1132540518424513e-44,1.8924035053820454e-43,1.0822901116312426e-23,2.9688843613046583e-36,2.904193162719008e-57,1.1064362643000064e-75,4.1412348013323645e-58,4.930381707340944e-49,8.886346282272842e-37,2.157620113937795e-55,1.8439290228746325e-96,1.1231039285599459e-77,1.3718198119360251e-56,7.724128578029065e-53,3.656675650789644e-42,9.842066189033097e-72,3.76,0.0,0.7699527364131629,0.9999989532459868,2.4929510192039663e-30,7.952752075813021e-56,1.8865643559264248e-10,1.886564355926859e-10,2.177484838784167e-23,2.780562070751214e-28,1.046753928328615e-06,9.881072158758507e-27,9.323740223120693e-29,8.499626464449802e-14
