Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42)
0.00011914369525242975,0.7360044052503191,0.0006496633064656633,0.0001064238206949417,0.0002730616718835184,0.28989426466694024,0.0,0.0,0.0022220855385622503,0.000579468755272371,0.22586059011102524,0.017511530008505614,0.00012595435486190498,6.125299758892843e-12,2.89654646617966e-09,3.898549553661878e-07,0.0010615504191794254,0.009011957643142944,1.2248075083157992e-05,1.8319422707014966e-08,0.0006218548877935156,3.2275997779177305e-09,5.332241861369907e-08,0.0003259531438037887,7.553809373879913e-07,0.009987505677487709,5.620866893471461e-07,0.0010895757937729796,0.0003337616405535028,9.579367877201973e-07,6.951978062955105e-07,1.1622057246900165e-09,4.5762646830768165e-07,1.5746554407095205e-05,3.76,0.0,0.07471375959180769,0.6291655259619934,0.33021347819880575,0.014022275819748962,0.10223424538685297,0.23312110918707138,1.2018867167724682e-09,8.623612022925295e-13,0.00022669633857062957,1.6145573119981837e-05,0.00022778774411667983,9.571641946693852e-05,8.6769021551055e-05,0.24769739042166267,0.02323754330556375,0.0013772738215700438,1.4550292251455562e-05,0.01356450065911538,2.1571376175015227e-05,1.159950697283421e-05,2.014480659935066e-05,0.00029126437519625065,0.0001381152531891735,1.7527219163798505e-05,0.015661413922603597,0.0007665713458875186,0.03625913730646538,1.974645474546489e-08,0.013733316758923947,0.10372623389199737,1.093629292822205e-09,8.317955339904425e-05,4.571613488544008e-08,2.3735643723249646e-06,2.03000758345901e-11,2.0226024296808477e-07,2.2419013119011694e-08,7.405876278367396e-06,2.343784928022475e-12,3.413362716075079e-08,3.238315451584481e-12,6.184649321265857e-07,5.154127077336949e-13,1.0699520082390449e-08,7.51551614376208e-09,0.001853229589039696,4.23919299269642e-10,0.004403272371263743,0.002174139082606333,9.729469641384485e-07,2.0061511934094653e-12,0.009192304082545786,6.570475968343672e-11,7.103995797161196e-06,1.4031848018903507e-09,0.0011106807984855606,5.7553862282959736e-08,2.0975445280394828e-07,1.1681439643810476e-06,8.291398258256877e-05,0.008132402146993904
0.00011947675412586677,0.7360824118544816,0.0006487025781381951,0.00010622667431071859,0.00027237028479416424,0.28999403795272766,0.0,0.0,0.002216426983768778,0.0005769132003304107,0.22637927622348103,0.01754386251520887,0.00012573133678923888,6.106768601831902e-12,2.889277396802669e-09,3.8940792800571175e-07,0.0010610000987682114,0.00900963107669742,1.2237914490599035e-05,1.833180292718002e-08,0.0006232205206062954,3.231241932293969e-09,5.3184498313695107e-08,0.00032588904227637055,7.530272807437853e-07,0.00998943943208885,5.623874079640045e-07,0.0010916523029685485,0.0003342769973512278,9.577907151141206e-07,6.94116153106294e-07,1.1616064208457403e-09,4.5720013070355196e-07,1.576741816754131e-05,3.76,0.0,0.07439531392734593,0.6285576407943846,0.33063653681921323,0.014046752070674056,0.10223334520360602,0.23344906083271252,1.2018757643376763e-09,8.617088060093543e-13,0.00022647730941171909,1.6125957735312534e-05,0.00022734044751595978,9.528560977985459e-05,8.655251193097329e-05,0.24762863748659594,0.0231799140757035,0.0013762763775861987,1.453321695256386e-05,0.013550322206394707,2.1536914751156748e-05,1.162498152504368e-05,2.0113043876349564e-05,0.00029074932560795144,0.00013784886824913845,1.747287342573349e-05,0.015683051671753163,0.0007645322785290099,0.03627352453249843,1.963650467696261e-08,0.013757496960687215,0.1039740659859366,1.0937708498387578e-09,8.300037849652107e-05,4.5568748599020326e-08,2.364711647332004e-06,2.0224366124411482e-11,2.0125136733866803e-07,2.2315585239530686e-08,7.389786878203813e-06,2.3350439804848238e-12,3.402275032715263e-08,3.2311320521451202e-12,6.167089676231146e-07,5.142695492100917e-13,1.0718415935233357e-08,7.49691963280493e-09,0.0018553691749185195,4.2259066536333707e-10,0.0043979583955522095,0.0021736413463390807,9.716801640505064e-07,2.0022910108993055e-12,0.009200382366269704,6.558409517323349e-11,7.0978860734615246e-06,1.4004746852677552e-09,0.0011106279916123657,5.746468449646232e-08,2.096973148234635e-07,1.1673222859452592e-06,8.288273353782927e-05,0.008130146358838389
0.00011980981299930379,0.73616015908392,0.00064774754573823,0.00010603048736803953,0.0002716828665459518,0.29009320674403516,0.0,0.0,0.0022107953633230537,0.0005743740031879759,0.22689692322207586,0.017576112923861017,0.0001255090637045107,6.088378663843181e-12,2.882052334116972e-09,3.8896254887558806e-07,0.0010604505244345376,0.009007268056838545,1.2227755169467275e-05,1.8344127762104348e-08,0.0006245837569960472,3.2348872388202844e-09,5.304736367806055e-08,0.0003258240925795347,7.506857250817634e-07,0.009991312831832196,5.626872295334712e-07,0.0010937240594792246,0.00033479043883810687,9.576433590851929e-07,6.930378525586946e-07,1.1610084897232152e-09,4.567745898678725e-07,1.578818584679731e-05,3.76,0.0,0.07407857995013464,0.6279513253026587,0.33105830752941845,0.01407116578523005,0.1022321483005661,0.23377618016304444,1.201861326360379e-09,8.610587144280689e-13,0.0002262588458295176,1.6106418670166672e-05,0.0002268949442863331,9.485786809929823e-05,8.633725650993671e-05,0.24755950679527974,0.023122474229083267,0.0013752799473594453,1.4516204627031263e-05,0.013536071252447617,2.150259598133222e-05,1.1650406027931544e-05,2.0081411607455273e-05,0.0002902366737377281,0.00013758373435669813,1.741885595124446e-05,0.015704598189799635,0.0007625029897902406,0.03628780776407612,1.952743684148976e-08,0.013781607846758923,0.10422134188067812,1.093906249372841e-09,8.282194843185932e-05,4.542212189515441e-08,2.3559099424010036e-06,2.0149092722923494e-11,2.002502968015455e-07,2.221291232261875e-08,7.373741365933058e-06,2.3263534047906388e-12,3.3912477299489095e-08,3.22398021881657e-12,6.149623158557394e-07,5.131314134060847e-13,1.073725753511409e-08,7.478384189725496e-09,0.0018574978106013676,4.212711039148608e-10,0.0043926277855111245,0.0021731396807819353,9.7041508336689e-07,1.998444283314054e-12,0.009208413565502022,6.546377917612773e-11,7.091795278665928e-06,1.397775193746387e-09,0.0011105737273778488,5.737598103897725e-08,2.0963999428035752e-07,1.1665032543547172e-06,8.285155026061134e-05,0.008127824232503909
0.00012014287187274081,0.7362376483969457,0.0006467981605912056,0.0001058352527029304,0.00027099938338002365,0.2901917759114511,0.0,0.0,0.002205190492284439,0.0005718510362516598,0.22741353447855867,0.01760828164877567,0.000125287532197589,6.07012842050206e-12,2.8748708870447836e-09,3.885188083624199e-07,0.001059901696764878,0.009004868972526125,1.2217597335669535e-05,1.8356397682478573e-08,0.0006259446063960412,3.2385356590962903e-09,5.291100812270837e-08,0.00032575830341644946,7.4835618508054e-07,0.009993126338445239,5.62986162532734e-07,0.0010957910817012554,0.00033530197189580324,9.5749473516663e-07,6.919628918144309e-07,1.160411930908114e-09,4.56349846214767e-07,1.5808857962173083e-05,3.76,0.0,0.07376354538999862,0.6273465717860539,0.33147879777890477,0.014095517210590523,0.10223065684037938,0.23410247016734936,1.201843428240153e-09,8.60410902299299e-13,0.0002260409450493229,1.608695543083909e-05,0.00022645122279808726,9.443316475548147e-05,8.612324450664471e-05,0.24749000304885505,0.02306522306430723,0.0013742845396590075,1.4499254872453739e-05,0.013521748955570016,2.146841884954805e-05,1.1675780657340432e-05,2.0049908863335443e-05,0.00028972640252573835,0.00013731984274683012,1.7365163954512707e-05,0.015726053947591016,0.0007604834129265903,0.03630198771951512,1.9419241975731855e-08,0.013805649781806189,0.10446806369155374,1.094035539116807e-09,8.264425842514649e-05,4.527624919954142e-08,2.347158858253552e-06,2.0074252214956612e-11,1.9925694804128782e-07,2.2110986990779733e-08,7.357739924155181e-06,2.317712806606286e-12,3.3802803487189093e-08,3.2168597400586634e-12,6.132249043936351e-07,5.11998266649468e-13,1.0756045167858192e-08,7.45990958858985e-09,0.0018596155691227361,4.199605388711503e-10,0.004387280845316703,0.0021726341410581,9.691517343016634e-07,1.9946109392406908e-12,0.009216397956754226,6.534381078687314e-11,7.085723306443451e-06,1.3950862604803281e-09,0.0011105180234216294,5.72877457048015e-08,2.095824970855447e-07,1.165686854755253e-06,8.282043250765921e-05,0.008125436550234729
0.00012047593074617783,0.7363148812327678,0.0006458543745200526,0.00010564096320463001,0.0002703198018922119,0.2902897502769925,0.0,0.0,0.0021996121872359894,0.0005693441728699604,0.22792911334991425,0.017640369101441778,0.0001250667388578868,6.052016412162963e-12,2.8677326702887267e-09,3.88076696851716e-07,0.0010593536162894419,0.009002434208800836,1.2207441201055394e-05,1.8368613141808022e-08,0.0006273030781861103,3.2421871543935114e-09,5.277542512771259e-08,0.00032569168339934853,7.46038576136259e-07,0.009994880409985439,5.632842153098723e-07,0.0010978533879178554,0.00033581160337716186,9.573448586178828e-07,6.908912582477188e-07,1.1598167438873417e-09,4.5592590004971563e-07,1.582943502740337e-05,3.76,0.0,0.07345019808794148,0.6267433725969298,0.33189801495795784,0.014119806592499154,0.1022288729684682,0.23442793381908664,1.2018220951743505e-09,8.597653447468549e-13,0.00022582360431557306,1.606756752918331e-05,0.0002260092715096685,9.40114704508458e-05,8.591046526118798e-05,0.24742013089420256,0.02300815988171001,0.0013732901630570346,1.4482367288960889e-05,0.01350735646290625,2.1434382348764796e-05,1.1701105588230235e-05,2.0018534722791823e-05,0.0002892184950418667,0.00013705718472561447,1.7311794678060794e-05,0.015747419412893208,0.000758473481699744,0.036316065109209,1.9311910945125618e-08,0.013829623127952237,0.10471423352394783,1.094158766379856e-09,8.246730373226519e-05,4.5131124986182715e-08,2.338457999124887e-06,1.9999841215889042e-11,1.9827124275611356e-07,2.2009801852260076e-08,7.341782727241982e-06,2.3091217951680252e-12,3.369372434456516e-08,3.2097704064197897e-12,6.114966616504493e-07,5.108700756642275e-13,1.0774779117293664e-08,7.441495604018439e-09,0.00186172252294818,4.1865889493214014e-10,0.004381917875853176,0.0021721247816045564,9.678901287923617e-07,1.9907909076341346e-12,0.00922433581447049,6.522418909253061e-11,7.079670050752317e-06,1.3924078191728762e-09,0.0011104608971152562,5.719997683737942e-08,2.0952482634506475e-07,1.1648730723497342e-06,8.278938003310702e-05,0.008122984087909792
0.00012080898961961485,0.7363918590193899,0.0006449161398806507,0.00010544761183711065,0.0002696440890170231,0.2903871346127193,0.0,0.0,0.0021940602663332405,0.0005668532873689597,0.22844366317783366,0.017672375690431848,0.00012484668028365394,6.034041235249808e-12,2.8606373049073744e-09,3.876362046458739e-07,0.0010588062834791959,0.00899996414666834,1.2197286973278078e-05,1.8380774593988735e-08,0.0006286591816907634,3.2458416871914587e-09,5.264060823503665e-08,0.00032562424104691593,7.437328143399424e-07,0.009996575500724457,5.635813960620577e-07,0.0010999109962953788,0.00033631934010520264,9.571937444888669e-07,6.898229387205467e-07,1.1592229278822024e-09,4.555027516033976e-07,1.584991755253114e-05,3.76,0.0,0.07313852599942143,0.6261417201424678,0.3323159663958459,0.01414403417522443,0.10222679881250442,0.23475257407540875,1.20179735215187e-09,8.591220171829204e-13,0.00022560682089245944,1.6048254479129022e-05,0.00022556907897432397,9.359275621368811e-05,8.569890823198031e-05,0.2473498949224635,0.022951283983464917,0.0013722968259221786,1.4465541479575385e-05,0.01349289491009105,2.1400485482820264e-05,1.1726380994646782e-05,1.9987288274555953e-05,0.0002887129345141817,0.00013679575167570195,1.7258745392472846e-05,0.015768695050289612,0.000756473130398867,0.03633004063542702,1.9205434726361767e-08,0.013853528244691028,0.10495985347292877,1.0942759780759663e-09,8.229107964596558e-05,4.4986743777263365e-08,2.32980697268923e-06,1.9925856371219865e-11,1.9729310321245243e-07,2.1909349631690934e-08,7.325869941156922e-06,2.300579983239849e-12,3.3585235364152015e-08,3.202712010457891e-12,6.097775166231359e-07,5.097468074273548e-13,1.079345966518604e-08,7.423142011221028e-09,0.001863818743956387,4.1736609752193266e-10,0.004376539174614293,0.0021716116561505414,9.666302784856871e-07,1.9869841181224307e-12,0.009232227410963231,6.510491317505166e-11,7.073635405955615e-06,1.3897398038541324e-09,0.0011104023655555215,5.711267099212342e-08,2.0946698531158044e-07,1.1640618924177065e-06,8.275839258834474e-05,0.008120467614826243
0.00012114204849305187,0.7364685831738831,0.0006439834096266537,0.00010525519164388825,0.00026897221211290805,0.29048393363521485,0.0,0.0,0.0021885345494804817,0.0005643782551715065,0.22895718728687034,0.017704301821061655,0.0001246273530817647,6.0162014608191866e-12,2.853584414446815e-09,3.871973222098401e-07,0.0010582596987347725,0.008997459162656554,1.2187134854889729e-05,1.8392882490149548e-08,0.0006300129261725145,3.24949922068666e-09,5.25065510705483e-08,0.0003255559847739502,7.414388165881104e-07,0.009998212060717944,5.638777128168932e-07,0.0011019639248695725,0.00033682518886964357,9.570414075604392e-07,6.88757919992926e-07,1.1586304820952212e-09,4.5508040102518557e-07,1.5870306043481223e-05,3.76,0.0,0.07282851720716496,0.6255416068910129,0.33273265935383894,0.014168200201387206,0.1022244364803944,0.23507639387529294,1.2017692239296736e-09,8.584808955264356e-13,0.0002253905920662115,1.6029015796086968e-05,0.0002251306338500705,9.317699345172807e-05,8.548856299978196e-05,0.24727929966297865,0.02289459467384423,0.0013713045363955797,1.444877704994754e-05,0.013478365419912534,2.1366727265306037e-05,1.1751607049612768e-05,1.9956168616371716e-05,0.0002882097043266101,0.00013653553505386107,1.720601340061938e-05,0.015789881320811938,0.0007544822939075707,0.03634391499145346,1.9099804387263635e-08,0.01387736548857941,0.10520492562197996,1.0943872206782633e-09,8.211558150024537e-05,4.4843100150768495e-08,2.321205390821427e-06,1.9852294361667388e-11,1.9632244937480116e-07,2.1809623173035626e-08,7.3100017225816884e-06,2.2920869875965265e-12,3.347733208184324e-08,3.1956843459621926e-12,6.080673991283245e-07,5.086284291066759e-13,1.081208709099814e-08,7.404848586080014e-09,0.0018659043033716727,4.160820728116362e-10,0.004371145035320843,0.002171094817640224,9.653721946723219e-07,1.9831905007521427e-12,0.009240073016169345,6.498598210763192e-11,7.067619266783081e-06,1.387082149157259e-09,0.0011103424455360825,5.702582118412879e-08,2.0940897951655727e-07,1.1632533002665316e-06,8.272746992138542e-05,0.008117887892918414
0.0001214751073664889,0.7365450550958431,0.0006430561371365157,0.00010506369572241617,0.0002683041388060103,0.2905801520171559,0.0,0.0,0.002183034857969253,0.0005619189525713039,0.2294696889879658,0.01773614789606765,0.00012440875389286725,5.998495673411589e-12,2.8465736249280315e-09,3.8676004017583657e-07,0.0010577138624219696,0.00899491962973902,1.2176985046026072e-05,1.840493727908293e-08,0.0006313643208446455,3.2531597174470567e-09,5.237324731049767e-08,0.00032548692291298507,7.391565003570727e-07,0.009999790536677908,5.641731736390565e-07,0.001104012191572666,0.0003373291564332404,9.568878626108576e-07,6.876961894200921e-07,1.1580394054628133e-09,4.5465884847160166e-07,1.5890601002904523e-05,3.76,0.0,0.07252015989463086,0.6249430253593545,0.3331481010394211,0.014192304912296812,0.10222178806440164,0.2353993961433293,1.2017377350808422e-09,8.578419556604214e-13,0.00022517491514051447,1.6009851003763506e-05,0.00022469392488058768,9.27641538402207e-05,8.527941923710755e-05,0.24720834959613985,0.022838091258790456,0.0013703133024491703,1.4432073610702694e-05,0.01346376910499578,2.133310671796012e-05,1.1776783925342052e-05,1.9925174853366337e-05,0.00028770878802340767,0.00013627652639590425,1.715359602976491e-05,0.015810978682667818,0.0007525009075843862,0.036357688863471974,1.899501116474451e-08,0.01390113521385028,0.10544945204539469,1.0944925403098515e-09,8.194080466221322e-05,4.470018873098346e-08,2.3126528687066178e-06,1.9779151897100406e-11,1.9535920470486884e-07,2.171061537694047e-08,7.294178220987984e-06,2.283642428443008e-12,3.337001007527362e-08,3.188687208683825e-12,6.063662394952428e-07,5.075149082157396e-13,1.0830661672368822e-08,7.386615105013229e-09,0.0018679792718998376,4.1480674771812275e-10,0.00436573574871026,0.002170574318412483,9.641158883705537e-07,1.9794099859457223e-12,0.009247872898139645,6.486739495372906e-11,7.061621528650655e-06,1.3844347901499364e-09,0.0011102811536095672,5.6939423518106486e-08,2.0935081316318388e-07,1.1624472812876356e-06,8.269661177904098e-05,0.008115245678282621
0.00012180816623992592,0.736621276180982,0.0006421342762585501,0.00010487311723031108,0.00026763983709280535,0.29067579438329033,0.0,0.0,0.0021775610146210216,0.0005594752568262331,0.2299811715770548,0.017767914315348923,0.00012419087934896505,5.980922507106398e-12,2.8396045694293396e-09,3.863243490538472e-07,0.001057168774846244,0.008992345917012562,1.2166837742428949e-05,1.841693939322146e-08,0.000632713374866368,3.2568231400647197e-09,5.2240690699398855e-08,0.0003254170637067224,7.368857838750056e-07,0.010001311371650933,5.644677863459398e-07,0.0011060558142232128,0.000337831249529497,9.567331240152004e-07,6.866377339880168e-07,1.1574496969217593e-09,4.542380939825752e-07,1.591080292986538e-05,3.76,0.0,0.07221344235541816,0.6243459681175121,0.3335622986010428,0.014216348547826841,0.10221885563965263,0.23572158378830746,1.2017029099774403e-09,8.572051740820085e-13,0.0002249597874382326,1.5990759626414977e-05,0.00022425894090078162,9.235420947482723e-05,8.507146674072132e-05,0.24713704914902138,0.022781773046131736,0.0013693231318609499,1.4415430773523621e-05,0.013449107066784339,2.1299622869425587e-05,1.1801911793152314e-05,1.9894306097023467e-05,0.00028721016924736627,0.00013601871729494047,1.7101490636469774e-05,0.015831987590970882,0.0007505289073073381,0.03637136292994973,1.8891046362228748e-08,0.013924837772181379,0.10569343480727879,1.0945919827118884e-09,8.176674453539467e-05,4.455800419157981e-08,2.3041490253366075e-06,1.9706425719190836e-11,1.944032946300787e-07,2.1612319210801428e-08,7.2783995779735925e-06,2.27524592960114e-12,3.3263264963697035e-08,3.1817203961550587e-12,6.046739688801339e-07,5.064062125596304e-13,1.084918368493113e-08,7.368441345042798e-09,0.0018700437196776318,4.1354004984253414e-10,0.004360311602251526,0.00217005021012925,9.628613703078225e-07,1.9756425044065802e-12,0.009255627322860832,6.474915077097887e-11,7.055642087145197e-06,1.381797662423381e-09,0.001110218506068639,5.685347635287816e-08,2.092924892167584e-07,1.1616438208720274e-06,8.266581790549861e-05,0.008112541720577456
0.00012214122511336294,0.7366972478090086,0.0006412177813765972,0.00010468344939039075,0.00026697927532827855,0.2907708653089929,0.0,0.0,0.0021721128438324504,0.0005570470461959747,0.2304916383344968,0.017799601475871177,0.0001239737260893516,5.963480596218319e-12,2.8326768840150192e-09,3.858902394420111e-07,0.001056624436252929,0.008989738389576854,1.2156693135498859e-05,1.8428889264298324e-08,0.0006340600973407331,3.260489451832841e-09,5.210887505005628e-08,0.00032534641530535734,7.34626586067205e-07,0.010002775004896937,5.647615586167775e-07,0.0011080948105219384,0.0003383314748615049,9.565772059304207e-07,6.855825406110715e-07,1.156861355213172e-09,4.538181375107543e-07,1.5930912319719314e-05,3.76,0.0,0.07190835299666792,0.6237504277905286,0.33397525912623083,0.01424033134636548,0.10221564126358555,0.23604295970270872,1.201664772783811e-09,8.565705275297065e-13,0.00022474520630205618,1.5971741191164698e-05,0.00022382567083900238,9.194713277920443e-05,8.486469542248718e-05,0.24706540269386434,0.022725639345712697,0.0013683340322106293,1.4398848152502564e-05,0.013434380395167507,2.1266274758295813e-05,1.182699082343185e-05,1.986356146796154e-05,0.0002867138317899119,0.00013576209941521108,1.7049694605794932e-05,0.015852908497631633,0.0007485662294898587,0.03638493786143265,1.878790141114458e-08,0.013948473512605735,0.10593687596115964,1.0946855932297109e-09,8.15933965605281e-05,4.4416541255589905e-08,2.2956934833276265e-06,1.9634112600651964e-11,1.9345464363458693e-07,2.1514727767998682e-08,7.262665927087524e-06,2.2668971184785815e-12,3.3157092404495263e-08,3.1747837072889165e-12,6.029905190067008e-07,5.053023101283184e-13,1.0867653402244348e-08,7.350327083837427e-09,0.0018720977162539527,4.1228190749273323e-10,0.004354872880043419,0.0021695225437575348,9.616086509096385e-07,1.971887987262465e-12,0.009263336554186737,6.46312486104281e-11,7.049680838237038e-06,1.3791707019941767e-09,0.0011101545189393697,5.676797521718652e-08,2.0923401158220632e-07,1.1608429044747263e-06,8.263508804220384e-05,0.00810977676279475
