Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133)
5.382392949561803e-06,0.7607015628308854,0.0035958251327430353,0.000303443576857288,0.0013582955896083377,0.033525787174230035,0.0,0.0,0.0008699825571847365,4.858537940536181e-06,0.001396583672910103,6.144524005153938e-05,3.501111041339625e-05,1.9066612971437081e-10,2.7130873050556143e-08,7.743085601172302e-07,0.0010292849941980257,0.00034543587038850205,1.5239096200333995e-06,1.4740059778586462e-09,4.2625992700977274e-05,9.207165234684693e-10,2.8814892190064484e-07,5.292979811372035e-06,1.7368334969084116e-07,0.0005551582857883906,6.94410673075263e-08,1.2448082296998079e-05,2.0822076939130846e-06,4.9206919463506655e-08,3.4513470563348015e-07,1.3682921838230746e-10,2.0965012574022567e-07,1.0076389068572097e-07,3.76,0.0,0.6375936944568323,0.9910323810187326,0.008514992272691792,0.00037276787155549285,0.1332999693877783,0.13731938401050256,1.1023371581990374e-08,1.5954377682789296e-11,0.0007805017126658893,0.00011187587339803388,0.0007354223010186052,0.0010379314730082148,0.00016170496100464967,0.0237536870850154,0.0180633692810492,0.004511409363288651,0.00010063382382042831,0.0009153450134217059,4.9225379798704236e-05,1.887863660911772e-07,4.062841596073906e-05,7.105702309734686e-05,0.0001183074261266548,3.5357417198839874e-05,0.0004064145255310998,0.0001438105910831446,0.0012869732719857573,1.1477595437284418e-07,0.00010498733202342169,1.4985173042279686e-05,3.741017472108208e-10,0.00015750672283682584,5.306590991104213e-08,2.2664638965943276e-07,3.788315888798409e-12,4.158313999080353e-08,8.616661216615653e-09,4.0728277247021136e-08,5.361144164930101e-13,4.003200441444889e-08,3.415070484176879e-12,6.644892716697715e-08,9.861564329932957e-13,3.5399515894392214e-10,3.293520293685096e-08,1.8423354757033183e-06,4.703168206142463e-10,1.4600561124997865e-05,4.870507637354102e-05,1.0139829111188935e-08,1.7716356201534037e-11,0.00035204055754556996,1.5851166374485267e-12
5.400390057852587e-06,0.7608386445199132,0.003640213199413952,0.00030796630407073,0.0013753494457678138,0.03400926939935192,0.0,0.0,0.0008816070180176747,4.989311476568059e-06,0.0014260847231250503,6.300532453583444e-05,3.601742631853532e-05,1.9965276746229308e-10,2.805671644748054e-08,7.915020883662139e-07,0.0010438488202732788,0.00035206589254177225,1.5757097671201717e-06,1.5156501610619875e-09,4.334975128756754e-05,9.51787685744925e-10,2.9581006192123855e-07,5.4495559785797285e-06,1.7823936903939018e-07,0.0005672230466156865,7.104938121553785e-08,1.2755125096031313e-05,2.147039633416351e-06,5.073442363138567e-08,3.5486806122937526e-07,1.4142456841813607e-10,2.1309640074387094e-07,1.0286880304834953e-07,3.76,0.0,0.6365427779535363,0.990901051945313,0.008650424876263678,0.00037910751369767045,0.13363715230701778,0.1377317169996659,1.105132370890384e-08,1.606114760052686e-11,0.0007803983140524425,0.00011356356773679743,0.0007469592201595322,0.0010500529233237624,0.0001637236014840702,0.02409939323836899,0.018311224923058235,0.004526548376015922,0.00010216167516381219,0.0009259751279662957,4.994786489814385e-05,1.9254855679285687e-07,4.122678930927292e-05,7.244628093405602e-05,0.00012154542778808537,3.630252962296621e-05,0.0004144446580655867,0.00014789945884711758,0.0013093688125717165,1.1608117780768436e-07,0.00010780926665652783,1.5467033235315327e-05,3.822893151411278e-10,0.00016002361063678847,5.389779883972886e-08,2.3303078799600864e-07,3.894943456020287e-12,4.3353453797162916e-08,8.978893826171051e-09,4.195437773404784e-08,5.511965805088158e-13,4.095832599674359e-08,3.4901774156642927e-12,6.772800254892818e-08,1.0077754185706932e-12,3.6352107435114343e-10,3.338731778348283e-08,1.8938513649596739e-06,4.831678725423738e-10,1.5052672625794544e-05,5.030260726215076e-05,1.0469361794604399e-08,1.80233074320113e-11,0.0003564001018795421,1.6353438544836873e-12
5.41838716614337e-06,0.7609765763330154,0.00368492326182011,0.0003125403036433653,0.001392536393684507,0.03449795695775054,0.0,0.0,0.0008933389768399732,5.1236121987781725e-06,0.001456153294868556,6.460197905186405e-05,3.70485475100719e-05,2.0902278650593402e-10,2.901027541203073e-08,8.09026291052195e-07,0.0010585548739029274,0.00035880586876571813,1.6290728874299438e-06,1.5584170116743188e-09,4.408735263813847e-05,9.838945527432055e-10,3.0364183745754293e-07,5.610194986991721e-06,1.8289780971445468e-07,0.0005795160221459966,7.269634167688265e-08,1.3068935020360172e-05,2.213641994918637e-06,5.230407026000884e-08,3.6483685951955007e-07,1.4616554767376223e-10,2.1658793509704037e-07,1.0501821368007033e-07,3.76,0.0,0.6354854486722973,0.9907678924789343,0.00878770330259358,0.00038553605748193763,0.1339728732473836,0.13814376860323999,1.1079156339085367e-08,1.6169392605855045e-11,0.000780293462847938,0.00011526787532374843,0.0007586170938134673,0.001062248390609554,0.0001657583726396,0.024448931206643102,0.018561391900236365,0.004541718743708797,0.00010370477146832932,0.0009367292450729396,5.0676932783121794e-05,1.9637524175952683e-07,4.1830645928678936e-05,7.386037063429661e-05,0.00012485817858961856,3.726858510428035e-05,0.0004226116089894576,0.00015208801079630042,0.0013321323983313542,1.1739344285000259e-07,0.00011070604035324266,1.5963008177789076e-05,3.906334217748702e-10,0.00016256845118991874,5.473844100323718e-08,2.395682775233041e-07,4.004124715923003e-12,4.519177447501846e-08,9.354924077483693e-09,4.3214875092339194e-08,5.666396802657535e-13,4.190317814695561e-08,3.5667049500187753e-12,6.902933878190772e-08,1.0298007119291712e-12,3.73300867060268e-10,3.3843653793221375e-08,1.9466948300160534e-06,4.963142121765447e-10,1.5517730666141978e-05,5.1947823583600294e-05,1.080859262182123e-08,1.8333972983359665e-11,0.0003608358837358494,1.686981932428904e-12
5.434584563605075e-06,0.761101445043041,0.0037254349324877694,0.00031670086001803167,0.0014081175328577121,0.03494224285661849,0.0,0.0,0.0009039896398818433,5.247573407316855e-06,0.0014837082395967019,6.607085417825268e-05,3.799814581148029e-05,2.1779510967599963e-10,2.989270858056551e-08,8.25084462728433e-07,0.0010719118763348994,0.00036496699654239834,1.6784681549619078e-06,1.5978890894473201e-09,4.476323576066369e-05,1.0137033473954797e-09,3.1083844278146477e-07,5.7583134540772175e-06,1.8717933688538833e-07,0.0005907775956655041,7.421240881896577e-08,1.3357251090061148e-05,2.2751302200882604e-06,5.375357251939587e-08,3.7401354468857404e-07,1.5056030859040292e-10,2.1976928876783568e-07,1.069915748902102e-07,3.76,0.0,0.6345283490973279,0.9906464684249658,0.008912847238413579,0.0003913984748854488,0.1342737626176884,0.13851437586697374,1.1104102766151216e-08,1.6268090529427847e-11,0.0007801978662599808,0.00011681590240605289,0.0007692124129933951,0.0010732865565376472,0.00016760337249289916,0.024766806025956597,0.018788516898847696,0.004555398714950757,0.0001051065496848004,0.0009465149681488167,5.133868681674408e-05,1.9987509495087768e-07,4.2378776363281083e-05,7.515453935407588e-05,0.0001279045691504705,3.8156194287495894e-05,0.00043008033941042723,0.00015594444512201304,0.0013529389843700082,1.1858036956205964e-07,0.00011337868010309995,1.6421754869128147e-05,3.982786927319154e-10,0.0001648827086204826,5.550248948434043e-08,2.45585137765447e-07,4.104608299592544e-12,4.690624856351775e-08,9.705520152646215e-09,4.437943770789109e-08,5.808522882863147e-13,4.276960083666481e-08,3.6368093980587616e-12,7.021978758741935e-08,1.0499750892140728e-12,3.823251071943201e-10,3.4257962729101347e-08,1.9954131785121794e-06,5.084023631371717e-10,1.5947619171930038e-05,5.3470313905805024e-05,1.112239565946885e-08,1.8617160380868745e-11,0.0003648945646369901,1.7346995216385109e-12
5.44916222132061e-06,0.7612144206101902,0.0037621141164613085,0.0003204810476067338,0.0014222312684510205,0.0353457305548996,0.0,0.0,0.0009136496540277643,5.3616996315862195e-06,0.001508913335432625,6.741914422618834e-05,3.887056142693694e-05,2.2597396607567932e-10,3.070693213929487e-08,8.397715556414478e-07,0.001084031575655442,0.00037058994589552494,1.7240570175061708e-06,1.634226228030813e-09,4.538144227775796e-05,1.0412915039842727e-09,3.174368682196204e-07,5.894543452324741e-06,1.9110577631404313e-07,0.000601075415507202,7.560483489508591e-08,1.3621581477329398e-05,2.331746788234147e-06,5.50885534580312e-08,3.8244105273873013e-07,1.5462177289265206e-10,2.2266428134569291e-07,1.0879975662649406e-07,3.76,0.0,0.6336624871550117,0.9905358948073931,0.009026778875522208,0.0003967373425233001,0.13454353571582015,0.13884772975357432,1.11264705873058e-08,1.635796544502572e-11,0.0007801108072128699,0.00011822054322147478,0.0007788316532614238,0.0010832705081222156,0.00016927490456436194,0.025055569398047487,0.01899452743642624,0.004567732125417301,0.00010637863692374332,0.0009554095554467045,5.1938767049728716e-05,2.0307071801799062e-07,4.287584459880414e-05,7.633688964290194e-05,0.00013069966208802768,3.896994211791803e-05,0.00043689929787720313,0.00015948664070193142,0.0013719271750331423,1.1965326944756958e-07,0.00011583834709393179,1.684487834635357e-05,4.052707870053167e-10,0.00016698489542541568,5.619617200902167e-08,2.5110983050640293e-07,4.1968702281710916e-12,4.849928657149984e-08,1.0031201126750244e-08,4.545248091340669e-08,5.939018133375161e-13,4.356254401323395e-08,3.700910763858302e-12,7.13069407170341e-08,1.0684200097434517e-12,3.9063123079137923e-10,3.4633759442550955e-08,2.0402172131835254e-06,5.194924328349533e-10,1.63439067981049e-05,5.487519963577589e-05,1.141185623741663e-08,1.8874934735089803e-11,0.0003686022171490927,1.7787458429243468e-12
5.463739879036145e-06,0.7613279606762584,0.0037989985040221895,0.0003242951089446403,0.0014364302650582545,0.035752667769762284,0.0,0.0,0.000923380138301092,5.478304077504964e-06,0.0015345081887508198,6.879277593543937e-05,3.976007523345657e-05,2.3442969506386545e-10,3.154049672424976e-08,8.546834571720156e-07,0.001096244418877201,0.0003762874897858531,1.7707413948102637e-06,1.6713479908628445e-09,4.6009179107902554e-05,1.0696188519544643e-09,3.2415177990648936e-07,6.03359033471458e-06,1.9510234452231493e-07,0.000611528956695534,7.702427905098221e-08,1.3890571454298999e-05,2.3895954273408465e-06,5.645290059062498e-08,3.910305077853643e-07,1.5878615699780564e-10,2.2558955538931108e-07,1.1063899125872683e-07,3.76,0.0,0.6327923758652226,0.9904240868633514,0.009141954181407588,0.0004021360797492343,0.13481232925989078,0.13918090210184533,1.1148758353221793e-08,1.644884250709674e-11,0.0007800227758403322,0.00011963595605576407,0.0007885297854408731,0.0010933007067693403,0.0001709568231676096,0.025346877028569994,0.019202050285054312,0.004580085705934613,0.00010766062382791116,0.0009643876387068285,5.254308506867107e-05,2.06310154379897e-07,4.337644436237626e-05,7.753608121016178e-05,0.0001335459586920237,3.979797235175439e-05,0.0004438112523022145,0.0001630974982128132,0.0013911670150049398,1.207304956310076e-07,0.0001183505255505687,1.7277922178741766e-05,4.123696666975391e-10,0.0001691054097548466,5.689556310217185e-08,2.567397723211243e-07,4.290887580948793e-12,5.014098308825646e-08,1.0366751366711717e-08,4.654963552928743e-08,6.071994267462726e-13,4.436810144657961e-08,3.765976398314561e-12,7.24091535004614e-08,1.0871405325778321e-12,3.991156808675945e-10,3.501231833750123e-08,2.085944929896293e-06,5.307848024267737e-10,1.6749272353557375e-05,5.631361449495832e-05,1.1708124533683962e-08,1.9135330931078007e-11,0.0003723627092712273,1.823789721593848e-12
5.47831753675168e-06,0.7614420671293168,0.0038360861203909696,0.00032814310032250137,0.0014507138399816228,0.03616306395711351,0.0,0.0,0.0009331810526411998,5.597437675104955e-06,0.0015604981230020916,7.019216263817269e-05,4.0666935876376856e-05,2.43170213527104e-10,3.239375362382093e-08,8.698224957717566e-07,0.0011085503156657614,0.00038206036394591516,1.8185428009819836e-06,1.709269126660865e-09,4.6646582678038055e-05,1.0987040853291416e-09,3.309845212721185e-07,6.175500181820664e-06,1.991699187977315e-07,0.0006221400246529143,7.847125469216323e-08,1.4164287797526149e-05,2.448697702852245e-06,5.784713916465804e-08,3.9978415518805183e-07,1.6305574379998184e-10,2.285452818586306e-07,1.1250985777548634e-07,3.76,0.0,0.631918003781142,0.990311034612584,0.00925838289068395,0.0004075951460986873,0.13508013720347004,0.1395138938657325,1.117096557234555e-08,1.6540731620657347e-11,0.0007799337664842427,0.00012106209549986824,0.0007983066254927216,0.0011033764113145318,0.00017264906207875257,0.025640737399935477,0.01941108359201429,0.0045924593116452575,0.00010895247340027209,0.0009734498542922735,5.315161343923497e-05,2.0959385503441465e-07,4.388055328552276e-05,7.875227597359934e-05,0.00013644410419237884,4.0640445156152165e-05,0.0004508171757910027,0.00016677800072176558,0.0014106616101887885,1.218119548913775e-07,0.00012091627274070451,1.7721090825621907e-05,4.195765558324708e-10,0.0001712442385437148,5.760064911726586e-08,2.624764079832027e-07,4.386684386438285e-12,5.1832595306097827e-08,1.0712425116859476e-08,4.7671378573484205e-08,6.207485189889784e-13,4.518640850695338e-08,3.832015813449469e-12,7.352655891228129e-08,1.1061393176678185e-12,4.0778210916405645e-10,3.539363611268424e-08,2.132612494840972e-06,5.422820359401424e-10,1.716389602403719e-05,5.778625243345091e-05,1.2011337912252761e-08,1.939841888507451e-11,0.00037617690583351777,1.8698727884769698e-12
5.492895194467215e-06,0.7615567417982618,0.0038733749144488324,0.00033202507150983403,0.0014650812793117261,0.03657692819493548,0.0,0.0,0.0009430523466044551,5.719152240425801e-06,0.0015868885169976054,7.161772241825165e-05,4.1591393013958456e-05,2.5220359615433474e-10,3.326705638963845e-08,8.851909890525073e-07,0.0011209491573803624,0.0003879093048363715,1.8674830104391522e-06,1.7480045586620085e-09,4.7293790525447914e-05,1.1285663006800626e-09,3.379364291499732e-07,6.320319458889969e-06,2.0330937649270265e-07,0.0006329104309830742,7.994628283558236e-08,1.4442797775030114e-05,2.5090754025702613e-06,5.927179987943879e-08,4.0870424396042047e-07,1.6743285250004017e-10,2.315316295325104e-07,1.144129463406619e-07,3.76,0.0,0.6310393599710923,0.9901967280855567,0.009376074725993559,0.00041311500039832474,0.135346953519417,0.13984670601439864,1.1193091754553436e-08,1.663364250661798e-11,0.0007798437689802858,0.00012249891278452236,0.0008081619684111126,0.0011134968578551138,0.00017435155160578283,0.025937158733897056,0.019621625218493755,0.004604852786174818,0.00011025414566851695,0.0009825968370533488,5.376432324580296e-05,2.12922272238241e-07,4.4388147771489566e-05,7.9985634659515e-05,0.00013939474296806773,4.1497519723185914e-05,0.00045791804473123405,0.00017052913478120954,0.0014304140960157154,1.2289755145052698e-07,0.00012353666366953235,1.8174592139823254e-05,4.2689271740029684e-10,0.0001734013642877289,5.831141481124851e-08,2.683211850327804e-07,4.484284716652691e-12,5.357540333543125e-08,1.106848129971577e-08,4.881819429047109e-08,6.345524879213453e-13,4.60175995547052e-08,3.899038458189493e-12,7.465928845080043e-08,1.1254190046924043e-12,4.16634231510591e-10,3.577770894555917e-08,2.180236269348461e-06,5.539866978585722e-10,1.7587960627288107e-05,5.929381831880218e-05,1.2321635773308244e-08,1.9664213929014254e-11,0.0003800456816142751,1.917015941315853e-12
5.5074728521827495e-06,0.7616719864514936,0.003910862758090308,0.0003359410655963278,0.0014795318375926895,0.03699426917547139,0.0,0.0,0.0009529939592788594,5.843500484259511e-06,0.0016136848049382866,7.306987809989716e-05,4.253369723230677e-05,2.615380753046545e-10,3.416076068060804e-08,9.007912424587098e-07,0.0011334408168355544,0.00039383504944261963,1.917584055322013e-06,1.7875693822383811e-09,4.795094127680429e-05,1.1592250018635426e-09,3.4500883292814095e-07,6.4680950070368995e-06,2.075215946679557e-07,0.0006438419930243954,8.144989210227172e-08,1.472616913448555e-05,2.570750534185818e-06,6.072741880586133e-08,4.1779302575900965e-07,1.719198386036478e-10,2.3454876491966368e-07,1.1634885846020387e-07,3.76,0.0,0.6301564340292487,0.9900811573186185,0.00949503939546597,0.00041869610065381756,0.13561277220150075,0.14017933953207548,1.1215136411274067e-08,1.6727584690591365e-11,0.0007797527758965228,0.00012394635573706437,0.000818095587933221,0.001123661259612436,0.00017606421854456753,0.02623614898534892,0.019833672735930244,0.0046172659615266185,0.00011156559764581028,0.000991829220150504,5.438118407617713e-05,2.1629585941975396e-07,4.489920298256221e-05,8.123631669631822e-05,0.00014239851820855253,4.236935416344414e-05,0.00046511483860759426,0.00017435189006801134,0.0014504276373751492,1.23987187020957e-07,0.00012621279122228293,1.863863739955519e-05,4.3431940616209993e-10,0.00017557676496609794,5.902784333682563e-08,2.7427555316928436e-07,4.583712677853032e-12,5.537071019165658e-08,1.1435183505445168e-08,4.999057418567764e-08,6.486147330903297e-13,4.6861809393810686e-08,3.967053712228359e-12,7.580747204468568e-08,1.1449822117276127e-12,4.2567582846528213e-10,3.6164532485622984e-08,2.228832809708753e-06,5.659013520521493e-10,1.802165161892624e-05,6.0837027990902355e-05,1.2639159559642574e-08,1.9932707708842498e-11,0.000383969921287375,1.965240365823776e-12
5.522050509898284e-06,0.7617878027956554,0.003948547445601011,0.00033989111883436015,0.001494064737495788,0.03741509519743501,0.0,0.0,0.000963005819201243,5.970536020741717e-06,0.0016408924764283084,7.454905723758087e-05,4.3494099958336476e-05,2.7118204065278626e-10,3.5075224098908295e-08,9.166255479100873e-07,0.00114602514806681,0.0003998383350680993,1.9688682227209276e-06,1.8279788623224322e-09,4.861817462640563e-05,1.1907001045718449e-09,3.5220305368671836e-07,6.6188740341235456e-06,2.1180744973187262e-07,0.0006549365333935024,8.298261870455162e-08,1.5014470091016978e-05,2.6337453226878888e-06,6.221453730157882e-08,4.2705275384675346e-07,1.7651909389112683e-10,2.3759685216899993e-07,1.1831820714783184e-07,3.76,0.0,0.6292692160863228,0.9899643123592626,0.009615286590144002,0.0004243389039363863,0.13587758726603233,0.14051179541790515,1.1237099055614627e-08,1.682256749155347e-11,0.0007796607796994909,0.00012540436873917498,0.0008281072362539946,0.001133868806800186,0.0001777869861353222,0.026537715836129263,0.020047223422410304,0.004629698657980664,0.00011288678329231498,0.0010011476348756436,5.500216400683298e-05,2.197150710901371e-07,4.541369282754953e-05,8.250448010655634e-05,0.0001454560715693592,4.325610539829321e-05,0.00047240853981296734,0.00017824725901429436,0.0014707054285349405,1.2508076078972125e-07,0.00012894576630225827,1.911344133992765e-05,4.418578774044124e-10,0.0001777704139650292,5.974991622096318e-08,2.8034096363764495e-07,4.684992399130752e-12,5.721984178997974e-08,1.1812800001370553e-08,5.118901705733601e-08,6.629386579262634e-13,4.7719171721862856e-08,4.036070880024666e-12,7.697123795528801e-08,1.1648315333553092e-12,4.349107459423228e-10,3.655410184781813e-08,2.2784188669300076e-06,5.780285607340259e-10,1.846515709734975e-05,6.241660831360945e-05,1.296405276204055e-08,2.0203913500581268e-11,0.0003879505193647043,2.0145675902797487e-12
