Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132)
9.167225284501101e-05,0.4851772598585077,3.8271094200147564e-10,1.0648062127204545e-11,4.13614032752037e-09,5.141767693361166e-08,0.0,0.0,1.05955413407466e-06,2.1406475161081547e-09,1.176036923988752e-08,2.4402360533168237e-13,1.3109923382820433e-17,-8.632039712293156e-32,1.0766482130137975e-24,9.170143597867351e-17,4.859105607768682e-10,2.81741895627854e-11,4.17843364315164e-21,6.658030883282301e-24,9.339202878961613e-12,6.766392041636664e-21,1.061808802614032e-18,1.1381278665773172e-14,3.745713345722547e-15,1.058822590546132e-12,4.757676722655881e-20,1.2649723970618902e-16,2.6571856493326973e-16,1.4831175853962095e-19,6.49222477423284e-18,2.9383137557102593e-22,5.188475432442625e-15,6.48964062546722e-20,3.76,0.0,0.7403939254601152,0.9999753996693296,8.30720469539877e-07,7.197993646999274e-10,0.00019892162248219653,0.0001989334318759583,2.356351669498245e-15,6.558026211509983e-20,2.2707958087674044e-05,4.9879218000286495e-14,1.8581128272826187e-11,1.775128362914893e-08,1.876016219013099e-09,7.84598872860738e-07,2.0859246428715807e-07,3.6566417739130964e-08,2.70138664818833e-14,8.138513731529886e-07,9.286625342818884e-13,7.100431437872848e-15,6.921024539634796e-13,2.7856761140728637e-11,6.314561464736314e-16,4.1015096973592786e-15,5.893669312030217e-12,3.8455761177280396e-14,1.2319991301132697e-09,4.0737900447957074e-10,9.37263404329763e-14,4.859338614606152e-13,1.3254437601781086e-21,1.1633233414383236e-11,4.374583052205704e-13,1.4195383356188554e-14,8.098233844026065e-21,2.1582342267192428e-20,2.573573396562166e-21,1.1170252513621806e-15,5.117800665428027e-22,3.0579375300397508e-18,4.624330989431434e-22
9.51412543233039e-05,0.48517792542847804,3.8335071489485894e-10,1.0675537652242007e-11,4.136330601075512e-09,5.3546355887944783e-08,0.0,0.0,1.1020033166591572e-06,2.3164552935827227e-09,1.2702102231046111e-08,2.6618747703595685e-13,1.3764043747151206e-17,1.795307901081878e-31,1.1123649642911e-24,9.521839938401026e-17,4.909296173966628e-10,2.985098990624317e-11,4.5234154636571075e-21,7.17342555606642e-24,1.005936505019162e-11,7.288396521550735e-21,1.0880052001345018e-18,1.2161140092257359e-14,3.861595773212557e-15,1.1430879751520453e-12,5.064987302096775e-20,1.373730222229586e-16,2.861452268461772e-16,1.516940709007179e-19,6.6887490321520535e-18,3.101516427221215e-22,5.392887855502166e-15,7.290418136034955e-20,3.76,0.0,0.7403863424628977,0.9999753242236935,8.637356518499749e-07,7.629807549655722e-10,0.0002064480244529502,0.00020646077891717173,2.4455114528971515e-15,6.806257040418362e-20,2.270795637441558e-05,5.1788757721655966e-14,1.9507048750527825e-11,1.7756735168098185e-08,1.8766101412333408e-09,8.163913351680061e-07,2.1702380008481461e-07,3.656622388604871e-08,2.807979009114543e-14,8.455349800637766e-07,9.747171309582573e-13,7.653055980780922e-15,7.350309702969835e-13,2.7866947731769363e-11,6.574661200185082e-16,4.275142631980998e-15,6.135886132745232e-12,4.0210516150275265e-14,1.2817768973620686e-09,4.0750352589668604e-10,1.0130836798138214e-13,5.394137592323675e-13,1.428151730066388e-21,1.2476660989618229e-11,4.692225693453326e-13,1.4850179428829282e-14,8.471185580681447e-21,2.2578603714754725e-20,2.6910598073681332e-21,1.2084785154162596e-15,5.35316124932914e-22,3.198439196229003e-18,4.979514868353427e-22
9.999999999999998e-05,0.48517925655861754,3.8424717728937105e-10,1.0714048995347874e-11,4.136602816825857e-09,5.653376330572751e-08,0.0,0.0,1.1614598889859806e-06,2.5745709759705757e-09,1.408158910742814e-08,2.988926658868977e-13,1.4686120064058892e-17,-6.646243247512262e-31,1.1624101321081627e-24,1.0016655813182519e-16,4.972504273319273e-10,3.2228892920976336e-11,5.032056201392458e-21,7.927933388650243e-24,1.1112996387976445e-11,8.052129978555608e-21,1.1243789694381359e-18,1.328227968068864e-14,4.0208057121154e-15,1.266750002824647e-12,5.511152634079353e-20,1.534930456867825e-16,3.154266191489705e-16,1.5600782747347247e-19,6.958608154857181e-18,3.336535809041781e-22,5.679227616503162e-15,8.518974837026151e-20,3.76,0.0,0.7403757216897149,0.9999752185386538,9.099795774636061e-07,8.241668784552036e-10,0.0002169895080585068,0.00021700364683852988,2.5703887048200306e-15,7.15392930497041e-20,2.2707953974464993e-05,5.44659522242598e-14,2.080874360044111e-11,1.776436294819746e-08,1.8774411782743763e-09,8.609372496747282e-07,2.2883721298652146e-07,3.656595424972278e-08,2.9578022081414675e-14,8.898510924162491e-07,1.0406008697432292e-12,8.462333002574275e-15,7.972083972654159e-13,2.78813027088145e-11,6.939400176241239e-16,4.518756308821936e-15,6.475273280012957e-12,4.267125240915466e-14,1.3515178057837352e-09,4.0767775363114317e-10,1.1242911514272697e-13,6.203472856457574e-13,1.5784922160581747e-21,1.3700651131893838e-11,5.153216992551946e-13,1.576841437346797e-14,8.994183893640879e-21,2.3976783528049502e-20,2.8558333564423913e-21,1.3425931614081518e-15,5.683212438851895e-22,3.395467675961202e-18,5.499514735303393e-22
0.00010207925727988966,0.48517925655861754,3.8463096838148017e-10,1.0730540475156771e-11,4.136721357562151e-09,5.7814316987367896e-08,0.0,0.0,1.1869042971076848e-06,2.6892705352176785e-09,1.4693466712191502e-08,3.1348202909292976e-13,1.50827346136296e-17,-1.4554407241195632e-30,1.1838814475274449e-24,1.022922131752773e-16,4.997247484336162e-10,3.325617946618397e-11,5.258902306557084e-21,8.262783242802087e-24,1.1579917626001375e-11,8.390587754484392e-21,1.1398474469248561e-18,1.3772061452419172e-14,4.087896903609266e-15,1.3216896895477383e-12,5.707702578229997e-20,1.607131513669649e-16,3.2817837760917755e-16,1.5771290691734803e-19,7.072283691056685e-18,3.4394153063762654e-22,5.801777359020199e-15,9.084309727049804e-20,3.76,0.0,0.7403711766624355,0.999975173306516,9.297700821502454e-07,8.505810863178831e-10,0.00022150059648846384,0.0002215153492672668,2.6238282724741705e-15,7.302711050558742e-20,2.270795294731024e-05,5.5612584807469886e-14,2.1367342672643118e-11,1.776762542466618e-08,1.877796626313052e-09,8.800062733631268e-07,2.338942023043579e-07,3.656583949358858e-08,3.022106126861129e-14,9.087942306990397e-07,1.0692868507684776e-12,8.821246802143414e-15,8.245479261507705e-13,2.7887478561944246e-11,7.095643730266319e-16,4.623158751758127e-15,6.620558748312676e-12,4.372536815832918e-14,1.3813703284604872e-09,4.0775227184844173e-10,1.1736703166080434e-13,6.571936305629806e-13,1.6451433065191443e-21,1.4239451175737753e-11,5.356153733526405e-13,1.6161761644200513e-14,9.218222345904953e-21,2.4576119937431806e-20,2.9264250483776867e-21,1.4021323367558552e-15,5.824597503599126e-22,3.479869381936664e-18,5.730104591116162e-22
0.00010832345994081685,0.48518045456455766,3.857841819922985e-10,1.0780107955110706e-11,4.137084769589457e-09,6.166757726961598e-08,0.0,0.0,1.2633178391456321e-06,3.0490364012732913e-09,1.6608481252859568e-08,3.5943748495481145e-13,1.628073639257193e-17,4.3720390970763106e-32,1.2483931910349578e-24,1.0870591313693234e-16,5.064154199994329e-10,3.637290671060353e-11,5.9736819069424514e-21,9.309269769461881e-24,1.3039873938693974e-11,9.448883664891076e-21,1.1860148482503826e-18,1.5277754682271376e-14,4.2859002997297895e-15,1.4939977505370846e-12,6.318223799916042e-20,1.8357933410615918e-16,3.671928109305277e-16,1.6236945160332712e-19,7.407646748344795e-18,3.756728176432014e-22,6.169854505478631e-15,1.0931279869742787e-19,3.76,0.0,0.7403575276631722,0.9999750374517061,9.892058535227595e-07,9.306468538903303e-10,0.00023504764694974066,0.00023506432130862174,2.7843102782872193e-15,7.749510941409722e-20,2.270794986224923e-05,5.905946773458065e-14,2.304978558646175e-11,1.7777420659343756e-08,1.8788638288795592e-09,9.372939041109895e-07,2.490863695498472e-07,3.656549697605066e-08,3.215896226719294e-14,9.656047059282678e-07,1.1572048103035575e-12,9.944548737609841e-15,9.092856967433525e-13,2.79061497743339e-11,7.565424044519559e-16,4.9372311853288025e-15,7.0570365018282044e-12,4.68948093660548e-14,1.471047012421422e-09,4.0797600282176064e-10,1.3284143562301825e-13,7.760983464296193e-13,1.8536486716883082e-21,1.5910643337208393e-11,5.985630281453898e-13,1.7344446960648408e-14,9.891843325718205e-21,2.637958182170003e-20,3.1387004447959142e-21,1.5886584690868284e-15,6.249702839285788e-22,3.7336417010428885e-18,6.451770723459964e-22
0.00011456766260174404,0.48518165255988877,3.8693850030512557e-10,1.0829742642771743e-11,4.137459394167788e-09,6.553230636392983e-08,0.0,0.0,1.3397335761919706e-06,3.431830026838867e-09,1.8639579210260317e-08,4.086140080323593e-13,1.7488633525168542e-17,-6.908610877926009e-30,1.3133164852069915e-24,1.1516613335067884e-16,5.121286243658255e-10,3.953250575122263e-11,6.739576685958604e-21,1.0420250311846251e-23,1.458647429754842e-11,1.057001963133687e-20,1.2318481992829474e-18,1.6833931903598936e-14,4.479118862416207e-15,1.6773584498212524e-12,6.959189819165632e-20,2.082621418324825e-16,4.071727074736203e-16,1.6639823514856958e-19,7.734769470012917e-18,4.086675612112784e-22,6.53800744235595e-15,1.3013081548155402e-19,3.76,0.0,0.740343878873417,0.999974901569261,1.0486463234021287e-06,1.0116970249635677e-09,0.00024859444695694713,0.00024861315927026355,2.944789317153961e-15,8.196302572925634e-20,2.2707946776560073e-05,6.251153331816554e-14,2.4738710014827043e-11,1.7787218475692064e-08,1.8799313086041447e-09,9.946139156274637e-07,2.642868769604911e-07,3.656515743489406e-08,3.410706972986381e-14,1.0222990473044266e-06,1.24778057492957e-12,1.1136190782335602e-14,9.979765874317108e-13,2.7925017470063355e-11,8.036057470287768e-16,5.252119493453328e-15,7.493772458935584e-12,5.007000453881271e-14,1.5607634204533986e-09,4.081997906462875e-10,1.4928561683602746e-13,9.078548842969877e-13,2.0746900693595054e-21,1.7660040203060815e-11,6.644604842441909e-13,1.8529273135416373e-14,1.0566683685490123e-20,2.81884577436805e-20,3.351399360626498e-21,1.786762516660567e-15,6.675577702522855e-22,3.987873415704417e-18,7.217467599097748e-22
0.00012081186526267122,0.4851828505445985,3.8809406193354186e-10,1.0879449166767701e-11,4.137845315332645e-09,6.94085156014609e-08,0.0,0.0,1.4161512248656257e-06,3.837719537462972e-09,2.0786528663414026e-08,4.610205077188354e-13,1.8705865258644443e-17,-3.0956434571973033e-30,1.3783523551840929e-24,1.2167431068309155e-16,5.170130248545995e-10,4.272973290737756e-11,7.557614930967177e-21,1.159155819462966e-23,1.6219717432551203e-11,1.1753980832777191e-20,1.2774538601918402e-18,1.843855660848889e-14,4.668060547951127e-15,1.871863537764821e-12,7.630654244355557e-20,2.348142678334147e-16,4.479868184068608e-16,1.698807832416483e-19,8.054567249315013e-18,4.429385527262205e-22,6.906239293627162e-15,1.5343797962524247e-19,3.76,0.0,0.7403302302931342,0.9999747656593141,1.1080916533918715e-06,1.0935882140688039e-09,0.0002621409965123621,0.0002621618629198777,3.1052653891014126e-15,8.643085945186996e-20,2.270794369024694e-05,6.59688091301152e-14,2.6433206971138598e-11,1.7797025587336198e-08,1.880999778627739e-09,1.0519663265461047e-06,2.7949572947032e-07,3.656482063479231e-08,3.606539805347855e-14,1.0788774956420672e-06,1.3410143587653553e-12,1.2396362212714798e-14,1.0906207877462404e-12,2.7944092399630505e-11,8.507548294610737e-16,5.567826829103115e-15,7.930766924439454e-12,5.3250973148362745e-14,1.6505189832177977e-09,4.084237895762663e-10,1.6670144781184398e-13,1.0530692762937414e-12,2.3082853770554928e-21,1.948576153716813e-11,7.332367761498227e-13,1.9716247016512e-14,1.1242747359173289e-20,3.000277636846573e-20,3.5645234829692546e-21,1.996429386923141e-15,7.102224594536781e-22,4.242566025407429e-18,8.027518258616009e-22
0.0001270560679235984,0.48518404851867514,3.892509839898766e-10,1.0929231466097467e-11,4.138242608538378e-09,7.329621760910968e-08,0.0,0.0,1.4925705262158332e-06,4.266772748696796e-09,2.3049097891537826e-08,5.166659871128508e-13,1.993195959014187e-17,-2.0939703234500492e-29,1.444267415142284e-24,1.282316961310659e-16,5.211944636499975e-10,4.5960142938827836e-11,8.42883578029368e-21,1.2830718824789903e-23,1.7939602073654415e-11,1.3000791019069765e-20,1.322922106272857e-18,2.008986006107875e-14,4.853209932346105e-15,2.077605021079386e-12,8.332670909938884e-20,2.6328856546062106e-16,4.895212094065219e-16,1.7289000745085363e-19,8.36790336147699e-18,4.7850092151336275e-22,7.274553188338887e-15,1.7937517969675574e-19,3.76,0.0,0.7403165819222647,0.9999746297219739,1.1675420062840834e-06,1.176199089849853e-09,0.0002756872956182585,0.0002757104320256383,3.265738494156462e-15,9.089861058274271e-20,2.2707940603310458e-05,6.943132583737246e-14,2.8132595940587352e-11,1.7806847684377203e-08,1.882069843297297e-09,1.1093511758536018e-06,2.9471293738299504e-07,3.6564486371715596e-08,3.803396298303674e-14,1.1353402909462694e-06,1.436906383725421e-12,1.3725252853799763e-14,1.1872184894773658e-12,2.7963383698632025e-11,8.979901397348025e-16,5.8843564785130215e-15,8.368020343673654e-12,5.643774534736425e-14,1.7403131627447306e-09,4.086481303420197e-10,1.850908036746708e-13,1.212347927658492e-12,2.554452498657122e-21,2.1385990160428997e-11,8.048233182144831e-13,2.0905379783568802e-14,1.1920040719087532e-20,3.182257402117544e-20,3.778075206981653e-21,2.217644027044381e-15,7.529647539388944e-22,4.4977219326382856e-18,8.882255001372217e-22
0.00013330027058452558,0.48518524648210687,3.9040936674854154e-10,1.0979092925816878e-11,4.13865134755005e-09,7.71954260796658e-08,0.0,0.0,1.5689912414846627e-06,4.719057172666875e-09,2.5427055448380733e-08,5.755595587854593e-13,2.116651729763886e-17,4.171177936485586e-29,1.5092153452162558e-24,1.3483936117035372e-16,5.247799326878167e-10,4.92199519807492e-11,9.354288996452826e-21,1.4116627744973222e-23,1.974612695077559e-11,1.4310377797696526e-20,1.3683297174775785e-18,2.1786305273513554e-14,5.03496837780981e-15,2.2946751722075204e-12,9.065293341014551e-20,2.9373803425886535e-16,5.316776116730081e-16,1.7549029282690583e-19,8.675498258151295e-18,5.153682066306305e-22,7.642952294001812e-15,2.0808336280689554e-19,3.76,0.0,0.7403029337607282,0.9999744937573288,1.2269975459116054e-06,1.2594265358314456e-09,0.00028923334427690284,0.0002892588663562067,3.4262086323460664e-15,9.53662791226759e-20,2.270793751575902e-05,7.289910699190032e-14,2.983635197016783e-11,1.7816689650231364e-08,1.883142021420804e-09,1.166768519348635e-06,3.0993851543863585e-07,3.6564154509781e-08,4.001277733961974e-14,1.1916876724516127e-06,1.5354568383844897e-12,1.512305309170354e-14,1.2877698482891176e-12,2.798289923365225e-11,9.453121237882359e-16,6.201711862035953e-15,8.80553327952969e-12,5.96303480402727e-14,1.8301454469276549e-09,4.0887292514873685e-10,2.044555624427821e-13,1.3862976306564683e-12,2.8132093879149587e-21,2.3358969927512128e-11,8.791538283553277e-13,2.209668118275784e-14,1.2598569339194535e-20,3.364788503607062e-20,3.9920567336340274e-21,2.450391428551344e-15,7.957850067302177e-22,4.753343249096857e-18,9.7820179901475e-22
0.00013954447324545277,0.4851864444348823,3.915692959147894e-10,1.1029036475322807e-11,4.139071602675624e-09,8.110615560755461e-08,0.0,0.0,1.645413149071027e-06,5.194640023272577e-09,2.7920170203112498e-08,6.377104408935838e-13,2.2409195193188212e-17,-1.1334481105039262e-28,1.578749331519257e-24,1.41498295586749e-16,5.278605175814089e-10,5.250593551119812e-11,1.0335035220495532e-20,1.5510515811216108e-23,2.163929079379767e-11,1.5682946719285387e-20,1.4137426540136632e-18,2.3526557960283886e-14,5.213814507054824e-15,2.5231665351322594e-12,9.828576156471004e-20,3.262158047290195e-16,5.743717513689039e-16,1.777386888547205e-19,8.97817265498873e-18,5.535633250201138e-22,8.011439813670521e-15,2.397035367363491e-19,3.76,0.0,0.7402892858084276,0.9999743577654493,1.2864584370869077e-06,1.3431828044460575e-09,0.00030277914249055455,0.0003028071656807305,3.586675803696675e-15,9.983386507247368e-20,2.2707934427575506e-05,7.637219778740755e-14,3.1544065636760723e-11,1.7826555673353932e-08,1.8842167580841335e-09,1.2242184271055457e-06,3.251724821441575e-07,3.656382495335056e-08,4.2001862646114294e-14,1.2479198786934636e-06,1.6366659779452598e-12,1.6589953881704133e-14,1.392275077348539e-12,2.800264577632495e-11,9.927214397754115e-16,6.5198965097273515e-15,9.243306395722629e-12,6.282880534137828e-14,1.9200153455746664e-09,4.090982702253802e-10,2.2479760520964518e-13,1.5755255574982764e-12,3.0845739885209797e-21,2.5403003708976124e-11,9.56164251718062e-13,2.3290159806006855e-14,1.3278338146778582e-20,3.547874494769028e-20,4.206470025621766e-21,2.6946566306715665e-15,8.386835306526915e-22,5.00943184893317e-18,1.0727154205301036e-21
0.00014578867590637996,0.4851876423769898,3.927308431362569e-10,1.1079064569057493e-11,4.139503434014459e-09,8.502842160001277e-08,0.0,0.0,1.7218360428818823e-06,5.693588220195255e-09,3.0528211340811334e-08,7.031279346004594e-13,2.3659716259839053e-17,-6.168977213118132e-29,1.6451544459081348e-24,1.4820927258653893e-16,5.305130614843427e-10,5.581537018569811e-11,1.137214537296669e-20,1.692573811600301e-23,2.3619092332569055e-11,1.711820733789057e-20,1.4592160124890704e-18,2.5309467183614112e-14,5.389984390793479e-15,2.7631719242078535e-12,1.0622572181393561e-19,3.607751203063047e-16,6.175312355221385e-16,1.7968514233587392e-19,9.27637942882321e-18,5.930947696055384e-22,8.380018924376983e-15,2.743767717338756e-19,3.76,0.0,0.7402756380652499,0.9999742217463901,1.3459248455909375e-06,1.4273939095284181e-09,0.00031632469026146625,0.00031635532976884026,3.747140008235429e-15,1.0430136843293048e-19,2.2707931338787705e-05,7.985060512999338e-14,3.3255442165010295e-11,1.78364492752267e-08,1.885294427281331e-09,1.281700982096468e-06,3.4041485940847853e-07,3.65634975905459e-08,4.400122526605e-14,1.3040371475699938e-06,1.7405339251338741e-12,1.8126146745614995e-14,1.5007342615955667e-12,2.8022629045095483e-11,1.040218423767798e-15,6.838914010558405e-15,9.68134044685275e-12,6.603315354135941e-14,2.0099223882606366e-09,4.093242464848692e-10,2.461188162821879e-13,1.780639233051796e-12,3.3685643647286374e-21,2.7516451403466535e-11,1.0357926859541001e-12,2.4485829138877273e-14,1.395935482469229e-20,3.731519321428372e-20,4.421317963204095e-21,2.9504247219491265e-15,8.816608106397294e-22,5.265990626971005e-18,1.1718016858802207e-21
0.00015203287856730715,0.4851888403084181,3.9389406845125677e-10,1.1129179306464269e-11,4.139946896340299e-09,8.896224014515197e-08,0.0,0.0,1.7982597299113475e-06,6.215968393346691e-09,3.325094839045467e-08,7.718214273408613e-13,2.4917840565055277e-17,-4.615526148222449e-28,1.7201181550118528e-24,1.5497309468562857e-16,5.328024124843413e-10,5.914595488992592e-11,1.246670136083904e-20,1.8493691995521413e-23,2.568553029690347e-11,1.8616595938823905e-20,1.5047974934217125e-18,2.7134037290289942e-14,5.563953112562965e-15,3.0147844251597613e-12,1.1447336824034946e-19,3.974693214566777e-16,6.610937145821723e-16,1.8137265796778484e-19,9.570885189761982e-18,6.339953104007459e-22,8.748692798660373e-15,3.1224420219785807e-19,3.76,0.0,0.7402619905310693,0.9999740857001921,1.405396938068024e-06,1.5119974542720251e-09,0.000329869987591883,0.00032990335839064766,3.907601245988214e-15,1.0876878920484824e-19,2.2707928249354987e-05,8.333439170201335e-14,3.4970273691318064e-11,1.7846373434610054e-08,1.886375345398247e-09,1.3392162781679298e-06,3.5566567200936816e-07,3.656317231865165e-08,4.601089293169217e-14,1.360039716348045e-06,1.8470609545347335e-12,1.9731823771192988e-14,1.6131476223870967e-12,2.804285390148173e-11,1.0878038971247414e-15,7.1587680252746e-15,1.0119636264487774e-11,6.924343590438962e-14,2.099866121184534e-09,4.095509223411204e-10,2.684210832369395e-13,2.0022465346523882e-12,3.665198492366357e-21,2.9697727983976276e-11,1.1179793071341315e-12,2.5683705690092717e-14,1.464162874608057e-20,3.915727806384277e-20,4.63660372612641e-21,3.2176808426832876e-15,9.247174365842967e-22,5.52302309785674e-18,1.2754964565109544e-21
