Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62)
1.1770176737049126e-06,0.9347193293582814,0.001102890298235846,0.0005042207333020194,0.0008244597879761925,0.0037839770478785124,0.0,0.0,0.00011944151443330829,4.6534888267526747e-07,0.0005571116892236016,1.5818659569712053e-07,1.523346175370854e-07,4.52804210502196e-12,2.4087033304453502e-09,1.982764800162267e-07,1.0224961927677393e-06,3.2244859042991544e-07,1.0374538799347916e-06,6.115241055217285e-08,0.0006877801917009487,1.3605427331508587e-08,1.0203776824025562e-08,2.465815143990102e-10,4.185467530231426e-11,9.839523004733473e-06,2.830893902808611e-07,2.822337698251016e-08,1.2737155730489793e-13,2.8985643610821465e-13,3.770903866819142e-10,8.00985461450051e-12,1.568130708558085e-07,2.1060628116246907e-11,3.76,0.0,0.21244941177619597,0.9943810863754731,0.0020773560022708214,1.0585595326620085e-07,0.3741004669257051,0.37778096189844146,8.623974618122497e-07,4.213548061364989e-09,0.0029700544005909204,0.0004590404692586462,0.0008477499593983591,6.901538742505738e-05,4.6913705161312425e-06,0.0016898666128872073,0.003907827986089681,0.022799376554586456,0.00040984864311761817,0.00023518090811973204,5.504556265246386e-06
1.1862674468105062e-06,0.935020642068964,0.0011231559436550812,0.000519971151937003,0.0008422210949641113,0.0038587770416441403,0.0,0.0,0.00012022841287192875,4.7083814350123343e-07,0.0005783300838653109,1.6649181445805736e-07,1.5629530851435246e-07,4.899691806143917e-12,2.5582594843210314e-09,2.070669197623613e-07,1.0569115559653125e-06,3.321635060538467e-07,1.0892035300068847e-06,6.322531548851782e-08,0.0006971885936799337,1.3829224877963118e-08,1.0706779712325145e-08,2.616824555101515e-10,4.3318260386944824e-11,1.0383627669505162e-05,2.885415122434885e-07,2.9623097130178688e-08,1.3677392514533241e-13,3.0971053786315865e-13,4.01893185693014e-10,8.355411994119678e-12,1.6077486257187182e-07,2.2265379531214642e-11,3.76,0.0,0.2106226554100347,0.9943086094695589,0.0021363829784518404,1.0940967945281058e-07,0.3756805164679882,0.3794532034548717,8.660444488162104e-07,4.231413209309443e-09,0.0029698381497855445,0.00047176973113082144,0.0008742288169861204,7.004545593720484e-05,4.758763315274649e-06,0.0017237960233172048,0.0039892192239198414,0.022913957081680803,0.0004213908474526547,0.00023811634705808547,5.620016051577616e-06
1.1955172199160997e-06,0.9353199485522082,0.0011437072167224539,0.0005361433822167518,0.0008602871464912257,0.003934558132251712,0.0,0.0,0.00012101853663483184,4.763454360496726e-07,0.0006001966935121171,1.7520745059564443e-07,1.6034371250790725e-07,5.300399308353295e-12,2.7165761798531735e-09,2.1621654704362617e-07,1.0923193772560953e-06,3.421459848885936e-07,1.143196533834891e-06,6.535418899860437e-08,0.0007066410969188274,1.4055272135384e-08,1.1233421851148095e-08,2.776182953446078e-10,4.4826571607737945e-11,1.0954782715827579e-05,2.940701916750592e-07,3.10849880771886e-08,1.4681010274527436e-13,3.3082397167267257e-13,4.2825971753930495e-10,8.714043828455344e-12,1.648122945443869e-07,2.3533232253575083e-11,3.76,0.0,0.20880892139504856,0.9942344508255673,0.0021967327127173737,1.1305470061381226e-07,0.37724441223017524,0.3811112458727115,8.696541712960731e-07,4.249096431286962e-09,0.0029696168802242095,0.0004847721868176177,0.0009013372953015372,7.108584419315451e-05,4.826842638161346e-06,0.0017582172631108756,0.004071808681712799,0.023028277537301873,0.00043318526799727383,0.0002410611149442943,5.737330206359654e-06
1.2047669930216933e-06,0.9356172707869512,0.0011645467327238272,0.0005527470578159367,0.0008786620568057502,0.004011327821333511,0.0,0.0,0.00012181200072968432,4.818709824610139e-07,0.0006227267585091065,1.8435261041138672e-07,1.6448167688359446e-07,5.732333420460261e-12,2.8841404084675217e-09,2.2573876695475251e-07,1.1287474138134418e-06,3.5240415051715207e-07,1.1995164918311156e-06,6.754016865316661e-08,0.000716137406894368,1.42835981146999e-08,1.1784758111127182e-08,2.9443116885360757e-10,4.6380959869261556e-11,1.1554184661526008e-05,2.996761731567759e-07,3.261149656036101e-08,1.5751957859814704e-13,3.5327037679338415e-13,4.562847259645774e-10,9.086173729517228e-12,1.689263576408687e-07,2.4867281917822093e-11,3.76,0.0,0.20700808865923317,0.9941585783661144,0.0022584282961429216,1.1679280763563232e-07,0.3787922199778091,0.38275519152945475,8.732267812386952e-07,4.266598485616357e-09,0.0029693904961582284,0.0004980522113590732,0.0009290861711728216,7.21365714883869e-05,4.895610445721946e-06,0.0017931356618992058,0.004155607801388298,0.023142359090609722,0.0004452360518454613,0.00024401514197705252,5.856515613272781e-06
1.2140167661272868e-06,0.9359126306375566,0.0011856770749212923,0.0005697919890028529,0.0008973499614059099,0.004089093583847701,0.0,0.0,0.00012260891900476217,4.874150157907539e-07,0.0006459357814063877,1.9394723597055096e-07,1.687110886534489e-07,6.197817302956549e-12,3.0614648403542926e-09,2.3564743568223777e-07,1.1662243669797374e-06,3.629464260915919e-07,1.2582496416553086e-06,6.978440558451368e-08,0.0007256772353440086,1.4514232735101044e-08,1.2361887598632142e-08,3.121652001719454e-10,4.7982824795726114e-11,1.218307628324771e-05,3.053601934886385e-07,3.4205151950393644e-08,1.6894417835798203e-13,3.771273173052657e-13,4.860684351026849e-10,9.472236088218516e-12,1.7311804400970928e-07,2.627077016194176e-11,3.76,0.0,0.2052200370999636,0.9940809595590719,0.002321493110178542,1.2062582704495113e-07,0.38032400400533944,0.3843851418930644,8.76762427238373e-07,4.283920114396987e-09,0.002969158900480584,0.0005116142175280759,0.0009574863310612317,7.319765340371931e-05,4.965068460961584e-06,0.0018285565825567006,0.004240628024853203,0.02325622310436365,0.0004575473851781276,0.00024697836188676255,5.977588885149477e-06
1.2232665392328803e-06,0.9362060498544097,0.0012071007922601173,0.0005872881644382749,0.0009163550158426754,0.004167862863611982,0.0,0.0,0.00012340940409106519,4.929777797504261e-07,0.0006698395297542631,2.0401213945795158e-07,1.7303387554359531e-07,6.699338878595525e-12,3.2490890951657577e-09,2.459568740197861e-07,1.2047799236946464e-06,3.7378154658694116e-07,1.3194849262451968e-06,7.20880643371307e-08,0.0007352603004431297,1.4747206834762648e-08,1.2965955363291788e-08,3.308665943333968e-10,4.96336169075375e-11,1.2842748113857508e-05,3.1112298090419476e-07,3.586856841090892e-08,1.811282026817516e-13,4.024764678474411e-13,5.177168472132785e-10,9.872676211696197e-12,1.7738834657760994e-07,2.7747091318453242e-11,3.76,0.0,0.20344464758300568,0.9940015614155977,0.0023859508269380167,1.2455562227003267e-07,0.3818398271413841,0.3860011975306263,8.80261254508956e-07,4.3010620435748745e-09,0.002968921994722005,0.0005254626549019305,0.0009865487697702728,7.42691016838499e-05,5.03521816123428e-06,0.0018644854202863202,0.004326880789110984,0.023369891137832347,0.0004701234925037553,0.0002499507119536827,6.100566345637003e-06
1.2325163123384739e-06,0.9364975500744745,0.0012288203970205512,0.0006052457529383756,0.0009356813944725503,0.004247643068722081,0.0,0.0,0.00012421356734281314,4.985595284419193e-07,0.0006944540388736973,2.1456903886351335e-07,1.7745200711756433e-07,7.2395618995233345e-12,3.4475810702393338e-09,2.5668188123222783e-07,1.244444799882555e-06,3.849185715896077e-07,1.3833140631285553e-06,7.44523227047631e-08,0.0007448863269885142,1.4982552181150098e-08,1.3598154162878301e-08,3.5058373336215916e-10,5.1334839902892965e-11,1.3534539974843742e-05,3.169652542671671e-07,3.7604447081939126e-08,1.9411857365751413e-13,4.2940380668804034e-13,5.513420551724243e-10,1.0287950454927835e-11,1.8173825852856502e-07,2.929979939596743e-11,3.76,0.0,0.20168180194174132,0.9939203504883438,0.0024518254093470406,1.2858409495898636e-07,0.38333975075417687,0.38760345811701663,8.837234048963929e-07,4.3180249830108475e-09,0.002968679679043024,0.0005396020088772549,0.001016284589027201,7.535092411412328e-05,5.106060770396629e-06,0.001900927601674916,0.004414377521223453,0.02348338494967029,0.00048296863584716085,0.00025293213302644406,6.225464010423319e-06
1.2417660854440674e-06,0.9367871528218101,0.0012508383624140384,0.0006236751051990491,0.0009553332891593958,0.004328441566854172,0.0,0.0,0.00012502151877632513,5.04160526085021e-07,0.00071979561459928,2.256405950454849e-07,1.8196749595849542e-07,7.82133770868381e-12,3.6575383286054074e-09,2.6783774927454665e-07,1.2852507858809878e-06,3.963668986449298e-07,1.4498316150253848e-06,7.687837155370487e-08,0.0007545550465881657,1.5220301480869763e-08,1.4259726286954052e-08,3.7136727696602664e-10,5.308805304914599e-11,1.4259842543852009e-05,3.2288772224992077e-07,3.9415578286228756e-08,2.0796499040279036e-13,4.579998163275265e-13,5.870625703472928e-10,1.0718526346124309e-11,1.8616877276413825e-07,3.093261536230854e-11,3.76,0.0,0.19993138297660892,0.9938372928698386,0.002519141111145391,1.3271318635716144e-07,0.38482383475721155,0.38919202244358686,8.871490168917259e-07,4.334809626550794e-09,0.0029684318522290812,0.0005540367996268888,0.0010467049959333723,7.64431243955482e-05,5.177597250842706e-06,0.0019378885837188144,0.004503129633122926,0.023596726500757184,0.0004960871138850931,0.00025592256954092783,6.352297568025485e-06
1.251015858549661e-06,0.9370748795080466,0.0012731571201234733,0.0006425867554788974,0.0009753149079242915,0.004410265680450381,0.0,0.0,0.00012583336700728643,5.097810467380586e-07,0.0007458808359918189,2.3725045022069446e-07,1.8658239891388305e-07,8.447717735090187e-12,3.8795895491059845e-09,2.794402773726506e-07,1.327230793993927e-06,4.081362771895819e-07,1.5191350617481669e-06,7.936741463201839e-08,0.0007642661978575535,1.5460488389028254e-08,1.495196544068264e-08,3.93270268069368e-10,5.489487368882627e-11,1.502009895741842e-05,3.288910824937631e-07,4.130484375659636e-08,2.227200944604298e-13,4.88359691834746e-13,6.250036665036287e-10,1.116488270535691e-11,1.9068088134478072e-07,3.2649434740533916e-11,3.76,0.0,0.19819327445475815,0.9937523541910521,0.0025879224767380075,1.3694487874592347e-07,0.3862921376150928,0.3907669884268654,8.905382256445556e-07,4.351416652098106e-09,0.002968178411689042,0.000568771580997506,0.0010778213012799774,7.75457020181029e-05,5.249828295422175e-06,0.001975373852819215,0.004593148516273082,0.023709937956997554,0.0005094832610273821,0.00025892196953949644,6.481082360140436e-06
1.2602656316552545e-06,0.9373607514328228,0.0012957790577871617,0.0006619914232380598,0.0009956304735424428,0.004493122681786677,0.0,0.0,0.00012664921918640817,5.154213740115139e-07,0.0007727265580176186,2.494232679327875e-07,1.912988184067117e-07,9.121966764495165e-12,4.11439604101759e-09,2.915057869725192e-07,1.3704189082560818e-06,4.2023682309575424e-07,1.5913248734076071e-06,8.192066836441909e-08,0.0007740195266223522,1.5703147518061354e-08,1.567621869020443e-08,4.163482434369935e-10,5.675697986536817e-11,1.5816806448925325e-05,3.349760207510876e-07,4.327521888245494e-08,2.384396456652953e-13,5.205835571143598e-13,6.652977404142804e-10,1.1627509755857925e-11,1.9527557491195445e-07,3.4454335529474636e-11,3.76,0.0,0.19646736110992244,0.9936654996201599,0.0026581943408897904,1.4128119694510817e-07,0.38774471634960195,0.3923284531172788,8.938911629770067e-07,4.3678467216884496e-09,0.0029679192534491873,0.0005838109393466104,0.0011096449177256942,7.865865213236881e-05,5.322754319244007e-06,0.002013388923747075,0.0046844455361768214,0.023823041692077294,0.0005231614464423528,0.00026193028469056887,6.611833361558358e-06
1.269515404760848e-06,0.9376447897841802,0.0013187065164262414,0.0006819000147299845,0.0010162842220861569,0.004577019787922422,0.0,0.0,0.0001274691809334883,5.210818007744764e-07,0.0008003499141914276,2.6218477455096745e-07,1.961189038170299e-07,9.847577028998235e-12,4.362653325639707e-09,3.040511370643527e-07,1.414850436496204e-06,4.326790338552616e-07,1.666504584930627e-06,8.453936163256557e-08,0.0007838147861277443,1.5948314445992697e-08,1.643388847097298e-08,4.4065934965368414e-10,5.867611307376508e-11,1.6651518021750645e-05,3.4114321000940603e-07,4.532977497344094e-08,2.5518270920465e-13,5.547766893033182e-13,7.080846898566472e-10,1.2106909227413709e-11,1.9995384209083425e-07,3.635158646070356e-11,3.76,0.0,0.1947535286425066,0.9935766938615072,0.00272998182825888,1.457242098814955e-07,0.3891816265459925,0.39387651270789426,8.972079573982166e-07,4.384100481566936e-09,0.0029676542721488977,0.0005991594923176167,0.0011421873578327966,7.978196541953788e-05,5.396375451368653e-06,0.0020519393385771507,0.004777032026729529,0.023936060290173762,0.0005371260730252178,0.00026494747030853145,6.7445651596395625e-06
1.2787651778664416e-06,0.937927015638915,0.0013419417878153643,0.0007023236245431541,0.0010372804014129313,0.004661964155531004,0.0,0.0,0.00012829335626988374,5.267626288538149e-07,0.0008287683191799741,2.7556180235338197e-07,2.010448529382158e-07,1.0628283161206736e-11,4.6250927873782445e-09,3.17093739888328e-07,1.4605619647895284e-06,4.454738044330363e-07,1.7447808718967059e-06,8.722473554050424e-08,0.0007936517372543364,1.6196025724081188e-08,1.722643466044157e-08,4.662644647385629e-10,6.065408114152878e-11,1.752584415752709e-05,3.4739330959733793e-07,4.7471681537948174e-08,2.730118546484182e-13,5.910497514925869e-13,7.535123097064322e-10,1.2603594451247535e-11,2.047166688733755e-07,3.8345655604116123e-11,3.76,0.0,0.19305166371989288,0.9934859011547751,0.002803310352763108,1.502760322256852e-07,0.39060292235951977,0.3954112625431839,9.004887341193621e-07,4.400178562267809e-09,0.002967383361041621,0.0006148218875517108,0.0011754602319582544,8.09156279598438e-05,5.470691526391749e-06,0.0020910306655908782,0.004870919284416192,0.024049016548616395,0.000551381576308163,0.00026797348537397313,6.8792919333563855e-06
1.2880149509720351e-06,0.9382074499628883,0.0013654871117965396,0.0007232735370897034,0.001058623269597714,0.004747962875611042,0.0,0.0,0.00012912184754940755,5.324641687259324e-07,0.0008579994713629204,2.8958233425094397e-07,2.0607891351240681e-07,1.1468078060713482e-11,4.902483396921872e-09,3.306515770285373e-07,1.507591414391321e-06,4.5863244382080885e-07,1.826263627697957e-06,8.997804316502527e-08,0.0008035301487407417,1.6446318883814648e-08,1.805537671647935e-08,4.932273256886081e-10,6.269276124550022e-11,1.844145455936913e-05,3.5372696427266036e-07,4.9704208574203046e-08,2.919933677827966e-13,6.295190339684554e-13,8.017367068544859e-10,1.3118090445769551e-11,2.0956503798154902e-07,4.044121933458221e-11,3.76,0.0,0.1913616539769639,0.9933930852743706,0.0028782056167742437,1.5493882609979762e-07,0.3920086565222221,0.3969327971278132,9.037336150692616e-07,4.416081578696725e-09,0.002967106411991438,0.0006308028013352024,0.001209475245996372,8.205962109947443e-05,5.545702075922651e-06,0.0021306684981477926,0.004966118562350925,0.024161933480494092,0.0005659324233108474,0.00027100829255423723,7.016027431902393e-06
1.2972647240776287e-06,0.9384861136112922,0.001389344673536077,0.0007447612280377737,0.0010803170933084217,0.00483502296807772,0.0,0.0,0.00012995475538766545,5.381867392009827e-07,0.0008880613553480145,3.0427555020906147e-07,2.1122338484978636e-07,1.2371229722868984e-11,5.195633509177406e-09,3.447432159016451e-07,1.5559781012453044e-06,4.7216669232319436e-07,1.9110660420275786e-06,9.28005492906964e-08,0.0008134497974128624,1.6699232443206043e-08,1.8922295882882648e-08,5.216146622615122e-10,6.479410307022364e-11,1.940007992986422e-05,3.6014480329254723e-07,5.203072887135301e-08,3.121974761423118e-13,6.703067041653849e-13,8.529227346927543e-10,1.3650933992551822e-11,2.14499928210561e-07,4.264317167239307e-11,3.76,0.0,0.1896833880168441,0.9932982095290421,0.0029546936101346017,1.5971480285845804e-07,0.3933988803499575,0.3984412101354545,9.069427189105706e-07,4.431810130215766e-09,0.0029668233154693936,0.0006471069371810915,0.001244244198969541,8.321392131602627e-05,5.621406319961706e-06,0.0021708584535251804,0.005062641064157538,0.02427483431720615,0.0005807831113300416,0.0002740518582242767,7.154784952871668e-06
1.3065144971832222e-06,0.9387630273288744,0.0014135166007246901,0.0007667983656843772,0.0011023661461238127,0.0049231513762339725,0.0,0.0,0.00013079217858985096,5.439306670994184e-07,0.0009189722444371344,3.196718754264697e-07,2.164806195366532e-07,1.3342299082111053e-11,5.505392738698948e-09,3.5938782664674787e-07,1.6057627981624475e-06,4.860887396098698e-07,1.9993046807005218e-06,9.569353012935114e-08,0.000823410468419899,1.6954805912347644e-08,1.98288374633304e-08,5.51496337324761e-10,6.696013211375339e-11,2.0403513783559677e-05,3.6664743946616706e-07,5.445472031786943e-08,3.336985892016674e-13,7.135410655195319e-13,9.072444479343153e-10,1.4202673701865219e-11,2.1952231375189073e-07,4.495663401048402e-11,3.76,0.0,0.1880167554118586,0.99320123676172,0.0030328006089905156,1.6460622494555572e-07,0.3947736437497119,0.3999365944176275,9.101161610565948e-07,4.447364800731244e-09,0.0029665339605567695,0.0006637390243435878,0.0012797789804636687,8.437850008256818e-05,5.6978031581804355e-06,0.002211606171725685,0.0051604979376899,0.02438774251095309,0.0005959381666671422,0.0002771041524878023,7.295577320011758e-06
1.3157642702888157e-06,0.9390382117501153,0.0014380049607208667,0.0007893968122654465,0.0011247747067928537,0.005012354961121254,0.0,0.0,0.00013163421407701937,5.496962869207471e-07,0.0009507507030398493,3.358030303321017e-07,2.2185302523743951e-07,1.4386158924466876e-11,5.83265391541342e-09,3.74605199422855e-07,1.6569877997671318e-06,5.004112435690653e-07,2.0910995668093515e-06,9.865827302381856e-08,0.0008334119554771053,1.721307979817706e-08,2.0776713165111738e-08,5.82945494115303e-10,6.919295314692549e-11,2.1453614293608012e-05,3.73235468189838e-07,5.697976821439116e-08,3.565755542599428e-13,7.5935682540875e-13,9.648855785511176e-10,1.4773870067094693e-11,2.2463316349599727e-07,4.7386965241660754e-11,3.76,0.0,0.18636164670471062,0.9931021293496042,0.0031125531744371298,1.69615407829297e-07,0.39613299522718776,0.40141904201256706,9.132540536887442e-07,4.462746158784444e-09,0.0029662382349448955,0.0006807038162643387,0.001316091567904917,8.555332373038878e-05,5.774891161109032e-06,0.002252917314252576,0.005259700268590908,0.02450068173716367,0.0006114021432923057,0.00028016514919871265,7.438416860554834e-06
1.3250140433944093e-06,0.939311687399361,0.001462811757637724,0.0008125686251996794,0.0011475470574347421,0.005102640495749824,0.0,0.0,0.00013248095681086527,5.554839405043743e-07,0.0009834155890310638,3.5270208246271706e-07,2.2734306659609012e-07,1.5508013926260836e-11,6.178355123512841e-09,3.904157621203329e-07,1.7096969903091425e-06,5.151473499991898e-07,2.1865742632174095e-06,1.0169607613569252e-07,0.0008434540611152893,1.7474095608408144e-08,2.1767703513928712e-08,6.160387107725134e-10,7.149475383228676e-11,2.255230617216181e-05,3.7990946646497883e-07,5.96095675879538e-08,3.809119291262676e-13,8.078953723610906e-13,1.0260400336312404e-09,1.5365095507331137e-11,2.2983344031456712e-07,4.993977229929204e-11,3.76,0.0,0.1847179534098761,0.993000849204504,0.003193978150968909,1.7474472201809664e-07,0.3974769818946844,0.4028886441541201,9.163565057746685e-07,4.477954757645373e-09,0.002965936024932366,0.0006980060889491426,0.001353194023674376,8.67383533105063e-05,5.852668561236136e-06,0.002294797562852436,0.005360259073689048,0.02461367589685442,0.0006271796214439648,0.0002832348259827915,7.583315382132116e-06
1.3342638165000028e-06,0.9395834746909125,0.0014879389293736545,0.0008363260582626901,0.0011706874816787732,0.005194014659208581,0.0,0.0,0.00013333249971703016,5.612939766824088e-07,0.001016986056049228,3.7040350028581684e-07,2.3295326724247318e-07,1.6713421878545685e-11,6.543481826450793e-09,4.0684059849256444e-07,1.7639359144411888e-06,5.303107131770751e-07,2.285855956390408e-06,1.0480824811695138e-07,0.0008535365969370559,1.7737895854578634e-08,2.2803660341048202e-08,6.508561625263582e-10,7.386780850902212e-11,2.3701582584033098e-05,3.8666999189913106e-07,6.234792550436445e-08,4.067962727983682e-13,8.593050627094968e-13,1.0909124159752127e-09,1.5976934397418205e-11,2.3512410032219196e-07,5.2620921125153373e-11,3.76,0.0,0.18308556801521597,0.9928973577734305,0.003277102664730248,1.7999659515986975e-07,0.3988056494792803,0.4043454912806739,9.194236230870762e-07,4.492991135409635e-09,0.0029656272154303244,0.0007156506392739467,0.0013910984920573605,8.793354445402608e-05,5.93113324402633e-06,0.0023372526182249913,0.005462185294231611,0.024726749118917875,0.0006432752061625035,0.0002863131642596617,7.730284149277542e-06
1.3435135896055964e-06,0.9398535939290684,0.0015133883445871495,0.0008606815626879006,0.0011942002627432773,0.005286484030654537,0.0,0.0,0.00013418893360697071,5.671267509243187e-07,0.0010514815557315445,3.889432090342085e-07,2.386862119097569e-07,1.8008316159322516e-11,6.929069081046805e-09,4.23901466713965e-07,1.819751851062701e-06,5.459155173430616e-07,2.3890755415665827e-06,1.0799610776525178e-07,0.000863659383879763,1.800452405416559e-08,2.3886509344043395e-08,6.874817919427481e-10,7.63144821503703e-11,2.49035070930531e-05,3.935175816903696e-07,6.519876337529024e-08,4.3432245541381427e-13,9.13741516865618e-13,1.159718568268013e-09,1.6609983084712695e-11,2.4050609211739007e-07,5.5436548078312984e-11,3.76,0.0,0.18146438398380596,0.9927916160394537,0.0033619541215604764,1.8537351422730107e-07,0.4001190423313319,0.4057896730441148,9.224555082232795e-07,4.5078558150985435e-09,0.0029653116899661662,0.0007336422832189654,0.001429817196024055,8.913884723143894e-05,6.010282738860903e-06,0.0023802881986998642,0.005565489788953745,0.02483992576233564,0.0006596935257568877,0.0002894001492649799,7.879333859527669e-06
1.35276336271119e-06,0.940122065308117,0.0015391617996163105,0.0008856477881905263,0.0012180896814529033,0.005380055083182276,0.0,0.0,0.00013505034709842135,5.729826249733218e-07,0.0010869218398825242,4.083586486204543e-07,2.445445486689596e-07,1.9399029518222237e-11,7.336203843767446e-09,4.4162081837037655e-07,1.8771938903315455e-06,5.619764991449488e-07,2.4963677092644526e-06,1.1126098366273258e-07,0.0008738222524851599,1.827402473171837e-08,2.5018252722326408e-08,7.260034876490892e-10,7.883723450016858e-11,2.6160215640484822e-05,4.0045275159545923e-07,6.81661192564348e-08,4.635899888487955e-13,9.713679253803883e-13,1.2326861416797486e-09,1.726484989180024e-11,2.45980356002907e-07,5.83930717991411e-11,3.76,0.0,0.1798542957559812,0.9926835845228458,0.0034485602048275623,1.908780277916765e-07,0.40141720343329557,0.4072212783188198,9.254522606254919e-07,4.5225493047625565e-09,0.0029649893306820606,0.0007519858540297707,0.0014693624338382794,9.035420601095848e-05,6.0901142099080936e-06,0.0024239100388800156,0.00567018332698273,0.024953230418312274,0.0006764392302030719,0.00029249577007285925,8.03047461912565e-06
1.3620131358167834e-06,0.9403889089122884,0.001565261015343649,0.0009112375839109286,0.001242360014193542,0.00547473417757377,0.0,0.0,0.00013591682653448845,5.788619664743988e-07,0.0011233269625721821,4.2868883370132757e-07,2.505309912871635e-07,2.0892319240987167e-11,7.766027372317066e-09,4.600218178877197e-07,1.9363130139459203e-06,5.785089710847142e-07,2.607871033126105e-06,1.1460421379817989e-07,0.0008840250431756544,1.8546443418958383e-08,2.620097188863034e-08,7.665132719849614e-10,8.143862439529589e-11,2.7473918554754136e-05,4.0747599488215815e-07,7.125415013297483e-08,4.947043794413263e-13,1.0323553649532872e-12,1.3100551897635785e-09,1.7942155104390353e-11,2.5154782318525483e-07,6.149720554269482e-11,3.76,0.0,0.17825519875159804,0.9925732232824994,0.0035369488730447878,1.9651274838786318e-07,0.4027001744088889,0.4086403952106823,9.28413976601897e-07,4.537072097588155e-09,0.00296466001834189,0.0007706862003042515,0.001509746575491222,9.157955931600238e-05,6.1706244469295016e-06,0.002468123888251668,0.005776276580576912,0.025066687912325993,0.0006935169894730273,0.0002956000196185036,8.183715918337916e-06
1.371262908922377e-06,0.9406541447156521,0.001591687634006882,0.0009374639992735131,0.001267015530804247,0.005570527555929168,0.0,0.0,0.0001367884559014169,5.847651485938304e-07,0.001160717282160116,4.499744159643169e-07,2.566483217161714e-07,2.249539376381376e-11,8.219737725733577e-09,4.791283624046282e-07,1.997162178799095e-06,5.955288460138596e-07,2.7237280590926926e-06,1.1802714517242061e-07,0.0008942676065371404,1.882182665379397e-08,2.7436830257549915e-08,8.091074980457775e-10,8.412131428091339e-11,2.8846902591674034e-05,4.1458778126611806e-07,7.446713418822582e-08,5.277775044254109e-13,1.0968831245459698e-12,1.3920787885340651e-09,1.8642530943596574e-11,2.5720941495347566e-07,6.47559699958799e-11,3.76,0.0,0.17666698937250833,0.9924604919176363,0.0036271483572646065,2.022803549730188e-07,0.40396799553259904,0.41004711106617175,9.313407493485112e-07,4.551424672008254e-09,0.0029643236323393207,0.0007897481840043803,0.0015509820589570367,9.281483968193041e-05,6.2518098560295455e-06,0.002512935509760513,0.005883780117698972,0.025180323306092108,0.0007109314917932665,0.00029871289472103936,8.339066606393325e-06
1.3805126820279705e-06,0.9409177925819714,0.0016184432159565638,0.0009643402847572888,0.0012920604924055465,0.005667441335179233,0.0,0.0,0.00013766531674507256,5.906925496301513e-07,0.0011991134632416186,4.722577487101626e-07,2.6289939271868397e-07,2.4215940810387583e-11,8.698592366245279e-09,4.989651020946076e-07,2.0597964041097863e-06,6.130526627252643e-07,2.844085395907562e-06,1.2153113338682386e-07,0.0009045498036082992,1.9100221978197958e-08,2.8728076112195223e-08,8.538870566111276e-10,8.688807492552825e-11,3.0281533004242017e-05,4.2178855583287275e-07,7.780947305129704e-08,5.629280137804355e-13,1.1651390417493594e-12,1.4790236836226633e-09,1.9366621521792805e-11,2.629660418371436e-07,6.817670659291855e-11,3.76,0.0,0.1750895650052477,0.9923453495698289,0.00371918715824395,2.0818359548159953e-07,0.40522070573955243,0.41144151248142835,9.342326689718865e-07,4.565607491816272e-09,0.002963980050698335,0.0008091766783917521,0.001593081386267284,9.405997351215949e-05,6.333666450355519e-06,0.0025583506783540375,0.005992704394423296,0.025294161899434904,0.000728687441831772,0.00030183439610652823,8.496534866055786e-06
1.389762455133564e-06,0.9411798722645082,0.001645529236361486,0.0009918798925741166,0.0013174991491636022,0.0057654815004803866,0.0,0.0,0.0001385474880861911,5.966445526164362e-07,0.0012385364785119474,4.955829538073695e-07,2.6928713063938554e-07,2.6062157127259132e-11,9.20391086620339e-09,5.195574609430652e-07,2.1242728621307774e-06,6.31097612691545e-07,2.9690938069410505e-06,1.251175422148093e-07,0.0009148715061762762,1.9381677934894905e-08,3.0077045549952264e-08,9.00957593474405e-10,8.974179034301189e-11,3.178025564099181e-05,4.290787379454607e-07,8.128569401928272e-08,6.002817593264627e-13,1.2373198495462314e-12,1.5711709654194237e-09,2.0115082781221868e-11,2.688186027436452e-07,7.176709134375301e-11,3.76,0.0,0.173522824023935,0.9922277549253257,0.003813094043375167,2.1422528947921404e-07,0.406458342635756,0.4128236853113952,9.370898225126631e-07,4.579621006283933e-09,0.002963629150081374,0.0008289765658859213,0.0016360571194012834,9.531488093378042e-05,6.416189840756247e-06,0.002604375179489785,0.006103059747177458,0.025408229232063873,0.0007467895588122732,0.00030496452843114147,8.656128187841894e-06
