Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47)
2.559999936293724e-09,0.7528494336601561,8.978136093786826e-10,8.807198761141264e-13,2.2196528561103754e-10,7.639281121048582e-12,0.0,0.0,3.028533998222492e-08,8.663276427388117e-14,1.3868873784792331e-14,1.6549263094427317e-22,2.099721017912206e-20,1.2913824532963536e-33,3.0465717977590058e-25,6.971477142946109e-20,9.109151915739752e-22,1.4318505292486006e-20,1.2018005571676592e-24,1.0342849996967611e-23,1.2092304592365929e-11,3.564378074766222e-19,1.0944690863154176e-22,3.700872581552451e-34,6.670230858015353e-28,6.747184110872286e-22,6.1504682053663804e-18,1.227808050695893e-28,6.17755979725019e-46,1.065735224649911e-37,2.969190568635327e-29,4.761757364922103e-26,2.288368330922097e-19,3.7705476697393906e-34,3.76,0.0,0.7894118709441357,0.9990456206553994,9.674533278355093e-13,1.7850413908381806e-25,0.0001118840297968928,0.00011188406279433123,8.773986269843437e-12,5.999075447997918e-15,0.0009543488362455655,3.2469922667523282e-15,2.7931741916912253e-16,2.8640290142170086e-08,7.457321421983558e-10,1.0879560777250279e-10,7.984149005425533e-10,4.484125700929499e-06,1.5435130809862372e-14,2.2202948679323403e-10
2.6143063103628165e-09,0.7528497620690098,9.375094118864514e-10,9.379271460988274e-13,2.314811711515108e-10,8.14441904216757e-12,0.0,0.0,3.092769558758659e-08,9.034661724939445e-14,1.4770271451793532e-14,1.8016775108903157e-22,2.2835156932342222e-20,1.384653374512242e-33,3.1834395952759707e-25,7.43434283029898e-20,1.0102293205375924e-21,1.5575139523847517e-20,1.287477609079309e-24,1.1073881028995439e-23,1.2610775369112975e-11,3.795111635715801e-19,1.1904273903356996e-22,4.370389844101857e-34,7.547108439303819e-28,7.492939732595602e-22,6.551492468090443e-18,1.365829335093588e-28,7.755768863039094e-46,1.2102591317458572e-37,3.301174470237132e-29,5.267398046108059e-26,2.4884537504104713e-19,4.378567084805286e-34,3.76,0.0,0.7894094494715808,0.9990454536303025,1.0303303207904337e-12,2.021175065638801e-25,0.00011425729800407542,0.00011425733232148085,9.055051155126505e-12,6.230623814222256e-15,0.0009545152094050723,3.3952342603987346e-15,2.923581293868987e-16,2.921378849815711e-08,7.74774327231314e-10,1.1553879796183354e-10,8.319965418027258e-10,4.579237544615495e-06,1.6100586718931476e-14,2.3154830610909164e-10
2.6686126844319087e-09,0.7528500904769825,9.781027681625129e-10,9.97598462543297e-13,2.411967935853437e-10,8.6716552031611e-12,0.0,0.0,3.157005115462764e-08,9.413839716454108e-14,1.5709902601778066e-14,1.9580600461744475e-22,2.4791157494533536e-20,1.4828331038511797e-33,3.3234672115182245e-25,7.917686300264256e-20,1.1180160887617108e-21,1.6912844094153052e-20,1.3775955247260976e-24,1.1842335331956498e-23,1.3140128666495516e-11,4.035552837867295e-19,1.2925676193662614e-22,5.143550842626508e-34,8.517736256386665e-28,8.303187196350687e-22,6.969638082219466e-18,1.5160861854608655e-28,9.69233294085029e-46,1.3708251374893229e-37,3.662452283288821e-29,5.81424129328521e-26,2.7013669341225606e-19,5.069282413245694e-34,3.76,0.0,0.7894070280064291,0.9990453084149383,1.0958742679823846e-12,2.2827707515389307e-25,0.00011663055891886231,0.00011663059457971135,9.337767424218057e-12,6.465576992131526e-15,0.0009546597726297389,3.5473421551379893e-15,3.057328241356993e-16,2.9785944877166133e-08,8.042564907417406e-10,1.2254155070002225e-10,8.662431800439e-10,4.674348896680534e-06,1.6780344668632196e-14,2.4126688673219527e-10
2.722919058501001e-09,0.7528504188840748,1.0195954265333326e-09,1.0597875361803596e-12,2.511121562875665e-10,9.22148406425629e-12,0.0,0.0,3.221240671814106e-08,9.800810328797531e-14,1.6688561269797305e-14,2.1244949522203386e-22,2.687015762938171e-20,1.5861002864192606e-33,3.4666598014173965e-25,8.421987046281115e-20,1.2348056675688373e-21,1.8335045411328984e-20,1.4723283267845654e-24,1.2649540234338186e-23,1.3680364460356642e-11,4.2858983791259004e-19,1.401150486682002e-22,6.033809802618976e-34,9.589927937912458e-28,9.182016956878148e-22,7.405267898560552e-18,1.6793862885365948e-28,1.2058877998465777e-45,1.5488369847854275e-37,4.05495722788064e-29,6.404654960303606e-26,2.927643251387494e-19,5.8519514605646776e-34,3.76,0.0,0.7894046065486802,0.9990451821502676,1.1641405691813422e-12,2.571977314968594e-25,0.00011900381254134848,0.0001190038495690461,9.622062663546662e-12,6.7038873949203336e-15,0.0009547853849585801,3.7033623765868346e-15,3.194443179424265e-16,3.035676336052718e-08,8.341727960830316e-10,1.2980774270600624e-10,9.011532597277436e-10,4.769459757125531e-06,1.7474426984559324e-14,2.511852269657394e-10
2.7772254325700932e-09,0.752850747290287,1.06198908773726e-09,1.1245481221546496e-12,2.612272627904289e-10,9.794401030653638e-12,0.0,0.0,3.285476231096543e-08,1.019557348924007e-13,1.7707041484360136e-14,2.3014129879898003e-22,2.9077204279568253e-20,1.6946381575459975e-33,3.613022277913752e-25,8.947726862182186e-20,1.3611498300546692e-21,1.9845241852348984e-20,1.571856911363067e-24,1.3496857872659062e-23,1.4231482726539922e-11,4.546344759031939e-19,1.5164421606373653e-22,7.056045245574745e-34,1.0771971055073643e-27,1.0133688399181742e-21,7.858745082948404e-18,1.8565732982670476e-28,1.4939480515588182e-45,1.7457898008578846e-37,4.4807102490120673e-29,7.041086798526691e-26,3.167828895596942e-19,6.736656519451214e-34,3.76,0.0,0.789402185098333,0.9990450723520169,1.2351846251868057e-12,2.8910766703010416e-25,0.00012137705887162578,0.00012137709728950851,9.907867633040417e-12,6.945508078258327e-15,0.0009548945306647501,3.863342289826915e-15,3.3349546700215784e-16,3.0926248015309315e-08,8.645174669377455e-10,1.3734119919506526e-10,9.36725230045501e-10,4.864570125951413e-06,1.8182856524499165e-14,2.61303325098125e-10
2.8315318066391855e-09,0.7528510756956193,1.1052854054673193e-09,1.1919340169889533e-12,2.7154211678189897e-10,1.0390902426468228e-11,0.0,0.0,3.3497117964212094e-08,1.0598129125434709e-13,1.8766137267380677e-14,2.4892546793288983e-22,3.1417445551598955e-20,1.8086346336465787e-33,3.76255932008292e-25,9.49538984509855e-20,1.4976223774142253e-21,2.1447003829085263e-20,1.6763693287946543e-24,1.438568594558086e-23,1.4793483440889372e-11,4.817088278960837e-19,1.6387142695085522e-22,8.22667804587623e-34,1.2072645463670672e-27,1.1162633218776283e-21,8.330433116935266e-18,2.0485277131384093e-28,1.8432520755014775e-45,1.9632741020059433e-37,4.9418224177629633e-29,7.726065183701344e-26,3.422480877231909e-19,7.734359904002166e-34,3.76,0.0,0.7893997636553874,0.9990449768615625,1.3090618378711898e-12,3.242489144488999e-25,0.00012375029790978308,0.00012375033774112193,1.0195116127049434e-11,7.190392732610086e-15,0.0009549893683719937,4.02733019959211e-15,3.478891691930623e-16,3.149440289459188e-08,8.952847867289549e-10,1.45145694411334e-10,9.729575449016135e-10,4.959680003159122e-06,1.8905656679233787e-14,2.716211794044363e-10
2.8858381807082777e-09,0.7528514041000721,1.1494859869087934e-09,1.2619990555883084e-12,2.8205672210406063e-10,1.1011485468968777e-11,0.0,0.0,3.413947370746267e-08,1.1008477165397352e-13,1.9866642634131597e-14,2.688470363871196e-22,3.389613070081282e-20,1.9282824030454707e-33,3.9152753809833583e-25,1.0065462398167707e-19,1.6448195649860376e-21,2.314397385429869e-20,1.786061070256868e-24,1.531745846804314e-23,1.5366366579249467e-11,5.098325042322861e-19,1.7682439063509876e-22,9.563796668652547e-34,1.3501241960868072e-27,1.227345879976418e-21,8.82069579843794e-18,2.2561677591066437e-28,2.2652767470598458e-45,2.20297989391187e-37,5.440497369659424e-29,8.4621998216005e-26,3.692167016907844e-19,8.856962091040727e-34,3.76,0.0,0.7893973422198427,0.9990448938032597,1.385827610222794e-12,3.628778946459216e-25,0.00012612352965590625,0.0001261235709239098,1.04837448413647e-11,7.438495675601044e-15,0.0009550717737248571,4.195375350415032e-15,3.6262836415306255e-16,3.206123203770561e-08,9.26469098037488e-10,1.5322495215511852e-10,1.0098486628976387e-09,5.054789388749608e-06,1.9642851373304366e-14,2.821387881477851e-10
2.94014455477737e-09,0.7528517325036455,1.1945923932716217e-09,1.3347971082814523e-12,2.9277108275141873e-10,1.1656648243111509e-11,0.0,0.0,3.478182956894122e-08,1.1426617537489348e-13,2.100935159320253e-14,2.899520235992714e-22,3.651861011656192e-20,2.0537790167426032e-33,4.071174695236539e-25,1.0658433233047536e-19,1.8033605280149996e-21,2.493986660775857e-20,1.901135360253997e-24,1.629364652535432e-23,1.5950132117465084e-11,5.390250954762676e-19,1.9053136338691815e-22,1.1087289872756224e-33,1.5067581254824917e-27,1.3470951590746619e-21,9.329897242342586e-18,2.480450278109957e-28,2.7733717622702868e-45,2.466700868065079e-37,5.979033780938361e-29,9.252182433022579e-26,3.9774659384377626e-19,1.011736254164887e-33,3.76,0.0,0.7893949207916983,0.9990448215473526,1.4655373463883149e-12,4.0526597411799013e-25,0.00012849675411007844,0.00012849679683789542,1.0773693246063869e-11,7.689771844431533e-15,0.0009551433764791446,4.367527926733511e-15,3.777160334136584e-16,3.262673947044756e-08,9.5806480202497e-10,1.6158264630506963e-10,1.0473970473164297e-09,5.1498982827238396e-06,2.039446506573475e-14,2.928561495805308e-10
2.9944509288464622e-09,0.7528520609063399,1.2406061403176393e-09,1.4103820778992128e-12,3.0368520286911957e-10,1.232688967636606e-11,0.0,0.0,3.542418557566396e-08,1.1852550170401956e-13,2.219505814646311e-14,3.122874391814758e-22,3.9290335307552857e-20,2.185326979104034e-33,4.230261286351341e-25,1.1274793372239052e-19,1.9738877071344357e-21,2.6838469002483087e-20,2.0218034549893865e-24,1.7315759027174198e-23,1.6544780031381538e-11,5.693061724358658e-19,2.050211489296181e-22,1.2818987168704444e-33,1.678203324543098e-27,1.4760080478575012e-21,9.858401881067878e-18,2.722371622149569e-28,3.3830216552084974e-45,2.756338694877067e-37,6.559827883414589e-29,1.009878741871141e-25,4.278967061913042e-19,1.1529523277015399e-33,3.76,0.0,0.7893924993709533,0.9990447586777338,1.548246451714873e-12,4.517000328327474e-25,0.00013086997127238016,0.00013087001548310224,1.1064903463928189e-11,7.94417678834091e-15,0.0009552055927423808,4.543839052957898e-15,3.931552005865321e-16,3.319092920527328e-08,9.900663578625756e-10,1.7022240133526482e-10,1.085601166106547e-09,5.2450066850827875e-06,2.1160522750716453e-14,3.0377326194538717e-10
3.0487573029155545e-09,0.752852389308156,1.2875286988826802e-09,1.488807896889464e-12,3.147990867510979e-10,1.302270951383057e-11,0.0,0.0,3.606654175356979e-08,1.2286274993142508e-13,2.3424556289030213e-14,3.3590128742508903e-22,4.221685888734074e-20,2.3231338384596276e-33,4.392538973803505e-25,1.1915036151220855e-19,2.157067273567921e-21,2.884364025109142e-20,2.148284946652109e-24,1.8385343461324408e-23,1.715031029684454e-11,6.006952861822017e-19,2.203230989279873e-22,1.4782807327030471e-33,1.8655536614415372e-27,1.6146000159948091e-21,1.0406574465087165e-17,2.982968552924834e-28,4.1121386052007405e-45,3.073907414066564e-37,7.185376018653222e-29,1.1004872504742132e-25,4.597270596801568e-19,1.3108535283633292e-33,3.76,0.0,0.7893900779576074,0.9990447039639299,1.6340103327915403e-12,5.024830425486987e-25,0.0001332431811428892,0.00013324322685955364,1.1357320154187567e-11,8.20166666112359e-15,0.0009552596529878604,4.724360793499956e-15,4.08948931598821e-16,3.3753805241469075e-08,1.0224682821654226e-09,1.7914779282724807e-10,1.1244594918668863e-09,5.340114595827432e-06,2.1941049958256273e-14,3.148901234764239e-10
3.1030636769846468e-09,0.7528527177090931,1.3353614953935903e-09,1.5701285244682512e-12,3.261127388381563e-10,1.3744608293633172e-11,0.0,0.0,3.670889812763389e-08,1.2727791935022053e-13,2.469864000923903e-14,3.6084257180943054e-22,4.53038345599665e-20,2.467412277590852e-33,4.558011379880586e-25,1.2579657220398041e-19,2.3535895540513704e-21,3.095931193225885e-20,2.28080807363879e-24,1.9503986647364476e-23,1.7766722889700195e-11,6.332119680695697e-19,2.3646711347734585e-22,1.7004915237903547e-33,2.069961872309992e-27,1.763405451085992e-21,1.0974780063410234e-17,3.2633191470085738e-28,4.981388988010952e-45,3.4215379228930898e-37,7.85827723214757e-29,1.1973379368904107e-25,4.932987535062888e-19,1.4870687823714447e-33,3.76,0.0,0.7893876565516601,0.9990446563367661,1.7228843974903406e-12,5.579346555819861e-25,0.0001356163837216812,0.0001356164309672729,1.1650890401361005e-11,8.462198213698658e-15,0.000955306626389923,4.9091461527641146e-15,4.2510033497316037e-16,3.431537156530713e-08,1.0552651484325119e-09,1.883623479770768e-10,1.1639705018314892e-09,5.435222014958767e-06,2.2736072754787507e-14,3.2620673239997197e-10
3.157370051053739e-09,0.7528530461091524,1.3841059123801639e-09,1.6543979438067127e-12,3.376261637159861e-10,1.4493087322617036e-11,0.0,0.0,3.735125472196673e-08,1.3177100925644305e-13,2.6018103288617545e-14,3.8716129951419796e-22,4.8557017105728775e-20,2.6183802040922985e-33,4.726681936302446e-25,1.3269154546868368e-19,2.5641694554759127e-21,3.318948805726609e-20,2.4196100367246688e-24,2.0673315489872075e-23,1.839401778579501e-11,6.668757297553088e-19,2.534836415927456e-22,1.951388742821431e-33,2.2926415816062625e-27,1.9229779953904075e-21,1.156338406402527e-17,3.5645437065480833e-28,6.014556847115813e-45,3.8014825628129174e-37,8.581235908199329e-29,1.300733424859949e-25,5.286739644280052e-19,1.683354072748435e-33,3.76,0.0,0.7893852351531108,0.9990446148672257,1.8149240550067124e-12,6.183918040128049e-25,0.00013798957900882936,0.00013798962780628356,1.1945563608968996e-11,8.725728786734566e-15,0.0009553474419653139,5.098249075101832e-15,4.4161256214872593e-16,3.487563215018539e-08,1.0884515864921631e-09,1.9786954609742582e-10,1.204132677854526e-09,5.530328942477789e-06,2.3545617743745787e-14,3.3772308693543905e-10
3.265982799191923e-09,0.7528537029066374,1.4843349214381161e-09,1.8319991936805855e-12,3.6125235089888445e-10,1.6071795055848855e-11,0.0,0.0,3.863596866403618e-08,1.4099094772938832e-13,2.879634441683516e-14,4.441361592105522e-22,5.558552723496874e-20,2.9412828144265198e-33,5.073630311935247e-25,1.4724781432430826e-19,3.0304871946949334e-21,3.800973224704896e-20,2.717046039241071e-24,2.3170742703870696e-23,1.9681254391089892e-11,7.377224407854921e-19,2.902587821137698e-22,2.551986803165447e-33,2.7979868460319276e-27,2.276737272324705e-21,1.2803250421255668e-17,4.234312575096834e-28,8.685941245711039e-45,4.6679592873141045e-37,1.018868608391691e-28,1.5284119280454885e-25,6.050890282977683e-19,2.1438402816173424e-33,3.76,0.0,0.7893803923782033,0.9990445472838556,2.0087217921284243e-12,7.557605287385573e-25,0.00014273594770847564,0.00014273599967827216,1.2538027520383774e-11,9.261619261901287e-15,0.000955413716796115,5.489628085523489e-15,4.757323104846985e-16,3.5992251933005137e-08,1.1559719756729113e-09,2.1777555204968221e-10,1.2864044785045482e-09,5.720541322682901e-06,2.520838340083401e-14,3.613550256893597e-10
3.363734272516289e-09,0.752854294021373,1.5776717602021412e-09,2.0024671385947812e-12,3.831991912054836e-10,1.758858047358342e-11,0.0,0.0,3.9792212192209085e-08,1.4955537341649424e-13,3.145992460717518e-14,5.006467710222784e-22,6.253941479305163e-20,3.2570694209076614e-33,5.396852271410397e-25,1.6124965520295635e-19,3.505940432737961e-21,4.278121082900683e-20,3.0087866818928096e-24,2.5608940578665686e-23,2.0876984570632666e-11,8.056028319875474e-19,3.2665712558284025e-22,3.224876492232431e-33,3.328781038103701e-27,2.6379043962635808e-21,1.39925647951641e-17,4.920629454478229e-28,1.196851965042823e-44,5.583552596195613e-37,1.183597048542869e-28,1.7589169014024044e-25,6.806764097373061e-19,2.6474084180403548e-33,3.76,0.0,0.7893760339060817,0.9990445004683427,2.1945219765168717e-12,9.002669998183867e-25,0.00014700765460142534,0.0001470077095043126,1.3074553566038108e-11,9.75376119840927e-15,0.0009554593539282712,5.857195671515164e-15,5.077066086531342e-16,3.6992783712085596e-08,1.218019921914792e-09,2.36725737919548e-10,1.3626609510422935e-09,5.891730783563498e-06,2.6754816289199554e-14,3.833068825805667e-10
3.4573184882964793e-09,0.752854859933547,1.6698152274584338e-09,2.1754028326893492e-12,4.048169465285977e-10,1.912869095225707e-11,0.0,0.0,4.089916472014321e-08,1.5799122536705687e-13,3.415922228615007e-14,5.596976337779352e-22,6.978910566041154e-20,3.583089898210824e-33,5.716045983299793e-25,1.7548292264961271e-19,4.015244989035606e-21,4.775799367526389e-20,3.3110009110647645e-24,2.812241712778558e-23,2.2054775076045998e-11,8.743536283100015e-19,3.646171429363954e-22,4.009598323511952e-33,3.912788344004594e-27,3.025234170542304e-21,1.5198411401573354e-17,5.659173194886364e-28,1.6129521502302703e-44,6.5964698883961234e-37,1.3608918256512965e-28,2.004213781244965e-25,7.59463242241566e-19,3.2220383442955446e-33,3.76,0.0,0.7893718612630805,0.9990444652345805,2.382814415546165e-12,1.0594848609873624e-24,0.00015109723159015105,0.00015109728937008076,1.3590910643390963e-11,1.0233432837189415e-14,0.0009554934589274767,6.2230221923944945e-15,5.394607127465362e-16,3.794675482280494e-08,1.2785298371602969e-09,2.558048963775508e-10,1.4376214947924846e-09,6.055620748769547e-06,2.827981721008786e-14,4.04929259677785e-10
3.5509027040766697e-09,0.7528554258431173,1.7646895452420942e-09,2.3581423026494365e-12,4.270280538611774e-10,2.0757497756682966e-11,0.0,0.0,4.200611832111334e-08,1.6665845956287232e-13,3.700866115239275e-14,6.2388231169974145e-22,7.765126264624255e-20,3.933599217035916e-33,6.044790835908041e-25,1.905530921783511e-19,4.5820370364962276e-21,5.315770546882073e-20,3.637183093262087e-24,3.082102672972292e-23,2.3264881621168763e-11,9.468873710114766e-19,4.0579843037909196e-22,4.956518456710058e-33,4.579472995584173e-27,3.456746678522176e-21,1.647193556301588e-17,6.484699466033715e-28,2.156605347189433e-44,7.758905947871211e-37,1.5591211100187346e-28,2.2754409298071403e-25,8.448892430573103e-19,3.9012889729351074e-33,3.76,0.0,0.789367688642037,0.9990444373307055,2.5815809987849676e-12,1.2414934397626237e-24,0.00015518678692659718,0.00015518684765086367,1.4109712940331966e-11,1.072122583510201e-14,0.0009555202334345212,6.6027842348434265e-15,5.723506149014507e-16,3.8896924411687404e-08,1.3400966282843865e-09,2.7581708978428567e-10,1.5144866930980312e-09,6.219509254084372e-06,2.9848498645918696e-14,4.271447741850594e-10
3.64448691985686e-09,0.7528559917500861,1.8623001067530267e-09,2.5509622855525712e-12,4.498325421349292e-10,2.2477593105389834e-11,0.0,0.0,4.311307309532897e-08,1.7555707250501316e-13,4.0012304105703044e-14,6.934980313182598e-22,8.615941167145918e-20,4.3099395486497046e-33,6.3830977762757255e-25,2.0648658404564968e-19,5.2110434049795395e-21,5.900377138626924e-20,3.9889693972075764e-24,3.371484818460006e-23,2.4507304082409858e-11,1.0233031192219097e-18,4.50379047158807e-22,6.09355458919867e-33,5.337885424644991e-27,3.936112764843402e-21,1.781502006974165e-17,7.404812915126821e-28,2.861977915774365e-44,9.088175646283614e-37,1.7801440434087946e-28,2.574498159971598e-25,9.37315957339944e-19,4.7007710825038044e-33,3.76,0.0,0.7893635160429482,0.9990444151826782,2.791105341545329e-12,1.4488286721112916e-24,0.00015927632061106108,0.00015927638434678107,1.4630778519604063e-11,1.1216944385020804e-14,0.000955541251489056,6.9967957557783166e-15,6.063942514827504e-16,3.984331231191607e-08,1.4026949896051711e-09,2.9677827903043175e-10,1.5932489606863355e-09,6.3833962995132486e-06,3.1461018491704934e-14,4.4995341681640445e-10
