Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76)
2.8188398753280993e-19,0.6591175151656107,1.0434458205259934e-23,8.400021860105793e-26,6.052657686885855e-31,1.0058076444800205e-35,0.0,0.0,5.196800427337841e-19,7.764232429090096e-35,3.1876864522092024e-45,9.023973839813465e-47,6.934565919510548e-54,1.8867476664322025e-60,6.625003083677166e-42,1.4026565541609206e-34,3.732114731397966e-32,8.079882848079921e-47,1.0626506699255207e-57,3.4590784118876306e-56,4.469929363191807e-33,7.489706713502579e-51,7.042850381306925e-24,2.6779835497008662e-74,5.554062928315603e-48,2.919680564138728e-52,5.267629230738364e-50,1.2090732837717255e-66,9.363129766345729e-76,1.1932445269211333e-76,2.767027433104272e-61,2.6304361264431963e-70,1.7353057075688371e-60,2.0597758982211462e-98,3.76,0.0,0.5269698564594459,0.999999999999612,3.0033429957903717e-43,1.1375511933608543e-45,1.7739196944021922e-15,1.7739196944021922e-15,6.39325110536171e-33,1.3961790200489892e-36,3.879318200038389e-13,1.5469392144267763e-36,5.189730244110454e-38,5.196904771891114e-19,1.3406078450884818e-30,3.435801446403422e-40,7.190189353657305e-31,5.3809570215253156e-17,9.55713426298239e-36,6.052634221904104e-31,6.1046645385999364e-33,7.748643724263046e-37,8.889340810209618e-34,6.269438474011916e-32,1.438087520981681e-60,8.454596500888194e-51,7.042850381484044e-24,1.9602015841943432e-72,3.732114731527864e-32,6.346648942579654e-33,3.7511333879435515e-47,1.7655710034665076e-62,2.9197398656687074e-59,1.0290895724225403e-47,2.0164919951216604e-61,6.255299455395073e-86,4.244518673163711e-90,4.790562141813221e-91,1.3933308157901026e-77
5.640128786169081e-19,0.6591175151656108,2.0877983396775186e-23,1.6807341741476107e-25,2.42264044286897e-30,4.025852024235269e-35,0.0,0.0,1.0398115885452696e-18,3.1077163890024406e-34,2.5520874115957614e-44,7.22466603413693e-46,5.551869309471934e-53,1.5105453564667623e-59,2.651727759075191e-41,5.614281645012297e-34,1.493818509723349e-31,6.468819193077452e-46,8.507666795196846e-57,2.7693659972622804e-55,1.7891366424878597e-32,5.996319433105692e-50,1.4091819659275962e-23,8.58298398239583e-73,4.446627450631774e-47,2.3381124165119348e-51,4.218369186789761e-49,1.9367685792334546e-65,3.000899475923909e-74,3.82436959097967e-75,4.430849065274042e-60,4.2132702053669177e-69,2.779718056581287e-59,1.320576350321477e-96,3.76,0.0,0.5269698564594442,0.9999999999992237,2.404500557747736e-42,9.107326345110411e-45,3.5493805874962983e-15,3.5493805874962983e-15,2.558966571195814e-32,5.588354627570993e-36,7.762006785598679e-13,6.19178829764384e-36,2.0772445813791754e-37,1.039832466517147e-18,5.365925105146879e-30,1.4311754340747009e-39,2.877949558876207e-30,1.0766589070871099e-16,3.82534436625677e-35,2.4226310507619053e-30,2.4434567368994613e-32,3.1014768458052424e-36,3.558052953122749e-33,2.5094092524106747e-31,1.2086860866262831e-59,6.768817957294247e-50,1.4091819659984912e-23,3.2792168822835914e-71,1.4938185097753886e-31,2.5403135613516615e-32,3.0031875600368238e-46,2.828201114058582e-61,4.677020362867372e-58,8.239284095273306e-47,3.229144743016141e-60,2.0916072863772437e-84,1.4192551846735722e-88,1.6018377302494888e-89,2.3388530149631688e-76
1.1282706607851045e-18,0.6591175151656112,4.1765038063962386e-23,3.3621981505821313e-25,9.693717406773327e-30,1.610865390021824e-34,0.0,0.0,2.080074680167461e-18,1.2434913544058138e-33,2.0424455607379328e-43,5.781928550595346e-45,4.443182871493577e-52,1.2088953706911414e-58,1.0610365071442757e-40,2.246443951968348e-33,5.977219827571802e-31,5.177021360570618e-45,6.808719193481714e-56,2.2163344646590595e-54,7.158877028348981e-32,4.798877950343611e-49,2.8189758214371265e-23,2.7487065160899335e-71,3.558653381276132e-46,1.8714375822794763e-50,3.376402503750517e-48,3.100632016219855e-64,9.610401274564215e-73,1.224756999903321e-73,7.092244081182576e-59,6.744894650397561e-68,4.450133721292929e-58,8.459120410880778e-95,3.76,0.0,0.5269698564594406,0.9999999999984472,1.924331223002377e-41,7.288628978444873e-44,7.100302373684488e-15,7.100302373684488e-15,1.0239199490925229e-31,2.236069767799404e-35,1.552738394507825e-12,2.4775218368290003e-35,8.311684069890291e-37,2.080116445159433e-18,2.147068986106359e-29,6.174387403173183e-39,1.151554693831593e-29,2.1537853169562228e-16,1.5306360206761395e-34,9.693679826117571e-30,9.777009697119022e-32,1.240994725403002e-35,1.423684639080835e-32,1.004090566645012e-30,1.05909771175469e-58,5.417111547736867e-49,2.8189758217207974e-23,5.6970922924358026e-70,5.977219827780403e-31,1.0164563156020857e-31,2.4034627780270274e-45,4.527753513290938e-60,7.487584686253609e-57,6.594055435519639e-46,5.168838759122501e-59,7.259447416979584e-83,4.92588090080663e-87,5.55957939572155e-88,4.088494952491825e-75
2.2567862251214975e-18,0.6591175151656122,8.353916453496351e-23,6.7251261040930055e-25,3.878118179668775e-29,6.444512003422679e-34,0.0,0.0,4.160600863408719e-18,4.9747751305614626e-33,1.634266767477088e-42,4.626421317241542e-44,3.555221528041068e-51,9.672999699414759e-58,4.24483693388517e-40,8.987238603637355e-33,2.3912771441796392e-30,4.1424036588431175e-44,5.4480100032452106e-55,1.7734043104023425e-53,2.8640169694166137e-31,3.839831477573723e-48,5.638563532119071e-23,8.799304904456573e-70,2.847463388751644e-45,1.4975292181703326e-49,2.7018050314253207e-47,4.962453685679507e-63,3.076532578757926e-71,3.9207570044069053e-72,1.1349899566336213e-57,1.0794769536845145e-66,7.122282495357257e-57,5.416217839039872e-93,3.76,0.0,0.5269698564594334,0.9999999999968942,1.539757351592149e-40,5.832010580265049e-43,1.4202145946060768e-14,1.4202145946060768e-14,4.096346531260799e-31,8.945735111362401e-35,3.1058138217473342e-12,9.911700612626383e-35,3.325214858726208e-36,4.1606844023888595e-18,8.589674031270404e-29,2.828472516575676e-38,4.606968622641219e-29,4.3080381366942745e-16,6.1235407729871345e-34,3.8781031449644016e-29,3.9114405192713415e-31,4.964786996958007e-35,5.695665603865898e-32,4.017016091002578e-30,9.943173706366694e-58,4.3345122867403305e-48,5.638563533253941e-23,1.0550915521720165e-68,2.3912771442633934e-30,4.066487138187108e-31,1.9231353924334003e-44,7.246511695675893e-59,1.1983618299077433e-55,5.2762958417418517e-45,8.271908200544591e-58,2.68399606051e-81,1.8212191881443092e-85,2.0555130906134743e-86,7.64652980886034e-74
4.513817353794284e-18,0.659117515165614,1.6708748602347272e-22,1.3450982013682084e-24,1.5513735242439034e-28,2.5780158115963623e-33,0.0,0.0,8.32165322987875e-18,1.990072006342659e-32,1.3075375547915317e-41,3.701488481634398e-43,2.844447530878044e-50,7.739134530551233e-57,1.6980729643527185e-39,3.595188021029366e-32,9.565887058277478e-30,3.314237588644548e-43,4.3588221053746493e-54,1.4188581581569953e-52,1.1457000260217918e-30,3.0721568600796745e-47,1.1277738952134502e-22,2.816328731977151e-68,2.2781870074300944e-44,1.1981750542062326e-48,2.161717269854528e-46,7.941080552304999e-62,9.84683132418982e-70,1.2548878289673818e-70,1.8161686763699774e-56,1.7274005764112748e-65,1.1397307096227633e-55,3.467143284852651e-91,3.76,0.0,0.526969856459419,0.999999999993788,1.2319228430394093e-39,4.666051470456737e-42,2.840583309081294e-14,2.840583309081294e-14,1.6386719679353665e-30,3.578585272701616e-34,6.2119646576007344e-12,3.965002921076046e-34,1.3301942011980509e-35,8.321820316627135e-18,3.436149249480726e-28,1.4181568209227619e-37,1.8429374291580601e-28,8.616543776169677e-16,2.4496156614249786e-33,1.5513675098767262e-28,1.5647035447326559e-30,1.986076434229452e-34,2.2784516641268845e-31,1.6069372105448326e-29,1.0305569999809825e-56,3.4679390838713406e-47,1.127773895667435e-22,2.1470850828293883e-67,9.565887058614924e-30,1.6267272393629566e-30,1.5386543975353666e-43,1.1596103848370238e-57,1.9176575898148276e-54,4.2214573150713017e-44,1.323646624264696e-56,1.0896674241307922e-79,7.393912570767411e-84,8.345115284167029e-85,1.5767593322983673e-72
9.027879611139856e-18,0.6591175151656177,3.3418440318651917e-22,2.690269384312959e-24,6.2057466106689825e-28,1.0312492534737989e-32,0.0,0.0,1.6643757962768853e-17,7.96061194511786e-32,1.0460797027998365e-40,2.9613313633029983e-42,2.275666453463216e-49,6.191601546905819e-56,6.792568248017762e-39,1.438133726079129e-31,3.8265105250219564e-29,2.6515159419497683e-42,3.487223652951894e-53,1.1351404132975487e-51,4.582986587237118e-30,2.4578421654126186e-46,2.255608978677152e-22,9.013133893368086e-67,1.822636128866204e-43,9.586007192786598e-48,1.729483120444857e-45,1.2706654278473648e-60,3.151294387009309e-68,4.016034033139162e-69,2.9060176874174285e-55,2.7640384782559302e-64,1.8237015544851636e-54,2.2192185135376507e-89,3.76,0.0,0.5269698564593901,0.9999999999875756,9.855850616291984e-39,3.7330183881961146e-41,5.68132073803157e-14,5.681320738031573e-14,6.554954583749855e-30,1.4314923562934841e-33,1.2424266254805063e-11,1.5860657059211937e-33,5.320993358672979e-35,1.6644092144221363e-17,1.3745156289300338e-27,7.966357303182148e-37,7.372049687180705e-28,1.7233555055117683e-15,9.79886136417406e-33,6.205722552253548e-28,6.2590688610176134e-30,7.944629058256407e-34,9.114177513813444e-31,6.428010399351744e-29,1.200546710081688e-55,2.77448297574176e-46,2.255608980493166e-22,4.903585094871623e-66,3.8265105251588593e-29,6.507173731094565e-30,1.230981954550842e-42,1.8555114375308742e-56,3.0684750666890907e-53,3.3773341150794834e-43,2.1179476532884388e-55,4.963608926375841e-78,3.3680451127858605e-82,3.801333122294251e-83,3.653209047900799e-71
1.8056004125831e-17,0.6591175151656248,6.683793342567247e-22,5.380611754310203e-24,2.4823491478651848e-27,4.125088675425705e-32,0.0,0.0,3.328796742834925e-17,3.18430956313221e-31,8.368836263416672e-40,2.369121322303626e-41,1.8205770148096285e-48,4.9533988070244964e-55,2.7170825776474884e-38,5.752651939086469e-31,1.5306353507896723e-28,2.1212631028115556e-41,2.78984582150956e-52,9.081338858582301e-51,1.833231932188739e-29,1.9663204043703767e-45,4.511279143447021e-22,2.884343965121598e-65,1.4581435127532653e-42,7.669048470765985e-47,1.383630219526042e-44,2.033139229565026e-59,1.0084635443887193e-66,1.2851937705150824e-67,4.6497465458461696e-54,4.422643878504679e-63,2.9180284266709707e-53,1.4203818325161449e-87,3.76,0.0,0.5269698564593324,0.999999999975151,7.884867646702753e-38,2.9864855969712062e-40,1.1362795595931502e-13,1.136279559593151e-13,2.622035170170962e-29,5.726085917734214e-33,2.4848869151203837e-11,6.344391900866693e-33,2.1284406796215854e-34,3.328863579588057e-17,5.49817437400185e-27,5.021444433394334e-36,2.9488798697818815e-27,3.4467577613002495e-15,3.9196242906380844e-32,2.4823395243289956e-27,2.5036784809078262e-29,3.177916319870131e-33,3.6457451774593216e-30,2.571256471764077e-28,1.5621736001295586e-54,2.219639065168008e-45,4.511279150711224e-22,1.2543849133064911e-64,1.5306353508459713e-28,2.602922444940346e-29,9.848089388196054e-42,2.9689261616692106e-55,4.909738372899417e-52,2.7019345945137723e-42,3.3888066836896414e-54,2.5333657668500666e-76,1.7190093559824547e-80,1.9401542996966713e-81,9.462225610599296e-70
3.6112253155213284e-17,0.6591175151656392,1.3367735833735942e-21,1.0761296510735743e-23,9.929497599233729e-27,1.6500584445185537e-31,0.0,0.0,6.657638635871078e-17,1.2737367823710691e-30,6.69514846795678e-39,1.895319549145971e-40,1.456479919903396e-47,3.9627660698463085e-54,1.0868440863134082e-37,2.3010841806782455e-30,6.122603684349395e-28,1.6970306214085471e-40,2.2319042330906953e-51,7.265157307870695e-50,7.333002324006123e-29,1.5730749923287375e-44,9.022619464356617e-22,9.230126483561213e-64,1.166528653559148e-41,6.135335873469648e-46,1.1069216651749085e-43,3.2530840378077824e-58,3.2271622881182957e-65,4.1127206747286966e-66,7.439689065574736e-53,7.076453700483833e-62,4.668930235654928e-52,9.090744476781064e-86,3.76,0.0,0.526969856459217,0.9999999999503018,6.3079689796386895e-37,2.3892168321838247e-39,2.2725745311728858e-13,2.2725745311728898e-13,1.048824730153293e-28,2.2904576626616757e-32,4.9698073751961906e-11,2.5377825759348485e-32,8.51384958840475e-34,6.657772308508192e-17,2.1992921198681016e-26,3.476482480298808e-35,1.1795639467869633e-26,6.893562272872734e-15,1.5678656652740788e-31,9.929459104903604e-27,1.0014815790952292e-28,1.2711794922957398e-32,1.4583129048244125e-29,1.028513050929528e-27,2.2125066324403955e-53,1.7757323257813764e-44,9.022619493413724e-22,3.5103892993915863e-63,6.122603684586884e-28,1.0411795660358957e-28,7.878565011652326e-41,4.7503681489976964e-54,7.855723758134764e-51,2.1615745895928417e-41,5.422163020082957e-53,1.41547443270346e-74,9.604668308682468e-79,1.0840277557706477e-79,2.6714116329659755e-68
7.222475121397785e-17,0.659117515165668,2.673579629513224e-21,2.1522666089311572e-23,3.971819241080978e-26,6.600316862062393e-31,0.0,0.0,1.331532242162368e-16,5.094973043722702e-30,5.356150557075554e-38,1.516264633239275e-39,1.1651924864060022e-46,3.170231658971473e-53,4.347398451604277e-37,9.204383516059154e-30,2.449053929292977e-27,1.3576325515478597e-39,1.785535722288615e-50,5.812160333285354e-49,2.9332158487186083e-28,1.2584674610731128e-43,1.8045300071655237e-21,3.421880979816606e-62,9.332284591190156e-41,4.9083075518348155e-45,8.855443280457683e-43,5.204990914314645e-57,1.1964137091633505e-63,1.5247189192361788e-64,1.1903578160003471e-51,1.1322753172266748e-60,7.47035617901414e-51,7.685061683810594e-84,3.76,0.0,0.5269698564589862,0.9999999999006033,5.046405128516302e-36,1.9113848071255954e-38,4.5451644743313586e-13,4.545164474331373e-13,4.195320202123856e-28,9.161877216778429e-32,9.939647818532057e-11,1.0151181934521538e-31,3.405557366896836e-33,1.3315589760701643e-16,8.797213207501321e-26,2.5649134543363285e-34,4.7182797832869637e-26,1.3787171295999787e-14,6.271494558341478e-31,3.9718038434355874e-26,4.005946684665895e-28,5.084744097346005e-32,5.833281281685871e-29,4.114073126067784e-27,3.3104296188048697e-52,1.4205942893973696e-43,1.8045300187884256e-21,1.0427399470751151e-61,2.4490539293978047e-27,4.164739420077202e-28,6.302889408619886e-40,7.600658068946892e-53,1.2569270877374712e-49,1.7292704255529674e-40,8.675518611233705e-52,8.400205916331731e-73,5.699939854643014e-77,6.43321854322381e-78,7.978105269315382e-67
1.44449747331507e-16,0.6591175151657255,5.347261913416505e-21,4.304540550936672e-23,1.5887317365132648e-25,2.6401730697514985e-30,0.0,0.0,2.663068999185007e-16,2.0379944002576787e-29,4.284933158160653e-37,1.2130152999183616e-38,9.32159372871108e-46,2.5361928376851228e-52,1.738963798516411e-36,3.681762751554138e-29,9.796240622410895e-27,1.086109260943087e-38,1.4284356007984427e-49,4.649742058840429e-48,1.1732893233169363e-27,1.0067769551561829e-42,3.6090661148170226e-21,1.0996897367875238e-60,7.465849800386674e-40,3.926661605191976e-44,7.084382608590058e-42,8.328049340385817e-56,3.8449149887159977e-62,4.899989509403218e-63,1.9045785518534292e-50,1.8117541932341203e-59,1.1952624124715707e-49,4.937256163778377e-82,3.76,0.0,0.5269698564585247,0.9999999998012064,4.037136080286925e-35,1.5291123814031555e-37,9.090344360644303e-13,9.090344360644364e-13,1.6781323029578972e-27,3.6647601797891325e-31,1.9879326797941178e-10,4.060483099488832e-31,1.362226579052741e-32,2.663122464250127e-16,3.5188942184622687e-25,1.9654210864364385e-33,1.8873167111803957e-25,2.7574389342182237e-14,2.5086042020522276e-30,1.5887255775714266e-25,1.6023827433165021e-27,2.0339030240645433e-31,2.333318440825046e-28,1.6456334331533605e-26,5.1130209488849683e-51,1.1364788018495887e-42,3.609066161308747e-21,3.2078308651465635e-60,9.796240622908868e-27,1.6658999830028964e-27,5.042326484441297e-39,1.2161108127449303e-51,2.011092090008946e-48,1.3834206231480308e-39,1.388087573806181e-50,5.165303407476702e-71,3.5049043892126406e-75,3.9557989407072285e-76,2.4617267901087544e-65
2.8889973956656527e-16,0.6591175151658405,1.0694907247722822e-20,8.609088540112658e-23,6.354935024578879e-25,1.0561022593788636e-29,0.0,0.0,5.326142512718761e-16,8.15198796585448e-29,3.427951610535051e-36,9.704136704613555e-38,7.457327934672635e-45,2.0289572571483888e-51,6.955864002582725e-36,1.472706958802157e-28,3.918501225279391e-26,8.688886933195547e-38,1.1427546316304146e-48,3.719799159759345e-47,4.6931632609303496e-27,8.054227576918952e-42,7.218138274887115e-21,3.5194846041769676e-59,5.972688662936068e-39,3.141335545590231e-43,5.667517281373129e-41,1.3324992253159178e-54,1.2305397353804654e-60,1.5682093901056e-61,3.047330500212731e-49,2.899152075395001e-58,1.9124241978906907e-48,3.1601943480817835e-80,3.76,0.0,0.5269698564576016,0.9999999996024126,3.2297136544459077e-34,1.2232917180244193e-36,1.8180704133254206e-12,1.818070413325444e-12,6.712537382431587e-27,1.4659059143978223e-30,3.975867712771189e-10,1.624195304534523e-30,5.448914588640816e-32,5.326249431575142e-16,1.4075594663480809e-24,1.5377328582800103e-32,7.54927642948035e-25,5.514882543426052e-14,1.0034429559673646e-29,6.354910389836053e-25,6.409539078448009e-27,8.135624142377613e-31,9.333285584893572e-28,6.582542084051244e-26,8.033899673423408e-50,9.091843877130475e-42,7.218138460854248e-21,1.0058757720333121e-58,3.9185012255415087e-26,6.663608232171962e-27,4.0338671670231733e-38,1.945781715338772e-50,3.2177534268660176e-47,1.106738181426712e-38,2.2209437106233562e-49,3.2383284596617735e-69,2.1973600789205944e-73,2.4800433357533923e-74,7.731497277297857e-64
5.777997240366818e-16,0.6591175151660706,2.1391320982363812e-20,1.721818493915299e-22,2.5419756242216802e-24,4.2246652324098036e-29,0.0,0.0,1.0652289537740172e-15,3.2607972587277263e-28,2.7423633204290814e-35,7.763314976898109e-37,5.965933795143131e-44,1.6231669729871773e-50,2.782347340943762e-35,5.890831464790305e-28,1.5674014815846705e-25,6.9511146317173125e-37,9.142115125801284e-48,2.9758415261528176e-46,1.877266497902904e-26,6.443386820540976e-41,1.4436282374095686e-20,1.126241230860219e-57,4.778154414023497e-38,2.5130709986388404e-42,4.53401830416749e-40,2.132027754474442e-53,3.937748673147203e-59,5.018297465504616e-60,4.8757325908959086e-48,4.639733750236079e-57,3.0598821833357216e-47,2.0227273218284984e-78,3.76,0.0,0.5269698564557554,0.9999999992048254,2.5837728383949792e-33,9.78634097369369e-36,3.6361423678410027e-12,3.6361423678410968e-12,2.685016368192659e-26,5.8636272134740544e-30,7.951734727108663e-10,6.496785344423566e-30,2.1795682962098007e-31,1.065250333008553e-15,5.63024135827134e-24,1.2163446429987996e-31,3.0197124799584513e-24,1.1029769761727057e-13,4.0137743693792353e-29,2.541965771162968e-24,2.563817225434626e-26,3.254253086859746e-30,3.733316570500454e-27,2.6330184926897863e-25,1.2736692018867586e-48,7.273480456217565e-41,1.4436283117964686e-20,3.185793734810648e-57,1.5674014817398594e-25,2.665444849067347e-26,3.2270961197157724e-37,3.113254268710858e-49,5.148407413066861e-46,8.853911700222239e-38,3.5535125413281486e-48,2.050940803672741e-67,1.3916609757199873e-71,1.5706936888862553e-72,2.4507140594274365e-62
8.666997085067984e-16,0.6591175151663007,3.20888577830625e-20,2.5827281758910245e-22,5.4016992087952125e-24,8.977787639110847e-29,0.0,0.0,1.5978436560715489e-15,6.929195469391047e-28,7.841446609479192e-35,2.2198232751404577e-36,1.7058961591977779e-43,4.641243886995421e-50,5.912489162226148e-35,1.2518019033342142e-27,3.330728763773657e-25,1.98758470693986e-36,2.6140874919545826e-47,8.50904847004981e-46,3.989192053997964e-26,1.84240626663946e-40,2.165442625237265e-20,4.9790134560627925e-57,1.3662537780514842e-37,7.46068175392623e-42,1.3457388627136517e-39,8.128390291081287e-53,1.7408391884002796e-58,2.2185389689240664e-59,1.794593675826964e-47,1.755503511800579e-56,1.1664875924642018e-46,1.0039618825231213e-77,3.76,0.0,0.5269698564539093,0.9999999988072386,7.387976864315395e-33,2.798282400403071e-35,5.4542143223501884e-12,5.454214322350386e-12,5.705660420658652e-26,1.2460209905840513e-29,1.192759868983181e-09,1.380567143208966e-29,4.631585272787002e-31,1.5978757192456281e-15,1.1964264996195976e-23,3.467820483516877e-31,6.416890202628896e-24,1.6544656979913414e-13,8.529272120242729e-29,5.4016782722821404e-24,5.4481125699772e-26,6.915291399239388e-30,7.93329914140369e-27,5.595165321262733e-25,4.678294391535855e-48,2.0797612074218866e-40,2.1654427833094556e-20,1.4649886472583054e-56,3.3307287641773734e-25,5.664071159879819e-26,9.227479712706689e-37,1.1869285018788097e-48,1.962830294180489e-45,2.5460525778281267e-37,1.3133420217143458e-47,1.1333286381233858e-66,7.690174300100067e-71,8.679490587981393e-72,1.116840803556918e-61
1.155599692976915e-15,0.6591175151665309,4.2787517649848227e-20,3.4436378999412975e-22,9.214664254837554e-24,1.5315635844932926e-28,0.0,0.0,2.1304583581644708e-15,1.1820393428073532e-27,1.6539883655935851e-34,4.6822506344709064e-36,3.598252324630271e-43,9.789728458716277e-50,1.0086011844830102e-34,2.1354269588326698e-27,5.681831965778081e-25,4.1923922055997604e-36,5.513898929982807e-47,1.7948049456305358e-45,6.805092994376217e-26,3.886168812723829e-40,2.8872569909718013e-20,1.7014609842762693e-56,2.8818251934783147e-37,1.6256435672684287e-41,2.9317515678524617e-39,2.187020828657379e-52,5.9489262690690084e-58,7.581357791963053e-59,4.551478535600342e-47,4.570089655270747e-56,3.1374891949520462e-46,4.246868685858699e-77,3.76,0.0,0.5269698564520631,0.9999999984096518,1.5583384531315056e-32,5.902388626963372e-35,7.272286276852975e-12,7.272286276853315e-12,9.733185704102902e-26,2.1255653878549014e-29,1.5903459600942967e-09,2.355085356459209e-29,7.900943292397844e-31,2.130501101868739e-15,2.0409630323203825e-23,7.302772072917067e-31,1.094646080326897e-23,2.2059544197985114e-13,1.4549936204121878e-28,9.214628541554497e-24,9.293839917861743e-26,1.1796678542173144e-29,1.3533276246893807e-26,9.544694684307164e-25,1.1850817843290797e-47,4.3868191710844145e-40,2.8872572606243867e-20,4.496699941719674e-56,5.6818319665829145e-25,9.662239664600605e-26,1.9463429181681663e-36,3.1935192463985e-48,5.281138441540203e-45,5.397563879864348e-37,3.3442569852940106e-47,3.9824921970879896e-66,2.702310512725858e-70,3.0499541395932474e-71,3.325162549168112e-61
1.7333996619171483e-15,0.6591175151669909,6.418747315085786e-20,5.165457446797105e-22,1.9077793690489072e-23,3.1711102755513343e-28,0.0,0.0,3.1956877618701096e-15,2.4472625487210265e-27,4.5175556793528126e-34,1.2788679806888335e-35,9.828052843097167e-43,2.673878696346241e-49,2.0881808150633933e-34,4.421130604189375e-27,1.1763512457024065e-24,1.1450724475306634e-35,1.5060352700998066e-46,4.9021694642332295e-45,1.4089082001505848e-25,1.0614333402405637e-39,4.330885670589582e-20,1.0461812998937136e-55,7.871159134947225e-37,4.718742713308361e-41,8.507153628738966e-39,8.84595058513479e-52,3.657848640393796e-57,4.661590682987982e-58,1.5916742345072167e-46,1.6775567945384648e-55,1.2678637500152623e-45,3.8252975064793916e-76,3.76,0.0,0.5269698564483707,0.9999999976144792,4.256306076032368e-32,1.6121255607783612e-34,1.0908430185843535e-11,1.0908430185844238e-11,2.0151324280148458e-25,4.400713427439892e-29,2.385517426122606e-09,4.875905547624904e-29,1.6357912169532957e-30,3.19575185863321e-15,4.2255550479117593e-23,1.991297201604384e-30,2.2663258735104508e-23,3.3089318633859443e-13,3.012379758785208e-28,1.9077719757399792e-23,1.924171658904366e-25,2.4423541484090502e-29,2.8018931841201177e-26,1.9761079736356568e-24,4.138859562206685e-47,1.1981764918591739e-39,4.330886228871055e-20,2.16582299853953e-55,1.176351245909172e-24,2.0004440723581527e-25,5.3160667121943154e-36,1.2916737416073272e-47,2.1360452362786155e-44,1.4888245440738546e-36,1.1784869156392983e-46,2.3149118864024467e-65,1.5707778809217715e-69,1.7728535173576827e-70,1.4535686509989e-60
2.3111996308573816e-15,0.6591175151674512,8.559155856666261e-20,6.887277148399785e-22,3.244633194777852e-23,5.3935553646459e-28,0.0,0.0,4.260917164823329e-15,4.162152833570761e-27,9.452238171235957e-34,2.6758197201501755e-35,2.056378285626111e-42,5.594648885682403e-49,3.5514487851088434e-34,7.519185434052558e-27,2.000665461224428e-24,2.3958747130469738e-35,3.1511645059934306e-46,1.0256978893660745e-44,2.396183957434136e-25,2.2208737267515426e-39,5.77451426896294e-20,3.5120579734159675e-55,1.6469098648721474e-36,1.0319359342698732e-40,1.859994054499526e-38,2.3961570693466388e-51,1.2279516751143768e-56,1.5649111394456992e-57,3.977160725869815e-46,4.350880438396461e-55,3.432993109406391e-45,1.50895619873724e-75,3.76,0.0,0.5269698564446783,0.9999999968193081,8.905616581239772e-32,3.3731061262300107e-34,1.454457409481057e-11,1.4544574094811765e-11,3.427212266256279e-25,7.484461089894979e-29,3.180687769966295e-09,8.292638684130726e-29,2.782054437228721e-30,4.26100260210785e-15,7.186562657764973e-23,4.1623917589765515e-30,3.8544269091123523e-23,4.4119093069312165e-13,5.123269236763706e-28,3.2446206217848717e-23,3.272512144177097e-25,4.153807415341633e-29,4.765286645505448e-26,3.360842244295026e-24,1.0334013641128732e-46,2.5069861519283104e-39,5.77451521845354e-20,6.59460789139357e-55,2.000665461641032e-24,3.40223141655423e-25,1.112299044178576e-35,3.498789398395198e-47,5.785955963995682e-44,3.1384717862909375e-36,2.9627181484518553e-46,8.056623053117351e-65,5.466802105946828e-69,6.170089152031184e-70,4.2318360325585125e-60
